Date,WORLD ex USA SMID CAP SMID (Small+Mid Cap)
2005-11-08,638.944
2005-11-09,637.67
2005-11-10,636.729
2005-11-11,640.1
2005-11-14,637.26
2005-11-15,633.926
2005-11-16,633.059
2005-11-17,641.484
2005-11-18,643.803
2005-11-21,647.498
2005-11-22,647.328
2005-11-23,653.198
2005-11-24,652.055
2005-11-25,650.893
2005-11-28,653.947
2005-11-29,654.179
2005-11-30,654.693
2005-12-01,659.029
2005-12-02,664.943
2005-12-05,669.185
2005-12-06,670.503
2005-12-07,670.191
2005-12-08,670.36
2005-12-09,674.491
2005-12-12,683.353
2005-12-13,683.789
2005-12-14,688.624
2005-12-15,684.503
2005-12-16,689.199
2005-12-19,688.748
2005-12-20,687.624
2005-12-21,689.552
2005-12-22,693.097
2005-12-23,694.669
2005-12-26,696.304
2005-12-27,694.355
2005-12-28,698.536
2005-12-29,699.714
2005-12-30,695.314
2006-01-02,696.565
2006-01-03,709.556
2006-01-04,722.925
2006-01-05,723.824
2006-01-06,731.49
2006-01-09,730.859
2006-01-10,727.049
2006-01-11,732.773
2006-01-12,734.94
2006-01-13,735.089
2006-01-16,737.327
2006-01-17,724.467
2006-01-18,711.866
2006-01-19,724.548
2006-01-20,723.246
2006-01-23,722.97
2006-01-24,727.361
2006-01-25,733.239
2006-01-26,738.065
2006-01-27,742.996
2006-01-30,741.921
2006-01-31,745.728
2006-02-01,747.039
2006-02-02,745.576
2006-02-03,739.965
2006-02-06,743.714
2006-02-07,741.517
2006-02-08,733.91
2006-02-09,739.498
2006-02-10,734.67
2006-02-13,725.619
2006-02-14,726.418
2006-02-15,727.768
2006-02-16,727.336
2006-02-17,726.174
2006-02-20,724.638
2006-02-21,729.781
2006-02-22,731.343
2006-02-23,740.398
2006-02-24,741.39
2006-02-27,744.636
2006-02-28,743.145
2006-03-01,743.483
2006-03-02,742.783
2006-03-03,740.057
2006-03-06,742.12
2006-03-07,730.068
2006-03-08,723.47
2006-03-09,732.825
2006-03-10,733.003
2006-03-13,742.856
2006-03-14,750.696
2006-03-15,754.575
2006-03-16,758.681
2006-03-17,763.491
2006-03-20,767.093
2006-03-21,762.632
2006-03-22,766.248
2006-03-23,761.222
2006-03-24,765.652
2006-03-27,767.932
2006-03-28,768.027
2006-03-29,766.602
2006-03-30,778.598
2006-03-31,774.357
2006-04-03,782.076
2006-04-04,787.831
2006-04-05,788.891
2006-04-06,794.373
2006-04-07,788.487
2006-04-10,787.629
2006-04-11,781.793
2006-04-12,776.528
2006-04-13,778.013
2006-04-14,777.838
2006-04-17,783.872
2006-04-18,788.861
2006-04-19,798.173
2006-04-20,796.353
2006-04-21,803.111
2006-04-24,800.915
2006-04-25,804.712
2006-04-26,809.605
2006-04-27,811.633
2006-04-28,810.871
2006-05-01,816.432
2006-05-02,823.545
2006-05-03,821.198
2006-05-04,827.824
2006-05-05,838.831
2006-05-08,844.729
2006-05-09,847.727
2006-05-10,846.538
2006-05-11,844.378
2006-05-12,831.79
2006-05-15,812.769
2006-05-16,805.815
2006-05-17,793.247
2006-05-18,781.542
2006-05-19,775.653
2006-05-22,756.713
2006-05-23,770.619
2006-05-24,759.678
2006-05-25,766.517
2006-05-26,779.016
2006-05-29,783.063
2006-05-30,777.693
2006-05-31,775.574
2006-06-01,774.347
2006-06-02,787.5
2006-06-05,782.71
2006-06-06,757.272
2006-06-07,749.112
2006-06-08,721.835
2006-06-09,734.322
2006-06-12,729.453
2006-06-13,704.882
2006-06-14,710.28
2006-06-15,729.808
2006-06-16,734.937
2006-06-19,731.12
2006-06-20,730.025
2006-06-21,732.751
2006-06-22,737.296
2006-06-23,734.774
2006-06-26,736.725
2006-06-27,737.269
2006-06-28,730.866
2006-06-29,741.368
2006-06-30,766.139
2006-07-03,770.312
2006-07-04,774.533
2006-07-05,761.522
2006-07-06,764.755
2006-07-07,767.266
2006-07-10,765.038
2006-07-11,760.262
2006-07-12,754.793
2006-07-13,745.782
2006-07-14,732.852
2006-07-17,721.26
2006-07-18,710.953
2006-07-19,723.669
2006-07-20,735.39
2006-07-21,729.998
2006-07-24,732.536
2006-07-25,738.138
2006-07-26,738.258
2006-07-27,752.252
2006-07-28,758.624
2006-07-31,762.665
2006-08-01,759.709
2006-08-02,768.655
2006-08-03,763.403
2006-08-04,772.004
2006-08-07,762.307
2006-08-08,764.458
2006-08-09,768.422
2006-08-10,760.796
2006-08-11,761.494
2006-08-14,764.481
2006-08-15,770.31
2006-08-16,780.53
2006-08-17,783.068
2006-08-18,781.431
2006-08-21,783.938
2006-08-22,782.815
2006-08-23,781.95
2006-08-24,779.283
2006-08-25,776.366
2006-08-28,776.506
2006-08-29,779.383
2006-08-30,785.054
2006-08-31,787.674
2006-09-01,792.24
2006-09-04,802.055
2006-09-05,799.337
2006-09-06,792.337
2006-09-07,781.147
2006-09-08,780.285
2006-09-11,770.098
2006-09-12,772.562
2006-09-13,774.453
2006-09-14,780.545
2006-09-15,777.381
2006-09-18,779.14
2006-09-19,779.244
2006-09-20,778.573
2006-09-21,783.768
2006-09-22,780.534
2006-09-25,776.933
2006-09-26,779.572
2006-09-27,789.414
2006-09-28,791.193
2006-09-29,791.545
2006-10-02,796.572
2006-10-03,791.143
2006-10-04,787.954
2006-10-05,797.708
2006-10-06,791.183
2006-10-09,791.8
2006-10-10,791.541
2006-10-11,788.546
2006-10-12,792.542
2006-10-13,796.133
2006-10-16,803.371
2006-10-17,798.635
2006-10-18,802.854
2006-10-19,809.506
2006-10-20,812.562
2006-10-23,811.678
2006-10-24,812.585
2006-10-25,817.224
2006-10-26,822.958
2006-10-27,823.629
2006-10-30,818.438
2006-10-31,824.175
2006-11-01,825.114
2006-11-02,822.677
2006-11-03,820.826
2006-11-06,825.511
2006-11-07,833.151
2006-11-08,827.099
2006-11-09,827.193
2006-11-10,831.596
2006-11-13,826.995
2006-11-14,830.531
2006-11-15,831.98
2006-11-16,832.2
2006-11-17,828.732
2006-11-20,821.931
2006-11-21,826.732
2006-11-22,839.549
2006-11-23,840.75
2006-11-24,843.65
2006-11-27,839.299
2006-11-28,837.128
2006-11-29,850.061
2006-11-30,857.903
2006-12-01,861.881
2006-12-04,864.845
2006-12-05,866.854
2006-12-06,870.477
2006-12-07,873.073
2006-12-08,872.802
2006-12-11,870.97
2006-12-12,872.369
2006-12-13,876.006
2006-12-14,878.427
2006-12-15,877.624
2006-12-18,876.416
2006-12-19,874.644
2006-12-20,881.34
2006-12-21,879.855
2006-12-22,877.803
2006-12-25,876.524
2006-12-26,876.804
2006-12-27,882.739
2006-12-28,884.867
2006-12-29,886.408
2007-01-01,886.408
2007-01-02,897.2
2007-01-03,890.179
2007-01-04,881.941
2007-01-05,873.253
2007-01-08,874.954
2007-01-09,877.333
2007-01-10,868.194
2007-01-11,872.5
2007-01-12,881.962
2007-01-15,890.437
2007-01-16,887.75
2007-01-17,890.476
2007-01-18,891.086
2007-01-19,894.214
2007-01-22,896.611
2007-01-23,899.55
2007-01-24,902.177
2007-01-25,899.438
2007-01-26,892.084
2007-01-29,894.803
2007-01-30,897.692
2007-01-31,897.887
2007-02-01,909.656
2007-02-02,911.802
2007-02-05,910.641
2007-02-06,915.804
2007-02-07,919.008
2007-02-08,914.198
2007-02-09,916.511
2007-02-12,911.185
2007-02-13,916.257
2007-02-14,930.306
2007-02-15,936.466
2007-02-16,934.981
2007-02-19,939.185
2007-02-20,937.361
2007-02-21,934.915
2007-02-22,938.803
2007-02-23,944.866
2007-02-26,948.845
2007-02-27,928.906
2007-02-28,912.291
2007-03-01,905.305
2007-03-02,903.579
2007-03-05,878.811
2007-03-06,891.845
2007-03-07,899.983
2007-03-08,910.394
2007-03-09,911.974
2007-03-12,918.39
2007-03-13,911.087
2007-03-14,890.824
2007-03-15,904.193
2007-03-16,907.155
2007-03-19,916.477
2007-03-20,923.103
2007-03-21,928.737
2007-03-22,941.774
2007-03-23,941.396
2007-03-26,942.395
2007-03-27,940.013
2007-03-28,939.42
2007-03-29,942.092
2007-03-30,943.784
2007-04-02,946.375
2007-04-03,953.25
2007-04-04,959.816
2007-04-05,962.754
2007-04-06,962.424
2007-04-09,960.935
2007-04-10,969.632
2007-04-11,967.955
2007-04-12,968.113
2007-04-13,968.934
2007-04-16,979.033
2007-04-17,979.238
2007-04-18,981.791
2007-04-19,974.748
2007-04-20,980.206
2007-04-23,980.167
2007-04-24,976.018
2007-04-25,981.138
2007-04-26,979.697
2007-04-27,981.146
2007-04-30,981.992
2007-05-01,978.077
2007-05-02,984.05
2007-05-03,983.839
2007-05-04,992.047
2007-05-07,999.094
2007-05-08,989.178
2007-05-09,992.707
2007-05-10,987.631
2007-05-11,986.609
2007-05-14,986.32
2007-05-15,987.547
2007-05-16,984.474
2007-05-17,982.748
2007-05-18,984.981
2007-05-21,986.103
2007-05-22,990.834
2007-05-23,998.067
2007-05-24,988.974
2007-05-25,985.724
2007-05-28,988.822
2007-05-29,992.26
2007-05-30,987.192
2007-05-31,1000.0
2007-06-01,1004.748
2007-06-04,1009.041
2007-06-05,1008.077
2007-06-06,995.948
2007-06-07,982.397
2007-06-08,971.963
2007-06-11,977.466
2007-06-12,971.872
2007-06-13,969.684
2007-06-14,980.794
2007-06-15,992.336
2007-06-18,995.533
2007-06-19,994.578
2007-06-20,997.586
2007-06-21,990.314
2007-06-22,988.483
2007-06-25,983.439
2007-06-26,980.722
2007-06-27,972.878
2007-06-28,985.253
2007-06-29,991.947
2007-07-02,1001.46
2007-07-03,1007.161
2007-07-04,1011.694
2007-07-05,1009.188
2007-07-06,1012.391
2007-07-09,1016.798
2007-07-10,1016.62
2007-07-11,1014.66
2007-07-12,1020.866
2007-07-13,1027.325
2007-07-16,1027.346
2007-07-17,1023.795
2007-07-18,1019.655
2007-07-19,1027.425
2007-07-20,1027.134
2007-07-23,1023.909
2007-07-24,1015.916
2007-07-25,1002.035
2007-07-26,981.54
2007-07-27,964.996
2007-07-30,968.331
2007-07-31,981.036
2007-08-01,963.961
2007-08-02,968.116
2007-08-03,966.283
2007-08-06,956.866
2007-08-07,958.605
2007-08-08,974.024
2007-08-09,962.164
2007-08-10,935.552
2007-08-13,942.313
2007-08-14,933.251
2007-08-15,914.268
2007-08-16,882.055
2007-08-17,883.606
2007-08-20,896.067
2007-08-21,900.227
2007-08-22,915.719
2007-08-23,927.455
2007-08-24,931.112
2007-08-27,935.725
2007-08-28,925.061
2007-08-29,924.451
2007-08-30,931.687
2007-08-31,947.774
2007-09-03,950.99
2007-09-04,954.098
2007-09-05,943.805
2007-09-06,946.486
2007-09-07,940.043
2007-09-10,928.047
2007-09-11,940.147
2007-09-12,943.264
2007-09-13,941.715
2007-09-14,935.441
2007-09-17,923.508
2007-09-18,923.902
2007-09-19,951.672
2007-09-20,957.067
2007-09-21,958.246
2007-09-24,960.348
2007-09-25,956.202
2007-09-26,961.862
2007-09-27,976.061
2007-09-28,981.837
2007-10-01,986.633
2007-10-02,990.498
2007-10-03,993.501
2007-10-04,992.599
2007-10-05,1000.979
2007-10-08,996.787
2007-10-09,1003.725
2007-10-10,1010.006
2007-10-11,1018.207
2007-10-12,1012.154
2007-10-15,1010.531
2007-10-16,996.053
2007-10-17,1003.068
2007-10-18,1006.171
2007-10-19,997.626
2007-10-22,975.954
2007-10-23,993.872
2007-10-24,989.68
2007-10-25,999.732
2007-10-26,1008.741
2007-10-29,1018.847
2007-10-30,1016.057
2007-10-31,1030.109
2007-11-01,1022.833
2007-11-02,1015.29
2007-11-05,1004.079
2007-11-06,1013.019
2007-11-07,1010.28
2007-11-08,998.708
2007-11-09,986.164
2007-11-12,964.714
2007-11-13,965.499
2007-11-14,979.774
2007-11-15,963.631
2007-11-16,951.896
2007-11-19,931.118
2007-11-20,940.051
2007-11-21,919.057
2007-11-22,921.503
2007-11-23,932.157
2007-11-26,938.597
2007-11-27,933.749
2007-11-28,944.564
2007-11-29,954.274
2007-11-30,959.077
2007-12-03,957.49
2007-12-04,945.798
2007-12-05,950.283
2007-12-06,952.664
2007-12-07,963.925
2007-12-10,967.326
2007-12-11,967.51
2007-12-12,965.011
2007-12-13,941.202
2007-12-14,930.346
2007-12-17,904.176
2007-12-18,904.229
2007-12-19,900.734
2007-12-20,899.377
2007-12-21,910.82
2007-12-24,914.223
2007-12-25,916.81
2007-12-26,923.671
2007-12-27,926.421
2007-12-28,931.462
2007-12-31,933.125
2008-01-01,933.125
2008-01-02,936.012
2008-01-03,930.561
2008-01-04,912.1
2008-01-07,894.049
2008-01-08,896.594
2008-01-09,883.76
2008-01-10,874.704
2008-01-11,869.803
2008-01-14,880.094
2008-01-15,857.555
2008-01-16,832.158
2008-01-17,836.977
2008-01-18,832.388
2008-01-21,793.256
2008-01-22,795.758
2008-01-23,794.044
2008-01-24,827.336
2008-01-25,842.519
2008-01-28,833.69
2008-01-29,849.705
2008-01-30,845.042
2008-01-31,851.019
2008-02-01,866.62
2008-02-04,876.723
2008-02-05,848.887
2008-02-06,840.101
2008-02-07,825.805
2008-02-08,826.134
2008-02-11,822.307
2008-02-12,838.621
2008-02-13,839.151
2008-02-14,853.672
2008-02-15,849.415
2008-02-18,854.937
2008-02-19,864.693
2008-02-20,849.33
2008-02-21,864.802
2008-02-22,860.7
2008-02-25,873.843
2008-02-26,882.122
2008-02-27,895.991
2008-02-28,890.798
2008-02-29,881.617
2008-03-03,865.46
2008-03-04,858.931
2008-03-05,866.945
2008-03-06,871.078
2008-03-07,856.093
2008-03-10,841.055
2008-03-11,846.418
2008-03-12,863.669
2008-03-13,856.989
2008-03-14,851.596
2008-03-17,829.26
2008-03-18,843.204
2008-03-19,834.017
2008-03-20,821.42
2008-03-21,826.039
2008-03-24,824.891
2008-03-25,856.424
2008-03-26,865.983
2008-03-27,874.606
2008-03-28,873.162
2008-03-31,873.98
2008-04-01,876.679
2008-04-02,888.243
2008-04-03,888.975
2008-04-04,895.345
2008-04-07,901.51
2008-04-08,888.549
2008-04-09,883.952
2008-04-10,880.851
2008-04-11,880.218
2008-04-14,872.173
2008-04-15,873.882
2008-04-16,895.584
2008-04-17,893.909
2008-04-18,894.283
2008-04-21,901.971
2008-04-22,900.795
2008-04-23,899.433
2008-04-24,888.235
2008-04-25,897.122
2008-04-28,903.786
2008-04-29,897.142
2008-04-30,902.064
2008-05-01,895.747
2008-05-02,908.379
2008-05-05,912.617
2008-05-06,917.065
2008-05-07,917.157
2008-05-08,923.508
2008-05-09,913.76
2008-05-12,918.682
2008-05-13,916.05
2008-05-14,918.002
2008-05-15,925.529
2008-05-16,935.244
2008-05-19,939.745
2008-05-20,932.539
2008-05-21,930.711
2008-05-22,930.762
2008-05-23,926.054
2008-05-26,918.331
2008-05-27,914.058
2008-05-28,912.297
2008-05-29,914.246
2008-05-30,920.892
2008-06-02,918.713
2008-06-03,914.98
2008-06-04,914.367
2008-06-05,915.621
2008-06-06,916.295
2008-06-09,903.197
2008-06-10,882.275
2008-06-11,877.259
2008-06-12,867.705
2008-06-13,868.723
2008-06-16,878.386
2008-06-17,884.893
2008-06-18,876.587
2008-06-19,867.06
2008-06-20,861.293
2008-06-23,851.73
2008-06-24,848.949
2008-06-25,853.547
2008-06-26,849.139
2008-06-27,846.53
2008-06-30,846.375
2008-07-01,832.199
2008-07-02,821.152
2008-07-03,811.379
2008-07-04,807.415
2008-07-07,809.421
2008-07-08,795.348
2008-07-09,806.806
2008-07-10,800.837
2008-07-11,794.534
2008-07-14,796.019
2008-07-15,786.36
2008-07-16,785.213
2008-07-17,801.5
2008-07-18,802.431
2008-07-21,812.338
2008-07-22,811.986
2008-07-23,817.535
2008-07-24,808.252
2008-07-25,799.769
2008-07-28,796.958
2008-07-29,787.715
2008-07-30,800.246
2008-07-31,801.192
2008-08-01,789.661
2008-08-04,782.032
2008-08-05,784.251
2008-08-06,793.681
2008-08-07,786.94
2008-08-08,778.067
2008-08-11,785.909
2008-08-12,778.096
2008-08-13,764.406
2008-08-14,765.432
2008-08-15,762.24
2008-08-18,764.203
2008-08-19,748.739
2008-08-20,752.801
2008-08-21,760.032
2008-08-22,761.518
2008-08-25,762.694
2008-08-26,757.568
2008-08-27,759.658
2008-08-28,766.995
2008-08-29,777.791
2008-09-01,767.632
2008-09-02,762.42
2008-09-03,753.508
2008-09-04,735.013
2008-09-05,719.195
2008-09-08,734.157
2008-09-09,719.517
2008-09-10,713.378
2008-09-11,701.738
2008-09-12,720.528
2008-09-15,706.217
2008-09-16,687.362
2008-09-17,680.047
2008-09-18,682.305
2008-09-19,718.994
2008-09-22,722.355
2008-09-23,713.122
2008-09-24,708.341
2008-09-25,709.078
2008-09-26,694.606
2008-09-29,658.919
2008-09-30,648.458
2008-10-01,648.518
2008-10-02,629.107
2008-10-03,624.983
2008-10-06,579.866
2008-10-07,571.74
2008-10-08,540.229
2008-10-09,537.45
2008-10-10,498.661
2008-10-13,525.544
2008-10-14,555.333
2008-10-15,533.253
2008-10-16,499.458
2008-10-17,509.313
2008-10-20,520.62
2008-10-21,521.527
2008-10-22,490.814
2008-10-23,481.946
2008-10-24,458.15
2008-10-27,430.492
2008-10-28,440.592
2008-10-29,472.895
2008-10-30,493.042
2008-10-31,490.964
2008-11-03,500.502
2008-11-04,529.558
2008-11-05,534.726
2008-11-06,504.505
2008-11-07,501.754
2008-11-10,511.896
2008-11-11,490.113
2008-11-12,479.319
2008-11-13,471.227
2008-11-14,473.012
2008-11-17,465.882
2008-11-18,461.12
2008-11-19,450.498
2008-11-20,430.676
2008-11-21,432.728
2008-11-24,451.901
2008-11-25,463.071
2008-11-26,461.317
2008-11-27,470.198
2008-11-28,473.194
2008-12-01,454.958
2008-12-02,452.265
2008-12-03,453.963
2008-12-04,452.03
2008-12-05,441.905
2008-12-08,465.84
2008-12-09,470.132
2008-12-10,479.09
2008-12-11,486.584
2008-12-12,477.094
2008-12-15,491.899
2008-12-16,492.581
2008-12-17,507.832
2008-12-18,508.804
2008-12-19,494.827
2008-12-22,489.682
2008-12-23,490.365
2008-12-24,487.968
2008-12-25,489.475
2008-12-26,491.681
2008-12-29,502.183
2008-12-30,505.482
2008-12-31,503.04
2009-01-01,503.04
2009-01-02,514.683
2009-01-05,514.898
2009-01-06,517.276
2009-01-07,522.085
2009-01-08,517.683
2009-01-09,513.645
2009-01-12,504.792
2009-01-13,489.009
2009-01-14,479.799
2009-01-15,470.516
2009-01-16,480.444
2009-01-19,474.168
2009-01-20,459.518
2009-01-21,460.649
2009-01-22,461.575
2009-01-23,451.801
2009-01-26,462.647
2009-01-27,471.706
2009-01-28,480.136
2009-01-29,474.602
2009-01-30,467.979
2009-02-02,456.908
2009-02-03,462.447
2009-02-04,470.587
2009-02-05,468.928
2009-02-06,475.613
2009-02-09,480.785
2009-02-10,473.106
2009-02-11,469.217
2009-02-12,461.19
2009-02-13,465.928
2009-02-16,461.004
2009-02-17,445.917
2009-02-18,439.743
2009-02-19,441.198
2009-02-20,428.694
2009-02-23,425.365
2009-02-24,418.303
2009-02-25,419.036
2009-02-26,423.348
2009-02-27,421.574
2009-03-02,404.951
2009-03-03,398.193
2009-03-04,407.328
2009-03-05,403.428
2009-03-06,398.542
2009-03-09,391.61
2009-03-10,403.394
2009-03-11,408.891
2009-03-12,407.997
2009-03-13,416.311
2009-03-16,427.531
2009-03-17,427.933
2009-03-18,431.187
2009-03-19,453.632
2009-03-20,447.564
2009-03-23,457.962
2009-03-24,462.116
2009-03-25,463.837
2009-03-26,466.972
2009-03-27,461.142
2009-03-30,445.173
2009-03-31,450.234
2009-04-01,456.969
2009-04-02,479.77
2009-04-03,481.271
2009-04-06,479.055
2009-04-07,472.529
2009-04-08,469.704
2009-04-09,482.722
2009-04-10,483.365
2009-04-13,488.168
2009-04-14,495.392
2009-04-15,493.493
2009-04-16,498.181
2009-04-17,501.888
2009-04-20,488.136
2009-04-21,486.477
2009-04-22,493.258
2009-04-23,499.587
2009-04-24,509.764
2009-04-27,506.976
2009-04-28,496.946
2009-04-29,508.943
2009-04-30,516.29
2009-05-01,517.397
2009-05-04,530.198
2009-05-05,535.661
2009-05-06,540.603
2009-05-07,547.307
2009-05-08,555.281
2009-05-11,554.097
2009-05-12,554.207
2009-05-13,541.712
2009-05-14,539.16
2009-05-15,547.406
2009-05-18,548.442
2009-05-19,563.305
2009-05-20,574.851
2009-05-21,567.919
2009-05-22,572.441
2009-05-25,574.323
2009-05-26,575.224
2009-05-27,579.591
2009-05-28,574.846
2009-05-29,585.238
2009-06-01,599.18
2009-06-02,606.536
2009-06-03,597.758
2009-06-04,593.918
2009-06-05,589.483
2009-06-08,581.68
2009-06-09,589.323
2009-06-10,597.489
2009-06-11,605.071
2009-06-12,602.115
2009-06-15,588.486
2009-06-16,584.237
2009-06-17,575.866
2009-06-18,576.29
2009-06-19,580.186
2009-06-22,568.956
2009-06-23,566.702
2009-06-24,578.084
2009-06-25,576.953
2009-06-26,587.276
2009-06-29,588.552
2009-06-30,587.539
2009-07-01,594.621
2009-07-02,585.753
2009-07-03,583.28
2009-07-06,575.365
2009-07-07,574.215
2009-07-08,563.322
2009-07-09,566.963
2009-07-10,563.948
2009-07-13,561.99
2009-07-14,572.573
2009-07-15,586.54
2009-07-16,590.561
2009-07-17,592.241
2009-07-20,600.966
2009-07-21,611.367
2009-07-22,613.635
2009-07-23,620.426
2009-07-24,622.124
2009-07-27,624.612
2009-07-28,621.312
2009-07-29,618.383
2009-07-30,627.233
2009-07-31,636.743
2009-08-03,652.359
2009-08-04,652.738
2009-08-05,652.329
2009-08-06,653.098
2009-08-07,647.397
2009-08-10,648.524
2009-08-11,645.116
2009-08-12,648.444
2009-08-13,661.23
2009-08-14,662.364
2009-08-17,641.529
2009-08-18,647.72
2009-08-19,649.985
2009-08-20,659.451
2009-08-21,666.818
2009-08-24,677.302
2009-08-25,679.003
2009-08-26,675.051
2009-08-27,672.095
2009-08-28,684.077
2009-08-31,678.417
2009-09-01,670.29
2009-09-02,660.557
2009-09-03,664.963
2009-09-04,670.07
2009-09-07,682.723
2009-09-08,694.801
2009-09-09,700.166
2009-09-10,705.062
2009-09-11,711.139
2009-09-14,703.888
2009-09-15,705.626
2009-09-16,717.779
2009-09-17,723.895
2009-09-18,717.337
2009-09-21,708.161
2009-09-22,719.486
2009-09-23,719.562
2009-09-24,709.482
2009-09-25,705.731
2009-09-28,707.439
2009-09-29,706.165
2009-09-30,713.23
2009-10-01,700.773
2009-10-02,687.13
2009-10-05,690.002
2009-10-06,708.177
2009-10-07,710.32
2009-10-08,723.488
2009-10-09,723.449
2009-10-12,728.282
2009-10-13,727.186
2009-10-14,737.941
2009-10-15,740.111
2009-10-16,734.205
2009-10-19,742.387
2009-10-20,741.966
2009-10-21,742.269
2009-10-22,734.567
2009-10-23,731.521
2009-10-26,722.468
2009-10-27,710.187
2009-10-28,692.317
2009-10-29,701.313
2009-10-30,697.518
2009-11-02,695.655
2009-11-03,689.604
2009-11-04,705.042
2009-11-05,707.135
2009-11-06,711.144
2009-11-09,724.998
2009-11-10,722.412
2009-11-11,725.286
2009-11-12,719.826
2009-11-13,723.781
2009-11-16,734.11
2009-11-17,725.112
2009-11-18,728.354
2009-11-19,714.1
2009-11-20,710.024
2009-11-23,722.68
2009-11-24,715.566
2009-11-25,721.663
2009-11-26,705.539
2009-11-27,705.587
2009-11-30,708.355
2009-12-01,728.128
2009-12-02,729.967
2009-12-03,731.959
2009-12-04,724.595
2009-12-07,723.83
2009-12-08,714.952
2009-12-09,708.963
2009-12-10,710.088
2009-12-11,710.075
2009-12-14,716.142
2009-12-15,711.818
2009-12-16,718.726
2009-12-17,704.887
2009-12-18,700.821
2009-12-21,704.999
2009-12-22,705.488
2009-12-23,711.682
2009-12-24,713.508
2009-12-25,713.072
2009-12-28,717.967
2009-12-29,722.124
2009-12-30,715.62
2009-12-31,719.275
2010-01-01,719.275
2010-01-04,734.96
2010-01-05,740.043
2010-01-06,741.435
2010-01-07,740.469
2010-01-08,745.134
2010-01-11,755.974
2010-01-12,751.168
2010-01-13,749.675
2010-01-14,755.648
2010-01-15,750.807
2010-01-18,752.525
2010-01-19,749.231
2010-01-20,736.826
2010-01-21,728.473
2010-01-22,722.808
2010-01-25,721.305
2010-01-26,715.571
2010-01-27,709.03
2010-01-28,706.059
2010-01-29,700.834
2010-02-01,702.876
2010-02-02,714.894
2010-02-03,712.393
2010-02-04,695.833
2010-02-05,681.389
2010-02-08,678.618
2010-02-09,681.116
2010-02-10,683.485
2010-02-11,686.305
2010-02-12,685.745
2010-02-15,685.012
2010-02-16,692.376
2010-02-17,699.85
2010-02-18,701.478
2010-02-19,693.765
2010-02-22,702.474
2010-02-23,698.488
2010-02-24,697.191
2010-02-25,688.576
2010-02-26,698.045
2010-03-01,700.475
2010-03-02,709.613
2010-03-03,718.576
2010-03-04,715.184
2010-03-05,722.47
2010-03-08,726.707
2010-03-09,724.715
2010-03-10,729.467
2010-03-11,730.642
2010-03-12,737.344
2010-03-15,731.836
2010-03-16,739.682
2010-03-17,746.759
2010-03-18,740.752
2010-03-19,737.295
2010-03-22,736.999
2010-03-23,741.431
2010-03-24,733.076
2010-03-25,735.946
2010-03-26,739.73
2010-03-29,745.381
2010-03-30,745.662
2010-03-31,747.752
2010-04-01,756.854
2010-04-02,757.274
2010-04-05,758.477
2010-04-06,760.556
2010-04-07,760.721
2010-04-08,756.922
2010-04-09,766.228
2010-04-12,771.468
2010-04-13,765.971
2010-04-14,773.634
2010-04-15,776.341
2010-04-16,766.77
2010-04-19,756.524
2010-04-20,764.243
2010-04-21,765.777
2010-04-22,758.974
2010-04-23,764.506
2010-04-26,771.37
2010-04-27,759.007
2010-04-28,741.59
2010-04-29,751.6
2010-04-30,754.938
2010-05-03,750.436
2010-05-04,730.937
2010-05-05,717.177
2010-05-06,703.889
2010-05-07,681.04
2010-05-10,714.221
2010-05-11,707.534
2010-05-12,717.928
2010-05-13,719.513
2010-05-14,701.908
2010-05-17,687.372
2010-05-18,688.971
2010-05-19,671.54
2010-05-20,657.041
2010-05-21,659.748
2010-05-24,656.968
2010-05-25,634.918
2010-05-26,646.16
2010-05-27,662.69
2010-05-28,666.729
2010-05-31,668.115
2010-06-01,667.169
2010-06-02,662.299
2010-06-03,673.997
2010-06-04,661.467
2010-06-07,646.284
2010-06-08,644.412
2010-06-09,654.904
2010-06-10,667.823
2010-06-11,670.718
2010-06-14,686.318
2010-06-15,691.583
2010-06-16,694.019
2010-06-17,694.42
2010-06-18,698.716
2010-06-21,706.469
2010-06-22,700.45
2010-06-23,691.511
2010-06-24,687.15
2010-06-25,683.277
2010-06-28,686.847
2010-06-29,666.157
2010-06-30,662.501
2010-07-01,658.292
2010-07-02,663.101
2010-07-05,660.865
2010-07-06,677.749
2010-07-07,680.313
2010-07-08,689.602
2010-07-09,693.186
2010-07-12,691.563
2010-07-13,701.947
2010-07-14,706.468
2010-07-15,706.93
2010-07-16,699.815
2010-07-19,694.589
2010-07-20,692.441
2010-07-21,697.672
2010-07-22,708.59
2010-07-23,713.434
2010-07-26,721.786
2010-07-27,722.044
2010-07-28,723.578
2010-07-29,726.171
2010-07-30,721.353
2010-08-02,737.808
2010-08-03,742.543
2010-08-04,737.373
2010-08-05,740.65
2010-08-06,742.976
2010-08-09,745.298
2010-08-10,731.645
2010-08-11,711.024
2010-08-12,703.853
2010-08-13,704.917
2010-08-16,708.892
2010-08-17,717.341
2010-08-18,718.661
2010-08-19,716.405
2010-08-20,700.89
2010-08-23,702.34
2010-08-24,695.037
2010-08-25,686.883
2010-08-26,696.643
2010-08-27,700.792
2010-08-30,704.423
2010-08-31,700.554
2010-09-01,718.102
2010-09-02,722.82
2010-09-03,729.286
2010-09-06,736.283
2010-09-07,728.19
2010-09-08,729.841
2010-09-09,736.548
2010-09-10,736.991
2010-09-13,748.107
2010-09-14,753.679
