Date,EUROPE GROWTH Standard (Large+Mid Cap)
2005-06-15,3249.636
2005-06-16,3257.833
2005-06-17,3299.947
2005-06-20,3277.356
2005-06-21,3295.934
2005-06-22,3296.127
2005-06-23,3279.836
2005-06-24,3260.794
2005-06-27,3249.208
2005-06-28,3253.638
2005-06-29,3266.769
2005-06-30,3265.746
2005-07-01,3251.778
2005-07-04,3238.888
2005-07-05,3232.902
2005-07-06,3258.322
2005-07-07,3208.43
2005-07-08,3246.087
2005-07-11,3301.248
2005-07-12,3326.803
2005-07-13,3313.844
2005-07-14,3329.056
2005-07-15,3307.683
2005-07-18,3302.488
2005-07-19,3294.399
2005-07-20,3298.688
2005-07-21,3328.255
2005-07-22,3329.324
2005-07-25,3329.867
2005-07-26,3321.585
2005-07-27,3335.037
2005-07-28,3369.672
2005-07-29,3387.274
2005-08-01,3407.369
2005-08-02,3433.855
2005-08-03,3462.4
2005-08-04,3457.848
2005-08-05,3436.693
2005-08-08,3464.498
2005-08-09,3478.052
2005-08-10,3512.783
2005-08-11,3518.34
2005-08-12,3509.69
2005-08-15,3491.179
2005-08-16,3473.671
2005-08-17,3461.712
2005-08-18,3422.108
2005-08-19,3445.751
2005-08-22,3472.293
2005-08-23,3445.317
2005-08-24,3439.904
2005-08-25,3428.127
2005-08-26,3415.426
2005-08-29,3408.389
2005-08-30,3387.886
2005-08-31,3441.239
2005-09-01,3513.219
2005-09-02,3533.753
2005-09-05,3541.825
2005-09-06,3557.19
2005-09-07,3558.971
2005-09-08,3547.052
2005-09-09,3563.998
2005-09-12,3537.436
2005-09-13,3509.993
2005-09-14,3533.183
2005-09-15,3506.143
2005-09-16,3524.993
2005-09-19,3512.368
2005-09-20,3519.375
2005-09-21,3497.407
2005-09-22,3462.97
2005-09-23,3460.459
2005-09-26,3487.79
2005-09-27,3464.385
2005-09-28,3488.705
2005-09-29,3476.895
2005-09-30,3507.703
2005-10-03,3492.32
2005-10-04,3515.322
2005-10-05,3492.362
2005-10-06,3503.341
2005-10-07,3481.893
2005-10-10,3471.242
2005-10-11,3461.663
2005-10-12,3446.824
2005-10-13,3385.444
2005-10-14,3431.772
2005-10-17,3416.045
2005-10-18,3386.234
2005-10-19,3347.657
2005-10-20,3355.164
2005-10-21,3348.389
2005-10-24,3374.19
2005-10-25,3396.911
2005-10-26,3397.944
2005-10-27,3371.054
2005-10-28,3367.239
2005-10-31,3402.891
2005-11-01,3405.544
2005-11-02,3439.825
2005-11-03,3469.072
2005-11-04,3409.879
2005-11-07,3420.835
2005-11-08,3414.778
2005-11-09,3401.69
2005-11-10,3402.582
2005-11-11,3421.065
2005-11-14,3416.26
2005-11-15,3380.74
2005-11-16,3349.695
2005-11-17,3378.672
2005-11-18,3390.346
2005-11-21,3400.072
2005-11-22,3396.404
2005-11-23,3436.961
2005-11-24,3429.328
2005-11-25,3426.263
2005-11-28,3417.334
2005-11-29,3418.985
2005-11-30,3412.073
2005-12-01,3445.78
2005-12-02,3470.012
2005-12-05,3475.886
2005-12-06,3494.599
2005-12-07,3474.392
2005-12-08,3512.069
2005-12-09,3515.327
2005-12-12,3548.662
2005-12-13,3548.513
2005-12-14,3565.403
2005-12-15,3532.558
2005-12-16,3569.992
2005-12-19,3570.566
2005-12-20,3549.105
2005-12-21,3540.458
2005-12-22,3545.642
2005-12-23,3548.788
2005-12-26,3548.788
2005-12-27,3558.819
2005-12-28,3571.092
2005-12-29,3571.739
2005-12-30,3537.224
2006-01-02,3550.03
2006-01-03,3625.183
2006-01-04,3693.005
2006-01-05,3686.332
2006-01-06,3726.07
2006-01-09,3709.102
2006-01-10,3683.449
2006-01-11,3705.634
2006-01-12,3698.225
2006-01-13,3694.462
2006-01-16,3719.951
2006-01-17,3679.34
2006-01-18,3661.701
2006-01-19,3681.985
2006-01-20,3656.248
2006-01-23,3703.26
2006-01-24,3696.721
2006-01-25,3733.083
2006-01-26,3753.822
2006-01-27,3759.399
2006-01-30,3741.851
2006-01-31,3756.128
2006-02-01,3778.182
2006-02-02,3741.809
2006-02-03,3720.607
2006-02-06,3713.065
2006-02-07,3687.127
2006-02-08,3680.954
2006-02-09,3723.577
2006-02-10,3692.382
2006-02-13,3701.98
2006-02-14,3687.321
2006-02-15,3706.578
2006-02-16,3720.259
2006-02-17,3742.063
2006-02-20,3759.89
2006-02-21,3750.696
2006-02-22,3761.658
2006-02-23,3765.924
2006-02-24,3758.634
2006-02-27,3767.539
2006-02-28,3730.839
2006-03-01,3772.223
2006-03-02,3762.372
2006-03-03,3777.571
2006-03-06,3794.866
2006-03-07,3739.453
2006-03-08,3727.901
2006-03-09,3765.231
2006-03-10,3777.641
2006-03-13,3821.645
2006-03-14,3855.352
2006-03-15,3872.789
2006-03-16,3907.889
2006-03-17,3913.745
2006-03-20,3920.932
2006-03-21,3894.8
2006-03-22,3914.545
2006-03-23,3876.728
2006-03-24,3910.604
2006-03-27,3885.833
2006-03-28,3882.668
2006-03-29,3862.474
2006-03-30,3938.067
2006-03-31,3899.602
2006-04-03,3938.419
2006-04-04,3963.193
2006-04-05,3980.687
2006-04-06,3976.676
2006-04-07,3927.61
2006-04-10,3945.817
2006-04-11,3915.38
2006-04-12,3904.821
2006-04-13,3914.672
2006-04-14,3914.672
2006-04-17,3972.721
2006-04-18,3975.499
2006-04-19,4036.67
2006-04-20,4038.737
2006-04-21,4075.679
2006-04-24,4067.379
2006-04-25,4069.517
2006-04-26,4090.851
2006-04-27,4106.163
2006-04-28,4105.006
2006-05-01,4123.171
2006-05-02,4164.525
2006-05-03,4122.461
2006-05-04,4171.673
2006-05-05,4225.805
2006-05-08,4216.55
2006-05-09,4253.578
2006-05-10,4243.857
2006-05-11,4239.632
2006-05-12,4181.093
2006-05-15,4100.93
2006-05-16,4116.5
2006-05-17,3992.603
2006-05-18,3984.254
2006-05-19,3942.61
2006-05-22,3872.03
2006-05-23,3984.679
2006-05-24,3895.567
2006-05-25,3951.925
2006-05-26,4013.779
2006-05-29,4025.757
2006-05-30,3982.55
2006-05-31,3997.746
2006-06-01,4001.562
2006-06-02,4050.858
2006-06-05,4032.18
2006-06-06,3907.091
2006-06-07,3914.24
2006-06-08,3760.121
2006-06-09,3824.13
2006-06-12,3778.421
2006-06-13,3689.837
2006-06-14,3715.3
2006-06-15,3813.434
2006-06-16,3788.907
2006-06-19,3793.853
2006-06-20,3823.992
2006-06-21,3849.341
2006-06-22,3843.38
2006-06-23,3836.479
2006-06-26,3834.37
2006-06-27,3824.773
2006-06-28,3808.894
2006-06-29,3880.003
2006-06-30,4014.414
2006-07-03,4042.604
2006-07-04,4045.47
2006-07-05,3972.66
2006-07-06,4019.401
2006-07-07,4034.093
2006-07-10,4020.28
2006-07-11,3988.983
2006-07-12,3984.691
2006-07-13,3928.412
2006-07-14,3861.908
2006-07-17,3803.644
2006-07-18,3789.038
2006-07-19,3893.371
2006-07-20,3931.075
2006-07-21,3903.814
2006-07-24,3956.47
2006-07-25,3963.29
2006-07-26,3974.438
2006-07-27,4038.993
2006-07-28,4068.78
2006-07-31,4055.871
2006-08-01,4020.746
2006-08-02,4079.585
2006-08-03,4035.586
2006-08-04,4107.406
2006-08-07,4046.742
2006-08-08,4036.911
2006-08-09,4077.303
2006-08-10,4013.575
2006-08-11,4018.793
2006-08-14,4047.115
2006-08-15,4096.63
2006-08-16,4140.16
2006-08-17,4152.121
2006-08-18,4125.747
2006-08-21,4155.858
2006-08-22,4134.918
2006-08-23,4110.466
2006-08-24,4121.833
2006-08-25,4107.794
2006-08-28,4138.268
2006-08-29,4136.63
2006-08-30,4190.904
2006-08-31,4173.821
2006-09-01,4194.33
2006-09-04,4229.073
2006-09-05,4197.26
2006-09-06,4142.308
2006-09-07,4082.243
2006-09-08,4075.109
2006-09-11,4050.581
2006-09-12,4100.534
2006-09-13,4109.392
2006-09-14,4127.303
2006-09-15,4099.045
2006-09-18,4117.226
2006-09-19,4100.979
2006-09-20,4136.545
2006-09-21,4157.534
2006-09-22,4139.674
2006-09-25,4108.482
2006-09-26,4145.282
2006-09-27,4180.335
2006-09-28,4183.324
2006-09-29,4169.964
2006-10-02,4193.13
2006-10-03,4176.087
2006-10-04,4177.14
2006-10-05,4201.733
2006-10-06,4168.306
2006-10-09,4186.9
2006-10-10,4191.302
2006-10-11,4201.241
2006-10-12,4226.241
2006-10-13,4223.988
2006-10-16,4241.305
2006-10-17,4213.252
2006-10-18,4243.46
2006-10-19,4280.349
2006-10-20,4300.407
2006-10-23,4295.657
2006-10-24,4297.017
2006-10-25,4328.568
2006-10-26,4334.613
2006-10-27,4333.142
2006-10-30,4313.883
2006-10-31,4326.396
2006-11-01,4347.981
2006-11-02,4334.279
2006-11-03,4326.475
2006-11-06,4376.958
2006-11-07,4427.882
2006-11-08,4404.345
2006-11-09,4411.027
2006-11-10,4424.052
2006-11-13,4412.985
2006-11-14,4400.892
2006-11-15,4428.792
2006-11-16,4438.342
2006-11-17,4409.06
2006-11-20,4424.631
2006-11-21,4435.05
2006-11-22,4472.736
2006-11-23,4469.357
2006-11-24,4487.17
2006-11-27,4429.671
2006-11-28,4422.799
2006-11-29,4487.259
2006-11-30,4492.179
2006-12-01,4488.645
2006-12-04,4515.517
2006-12-05,4539.507
2006-12-06,4538.939
2006-12-07,4563.885
2006-12-08,4573.547
2006-12-11,4561.427
2006-12-12,4587.363
2006-12-13,4611.472
2006-12-14,4618.626
2006-12-15,4612.499
2006-12-18,4603.524
2006-12-19,4605.69
2006-12-20,4621.914
2006-12-21,4610.107
2006-12-22,4587.558
2006-12-25,4587.558
2006-12-26,4579.915
2006-12-27,4623.638
2006-12-28,4630.229
2006-12-29,4638.658
2007-01-01,4638.658
2007-01-02,4727.061
2007-01-03,4693.443
2007-01-04,4642.012
2007-01-05,4572.043
2007-01-08,4573.264
2007-01-09,4579.763
2007-01-10,4538.295
2007-01-11,4599.94
2007-01-12,4635.028
2007-01-15,4663.05
2007-01-16,4640.384
2007-01-17,4652.377
2007-01-18,4650.101
2007-01-19,4672.913
2007-01-22,4657.62
2007-01-23,4683.569
2007-01-24,4697.627
2007-01-25,4695.018
2007-01-26,4642.652
2007-01-29,4665.428
2007-01-30,4693.068
2007-01-31,4681.812
2007-02-01,4749.454
2007-02-02,4760.53
2007-02-05,4746.185
2007-02-06,4771.238
2007-02-07,4813.997
2007-02-08,4779.845
2007-02-09,4788.883
2007-02-12,4751.115
2007-02-13,4778.254
2007-02-14,4866.247
2007-02-15,4871.535
2007-02-16,4856.466
2007-02-19,4880.325
2007-02-20,4866.299
2007-02-21,4821.565
2007-02-22,4829.227
2007-02-23,4860.264
2007-02-26,4877.022
2007-02-27,4749.818
2007-02-28,4678.431
2007-03-01,4618.684
2007-03-02,4613.692
2007-03-05,4526.741
2007-03-06,4577.573
2007-03-07,4623.571
2007-03-08,4679.504
2007-03-09,4687.272
2007-03-12,4696.87
2007-03-13,4656.911
2007-03-14,4559.999
2007-03-15,4670.65
2007-03-16,4703.012
2007-03-19,4763.118
2007-03-20,4798.479
2007-03-21,4828.091
2007-03-22,4905.802
2007-03-23,4900.93
2007-03-26,4873.204
2007-03-27,4873.506
2007-03-28,4851.612
2007-03-29,4898.893
2007-03-30,4897.571
2007-04-02,4935.939
2007-04-03,4990.337
2007-04-04,5001.161
2007-04-05,5025.757
2007-04-06,5025.757
2007-04-09,4997.72
2007-04-10,5058.899
2007-04-11,5047.648
2007-04-12,5044.696
2007-04-13,5085.276
2007-04-16,5151.355
2007-04-17,5163.038
2007-04-18,5140.005
2007-04-19,5145.31
2007-04-20,5196.732
2007-04-23,5184.544
2007-04-24,5158.321
2007-04-25,5207.014
2007-04-26,5194.953
2007-04-27,5184.943
2007-04-30,5194.752
2007-05-01,5175.108
2007-05-02,5201.535
2007-05-03,5203.007
2007-05-04,5266.488
2007-05-07,5286.461
2007-05-08,5209.149
2007-05-09,5237.85
2007-05-10,5186.682
2007-05-11,5209.16
2007-05-14,5206.779
2007-05-15,5245.036
2007-05-16,5237.826
2007-05-17,5218.023
2007-05-18,5266.427
2007-05-21,5243.826
2007-05-22,5245.65
2007-05-23,5291.146
2007-05-24,5242.847
2007-05-25,5252.109
2007-05-28,5257.719
2007-05-29,5267.883
2007-05-30,5242.826
2007-05-31,5295.677
2007-06-01,5323.22
2007-06-04,5333.778
2007-06-05,5312.286
2007-06-06,5208.56
2007-06-07,5131.794
2007-06-08,5085.621
2007-06-11,5138.187
2007-06-12,5106.69
2007-06-13,5128.86
2007-06-14,5210.465
2007-06-15,5301.715
2007-06-18,5292.833
2007-06-19,5272.823
2007-06-20,5292.565
2007-06-21,5232.187
2007-06-22,5230.495
2007-06-25,5233.346
2007-06-26,5205.929
2007-06-27,5182.807
2007-06-28,5247.882
2007-06-29,5290.299
2007-07-02,5322.993
2007-07-03,5368.139
2007-07-04,5399.784
2007-07-05,5365.918
2007-07-06,5398.945
2007-07-09,5416.897
2007-07-10,5393.608
2007-07-11,5414.18
2007-07-12,5476.798
2007-07-13,5492.259
2007-07-16,5497.751
2007-07-17,5475.293
2007-07-18,5421.821
2007-07-19,5491.525
2007-07-20,5444.138
2007-07-23,5467.259
2007-07-24,5391.709
2007-07-25,5299.657
2007-07-26,5145.616
2007-07-27,5096.239
2007-07-30,5108.726
2007-07-31,5210.372
2007-08-01,5128.347
2007-08-02,5166.653
2007-08-03,5141.937
2007-08-06,5108.611
2007-08-07,5145.87
2007-08-08,5272.936
2007-08-09,5155.347
2007-08-10,5000.854
2007-08-13,5075.289
2007-08-14,5002.945
2007-08-15,4945.256
2007-08-16,4737.431
2007-08-17,4847.753
2007-08-20,4879.291
2007-08-21,4888.827
2007-08-22,4997.443
2007-08-23,5032.873
2007-08-24,5085.544
2007-08-27,5095.135
2007-08-28,5013.925
2007-08-29,5050.563
2007-08-30,5115.227
2007-08-31,5186.635
2007-09-03,5187.469
2007-09-04,5212.868
2007-09-05,5144.971
2007-09-06,5186.465
2007-09-07,5101.359
2007-09-10,5060.629
2007-09-11,5169.94
2007-09-12,5203.969
2007-09-13,5248.392
2007-09-14,5184.089
2007-09-17,5116.955
2007-09-18,5192.669
2007-09-19,5359.955
2007-09-20,5383.032
2007-09-21,5415.356
2007-09-24,5427.747
2007-09-25,5380.499
2007-09-26,5415.21
2007-09-27,5459.886
2007-09-28,5489.244
2007-10-01,5546.442
2007-10-02,5524.82
2007-10-03,5530.312
2007-10-04,5522.664
2007-10-05,5568.857
2007-10-08,5523.74
2007-10-09,5560.087
2007-10-10,5610.417
2007-10-11,5683.041
2007-10-12,5655.88
2007-10-15,5625.335
2007-10-16,5547.12
2007-10-17,5613.794
2007-10-18,5607.659
2007-10-19,5560.715
2007-10-22,5444.173
2007-10-23,5549.673
2007-10-24,5509.224
2007-10-25,5606.803
2007-10-26,5662.042
2007-10-29,5704.249
2007-10-30,5674.607
2007-10-31,5741.458
2007-11-01,5669.654
2007-11-02,5667.011
2007-11-05,5629.965
2007-11-06,5694.928
2007-11-07,5699.931
2007-11-08,5716.353
2007-11-09,5627.888
2007-11-12,5549.393
2007-11-13,5570.427
2007-11-14,5639.61
2007-11-15,5539.181
2007-11-16,5504.408
2007-11-19,5385.555
2007-11-20,5499.994
2007-11-21,5378.289
2007-11-22,5445.329
2007-11-23,5518.684
2007-11-26,5508.763
2007-11-27,5474.441
2007-11-28,5589.191
2007-11-29,5629.561
2007-11-30,5658.834
2007-12-03,5627.514
2007-12-04,5591.007
2007-12-05,5645.204
2007-12-06,5622.5
2007-12-07,5676.782
2007-12-10,5728.822
2007-12-11,5708.474
2007-12-12,5719.678
2007-12-13,5562.408
2007-12-14,5515.566
2007-12-17,5400.219
2007-12-18,5400.033
2007-12-19,5373.965
2007-12-20,5373.251
2007-12-21,5468.982
2007-12-24,5486.437
2007-12-25,5486.437
2007-12-26,5518.866
2007-12-27,5549.147
2007-12-28,5592.038
2007-12-31,5566.036
2008-01-01,5566.036
2008-01-02,5530.642
2008-01-03,5504.352
2008-01-04,5409.052
2008-01-07,5365.473
2008-01-08,5424.765
2008-01-09,5333.655
2008-01-10,5303.409
2008-01-11,5273.97
2008-01-14,5329.637
2008-01-15,5187.12
2008-01-16,5068.35
2008-01-17,5052.356
2008-01-18,5012.301
2008-01-21,4692.844
2008-01-22,4827.229
2008-01-23,4672.304
2008-01-24,4953.48
2008-01-25,4975.261
2008-01-28,4944.481
2008-01-29,5025.114
2008-01-30,4998.245
2008-01-31,5032.247
2008-02-01,5144.447
2008-02-04,5152.666
2008-02-05,4939.374
2008-02-06,4983.122
2008-02-07,4832.112
2008-02-08,4865.768
2008-02-11,4837.621
2008-02-12,5030.419
2008-02-13,5018.975
2008-02-14,5059.927
2008-02-15,4993.458
2008-02-18,5067.119
2008-02-19,5108.678
2008-02-20,5020.225
2008-02-21,5104.553
2008-02-22,5077.242
2008-02-25,5148.816
2008-02-26,5225.175
2008-02-27,5307.262
2008-02-28,5242.292
2008-02-29,5176.397
2008-03-03,5117.951
2008-03-04,5071.457
2008-03-05,5169.068
2008-03-06,5162.138
2008-03-07,5102.689
2008-03-10,5037.653
2008-03-11,5051.271
2008-03-12,5158.17
2008-03-13,5145.455
2008-03-14,5119.682
2008-03-17,4942.455
2008-03-18,5097.601
2008-03-19,4998.372
2008-03-20,4899.029
2008-03-21,4899.029
2008-03-24,4888.618
2008-03-25,5090.114
2008-03-26,5121.242
2008-03-27,5195.847
2008-03-28,5159.332
2008-03-31,5183.322
2008-04-01,5238.124
2008-04-02,5277.397
2008-04-03,5279.131
2008-04-04,5345.478
2008-04-07,5384.631
2008-04-08,5321.929
2008-04-09,5314.881
2008-04-10,5299.209
2008-04-11,5232.496
2008-04-14,5203.477
2008-04-15,5228.333
2008-04-16,5366.058
2008-04-17,5297.568
2008-04-18,5345.514
2008-04-21,5362.463
2008-04-22,5370.446
2008-04-23,5393.867
2008-04-24,5340.878
2008-04-25,5391.436
2008-04-28,5412.643
2008-04-29,5330.153
2008-04-30,5366.557
2008-05-01,5339.295
2008-05-02,5404.13
2008-05-05,5416.291
2008-05-06,5432.45
2008-05-07,5424.09
2008-05-08,5454.241
2008-05-09,5400.358
2008-05-12,5438.825
2008-05-13,5444.127
2008-05-14,5467.467
2008-05-15,5504.053
2008-05-16,5562.89
2008-05-19,5629.502
2008-05-20,5540.387
2008-05-21,5555.469
2008-05-22,5557.785
2008-05-23,5478.708
2008-05-26,5471.364
2008-05-27,5440.586
2008-05-28,5474.486
2008-05-29,5463.978
2008-05-30,5484.035
2008-06-02,5436.066
2008-06-03,5460.859
2008-06-04,5400.164
2008-06-05,5409.605
2008-06-06,5389.262
2008-06-09,5374.252
2008-06-10,5253.134
2008-06-11,5191.034
2008-06-12,5190.561
2008-06-13,5178.851
2008-06-16,5211.108
2008-06-17,5248.941
2008-06-18,5200.024
2008-06-19,5186.07
2008-06-20,5142.458
2008-06-23,5104.242
2008-06-24,5083.075
2008-06-25,5118.12
2008-06-26,5062.053
2008-06-27,5050.047
2008-06-30,5102.095
2008-07-01,4997.372
2008-07-02,4965.911
2008-07-03,4947.682
2008-07-04,4899.204
2008-07-07,4959.92
2008-07-08,4894.064
2008-07-09,4992.47
2008-07-10,4902.714
2008-07-11,4814.921
2008-07-14,4857.907
2008-07-15,4799.692
2008-07-16,4790.641
2008-07-17,4921.381
2008-07-18,4941.383
2008-07-21,4969.067
2008-07-22,4959.636
2008-07-23,4976.456
2008-07-24,4883.142
2008-07-25,4899.771
2008-07-28,4900.753
2008-07-29,4887.425
2008-07-30,4954.286
2008-07-31,4965.434
2008-08-01,4871.009
2008-08-04,4841.902
2008-08-05,4895.953
2008-08-06,4916.6
2008-08-07,4891.158
2008-08-08,4818.309
2008-08-11,4849.27
2008-08-12,4790.227
2008-08-13,4698.205
2008-08-14,4738.958
2008-08-15,4693.203
2008-08-18,4692.379
2008-08-19,4605.471
2008-08-20,4637.336
2008-08-21,4658.325
2008-08-22,4708.545
2008-08-25,4672.62
2008-08-26,4648.463
2008-08-27,4674.808
2008-08-28,4726.077
2008-08-29,4738.04
2008-09-01,4676.347
2008-09-02,4685.326
2008-09-03,4583.915
2008-09-04,4455.322
2008-09-05,4329.706
2008-09-08,4413.958
2008-09-09,4345.414
2008-09-10,4297.551
2008-09-11,4247.57
2008-09-12,4405.395
2008-09-15,4307.124
2008-09-16,4202.689
2008-09-17,4153.01
2008-09-18,4210.108
2008-09-19,4456.734
2008-09-22,4445.42
2008-09-23,4399.613
2008-09-24,4344.577
2008-09-25,4408.343
2008-09-26,4309.176
2008-09-29,4060.605
2008-09-30,4034.237
2008-10-01,4029.262
2008-10-02,3888.259
2008-10-03,3957.193
2008-10-06,3596.671
2008-10-07,3657.106
2008-10-08,3457.128
2008-10-09,3376.628
2008-10-10,3130.6
2008-10-13,3465.093
2008-10-14,3563.566
2008-10-15,3324.153
2008-10-16,3135.876
2008-10-17,3272.22
2008-10-20,3336.865
2008-10-21,3286.481
2008-10-22,3057.981
2008-10-23,3029.5
2008-10-24,2886.593
2008-10-27,2825.99
2008-10-28,2943.745
2008-10-29,3160.47
2008-10-30,3176.701
2008-10-31,3230.723
2008-11-03,3268.984
2008-11-04,3451.271
2008-11-05,3380.16
2008-11-06,3141.006
2008-11-07,3197.159
2008-11-10,3241.785
2008-11-11,3059.403
2008-11-12,2960.232
2008-11-13,2954.667
2008-11-14,2997.576
2008-11-17,2912.971
2008-11-18,2943.232
2008-11-19,2862.48
2008-11-20,2723.854
2008-11-21,2656.53
2008-11-24,2925.197
2008-11-25,2952.473
2008-11-26,2929.244
2008-11-27,2984.319
2008-11-28,2985.462
2008-12-01,2798.797
2008-12-02,2856.964
2008-12-03,2870.217
2008-12-04,2863.068
2008-12-05,2742.683
2008-12-08,2953.305
2008-12-09,2975.585
2008-12-10,2989.266
2008-12-11,3031.236
2008-12-12,3003.213
2008-12-15,3066.296
2008-12-16,3107.214
2008-12-17,3222.22
2008-12-18,3260.109
2008-12-19,3124.648
2008-12-22,3078.76
2008-12-23,3080.202
2008-12-24,3081.356
2008-12-25,3081.356
2008-12-26,3089.858
2008-12-29,3151.864
2008-12-30,3177.502
2008-12-31,3149.854
2009-01-01,3149.854
2009-01-02,3241.09
2009-01-05,3246.947
2009-01-06,3251.695
2009-01-07,3276.544
2009-01-08,3280.226
2009-01-09,3209.683
2009-01-12,3114.086
2009-01-13,3045.502
2009-01-14,2926.329
2009-01-15,2903.146
2009-01-16,2977.698
2009-01-19,2937.737
2009-01-20,2850.133
2009-01-21,2818.283
2009-01-22,2809.204
2009-01-23,2779.868
2009-01-26,2914.462
2009-01-27,2932.593
2009-01-28,2992.301
2009-01-29,2920.655
2009-01-30,2881.607
2009-02-02,2813.992
2009-02-03,2897.873
2009-02-04,2938.383
2009-02-05,2928.318
2009-02-06,2982.518
2009-02-09,3033.622
2009-02-10,2957.416
2009-02-11,2922.352
2009-02-12,2866.246
2009-02-13,2909.812
2009-02-16,2858.742
2009-02-17,2764.617
2009-02-18,2748.576
2009-02-19,2790.939
2009-02-20,2696.97
2009-02-23,2702.633
2009-02-24,2667.391
2009-02-25,2644.988
2009-02-26,2679.663
2009-02-27,2641.21
2009-03-02,2501.421
2009-03-03,2447.467
2009-03-04,2534.539
2009-03-05,2477.643
2009-03-06,2482.901
2009-03-09,2461.288
2009-03-10,2582.792
2009-03-11,2589.617
2009-03-12,2599.198
2009-03-13,2634.658
2009-03-16,2715.37
2009-03-17,2688.019
2009-03-18,2684.279
2009-03-19,2803.289
2009-03-20,2789.86
2009-03-23,2850.086
2009-03-24,2862.033
2009-03-25,2875.051
2009-03-26,2873.485
2009-03-27,2790.198
2009-03-30,2684.278
2009-03-31,2795.711
2009-04-01,2809.41
2009-04-02,2963.261
2009-04-03,2909.89
2009-04-06,2886.71
2009-04-07,2847.86
2009-04-08,2838.749
2009-04-09,2869.024
2009-04-10,2869.024
2009-04-13,2896.197
2009-04-14,2902.963
2009-04-15,2893.12
2009-04-16,2936.666
2009-04-17,2931.394
2009-04-20,2829.739
2009-04-21,2856.32
2009-04-22,2877.353
2009-04-23,2880.796
2009-04-24,2988.26
2009-04-27,2975.101
2009-04-28,2929.152
2009-04-29,3018.616
2009-04-30,3046.083
2009-05-01,3051.808
2009-05-04,3121.85
2009-05-05,3126.634
2009-05-06,3164.103
2009-05-07,3177.919
2009-05-08,3225.895
2009-05-11,3222.601
2009-05-12,3240.907
2009-05-13,3187.18
2009-05-14,3197.183
2009-05-15,3216.528
2009-05-18,3255.917
2009-05-19,3320.728
2009-05-20,3387.95
2009-05-21,3331.31
2009-05-22,3366.416
2009-05-25,3381.056
2009-05-26,3396.929
2009-05-27,3400.094
2009-05-28,3371.002
2009-05-29,3423.581
2009-06-01,3501.887
2009-06-02,3549.125
2009-06-03,3464.356
2009-06-04,3453.209
2009-06-05,3426.623
2009-06-08,3375.023
2009-06-09,3425.938
2009-06-10,3463.497
2009-06-11,3508.122
2009-06-12,3483.594
2009-06-15,3367.502
2009-06-16,3383.929
2009-06-17,3315.82
2009-06-18,3353.213
2009-06-19,3385.766
2009-06-22,3296.395
2009-06-23,3322.578
2009-06-24,3399.668
2009-06-25,3339.125
2009-06-26,3380.028
2009-06-29,3425.334
2009-06-30,3383.306
2009-07-01,3468.172
2009-07-02,3363.291
2009-07-03,3354.212
2009-07-06,3308.472
2009-07-07,3306.455
2009-07-08,3259.075
2009-07-09,3299.001
2009-07-10,3259.799
2009-07-13,3306.571
2009-07-14,3342.338
2009-07-15,3451.984
2009-07-16,3468.374
2009-07-17,3485.751
2009-07-20,3538.851
2009-07-21,3577.658
2009-07-22,3587.252
2009-07-23,3655.114
2009-07-24,3635.87
2009-07-27,3649.356
2009-07-28,3617.827
2009-07-29,3611.426
2009-07-30,3685.083
2009-07-31,3709.611
2009-08-03,3808.145
2009-08-04,3784.208
2009-08-05,3757.931
2009-08-06,3756.389
2009-08-07,3750.349
2009-08-10,3710.31
2009-08-11,3667.581
2009-08-12,3716.912
2009-08-13,3755.317
2009-08-14,3715.291
2009-08-17,3608.814
2009-08-18,3661.297
2009-08-19,3682.143
2009-08-20,3731.221
2009-08-21,3821.694
2009-08-24,3842.968
2009-08-25,3847.429
2009-08-26,3801.799
2009-08-27,3778.063
2009-08-28,3847.829
2009-08-31,3827.879
2009-09-01,3760.722
2009-09-02,3738.776
2009-09-03,3737.575
2009-09-04,3770.703
2009-09-07,3853.555
2009-09-08,3921.605
2009-09-09,3969.584
2009-09-10,3979.413
2009-09-11,4019.21
2009-09-14,4016.695
2009-09-15,4010.214
2009-09-16,4081.288
2009-09-17,4106.073
2009-09-18,4077.662
2009-09-21,4034.525
2009-09-22,4091.011
2009-09-23,4098.612
2009-09-24,3999.868
2009-09-25,3979.711
2009-09-28,4019.708
2009-09-29,4003.789
2009-09-30,4008.124
2009-10-01,3940.656
2009-10-02,3887.603
2009-10-05,3922.284
2009-10-06,4025.764
2009-10-07,3991.657
2009-10-08,4068.683
2009-10-09,4053.715
2009-10-12,4092.608
2009-10-13,4062.632
2009-10-14,4156.599
2009-10-15,4174.752
2009-10-16,4143.402
2009-10-19,4225.625
2009-10-20,4212.741
2009-10-21,4245.299
2009-10-22,4203.023
2009-10-23,4184.508
2009-10-26,4129.921
2009-10-27,4117.943
2009-10-28,4034.312
2009-10-29,4114.47
2009-10-30,4034.941
2009-11-02,4061.837
2009-11-03,3989.673
2009-11-04,4092.786
2009-11-05,4130.573
2009-11-06,4132.987
2009-11-09,4239.478
2009-11-10,4221.302
2009-11-11,4237.385
2009-11-12,4215.146
2009-11-13,4237.415
2009-11-16,4320.668
2009-11-17,4274.779
2009-11-18,4299.328
2009-11-19,4202.473
2009-11-20,4176.983
2009-11-23,4291.108
2009-11-24,4259.8
2009-11-25,4307.58
2009-11-26,4166.077
2009-11-27,4209.117
2009-11-30,4165.814
