Date,DENMARK IMI IMI (Large+Mid+Small Cap)
2005-11-09,553.075
2005-11-10,552.784
2005-11-11,550.746
2005-11-14,556.257
2005-11-15,554.254
2005-11-16,553.692
2005-11-17,561.696
2005-11-18,562.915
2005-11-21,566.949
2005-11-22,566.109
2005-11-23,570.314
2005-11-24,560.885
2005-11-25,561.393
2005-11-28,561.463
2005-11-29,558.808
2005-11-30,564.64
2005-12-01,568.634
2005-12-02,574.05
2005-12-05,577.636
2005-12-06,585.574
2005-12-07,584.545
2005-12-08,586.569
2005-12-09,586.568
2005-12-12,590.804
2005-12-13,587.191
2005-12-14,590.954
2005-12-15,587.561
2005-12-16,592.58
2005-12-19,594.653
2005-12-20,591.758
2005-12-21,591.086
2005-12-22,595.449
2005-12-23,604.299
2005-12-26,604.299
2005-12-27,607.201
2005-12-28,608.82
2005-12-29,608.281
2005-12-30,604.594
2006-01-02,612.91
2006-01-03,621.189
2006-01-04,629.837
2006-01-05,623.084
2006-01-06,622.375
2006-01-09,618.335
2006-01-10,615.404
2006-01-11,619.758
2006-01-12,621.911
2006-01-13,619.796
2006-01-16,623.927
2006-01-17,617.365
2006-01-18,613.801
2006-01-19,617.513
2006-01-20,613.864
2006-01-23,617.87
2006-01-24,623.538
2006-01-25,623.944
2006-01-26,625.842
2006-01-27,624.679
2006-01-30,624.579
2006-01-31,624.114
2006-02-01,631.615
2006-02-02,635.743
2006-02-03,628.706
2006-02-06,626.477
2006-02-07,618.227
2006-02-08,619.165
2006-02-09,619.226
2006-02-10,613.451
2006-02-13,618.859
2006-02-14,618.841
2006-02-15,617.489
2006-02-16,620.487
2006-02-17,624.719
2006-02-20,626.681
2006-02-21,627.036
2006-02-22,626.369
2006-02-23,628.234
2006-02-24,628.671
2006-02-27,632.25
2006-02-28,627.881
2006-03-01,633.053
2006-03-02,635.635
2006-03-03,639.509
2006-03-06,642.751
2006-03-07,629.363
2006-03-08,629.206
2006-03-09,634.049
2006-03-10,634.572
2006-03-13,641.299
2006-03-14,647.145
2006-03-15,653.845
2006-03-16,660.09
2006-03-17,660.016
2006-03-20,666.674
2006-03-21,661.802
2006-03-22,664.892
2006-03-23,657.165
2006-03-24,658.237
2006-03-27,663.971
2006-03-28,668.65
2006-03-29,650.145
2006-03-30,660.239
2006-03-31,663.212
2006-04-03,669.911
2006-04-04,677.596
2006-04-05,682.844
2006-04-06,688.847
2006-04-07,682.519
2006-04-10,681.04
2006-04-11,680.026
2006-04-12,670.775
2006-04-13,669.536
2006-04-14,669.536
2006-04-17,680.191
2006-04-18,682.628
2006-04-19,683.931
2006-04-20,685.775
2006-04-21,695.912
2006-04-24,698.43
2006-04-25,703.585
2006-04-26,709.008
2006-04-27,708.454
2006-04-28,709.153
2006-05-01,712.839
2006-05-02,720.346
2006-05-03,715.991
2006-05-04,726.091
2006-05-05,732.778
2006-05-08,740.052
2006-05-09,747.817
2006-05-10,750.518
2006-05-11,748.108
2006-05-12,752.044
2006-05-15,719.443
2006-05-16,721.345
2006-05-17,699.437
2006-05-18,686.007
2006-05-19,686.627
2006-05-22,667.114
2006-05-23,686.785
2006-05-24,671.735
2006-05-25,672.627
2006-05-26,677.235
2006-05-29,692.444
2006-05-30,685.738
2006-05-31,682.659
2006-06-01,681.026
2006-06-02,693.35
2006-06-05,693.927
2006-06-06,672.529
2006-06-07,668.158
2006-06-08,637.913
2006-06-09,647.038
2006-06-12,639.174
2006-06-13,613.268
2006-06-14,616.241
2006-06-15,636.988
2006-06-16,633.22
2006-06-19,639.821
2006-06-20,634.215
2006-06-21,638.996
2006-06-22,639.965
2006-06-23,638.079
2006-06-26,646.743
2006-06-27,638.174
2006-06-28,635.407
2006-06-29,645.673
2006-06-30,670.671
2006-07-03,675.611
2006-07-04,677.139
2006-07-05,667.471
2006-07-06,674.057
2006-07-07,677.132
2006-07-10,672.545
2006-07-11,671.104
2006-07-12,668.425
2006-07-13,658.221
2006-07-14,651.516
2006-07-17,634.593
2006-07-18,633.948
2006-07-19,641.636
2006-07-20,653.193
2006-07-21,652.743
2006-07-24,656.758
2006-07-25,657.801
2006-07-26,657.782
2006-07-27,667.696
2006-07-28,670.079
2006-07-31,667.277
2006-08-01,667.094
2006-08-02,685.964
2006-08-03,686.702
2006-08-04,695.445
2006-08-07,688.877
2006-08-08,686.99
2006-08-09,689.394
2006-08-10,682.516
2006-08-11,682.217
2006-08-14,689.954
2006-08-15,698.404
2006-08-16,702.642
2006-08-17,703.272
2006-08-18,703.437
2006-08-21,705.229
2006-08-22,701.295
2006-08-23,697.743
2006-08-24,692.588
2006-08-25,692.071
2006-08-28,694.551
2006-08-29,696.577
2006-08-30,710.708
2006-08-31,708.693
2006-09-01,707.226
2006-09-04,711.531
2006-09-05,707.125
2006-09-06,711.064
2006-09-07,702.657
2006-09-08,702.213
2006-09-11,699.954
2006-09-12,700.944
2006-09-13,709.265
2006-09-14,716.031
2006-09-15,708.413
2006-09-18,711.553
2006-09-19,711.486
2006-09-20,712.352
2006-09-21,718.941
2006-09-22,718.169
2006-09-25,716.953
2006-09-26,720.567
2006-09-27,726.58
2006-09-28,723.962
2006-09-29,726.773
2006-10-02,730.576
2006-10-03,728.825
2006-10-04,728.005
2006-10-05,732.537
2006-10-06,722.601
2006-10-09,728.912
2006-10-10,731.525
2006-10-11,732.799
2006-10-12,736.452
2006-10-13,734.425
2006-10-16,738.647
2006-10-17,736.925
2006-10-18,740.504
2006-10-19,747.481
2006-10-20,749.375
2006-10-23,753.259
2006-10-24,750.173
2006-10-25,760.873
2006-10-26,763.587
2006-10-27,756.736
2006-10-30,751.066
2006-10-31,760.384
2006-11-01,766.636
2006-11-02,763.354
2006-11-03,764.216
2006-11-06,773.919
2006-11-07,779.613
2006-11-08,778.199
2006-11-09,779.401
2006-11-10,780.02
2006-11-13,775.547
2006-11-14,776.446
2006-11-15,778.573
2006-11-16,778.412
2006-11-17,775.657
2006-11-20,775.632
2006-11-21,783.51
2006-11-22,800.925
2006-11-23,801.482
2006-11-24,808.769
2006-11-27,801.914
2006-11-28,791.365
2006-11-29,806.598
2006-11-30,814.056
2006-12-01,814.781
2006-12-04,823.222
2006-12-05,830.685
2006-12-06,830.494
2006-12-07,829.923
2006-12-08,832.169
2006-12-11,832.581
2006-12-12,837.459
2006-12-13,835.634
2006-12-14,839.789
2006-12-15,835.75
2006-12-18,836.8
2006-12-19,836.229
2006-12-20,835.71
2006-12-21,834.145
2006-12-22,837.845
2006-12-25,837.845
2006-12-26,836.457
2006-12-27,842.123
2006-12-28,845.435
2006-12-29,849.441
2007-01-01,849.441
2007-01-02,867.158
2007-01-03,863.473
2007-01-04,844.633
2007-01-05,840.921
2007-01-08,841.356
2007-01-09,847.59
2007-01-10,841.622
2007-01-11,839.873
2007-01-12,844.271
2007-01-15,853.175
2007-01-16,852.324
2007-01-17,854.42
2007-01-18,855.238
2007-01-19,855.968
2007-01-22,861.35
2007-01-23,864.917
2007-01-24,869.14
2007-01-25,863.577
2007-01-26,855.369
2007-01-29,855.605
2007-01-30,859.031
2007-01-31,870.118
2007-02-01,878.684
2007-02-02,887.657
2007-02-05,885.756
2007-02-06,891.807
2007-02-07,905.567
2007-02-08,898.19
2007-02-09,910.123
2007-02-12,901.119
2007-02-13,904.242
2007-02-14,918.781
2007-02-15,921.998
2007-02-16,921.799
2007-02-19,924.492
2007-02-20,914.66
2007-02-21,904.385
2007-02-22,904.31
2007-02-23,907.686
2007-02-26,898.296
2007-02-27,877.716
2007-02-28,868.41
2007-03-01,857.082
2007-03-02,866.776
2007-03-05,842.866
2007-03-06,850.509
2007-03-07,854.735
2007-03-08,867.375
2007-03-09,869.265
2007-03-12,877.861
2007-03-13,873.237
2007-03-14,855.828
2007-03-15,861.369
2007-03-16,865.695
2007-03-19,879.392
2007-03-20,880.171
2007-03-21,888.991
2007-03-22,904.6
2007-03-23,900.2
2007-03-26,898.332
2007-03-27,897.117
2007-03-28,891.483
2007-03-29,904.924
2007-03-30,907.037
2007-04-02,909.472
2007-04-03,917.785
2007-04-04,922.004
2007-04-05,926.233
2007-04-06,926.233
2007-04-09,921.343
2007-04-10,938.278
2007-04-11,928.976
2007-04-12,927.13
2007-04-13,933.819
2007-04-16,950.231
2007-04-17,954.948
2007-04-18,961.079
2007-04-19,968.293
2007-04-20,973.538
2007-04-23,974.12
2007-04-24,965.894
2007-04-25,976.877
2007-04-26,977.205
2007-04-27,976.396
2007-04-30,976.449
2007-05-01,967.144
2007-05-02,983.211
2007-05-03,980.234
2007-05-04,981.807
2007-05-07,989.424
2007-05-08,980.663
2007-05-09,983.422
2007-05-10,980.223
2007-05-11,980.557
2007-05-14,979.662
2007-05-15,982.253
2007-05-16,976.461
2007-05-17,970.575
2007-05-18,979.506
2007-05-21,981.274
2007-05-22,988.216
2007-05-23,1004.226
2007-05-24,995.407
2007-05-25,994.081
2007-05-28,994.081
2007-05-29,1000.433
2007-05-30,988.063
2007-05-31,1000.0
2007-06-01,995.923
2007-06-04,1001.757
2007-06-05,1004.658
2007-06-06,982.406
2007-06-07,958.271
2007-06-08,945.268
2007-06-11,957.636
2007-06-12,946.671
2007-06-13,945.628
2007-06-14,960.214
2007-06-15,970.483
2007-06-18,964.956
2007-06-19,968.408
2007-06-20,970.973
2007-06-21,967.62
2007-06-22,962.333
2007-06-25,960.54
2007-06-26,958.538
2007-06-27,949.387
2007-06-28,959.557
2007-06-29,975.858
2007-07-02,988.828
2007-07-03,1000.209
2007-07-04,1006.835
2007-07-05,1007.933
2007-07-06,1009.81
2007-07-09,1014.552
2007-07-10,1014.942
2007-07-11,1024.314
2007-07-12,1026.424
2007-07-13,1030.755
2007-07-16,1036.025
2007-07-17,1037.946
2007-07-18,1040.505
2007-07-19,1047.856
2007-07-20,1046.267
2007-07-23,1048.318
2007-07-24,1044.014
2007-07-25,1030.481
2007-07-26,1014.131
2007-07-27,992.753
2007-07-30,999.14
2007-07-31,1011.999
2007-08-01,999.515
2007-08-02,1010.195
2007-08-03,1011.649
2007-08-06,1005.183
2007-08-07,1009.922
2007-08-08,1033.323
2007-08-09,998.288
2007-08-10,974.154
2007-08-13,981.984
2007-08-14,975.389
2007-08-15,949.323
2007-08-16,902.5
2007-08-17,927.918
2007-08-20,953.845
2007-08-21,951.231
2007-08-22,982.568
2007-08-23,987.895
2007-08-24,996.053
2007-08-27,1004.348
2007-08-28,982.0
2007-08-29,983.839
2007-08-30,987.886
2007-08-31,1002.487
2007-09-03,1005.003
2007-09-04,1012.512
2007-09-05,1002.067
2007-09-06,1002.109
2007-09-07,985.613
2007-09-10,969.266
2007-09-11,996.875
2007-09-12,999.714
2007-09-13,1004.987
2007-09-14,1001.049
2007-09-17,984.152
2007-09-18,993.079
2007-09-19,1023.392
2007-09-20,1028.346
2007-09-21,1031.534
2007-09-24,1032.775
2007-09-25,1029.523
2007-09-26,1041.008
2007-09-27,1052.37
2007-09-28,1050.844
2007-10-01,1065.075
2007-10-02,1061.76
2007-10-03,1059.556
2007-10-04,1059.45
2007-10-05,1065.685
2007-10-08,1060.854
2007-10-09,1075.059
2007-10-10,1082.846
2007-10-11,1091.865
2007-10-12,1077.081
2007-10-15,1079.112
2007-10-16,1061.905
2007-10-17,1068.904
2007-10-18,1060.544
2007-10-19,1053.474
2007-10-22,1028.596
2007-10-23,1057.588
2007-10-24,1043.647
2007-10-25,1057.612
2007-10-26,1068.641
2007-10-29,1073.298
2007-10-30,1074.978
2007-10-31,1093.174
2007-11-01,1076.861
2007-11-02,1070.261
2007-11-05,1067.105
2007-11-06,1087.411
2007-11-07,1097.904
2007-11-08,1089.371
2007-11-09,1078.711
2007-11-12,1061.66
2007-11-13,1054.294
2007-11-14,1062.177
2007-11-15,1040.305
2007-11-16,1018.34
2007-11-19,989.642
2007-11-20,1007.807
2007-11-21,977.009
2007-11-22,984.73
2007-11-23,1006.441
2007-11-26,1011.847
2007-11-27,1000.757
2007-11-28,1016.685
2007-11-29,1024.591
2007-11-30,1028.766
2007-12-03,1038.709
2007-12-04,1036.313
2007-12-05,1039.936
2007-12-06,1033.971
2007-12-07,1046.133
2007-12-10,1054.361
2007-12-11,1053.305
2007-12-12,1056.316
2007-12-13,1030.959
2007-12-14,1014.106
2007-12-17,987.446
2007-12-18,984.415
2007-12-19,985.618
2007-12-20,989.127
2007-12-21,998.869
2007-12-24,1001.212
2007-12-25,1001.212
2007-12-26,1008.277
2007-12-27,1011.532
2007-12-28,1027.61
2007-12-31,1021.868
2008-01-01,1021.868
2008-01-02,1022.227
2008-01-03,1010.816
2008-01-04,989.101
2008-01-07,975.636
2008-01-08,986.254
2008-01-09,965.4
2008-01-10,950.376
2008-01-11,944.09
2008-01-14,965.485
2008-01-15,923.989
2008-01-16,890.026
2008-01-17,891.864
2008-01-18,887.519
2008-01-21,832.313
2008-01-22,862.28
2008-01-23,849.417
2008-01-24,880.904
2008-01-25,890.693
2008-01-28,882.683
2008-01-29,896.909
2008-01-30,906.27
2008-01-31,900.158
2008-02-01,921.078
2008-02-04,942.364
2008-02-05,911.894
2008-02-06,910.449
2008-02-07,891.939
2008-02-08,890.529
2008-02-11,893.002
2008-02-12,929.241
2008-02-13,931.179
2008-02-14,943.231
2008-02-15,931.573
2008-02-18,943.229
2008-02-19,958.862
2008-02-20,939.116
2008-02-21,958.892
2008-02-22,955.569
2008-02-25,974.619
2008-02-26,981.08
2008-02-27,991.578
2008-02-28,988.443
2008-02-29,977.004
2008-03-03,971.541
2008-03-04,968.322
2008-03-05,987.926
2008-03-06,990.926
2008-03-07,977.285
2008-03-10,955.771
2008-03-11,955.597
2008-03-12,973.921
2008-03-13,969.182
2008-03-14,964.901
2008-03-17,950.27
2008-03-18,976.631
2008-03-19,951.977
2008-03-20,938.194
2008-03-21,938.194
2008-03-24,936.858
2008-03-25,975.667
2008-03-26,984.777
2008-03-27,997.623
2008-03-28,999.736
2008-03-31,1009.083
2008-04-01,1008.095
2008-04-02,1007.814
2008-04-03,998.647
2008-04-04,1014.168
2008-04-07,1029.846
2008-04-08,1028.556
2008-04-09,1021.378
2008-04-10,1019.979
2008-04-11,1003.589
2008-04-14,997.883
2008-04-15,1004.401
2008-04-16,1026.491
2008-04-17,1015.27
2008-04-18,1004.215
2008-04-21,1006.188
2008-04-22,1007.136
2008-04-23,1001.828
2008-04-24,998.845
2008-04-25,1010.226
2008-04-28,999.516
2008-04-29,987.15
2008-04-30,1004.593
2008-05-01,996.991
2008-05-02,1000.981
2008-05-05,1014.254
2008-05-06,1011.924
2008-05-07,1000.076
2008-05-08,1017.603
2008-05-09,1015.356
2008-05-12,1019.817
2008-05-13,1025.733
2008-05-14,1033.215
2008-05-15,1055.041
2008-05-16,1075.041
2008-05-19,1080.667
2008-05-20,1073.277
2008-05-21,1079.734
2008-05-22,1061.252
2008-05-23,1065.559
2008-05-26,1063.735
2008-05-27,1050.663
2008-05-28,1050.505
2008-05-29,1045.668
2008-05-30,1063.591
2008-06-02,1055.12
2008-06-03,1055.942
2008-06-04,1047.097
2008-06-05,1053.041
2008-06-06,1049.197
2008-06-09,1048.183
2008-06-10,1019.889
2008-06-11,1009.82
2008-06-12,1003.899
2008-06-13,1002.415
2008-06-16,1014.695
2008-06-17,1041.978
2008-06-18,1022.892
2008-06-19,1020.669
2008-06-20,1019.735
2008-06-23,1004.426
2008-06-24,996.548
2008-06-25,1010.738
2008-06-26,1007.34
2008-06-27,995.575
2008-06-30,988.639
2008-07-01,972.473
2008-07-02,982.753
2008-07-03,951.973
2008-07-04,946.411
2008-07-07,950.96
2008-07-08,924.53
2008-07-09,954.972
2008-07-10,953.013
2008-07-11,936.082
2008-07-14,937.47
2008-07-15,917.74
2008-07-16,906.45
2008-07-17,940.072
2008-07-18,933.589
2008-07-21,953.863
2008-07-22,948.575
2008-07-23,961.558
2008-07-24,946.204
2008-07-25,941.791
2008-07-28,938.97
2008-07-29,933.012
2008-07-30,948.836
2008-07-31,960.851
2008-08-01,948.05
2008-08-04,939.545
2008-08-05,945.385
2008-08-06,953.33
2008-08-07,940.908
2008-08-08,927.198
2008-08-11,931.545
2008-08-12,921.085
2008-08-13,901.717
2008-08-14,915.932
2008-08-15,919.181
2008-08-18,915.766
2008-08-19,893.594
2008-08-20,897.514
2008-08-21,909.495
2008-08-22,915.212
2008-08-25,908.591
2008-08-26,896.544
2008-08-27,908.93
2008-08-28,919.552
2008-08-29,917.268
2008-09-01,906.961
2008-09-02,908.236
2008-09-03,884.733
2008-09-04,855.644
2008-09-05,825.116
2008-09-08,840.545
2008-09-09,820.061
2008-09-10,805.455
2008-09-11,784.741
2008-09-12,816.563
2008-09-15,794.061
2008-09-16,779.086
2008-09-17,774.487
2008-09-18,788.328
2008-09-19,842.037
2008-09-22,851.378
2008-09-23,834.407
2008-09-24,829.928
2008-09-25,835.448
2008-09-26,809.566
2008-09-29,752.413
2008-09-30,718.653
2008-10-01,719.202
2008-10-02,687.371
2008-10-03,709.069
2008-10-06,618.657
2008-10-07,614.405
2008-10-08,581.577
2008-10-09,590.58
2008-10-10,546.582
2008-10-13,605.397
2008-10-14,634.522
2008-10-15,597.412
2008-10-16,564.035
2008-10-17,583.887
2008-10-20,601.142
2008-10-21,586.294
2008-10-22,533.961
2008-10-23,512.882
2008-10-24,473.789
2008-10-27,449.613
2008-10-28,450.063
2008-10-29,500.906
2008-10-30,523.731
2008-10-31,530.222
2008-11-03,543.827
2008-11-04,597.403
2008-11-05,578.794
2008-11-06,531.597
2008-11-07,529.738
2008-11-10,547.3
2008-11-11,514.65
2008-11-12,494.403
2008-11-13,493.193
2008-11-14,500.366
2008-11-17,489.735
2008-11-18,482.153
2008-11-19,465.93
2008-11-20,435.97
2008-11-21,429.171
2008-11-24,461.516
2008-11-25,478.203
2008-11-26,472.358
2008-11-27,490.57
2008-11-28,491.142
2008-12-01,475.112
2008-12-02,479.75
2008-12-03,477.724
2008-12-04,483.289
2008-12-05,465.45
2008-12-08,501.426
2008-12-09,505.633
2008-12-10,499.478
2008-12-11,501.235
2008-12-12,498.84
2008-12-15,511.524
2008-12-16,511.42
2008-12-17,532.107
2008-12-18,532.432
2008-12-19,510.414
2008-12-22,506.14
2008-12-23,505.121
2008-12-24,506.904
2008-12-25,506.904
2008-12-26,509.308
2008-12-29,516.949
2008-12-30,514.826
2008-12-31,506.586
2009-01-01,506.586
2009-01-02,533.634
2009-01-05,551.879
2009-01-06,547.934
2009-01-07,542.777
2009-01-08,549.745
2009-01-09,542.133
2009-01-12,535.604
2009-01-13,521.496
2009-01-14,493.732
2009-01-15,496.47
2009-01-16,512.132
2009-01-19,500.182
2009-01-20,482.265
2009-01-21,484.902
2009-01-22,485.703
2009-01-23,472.977
2009-01-26,500.564
2009-01-27,496.058
2009-01-28,507.512
2009-01-29,499.05
2009-01-30,498.37
2009-02-02,488.651
2009-02-03,500.771
2009-02-04,506.215
2009-02-05,495.798
2009-02-06,507.641
2009-02-09,516.11
2009-02-10,507.76
2009-02-11,497.012
2009-02-12,493.77
2009-02-13,510.072
2009-02-16,503.957
2009-02-17,484.235
2009-02-18,475.693
2009-02-19,481.451
2009-02-20,467.754
2009-02-23,473.622
2009-02-24,461.689
2009-02-25,451.616
2009-02-26,462.984
2009-02-27,445.499
2009-03-02,425.468
2009-03-03,412.001
2009-03-04,421.213
2009-03-05,404.392
2009-03-06,394.102
2009-03-09,393.229
2009-03-10,409.111
2009-03-11,419.543
2009-03-12,418.761
2009-03-13,423.23
2009-03-16,434.846
2009-03-17,436.978
2009-03-18,437.139
2009-03-19,458.559
2009-03-20,450.996
2009-03-23,454.501
2009-03-24,454.683
2009-03-25,458.595
2009-03-26,469.403
2009-03-27,457.007
2009-03-30,444.793
2009-03-31,448.95
2009-04-01,464.335
2009-04-02,486.453
2009-04-03,468.65
2009-04-06,477.0
2009-04-07,462.738
2009-04-08,456.535
2009-04-09,455.791
2009-04-10,455.791
2009-04-13,459.674
2009-04-14,467.89
2009-04-15,463.127
2009-04-16,488.678
2009-04-17,500.555
2009-04-20,482.821
2009-04-21,480.191
2009-04-22,496.3
2009-04-23,504.257
2009-04-24,520.853
2009-04-27,511.457
2009-04-28,506.571
2009-04-29,523.637
2009-04-30,533.85
2009-05-01,542.153
2009-05-04,570.945
2009-05-05,568.846
2009-05-06,580.057
2009-05-07,583.869
2009-05-08,586.987
2009-05-11,596.562
2009-05-12,591.285
2009-05-13,579.774
2009-05-14,578.803
2009-05-15,589.954
2009-05-18,600.178
2009-05-19,613.563
2009-05-20,627.722
2009-05-21,627.037
2009-05-22,637.122
2009-05-25,630.732
2009-05-26,617.903
2009-05-27,615.519
2009-05-28,602.153
2009-05-29,607.686
2009-06-01,607.766
2009-06-02,624.134
2009-06-03,612.21
2009-06-04,614.673
2009-06-05,606.874
2009-06-08,592.679
2009-06-09,609.213
2009-06-10,618.936
2009-06-11,628.251
2009-06-12,624.751
2009-06-15,613.953
2009-06-16,612.44
2009-06-17,593.009
2009-06-18,602.172
2009-06-19,604.612
2009-06-22,583.933
2009-06-23,582.79
2009-06-24,601.486
2009-06-25,589.136
2009-06-26,586.787
2009-06-29,606.112
2009-06-30,604.775
2009-07-01,617.63
2009-07-02,604.205
2009-07-03,597.324
2009-07-06,587.012
2009-07-07,590.244
2009-07-08,584.719
2009-07-09,587.165
2009-07-10,582.386
2009-07-13,581.544
2009-07-14,585.009
2009-07-15,602.395
2009-07-16,609.339
2009-07-17,616.063
2009-07-20,626.478
2009-07-21,636.774
2009-07-22,634.068
2009-07-23,645.713
2009-07-24,644.994
2009-07-27,649.362
2009-07-28,651.357
2009-07-29,629.68
2009-07-30,648.874
2009-07-31,655.909
2009-08-03,679.382
2009-08-04,677.731
2009-08-05,685.499
2009-08-06,690.125
2009-08-07,680.517
2009-08-10,679.449
2009-08-11,671.584
2009-08-12,681.652
2009-08-13,698.375
2009-08-14,698.094
2009-08-17,679.523
2009-08-18,672.975
2009-08-19,670.35
2009-08-20,683.847
2009-08-21,698.851
2009-08-24,707.976
2009-08-25,714.79
2009-08-26,707.775
2009-08-27,704.921
2009-08-28,718.242
2009-08-31,709.136
2009-09-01,707.531
2009-09-02,683.166
2009-09-03,684.887
2009-09-04,696.524
2009-09-07,708.72
2009-09-08,721.466
2009-09-09,728.43
2009-09-10,729.767
2009-09-11,728.032
2009-09-14,725.217
2009-09-15,722.808
2009-09-16,741.574
2009-09-17,742.679
2009-09-18,742.285
2009-09-21,737.295
2009-09-22,750.952
2009-09-23,743.507
2009-09-24,722.237
2009-09-25,723.748
2009-09-28,729.4
2009-09-29,722.992
2009-09-30,727.482
2009-10-01,717.308
2009-10-02,705.301
2009-10-05,707.217
2009-10-06,725.628
2009-10-07,717.735
2009-10-08,724.711
2009-10-09,721.545
2009-10-12,730.189
2009-10-13,723.553
2009-10-14,741.762
2009-10-15,745.2
2009-10-16,741.315
2009-10-19,749.06
2009-10-20,747.772
2009-10-21,752.558
2009-10-22,741.645
2009-10-23,746.984
2009-10-26,733.698
2009-10-27,728.319
2009-10-28,711.336
2009-10-29,716.148
2009-10-30,708.177
2009-11-02,714.589
2009-11-03,704.664
2009-11-04,718.69
2009-11-05,726.849
2009-11-06,724.259
2009-11-09,742.066
2009-11-10,735.632
2009-11-11,740.983
2009-11-12,731.628
2009-11-13,731.607
2009-11-16,749.513
2009-11-17,736.601
2009-11-18,748.609
2009-11-19,734.642
2009-11-20,732.461
2009-11-23,745.639
2009-11-24,732.339
2009-11-25,735.132
2009-11-26,724.241
2009-11-27,725.491
2009-11-30,726.777
2009-12-01,743.895
2009-12-02,754.25
2009-12-03,750.804
2009-12-04,746.243
2009-12-07,742.633
2009-12-08,730.417
2009-12-09,729.497
2009-12-10,724.751
2009-12-11,721.115
2009-12-14,720.824
2009-12-15,716.943
2009-12-16,726.093
2009-12-17,712.945
2009-12-18,708.05
2009-12-21,703.02
2009-12-22,703.63
2009-12-23,710.365
2009-12-24,711.563
2009-12-25,711.563
2009-12-28,712.162
2009-12-29,716.733
2009-12-30,712.812
2009-12-31,715.183
2010-01-01,715.183
2010-01-04,743.517
2010-01-05,736.14
2010-01-06,737.096
2010-01-07,744.316
2010-01-08,748.085
2010-01-11,772.646
2010-01-12,765.883
2010-01-13,763.759
2010-01-14,772.875
2010-01-15,762.559
2010-01-18,765.29
2010-01-19,761.39
2010-01-20,745.053
2010-01-21,728.7
2010-01-22,726.53
2010-01-25,733.896
2010-01-26,727.33
2010-01-27,728.198
2010-01-28,729.329
2010-01-29,733.57
2010-02-01,740.441
2010-02-02,741.837
2010-02-03,747.475
2010-02-04,731.533
2010-02-05,716.027
2010-02-08,706.649
2010-02-09,714.362
2010-02-10,706.785
2010-02-11,706.525
2010-02-12,709.589
2010-02-15,709.975
2010-02-16,723.449
2010-02-17,726.929
2010-02-18,728.411
2010-02-19,722.606
2010-02-22,730.198
2010-02-23,722.204
2010-02-24,725.262
2010-02-25,712.586
2010-02-26,720.986
2010-03-01,726.023
2010-03-02,735.076
2010-03-03,749.553
2010-03-04,738.307
2010-03-05,750.452
2010-03-08,753.699
2010-03-09,747.044
2010-03-10,760.161
2010-03-11,757.045
2010-03-12,761.477
2010-03-15,753.529
2010-03-16,770.978
2010-03-17,772.764
2010-03-18,765.051
2010-03-19,764.349
2010-03-22,762.078
2010-03-23,772.858
2010-03-24,768.68
2010-03-25,774.249
2010-03-26,771.333
2010-03-29,772.231
2010-03-30,769.166
2010-03-31,775.547
2010-04-01,775.829
2010-04-02,775.829
2010-04-05,773.957
2010-04-06,783.392
2010-04-07,792.226
2010-04-08,784.031
2010-04-09,792.631
2010-04-12,809.326
2010-04-13,802.23
2010-04-14,815.814
2010-04-15,821.109
2010-04-16,813.369
2010-04-19,805.084
2010-04-20,820.889
2010-04-21,819.172
2010-04-22,801.169
2010-04-23,816.935
2010-04-26,827.16
2010-04-27,817.975
2010-04-28,793.885
2010-04-29,815.456
2010-04-30,818.668
2010-05-03,815.248
2010-05-04,791.893
2010-05-05,762.596
2010-05-06,740.867
2010-05-07,706.551
2010-05-10,761.171
2010-05-11,749.151
2010-05-12,768.177
2010-05-13,761.468
2010-05-14,752.889
2010-05-17,740.579
2010-05-18,746.807
2010-05-19,725.249
2010-05-20,701.415
2010-05-21,708.253
2010-05-24,698.198
2010-05-25,676.376
2010-05-26,698.464
2010-05-27,717.228
2010-05-28,716.064
2010-05-31,715.677
2010-06-01,714.705
2010-06-02,715.078
2010-06-03,732.765
2010-06-04,716.163
2010-06-07,702.152
2010-06-08,698.532
2010-06-09,711.403
2010-06-10,728.985
2010-06-11,728.88
2010-06-14,754.912
2010-06-15,756.933
2010-06-16,753.241
2010-06-17,754.384
2010-06-18,770.645
2010-06-21,777.462
2010-06-22,764.042
2010-06-23,756.095
2010-06-24,748.713
2010-06-25,740.082
2010-06-28,744.326
2010-06-29,710.119
2010-06-30,717.954
2010-07-01,712.041
2010-07-02,732.677
2010-07-05,730.839
2010-07-06,755.73
2010-07-07,759.455
2010-07-08,767.123
2010-07-09,763.165
2010-07-12,762.713
2010-07-13,771.872
2010-07-14,781.419
2010-07-15,795.516
2010-07-16,787.726
2010-07-19,781.241
2010-07-20,768.116
2010-07-21,771.756
2010-07-22,785.614
2010-07-23,782.41
2010-07-26,792.03
2010-07-27,796.963
2010-07-28,796.716
2010-07-29,804.811
2010-07-30,793.751
2010-08-02,822.091
2010-08-03,833.559
2010-08-04,826.02
2010-08-05,829.244
2010-08-06,827.455
2010-08-09,836.134
2010-08-10,817.1
2010-08-11,789.82
2010-08-12,788.613
2010-08-13,783.865
2010-08-16,786.115
2010-08-17,796.123
2010-08-18,779.352
2010-08-19,772.998
2010-08-20,751.634
2010-08-23,752.893
2010-08-24,740.013
2010-08-25,723.189
2010-08-26,744.456
2010-08-27,744.574
2010-08-30,743.499
2010-08-31,749.28
