Date,FINLAND LARGE CAP Large Cap
2005-11-08,600.411
2005-11-09,599.868
2005-11-10,600.151
2005-11-11,608.105
2005-11-14,610.82
2005-11-15,603.808
2005-11-16,596.458
2005-11-17,604.66
2005-11-18,605.862
2005-11-21,609.27
2005-11-22,607.468
2005-11-23,615.709
2005-11-24,614.177
2005-11-25,615.38
2005-11-28,613.124
2005-11-29,609.348
2005-11-30,604.343
2005-12-01,610.013
2005-12-02,611.017
2005-12-05,618.306
2005-12-06,619.173
2005-12-07,628.066
2005-12-08,641.001
2005-12-09,634.068
2005-12-12,643.355
2005-12-13,645.331
2005-12-14,652.462
2005-12-15,642.652
2005-12-16,653.038
2005-12-19,654.916
2005-12-20,646.086
2005-12-21,642.28
2005-12-22,646.335
2005-12-23,653.648
2005-12-26,653.648
2005-12-27,655.679
2005-12-28,652.572
2005-12-29,650.656
2005-12-30,641.67
2006-01-02,643.804
2006-01-03,656.382
2006-01-04,671.828
2006-01-05,677.605
2006-01-06,680.631
2006-01-09,681.779
2006-01-10,672.25
2006-01-11,668.364
2006-01-12,662.487
2006-01-13,661.4
2006-01-16,663.32
2006-01-17,655.958
2006-01-18,652.961
2006-01-19,660.626
2006-01-20,650.539
2006-01-23,657.493
2006-01-24,652.917
2006-01-25,660.007
2006-01-26,651.308
2006-01-27,651.302
2006-01-30,648.881
2006-01-31,656.595
2006-02-01,665.987
2006-02-02,659.515
2006-02-03,652.603
2006-02-06,647.815
2006-02-07,641.658
2006-02-08,646.514
2006-02-09,652.391
2006-02-10,644.792
2006-02-13,646.474
2006-02-14,657.226
2006-02-15,670.152
2006-02-16,675.278
2006-02-17,676.23
2006-02-20,678.812
2006-02-21,681.14
2006-02-22,682.232
2006-02-23,685.256
2006-02-24,684.971
2006-02-27,682.153
2006-02-28,677.303
2006-03-01,677.493
2006-03-02,685.796
2006-03-03,682.256
2006-03-06,690.603
2006-03-07,690.393
2006-03-08,708.817
2006-03-09,723.252
2006-03-10,720.994
2006-03-13,730.205
2006-03-14,741.642
2006-03-15,739.146
2006-03-16,749.893
2006-03-17,750.003
2006-03-20,755.276
2006-03-21,753.146
2006-03-22,745.62
2006-03-23,734.549
2006-03-24,739.059
2006-03-27,738.454
2006-03-28,732.655
2006-03-29,728.252
2006-03-30,765.765
2006-03-31,757.548
2006-04-03,761.12
2006-04-04,760.026
2006-04-05,764.921
2006-04-06,764.442
2006-04-07,753.019
2006-04-10,750.84
2006-04-11,770.273
2006-04-12,762.211
2006-04-13,763.416
2006-04-14,763.416
2006-04-17,775.541
2006-04-18,773.366
2006-04-19,785.495
2006-04-20,820.746
2006-04-21,834.172
2006-04-24,822.956
2006-04-25,817.702
2006-04-26,828.508
2006-04-27,822.129
2006-04-28,813.228
2006-05-01,814.648
2006-05-02,817.837
2006-05-03,812.059
2006-05-04,821.729
2006-05-05,821.894
2006-05-08,824.267
2006-05-09,829.263
2006-05-10,819.314
2006-05-11,796.754
2006-05-12,775.177
2006-05-15,782.204
2006-05-16,786.554
2006-05-17,761.521
2006-05-18,750.766
2006-05-19,745.282
2006-05-22,732.475
2006-05-23,764.695
2006-05-24,754.584
2006-05-25,755.649
2006-05-26,775.8
2006-05-29,775.794
2006-05-30,765.457
2006-05-31,765.724
2006-06-01,778.805
2006-06-02,780.193
2006-06-05,772.897
2006-06-06,733.443
2006-06-07,740.127
2006-06-08,710.517
2006-06-09,725.974
2006-06-12,708.634
2006-06-13,690.105
2006-06-14,691.781
2006-06-15,719.566
2006-06-16,707.615
2006-06-19,721.069
2006-06-20,718.09
2006-06-21,720.561
2006-06-22,711.082
2006-06-23,707.802
2006-06-26,711.746
2006-06-27,709.399
2006-06-28,688.866
2006-06-29,703.575
2006-06-30,739.448
2006-07-03,740.749
2006-07-04,742.76
2006-07-05,727.053
2006-07-06,732.677
2006-07-07,722.623
2006-07-10,720.41
2006-07-11,709.725
2006-07-12,710.797
2006-07-13,693.626
2006-07-14,683.876
2006-07-17,678.174
2006-07-18,681.172
2006-07-19,714.6
2006-07-20,725.757
2006-07-21,719.031
2006-07-24,731.879
2006-07-25,728.78
2006-07-26,717.156
2006-07-27,730.493
2006-07-28,734.983
2006-07-31,733.008
2006-08-01,721.807
2006-08-02,726.675
2006-08-03,722.515
2006-08-04,739.917
2006-08-07,723.16
2006-08-08,724.518
2006-08-09,740.869
2006-08-10,731.489
2006-08-11,726.838
2006-08-14,737.154
2006-08-15,752.095
2006-08-16,771.743
2006-08-17,781.376
2006-08-18,770.629
2006-08-21,777.129
2006-08-22,785.257
2006-08-23,772.467
2006-08-24,766.855
2006-08-25,763.669
2006-08-28,773.478
2006-08-29,766.138
2006-08-30,774.833
2006-08-31,768.697
2006-09-01,760.43
2006-09-04,763.843
2006-09-05,749.988
2006-09-06,732.148
2006-09-07,720.309
2006-09-08,717.394
2006-09-11,715.636
2006-09-12,730.838
2006-09-13,735.557
2006-09-14,731.156
2006-09-15,722.32
2006-09-18,719.162
2006-09-19,711.876
2006-09-20,720.084
2006-09-21,727.043
2006-09-22,724.183
2006-09-25,719.799
2006-09-26,726.24
2006-09-27,737.433
2006-09-28,741.439
2006-09-29,739.09
2006-10-02,736.857
2006-10-03,734.976
2006-10-04,726.185
2006-10-05,727.736
2006-10-06,723.057
2006-10-09,723.141
2006-10-10,731.823
2006-10-11,743.303
2006-10-12,744.993
2006-10-13,743.213
2006-10-16,746.8
2006-10-17,737.985
2006-10-18,748.493
2006-10-19,735.781
2006-10-20,737.182
2006-10-23,740.499
2006-10-24,734.821
2006-10-25,732.62
2006-10-26,741.522
2006-10-27,751.037
2006-10-30,749.888
2006-10-31,751.404
2006-11-01,747.678
2006-11-02,737.281
2006-11-03,730.827
2006-11-06,739.14
2006-11-07,748.245
2006-11-08,742.213
2006-11-09,743.4
2006-11-10,742.551
2006-11-13,743.194
2006-11-14,746.592
2006-11-15,758.137
2006-11-16,757.893
2006-11-17,753.666
2006-11-20,754.605
2006-11-21,762.006
2006-11-22,781.1
2006-11-23,779.732
2006-11-24,784.034
2006-11-27,767.314
2006-11-28,759.652
2006-11-29,767.6
2006-11-30,760.219
2006-12-01,754.438
2006-12-04,759.151
2006-12-05,768.408
2006-12-06,768.928
2006-12-07,773.299
2006-12-08,773.07
2006-12-11,773.913
2006-12-12,774.522
2006-12-13,774.004
2006-12-14,769.877
2006-12-15,770.402
2006-12-18,769.497
2006-12-19,766.618
2006-12-20,765.253
2006-12-21,764.304
2006-12-22,760.963
2006-12-25,760.963
2006-12-26,759.777
2006-12-27,769.362
2006-12-28,766.977
2006-12-29,767.044
2007-01-01,767.044
2007-01-02,782.19
2007-01-03,778.073
2007-01-04,772.439
2007-01-05,740.842
2007-01-08,735.591
2007-01-09,731.618
2007-01-10,717.749
2007-01-11,732.439
2007-01-12,734.845
2007-01-15,743.378
2007-01-16,751.293
2007-01-17,752.626
2007-01-18,748.969
2007-01-19,758.157
2007-01-22,750.197
2007-01-23,750.641
2007-01-24,757.9
2007-01-25,783.981
2007-01-26,791.312
2007-01-29,796.399
2007-01-30,809.7
2007-01-31,805.448
2007-02-01,816.493
2007-02-02,813.242
2007-02-05,813.705
2007-02-06,813.427
2007-02-07,815.882
2007-02-08,811.962
2007-02-09,809.795
2007-02-12,800.726
2007-02-13,811.111
2007-02-14,838.146
2007-02-15,837.96
2007-02-16,842.752
2007-02-19,848.216
2007-02-20,842.711
2007-02-21,839.546
2007-02-22,834.11
2007-02-23,839.428
2007-02-26,844.033
2007-02-27,824.89
2007-02-28,806.025
2007-03-01,789.207
2007-03-02,793.509
2007-03-05,787.213
2007-03-06,788.452
2007-03-07,797.991
2007-03-08,809.516
2007-03-09,807.854
2007-03-12,806.731
2007-03-13,798.626
2007-03-14,782.052
2007-03-15,802.425
2007-03-16,812.181
2007-03-19,823.782
2007-03-20,819.343
2007-03-21,825.373
2007-03-22,853.647
2007-03-23,853.869
2007-03-26,845.526
2007-03-27,841.312
2007-03-28,833.419
2007-03-29,847.849
2007-03-30,849.432
2007-04-02,843.166
2007-04-03,853.657
2007-04-04,862.227
2007-04-05,873.623
2007-04-06,873.623
2007-04-09,869.072
2007-04-10,874.509
2007-04-11,870.116
2007-04-12,865.743
2007-04-13,875.095
2007-04-16,885.209
2007-04-17,883.597
2007-04-18,876.566
2007-04-19,900.128
2007-04-20,908.885
2007-04-23,903.089
2007-04-24,903.567
2007-04-25,916.39
2007-04-26,929.113
2007-04-27,928.85
2007-04-30,925.404
2007-05-01,921.946
2007-05-02,934.949
2007-05-03,930.535
2007-05-04,938.809
2007-05-07,935.112
2007-05-08,918.531
2007-05-09,920.308
2007-05-10,913.362
2007-05-11,917.09
2007-05-14,945.143
2007-05-15,959.043
2007-05-16,968.644
2007-05-17,962.793
2007-05-18,977.036
2007-05-21,982.328
2007-05-22,970.14
2007-05-23,975.056
2007-05-24,969.3
2007-05-25,978.112
2007-05-28,982.678
2007-05-29,978.114
2007-05-30,988.985
2007-05-31,1000.0
2007-06-01,1017.799
2007-06-04,1028.022
2007-06-05,1020.628
2007-06-06,1013.555
2007-06-07,1000.276
2007-06-08,996.549
2007-06-11,1005.994
2007-06-12,989.027
2007-06-13,993.218
2007-06-14,1013.05
2007-06-15,1034.025
2007-06-18,1022.138
2007-06-19,1017.945
2007-06-20,1025.307
2007-06-21,1000.245
2007-06-22,1002.485
2007-06-25,997.391
2007-06-26,993.329
2007-06-27,982.594
2007-06-28,999.935
2007-06-29,1001.801
2007-07-02,1017.306
2007-07-03,1032.58
2007-07-04,1032.329
2007-07-05,1021.338
2007-07-06,1033.072
2007-07-09,1034.2
2007-07-10,1035.752
2007-07-11,1030.156
2007-07-12,1051.821
2007-07-13,1063.704
2007-07-16,1063.415
2007-07-17,1061.514
2007-07-18,1054.381
2007-07-19,1057.837
2007-07-20,1043.766
2007-07-23,1039.305
2007-07-24,1030.012
2007-07-25,1006.806
2007-07-26,983.83
2007-07-27,997.165
2007-07-30,1002.312
2007-07-31,1017.725
2007-08-01,992.824
2007-08-02,1052.442
2007-08-03,1039.067
2007-08-06,1030.114
2007-08-07,1032.572
2007-08-08,1070.552
2007-08-09,1047.828
2007-08-10,1016.936
2007-08-13,1057.71
2007-08-14,1039.444
2007-08-15,1014.93
2007-08-16,972.323
2007-08-17,1005.972
2007-08-20,1016.283
2007-08-21,1020.059
2007-08-22,1047.914
2007-08-23,1041.924
2007-08-24,1056.868
2007-08-27,1062.12
2007-08-28,1045.556
2007-08-29,1084.007
2007-08-30,1107.233
2007-08-31,1115.997
2007-09-03,1114.376
2007-09-04,1128.274
2007-09-05,1116.485
2007-09-06,1138.594
2007-09-07,1133.626
2007-09-10,1130.449
2007-09-11,1155.164
2007-09-12,1137.885
2007-09-13,1138.318
2007-09-14,1132.116
2007-09-17,1139.439
2007-09-18,1163.17
2007-09-19,1222.062
2007-09-20,1222.365
2007-09-21,1232.688
2007-09-24,1227.276
2007-09-25,1222.837
2007-09-26,1249.465
2007-09-27,1258.698
2007-09-28,1263.532
2007-10-01,1248.572
2007-10-02,1240.504
2007-10-03,1231.679
2007-10-04,1206.779
2007-10-05,1218.617
2007-10-08,1204.992
2007-10-09,1202.278
2007-10-10,1225.768
2007-10-11,1265.889
2007-10-12,1236.645
2007-10-15,1211.163
2007-10-16,1179.215
2007-10-17,1214.428
2007-10-18,1246.701
2007-10-19,1236.295
2007-10-22,1223.441
2007-10-23,1250.225
2007-10-24,1253.248
2007-10-25,1285.387
2007-10-26,1308.943
2007-10-29,1315.327
2007-10-30,1307.334
2007-10-31,1315.232
2007-11-01,1305.876
2007-11-02,1308.83
2007-11-05,1305.973
2007-11-06,1336.69
2007-11-07,1370.666
2007-11-08,1325.282
2007-11-09,1278.649
2007-11-12,1253.79
2007-11-13,1264.045
2007-11-14,1282.738
2007-11-15,1268.26
2007-11-16,1259.119
2007-11-19,1261.624
2007-11-20,1285.922
2007-11-21,1240.946
2007-11-22,1254.287
2007-11-23,1265.008
2007-11-26,1277.436
2007-11-27,1251.477
2007-11-28,1294.936
2007-11-29,1307.545
2007-11-30,1311.118
2007-12-03,1318.732
2007-12-04,1279.661
2007-12-05,1291.333
2007-12-06,1288.205
2007-12-07,1288.754
2007-12-10,1311.12
2007-12-11,1306.012
2007-12-12,1305.539
2007-12-13,1260.645
2007-12-14,1250.94
2007-12-17,1209.905
2007-12-18,1191.496
2007-12-19,1205.1
2007-12-20,1219.99
2007-12-21,1263.109
2007-12-24,1265.922
2007-12-25,1265.922
2007-12-26,1274.623
2007-12-27,1273.143
2007-12-28,1277.155
2007-12-31,1269.859
2008-01-01,1269.859
2008-01-02,1250.309
2008-01-03,1261.464
2008-01-04,1220.158
2008-01-07,1178.474
2008-01-08,1188.859
2008-01-09,1147.652
2008-01-10,1157.491
2008-01-11,1159.27
2008-01-14,1179.191
2008-01-15,1166.603
2008-01-16,1135.748
2008-01-17,1123.776
2008-01-18,1090.157
2008-01-21,1009.189
2008-01-22,1040.99
2008-01-23,1010.742
2008-01-24,1151.173
2008-01-25,1172.441
2008-01-28,1140.636
2008-01-29,1139.767
2008-01-30,1149.639
2008-01-31,1178.278
2008-02-01,1210.975
2008-02-04,1212.294
2008-02-05,1143.201
2008-02-06,1159.154
2008-02-07,1124.401
2008-02-08,1153.567
2008-02-11,1165.257
2008-02-12,1219.32
2008-02-13,1205.26
2008-02-14,1196.67
2008-02-15,1167.932
2008-02-18,1197.582
2008-02-19,1199.624
2008-02-20,1184.442
2008-02-21,1196.61
2008-02-22,1187.288
2008-02-25,1206.648
2008-02-26,1231.376
2008-02-27,1254.805
2008-02-28,1239.693
2008-02-29,1197.931
2008-03-03,1160.724
2008-03-04,1115.947
2008-03-05,1149.338
2008-03-06,1126.69
2008-03-07,1113.484
2008-03-10,1097.128
2008-03-11,1057.724
2008-03-12,1086.317
2008-03-13,1086.886
2008-03-14,1065.634
2008-03-17,1032.904
2008-03-18,1078.459
2008-03-19,1015.449
2008-03-20,967.176
2008-03-21,967.176
2008-03-24,965.796
2008-03-25,1047.93
2008-03-26,1054.612
2008-03-27,1058.654
2008-03-28,1063.663
2008-03-31,1066.876
2008-04-01,1118.963
2008-04-02,1121.555
2008-04-03,1125.239
2008-04-04,1128.709
2008-04-07,1142.102
2008-04-08,1130.614
2008-04-09,1114.656
2008-04-10,1106.249
2008-04-11,1093.492
2008-04-14,1090.009
2008-04-15,1083.7
2008-04-16,1128.198
2008-04-17,1002.338
2008-04-18,1001.95
2008-04-21,1017.625
2008-04-22,1006.926
2008-04-23,1016.858
2008-04-24,1000.172
2008-04-25,1019.078
2008-04-28,1031.653
2008-04-29,1030.302
2008-04-30,1058.241
2008-05-01,1050.186
2008-05-02,1040.844
2008-05-05,1035.563
2008-05-06,1027.267
2008-05-07,1046.6
2008-05-08,1034.257
2008-05-09,1027.862
2008-05-12,1027.413
2008-05-13,1021.719
2008-05-14,1028.247
2008-05-15,1018.01
2008-05-16,1037.978
2008-05-19,1073.452
2008-05-20,1056.144
2008-05-21,1055.898
2008-05-22,1051.555
2008-05-23,1035.408
2008-05-26,1026.728
2008-05-27,1023.164
2008-05-28,1029.98
2008-05-29,1017.53
2008-05-30,1042.113
2008-06-02,1016.134
2008-06-03,1013.967
2008-06-04,998.077
2008-06-05,973.397
2008-06-06,967.75
2008-06-09,971.493
2008-06-10,951.606
2008-06-11,944.127
2008-06-12,944.478
2008-06-13,946.575
2008-06-16,940.606
2008-06-17,947.45
2008-06-18,944.06
2008-06-19,915.495
2008-06-20,924.007
2008-06-23,904.768
2008-06-24,911.799
2008-06-25,954.341
2008-06-26,931.899
2008-06-27,905.061
2008-06-30,916.442
2008-07-01,901.214
2008-07-02,893.657
2008-07-03,908.876
2008-07-04,899.138
2008-07-07,915.088
2008-07-08,905.854
2008-07-09,929.003
2008-07-10,929.285
2008-07-11,932.663
2008-07-14,924.17
2008-07-15,914.321
2008-07-16,915.014
2008-07-17,971.045
2008-07-18,988.549
2008-07-21,981.776
2008-07-22,965.732
2008-07-23,952.579
2008-07-24,977.605
2008-07-25,994.114
2008-07-28,988.728
2008-07-29,979.694
2008-07-30,981.961
2008-07-31,983.84
2008-08-01,964.219
2008-08-04,974.692
2008-08-05,979.333
2008-08-06,978.276
2008-08-07,963.426
2008-08-08,944.641
2008-08-11,951.784
2008-08-12,938.431
2008-08-13,907.38
2008-08-14,928.876
2008-08-15,911.888
2008-08-18,908.161
2008-08-19,888.681
2008-08-20,899.016
2008-08-21,908.351
2008-08-22,931.437
2008-08-25,918.527
2008-08-26,929.949
2008-08-27,924.33
2008-08-28,922.261
2008-08-29,907.599
2008-09-01,898.738
2008-09-02,883.54
2008-09-03,847.29
2008-09-04,817.517
2008-09-05,746.034
2008-09-08,742.165
2008-09-09,733.426
2008-09-10,727.536
2008-09-11,727.166
2008-09-12,759.025
2008-09-15,747.873
2008-09-16,734.395
2008-09-17,704.75
2008-09-18,704.997
2008-09-19,774.907
2008-09-22,752.401
2008-09-23,755.915
2008-09-24,745.053
2008-09-25,761.998
2008-09-26,737.744
2008-09-29,686.768
2008-09-30,677.244
2008-10-01,683.097
2008-10-02,655.889
2008-10-03,669.204
2008-10-06,606.96
2008-10-07,614.897
2008-10-08,596.147
2008-10-09,594.219
2008-10-10,562.954
2008-10-13,592.427
2008-10-14,632.275
2008-10-15,585.342
2008-10-16,553.284
2008-10-17,603.221
2008-10-20,628.375
2008-10-21,624.402
2008-10-22,568.697
2008-10-23,576.511
2008-10-24,556.435
2008-10-27,534.645
2008-10-28,521.791
2008-10-29,576.479
2008-10-30,590.87
2008-10-31,567.258
2008-11-03,586.876
2008-11-04,617.325
2008-11-05,609.516
2008-11-06,550.911
2008-11-07,562.161
2008-11-10,565.897
2008-11-11,516.168
2008-11-12,485.51
2008-11-13,484.854
2008-11-14,474.23
2008-11-17,469.189
2008-11-18,484.799
2008-11-19,487.997
2008-11-20,470.095
2008-11-21,452.567
2008-11-24,500.955
2008-11-25,514.42
2008-11-26,512.475
2008-11-27,523.077
2008-11-28,511.221
2008-12-01,478.343
2008-12-02,494.702
2008-12-03,483.876
2008-12-04,499.349
2008-12-05,466.405
2008-12-08,510.843
2008-12-09,521.52
2008-12-10,536.266
2008-12-11,545.536
2008-12-12,536.44
2008-12-15,544.844
2008-12-16,555.444
2008-12-17,574.982
2008-12-18,579.589
2008-12-19,559.261
2008-12-22,548.456
2008-12-23,548.126
2008-12-24,549.876
2008-12-25,549.876
2008-12-26,552.53
2008-12-29,541.536
2008-12-30,562.066
2008-12-31,552.371
2009-01-01,552.371
2009-01-02,565.622
2009-01-05,581.889
2009-01-06,571.176
2009-01-07,575.772
2009-01-08,556.916
2009-01-09,557.105
2009-01-12,538.987
2009-01-13,516.94
2009-01-14,494.436
2009-01-15,491.485
2009-01-16,516.617
2009-01-19,502.085
2009-01-20,472.741
2009-01-21,473.209
2009-01-22,445.011
2009-01-23,445.714
2009-01-26,454.852
2009-01-27,465.549
2009-01-28,481.424
2009-01-29,462.95
2009-01-30,453.252
2009-02-02,445.473
2009-02-03,452.207
2009-02-04,468.814
2009-02-05,469.135
2009-02-06,486.052
2009-02-09,489.254
2009-02-10,466.26
2009-02-11,456.166
2009-02-12,446.787
2009-02-13,450.042
2009-02-16,437.035
2009-02-17,410.036
2009-02-18,411.513
2009-02-19,399.942
2009-02-20,379.016
2009-02-23,381.607
2009-02-24,371.642
2009-02-25,364.348
2009-02-26,369.015
2009-02-27,361.347
2009-03-02,337.849
2009-03-03,345.962
2009-03-04,353.268
2009-03-05,342.398
2009-03-06,329.992
2009-03-09,337.616
2009-03-10,364.01
2009-03-11,380.119
2009-03-12,400.351
2009-03-13,393.17
2009-03-16,425.253
2009-03-17,412.552
2009-03-18,421.515
2009-03-19,451.821
2009-03-20,426.164
2009-03-23,438.257
2009-03-24,445.591
2009-03-25,458.878
2009-03-26,453.054
2009-03-27,441.779
2009-03-30,413.749
2009-03-31,433.606
2009-04-01,433.323
2009-04-02,480.145
2009-04-03,465.23
2009-04-06,477.009
2009-04-07,461.484
2009-04-08,469.128
2009-04-09,487.785
2009-04-10,487.785
2009-04-13,491.921
2009-04-14,497.779
2009-04-15,480.299
2009-04-16,522.225
2009-04-17,533.189
2009-04-20,517.621
2009-04-21,526.475
2009-04-22,530.71
2009-04-23,522.994
2009-04-24,529.362
2009-04-27,512.169
2009-04-28,498.228
2009-04-29,519.613
2009-04-30,542.169
2009-05-01,542.251
2009-05-04,569.57
2009-05-05,556.149
2009-05-06,559.969
2009-05-07,550.79
2009-05-08,558.43
2009-05-11,547.219
2009-05-12,536.13
2009-05-13,522.975
2009-05-14,528.483
2009-05-15,543.578
2009-05-18,548.224
2009-05-19,573.208
2009-05-20,588.297
2009-05-21,587.7
2009-05-22,567.394
2009-05-25,574.452
2009-05-26,569.625
2009-05-27,580.126
2009-05-28,579.3
2009-05-29,580.98
2009-06-01,608.149
2009-06-02,618.055
2009-06-03,585.637
2009-06-04,583.308
2009-06-05,578.043
2009-06-08,566.902
2009-06-09,590.86
2009-06-10,598.056
2009-06-11,601.828
2009-06-12,587.987
2009-06-15,564.683
2009-06-16,568.542
2009-06-17,553.057
2009-06-18,563.331
2009-06-19,561.919
2009-06-22,541.639
2009-06-23,541.377
2009-06-24,559.648
2009-06-25,545.49
2009-06-26,561.246
2009-06-29,569.31
2009-06-30,554.707
2009-07-01,566.328
2009-07-02,552.242
2009-07-03,547.056
2009-07-06,541.214
2009-07-07,544.97
2009-07-08,532.57
2009-07-09,537.522
2009-07-10,528.176
2009-07-13,547.051
2009-07-14,546.836
2009-07-15,583.606
2009-07-16,518.191
2009-07-17,514.025
2009-07-20,516.999
2009-07-21,510.221
2009-07-22,513.714
2009-07-23,528.062
2009-07-24,518.513
2009-07-27,518.893
2009-07-28,514.578
2009-07-29,512.575
2009-07-30,520.553
2009-07-31,521.578
2009-08-03,536.331
2009-08-04,532.446
2009-08-05,526.547
2009-08-06,531.282
2009-08-07,533.811
2009-08-10,527.442
2009-08-11,521.912
2009-08-12,527.914
2009-08-13,533.831
2009-08-14,525.267
2009-08-17,506.314
2009-08-18,508.464
2009-08-19,504.887
2009-08-20,503.242
2009-08-21,519.998
2009-08-24,530.357
2009-08-25,526.38
2009-08-26,537.49
2009-08-27,547.082
2009-08-28,564.418
2009-08-31,561.476
2009-09-01,544.548
2009-09-02,534.721
2009-09-03,546.669
2009-09-04,562.818
2009-09-07,579.018
2009-09-08,586.77
2009-09-09,596.801
2009-09-10,601.245
2009-09-11,596.126
2009-09-14,593.954
2009-09-15,607.405
2009-09-16,621.094
2009-09-17,624.156
2009-09-18,620.36
2009-09-21,616.88
2009-09-22,620.725
2009-09-23,620.643
2009-09-24,595.738
2009-09-25,598.948
2009-09-28,605.579
2009-09-29,588.886
2009-09-30,585.403
2009-10-01,572.164
2009-10-02,557.684
2009-10-05,567.766
2009-10-06,581.275
2009-10-07,577.771
2009-10-08,581.727
2009-10-09,586.305
2009-10-12,596.05
2009-10-13,590.629
2009-10-14,605.424
2009-10-15,558.253
2009-10-16,551.92
2009-10-19,557.884
2009-10-20,550.9
2009-10-21,547.482
2009-10-22,546.139
2009-10-23,543.838
2009-10-26,537.801
2009-10-27,536.556
2009-10-28,528.198
2009-10-29,535.404
2009-10-30,520.098
2009-11-02,526.118
2009-11-03,517.396
2009-11-04,531.939
2009-11-05,533.377
2009-11-06,534.487
2009-11-09,554.314
2009-11-10,545.162
2009-11-11,557.705
2009-11-12,552.379
2009-11-13,554.755
2009-11-16,560.531
2009-11-17,553.047
2009-11-18,565.755
2009-11-19,548.976
2009-11-20,542.625
2009-11-23,555.092
2009-11-24,547.055
2009-11-25,551.102
2009-11-26,533.036
2009-11-27,542.27
2009-11-30,536.576
2009-12-01,548.381
2009-12-02,540.113
2009-12-03,531.474
2009-12-04,527.396
2009-12-07,525.201
2009-12-08,524.484
2009-12-09,520.835
2009-12-10,522.812
2009-12-11,526.946
2009-12-14,530.992
2009-12-15,527.332
2009-12-16,531.813
2009-12-17,517.861
2009-12-18,515.242
2009-12-21,516.422
2009-12-22,524.044
2009-12-23,529.588
2009-12-24,530.493
2009-12-25,530.493
2009-12-28,528.351
2009-12-29,533.713
2009-12-30,532.849
2009-12-31,534.582
2010-01-01,534.582
2010-01-04,555.554
2010-01-05,552.206
2010-01-06,551.095
2010-01-07,552.399
2010-01-08,551.091
2010-01-11,551.793
2010-01-12,545.436
2010-01-13,545.633
2010-01-14,553.23
2010-01-15,548.199
2010-01-18,556.218
2010-01-19,549.312
2010-01-20,537.498
2010-01-21,537.753
2010-01-22,538.471
2010-01-25,529.691
2010-01-26,527.881
2010-01-27,526.266
2010-01-28,558.441
2010-01-29,565.876
2010-02-01,565.672
2010-02-02,575.783
2010-02-03,574.347
2010-02-04,557.327
2010-02-05,538.205
2010-02-08,540.264
2010-02-09,538.318
2010-02-10,531.374
2010-02-11,528.246
2010-02-12,525.955
2010-02-15,526.169
2010-02-16,536.786
2010-02-17,543.407
2010-02-18,546.195
2010-02-19,542.527
2010-02-22,545.867
2010-02-23,541.114
2010-02-24,545.182
2010-02-25,533.359
2010-02-26,548.589
2010-03-01,542.41
2010-03-02,550.655
2010-03-03,565.495
2010-03-04,560.256
2010-03-05,569.324
2010-03-08,574.973
2010-03-09,572.795
2010-03-10,587.038
2010-03-11,583.401
2010-03-12,597.966
2010-03-15,594.54
2010-03-16,608.192
2010-03-17,618.748
2010-03-18,605.383
2010-03-19,601.067
2010-03-22,603.046
2010-03-23,605.652
2010-03-24,601.049
2010-03-25,609.377
2010-03-26,612.126
2010-03-29,610.5
2010-03-30,607.998
2010-03-31,615.44
2010-04-01,624.683
2010-04-02,624.683
2010-04-05,623.252
2010-04-06,614.998
2010-04-07,616.874
2010-04-08,604.901
2010-04-09,607.354
2010-04-12,609.879
2010-04-13,606.15
2010-04-14,612.889
2010-04-15,612.133
2010-04-16,592.192
2010-04-19,597.18
2010-04-20,603.239
2010-04-21,596.951
2010-04-22,531.518
2010-04-23,528.554
2010-04-26,524.778
2010-04-27,513.534
2010-04-28,504.674
2010-04-29,510.392
2010-04-30,518.53
2010-05-03,511.527
2010-05-04,497.624
2010-05-05,489.122
2010-05-06,475.118
2010-05-07,459.016
2010-05-10,493.292
2010-05-11,482.57
2010-05-12,485.633
2010-05-13,481.248
2010-05-14,453.558
2010-05-17,453.136
2010-05-18,461.898
2010-05-19,445.475
2010-05-20,436.679
2010-05-21,443.461
2010-05-24,436.339
2010-05-25,431.385
2010-05-26,440.481
2010-05-27,450.617
2010-05-28,451.215
2010-05-31,450.568
2010-06-01,450.072
2010-06-02,444.261
2010-06-03,451.044
2010-06-04,432.842
2010-06-07,422.65
2010-06-08,425.479
2010-06-09,424.115
2010-06-10,427.783
2010-06-11,429.463
2010-06-14,435.08
2010-06-15,442.249
2010-06-16,416.522
2010-06-17,415.901
2010-06-18,420.773
2010-06-21,418.893
2010-06-22,411.845
2010-06-23,407.36
2010-06-24,399.539
2010-06-25,398.76
2010-06-28,400.116
2010-06-29,384.612
2010-06-30,389.849
2010-07-01,391.316
2010-07-02,400.876
2010-07-05,394.107
2010-07-06,405.753
2010-07-07,412.662
2010-07-08,408.785
2010-07-09,405.657
2010-07-12,401.833
2010-07-13,410.566
2010-07-14,413.371
2010-07-15,421.643
2010-07-16,415.233
2010-07-19,414.171
2010-07-20,418.709
2010-07-21,419.419
2010-07-22,430.257
2010-07-23,430.469
2010-07-26,437.48
2010-07-27,436.636
2010-07-28,437.872
2010-07-29,439.004
2010-07-30,434.314
2010-08-02,451.813
2010-08-03,456.083
2010-08-04,451.42
2010-08-05,451.782
2010-08-06,450.373
2010-08-09,454.597
2010-08-10,444.558
2010-08-11,430.204
2010-08-12,430.23
2010-08-13,427.445
2010-08-16,425.742
2010-08-17,430.204
2010-08-18,428.893
2010-08-19,431.722
