Date,AUSTRIA IMI IMI (Large+Mid+Small Cap)
2005-11-09,589.454
2005-11-10,588.21
2005-11-11,585.363
2005-11-14,587.989
2005-11-15,585.971
2005-11-16,585.485
2005-11-17,596.253
2005-11-18,597.174
2005-11-21,597.778
2005-11-22,601.842
2005-11-23,612.141
2005-11-24,613.775
2005-11-25,614.498
2005-11-28,617.191
2005-11-29,616.776
2005-11-30,618.118
2005-12-01,621.704
2005-12-02,623.137
2005-12-05,626.549
2005-12-06,629.201
2005-12-07,632.451
2005-12-08,638.008
2005-12-09,633.973
2005-12-12,634.966
2005-12-13,638.392
2005-12-14,643.66
2005-12-15,639.275
2005-12-16,643.643
2005-12-19,640.555
2005-12-20,636.711
2005-12-21,633.459
2005-12-22,641.484
2005-12-23,640.919
2005-12-26,640.919
2005-12-27,643.472
2005-12-28,647.801
2005-12-29,646.157
2005-12-30,643.511
2006-01-02,646.171
2006-01-03,662.278
2006-01-04,675.547
2006-01-05,677.602
2006-01-06,680.628
2006-01-09,683.61
2006-01-10,678.225
2006-01-11,682.042
2006-01-12,684.198
2006-01-13,680.553
2006-01-16,688.715
2006-01-17,682.076
2006-01-18,679.04
2006-01-19,689.415
2006-01-20,690.908
2006-01-23,707.056
2006-01-24,708.656
2006-01-25,707.646
2006-01-26,708.385
2006-01-27,711.396
2006-01-30,715.689
2006-01-31,714.621
2006-02-01,721.747
2006-02-02,710.308
2006-02-03,700.967
2006-02-06,710.632
2006-02-07,708.293
2006-02-08,703.181
2006-02-09,711.346
2006-02-10,707.45
2006-02-13,702.042
2006-02-14,694.086
2006-02-15,698.231
2006-02-16,709.373
2006-02-17,713.698
2006-02-20,723.828
2006-02-21,723.837
2006-02-22,718.299
2006-02-23,724.093
2006-02-24,719.011
2006-02-27,720.465
2006-02-28,711.019
2006-03-01,710.236
2006-03-02,707.728
2006-03-03,712.998
2006-03-06,718.069
2006-03-07,699.167
2006-03-08,688.392
2006-03-09,693.31
2006-03-10,691.317
2006-03-13,700.747
2006-03-14,702.229
2006-03-15,713.098
2006-03-16,722.444
2006-03-17,729.862
2006-03-20,725.265
2006-03-21,719.554
2006-03-22,723.012
2006-03-23,719.224
2006-03-24,717.246
2006-03-27,716.011
2006-03-28,717.733
2006-03-29,715.64
2006-03-30,731.215
2006-03-31,734.035
2006-04-03,732.708
2006-04-04,742.266
2006-04-05,741.718
2006-04-06,745.226
2006-04-07,733.827
2006-04-10,735.404
2006-04-11,736.351
2006-04-12,730.664
2006-04-13,732.51
2006-04-14,732.51
2006-04-17,744.145
2006-04-18,747.708
2006-04-19,762.542
2006-04-20,764.931
2006-04-21,768.756
2006-04-24,769.744
2006-04-25,779.281
2006-04-26,783.524
2006-04-27,776.122
2006-04-28,773.155
2006-05-01,774.505
2006-05-02,783.212
2006-05-03,786.926
2006-05-04,793.869
2006-05-05,806.663
2006-05-08,807.58
2006-05-09,797.138
2006-05-10,804.885
2006-05-11,808.526
2006-05-12,798.702
2006-05-15,773.751
2006-05-16,764.536
2006-05-17,742.751
2006-05-18,733.371
2006-05-19,729.673
2006-05-22,691.892
2006-05-23,718.937
2006-05-24,702.738
2006-05-25,703.729
2006-05-26,725.812
2006-05-29,732.009
2006-05-30,728.502
2006-05-31,726.814
2006-06-01,734.421
2006-06-02,753.316
2006-06-05,753.957
2006-06-06,715.871
2006-06-07,711.254
2006-06-08,680.799
2006-06-09,676.665
2006-06-12,672.256
2006-06-13,645.027
2006-06-14,655.308
2006-06-15,655.567
2006-06-16,666.352
2006-06-19,673.276
2006-06-20,674.051
2006-06-21,679.625
2006-06-22,679.929
2006-06-23,683.751
2006-06-26,688.825
2006-06-27,692.235
2006-06-28,683.87
2006-06-29,690.85
2006-06-30,724.446
2006-07-03,735.952
2006-07-04,735.112
2006-07-05,726.709
2006-07-06,740.184
2006-07-07,738.943
2006-07-10,732.814
2006-07-11,725.211
2006-07-12,728.823
2006-07-13,717.702
2006-07-14,703.368
2006-07-17,691.068
2006-07-18,683.83
2006-07-19,697.688
2006-07-20,706.47
2006-07-21,697.745
2006-07-24,701.778
2006-07-25,707.613
2006-07-26,714.586
2006-07-27,722.536
2006-07-28,725.998
2006-07-31,727.261
2006-08-01,726.51
2006-08-02,735.186
2006-08-03,728.991
2006-08-04,741.517
2006-08-07,736.003
2006-08-08,732.502
2006-08-09,734.122
2006-08-10,726.839
2006-08-11,721.424
2006-08-14,727.781
2006-08-15,730.18
2006-08-16,741.956
2006-08-17,740.349
2006-08-18,737.87
2006-08-21,739.245
2006-08-22,730.36
2006-08-23,730.009
2006-08-24,727.584
2006-08-25,731.061
2006-08-28,736.202
2006-08-29,730.261
2006-08-30,737.428
2006-08-31,734.897
2006-09-01,743.17
2006-09-04,747.073
2006-09-05,741.299
2006-09-06,732.888
2006-09-07,722.943
2006-09-08,723.938
2006-09-11,719.534
2006-09-12,720.232
2006-09-13,721.371
2006-09-14,730.41
2006-09-15,724.071
2006-09-18,729.918
2006-09-19,726.802
2006-09-20,727.588
2006-09-21,727.0
2006-09-22,726.231
2006-09-25,719.56
2006-09-26,725.77
2006-09-27,741.541
2006-09-28,747.805
2006-09-29,748.471
2006-10-02,736.548
2006-10-03,733.556
2006-10-04,733.381
2006-10-05,743.005
2006-10-06,734.528
2006-10-09,738.336
2006-10-10,743.535
2006-10-11,747.08
2006-10-12,751.668
2006-10-13,757.524
2006-10-16,765.566
2006-10-17,763.623
2006-10-18,765.809
2006-10-19,767.867
2006-10-20,772.742
2006-10-23,768.109
2006-10-24,770.57
2006-10-25,778.983
2006-10-26,784.057
2006-10-27,786.831
2006-10-30,783.272
2006-10-31,788.452
2006-11-01,789.008
2006-11-02,786.688
2006-11-03,782.299
2006-11-06,791.816
2006-11-07,790.509
2006-11-08,793.159
2006-11-09,796.339
2006-11-10,799.058
2006-11-13,797.868
2006-11-14,796.744
2006-11-15,797.045
2006-11-16,804.398
2006-11-17,802.956
2006-11-20,798.7
2006-11-21,802.666
2006-11-22,812.155
2006-11-23,809.15
2006-11-24,815.198
2006-11-27,810.151
2006-11-28,804.374
2006-11-29,820.547
2006-11-30,825.915
2006-12-01,838.668
2006-12-04,846.397
2006-12-05,847.394
2006-12-06,855.562
2006-12-07,863.263
2006-12-08,864.626
2006-12-11,857.141
2006-12-12,858.875
2006-12-13,866.405
2006-12-14,867.857
2006-12-15,873.89
2006-12-18,877.292
2006-12-19,876.051
2006-12-20,883.143
2006-12-21,879.332
2006-12-22,876.344
2006-12-25,876.344
2006-12-26,874.979
2006-12-27,880.045
2006-12-28,883.217
2006-12-29,886.106
2007-01-01,886.106
2007-01-02,907.012
2007-01-03,902.818
2007-01-04,890.617
2007-01-05,871.095
2007-01-08,867.151
2007-01-09,871.298
2007-01-10,854.318
2007-01-11,861.593
2007-01-12,868.76
2007-01-15,873.254
2007-01-16,866.269
2007-01-17,864.714
2007-01-18,863.143
2007-01-19,870.142
2007-01-22,879.12
2007-01-23,886.317
2007-01-24,885.864
2007-01-25,889.215
2007-01-26,875.792
2007-01-29,880.934
2007-01-30,884.716
2007-01-31,892.638
2007-02-01,900.892
2007-02-02,900.952
2007-02-05,899.248
2007-02-06,899.131
2007-02-07,905.86
2007-02-08,903.514
2007-02-09,902.902
2007-02-12,895.973
2007-02-13,900.075
2007-02-14,912.83
2007-02-15,916.652
2007-02-16,905.777
2007-02-19,920.418
2007-02-20,917.197
2007-02-21,908.555
2007-02-22,913.362
2007-02-23,920.92
2007-02-26,922.591
2007-02-27,890.079
2007-02-28,880.754
2007-03-01,871.727
2007-03-02,880.079
2007-03-05,865.835
2007-03-06,868.612
2007-03-07,881.13
2007-03-08,900.781
2007-03-09,906.089
2007-03-12,904.197
2007-03-13,900.068
2007-03-14,879.716
2007-03-15,895.74
2007-03-16,903.258
2007-03-19,918.348
2007-03-20,915.926
2007-03-21,922.909
2007-03-22,941.589
2007-03-23,941.532
2007-03-26,950.354
2007-03-27,939.868
2007-03-28,938.089
2007-03-29,942.058
2007-03-30,942.405
2007-04-02,954.186
2007-04-03,956.488
2007-04-04,960.486
2007-04-05,964.179
2007-04-06,964.179
2007-04-09,959.156
2007-04-10,973.239
2007-04-11,973.241
2007-04-12,966.9
2007-04-13,975.299
2007-04-16,980.59
2007-04-17,978.304
2007-04-18,970.824
2007-04-19,974.477
2007-04-20,981.227
2007-04-23,981.853
2007-04-24,981.94
2007-04-25,988.39
2007-04-26,996.223
2007-04-27,996.924
2007-04-30,985.169
2007-05-01,981.488
2007-05-02,977.801
2007-05-03,975.21
2007-05-04,975.316
2007-05-07,977.442
2007-05-08,965.028
2007-05-09,972.071
2007-05-10,965.636
2007-05-11,963.705
2007-05-14,967.031
2007-05-15,973.412
2007-05-16,977.636
2007-05-17,971.73
2007-05-18,979.779
2007-05-21,974.818
2007-05-22,977.321
2007-05-23,989.265
2007-05-24,988.501
2007-05-25,988.273
2007-05-28,988.273
2007-05-29,995.054
2007-05-30,983.832
2007-05-31,1000.0
2007-06-01,1004.452
2007-06-04,1012.698
2007-06-05,1006.145
2007-06-06,988.948
2007-06-07,986.456
2007-06-08,969.536
2007-06-11,979.338
2007-06-12,972.745
2007-06-13,968.355
2007-06-14,987.804
2007-06-15,1000.086
2007-06-18,997.261
2007-06-19,991.419
2007-06-20,993.857
2007-06-21,978.23
2007-06-22,986.126
2007-06-25,975.511
2007-06-26,973.314
2007-06-27,965.615
2007-06-28,976.599
2007-06-29,987.242
2007-07-02,996.764
2007-07-03,999.172
2007-07-04,1003.729
2007-07-05,996.72
2007-07-06,1001.533
2007-07-09,1006.975
2007-07-10,1005.478
2007-07-11,996.534
2007-07-12,1002.252
2007-07-13,1007.406
2007-07-16,1005.999
2007-07-17,994.892
2007-07-18,985.363
2007-07-19,997.768
2007-07-20,991.81
2007-07-23,995.228
2007-07-24,987.061
2007-07-25,970.533
2007-07-26,940.321
2007-07-27,918.929
2007-07-30,897.736
2007-07-31,939.656
2007-08-01,919.496
2007-08-02,932.812
2007-08-03,928.42
2007-08-06,912.824
2007-08-07,923.261
2007-08-08,947.078
2007-08-09,923.143
2007-08-10,889.225
2007-08-13,900.805
2007-08-14,891.876
2007-08-15,885.173
2007-08-16,831.065
2007-08-17,834.53
2007-08-20,848.652
2007-08-21,847.405
2007-08-22,881.106
2007-08-23,875.297
2007-08-24,881.917
2007-08-27,891.53
2007-08-28,879.129
2007-08-29,878.783
2007-08-30,885.268
2007-08-31,902.623
2007-09-03,908.721
2007-09-04,920.089
2007-09-05,897.482
2007-09-06,893.119
2007-09-07,874.394
2007-09-10,859.652
2007-09-11,882.2
2007-09-12,878.416
2007-09-13,890.399
2007-09-14,881.139
2007-09-17,864.306
2007-09-18,878.005
2007-09-19,915.891
2007-09-20,916.734
2007-09-21,920.945
2007-09-24,918.075
2007-09-25,905.072
2007-09-26,905.707
2007-09-27,910.862
2007-09-28,906.503
2007-10-01,917.578
2007-10-02,924.696
2007-10-03,929.922
2007-10-04,940.712
2007-10-05,956.115
2007-10-08,941.944
2007-10-09,944.04
2007-10-10,948.479
2007-10-11,960.534
2007-10-12,959.241
2007-10-15,958.444
2007-10-16,946.933
2007-10-17,962.103
2007-10-18,957.89
2007-10-19,953.603
2007-10-22,926.714
2007-10-23,944.875
2007-10-24,938.496
2007-10-25,954.331
2007-10-26,959.667
2007-10-29,974.623
2007-10-30,968.257
2007-10-31,977.089
2007-11-01,974.86
2007-11-02,953.734
2007-11-05,940.828
2007-11-06,946.711
2007-11-07,937.795
2007-11-08,931.513
2007-11-09,920.508
2007-11-12,907.619
2007-11-13,903.864
2007-11-14,896.478
2007-11-15,881.423
2007-11-16,877.911
2007-11-19,849.448
2007-11-20,868.542
2007-11-21,843.344
2007-11-22,849.567
2007-11-23,858.729
2007-11-26,867.353
2007-11-27,859.18
2007-11-28,887.544
2007-11-29,895.961
2007-11-30,904.928
2007-12-03,899.346
2007-12-04,886.006
2007-12-05,896.413
2007-12-06,898.386
2007-12-07,911.273
2007-12-10,916.881
2007-12-11,910.247
2007-12-12,905.885
2007-12-13,880.659
2007-12-14,878.964
2007-12-17,853.029
2007-12-18,866.443
2007-12-19,859.645
2007-12-20,860.247
2007-12-21,874.369
2007-12-24,876.316
2007-12-25,876.316
2007-12-26,882.339
2007-12-27,898.245
2007-12-28,906.851
2007-12-31,901.67
2008-01-01,901.67
2008-01-02,908.278
2008-01-03,899.637
2008-01-04,883.309
2008-01-07,869.914
2008-01-08,875.117
2008-01-09,852.363
2008-01-10,834.554
2008-01-11,829.849
2008-01-14,839.83
2008-01-15,810.428
2008-01-16,782.904
2008-01-17,779.26
2008-01-18,777.56
2008-01-21,735.139
2008-01-22,756.661
2008-01-23,735.152
2008-01-24,779.523
2008-01-25,781.988
2008-01-28,766.773
2008-01-29,783.827
2008-01-30,783.58
2008-01-31,785.625
2008-02-01,801.103
2008-02-04,806.87
2008-02-05,777.447
2008-02-06,784.554
2008-02-07,756.912
2008-02-08,755.741
2008-02-11,748.986
2008-02-12,780.12
2008-02-13,786.961
2008-02-14,791.341
2008-02-15,782.079
2008-02-18,789.446
2008-02-19,805.672
2008-02-20,795.499
2008-02-21,800.495
2008-02-22,801.837
2008-02-25,813.151
2008-02-26,825.618
2008-02-27,823.752
2008-02-28,818.213
2008-02-29,815.449
2008-03-03,792.133
2008-03-04,780.256
2008-03-05,805.535
2008-03-06,802.769
2008-03-07,788.711
2008-03-10,786.555
2008-03-11,795.833
2008-03-12,813.345
2008-03-13,807.676
2008-03-14,805.521
2008-03-17,773.04
2008-03-18,791.551
2008-03-19,783.066
2008-03-20,757.479
2008-03-21,757.479
2008-03-24,756.398
2008-03-25,796.03
2008-03-26,797.647
2008-03-27,816.897
2008-03-28,825.997
2008-03-31,822.01
2008-04-01,831.534
2008-04-02,845.266
2008-04-03,839.867
2008-04-04,849.567
2008-04-07,864.627
2008-04-08,855.301
2008-04-09,857.184
2008-04-10,845.666
2008-04-11,846.353
2008-04-14,840.032
2008-04-15,850.49
2008-04-16,874.575
2008-04-17,872.448
2008-04-18,879.842
2008-04-21,882.602
2008-04-22,878.743
2008-04-23,883.775
2008-04-24,878.172
2008-04-25,881.656
2008-04-28,892.002
2008-04-29,893.768
2008-04-30,907.077
2008-05-01,900.173
2008-05-02,913.714
2008-05-05,916.243
2008-05-06,915.431
2008-05-07,918.046
2008-05-08,905.75
2008-05-09,902.011
2008-05-12,906.044
2008-05-13,920.688
2008-05-14,929.875
2008-05-15,934.986
2008-05-16,956.597
2008-05-19,964.568
2008-05-20,949.545
2008-05-21,959.784
2008-05-22,956.618
2008-05-23,950.791
2008-05-26,946.847
2008-05-27,941.724
2008-05-28,943.923
2008-05-29,939.141
2008-05-30,943.972
2008-06-02,938.137
2008-06-03,936.598
2008-06-04,921.108
2008-06-05,931.44
2008-06-06,929.966
2008-06-09,919.411
2008-06-10,890.542
2008-06-11,879.815
2008-06-12,888.06
2008-06-13,886.648
2008-06-16,899.322
2008-06-17,912.521
2008-06-18,898.558
2008-06-19,886.518
2008-06-20,877.587
2008-06-23,868.724
2008-06-24,863.502
2008-06-25,870.679
2008-06-26,855.192
2008-06-27,851.587
2008-06-30,861.389
2008-07-01,835.958
2008-07-02,837.573
2008-07-03,839.44
2008-07-04,811.999
2008-07-07,829.579
2008-07-08,812.95
2008-07-09,829.041
2008-07-10,805.678
2008-07-11,785.918
2008-07-14,782.302
2008-07-15,750.169
2008-07-16,748.733
2008-07-17,774.037
2008-07-18,786.815
2008-07-21,799.787
2008-07-22,795.373
2008-07-23,802.342
2008-07-24,782.32
2008-07-25,776.741
2008-07-28,771.328
2008-07-29,776.308
2008-07-30,777.888
2008-07-31,782.74
2008-08-01,770.887
2008-08-04,771.052
2008-08-05,771.141
2008-08-06,780.729
2008-08-07,780.383
2008-08-08,757.364
2008-08-11,758.974
2008-08-12,748.344
2008-08-13,731.958
2008-08-14,731.349
2008-08-15,721.138
2008-08-18,725.632
2008-08-19,701.775
2008-08-20,712.783
2008-08-21,716.739
2008-08-22,720.401
2008-08-25,721.012
2008-08-26,720.092
2008-08-27,720.254
2008-08-28,721.818
2008-08-29,736.197
2008-09-01,723.681
2008-09-02,723.258
2008-09-03,715.173
2008-09-04,687.061
2008-09-05,665.744
2008-09-08,685.787
2008-09-09,672.199
2008-09-10,649.941
2008-09-11,636.174
2008-09-12,659.048
2008-09-15,637.351
2008-09-16,609.987
2008-09-17,581.244
2008-09-18,557.504
2008-09-19,623.624
2008-09-22,634.102
2008-09-23,611.927
2008-09-24,611.515
2008-09-25,609.885
2008-09-26,588.211
2008-09-29,532.889
2008-09-30,519.858
2008-10-01,516.229
2008-10-02,487.906
2008-10-03,518.919
2008-10-06,464.301
2008-10-07,444.065
2008-10-08,407.03
2008-10-09,394.133
2008-10-10,359.442
2008-10-13,407.69
2008-10-14,438.604
2008-10-15,411.604
2008-10-16,375.459
2008-10-17,365.786
2008-10-20,374.552
2008-10-21,376.365
2008-10-22,346.943
2008-10-23,337.969
2008-10-24,318.961
2008-10-27,283.68
2008-10-28,290.072
2008-10-29,313.566
2008-10-30,325.846
2008-10-31,333.815
2008-11-03,345.581
2008-11-04,376.75
2008-11-05,362.729
2008-11-06,340.597
2008-11-07,354.244
2008-11-10,347.534
2008-11-11,326.906
2008-11-12,306.388
2008-11-13,293.41
2008-11-14,298.288
2008-11-17,293.496
2008-11-18,286.524
2008-11-19,272.48
2008-11-20,254.484
2008-11-21,248.061
2008-11-24,277.584
2008-11-25,297.932
2008-11-26,290.055
2008-11-27,300.378
2008-11-28,292.78
2008-12-01,278.431
2008-12-02,285.034
2008-12-03,280.901
2008-12-04,290.343
2008-12-05,275.052
2008-12-08,280.531
2008-12-09,297.454
2008-12-10,304.039
2008-12-11,305.381
2008-12-12,299.05
2008-12-15,312.687
2008-12-16,317.65
2008-12-17,327.843
2008-12-18,326.986
2008-12-19,299.28
2008-12-22,308.907
2008-12-23,312.051
2008-12-24,313.047
2008-12-25,313.047
2008-12-26,314.558
2008-12-29,321.934
2008-12-30,320.767
2008-12-31,315.234
2009-01-01,315.234
2009-01-02,329.504
2009-01-05,327.406
2009-01-06,321.378
2009-01-07,339.959
2009-01-08,336.297
2009-01-09,323.827
2009-01-12,316.27
2009-01-13,306.057
2009-01-14,292.02
2009-01-15,292.516
2009-01-16,304.67
2009-01-19,288.653
2009-01-20,279.685
2009-01-21,276.415
2009-01-22,275.446
2009-01-23,267.53
2009-01-26,286.308
2009-01-27,288.49
2009-01-28,300.171
2009-01-29,295.925
2009-01-30,294.941
2009-02-02,284.332
2009-02-03,290.24
2009-02-04,295.005
2009-02-05,287.323
2009-02-06,294.522
2009-02-09,300.785
2009-02-10,297.467
2009-02-11,292.229
2009-02-12,281.635
2009-02-13,287.268
2009-02-16,276.121
2009-02-17,249.418
2009-02-18,246.85
2009-02-19,254.772
2009-02-20,245.871
2009-02-23,247.851
2009-02-24,242.029
2009-02-25,245.081
2009-02-26,252.04
2009-02-27,251.423
2009-03-02,239.442
2009-03-03,239.316
2009-03-04,250.305
2009-03-05,241.073
2009-03-06,238.777
2009-03-09,237.155
2009-03-10,245.615
2009-03-11,245.652
2009-03-12,249.615
2009-03-13,256.242
2009-03-16,266.429
2009-03-17,266.849
2009-03-18,271.021
2009-03-19,292.001
2009-03-20,292.362
2009-03-23,304.973
2009-03-24,295.566
2009-03-25,305.656
2009-03-26,311.29
2009-03-27,300.802
2009-03-30,287.188
2009-03-31,301.508
2009-04-01,304.042
2009-04-02,322.608
2009-04-03,327.077
2009-04-06,324.114
2009-04-07,309.896
2009-04-08,316.694
2009-04-09,324.21
2009-04-10,324.21
2009-04-13,326.959
2009-04-14,338.487
2009-04-15,327.506
2009-04-16,331.3
2009-04-17,339.403
2009-04-20,323.205
2009-04-21,321.991
2009-04-22,323.917
2009-04-23,323.6
2009-04-24,336.189
2009-04-27,328.689
2009-04-28,322.162
2009-04-29,332.705
2009-04-30,339.469
2009-05-01,339.52
2009-05-04,358.567
2009-05-05,365.652
2009-05-06,368.871
2009-05-07,377.612
2009-05-08,387.134
2009-05-11,381.933
2009-05-12,378.734
2009-05-13,360.513
2009-05-14,360.041
2009-05-15,365.707
2009-05-18,370.692
2009-05-19,382.137
2009-05-20,398.376
2009-05-21,397.971
2009-05-22,394.36
2009-05-25,397.303
2009-05-26,395.196
2009-05-27,395.385
2009-05-28,393.075
2009-05-29,413.557
2009-06-01,413.63
2009-06-02,430.562
2009-06-03,420.452
2009-06-04,416.571
2009-06-05,415.613
2009-06-08,405.411
2009-06-09,414.944
2009-06-10,424.531
2009-06-11,426.501
2009-06-12,423.954
2009-06-15,408.049
2009-06-16,406.514
2009-06-17,390.846
2009-06-18,394.477
2009-06-19,399.841
2009-06-22,380.161
2009-06-23,381.334
2009-06-24,399.468
2009-06-25,397.046
2009-06-26,402.529
2009-06-29,411.781
2009-06-30,408.859
2009-07-01,420.68
2009-07-02,410.276
2009-07-03,404.212
2009-07-06,392.363
2009-07-07,397.378
2009-07-08,386.421
2009-07-09,387.312
2009-07-10,384.546
2009-07-13,391.783
2009-07-14,400.676
2009-07-15,414.197
2009-07-16,419.781
2009-07-17,412.169
2009-07-20,421.285
2009-07-21,426.2
2009-07-22,422.898
2009-07-23,432.475
2009-07-24,434.276
2009-07-27,442.177
2009-07-28,431.3
2009-07-29,430.319
2009-07-30,436.909
2009-07-31,440.908
2009-08-03,457.873
2009-08-04,461.921
2009-08-05,467.013
2009-08-06,468.388
2009-08-07,464.994
2009-08-10,465.073
2009-08-11,455.952
2009-08-12,464.836
2009-08-13,482.048
2009-08-14,478.085
2009-08-17,460.463
2009-08-18,468.658
2009-08-19,471.591
2009-08-20,482.856
2009-08-21,501.318
2009-08-24,522.255
2009-08-25,522.051
2009-08-26,509.719
2009-08-27,506.535
2009-08-28,523.277
2009-08-31,511.856
2009-09-01,501.8
2009-09-02,486.765
2009-09-03,494.336
2009-09-04,498.986
2009-09-07,518.175
2009-09-08,522.365
2009-09-09,529.389
2009-09-10,527.775
2009-09-11,535.267
2009-09-14,534.235
2009-09-15,535.933
2009-09-16,547.344
2009-09-17,553.868
2009-09-18,546.159
2009-09-21,538.948
2009-09-22,551.762
2009-09-23,549.916
2009-09-24,541.323
2009-09-25,538.252
2009-09-28,545.423
2009-09-29,546.41
2009-09-30,554.599
2009-10-01,542.162
2009-10-02,525.913
2009-10-05,528.937
2009-10-06,556.493
2009-10-07,554.916
2009-10-08,567.981
2009-10-09,571.343
2009-10-12,578.769
2009-10-13,576.937
2009-10-14,589.841
2009-10-15,593.349
2009-10-16,588.492
2009-10-19,594.14
2009-10-20,593.339
2009-10-21,589.115
2009-10-22,578.012
2009-10-23,579.94
2009-10-26,576.986
2009-10-27,553.757
2009-10-28,518.139
2009-10-29,539.13
2009-10-30,525.533
2009-11-02,535.227
2009-11-03,515.877
2009-11-04,537.02
2009-11-05,546.87
2009-11-06,547.168
2009-11-09,561.695
2009-11-10,559.17
2009-11-11,557.902
2009-11-12,560.934
2009-11-13,564.457
2009-11-16,567.428
2009-11-17,561.338
2009-11-18,572.385
2009-11-19,557.791
2009-11-20,552.674
2009-11-23,568.229
2009-11-24,561.253
2009-11-25,563.671
2009-11-26,544.383
2009-11-27,547.125
2009-11-30,537.078
2009-12-01,554.169
2009-12-02,559.481
2009-12-03,557.575
2009-12-04,555.293
2009-12-07,547.793
2009-12-08,544.339
2009-12-09,522.432
2009-12-10,528.958
2009-12-11,525.904
2009-12-14,531.172
2009-12-15,519.3
2009-12-16,524.859
2009-12-17,509.496
2009-12-18,502.059
2009-12-21,508.826
2009-12-22,505.153
2009-12-23,508.705
2009-12-24,509.575
2009-12-25,509.575
2009-12-28,514.383
2009-12-29,519.285
2009-12-30,515.68
2009-12-31,517.356
2010-01-01,517.356
2010-01-04,531.356
2010-01-05,540.928
2010-01-06,539.839
2010-01-07,537.632
2010-01-08,536.722
2010-01-11,558.387
2010-01-12,552.38
2010-01-13,553.76
2010-01-14,559.736
2010-01-15,553.407
2010-01-18,556.269
2010-01-19,551.897
2010-01-20,534.925
2010-01-21,523.733
2010-01-22,521.328
2010-01-25,518.637
2010-01-26,512.639
2010-01-27,506.739
2010-01-28,497.022
2010-01-29,497.773
2010-02-01,504.362
2010-02-02,511.712
2010-02-03,507.22
2010-02-04,490.425
2010-02-05,470.975
2010-02-08,473.133
2010-02-09,474.916
2010-02-10,480.999
2010-02-11,482.153
2010-02-12,478.525
2010-02-15,479.706
2010-02-16,491.576
2010-02-17,495.681
2010-02-18,499.166
2010-02-19,496.736
2010-02-22,498.703
2010-02-23,487.407
2010-02-24,488.396
2010-02-25,474.928
2010-02-26,479.337
2010-03-01,475.678
2010-03-02,480.929
2010-03-03,482.964
2010-03-04,472.45
2010-03-05,481.785
2010-03-08,489.057
2010-03-09,485.284
2010-03-10,494.015
2010-03-11,494.408
2010-03-12,501.455
2010-03-15,498.363
2010-03-16,508.862
2010-03-17,514.488
2010-03-18,505.742
2010-03-19,499.991
2010-03-22,498.183
2010-03-23,503.194
2010-03-24,497.601
2010-03-25,506.986
2010-03-26,508.646
2010-03-29,515.739
2010-03-30,511.461
2010-03-31,515.995
2010-04-01,521.874
2010-04-02,521.874
2010-04-05,520.679
2010-04-06,525.002
2010-04-07,528.79
2010-04-08,526.565
2010-04-09,538.783
2010-04-12,549.007
2010-04-13,540.848
2010-04-14,553.375
2010-04-15,550.586
2010-04-16,540.632
2010-04-19,534.27
2010-04-20,539.259
2010-04-21,535.252
2010-04-22,525.862
2010-04-23,535.021
2010-04-26,539.175
2010-04-27,527.816
2010-04-28,509.433
2010-04-29,514.227
2010-04-30,518.202
2010-05-03,516.956
2010-05-04,490.65
2010-05-05,468.765
2010-05-06,449.583
2010-05-07,431.869
2010-05-10,476.433
2010-05-11,463.893
2010-05-12,474.211
2010-05-13,469.929
2010-05-14,451.334
2010-05-17,445.63
2010-05-18,454.806
2010-05-19,442.203
2010-05-20,429.683
2010-05-21,439.427
2010-05-24,433.163
2010-05-25,408.902
2010-05-26,417.159
2010-05-27,434.229
2010-05-28,438.075
2010-05-31,436.223
2010-06-01,432.827
2010-06-02,425.982
2010-06-03,426.086
2010-06-04,406.489
2010-06-07,396.993
2010-06-08,393.3
2010-06-09,406.091
2010-06-10,418.476
2010-06-11,422.933
2010-06-14,437.137
2010-06-15,441.258
2010-06-16,437.962
2010-06-17,437.534
2010-06-18,441.603
2010-06-21,446.002
2010-06-22,443.108
2010-06-23,437.024
2010-06-24,430.211
2010-06-25,426.923
2010-06-28,433.698
2010-06-29,414.499
2010-06-30,410.878
2010-07-01,408.574
2010-07-02,413.841
2010-07-05,410.74
2010-07-06,420.102
2010-07-07,428.184
2010-07-08,437.383
2010-07-09,436.321
2010-07-12,435.165
2010-07-13,447.655
2010-07-14,450.855
2010-07-15,451.828
2010-07-16,445.758
2010-07-19,443.037
2010-07-20,441.185
2010-07-21,444.65
2010-07-22,460.067
2010-07-23,455.069
2010-07-26,468.082
2010-07-27,474.606
2010-07-28,475.872
2010-07-29,484.123
2010-07-30,478.896
2010-08-02,493.275
2010-08-03,496.756
2010-08-04,496.557
2010-08-05,494.328
2010-08-06,491.784
2010-08-09,496.092
2010-08-10,482.153
2010-08-11,465.806
2010-08-12,457.512
2010-08-13,459.275
2010-08-16,465.461
2010-08-17,477.367
2010-08-18,475.77
2010-08-19,471.47
2010-08-20,462.377
2010-08-23,463.874
2010-08-24,456.542
2010-08-25,450.123
2010-08-26,456.825
2010-08-27,458.244
2010-08-30,457.108
2010-08-31,455.744
2010-09-01,470.36
2010-09-02,472.711
2010-09-03,476.53
2010-09-06,481.648
2010-09-07,469.65
2010-09-08,473.696
2010-09-09,477.725
2010-09-10,474.777
2010-09-13,484.884
2010-09-14,488.814
2010-09-15,491.161
2010-09-16,494.52
2010-09-17,491.398
