Date,AUSTRALIA LARGE GROWTH Large Cap
2005-11-10,599.07
2005-11-11,603.239
2005-11-14,606.8
2005-11-15,606.795
2005-11-16,608.932
2005-11-17,613.72
2005-11-18,618.045
2005-11-21,620.805
2005-11-22,614.958
2005-11-23,616.082
2005-11-24,624.42
2005-11-25,621.508
2005-11-28,624.733
2005-11-29,618.473
2005-11-30,619.033
2005-12-01,613.187
2005-12-02,625.94
2005-12-05,630.597
2005-12-06,631.257
2005-12-07,628.855
2005-12-08,623.431
2005-12-09,629.401
2005-12-12,635.782
2005-12-13,630.807
2005-12-14,635.657
2005-12-15,629.016
2005-12-16,625.775
2005-12-19,629.964
2005-12-20,626.514
2005-12-21,631.8
2005-12-22,630.658
2005-12-23,630.149
2005-12-26,630.149
2005-12-27,628.592
2005-12-28,634.844
2005-12-29,640.408
2005-12-30,639.314
2006-01-02,639.314
2006-01-03,647.222
2006-01-04,663.624
2006-01-05,661.775
2006-01-06,660.701
2006-01-09,670.869
2006-01-10,667.281
2006-01-11,671.484
2006-01-12,670.494
2006-01-13,670.032
2006-01-16,673.551
2006-01-17,678.049
2006-01-18,664.624
2006-01-19,673.913
2006-01-20,677.233
2006-01-23,676.035
2006-01-24,677.856
2006-01-25,685.986
2006-01-26,687.946
2006-01-27,697.742
2006-01-30,704.487
2006-01-31,700.486
2006-02-01,700.978
2006-02-02,692.165
2006-02-03,682.927
2006-02-06,682.766
2006-02-07,679.722
2006-02-08,660.446
2006-02-09,670.014
2006-02-10,670.851
2006-02-13,657.565
2006-02-14,662.438
2006-02-15,661.739
2006-02-16,653.766
2006-02-17,650.625
2006-02-20,664.933
2006-02-21,670.097
2006-02-22,666.469
2006-02-23,675.778
2006-02-24,668.405
2006-02-27,673.561
2006-02-28,674.086
2006-03-01,666.331
2006-03-02,676.896
2006-03-03,674.212
2006-03-06,673.837
2006-03-07,659.354
2006-03-08,653.908
2006-03-09,659.794
2006-03-10,654.045
2006-03-13,666.813
2006-03-14,665.34
2006-03-15,672.938
2006-03-16,679.888
2006-03-17,674.407
2006-03-20,676.255
2006-03-21,669.618
2006-03-22,673.933
2006-03-23,674.012
2006-03-24,672.833
2006-03-27,679.641
2006-03-28,683.02
2006-03-29,677.388
2006-03-30,694.48
2006-03-31,700.366
2006-04-03,716.783
2006-04-04,720.561
2006-04-05,734.666
2006-04-06,748.112
2006-04-07,743.222
2006-04-10,738.982
2006-04-11,757.0
2006-04-12,743.163
2006-04-13,739.481
2006-04-14,739.481
2006-04-17,752.421
2006-04-18,765.931
2006-04-19,781.973
2006-04-20,768.312
2006-04-21,766.972
2006-04-24,774.954
2006-04-25,777.455
2006-04-26,790.371
2006-04-27,784.557
2006-04-28,772.774
2006-05-01,789.159
2006-05-02,788.263
2006-05-03,798.992
2006-05-04,783.577
2006-05-05,795.632
2006-05-08,808.422
2006-05-09,809.323
2006-05-10,819.834
2006-05-11,824.824
2006-05-12,818.238
2006-05-15,788.103
2006-05-16,786.376
2006-05-17,783.457
2006-05-18,766.118
2006-05-19,749.862
2006-05-22,731.271
2006-05-23,730.781
2006-05-24,736.64
2006-05-25,728.896
2006-05-26,747.614
2006-05-29,763.492
2006-05-30,766.037
2006-05-31,733.982
2006-06-01,736.507
2006-06-02,742.453
2006-06-05,750.592
2006-06-06,725.554
2006-06-07,719.389
2006-06-08,697.062
2006-06-09,710.1
2006-06-12,707.638
2006-06-13,674.665
2006-06-14,680.983
2006-06-15,684.28
2006-06-16,709.017
2006-06-19,694.675
2006-06-20,686.627
2006-06-21,697.146
2006-06-22,714.371
2006-06-23,702.567
2006-06-26,703.952
2006-06-27,713.767
2006-06-28,695.304
2006-06-29,706.584
2006-06-30,734.586
2006-07-03,741.37
2006-07-04,745.955
2006-07-05,735.561
2006-07-06,740.525
2006-07-07,751.064
2006-07-10,748.914
2006-07-11,746.065
2006-07-12,755.004
2006-07-13,750.054
2006-07-14,726.217
2006-07-17,722.402
2006-07-18,714.878
2006-07-19,710.208
2006-07-20,731.335
2006-07-21,721.077
2006-07-24,711.668
2006-07-25,724.953
2006-07-26,720.258
2006-07-27,735.58
2006-07-28,728.827
2006-07-31,729.292
2006-08-01,721.669
2006-08-02,713.352
2006-08-03,720.894
2006-08-04,719.531
2006-08-07,719.256
2006-08-08,723.1
2006-08-09,716.762
2006-08-10,714.924
2006-08-11,713.264
2006-08-14,713.787
2006-08-15,709.971
2006-08-16,721.142
2006-08-17,735.544
2006-08-18,735.115
2006-08-21,744.084
2006-08-22,749.567
2006-08-23,750.58
2006-08-24,734.923
2006-08-25,732.301
2006-08-28,735.46
2006-08-29,743.52
2006-08-30,743.103
2006-08-31,750.174
2006-09-01,748.693
2006-09-04,758.452
2006-09-05,763.807
2006-09-06,752.814
2006-09-07,741.834
2006-09-08,731.444
2006-09-11,712.298
2006-09-12,694.955
2006-09-13,702.541
2006-09-14,716.498
2006-09-15,705.854
2006-09-18,709.74
2006-09-19,711.406
2006-09-20,699.513
2006-09-21,704.143
2006-09-22,701.073
2006-09-25,697.147
2006-09-26,694.686
2006-09-27,713.515
2006-09-28,718.105
2006-09-29,721.443
2006-10-02,725.696
2006-10-03,723.866
2006-10-04,708.736
2006-10-05,721.579
2006-10-06,718.304
2006-10-09,715.825
2006-10-10,727.876
2006-10-11,733.813
2006-10-12,736.15
2006-10-13,744.007
2006-10-16,755.826
2006-10-17,754.718
2006-10-18,757.576
2006-10-19,753.105
2006-10-20,762.148
2006-10-23,761.44
2006-10-24,755.911
2006-10-25,764.635
2006-10-26,772.982
2006-10-27,772.408
2006-10-30,789.294
2006-10-31,786.499
2006-11-01,792.132
2006-11-02,789.952
2006-11-03,785.392
2006-11-06,791.146
2006-11-07,805.469
2006-11-08,790.474
2006-11-09,785.809
2006-11-10,790.559
2006-11-13,776.168
2006-11-14,781.047
2006-11-15,777.414
2006-11-16,776.492
2006-11-17,777.575
2006-11-20,764.829
2006-11-21,766.31
2006-11-22,786.418
2006-11-23,784.45
2006-11-24,782.631
2006-11-27,783.45
2006-11-28,775.593
2006-11-29,787.002
2006-11-30,798.422
2006-12-01,791.947
2006-12-04,788.541
2006-12-05,789.988
2006-12-06,800.708
2006-12-07,801.011
2006-12-08,793.841
2006-12-11,790.987
2006-12-12,790.358
2006-12-13,794.408
2006-12-14,806.887
2006-12-15,805.118
2006-12-18,801.571
2006-12-19,799.132
2006-12-20,811.744
2006-12-21,803.721
2006-12-22,803.287
2006-12-25,803.287
2006-12-26,801.597
2006-12-27,806.667
2006-12-28,812.718
2006-12-29,815.179
2007-01-01,815.179
2007-01-02,825.431
2007-01-03,820.133
2007-01-04,795.042
2007-01-05,787.358
2007-01-08,778.162
2007-01-09,790.46
2007-01-10,775.411
2007-01-11,787.286
2007-01-12,802.088
2007-01-15,808.385
2007-01-16,802.546
2007-01-17,801.597
2007-01-18,809.581
2007-01-19,810.503
2007-01-22,823.881
2007-01-23,828.198
2007-01-24,825.137
2007-01-25,823.638
2007-01-26,817.713
2007-01-29,817.759
2007-01-30,824.28
2007-01-31,823.706
2007-02-01,830.579
2007-02-02,836.189
2007-02-05,834.281
2007-02-06,839.455
2007-02-07,855.044
2007-02-08,853.453
2007-02-09,855.002
2007-02-12,853.692
2007-02-13,858.055
2007-02-14,870.547
2007-02-15,875.749
2007-02-16,869.933
2007-02-19,876.72
2007-02-20,880.803
2007-02-21,876.306
2007-02-22,882.865
2007-02-23,895.548
2007-02-26,907.39
2007-02-27,900.8
2007-02-28,862.785
2007-03-01,859.804
2007-03-02,854.82
2007-03-05,824.808
2007-03-06,842.683
2007-03-07,854.796
2007-03-08,851.972
2007-03-09,856.597
2007-03-12,871.485
2007-03-13,872.663
2007-03-14,850.915
2007-03-15,870.9
2007-03-16,877.58
2007-03-19,887.97
2007-03-20,895.109
2007-03-21,896.282
2007-03-22,918.046
2007-03-23,913.896
2007-03-26,932.685
2007-03-27,925.988
2007-03-28,916.506
2007-03-29,922.401
2007-03-30,926.833
2007-04-02,921.438
2007-04-03,938.339
2007-04-04,958.967
2007-04-05,958.487
2007-04-06,958.487
2007-04-09,955.095
2007-04-10,975.585
2007-04-11,977.943
2007-04-12,977.005
2007-04-13,978.474
2007-04-16,992.405
2007-04-17,988.686
2007-04-18,993.642
2007-04-19,976.945
2007-04-20,985.789
2007-04-23,985.447
2007-04-24,977.111
2007-04-25,984.073
2007-04-26,980.022
2007-04-27,971.532
2007-04-30,971.947
2007-05-01,961.709
2007-05-02,973.307
2007-05-03,973.856
2007-05-04,983.523
2007-05-07,1002.959
2007-05-08,1001.569
2007-05-09,1017.213
2007-05-10,1022.031
2007-05-11,1008.649
2007-05-14,1019.245
2007-05-15,1007.385
2007-05-16,1000.07
2007-05-17,1011.769
2007-05-18,1000.487
2007-05-21,1007.559
2007-05-22,1007.7
2007-05-23,1015.751
2007-05-24,997.388
2007-05-25,986.245
2007-05-28,988.521
2007-05-29,1000.803
2007-05-30,988.197
2007-05-31,1000.0
2007-06-01,1011.965
2007-06-04,1026.282
2007-06-05,1028.288
2007-06-06,1029.435
2007-06-07,1030.427
2007-06-08,1018.188
2007-06-11,1015.714
2007-06-12,1020.124
2007-06-13,1007.436
2007-06-14,1023.952
2007-06-15,1037.79
2007-06-18,1054.845
2007-06-19,1064.147
2007-06-20,1064.78
2007-06-21,1065.036
2007-06-22,1066.082
2007-06-25,1056.004
2007-06-26,1050.111
2007-06-27,1013.99
2007-06-28,1038.926
2007-06-29,1045.286
2007-07-02,1056.803
2007-07-03,1064.435
2007-07-04,1072.142
2007-07-05,1083.54
2007-07-06,1085.297
2007-07-09,1102.291
2007-07-10,1095.769
2007-07-11,1086.347
2007-07-12,1100.79
2007-07-13,1110.57
2007-07-16,1107.245
2007-07-17,1109.59
2007-07-18,1099.882
2007-07-19,1110.425
2007-07-20,1120.724
2007-07-23,1117.168
2007-07-24,1124.09
2007-07-25,1105.018
2007-07-26,1080.773
2007-07-27,1019.018
2007-07-30,1024.835
2007-07-31,1040.371
2007-08-01,996.442
2007-08-02,1013.637
2007-08-03,1018.859
2007-08-06,997.759
2007-08-07,1003.167
2007-08-08,1039.623
2007-08-09,1035.416
2007-08-10,981.016
2007-08-13,989.103
2007-08-14,978.767
2007-08-15,932.442
2007-08-16,875.017
2007-08-17,869.593
2007-08-20,939.93
2007-08-21,951.454
2007-08-22,955.366
2007-08-23,1009.465
2007-08-24,1000.187
2007-08-27,1029.773
2007-08-28,1021.405
2007-08-29,1000.034
2007-08-30,1014.416
2007-08-31,1030.52
2007-09-03,1041.215
2007-09-04,1052.503
2007-09-05,1049.512
2007-09-06,1056.485
2007-09-07,1065.054
2007-09-10,1040.357
2007-09-11,1056.71
2007-09-12,1065.784
2007-09-13,1069.246
2007-09-14,1088.448
2007-09-17,1074.102
2007-09-18,1062.517
2007-09-19,1121.652
2007-09-20,1144.813
2007-09-21,1139.065
2007-09-24,1171.113
2007-09-25,1185.815
2007-09-26,1184.716
2007-09-27,1203.185
2007-09-28,1223.548
2007-10-01,1230.785
2007-10-02,1247.472
2007-10-03,1249.784
2007-10-04,1224.156
2007-10-05,1249.447
2007-10-08,1258.088
2007-10-09,1262.407
2007-10-10,1276.393
2007-10-11,1293.254
2007-10-12,1286.377
2007-10-15,1288.872
2007-10-16,1254.759
2007-10-17,1259.919
2007-10-18,1290.23
2007-10-19,1270.175
2007-10-22,1221.592
2007-10-23,1257.814
2007-10-24,1257.907
2007-10-25,1263.651
2007-10-26,1300.391
2007-10-29,1331.505
2007-10-30,1316.593
2007-10-31,1323.284
2007-11-01,1327.011
2007-11-02,1290.607
2007-11-05,1264.288
2007-11-06,1281.106
2007-11-07,1319.918
2007-11-08,1274.624
2007-11-09,1265.386
2007-11-12,1206.596
2007-11-13,1230.628
2007-11-14,1255.955
2007-11-15,1216.653
2007-11-16,1201.811
2007-11-19,1214.738
2007-11-20,1192.916
2007-11-21,1162.441
2007-11-22,1152.939
2007-11-23,1154.742
2007-11-26,1196.929
2007-11-27,1190.814
2007-11-28,1189.41
2007-11-29,1204.168
2007-11-30,1233.071
2007-12-03,1229.466
2007-12-04,1216.188
2007-12-05,1207.454
2007-12-06,1226.413
2007-12-07,1244.443
2007-12-10,1247.899
2007-12-11,1263.854
2007-12-12,1248.045
2007-12-13,1234.617
2007-12-14,1196.743
2007-12-17,1156.607
2007-12-18,1153.131
2007-12-19,1144.537
2007-12-20,1132.69
2007-12-21,1156.656
2007-12-24,1178.898
2007-12-25,1178.898
2007-12-26,1182.078
2007-12-27,1199.579
2007-12-28,1198.577
2007-12-31,1194.358
2008-01-01,1194.358
2008-01-02,1202.639
2008-01-03,1191.79
2008-01-04,1185.113
2008-01-07,1153.217
2008-01-08,1154.989
2008-01-09,1149.841
2008-01-10,1161.366
2008-01-11,1150.415
2008-01-14,1157.572
2008-01-15,1146.365
2008-01-16,1094.011
2008-01-17,1089.972
2008-01-18,1067.388
2008-01-21,1008.369
2008-01-22,938.649
2008-01-23,991.11
2008-01-24,1036.069
2008-01-25,1095.605
2008-01-28,1097.654
2008-01-29,1074.332
2008-01-30,1067.663
2008-01-31,1079.902
2008-02-01,1132.328
2008-02-04,1154.891
2008-02-05,1130.632
2008-02-06,1085.509
2008-02-07,1078.167
2008-02-08,1082.575
2008-02-11,1067.994
2008-02-12,1089.385
2008-02-13,1070.983
2008-02-14,1116.432
2008-02-15,1110.398
2008-02-18,1107.983
2008-02-19,1132.702
2008-02-20,1107.397
2008-02-21,1133.792
2008-02-22,1140.024
2008-02-25,1160.465
2008-02-26,1167.824
2008-02-27,1199.823
2008-02-28,1192.834
2008-02-29,1165.227
2008-03-03,1143.413
2008-03-04,1127.831
2008-03-05,1135.371
2008-03-06,1154.097
2008-03-07,1122.887
2008-03-10,1082.714
2008-03-11,1060.366
2008-03-12,1097.161
2008-03-13,1088.842
2008-03-14,1109.168
2008-03-17,1071.063
2008-03-18,1065.438
2008-03-19,1097.056
2008-03-20,1015.301
2008-03-21,1015.301
2008-03-24,1027.088
2008-03-25,1058.623
2008-03-26,1081.522
2008-03-27,1085.869
2008-03-28,1082.505
2008-03-31,1074.305
2008-04-01,1072.908
2008-04-02,1104.411
2008-04-03,1137.538
2008-04-04,1153.775
2008-04-07,1182.37
2008-04-08,1173.379
2008-04-09,1179.365
2008-04-10,1178.486
2008-04-11,1174.735
2008-04-14,1147.779
2008-04-15,1157.734
2008-04-16,1194.271
2008-04-17,1203.814
2008-04-18,1165.815
2008-04-21,1218.546
2008-04-22,1214.592
2008-04-23,1249.485
2008-04-24,1230.075
2008-04-25,1221.709
2008-04-28,1208.533
2008-04-29,1201.405
2008-04-30,1192.991
2008-05-01,1184.045
2008-05-02,1210.065
2008-05-05,1234.926
2008-05-06,1240.155
2008-05-07,1239.961
2008-05-08,1243.735
2008-05-09,1256.737
2008-05-12,1269.677
2008-05-13,1265.084
2008-05-14,1291.186
2008-05-15,1299.934
2008-05-16,1325.499
2008-05-19,1350.339
2008-05-20,1346.53
2008-05-21,1325.704
2008-05-22,1327.761
2008-05-23,1318.957
2008-05-26,1300.313
2008-05-27,1302.646
2008-05-28,1270.994
2008-05-29,1283.75
2008-05-30,1254.281
2008-06-02,1282.997
2008-06-03,1268.413
2008-06-04,1271.441
2008-06-05,1225.625
2008-06-06,1259.576
2008-06-09,1248.764
2008-06-10,1214.866
2008-06-11,1216.953
2008-06-12,1165.157
2008-06-13,1199.106
2008-06-16,1204.307
2008-06-17,1226.836
2008-06-18,1241.347
2008-06-19,1242.814
2008-06-20,1234.185
2008-06-23,1233.114
2008-06-24,1268.651
2008-06-25,1227.411
2008-06-26,1237.543
2008-06-27,1231.367
2008-06-30,1238.879
2008-07-01,1226.613
2008-07-02,1208.372
2008-07-03,1141.375
2008-07-04,1158.214
2008-07-07,1124.708
2008-07-08,1113.734
2008-07-09,1135.3
2008-07-10,1123.332
2008-07-11,1162.974
2008-07-14,1154.472
2008-07-15,1148.705
2008-07-16,1141.087
2008-07-17,1125.909
2008-07-18,1100.927
2008-07-21,1143.828
2008-07-22,1144.761
2008-07-23,1128.863
2008-07-24,1105.681
2008-07-25,1081.195
2008-07-28,1091.477
2008-07-29,1083.429
2008-07-30,1089.673
2008-07-31,1106.089
2008-08-01,1080.529
2008-08-04,1071.348
2008-08-05,1003.868
2008-08-06,1025.824
2008-08-07,1028.275
2008-08-08,1010.7
2008-08-11,1005.133
2008-08-12,1000.691
2008-08-13,978.364
2008-08-14,1015.844
2008-08-15,993.656
2008-08-18,1010.321
2008-08-19,981.396
2008-08-20,1006.987
2008-08-21,1015.241
2008-08-22,1024.754
2008-08-25,1026.914
2008-08-26,1021.585
2008-08-27,1033.202
2008-08-28,1063.102
2008-08-29,1067.133
2008-09-01,1045.141
2008-09-02,1006.394
2008-09-03,972.747
2008-09-04,957.37
2008-09-05,918.978
2008-09-08,958.236
2008-09-09,919.561
2008-09-10,890.639
2008-09-11,867.018
2008-09-12,917.828
2008-09-15,907.426
2008-09-16,883.04
2008-09-17,871.864
2008-09-18,873.362
2008-09-19,914.265
2008-09-22,1000.79
2008-09-23,971.323
2008-09-24,970.085
2008-09-25,951.143
2008-09-26,938.703
2008-09-29,897.866
2008-09-30,809.993
2008-10-01,855.569
2008-10-02,821.878
2008-10-03,811.585
2008-10-06,719.417
2008-10-07,741.125
2008-10-08,650.352
2008-10-09,684.645
2008-10-10,585.021
2008-10-13,638.123
2008-10-14,691.832
2008-10-15,659.013
2008-10-16,580.375
2008-10-17,587.474
2008-10-20,625.909
2008-10-21,655.701
2008-10-22,617.528
2008-10-23,568.836
2008-10-24,519.108
2008-10-27,511.039
2008-10-28,532.515
2008-10-29,586.344
2008-10-30,624.619
2008-10-31,610.887
2008-11-03,661.035
2008-11-04,672.6
2008-11-05,706.97
2008-11-06,651.749
2008-11-07,626.633
2008-11-10,666.951
2008-11-11,612.129
2008-11-12,598.606
2008-11-13,555.069
2008-11-14,588.0
2008-11-17,567.127
2008-11-18,543.694
2008-11-19,525.993
2008-11-20,466.314
2008-11-21,481.049
2008-11-24,516.071
2008-11-25,546.726
2008-11-26,532.526
2008-11-27,556.676
2008-11-28,583.065
2008-12-01,562.575
2008-12-02,531.579
2008-12-03,540.207
2008-12-04,539.319
2008-12-05,515.627
2008-12-08,560.483
2008-12-09,564.314
2008-12-10,578.117
2008-12-11,582.937
2008-12-12,553.044
2008-12-15,584.74
2008-12-16,582.568
2008-12-17,607.139
2008-12-18,613.107
2008-12-19,599.091
2008-12-22,587.566
2008-12-23,574.144
2008-12-24,585.065
2008-12-25,585.065
2008-12-26,583.139
2008-12-29,597.527
2008-12-30,603.009
2008-12-31,620.68
2009-01-01,620.68
2009-01-02,627.412
2009-01-05,636.773
2009-01-06,643.062
2009-01-07,650.321
2009-01-08,623.709
2009-01-09,629.186
2009-01-12,601.435
2009-01-13,581.076
2009-01-14,582.538
2009-01-15,553.821
2009-01-16,574.107
2009-01-19,579.384
2009-01-20,547.766
2009-01-21,538.475
2009-01-22,550.66
2009-01-23,524.968
2009-01-26,531.744
2009-01-27,557.598
2009-01-28,571.135
2009-01-29,568.056
2009-01-30,553.31
2009-02-02,542.125
2009-02-03,555.371
2009-02-04,556.003
2009-02-05,568.225
2009-02-06,593.276
2009-02-09,615.558
2009-02-10,599.784
2009-02-11,579.921
2009-02-12,582.173
2009-02-13,601.646
2009-02-16,582.77
2009-02-17,566.271
2009-02-18,555.147
2009-02-19,566.9
2009-02-20,555.062
2009-02-23,551.409
2009-02-24,551.246
2009-02-25,552.515
2009-02-26,559.553
2009-02-27,544.594
2009-03-02,523.164
2009-03-03,523.492
2009-03-04,523.336
2009-03-05,531.189
2009-03-06,525.255
2009-03-09,528.19
2009-03-10,546.681
2009-03-11,561.145
2009-03-12,553.078
2009-03-13,576.91
2009-03-16,573.348
2009-03-17,587.198
2009-03-18,578.157
2009-03-19,612.866
2009-03-20,615.115
2009-03-23,642.996
2009-03-24,652.209
2009-03-25,650.857
2009-03-26,661.344
2009-03-27,657.954
2009-03-30,629.814
2009-03-31,634.878
2009-04-01,636.36
2009-04-02,675.062
2009-04-03,677.127
2009-04-06,676.366
2009-04-07,666.084
2009-04-08,649.112
2009-04-09,664.466
2009-04-10,664.466
2009-04-13,673.871
2009-04-14,687.707
2009-04-15,686.387
2009-04-16,683.777
2009-04-17,684.167
2009-04-20,666.586
2009-04-21,650.438
2009-04-22,653.135
2009-04-23,672.563
2009-04-24,677.582
2009-04-27,675.276
2009-04-28,659.82
2009-04-29,675.269
2009-04-30,702.203
2009-05-01,691.313
2009-05-04,722.814
2009-05-05,731.381
2009-05-06,728.968
2009-05-07,761.474
2009-05-08,762.412
2009-05-11,763.565
2009-05-12,753.621
2009-05-13,744.682
2009-05-14,709.773
2009-05-15,727.334
2009-05-18,722.934
2009-05-19,754.711
2009-05-20,760.87
2009-05-21,752.555
2009-05-22,752.468
2009-05-25,746.865
2009-05-26,754.599
2009-05-27,760.362
2009-05-28,745.562
2009-05-29,772.078
2009-06-01,794.578
2009-06-02,818.308
2009-06-03,819.514
2009-06-04,786.777
2009-06-05,813.449
2009-06-08,797.751
2009-06-09,795.037
2009-06-10,822.971
2009-06-11,844.322
2009-06-12,838.528
2009-06-15,808.402
2009-06-16,803.071
2009-06-17,778.603
2009-06-18,782.731
2009-06-19,789.734
2009-06-22,780.963
2009-06-23,749.331
2009-06-24,767.44
2009-06-25,772.396
2009-06-26,787.795
2009-06-29,779.431
2009-06-30,800.508
2009-07-01,784.487
2009-07-02,773.647
2009-07-03,763.772
2009-07-06,743.439
2009-07-07,745.816
2009-07-08,731.939
2009-07-09,730.485
2009-07-10,730.086
2009-07-13,719.857
2009-07-14,754.897
2009-07-15,778.769
2009-07-16,793.201
2009-07-17,794.729
2009-07-20,817.91
2009-07-21,826.17
2009-07-22,828.974
2009-07-23,831.656
2009-07-24,832.957
2009-07-27,846.275
2009-07-28,860.616
2009-07-29,843.811
2009-07-30,857.796
2009-07-31,872.968
2009-08-03,887.505
2009-08-04,897.787
2009-08-05,884.197
2009-08-06,900.618
2009-08-07,889.174
2009-08-10,883.611
2009-08-11,876.851
2009-08-12,883.027
2009-08-13,910.815
2009-08-14,905.452
2009-08-17,874.627
2009-08-18,874.466
2009-08-19,872.791
2009-08-20,884.032
2009-08-21,877.046
2009-08-24,915.351
2009-08-25,906.292
2009-08-26,903.4
2009-08-27,902.347
2009-08-28,923.764
2009-08-31,913.716
2009-09-01,917.266
2009-09-02,897.371
2009-09-03,902.507
2009-09-04,912.277
2009-09-07,927.971
2009-09-08,952.958
2009-09-09,951.998
2009-09-10,952.629
2009-09-11,966.51
2009-09-14,949.432
2009-09-15,949.439
2009-09-16,985.768
2009-09-17,1002.422
2009-09-18,983.486
2009-09-21,970.315
2009-09-22,983.594
2009-09-23,996.23
2009-09-24,983.468
2009-09-25,982.151
2009-09-28,973.241
2009-09-29,990.154
2009-09-30,1000.073
2009-10-01,986.304
2009-10-02,951.485
2009-10-05,958.725
2009-10-06,984.578
2009-10-07,1003.447
2009-10-08,1030.79
2009-10-09,1023.858
2009-10-12,1026.796
2009-10-13,1034.019
2009-10-14,1054.61
2009-10-15,1073.4
2009-10-16,1068.334
2009-10-19,1073.73
2009-10-20,1084.835
2009-10-21,1086.394
2009-10-22,1079.27
2009-10-23,1092.46
2009-10-26,1079.974
2009-10-27,1055.273
2009-10-28,1026.498
2009-10-29,1014.491
2009-10-30,1014.188
2009-11-02,1000.01
2009-11-03,992.08
2009-11-04,1005.726
2009-11-05,1001.342
2009-11-06,1030.719
2009-11-09,1055.0
2009-11-10,1068.57
2009-11-11,1077.277
2009-11-12,1077.238
2009-11-13,1070.582
2009-11-16,1094.172
2009-11-17,1078.256
2009-11-18,1083.114
2009-11-19,1067.362
2009-11-20,1049.222
2009-11-23,1072.943
2009-11-24,1056.43
2009-11-25,1080.408
2009-11-26,1065.085
2009-11-27,1030.717
2009-11-30,1063.583
2009-12-01,1075.802
2009-12-02,1094.5
2009-12-03,1099.43
2009-12-04,1066.017
2009-12-07,1049.257
2009-12-08,1045.575
2009-12-09,1032.772
2009-12-10,1034.611
2009-12-11,1034.947
2009-12-14,1042.124
2009-12-15,1043.54
2009-12-16,1029.614
2009-12-17,1017.039
2009-12-18,1011.403
2009-12-21,1008.024
2009-12-22,1017.99
2009-12-23,1032.962
2009-12-24,1047.039
2009-12-25,1047.039
2009-12-28,1053.032
2009-12-29,1072.312
2009-12-30,1063.199
2009-12-31,1077.686
2010-01-01,1077.686
2010-01-04,1096.956
2010-01-05,1106.183
2010-01-06,1117.869
2010-01-07,1119.006
2010-01-08,1119.125
2010-01-11,1144.938
2010-01-12,1124.291
2010-01-13,1113.156
2010-01-14,1133.749
2010-01-15,1122.91
2010-01-18,1126.651
2010-01-19,1114.888
2010-01-20,1097.752
2010-01-21,1079.91
2010-01-22,1059.97
2010-01-25,1049.232
2010-01-26,1043.658
2010-01-27,1017.992
2010-01-28,1023.921
2010-01-29,988.571
2010-02-01,975.084
2010-02-02,995.801
2010-02-03,1009.166
2010-02-04,986.348
2010-02-05,950.921
2010-02-08,963.138
2010-02-09,963.269
2010-02-10,964.452
2010-02-11,989.371
2010-02-12,995.996
2010-02-15,1002.394
2010-02-16,1024.885
2010-02-17,1051.047
2010-02-18,1045.509
2010-02-19,1033.421
2010-02-22,1065.248
2010-02-23,1062.759
2010-02-24,1036.822
2010-02-25,1012.9
2010-02-26,1043.903
2010-03-01,1062.467
2010-03-02,1073.1
2010-03-03,1086.773
2010-03-04,1088.134
2010-03-05,1102.402
2010-03-08,1121.843
2010-03-09,1124.573
2010-03-10,1130.73
2010-03-11,1121.8
2010-03-12,1123.568
2010-03-15,1108.367
2010-03-16,1116.21
2010-03-17,1142.935
2010-03-18,1137.465
2010-03-19,1133.241
2010-03-22,1121.723
2010-03-23,1135.39
2010-03-24,1131.77
2010-03-25,1136.637
2010-03-26,1128.823
2010-03-29,1142.075
2010-03-30,1157.15
2010-03-31,1142.158
2010-04-01,1153.831
2010-04-02,1153.831
2010-04-05,1153.142
2010-04-06,1173.351
2010-04-07,1175.64
2010-04-08,1164.301
2010-04-09,1170.379
2010-04-12,1175.35
2010-04-13,1156.995
2010-04-14,1177.748
2010-04-15,1174.696
2010-04-16,1161.31
2010-04-19,1135.268
2010-04-20,1148.637
2010-04-21,1151.844
2010-04-22,1134.179
2010-04-23,1116.95
2010-04-26,1123.494
2010-04-27,1117.734
2010-04-28,1101.497
2010-04-29,1096.278
2010-04-30,1104.582
2010-05-03,1080.529
2010-05-04,1047.852
2010-05-05,1037.187
2010-05-06,1004.06
2010-05-07,971.956
2010-05-10,1019.862
2010-05-11,1000.221
2010-05-12,1002.773
2010-05-13,1027.392
2010-05-14,1010.138
2010-05-17,960.441
2010-05-18,959.119
2010-05-19,908.097
2010-05-20,870.725
2010-05-21,877.053
2010-05-24,905.201
2010-05-25,857.094
2010-05-26,888.443
2010-05-27,926.328
2010-05-28,942.494
2010-05-31,922.038
2010-06-01,923.902
2010-06-02,908.516
2010-06-03,941.099
2010-06-04,913.895
2010-06-07,873.25
2010-06-08,888.574
2010-06-09,905.978
2010-06-10,930.793
2010-06-11,954.144
2010-06-14,971.785
2010-06-15,963.925
2010-06-16,981.212
2010-06-17,972.088
2010-06-18,986.893
2010-06-21,1014.348
2010-06-22,1001.126
2010-06-23,973.539
2010-06-24,970.731
2010-06-25,951.485
2010-06-28,954.613
2010-06-29,922.488
2010-06-30,904.355
2010-07-01,882.916
2010-07-02,892.546
2010-07-05,879.834
2010-07-06,907.428
2010-07-07,911.091
2010-07-08,949.248
2010-07-09,959.929
2010-07-12,962.333
2010-07-13,952.45
2010-07-14,975.384
2010-07-15,962.28
2010-07-16,951.989
2010-07-19,934.018
2010-07-20,953.497
2010-07-21,962.734
2010-07-22,967.881
