Date,ISRAEL SMALL VALUE Small Cap
2007-04-11,935.85
2007-04-12,939.152
2007-04-13,941.055
2007-04-16,961.093
2007-04-17,952.33
2007-04-18,952.122
2007-04-19,951.939
2007-04-20,952.37
2007-04-23,966.772
2007-04-24,967.875
2007-04-25,983.224
2007-04-26,984.337
2007-04-27,988.314
2007-04-30,977.244
2007-05-01,991.32
2007-05-02,984.138
2007-05-03,984.38
2007-05-04,985.823
2007-05-07,993.585
2007-05-08,985.16
2007-05-09,991.158
2007-05-10,998.68
2007-05-11,997.743
2007-05-14,1011.613
2007-05-15,1017.993
2007-05-16,1011.296
2007-05-17,994.493
2007-05-18,990.093
2007-05-21,978.366
2007-05-22,986.115
2007-05-23,986.493
2007-05-24,977.02
2007-05-25,976.384
2007-05-28,991.247
2007-05-29,1002.665
2007-05-30,991.614
2007-05-31,1000.0
2007-06-01,999.241
2007-06-04,1006.616
2007-06-05,1011.837
2007-06-06,994.057
2007-06-07,968.234
2007-06-08,963.399
2007-06-11,954.598
2007-06-12,935.516
2007-06-13,933.357
2007-06-14,948.62
2007-06-15,956.639
2007-06-18,958.212
2007-06-19,949.748
2007-06-20,949.398
2007-06-21,942.127
2007-06-22,940.882
2007-06-25,935.314
2007-06-26,932.826
2007-06-27,927.122
2007-06-28,926.149
2007-06-29,928.258
2007-07-02,948.546
2007-07-03,968.21
2007-07-04,977.209
2007-07-05,963.199
2007-07-06,961.793
2007-07-09,971.775
2007-07-10,959.134
2007-07-11,949.391
2007-07-12,954.567
2007-07-13,953.097
2007-07-16,946.653
2007-07-17,943.971
2007-07-18,936.292
2007-07-19,948.64
2007-07-20,949.771
2007-07-23,941.459
2007-07-24,953.198
2007-07-25,929.477
2007-07-26,897.004
2007-07-27,889.018
2007-07-30,867.621
2007-07-31,891.217
2007-08-01,860.092
2007-08-02,860.162
2007-08-03,858.449
2007-08-06,824.991
2007-08-07,839.586
2007-08-08,872.917
2007-08-09,853.173
2007-08-10,854.845
2007-08-13,867.456
2007-08-14,857.868
2007-08-15,835.694
2007-08-16,805.387
2007-08-17,808.329
2007-08-20,830.36
2007-08-21,809.064
2007-08-22,828.881
2007-08-23,841.533
2007-08-24,842.481
2007-08-27,865.674
2007-08-28,865.041
2007-08-29,863.885
2007-08-30,856.125
2007-08-31,859.468
2007-09-03,866.688
2007-09-04,870.896
2007-09-05,872.532
2007-09-06,858.864
2007-09-07,858.781
2007-09-10,850.713
2007-09-11,864.359
2007-09-12,866.075
2007-09-13,865.829
2007-09-14,865.526
2007-09-17,874.005
2007-09-18,878.361
2007-09-19,894.213
2007-09-20,885.523
2007-09-21,888.623
2007-09-24,907.539
2007-09-25,912.824
2007-09-26,914.137
2007-09-27,914.106
2007-09-28,915.322
2007-10-01,940.217
2007-10-02,958.329
2007-10-03,958.264
2007-10-04,956.747
2007-10-05,959.558
2007-10-08,982.105
2007-10-09,986.26
2007-10-10,981.79
2007-10-11,982.215
2007-10-12,980.928
2007-10-15,958.26
2007-10-16,956.751
2007-10-17,972.383
2007-10-18,966.535
2007-10-19,966.779
2007-10-22,951.039
2007-10-23,969.902
2007-10-24,953.68
2007-10-25,970.253
2007-10-26,979.365
2007-10-29,988.496
2007-10-30,984.939
2007-10-31,990.588
2007-11-01,980.849
2007-11-02,982.378
2007-11-05,977.535
2007-11-06,1000.939
2007-11-07,991.62
2007-11-08,974.57
2007-11-09,969.58
2007-11-12,941.258
2007-11-13,951.546
2007-11-14,961.59
2007-11-15,945.709
2007-11-16,947.827
2007-11-19,942.586
2007-11-20,947.991
2007-11-21,921.511
2007-11-22,927.172
2007-11-23,925.341
2007-11-26,937.35
2007-11-27,933.193
2007-11-28,951.352
2007-11-29,966.173
2007-11-30,966.427
2007-12-03,964.286
2007-12-04,959.841
2007-12-05,975.337
2007-12-06,981.552
2007-12-07,981.137
2007-12-10,987.736
2007-12-11,974.697
2007-12-12,981.723
2007-12-13,965.56
2007-12-14,951.819
2007-12-17,896.564
2007-12-18,918.034
2007-12-19,920.718
2007-12-20,921.745
2007-12-21,927.923
2007-12-24,931.083
2007-12-25,946.904
2007-12-26,946.82
2007-12-27,945.644
2007-12-28,952.734
2007-12-31,961.951
2008-01-01,969.053
2008-01-02,958.637
2008-01-03,944.646
2008-01-04,944.734
2008-01-07,921.203
2008-01-08,926.885
2008-01-09,914.305
2008-01-10,905.287
2008-01-11,904.394
2008-01-14,937.196
2008-01-15,928.58
2008-01-16,908.031
2008-01-17,896.861
2008-01-18,891.967
2008-01-21,865.612
2008-01-22,866.294
2008-01-23,853.237
2008-01-24,871.498
2008-01-25,873.757
2008-01-28,883.296
2008-01-29,910.517
2008-01-30,914.836
2008-01-31,907.434
2008-02-01,914.557
2008-02-04,931.789
2008-02-05,908.315
2008-02-06,892.373
2008-02-07,881.223
2008-02-08,879.968
2008-02-11,891.304
2008-02-12,895.191
2008-02-13,912.307
2008-02-14,918.019
2008-02-15,920.084
2008-02-18,907.675
2008-02-19,909.642
2008-02-20,891.998
2008-02-21,901.579
2008-02-22,906.63
2008-02-25,910.697
2008-02-26,898.103
2008-02-27,903.12
2008-02-28,894.259
2008-02-29,881.455
2008-03-03,862.007
2008-03-04,863.611
2008-03-05,881.348
2008-03-06,873.016
2008-03-07,870.75
2008-03-10,834.679
2008-03-11,845.054
2008-03-12,865.249
2008-03-13,844.495
2008-03-14,837.874
2008-03-17,804.206
2008-03-18,802.141
2008-03-19,830.902
2008-03-20,819.942
2008-03-21,819.942
2008-03-24,838.46
2008-03-25,873.716
2008-03-26,869.791
2008-03-27,869.445
2008-03-28,862.525
2008-03-31,847.015
2008-04-01,859.958
2008-04-02,870.784
2008-04-03,860.317
2008-04-04,851.78
2008-04-07,850.594
2008-04-08,857.563
2008-04-09,861.837
2008-04-10,860.813
2008-04-11,858.204
2008-04-14,857.956
2008-04-15,866.671
2008-04-16,888.739
2008-04-17,884.506
2008-04-18,889.854
2008-04-21,906.221
2008-04-22,911.001
2008-04-23,899.863
2008-04-24,898.329
2008-04-25,893.705
2008-04-28,877.082
2008-04-29,864.992
2008-04-30,873.574
2008-05-01,853.72
2008-05-02,852.085
2008-05-05,890.794
2008-05-06,901.466
2008-05-07,900.585
2008-05-08,900.501
2008-05-09,894.048
2008-05-12,911.288
2008-05-13,920.087
2008-05-14,934.066
2008-05-15,939.663
2008-05-16,954.662
2008-05-19,953.063
2008-05-20,941.653
2008-05-21,965.862
2008-05-22,953.153
2008-05-23,951.111
2008-05-26,945.096
2008-05-27,956.41
2008-05-28,948.99
2008-05-29,968.824
2008-05-30,973.632
2008-06-02,948.847
2008-06-03,946.372
2008-06-04,909.958
2008-06-05,917.378
2008-06-06,919.638
2008-06-09,922.024
2008-06-10,890.48
2008-06-11,881.444
2008-06-12,889.917
2008-06-13,884.532
2008-06-16,897.584
2008-06-17,908.476
2008-06-18,894.539
2008-06-19,895.87
2008-06-20,896.825
2008-06-23,873.684
2008-06-24,855.798
2008-06-25,868.454
2008-06-26,851.473
2008-06-27,851.685
2008-06-30,843.159
2008-07-01,852.937
2008-07-02,845.453
2008-07-03,823.205
2008-07-04,825.539
2008-07-07,835.177
2008-07-08,829.843
2008-07-09,852.881
2008-07-10,801.167
2008-07-11,796.442
2008-07-14,794.634
2008-07-15,788.228
2008-07-16,775.828
2008-07-17,791.998
2008-07-18,784.391
2008-07-21,807.128
2008-07-22,803.56
2008-07-23,815.088
2008-07-24,797.715
2008-07-25,805.361
2008-07-28,796.127
2008-07-29,803.418
2008-07-30,810.093
2008-07-31,811.904
2008-08-01,802.879
2008-08-04,783.968
2008-08-05,794.834
2008-08-06,782.62
2008-08-07,782.791
2008-08-08,779.915
2008-08-11,785.15
2008-08-12,772.458
2008-08-13,754.643
2008-08-14,764.402
2008-08-15,767.697
2008-08-18,772.583
2008-08-19,765.829
2008-08-20,770.678
2008-08-21,770.341
2008-08-22,774.877
2008-08-25,777.67
2008-08-26,761.033
2008-08-27,756.432
2008-08-28,751.131
2008-08-29,758.75
2008-09-01,734.23
2008-09-02,761.224
2008-09-03,751.1
2008-09-04,755.571
2008-09-05,748.807
2008-09-08,757.518
2008-09-09,739.72
2008-09-10,733.912
2008-09-11,712.851
2008-09-12,717.679
2008-09-15,688.924
2008-09-16,656.377
2008-09-17,634.62
2008-09-18,631.161
2008-09-19,637.119
2008-09-22,684.889
2008-09-23,670.854
2008-09-24,674.08
2008-09-25,711.18
2008-09-26,703.336
2008-09-29,692.074
2008-09-30,691.319
2008-10-01,687.846
2008-10-02,640.085
2008-10-03,637.352
2008-10-06,573.733
2008-10-07,595.949
2008-10-08,582.917
2008-10-09,581.996
2008-10-10,579.26
2008-10-13,580.716
2008-10-14,585.679
2008-10-15,564.402
2008-10-16,536.372
2008-10-17,533.372
2008-10-20,537.585
2008-10-21,532.418
2008-10-22,525.503
2008-10-23,528.746
2008-10-24,526.807
2008-10-27,488.244
2008-10-28,477.06
2008-10-29,480.745
2008-10-30,485.502
2008-10-31,493.287
2008-11-03,500.018
2008-11-04,525.849
2008-11-05,507.521
2008-11-06,483.21
2008-11-07,485.545
2008-11-10,497.351
2008-11-11,469.253
2008-11-12,437.688
2008-11-13,403.228
2008-11-14,402.861
2008-11-17,400.44
2008-11-18,405.84
2008-11-19,409.168
2008-11-20,388.543
2008-11-21,391.538
2008-11-24,418.108
2008-11-25,452.528
2008-11-26,432.804
2008-11-27,443.641
2008-11-28,445.609
2008-12-01,425.496
2008-12-02,440.117
2008-12-03,429.586
2008-12-04,441.148
2008-12-05,442.476
2008-12-08,470.079
2008-12-09,471.093
2008-12-10,470.954
2008-12-11,462.839
2008-12-12,461.703
2008-12-15,443.82
2008-12-16,461.437
2008-12-17,468.027
2008-12-18,474.672
2008-12-19,470.782
2008-12-22,439.421
2008-12-23,431.238
2008-12-24,413.554
2008-12-25,410.98
2008-12-26,413.389
2008-12-29,401.29
2008-12-30,410.9
2008-12-31,414.079
2009-01-01,445.759
2009-01-02,451.307
2009-01-05,443.011
2009-01-06,454.204
2009-01-07,448.685
2009-01-08,441.646
2009-01-09,441.565
2009-01-12,450.198
2009-01-13,451.151
2009-01-14,435.853
2009-01-15,446.376
2009-01-16,451.563
2009-01-19,454.061
2009-01-20,451.644
2009-01-21,437.861
2009-01-22,424.722
2009-01-23,421.425
2009-01-26,436.283
2009-01-27,434.611
2009-01-28,444.64
2009-01-29,436.256
2009-01-30,434.248
2009-02-02,429.465
2009-02-03,441.185
2009-02-04,461.015
2009-02-05,466.124
2009-02-06,471.264
2009-02-09,466.632
2009-02-10,468.385
2009-02-11,453.506
2009-02-12,453.9
2009-02-13,454.819
2009-02-16,454.092
2009-02-17,444.438
2009-02-18,443.41
2009-02-19,440.527
2009-02-20,437.888
2009-02-23,424.384
2009-02-24,415.264
2009-02-25,417.17
2009-02-26,419.186
2009-02-27,421.966
2009-03-02,401.384
2009-03-03,404.214
2009-03-04,412.856
2009-03-05,398.411
2009-03-06,398.291
2009-03-09,394.444
2009-03-10,396.942
2009-03-11,407.713
2009-03-12,406.225
2009-03-13,407.322
2009-03-16,419.279
2009-03-17,424.267
2009-03-18,424.116
2009-03-19,441.213
2009-03-20,439.574
2009-03-23,458.066
2009-03-24,456.385
2009-03-25,462.054
2009-03-26,473.81
2009-03-27,470.078
2009-03-30,455.398
2009-03-31,464.58
2009-04-01,473.547
2009-04-02,494.729
2009-04-03,495.48
2009-04-06,502.702
2009-04-07,500.254
2009-04-08,500.58
2009-04-09,505.345
2009-04-10,505.345
2009-04-13,523.238
2009-04-14,519.484
2009-04-15,519.299
2009-04-16,534.166
2009-04-17,534.518
2009-04-20,513.088
2009-04-21,509.875
2009-04-22,517.842
2009-04-23,525.625
2009-04-24,529.472
2009-04-27,541.136
2009-04-28,544.297
2009-04-29,550.835
2009-04-30,570.585
2009-05-01,572.285
2009-05-04,576.89
2009-05-05,581.388
2009-05-06,593.634
2009-05-07,600.416
2009-05-08,607.451
2009-05-11,599.991
2009-05-12,603.817
2009-05-13,588.478
2009-05-14,590.471
2009-05-15,589.014
2009-05-18,600.607
2009-05-19,623.64
2009-05-20,647.112
2009-05-21,642.056
2009-05-22,649.159
2009-05-25,654.3
2009-05-26,651.349
2009-05-27,657.038
2009-05-28,660.627
2009-05-29,668.619
2009-06-01,702.412
2009-06-02,698.402
2009-06-03,684.347
2009-06-04,680.163
2009-06-05,676.69
2009-06-08,672.511
2009-06-09,692.232
2009-06-10,692.751
2009-06-11,687.919
2009-06-12,687.372
2009-06-15,662.956
2009-06-16,668.898
2009-06-17,659.665
2009-06-18,665.071
2009-06-19,663.817
2009-06-22,679.739
2009-06-23,684.716
2009-06-24,702.472
2009-06-25,690.96
2009-06-26,696.229
2009-06-29,727.301
2009-06-30,712.364
2009-07-01,748.833
2009-07-02,734.564
2009-07-03,733.126
2009-07-06,689.729
2009-07-07,703.472
2009-07-08,688.884
2009-07-09,686.485
2009-07-10,685.939
2009-07-13,697.142
2009-07-14,718.713
2009-07-15,744.902
2009-07-16,752.457
2009-07-17,748.265
2009-07-20,767.202
2009-07-21,787.265
2009-07-22,787.738
2009-07-23,807.882
2009-07-24,810.276
2009-07-27,835.417
2009-07-28,844.738
2009-07-29,844.148
2009-07-30,848.092
2009-07-31,849.482
2009-08-03,879.607
2009-08-04,855.563
2009-08-05,865.64
2009-08-06,869.225
2009-08-07,874.096
2009-08-10,851.857
2009-08-11,844.048
2009-08-12,851.686
2009-08-13,879.454
2009-08-14,875.51
2009-08-17,821.572
2009-08-18,840.607
2009-08-19,844.607
2009-08-20,865.424
2009-08-21,867.985
2009-08-24,899.038
2009-08-25,910.56
2009-08-26,906.546
2009-08-27,896.924
2009-08-28,897.068
2009-08-31,878.034
2009-09-01,882.021
2009-09-02,866.971
2009-09-03,879.849
2009-09-04,891.883
2009-09-07,872.88
2009-09-08,865.733
2009-09-09,858.69
2009-09-10,846.932
2009-09-11,850.955
2009-09-14,834.837
2009-09-15,845.424
2009-09-16,872.624
2009-09-17,882.653
2009-09-18,887.542
2009-09-21,885.961
2009-09-22,908.324
2009-09-23,906.629
2009-09-24,896.811
2009-09-25,888.768
2009-09-28,892.674
2009-09-29,905.029
2009-09-30,886.926
2009-10-01,891.247
2009-10-02,889.517
2009-10-05,900.269
2009-10-06,922.972
2009-10-07,918.134
2009-10-08,921.868
2009-10-09,920.617
2009-10-12,953.69
2009-10-13,952.659
2009-10-14,965.721
2009-10-15,967.815
2009-10-16,967.687
2009-10-19,982.407
2009-10-20,984.471
2009-10-21,981.463
2009-10-22,983.978
2009-10-23,982.251
2009-10-26,999.636
2009-10-27,989.416
2009-10-28,955.017
2009-10-29,954.82
2009-10-30,951.092
2009-11-02,933.713
2009-11-03,908.797
2009-11-04,933.094
2009-11-05,939.023
2009-11-06,938.999
2009-11-09,967.393
2009-11-10,964.2
2009-11-11,983.312
2009-11-12,970.363
2009-11-13,974.419
2009-11-16,983.211
2009-11-17,988.521
2009-11-18,986.462
2009-11-19,972.758
2009-11-20,970.227
2009-11-23,978.593
2009-11-24,972.971
2009-11-25,980.754
2009-11-26,961.256
2009-11-27,958.387
2009-11-30,960.338
2009-12-01,978.557
2009-12-02,984.619
2009-12-03,989.554
2009-12-04,985.235
2009-12-07,972.174
2009-12-08,960.909
2009-12-09,966.076
2009-12-10,979.246
2009-12-11,976.567
2009-12-14,972.586
2009-12-15,970.892
2009-12-16,965.505
2009-12-17,954.389
2009-12-18,951.222
2009-12-21,967.353
2009-12-22,975.488
2009-12-23,981.165
2009-12-24,989.876
2009-12-25,989.876
2009-12-28,987.22
2009-12-29,979.674
2009-12-30,975.104
2009-12-31,975.63
2010-01-01,975.63
2010-01-04,1028.804
2010-01-05,1041.49
2010-01-06,1048.952
2010-01-07,1050.68
2010-01-08,1052.53
2010-01-11,1074.439
2010-01-12,1046.68
2010-01-13,1059.732
2010-01-14,1057.988
2010-01-15,1057.105
2010-01-18,1080.257
2010-01-19,1087.695
2010-01-20,1076.767
2010-01-21,1071.597
2010-01-22,1068.908
2010-01-25,1054.025
2010-01-26,1045.936
2010-01-27,1040.968
2010-01-28,1045.307
2010-01-29,1046.692
2010-02-01,1037.224
2010-02-02,1052.779
2010-02-03,1059.15
2010-02-04,1045.422
2010-02-05,1044.743
2010-02-08,1034.915
2010-02-09,1026.655
2010-02-10,1030.077
2010-02-11,1037.96
2010-02-12,1035.244
2010-02-15,1051.705
2010-02-16,1063.227
2010-02-17,1067.208
2010-02-18,1060.487
2010-02-19,1053.013
2010-02-22,1070.96
2010-02-23,1062.434
2010-02-24,1068.711
2010-02-25,1052.371
2010-02-26,1056.683
2010-03-01,1067.844
2010-03-02,1075.215
2010-03-03,1083.778
2010-03-04,1085.242
2010-03-05,1087.926
2010-03-08,1100.606
2010-03-09,1090.692
2010-03-10,1110.337
2010-03-11,1119.614
2010-03-12,1121.045
2010-03-15,1127.659
2010-03-16,1124.4
2010-03-17,1141.717
2010-03-18,1127.856
2010-03-19,1127.27
2010-03-22,1117.925
2010-03-23,1134.432
2010-03-24,1150.548
2010-03-25,1147.028
2010-03-26,1146.078
2010-03-29,1154.524
2010-03-30,1158.839
2010-03-31,1151.24
2010-04-01,1155.611
2010-04-02,1155.611
2010-04-05,1158.558
2010-04-06,1160.016
2010-04-07,1140.23
2010-04-08,1123.131
2010-04-09,1126.541
2010-04-12,1147.741
2010-04-13,1146.852
2010-04-14,1156.975
2010-04-15,1143.514
2010-04-16,1136.741
2010-04-19,1120.476
2010-04-20,1124.853
2010-04-21,1130.198
2010-04-22,1132.573
2010-04-23,1137.959
2010-04-26,1154.749
2010-04-27,1151.515
2010-04-28,1133.745
2010-04-29,1117.532
2010-04-30,1113.839
2010-05-03,1114.894
2010-05-04,1076.346
2010-05-05,1043.634
2010-05-06,1030.645
2010-05-07,1024.67
2010-05-10,1077.323
2010-05-11,1058.024
2010-05-12,1067.914
2010-05-13,1064.973
2010-05-14,1057.387
2010-05-17,1021.263
2010-05-18,1015.013
2010-05-19,1005.896
2010-05-20,965.542
2010-05-21,972.424
2010-05-24,968.282
2010-05-25,932.458
2010-05-26,960.895
2010-05-27,956.629
2010-05-28,959.648
2010-05-31,938.305
2010-06-01,935.608
2010-06-02,943.921
2010-06-03,962.134
2010-06-04,959.209
2010-06-07,933.393
2010-06-08,924.228
2010-06-09,924.929
2010-06-10,919.771
2010-06-11,919.174
2010-06-14,960.755
2010-06-15,973.919
2010-06-16,965.513
2010-06-17,972.627
2010-06-18,974.027
2010-06-21,1003.613
2010-06-22,990.032
2010-06-23,970.834
2010-06-24,955.118
2010-06-25,953.759
2010-06-28,949.169
2010-06-29,928.294
2010-06-30,924.933
2010-07-01,913.55
2010-07-02,912.693
2010-07-05,924.861
2010-07-06,950.863
2010-07-07,929.323
2010-07-08,940.122
2010-07-09,940.669
2010-07-12,954.68
2010-07-13,967.918
2010-07-14,958.665
2010-07-15,961.078
2010-07-16,964.381
2010-07-19,945.696
2010-07-20,943.955
2010-07-21,954.908
2010-07-22,955.388
2010-07-23,957.395
2010-07-26,969.951
2010-07-27,986.278
2010-07-28,977.898
2010-07-29,981.734
2010-07-30,982.124
2010-08-02,1016.196
2010-08-03,1004.823
2010-08-04,1017.427
2010-08-05,1020.9
2010-08-06,1023.245
2010-08-09,1030.057
2010-08-10,1006.334
2010-08-11,991.331
2010-08-12,983.965
2010-08-13,982.09
2010-08-16,996.263
2010-08-17,1013.221
2010-08-18,1013.628
2010-08-19,1007.246
2010-08-20,1002.087
2010-08-23,1007.42
2010-08-24,983.84
2010-08-25,965.624
2010-08-26,986.352
2010-08-27,982.55
2010-08-30,990.379
2010-08-31,983.78
2010-09-01,999.407
2010-09-02,1007.275
2010-09-03,1008.875
2010-09-06,1041.119
2010-09-07,1038.714
2010-09-08,1042.651
2010-09-09,1043.508
2010-09-10,1043.951
2010-09-13,1056.061
2010-09-14,1051.903
2010-09-15,1046.051
2010-09-16,1043.163
2010-09-17,1043.442
2010-09-20,1072.346
2010-09-21,1083.964
2010-09-22,1089.159
2010-09-23,1087.172
2010-09-24,1095.612
2010-09-27,1082.893
2010-09-28,1081.03
2010-09-29,1091.127
2010-09-30,1092.778
2010-10-01,1092.628
2010-10-04,1103.701
2010-10-05,1128.063
2010-10-06,1130.304
2010-10-07,1108.858
2010-10-08,1106.394
2010-10-11,1151.935
2010-10-12,1145.659
2010-10-13,1173.037
2010-10-14,1180.342
2010-10-15,1182.971
2010-10-18,1179.262
2010-10-19,1167.344
2010-10-20,1173.296
2010-10-21,1188.039
2010-10-22,1182.631
2010-10-25,1183.976
2010-10-26,1153.657
2010-10-27,1155.073
2010-10-28,1163.804
2010-10-29,1165.887
2010-11-01,1177.768
2010-11-02,1181.317
2010-11-03,1166.987
2010-11-04,1188.515
2010-11-05,1185.087
2010-11-08,1177.798
2010-11-09,1188.277
2010-11-10,1177.318
2010-11-11,1149.371
2010-11-12,1143.35
2010-11-15,1148.587
2010-11-16,1150.838
2010-11-17,1153.675
2010-11-18,1172.788
2010-11-19,1177.137
2010-11-22,1171.894
2010-11-23,1145.162
2010-11-24,1148.0
2010-11-25,1152.755
2010-11-26,1145.063
2010-11-29,1132.653
2010-11-30,1114.649
2010-12-01,1123.58
2010-12-02,1144.599
2010-12-03,1152.516
2010-12-06,1174.181
2010-12-07,1185.941
2010-12-08,1184.244
2010-12-09,1187.824
2010-12-10,1190.47
2010-12-13,1204.43
2010-12-14,1217.508
2010-12-15,1222.624
2010-12-16,1225.859
2010-12-17,1227.582
2010-12-20,1216.219
2010-12-21,1221.16
2010-12-22,1217.779
2010-12-23,1213.255
2010-12-24,1214.776
2010-12-27,1211.583
2010-12-28,1229.101
2010-12-29,1238.699
2010-12-30,1250.317
2010-12-31,1251.023
2011-01-03,1288.296
2011-01-04,1297.638
2011-01-05,1284.507
2011-01-06,1283.182
2011-01-07,1279.865
2011-01-10,1248.807
2011-01-11,1280.936
2011-01-12,1293.857
2011-01-13,1294.296
2011-01-14,1294.114
2011-01-17,1296.737
2011-01-18,1297.66
2011-01-19,1300.112
2011-01-20,1264.708
2011-01-21,1263.8
2011-01-24,1259.838
2011-01-25,1254.893
2011-01-26,1262.582
2011-01-27,1267.274
2011-01-28,1248.395
2011-01-31,1186.996
2011-02-01,1183.51
2011-02-02,1194.597
2011-02-03,1168.909
2011-02-04,1160.225
2011-02-07,1217.737
2011-02-08,1224.861
2011-02-09,1211.494
2011-02-10,1191.481
2011-02-11,1190.704
2011-02-14,1206.531
2011-02-15,1207.35
2011-02-16,1241.086
2011-02-17,1232.43
2011-02-18,1234.096
2011-02-21,1235.635
2011-02-22,1206.763
2011-02-23,1194.574
2011-02-24,1161.153
2011-02-25,1163.859
2011-02-28,1186.725
2011-03-01,1166.903
2011-03-02,1148.937
2011-03-03,1159.974
2011-03-04,1160.922
2011-03-07,1165.482
2011-03-08,1163.924
2011-03-09,1157.978
2011-03-10,1158.302
2011-03-11,1158.383
2011-03-14,1147.795
2011-03-15,1130.089
2011-03-16,1149.134
2011-03-17,1173.153
2011-03-18,1179.321
2011-03-21,1213.451
2011-03-22,1215.594
2011-03-23,1193.775
2011-03-24,1180.974
2011-03-25,1183.053
2011-03-28,1212.014
2011-03-29,1217.022
2011-03-30,1240.242
2011-03-31,1256.75
2011-04-01,1256.135
2011-04-04,1246.085
2011-04-05,1233.589
2011-04-06,1238.151
2011-04-07,1230.722
2011-04-08,1236.185
2011-04-11,1244.886
2011-04-12,1239.749
2011-04-13,1254.015
2011-04-14,1247.867
2011-04-15,1247.848
2011-04-18,1240.783
2011-04-19,1251.183
2011-04-20,1265.806
2011-04-21,1279.533
2011-04-22,1279.533
2011-04-25,1276.248
2011-04-26,1264.244
2011-04-27,1244.396
2011-04-28,1248.292
2011-04-29,1258.574
2011-05-02,1238.576
2011-05-03,1222.772
2011-05-04,1235.042
2011-05-05,1205.88
2011-05-06,1198.904
2011-05-09,1190.524
2011-05-10,1192.023
2011-05-11,1190.971
2011-05-12,1173.669
2011-05-13,1173.686
2011-05-16,1146.51
2011-05-17,1142.99
2011-05-18,1155.407
2011-05-19,1161.515
2011-05-20,1163.347
2011-05-23,1120.665
2011-05-24,1115.392
2011-05-25,1098.313
2011-05-26,1109.608
2011-05-27,1113.392
2011-05-30,1127.232
2011-05-31,1143.562
2011-06-01,1129.831
2011-06-02,1116.799
2011-06-03,1123.681
2011-06-06,1122.459
2011-06-07,1127.434
2011-06-08,1125.592
2011-06-09,1107.759
2011-06-10,1100.821
2011-06-13,1087.464
2011-06-14,1101.783
2011-06-15,1080.856
2011-06-16,1056.604
2011-06-17,1067.688
2011-06-20,1046.995
2011-06-21,1068.428
2011-06-22,1072.784
2011-06-23,1042.74
2011-06-24,1047.162
2011-06-27,1044.032
2011-06-28,1064.121
2011-06-29,1082.013
2011-06-30,1089.991
2011-07-01,1093.043
2011-07-04,1122.192
2011-07-05,1114.478
2011-07-06,1104.576
2011-07-07,1122.341
2011-07-08,1118.26
2011-07-11,1087.007
2011-07-12,1078.891
2011-07-13,1083.963
2011-07-14,1088.106
2011-07-15,1079.991
2011-07-18,1067.046
2011-07-19,1074.842
2011-07-20,1087.197
2011-07-21,1099.772
2011-07-22,1101.55
2011-07-25,1097.889
2011-07-26,1096.854
2011-07-27,1078.026
2011-07-28,1057.078
2011-07-29,1061.456
2011-08-01,1029.276
2011-08-02,1004.128
2011-08-03,989.105
2011-08-04,960.546
2011-08-05,951.127
2011-08-08,871.359
2011-08-09,860.733
2011-08-10,830.657
2011-08-11,810.445
2011-08-12,809.131
2011-08-15,859.861
2011-08-16,837.15
2011-08-17,859.32
2011-08-18,830.716
2011-08-19,831.216
2011-08-22,847.56
2011-08-23,842.055
2011-08-24,824.715
2011-08-25,809.585
2011-08-26,807.013
2011-08-29,837.729
2011-08-30,836.472
2011-08-31,854.451
2011-09-01,860.726
2011-09-02,854.461
2011-09-05,808.106
2011-09-06,769.15
2011-09-07,775.32
2011-09-08,760.328
2011-09-09,756.382
2011-09-12,697.514
2011-09-13,713.859
2011-09-14,729.076
2011-09-15,754.569
2011-09-16,758.748
2011-09-19,746.067
2011-09-20,769.623
2011-09-21,775.009
2011-09-22,739.994
2011-09-23,744.726
2011-09-26,760.532
2011-09-27,783.303
2011-09-28,780.356
2011-09-29,779.435
2011-09-30,773.497
2011-10-03,778.496
2011-10-04,763.011
2011-10-05,774.861
2011-10-06,781.201
2011-10-07,783.312
2011-10-10,815.864
2011-10-11,825.17
2011-10-12,832.69
2011-10-13,829.563
2011-10-14,830.811
2011-10-17,889.621
2011-10-18,889.69
2011-10-19,892.702
2011-10-20,883.991
2011-10-21,892.174
2011-10-24,893.175
2011-10-25,888.166
2011-10-26,891.735
2011-10-27,934.205
2011-10-28,941.277
2011-10-31,895.894
2011-11-01,849.689
2011-11-02,859.211
2011-11-03,858.163
2011-11-04,860.154
2011-11-07,859.998
2011-11-08,873.13
2011-11-09,838.47
2011-11-10,837.038
2011-11-11,839.726
2011-11-14,856.853
2011-11-15,841.943
2011-11-16,837.683
2011-11-17,830.617
2011-11-18,831.119
2011-11-21,788.026
2011-11-22,778.006
2011-11-23,764.773
2011-11-24,754.31
2011-11-25,754.4
2011-11-28,788.379
2011-11-29,766.658
2011-11-30,794.15
2011-12-01,804.624
2011-12-02,803.551
2011-12-05,810.752
2011-12-06,788.589
2011-12-07,773.321
2011-12-08,777.002
2011-12-09,776.641
2011-12-12,769.355
2011-12-13,773.998
2011-12-14,765.804
2011-12-15,770.617
2011-12-16,773.804
2011-12-19,768.095
2011-12-20,774.232
2011-12-21,763.444
2011-12-22,753.936
2011-12-23,754.035
2011-12-26,769.598
2011-12-27,777.234
2011-12-28,767.041
2011-12-29,758.514
2011-12-30,756.084
2012-01-02,775.819
2012-01-03,781.555
2012-01-04,771.403
2012-01-05,774.915
2012-01-06,774.191
