Date,FINLAND MID CAP Mid Cap
2007-04-30,973.973
2007-05-01,970.333
2007-05-02,989.931
2007-05-03,991.842
2007-05-04,1000.81
2007-05-07,1013.806
2007-05-08,979.333
2007-05-09,972.942
2007-05-10,960.256
2007-05-11,963.299
2007-05-14,968.317
2007-05-15,970.203
2007-05-16,963.492
2007-05-17,957.671
2007-05-18,964.654
2007-05-21,969.674
2007-05-22,974.785
2007-05-23,984.285
2007-05-24,983.009
2007-05-25,981.672
2007-05-28,985.646
2007-05-29,985.168
2007-05-30,979.001
2007-05-31,1000.0
2007-06-01,1005.85
2007-06-04,1008.745
2007-06-05,1006.425
2007-06-06,980.051
2007-06-07,961.175
2007-06-08,957.007
2007-06-11,971.858
2007-06-12,961.883
2007-06-13,959.797
2007-06-14,980.823
2007-06-15,999.558
2007-06-18,1007.416
2007-06-19,1006.655
2007-06-20,1012.009
2007-06-21,1003.878
2007-06-22,1006.125
2007-06-25,991.627
2007-06-26,991.6
2007-06-27,977.158
2007-06-28,992.345
2007-06-29,997.639
2007-07-02,1022.425
2007-07-03,1028.477
2007-07-04,1040.166
2007-07-05,1026.738
2007-07-06,1032.384
2007-07-09,1038.404
2007-07-10,1036.173
2007-07-11,1038.197
2007-07-12,1048.088
2007-07-13,1056.537
2007-07-16,1054.175
2007-07-17,1045.08
2007-07-18,1028.724
2007-07-19,1032.373
2007-07-20,1033.089
2007-07-23,1036.343
2007-07-24,1014.581
2007-07-25,979.686
2007-07-26,961.563
2007-07-27,956.075
2007-07-30,965.391
2007-07-31,992.772
2007-08-01,962.573
2007-08-02,968.03
2007-08-03,946.194
2007-08-06,933.108
2007-08-07,943.395
2007-08-08,960.279
2007-08-09,927.282
2007-08-10,887.022
2007-08-13,923.862
2007-08-14,915.78
2007-08-15,908.047
2007-08-16,858.294
2007-08-17,873.304
2007-08-20,889.639
2007-08-21,891.831
2007-08-22,920.942
2007-08-23,930.783
2007-08-24,936.294
2007-08-27,941.762
2007-08-28,919.396
2007-08-29,933.181
2007-08-30,941.581
2007-08-31,953.106
2007-09-03,957.369
2007-09-04,961.218
2007-09-05,953.088
2007-09-06,965.356
2007-09-07,941.074
2007-09-10,925.342
2007-09-11,942.453
2007-09-12,950.762
2007-09-13,954.925
2007-09-14,952.317
2007-09-17,933.636
2007-09-18,946.595
2007-09-19,993.708
2007-09-20,998.73
2007-09-21,1024.574
2007-09-24,1027.161
2007-09-25,1006.959
2007-09-26,1027.014
2007-09-27,1036.883
2007-09-28,1036.409
2007-10-01,1042.56
2007-10-02,1036.509
2007-10-03,1032.903
2007-10-04,1021.961
2007-10-05,1032.649
2007-10-08,1024.088
2007-10-09,1037.758
2007-10-10,1036.132
2007-10-11,1050.291
2007-10-12,1037.668
2007-10-15,1028.547
2007-10-16,1006.494
2007-10-17,1020.154
2007-10-18,1022.512
2007-10-19,1023.867
2007-10-22,990.446
2007-10-23,1020.315
2007-10-24,1015.413
2007-10-25,1028.839
2007-10-26,1023.577
2007-10-29,1036.509
2007-10-30,1040.236
2007-10-31,1046.951
2007-11-01,1040.221
2007-11-02,1047.509
2007-11-05,1039.886
2007-11-06,1067.007
2007-11-07,1057.99
2007-11-08,1047.131
2007-11-09,1019.031
2007-11-12,999.694
2007-11-13,981.567
2007-11-14,999.247
2007-11-15,977.952
2007-11-16,959.273
2007-11-19,930.675
2007-11-20,962.637
2007-11-21,936.898
2007-11-22,932.828
2007-11-23,939.833
2007-11-26,949.325
2007-11-27,930.55
2007-11-28,951.436
2007-11-29,953.401
2007-11-30,963.14
2007-12-03,954.47
2007-12-04,933.79
2007-12-05,945.911
2007-12-06,943.62
2007-12-07,975.062
2007-12-10,978.65
2007-12-11,976.344
2007-12-12,973.011
2007-12-13,935.193
2007-12-14,922.203
2007-12-17,887.924
2007-12-18,893.796
2007-12-19,881.403
2007-12-20,882.008
2007-12-21,904.315
2007-12-24,906.329
2007-12-25,906.329
2007-12-26,912.558
2007-12-27,916.355
2007-12-28,929.898
2007-12-31,924.586
2008-01-01,924.586
2008-01-02,924.613
2008-01-03,914.897
2008-01-04,897.279
2008-01-07,867.721
2008-01-08,875.209
2008-01-09,857.018
2008-01-10,836.489
2008-01-11,840.978
2008-01-14,860.112
2008-01-15,826.294
2008-01-16,802.966
2008-01-17,805.778
2008-01-18,790.888
2008-01-21,752.766
2008-01-22,784.607
2008-01-23,764.335
2008-01-24,824.369
2008-01-25,841.569
2008-01-28,834.684
2008-01-29,859.773
2008-01-30,850.481
2008-01-31,845.67
2008-02-01,876.532
2008-02-04,892.89
2008-02-05,832.065
2008-02-06,842.405
2008-02-07,809.813
2008-02-08,806.703
2008-02-11,800.379
2008-02-12,841.666
2008-02-13,843.731
2008-02-14,858.228
2008-02-15,858.881
2008-02-18,876.476
2008-02-19,884.403
2008-02-20,873.0
2008-02-21,890.282
2008-02-22,874.086
2008-02-25,895.193
2008-02-26,913.566
2008-02-27,928.818
2008-02-28,921.464
2008-02-29,909.224
2008-03-03,899.972
2008-03-04,886.693
2008-03-05,914.748
2008-03-06,913.416
2008-03-07,905.585
2008-03-10,885.668
2008-03-11,896.523
2008-03-12,921.678
2008-03-13,913.848
2008-03-14,921.15
2008-03-17,890.953
2008-03-18,916.751
2008-03-19,912.177
2008-03-20,891.821
2008-03-21,891.821
2008-03-24,890.548
2008-03-25,940.201
2008-03-26,964.692
2008-03-27,974.907
2008-03-28,976.235
2008-03-31,987.805
2008-04-01,1005.869
2008-04-02,1008.493
2008-04-03,985.74
2008-04-04,990.383
2008-04-07,998.775
2008-04-08,982.139
2008-04-09,980.429
2008-04-10,972.14
2008-04-11,968.529
2008-04-14,956.567
2008-04-15,953.665
2008-04-16,994.513
2008-04-17,985.093
2008-04-18,983.912
2008-04-21,989.952
2008-04-22,989.282
2008-04-23,974.012
2008-04-24,945.866
2008-04-25,965.558
2008-04-28,972.15
2008-04-29,957.621
2008-04-30,960.297
2008-05-01,952.988
2008-05-02,970.864
2008-05-05,980.667
2008-05-06,982.845
2008-05-07,1002.113
2008-05-08,999.172
2008-05-09,992.064
2008-05-12,1006.711
2008-05-13,1011.363
2008-05-14,1026.807
2008-05-15,1020.961
2008-05-16,1041.481
2008-05-19,1047.322
2008-05-20,1024.625
2008-05-21,1030.466
2008-05-22,1034.166
2008-05-23,1012.315
2008-05-26,1009.381
2008-05-27,994.126
2008-05-28,1002.282
2008-05-29,1002.963
2008-05-30,1007.098
2008-06-02,1002.252
2008-06-03,1011.655
2008-06-04,1003.009
2008-06-05,1006.178
2008-06-06,996.192
2008-06-09,976.225
2008-06-10,946.114
2008-06-11,922.197
2008-06-12,906.489
2008-06-13,917.21
2008-06-16,931.053
2008-06-17,928.175
2008-06-18,898.337
2008-06-19,888.335
2008-06-20,896.594
2008-06-23,858.064
2008-06-24,855.905
2008-06-25,869.434
2008-06-26,859.954
2008-06-27,866.483
2008-06-30,867.318
2008-07-01,839.266
2008-07-02,841.071
2008-07-03,830.451
2008-07-04,819.753
2008-07-07,830.543
2008-07-08,809.555
2008-07-09,839.206
2008-07-10,828.791
2008-07-11,811.434
2008-07-14,814.62
2008-07-15,799.324
2008-07-16,809.533
2008-07-17,832.708
2008-07-18,840.856
2008-07-21,867.122
2008-07-22,848.242
2008-07-23,845.754
2008-07-24,772.509
2008-07-25,772.508
2008-07-28,765.049
2008-07-29,748.734
2008-07-30,767.472
2008-07-31,769.26
2008-08-01,755.136
2008-08-04,745.105
2008-08-05,770.997
2008-08-06,779.343
2008-08-07,778.782
2008-08-08,783.301
2008-08-11,792.868
2008-08-12,785.555
2008-08-13,760.505
2008-08-14,771.817
2008-08-15,775.754
2008-08-18,769.594
2008-08-19,744.857
2008-08-20,749.45
2008-08-21,753.208
2008-08-22,766.777
2008-08-25,760.356
2008-08-26,753.278
2008-08-27,752.884
2008-08-28,767.09
2008-08-29,769.681
2008-09-01,764.678
2008-09-02,768.572
2008-09-03,761.135
2008-09-04,728.565
2008-09-05,700.269
2008-09-08,723.283
2008-09-09,706.694
2008-09-10,710.316
2008-09-11,700.222
2008-09-12,721.869
2008-09-15,706.47
2008-09-16,687.022
2008-09-17,663.87
2008-09-18,658.793
2008-09-19,721.91
2008-09-22,712.456
2008-09-23,687.482
2008-09-24,676.025
2008-09-25,680.608
2008-09-26,659.131
2008-09-29,616.141
2008-09-30,608.495
2008-10-01,600.431
2008-10-02,582.918
2008-10-03,598.127
2008-10-06,535.264
2008-10-07,533.778
2008-10-08,501.361
2008-10-09,504.765
2008-10-10,477.617
2008-10-13,527.685
2008-10-14,538.602
2008-10-15,499.181
2008-10-16,470.852
2008-10-17,484.045
2008-10-20,488.394
2008-10-21,487.179
2008-10-22,456.163
2008-10-23,452.889
2008-10-24,428.334
2008-10-27,416.931
2008-10-28,426.272
2008-10-29,458.636
2008-10-30,476.903
2008-10-31,482.042
2008-11-03,496.244
2008-11-04,537.545
2008-11-05,536.048
2008-11-06,487.77
2008-11-07,490.432
2008-11-10,503.367
2008-11-11,478.315
2008-11-12,468.758
2008-11-13,460.916
2008-11-14,461.9
2008-11-17,450.102
2008-11-18,441.084
2008-11-19,418.368
2008-11-20,406.095
2008-11-21,391.877
2008-11-24,435.638
2008-11-25,447.362
2008-11-26,445.061
2008-11-27,464.789
2008-11-28,455.836
2008-12-01,423.3
2008-12-02,436.205
2008-12-03,438.35
2008-12-04,435.484
2008-12-05,414.846
2008-12-08,441.357
2008-12-09,447.043
2008-12-10,451.432
2008-12-11,444.832
2008-12-12,436.159
2008-12-15,442.404
2008-12-16,445.492
2008-12-17,458.54
2008-12-18,464.264
2008-12-19,447.512
2008-12-22,443.098
2008-12-23,447.006
2008-12-24,448.433
2008-12-25,448.433
2008-12-26,450.597
2008-12-29,462.597
2008-12-30,471.758
2008-12-31,463.62
2009-01-01,463.62
2009-01-02,488.468
2009-01-05,494.157
2009-01-06,485.059
2009-01-07,486.967
2009-01-08,468.073
2009-01-09,460.375
2009-01-12,457.22
2009-01-13,436.614
2009-01-14,419.369
2009-01-15,409.839
2009-01-16,422.487
2009-01-19,410.699
2009-01-20,399.7
2009-01-21,399.435
2009-01-22,401.622
2009-01-23,392.138
2009-01-26,412.786
2009-01-27,416.644
2009-01-28,433.446
2009-01-29,420.051
2009-01-30,410.74
2009-02-02,398.84
2009-02-03,408.949
2009-02-04,428.557
2009-02-05,417.354
2009-02-06,434.55
2009-02-09,447.413
2009-02-10,431.373
2009-02-11,425.448
2009-02-12,414.693
2009-02-13,418.478
2009-02-16,414.453
2009-02-17,392.991
2009-02-18,385.965
2009-02-19,388.374
2009-02-20,370.806
2009-02-23,365.592
2009-02-24,362.223
2009-02-25,353.48
2009-02-26,359.933
2009-02-27,352.804
2009-03-02,338.843
2009-03-03,327.863
2009-03-04,344.602
2009-03-05,335.479
2009-03-06,334.453
2009-03-09,330.181
2009-03-10,352.139
2009-03-11,358.203
2009-03-12,358.729
2009-03-13,357.922
2009-03-16,368.6
2009-03-17,364.43
2009-03-18,364.413
2009-03-19,385.492
2009-03-20,378.142
2009-03-23,385.233
2009-03-24,375.981
2009-03-25,381.658
2009-03-26,380.386
2009-03-27,366.807
2009-03-30,350.239
2009-03-31,357.073
2009-04-01,357.922
2009-04-02,390.701
2009-04-03,399.825
2009-04-06,399.206
2009-04-07,386.816
2009-04-08,387.508
2009-04-09,397.345
2009-04-10,397.345
2009-04-13,400.714
2009-04-14,413.056
2009-04-15,407.508
2009-04-16,420.393
2009-04-17,419.995
2009-04-20,398.498
2009-04-21,400.318
2009-04-22,426.101
2009-04-23,434.597
2009-04-24,457.948
2009-04-27,456.712
2009-04-28,450.718
2009-04-29,471.075
2009-04-30,473.207
2009-05-01,473.278
2009-05-04,508.694
2009-05-05,504.557
2009-05-06,521.895
2009-05-07,520.84
2009-05-08,538.295
2009-05-11,517.928
2009-05-12,505.107
2009-05-13,480.593
2009-05-14,486.729
2009-05-15,497.791
2009-05-18,502.722
2009-05-19,512.353
2009-05-20,532.206
2009-05-21,531.665
2009-05-22,520.174
2009-05-25,526.27
2009-05-26,518.928
2009-05-27,520.692
2009-05-28,516.74
2009-05-29,527.033
2009-06-01,546.652
2009-06-02,553.192
2009-06-03,532.913
2009-06-04,528.744
2009-06-05,519.96
2009-06-08,507.028
2009-06-09,516.804
2009-06-10,526.83
2009-06-11,535.968
2009-06-12,530.95
2009-06-15,509.331
2009-06-16,513.332
2009-06-17,490.125
2009-06-18,488.626
2009-06-19,487.401
2009-06-22,479.666
2009-06-23,479.972
2009-06-24,497.56
2009-06-25,490.976
2009-06-26,500.402
2009-06-29,513.655
2009-06-30,500.405
2009-07-01,519.985
2009-07-02,504.681
2009-07-03,498.398
2009-07-06,486.155
2009-07-07,490.425
2009-07-08,475.484
2009-07-09,480.158
2009-07-10,472.677
2009-07-13,481.304
2009-07-14,487.622
2009-07-15,514.542
2009-07-16,511.833
2009-07-17,513.078
2009-07-20,526.6
2009-07-21,543.137
2009-07-22,553.297
2009-07-23,558.172
2009-07-24,556.989
2009-07-27,560.001
2009-07-28,551.818
2009-07-29,546.22
2009-07-30,563.085
2009-07-31,565.434
2009-08-03,592.828
2009-08-04,585.513
2009-08-05,590.175
2009-08-06,587.998
2009-08-07,587.542
2009-08-10,579.235
2009-08-11,571.8
2009-08-12,581.395
2009-08-13,597.034
2009-08-14,600.733
2009-08-17,577.707
2009-08-18,582.785
2009-08-19,588.099
2009-08-20,598.246
2009-08-21,614.914
2009-08-24,627.741
2009-08-25,630.475
2009-08-26,616.818
2009-08-27,619.244
2009-08-28,633.817
2009-08-31,621.384
2009-09-01,609.414
2009-09-02,592.64
2009-09-03,598.613
2009-09-04,606.135
2009-09-07,628.675
2009-09-08,642.826
2009-09-09,652.735
2009-09-10,653.041
2009-09-11,662.055
2009-09-14,654.109
2009-09-15,656.064
2009-09-16,673.399
2009-09-17,682.832
2009-09-18,678.672
2009-09-21,666.766
2009-09-22,677.696
2009-09-23,676.423
2009-09-24,656.314
2009-09-25,648.997
2009-09-28,660.665
2009-09-29,648.198
2009-09-30,646.439
2009-10-01,629.363
2009-10-02,614.846
2009-10-05,621.965
2009-10-06,646.636
2009-10-07,638.05
2009-10-08,650.852
2009-10-09,652.317
2009-10-12,656.338
2009-10-13,654.654
2009-10-14,669.971
2009-10-15,673.779
2009-10-16,674.084
2009-10-19,684.792
2009-10-20,686.688
2009-10-21,685.915
2009-10-22,677.572
2009-10-23,677.017
2009-10-26,659.488
2009-10-27,645.41
2009-10-28,622.841
2009-10-29,644.404
2009-10-30,632.811
2009-11-02,639.252
2009-11-03,627.696
2009-11-04,647.038
2009-11-05,652.813
2009-11-06,654.356
2009-11-09,671.017
2009-11-10,669.131
2009-11-11,681.346
2009-11-12,679.468
2009-11-13,680.822
2009-11-16,704.613
2009-11-17,686.627
2009-11-18,701.947
2009-11-19,681.214
2009-11-20,679.951
2009-11-23,701.395
2009-11-24,691.946
2009-11-25,695.978
2009-11-26,669.103
2009-11-27,679.201
2009-11-30,669.925
2009-12-01,690.876
2009-12-02,697.339
2009-12-03,693.928
2009-12-04,685.866
2009-12-07,682.709
2009-12-08,671.39
2009-12-09,666.53
2009-12-10,671.836
2009-12-11,677.49
2009-12-14,677.161
2009-12-15,670.948
2009-12-16,671.007
2009-12-17,660.571
2009-12-18,652.076
2009-12-21,661.564
2009-12-22,666.309
2009-12-23,671.837
2009-12-24,672.986
2009-12-25,672.986
2009-12-28,678.105
2009-12-29,685.69
2009-12-30,683.28
2009-12-31,685.501
2010-01-01,685.501
2010-01-04,705.542
2010-01-05,710.546
2010-01-06,709.116
2010-01-07,711.536
2010-01-08,716.05
2010-01-11,720.428
2010-01-12,701.332
2010-01-13,706.812
2010-01-14,705.664
2010-01-15,691.109
2010-01-18,699.296
2010-01-19,698.95
2010-01-20,680.88
2010-01-21,677.895
2010-01-22,672.729
2010-01-25,673.656
2010-01-26,660.372
2010-01-27,664.328
2010-01-28,659.323
2010-01-29,662.118
2010-02-01,670.463
2010-02-02,674.652
2010-02-03,667.242
2010-02-04,644.033
2010-02-05,628.29
2010-02-08,618.818
2010-02-09,627.172
2010-02-10,628.187
2010-02-11,627.15
2010-02-12,616.983
2010-02-15,617.984
2010-02-16,633.201
2010-02-17,640.557
2010-02-18,645.501
2010-02-19,641.397
2010-02-22,650.981
2010-02-23,647.788
2010-02-24,652.485
2010-02-25,640.328
2010-02-26,653.451
2010-03-01,657.9
2010-03-02,669.731
2010-03-03,685.446
2010-03-04,683.395
2010-03-05,687.044
2010-03-08,694.838
2010-03-09,692.337
2010-03-10,704.222
2010-03-11,700.498
2010-03-12,721.76
2010-03-15,706.316
2010-03-16,718.778
2010-03-17,724.035
2010-03-18,712.726
2010-03-19,701.759
2010-03-22,711.385
2010-03-23,718.996
2010-03-24,712.042
2010-03-25,724.082
2010-03-26,736.533
2010-03-29,738.638
2010-03-30,730.278
2010-03-31,737.958
2010-04-01,748.783
2010-04-02,748.783
2010-04-05,747.068
2010-04-06,750.087
2010-04-07,745.31
2010-04-08,738.377
2010-04-09,751.098
2010-04-12,762.815
2010-04-13,759.055
2010-04-14,770.833
2010-04-15,768.564
2010-04-16,755.047
2010-04-19,745.371
2010-04-20,768.165
2010-04-21,759.378
2010-04-22,749.794
2010-04-23,764.039
2010-04-26,772.727
2010-04-27,747.13
2010-04-28,731.747
2010-04-29,751.544
2010-04-30,759.731
2010-05-03,753.072
2010-05-04,713.85
2010-05-05,687.778
2010-05-06,673.106
2010-05-07,639.27
2010-05-10,705.608
2010-05-11,691.822
2010-05-12,714.93
2010-05-13,708.474
2010-05-14,680.3
2010-05-17,677.088
2010-05-18,693.185
2010-05-19,663.868
2010-05-20,650.055
2010-05-21,660.509
2010-05-24,648.862
2010-05-25,620.162
2010-05-26,637.918
2010-05-27,659.277
2010-05-28,663.175
2010-05-31,658.565
2010-06-01,661.351
2010-06-02,665.936
2010-06-03,672.813
2010-06-04,652.304
2010-06-07,641.05
2010-06-08,637.741
2010-06-09,660.993
2010-06-10,682.893
2010-06-11,685.625
2010-06-14,715.728
2010-06-15,724.805
2010-06-16,719.867
2010-06-17,719.392
2010-06-18,724.792
2010-06-21,731.773
2010-06-22,723.89
2010-06-23,710.996
2010-06-24,697.108
2010-06-25,695.75
2010-06-28,703.49
2010-06-29,670.289
2010-06-30,673.475
2010-07-01,668.346
2010-07-02,676.57
2010-07-05,668.98
2010-07-06,695.348
2010-07-07,693.782
2010-07-08,705.063
2010-07-09,712.069
2010-07-12,709.11
2010-07-13,731.303
2010-07-14,732.552
2010-07-15,731.177
2010-07-16,722.185
2010-07-19,722.764
2010-07-20,719.666
2010-07-21,730.772
2010-07-22,747.569
2010-07-23,749.42
2010-07-26,759.457
2010-07-27,765.028
2010-07-28,764.758
2010-07-29,770.204
2010-07-30,762.147
2010-08-02,791.234
2010-08-03,796.346
2010-08-04,790.943
2010-08-05,799.752
2010-08-06,803.813
2010-08-09,812.943
2010-08-10,789.976
2010-08-11,754.875
2010-08-12,751.827
2010-08-13,757.92
2010-08-16,760.546
2010-08-17,776.894
2010-08-18,776.161
2010-08-19,764.543
2010-08-20,737.996
2010-08-23,738.051
2010-08-24,723.638
2010-08-25,715.494
2010-08-26,729.738
2010-08-27,732.767
2010-08-30,730.729
2010-08-31,739.086
2010-09-01,767.707
2010-09-02,775.98
2010-09-03,779.564
2010-09-06,778.647
2010-09-07,761.781
2010-09-08,774.401
2010-09-09,782.71
2010-09-10,788.389
2010-09-13,805.867
2010-09-14,807.865
2010-09-15,812.155
2010-09-16,817.485
2010-09-17,820.085
2010-09-20,831.504
2010-09-21,836.895
2010-09-22,841.15
2010-09-23,823.061
2010-09-24,850.276
2010-09-27,847.358
2010-09-28,871.327
2010-09-29,877.313
2010-09-30,884.894
2010-10-01,892.561
2010-10-04,880.535
2010-10-05,900.839
2010-10-06,910.082
2010-10-07,916.843
2010-10-08,918.7
2010-10-11,921.329
2010-10-12,915.158
2010-10-13,935.716
2010-10-14,927.596
2010-10-15,910.515
2010-10-18,898.665
2010-10-19,883.004
2010-10-20,911.823
2010-10-21,933.4
2010-10-22,922.713
2010-10-25,939.477
2010-10-26,922.735
2010-10-27,914.239
2010-10-28,903.725
2010-10-29,896.147
2010-11-01,904.704
2010-11-02,913.455
2010-11-03,911.418
2010-11-04,948.812
2010-11-05,935.079
2010-11-08,919.711
2010-11-09,942.506
2010-11-10,920.231
2010-11-11,913.103
2010-11-12,904.123
2010-11-15,912.438
2010-11-16,883.062
2010-11-17,887.03
2010-11-18,907.33
2010-11-19,908.67
2010-11-22,896.908
2010-11-23,871.432
2010-11-24,887.724
2010-11-25,893.702
2010-11-26,879.212
2010-11-29,853.317
2010-11-30,846.246
2010-12-01,874.319
2010-12-02,905.152
2010-12-03,916.539
2010-12-06,909.965
2010-12-07,924.217
2010-12-08,909.158
2010-12-09,894.964
2010-12-10,895.597
2010-12-13,918.453
2010-12-14,917.129
2010-12-15,914.873
2010-12-16,908.515
2010-12-17,901.136
2010-12-20,908.414
2010-12-21,934.117
2010-12-22,939.871
2010-12-23,935.922
2010-12-24,939.611
2010-12-27,939.715
2010-12-28,939.315
2010-12-29,944.709
2010-12-30,946.117
2010-12-31,955.626
2011-01-03,975.04
2011-01-04,964.166
2011-01-05,938.949
2011-01-06,931.163
2011-01-07,936.389
2011-01-10,914.583
2011-01-11,931.041
2011-01-12,960.601
2011-01-13,970.054
2011-01-14,973.114
2011-01-17,965.048
2011-01-18,988.019
2011-01-19,977.364
2011-01-20,954.031
2011-01-21,979.039
2011-01-24,990.488
2011-01-25,1000.291
2011-01-26,1013.236
2011-01-27,1016.908
2011-01-28,1012.779
2011-01-31,1014.052
2011-02-01,1032.125
2011-02-02,1011.221
2011-02-03,988.209
2011-02-04,982.664
2011-02-07,991.718
2011-02-08,998.934
2011-02-09,1003.379
2011-02-10,993.009
2011-02-11,998.664
2011-02-14,995.62
2011-02-15,986.223
2011-02-16,990.256
2011-02-17,986.091
2011-02-18,994.833
2011-02-21,989.225
2011-02-22,995.47
2011-02-23,975.805
2011-02-24,974.154
2011-02-25,982.241
2011-02-28,991.717
2011-03-01,997.328
2011-03-02,988.483
2011-03-03,1009.96
2011-03-04,998.643
2011-03-07,1001.907
2011-03-08,997.72
2011-03-09,1003.085
2011-03-10,981.944
2011-03-11,966.704
2011-03-14,966.493
2011-03-15,956.14
2011-03-16,939.353
2011-03-17,968.473
2011-03-18,982.727
2011-03-21,1012.632
2011-03-22,1010.608
2011-03-23,1007.23
2011-03-24,1027.181
2011-03-25,1034.502
2011-03-28,1031.663
2011-03-29,1033.623
2011-03-30,1044.933
2011-03-31,1053.939
2011-04-01,1069.618
2011-04-04,1086.731
2011-04-05,1086.866
2011-04-06,1093.355
2011-04-07,1076.835
2011-04-08,1095.914
2011-04-11,1098.326
2011-04-12,1075.34
2011-04-13,1090.641
2011-04-14,1078.667
2011-04-15,1076.623
2011-04-18,1045.949
2011-04-19,1070.141
2011-04-20,1098.697
2011-04-21,1104.737
2011-04-22,1104.737
2011-04-25,1103.941
2011-04-26,1112.941
2011-04-27,1112.487
2011-04-28,1117.931
2011-04-29,1122.939
2011-05-02,1125.616
2011-05-03,1101.716
2011-05-04,1084.721
2011-05-05,1057.075
2011-05-06,1073.546
2011-05-09,1052.355
2011-05-10,1069.198
2011-05-11,1061.152
2011-05-12,1048.496
2011-05-13,1049.63
2011-05-16,1043.194
2011-05-17,1030.806
2011-05-18,1037.833
2011-05-19,1044.895
2011-05-20,1036.374
2011-05-23,1007.591
2011-05-24,1014.758
2011-05-25,1014.079
2011-05-26,1007.384
2011-05-27,1026.222
2011-05-30,1027.053
2011-05-31,1043.339
2011-06-01,1040.187
2011-06-02,1041.233
2011-06-03,1029.421
2011-06-06,1019.031
2011-06-07,1026.324
2011-06-08,1001.218
2011-06-09,1008.463
2011-06-10,975.376
2011-06-13,970.687
2011-06-14,980.617
2011-06-15,952.196
2011-06-16,931.054
2011-06-17,954.732
2011-06-20,933.064
2011-06-21,959.361
2011-06-22,966.047
2011-06-23,926.243
2011-06-24,927.324
2011-06-27,930.064
2011-06-28,934.569
2011-06-29,973.849
2011-06-30,1004.711
2011-07-01,1013.773
2011-07-04,1019.174
2011-07-05,1012.056
2011-07-06,997.105
2011-07-07,1014.943
2011-07-08,984.722
2011-07-11,941.918
2011-07-12,930.294
2011-07-13,964.332
2011-07-14,952.301
2011-07-15,931.578
2011-07-18,894.489
2011-07-19,908.921
2011-07-20,920.192
2011-07-21,926.434
2011-07-22,938.037
2011-07-25,932.431
2011-07-26,931.202
2011-07-27,910.513
2011-07-28,885.336
2011-07-29,882.01
2011-08-01,839.38
2011-08-02,807.428
2011-08-03,773.506
2011-08-04,719.408
2011-08-05,709.582
2011-08-08,673.912
2011-08-09,719.086
2011-08-10,699.3
2011-08-11,740.352
2011-08-12,762.306
2011-08-15,786.23
2011-08-16,765.215
2011-08-17,776.532
2011-08-18,711.583
2011-08-19,702.209
2011-08-22,699.182
2011-08-23,700.171
2011-08-24,711.715
2011-08-25,706.894
2011-08-26,702.982
2011-08-29,731.764
2011-08-30,735.882
2011-08-31,765.366
2011-09-01,752.555
2011-09-02,724.488
2011-09-05,688.329
2011-09-06,674.269
2011-09-07,706.505
2011-09-08,710.105
2011-09-09,667.597
2011-09-12,642.985
2011-09-13,653.015
2011-09-14,663.906
2011-09-15,696.218
2011-09-16,703.734
2011-09-19,669.841
2011-09-20,684.056
2011-09-21,670.397
2011-09-22,626.12
2011-09-23,620.041
2011-09-26,622.596
2011-09-27,665.907
2011-09-28,653.771
2011-09-29,666.752
2011-09-30,638.009
2011-10-03,622.411
2011-10-04,593.111
2011-10-05,619.424
2011-10-06,651.61
2011-10-07,654.315
2011-10-10,683.882
2011-10-11,685.336
2011-10-12,717.875
2011-10-13,713.881
2011-10-14,724.94
2011-10-17,691.531
2011-10-18,692.991
2011-10-19,686.967
2011-10-20,672.65
2011-10-21,709.407
2011-10-24,738.313
2011-10-25,737.023
2011-10-26,734.772
2011-10-27,794.452
2011-10-28,792.742
2011-10-31,738.809
2011-11-01,695.794
2011-11-02,717.03
2011-11-03,738.841
2011-11-04,717.303
2011-11-07,718.372
2011-11-08,720.512
2011-11-09,690.603
2011-11-10,682.38
2011-11-11,717.555
2011-11-14,703.958
2011-11-15,690.508
2011-11-16,686.702
2011-11-17,671.852
2011-11-18,663.794
2011-11-21,632.107
2011-11-22,635.093
2011-11-23,621.108
2011-11-24,630.732
2011-11-25,632.29
2011-11-28,682.081
2011-11-29,684.222
2011-11-30,723.163
2011-12-01,713.337
2011-12-02,712.451
2011-12-05,731.141
2011-12-06,726.499
2011-12-07,706.87
2011-12-08,677.864
2011-12-09,690.098
2011-12-12,661.406
2011-12-13,652.407
2011-12-14,624.659
2011-12-15,630.139
2011-12-16,631.622
2011-12-19,626.284
2011-12-20,660.969
2011-12-21,654.427
2011-12-22,666.07
2011-12-23,672.651
2011-12-26,672.651
2011-12-27,671.995
2011-12-28,664.693
2011-12-29,665.542
2011-12-30,679.251
2012-01-02,700.382
2012-01-03,718.619
2012-01-04,704.015
2012-01-05,691.017
2012-01-06,686.749
2012-01-09,686.348
2012-01-10,709.716
2012-01-11,702.611
2012-01-12,714.886
2012-01-13,698.807
2012-01-16,712.053
2012-01-17,734.749
2012-01-18,748.846
2012-01-19,764.287
2012-01-20,765.449
2012-01-23,780.504
2012-01-24,765.348
2012-01-25,768.789
2012-01-26,790.406
2012-01-27,770.676
2012-01-30,755.467
2012-01-31,763.784
2012-02-01,792.086
2012-02-02,792.321
2012-02-03,799.647
2012-02-06,794.712
2012-02-07,795.607
2012-02-08,810.511
2012-02-09,814.028
2012-02-10,795.732
2012-02-13,802.851
2012-02-14,795.373
2012-02-15,803.274
2012-02-16,800.191
2012-02-17,821.835
2012-02-20,847.733
