Date,BELGIUM IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,618.214
2005-11-09,615.746
2005-11-10,623.323
2005-11-11,622.272
2005-11-14,625.199
2005-11-15,621.124
2005-11-16,615.738
2005-11-17,614.86
2005-11-18,613.658
2005-11-21,616.81
2005-11-22,617.274
2005-11-23,622.582
2005-11-24,628.431
2005-11-25,628.398
2005-11-28,631.582
2005-11-29,630.194
2005-11-30,628.732
2005-12-01,628.568
2005-12-02,636.703
2005-12-05,633.62
2005-12-06,640.965
2005-12-07,640.216
2005-12-08,641.494
2005-12-09,639.089
2005-12-12,643.882
2005-12-13,639.859
2005-12-14,652.851
2005-12-15,641.028
2005-12-16,648.066
2005-12-19,651.42
2005-12-20,639.398
2005-12-21,634.105
2005-12-22,634.595
2005-12-23,635.76
2005-12-26,635.76
2005-12-27,643.613
2005-12-28,647.74
2005-12-29,646.836
2005-12-30,642.965
2006-01-02,645.064
2006-01-03,666.043
2006-01-04,673.491
2006-01-05,676.408
2006-01-06,682.249
2006-01-09,680.181
2006-01-10,679.954
2006-01-11,687.678
2006-01-12,690.955
2006-01-13,694.818
2006-01-16,698.115
2006-01-17,682.203
2006-01-18,682.387
2006-01-19,686.668
2006-01-20,684.86
2006-01-23,694.186
2006-01-24,697.987
2006-01-25,702.669
2006-01-26,697.85
2006-01-27,690.806
2006-01-30,687.333
2006-01-31,685.719
2006-02-01,685.665
2006-02-02,686.446
2006-02-03,683.969
2006-02-06,680.99
2006-02-07,679.221
2006-02-08,682.511
2006-02-09,684.99
2006-02-10,681.466
2006-02-13,676.225
2006-02-14,668.056
2006-02-15,674.03
2006-02-16,676.412
2006-02-17,677.004
2006-02-20,683.327
2006-02-21,682.479
2006-02-22,687.922
2006-02-23,689.812
2006-02-24,682.471
2006-02-27,686.978
2006-02-28,689.485
2006-03-01,694.561
2006-03-02,697.183
2006-03-03,699.768
2006-03-06,703.577
2006-03-07,689.02
2006-03-08,683.246
2006-03-09,686.893
2006-03-10,689.462
2006-03-13,694.661
2006-03-14,700.117
2006-03-15,705.195
2006-03-16,712.472
2006-03-17,719.528
2006-03-20,720.229
2006-03-21,713.725
2006-03-22,719.549
2006-03-23,711.486
2006-03-24,719.373
2006-03-27,713.653
2006-03-28,710.513
2006-03-29,703.641
2006-03-30,711.714
2006-03-31,705.874
2006-04-03,711.852
2006-04-04,718.928
2006-04-05,722.789
2006-04-06,723.545
2006-04-07,713.579
2006-04-10,713.247
2006-04-11,709.869
2006-04-12,708.509
2006-04-13,711.32
2006-04-14,711.32
2006-04-17,722.617
2006-04-18,726.619
2006-04-19,731.225
2006-04-20,729.672
2006-04-21,736.298
2006-04-24,743.02
2006-04-25,750.633
2006-04-26,758.698
2006-04-27,767.576
2006-04-28,770.952
2006-05-01,772.299
2006-05-02,777.434
2006-05-03,774.321
2006-05-04,782.315
2006-05-05,787.684
2006-05-08,788.6
2006-05-09,794.085
2006-05-10,793.245
2006-05-11,795.155
2006-05-12,780.51
2006-05-15,756.177
2006-05-16,762.7
2006-05-17,745.618
2006-05-18,739.078
2006-05-19,733.488
2006-05-22,703.033
2006-05-23,730.354
2006-05-24,723.314
2006-05-25,729.592
2006-05-26,746.782
2006-05-29,749.286
2006-05-30,739.216
2006-05-31,746.008
2006-06-01,741.664
2006-06-02,753.76
2006-06-05,751.026
2006-06-06,727.761
2006-06-07,724.395
2006-06-08,694.5
2006-06-09,700.546
2006-06-12,692.92
2006-06-13,674.928
2006-06-14,678.111
2006-06-15,698.983
2006-06-16,696.559
2006-06-19,692.725
2006-06-20,696.741
2006-06-21,703.522
2006-06-22,705.333
2006-06-23,705.83
2006-06-26,708.121
2006-06-27,710.31
2006-06-28,706.684
2006-06-29,716.008
2006-06-30,744.248
2006-07-03,748.321
2006-07-04,747.212
2006-07-05,734.83
2006-07-06,744.546
2006-07-07,750.609
2006-07-10,747.977
2006-07-11,745.607
2006-07-12,742.959
2006-07-13,725.081
2006-07-14,714.29
2006-07-17,701.089
2006-07-18,702.481
2006-07-19,714.575
2006-07-20,724.601
2006-07-21,720.266
2006-07-24,729.096
2006-07-25,729.939
2006-07-26,730.196
2006-07-27,745.044
2006-07-28,749.076
2006-07-31,752.112
2006-08-01,745.827
2006-08-02,753.929
2006-08-03,750.131
2006-08-04,760.21
2006-08-07,752.251
2006-08-08,749.898
2006-08-09,753.319
2006-08-10,742.262
2006-08-11,749.009
2006-08-14,751.3
2006-08-15,764.752
2006-08-16,770.466
2006-08-17,768.302
2006-08-18,767.344
2006-08-21,769.792
2006-08-22,764.173
2006-08-23,758.511
2006-08-24,761.907
2006-08-25,759.552
2006-08-28,765.255
2006-08-29,762.01
2006-08-30,771.778
2006-08-31,761.647
2006-09-01,764.369
2006-09-04,768.384
2006-09-05,768.242
2006-09-06,759.85
2006-09-07,756.475
2006-09-08,752.272
2006-09-11,753.342
2006-09-12,761.258
2006-09-13,765.041
2006-09-14,771.761
2006-09-15,766.688
2006-09-18,769.593
2006-09-19,768.991
2006-09-20,773.839
2006-09-21,777.624
2006-09-22,775.659
2006-09-25,771.326
2006-09-26,773.795
2006-09-27,779.792
2006-09-28,773.58
2006-09-29,773.38
2006-10-02,779.344
2006-10-03,774.24
2006-10-04,774.757
2006-10-05,780.61
2006-10-06,768.575
2006-10-09,769.098
2006-10-10,772.068
2006-10-11,775.021
2006-10-12,784.541
2006-10-13,780.587
2006-10-16,783.816
2006-10-17,777.946
2006-10-18,783.309
2006-10-19,786.779
2006-10-20,790.34
2006-10-23,786.817
2006-10-24,783.952
2006-10-25,791.436
2006-10-26,797.155
2006-10-27,795.611
2006-10-30,791.109
2006-10-31,796.757
2006-11-01,802.864
2006-11-02,798.696
2006-11-03,797.062
2006-11-06,802.211
2006-11-07,808.008
2006-11-08,806.623
2006-11-09,814.413
2006-11-10,821.425
2006-11-13,821.537
2006-11-14,822.604
2006-11-15,831.027
2006-11-16,828.161
2006-11-17,821.117
2006-11-20,816.398
2006-11-21,825.14
2006-11-22,830.543
2006-11-23,829.408
2006-11-24,837.185
2006-11-27,828.04
2006-11-28,822.149
2006-11-29,838.006
2006-11-30,838.861
2006-12-01,838.761
2006-12-04,843.266
2006-12-05,847.156
2006-12-06,844.886
2006-12-07,852.424
2006-12-08,858.109
2006-12-11,856.414
2006-12-12,864.147
2006-12-13,870.299
2006-12-14,868.167
2006-12-15,869.699
2006-12-18,868.596
2006-12-19,874.485
2006-12-20,875.591
2006-12-21,877.7
2006-12-22,873.709
2006-12-25,873.709
2006-12-26,872.347
2006-12-27,870.885
2006-12-28,873.827
2006-12-29,881.131
2007-01-01,881.131
2007-01-02,892.268
2007-01-03,886.329
2007-01-04,863.796
2007-01-05,855.526
2007-01-08,865.301
2007-01-09,869.672
2007-01-10,866.575
2007-01-11,869.669
2007-01-12,877.529
2007-01-15,876.356
2007-01-16,873.577
2007-01-17,874.845
2007-01-18,879.129
2007-01-19,878.009
2007-01-22,876.408
2007-01-23,875.712
2007-01-24,875.109
2007-01-25,877.747
2007-01-26,866.251
2007-01-29,870.344
2007-01-30,875.895
2007-01-31,877.437
2007-02-01,881.267
2007-02-02,877.957
2007-02-05,876.445
2007-02-06,891.004
2007-02-07,897.335
2007-02-08,890.468
2007-02-09,887.275
2007-02-12,879.513
2007-02-13,885.379
2007-02-14,900.797
2007-02-15,910.92
2007-02-16,903.89
2007-02-19,912.031
2007-02-20,910.725
2007-02-21,905.774
2007-02-22,905.141
2007-02-23,904.154
2007-02-26,906.341
2007-02-27,878.611
2007-02-28,873.014
2007-03-01,866.583
2007-03-02,877.252
2007-03-05,860.848
2007-03-06,865.205
2007-03-07,884.669
2007-03-08,892.542
2007-03-09,889.415
2007-03-12,892.566
2007-03-13,885.013
2007-03-14,867.777
2007-03-15,875.562
2007-03-16,882.212
2007-03-19,894.236
2007-03-20,899.059
2007-03-21,901.112
2007-03-22,907.564
2007-03-23,900.906
2007-03-26,898.374
2007-03-27,904.791
2007-03-28,897.539
2007-03-29,903.768
2007-03-30,896.386
2007-04-02,905.4
2007-04-03,913.799
2007-04-04,913.724
2007-04-05,916.751
2007-04-06,916.751
2007-04-09,911.975
2007-04-10,924.264
2007-04-11,924.852
2007-04-12,925.682
2007-04-13,932.844
2007-04-16,941.932
2007-04-17,940.742
2007-04-18,936.211
2007-04-19,936.074
2007-04-20,943.835
2007-04-23,941.361
2007-04-24,940.595
2007-04-25,954.434
2007-04-26,956.368
2007-04-27,961.396
2007-04-30,964.512
2007-05-01,960.907
2007-05-02,971.247
2007-05-03,975.524
2007-05-04,988.982
2007-05-07,995.7
2007-05-08,982.125
2007-05-09,986.84
2007-05-10,978.008
2007-05-11,969.363
2007-05-14,975.804
2007-05-15,981.135
2007-05-16,980.995
2007-05-17,978.672
2007-05-18,987.567
2007-05-21,983.267
2007-05-22,985.731
2007-05-23,990.497
2007-05-24,982.794
2007-05-25,981.32
2007-05-28,982.682
2007-05-29,982.368
2007-05-30,975.667
2007-05-31,1000.0
2007-06-01,995.936
2007-06-04,995.802
2007-06-05,994.806
2007-06-06,973.375
2007-06-07,957.886
2007-06-08,951.692
2007-06-11,970.288
2007-06-12,960.225
2007-06-13,963.33
2007-06-14,973.172
2007-06-15,987.844
2007-06-18,990.343
2007-06-19,985.393
2007-06-20,989.257
2007-06-21,981.094
2007-06-22,975.823
2007-06-25,977.87
2007-06-26,971.038
2007-06-27,960.871
2007-06-28,969.508
2007-06-29,978.992
2007-07-02,980.135
2007-07-03,990.379
2007-07-04,1001.639
2007-07-05,1000.533
2007-07-06,1004.796
2007-07-09,1007.537
2007-07-10,1008.17
2007-07-11,1005.419
2007-07-12,1011.317
2007-07-13,1015.897
2007-07-16,1015.915
2007-07-17,1008.536
2007-07-18,1012.651
2007-07-19,1019.259
2007-07-20,1015.878
2007-07-23,1027.676
2007-07-24,1010.673
2007-07-25,991.994
2007-07-26,961.413
2007-07-27,954.115
2007-07-30,958.762
2007-07-31,976.69
2007-08-01,961.199
2007-08-02,964.039
2007-08-03,963.981
2007-08-06,948.023
2007-08-07,952.336
2007-08-08,968.623
2007-08-09,938.238
2007-08-10,913.198
2007-08-13,926.872
2007-08-14,915.288
2007-08-15,903.993
2007-08-16,859.592
2007-08-17,881.409
2007-08-20,888.919
2007-08-21,892.883
2007-08-22,905.861
2007-08-23,918.426
2007-08-24,933.37
2007-08-27,944.329
2007-08-28,933.363
2007-08-29,940.318
2007-08-30,957.664
2007-08-31,964.88
2007-09-03,975.081
2007-09-04,973.028
2007-09-05,969.624
2007-09-06,970.507
2007-09-07,958.869
2007-09-10,953.619
2007-09-11,971.635
2007-09-12,980.423
2007-09-13,986.238
2007-09-14,977.696
2007-09-17,966.944
2007-09-18,990.748
2007-09-19,1014.402
2007-09-20,1014.886
2007-09-21,1014.222
2007-09-24,1008.816
2007-09-25,994.72
2007-09-26,1003.528
2007-09-27,1013.146
2007-09-28,1019.139
2007-10-01,1020.111
2007-10-02,1016.176
2007-10-03,1024.031
2007-10-04,1028.336
2007-10-05,1030.859
2007-10-08,1034.354
2007-10-09,1045.878
2007-10-10,1056.815
2007-10-11,1067.048
2007-10-12,1051.637
2007-10-15,1051.803
2007-10-16,1043.033
2007-10-17,1053.194
2007-10-18,1045.496
2007-10-19,1019.038
2007-10-22,1010.225
2007-10-23,1026.17
2007-10-24,1003.975
2007-10-25,1019.526
2007-10-26,1030.404
2007-10-29,1042.291
2007-10-30,1031.125
2007-10-31,1042.162
2007-11-01,1035.525
2007-11-02,1034.149
2007-11-05,1031.075
2007-11-06,1046.621
2007-11-07,1044.021
2007-11-08,994.136
2007-11-09,980.068
2007-11-12,954.088
2007-11-13,976.146
2007-11-14,998.305
2007-11-15,974.231
2007-11-16,977.264
2007-11-19,962.519
2007-11-20,977.021
2007-11-21,948.359
2007-11-22,959.408
2007-11-23,972.83
2007-11-26,980.547
2007-11-27,982.608
2007-11-28,997.25
2007-11-29,999.984
2007-11-30,1010.431
2007-12-03,1009.862
2007-12-04,1000.625
2007-12-05,1000.42
2007-12-06,1001.362
2007-12-07,1004.312
2007-12-10,1003.999
2007-12-11,996.416
2007-12-12,991.026
2007-12-13,967.579
2007-12-14,968.287
2007-12-17,956.56
2007-12-18,963.915
2007-12-19,952.523
2007-12-20,962.501
2007-12-21,977.757
2007-12-24,987.774
2007-12-25,987.774
2007-12-26,994.564
2007-12-27,996.159
2007-12-28,1008.896
2007-12-31,1004.947
2008-01-01,1004.947
2008-01-02,1007.203
2008-01-03,1002.955
2008-01-04,1001.713
2008-01-07,996.231
2008-01-08,1000.946
2008-01-09,981.215
2008-01-10,975.885
2008-01-11,963.441
2008-01-14,974.578
2008-01-15,935.82
2008-01-16,891.419
2008-01-17,893.515
2008-01-18,871.1
2008-01-21,827.583
2008-01-22,852.507
2008-01-23,838.551
2008-01-24,902.92
2008-01-25,894.843
2008-01-28,908.121
2008-01-29,929.187
2008-01-30,923.478
2008-01-31,927.742
2008-02-01,947.942
2008-02-04,942.32
2008-02-05,907.793
2008-02-06,905.662
2008-02-07,896.718
2008-02-08,890.183
2008-02-11,883.12
2008-02-12,912.045
2008-02-13,915.906
2008-02-14,932.962
2008-02-15,911.093
2008-02-18,920.212
2008-02-19,932.752
2008-02-20,916.771
2008-02-21,926.627
2008-02-22,920.575
2008-02-25,935.84
2008-02-26,947.095
2008-02-27,952.121
2008-02-28,973.586
2008-02-29,984.438
2008-03-03,984.87
2008-03-04,987.137
2008-03-05,1006.891
2008-03-06,991.054
2008-03-07,970.247
2008-03-10,958.322
2008-03-11,968.66
2008-03-12,990.161
2008-03-13,990.151
2008-03-14,982.413
2008-03-17,963.415
2008-03-18,990.733
2008-03-19,973.116
2008-03-20,948.457
2008-03-21,948.457
2008-03-24,947.103
2008-03-25,965.157
2008-03-26,980.717
2008-03-27,985.938
2008-03-28,980.621
2008-03-31,991.835
2008-04-01,999.693
2008-04-02,1008.782
2008-04-03,990.973
2008-04-04,1005.149
2008-04-07,1013.347
2008-04-08,1010.154
2008-04-09,1014.73
2008-04-10,1019.891
2008-04-11,1010.259
2008-04-14,1011.748
2008-04-15,1015.401
2008-04-16,1042.598
2008-04-17,1028.305
2008-04-18,1025.771
2008-04-21,1030.85
2008-04-22,1021.385
2008-04-23,999.065
2008-04-24,990.425
2008-04-25,994.868
2008-04-28,1007.582
2008-04-29,993.021
2008-04-30,1002.844
2008-05-01,995.211
2008-05-02,1008.039
2008-05-05,1012.989
2008-05-06,1014.398
2008-05-07,1004.52
2008-05-08,985.836
2008-05-09,980.201
2008-05-12,987.421
2008-05-13,992.719
2008-05-14,991.204
2008-05-15,981.749
2008-05-16,995.652
2008-05-19,1012.328
2008-05-20,1003.893
2008-05-21,1005.663
2008-05-22,997.577
2008-05-23,980.22
2008-05-26,971.373
2008-05-27,964.67
2008-05-28,972.202
2008-05-29,975.421
2008-05-30,983.399
2008-06-02,959.624
2008-06-03,954.897
2008-06-04,968.611
2008-06-05,988.415
2008-06-06,978.933
2008-06-09,973.578
2008-06-10,959.418
2008-06-11,954.376
2008-06-12,967.768
2008-06-13,955.268
2008-06-16,954.088
2008-06-17,962.965
2008-06-18,953.357
2008-06-19,931.729
2008-06-20,932.408
2008-06-23,924.174
2008-06-24,914.949
2008-06-25,915.272
2008-06-26,908.166
2008-06-27,897.48
2008-06-30,902.018
2008-07-01,881.931
2008-07-02,878.516
2008-07-03,859.557
2008-07-04,853.178
2008-07-07,865.993
2008-07-08,851.404
2008-07-09,870.842
2008-07-10,859.818
2008-07-11,872.263
2008-07-14,862.74
2008-07-15,844.34
2008-07-16,842.984
2008-07-17,859.42
2008-07-18,859.514
2008-07-21,871.043
2008-07-22,869.801
2008-07-23,881.386
2008-07-24,871.145
2008-07-25,870.061
2008-07-28,869.459
2008-07-29,863.164
2008-07-30,880.077
2008-07-31,871.541
2008-08-01,850.617
2008-08-04,852.417
2008-08-05,871.172
2008-08-06,897.786
2008-08-07,884.172
2008-08-08,859.962
2008-08-11,873.536
2008-08-12,866.031
2008-08-13,840.073
2008-08-14,847.629
2008-08-15,852.241
2008-08-18,840.345
2008-08-19,828.952
2008-08-20,827.729
2008-08-21,836.995
2008-08-22,842.601
2008-08-25,840.691
2008-08-26,837.339
2008-08-27,846.044
2008-08-28,854.51
2008-08-29,864.886
2008-09-01,855.482
2008-09-02,866.871
2008-09-03,851.231
2008-09-04,823.615
2008-09-05,800.895
2008-09-08,827.259
2008-09-09,815.674
2008-09-10,804.899
2008-09-11,788.143
2008-09-12,813.121
2008-09-15,793.014
2008-09-16,778.86
2008-09-17,761.841
2008-09-18,763.677
2008-09-19,799.651
2008-09-22,800.597
2008-09-23,779.648
2008-09-24,760.081
2008-09-25,763.851
2008-09-26,752.422
2008-09-29,717.123
2008-09-30,718.629
2008-10-01,715.806
2008-10-02,703.326
2008-10-03,693.446
2008-10-06,642.307
2008-10-07,644.242
2008-10-08,596.461
2008-10-09,589.694
2008-10-10,547.937
2008-10-13,579.719
2008-10-14,598.788
2008-10-15,577.402
2008-10-16,542.722
2008-10-17,534.396
2008-10-20,540.847
2008-10-21,533.726
2008-10-22,482.881
2008-10-23,488.297
2008-10-24,465.987
2008-10-27,435.679
2008-10-28,448.141
2008-10-29,491.616
2008-10-30,507.403
2008-10-31,508.43
2008-11-03,525.924
2008-11-04,550.819
2008-11-05,522.436
2008-11-06,505.696
2008-11-07,506.927
2008-11-10,524.034
2008-11-11,498.681
2008-11-12,481.667
2008-11-13,476.039
2008-11-14,478.179
2008-11-17,471.12
2008-11-18,473.565
2008-11-19,447.466
2008-11-20,417.769
2008-11-21,387.367
2008-11-24,385.819
2008-11-25,408.717
2008-11-26,396.961
2008-11-27,418.092
2008-11-28,414.937
2008-12-01,389.753
2008-12-02,384.516
2008-12-03,390.528
2008-12-04,408.442
2008-12-05,400.54
2008-12-08,424.765
2008-12-09,431.786
2008-12-10,441.187
2008-12-11,442.312
2008-12-12,443.227
2008-12-15,452.087
2008-12-16,462.992
2008-12-17,478.38
2008-12-18,496.422
2008-12-19,465.668
2008-12-22,472.858
2008-12-23,479.817
2008-12-24,484.561
2008-12-25,484.561
2008-12-26,486.899
2008-12-29,501.469
2008-12-30,490.435
2008-12-31,492.284
2009-01-01,492.284
2009-01-02,519.586
2009-01-05,502.016
2009-01-06,499.882
2009-01-07,518.413
2009-01-08,512.621
2009-01-09,518.798
2009-01-12,518.398
2009-01-13,510.505
2009-01-14,494.109
2009-01-15,467.973
2009-01-16,484.452
2009-01-19,492.157
2009-01-20,477.35
2009-01-21,479.736
2009-01-22,476.23
2009-01-23,480.312
2009-01-26,514.024
2009-01-27,503.967
2009-01-28,529.441
2009-01-29,513.399
2009-01-30,510.531
2009-02-02,493.964
2009-02-03,504.463
2009-02-04,517.724
2009-02-05,508.595
2009-02-06,520.204
2009-02-09,540.454
2009-02-10,533.977
2009-02-11,527.586
2009-02-12,510.481
2009-02-13,515.244
2009-02-16,511.727
2009-02-17,496.977
2009-02-18,490.233
2009-02-19,521.752
2009-02-20,504.456
2009-02-23,523.027
2009-02-24,511.759
2009-02-25,515.431
2009-02-26,512.083
2009-02-27,526.856
2009-03-02,493.519
2009-03-03,468.988
2009-03-04,479.203
2009-03-05,489.475
2009-03-06,468.575
2009-03-09,475.45
2009-03-10,493.328
2009-03-11,525.443
2009-03-12,517.47
2009-03-13,519.533
2009-03-16,536.881
2009-03-17,530.524
2009-03-18,527.291
2009-03-19,535.677
2009-03-20,523.941
2009-03-23,533.757
2009-03-24,522.974
2009-03-25,535.498
2009-03-26,552.453
2009-03-27,519.076
2009-03-30,508.629
2009-03-31,526.015
2009-04-01,531.808
2009-04-02,559.33
2009-04-03,540.906
2009-04-06,551.87
2009-04-07,535.485
2009-04-08,527.769
2009-04-09,526.192
2009-04-10,526.192
2009-04-13,530.654
2009-04-14,534.401
2009-04-15,542.617
2009-04-16,547.494
2009-04-17,551.738
2009-04-20,544.658
2009-04-21,556.124
2009-04-22,557.734
2009-04-23,555.547
2009-04-24,566.491
2009-04-27,561.232
2009-04-28,564.281
2009-04-29,587.615
2009-04-30,588.433
2009-05-01,588.522
2009-05-04,602.058
2009-05-05,588.039
2009-05-06,603.924
2009-05-07,619.145
2009-05-08,627.183
2009-05-11,634.882
2009-05-12,627.048
2009-05-13,629.993
2009-05-14,622.762
2009-05-15,618.017
2009-05-18,629.072
2009-05-19,629.972
2009-05-20,646.438
2009-05-21,640.265
2009-05-22,642.147
2009-05-25,646.821
2009-05-26,640.895
2009-05-27,648.85
2009-05-28,644.893
2009-05-29,656.154
2009-06-01,660.039
2009-06-02,663.085
2009-06-03,653.547
2009-06-04,654.822
2009-06-05,653.134
2009-06-08,639.742
2009-06-09,650.753
2009-06-10,654.878
2009-06-11,648.855
2009-06-12,644.351
2009-06-15,623.303
2009-06-16,624.383
2009-06-17,630.702
2009-06-18,634.416
2009-06-19,635.607
2009-06-22,621.232
2009-06-23,642.151
2009-06-24,653.435
2009-06-25,652.432
2009-06-26,656.384
2009-06-29,665.074
2009-06-30,660.312
2009-07-01,688.346
2009-07-02,681.802
2009-07-03,682.656
2009-07-06,667.193
2009-07-07,668.49
2009-07-08,664.607
2009-07-09,665.905
2009-07-10,665.596
2009-07-13,669.086
2009-07-14,682.563
2009-07-15,697.891
2009-07-16,700.218
2009-07-17,690.245
2009-07-20,700.246
2009-07-21,698.211
2009-07-22,704.034
2009-07-23,710.624
2009-07-24,708.236
2009-07-27,707.85
2009-07-28,703.292
2009-07-29,700.04
2009-07-30,706.645
2009-07-31,712.298
2009-08-03,717.202
2009-08-04,711.276
2009-08-05,708.17
2009-08-06,716.415
2009-08-07,714.178
2009-08-10,722.772
2009-08-11,723.769
2009-08-12,732.385
2009-08-13,710.526
2009-08-14,708.235
2009-08-17,701.985
2009-08-18,715.625
2009-08-19,722.833
2009-08-20,733.714
2009-08-21,754.66
2009-08-24,760.22
2009-08-25,763.174
2009-08-26,762.511
2009-08-27,755.062
2009-08-28,769.908
2009-08-31,775.484
2009-09-01,758.927
2009-09-02,748.075
2009-09-03,749.437
2009-09-04,750.402
2009-09-07,763.7
2009-09-08,788.999
2009-09-09,800.499
2009-09-10,805.518
2009-09-11,817.302
2009-09-14,821.022
2009-09-15,819.243
2009-09-16,833.462
2009-09-17,837.429
2009-09-18,840.217
2009-09-21,841.631
2009-09-22,834.368
2009-09-23,829.716
2009-09-24,819.235
2009-09-25,809.737
2009-09-28,821.532
2009-09-29,818.655
2009-09-30,821.972
2009-10-01,806.947
2009-10-02,792.591
2009-10-05,812.476
2009-10-06,838.655
2009-10-07,831.654
2009-10-08,854.746
2009-10-09,849.265
2009-10-12,858.94
2009-10-13,851.475
2009-10-14,880.847
2009-10-15,883.513
2009-10-16,888.351
2009-10-19,901.871
2009-10-20,886.921
2009-10-21,902.224
2009-10-22,906.751
2009-10-23,898.253
2009-10-26,882.799
2009-10-27,862.938
2009-10-28,845.783
2009-10-29,861.102
2009-10-30,840.546
2009-11-02,852.795
2009-11-03,830.047
2009-11-04,846.823
2009-11-05,861.42
2009-11-06,859.424
2009-11-09,881.854
2009-11-10,864.07
2009-11-11,865.706
2009-11-12,868.255
2009-11-13,887.355
2009-11-16,911.369
2009-11-17,898.36
2009-11-18,908.138
2009-11-19,890.237
2009-11-20,891.543
2009-11-23,905.92
2009-11-24,904.027
2009-11-25,919.079
2009-11-26,884.845
2009-11-27,893.868
2009-11-30,883.482
2009-12-01,912.909
2009-12-02,930.748
2009-12-03,931.45
2009-12-04,923.496
2009-12-07,918.022
2009-12-08,902.151
2009-12-09,899.651
2009-12-10,903.925
2009-12-11,907.368
2009-12-14,915.989
2009-12-15,909.792
2009-12-16,914.388
2009-12-17,891.905
2009-12-18,873.396
2009-12-21,882.093
2009-12-22,878.902
2009-12-23,886.391
2009-12-24,889.798
2009-12-25,889.798
2009-12-28,902.865
2009-12-29,911.662
2009-12-30,898.762
2009-12-31,903.111
2010-01-01,903.111
2010-01-04,929.163
2010-01-05,922.055
2010-01-06,918.02
2010-01-07,903.371
2010-01-08,898.328
2010-01-11,914.849
2010-01-12,907.28
2010-01-13,916.731
2010-01-14,917.24
2010-01-15,897.471
2010-01-18,908.606
2010-01-19,898.806
2010-01-20,873.262
2010-01-21,854.57
2010-01-22,865.633
2010-01-25,857.994
2010-01-26,859.722
2010-01-27,874.45
2010-01-28,865.555
2010-01-29,879.818
2010-02-01,884.957
2010-02-02,896.083
2010-02-03,889.72
2010-02-04,853.128
2010-02-05,819.832
2010-02-08,833.726
2010-02-09,841.596
2010-02-10,843.587
2010-02-11,848.573
2010-02-12,855.773
2010-02-15,850.553
2010-02-16,865.159
2010-02-17,880.523
2010-02-18,880.283
2010-02-19,872.481
2010-02-22,866.149
2010-02-23,860.178
2010-02-24,872.83
2010-02-25,852.719
2010-02-26,871.884
2010-03-01,879.746
2010-03-02,883.987
2010-03-03,900.15
2010-03-04,875.284
2010-03-05,873.778
2010-03-08,867.206
2010-03-09,875.068
2010-03-10,889.978
2010-03-11,887.844
2010-03-12,893.95
2010-03-15,880.634
2010-03-16,902.608
2010-03-17,908.346
2010-03-18,905.234
2010-03-19,900.625
2010-03-22,902.166
2010-03-23,908.909
2010-03-24,895.115
2010-03-25,894.207
2010-03-26,889.793
2010-03-29,900.36
2010-03-30,892.898
2010-03-31,894.781
2010-04-01,903.079
2010-04-02,903.079
2010-04-05,901.011
2010-04-06,907.161
2010-04-07,906.35
2010-04-08,903.121
2010-04-09,919.295
2010-04-12,932.275
2010-04-13,912.684
2010-04-14,915.275
2010-04-15,906.286
2010-04-16,890.919
2010-04-19,882.659
2010-04-20,895.783
2010-04-21,885.496
2010-04-22,877.782
2010-04-23,884.103
2010-04-26,888.462
2010-04-27,864.745
2010-04-28,851.863
2010-04-29,875.665
2010-04-30,876.8
2010-05-03,872.67
2010-05-04,843.827
2010-05-05,839.074
2010-05-06,834.476
2010-05-07,802.046
2010-05-10,875.526
2010-05-11,861.215
2010-05-12,869.409
2010-05-13,869.295
2010-05-14,832.741
2010-05-17,831.432
2010-05-18,855.812
2010-05-19,834.774
2010-05-20,815.757
2010-05-21,830.942
2010-05-24,827.571
2010-05-25,794.635
2010-05-26,808.7
2010-05-27,838.351
2010-05-28,837.022
2010-05-31,835.534
2010-06-01,837.062
2010-06-02,836.885
2010-06-03,843.545
2010-06-04,816.211
2010-06-07,811.516
2010-06-08,809.902
2010-06-09,830.904
2010-06-10,845.922
2010-06-11,843.466
2010-06-14,869.475
2010-06-15,876.476
2010-06-16,880.772
2010-06-17,884.035
2010-06-18,882.637
2010-06-21,889.868
2010-06-22,879.522
2010-06-23,861.262
2010-06-24,857.426
2010-06-25,853.088
2010-06-28,867.732
2010-06-29,830.908
2010-06-30,839.515
2010-07-01,837.324
2010-07-02,844.898
2010-07-05,838.111
2010-07-06,874.46
2010-07-07,873.832
2010-07-08,892.004
2010-07-09,894.38
2010-07-12,898.307
2010-07-13,919.934
2010-07-14,922.209
2010-07-15,926.922
2010-07-16,915.812
2010-07-19,912.303
2010-07-20,899.594
2010-07-21,914.678
2010-07-22,934.141
2010-07-23,928.961
2010-07-26,944.18
2010-07-27,945.013
2010-07-28,934.393
2010-07-29,927.305
2010-07-30,918.618
2010-08-02,947.307
2010-08-03,952.133
2010-08-04,953.152
2010-08-05,939.199
2010-08-06,925.104
2010-08-09,930.048
2010-08-10,917.348
2010-08-11,891.133
2010-08-12,918.102
2010-08-13,925.022
2010-08-16,927.541
2010-08-17,935.116
2010-08-18,931.409
2010-08-19,915.77
2010-08-20,898.729
2010-08-23,901.088
2010-08-24,893.428
2010-08-25,882.603
2010-08-26,901.134
2010-08-27,904.794
2010-08-30,903.378
2010-08-31,909.428
2010-09-01,950.201
2010-09-02,951.794
2010-09-03,951.161
2010-09-06,958.532
2010-09-07,946.004
