Date,BELGIUM SMID CAP SMID (Small+Mid Cap)
2005-11-09,654.992
2005-11-10,659.073
2005-11-11,660.584
2005-11-14,658.274
2005-11-15,657.023
2005-11-16,649.997
2005-11-17,650.51
2005-11-18,653.169
2005-11-21,655.665
2005-11-22,657.064
2005-11-23,665.027
2005-11-24,663.295
2005-11-25,663.177
2005-11-28,665.458
2005-11-29,656.131
2005-11-30,656.026
2005-12-01,656.672
2005-12-02,659.637
2005-12-05,662.495
2005-12-06,664.837
2005-12-07,664.617
2005-12-08,667.372
2005-12-09,668.16
2005-12-12,674.066
2005-12-13,673.433
2005-12-14,679.874
2005-12-15,671.84
2005-12-16,679.288
2005-12-19,678.897
2005-12-20,672.368
2005-12-21,669.346
2005-12-22,669.397
2005-12-23,670.663
2005-12-26,670.663
2005-12-27,674.917
2005-12-28,678.475
2005-12-29,675.24
2005-12-30,671.614
2006-01-02,675.67
2006-01-03,694.54
2006-01-04,706.089
2006-01-05,707.457
2006-01-06,711.761
2006-01-09,707.156
2006-01-10,704.247
2006-01-11,710.817
2006-01-12,707.807
2006-01-13,711.04
2006-01-16,714.939
2006-01-17,702.854
2006-01-18,701.644
2006-01-19,708.406
2006-01-20,707.366
2006-01-23,715.985
2006-01-24,717.794
2006-01-25,718.645
2006-01-26,720.846
2006-01-27,719.799
2006-01-30,716.422
2006-01-31,717.223
2006-02-01,715.902
2006-02-02,714.563
2006-02-03,710.98
2006-02-06,710.856
2006-02-07,707.597
2006-02-08,703.437
2006-02-09,709.947
2006-02-10,705.348
2006-02-13,703.481
2006-02-14,701.788
2006-02-15,705.646
2006-02-16,706.104
2006-02-17,712.442
2006-02-20,715.032
2006-02-21,715.639
2006-02-22,715.366
2006-02-23,720.036
2006-02-24,720.346
2006-02-27,717.964
2006-02-28,717.607
2006-03-01,720.616
2006-03-02,719.735
2006-03-03,720.404
2006-03-06,727.304
2006-03-07,714.167
2006-03-08,714.606
2006-03-09,719.033
2006-03-10,715.292
2006-03-13,718.295
2006-03-14,721.695
2006-03-15,727.241
2006-03-16,735.112
2006-03-17,735.779
2006-03-20,737.027
2006-03-21,733.053
2006-03-22,734.883
2006-03-23,728.292
2006-03-24,732.514
2006-03-27,731.895
2006-03-28,734.199
2006-03-29,726.878
2006-03-30,738.254
2006-03-31,735.38
2006-04-03,737.599
2006-04-04,747.479
2006-04-05,750.542
2006-04-06,750.425
2006-04-07,744.458
2006-04-10,741.879
2006-04-11,738.14
2006-04-12,729.803
2006-04-13,730.727
2006-04-14,730.727
2006-04-17,742.333
2006-04-18,743.495
2006-04-19,750.787
2006-04-20,751.095
2006-04-21,755.754
2006-04-24,762.985
2006-04-25,767.939
2006-04-26,773.066
2006-04-27,775.592
2006-04-28,778.728
2006-05-01,780.088
2006-05-02,784.22
2006-05-03,781.146
2006-05-04,791.104
2006-05-05,799.838
2006-05-08,800.593
2006-05-09,803.558
2006-05-10,803.321
2006-05-11,804.068
2006-05-12,790.592
2006-05-15,774.925
2006-05-16,773.203
2006-05-17,755.368
2006-05-18,746.43
2006-05-19,737.948
2006-05-22,717.738
2006-05-23,737.96
2006-05-24,731.07
2006-05-25,739.838
2006-05-26,750.415
2006-05-29,751.86
2006-05-30,746.358
2006-05-31,748.351
2006-06-01,747.402
2006-06-02,762.446
2006-06-05,757.473
2006-06-06,738.643
2006-06-07,735.165
2006-06-08,713.621
2006-06-09,718.614
2006-06-12,711.996
2006-06-13,693.997
2006-06-14,699.415
2006-06-15,717.781
2006-06-16,715.362
2006-06-19,715.648
2006-06-20,716.426
2006-06-21,722.925
2006-06-22,726.356
2006-06-23,725.124
2006-06-26,729.761
2006-06-27,731.792
2006-06-28,726.905
2006-06-29,734.989
2006-06-30,763.568
2006-07-03,772.777
2006-07-04,770.393
2006-07-05,758.486
2006-07-06,765.826
2006-07-07,768.989
2006-07-10,769.503
2006-07-11,767.107
2006-07-12,766.626
2006-07-13,753.096
2006-07-14,742.857
2006-07-17,731.186
2006-07-18,726.939
2006-07-19,740.085
2006-07-20,750.066
2006-07-21,746.264
2006-07-24,749.965
2006-07-25,752.259
2006-07-26,752.554
2006-07-27,764.138
2006-07-28,767.07
2006-07-31,769.88
2006-08-01,764.621
2006-08-02,771.501
2006-08-03,769.11
2006-08-04,779.951
2006-08-07,770.059
2006-08-08,773.848
2006-08-09,775.185
2006-08-10,764.336
2006-08-11,766.654
2006-08-14,770.583
2006-08-15,781.306
2006-08-16,787.021
2006-08-17,791.0
2006-08-18,790.089
2006-08-21,794.248
2006-08-22,785.662
2006-08-23,780.779
2006-08-24,785.685
2006-08-25,782.917
2006-08-28,789.084
2006-08-29,785.919
2006-08-30,794.144
2006-08-31,790.307
2006-09-01,793.875
2006-09-04,799.287
2006-09-05,797.595
2006-09-06,791.434
2006-09-07,782.367
2006-09-08,781.264
2006-09-11,779.533
2006-09-12,787.394
2006-09-13,791.774
2006-09-14,796.203
2006-09-15,790.943
2006-09-18,791.442
2006-09-19,792.287
2006-09-20,797.112
2006-09-21,803.69
2006-09-22,804.766
2006-09-25,801.853
2006-09-26,804.991
2006-09-27,814.004
2006-09-28,814.327
2006-09-29,815.571
2006-10-02,819.72
2006-10-03,813.169
2006-10-04,811.07
2006-10-05,816.968
2006-10-06,803.432
2006-10-09,802.208
2006-10-10,802.144
2006-10-11,804.797
2006-10-12,809.968
2006-10-13,807.954
2006-10-16,809.197
2006-10-17,803.36
2006-10-18,808.052
2006-10-19,814.054
2006-10-20,815.743
2006-10-23,811.729
2006-10-24,811.258
2006-10-25,817.69
2006-10-26,826.133
2006-10-27,823.346
2006-10-30,818.33
2006-10-31,825.764
2006-11-01,828.546
2006-11-02,826.855
2006-11-03,828.105
2006-11-06,828.952
2006-11-07,836.015
2006-11-08,834.668
2006-11-09,835.831
2006-11-10,843.982
2006-11-13,839.111
2006-11-14,840.567
2006-11-15,847.742
2006-11-16,844.203
2006-11-17,838.247
2006-11-20,834.556
2006-11-21,841.465
2006-11-22,849.272
2006-11-23,848.279
2006-11-24,852.139
2006-11-27,844.304
2006-11-28,836.14
2006-11-29,849.929
2006-11-30,850.553
2006-12-01,855.286
2006-12-04,860.637
2006-12-05,867.646
2006-12-06,869.524
2006-12-07,876.728
2006-12-08,881.985
2006-12-11,880.84
2006-12-12,887.997
2006-12-13,895.262
2006-12-14,891.325
2006-12-15,896.262
2006-12-18,895.254
2006-12-19,897.807
2006-12-20,897.924
2006-12-21,901.257
2006-12-22,898.523
2006-12-25,898.523
2006-12-26,897.123
2006-12-27,897.571
2006-12-28,898.24
2006-12-29,903.586
2007-01-01,903.586
2007-01-02,918.689
2007-01-03,918.627
2007-01-04,899.922
2007-01-05,890.856
2007-01-08,898.318
2007-01-09,902.345
2007-01-10,896.813
2007-01-11,902.749
2007-01-12,907.013
2007-01-15,908.808
2007-01-16,904.381
2007-01-17,908.027
2007-01-18,908.504
2007-01-19,909.719
2007-01-22,908.549
2007-01-23,908.196
2007-01-24,906.025
2007-01-25,905.368
2007-01-26,897.402
2007-01-29,899.965
2007-01-30,902.701
2007-01-31,907.241
2007-02-01,914.884
2007-02-02,915.857
2007-02-05,914.8
2007-02-06,926.925
2007-02-07,932.361
2007-02-08,926.781
2007-02-09,923.074
2007-02-12,917.181
2007-02-13,923.588
2007-02-14,937.08
2007-02-15,931.291
2007-02-16,927.208
2007-02-19,929.78
2007-02-20,926.303
2007-02-21,925.867
2007-02-22,925.696
2007-02-23,925.709
2007-02-26,929.891
2007-02-27,908.85
2007-02-28,896.705
2007-03-01,888.871
2007-03-02,895.772
2007-03-05,875.176
2007-03-06,880.31
2007-03-07,892.533
2007-03-08,901.155
2007-03-09,905.799
2007-03-12,912.845
2007-03-13,905.334
2007-03-14,886.981
2007-03-15,901.974
2007-03-16,907.657
2007-03-19,914.53
2007-03-20,916.717
2007-03-21,921.982
2007-03-22,933.416
2007-03-23,925.183
2007-03-26,927.301
2007-03-27,930.813
2007-03-28,927.975
2007-03-29,933.987
2007-03-30,929.132
2007-04-02,937.613
2007-04-03,941.751
2007-04-04,947.256
2007-04-05,952.778
2007-04-06,952.778
2007-04-09,947.815
2007-04-10,956.986
2007-04-11,956.554
2007-04-12,956.051
2007-04-13,959.905
2007-04-16,969.284
2007-04-17,967.222
2007-04-18,965.744
2007-04-19,963.09
2007-04-20,969.976
2007-04-23,967.295
2007-04-24,969.399
2007-04-25,978.936
2007-04-26,978.834
2007-04-27,978.679
2007-04-30,979.723
2007-05-01,976.062
2007-05-02,985.972
2007-05-03,993.628
2007-05-04,999.597
2007-05-07,1003.735
2007-05-08,993.84
2007-05-09,996.259
2007-05-10,993.682
2007-05-11,992.528
2007-05-14,994.487
2007-05-15,996.348
2007-05-16,995.87
2007-05-17,994.909
2007-05-18,1001.551
2007-05-21,995.176
2007-05-22,1005.172
2007-05-23,1007.688
2007-05-24,998.706
2007-05-25,997.578
2007-05-28,997.521
2007-05-29,997.306
2007-05-30,989.047
2007-05-31,1000.0
2007-06-01,1001.136
2007-06-04,1011.171
2007-06-05,1012.149
2007-06-06,994.71
2007-06-07,982.593
2007-06-08,972.706
2007-06-11,986.517
2007-06-12,984.02
2007-06-13,980.326
2007-06-14,993.787
2007-06-15,1004.996
2007-06-18,1006.498
2007-06-19,1004.169
2007-06-20,1008.642
2007-06-21,997.7
2007-06-22,995.627
2007-06-25,996.541
2007-06-26,994.202
2007-06-27,989.576
2007-06-28,998.712
2007-06-29,1006.394
2007-07-02,1005.514
2007-07-03,1014.674
2007-07-04,1024.36
2007-07-05,1016.051
2007-07-06,1021.577
2007-07-09,1023.29
2007-07-10,1027.455
2007-07-11,1025.556
2007-07-12,1033.471
2007-07-13,1038.011
2007-07-16,1037.939
2007-07-17,1035.243
2007-07-18,1028.285
2007-07-19,1031.826
2007-07-20,1029.224
2007-07-23,1031.286
2007-07-24,1015.532
2007-07-25,1000.349
2007-07-26,976.362
2007-07-27,961.364
2007-07-30,968.047
2007-07-31,978.362
2007-08-01,966.998
2007-08-02,974.128
2007-08-03,968.95
2007-08-06,951.503
2007-08-07,960.235
2007-08-08,972.984
2007-08-09,947.866
2007-08-10,932.925
2007-08-13,935.979
2007-08-14,927.188
2007-08-15,914.966
2007-08-16,880.608
2007-08-17,896.575
2007-08-20,905.838
2007-08-21,906.138
2007-08-22,922.942
2007-08-23,935.495
2007-08-24,948.493
2007-08-27,949.781
2007-08-28,938.338
2007-08-29,942.509
2007-08-30,955.785
2007-08-31,967.009
2007-09-03,973.781
2007-09-04,972.041
2007-09-05,969.216
2007-09-06,971.334
2007-09-07,960.07
2007-09-10,949.82
2007-09-11,962.77
2007-09-12,966.914
2007-09-13,969.223
2007-09-14,956.809
2007-09-17,945.335
2007-09-18,955.944
2007-09-19,981.35
2007-09-20,982.085
2007-09-21,986.063
2007-09-24,982.523
2007-09-25,968.073
2007-09-26,971.954
2007-09-27,978.756
2007-09-28,981.476
2007-10-01,980.964
2007-10-02,981.683
2007-10-03,988.388
2007-10-04,993.726
2007-10-05,995.279
2007-10-08,989.441
2007-10-09,994.893
2007-10-10,1000.787
2007-10-11,1010.968
2007-10-12,999.465
2007-10-15,1002.377
2007-10-16,988.649
2007-10-17,998.201
2007-10-18,984.706
2007-10-19,973.434
2007-10-22,949.851
2007-10-23,964.066
2007-10-24,954.237
2007-10-25,967.482
2007-10-26,974.265
2007-10-29,980.193
2007-10-30,971.415
2007-10-31,982.861
2007-11-01,968.189
2007-11-02,970.913
2007-11-05,964.723
2007-11-06,973.849
2007-11-07,971.73
2007-11-08,949.463
2007-11-09,939.312
2007-11-12,929.59
2007-11-13,934.741
2007-11-14,945.642
2007-11-15,929.416
2007-11-16,916.323
2007-11-19,899.266
2007-11-20,906.435
2007-11-21,882.874
2007-11-22,894.71
2007-11-23,912.898
2007-11-26,913.52
2007-11-27,919.693
2007-11-28,928.888
2007-11-29,930.704
2007-11-30,940.582
2007-12-03,940.373
2007-12-04,933.943
2007-12-05,937.079
2007-12-06,932.402
2007-12-07,938.622
2007-12-10,944.308
2007-12-11,940.475
2007-12-12,933.835
2007-12-13,916.191
2007-12-14,913.326
2007-12-17,895.114
2007-12-18,895.22
2007-12-19,894.135
2007-12-20,897.703
2007-12-21,908.193
2007-12-24,915.003
2007-12-25,915.003
2007-12-26,921.292
2007-12-27,927.512
2007-12-28,940.453
2007-12-31,937.392
2008-01-01,937.392
2008-01-02,938.925
2008-01-03,928.985
2008-01-04,923.988
2008-01-07,911.952
2008-01-08,911.511
2008-01-09,887.043
2008-01-10,880.914
2008-01-11,881.493
2008-01-14,890.662
2008-01-15,864.46
2008-01-16,837.566
2008-01-17,841.622
2008-01-18,822.968
2008-01-21,780.933
2008-01-22,803.501
2008-01-23,790.79
2008-01-24,828.931
2008-01-25,841.082
2008-01-28,847.045
2008-01-29,873.265
2008-01-30,866.629
2008-01-31,862.41
2008-02-01,879.345
2008-02-04,880.192
2008-02-05,843.916
2008-02-06,853.385
2008-02-07,828.021
2008-02-08,823.123
2008-02-11,819.545
2008-02-12,847.129
2008-02-13,848.569
2008-02-14,855.134
2008-02-15,848.893
2008-02-18,852.873
2008-02-19,867.654
2008-02-20,858.888
2008-02-21,871.788
2008-02-22,867.953
2008-02-25,877.743
2008-02-26,895.14
2008-02-27,904.031
2008-02-28,892.26
2008-02-29,884.608
2008-03-03,877.826
2008-03-04,872.742
2008-03-05,888.635
2008-03-06,888.598
2008-03-07,869.847
2008-03-10,853.138
2008-03-11,859.749
2008-03-12,881.558
2008-03-13,876.893
2008-03-14,875.46
2008-03-17,862.125
2008-03-18,876.413
2008-03-19,861.508
2008-03-20,837.749
2008-03-21,837.749
2008-03-24,836.554
2008-03-25,865.062
2008-03-26,873.537
2008-03-27,880.825
2008-03-28,878.102
2008-03-31,883.975
2008-04-01,888.727
2008-04-02,891.813
2008-04-03,880.263
2008-04-04,891.388
2008-04-07,899.409
2008-04-08,889.662
2008-04-09,887.16
2008-04-10,885.229
2008-04-11,881.68
2008-04-14,877.285
2008-04-15,878.355
2008-04-16,896.19
2008-04-17,893.915
2008-04-18,899.999
2008-04-21,907.349
2008-04-22,907.766
2008-04-23,911.008
2008-04-24,900.604
2008-04-25,909.101
2008-04-28,917.02
2008-04-29,921.478
2008-04-30,930.918
2008-05-01,923.833
2008-05-02,930.404
2008-05-05,934.378
2008-05-06,930.868
2008-05-07,919.639
2008-05-08,920.241
2008-05-09,908.736
2008-05-12,919.458
2008-05-13,920.543
2008-05-14,920.921
2008-05-15,920.719
2008-05-16,931.555
2008-05-19,937.809
2008-05-20,934.008
2008-05-21,938.97
2008-05-22,932.575
2008-05-23,920.597
2008-05-26,917.021
2008-05-27,915.279
2008-05-28,918.643
2008-05-29,916.083
2008-05-30,918.404
2008-06-02,918.397
2008-06-03,926.61
2008-06-04,923.29
2008-06-05,938.813
2008-06-06,941.229
2008-06-09,931.029
2008-06-10,914.798
2008-06-11,907.298
2008-06-12,901.405
2008-06-13,894.604
2008-06-16,906.357
2008-06-17,913.419
2008-06-18,897.818
2008-06-19,875.777
2008-06-20,874.538
2008-06-23,863.66
2008-06-24,854.363
2008-06-25,862.77
2008-06-26,858.685
2008-06-27,848.941
2008-06-30,852.3
2008-07-01,834.044
2008-07-02,831.371
2008-07-03,818.493
2008-07-04,812.232
2008-07-07,824.587
2008-07-08,812.913
2008-07-09,834.694
2008-07-10,823.87
2008-07-11,810.572
2008-07-14,813.888
2008-07-15,799.748
2008-07-16,792.676
2008-07-17,821.185
2008-07-18,824.208
2008-07-21,838.92
2008-07-22,831.459
2008-07-23,830.426
2008-07-24,813.334
2008-07-25,815.874
2008-07-28,812.968
2008-07-29,805.038
2008-07-30,812.703
2008-07-31,800.836
2008-08-01,798.082
2008-08-04,792.277
2008-08-05,804.583
2008-08-06,823.755
2008-08-07,810.187
2008-08-08,798.19
2008-08-11,805.763
2008-08-12,805.192
2008-08-13,788.576
2008-08-14,791.577
2008-08-15,791.858
2008-08-18,791.856
2008-08-19,778.122
2008-08-20,774.413
2008-08-21,785.095
2008-08-22,793.974
2008-08-25,791.359
2008-08-26,785.318
2008-08-27,789.537
2008-08-28,796.807
2008-08-29,813.268
2008-09-01,805.933
2008-09-02,813.236
2008-09-03,800.342
2008-09-04,772.225
2008-09-05,751.265
2008-09-08,773.066
2008-09-09,758.372
2008-09-10,753.931
2008-09-11,737.857
2008-09-12,763.678
2008-09-15,751.947
2008-09-16,741.701
2008-09-17,729.978
2008-09-18,731.904
2008-09-19,768.354
2008-09-22,775.895
2008-09-23,759.766
2008-09-24,751.844
2008-09-25,760.254
2008-09-26,745.916
2008-09-29,703.548
2008-09-30,703.106
2008-10-01,698.783
2008-10-02,686.085
2008-10-03,691.19
2008-10-06,638.796
2008-10-07,634.803
2008-10-08,600.609
2008-10-09,587.027
2008-10-10,552.4
2008-10-13,596.798
2008-10-14,611.563
2008-10-15,585.541
2008-10-16,549.019
2008-10-17,560.041
2008-10-20,561.875
2008-10-21,556.95
2008-10-22,518.944
2008-10-23,513.108
2008-10-24,487.844
2008-10-27,459.143
2008-10-28,469.859
2008-10-29,511.271
2008-10-30,523.763
2008-10-31,531.613
2008-11-03,550.151
2008-11-04,577.147
2008-11-05,572.436
2008-11-06,542.049
2008-11-07,542.59
2008-11-10,555.637
2008-11-11,531.558
2008-11-12,519.146
2008-11-13,518.491
2008-11-14,524.667
2008-11-17,513.353
2008-11-18,510.356
2008-11-19,493.022
2008-11-20,471.519
2008-11-21,463.661
2008-11-24,494.346
2008-11-25,500.839
2008-11-26,495.536
2008-11-27,507.925
2008-11-28,503.607
2008-12-01,477.034
2008-12-02,486.907
2008-12-03,489.573
2008-12-04,488.265
2008-12-05,481.179
2008-12-08,503.641
2008-12-09,503.658
2008-12-10,512.845
2008-12-11,518.497
2008-12-12,518.75
2008-12-15,528.971
2008-12-16,530.979
2008-12-17,551.201
2008-12-18,560.604
2008-12-19,539.115
2008-12-22,528.402
2008-12-23,531.491
2008-12-24,526.269
2008-12-25,526.269
2008-12-26,528.809
2008-12-29,541.921
2008-12-30,543.772
2008-12-31,531.675
2009-01-01,531.675
2009-01-02,557.842
2009-01-05,553.104
2009-01-06,551.135
2009-01-07,567.347
2009-01-08,562.582
2009-01-09,553.088
2009-01-12,550.145
2009-01-13,549.333
2009-01-14,532.935
2009-01-15,521.584
2009-01-16,536.502
2009-01-19,522.711
2009-01-20,505.429
2009-01-21,515.145
2009-01-22,517.636
2009-01-23,511.237
2009-01-26,540.648
2009-01-27,539.278
2009-01-28,556.275
2009-01-29,544.988
2009-01-30,541.055
2009-02-02,530.991
2009-02-03,538.947
2009-02-04,535.467
2009-02-05,534.498
2009-02-06,546.142
2009-02-09,559.437
2009-02-10,545.23
2009-02-11,540.004
2009-02-12,521.257
2009-02-13,524.801
2009-02-16,521.153
2009-02-17,496.23
2009-02-18,489.969
2009-02-19,501.996
2009-02-20,489.923
2009-02-23,486.357
2009-02-24,481.945
2009-02-25,481.262
2009-02-26,485.93
2009-02-27,485.913
2009-03-02,463.775
2009-03-03,454.049
2009-03-04,459.858
2009-03-05,443.762
2009-03-06,443.031
2009-03-09,449.291
2009-03-10,469.716
2009-03-11,469.899
2009-03-12,480.845
2009-03-13,482.734
2009-03-16,492.297
2009-03-17,493.339
2009-03-18,501.06
2009-03-19,522.317
2009-03-20,523.947
2009-03-23,530.439
2009-03-24,531.49
2009-03-25,531.145
2009-03-26,536.796
2009-03-27,522.133
2009-03-30,505.638
2009-03-31,522.547
2009-04-01,532.633
2009-04-02,556.427
2009-04-03,555.371
2009-04-06,547.25
2009-04-07,528.46
2009-04-08,532.285
2009-04-09,547.445
2009-04-10,547.445
2009-04-13,552.088
2009-04-14,557.336
2009-04-15,561.887
2009-04-16,564.988
2009-04-17,573.16
2009-04-20,551.779
2009-04-21,560.029
2009-04-22,570.752
2009-04-23,577.573
2009-04-24,599.13
2009-04-27,585.984
2009-04-28,577.435
2009-04-29,594.468
2009-04-30,594.689
2009-05-01,594.779
2009-05-04,608.009
2009-05-05,601.546
2009-05-06,614.14
2009-05-07,635.284
2009-05-08,651.091
2009-05-11,640.859
2009-05-12,642.294
2009-05-13,617.41
2009-05-14,620.362
2009-05-15,636.805
2009-05-18,646.875
2009-05-19,662.652
2009-05-20,684.179
2009-05-21,667.788
2009-05-22,683.706
2009-05-25,687.803
2009-05-26,683.247
2009-05-27,687.853
2009-05-28,681.222
2009-05-29,691.388
2009-06-01,702.046
2009-06-02,705.763
2009-06-03,690.144
2009-06-04,687.266
2009-06-05,674.988
2009-06-08,659.45
2009-06-09,671.559
2009-06-10,676.285
2009-06-11,676.995
2009-06-12,675.475
2009-06-15,648.411
2009-06-16,646.43
2009-06-17,628.195
2009-06-18,642.383
2009-06-19,648.27
2009-06-22,626.232
2009-06-23,635.487
2009-06-24,652.419
2009-06-25,645.624
2009-06-26,655.352
2009-06-29,663.628
2009-06-30,662.55
2009-07-01,675.481
2009-07-02,656.332
2009-07-03,654.028
2009-07-06,642.607
2009-07-07,644.681
2009-07-08,625.977
2009-07-09,638.735
2009-07-10,633.477
2009-07-13,643.666
2009-07-14,649.478
2009-07-15,675.137
2009-07-16,676.885
2009-07-17,678.531
2009-07-20,691.65
2009-07-21,695.149
2009-07-22,696.849
2009-07-23,703.01
2009-07-24,699.29
2009-07-27,703.089
2009-07-28,687.019
2009-07-29,684.759
2009-07-30,695.45
2009-07-31,713.031
2009-08-03,729.667
2009-08-04,729.464
2009-08-05,731.239
2009-08-06,738.609
2009-08-07,733.301
2009-08-10,739.101
2009-08-11,726.765
2009-08-12,733.628
2009-08-13,748.059
2009-08-14,745.385
2009-08-17,716.238
2009-08-18,724.772
2009-08-19,731.678
2009-08-20,750.682
2009-08-21,763.734
2009-08-24,779.649
2009-08-25,784.214
2009-08-26,772.362
2009-08-27,765.324
2009-08-28,782.742
2009-08-31,769.558
2009-09-01,758.707
2009-09-02,738.297
2009-09-03,751.446
2009-09-04,761.708
2009-09-07,785.043
2009-09-08,799.143
2009-09-09,809.709
2009-09-10,809.211
2009-09-11,812.519
2009-09-14,802.147
2009-09-15,809.756
2009-09-16,824.417
2009-09-17,826.955
2009-09-18,821.811
2009-09-21,810.143
2009-09-22,815.226
2009-09-23,823.971
2009-09-24,812.982
2009-09-25,813.827
2009-09-28,814.681
2009-09-29,813.061
2009-09-30,814.64
2009-10-01,803.284
2009-10-02,796.379
2009-10-05,805.746
2009-10-06,832.461
2009-10-07,822.178
2009-10-08,834.542
2009-10-09,836.826
2009-10-12,851.176
2009-10-13,844.865
2009-10-14,862.515
2009-10-15,868.409
2009-10-16,863.415
2009-10-19,871.184
2009-10-20,865.365
2009-10-21,861.739
2009-10-22,848.673
2009-10-23,851.816
2009-10-26,831.044
2009-10-27,809.928
2009-10-28,784.174
2009-10-29,812.894
2009-10-30,802.719
2009-11-02,806.228
2009-11-03,784.138
2009-11-04,811.936
2009-11-05,818.934
2009-11-06,822.077
2009-11-09,845.069
2009-11-10,839.008
2009-11-11,844.978
2009-11-12,837.094
2009-11-13,841.493
2009-11-16,854.829
2009-11-17,850.408
2009-11-18,856.431
2009-11-19,838.466
2009-11-20,838.643
2009-11-23,858.373
2009-11-24,850.313
2009-11-25,857.039
2009-11-26,832.26
2009-11-27,841.717
2009-11-30,832.529
2009-12-01,858.347
2009-12-02,861.707
2009-12-03,868.088
2009-12-04,856.398
2009-12-07,852.802
2009-12-08,839.151
2009-12-09,823.236
2009-12-10,827.381
2009-12-11,818.5
2009-12-14,824.432
2009-12-15,821.539
2009-12-16,829.055
2009-12-17,809.491
2009-12-18,796.823
2009-12-21,805.003
2009-12-22,802.227
2009-12-23,807.686
2009-12-24,808.653
2009-12-25,808.653
2009-12-28,818.098
2009-12-29,819.176
2009-12-30,809.717
2009-12-31,811.22
2010-01-01,811.22
2010-01-04,834.371
2010-01-05,842.625
2010-01-06,843.671
2010-01-07,844.459
2010-01-08,846.636
2010-01-11,857.669
2010-01-12,851.891
2010-01-13,851.381
2010-01-14,850.604
2010-01-15,840.427
2010-01-18,844.497
2010-01-19,837.1
2010-01-20,820.479
2010-01-21,809.485
2010-01-22,806.138
2010-01-25,811.478
2010-01-26,812.522
2010-01-27,805.916
2010-01-28,800.553
2010-01-29,798.833
2010-02-01,809.272
2010-02-02,818.515
2010-02-03,811.502
2010-02-04,780.259
2010-02-05,758.203
2010-02-08,759.758
2010-02-09,767.539
2010-02-10,774.262
2010-02-11,771.628
2010-02-12,771.862
2010-02-15,767.747
2010-02-16,780.744
2010-02-17,787.33
2010-02-18,787.737
2010-02-19,783.246
2010-02-22,788.33
2010-02-23,782.766
2010-02-24,783.651
2010-02-25,771.18
2010-02-26,786.763
2010-03-01,785.922
2010-03-02,796.772
2010-03-03,817.507
2010-03-04,816.034
2010-03-05,824.342
2010-03-08,821.264
2010-03-09,816.748
2010-03-10,829.099
2010-03-11,821.301
2010-03-12,829.829
2010-03-15,819.775
2010-03-16,833.796
2010-03-17,844.295
2010-03-18,832.301
2010-03-19,821.65
2010-03-22,821.963
2010-03-23,827.972
2010-03-24,818.918
2010-03-25,826.155
2010-03-26,824.892
2010-03-29,829.901
2010-03-30,823.443
2010-03-31,827.25
2010-04-01,838.32
2010-04-02,838.32
2010-04-05,836.4
2010-04-06,833.753
2010-04-07,829.636
2010-04-08,824.478
2010-04-09,843.68
2010-04-12,856.742
2010-04-13,854.991
2010-04-14,862.367
2010-04-15,858.725
2010-04-16,848.278
2010-04-19,837.781
2010-04-20,842.817
2010-04-21,837.509
2010-04-22,823.678
2010-04-23,834.275
2010-04-26,833.477
2010-04-27,808.535
2010-04-28,779.498
2010-04-29,797.207
2010-04-30,799.398
2010-05-03,796.233
2010-05-04,765.261
2010-05-05,736.822
2010-05-06,716.979
2010-05-07,687.584
2010-05-10,757.417
2010-05-11,740.052
2010-05-12,759.656
2010-05-13,754.32
2010-05-14,723.577
2010-05-17,710.884
2010-05-18,726.484
2010-05-19,707.556
2010-05-20,691.237
2010-05-21,703.614
2010-05-24,696.034
2010-05-25,668.779
2010-05-26,686.435
2010-05-27,715.583
2010-05-28,716.631
2010-05-31,714.605
2010-06-01,722.045
2010-06-02,716.308
2010-06-03,722.633
2010-06-04,700.921
2010-06-07,689.356
2010-06-08,685.037
2010-06-09,700.685
2010-06-10,715.015
2010-06-11,710.726
2010-06-14,730.463
2010-06-15,731.859
2010-06-16,730.495
2010-06-17,734.181
2010-06-18,738.95
2010-06-21,743.039
2010-06-22,735.478
2010-06-23,721.096
2010-06-24,713.445
2010-06-25,708.386
2010-06-28,717.278
2010-06-29,686.149
2010-06-30,689.854
2010-07-01,686.497
2010-07-02,694.287
2010-07-05,690.346
2010-07-06,712.288
2010-07-07,713.122
2010-07-08,725.661
2010-07-09,725.681
2010-07-12,722.834
2010-07-13,739.788
2010-07-14,744.211
2010-07-15,746.36
2010-07-16,740.024
2010-07-19,737.422
2010-07-20,728.706
2010-07-21,734.573
2010-07-22,752.631
2010-07-23,748.538
2010-07-26,762.033
2010-07-27,767.365
2010-07-28,766.594
2010-07-29,769.153
2010-07-30,764.272
2010-08-02,790.582
2010-08-03,794.852
2010-08-04,789.387
2010-08-05,792.016
2010-08-06,796.79
2010-08-09,797.346
2010-08-10,783.776
2010-08-11,753.647
2010-08-12,746.0
2010-08-13,731.003
2010-08-16,733.192
2010-08-17,751.362
2010-08-18,749.017
2010-08-19,739.998
2010-08-20,722.1
2010-08-23,725.572
2010-08-24,718.576
2010-08-25,716.551
2010-08-26,731.112
2010-08-27,736.262
2010-08-30,731.616
2010-08-31,731.367
2010-09-01,755.062
2010-09-02,760.515
2010-09-03,765.873
2010-09-06,769.498
2010-09-07,753.904
2010-09-08,757.091
2010-09-09,761.977
2010-09-10,762.815
2010-09-13,781.599
2010-09-14,788.562
2010-09-15,790.856
