Date,ISRAEL MID VALUE Mid Cap
2005-11-10,644.595
2005-11-11,642.656
2005-11-14,622.759
2005-11-15,616.013
2005-11-16,612.716
2005-11-17,627.648
2005-11-18,627.183
2005-11-21,617.211
2005-11-22,616.688
2005-11-23,628.013
2005-11-24,632.374
2005-11-25,633.351
2005-11-28,644.536
2005-11-29,650.025
2005-11-30,646.445
2005-12-01,647.423
2005-12-02,649.266
2005-12-05,663.698
2005-12-06,670.777
2005-12-07,666.322
2005-12-08,668.593
2005-12-09,668.16
2005-12-12,692.773
2005-12-13,698.323
2005-12-14,695.346
2005-12-15,698.912
2005-12-16,700.704
2005-12-19,681.373
2005-12-20,693.069
2005-12-21,694.875
2005-12-22,698.351
2005-12-23,700.941
2005-12-26,703.735
2005-12-27,702.508
2005-12-28,693.179
2005-12-29,698.983
2005-12-30,695.985
2006-01-02,724.123
2006-01-03,724.799
2006-01-04,723.285
2006-01-05,689.894
2006-01-06,689.55
2006-01-09,690.936
2006-01-10,674.485
2006-01-11,681.993
2006-01-12,682.635
2006-01-13,683.375
2006-01-16,695.098
2006-01-17,692.343
2006-01-18,687.853
2006-01-19,695.512
2006-01-20,695.85
2006-01-23,689.875
2006-01-24,692.617
2006-01-25,703.685
2006-01-26,698.379
2006-01-27,695.855
2006-01-30,686.596
2006-01-31,676.824
2006-02-01,680.865
2006-02-02,680.268
2006-02-03,677.81
2006-02-06,662.662
2006-02-07,655.919
2006-02-08,654.249
2006-02-09,660.222
2006-02-10,660.152
2006-02-13,653.338
2006-02-14,641.25
2006-02-15,641.115
2006-02-16,641.41
2006-02-17,642.231
2006-02-20,636.681
2006-02-21,635.773
2006-02-22,634.417
2006-02-23,628.457
2006-02-24,628.257
2006-02-27,631.215
2006-02-28,633.758
2006-03-01,635.53
2006-03-02,638.651
2006-03-03,637.903
2006-03-06,647.504
2006-03-07,641.994
2006-03-08,641.687
2006-03-09,641.555
2006-03-10,640.888
2006-03-13,647.913
2006-03-14,648.236
2006-03-15,655.122
2006-03-16,668.165
2006-03-17,672.539
2006-03-20,679.904
2006-03-21,682.742
2006-03-22,686.133
2006-03-23,686.471
2006-03-24,685.298
2006-03-27,685.244
2006-03-28,685.573
2006-03-29,666.469
2006-03-30,661.704
2006-03-31,660.713
2006-04-03,668.588
2006-04-04,682.278
2006-04-05,684.553
2006-04-06,693.195
2006-04-07,691.992
2006-04-10,696.904
2006-04-11,693.567
2006-04-12,692.511
2006-04-13,691.263
2006-04-14,691.263
2006-04-17,694.202
2006-04-18,696.708
2006-04-19,699.347
2006-04-20,721.203
2006-04-21,722.565
2006-04-24,726.867
2006-04-25,736.197
2006-04-26,735.351
2006-04-27,748.2
2006-04-28,753.448
2006-05-01,756.977
2006-05-02,755.14
2006-05-03,754.073
2006-05-04,747.826
2006-05-05,750.42
2006-05-08,762.422
2006-05-09,767.052
2006-05-10,773.41
2006-05-11,772.734
2006-05-12,770.474
2006-05-15,767.25
2006-05-16,788.346
2006-05-17,786.698
2006-05-18,776.948
2006-05-19,776.078
2006-05-22,752.051
2006-05-23,761.949
2006-05-24,745.571
2006-05-25,741.95
2006-05-26,742.443
2006-05-29,748.381
2006-05-30,740.936
2006-05-31,730.094
2006-06-01,729.569
2006-06-02,731.228
2006-06-05,726.639
2006-06-06,711.633
2006-06-07,714.341
2006-06-08,709.268
2006-06-09,712.407
2006-06-12,706.416
2006-06-13,693.511
2006-06-14,704.678
2006-06-15,713.952
2006-06-16,717.857
2006-06-19,717.708
2006-06-20,712.46
2006-06-21,713.495
2006-06-22,715.042
2006-06-23,712.914
2006-06-26,691.092
2006-06-27,685.043
2006-06-28,672.184
2006-06-29,668.927
2006-06-30,675.448
2006-07-03,694.547
2006-07-04,705.251
2006-07-05,685.843
2006-07-06,690.873
2006-07-07,692.448
2006-07-10,704.09
2006-07-11,690.882
2006-07-12,647.739
2006-07-13,607.324
2006-07-14,603.976
2006-07-17,626.006
2006-07-18,650.851
2006-07-19,646.591
2006-07-20,658.629
2006-07-21,654.062
2006-07-24,654.022
2006-07-25,659.896
2006-07-26,638.69
2006-07-27,640.014
2006-07-28,639.725
2006-07-31,661.079
2006-08-01,651.208
2006-08-02,658.974
2006-08-03,657.972
2006-08-04,658.982
2006-08-07,659.026
2006-08-08,670.792
2006-08-09,661.834
2006-08-10,649.322
2006-08-11,650.653
2006-08-14,675.583
2006-08-15,681.39
2006-08-16,673.7
2006-08-17,692.229
2006-08-18,691.714
2006-08-21,701.973
2006-08-22,696.097
2006-08-23,692.806
2006-08-24,693.162
2006-08-25,690.246
2006-08-28,664.642
2006-08-29,673.424
2006-08-30,680.367
2006-08-31,681.475
2006-09-01,681.007
2006-09-04,677.579
2006-09-05,676.44
2006-09-06,668.195
2006-09-07,659.98
2006-09-08,660.318
2006-09-11,652.038
2006-09-12,664.777
2006-09-13,670.759
2006-09-14,675.171
2006-09-15,676.601
2006-09-18,697.513
2006-09-19,699.42
2006-09-20,710.621
2006-09-21,715.347
2006-09-22,715.182
2006-09-25,715.156
2006-09-26,718.0
2006-09-27,711.203
2006-09-28,723.055
2006-09-29,722.384
2006-10-02,722.988
2006-10-03,732.546
2006-10-04,736.314
2006-10-05,740.888
2006-10-06,744.686
2006-10-09,739.666
2006-10-10,740.702
2006-10-11,737.344
2006-10-12,743.482
2006-10-13,745.493
2006-10-16,744.917
2006-10-17,743.637
2006-10-18,754.646
2006-10-19,745.566
2006-10-20,742.821
2006-10-23,746.03
2006-10-24,740.041
2006-10-25,744.174
2006-10-26,758.206
2006-10-27,757.5
2006-10-30,762.599
2006-10-31,769.77
2006-11-01,770.093
2006-11-02,760.135
2006-11-03,760.179
2006-11-06,763.651
2006-11-07,760.69
2006-11-08,756.487
2006-11-09,749.316
2006-11-10,752.546
2006-11-13,761.681
2006-11-14,760.518
2006-11-15,762.225
2006-11-16,773.017
2006-11-17,771.405
2006-11-20,764.151
2006-11-21,768.596
2006-11-22,785.688
2006-11-23,781.776
2006-11-24,782.501
2006-11-27,792.954
2006-11-28,796.877
2006-11-29,818.822
2006-11-30,817.904
2006-12-01,819.644
2006-12-04,814.975
2006-12-05,820.736
2006-12-06,825.615
2006-12-07,836.936
2006-12-08,837.306
2006-12-11,837.24
2006-12-12,833.895
2006-12-13,836.469
2006-12-14,848.834
2006-12-15,844.829
2006-12-18,844.027
2006-12-19,842.517
2006-12-20,857.217
2006-12-21,859.0
2006-12-22,859.411
2006-12-25,838.886
2006-12-26,835.368
2006-12-27,836.198
2006-12-28,838.495
2006-12-29,836.705
2007-01-01,844.623
2007-01-02,845.0
2007-01-03,859.15
2007-01-04,852.514
2007-01-05,852.111
2007-01-08,837.184
2007-01-09,832.12
2007-01-10,821.271
2007-01-11,821.481
2007-01-12,827.177
2007-01-15,844.936
2007-01-16,847.378
2007-01-17,851.873
2007-01-18,843.957
2007-01-19,844.377
2007-01-22,843.736
2007-01-23,836.979
2007-01-24,838.514
2007-01-25,837.378
2007-01-26,835.405
2007-01-29,836.488
2007-01-30,838.188
2007-01-31,834.288
2007-02-01,849.894
2007-02-02,850.094
2007-02-05,862.674
2007-02-06,869.633
2007-02-07,878.377
2007-02-08,874.825
2007-02-09,875.591
2007-02-12,864.831
2007-02-13,870.189
2007-02-14,884.056
2007-02-15,880.114
2007-02-16,883.519
2007-02-19,903.523
2007-02-20,895.477
2007-02-21,897.998
2007-02-22,892.608
2007-02-23,891.33
2007-02-26,879.495
2007-02-27,860.337
2007-02-28,858.292
2007-03-01,858.21
2007-03-02,859.566
2007-03-05,838.105
2007-03-06,847.136
2007-03-07,834.999
2007-03-08,847.193
2007-03-09,848.303
2007-03-12,871.692
2007-03-13,862.457
2007-03-14,840.01
2007-03-15,837.672
2007-03-16,838.668
2007-03-19,834.184
2007-03-20,830.227
2007-03-21,838.976
2007-03-22,842.295
2007-03-23,841.692
2007-03-26,857.485
2007-03-27,873.549
2007-03-28,858.972
2007-03-29,869.9
2007-03-30,871.176
2007-04-02,875.438
2007-04-03,875.386
2007-04-04,905.979
2007-04-05,907.076
2007-04-06,907.076
2007-04-09,908.616
2007-04-10,909.001
2007-04-11,915.53
2007-04-12,918.776
2007-04-13,917.986
2007-04-16,936.239
2007-04-17,930.053
2007-04-18,929.793
2007-04-19,931.606
2007-04-20,931.378
2007-04-23,946.902
2007-04-24,946.67
2007-04-25,962.164
2007-04-26,966.866
2007-04-27,970.238
2007-04-30,939.32
2007-05-01,945.916
2007-05-02,947.103
2007-05-03,955.946
2007-05-04,957.295
2007-05-07,990.243
2007-05-08,987.857
2007-05-09,1006.364
2007-05-10,1013.807
2007-05-11,1011.398
2007-05-14,1018.327
2007-05-15,1032.662
2007-05-16,1044.571
2007-05-17,1028.539
2007-05-18,1020.689
2007-05-21,1006.785
2007-05-22,1015.412
2007-05-23,1015.156
2007-05-24,993.311
2007-05-25,991.099
2007-05-28,1006.241
2007-05-29,1008.982
2007-05-30,994.042
2007-05-31,1000.0
2007-06-01,999.387
2007-06-04,1001.11
2007-06-05,1009.846
2007-06-06,991.78
2007-06-07,968.151
2007-06-08,963.982
2007-06-11,953.113
2007-06-12,932.693
2007-06-13,934.326
2007-06-14,946.221
2007-06-15,959.672
2007-06-18,974.081
2007-06-19,967.796
2007-06-20,972.434
2007-06-21,966.397
2007-06-22,964.785
2007-06-25,960.382
2007-06-26,950.394
2007-06-27,946.588
2007-06-28,944.354
2007-06-29,946.138
2007-07-02,967.651
2007-07-03,985.374
2007-07-04,990.663
2007-07-05,985.036
2007-07-06,985.826
2007-07-09,998.6
2007-07-10,988.722
2007-07-11,979.712
2007-07-12,979.165
2007-07-13,979.866
2007-07-16,967.036
2007-07-17,974.187
2007-07-18,970.513
2007-07-19,978.329
2007-07-20,978.506
2007-07-23,970.776
2007-07-24,983.1
2007-07-25,963.865
2007-07-26,933.25
2007-07-27,923.247
2007-07-30,902.655
2007-07-31,911.281
2007-08-01,886.479
2007-08-02,885.853
2007-08-03,881.237
2007-08-06,869.447
2007-08-07,877.905
2007-08-08,904.698
2007-08-09,884.791
2007-08-10,883.254
2007-08-13,896.632
2007-08-14,895.225
2007-08-15,887.589
2007-08-16,869.459
2007-08-17,874.142
2007-08-20,892.246
2007-08-21,883.048
2007-08-22,901.85
2007-08-23,909.258
2007-08-24,909.842
2007-08-27,927.261
2007-08-28,928.881
2007-08-29,928.314
2007-08-30,918.386
2007-08-31,920.685
2007-09-03,924.295
2007-09-04,928.53
2007-09-05,929.087
2007-09-06,916.93
2007-09-07,916.38
2007-09-10,907.491
2007-09-11,915.75
2007-09-12,917.104
2007-09-13,916.52
2007-09-14,915.865
2007-09-17,916.172
2007-09-18,925.263
2007-09-19,955.431
2007-09-20,957.672
2007-09-21,959.884
2007-09-24,980.98
2007-09-25,985.023
2007-09-26,987.133
2007-09-27,983.096
2007-09-28,986.171
2007-10-01,1010.646
2007-10-02,1017.667
2007-10-03,1016.767
2007-10-04,1015.122
2007-10-05,1018.795
2007-10-08,1033.527
2007-10-09,1044.627
2007-10-10,1032.571
2007-10-11,1039.119
2007-10-12,1036.4
2007-10-15,1018.454
2007-10-16,1019.327
2007-10-17,1027.635
2007-10-18,1022.722
2007-10-19,1019.393
2007-10-22,1005.394
2007-10-23,1023.961
2007-10-24,1000.938
2007-10-25,1021.518
2007-10-26,1031.253
2007-10-29,1055.341
2007-10-30,1061.465
2007-10-31,1073.634
2007-11-01,1052.186
2007-11-02,1056.386
2007-11-05,1057.059
2007-11-06,1069.668
2007-11-07,1062.339
2007-11-08,1047.046
2007-11-09,1045.48
2007-11-12,1022.622
2007-11-13,1049.778
2007-11-14,1048.357
2007-11-15,1040.367
2007-11-16,1043.307
2007-11-19,1041.247
2007-11-20,1057.465
2007-11-21,1035.428
2007-11-22,1035.054
2007-11-23,1033.674
2007-11-26,1031.316
2007-11-27,1024.849
2007-11-28,1039.626
2007-11-29,1047.484
2007-11-30,1042.871
2007-12-03,1043.671
2007-12-04,1040.781
2007-12-05,1066.948
2007-12-06,1063.267
2007-12-07,1063.89
2007-12-10,1069.275
2007-12-11,1040.658
2007-12-12,1045.767
2007-12-13,1028.219
2007-12-14,1014.325
2007-12-17,967.158
2007-12-18,987.92
2007-12-19,986.345
2007-12-20,980.237
2007-12-21,988.541
2007-12-24,1004.958
2007-12-25,1023.303
2007-12-26,1030.314
2007-12-27,1029.769
2007-12-28,1034.104
2007-12-31,1049.008
2008-01-01,1053.583
2008-01-02,1046.863
2008-01-03,1037.311
2008-01-04,1036.382
2008-01-07,1011.467
2008-01-08,1026.758
2008-01-09,1008.855
2008-01-10,992.104
2008-01-11,994.972
2008-01-14,1026.995
2008-01-15,1008.428
2008-01-16,999.021
2008-01-17,1002.417
2008-01-18,995.903
2008-01-21,969.227
2008-01-22,983.293
2008-01-23,966.051
2008-01-24,951.433
2008-01-25,952.822
2008-01-28,941.062
2008-01-29,967.265
2008-01-30,961.195
2008-01-31,966.646
2008-02-01,973.903
2008-02-04,989.217
2008-02-05,965.697
2008-02-06,958.143
2008-02-07,957.765
2008-02-08,958.514
2008-02-11,961.171
2008-02-12,973.545
2008-02-13,989.262
2008-02-14,994.875
2008-02-15,995.496
2008-02-18,990.386
2008-02-19,991.017
2008-02-20,978.21
2008-02-21,994.034
2008-02-22,999.808
2008-02-25,1003.402
2008-02-26,988.408
2008-02-27,997.743
2008-02-28,988.842
2008-02-29,974.376
2008-03-03,971.154
2008-03-04,973.115
2008-03-05,988.579
2008-03-06,973.266
2008-03-07,971.413
2008-03-10,965.579
2008-03-11,983.46
2008-03-12,1001.309
2008-03-13,983.167
2008-03-14,973.491
2008-03-17,955.178
2008-03-18,971.786
2008-03-19,975.114
2008-03-20,968.112
2008-03-21,968.112
2008-03-24,978.629
2008-03-25,999.74
2008-03-26,985.357
2008-03-27,974.484
2008-03-28,969.616
2008-03-31,940.114
2008-04-01,939.939
2008-04-02,954.609
2008-04-03,940.26
2008-04-04,929.394
2008-04-07,927.159
2008-04-08,933.173
2008-04-09,943.478
2008-04-10,945.365
2008-04-11,943.308
2008-04-14,942.986
2008-04-15,958.341
2008-04-16,989.472
2008-04-17,994.938
2008-04-18,1005.773
2008-04-21,1010.611
2008-04-22,1013.968
2008-04-23,1011.71
2008-04-24,1003.446
2008-04-25,999.054
2008-04-28,999.18
2008-04-29,994.035
2008-04-30,1005.579
2008-05-01,997.618
2008-05-02,996.461
2008-05-05,1013.689
2008-05-06,1008.397
2008-05-07,1002.143
2008-05-08,1002.132
2008-05-09,993.669
2008-05-12,1005.947
2008-05-13,1010.362
2008-05-14,1027.838
2008-05-15,1025.26
2008-05-16,1042.133
2008-05-19,1044.12
2008-05-20,1025.97
2008-05-21,1053.218
2008-05-22,1052.832
2008-05-23,1049.9
2008-05-26,1037.601
2008-05-27,1050.15
2008-05-28,1046.704
2008-05-29,1052.316
2008-05-30,1059.198
2008-06-02,1034.742
2008-06-03,1031.528
2008-06-04,1007.531
2008-06-05,1011.617
2008-06-06,1016.834
2008-06-09,1022.106
2008-06-10,990.216
2008-06-11,981.771
2008-06-12,998.427
2008-06-13,990.338
2008-06-16,994.78
2008-06-17,1012.556
2008-06-18,1005.282
2008-06-19,1006.03
2008-06-20,1008.28
2008-06-23,990.268
2008-06-24,967.437
2008-06-25,991.841
2008-06-26,963.428
2008-06-27,963.342
2008-06-30,949.738
2008-07-01,961.723
2008-07-02,949.801
2008-07-03,923.117
2008-07-04,926.006
2008-07-07,924.684
2008-07-08,921.208
2008-07-09,934.043
2008-07-10,881.754
2008-07-11,877.452
2008-07-14,883.191
2008-07-15,869.849
2008-07-16,864.135
2008-07-17,886.561
2008-07-18,875.317
2008-07-21,891.587
2008-07-22,879.365
2008-07-23,889.041
2008-07-24,873.761
2008-07-25,881.533
2008-07-28,867.421
2008-07-29,874.64
2008-07-30,868.086
2008-07-31,862.988
2008-08-01,853.468
2008-08-04,842.471
2008-08-05,858.351
2008-08-06,851.812
2008-08-07,844.698
2008-08-08,839.14
2008-08-11,854.787
2008-08-12,856.165
2008-08-13,833.151
2008-08-14,836.808
2008-08-15,840.475
2008-08-18,842.298
2008-08-19,839.124
2008-08-20,838.901
2008-08-21,857.161
2008-08-22,861.346
2008-08-25,865.963
2008-08-26,852.2
2008-08-27,840.223
2008-08-28,821.83
2008-08-29,830.455
2008-09-01,807.372
2008-09-02,826.704
2008-09-03,823.951
2008-09-04,824.711
2008-09-05,817.529
2008-09-08,830.273
2008-09-09,818.219
2008-09-10,810.513
2008-09-11,781.203
2008-09-12,787.871
2008-09-15,782.918
2008-09-16,735.086
2008-09-17,696.106
2008-09-18,688.14
2008-09-19,691.837
2008-09-22,728.784
2008-09-23,737.045
2008-09-24,738.191
2008-09-25,770.22
2008-09-26,760.304
2008-09-29,752.082
2008-09-30,750.174
2008-10-01,747.05
2008-10-02,714.488
2008-10-03,713.786
2008-10-06,648.164
2008-10-07,677.206
2008-10-08,663.691
2008-10-09,665.312
2008-10-10,665.082
2008-10-13,660.043
2008-10-14,667.769
2008-10-15,643.742
2008-10-16,627.074
2008-10-17,624.014
2008-10-20,621.521
2008-10-21,617.125
2008-10-22,634.76
2008-10-23,639.172
2008-10-24,637.876
2008-10-27,582.371
2008-10-28,584.043
2008-10-29,587.591
2008-10-30,596.486
2008-10-31,604.195
2008-11-03,629.517
2008-11-04,651.768
2008-11-05,642.673
2008-11-06,609.475
2008-11-07,610.681
2008-11-10,616.044
2008-11-11,581.321
2008-11-12,543.703
2008-11-13,521.578
2008-11-14,522.384
2008-11-17,499.765
2008-11-18,502.883
2008-11-19,493.53
2008-11-20,471.456
2008-11-21,475.621
2008-11-24,458.448
2008-11-25,504.761
2008-11-26,511.337
2008-11-27,498.682
2008-11-28,497.923
2008-12-01,486.319
2008-12-02,492.503
2008-12-03,471.324
2008-12-04,491.593
2008-12-05,491.84
2008-12-08,562.792
2008-12-09,567.276
2008-12-10,571.406
2008-12-11,564.44
2008-12-12,561.337
2008-12-15,522.982
2008-12-16,533.602
2008-12-17,552.669
2008-12-18,555.789
2008-12-19,552.809
2008-12-22,498.503
2008-12-23,481.902
2008-12-24,467.977
2008-12-25,468.13
2008-12-26,470.62
2008-12-29,472.26
2008-12-30,496.881
2008-12-31,505.541
2009-01-01,527.904
2009-01-02,529.235
2009-01-05,527.586
2009-01-06,549.917
2009-01-07,546.795
2009-01-08,526.87
2009-01-09,527.754
2009-01-12,530.775
2009-01-13,527.411
2009-01-14,502.804
2009-01-15,509.902
2009-01-16,517.354
2009-01-19,521.995
2009-01-20,523.637
2009-01-21,492.94
2009-01-22,484.236
2009-01-23,480.157
2009-01-26,494.337
2009-01-27,481.316
2009-01-28,500.6
2009-01-29,492.107
2009-01-30,489.627
2009-02-02,477.127
2009-02-03,490.178
2009-02-04,507.34
2009-02-05,515.822
2009-02-06,520.952
2009-02-09,550.297
2009-02-10,553.051
2009-02-11,528.342
2009-02-12,535.387
2009-02-13,536.246
2009-02-16,534.279
2009-02-17,514.322
2009-02-18,517.085
2009-02-19,509.182
2009-02-20,507.561
2009-02-23,492.101
2009-02-24,479.034
2009-02-25,479.254
2009-02-26,485.034
2009-02-27,489.503
2009-03-02,474.869
2009-03-03,471.715
2009-03-04,482.827
2009-03-05,468.517
2009-03-06,468.102
2009-03-09,462.976
2009-03-10,464.988
2009-03-11,495.749
2009-03-12,494.133
2009-03-13,494.209
2009-03-16,531.306
2009-03-17,532.875
2009-03-18,528.389
2009-03-19,547.925
2009-03-20,548.774
2009-03-23,569.023
2009-03-24,568.205
2009-03-25,572.538
2009-03-26,593.974
2009-03-27,590.563
2009-03-30,568.729
2009-03-31,589.558
2009-04-01,590.473
2009-04-02,638.112
2009-04-03,638.434
2009-04-06,621.049
2009-04-07,624.503
2009-04-08,623.523
2009-04-09,627.881
2009-04-10,627.881
2009-04-13,651.296
2009-04-14,647.189
2009-04-15,645.406
2009-04-16,661.076
2009-04-17,662.572
2009-04-20,624.642
2009-04-21,606.19
2009-04-22,609.691
2009-04-23,639.96
2009-04-24,643.448
2009-04-27,651.076
2009-04-28,651.076
2009-04-29,658.979
2009-04-30,685.891
2009-05-01,685.882
2009-05-04,700.369
2009-05-05,704.311
2009-05-06,722.986
2009-05-07,727.212
2009-05-08,734.152
2009-05-11,708.181
2009-05-12,718.684
2009-05-13,686.734
2009-05-14,690.776
2009-05-15,689.567
2009-05-18,699.772
2009-05-19,733.16
2009-05-20,753.248
2009-05-21,748.921
2009-05-22,757.949
2009-05-25,756.537
2009-05-26,741.079
2009-05-27,749.073
2009-05-28,749.64
2009-05-29,759.931
2009-06-01,795.311
2009-06-02,787.073
2009-06-03,760.926
2009-06-04,764.974
2009-06-05,761.13
2009-06-08,756.284
2009-06-09,776.778
2009-06-10,769.943
2009-06-11,767.148
2009-06-12,766.484
2009-06-15,725.438
2009-06-16,733.297
2009-06-17,718.741
2009-06-18,720.474
2009-06-19,720.828
2009-06-22,723.951
2009-06-23,724.961
2009-06-24,741.881
2009-06-25,718.244
2009-06-26,720.891
2009-06-29,753.25
2009-06-30,751.081
2009-07-01,765.054
2009-07-02,756.43
2009-07-03,754.795
2009-07-06,724.411
2009-07-07,728.014
2009-07-08,715.867
2009-07-09,718.417
2009-07-10,715.721
2009-07-13,733.427
2009-07-14,737.001
2009-07-15,751.458
2009-07-16,768.51
2009-07-17,765.265
2009-07-20,789.482
2009-07-21,813.584
2009-07-22,809.253
2009-07-23,820.796
2009-07-24,821.454
2009-07-27,843.037
2009-07-28,853.168
2009-07-29,862.894
2009-07-30,866.131
2009-07-31,867.641
2009-08-03,881.582
2009-08-04,855.943
2009-08-05,843.882
2009-08-06,853.303
2009-08-07,854.635
2009-08-10,836.385
2009-08-11,821.193
2009-08-12,832.593
2009-08-13,857.899
2009-08-14,853.964
2009-08-17,830.195
2009-08-18,841.001
2009-08-19,844.518
2009-08-20,861.028
2009-08-21,864.55
2009-08-24,892.511
2009-08-25,910.185
2009-08-26,901.908
2009-08-27,876.316
2009-08-28,877.183
2009-08-31,857.771
2009-09-01,877.466
2009-09-02,872.743
2009-09-03,898.431
2009-09-04,907.101
2009-09-07,901.814
2009-09-08,902.261
2009-09-09,907.977
2009-09-10,890.936
2009-09-11,894.334
2009-09-14,872.821
2009-09-15,895.094
2009-09-16,918.348
2009-09-17,914.951
2009-09-18,918.077
2009-09-21,913.51
2009-09-22,936.868
2009-09-23,936.009
2009-09-24,935.034
2009-09-25,931.948
2009-09-28,935.078
2009-09-29,938.159
2009-09-30,914.37
2009-10-01,929.499
2009-10-02,926.758
2009-10-05,930.029
2009-10-06,950.277
2009-10-07,945.835
2009-10-08,951.852
2009-10-09,950.909
2009-10-12,956.01
2009-10-13,951.698
2009-10-14,972.706
2009-10-15,974.322
2009-10-16,971.479
2009-10-19,970.839
2009-10-20,970.247
2009-10-21,976.536
2009-10-22,976.885
2009-10-23,976.875
2009-10-26,983.973
2009-10-27,977.053
2009-10-28,947.554
2009-10-29,944.502
2009-10-30,942.74
2009-11-02,909.884
2009-11-03,887.788
2009-11-04,906.235
2009-11-05,913.504
2009-11-06,918.61
2009-11-09,942.42
2009-11-10,938.023
2009-11-11,945.999
2009-11-12,933.507
2009-11-13,935.607
2009-11-16,943.61
2009-11-17,943.395
2009-11-18,949.898
2009-11-19,943.216
2009-11-20,940.496
2009-11-23,964.683
2009-11-24,967.468
2009-11-25,983.678
2009-11-26,966.144
2009-11-27,964.93
2009-11-30,971.584
2009-12-01,996.482
2009-12-02,998.274
2009-12-03,1013.655
2009-12-04,1008.578
2009-12-07,1019.736
2009-12-08,1005.325
2009-12-09,1007.437
2009-12-10,1025.656
2009-12-11,1022.498
2009-12-14,1027.717
2009-12-15,1017.666
2009-12-16,1028.861
2009-12-17,1008.519
2009-12-18,1004.62
2009-12-21,1027.005
2009-12-22,1033.587
2009-12-23,1033.235
2009-12-24,1052.036
2009-12-25,1052.036
2009-12-28,1047.159
2009-12-29,1042.565
2009-12-30,1048.32
2009-12-31,1043.717
2010-01-01,1043.717
2010-01-04,1082.667
2010-01-05,1088.449
2010-01-06,1085.516
2010-01-07,1077.563
2010-01-08,1079.985
2010-01-11,1090.482
2010-01-12,1062.616
2010-01-13,1072.167
2010-01-14,1066.455
2010-01-15,1066.817
2010-01-18,1085.513
2010-01-19,1077.17
2010-01-20,1061.0
2010-01-21,1063.811
2010-01-22,1064.226
2010-01-25,1050.765
2010-01-26,1048.453
2010-01-27,1039.179
2010-01-28,1048.471
2010-01-29,1051.331
2010-02-01,1035.086
2010-02-02,1046.402
2010-02-03,1051.927
2010-02-04,1039.98
2010-02-05,1038.159
2010-02-08,1029.229
2010-02-09,1036.171
2010-02-10,1037.335
2010-02-11,1043.449
2010-02-12,1039.841
2010-02-15,1058.222
2010-02-16,1066.739
2010-02-17,1068.853
2010-02-18,1060.898
2010-02-19,1051.433
2010-02-22,1062.142
2010-02-23,1058.169
2010-02-24,1060.316
2010-02-25,1041.231
2010-02-26,1047.004
2010-03-01,1066.407
2010-03-02,1075.219
2010-03-03,1077.478
2010-03-04,1095.029
2010-03-05,1095.363
2010-03-08,1091.529
2010-03-09,1081.978
2010-03-10,1096.722
2010-03-11,1092.743
2010-03-12,1094.873
2010-03-15,1084.414
2010-03-16,1089.748
2010-03-17,1102.532
2010-03-18,1082.727
2010-03-19,1080.931
2010-03-22,1060.675
2010-03-23,1069.53
2010-03-24,1069.658
2010-03-25,1077.535
2010-03-26,1076.525
2010-03-29,1092.622
2010-03-30,1094.734
2010-03-31,1097.634
2010-04-01,1105.178
2010-04-02,1105.178
2010-04-05,1105.402
2010-04-06,1108.291
2010-04-07,1099.209
2010-04-08,1078.663
2010-04-09,1081.734
2010-04-12,1084.472
2010-04-13,1074.135
2010-04-14,1074.89
2010-04-15,1063.159
2010-04-16,1060.146
2010-04-19,1040.443
2010-04-20,1042.581
2010-04-21,1044.029
2010-04-22,1037.046
2010-04-23,1041.572
2010-04-26,1042.283
2010-04-27,1028.645
2010-04-28,1015.242
2010-04-29,996.585
2010-04-30,998.73
2010-05-03,997.754
2010-05-04,966.214
2010-05-05,941.058
2010-05-06,942.963
2010-05-07,940.54
2010-05-10,982.983
2010-05-11,956.225
2010-05-12,980.815
2010-05-13,969.575
2010-05-14,966.1
2010-05-17,954.151
2010-05-18,950.679
2010-05-19,944.492
2010-05-20,901.98
2010-05-21,907.354
2010-05-24,915.654
2010-05-25,885.237
2010-05-26,892.873
2010-05-27,900.388
2010-05-28,903.23
2010-05-31,875.038
2010-06-01,870.646
2010-06-02,872.205
2010-06-03,892.757
2010-06-04,890.043
2010-06-07,870.314
2010-06-08,858.07
2010-06-09,874.449
2010-06-10,870.653
2010-06-11,870.088
2010-06-14,899.982
2010-06-15,904.491
2010-06-16,899.022
2010-06-17,897.721
2010-06-18,899.013
2010-06-21,916.515
2010-06-22,903.132
2010-06-23,893.946
2010-06-24,873.625
2010-06-25,872.382
2010-06-28,865.324
2010-06-29,848.875
2010-06-30,839.697
2010-07-01,832.538
2010-07-02,831.757
2010-07-05,851.279
2010-07-06,868.009
2010-07-07,856.3
2010-07-08,879.763
2010-07-09,880.275
2010-07-12,892.788
2010-07-13,902.224
2010-07-14,890.15
2010-07-15,887.356
2010-07-16,890.405
2010-07-19,875.342
2010-07-20,873.732
2010-07-21,886.376
2010-07-22,894.173
2010-07-23,896.052
2010-07-26,911.362
2010-07-27,918.069
2010-07-28,918.545
2010-07-29,933.769
2010-07-30,934.139
2010-08-02,947.002
2010-08-03,946.182
2010-08-04,948.001
2010-08-05,945.855
2010-08-06,948.028
2010-08-09,969.768
2010-08-10,958.839
2010-08-11,944.382
2010-08-12,935.196
2010-08-13,933.413
2010-08-16,944.43
2010-08-17,957.538
2010-08-18,965.444
2010-08-19,954.618
2010-08-20,949.728
2010-08-23,947.018
2010-08-24,922.73
