Date,SWEDEN SMALL CAP Small Cap
2005-11-10,242.237
2005-11-11,245.086
2005-11-14,245.948
2005-11-15,243.389
2005-11-16,243.381
2005-11-17,247.733
2005-11-18,248.195
2005-11-21,251.44
2005-11-22,251.743
2005-11-23,254.954
2005-11-24,254.962
2005-11-25,256.323
2005-11-28,257.29
2005-11-29,256.031
2005-11-30,255.344
2005-12-01,256.16
2005-12-02,259.437
2005-12-05,259.631
2005-12-06,262.711
2005-12-07,261.485
2005-12-08,263.71
2005-12-09,264.768
2005-12-12,265.714
2005-12-13,265.98
2005-12-14,266.298
2005-12-15,263.855
2005-12-16,266.863
2005-12-19,268.853
2005-12-20,267.18
2005-12-21,268.371
2005-12-22,269.422
2005-12-23,270.295
2005-12-26,270.295
2005-12-27,272.984
2005-12-28,276.006
2005-12-29,275.65
2005-12-30,276.884
2006-01-02,274.191
2006-01-03,281.209
2006-01-04,286.171
2006-01-05,288.308
2006-01-06,289.921
2006-01-09,292.958
2006-01-10,289.864
2006-01-11,295.135
2006-01-12,294.538
2006-01-13,295.364
2006-01-16,295.851
2006-01-17,292.659
2006-01-18,287.713
2006-01-19,294.55
2006-01-20,297.938
2006-01-23,298.335
2006-01-24,296.827
2006-01-25,300.711
2006-01-26,304.708
2006-01-27,308.189
2006-01-30,306.71
2006-01-31,312.958
2006-02-01,314.093
2006-02-02,310.885
2006-02-03,308.165
2006-02-06,307.624
2006-02-07,305.027
2006-02-08,305.042
2006-02-09,310.257
2006-02-10,307.035
2006-02-13,304.143
2006-02-14,305.037
2006-02-15,308.739
2006-02-16,310.474
2006-02-17,313.812
2006-02-20,317.249
2006-02-21,316.131
2006-02-22,316.391
2006-02-23,318.596
2006-02-24,318.238
2006-02-27,320.348
2006-02-28,314.014
2006-03-01,320.654
2006-03-02,321.339
2006-03-03,324.358
2006-03-06,326.312
2006-03-07,319.278
2006-03-08,317.399
2006-03-09,318.38
2006-03-10,318.916
2006-03-13,322.339
2006-03-14,328.346
2006-03-15,329.402
2006-03-16,337.475
2006-03-17,341.152
2006-03-20,343.787
2006-03-21,341.296
2006-03-22,342.066
2006-03-23,341.993
2006-03-24,345.776
2006-03-27,345.88
2006-03-28,347.548
2006-03-29,344.95
2006-03-30,349.462
2006-03-31,350.295
2006-04-03,358.007
2006-04-04,362.776
2006-04-05,366.574
2006-04-06,368.037
2006-04-07,361.268
2006-04-10,359.999
2006-04-11,359.651
2006-04-12,357.62
2006-04-13,361.33
2006-04-14,361.33
2006-04-17,367.797
2006-04-18,369.44
2006-04-19,375.424
2006-04-20,373.133
2006-04-21,376.943
2006-04-24,376.917
2006-04-25,373.035
2006-04-26,375.159
2006-04-27,370.367
2006-04-28,375.752
2006-05-01,377.21
2006-05-02,385.324
2006-05-03,385.181
2006-05-04,390.767
2006-05-05,394.778
2006-05-08,397.991
2006-05-09,403.058
2006-05-10,405.144
2006-05-11,406.469
2006-05-12,397.169
2006-05-15,375.183
2006-05-16,370.298
2006-05-17,354.064
2006-05-18,339.902
2006-05-19,337.87
2006-05-22,315.023
2006-05-23,336.826
2006-05-24,333.163
2006-05-25,333.606
2006-05-26,347.539
2006-05-29,358.755
2006-05-30,352.432
2006-05-31,357.634
2006-06-01,358.888
2006-06-02,367.337
2006-06-05,368.843
2006-06-06,364.521
2006-06-07,354.804
2006-06-08,335.048
2006-06-09,340.498
2006-06-12,335.206
2006-06-13,317.817
2006-06-14,323.666
2006-06-15,343.064
2006-06-16,333.19
2006-06-19,337.287
2006-06-20,337.524
2006-06-21,340.532
2006-06-22,341.458
2006-06-23,340.202
2006-06-26,342.209
2006-06-27,337.439
2006-06-28,333.464
2006-06-29,337.331
2006-06-30,351.556
2006-07-03,355.007
2006-07-04,357.419
2006-07-05,349.797
2006-07-06,352.457
2006-07-07,353.202
2006-07-10,348.424
2006-07-11,347.527
2006-07-12,344.682
2006-07-13,339.51
2006-07-14,333.466
2006-07-17,319.922
2006-07-18,315.647
2006-07-19,325.48
2006-07-20,328.074
2006-07-21,326.138
2006-07-24,330.981
2006-07-25,332.187
2006-07-26,334.8
2006-07-27,344.318
2006-07-28,344.029
2006-07-31,346.806
2006-08-01,344.168
2006-08-02,350.404
2006-08-03,346.905
2006-08-04,352.51
2006-08-07,350.938
2006-08-08,350.985
2006-08-09,353.054
2006-08-10,343.982
2006-08-11,345.654
2006-08-14,344.419
2006-08-15,347.964
2006-08-16,352.866
2006-08-17,356.636
2006-08-18,354.127
2006-08-21,358.713
2006-08-22,357.261
2006-08-23,353.572
2006-08-24,352.475
2006-08-25,349.207
2006-08-28,350.59
2006-08-29,351.82
2006-08-30,354.023
2006-08-31,353.238
2006-09-01,355.599
2006-09-04,362.476
2006-09-05,361.433
2006-09-06,357.88
2006-09-07,352.039
2006-09-08,354.641
2006-09-11,356.471
2006-09-12,361.774
2006-09-13,364.133
2006-09-14,368.834
2006-09-15,369.298
2006-09-18,372.854
2006-09-19,371.205
2006-09-20,372.051
2006-09-21,376.413
2006-09-22,373.931
2006-09-25,368.936
2006-09-26,369.145
2006-09-27,375.09
2006-09-28,375.713
2006-09-29,374.567
2006-10-02,376.229
2006-10-03,371.514
2006-10-04,373.385
2006-10-05,379.169
2006-10-06,376.479
2006-10-09,375.183
2006-10-10,376.026
2006-10-11,376.468
2006-10-12,380.616
2006-10-13,379.462
2006-10-16,380.572
2006-10-17,377.78
2006-10-18,379.879
2006-10-19,382.431
2006-10-20,387.361
2006-10-23,388.496
2006-10-24,386.864
2006-10-25,387.189
2006-10-26,387.932
2006-10-27,390.272
2006-10-30,386.458
2006-10-31,388.109
2006-11-01,392.117
2006-11-02,388.247
2006-11-03,385.749
2006-11-06,389.816
2006-11-07,396.432
2006-11-08,396.441
2006-11-09,400.731
2006-11-10,403.02
2006-11-13,404.002
2006-11-14,407.57
2006-11-15,409.308
2006-11-16,409.693
2006-11-17,405.603
2006-11-20,405.284
2006-11-21,406.931
2006-11-22,414.252
2006-11-23,415.486
2006-11-24,417.203
2006-11-27,408.327
2006-11-28,402.92
2006-11-29,410.67
2006-11-30,414.345
2006-12-01,415.576
2006-12-04,416.126
2006-12-05,418.02
2006-12-06,420.406
2006-12-07,424.947
2006-12-08,425.14
2006-12-11,427.014
2006-12-12,433.843
2006-12-13,432.651
2006-12-14,431.115
2006-12-15,432.89
2006-12-18,432.391
2006-12-19,432.729
2006-12-20,438.823
2006-12-21,441.105
2006-12-22,441.246
2006-12-25,441.246
2006-12-26,439.303
2006-12-27,443.779
2006-12-28,442.45
2006-12-29,445.271
2007-01-01,445.271
2007-01-02,448.393
2007-01-03,444.622
2007-01-04,432.112
2007-01-05,430.363
2007-01-08,432.415
2007-01-09,430.809
2007-01-10,425.752
2007-01-11,428.837
2007-01-12,435.752
2007-01-15,443.417
2007-01-16,446.691
2007-01-17,446.505
2007-01-18,443.817
2007-01-19,442.924
2007-01-22,444.068
2007-01-23,447.769
2007-01-24,447.669
2007-01-25,447.43
2007-01-26,439.419
2007-01-29,442.383
2007-01-30,445.367
2007-01-31,442.629
2007-02-01,444.904
2007-02-02,444.38
2007-02-05,441.359
2007-02-06,443.694
2007-02-07,448.872
2007-02-08,443.693
2007-02-09,444.639
2007-02-12,439.033
2007-02-13,445.158
2007-02-14,453.56
2007-02-15,453.115
2007-02-16,453.263
2007-02-19,459.16
2007-02-20,458.086
2007-02-21,452.082
2007-02-22,453.435
2007-02-23,455.878
2007-02-26,461.411
2007-02-27,445.303
2007-02-28,435.678
2007-03-01,429.179
2007-03-02,432.617
2007-03-05,417.744
2007-03-06,426.31
2007-03-07,436.843
2007-03-08,441.317
2007-03-09,441.821
2007-03-12,443.106
2007-03-13,438.278
2007-03-14,424.022
2007-03-15,437.636
2007-03-16,438.995
2007-03-19,442.859
2007-03-20,446.933
2007-03-21,449.967
2007-03-22,456.619
2007-03-23,452.349
2007-03-26,452.53
2007-03-27,452.476
2007-03-28,448.923
2007-03-29,453.518
2007-03-30,455.164
2007-04-02,458.511
2007-04-03,464.529
2007-04-04,467.324
2007-04-05,474.241
2007-04-06,474.241
2007-04-09,471.086
2007-04-10,479.296
2007-04-11,478.184
2007-04-12,478.705
2007-04-13,481.612
2007-04-16,486.843
2007-04-17,489.166
2007-04-18,483.344
2007-04-19,477.227
2007-04-20,483.184
2007-04-23,481.137
2007-04-24,478.329
2007-04-25,483.804
2007-04-26,482.167
2007-04-27,484.081
2007-04-30,483.144
2007-05-01,482.712
2007-05-02,482.893
2007-05-03,482.969
2007-05-04,482.633
2007-05-07,485.683
2007-05-08,472.941
2007-05-09,473.102
2007-05-10,470.836
2007-05-11,470.957
2007-05-14,473.414
2007-05-15,477.576
2007-05-16,473.882
2007-05-17,469.309
2007-05-18,475.032
2007-05-21,477.841
2007-05-22,481.432
2007-05-23,486.383
2007-05-24,484.151
2007-05-25,485.548
2007-05-28,488.422
2007-05-29,484.951
2007-05-30,479.47
2007-05-31,488.637
2007-06-01,488.849
2007-06-04,489.909
2007-06-05,489.39
2007-06-06,487.311
2007-06-07,469.164
2007-06-08,467.061
2007-06-11,471.516
2007-06-12,459.667
2007-06-13,457.028
2007-06-14,463.861
2007-06-15,466.802
2007-06-18,463.434
2007-06-19,463.321
2007-06-20,472.855
2007-06-21,465.138
2007-06-22,467.382
2007-06-25,463.705
2007-06-26,463.322
2007-06-27,462.73
2007-06-28,469.904
2007-06-29,471.215
2007-07-02,474.164
2007-07-03,476.569
2007-07-04,480.265
2007-07-05,477.79
2007-07-06,478.503
2007-07-09,478.842
2007-07-10,481.158
2007-07-11,485.454
2007-07-12,487.246
2007-07-13,489.539
2007-07-16,489.043
2007-07-17,488.707
2007-07-18,487.706
2007-07-19,488.78
2007-07-20,487.295
2007-07-23,485.774
2007-07-24,480.056
2007-07-25,474.074
2007-07-26,463.393
2007-07-27,457.548
2007-07-30,464.944
2007-07-31,469.109
2007-08-01,456.765
2007-08-02,461.42
2007-08-03,460.443
2007-08-06,449.311
2007-08-07,448.914
2007-08-08,462.663
2007-08-09,454.123
2007-08-10,443.465
2007-08-13,446.114
2007-08-14,441.402
2007-08-15,429.445
2007-08-16,412.114
2007-08-17,423.759
2007-08-20,424.857
2007-08-21,423.085
2007-08-22,427.382
2007-08-23,431.311
2007-08-24,437.402
2007-08-27,438.882
2007-08-28,432.453
2007-08-29,435.323
2007-08-30,436.308
2007-08-31,439.59
2007-09-03,440.674
2007-09-04,439.206
2007-09-05,433.286
2007-09-06,438.84
2007-09-07,434.025
2007-09-10,428.495
2007-09-11,439.944
2007-09-12,445.932
2007-09-13,448.251
2007-09-14,441.556
2007-09-17,436.815
2007-09-18,437.39
2007-09-19,450.402
2007-09-20,446.52
2007-09-21,447.272
2007-09-24,448.296
2007-09-25,443.195
2007-09-26,446.527
2007-09-27,448.962
2007-09-28,457.061
2007-10-01,461.3
2007-10-02,457.107
2007-10-03,459.572
2007-10-04,458.429
2007-10-05,465.428
2007-10-08,461.756
2007-10-09,464.571
2007-10-10,468.938
2007-10-11,477.662
2007-10-12,474.416
2007-10-15,472.354
2007-10-16,462.536
2007-10-17,471.082
2007-10-18,469.716
2007-10-19,461.623
2007-10-22,444.896
2007-10-23,455.477
2007-10-24,449.099
2007-10-25,457.422
2007-10-26,462.116
2007-10-29,463.658
2007-10-30,462.227
2007-10-31,467.542
2007-11-01,461.043
2007-11-02,457.931
2007-11-05,454.604
2007-11-06,460.173
2007-11-07,460.38
2007-11-08,459.81
2007-11-09,450.234
2007-11-12,445.034
2007-11-13,454.602
2007-11-14,464.129
2007-11-15,455.542
2007-11-16,453.924
2007-11-19,439.513
2007-11-20,446.919
2007-11-21,434.631
2007-11-22,434.584
2007-11-23,439.928
2007-11-26,446.711
2007-11-27,441.211
2007-11-28,446.08
2007-11-29,447.726
2007-11-30,450.351
2007-12-03,449.144
2007-12-04,442.421
2007-12-05,445.98
2007-12-06,445.424
2007-12-07,452.239
2007-12-10,456.686
2007-12-11,457.143
2007-12-12,455.69
2007-12-13,441.793
2007-12-14,438.798
2007-12-17,423.021
2007-12-18,422.567
2007-12-19,419.662
2007-12-20,417.489
2007-12-21,424.822
2007-12-24,424.374
2007-12-25,424.374
2007-12-26,429.284
2007-12-27,430.16
2007-12-28,438.433
2007-12-31,436.062
2008-01-01,436.062
2008-01-02,437.928
2008-01-03,438.134
2008-01-04,429.388
2008-01-07,422.388
2008-01-08,425.25
2008-01-09,411.109
2008-01-10,407.108
2008-01-11,404.762
2008-01-14,410.881
2008-01-15,397.095
2008-01-16,386.919
2008-01-17,388.961
2008-01-18,381.492
2008-01-21,361.056
2008-01-22,370.807
2008-01-23,363.664
2008-01-24,382.402
2008-01-25,389.358
2008-01-28,386.312
2008-01-29,395.694
2008-01-30,395.413
2008-01-31,389.836
2008-02-01,403.931
2008-02-04,409.602
2008-02-05,391.75
2008-02-06,391.438
2008-02-07,377.309
2008-02-08,379.573
2008-02-11,375.916
2008-02-12,394.48
2008-02-13,397.41
2008-02-14,400.007
2008-02-15,400.228
2008-02-18,407.334
2008-02-19,412.775
2008-02-20,405.434
2008-02-21,418.341
2008-02-22,416.971
2008-02-25,425.571
2008-02-26,433.266
2008-02-27,440.816
2008-02-28,434.554
2008-02-29,431.281
2008-03-03,426.124
2008-03-04,420.806
2008-03-05,429.984
2008-03-06,428.306
2008-03-07,419.618
2008-03-10,412.747
2008-03-11,418.961
2008-03-12,427.131
2008-03-13,421.943
2008-03-14,418.233
2008-03-17,409.346
2008-03-18,417.289
2008-03-19,411.496
2008-03-20,399.718
2008-03-21,399.718
2008-03-24,398.91
2008-03-25,421.417
2008-03-26,426.149
2008-03-27,438.653
2008-03-28,437.135
2008-03-31,440.82
2008-04-01,447.174
2008-04-02,451.378
2008-04-03,446.049
2008-04-04,445.441
2008-04-07,450.607
2008-04-08,444.438
2008-04-09,446.841
2008-04-10,443.89
2008-04-11,436.651
2008-04-14,433.075
2008-04-15,432.93
2008-04-16,438.57
2008-04-17,430.668
2008-04-18,428.767
2008-04-21,434.012
2008-04-22,435.618
2008-04-23,435.45
2008-04-24,425.795
2008-04-25,426.597
2008-04-28,431.404
2008-04-29,423.695
2008-04-30,425.584
2008-05-01,421.659
2008-05-02,429.783
2008-05-05,431.046
2008-05-06,437.394
2008-05-07,438.646
2008-05-08,441.135
2008-05-09,439.716
2008-05-12,444.539
2008-05-13,442.938
2008-05-14,441.253
2008-05-15,441.852
2008-05-16,448.282
2008-05-19,454.613
2008-05-20,448.791
2008-05-21,453.581
2008-05-22,449.579
2008-05-23,447.46
2008-05-26,449.238
2008-05-27,444.921
2008-05-28,442.066
2008-05-29,443.207
2008-05-30,443.424
2008-06-02,439.749
2008-06-03,439.688
2008-06-04,432.247
2008-06-05,435.204
2008-06-06,440.772
2008-06-09,430.586
2008-06-10,417.973
2008-06-11,413.063
2008-06-12,410.088
2008-06-13,410.814
2008-06-16,417.04
2008-06-17,422.385
2008-06-18,411.133
2008-06-19,409.328
2008-06-20,412.421
2008-06-23,400.794
2008-06-24,392.412
2008-06-25,399.341
2008-06-26,395.309
2008-06-27,392.108
2008-06-30,391.059
2008-07-01,382.223
2008-07-02,381.101
2008-07-03,374.973
2008-07-04,371.936
2008-07-07,373.71
2008-07-08,364.43
2008-07-09,370.318
2008-07-10,364.911
2008-07-11,360.988
2008-07-14,360.081
2008-07-15,352.308
2008-07-16,347.979
2008-07-17,364.114
2008-07-18,370.017
2008-07-21,373.749
2008-07-22,363.91
2008-07-23,368.073
2008-07-24,360.265
2008-07-25,357.646
2008-07-28,357.13
2008-07-29,352.55
2008-07-30,363.448
2008-07-31,364.506
2008-08-01,360.538
2008-08-04,358.458
2008-08-05,362.842
2008-08-06,368.789
2008-08-07,369.144
2008-08-08,364.075
2008-08-11,368.125
2008-08-12,368.845
2008-08-13,361.996
2008-08-14,364.308
2008-08-15,361.321
2008-08-18,361.215
2008-08-19,346.76
2008-08-20,347.188
2008-08-21,349.675
2008-08-22,354.542
2008-08-25,349.691
2008-08-26,345.277
2008-08-27,346.033
2008-08-28,352.26
2008-08-29,353.106
2008-09-01,350.084
2008-09-02,349.931
2008-09-03,344.85
2008-09-04,333.259
2008-09-05,322.494
2008-09-08,329.141
2008-09-09,319.144
2008-09-10,312.612
2008-09-11,303.147
2008-09-12,314.045
2008-09-15,303.318
2008-09-16,290.282
2008-09-17,282.344
2008-09-18,280.835
2008-09-19,304.194
2008-09-22,309.661
2008-09-23,301.943
2008-09-24,297.773
2008-09-25,302.116
2008-09-26,296.214
2008-09-29,275.506
2008-09-30,269.035
2008-10-01,270.254
2008-10-02,263.409
2008-10-03,264.072
2008-10-06,237.702
2008-10-07,233.488
2008-10-08,214.884
2008-10-09,215.713
2008-10-10,201.937
2008-10-13,222.304
2008-10-14,232.304
2008-10-15,214.612
2008-10-16,199.503
2008-10-17,202.53
2008-10-20,204.003
2008-10-21,202.651
2008-10-22,189.463
2008-10-23,182.748
2008-10-24,168.46
2008-10-27,154.841
2008-10-28,157.24
2008-10-29,179.321
2008-10-30,186.306
2008-10-31,185.296
2008-11-03,197.119
2008-11-04,209.825
2008-11-05,204.373
2008-11-06,187.945
2008-11-07,189.956
2008-11-10,193.479
2008-11-11,178.513
2008-11-12,169.036
2008-11-13,168.868
2008-11-14,170.305
2008-11-17,166.954
2008-11-18,162.164
2008-11-19,155.538
2008-11-20,146.682
2008-11-21,141.975
2008-11-24,155.214
2008-11-25,159.031
2008-11-26,156.27
2008-11-27,162.49
2008-11-28,158.749
2008-12-01,147.918
2008-12-02,152.095
2008-12-03,152.782
2008-12-04,154.464
2008-12-05,148.198
2008-12-08,163.508
2008-12-09,165.025
2008-12-10,168.603
2008-12-11,169.807
2008-12-12,165.922
2008-12-15,163.954
2008-12-16,164.945
2008-12-17,173.127
2008-12-18,178.78
2008-12-19,171.208
2008-12-22,166.99
2008-12-23,166.014
2008-12-24,164.622
2008-12-25,164.622
2008-12-26,165.369
2008-12-29,171.527
2008-12-30,175.412
2008-12-31,171.761
2009-01-01,171.761
2009-01-02,183.537
2009-01-05,183.825
2009-01-06,183.545
2009-01-07,188.523
2009-01-08,184.246
2009-01-09,182.577
2009-01-12,178.066
2009-01-13,170.635
2009-01-14,161.962
2009-01-15,160.68
2009-01-16,165.24
2009-01-19,160.938
2009-01-20,153.261
2009-01-21,156.562
2009-01-22,157.509
2009-01-23,156.209
2009-01-26,166.887
2009-01-27,164.861
2009-01-28,172.031
2009-01-29,166.686
2009-01-30,161.027
2009-02-02,157.399
2009-02-03,159.193
2009-02-04,163.291
2009-02-05,163.621
2009-02-06,172.233
2009-02-09,182.599
2009-02-10,175.976
2009-02-11,170.071
2009-02-12,167.024
2009-02-13,172.067
2009-02-16,168.471
2009-02-17,157.874
2009-02-18,156.83
2009-02-19,157.704
2009-02-20,150.325
2009-02-23,149.45
2009-02-24,145.337
2009-02-25,145.383
2009-02-26,149.856
2009-02-27,148.46
2009-03-02,140.464
2009-03-03,138.064
2009-03-04,145.038
2009-03-05,136.206
2009-03-06,135.381
2009-03-09,135.597
2009-03-10,145.701
2009-03-11,149.431
2009-03-12,151.774
2009-03-13,155.273
2009-03-16,161.324
2009-03-17,159.1
2009-03-18,159.637
2009-03-19,170.004
2009-03-20,165.968
2009-03-23,170.108
2009-03-24,166.593
2009-03-25,169.027
2009-03-26,171.852
2009-03-27,168.04
2009-03-30,160.356
2009-03-31,164.131
2009-04-01,167.33
2009-04-02,180.347
2009-04-03,182.944
2009-04-06,183.44
2009-04-07,180.516
2009-04-08,180.639
2009-04-09,184.769
2009-04-10,184.769
2009-04-13,186.403
2009-04-14,195.088
2009-04-15,193.35
2009-04-16,195.181
2009-04-17,197.606
2009-04-20,184.147
2009-04-21,187.487
2009-04-22,197.846
2009-04-23,202.03
2009-04-24,212.266
2009-04-27,212.662
2009-04-28,208.31
2009-04-29,214.764
2009-04-30,215.881
2009-05-01,215.752
2009-05-04,224.955
2009-05-05,225.272
2009-05-06,232.768
2009-05-07,235.944
2009-05-08,239.202
2009-05-11,235.242
2009-05-12,232.662
2009-05-13,222.112
2009-05-14,225.057
2009-05-15,230.808
2009-05-18,234.753
2009-05-19,243.987
2009-05-20,249.251
2009-05-21,246.945
2009-05-22,249.41
2009-05-25,246.308
2009-05-26,242.308
2009-05-27,238.879
2009-05-28,236.638
2009-05-29,240.688
2009-06-01,252.625
2009-06-02,251.489
2009-06-03,238.775
2009-06-04,240.223
2009-06-05,235.516
2009-06-08,230.45
2009-06-09,234.339
2009-06-10,242.17
2009-06-11,243.274
2009-06-12,243.054
2009-06-15,234.915
2009-06-16,235.171
2009-06-17,227.682
2009-06-18,228.457
2009-06-19,227.562
2009-06-22,215.549
2009-06-23,216.675
2009-06-24,225.114
2009-06-25,219.459
2009-06-26,225.905
2009-06-29,231.308
2009-06-30,227.735
2009-07-01,238.824
2009-07-02,230.911
2009-07-03,229.634
2009-07-06,221.96
2009-07-07,221.751
2009-07-08,217.036
2009-07-09,217.714
2009-07-10,214.665
2009-07-13,217.008
2009-07-14,220.271
2009-07-15,230.545
2009-07-16,229.82
2009-07-17,231.882
2009-07-20,238.496
2009-07-21,244.651
2009-07-22,246.645
2009-07-23,255.051
2009-07-24,256.67
2009-07-27,253.986
2009-07-28,253.7
2009-07-29,253.008
2009-07-30,260.745
2009-07-31,265.975
2009-08-03,277.784
2009-08-04,273.132
2009-08-05,275.711
2009-08-06,277.251
2009-08-07,278.609
2009-08-10,277.083
2009-08-11,269.993
2009-08-12,277.347
2009-08-13,284.665
2009-08-14,281.045
2009-08-17,272.178
2009-08-18,278.817
2009-08-19,278.373
2009-08-20,284.641
2009-08-21,293.162
2009-08-24,297.301
2009-08-25,295.532
2009-08-26,288.295
2009-08-27,286.433
2009-08-28,294.903
2009-08-31,289.675
2009-09-01,283.717
2009-09-02,275.123
2009-09-03,279.542
2009-09-04,285.723
2009-09-07,294.655
2009-09-08,301.407
2009-09-09,306.024
2009-09-10,304.276
2009-09-11,308.686
2009-09-14,307.039
2009-09-15,310.975
2009-09-16,318.7
2009-09-17,321.015
2009-09-18,318.33
2009-09-21,313.542
2009-09-22,321.805
2009-09-23,322.438
2009-09-24,311.17
2009-09-25,308.249
2009-09-28,311.119
2009-09-29,308.989
2009-09-30,309.947
2009-10-01,303.075
2009-10-02,298.16
2009-10-05,299.563
2009-10-06,313.63
2009-10-07,308.462
2009-10-08,314.069
2009-10-09,315.067
2009-10-12,319.009
2009-10-13,318.052
2009-10-14,327.437
2009-10-15,326.61
2009-10-16,324.542
2009-10-19,329.115
2009-10-20,327.191
2009-10-21,330.54
2009-10-22,327.882
2009-10-23,334.699
2009-10-26,332.54
2009-10-27,326.202
2009-10-28,314.035
2009-10-29,324.534
2009-10-30,325.44
2009-11-02,324.86
2009-11-03,314.027
2009-11-04,326.676
2009-11-05,332.768
2009-11-06,330.433
2009-11-09,343.861
2009-11-10,343.347
2009-11-11,349.145
2009-11-12,348.173
2009-11-13,349.154
2009-11-16,355.905
2009-11-17,349.023
2009-11-18,352.667
2009-11-19,341.308
2009-11-20,339.419
2009-11-23,352.049
2009-11-24,347.838
2009-11-25,350.491
2009-11-26,334.778
2009-11-27,342.88
2009-11-30,336.401
2009-12-01,347.427
2009-12-02,353.196
2009-12-03,351.825
2009-12-04,350.441
2009-12-07,346.844
2009-12-08,340.194
2009-12-09,337.079
2009-12-10,339.177
2009-12-11,338.414
2009-12-14,339.163
2009-12-15,332.709
2009-12-16,335.4
2009-12-17,327.846
2009-12-18,325.969
2009-12-21,329.323
2009-12-22,326.245
2009-12-23,331.751
2009-12-24,330.591
2009-12-25,330.591
2009-12-28,335.962
2009-12-29,339.956
2009-12-30,340.406
2009-12-31,342.137
2010-01-01,342.137
2010-01-04,353.784
2010-01-05,355.391
2010-01-06,354.805
2010-01-07,356.568
2010-01-08,357.917
2010-01-11,363.934
2010-01-12,357.808
2010-01-13,357.713
2010-01-14,359.867
2010-01-15,359.503
2010-01-18,365.041
2010-01-19,365.161
2010-01-20,355.229
2010-01-21,350.284
2010-01-22,345.627
2010-01-25,346.312
2010-01-26,341.002
2010-01-27,341.54
2010-01-28,338.048
2010-01-29,340.213
2010-02-01,347.466
2010-02-02,352.644
2010-02-03,352.561
2010-02-04,339.538
2010-02-05,331.783
2010-02-08,329.721
2010-02-09,333.985
2010-02-10,334.091
2010-02-11,339.797
2010-02-12,335.29
2010-02-15,330.685
2010-02-16,335.687
2010-02-17,342.103
2010-02-18,344.113
2010-02-19,342.466
2010-02-22,347.377
2010-02-23,344.232
2010-02-24,346.852
2010-02-25,340.533
2010-02-26,347.898
2010-03-01,348.777
2010-03-02,355.431
2010-03-03,361.58
2010-03-04,362.667
2010-03-05,367.467
2010-03-08,369.656
2010-03-09,366.315
2010-03-10,369.618
2010-03-11,371.763
2010-03-12,375.936
2010-03-15,370.735
2010-03-16,377.286
2010-03-17,376.859
2010-03-18,370.622
2010-03-19,368.24
2010-03-22,369.18
2010-03-23,373.18
2010-03-24,367.364
2010-03-25,372.369
2010-03-26,371.613
2010-03-29,372.775
2010-03-30,372.602
2010-03-31,375.359
2010-04-01,382.608
2010-04-02,382.608
2010-04-05,383.37
2010-04-06,385.0
2010-04-07,383.401
2010-04-08,382.379
2010-04-09,386.404
2010-04-12,388.096
2010-04-13,383.139
2010-04-14,386.016
2010-04-15,386.725
2010-04-16,382.538
2010-04-19,377.547
2010-04-20,386.398
2010-04-21,378.266
2010-04-22,370.439
2010-04-23,380.598
2010-04-26,380.887
2010-04-27,367.689
2010-04-28,358.249
2010-04-29,366.782
2010-04-30,368.22
2010-05-03,368.257
2010-05-04,354.975
2010-05-05,335.611
2010-05-06,321.323
2010-05-07,302.769
2010-05-10,331.636
2010-05-11,324.185
2010-05-12,335.132
2010-05-13,332.095
2010-05-14,322.179
2010-05-17,316.668
2010-05-18,323.948
2010-05-19,309.902
2010-05-20,297.216
2010-05-21,304.615
2010-05-24,304.068
2010-05-25,287.48
2010-05-26,298.598
2010-05-27,309.673
2010-05-28,311.997
2010-05-31,314.633
2010-06-01,315.457
2010-06-02,314.746
2010-06-03,319.919
2010-06-04,307.758
2010-06-07,297.462
2010-06-08,293.385
2010-06-09,304.193
2010-06-10,312.871
2010-06-11,310.593
2010-06-14,319.804
2010-06-15,322.85
2010-06-16,318.648
2010-06-17,319.866
2010-06-18,322.834
2010-06-21,325.876
2010-06-22,324.598
2010-06-23,320.803
2010-06-24,314.084
2010-06-25,314.358
2010-06-28,317.215
2010-06-29,302.751
2010-06-30,306.877
2010-07-01,301.459
2010-07-02,308.331
2010-07-05,306.139
2010-07-06,317.523
2010-07-07,320.518
2010-07-08,326.464
2010-07-09,330.153
2010-07-12,330.963
2010-07-13,341.033
2010-07-14,343.502
2010-07-15,343.168
2010-07-16,338.02
2010-07-19,336.399
2010-07-20,331.596
2010-07-21,337.672
2010-07-22,343.592
2010-07-23,340.592
2010-07-26,347.294
2010-07-27,349.916
2010-07-28,350.956
2010-07-29,352.58
2010-07-30,351.705
2010-08-02,364.547
2010-08-03,366.262
2010-08-04,363.114
2010-08-05,365.808
2010-08-06,367.872
2010-08-09,370.85
2010-08-10,362.784
2010-08-11,345.129
2010-08-12,340.617
2010-08-13,339.697
2010-08-16,346.32
2010-08-17,353.711
2010-08-18,350.668
2010-08-19,345.411
2010-08-20,337.779
2010-08-23,339.098
2010-08-24,330.035
2010-08-25,326.702
2010-08-26,333.328
2010-08-27,337.89
2010-08-30,335.314
2010-08-31,332.986
2010-09-01,346.796
2010-09-02,349.057
2010-09-03,352.204
2010-09-06,356.394
2010-09-07,350.747
2010-09-08,356.497
2010-09-09,360.162
2010-09-10,363.063
2010-09-13,371.088
2010-09-14,376.907
2010-09-15,376.763
2010-09-16,378.472
2010-09-17,380.862
2010-09-20,385.773
2010-09-21,390.525
2010-09-22,396.771
