Date,NEW ZEALAND SMALL GROWTH Small Cap
2005-11-09,616.117
2005-11-10,619.505
2005-11-11,615.566
2005-11-14,611.229
2005-11-15,618.107
2005-11-16,619.027
2005-11-17,620.094
2005-11-18,623.726
2005-11-21,622.191
2005-11-22,620.425
2005-11-23,615.676
2005-11-24,626.273
2005-11-25,633.511
2005-11-28,634.676
2005-11-29,630.388
2005-11-30,639.278
2005-12-01,631.948
2005-12-02,636.339
2005-12-05,636.552
2005-12-06,623.651
2005-12-07,616.509
2005-12-08,613.605
2005-12-09,606.572
2005-12-12,613.658
2005-12-13,614.689
2005-12-14,615.809
2005-12-15,614.102
2005-12-16,620.8
2005-12-19,626.446
2005-12-20,620.224
2005-12-21,613.646
2005-12-22,610.45
2005-12-23,606.884
2005-12-26,606.884
2005-12-27,609.186
2005-12-28,614.298
2005-12-29,615.073
2005-12-30,623.262
2006-01-02,623.262
2006-01-03,623.537
2006-01-04,625.532
2006-01-05,616.371
2006-01-06,621.669
2006-01-09,625.461
2006-01-10,628.79
2006-01-11,631.45
2006-01-12,629.507
2006-01-13,632.156
2006-01-16,633.59
2006-01-17,622.849
2006-01-18,617.213
2006-01-19,611.907
2006-01-20,614.109
2006-01-23,613.092
2006-01-24,609.941
2006-01-25,612.611
2006-01-26,610.544
2006-01-27,610.381
2006-01-30,608.084
2006-01-31,618.058
2006-02-01,620.484
2006-02-02,627.294
2006-02-03,620.312
2006-02-06,616.607
2006-02-07,612.772
2006-02-08,610.684
2006-02-09,611.258
2006-02-10,612.032
2006-02-13,610.892
2006-02-14,610.58
2006-02-15,611.464
2006-02-16,601.356
2006-02-17,604.326
2006-02-20,606.631
2006-02-21,598.236
2006-02-22,608.967
2006-02-23,611.237
2006-02-24,611.527
2006-02-27,608.076
2006-02-28,617.551
2006-03-01,621.04
2006-03-02,624.837
2006-03-03,622.413
2006-03-06,617.035
2006-03-07,612.896
2006-03-08,616.775
2006-03-09,616.868
2006-03-10,613.661
2006-03-13,614.078
2006-03-14,626.091
2006-03-15,628.192
2006-03-16,616.598
2006-03-17,619.914
2006-03-20,612.196
2006-03-21,611.545
2006-03-22,624.067
2006-03-23,624.239
2006-03-24,614.473
2006-03-27,618.054
2006-03-28,624.591
2006-03-29,624.411
2006-03-30,632.277
2006-03-31,631.406
2006-04-03,636.542
2006-04-04,632.587
2006-04-05,641.848
2006-04-06,642.284
2006-04-07,635.628
2006-04-10,628.678
2006-04-11,628.692
2006-04-12,635.345
2006-04-13,635.445
2006-04-14,635.445
2006-04-17,641.095
2006-04-18,644.46
2006-04-19,651.411
2006-04-20,642.931
2006-04-21,654.988
2006-04-24,654.895
2006-04-25,648.256
2006-04-26,658.106
2006-04-27,663.323
2006-04-28,671.139
2006-05-01,670.8
2006-05-02,670.226
2006-05-03,674.273
2006-05-04,680.003
2006-05-05,681.743
2006-05-08,671.649
2006-05-09,679.781
2006-05-10,688.503
2006-05-11,690.053
2006-05-12,684.571
2006-05-15,663.394
2006-05-16,672.586
2006-05-17,673.848
2006-05-18,669.697
2006-05-19,663.284
2006-05-22,660.588
2006-05-23,659.759
2006-05-24,669.535
2006-05-25,665.791
2006-05-26,665.64
2006-05-29,667.282
2006-05-30,681.247
2006-05-31,679.082
2006-06-01,674.785
2006-06-02,679.29
2006-06-05,679.451
2006-06-06,675.072
2006-06-07,677.261
2006-06-08,677.76
2006-06-09,677.273
2006-06-12,675.501
2006-06-13,666.96
2006-06-14,664.904
2006-06-15,659.916
2006-06-16,667.882
2006-06-19,669.092
2006-06-20,666.064
2006-06-21,667.676
2006-06-22,664.142
2006-06-23,659.71
2006-06-26,656.924
2006-06-27,665.23
2006-06-28,649.403
2006-06-29,649.393
2006-06-30,669.611
2006-07-03,666.357
2006-07-04,672.333
2006-07-05,670.321
2006-07-06,672.322
2006-07-07,691.437
2006-07-10,697.805
2006-07-11,700.022
2006-07-12,701.291
2006-07-13,704.856
2006-07-14,692.773
2006-07-17,688.286
2006-07-18,693.173
2006-07-19,683.935
2006-07-20,683.837
2006-07-21,684.99
2006-07-24,682.326
2006-07-25,690.667
2006-07-26,691.661
2006-07-27,694.912
2006-07-28,691.605
2006-07-31,697.965
2006-08-01,696.17
2006-08-02,693.484
2006-08-03,695.297
2006-08-04,702.872
2006-08-07,696.051
2006-08-08,704.067
2006-08-09,697.757
2006-08-10,693.392
2006-08-11,692.511
2006-08-14,681.394
2006-08-15,686.132
2006-08-16,690.853
2006-08-17,689.923
2006-08-18,676.901
2006-08-21,666.214
2006-08-22,658.491
2006-08-23,670.966
2006-08-24,669.083
2006-08-25,672.005
2006-08-28,677.247
2006-08-29,685.64
2006-08-30,694.668
2006-08-31,694.07
2006-09-01,691.458
2006-09-04,695.464
2006-09-05,688.862
2006-09-06,689.942
2006-09-07,685.46
2006-09-08,674.249
2006-09-11,673.723
2006-09-12,670.086
2006-09-13,674.213
2006-09-14,693.602
2006-09-15,701.169
2006-09-18,700.547
2006-09-19,706.157
2006-09-20,696.484
2006-09-21,703.081
2006-09-22,694.578
2006-09-25,699.843
2006-09-26,695.011
2006-09-27,697.122
2006-09-28,697.765
2006-09-29,701.382
2006-10-02,705.747
2006-10-03,720.085
2006-10-04,728.545
2006-10-05,730.282
2006-10-06,722.394
2006-10-09,721.284
2006-10-10,728.85
2006-10-11,731.948
2006-10-12,733.877
2006-10-13,729.114
2006-10-16,728.142
2006-10-17,735.955
2006-10-18,732.477
2006-10-19,730.827
2006-10-20,732.199
2006-10-23,728.192
2006-10-24,730.888
2006-10-25,726.584
2006-10-26,721.394
2006-10-27,728.524
2006-10-30,738.465
2006-10-31,759.222
2006-11-01,772.727
2006-11-02,771.057
2006-11-03,764.624
2006-11-06,768.361
2006-11-07,776.492
2006-11-08,769.129
2006-11-09,765.179
2006-11-10,777.303
2006-11-13,755.497
2006-11-14,755.233
2006-11-15,758.194
2006-11-16,761.815
2006-11-17,761.339
2006-11-20,769.299
2006-11-21,773.84
2006-11-22,778.172
2006-11-23,775.366
2006-11-24,780.313
2006-11-27,778.115
2006-11-28,785.088
2006-11-29,790.373
2006-11-30,800.026
2006-12-01,805.644
2006-12-04,808.627
2006-12-05,805.41
2006-12-06,807.977
2006-12-07,817.303
2006-12-08,818.156
2006-12-11,813.214
2006-12-12,820.611
2006-12-13,826.561
2006-12-14,828.451
2006-12-15,827.628
2006-12-18,832.945
2006-12-19,833.006
2006-12-20,841.253
2006-12-21,839.463
2006-12-22,849.354
2006-12-25,849.354
2006-12-26,849.051
2006-12-27,860.95
2006-12-28,867.494
2006-12-29,871.189
2007-01-01,871.189
2007-01-02,874.401
2007-01-03,882.1
2007-01-04,866.089
2007-01-05,858.468
2007-01-08,858.927
2007-01-09,862.204
2007-01-10,852.14
2007-01-11,855.864
2007-01-12,855.495
2007-01-15,861.282
2007-01-16,861.663
2007-01-17,860.553
2007-01-18,872.874
2007-01-19,873.629
2007-01-22,884.097
2007-01-23,885.112
2007-01-24,883.364
2007-01-25,886.88
2007-01-26,881.576
2007-01-29,885.401
2007-01-30,872.97
2007-01-31,876.203
2007-02-01,876.857
2007-02-02,880.871
2007-02-05,890.69
2007-02-06,885.473
2007-02-07,899.198
2007-02-08,895.94
2007-02-09,896.049
2007-02-12,892.844
2007-02-13,896.325
2007-02-14,902.285
2007-02-15,909.175
2007-02-16,907.325
2007-02-19,911.441
2007-02-20,902.4
2007-02-21,899.93
2007-02-22,907.127
2007-02-23,910.102
2007-02-26,909.432
2007-02-27,915.019
2007-02-28,884.912
2007-03-01,878.082
2007-03-02,872.345
2007-03-05,835.177
2007-03-06,836.094
2007-03-07,856.103
2007-03-08,852.764
2007-03-09,863.398
2007-03-12,865.653
2007-03-13,878.95
2007-03-14,860.558
2007-03-15,868.088
2007-03-16,869.258
2007-03-19,878.403
2007-03-20,884.762
2007-03-21,881.879
2007-03-22,899.381
2007-03-23,900.053
2007-03-26,909.863
2007-03-27,917.461
2007-03-28,900.97
2007-03-29,914.384
2007-03-30,912.493
2007-04-02,924.824
2007-04-03,932.858
2007-04-04,938.435
2007-04-05,949.521
2007-04-06,949.521
2007-04-09,944.798
2007-04-10,960.363
2007-04-11,970.791
2007-04-12,977.433
2007-04-13,989.026
2007-04-16,991.354
2007-04-17,1002.319
2007-04-18,995.411
2007-04-19,996.862
2007-04-20,1003.241
2007-04-23,1006.665
2007-04-24,996.641
2007-04-25,1001.205
2007-04-26,1000.021
2007-04-27,997.362
2007-04-30,1006.166
2007-05-01,993.31
2007-05-02,990.722
2007-05-03,985.896
2007-05-04,989.075
2007-05-07,999.129
2007-05-08,1003.106
2007-05-09,1005.604
2007-05-10,1001.172
2007-05-11,994.928
2007-05-14,1008.967
2007-05-15,1008.043
2007-05-16,993.213
2007-05-17,991.118
2007-05-18,989.92
2007-05-21,997.384
2007-05-22,1011.538
2007-05-23,1011.632
2007-05-24,1007.79
2007-05-25,998.474
2007-05-28,996.697
2007-05-29,995.899
2007-05-30,992.944
2007-05-31,1000.0
2007-06-01,1008.453
2007-06-04,1013.611
2007-06-05,1023.267
2007-06-06,1018.381
2007-06-07,1015.763
2007-06-08,1007.853
2007-06-11,1007.528
2007-06-12,1017.382
2007-06-13,1002.874
2007-06-14,1002.476
2007-06-15,1014.079
2007-06-18,1025.451
2007-06-19,1027.094
2007-06-20,1034.037
2007-06-21,1032.272
2007-06-22,1041.883
2007-06-25,1033.777
2007-06-26,1025.89
2007-06-27,993.161
2007-06-28,1005.395
2007-06-29,1021.657
2007-07-02,1032.038
2007-07-03,1025.977
2007-07-04,1024.87
2007-07-05,1026.422
2007-07-06,1018.682
2007-07-09,1023.609
2007-07-10,1017.765
2007-07-11,1012.215
2007-07-12,1024.428
2007-07-13,1025.267
2007-07-16,1030.282
2007-07-17,1035.008
2007-07-18,1036.593
2007-07-19,1038.296
2007-07-20,1041.723
2007-07-23,1046.396
2007-07-24,1055.513
2007-07-25,1044.075
2007-07-26,1032.664
2007-07-27,995.259
2007-07-30,1005.696
2007-07-31,1009.449
2007-08-01,984.598
2007-08-02,980.923
2007-08-03,973.558
2007-08-06,967.287
2007-08-07,991.611
2007-08-08,999.817
2007-08-09,1005.276
2007-08-10,982.704
2007-08-13,963.952
2007-08-14,947.004
2007-08-15,923.039
2007-08-16,875.466
2007-08-17,865.577
2007-08-20,901.965
2007-08-21,899.866
2007-08-22,894.356
2007-08-23,920.38
2007-08-24,921.942
2007-08-27,929.798
2007-08-28,910.052
2007-08-29,891.612
2007-08-30,905.291
2007-08-31,899.749
2007-09-03,902.318
2007-09-04,911.176
2007-09-05,903.562
2007-09-06,892.922
2007-09-07,899.917
2007-09-10,904.905
2007-09-11,917.99
2007-09-12,935.993
2007-09-13,938.983
2007-09-14,942.637
2007-09-17,939.585
2007-09-18,929.053
2007-09-19,965.546
2007-09-20,977.346
2007-09-21,973.89
2007-09-24,968.416
2007-09-25,961.84
2007-09-26,976.161
2007-09-27,985.655
2007-09-28,996.403
2007-10-01,1006.621
2007-10-02,1006.962
2007-10-03,1006.487
2007-10-04,998.054
2007-10-05,1009.426
2007-10-08,1008.786
2007-10-09,1002.309
2007-10-10,1000.903
2007-10-11,1023.406
2007-10-12,1025.201
2007-10-15,1027.677
2007-10-16,992.428
2007-10-17,1008.548
2007-10-18,1007.045
2007-10-19,1002.864
2007-10-22,991.958
2007-10-23,1005.673
2007-10-24,997.819
2007-10-25,1004.119
2007-10-26,1007.495
2007-10-29,1008.688
2007-10-30,1006.859
2007-10-31,1011.355
2007-11-01,997.01
2007-11-02,986.507
2007-11-05,996.064
2007-11-06,997.792
2007-11-07,1022.29
2007-11-08,1008.45
2007-11-09,989.786
2007-11-12,959.257
2007-11-13,967.865
2007-11-14,991.833
2007-11-15,974.705
2007-11-16,971.239
2007-11-19,973.567
2007-11-20,972.005
2007-11-21,957.664
2007-11-22,952.73
2007-11-23,954.715
2007-11-26,948.631
2007-11-27,955.031
2007-11-28,965.879
2007-11-29,963.094
2007-11-30,963.387
2007-12-03,969.906
2007-12-04,963.838
2007-12-05,972.848
2007-12-06,987.224
2007-12-07,1011.569
2007-12-10,1016.018
2007-12-11,1007.237
2007-12-12,1015.501
2007-12-13,1008.205
2007-12-14,991.792
2007-12-17,970.196
2007-12-18,955.698
2007-12-19,962.085
2007-12-20,966.945
2007-12-21,989.5
2007-12-24,1009.674
2007-12-25,1009.674
2007-12-26,1013.295
2007-12-27,1014.413
2007-12-28,1015.096
2007-12-31,1009.473
2008-01-01,1009.473
2008-01-02,1012.687
2008-01-03,1015.439
2008-01-04,1003.083
2008-01-07,989.207
2008-01-08,991.867
2008-01-09,987.54
2008-01-10,991.026
2008-01-11,994.534
2008-01-14,988.331
2008-01-15,974.499
2008-01-16,945.95
2008-01-17,941.879
2008-01-18,903.294
2008-01-21,880.988
2008-01-22,896.976
2008-01-23,889.451
2008-01-24,923.975
2008-01-25,932.568
2008-01-28,922.699
2008-01-29,925.161
2008-01-30,928.725
2008-01-31,921.284
2008-02-01,931.971
2008-02-04,930.056
2008-02-05,914.243
2008-02-06,914.593
2008-02-07,907.34
2008-02-08,899.573
2008-02-11,890.02
2008-02-12,892.181
2008-02-13,881.638
2008-02-14,886.207
2008-02-15,873.124
2008-02-18,903.637
2008-02-19,909.193
2008-02-20,890.691
2008-02-21,888.627
2008-02-22,894.011
2008-02-25,894.206
2008-02-26,902.579
2008-02-27,916.634
2008-02-28,917.15
2008-02-29,893.558
2008-03-03,896.05
2008-03-04,903.902
2008-03-05,918.245
2008-03-06,917.832
2008-03-07,896.218
2008-03-10,891.57
2008-03-11,889.05
2008-03-12,906.092
2008-03-13,914.898
2008-03-14,892.35
2008-03-17,858.251
2008-03-18,856.388
2008-03-19,864.71
2008-03-20,843.566
2008-03-21,843.566
2008-03-24,852.934
2008-03-25,860.1
2008-03-26,858.172
2008-03-27,859.096
2008-03-28,863.849
2008-03-31,867.949
2008-04-01,861.436
2008-04-02,890.132
2008-04-03,890.429
2008-04-04,898.101
2008-04-07,911.51
2008-04-08,905.286
2008-04-09,896.079
2008-04-10,889.714
2008-04-11,883.094
2008-04-14,858.207
2008-04-15,856.693
2008-04-16,869.251
2008-04-17,875.979
2008-04-18,871.542
2008-04-21,885.228
2008-04-22,886.577
2008-04-23,885.364
2008-04-24,880.628
2008-04-25,875.769
2008-04-28,879.61
2008-04-29,859.812
2008-04-30,864.194
2008-05-01,855.319
2008-05-02,869.154
2008-05-05,879.141
2008-05-06,881.165
2008-05-07,859.613
2008-05-08,843.565
2008-05-09,837.681
2008-05-12,842.999
2008-05-13,850.53
2008-05-14,839.688
2008-05-15,843.243
2008-05-16,857.232
2008-05-19,871.319
2008-05-20,871.91
2008-05-21,872.739
2008-05-22,876.158
2008-05-23,872.14
2008-05-26,855.781
2008-05-27,842.07
2008-05-28,833.831
2008-05-29,823.432
2008-05-30,844.155
2008-06-02,845.449
2008-06-03,834.602
2008-06-04,841.793
2008-06-05,836.351
2008-06-06,833.46
2008-06-09,815.203
2008-06-10,813.319
2008-06-11,809.843
2008-06-12,788.764
2008-06-13,792.145
2008-06-16,787.852
2008-06-17,790.129
2008-06-18,787.397
2008-06-19,778.695
2008-06-20,764.349
2008-06-23,760.516
2008-06-24,769.983
2008-06-25,758.932
2008-06-26,758.328
2008-06-27,749.067
2008-06-30,744.395
2008-07-01,741.77
2008-07-02,746.762
2008-07-03,719.777
2008-07-04,745.396
2008-07-07,732.172
2008-07-08,732.681
2008-07-09,755.931
2008-07-10,746.461
2008-07-11,752.545
2008-07-14,741.752
2008-07-15,752.276
2008-07-16,742.686
2008-07-17,744.517
2008-07-18,744.848
2008-07-21,748.559
2008-07-22,755.279
2008-07-23,763.627
2008-07-24,787.939
2008-07-25,785.704
2008-07-28,786.599
2008-07-29,781.508
2008-07-30,789.73
2008-07-31,787.704
2008-08-01,783.449
2008-08-04,794.035
2008-08-05,782.574
2008-08-06,782.837
2008-08-07,774.418
2008-08-08,777.189
2008-08-11,782.71
2008-08-12,779.93
2008-08-13,774.447
2008-08-14,781.24
2008-08-15,794.288
2008-08-18,795.042
2008-08-19,803.994
2008-08-20,802.02
2008-08-21,810.923
2008-08-22,807.4
2008-08-25,795.382
2008-08-26,778.538
2008-08-27,789.307
2008-08-28,796.208
2008-08-29,807.596
2008-09-01,802.432
2008-09-02,791.857
2008-09-03,793.954
2008-09-04,781.36
2008-09-05,757.868
2008-09-08,762.287
2008-09-09,764.214
2008-09-10,755.039
2008-09-11,728.708
2008-09-12,761.097
2008-09-15,750.439
2008-09-16,721.501
2008-09-17,741.597
2008-09-18,724.428
2008-09-19,749.318
2008-09-22,757.966
2008-09-23,739.232
2008-09-24,745.074
2008-09-25,736.787
2008-09-26,727.988
2008-09-29,718.89
2008-09-30,690.171
2008-10-01,711.703
2008-10-02,712.884
2008-10-03,705.158
2008-10-06,649.653
2008-10-07,652.59
2008-10-08,612.265
2008-10-09,632.0
2008-10-10,579.289
2008-10-13,588.451
2008-10-14,640.032
2008-10-15,626.434
2008-10-16,590.386
2008-10-17,622.534
2008-10-20,642.871
2008-10-21,663.8
2008-10-22,630.252
2008-10-23,611.752
2008-10-24,563.981
2008-10-27,548.813
2008-10-28,541.825
2008-10-29,577.988
2008-10-30,578.393
2008-10-31,587.146
2008-11-03,605.749
2008-11-04,627.344
2008-11-05,630.654
2008-11-06,604.425
2008-11-07,582.933
2008-11-10,597.041
2008-11-11,578.543
2008-11-12,564.727
2008-11-13,549.865
2008-11-14,558.918
2008-11-17,546.042
2008-11-18,538.257
2008-11-19,531.26
2008-11-20,495.969
2008-11-21,486.032
2008-11-24,497.036
2008-11-25,499.766
2008-11-26,499.663
2008-11-27,508.64
2008-11-28,519.96
2008-12-01,506.306
2008-12-02,495.724
2008-12-03,505.545
2008-12-04,504.548
2008-12-05,491.133
2008-12-08,509.211
2008-12-09,515.707
2008-12-10,516.51
2008-12-11,520.631
2008-12-12,509.844
2008-12-15,516.792
2008-12-16,525.703
2008-12-17,550.764
2008-12-18,562.184
2008-12-19,537.993
2008-12-22,533.387
2008-12-23,532.11
2008-12-24,540.118
2008-12-25,540.118
2008-12-26,541.152
2008-12-29,553.769
2008-12-30,552.826
2008-12-31,559.333
2009-01-01,559.333
2009-01-02,559.956
2009-01-05,575.148
2009-01-06,574.684
2009-01-07,569.806
2009-01-08,566.845
2009-01-09,562.956
2009-01-12,552.744
2009-01-13,526.841
2009-01-14,520.657
2009-01-15,512.078
2009-01-16,524.007
2009-01-19,521.068
2009-01-20,500.995
2009-01-21,491.569
2009-01-22,499.622
2009-01-23,497.081
2009-01-26,504.399
2009-01-27,506.592
2009-01-28,522.997
2009-01-29,507.697
2009-01-30,499.828
2009-02-02,498.696
2009-02-03,503.27
2009-02-04,505.148
2009-02-05,502.71
2009-02-06,514.89
2009-02-09,538.227
2009-02-10,527.3
2009-02-11,515.485
2009-02-12,511.176
2009-02-13,522.474
2009-02-16,500.979
2009-02-17,489.803
2009-02-18,481.29
2009-02-19,484.248
2009-02-20,477.539
2009-02-23,468.084
2009-02-24,456.822
2009-02-25,457.055
2009-02-26,468.238
2009-02-27,465.278
2009-03-02,453.727
2009-03-03,449.846
2009-03-04,461.266
2009-03-05,463.103
2009-03-06,464.414
2009-03-09,458.905
2009-03-10,471.463
2009-03-11,478.213
2009-03-12,478.921
2009-03-13,489.728
2009-03-16,502.378
2009-03-17,496.657
2009-03-18,498.404
2009-03-19,522.476
2009-03-20,515.308
2009-03-23,522.912
2009-03-24,532.149
2009-03-25,534.45
2009-03-26,540.912
2009-03-27,535.815
2009-03-30,530.892
2009-03-31,531.427
2009-04-01,511.88
2009-04-02,533.145
2009-04-03,532.716
2009-04-06,535.068
2009-04-07,515.097
2009-04-08,521.545
2009-04-09,521.682
2009-04-10,521.682
2009-04-13,525.355
2009-04-14,529.233
2009-04-15,517.345
2009-04-16,519.159
2009-04-17,526.777
2009-04-20,519.343
2009-04-21,516.172
2009-04-22,514.608
2009-04-23,513.939
2009-04-24,523.164
2009-04-27,521.936
2009-04-28,516.026
2009-04-29,533.781
2009-04-30,537.102
2009-05-01,541.237
2009-05-04,551.883
2009-05-05,569.497
2009-05-06,572.244
2009-05-07,599.75
2009-05-08,608.57
2009-05-11,620.173
2009-05-12,614.841
2009-05-13,605.728
2009-05-14,591.886
2009-05-15,591.981
2009-05-18,581.754
2009-05-19,606.599
2009-05-20,613.594
2009-05-21,609.16
2009-05-22,614.776
2009-05-25,610.922
2009-05-26,599.082
2009-05-27,605.402
2009-05-28,592.662
2009-05-29,628.949
2009-06-01,636.363
2009-06-02,655.079
2009-06-03,649.837
2009-06-04,635.273
2009-06-05,651.17
2009-06-08,627.553
2009-06-09,641.666
2009-06-10,643.014
2009-06-11,649.697
2009-06-12,641.092
2009-06-15,635.893
2009-06-16,634.25
2009-06-17,627.947
2009-06-18,640.359
2009-06-19,637.933
2009-06-22,637.157
2009-06-23,624.234
2009-06-24,640.204
2009-06-25,638.051
2009-06-26,650.426
2009-06-29,646.786
2009-06-30,645.752
2009-07-01,637.149
2009-07-02,622.175
2009-07-03,618.512
2009-07-06,615.91
2009-07-07,622.491
2009-07-08,609.029
2009-07-09,609.955
2009-07-10,611.125
2009-07-13,609.048
2009-07-14,616.672
2009-07-15,636.373
2009-07-16,639.328
2009-07-17,640.396
2009-07-20,649.931
2009-07-21,668.062
2009-07-22,670.61
2009-07-23,680.348
2009-07-24,680.303
2009-07-27,689.73
2009-07-28,693.335
2009-07-29,689.637
2009-07-30,687.289
2009-07-31,701.057
2009-08-03,718.469
2009-08-04,723.468
2009-08-05,728.961
2009-08-06,731.19
2009-08-07,737.55
2009-08-10,748.472
2009-08-11,736.839
2009-08-12,738.304
2009-08-13,754.348
2009-08-14,763.086
2009-08-17,731.538
2009-08-18,732.017
2009-08-19,743.278
2009-08-20,735.811
2009-08-21,750.168
2009-08-24,747.057
2009-08-25,740.734
2009-08-26,727.274
2009-08-27,722.503
2009-08-28,736.674
2009-08-31,728.721
2009-09-01,735.428
2009-09-02,725.091
2009-09-03,736.386
2009-09-04,745.357
2009-09-07,759.186
2009-09-08,757.484
2009-09-09,755.311
2009-09-10,761.707
2009-09-11,776.24
2009-09-14,764.664
2009-09-15,749.871
2009-09-16,753.742
2009-09-17,765.255
2009-09-18,765.107
2009-09-21,757.215
2009-09-22,774.7
2009-09-23,782.713
2009-09-24,778.512
2009-09-25,771.186
2009-09-28,771.491
2009-09-29,772.177
2009-09-30,789.341
2009-10-01,782.359
2009-10-02,772.842
2009-10-05,780.461
2009-10-06,796.393
2009-10-07,797.695
2009-10-08,798.078
2009-10-09,792.065
2009-10-12,792.815
2009-10-13,780.717
2009-10-14,788.79
2009-10-15,799.552
2009-10-16,793.729
2009-10-19,815.26
2009-10-20,811.385
2009-10-21,806.641
2009-10-22,803.914
2009-10-23,805.706
2009-10-26,799.624
2009-10-27,792.657
2009-10-28,783.116
2009-10-29,788.26
2009-10-30,785.416
2009-11-02,780.725
2009-11-03,775.692
2009-11-04,787.336
2009-11-05,790.617
2009-11-06,798.885
2009-11-09,811.25
2009-11-10,810.015
2009-11-11,806.42
2009-11-12,800.656
2009-11-13,803.727
2009-11-16,811.559
2009-11-17,796.876
2009-11-18,796.419
2009-11-19,789.703
2009-11-20,784.378
2009-11-23,797.423
2009-11-24,781.595
2009-11-25,781.921
2009-11-26,778.489
2009-11-27,770.483
2009-11-30,776.127
2009-12-01,798.541
2009-12-02,796.029
2009-12-03,798.749
2009-12-04,796.358
2009-12-07,806.395
2009-12-08,805.263
2009-12-09,804.472
2009-12-10,828.601
2009-12-11,818.956
2009-12-14,808.921
2009-12-15,814.618
2009-12-16,814.433
2009-12-17,803.413
2009-12-18,794.399
2009-12-21,798.656
2009-12-22,801.204
2009-12-23,805.97
2009-12-24,805.219
2009-12-25,805.219
2009-12-28,809.449
2009-12-29,826.116
2009-12-30,825.507
2009-12-31,835.111
2010-01-01,835.111
2010-01-04,842.284
2010-01-05,841.446
2010-01-06,840.368
2010-01-07,850.309
2010-01-08,849.933
2010-01-11,855.325
2010-01-12,852.805
2010-01-13,853.181
2010-01-14,854.577
2010-01-15,850.862
2010-01-18,848.535
2010-01-19,844.187
2010-01-20,821.631
2010-01-21,816.652
2010-01-22,802.419
2010-01-25,802.157
2010-01-26,794.689
2010-01-27,793.038
2010-01-28,795.147
2010-01-29,788.344
2010-02-01,781.259
2010-02-02,795.825
2010-02-03,788.208
2010-02-04,771.816
2010-02-05,761.935
2010-02-08,760.23
2010-02-09,758.193
2010-02-10,761.579
2010-02-11,762.207
2010-02-12,760.64
2010-02-15,755.59
2010-02-16,764.367
2010-02-17,766.297
2010-02-18,766.509
2010-02-19,760.837
2010-02-22,774.644
2010-02-23,772.012
2010-02-24,766.568
2010-02-25,764.156
2010-02-26,777.275
2010-03-01,783.006
2010-03-02,782.68
2010-03-03,777.27
2010-03-04,770.416
2010-03-05,781.51
2010-03-08,788.977
2010-03-09,788.383
2010-03-10,799.159
2010-03-11,787.204
2010-03-12,786.147
2010-03-15,788.981
2010-03-16,789.079
2010-03-17,799.342
2010-03-18,798.087
2010-03-19,796.425
2010-03-22,790.457
2010-03-23,796.978
2010-03-24,791.298
2010-03-25,800.966
2010-03-26,797.231
2010-03-29,807.278
2010-03-30,808.892
2010-03-31,810.825
2010-04-01,807.137
2010-04-02,807.137
2010-04-05,804.226
2010-04-06,807.6
2010-04-07,820.709
2010-04-08,820.397
2010-04-09,835.431
2010-04-12,834.164
2010-04-13,830.544
2010-04-14,835.306
2010-04-15,835.254
2010-04-16,828.368
2010-04-19,816.86
2010-04-20,825.327
2010-04-21,832.251
2010-04-22,828.977
2010-04-23,835.904
2010-04-26,849.426
2010-04-27,844.525
2010-04-28,836.662
2010-04-29,844.656
2010-04-30,857.58
2010-05-03,857.302
2010-05-04,853.017
2010-05-05,837.081
2010-05-06,831.857
2010-05-07,803.566
2010-05-10,823.073
2010-05-11,817.019
2010-05-12,814.515
2010-05-13,821.314
2010-05-14,821.512
2010-05-17,802.877
2010-05-18,799.123
2010-05-19,760.928
2010-05-20,750.534
2010-05-21,748.979
2010-05-24,750.669
2010-05-25,732.872
2010-05-26,727.079
2010-05-27,743.256
2010-05-28,743.457
2010-05-31,736.515
2010-06-01,744.534
2010-06-02,730.515
2010-06-03,735.639
2010-06-04,729.47
2010-06-07,715.403
2010-06-08,708.209
2010-06-09,722.781
2010-06-10,735.515
2010-06-11,745.599
2010-06-14,757.458
2010-06-15,753.116
2010-06-16,763.452
2010-06-17,760.897
2010-06-18,765.203
2010-06-21,768.488
2010-06-22,762.743
2010-06-23,762.947
2010-06-24,758.591
2010-06-25,755.033
2010-06-28,754.136
2010-06-29,736.161
2010-06-30,727.293
2010-07-01,717.802
2010-07-02,722.188
2010-07-05,721.522
2010-07-06,729.256
2010-07-07,728.875
2010-07-08,744.025
2010-07-09,749.033
2010-07-12,754.638
2010-07-13,755.045
2010-07-14,768.378
2010-07-15,769.505
2010-07-16,751.435
2010-07-19,735.305
2010-07-20,750.292
2010-07-21,757.179
2010-07-22,754.645
2010-07-23,758.197
2010-07-26,767.124
2010-07-27,771.843
2010-07-28,769.624
2010-07-29,772.127
2010-07-30,776.425
2010-08-02,790.156
2010-08-03,794.149
2010-08-04,786.167
2010-08-05,775.274
2010-08-06,775.101
2010-08-09,779.75
2010-08-10,770.585
2010-08-11,758.861
2010-08-12,744.899
2010-08-13,747.758
2010-08-16,745.488
2010-08-17,741.795
2010-08-18,750.773
2010-08-19,745.971
2010-08-20,732.792
2010-08-23,742.232
2010-08-24,750.66
2010-08-25,733.723
2010-08-26,746.176
2010-08-27,743.593
2010-08-30,755.363
2010-08-31,745.983
2010-09-01,765.36
2010-09-02,779.43
2010-09-03,788.239
2010-09-06,796.775
2010-09-07,804.2
2010-09-08,800.57
