Date,NEW ZEALAND GROWTH Standard (Large+Mid Cap)
2005-11-08,417.973
2005-11-09,417.292
2005-11-10,414.997
2005-11-11,413.556
2005-11-14,414.07
2005-11-15,417.028
2005-11-16,421.399
2005-11-17,420.229
2005-11-18,417.525
2005-11-21,420.814
2005-11-22,419.335
2005-11-23,419.586
2005-11-24,421.368
2005-11-25,422.662
2005-11-28,422.433
2005-11-29,422.347
2005-11-30,426.936
2005-12-01,425.352
2005-12-02,429.547
2005-12-05,428.857
2005-12-06,419.568
2005-12-07,414.577
2005-12-08,411.67
2005-12-09,405.414
2005-12-12,407.785
2005-12-13,408.012
2005-12-14,411.23
2005-12-15,407.442
2005-12-16,412.697
2005-12-19,417.685
2005-12-20,415.934
2005-12-21,410.726
2005-12-22,406.512
2005-12-23,405.441
2005-12-26,405.441
2005-12-27,406.979
2005-12-28,415.827
2005-12-29,416.882
2005-12-30,419.44
2006-01-02,419.44
2006-01-03,419.625
2006-01-04,423.235
2006-01-05,418.69
2006-01-06,420.706
2006-01-09,422.775
2006-01-10,430.857
2006-01-11,433.828
2006-01-12,432.181
2006-01-13,431.685
2006-01-16,431.098
2006-01-17,422.684
2006-01-18,415.74
2006-01-19,413.92
2006-01-20,413.711
2006-01-23,413.521
2006-01-24,412.285
2006-01-25,413.525
2006-01-26,415.681
2006-01-27,416.568
2006-01-30,415.529
2006-01-31,420.475
2006-02-01,423.909
2006-02-02,428.797
2006-02-03,424.347
2006-02-06,421.813
2006-02-07,418.559
2006-02-08,414.865
2006-02-09,415.412
2006-02-10,415.378
2006-02-13,418.703
2006-02-14,414.508
2006-02-15,413.283
2006-02-16,405.815
2006-02-17,408.172
2006-02-20,414.958
2006-02-21,412.868
2006-02-22,419.595
2006-02-23,419.205
2006-02-24,416.611
2006-02-27,412.935
2006-02-28,418.47
2006-03-01,419.982
2006-03-02,423.535
2006-03-03,421.107
2006-03-06,417.714
2006-03-07,413.759
2006-03-08,414.11
2006-03-09,414.416
2006-03-10,412.065
2006-03-13,417.066
2006-03-14,425.881
2006-03-15,427.451
2006-03-16,422.098
2006-03-17,420.539
2006-03-20,413.927
2006-03-21,411.539
2006-03-22,419.451
2006-03-23,420.48
2006-03-24,413.245
2006-03-27,420.347
2006-03-28,426.289
2006-03-29,424.943
2006-03-30,432.499
2006-03-31,432.125
2006-04-03,435.526
2006-04-04,435.339
2006-04-05,439.582
2006-04-06,441.778
2006-04-07,438.588
2006-04-10,433.909
2006-04-11,436.874
2006-04-12,440.076
2006-04-13,439.275
2006-04-14,439.275
2006-04-17,443.181
2006-04-18,445.532
2006-04-19,446.706
2006-04-20,438.832
2006-04-21,448.422
2006-04-24,446.784
2006-04-25,442.255
2006-04-26,451.608
2006-04-27,455.198
2006-04-28,455.762
2006-05-01,453.679
2006-05-02,453.863
2006-05-03,456.355
2006-05-04,461.488
2006-05-05,462.628
2006-05-08,458.442
2006-05-09,461.169
2006-05-10,465.911
2006-05-11,466.434
2006-05-12,460.427
2006-05-15,448.48
2006-05-16,453.178
2006-05-17,454.335
2006-05-18,451.985
2006-05-19,450.045
2006-05-22,447.004
2006-05-23,446.644
2006-05-24,450.159
2006-05-25,450.67
2006-05-26,451.119
2006-05-29,453.459
2006-05-30,459.004
2006-05-31,457.015
2006-06-01,451.471
2006-06-02,455.356
2006-06-05,455.464
2006-06-06,450.018
2006-06-07,455.248
2006-06-08,457.642
2006-06-09,460.777
2006-06-12,456.781
2006-06-13,449.535
2006-06-14,445.765
2006-06-15,437.448
2006-06-16,441.354
2006-06-19,441.523
2006-06-20,440.396
2006-06-21,442.278
2006-06-22,441.164
2006-06-23,436.768
2006-06-26,436.232
2006-06-27,442.555
2006-06-28,427.823
2006-06-29,429.622
2006-06-30,438.383
2006-07-03,437.376
2006-07-04,439.51
2006-07-05,435.809
2006-07-06,436.716
2006-07-07,445.928
2006-07-10,446.249
2006-07-11,448.254
2006-07-12,447.647
2006-07-13,450.915
2006-07-14,445.785
2006-07-17,442.149
2006-07-18,442.436
2006-07-19,435.578
2006-07-20,437.42
2006-07-21,438.771
2006-07-24,435.026
2006-07-25,439.134
2006-07-26,438.816
2006-07-27,436.977
2006-07-28,435.878
2006-07-31,437.972
2006-08-01,438.038
2006-08-02,435.809
2006-08-03,437.424
2006-08-04,444.303
2006-08-07,438.92
2006-08-08,443.824
2006-08-09,438.421
2006-08-10,437.872
2006-08-11,437.624
2006-08-14,431.368
2006-08-15,433.245
2006-08-16,438.484
2006-08-17,438.834
2006-08-18,432.424
2006-08-21,425.496
2006-08-22,420.664
2006-08-23,425.588
2006-08-24,425.987
2006-08-25,424.472
2006-08-28,423.266
2006-08-29,428.105
2006-08-30,433.638
2006-08-31,436.829
2006-09-01,437.141
2006-09-04,436.017
2006-09-05,432.589
2006-09-06,435.04
2006-09-07,433.241
2006-09-08,426.147
2006-09-11,428.908
2006-09-12,429.415
2006-09-13,431.259
2006-09-14,439.667
2006-09-15,444.526
2006-09-18,444.514
2006-09-19,445.437
2006-09-20,439.625
2006-09-21,445.983
2006-09-22,442.752
2006-09-25,446.898
2006-09-26,446.411
2006-09-27,445.976
2006-09-28,449.888
2006-09-29,451.254
2006-10-02,455.075
2006-10-03,458.784
2006-10-04,461.239
2006-10-05,463.237
2006-10-06,461.08
2006-10-09,459.648
2006-10-10,462.742
2006-10-11,463.508
2006-10-12,461.504
2006-10-13,462.426
2006-10-16,466.57
2006-10-17,472.185
2006-10-18,473.453
2006-10-19,472.949
2006-10-20,469.136
2006-10-23,466.569
2006-10-24,467.466
2006-10-25,466.779
2006-10-26,463.689
2006-10-27,468.745
2006-10-30,474.95
2006-10-31,478.964
2006-11-01,485.349
2006-11-02,480.488
2006-11-03,476.037
2006-11-06,476.099
2006-11-07,481.159
2006-11-08,481.9
2006-11-09,486.196
2006-11-10,494.831
2006-11-13,489.395
2006-11-14,490.129
2006-11-15,489.76
2006-11-16,490.056
2006-11-17,489.952
2006-11-20,490.847
2006-11-21,494.321
2006-11-22,494.74
2006-11-23,498.774
2006-11-24,497.969
2006-11-27,493.754
2006-11-28,500.262
2006-11-29,504.393
2006-11-30,510.139
2006-12-01,511.593
2006-12-04,511.636
2006-12-05,511.696
2006-12-06,512.192
2006-12-07,515.35
2006-12-08,520.158
2006-12-11,513.42
2006-12-12,522.162
2006-12-13,522.727
2006-12-14,526.424
2006-12-15,527.752
2006-12-18,525.43
2006-12-19,526.321
2006-12-20,531.143
2006-12-21,531.659
2006-12-22,537.491
2006-12-25,537.491
2006-12-26,537.299
2006-12-27,543.392
2006-12-28,542.691
2006-12-29,545.846
2007-01-01,545.846
2007-01-02,547.858
2007-01-03,544.932
2007-01-04,536.669
2007-01-05,529.764
2007-01-08,529.958
2007-01-09,536.441
2007-01-10,531.409
2007-01-11,532.586
2007-01-12,530.685
2007-01-15,534.305
2007-01-16,532.411
2007-01-17,532.396
2007-01-18,539.686
2007-01-19,537.533
2007-01-22,543.859
2007-01-23,547.795
2007-01-24,544.747
2007-01-25,546.148
2007-01-26,540.572
2007-01-29,540.844
2007-01-30,535.747
2007-01-31,544.736
2007-02-01,539.714
2007-02-02,538.502
2007-02-05,542.877
2007-02-06,539.697
2007-02-07,552.165
2007-02-08,548.204
2007-02-09,547.337
2007-02-12,545.381
2007-02-13,545.991
2007-02-14,549.281
2007-02-15,550.657
2007-02-16,548.917
2007-02-19,548.199
2007-02-20,541.905
2007-02-21,542.363
2007-02-22,541.13
2007-02-23,543.248
2007-02-26,546.617
2007-02-27,540.28
2007-02-28,527.321
2007-03-01,530.235
2007-03-02,529.374
2007-03-05,509.197
2007-03-06,513.162
2007-03-07,522.67
2007-03-08,520.689
2007-03-09,527.407
2007-03-12,529.763
2007-03-13,536.59
2007-03-14,525.363
2007-03-15,531.009
2007-03-16,531.876
2007-03-19,536.181
2007-03-20,536.201
2007-03-21,536.564
2007-03-22,542.601
2007-03-23,539.266
2007-03-26,547.14
2007-03-27,554.189
2007-03-28,544.047
2007-03-29,548.754
2007-03-30,548.579
2007-04-02,556.453
2007-04-03,558.579
2007-04-04,562.706
2007-04-05,566.269
2007-04-06,566.269
2007-04-09,563.452
2007-04-10,571.284
2007-04-11,566.767
2007-04-12,564.759
2007-04-13,576.248
2007-04-16,576.207
2007-04-17,582.368
2007-04-18,581.156
2007-04-19,582.521
2007-04-20,580.84
2007-04-23,583.504
2007-04-24,576.844
2007-04-25,579.486
2007-04-26,577.874
2007-04-27,583.195
2007-04-30,584.685
2007-05-01,580.407
2007-05-02,579.334
2007-05-03,579.912
2007-05-04,578.46
2007-05-07,581.655
2007-05-08,584.626
2007-05-09,587.138
2007-05-10,586.354
2007-05-11,581.349
2007-05-14,588.421
2007-05-15,582.533
2007-05-16,581.541
2007-05-17,590.045
2007-05-18,585.314
2007-05-21,589.418
2007-05-22,591.354
2007-05-23,595.318
2007-05-24,597.446
2007-05-25,592.696
2007-05-28,590.948
2007-05-29,591.8
2007-05-30,589.843
2007-05-31,597.253
2007-06-01,599.781
2007-06-04,602.849
2007-06-05,612.134
2007-06-06,607.785
2007-06-07,601.735
2007-06-08,594.434
2007-06-11,597.445
2007-06-12,603.226
2007-06-13,598.113
2007-06-14,597.798
2007-06-15,604.658
2007-06-18,624.047
2007-06-19,630.377
2007-06-20,633.824
2007-06-21,628.86
2007-06-22,629.55
2007-06-25,625.149
2007-06-26,624.396
2007-06-27,612.205
2007-06-28,618.117
2007-06-29,626.624
2007-07-02,633.575
2007-07-03,630.383
2007-07-04,636.949
2007-07-05,632.33
2007-07-06,626.921
2007-07-09,626.092
2007-07-10,623.532
2007-07-11,625.585
2007-07-12,630.308
2007-07-13,635.353
2007-07-16,637.752
2007-07-17,641.495
2007-07-18,638.217
2007-07-19,644.959
2007-07-20,656.573
2007-07-23,663.189
2007-07-24,672.547
2007-07-25,668.093
2007-07-26,660.443
2007-07-27,628.234
2007-07-30,623.527
2007-07-31,626.956
2007-08-01,613.377
2007-08-02,611.335
2007-08-03,618.107
2007-08-06,603.613
2007-08-07,618.838
2007-08-08,613.33
2007-08-09,615.863
2007-08-10,597.903
2007-08-13,584.881
2007-08-14,572.744
2007-08-15,552.659
2007-08-16,518.969
2007-08-17,514.046
2007-08-20,536.81
2007-08-21,540.112
2007-08-22,540.611
2007-08-23,564.387
2007-08-24,557.171
2007-08-27,566.156
2007-08-28,557.109
2007-08-29,548.813
2007-08-30,555.233
2007-08-31,548.831
2007-09-03,550.349
2007-09-04,550.084
2007-09-05,543.426
2007-09-06,540.678
2007-09-07,543.748
2007-09-10,541.965
2007-09-11,553.712
2007-09-12,560.037
2007-09-13,567.424
2007-09-14,567.797
2007-09-17,567.405
2007-09-18,560.599
2007-09-19,591.604
2007-09-20,605.909
2007-09-21,620.479
2007-09-24,622.64
2007-09-25,611.616
2007-09-26,623.032
2007-09-27,625.935
2007-09-28,626.358
2007-10-01,637.447
2007-10-02,636.7
2007-10-03,638.051
2007-10-04,624.716
2007-10-05,623.917
2007-10-08,624.888
2007-10-09,624.186
2007-10-10,625.04
2007-10-11,637.848
2007-10-12,646.964
2007-10-15,647.63
2007-10-16,621.722
2007-10-17,627.524
2007-10-18,623.145
2007-10-19,621.658
2007-10-22,614.897
2007-10-23,618.153
2007-10-24,620.385
2007-10-25,625.108
2007-10-26,623.176
2007-10-29,623.621
2007-10-30,621.01
2007-10-31,613.447
2007-11-01,610.722
2007-11-02,599.714
2007-11-05,602.581
2007-11-06,607.703
2007-11-07,633.352
2007-11-08,621.471
2007-11-09,605.748
2007-11-12,585.873
2007-11-13,594.323
2007-11-14,610.361
2007-11-15,599.455
2007-11-16,597.859
2007-11-19,600.251
2007-11-20,597.438
2007-11-21,595.506
2007-11-22,593.438
2007-11-23,593.289
2007-11-26,596.259
2007-11-27,607.144
2007-11-28,607.15
2007-11-29,604.129
2007-11-30,596.958
2007-12-03,591.394
2007-12-04,585.951
2007-12-05,583.862
2007-12-06,593.281
2007-12-07,605.769
2007-12-10,596.567
2007-12-11,592.716
2007-12-12,588.774
2007-12-13,586.516
2007-12-14,580.619
2007-12-17,565.9
2007-12-18,556.563
2007-12-19,561.122
2007-12-20,563.896
2007-12-21,574.509
2007-12-24,578.238
2007-12-25,578.238
2007-12-26,580.312
2007-12-27,584.024
2007-12-28,583.215
2007-12-31,585.931
2008-01-01,585.931
2008-01-02,587.796
2008-01-03,591.698
2008-01-04,583.949
2008-01-07,570.534
2008-01-08,570.527
2008-01-09,560.783
2008-01-10,567.934
2008-01-11,567.751
2008-01-14,559.952
2008-01-15,556.658
2008-01-16,536.986
2008-01-17,531.782
2008-01-18,514.744
2008-01-21,502.468
2008-01-22,509.448
2008-01-23,507.273
2008-01-24,525.033
2008-01-25,537.825
2008-01-28,534.61
2008-01-29,533.833
2008-01-30,535.768
2008-01-31,537.04
2008-02-01,546.71
2008-02-04,544.064
2008-02-05,530.365
2008-02-06,530.567
2008-02-07,523.724
2008-02-08,522.127
2008-02-11,509.945
2008-02-12,511.321
2008-02-13,494.194
2008-02-14,503.006
2008-02-15,495.88
2008-02-18,514.591
2008-02-19,518.723
2008-02-20,517.947
2008-02-21,515.05
2008-02-22,519.589
2008-02-25,525.566
2008-02-26,528.128
2008-02-27,529.652
2008-02-28,525.065
2008-02-29,523.787
2008-03-03,523.611
2008-03-04,534.331
2008-03-05,545.762
2008-03-06,538.886
2008-03-07,523.128
2008-03-10,515.277
2008-03-11,517.064
2008-03-12,526.813
2008-03-13,534.258
2008-03-14,525.55
2008-03-17,503.812
2008-03-18,505.041
2008-03-19,504.659
2008-03-20,491.638
2008-03-21,491.638
2008-03-24,497.098
2008-03-25,497.963
2008-03-26,500.71
2008-03-27,495.513
2008-03-28,494.205
2008-03-31,492.226
2008-04-01,501.66
2008-04-02,518.821
2008-04-03,515.065
2008-04-04,516.327
2008-04-07,527.341
2008-04-08,519.326
2008-04-09,515.191
2008-04-10,508.463
2008-04-11,508.196
2008-04-14,502.516
2008-04-15,503.384
2008-04-16,510.119
2008-04-17,514.15
2008-04-18,510.829
2008-04-21,518.48
2008-04-22,519.099
2008-04-23,524.22
2008-04-24,527.299
2008-04-25,524.389
2008-04-28,531.061
2008-04-29,515.387
2008-04-30,523.843
2008-05-01,520.389
2008-05-02,527.541
2008-05-05,529.636
2008-05-06,522.47
2008-05-07,508.57
2008-05-08,503.197
2008-05-09,495.003
2008-05-12,495.246
2008-05-13,496.739
2008-05-14,489.911
2008-05-15,481.023
2008-05-16,500.373
2008-05-19,503.593
2008-05-20,498.755
2008-05-21,489.615
2008-05-22,491.167
2008-05-23,493.209
2008-05-26,492.271
2008-05-27,486.777
2008-05-28,479.835
2008-05-29,482.447
2008-05-30,497.485
2008-06-02,498.247
2008-06-03,484.903
2008-06-04,482.394
2008-06-05,466.5
2008-06-06,464.691
2008-06-09,450.929
2008-06-10,441.318
2008-06-11,443.362
2008-06-12,434.102
2008-06-13,423.267
2008-06-16,421.734
2008-06-17,424.692
2008-06-18,426.447
2008-06-19,415.929
2008-06-20,410.107
2008-06-23,411.315
2008-06-24,415.47
2008-06-25,415.229
2008-06-26,417.163
2008-06-27,405.554
2008-06-30,401.923
2008-07-01,401.745
2008-07-02,400.411
2008-07-03,389.444
2008-07-04,400.49
2008-07-07,388.896
2008-07-08,397.702
2008-07-09,402.722
2008-07-10,392.063
2008-07-11,394.252
2008-07-14,388.398
2008-07-15,382.212
2008-07-16,385.146
2008-07-17,389.079
2008-07-18,390.3
2008-07-21,395.311
2008-07-22,399.296
2008-07-23,398.507
2008-07-24,412.416
2008-07-25,404.321
2008-07-28,403.835
2008-07-29,396.338
2008-07-30,402.068
2008-07-31,406.927
2008-08-01,403.28
2008-08-04,403.73
2008-08-05,399.168
2008-08-06,406.131
2008-08-07,409.925
2008-08-08,405.006
2008-08-11,405.192
2008-08-12,396.497
2008-08-13,395.256
2008-08-14,402.237
2008-08-15,406.856
2008-08-18,411.52
2008-08-19,407.088
2008-08-20,408.054
2008-08-21,414.961
2008-08-22,408.915
2008-08-25,406.268
2008-08-26,400.535
2008-08-27,404.488
2008-08-28,409.527
2008-08-29,415.618
2008-09-01,408.415
2008-09-02,400.995
2008-09-03,400.166
2008-09-04,404.023
2008-09-05,394.092
2008-09-08,409.351
2008-09-09,411.893
2008-09-10,406.066
2008-09-11,389.619
2008-09-12,407.746
2008-09-15,398.93
2008-09-16,386.706
2008-09-17,397.471
2008-09-18,392.668
2008-09-19,399.954
2008-09-22,413.115
2008-09-23,407.582
2008-09-24,410.291
2008-09-25,409.389
2008-09-26,402.94
2008-09-29,396.746
2008-09-30,378.94
2008-10-01,397.475
2008-10-02,390.441
2008-10-03,378.069
2008-10-06,340.142
2008-10-07,335.884
2008-10-08,313.415
2008-10-09,320.934
2008-10-10,292.398
2008-10-13,294.316
2008-10-14,329.069
2008-10-15,321.258
2008-10-16,300.119
2008-10-17,311.922
2008-10-20,327.007
2008-10-21,335.812
2008-10-22,315.278
2008-10-23,305.076
2008-10-24,279.568
2008-10-27,272.049
2008-10-28,266.611
2008-10-29,293.238
2008-10-30,292.57
2008-10-31,299.835
2008-11-03,305.647
2008-11-04,310.991
2008-11-05,319.315
2008-11-06,309.137
2008-11-07,297.878
2008-11-10,304.211
2008-11-11,285.399
2008-11-12,277.342
2008-11-13,271.063
2008-11-14,279.895
2008-11-17,275.065
2008-11-18,273.844
2008-11-19,271.712
2008-11-20,254.283
2008-11-21,243.832
2008-11-24,255.933
2008-11-25,262.795
2008-11-26,264.798
2008-11-27,272.003
2008-11-28,270.079
2008-12-01,258.969
2008-12-02,248.894
2008-12-03,255.835
2008-12-04,262.166
2008-12-05,253.781
2008-12-08,257.605
2008-12-09,263.729
2008-12-10,263.716
2008-12-11,268.826
2008-12-12,260.869
2008-12-15,265.046
2008-12-16,270.798
2008-12-17,286.567
2008-12-18,298.68
2008-12-19,280.394
2008-12-22,281.242
2008-12-23,275.608
2008-12-24,279.059
2008-12-25,279.059
2008-12-26,279.593
2008-12-29,282.859
2008-12-30,279.072
2008-12-31,290.502
2009-01-01,290.502
2009-01-02,290.825
2009-01-05,299.058
2009-01-06,301.424
2009-01-07,304.134
2009-01-08,300.612
2009-01-09,298.689
2009-01-12,291.713
2009-01-13,276.911
2009-01-14,273.714
2009-01-15,267.04
2009-01-16,277.865
2009-01-19,278.534
2009-01-20,258.677
2009-01-21,254.466
2009-01-22,259.84
2009-01-23,256.657
2009-01-26,259.979
2009-01-27,262.76
2009-01-28,265.528
2009-01-29,256.945
2009-01-30,253.544
2009-02-02,249.552
2009-02-03,255.109
2009-02-04,257.58
2009-02-05,257.779
2009-02-06,264.024
2009-02-09,269.759
2009-02-10,266.49
2009-02-11,258.716
2009-02-12,257.292
2009-02-13,262.003
2009-02-16,249.994
2009-02-17,246.11
2009-02-18,242.622
2009-02-19,242.433
2009-02-20,238.461
2009-02-23,235.93
2009-02-24,227.92
2009-02-25,229.4
2009-02-26,228.149
2009-02-27,227.442
2009-03-02,220.097
2009-03-03,214.903
2009-03-04,219.279
2009-03-05,220.757
2009-03-06,219.396
2009-03-09,215.944
2009-03-10,218.416
2009-03-11,224.522
2009-03-12,228.376
2009-03-13,237.834
2009-03-16,245.88
2009-03-17,244.076
2009-03-18,251.547
2009-03-19,270.735
2009-03-20,270.132
2009-03-23,270.815
2009-03-24,275.666
2009-03-25,271.511
2009-03-26,274.686
2009-03-27,280.542
2009-03-30,272.985
2009-03-31,269.701
2009-04-01,262.93
2009-04-02,271.641
2009-04-03,273.877
2009-04-06,281.413
2009-04-07,274.866
2009-04-08,268.183
2009-04-09,273.296
2009-04-10,273.296
2009-04-13,275.22
2009-04-14,275.708
2009-04-15,270.717
2009-04-16,278.226
2009-04-17,278.909
2009-04-20,270.343
2009-04-21,263.803
2009-04-22,263.645
2009-04-23,260.956
2009-04-24,266.528
2009-04-27,265.266
2009-04-28,261.221
2009-04-29,270.68
2009-04-30,270.227
2009-05-01,269.387
2009-05-04,277.479
2009-05-05,286.079
2009-05-06,285.386
2009-05-07,297.46
2009-05-08,302.416
2009-05-11,299.723
2009-05-12,300.136
2009-05-13,291.973
2009-05-14,287.778
2009-05-15,287.902
2009-05-18,286.456
2009-05-19,291.764
2009-05-20,296.304
2009-05-21,289.737
2009-05-22,296.202
2009-05-25,292.864
2009-05-26,290.652
2009-05-27,296.564
2009-05-28,291.419
2009-05-29,303.013
2009-06-01,306.585
2009-06-02,315.258
2009-06-03,314.207
2009-06-04,308.647
2009-06-05,305.173
2009-06-08,294.026
2009-06-09,296.53
2009-06-10,299.931
2009-06-11,303.989
2009-06-12,305.041
2009-06-15,299.77
2009-06-16,297.472
2009-06-17,291.099
2009-06-18,301.204
2009-06-19,302.76
2009-06-22,299.356
2009-06-23,295.039
2009-06-24,297.12
2009-06-25,297.684
2009-06-26,297.742
2009-06-29,299.076
2009-06-30,305.062
2009-07-01,299.007
2009-07-02,290.316
2009-07-03,290.677
2009-07-06,287.114
2009-07-07,290.989
2009-07-08,287.456
2009-07-09,289.483
2009-07-10,288.713
2009-07-13,288.456
2009-07-14,294.032
2009-07-15,301.799
2009-07-16,306.004
2009-07-17,306.146
2009-07-20,313.822
2009-07-21,326.336
2009-07-22,329.32
2009-07-23,336.203
2009-07-24,337.789
2009-07-27,340.473
2009-07-28,345.987
2009-07-29,340.209
2009-07-30,339.284
2009-07-31,344.539
2009-08-03,355.446
2009-08-04,363.148
2009-08-05,362.704
2009-08-06,357.263
2009-08-07,361.84
2009-08-10,360.584
2009-08-11,351.605
2009-08-12,357.907
2009-08-13,371.468
2009-08-14,375.048
2009-08-17,355.747
2009-08-18,361.08
2009-08-19,362.911
2009-08-20,360.434
2009-08-21,363.823
2009-08-24,368.123
2009-08-25,372.829
2009-08-26,372.554
2009-08-27,367.979
2009-08-28,376.878
2009-08-31,370.805
2009-09-01,367.032
2009-09-02,360.838
2009-09-03,365.187
2009-09-04,370.283
2009-09-07,379.277
2009-09-08,382.036
2009-09-09,380.915
2009-09-10,381.429
2009-09-11,387.796
2009-09-14,382.293
2009-09-15,378.138
2009-09-16,386.774
2009-09-17,392.419
2009-09-18,393.256
2009-09-21,390.721
2009-09-22,398.541
2009-09-23,399.084
2009-09-24,393.568
2009-09-25,389.179
2009-09-28,395.619
2009-09-29,400.182
2009-09-30,401.314
2009-10-01,406.08
2009-10-02,402.689
2009-10-05,404.171
2009-10-06,415.33
2009-10-07,408.708
2009-10-08,416.638
2009-10-09,410.325
2009-10-12,412.713
2009-10-13,411.046
2009-10-14,415.588
2009-10-15,421.627
2009-10-16,424.72
2009-10-19,437.334
2009-10-20,445.164
2009-10-21,444.263
2009-10-22,439.89
2009-10-23,441.855
2009-10-26,438.52
2009-10-27,433.789
2009-10-28,425.252
2009-10-29,423.129
2009-10-30,424.42
2009-11-02,414.299
2009-11-03,408.42
2009-11-04,413.566
2009-11-05,406.811
2009-11-06,410.097
2009-11-09,418.88
2009-11-10,418.927
2009-11-11,417.028
2009-11-12,415.6
2009-11-13,414.844
2009-11-16,423.451
2009-11-17,412.732
2009-11-18,416.163
2009-11-19,407.848
2009-11-20,399.342
2009-11-23,404.04
2009-11-24,396.919
2009-11-25,403.122
2009-11-26,394.829
2009-11-27,389.814
2009-11-30,397.637
2009-12-01,407.533
2009-12-02,406.24
2009-12-03,401.664
2009-12-04,396.406
2009-12-07,390.842
2009-12-08,390.06
2009-12-09,388.051
2009-12-10,399.761
2009-12-11,399.172
2009-12-14,395.548
2009-12-15,393.134
2009-12-16,396.423
2009-12-17,389.287
2009-12-18,391.95
2009-12-21,392.312
2009-12-22,392.729
2009-12-23,400.236
2009-12-24,400.673
2009-12-25,400.673
2009-12-28,402.778
2009-12-29,410.586
2009-12-30,410.758
2009-12-31,415.37
2010-01-01,415.37
2010-01-04,418.938
2010-01-05,429.069
2010-01-06,426.133
2010-01-07,430.483
2010-01-08,433.313
2010-01-11,435.958
2010-01-12,432.335
2010-01-13,428.354
2010-01-14,429.176
2010-01-15,420.908
2010-01-18,417.952
2010-01-19,415.03
2010-01-20,405.418
2010-01-21,405.962
2010-01-22,397.812
2010-01-25,401.159
2010-01-26,400.097
2010-01-27,398.083
2010-01-28,396.589
2010-01-29,391.129
2010-02-01,389.012
2010-02-02,393.115
2010-02-03,389.975
2010-02-04,381.768
2010-02-05,376.923
2010-02-08,376.49
2010-02-09,371.934
2010-02-10,372.883
2010-02-11,370.051
2010-02-12,370.632
2010-02-15,368.824
2010-02-16,376.193
2010-02-17,381.561
2010-02-18,380.504
2010-02-19,376.888
2010-02-22,384.104
2010-02-23,382.826
2010-02-24,380.418
2010-02-25,382.527
2010-02-26,387.196
2010-03-01,388.581
2010-03-02,388.989
2010-03-03,389.316
2010-03-04,387.223
2010-03-05,392.989
2010-03-08,398.52
2010-03-09,396.03
2010-03-10,401.884
2010-03-11,396.66
2010-03-12,398.01
2010-03-15,400.855
2010-03-16,401.395
2010-03-17,407.493
2010-03-18,411.459
2010-03-19,413.797
2010-03-22,411.849
2010-03-23,409.668
2010-03-24,406.634
2010-03-25,410.794
2010-03-26,409.091
2010-03-29,412.066
2010-03-30,409.708
2010-03-31,415.028
2010-04-01,417.271
2010-04-02,417.271
2010-04-05,415.766
2010-04-06,417.263
2010-04-07,424.06
2010-04-08,419.45
2010-04-09,425.872
2010-04-12,426.165
2010-04-13,422.0
2010-04-14,429.115
2010-04-15,425.671
2010-04-16,423.57
2010-04-19,418.568
2010-04-20,422.72
2010-04-21,420.041
2010-04-22,417.195
2010-04-23,422.692
2010-04-26,426.705
2010-04-27,422.603
2010-04-28,420.274
2010-04-29,424.825
2010-04-30,428.977
2010-05-03,427.49
2010-05-04,423.354
2010-05-05,415.183
2010-05-06,411.534
2010-05-07,399.492
2010-05-10,408.822
2010-05-11,404.802
2010-05-12,403.807
2010-05-13,408.56
2010-05-14,407.351
2010-05-17,400.191
2010-05-18,396.962
2010-05-19,376.556
2010-05-20,371.487
2010-05-21,372.308
2010-05-24,370.264
2010-05-25,358.508
2010-05-26,362.634
2010-05-27,374.08
2010-05-28,377.332
2010-05-31,378.448
2010-06-01,383.899
2010-06-02,374.227
2010-06-03,376.499
2010-06-04,373.011
2010-06-07,365.818
2010-06-08,361.945
2010-06-09,370.663
2010-06-10,374.455
2010-06-11,380.621
2010-06-14,389.613
2010-06-15,384.082
2010-06-16,387.39
2010-06-17,387.577
2010-06-18,389.199
2010-06-21,396.383
2010-06-22,394.335
2010-06-23,396.114
2010-06-24,390.89
2010-06-25,390.037
2010-06-28,387.673
2010-06-29,377.629
2010-06-30,371.172
2010-07-01,367.122
2010-07-02,370.9
2010-07-05,370.561
2010-07-06,375.647
2010-07-07,377.971
2010-07-08,384.815
2010-07-09,384.164
2010-07-12,385.625
2010-07-13,388.843
2010-07-14,394.251
2010-07-15,391.245
2010-07-16,385.356
2010-07-19,376.29
2010-07-20,385.945
2010-07-21,389.001
2010-07-22,389.088
2010-07-23,392.254
2010-07-26,397.423
2010-07-27,397.825
2010-07-28,394.704
2010-07-29,394.606
2010-07-30,393.373
2010-08-02,398.464
2010-08-03,398.138
2010-08-04,397.313
2010-08-05,392.945
2010-08-06,397.173
2010-08-09,396.268
2010-08-10,390.556
2010-08-11,388.17
2010-08-12,381.074
2010-08-13,379.991
2010-08-16,376.105
2010-08-17,372.477
2010-08-18,379.036
2010-08-19,379.278
2010-08-20,369.806
2010-08-23,376.932
2010-08-24,377.688
2010-08-25,370.938
2010-08-26,377.406
2010-08-27,378.569
2010-08-30,381.528
2010-08-31,373.357
2010-09-01,385.328
2010-09-02,390.27
2010-09-03,393.316
2010-09-06,404.21
2010-09-07,406.059
2010-09-08,406.6
2010-09-09,410.338
2010-09-10,411.804
2010-09-13,418.305
2010-09-14,422.434
2010-09-15,420.399
2010-09-16,413.82
2010-09-17,417.519
