Date,SWEDEN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,484.058
2005-11-10,482.346
2005-11-11,493.25
2005-11-14,491.805
2005-11-15,486.718
2005-11-16,486.363
2005-11-17,492.607
2005-11-18,494.21
2005-11-21,500.473
2005-11-22,502.776
2005-11-23,507.406
2005-11-24,505.145
2005-11-25,507.628
2005-11-28,510.84
2005-11-29,505.579
2005-11-30,503.135
2005-12-01,506.882
2005-12-02,513.406
2005-12-05,513.098
2005-12-06,522.645
2005-12-07,519.193
2005-12-08,522.867
2005-12-09,524.625
2005-12-12,528.953
2005-12-13,532.921
2005-12-14,534.615
2005-12-15,528.167
2005-12-16,534.511
2005-12-19,538.243
2005-12-20,534.921
2005-12-21,535.249
2005-12-22,536.828
2005-12-23,542.266
2005-12-26,542.266
2005-12-27,546.265
2005-12-28,550.646
2005-12-29,549.586
2005-12-30,546.964
2006-01-02,544.74
2006-01-03,556.501
2006-01-04,565.773
2006-01-05,567.615
2006-01-06,570.791
2006-01-09,572.882
2006-01-10,566.754
2006-01-11,571.579
2006-01-12,572.025
2006-01-13,570.263
2006-01-16,573.912
2006-01-17,567.085
2006-01-18,559.295
2006-01-19,566.147
2006-01-20,566.125
2006-01-23,574.802
2006-01-24,572.259
2006-01-25,579.747
2006-01-26,581.02
2006-01-27,585.075
2006-01-30,583.508
2006-01-31,591.722
2006-02-01,596.082
2006-02-02,596.15
2006-02-03,589.39
2006-02-06,590.755
2006-02-07,587.446
2006-02-08,590.886
2006-02-09,599.622
2006-02-10,593.86
2006-02-13,591.926
2006-02-14,596.133
2006-02-15,596.828
2006-02-16,597.315
2006-02-17,604.247
2006-02-20,608.315
2006-02-21,606.165
2006-02-22,604.318
2006-02-23,606.767
2006-02-24,607.938
2006-02-27,609.822
2006-02-28,603.699
2006-03-01,610.608
2006-03-02,615.304
2006-03-03,620.983
2006-03-06,625.888
2006-03-07,612.294
2006-03-08,608.92
2006-03-09,615.371
2006-03-10,616.214
2006-03-13,622.71
2006-03-14,633.624
2006-03-15,632.12
2006-03-16,644.301
2006-03-17,649.024
2006-03-20,652.681
2006-03-21,647.256
2006-03-22,649.257
2006-03-23,647.779
2006-03-24,651.221
2006-03-27,649.097
2006-03-28,648.981
2006-03-29,644.042
2006-03-30,661.559
2006-03-31,656.433
2006-04-03,670.695
2006-04-04,678.332
2006-04-05,684.64
2006-04-06,683.233
2006-04-07,673.997
2006-04-10,671.591
2006-04-11,670.071
2006-04-12,665.856
2006-04-13,670.08
2006-04-14,670.08
2006-04-17,682.074
2006-04-18,682.874
2006-04-19,697.315
2006-04-20,696.056
2006-04-21,704.184
2006-04-24,702.866
2006-04-25,702.177
2006-04-26,703.823
2006-04-27,701.52
2006-04-28,707.15
2006-05-01,709.894
2006-05-02,718.62
2006-05-03,716.813
2006-05-04,725.999
2006-05-05,734.173
2006-05-08,734.154
2006-05-09,738.314
2006-05-10,739.739
2006-05-11,734.447
2006-05-12,717.563
2006-05-15,689.083
2006-05-16,685.272
2006-05-17,653.404
2006-05-18,641.4
2006-05-19,634.826
2006-05-22,600.128
2006-05-23,640.908
2006-05-24,627.086
2006-05-25,627.921
2006-05-26,654.179
2006-05-29,662.399
2006-05-30,646.981
2006-05-31,650.988
2006-06-01,656.895
2006-06-02,666.712
2006-06-05,668.244
2006-06-06,660.415
2006-06-07,641.166
2006-06-08,608.554
2006-06-09,621.813
2006-06-12,610.813
2006-06-13,584.113
2006-06-14,597.498
2006-06-15,626.246
2006-06-16,618.609
2006-06-19,620.99
2006-06-20,623.97
2006-06-21,631.674
2006-06-22,629.94
2006-06-23,627.623
2006-06-26,629.959
2006-06-27,621.305
2006-06-28,617.759
2006-06-29,631.618
2006-06-30,657.039
2006-07-03,656.485
2006-07-04,662.568
2006-07-05,649.621
2006-07-06,656.296
2006-07-07,655.75
2006-07-10,651.159
2006-07-11,646.092
2006-07-12,641.705
2006-07-13,630.672
2006-07-14,616.142
2006-07-17,597.515
2006-07-18,591.409
2006-07-19,618.238
2006-07-20,624.031
2006-07-21,619.394
2006-07-24,625.905
2006-07-25,624.058
2006-07-26,629.388
2006-07-27,644.877
2006-07-28,651.88
2006-07-31,651.068
2006-08-01,642.45
2006-08-02,651.233
2006-08-03,645.041
2006-08-04,655.251
2006-08-07,648.629
2006-08-08,649.458
2006-08-09,659.614
2006-08-10,643.331
2006-08-11,646.084
2006-08-14,647.065
2006-08-15,654.507
2006-08-16,663.652
2006-08-17,671.003
2006-08-18,666.987
2006-08-21,673.732
2006-08-22,676.176
2006-08-23,672.178
2006-08-24,670.645
2006-08-25,666.422
2006-08-28,670.01
2006-08-29,672.927
2006-08-30,676.762
2006-08-31,671.431
2006-09-01,673.381
2006-09-04,685.907
2006-09-05,681.386
2006-09-06,676.097
2006-09-07,663.856
2006-09-08,669.28
2006-09-11,669.189
2006-09-12,687.824
2006-09-13,700.441
2006-09-14,710.822
2006-09-15,709.449
2006-09-18,717.803
2006-09-19,716.806
2006-09-20,718.357
2006-09-21,719.415
2006-09-22,715.835
2006-09-25,705.598
2006-09-26,701.737
2006-09-27,712.911
2006-09-28,715.58
2006-09-29,711.085
2006-10-02,716.182
2006-10-03,713.677
2006-10-04,720.56
2006-10-05,734.39
2006-10-06,729.628
2006-10-09,721.356
2006-10-10,722.186
2006-10-11,724.682
2006-10-12,739.625
2006-10-13,734.032
2006-10-16,738.686
2006-10-17,731.518
2006-10-18,739.421
2006-10-19,744.459
2006-10-20,751.958
2006-10-23,753.378
2006-10-24,751.522
2006-10-25,756.91
2006-10-26,760.019
2006-10-27,760.159
2006-10-30,753.167
2006-10-31,758.95
2006-11-01,770.5
2006-11-02,763.092
2006-11-03,762.062
2006-11-06,776.392
2006-11-07,782.937
2006-11-08,778.503
2006-11-09,783.552
2006-11-10,786.274
2006-11-13,786.906
2006-11-14,788.31
2006-11-15,791.284
2006-11-16,789.143
2006-11-17,780.86
2006-11-20,783.761
2006-11-21,785.835
2006-11-22,797.04
2006-11-23,798.76
2006-11-24,800.965
2006-11-27,785.652
2006-11-28,778.613
2006-11-29,790.783
2006-11-30,791.499
2006-12-01,795.666
2006-12-04,803.062
2006-12-05,808.217
2006-12-06,805.237
2006-12-07,814.453
2006-12-08,816.333
2006-12-11,820.522
2006-12-12,832.103
2006-12-13,832.398
2006-12-14,830.109
2006-12-15,832.747
2006-12-18,834.413
2006-12-19,834.391
2006-12-20,849.263
2006-12-21,854.444
2006-12-22,854.55
2006-12-25,854.55
2006-12-26,850.787
2006-12-27,857.675
2006-12-28,857.428
2006-12-29,863.379
2007-01-01,863.379
2007-01-02,878.224
2007-01-03,869.677
2007-01-04,848.095
2007-01-05,844.791
2007-01-08,845.976
2007-01-09,844.539
2007-01-10,837.844
2007-01-11,850.917
2007-01-12,858.431
2007-01-15,875.823
2007-01-16,873.941
2007-01-17,877.448
2007-01-18,872.852
2007-01-19,877.523
2007-01-22,877.612
2007-01-23,882.163
2007-01-24,883.942
2007-01-25,882.815
2007-01-26,869.434
2007-01-29,880.467
2007-01-30,889.216
2007-01-31,887.224
2007-02-01,895.568
2007-02-02,897.369
2007-02-05,888.614
2007-02-06,897.301
2007-02-07,908.321
2007-02-08,899.356
2007-02-09,902.182
2007-02-12,889.078
2007-02-13,898.167
2007-02-14,928.773
2007-02-15,923.733
2007-02-16,919.426
2007-02-19,931.364
2007-02-20,926.807
2007-02-21,917.903
2007-02-22,918.037
2007-02-23,926.651
2007-02-26,936.945
2007-02-27,906.091
2007-02-28,879.796
2007-03-01,868.266
2007-03-02,879.94
2007-03-05,859.347
2007-03-06,869.136
2007-03-07,886.339
2007-03-08,898.072
2007-03-09,900.657
2007-03-12,904.256
2007-03-13,896.435
2007-03-14,865.28
2007-03-15,894.802
2007-03-16,898.556
2007-03-19,908.958
2007-03-20,919.065
2007-03-21,925.791
2007-03-22,941.804
2007-03-23,941.509
2007-03-26,937.848
2007-03-27,941.866
2007-03-28,931.217
2007-03-29,941.559
2007-03-30,945.069
2007-04-02,957.525
2007-04-03,971.959
2007-04-04,971.703
2007-04-05,977.336
2007-04-06,977.336
2007-04-09,970.833
2007-04-10,986.941
2007-04-11,984.552
2007-04-12,988.724
2007-04-13,993.283
2007-04-16,1006.489
2007-04-17,1007.711
2007-04-18,996.862
2007-04-19,992.084
2007-04-20,1009.284
2007-04-23,1009.595
2007-04-24,996.116
2007-04-25,1002.943
2007-04-26,1001.273
2007-04-27,1001.503
2007-04-30,1002.605
2007-05-01,1001.709
2007-05-02,1008.112
2007-05-03,1002.451
2007-05-04,1007.234
2007-05-07,1014.772
2007-05-08,982.083
2007-05-09,979.861
2007-05-10,969.198
2007-05-11,972.997
2007-05-14,976.868
2007-05-15,982.002
2007-05-16,983.877
2007-05-17,974.382
2007-05-18,980.743
2007-05-21,979.357
2007-05-22,984.517
2007-05-23,1003.932
2007-05-24,997.185
2007-05-25,996.506
2007-05-28,1002.923
2007-05-29,993.235
2007-05-30,979.215
2007-05-31,1000.0
2007-06-01,999.249
2007-06-04,1001.767
2007-06-05,1005.7
2007-06-06,1001.429
2007-06-07,959.387
2007-06-08,956.125
2007-06-11,962.805
2007-06-12,935.583
2007-06-13,939.791
2007-06-14,952.974
2007-06-15,958.545
2007-06-18,958.016
2007-06-19,955.79
2007-06-20,972.449
2007-06-21,957.445
2007-06-22,962.065
2007-06-25,948.324
2007-06-26,942.581
2007-06-27,938.625
2007-06-28,952.812
2007-06-29,952.067
2007-07-02,961.593
2007-07-03,976.903
2007-07-04,982.106
2007-07-05,975.196
2007-07-06,981.354
2007-07-09,982.923
2007-07-10,984.495
2007-07-11,989.962
2007-07-12,996.437
2007-07-13,1000.253
2007-07-16,1002.806
2007-07-17,1007.495
2007-07-18,998.654
2007-07-19,1010.406
2007-07-20,1007.168
2007-07-23,1006.717
2007-07-24,987.895
2007-07-25,972.795
2007-07-26,938.351
2007-07-27,938.704
2007-07-30,943.192
2007-07-31,960.563
2007-08-01,932.018
2007-08-02,942.977
2007-08-03,937.171
2007-08-06,913.16
2007-08-07,913.177
2007-08-08,935.002
2007-08-09,899.772
2007-08-10,865.167
2007-08-13,882.188
2007-08-14,870.428
2007-08-15,858.915
2007-08-16,822.245
2007-08-17,851.579
2007-08-20,855.577
2007-08-21,850.56
2007-08-22,868.838
2007-08-23,876.004
2007-08-24,896.326
2007-08-27,892.643
2007-08-28,875.045
2007-08-29,888.84
2007-08-30,892.097
2007-08-31,900.078
2007-09-03,900.73
2007-09-04,901.664
2007-09-05,885.049
2007-09-06,887.888
2007-09-07,864.957
2007-09-10,844.44
2007-09-11,864.58
2007-09-12,872.417
2007-09-13,882.566
2007-09-14,866.298
2007-09-17,849.914
2007-09-18,864.986
2007-09-19,900.588
2007-09-20,896.29
2007-09-21,903.147
2007-09-24,897.388
2007-09-25,881.013
2007-09-26,885.539
2007-09-27,895.83
2007-09-28,905.832
2007-10-01,917.502
2007-10-02,919.158
2007-10-03,929.778
2007-10-04,928.545
2007-10-05,944.161
2007-10-08,938.887
2007-10-09,941.918
2007-10-10,951.185
2007-10-11,972.211
2007-10-12,959.378
2007-10-15,953.425
2007-10-16,931.726
2007-10-17,945.102
2007-10-18,929.701
2007-10-19,907.867
2007-10-22,870.181
2007-10-23,898.582
2007-10-24,882.77
2007-10-25,901.448
2007-10-26,903.927
2007-10-29,906.878
2007-10-30,896.992
2007-10-31,910.496
2007-11-01,895.432
2007-11-02,888.303
2007-11-05,881.184
2007-11-06,887.114
2007-11-07,878.153
2007-11-08,880.666
2007-11-09,862.545
2007-11-12,860.002
2007-11-13,866.326
2007-11-14,881.382
2007-11-15,859.269
2007-11-16,850.005
2007-11-19,814.061
2007-11-20,834.029
2007-11-21,810.971
2007-11-22,818.646
2007-11-23,829.661
2007-11-26,841.883
2007-11-27,829.854
2007-11-28,849.464
2007-11-29,855.402
2007-11-30,857.213
2007-12-03,851.644
2007-12-04,828.796
2007-12-05,840.768
2007-12-06,842.978
2007-12-07,860.826
2007-12-10,880.143
2007-12-11,876.449
2007-12-12,871.416
2007-12-13,838.99
2007-12-14,832.542
2007-12-17,797.071
2007-12-18,798.772
2007-12-19,792.202
2007-12-20,784.672
2007-12-21,798.774
2007-12-24,797.931
2007-12-25,797.931
2007-12-26,807.165
2007-12-27,810.102
2007-12-28,825.144
2007-12-31,820.682
2008-01-01,820.682
2008-01-02,815.393
2008-01-03,816.364
2008-01-04,788.319
2008-01-07,770.787
2008-01-08,775.792
2008-01-09,753.848
2008-01-10,743.644
2008-01-11,738.499
2008-01-14,755.765
2008-01-15,727.204
2008-01-16,717.81
2008-01-17,717.921
2008-01-18,701.582
2008-01-21,665.328
2008-01-22,698.898
2008-01-23,683.101
2008-01-24,710.579
2008-01-25,716.272
2008-01-28,709.068
2008-01-29,730.557
2008-01-30,735.085
2008-01-31,738.011
2008-02-01,770.262
2008-02-04,775.484
2008-02-05,738.832
2008-02-06,741.946
2008-02-07,713.098
2008-02-08,717.273
2008-02-11,705.076
2008-02-12,739.728
2008-02-13,751.02
2008-02-14,754.972
2008-02-15,753.806
2008-02-18,768.713
2008-02-19,776.388
2008-02-20,763.348
2008-02-21,785.574
2008-02-22,779.437
2008-02-25,796.731
2008-02-26,813.579
2008-02-27,827.408
2008-02-28,813.433
2008-02-29,806.048
2008-03-03,797.043
2008-03-04,782.397
2008-03-05,806.875
2008-03-06,800.568
2008-03-07,784.434
2008-03-10,765.563
2008-03-11,780.23
2008-03-12,800.971
2008-03-13,788.905
2008-03-14,781.116
2008-03-17,754.665
2008-03-18,780.646
2008-03-19,767.603
2008-03-20,743.892
2008-03-21,743.892
2008-03-24,742.388
2008-03-25,792.515
2008-03-26,802.562
2008-03-27,821.035
2008-03-28,818.49
2008-03-31,828.643
2008-04-01,844.304
2008-04-02,853.332
2008-04-03,844.644
2008-04-04,841.277
2008-04-07,851.95
2008-04-08,835.954
2008-04-09,839.498
2008-04-10,835.103
2008-04-11,825.281
2008-04-14,817.066
2008-04-15,805.925
2008-04-16,824.406
2008-04-17,808.492
2008-04-18,808.015
2008-04-21,812.189
2008-04-22,813.865
2008-04-23,819.652
2008-04-24,795.245
2008-04-25,796.18
2008-04-28,804.214
2008-04-29,786.326
2008-04-30,782.767
2008-05-01,775.547
2008-05-02,793.993
2008-05-05,803.035
2008-05-06,806.637
2008-05-07,808.944
2008-05-08,818.735
2008-05-09,806.145
2008-05-12,817.861
2008-05-13,810.39
2008-05-14,806.415
2008-05-15,810.873
2008-05-16,824.136
2008-05-19,832.893
2008-05-20,820.095
2008-05-21,821.24
2008-05-22,819.822
2008-05-23,812.816
2008-05-26,812.505
2008-05-27,803.887
2008-05-28,800.219
2008-05-29,790.886
2008-05-30,793.014
2008-06-02,785.904
2008-06-03,784.449
2008-06-04,774.796
2008-06-05,780.01
2008-06-06,789.989
2008-06-09,767.171
2008-06-10,742.621
2008-06-11,731.088
2008-06-12,725.418
2008-06-13,727.225
2008-06-16,739.348
2008-06-17,745.113
2008-06-18,721.87
2008-06-19,711.576
2008-06-20,716.953
2008-06-23,694.321
2008-06-24,679.014
2008-06-25,697.17
2008-06-26,683.189
2008-06-27,675.518
2008-06-30,669.929
2008-07-01,651.244
2008-07-02,651.291
2008-07-03,644.245
2008-07-04,641.745
2008-07-07,649.613
2008-07-08,633.838
2008-07-09,646.753
2008-07-10,636.012
2008-07-11,626.762
2008-07-14,630.27
2008-07-15,618.147
2008-07-16,617.07
2008-07-17,648.257
2008-07-18,664.559
2008-07-21,670.856
2008-07-22,654.821
2008-07-23,657.816
2008-07-24,631.874
2008-07-25,632.447
2008-07-28,629.902
2008-07-29,622.636
2008-07-30,639.398
2008-07-31,639.127
2008-08-01,629.707
2008-08-04,625.27
2008-08-05,645.811
2008-08-06,661.826
2008-08-07,665.657
2008-08-08,658.725
2008-08-11,668.626
2008-08-12,668.373
2008-08-13,650.534
2008-08-14,659.43
2008-08-15,654.021
2008-08-18,652.42
2008-08-19,623.751
2008-08-20,622.703
2008-08-21,627.795
2008-08-22,642.513
2008-08-25,631.998
2008-08-26,628.568
2008-08-27,628.273
2008-08-28,642.755
2008-08-29,639.425
2008-09-01,639.6
2008-09-02,645.792
2008-09-03,636.036
2008-09-04,609.479
2008-09-05,592.942
2008-09-08,614.949
2008-09-09,599.946
2008-09-10,592.348
2008-09-11,571.573
2008-09-12,595.207
2008-09-15,576.378
2008-09-16,557.763
2008-09-17,539.13
2008-09-18,542.697
2008-09-19,587.8
2008-09-22,592.053
2008-09-23,575.138
2008-09-24,563.404
2008-09-25,573.819
2008-09-26,562.83
2008-09-29,522.711
2008-09-30,508.991
2008-10-01,511.016
2008-10-02,501.918
2008-10-03,506.925
2008-10-06,461.4
2008-10-07,456.832
2008-10-08,427.48
2008-10-09,430.829
2008-10-10,402.513
2008-10-13,446.11
2008-10-14,456.98
2008-10-15,422.101
2008-10-16,395.087
2008-10-17,401.127
2008-10-20,404.064
2008-10-21,402.426
2008-10-22,377.107
2008-10-23,367.791
2008-10-24,338.75
2008-10-27,317.138
2008-10-28,320.833
2008-10-29,363.787
2008-10-30,379.978
2008-10-31,373.336
2008-11-03,395.296
2008-11-04,423.051
2008-11-05,410.372
2008-11-06,378.707
2008-11-07,382.824
2008-11-10,390.362
2008-11-11,362.519
2008-11-12,347.402
2008-11-13,348.679
2008-11-14,347.473
2008-11-17,338.818
2008-11-18,326.936
2008-11-19,312.297
2008-11-20,294.316
2008-11-21,284.562
2008-11-24,315.909
2008-11-25,327.14
2008-11-26,322.664
2008-11-27,332.51
2008-11-28,325.028
2008-12-01,296.817
2008-12-02,312.32
2008-12-03,314.63
2008-12-04,313.044
2008-12-05,295.032
2008-12-08,335.543
2008-12-09,341.507
2008-12-10,351.841
2008-12-11,351.771
2008-12-12,342.723
2008-12-15,337.514
2008-12-16,342.746
2008-12-17,362.005
2008-12-18,374.321
2008-12-19,358.508
2008-12-22,348.558
2008-12-23,345.82
2008-12-24,342.92
2008-12-25,342.92
2008-12-26,344.478
2008-12-29,357.772
2008-12-30,364.677
2008-12-31,357.086
2009-01-01,357.086
2009-01-02,377.864
2009-01-05,374.762
2009-01-06,374.191
2009-01-07,386.987
2009-01-08,377.902
2009-01-09,369.079
2009-01-12,356.335
2009-01-13,339.219
2009-01-14,316.226
2009-01-15,315.988
2009-01-16,327.577
2009-01-19,319.44
2009-01-20,302.931
2009-01-21,309.484
2009-01-22,314.25
2009-01-23,307.577
2009-01-26,331.025
2009-01-27,327.74
2009-01-28,343.675
2009-01-29,326.879
2009-01-30,315.445
2009-02-02,304.365
2009-02-03,314.304
2009-02-04,328.265
2009-02-05,329.453
2009-02-06,347.834
2009-02-09,368.204
2009-02-10,351.32
2009-02-11,337.466
2009-02-12,330.444
2009-02-13,339.878
2009-02-16,333.566
2009-02-17,311.919
2009-02-18,308.439
2009-02-19,311.927
2009-02-20,292.725
2009-02-23,285.801
2009-02-24,278.319
2009-02-25,275.653
2009-02-26,287.256
2009-02-27,282.676
2009-03-02,266.567
2009-03-03,259.312
2009-03-04,275.879
2009-03-05,258.017
2009-03-06,259.209
2009-03-09,264.578
2009-03-10,294.088
2009-03-11,303.082
2009-03-12,303.38
2009-03-13,302.395
2009-03-16,315.035
2009-03-17,308.62
2009-03-18,316.109
2009-03-19,343.927
2009-03-20,332.1
2009-03-23,340.973
2009-03-24,332.611
2009-03-25,341.201
2009-03-26,346.786
2009-03-27,336.907
2009-03-30,317.849
2009-03-31,326.362
2009-04-01,334.65
2009-04-02,368.001
2009-04-03,380.984
2009-04-06,377.675
2009-04-07,367.323
2009-04-08,365.846
2009-04-09,374.912
2009-04-10,374.912
2009-04-13,378.228
2009-04-14,395.948
2009-04-15,385.881
2009-04-16,391.915
2009-04-17,399.032
2009-04-20,369.78
2009-04-21,377.474
2009-04-22,409.718
2009-04-23,415.334
2009-04-24,434.536
2009-04-27,438.299
2009-04-28,421.301
2009-04-29,432.223
2009-04-30,431.569
2009-05-01,431.312
2009-05-04,460.305
2009-05-05,462.524
2009-05-06,477.061
2009-05-07,481.847
2009-05-08,493.687
2009-05-11,487.236
2009-05-12,472.656
2009-05-13,447.921
2009-05-14,452.273
2009-05-15,463.161
2009-05-18,473.76
2009-05-19,497.047
2009-05-20,503.211
2009-05-21,498.555
2009-05-22,498.512
2009-05-25,493.058
2009-05-26,485.516
2009-05-27,478.952
2009-05-28,472.241
2009-05-29,480.044
2009-06-01,504.63
2009-06-02,500.521
2009-06-03,469.651
2009-06-04,468.551
2009-06-05,459.586
2009-06-08,453.514
2009-06-09,461.297
2009-06-10,477.419
2009-06-11,478.034
2009-06-12,477.105
2009-06-15,458.105
2009-06-16,462.187
2009-06-17,443.043
2009-06-18,446.199
2009-06-19,444.451
2009-06-22,419.395
2009-06-23,425.171
2009-06-24,445.838
2009-06-25,436.102
2009-06-26,451.125
2009-06-29,462.776
2009-06-30,456.684
2009-07-01,477.091
2009-07-02,458.055
2009-07-03,456.628
2009-07-06,443.946
2009-07-07,444.902
2009-07-08,437.615
2009-07-09,440.037
2009-07-10,432.286
2009-07-13,439.452
2009-07-14,446.78
2009-07-15,470.769
2009-07-16,470.994
2009-07-17,479.669
2009-07-20,490.167
2009-07-21,507.749
2009-07-22,509.815
2009-07-23,532.942
2009-07-24,535.75
2009-07-27,530.307
2009-07-28,525.379
2009-07-29,525.018
2009-07-30,542.481
2009-07-31,554.293
2009-08-03,586.091
2009-08-04,571.647
2009-08-05,575.409
2009-08-06,579.806
2009-08-07,589.515
2009-08-10,584.518
2009-08-11,560.562
2009-08-12,580.129
2009-08-13,595.763
2009-08-14,586.16
2009-08-17,566.28
2009-08-18,583.747
2009-08-19,583.283
2009-08-20,597.63
2009-08-21,621.804
2009-08-24,630.441
2009-08-25,628.873
2009-08-26,614.237
2009-08-27,607.895
2009-08-28,628.346
2009-08-31,613.134
2009-09-01,595.725
2009-09-02,575.044
2009-09-03,582.63
2009-09-04,593.198
2009-09-07,614.548
2009-09-08,628.222
2009-09-09,641.285
2009-09-10,638.026
2009-09-11,646.607
2009-09-14,642.856
2009-09-15,647.788
2009-09-16,663.043
2009-09-17,663.897
2009-09-18,659.197
2009-09-21,647.768
2009-09-22,664.058
2009-09-23,664.876
2009-09-24,643.315
2009-09-25,637.266
2009-09-28,643.013
2009-09-29,635.334
2009-09-30,635.673
2009-10-01,618.414
2009-10-02,608.87
2009-10-05,610.75
2009-10-06,636.263
2009-10-07,621.539
2009-10-08,633.656
2009-10-09,638.186
2009-10-12,647.261
2009-10-13,642.96
2009-10-14,665.891
2009-10-15,662.569
2009-10-16,658.995
2009-10-19,667.867
2009-10-20,666.782
2009-10-21,672.303
2009-10-22,665.443
2009-10-23,671.709
2009-10-26,662.377
2009-10-27,647.017
2009-10-28,626.41
2009-10-29,651.956
2009-10-30,656.513
2009-11-02,656.505
2009-11-03,633.975
2009-11-04,656.571
2009-11-05,668.395
2009-11-06,665.764
2009-11-09,694.055
2009-11-10,692.358
2009-11-11,704.034
2009-11-12,700.828
2009-11-13,703.359
2009-11-16,717.116
2009-11-17,702.743
2009-11-18,711.34
2009-11-19,689.956
2009-11-20,683.842
2009-11-23,710.019
2009-11-24,700.011
2009-11-25,707.642
2009-11-26,673.589
2009-11-27,689.488
2009-11-30,677.363
2009-12-01,699.945
2009-12-02,714.158
2009-12-03,712.421
2009-12-04,709.521
2009-12-07,703.164
2009-12-08,688.808
2009-12-09,683.271
2009-12-10,684.928
2009-12-11,686.037
2009-12-14,689.917
2009-12-15,675.28
2009-12-16,678.549
2009-12-17,662.539
2009-12-18,655.992
2009-12-21,664.36
2009-12-22,660.969
2009-12-23,669.228
2009-12-24,666.887
2009-12-25,666.887
2009-12-28,678.961
2009-12-29,686.733
2009-12-30,684.665
2009-12-31,688.145
2010-01-01,688.145
2010-01-04,711.194
2010-01-05,711.083
2010-01-06,709.91
2010-01-07,708.758
2010-01-08,716.972
2010-01-11,731.14
2010-01-12,717.862
2010-01-13,721.028
2010-01-14,724.015
2010-01-15,716.29
2010-01-18,727.375
2010-01-19,723.836
2010-01-20,702.562
2010-01-21,694.342
2010-01-22,687.012
2010-01-25,684.376
2010-01-26,673.638
2010-01-27,673.888
2010-01-28,660.941
2010-01-29,667.689
2010-02-01,682.434
2010-02-02,693.543
2010-02-03,692.082
2010-02-04,664.29
2010-02-05,650.202
2010-02-08,651.848
2010-02-09,659.439
2010-02-10,658.567
2010-02-11,665.792
2010-02-12,656.768
2010-02-15,651.373
2010-02-16,662.915
2010-02-17,676.553
2010-02-18,677.802
2010-02-19,674.87
2010-02-22,685.783
2010-02-23,679.121
2010-02-24,683.809
2010-02-25,675.213
2010-02-26,690.391
2010-03-01,693.706
2010-03-02,702.086
2010-03-03,712.826
2010-03-04,714.389
2010-03-05,723.013
2010-03-08,727.461
2010-03-09,722.05
2010-03-10,734.166
2010-03-11,734.373
2010-03-12,743.384
2010-03-15,732.017
2010-03-16,741.639
2010-03-17,740.859
2010-03-18,727.285
2010-03-19,724.865
2010-03-22,724.104
2010-03-23,734.9
2010-03-24,723.995
2010-03-25,732.774
2010-03-26,729.856
2010-03-29,729.947
2010-03-30,729.82
2010-03-31,737.248
2010-04-01,746.785
2010-04-02,746.785
2010-04-05,748.271
2010-04-06,752.105
2010-04-07,751.446
2010-04-08,746.669
2010-04-09,756.412
2010-04-12,763.438
2010-04-13,754.184
2010-04-14,760.749
2010-04-15,759.573
2010-04-16,750.864
2010-04-19,740.441
2010-04-20,754.477
2010-04-21,740.835
2010-04-22,726.532
2010-04-23,744.834
2010-04-26,744.879
2010-04-27,721.982
2010-04-28,705.629
2010-04-29,727.99
2010-04-30,731.19
2010-05-03,730.282
2010-05-04,703.914
2010-05-05,667.245
2010-05-06,639.429
2010-05-07,602.999
2010-05-10,666.24
2010-05-11,649.92
2010-05-12,670.669
2010-05-13,664.592
2010-05-14,639.843
2010-05-17,633.476
2010-05-18,644.636
2010-05-19,616.291
2010-05-20,593.471
2010-05-21,609.703
2010-05-24,608.661
2010-05-25,576.257
2010-05-26,598.206
2010-05-27,618.069
2010-05-28,622.388
2010-05-31,626.454
2010-06-01,628.777
2010-06-02,628.07
2010-06-03,636.203
2010-06-04,608.372
2010-06-07,592.189
2010-06-08,586.488
2010-06-09,607.802
2010-06-10,629.107
2010-06-11,628.025
2010-06-14,649.128
2010-06-15,659.931
2010-06-16,653.053
2010-06-17,655.787
2010-06-18,665.376
2010-06-21,673.106
2010-06-22,667.328
2010-06-23,658.739
2010-06-24,643.847
2010-06-25,644.41
2010-06-28,651.448
2010-06-29,621.351
2010-06-30,626.983
2010-07-01,616.92
2010-07-02,629.264
2010-07-05,622.885
2010-07-06,647.204
2010-07-07,656.588
2010-07-08,663.476
2010-07-09,673.985
2010-07-12,674.937
2010-07-13,700.962
2010-07-14,704.907
2010-07-15,704.894
2010-07-16,691.967
2010-07-19,690.669
2010-07-20,683.364
2010-07-21,701.645
2010-07-22,722.934
2010-07-23,714.006
2010-07-26,725.868
2010-07-27,733.49
2010-07-28,732.577
2010-07-29,738.775
2010-07-30,736.117
2010-08-02,770.439
2010-08-03,771.833
2010-08-04,767.713
2010-08-05,771.73
2010-08-06,774.312
2010-08-09,775.7
2010-08-10,756.483
2010-08-11,719.461
2010-08-12,713.85
2010-08-13,708.479
2010-08-16,721.204
2010-08-17,734.762
2010-08-18,729.3
2010-08-19,714.467
2010-08-20,696.839
2010-08-23,703.201
2010-08-24,685.85
2010-08-25,676.674
2010-08-26,691.4
2010-08-27,702.692
2010-08-30,694.964
2010-08-31,693.074
2010-09-01,728.02
2010-09-02,728.741
2010-09-03,736.994
2010-09-06,742.668
2010-09-07,730.501
2010-09-08,742.119
2010-09-09,748.326
2010-09-10,754.56
2010-09-13,773.501
2010-09-14,783.128
2010-09-15,781.443
2010-09-16,784.809
