Date,SWEDEN SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,520.923
2005-11-09,519.156
2005-11-10,519.442
2005-11-11,526.093
2005-11-14,527.077
2005-11-15,522.101
2005-11-16,522.501
2005-11-17,529.208
2005-11-18,530.04
2005-11-21,534.737
2005-11-22,535.779
2005-11-23,544.277
2005-11-24,544.308
2005-11-25,547.122
2005-11-28,552.57
2005-11-29,547.037
2005-11-30,545.111
2005-12-01,553.327
2005-12-02,560.841
2005-12-05,561.486
2005-12-06,565.61
2005-12-07,559.852
2005-12-08,564.854
2005-12-09,569.157
2005-12-12,569.709
2005-12-13,573.342
2005-12-14,573.23
2005-12-15,565.544
2005-12-16,573.695
2005-12-19,576.559
2005-12-20,572.653
2005-12-21,571.495
2005-12-22,574.233
2005-12-23,577.172
2005-12-26,577.172
2005-12-27,580.318
2005-12-28,585.2
2005-12-29,585.164
2005-12-30,583.736
2006-01-02,581.442
2006-01-03,593.987
2006-01-04,604.089
2006-01-05,607.34
2006-01-06,610.738
2006-01-09,614.162
2006-01-10,606.131
2006-01-11,613.376
2006-01-12,618.76
2006-01-13,618.781
2006-01-16,621.291
2006-01-17,614.05
2006-01-18,603.235
2006-01-19,607.836
2006-01-20,605.682
2006-01-23,615.222
2006-01-24,612.66
2006-01-25,618.484
2006-01-26,622.105
2006-01-27,627.593
2006-01-30,625.32
2006-01-31,628.966
2006-02-01,632.252
2006-02-02,633.01
2006-02-03,627.449
2006-02-06,626.641
2006-02-07,620.643
2006-02-08,623.626
2006-02-09,637.68
2006-02-10,629.97
2006-02-13,624.583
2006-02-14,624.075
2006-02-15,636.566
2006-02-16,636.785
2006-02-17,642.208
2006-02-20,645.073
2006-02-21,640.879
2006-02-22,642.094
2006-02-23,645.266
2006-02-24,648.173
2006-02-27,649.13
2006-02-28,637.803
2006-03-01,646.065
2006-03-02,652.859
2006-03-03,661.032
2006-03-06,665.734
2006-03-07,647.838
2006-03-08,640.888
2006-03-09,649.379
2006-03-10,649.183
2006-03-13,652.982
2006-03-14,659.5
2006-03-15,661.979
2006-03-16,673.361
2006-03-17,677.624
2006-03-20,680.03
2006-03-21,671.097
2006-03-22,676.422
2006-03-23,678.117
2006-03-24,681.025
2006-03-27,680.004
2006-03-28,680.806
2006-03-29,678.215
2006-03-30,695.523
2006-03-31,693.788
2006-04-03,711.019
2006-04-04,717.738
2006-04-05,722.828
2006-04-06,723.79
2006-04-07,711.554
2006-04-10,711.875
2006-04-11,711.596
2006-04-12,705.797
2006-04-13,706.753
2006-04-14,706.753
2006-04-17,719.403
2006-04-18,720.577
2006-04-19,739.929
2006-04-20,741.916
2006-04-21,755.398
2006-04-24,753.472
2006-04-25,745.04
2006-04-26,756.092
2006-04-27,762.4
2006-04-28,760.508
2006-05-01,763.459
2006-05-02,772.235
2006-05-03,781.124
2006-05-04,794.0
2006-05-05,803.401
2006-05-08,799.659
2006-05-09,796.618
2006-05-10,801.197
2006-05-11,796.903
2006-05-12,775.876
2006-05-15,749.474
2006-05-16,745.369
2006-05-17,712.751
2006-05-18,700.184
2006-05-19,697.982
2006-05-22,656.297
2006-05-23,708.695
2006-05-24,686.951
2006-05-25,687.865
2006-05-26,721.52
2006-05-29,729.074
2006-05-30,712.827
2006-05-31,721.083
2006-06-01,724.38
2006-06-02,735.248
2006-06-05,737.291
2006-06-06,728.652
2006-06-07,702.131
2006-06-08,654.501
2006-06-09,672.219
2006-06-12,659.534
2006-06-13,625.293
2006-06-14,637.991
2006-06-15,673.173
2006-06-16,658.834
2006-06-19,664.007
2006-06-20,669.228
2006-06-21,677.179
2006-06-22,674.415
2006-06-23,671.935
2006-06-26,675.384
2006-06-27,668.871
2006-06-28,667.098
2006-06-29,686.956
2006-06-30,716.984
2006-07-03,723.543
2006-07-04,728.449
2006-07-05,712.157
2006-07-06,722.625
2006-07-07,721.555
2006-07-10,716.525
2006-07-11,712.996
2006-07-12,713.116
2006-07-13,697.589
2006-07-14,682.144
2006-07-17,661.841
2006-07-18,646.492
2006-07-19,673.382
2006-07-20,673.15
2006-07-21,665.25
2006-07-24,673.326
2006-07-25,680.431
2006-07-26,687.984
2006-07-27,706.896
2006-07-28,708.004
2006-07-31,709.611
2006-08-01,703.919
2006-08-02,717.243
2006-08-03,709.43
2006-08-04,717.923
2006-08-07,708.704
2006-08-08,711.356
2006-08-09,718.703
2006-08-10,700.864
2006-08-11,705.767
2006-08-14,708.589
2006-08-15,714.429
2006-08-16,721.215
2006-08-17,728.106
2006-08-18,722.692
2006-08-21,735.23
2006-08-22,731.371
2006-08-23,724.71
2006-08-24,722.795
2006-08-25,714.909
2006-08-28,719.699
2006-08-29,724.597
2006-08-30,731.612
2006-08-31,726.515
2006-09-01,737.024
2006-09-04,749.868
2006-09-05,748.114
2006-09-06,743.357
2006-09-07,729.107
2006-09-08,730.817
2006-09-11,725.556
2006-09-12,737.181
2006-09-13,738.884
2006-09-14,747.992
2006-09-15,741.081
2006-09-18,748.777
2006-09-19,746.965
2006-09-20,747.257
2006-09-21,751.316
2006-09-22,743.955
2006-09-25,727.658
2006-09-26,731.943
2006-09-27,744.189
2006-09-28,745.33
2006-09-29,740.342
2006-10-02,744.762
2006-10-03,731.99
2006-10-04,732.262
2006-10-05,746.303
2006-10-06,741.22
2006-10-09,747.427
2006-10-10,752.336
2006-10-11,751.844
2006-10-12,758.999
2006-10-13,755.183
2006-10-16,760.385
2006-10-17,750.264
2006-10-18,758.78
2006-10-19,762.918
2006-10-20,771.718
2006-10-23,768.455
2006-10-24,769.585
2006-10-25,785.322
2006-10-26,784.709
2006-10-27,783.398
2006-10-30,774.99
2006-10-31,775.687
2006-11-01,784.492
2006-11-02,782.741
2006-11-03,783.355
2006-11-06,794.132
2006-11-07,806.282
2006-11-08,807.872
2006-11-09,815.219
2006-11-10,818.282
2006-11-13,814.647
2006-11-14,821.608
2006-11-15,826.219
2006-11-16,825.496
2006-11-17,809.057
2006-11-20,814.478
2006-11-21,817.338
2006-11-22,829.425
2006-11-23,833.049
2006-11-24,834.466
2006-11-27,815.882
2006-11-28,806.416
2006-11-29,833.47
2006-11-30,836.059
2006-12-01,838.348
2006-12-04,845.911
2006-12-05,853.392
2006-12-06,853.925
2006-12-07,859.795
2006-12-08,862.779
2006-12-11,868.943
2006-12-12,881.969
2006-12-13,880.761
2006-12-14,875.429
2006-12-15,880.111
2006-12-18,877.474
2006-12-19,880.374
2006-12-20,895.024
2006-12-21,901.811
2006-12-22,898.034
2006-12-25,898.034
2006-12-26,894.079
2006-12-27,902.473
2006-12-28,904.718
2006-12-29,915.294
2007-01-01,915.294
2007-01-02,924.33
2007-01-03,906.425
2007-01-04,875.235
2007-01-05,871.857
2007-01-08,869.604
2007-01-09,867.103
2007-01-10,854.723
2007-01-11,864.153
2007-01-12,872.051
2007-01-15,881.429
2007-01-16,883.252
2007-01-17,878.94
2007-01-18,874.809
2007-01-19,879.48
2007-01-22,884.117
2007-01-23,893.869
2007-01-24,896.807
2007-01-25,895.28
2007-01-26,881.434
2007-01-29,885.461
2007-01-30,893.081
2007-01-31,895.667
2007-02-01,907.732
2007-02-02,902.086
2007-02-05,896.378
2007-02-06,902.719
2007-02-07,919.265
2007-02-08,911.244
2007-02-09,914.918
2007-02-12,898.194
2007-02-13,901.13
2007-02-14,917.448
2007-02-15,908.149
2007-02-16,902.517
2007-02-19,910.515
2007-02-20,901.468
2007-02-21,892.544
2007-02-22,897.189
2007-02-23,906.575
2007-02-26,919.085
2007-02-27,885.152
2007-02-28,870.649
2007-03-01,859.794
2007-03-02,864.7
2007-03-05,841.912
2007-03-06,853.731
2007-03-07,866.033
2007-03-08,879.303
2007-03-09,877.115
2007-03-12,884.544
2007-03-13,878.671
2007-03-14,849.686
2007-03-15,878.628
2007-03-16,880.049
2007-03-19,890.903
2007-03-20,895.471
2007-03-21,899.495
2007-03-22,912.197
2007-03-23,911.064
2007-03-26,908.418
2007-03-27,910.942
2007-03-28,908.115
2007-03-29,919.152
2007-03-30,918.771
2007-04-02,929.016
2007-04-03,941.152
2007-04-04,945.6
2007-04-05,950.59
2007-04-06,950.59
2007-04-09,944.265
2007-04-10,966.907
2007-04-11,960.775
2007-04-12,967.815
2007-04-13,968.937
2007-04-16,986.014
2007-04-17,987.228
2007-04-18,977.928
2007-04-19,972.239
2007-04-20,986.431
2007-04-23,985.262
2007-04-24,976.03
2007-04-25,988.91
2007-04-26,993.585
2007-04-27,997.031
2007-04-30,997.769
2007-05-01,996.877
2007-05-02,995.966
2007-05-03,980.561
2007-05-04,994.833
2007-05-07,1005.544
2007-05-08,980.334
2007-05-09,981.197
2007-05-10,968.666
2007-05-11,973.99
2007-05-14,976.609
2007-05-15,982.528
2007-05-16,982.091
2007-05-17,972.613
2007-05-18,984.404
2007-05-21,983.96
2007-05-22,993.641
2007-05-23,1005.374
2007-05-24,999.173
2007-05-25,1001.176
2007-05-28,1008.103
2007-05-29,999.414
2007-05-30,985.332
2007-05-31,1000.0
2007-06-01,1001.61
2007-06-04,998.505
2007-06-05,1004.743
2007-06-06,1000.476
2007-06-07,962.213
2007-06-08,957.281
2007-06-11,965.362
2007-06-12,944.507
2007-06-13,947.815
2007-06-14,959.505
2007-06-15,969.69
2007-06-18,970.204
2007-06-19,970.945
2007-06-20,989.264
2007-06-21,972.985
2007-06-22,977.68
2007-06-25,975.161
2007-06-26,968.704
2007-06-27,964.712
2007-06-28,984.472
2007-06-29,989.168
2007-07-02,998.656
2007-07-03,1010.794
2007-07-04,1023.455
2007-07-05,1016.385
2007-07-06,1023.636
2007-07-09,1029.499
2007-07-10,1031.882
2007-07-11,1041.025
2007-07-12,1051.191
2007-07-13,1054.251
2007-07-16,1058.391
2007-07-17,1039.25
2007-07-18,1037.726
2007-07-19,1046.051
2007-07-20,1047.74
2007-07-23,1051.595
2007-07-24,1030.697
2007-07-25,1013.172
2007-07-26,978.658
2007-07-27,967.085
2007-07-30,982.564
2007-07-31,996.469
2007-08-01,971.947
2007-08-02,982.756
2007-08-03,974.613
2007-08-06,952.738
2007-08-07,958.919
2007-08-08,984.592
2007-08-09,953.504
2007-08-10,922.17
2007-08-13,933.743
2007-08-14,924.153
2007-08-15,901.967
2007-08-16,856.202
2007-08-17,879.768
2007-08-20,888.774
2007-08-21,888.405
2007-08-22,909.828
2007-08-23,918.745
2007-08-24,936.823
2007-08-27,934.272
2007-08-28,918.305
2007-08-29,928.64
2007-08-30,934.77
2007-08-31,946.435
2007-09-03,946.038
2007-09-04,947.121
2007-09-05,928.689
2007-09-06,939.867
2007-09-07,920.13
2007-09-10,904.151
2007-09-11,925.703
2007-09-12,939.616
2007-09-13,951.87
2007-09-14,939.923
2007-09-17,920.136
2007-09-18,934.479
2007-09-19,968.61
2007-09-20,971.305
2007-09-21,980.204
2007-09-24,978.127
2007-09-25,960.897
2007-09-26,970.827
2007-09-27,982.985
2007-09-28,994.856
2007-10-01,1005.136
2007-10-02,996.929
2007-10-03,1001.517
2007-10-04,1004.365
2007-10-05,1019.225
2007-10-08,1018.679
2007-10-09,1021.73
2007-10-10,1036.478
2007-10-11,1051.945
2007-10-12,1042.677
2007-10-15,1044.308
2007-10-16,1019.926
2007-10-17,1027.592
2007-10-18,1018.651
2007-10-19,996.568
2007-10-22,956.913
2007-10-23,1001.982
2007-10-24,985.787
2007-10-25,1012.465
2007-10-26,1019.347
2007-10-29,1023.756
2007-10-30,1013.32
2007-10-31,1025.734
2007-11-01,1012.324
2007-11-02,1004.301
2007-11-05,1000.87
2007-11-06,1018.272
2007-11-07,1015.792
2007-11-08,1016.151
2007-11-09,988.916
2007-11-12,976.299
2007-11-13,964.738
2007-11-14,981.728
2007-11-15,955.357
2007-11-16,949.038
2007-11-19,915.825
2007-11-20,944.004
2007-11-21,916.646
2007-11-22,921.772
2007-11-23,935.292
2007-11-26,950.877
2007-11-27,939.241
2007-11-28,961.117
2007-11-29,968.572
2007-11-30,966.913
2007-12-03,962.168
2007-12-04,951.233
2007-12-05,965.04
2007-12-06,965.791
2007-12-07,983.341
2007-12-10,988.162
2007-12-11,988.757
2007-12-12,987.785
2007-12-13,948.478
2007-12-14,944.668
2007-12-17,912.934
2007-12-18,910.35
2007-12-19,907.755
2007-12-20,903.193
2007-12-21,921.154
2007-12-24,920.182
2007-12-25,920.182
2007-12-26,930.83
2007-12-27,932.281
2007-12-28,947.601
2007-12-31,942.477
2008-01-01,942.477
2008-01-02,939.458
2008-01-03,935.798
2008-01-04,915.586
2008-01-07,906.08
2008-01-08,911.997
2008-01-09,887.794
2008-01-10,882.022
2008-01-11,875.892
2008-01-14,892.957
2008-01-15,859.227
2008-01-16,836.188
2008-01-17,837.019
2008-01-18,822.879
2008-01-21,784.283
2008-01-22,814.587
2008-01-23,794.648
2008-01-24,845.867
2008-01-25,851.275
2008-01-28,841.727
2008-01-29,862.0
2008-01-30,859.213
2008-01-31,851.975
2008-02-01,885.282
2008-02-04,898.986
2008-02-05,859.741
2008-02-06,864.846
2008-02-07,824.224
2008-02-08,826.168
2008-02-11,822.395
2008-02-12,859.546
2008-02-13,859.572
2008-02-14,867.193
2008-02-15,864.298
2008-02-18,881.926
2008-02-19,891.204
2008-02-20,874.344
2008-02-21,903.234
2008-02-22,897.475
2008-02-25,914.022
2008-02-26,930.632
2008-02-27,946.914
2008-02-28,929.351
2008-02-29,923.223
2008-03-03,916.189
2008-03-04,900.038
2008-03-05,924.415
2008-03-06,925.554
2008-03-07,908.89
2008-03-10,893.025
2008-03-11,905.285
2008-03-12,924.207
2008-03-13,915.203
2008-03-14,915.026
2008-03-17,885.314
2008-03-18,907.088
2008-03-19,892.608
2008-03-20,864.301
2008-03-21,864.301
2008-03-24,862.553
2008-03-25,903.948
2008-03-26,915.042
2008-03-27,937.334
2008-03-28,932.728
2008-03-31,937.596
2008-04-01,953.531
2008-04-02,958.372
2008-04-03,953.289
2008-04-04,952.187
2008-04-07,967.066
2008-04-08,950.177
2008-04-09,955.941
2008-04-10,953.962
2008-04-11,935.763
2008-04-14,931.492
2008-04-15,933.613
2008-04-16,958.561
2008-04-17,943.717
2008-04-18,940.279
2008-04-21,950.741
2008-04-22,968.119
2008-04-23,975.228
2008-04-24,964.709
2008-04-25,969.65
2008-04-28,979.216
2008-04-29,962.526
2008-04-30,962.169
2008-05-01,953.294
2008-05-02,973.242
2008-05-05,980.186
2008-05-06,999.01
2008-05-07,1002.48
2008-05-08,1003.613
2008-05-09,994.863
2008-05-12,1010.027
2008-05-13,1008.054
2008-05-14,1010.976
2008-05-15,1006.014
2008-05-16,1022.241
2008-05-19,1033.681
2008-05-20,1016.117
2008-05-21,1028.211
2008-05-22,1025.334
2008-05-23,1012.449
2008-05-26,1021.692
2008-05-27,1009.861
2008-05-28,1009.025
2008-05-29,1009.899
2008-05-30,1010.396
2008-06-02,997.672
2008-06-03,1003.852
2008-06-04,985.908
2008-06-05,991.465
2008-06-06,1004.149
2008-06-09,985.325
2008-06-10,956.011
2008-06-11,944.766
2008-06-12,944.611
2008-06-13,944.682
2008-06-16,964.616
2008-06-17,976.427
2008-06-18,949.286
2008-06-19,947.867
2008-06-20,955.03
2008-06-23,938.014
2008-06-24,925.115
2008-06-25,929.551
2008-06-26,919.7
2008-06-27,917.91
2008-06-30,914.041
2008-07-01,889.203
2008-07-02,882.846
2008-07-03,869.94
2008-07-04,858.958
2008-07-07,871.037
2008-07-08,846.398
2008-07-09,862.864
2008-07-10,847.024
2008-07-11,838.405
2008-07-14,840.378
2008-07-15,825.44
2008-07-16,819.444
2008-07-17,850.964
2008-07-18,860.777
2008-07-21,869.1
2008-07-22,841.455
2008-07-23,849.853
2008-07-24,821.334
2008-07-25,817.472
2008-07-28,823.428
2008-07-29,813.221
2008-07-30,835.978
2008-07-31,831.93
2008-08-01,816.704
2008-08-04,808.865
2008-08-05,815.211
2008-08-06,826.536
2008-08-07,828.061
2008-08-08,814.182
2008-08-11,821.811
2008-08-12,815.941
2008-08-13,806.229
2008-08-14,811.836
2008-08-15,801.236
2008-08-18,804.312
2008-08-19,773.865
2008-08-20,776.621
2008-08-21,781.682
2008-08-22,799.179
2008-08-25,786.275
2008-08-26,779.56
2008-08-27,783.11
2008-08-28,796.218
2008-08-29,792.29
2008-09-01,787.838
2008-09-02,783.49
2008-09-03,769.849
2008-09-04,744.192
2008-09-05,717.871
2008-09-08,736.287
2008-09-09,709.124
2008-09-10,697.46
2008-09-11,678.577
2008-09-12,698.11
2008-09-15,674.253
2008-09-16,647.557
2008-09-17,633.283
2008-09-18,634.85
2008-09-19,688.48
2008-09-22,699.123
2008-09-23,690.123
2008-09-24,679.487
2008-09-25,690.602
2008-09-26,675.643
2008-09-29,629.111
2008-09-30,611.541
2008-10-01,613.715
2008-10-02,592.619
2008-10-03,600.816
2008-10-06,534.635
2008-10-07,537.635
2008-10-08,502.617
2008-10-09,502.509
2008-10-10,476.098
2008-10-13,516.236
2008-10-14,530.796
2008-10-15,484.782
2008-10-16,450.207
2008-10-17,454.516
2008-10-20,465.101
2008-10-21,457.138
2008-10-22,426.455
2008-10-23,413.595
2008-10-24,383.618
2008-10-27,358.903
2008-10-28,370.317
2008-10-29,421.971
2008-10-30,439.725
2008-10-31,431.0
2008-11-03,462.151
2008-11-04,501.658
2008-11-05,488.762
2008-11-06,450.732
2008-11-07,463.713
2008-11-10,474.307
2008-11-11,431.777
2008-11-12,413.665
2008-11-13,415.058
2008-11-14,418.353
2008-11-17,407.979
2008-11-18,400.816
2008-11-19,379.383
2008-11-20,362.974
2008-11-21,350.551
2008-11-24,392.338
2008-11-25,405.549
2008-11-26,393.857
2008-11-27,408.486
2008-11-28,401.362
2008-12-01,374.438
2008-12-02,389.029
2008-12-03,390.01
2008-12-04,385.992
2008-12-05,366.08
2008-12-08,409.432
2008-12-09,415.028
2008-12-10,424.709
2008-12-11,424.401
2008-12-12,416.086
2008-12-15,409.745
2008-12-16,413.474
2008-12-17,429.955
2008-12-18,442.152
2008-12-19,421.967
2008-12-22,410.866
2008-12-23,407.645
2008-12-24,404.227
2008-12-25,404.227
2008-12-26,406.063
2008-12-29,420.769
2008-12-30,427.195
2008-12-31,418.303
2009-01-01,418.303
2009-01-02,446.451
2009-01-05,441.559
2009-01-06,440.886
2009-01-07,449.814
2009-01-08,443.264
2009-01-09,432.991
2009-01-12,419.949
2009-01-13,407.519
2009-01-14,383.064
2009-01-15,385.897
2009-01-16,398.931
2009-01-19,389.668
2009-01-20,376.276
2009-01-21,384.264
2009-01-22,385.559
2009-01-23,383.844
2009-01-26,409.004
2009-01-27,407.485
2009-01-28,422.362
2009-01-29,407.559
2009-01-30,395.323
2009-02-02,385.279
2009-02-03,396.108
2009-02-04,404.918
2009-02-05,403.961
2009-02-06,421.303
2009-02-09,440.474
2009-02-10,429.053
2009-02-11,419.603
2009-02-12,411.62
2009-02-13,420.605
2009-02-16,407.142
2009-02-17,381.669
2009-02-18,385.741
2009-02-19,391.086
2009-02-20,373.496
2009-02-23,368.496
2009-02-24,361.204
2009-02-25,359.35
2009-02-26,369.496
2009-02-27,365.154
2009-03-02,342.56
2009-03-03,337.108
2009-03-04,357.79
2009-03-05,339.772
2009-03-06,341.885
2009-03-09,346.448
2009-03-10,368.614
2009-03-11,372.49
2009-03-12,375.971
2009-03-13,382.849
2009-03-16,399.346
2009-03-17,392.032
2009-03-18,392.418
2009-03-19,416.194
2009-03-20,402.299
2009-03-23,415.103
2009-03-24,399.632
2009-03-25,403.384
2009-03-26,407.731
2009-03-27,394.028
2009-03-30,377.76
2009-03-31,387.553
2009-04-01,397.592
2009-04-02,424.211
2009-04-03,426.226
2009-04-06,422.307
2009-04-07,412.525
2009-04-08,410.821
2009-04-09,418.081
2009-04-10,418.081
2009-04-13,421.779
2009-04-14,433.079
2009-04-15,430.621
2009-04-16,436.597
2009-04-17,438.913
2009-04-20,412.007
2009-04-21,420.898
2009-04-22,442.723
2009-04-23,450.945
2009-04-24,474.094
2009-04-27,470.198
2009-04-28,463.18
2009-04-29,477.791
2009-04-30,480.091
2009-05-01,479.805
2009-05-04,496.001
2009-05-05,496.712
2009-05-06,512.424
2009-05-07,512.155
2009-05-08,523.942
2009-05-11,516.89
2009-05-12,509.976
2009-05-13,492.953
2009-05-14,499.714
2009-05-15,513.559
2009-05-18,522.524
2009-05-19,538.15
2009-05-20,552.977
2009-05-21,547.86
2009-05-22,546.704
2009-05-25,546.526
2009-05-26,541.052
2009-05-27,534.979
2009-05-28,532.642
2009-05-29,542.8
2009-06-01,572.503
2009-06-02,567.138
2009-06-03,538.78
2009-06-04,541.68
2009-06-05,535.033
2009-06-08,526.648
2009-06-09,533.966
2009-06-10,550.462
2009-06-11,557.219
2009-06-12,554.592
2009-06-15,529.972
2009-06-16,532.595
2009-06-17,513.871
2009-06-18,519.749
2009-06-19,517.712
2009-06-22,495.3
2009-06-23,498.384
2009-06-24,522.711
2009-06-25,510.274
2009-06-26,526.788
2009-06-29,542.263
2009-06-30,532.85
2009-07-01,554.421
2009-07-02,534.57
2009-07-03,533.128
2009-07-06,519.275
2009-07-07,517.161
2009-07-08,509.655
2009-07-09,513.789
2009-07-10,507.827
2009-07-13,514.259
2009-07-14,518.702
2009-07-15,546.695
2009-07-16,548.236
2009-07-17,553.771
2009-07-20,559.793
2009-07-21,578.854
2009-07-22,587.191
2009-07-23,607.414
2009-07-24,611.61
2009-07-27,605.069
2009-07-28,604.463
2009-07-29,603.529
2009-07-30,619.986
2009-07-31,633.199
2009-08-03,657.779
2009-08-04,645.011
2009-08-05,643.406
2009-08-06,643.595
2009-08-07,653.078
2009-08-10,648.914
2009-08-11,630.069
2009-08-12,645.008
2009-08-13,661.743
2009-08-14,651.773
2009-08-17,631.193
2009-08-18,644.695
2009-08-19,646.523
2009-08-20,663.215
2009-08-21,687.81
2009-08-24,693.984
2009-08-25,691.88
2009-08-26,672.782
2009-08-27,667.983
2009-08-28,689.699
2009-08-31,674.897
2009-09-01,658.514
2009-09-02,643.632
2009-09-03,645.629
2009-09-04,657.448
2009-09-07,679.13
2009-09-08,690.774
2009-09-09,701.082
2009-09-10,699.945
2009-09-11,704.695
2009-09-14,699.499
2009-09-15,705.271
2009-09-16,722.082
2009-09-17,729.979
2009-09-18,725.571
2009-09-21,714.02
2009-09-22,733.558
2009-09-23,728.628
2009-09-24,704.804
2009-09-25,699.358
2009-09-28,707.847
2009-09-29,695.294
2009-09-30,694.954
2009-10-01,680.399
2009-10-02,670.41
2009-10-05,671.763
2009-10-06,699.04
2009-10-07,687.575
2009-10-08,702.737
2009-10-09,703.74
2009-10-12,715.732
2009-10-13,710.402
2009-10-14,731.079
2009-10-15,728.771
2009-10-16,727.41
2009-10-19,742.39
2009-10-20,732.592
2009-10-21,737.901
2009-10-22,730.65
2009-10-23,735.421
2009-10-26,728.987
2009-10-27,716.353
2009-10-28,694.481
2009-10-29,717.135
2009-10-30,716.264
2009-11-02,714.476
2009-11-03,695.626
2009-11-04,721.546
2009-11-05,734.616
2009-11-06,729.854
2009-11-09,759.349
2009-11-10,759.868
2009-11-11,768.304
2009-11-12,765.637
2009-11-13,767.684
2009-11-16,782.541
2009-11-17,762.759
2009-11-18,771.309
2009-11-19,749.22
2009-11-20,747.334
2009-11-23,779.994
2009-11-24,765.255
2009-11-25,770.978
2009-11-26,736.312
2009-11-27,754.453
2009-11-30,741.347
2009-12-01,766.656
2009-12-02,777.785
2009-12-03,775.455
2009-12-04,772.115
2009-12-07,766.015
2009-12-08,749.219
2009-12-09,743.739
2009-12-10,745.242
2009-12-11,749.089
2009-12-14,753.948
2009-12-15,739.947
2009-12-16,744.104
2009-12-17,726.019
2009-12-18,719.554
2009-12-21,728.757
2009-12-22,724.879
2009-12-23,734.708
2009-12-24,732.138
2009-12-25,732.138
2009-12-28,744.287
2009-12-29,750.991
2009-12-30,745.584
2009-12-31,749.374
2010-01-01,749.374
2010-01-04,773.936
2010-01-05,775.104
2010-01-06,773.826
2010-01-07,777.266
2010-01-08,780.66
2010-01-11,795.265
2010-01-12,783.396
2010-01-13,787.103
2010-01-14,794.024
2010-01-15,788.251
2010-01-18,799.304
2010-01-19,796.732
2010-01-20,771.946
2010-01-21,762.388
2010-01-22,755.721
2010-01-25,756.136
2010-01-26,742.699
2010-01-27,743.524
2010-01-28,726.486
2010-01-29,735.849
2010-02-01,750.095
2010-02-02,760.724
2010-02-03,750.317
2010-02-04,723.4
2010-02-05,708.729
2010-02-08,712.745
2010-02-09,721.172
2010-02-10,724.243
2010-02-11,736.78
2010-02-12,730.967
2010-02-15,725.255
2010-02-16,736.076
2010-02-17,748.279
2010-02-18,752.2
2010-02-19,751.51
2010-02-22,757.833
2010-02-23,749.39
2010-02-24,754.41
2010-02-25,743.659
2010-02-26,761.054
2010-03-01,765.859
2010-03-02,776.799
2010-03-03,785.423
2010-03-04,787.231
2010-03-05,795.798
2010-03-08,802.043
2010-03-09,792.753
2010-03-10,803.163
2010-03-11,806.733
2010-03-12,811.001
2010-03-15,800.243
2010-03-16,817.447
2010-03-17,820.2
2010-03-18,807.125
2010-03-19,803.747
2010-03-22,802.628
2010-03-23,813.734
2010-03-24,801.758
2010-03-25,813.181
2010-03-26,811.04
2010-03-29,809.526
2010-03-30,807.621
2010-03-31,816.052
2010-04-01,826.902
2010-04-02,826.902
2010-04-05,828.548
2010-04-06,831.242
2010-04-07,825.636
2010-04-08,820.112
2010-04-09,831.088
2010-04-12,837.431
2010-04-13,829.461
2010-04-14,839.248
2010-04-15,843.047
2010-04-16,835.498
2010-04-19,829.469
2010-04-20,848.859
2010-04-21,832.549
2010-04-22,822.365
2010-04-23,845.225
2010-04-26,845.589
2010-04-27,825.144
2010-04-28,811.592
2010-04-29,838.833
2010-04-30,839.237
2010-05-03,838.52
2010-05-04,807.901
2010-05-05,770.538
2010-05-06,741.185
2010-05-07,703.377
2010-05-10,768.239
2010-05-11,754.111
2010-05-12,779.749
2010-05-13,772.684
2010-05-14,746.989
2010-05-17,744.626
2010-05-18,758.286
2010-05-19,722.773
2010-05-20,690.679
2010-05-21,707.254
2010-05-24,704.581
2010-05-25,668.901
2010-05-26,696.096
2010-05-27,718.759
2010-05-28,722.688
2010-05-31,723.382
2010-06-01,728.982
2010-06-02,728.464
2010-06-03,741.851
2010-06-04,715.463
2010-06-07,696.737
2010-06-08,690.837
2010-06-09,718.951
2010-06-10,743.2
2010-06-11,737.363
2010-06-14,760.254
2010-06-15,768.963
2010-06-16,762.466
2010-06-17,764.031
2010-06-18,771.687
2010-06-21,778.493
2010-06-22,768.413
2010-06-23,755.157
2010-06-24,741.613
2010-06-25,742.261
2010-06-28,753.54
2010-06-29,719.093
2010-06-30,726.221
2010-07-01,711.949
2010-07-02,723.873
2010-07-05,717.962
2010-07-06,742.306
2010-07-07,746.912
2010-07-08,754.837
2010-07-09,767.601
2010-07-12,769.567
2010-07-13,796.557
2010-07-14,804.044
2010-07-15,798.827
2010-07-16,786.038
2010-07-19,777.227
2010-07-20,775.3
2010-07-21,790.776
2010-07-22,808.506
2010-07-23,801.05
2010-07-26,808.922
2010-07-27,806.902
2010-07-28,803.132
2010-07-29,805.981
2010-07-30,806.802
2010-08-02,838.611
2010-08-03,839.001
2010-08-04,834.212
2010-08-05,834.386
2010-08-06,836.054
2010-08-09,841.513
2010-08-10,820.392
2010-08-11,783.286
2010-08-12,775.27
2010-08-13,770.805
2010-08-16,785.226
2010-08-17,800.78
2010-08-18,795.64
2010-08-19,784.985
2010-08-20,767.677
2010-08-23,768.286
2010-08-24,750.198
2010-08-25,741.879
2010-08-26,760.228
2010-08-27,768.117
2010-08-30,763.29
2010-08-31,762.369
2010-09-01,802.647
2010-09-02,801.288
2010-09-03,812.487
2010-09-06,819.943
2010-09-07,807.901
2010-09-08,824.912
2010-09-09,829.971
