Date,UNITED KINGDOM VALUE Standard (Large+Mid Cap)
2005-06-06,13618.954
2005-06-07,13817.122
2005-06-08,13864.594
2005-06-09,13729.539
2005-06-10,13797.127
2005-06-13,13793.37
2005-06-14,13852.921
2005-06-15,13877.85
2005-06-16,13933.439
2005-06-17,14054.276
2005-06-20,14034.381
2005-06-21,14057.26
2005-06-22,14122.687
2005-06-23,14200.806
2005-06-24,14133.49
2005-06-27,14073.793
2005-06-28,14132.47
2005-06-29,14048.332
2005-06-30,13958.712
2005-07-01,13947.601
2005-07-04,13960.537
2005-07-05,13907.178
2005-07-06,14042.245
2005-07-07,13697.909
2005-07-08,13857.334
2005-07-11,14017.569
2005-07-12,14067.507
2005-07-13,14013.993
2005-07-14,14125.162
2005-07-15,13988.813
2005-07-18,13918.987
2005-07-19,13773.1
2005-07-20,13710.413
2005-07-21,13837.231
2005-07-22,13845.62
2005-07-25,13908.479
2005-07-26,13843.443
2005-07-27,13878.899
2005-07-28,13897.804
2005-07-29,13992.341
2005-08-01,14131.013
2005-08-02,14225.336
2005-08-03,14342.011
2005-08-04,14256.681
2005-08-05,14217.415
2005-08-08,14379.278
2005-08-09,14425.763
2005-08-10,14624.923
2005-08-11,14647.568
2005-08-12,14632.916
2005-08-15,14560.75
2005-08-16,14501.424
2005-08-17,14448.09
2005-08-18,14204.439
2005-08-19,14284.621
2005-08-22,14374.981
2005-08-23,14295.256
2005-08-24,14241.096
2005-08-25,14210.644
2005-08-26,14213.399
2005-08-29,14167.417
2005-08-30,14096.004
2005-08-31,14327.832
2005-09-01,14643.532
2005-09-02,14728.42
2005-09-05,14786.933
2005-09-06,14831.519
2005-09-07,14824.71
2005-09-08,14755.864
2005-09-09,14814.789
2005-09-12,14673.537
2005-09-13,14597.084
2005-09-14,14627.947
2005-09-15,14556.066
2005-09-16,14620.959
2005-09-19,14709.52
2005-09-20,14692.806
2005-09-21,14659.617
2005-09-22,14521.808
2005-09-23,14440.262
2005-09-26,14498.272
2005-09-27,14432.949
2005-09-28,14538.525
2005-09-29,14523.403
2005-09-30,14564.436
2005-10-03,14518.867
2005-10-04,14490.542
2005-10-05,14290.637
2005-10-06,14192.368
2005-10-07,14065.228
2005-10-10,14036.517
2005-10-11,14043.55
2005-10-12,13952.841
2005-10-13,13741.167
2005-10-14,13871.5
2005-10-17,13819.296
2005-10-18,13712.653
2005-10-19,13561.155
2005-10-20,13650.518
2005-10-21,13629.845
2005-10-24,13746.901
2005-10-25,13823.124
2005-10-26,13911.053
2005-10-27,13839.231
2005-10-28,13822.635
2005-10-31,14047.358
2005-11-01,14035.334
2005-11-02,14219.533
2005-11-03,14424.265
2005-11-04,14198.328
2005-11-07,14229.634
2005-11-08,14213.789
2005-11-09,14185.62
2005-11-10,14200.659
2005-11-11,14268.725
2005-11-14,14293.003
2005-11-15,14294.543
2005-11-16,14146.274
2005-11-17,14276.261
2005-11-18,14353.732
2005-11-21,14467.514
2005-11-22,14457.941
2005-11-23,14583.113
2005-11-24,14539.543
2005-11-25,14487.266
2005-11-28,14401.376
2005-11-29,14396.227
2005-11-30,14329.873
2005-12-01,14457.298
2005-12-02,14524.046
2005-12-05,14545.808
2005-12-06,14667.738
2005-12-07,14641.958
2005-12-08,14749.455
2005-12-09,14752.376
2005-12-12,14862.558
2005-12-13,14842.105
2005-12-14,14927.718
2005-12-15,14802.044
2005-12-16,14966.286
2005-12-19,14876.899
2005-12-20,14883.952
2005-12-21,14839.886
2005-12-22,14868.138
2005-12-23,14825.549
2005-12-26,14825.549
2005-12-27,14821.27
2005-12-28,14828.599
2005-12-29,14851.238
2005-12-30,14721.288
2006-01-02,14721.288
2006-01-03,15082.995
2006-01-04,15341.529
2006-01-05,15234.197
2006-01-06,15505.893
2006-01-09,15455.569
2006-01-10,15351.834
2006-01-11,15437.872
2006-01-12,15433.498
2006-01-13,15422.012
2006-01-16,15423.572
2006-01-17,15217.962
2006-01-18,15174.387
2006-01-19,15225.556
2006-01-20,15159.903
2006-01-23,15333.065
2006-01-24,15222.78
2006-01-25,15428.83
2006-01-26,15504.355
2006-01-27,15555.539
2006-01-30,15480.09
2006-01-31,15539.497
2006-02-01,15695.682
2006-02-02,15537.642
2006-02-03,15377.6
2006-02-06,15342.189
2006-02-07,15219.429
2006-02-08,15227.444
2006-02-09,15424.804
2006-02-10,15405.847
2006-02-13,15462.426
2006-02-14,15354.734
2006-02-15,15473.729
2006-02-16,15481.885
2006-02-17,15555.367
2006-02-20,15591.997
2006-02-21,15566.243
2006-02-22,15594.528
2006-02-23,15661.744
2006-02-24,15697.581
2006-02-27,15705.837
2006-02-28,15629.253
2006-03-01,15781.121
2006-03-02,15672.714
2006-03-03,15775.899
2006-03-06,15915.099
2006-03-07,15666.124
2006-03-08,15587.232
2006-03-09,15681.037
2006-03-10,15698.343
2006-03-13,15867.775
2006-03-14,15990.139
2006-03-15,16011.299
2006-03-16,16240.763
2006-03-17,16255.12
2006-03-20,16263.83
2006-03-21,16207.134
2006-03-22,16278.403
2006-03-23,16126.001
2006-03-24,16240.167
2006-03-27,16151.373
2006-03-28,16063.94
2006-03-29,15988.923
2006-03-30,16246.273
2006-03-31,16005.107
2006-04-03,16126.582
2006-04-04,16254.869
2006-04-05,16282.223
2006-04-06,16333.096
2006-04-07,16183.229
2006-04-10,16285.197
2006-04-11,16141.435
2006-04-12,16119.841
2006-04-13,16204.732
2006-04-14,16204.732
2006-04-17,16400.827
2006-04-18,16442.723
2006-04-19,16667.433
2006-04-20,16561.498
2006-04-21,16705.703
2006-04-24,16604.548
2006-04-25,16666.806
2006-04-26,16757.464
2006-04-27,16752.378
2006-04-28,16785.707
2006-05-01,16916.842
2006-05-02,17126.385
2006-05-03,16946.306
2006-05-04,17084.021
2006-05-05,17343.61
2006-05-08,17298.821
2006-05-09,17434.844
2006-05-10,17382.134
2006-05-11,17385.578
2006-05-12,17085.754
2006-05-15,16881.67
2006-05-16,16943.232
2006-05-17,16453.637
2006-05-18,16506.175
2006-05-19,16319.858
2006-05-22,16048.021
2006-05-23,16462.494
2006-05-24,16097.746
2006-05-25,16351.557
2006-05-26,16524.901
2006-05-29,16559.199
2006-05-30,16397.636
2006-05-31,16498.91
2006-06-01,16585.137
2006-06-02,16811.791
2006-06-05,16693.419
2006-06-06,16315.161
2006-06-07,16447.804
2006-06-08,15973.946
2006-06-09,16285.274
2006-06-12,16163.498
2006-06-13,15831.374
2006-06-14,15875.347
2006-06-15,16178.094
2006-06-16,16138.812
2006-06-19,16110.471
2006-06-20,16159.012
2006-06-21,16180.41
2006-06-22,16136.921
2006-06-23,16055.711
2006-06-26,16007.895
2006-06-27,15974.163
2006-06-28,16000.876
2006-06-29,16253.404
2006-06-30,16666.079
2006-07-03,16761.126
2006-07-04,16835.11
2006-07-05,16575.947
2006-07-06,16776.812
2006-07-07,16856.324
2006-07-10,16806.774
2006-07-11,16704.085
2006-07-12,16560.812
2006-07-13,16375.346
2006-07-14,16155.56
2006-07-17,16044.313
2006-07-18,16044.06
2006-07-19,16451.153
2006-07-20,16524.985
2006-07-21,16456.87
2006-07-24,16715.314
2006-07-25,16723.059
2006-07-26,16798.228
2006-07-27,17110.555
2006-07-28,17257.812
2006-07-31,17131.074
2006-08-01,17013.041
2006-08-02,17298.882
2006-08-03,17142.199
2006-08-04,17497.192
2006-08-07,17366.012
2006-08-08,17337.755
2006-08-09,17536.479
2006-08-10,17220.304
2006-08-11,17221.193
2006-08-14,17321.711
2006-08-15,17462.762
2006-08-16,17520.677
2006-08-17,17465.594
2006-08-18,17390.874
2006-08-21,17560.556
2006-08-22,17453.912
2006-08-23,17414.127
2006-08-24,17440.107
2006-08-25,17434.186
2006-08-28,17535.864
2006-08-29,17546.493
2006-08-30,17757.508
2006-08-31,17620.177
2006-09-01,17758.684
2006-09-04,17870.018
2006-09-05,17731.491
2006-09-06,17512.517
2006-09-07,17267.691
2006-09-08,17261.438
2006-09-11,17233.253
2006-09-12,17509.786
2006-09-13,17499.381
2006-09-14,17613.697
2006-09-15,17577.297
2006-09-18,17544.436
2006-09-19,17477.349
2006-09-20,17633.679
2006-09-21,17794.157
2006-09-22,17633.781
2006-09-25,17600.576
2006-09-26,17752.873
2006-09-27,17859.769
2006-09-28,17833.369
2006-09-29,17818.128
2006-10-02,17939.477
2006-10-03,17963.483
2006-10-04,18098.671
2006-10-05,18134.254
2006-10-06,18093.671
2006-10-09,18046.972
2006-10-10,18101.071
2006-10-11,18115.227
2006-10-12,18236.711
2006-10-13,18315.215
2006-10-16,18399.09
2006-10-17,18271.442
2006-10-18,18338.175
2006-10-19,18335.21
2006-10-20,18377.181
2006-10-23,18332.551
2006-10-24,18391.244
2006-10-25,18499.636
2006-10-26,18662.687
2006-10-27,18727.862
2006-10-30,18728.541
2006-10-31,18807.76
2006-11-01,18860.013
2006-11-02,18825.636
2006-11-03,18767.254
2006-11-06,18930.724
2006-11-07,19094.809
2006-11-08,19090.381
2006-11-09,19050.45
2006-11-10,19162.019
2006-11-13,19087.865
2006-11-14,18951.197
2006-11-15,19048.575
2006-11-16,19147.11
2006-11-17,19078.058
2006-11-20,19100.846
2006-11-21,19133.27
2006-11-22,19182.906
2006-11-23,19130.318
2006-11-24,19229.332
2006-11-27,19065.934
2006-11-28,19077.232
2006-11-29,19239.822
2006-11-30,19303.714
2006-12-01,19281.219
2006-12-04,19353.741
2006-12-05,19396.574
2006-12-06,19463.298
2006-12-07,19527.697
2006-12-08,19685.622
2006-12-11,19574.915
2006-12-12,19655.928
2006-12-13,19752.67
2006-12-14,19791.065
2006-12-15,19798.469
2006-12-18,19668.967
2006-12-19,19746.97
2006-12-20,19757.477
2006-12-21,19678.652
2006-12-22,19678.095
2006-12-25,19678.095
2006-12-26,19645.968
2006-12-27,19775.211
2006-12-28,19798.297
2006-12-29,19699.719
2007-01-01,19699.719
2007-01-02,20136.976
2007-01-03,20036.785
2007-01-04,19842.166
2007-01-05,19465.083
2007-01-08,19463.962
2007-01-09,19502.075
2007-01-10,19287.454
2007-01-11,19501.512
2007-01-12,19720.842
2007-01-15,19884.233
2007-01-16,19636.44
2007-01-17,19668.628
2007-01-18,19660.235
2007-01-19,19801.786
2007-01-22,19779.737
2007-01-23,19916.742
2007-01-24,19960.433
2007-01-25,19883.161
2007-01-26,19656.443
2007-01-29,19664.189
2007-01-30,19657.86
2007-01-31,19500.559
2007-02-01,19845.937
2007-02-02,19810.496
2007-02-05,19780.381
2007-02-06,19919.175
2007-02-07,20010.989
2007-02-08,19795.173
2007-02-09,19750.024
2007-02-12,19632.445
2007-02-13,19662.288
2007-02-14,19917.292
2007-02-15,19866.513
2007-02-16,19787.808
2007-02-19,19824.549
2007-02-20,19854.863
2007-02-21,19667.42
2007-02-22,19701.706
2007-02-23,19850.114
2007-02-26,19961.517
2007-02-27,19608.689
2007-02-28,19154.435
2007-03-01,18985.082
2007-03-02,18814.556
2007-03-05,18518.324
2007-03-06,18761.65
2007-03-07,18940.519
2007-03-08,19163.497
2007-03-09,19216.943
2007-03-12,19124.027
2007-03-13,18912.676
2007-03-14,18402.898
2007-03-15,18716.403
2007-03-16,18698.369
2007-03-19,18917.552
2007-03-20,19147.561
2007-03-21,19314.864
2007-03-22,19664.428
2007-03-23,19751.157
2007-03-26,19661.789
2007-03-27,19615.39
2007-03-28,19566.282
2007-03-29,19694.577
2007-03-30,19529.506
2007-04-02,19701.38
2007-04-03,19807.2
2007-04-04,19781.489
2007-04-05,19875.968
2007-04-06,19875.968
2007-04-09,19775.676
2007-04-10,19927.923
2007-04-11,20015.272
2007-04-12,20061.256
2007-04-13,20288.406
2007-04-16,20536.431
2007-04-17,20626.669
2007-04-18,20519.007
2007-04-19,20442.417
2007-04-20,20595.651
2007-04-23,20591.276
2007-04-24,20431.356
2007-04-25,20588.069
2007-04-26,20452.109
2007-04-27,20407.7
2007-04-30,20469.235
2007-05-01,20351.868
2007-05-02,20502.166
2007-05-03,20701.921
2007-05-04,20842.812
2007-05-07,20883.095
2007-05-08,20632.726
2007-05-09,20617.452
2007-05-10,20423.822
2007-05-11,20525.388
2007-05-14,20526.159
2007-05-15,20593.574
2007-05-16,20523.971
2007-05-17,20617.315
2007-05-18,20845.136
2007-05-21,20865.776
2007-05-22,20788.295
2007-05-23,20996.828
2007-05-24,20807.66
2007-05-25,20790.925
2007-05-28,20790.925
2007-05-29,20900.356
2007-05-30,20769.21
2007-05-31,20815.566
2007-06-01,21023.878
2007-06-04,21142.495
2007-06-05,21121.298
2007-06-06,20887.119
2007-06-07,20772.736
2007-06-08,20695.644
2007-06-11,20757.281
2007-06-12,20633.931
2007-06-13,20682.4
2007-06-14,20935.843
2007-06-15,21251.182
2007-06-18,21193.278
2007-06-19,21115.859
2007-06-20,21204.346
2007-06-21,21023.057
2007-06-22,20961.212
2007-06-25,21060.311
2007-06-26,20999.905
2007-06-27,20865.985
2007-06-28,21092.016
2007-06-29,21265.816
2007-07-02,21278.542
2007-07-03,21458.18
2007-07-04,21554.867
2007-07-05,21339.879
2007-07-06,21588.267
2007-07-09,21655.716
2007-07-10,21503.584
2007-07-11,21422.979
2007-07-12,21625.36
2007-07-13,21719.702
2007-07-16,21681.002
2007-07-17,21693.284
2007-07-18,21519.386
2007-07-19,21680.926
2007-07-20,21517.084
2007-07-23,21667.306
2007-07-24,21272.843
2007-07-25,20997.612
2007-07-26,20376.285
2007-07-27,20170.957
2007-07-30,20072.849
2007-07-31,20610.436
2007-08-01,20315.594
2007-08-02,20504.873
2007-08-03,20320.385
2007-08-06,20141.897
2007-08-07,20453.671
2007-08-08,20940.089
2007-08-09,20385.707
2007-08-10,19537.242
2007-08-13,20048.241
2007-08-14,19719.086
2007-08-15,19642.984
2007-08-16,18807.281
2007-08-17,19619.322
2007-08-20,19590.793
2007-08-21,19583.932
2007-08-22,19914.353
2007-08-23,20012.233
2007-08-24,20084.733
2007-08-27,20132.706
2007-08-28,19651.209
2007-08-29,19812.403
2007-08-30,20033.349
2007-08-31,20332.196
2007-09-03,20402.585
2007-09-04,20549.653
2007-09-05,20317.562
2007-09-06,20397.722
2007-09-07,20048.242
2007-09-10,19966.006
2007-09-11,20388.883
2007-09-12,20485.944
2007-09-13,20608.189
2007-09-14,20237.001
2007-09-17,19761.383
2007-09-18,20018.788
2007-09-19,20588.611
2007-09-20,20599.733
2007-09-21,20723.852
2007-09-24,20622.488
2007-09-25,20322.672
2007-09-26,20448.323
2007-09-27,20725.672
2007-09-28,20724.614
2007-10-01,20870.241
2007-10-02,20884.37
2007-10-03,20973.985
2007-10-04,21108.876
2007-10-05,21241.515
2007-10-08,21045.034
2007-10-09,21233.577
2007-10-10,21291.076
2007-10-11,21537.845
2007-10-12,21576.941
2007-10-15,21411.958
2007-10-16,21207.428
2007-10-17,21443.26
2007-10-18,21284.702
2007-10-19,21030.9
2007-10-22,20721.372
2007-10-23,21044.823
2007-10-24,20996.189
2007-10-25,21292.064
2007-10-26,21659.323
2007-10-29,21892.806
2007-10-30,21794.213
2007-10-31,22123.287
2007-11-01,21644.126
2007-11-02,21417.473
2007-11-05,21292.651
2007-11-06,21289.558
2007-11-07,21160.094
2007-11-08,20757.891
2007-11-09,20300.972
2007-11-12,20211.935
2007-11-13,20558.098
2007-11-14,20703.099
2007-11-15,20262.076
2007-11-16,19989.933
2007-11-19,19595.961
2007-11-20,20083.607
2007-11-21,19605.095
2007-11-22,19871.722
2007-11-23,20020.063
2007-11-26,19860.499
2007-11-27,19803.856
2007-11-28,20280.605
2007-11-29,20182.75
2007-11-30,20361.957
2007-12-03,20357.01
2007-12-04,19987.584
2007-12-05,20330.925
2007-12-06,20345.297
2007-12-07,20578.817
2007-12-10,20755.858
2007-12-11,20567.956
2007-12-12,20755.325
2007-12-13,19970.806
2007-12-14,19998.543
2007-12-17,19565.735
2007-12-18,19602.469
2007-12-19,19496.848
2007-12-20,19499.837
2007-12-21,19761.787
2007-12-24,19830.175
2007-12-25,19830.175
2007-12-26,19895.888
2007-12-27,20013.301
2007-12-28,19976.034
2007-12-31,19885.23
2008-01-01,19885.23
2008-01-02,19721.167
2008-01-03,19830.544
2008-01-04,19467.455
2008-01-07,19517.026
2008-01-08,19467.985
2008-01-09,19009.958
2008-01-10,18814.643
2008-01-11,18776.639
2008-01-14,18836.41
2008-01-15,18340.65
2008-01-16,18066.226
2008-01-17,18124.536
2008-01-18,17790.038
2008-01-21,16752.961
2008-01-22,17462.261
2008-01-23,16920.177
2008-01-24,18007.963
2008-01-25,18054.817
2008-01-28,17837.526
2008-01-29,18054.778
2008-01-30,17897.967
2008-01-31,17870.39
2008-02-01,18042.747
2008-02-04,18165.419
2008-02-05,17590.835
2008-02-06,17558.592
2008-02-07,16917.228
2008-02-08,17125.31
2008-02-11,16852.3
2008-02-12,17613.382
2008-02-13,17552.125
2008-02-14,17542.057
2008-02-15,17115.103
2008-02-18,17512.071
2008-02-19,17592.413
2008-02-20,17228.855
2008-02-21,17499.688
2008-02-22,17496.86
2008-02-25,17977.036
2008-02-26,18341.48
2008-02-27,18359.488
2008-02-28,17977.056
2008-02-29,17707.468
2008-03-03,17385.322
2008-03-04,17175.49
2008-03-05,17614.667
2008-03-06,17376.931
2008-03-07,17250.726
2008-03-10,17182.075
2008-03-11,17395.439
2008-03-12,17834.875
2008-03-13,17578.879
2008-03-14,17321.887
2008-03-17,16472.033
2008-03-18,17271.874
2008-03-19,16841.199
2008-03-20,16737.941
2008-03-21,16737.941
2008-03-24,16763.273
2008-03-25,17604.767
2008-03-26,17521.821
2008-03-27,17764.003
2008-03-28,17457.168
2008-03-31,17493.399
2008-04-01,17906.737
2008-04-02,18217.807
2008-04-03,18187.138
2008-04-04,18253.99
2008-04-07,18354.318
2008-04-08,18095.298
2008-04-09,18130.046
2008-04-10,18107.991
2008-04-11,17811.034
2008-04-14,17740.859
2008-04-15,17642.995
2008-04-16,18226.414
2008-04-17,18167.381
2008-04-18,18611.647
2008-04-21,18362.884
2008-04-22,18326.342
2008-04-23,18278.425
2008-04-24,18143.785
2008-04-25,18469.543
2008-04-28,18558.573
2008-04-29,18613.198
2008-04-30,18712.378
2008-05-01,18582.558
2008-05-02,18975.813
2008-05-05,18919.603
2008-05-06,18866.422
2008-05-07,18860.601
2008-05-08,18815.126
2008-05-09,18493.898
2008-05-12,18721.326
2008-05-13,18499.697
2008-05-14,18440.093
2008-05-15,18527.357
2008-05-16,18778.013
2008-05-19,18883.346
2008-05-20,18633.085
2008-05-21,18653.284
2008-05-22,18763.089
2008-05-23,18576.986
2008-05-26,18578.392
2008-05-27,18373.464
2008-05-28,18406.968
2008-05-29,18339.035
2008-05-30,18287.83
2008-06-02,17961.908
2008-06-03,18151.901
2008-06-04,17788.641
2008-06-05,18012.35
2008-06-06,17825.229
2008-06-09,17729.026
2008-06-10,17348.785
2008-06-11,17104.971
2008-06-12,17135.958
2008-06-13,17187.978
2008-06-16,17319.669
2008-06-17,17389.971
2008-06-18,17034.389
2008-06-19,16887.853
2008-06-20,16647.214
2008-06-23,16589.083
2008-06-24,16679.965
2008-06-25,16858.116
2008-06-26,16590.147
2008-06-27,16598.026
2008-06-30,16838.177
2008-07-01,16438.832
2008-07-02,16407.098
2008-07-03,16506.87
2008-07-04,16251.174
2008-07-07,16482.445
2008-07-08,16291.738
2008-07-09,16583.355
2008-07-10,16189.699
2008-07-11,15814.275
2008-07-14,15910.005
2008-07-15,15548.23
2008-07-16,15445.559
2008-07-17,16033.377
2008-07-18,16412.072
2008-07-21,16472.515
2008-07-22,16207.399
2008-07-23,16642.289
2008-07-24,16369.946
2008-07-25,16334.452
2008-07-28,16096.305
2008-07-29,15931.157
2008-07-30,16196.747
2008-07-31,16186.5
2008-08-01,16128.82
2008-08-04,16016.653
2008-08-05,16428.815
2008-08-06,16458.881
2008-08-07,16423.998
2008-08-08,16230.368
2008-08-11,16518.966
2008-08-12,16463.026
2008-08-13,15759.044
2008-08-14,15924.632
2008-08-15,15744.623
2008-08-18,15753.462
2008-08-19,15225.554
2008-08-20,15315.119
2008-08-21,15371.845
2008-08-22,15692.289
2008-08-25,15646.268
2008-08-26,15423.592
2008-08-27,15596.935
2008-08-28,15781.472
2008-08-29,15827.29
2008-09-01,15577.943
2008-09-02,15590.945
2008-09-03,15267.019
2008-09-04,14800.51
2008-09-05,14413.337
2008-09-08,15070.182
2008-09-09,15097.76
2008-09-10,14849.335
2008-09-11,14589.426
2008-09-12,15090.411
2008-09-15,14446.151
2008-09-16,13776.691
2008-09-17,13617.579
2008-09-18,13586.936
2008-09-19,15189.768
2008-09-22,15074.509
2008-09-23,14887.805
2008-09-24,14718.044
2008-09-25,15114.584
2008-09-26,14783.049
2008-09-29,13785.786
2008-09-30,13717.502
2008-10-01,13861.894
2008-10-02,13634.114
2008-10-03,14196.907
2008-10-06,12816.125
2008-10-07,12843.008
2008-10-08,12137.27
2008-10-09,11885.48
2008-10-10,10656.709
2008-10-13,11630.062
2008-10-14,12148.183
2008-10-15,11339.532
2008-10-16,10637.622
2008-10-17,11172.348
2008-10-20,11797.784
2008-10-21,11468.578
2008-10-22,10563.005
2008-10-23,10741.7
2008-10-24,9777.943
2008-10-27,9453.519
2008-10-28,9806.444
2008-10-29,11197.562
2008-10-30,11287.643
2008-10-31,11269.945
2008-11-03,11179.413
2008-11-04,11854.432
2008-11-05,11723.835
2008-11-06,10891.285
2008-11-07,11012.859
2008-11-10,10990.654
2008-11-11,10458.709
2008-11-12,10149.194
2008-11-13,9952.463
2008-11-14,10146.298
2008-11-17,10055.023
2008-11-18,10269.137
2008-11-19,9712.504
2008-11-20,9281.827
2008-11-21,9026.304
2008-11-24,10092.677
2008-11-25,10470.462
2008-11-26,10577.279
2008-11-27,10767.786
2008-11-28,10870.815
2008-12-01,10051.36
2008-12-02,10265.814
2008-12-03,10306.884
2008-12-04,10221.908
2008-12-05,9883.051
2008-12-08,10790.395
2008-12-09,10968.305
2008-12-10,10877.366
2008-12-11,10955.035
2008-12-12,10552.214
2008-12-15,10798.247
2008-12-16,10810.205
2008-12-17,10872.716
2008-12-18,10713.543
2008-12-19,10309.411
2008-12-22,10111.743
2008-12-23,10087.939
2008-12-24,10009.663
2008-12-25,10009.663
2008-12-26,10001.163
2008-12-29,10159.233
2008-12-30,10252.473
2008-12-31,10328.693
2009-01-01,10328.693
2009-01-02,10706.222
2009-01-05,10780.015
2009-01-06,10991.455
2009-01-07,11042.621
2009-01-08,11036.619
2009-01-09,10926.513
2009-01-12,10668.966
2009-01-13,10362.093
2009-01-14,9771.879
2009-01-15,9497.294
2009-01-16,9620.069
2009-01-19,9135.181
2009-01-20,8642.624
2009-01-21,8495.219
2009-01-22,8457.022
2009-01-23,8370.122
2009-01-26,8964.101
2009-01-27,9037.786
2009-01-28,9520.707
2009-01-29,9191.366
2009-01-30,9147.056
2009-02-02,8797.698
2009-02-03,9120.882
2009-02-04,9444.787
2009-02-05,9478.684
2009-02-06,9737.329
2009-02-09,9930.774
2009-02-10,9527.468
2009-02-11,9308.808
2009-02-12,9176.636
2009-02-13,9186.115
2009-02-16,8924.846
2009-02-17,8646.708
2009-02-18,8567.246
2009-02-19,8611.283
2009-02-20,8359.804
2009-02-23,8425.241
2009-02-24,8259.119
2009-02-25,8276.584
2009-02-26,8652.991
2009-02-27,8242.286
2009-03-02,7554.387
2009-03-03,7373.531
2009-03-04,7668.986
2009-03-05,7282.17
2009-03-06,7210.921
2009-03-09,7006.115
2009-03-10,7506.839
2009-03-11,7370.794
2009-03-12,7449.826
2009-03-13,7651.85
2009-03-16,8038.43
2009-03-17,8058.008
2009-03-18,7949.571
2009-03-19,8400.87
2009-03-20,8293.515
2009-03-23,8674.69
2009-03-24,8672.179
2009-03-25,8547.249
2009-03-26,8632.495
2009-03-27,8532.984
2009-03-30,8094.274
2009-03-31,8566.081
2009-04-01,8743.862
2009-04-02,9434.185
2009-04-03,9285.79
2009-04-06,9300.493
2009-04-07,9028.905
2009-04-08,8962.424
2009-04-09,9210.382
2009-04-10,9210.382
2009-04-13,9296.772
2009-04-14,9453.495
2009-04-15,9399.686
2009-04-16,9636.414
2009-04-17,9762.077
2009-04-20,9293.918
2009-04-21,9231.903
2009-04-22,9352.649
2009-04-23,9296.771
2009-04-24,9724.687
2009-04-27,9712.642
2009-04-28,9529.893
2009-04-29,9870.567
2009-04-30,10096.289
2009-05-01,10108.736
2009-05-04,10184.946
2009-05-05,10647.114
2009-05-06,10747.088
2009-05-07,10671.943
2009-05-08,10872.281
2009-05-11,10873.566
2009-05-12,10911.477
2009-05-13,10540.788
2009-05-14,10618.798
2009-05-15,10630.802
2009-05-18,10997.898
2009-05-19,11268.89
2009-05-20,11278.436
2009-05-21,10961.324
2009-05-22,11125.759
2009-05-25,11140.824
2009-05-26,11248.286
2009-05-27,11364.516
2009-05-28,11193.711
2009-05-29,11420.491
2009-06-01,11906.176
2009-06-02,11858.229
2009-06-03,11496.676
2009-06-04,11436.989
2009-06-05,11387.9
2009-06-08,11304.618
2009-06-09,11518.484
2009-06-10,11685.976
2009-06-11,11875.378
2009-06-12,11741.534
2009-06-15,11338.921
2009-06-16,11406.39
2009-06-17,11237.299
2009-06-18,11253.25
2009-06-19,11467.507
2009-06-22,11119.431
2009-06-23,11016.469
2009-06-24,11270.082
2009-06-25,11053.554
2009-06-26,11176.641
2009-06-29,11381.747
2009-06-30,11212.002
2009-07-01,11438.387
2009-07-02,11077.299
2009-07-03,11074.438
2009-07-06,10848.995
2009-07-07,10802.185
2009-07-08,10576.816
2009-07-09,10713.253
2009-07-10,10596.961
2009-07-13,10758.737
2009-07-14,10952.133
2009-07-15,11392.217
2009-07-16,11465.989
2009-07-17,11440.399
2009-07-20,11718.63
2009-07-21,11743.976
2009-07-22,11736.677
2009-07-23,12036.767
2009-07-24,12035.376
2009-07-27,12122.245
2009-07-28,11916.206
2009-07-29,11937.798
2009-07-30,12259.765
2009-07-31,12278.468
2009-08-03,12833.159
2009-08-04,12798.707
2009-08-05,12852.196
2009-08-06,12954.65
2009-08-07,13023.171
2009-08-10,12921.798
2009-08-11,12707.163
2009-08-12,12884.409
2009-08-13,13058.065
2009-08-14,12886.155
2009-08-17,12530.55
2009-08-18,12810.134
2009-08-19,12811.43
2009-08-20,13002.949
2009-08-21,13275.189
2009-08-24,13337.071
2009-08-25,13438.682
2009-08-26,13233.438
2009-08-27,13153.052
2009-08-28,13420.85
2009-08-31,13410.154
2009-09-01,13039.364
2009-09-02,13025.412
2009-09-03,13046.692
2009-09-04,13208.475
2009-09-07,13411.633
2009-09-08,13573.597
2009-09-09,13764.217
2009-09-10,13762.747
2009-09-11,13782.737
2009-09-14,13742.864
2009-09-15,13651.955
2009-09-16,13963.725
2009-09-17,14155.754
2009-09-18,14000.513
2009-09-21,13832.178
2009-09-22,14035.085
2009-09-23,14017.021
2009-09-24,13579.282
2009-09-25,13454.516
2009-09-28,13658.554
2009-09-29,13678.394
2009-09-30,13631.314
2009-10-01,13394.839
2009-10-02,13130.882
2009-10-05,13261.668
2009-10-06,13527.695
2009-10-07,13440.026
2009-10-08,13659.95
2009-10-09,13550.263
2009-10-12,13565.296
2009-10-13,13436.0
2009-10-14,13850.021
2009-10-15,13994.224
2009-10-16,13960.173
2009-10-19,14278.932
2009-10-20,14158.182
2009-10-21,14392.641
2009-10-22,14238.789
2009-10-23,14129.265
2009-10-26,13982.065
2009-10-27,14042.575
2009-10-28,13756.958
2009-10-29,14014.223
2009-10-30,13664.584
2009-11-02,13751.891
2009-11-03,13561.665
2009-11-04,13923.611
2009-11-05,13970.372
2009-11-06,14018.093
2009-11-09,14416.937
2009-11-10,14398.371
2009-11-11,14377.165
2009-11-12,14374.08
2009-11-13,14560.643
2009-11-16,14879.095
2009-11-17,14749.246
2009-11-18,14730.752
2009-11-19,14391.738
