Date,KOKUSAI INDEX (WORLD ex JP) LARGE VALUE Large Cap
2005-11-07,687.216
2005-11-08,686.232
2005-11-09,686.837
2005-11-10,690.335
2005-11-11,694.246
2005-11-14,693.424
2005-11-15,689.095
2005-11-16,688.323
2005-11-17,694.02
2005-11-18,698.172
2005-11-21,703.033
2005-11-22,704.936
2005-11-23,710.322
2005-11-24,710.535
2005-11-25,710.464
2005-11-28,706.74
2005-11-29,706.779
2005-11-30,701.717
2005-12-01,708.507
2005-12-02,709.665
2005-12-05,710.571
2005-12-06,713.002
2005-12-07,709.177
2005-12-08,710.62
2005-12-09,711.108
2005-12-12,714.072
2005-12-13,717.118
2005-12-14,721.158
2005-12-15,717.999
2005-12-16,720.015
2005-12-19,718.54
2005-12-20,717.088
2005-12-21,718.064
2005-12-22,720.85
2005-12-23,721.078
2005-12-26,721.078
2005-12-27,717.164
2005-12-28,718.741
2005-12-29,717.735
2005-12-30,713.126
2006-01-02,714.187
2006-01-03,727.515
2006-01-04,733.395
2006-01-05,732.635
2006-01-06,739.884
2006-01-09,739.929
2006-01-10,737.941
2006-01-11,742.424
2006-01-12,739.029
2006-01-13,739.143
2006-01-16,740.436
2006-01-17,735.169
2006-01-18,731.01
2006-01-19,734.555
2006-01-20,724.696
2006-01-23,729.84
2006-01-24,728.138
2006-01-25,731.162
2006-01-26,738.047
2006-01-27,742.662
2006-01-30,742.455
2006-01-31,742.451
2006-02-01,744.938
2006-02-02,738.023
2006-02-03,733.381
2006-02-06,734.934
2006-02-07,729.9
2006-02-08,732.937
2006-02-09,736.832
2006-02-10,735.792
2006-02-13,736.709
2006-02-14,740.238
2006-02-15,741.741
2006-02-16,746.368
2006-02-17,748.355
2006-02-20,749.585
2006-02-21,748.376
2006-02-22,753.419
2006-02-23,752.466
2006-02-24,753.636
2006-02-27,755.328
2006-02-28,748.768
2006-03-01,754.015
2006-03-02,752.01
2006-03-03,752.295
2006-03-06,750.932
2006-03-07,746.475
2006-03-08,745.899
2006-03-09,745.782
2006-03-10,750.228
2006-03-13,755.083
2006-03-14,762.15
2006-03-15,765.005
2006-03-16,769.453
2006-03-17,769.353
2006-03-20,768.728
2006-03-21,765.08
2006-03-22,769.289
2006-03-23,765.15
2006-03-24,767.402
2006-03-27,764.877
2006-03-28,760.701
2006-03-29,762.856
2006-03-30,767.446
2006-03-31,762.343
2006-04-03,766.468
2006-04-04,771.61
2006-04-05,775.357
2006-04-06,774.293
2006-04-07,765.514
2006-04-10,767.507
2006-04-11,761.601
2006-04-12,761.009
2006-04-13,761.224
2006-04-14,761.224
2006-04-17,765.242
2006-04-18,773.852
2006-04-19,779.288
2006-04-20,780.311
2006-04-21,784.558
2006-04-24,782.278
2006-04-25,781.146
2006-04-26,785.093
2006-04-27,788.805
2006-04-28,791.578
2006-05-01,790.795
2006-05-02,797.488
2006-05-03,792.57
2006-05-04,796.016
2006-05-05,805.966
2006-05-08,804.936
2006-05-09,808.229
2006-05-10,807.349
2006-05-11,801.091
2006-05-12,790.545
2006-05-15,787.492
2006-05-16,789.124
2006-05-17,770.718
2006-05-18,767.461
2006-05-19,767.619
2006-05-22,762.333
2006-05-23,766.62
2006-05-24,760.933
2006-05-25,770.696
2006-05-26,776.915
2006-05-29,777.516
2006-05-30,767.717
2006-05-31,773.367
2006-06-01,779.495
2006-06-02,784.681
2006-06-05,775.645
2006-06-06,767.096
2006-06-07,766.358
2006-06-08,756.999
2006-06-09,760.809
2006-06-12,753.482
2006-06-13,739.96
2006-06-14,742.278
2006-06-15,756.174
2006-06-16,753.671
2006-06-19,749.417
2006-06-20,751.484
2006-06-21,756.091
2006-06-22,754.71
2006-06-23,752.458
2006-06-26,755.279
2006-06-27,751.502
2006-06-28,753.45
2006-06-29,767.874
2006-06-30,776.762
2006-07-03,782.824
2006-07-04,784.202
2006-07-05,776.954
2006-07-06,783.289
2006-07-07,783.207
2006-07-10,783.85
2006-07-11,782.748
2006-07-12,777.398
2006-07-13,767.686
2006-07-14,761.371
2006-07-17,757.026
2006-07-18,757.252
2006-07-19,773.569
2006-07-20,774.154
2006-07-21,770.711
2006-07-24,781.742
2006-07-25,785.163
2006-07-26,787.499
2006-07-27,793.018
2006-07-28,800.959
2006-07-31,798.231
2006-08-01,794.312
2006-08-02,801.646
2006-08-03,799.405
2006-08-04,805.366
2006-08-07,800.741
2006-08-08,800.297
2006-08-09,801.76
2006-08-10,797.977
2006-08-11,796.935
2006-08-14,798.92
2006-08-15,807.801
2006-08-16,812.603
2006-08-17,813.911
2006-08-18,814.33
2006-08-21,815.728
2006-08-22,815.15
2006-08-23,812.614
2006-08-24,815.13
2006-08-25,813.359
2006-08-28,817.624
2006-08-29,817.123
2006-08-30,819.658
2006-08-31,817.437
2006-09-01,821.705
2006-09-04,824.681
2006-09-05,822.7
2006-09-06,815.524
2006-09-07,808.923
2006-09-08,809.595
2006-09-11,807.705
2006-09-12,815.094
2006-09-13,817.96
2006-09-14,819.038
2006-09-15,818.404
2006-09-18,820.523
2006-09-19,818.451
2006-09-20,823.07
2006-09-21,823.44
2006-09-22,821.389
2006-09-25,823.649
2006-09-26,829.097
2006-09-27,831.994
2006-09-28,832.813
2006-09-29,831.578
2006-10-02,832.929
2006-10-03,832.54
2006-10-04,839.005
2006-10-05,841.016
2006-10-06,838.223
2006-10-09,838.597
2006-10-10,840.698
2006-10-11,839.781
2006-10-12,845.794
2006-10-13,847.267
2006-10-16,849.301
2006-10-17,845.213
2006-10-18,849.02
2006-10-19,850.58
2006-10-20,852.972
2006-10-23,855.823
2006-10-24,855.818
2006-10-25,860.733
2006-10-26,865.424
2006-10-27,863.487
2006-10-30,861.579
2006-10-31,863.077
2006-11-01,861.791
2006-11-02,860.392
2006-11-03,860.233
2006-11-06,869.486
2006-11-07,874.05
2006-11-08,875.015
2006-11-09,872.356
2006-11-10,874.127
2006-11-13,874.749
2006-11-14,876.013
2006-11-15,878.495
2006-11-16,879.013
2006-11-17,878.965
2006-11-20,878.081
2006-11-21,879.275
2006-11-22,882.143
2006-11-23,882.112
2006-11-24,880.841
2006-11-27,872.073
2006-11-28,873.584
2006-11-29,882.813
2006-11-30,883.194
2006-12-01,880.95
2006-12-04,885.164
2006-12-05,889.66
2006-12-06,890.443
2006-12-07,890.948
2006-12-08,892.892
2006-12-11,894.656
2006-12-12,896.522
2006-12-13,898.806
2006-12-14,904.482
2006-12-15,906.601
2006-12-18,905.923
2006-12-19,907.557
2006-12-20,909.77
2006-12-21,907.395
2006-12-22,903.094
2006-12-25,903.094
2006-12-26,904.891
2006-12-27,913.14
2006-12-28,913.224
2006-12-29,910.419
2007-01-01,910.419
2007-01-02,918.143
2007-01-03,916.121
2007-01-04,910.916
2007-01-05,900.912
2007-01-08,902.265
2007-01-09,901.727
2007-01-10,897.129
2007-01-11,903.703
2007-01-12,908.915
2007-01-15,911.644
2007-01-16,909.515
2007-01-17,908.947
2007-01-18,909.252
2007-01-19,912.879
2007-01-22,910.607
2007-01-23,913.866
2007-01-24,919.033
2007-01-25,911.703
2007-01-26,906.749
2007-01-29,907.578
2007-01-30,912.343
2007-01-31,914.264
2007-02-01,922.619
2007-02-02,922.693
2007-02-05,921.906
2007-02-06,924.179
2007-02-07,926.666
2007-02-08,923.391
2007-02-09,920.72
2007-02-12,916.326
2007-02-13,923.257
2007-02-14,932.317
2007-02-15,931.666
2007-02-16,930.414
2007-02-19,932.249
2007-02-20,932.866
2007-02-21,929.194
2007-02-22,928.659
2007-02-23,929.104
2007-02-26,932.27
2007-02-27,907.22
2007-02-28,901.462
2007-03-01,895.698
2007-03-02,888.547
2007-03-05,876.8
2007-03-06,888.396
2007-03-07,890.291
2007-03-08,898.47
2007-03-09,900.357
2007-03-12,901.928
2007-03-13,887.628
2007-03-14,879.584
2007-03-15,889.432
2007-03-16,887.684
2007-03-19,898.473
2007-03-20,905.315
2007-03-21,915.919
2007-03-22,924.476
2007-03-23,926.333
2007-03-26,924.5
2007-03-27,921.909
2007-03-28,916.237
2007-03-29,922.395
2007-03-30,920.079
2007-04-02,923.932
2007-04-03,932.132
2007-04-04,932.608
2007-04-05,936.476
2007-04-06,936.476
2007-04-09,935.046
2007-04-10,941.268
2007-04-11,938.722
2007-04-12,942.318
2007-04-13,948.026
2007-04-16,960.348
2007-04-17,962.59
2007-04-18,962.823
2007-04-19,960.102
2007-04-20,970.007
2007-04-23,966.154
2007-04-24,963.669
2007-04-25,974.665
2007-04-26,973.096
2007-04-27,972.378
2007-04-30,970.992
2007-05-01,970.299
2007-05-02,975.857
2007-05-03,980.241
2007-05-04,985.135
2007-05-07,988.955
2007-05-08,982.117
2007-05-09,985.162
2007-05-10,974.823
2007-05-11,982.374
2007-05-14,982.161
2007-05-15,985.783
2007-05-16,988.767
2007-05-17,988.249
2007-05-18,995.819
2007-05-21,996.135
2007-05-22,995.986
2007-05-23,1000.106
2007-05-24,989.677
2007-05-25,992.617
2007-05-28,993.446
2007-05-29,995.373
2007-05-30,996.661
2007-05-31,1000.0
2007-06-01,1005.295
2007-06-04,1007.011
2007-06-05,1002.615
2007-06-06,991.779
2007-06-07,977.811
2007-06-08,980.583
2007-06-11,984.362
2007-06-12,974.693
2007-06-13,984.182
2007-06-14,992.316
2007-06-15,1002.411
2007-06-18,1001.495
2007-06-19,1003.091
2007-06-20,996.013
2007-06-21,994.884
2007-06-22,985.969
2007-06-25,984.839
2007-06-26,980.641
2007-06-27,981.384
2007-06-28,986.855
2007-06-29,990.098
2007-07-02,998.176
2007-07-03,1003.065
2007-07-04,1004.934
2007-07-05,1000.015
2007-07-06,1005.907
2007-07-09,1008.544
2007-07-10,997.452
2007-07-11,999.476
2007-07-12,1015.537
2007-07-13,1020.626
2007-07-16,1020.32
2007-07-17,1018.203
2007-07-18,1013.311
2007-07-19,1018.059
2007-07-20,1006.395
2007-07-23,1011.552
2007-07-24,992.506
2007-07-25,989.042
2007-07-26,963.555
2007-07-27,948.745
2007-07-30,952.718
2007-07-31,956.151
2007-08-01,952.326
2007-08-02,957.316
2007-08-03,938.41
2007-08-06,949.959
2007-08-07,960.891
2007-08-08,979.647
2007-08-09,950.552
2007-08-10,936.88
2007-08-13,942.819
2007-08-14,927.187
2007-08-15,916.032
2007-08-16,906.425
2007-08-17,934.231
2007-08-20,935.987
2007-08-21,936.463
2007-08-22,948.396
2007-08-23,951.417
2007-08-24,958.831
2007-08-27,954.93
2007-08-28,933.822
2007-08-29,946.025
2007-08-30,945.979
2007-08-31,956.261
2007-09-03,957.513
2007-09-04,965.121
2007-09-05,953.755
2007-09-06,957.72
2007-09-07,942.989
2007-09-10,939.73
2007-09-11,954.307
2007-09-12,958.463
2007-09-13,967.934
2007-09-14,964.513
2007-09-17,956.245
2007-09-18,978.002
2007-09-19,996.026
2007-09-20,993.36
2007-09-21,996.718
2007-09-24,991.582
2007-09-25,987.11
2007-09-26,993.36
2007-09-27,1000.937
2007-09-28,1000.139
2007-10-01,1011.984
2007-10-02,1011.629
2007-10-03,1010.545
2007-10-04,1013.465
2007-10-05,1022.08
2007-10-08,1015.236
2007-10-09,1023.211
2007-10-10,1022.428
2007-10-11,1026.08
2007-10-12,1026.154
2007-10-15,1019.327
2007-10-16,1009.09
2007-10-17,1011.931
2007-10-18,1008.961
2007-10-19,991.861
2007-10-22,984.471
2007-10-23,994.116
2007-10-24,990.051
2007-10-25,996.454
2007-10-26,1011.856
2007-10-29,1019.592
2007-10-30,1013.489
2007-10-31,1025.385
2007-11-01,998.474
2007-11-02,992.584
2007-11-05,985.291
2007-11-06,995.735
2007-11-07,978.612
2007-11-08,976.96
2007-11-09,963.753
2007-11-12,955.561
2007-11-13,974.734
2007-11-14,977.399
2007-11-15,959.557
2007-11-16,957.287
2007-11-19,940.608
2007-11-20,949.656
2007-11-21,931.176
2007-11-22,933.796
2007-11-23,946.906
2007-11-26,932.336
2007-11-27,940.066
2007-11-28,962.702
2007-11-29,964.736
2007-11-30,975.637
2007-12-03,970.702
2007-12-04,962.461
2007-12-05,975.117
2007-12-06,983.961
2007-12-07,986.766
2007-12-10,995.145
2007-12-11,979.392
2007-12-12,982.355
2007-12-13,970.117
2007-12-14,959.441
2007-12-17,943.546
2007-12-18,947.557
2007-12-19,944.339
2007-12-20,944.721
2007-12-21,959.639
2007-12-24,965.831
2007-12-25,965.831
2007-12-26,968.533
2007-12-27,964.196
2007-12-28,968.084
2007-12-31,962.758
2008-01-01,962.758
2008-01-02,954.109
2008-01-03,954.286
2008-01-04,939.657
2008-01-07,941.498
2008-01-08,933.125
2008-01-09,934.267
2008-01-10,936.932
2008-01-11,931.921
2008-01-14,938.249
2008-01-15,914.794
2008-01-16,904.778
2008-01-17,886.005
2008-01-18,872.711
2008-01-21,845.154
2008-01-22,851.129
2008-01-23,854.428
2008-01-24,880.761
2008-01-25,872.771
2008-01-28,882.117
2008-01-29,890.541
2008-01-30,885.224
2008-01-31,892.54
2008-02-01,905.706
2008-02-04,900.753
2008-02-05,867.217
2008-02-06,864.458
2008-02-07,859.374
2008-02-08,856.082
2008-02-11,851.317
2008-02-12,869.598
2008-02-13,874.375
2008-02-14,869.9
2008-02-15,865.222
2008-02-18,870.86
2008-02-19,873.78
2008-02-20,868.786
2008-02-21,868.544
2008-02-22,870.864
2008-02-25,886.083
2008-02-26,897.286
2008-02-27,900.99
2008-02-28,890.656
2008-02-29,870.275
2008-03-03,863.603
2008-03-04,855.854
2008-03-05,865.036
2008-03-06,848.296
2008-03-07,839.633
2008-03-10,828.945
2008-03-11,855.222
2008-03-12,859.804
2008-03-13,856.48
2008-03-14,840.963
2008-03-17,824.096
2008-03-18,860.003
2008-03-19,844.522
2008-03-20,852.386
2008-03-21,852.386
2008-03-24,857.899
2008-03-25,875.941
2008-03-26,871.956
2008-03-27,872.795
2008-03-28,864.502
2008-03-31,867.371
2008-04-01,892.425
2008-04-02,900.019
2008-04-03,899.26
2008-04-04,901.634
2008-04-07,905.511
2008-04-08,899.962
2008-04-09,893.685
2008-04-10,893.15
2008-04-11,878.367
2008-04-14,872.258
2008-04-15,875.739
2008-04-16,896.714
2008-04-17,896.122
2008-04-18,908.359
2008-04-21,906.988
2008-04-22,903.645
2008-04-23,901.529
2008-04-24,902.789
2008-04-25,911.658
2008-04-28,913.938
2008-04-29,910.051
2008-04-30,911.697
2008-05-01,915.635
2008-05-02,926.713
2008-05-05,924.087
2008-05-06,926.448
2008-05-07,914.946
2008-05-08,913.938
2008-05-09,906.058
2008-05-12,915.449
2008-05-13,912.695
2008-05-14,916.969
2008-05-15,923.297
2008-05-16,928.321
2008-05-19,932.405
2008-05-20,924.159
2008-05-21,916.739
2008-05-22,918.256
2008-05-23,905.737
2008-05-26,904.67
2008-05-27,901.907
2008-05-28,903.644
2008-05-29,905.85
2008-05-30,906.608
2008-06-02,895.504
2008-06-03,891.398
2008-06-04,884.616
2008-06-05,896.568
2008-06-06,877.842
2008-06-09,874.182
2008-06-10,864.122
2008-06-11,852.913
2008-06-12,852.508
2008-06-13,859.664
2008-06-16,861.211
2008-06-17,860.982
2008-06-18,850.121
2008-06-19,846.023
2008-06-20,834.007
2008-06-23,830.065
2008-06-24,831.267
2008-06-25,838.606
2008-06-26,820.431
2008-06-27,816.019
2008-06-30,819.661
2008-07-01,813.325
2008-07-02,808.575
2008-07-03,811.328
2008-07-04,806.468
2008-07-07,802.447
2008-07-08,806.906
2008-07-09,803.706
2008-07-10,800.775
2008-07-11,788.099
2008-07-14,782.309
2008-07-15,766.746
2008-07-16,779.351
2008-07-17,798.381
2008-07-18,807.511
2008-07-21,810.711
2008-07-22,816.1
2008-07-23,826.249
2008-07-24,810.407
2008-07-25,806.395
2008-07-28,792.081
2008-07-29,799.794
2008-07-30,813.129
2008-07-31,807.207
2008-08-01,801.724
2008-08-04,795.724
2008-08-05,815.466
2008-08-06,818.35
2008-08-07,805.981
2008-08-08,811.271
2008-08-11,820.535
2008-08-12,809.494
2008-08-13,794.924
2008-08-14,799.423
2008-08-15,797.936
2008-08-18,790.938
2008-08-19,775.351
2008-08-20,781.421
2008-08-21,782.804
2008-08-22,793.028
2008-08-25,782.006
2008-08-26,780.868
2008-08-27,787.241
2008-08-28,802.106
2008-08-29,798.969
2008-09-01,794.311
2008-09-02,796.111
2008-09-03,793.571
2008-09-04,769.241
2008-09-05,762.134
2008-09-08,786.979
2008-09-09,766.8
2008-09-10,764.381
2008-09-11,762.529
2008-09-12,772.933
2008-09-15,733.367
2008-09-16,730.422
2008-09-17,703.28
2008-09-18,724.459
2008-09-19,781.991
2008-09-22,763.61
2008-09-23,752.745
2008-09-24,749.603
2008-09-25,767.416
2008-09-26,762.529
2008-09-29,701.114
2008-09-30,720.388
2008-10-01,726.347
2008-10-02,705.191
2008-10-03,708.637
2008-10-06,663.235
2008-10-07,639.213
2008-10-08,615.581
2008-10-09,577.832
2008-10-10,548.901
2008-10-13,607.985
2008-10-14,627.055
2008-10-15,577.581
2008-10-16,574.317
2008-10-17,581.16
2008-10-20,608.951
2008-10-21,595.119
2008-10-22,555.116
2008-10-23,562.873
2008-10-24,534.502
2008-10-27,510.747
2008-10-28,547.329
2008-10-29,568.525
2008-10-30,579.897
2008-10-31,586.636
2008-11-03,590.44
2008-11-04,621.849
2008-11-05,599.3
2008-11-06,562.315
2008-11-07,575.709
2008-11-10,572.662
2008-11-11,551.042
2008-11-12,525.429
2008-11-13,546.715
2008-11-14,538.655
2008-11-17,523.527
2008-11-18,528.247
2008-11-19,497.882
2008-11-20,464.487
2008-11-21,478.592
2008-11-24,520.887
2008-11-25,531.45
2008-11-26,541.544
2008-11-27,546.389
2008-11-28,552.533
2008-12-01,504.815
2008-12-02,524.295
2008-12-03,533.844
2008-12-04,523.673
2008-12-05,526.556
2008-12-08,561.736
2008-12-09,553.207
2008-12-10,558.603
2008-12-11,551.009
2008-12-12,548.169
2008-12-15,546.028
2008-12-16,566.979
2008-12-17,569.036
2008-12-18,561.397
2008-12-19,552.595
2008-12-22,542.135
2008-12-23,538.803
2008-12-24,541.216
2008-12-25,541.216
2008-12-26,543.674
2008-12-29,548.704
2008-12-30,559.649
2008-12-31,563.265
2009-01-01,563.265
2009-01-02,581.62
2009-01-05,577.604
2009-01-06,580.258
2009-01-07,569.282
2009-01-08,569.754
2009-01-09,558.578
2009-01-12,543.733
2009-01-13,537.708
2009-01-14,515.964
2009-01-15,508.294
2009-01-16,513.422
2009-01-19,506.902
2009-01-20,479.044
2009-01-21,491.165
2009-01-22,484.877
2009-01-23,483.008
2009-01-26,496.106
2009-01-27,500.692
2009-01-28,522.492
2009-01-29,504.215
2009-01-30,492.367
2009-02-02,486.762
2009-02-03,495.556
2009-02-04,496.685
2009-02-05,498.988
2009-02-06,512.812
2009-02-09,519.516
2009-02-10,494.655
2009-02-11,494.176
2009-02-12,489.211
2009-02-13,487.689
2009-02-16,482.457
2009-02-17,457.09
2009-02-18,454.383
2009-02-19,453.709
2009-02-20,440.05
2009-02-23,431.294
2009-02-24,442.787
2009-02-25,440.157
2009-02-26,445.508
2009-02-27,430.8
2009-03-02,406.09
2009-03-03,400.227
2009-03-04,411.225
2009-03-05,391.199
2009-03-06,391.086
2009-03-09,387.665
2009-03-10,416.272
2009-03-11,417.341
2009-03-12,432.232
2009-03-13,438.016
2009-03-16,445.06
2009-03-17,453.593
2009-03-18,462.983
2009-03-19,468.27
2009-03-20,458.607
2009-03-23,488.879
2009-03-24,480.925
2009-03-25,485.936
2009-03-26,492.937
2009-03-27,481.82
2009-03-30,457.921
2009-03-31,470.258
2009-04-01,479.646
2009-04-02,502.503
2009-04-03,504.791
2009-04-06,501.015
2009-04-07,489.755
2009-04-08,491.799
2009-04-09,512.165
2009-04-10,512.182
2009-04-13,516.339
2009-04-14,512.331
2009-04-15,515.682
2009-04-16,523.215
2009-04-17,527.416
2009-04-20,499.951
2009-04-21,506.962
2009-04-22,507.329
2009-04-23,511.925
2009-04-24,524.677
2009-04-27,519.081
2009-04-28,513.383
2009-04-29,528.818
2009-04-30,533.066
2009-05-01,535.491
2009-05-04,555.64
2009-05-05,556.699
2009-05-06,569.623
2009-05-07,565.765
2009-05-08,583.365
2009-05-11,571.697
2009-05-12,570.137
2009-05-13,552.264
2009-05-14,556.006
2009-05-15,552.431
2009-05-18,567.462
2009-05-19,573.602
2009-05-20,574.6
2009-05-21,563.242
2009-05-22,566.826
2009-05-25,567.273
2009-05-26,578.408
2009-05-27,572.495
2009-05-28,576.423
2009-05-29,585.632
2009-06-01,601.802
2009-06-02,604.138
2009-06-03,591.115
2009-06-04,595.925
2009-06-05,593.096
2009-06-08,588.455
2009-06-09,592.821
2009-06-10,595.014
2009-06-11,602.279
2009-06-12,600.578
2009-06-15,582.458
2009-06-16,577.908
2009-06-17,570.022
2009-06-18,577.636
2009-06-19,580.882
2009-06-22,561.722
2009-06-23,562.103
2009-06-24,570.215
2009-06-25,573.295
2009-06-26,575.94
2009-06-29,583.952
2009-06-30,577.989
2009-07-01,584.493
2009-07-02,565.322
2009-07-03,565.682
2009-07-06,561.488
2009-07-07,554.544
2009-07-08,547.995
2009-07-09,551.86
2009-07-10,547.08
2009-07-13,560.69
2009-07-14,567.483
2009-07-15,587.559
2009-07-16,591.569
2009-07-17,590.991
2009-07-20,600.576
2009-07-21,604.042
2009-07-22,603.51
2009-07-23,618.668
2009-07-24,620.649
2009-07-27,625.83
2009-07-28,621.066
2009-07-29,618.641
2009-07-30,630.108
2009-07-31,632.821
2009-08-03,648.096
2009-08-04,650.118
2009-08-05,649.711
2009-08-06,648.95
2009-08-07,654.47
2009-08-10,651.837
2009-08-11,640.715
2009-08-12,649.755
2009-08-13,657.651
2009-08-14,651.444
2009-08-17,632.858
2009-08-18,640.518
2009-08-19,644.643
2009-08-20,652.894
2009-08-21,667.946
2009-08-24,672.382
2009-08-25,675.939
2009-08-26,672.12
2009-08-27,672.75
2009-08-28,677.851
2009-08-31,672.106
2009-09-01,656.039
2009-09-02,650.487
2009-09-03,654.717
2009-09-04,663.64
2009-09-07,669.34
2009-09-08,676.965
2009-09-09,683.239
2009-09-10,686.457
2009-09-11,687.75
2009-09-14,689.43
2009-09-15,690.812
2009-09-16,704.709
2009-09-17,707.752
2009-09-18,706.554
2009-09-21,700.282
2009-09-22,708.972
2009-09-23,705.121
2009-09-24,693.407
2009-09-25,690.034
2009-09-28,702.006
2009-09-29,700.499
2009-09-30,698.973
2009-10-01,682.018
2009-10-02,673.683
2009-10-05,683.657
2009-10-06,697.901
2009-10-07,697.734
2009-10-08,706.076
2009-10-09,707.37
2009-10-12,712.746
2009-10-13,708.302
2009-10-14,724.832
2009-10-15,726.927
2009-10-16,718.231
2009-10-19,727.536
2009-10-20,723.115
2009-10-21,721.574
2009-10-22,723.55
2009-10-23,716.413
2009-10-26,704.147
2009-10-27,701.355
2009-10-28,686.106
2009-10-29,700.784
2009-10-30,681.049
2009-11-02,684.846
2009-11-03,679.863
2009-11-04,687.899
2009-11-05,697.7
2009-11-06,699.01
2009-11-09,718.514
2009-11-10,718.192
2009-11-11,722.33
2009-11-12,715.849
2009-11-13,718.758
2009-11-16,731.384
2009-11-17,726.918
2009-11-18,730.659
2009-11-19,717.475
2009-11-20,713.154
2009-11-23,728.419
2009-11-24,724.365
2009-11-25,730.569
2009-11-26,717.772
2009-11-27,712.612
2009-11-30,713.247
2009-12-01,727.203
2009-12-02,728.025
2009-12-03,723.583
2009-12-04,724.543
2009-12-07,721.195
2009-12-08,710.474
2009-12-09,709.223
2009-12-10,713.676
2009-12-11,714.739
2009-12-14,719.153
2009-12-15,714.686
2009-12-16,718.558
2009-12-17,705.419
2009-12-18,704.189
2009-12-21,713.027
2009-12-22,714.29
2009-12-23,717.278
2009-12-24,720.257
2009-12-25,720.257
2009-12-28,723.136
2009-12-29,724.385
2009-12-30,721.087
2009-12-31,719.792
2010-01-01,719.792
2010-01-04,733.263
2010-01-05,735.792
2010-01-06,736.051
2010-01-07,736.609
2010-01-08,737.75
2010-01-11,744.005
2010-01-12,737.128
2010-01-13,739.085
2010-01-14,741.262
2010-01-15,731.165
2010-01-18,733.529
2010-01-19,738.342
2010-01-20,726.772
2010-01-21,712.337
2010-01-22,702.092
2010-01-25,702.29
2010-01-26,699.11
2010-01-27,697.784
2010-01-28,691.214
2010-01-29,689.159
2010-02-01,695.732
2010-02-02,704.871
2010-02-03,699.609
2010-02-04,677.213
2010-02-05,670.075
2010-02-08,668.41
2010-02-09,673.84
2010-02-10,675.394
2010-02-11,677.779
2010-02-12,675.267
2010-02-15,676.611
2010-02-16,689.318
2010-02-17,693.905
2010-02-18,697.245
2010-02-19,696.951
2010-02-22,698.887
2010-02-23,690.253
2010-02-24,694.968
2010-02-25,687.446
2010-02-26,693.671
2010-03-01,696.747
2010-03-02,701.979
2010-03-03,706.725
2010-03-04,707.0
2010-03-05,718.152
2010-03-08,719.119
2010-03-09,718.709
2010-03-10,724.488
2010-03-11,725.574
2010-03-12,727.764
2010-03-15,723.971
2010-03-16,732.607
2010-03-17,738.478
2010-03-18,734.989
2010-03-19,730.689
2010-03-22,730.847
2010-03-23,736.75
2010-03-24,731.075
2010-03-25,733.423
2010-03-26,733.405
2010-03-29,738.754
2010-03-30,736.958
2010-03-31,737.299
2010-04-01,745.755
2010-04-02,745.755
2010-04-05,748.195
2010-04-06,748.97
2010-04-07,745.043
2010-04-08,744.306
2010-04-09,753.092
2010-04-12,757.246
2010-04-13,755.028
2010-04-14,764.912
2010-04-15,766.233
2010-04-16,751.491
2010-04-19,751.31
2010-04-20,759.5
2010-04-21,754.984
2010-04-22,749.419
2010-04-23,754.139
2010-04-26,753.686
2010-04-27,734.546
2010-04-28,732.837
2010-04-29,741.801
2010-04-30,734.619
2010-05-03,738.833
2010-05-04,718.231
2010-05-05,710.123
2010-05-06,687.118
2010-05-07,671.966
2010-05-10,710.559
2010-05-11,705.229
2010-05-12,713.398
2010-05-13,707.349
2010-05-14,687.627
2010-05-17,684.614
2010-05-18,682.704
2010-05-19,672.297
2010-05-20,650.693
2010-05-21,660.327
2010-05-24,652.034
2010-05-25,643.01
2010-05-26,646.412
2010-05-27,667.396
2010-05-28,663.372
2010-05-31,662.618
2010-06-01,655.154
2010-06-02,662.628
2010-06-03,667.775
2010-06-04,646.24
2010-06-07,636.773
2010-06-08,640.426
2010-06-09,643.746
2010-06-10,659.244
2010-06-11,663.127
2010-06-14,668.299
2010-06-15,679.341
2010-06-16,680.026
2010-06-17,681.766
2010-06-18,684.41
2010-06-21,686.513
2010-06-22,676.105
2010-06-23,669.722
2010-06-24,659.832
2010-06-25,659.073
2010-06-28,662.113
2010-06-29,639.624
2010-06-30,637.26
2010-07-01,633.337
2010-07-02,634.27
2010-07-05,631.733
2010-07-06,643.765
2010-07-07,658.962
2010-07-08,667.742
2010-07-09,672.244
2010-07-12,672.834
2010-07-13,685.089
2010-07-14,685.518
2010-07-15,685.789
2010-07-16,670.14
2010-07-19,669.395
2010-07-20,672.044
2010-07-21,668.8
2010-07-22,683.709
2010-07-23,686.505
2010-07-26,696.085
2010-07-27,700.634
2010-07-28,697.802
2010-07-29,698.641
2010-07-30,696.101
2010-08-02,716.246
2010-08-03,715.381
2010-08-04,716.692
2010-08-05,716.084
2010-08-06,713.953
2010-08-09,719.255
2010-08-10,711.161
2010-08-11,689.937
2010-08-12,686.932
2010-08-13,684.787
2010-08-16,684.857
2010-08-17,692.928
2010-08-18,691.908
2010-08-19,680.472
2010-08-20,672.879
2010-08-23,673.917
2010-08-24,663.95
2010-08-25,661.373
2010-08-26,663.28
2010-08-27,671.926
2010-08-30,666.313
2010-08-31,667.182
2010-09-01,688.201
2010-09-02,691.815
2010-09-03,700.195
2010-09-06,702.18
2010-09-07,692.647
2010-09-08,697.959
2010-09-09,704.169
2010-09-10,705.708
