Date,USA LARGE CAP Large Cap
2005-11-11,794.867
2005-11-14,794.131
2005-11-15,790.982
2005-11-16,792.336
2005-11-17,799.301
2005-11-18,803.046
2005-11-21,807.11
2005-11-22,810.882
2005-11-23,813.993
2005-11-24,813.993
2005-11-25,815.67
2005-11-28,809.186
2005-11-29,808.645
2005-11-30,803.215
2005-12-01,812.454
2005-12-02,812.923
2005-12-05,810.992
2005-12-06,811.869
2005-12-07,808.156
2005-12-08,807.075
2005-12-09,808.9
2005-12-12,809.535
2005-12-13,814.035
2005-12-14,817.166
2005-12-15,816.301
2005-12-16,813.873
2005-12-19,809.72
2005-12-20,809.305
2005-12-21,810.914
2005-12-22,814.347
2005-12-23,814.741
2005-12-26,814.741
2005-12-27,806.971
2005-12-28,807.867
2005-12-29,805.387
2005-12-30,801.534
2006-01-02,801.534
2006-01-03,814.826
2006-01-04,817.649
2006-01-05,817.886
2006-01-06,825.559
2006-01-09,828.132
2006-01-10,827.56
2006-01-11,830.577
2006-01-12,825.342
2006-01-13,826.502
2006-01-16,826.502
2006-01-17,823.688
2006-01-18,819.86
2006-01-19,823.548
2006-01-20,807.664
2006-01-23,809.164
2006-01-24,810.465
2006-01-25,809.269
2006-01-26,814.707
2006-01-27,820.854
2006-01-30,821.741
2006-01-31,818.755
2006-02-01,819.921
2006-02-02,812.9
2006-02-03,808.516
2006-02-06,808.304
2006-02-07,802.106
2006-02-08,809.49
2006-02-09,808.537
2006-02-10,811.023
2006-02-13,808.242
2006-02-14,816.458
2006-02-15,819.503
2006-02-16,825.336
2006-02-17,823.891
2006-02-20,823.891
2006-02-21,820.836
2006-02-22,826.724
2006-02-23,823.965
2006-02-24,825.076
2006-02-27,828.839
2006-02-28,820.085
2006-03-01,826.606
2006-03-02,825.263
2006-03-03,824.345
2006-03-06,819.174
2006-03-07,818.263
2006-03-08,820.185
2006-03-09,815.898
2006-03-10,821.402
2006-03-13,823.294
2006-03-14,831.395
2006-03-15,834.52
2006-03-16,835.676
2006-03-17,836.756
2006-03-20,836.211
2006-03-21,831.322
2006-03-22,836.304
2006-03-23,833.623
2006-03-24,834.428
2006-03-27,833.477
2006-03-28,827.727
2006-03-29,833.668
2006-03-30,832.095
2006-03-31,828.86
2006-04-03,830.888
2006-04-04,836.203
2006-04-05,839.132
2006-04-06,837.575
2006-04-07,829.162
2006-04-10,830.082
2006-04-11,824.226
2006-04-12,824.979
2006-04-13,825.566
2006-04-14,825.566
2006-04-17,822.764
2006-04-18,836.301
2006-04-19,837.099
2006-04-20,838.317
2006-04-21,838.533
2006-04-24,836.76
2006-04-25,832.708
2006-04-26,835.364
2006-04-27,839.183
2006-04-28,839.682
2006-05-01,835.988
2006-05-02,840.864
2006-05-03,836.942
2006-05-04,839.343
2006-05-05,848.157
2006-05-08,847.355
2006-05-09,847.777
2006-05-10,846.489
2006-05-11,836.275
2006-05-12,827.477
2006-05-15,830.578
2006-05-16,829.403
2006-05-17,816.041
2006-05-18,810.725
2006-05-19,813.679
2006-05-22,811.358
2006-05-23,807.6
2006-05-24,809.416
2006-05-25,818.367
2006-05-26,822.783
2006-05-29,822.783
2006-05-30,809.945
2006-05-31,816.193
2006-06-01,825.945
2006-06-02,827.795
2006-06-05,813.815
2006-06-06,813.22
2006-06-07,808.468
2006-06-08,809.926
2006-06-09,806.18
2006-06-12,796.917
2006-06-13,789.428
2006-06-14,793.151
2006-06-15,808.982
2006-06-16,806.168
2006-06-19,799.386
2006-06-20,799.576
2006-06-21,806.743
2006-06-22,802.572
2006-06-23,801.262
2006-06-26,805.036
2006-06-27,798.085
2006-06-28,802.732
2006-06-29,819.486
2006-06-30,817.455
2006-07-03,824.116
2006-07-04,824.116
2006-07-05,818.636
2006-07-06,821.117
2006-07-07,816.031
2006-07-10,817.593
2006-07-11,820.812
2006-07-12,811.999
2006-07-13,802.069
2006-07-14,798.683
2006-07-17,797.871
2006-07-18,799.626
2006-07-19,814.146
2006-07-20,808.361
2006-07-21,803.488
2006-07-24,816.46
2006-07-25,821.603
2006-07-26,821.592
2006-07-27,818.607
2006-07-28,828.261
2006-07-31,826.735
2006-08-01,823.151
2006-08-02,828.056
2006-08-03,828.445
2006-08-04,828.214
2006-08-07,826.191
2006-08-08,824.001
2006-08-09,821.046
2006-08-10,824.8
2006-08-11,822.038
2006-08-14,823.053
2006-08-15,833.582
2006-08-16,839.203
2006-08-17,840.7
2006-08-18,844.197
2006-08-21,841.606
2006-08-22,842.073
2006-08-23,838.946
2006-08-24,841.474
2006-08-25,840.904
2006-08-28,845.078
2006-08-29,846.643
2006-08-30,846.926
2006-08-31,846.275
2006-09-01,851.098
2006-09-04,851.098
2006-09-05,852.452
2006-09-06,844.797
2006-09-07,840.87
2006-09-08,843.749
2006-09-11,844.211
2006-09-12,852.176
2006-09-13,855.145
2006-09-14,854.223
2006-09-15,856.37
2006-09-18,857.074
2006-09-19,855.338
2006-09-20,859.896
2006-09-21,855.715
2006-09-22,854.09
2006-09-25,861.221
2006-09-26,867.901
2006-09-27,868.332
2006-09-28,870.223
2006-09-29,868.382
2006-10-02,865.326
2006-10-03,867.89
2006-10-04,878.19
2006-10-05,879.841
2006-10-06,877.786
2006-10-09,878.157
2006-10-10,879.858
2006-10-11,877.65
2006-10-12,885.745
2006-10-13,887.393
2006-10-16,888.743
2006-10-17,885.877
2006-10-18,887.591
2006-10-19,888.314
2006-10-20,890.144
2006-10-23,895.709
2006-10-24,895.303
2006-10-25,898.761
2006-10-26,903.368
2006-10-27,895.984
2006-10-30,896.031
2006-10-31,896.245
2006-11-01,890.021
2006-11-02,889.955
2006-11-03,888.251
2006-11-06,898.421
2006-11-07,900.273
2006-11-08,902.384
2006-11-09,897.442
2006-11-10,898.519
2006-11-13,900.581
2006-11-14,905.978
2006-11-15,907.996
2006-11-16,909.963
2006-11-17,911.166
2006-11-20,910.571
2006-11-21,911.577
2006-11-22,913.39
2006-11-23,913.39
2006-11-24,909.93
2006-11-27,898.195
2006-11-28,901.709
2006-11-29,909.766
2006-11-30,910.162
2006-12-01,907.939
2006-12-04,915.511
2006-12-05,919.392
2006-12-06,918.153
2006-12-07,914.58
2006-12-08,916.319
2006-12-11,918.931
2006-12-12,918.333
2006-12-13,919.684
2006-12-14,927.864
2006-12-15,929.527
2006-12-18,926.977
2006-12-19,929.234
2006-12-20,927.63
2006-12-21,924.731
2006-12-22,919.811
2006-12-25,919.811
2006-12-26,923.84
2006-12-27,930.293
2006-12-28,929.228
2006-12-29,925.15
2007-01-01,925.15
2007-01-02,925.15
2007-01-03,924.291
2007-01-04,925.894
2007-01-05,920.518
2007-01-08,922.696
2007-01-09,922.13
2007-01-10,923.95
2007-01-11,929.92
2007-01-12,934.602
2007-01-15,934.602
2007-01-16,935.216
2007-01-17,934.316
2007-01-18,931.992
2007-01-19,934.359
2007-01-22,929.458
2007-01-23,932.044
2007-01-24,940.021
2007-01-25,929.385
2007-01-26,927.837
2007-01-29,926.942
2007-01-30,932.18
2007-01-31,938.191
2007-02-01,942.904
2007-02-02,944.081
2007-02-05,943.144
2007-02-06,943.184
2007-02-07,944.423
2007-02-08,943.214
2007-02-09,936.686
2007-02-12,933.798
2007-02-13,940.647
2007-02-14,947.824
2007-02-15,948.273
2007-02-16,947.531
2007-02-19,947.531
2007-02-20,949.849
2007-02-21,948.224
2007-02-22,947.186
2007-02-23,943.641
2007-02-26,942.609
2007-02-27,909.964
2007-02-28,915.394
2007-03-01,913.422
2007-03-02,903.377
2007-03-05,895.652
2007-03-06,909.221
2007-03-07,907.003
2007-03-08,913.09
2007-03-09,913.418
2007-03-12,915.783
2007-03-13,897.718
2007-03-14,903.743
2007-03-15,906.63
2007-03-16,903.159
2007-03-19,913.153
2007-03-20,919.113
2007-03-21,934.993
2007-03-22,934.815
2007-03-23,935.281
2007-03-26,936.715
2007-03-27,930.97
2007-03-28,923.979
2007-03-29,927.789
2007-03-30,926.501
2007-04-02,928.39
2007-04-03,937.219
2007-04-04,938.499
2007-04-05,941.726
2007-04-06,941.726
2007-04-09,942.254
2007-04-10,944.883
2007-04-11,938.811
2007-04-12,944.4
2007-04-13,947.975
2007-04-16,958.23
2007-04-17,960.427
2007-04-18,960.8
2007-04-19,959.63
2007-04-20,968.522
2007-04-23,965.282
2007-04-24,964.76
2007-04-25,974.696
2007-04-26,973.946
2007-04-27,974.04
2007-04-30,967.196
2007-05-01,969.876
2007-05-02,975.747
2007-05-03,980.331
2007-05-04,982.613
2007-05-07,985.272
2007-05-08,984.109
2007-05-09,986.862
2007-05-10,973.411
2007-05-11,982.703
2007-05-14,981.108
2007-05-15,980.152
2007-05-16,989.526
2007-05-17,988.755
2007-05-18,995.356
2007-05-21,996.729
2007-05-22,996.067
2007-05-23,995.162
2007-05-24,986.324
2007-05-25,991.555
2007-05-28,991.555
2007-05-29,992.64
2007-05-30,1000.299
2007-05-31,1000.0
2007-06-01,1003.697
2007-06-04,1005.441
2007-06-05,1000.217
2007-06-06,991.707
2007-06-07,974.386
2007-06-08,985.194
2007-06-11,986.207
2007-06-12,975.822
2007-06-13,990.704
2007-06-14,995.624
2007-06-15,1002.304
2007-06-18,1001.343
2007-06-19,1003.078
2007-06-20,988.982
2007-06-21,994.982
2007-06-22,982.023
2007-06-25,979.195
2007-06-26,976.225
2007-06-27,985.02
2007-06-28,984.64
2007-06-29,983.124
2007-07-02,993.631
2007-07-03,997.484
2007-07-04,997.484
2007-07-05,997.771
2007-07-06,1000.905
2007-07-09,1001.944
2007-07-10,987.955
2007-07-11,993.878
2007-07-12,1012.92
2007-07-13,1016.238
2007-07-16,1014.675
2007-07-17,1014.421
2007-07-18,1012.824
2007-07-19,1017.165
2007-07-20,1005.139
2007-07-23,1010.613
2007-07-24,990.97
2007-07-25,996.143
2007-07-26,973.273
2007-07-27,957.952
2007-07-30,967.669
2007-07-31,955.619
2007-08-01,962.623
2007-08-02,967.098
2007-08-03,942.135
2007-08-06,964.971
2007-08-07,971.186
2007-08-08,985.288
2007-08-09,956.037
2007-08-10,955.707
2007-08-13,955.15
2007-08-14,938.622
2007-08-15,926.549
2007-08-16,929.257
2007-08-17,952.194
2007-08-20,951.464
2007-08-21,952.128
2007-08-22,963.2
2007-08-23,962.616
2007-08-24,973.864
2007-08-27,965.968
2007-08-28,943.871
2007-08-29,964.46
2007-08-30,960.648
2007-08-31,971.304
2007-09-03,971.304
2007-09-04,981.513
2007-09-05,971.008
2007-09-06,975.253
2007-09-07,959.342
2007-09-10,958.802
2007-09-11,971.904
2007-09-12,972.581
2007-09-13,981.176
2007-09-14,981.192
2007-09-17,976.202
2007-09-18,1004.05
2007-09-19,1010.001
2007-09-20,1004.077
2007-09-21,1009.032
2007-09-24,1004.168
2007-09-25,1003.907
2007-09-26,1009.356
2007-09-27,1013.319
2007-09-28,1010.335
2007-10-01,1023.523
2007-10-02,1022.749
2007-10-03,1018.195
2007-10-04,1020.727
2007-10-05,1030.067
2007-10-08,1027.024
2007-10-09,1035.474
2007-10-10,1034.123
2007-10-11,1029.32
2007-10-12,1034.279
2007-10-15,1025.638
2007-10-16,1019.307
2007-10-17,1021.15
2007-10-18,1020.283
2007-10-19,994.552
2007-10-22,997.627
2007-10-23,1006.798
2007-10-24,1004.772
2007-10-25,1003.997
2007-10-26,1018.491
2007-10-29,1022.589
2007-10-30,1015.851
2007-10-31,1028.049
2007-11-01,1001.477
2007-11-02,1002.174
2007-11-05,997.335
2007-11-06,1009.341
2007-11-07,980.652
2007-11-08,979.53
2007-11-09,965.133
2007-11-12,955.815
2007-11-13,983.617
2007-11-14,976.951
2007-11-15,964.501
2007-11-16,970.401
2007-11-19,953.981
2007-11-20,958.877
2007-11-21,943.596
2007-11-22,943.596
2007-11-23,959.324
2007-11-26,937.135
2007-11-27,951.151
2007-11-28,978.03
2007-11-29,978.9
2007-11-30,986.559
2007-12-03,980.524
2007-12-04,974.109
2007-12-05,988.934
2007-12-06,1003.494
2007-12-07,1001.618
2007-12-10,1009.072
2007-12-11,984.647
2007-12-12,990.32
2007-12-13,991.821
2007-12-14,978.36
2007-12-17,963.705
2007-12-18,969.494
2007-12-19,968.01
2007-12-20,972.983
2007-12-21,989.41
2007-12-24,997.228
2007-12-25,997.228
2007-12-26,998.232
2007-12-27,984.487
2007-12-28,986.072
2007-12-31,978.913
2008-01-01,978.913
2008-01-02,965.742
2008-01-03,966.448
2008-01-04,943.447
2008-01-07,946.981
2008-01-08,930.439
2008-01-09,943.769
2008-01-10,951.017
2008-01-11,938.39
2008-01-14,948.335
2008-01-15,925.105
2008-01-16,919.583
2008-01-17,893.326
2008-01-18,887.225
2008-01-21,887.225
2008-01-22,876.951
2008-01-23,894.592
2008-01-24,904.344
2008-01-25,889.23
2008-01-28,904.427
2008-01-29,909.941
2008-01-30,905.584
2008-01-31,920.921
2008-02-01,930.952
2008-02-04,921.294
2008-02-05,892.06
2008-02-06,885.771
2008-02-07,892.618
2008-02-08,888.768
2008-02-11,893.754
2008-02-12,900.869
2008-02-13,913.185
2008-02-14,901.459
2008-02-15,902.521
2008-02-18,902.521
2008-02-19,901.6
2008-02-20,908.489
2008-02-21,897.471
2008-02-22,904.339
2008-02-25,916.563
2008-02-26,922.731
2008-02-27,922.158
2008-02-28,914.482
2008-02-29,890.634
2008-03-03,891.199
2008-03-04,888.189
2008-03-05,893.043
2008-03-06,874.092
2008-03-07,866.696
2008-03-10,853.794
2008-03-11,885.169
2008-03-12,877.892
2008-03-13,881.998
2008-03-14,863.728
2008-03-17,857.246
2008-03-18,893.319
2008-03-19,871.793
2008-03-20,892.785
2008-03-21,892.785
2008-03-24,905.59
2008-03-25,907.334
2008-03-26,899.969
2008-03-27,890.012
2008-03-28,883.089
2008-03-31,887.575
2008-04-01,918.682
2008-04-02,916.347
2008-04-03,917.297
2008-04-04,917.893
2008-04-07,919.665
2008-04-08,915.491
2008-04-09,908.509
2008-04-10,912.567
2008-04-11,893.801
2008-04-14,890.627
2008-04-15,894.459
2008-04-16,914.181
2008-04-17,914.755
2008-04-18,931.095
2008-04-21,929.869
2008-04-22,922.864
2008-04-23,925.431
2008-04-24,931.275
2008-04-25,936.589
2008-04-28,935.379
2008-04-29,931.965
2008-04-30,928.806
2008-05-01,944.524
2008-05-02,947.274
2008-05-05,943.084
2008-05-06,949.924
2008-05-07,933.32
2008-05-08,936.687
2008-05-09,930.202
2008-05-12,940.138
2008-05-13,939.016
2008-05-14,942.827
2008-05-15,952.424
2008-05-16,953.826
2008-05-19,954.946
2008-05-20,945.929
2008-05-21,930.982
2008-05-22,933.729
2008-05-23,921.667
2008-05-26,921.667
2008-05-27,927.793
2008-05-28,931.351
2008-05-29,937.168
2008-05-30,938.485
2008-06-02,928.798
2008-06-03,923.51
2008-06-04,922.963
2008-06-05,941.471
2008-06-06,912.912
2008-06-09,913.622
2008-06-10,911.804
2008-06-11,897.444
2008-06-12,900.254
2008-06-13,913.47
2008-06-16,913.448
2008-06-17,907.848
2008-06-18,899.255
2008-06-19,902.329
2008-06-20,885.839
2008-06-23,885.859
2008-06-24,883.754
2008-06-25,889.15
2008-06-26,863.441
2008-06-27,860.489
2008-06-30,862.012
2008-07-01,865.511
2008-07-02,850.397
2008-07-03,852.098
2008-07-04,852.098
2008-07-07,845.148
2008-07-08,859.639
2008-07-09,840.669
2008-07-10,846.513
2008-07-11,837.232
2008-07-14,829.863
2008-07-15,820.757
2008-07-16,840.565
2008-07-17,850.249
2008-07-18,850.224
2008-07-21,850.213
2008-07-22,861.648
2008-07-23,864.91
2008-07-24,845.994
2008-07-25,849.298
2008-07-28,833.652
2008-07-29,853.095
2008-07-30,867.64
2008-07-31,856.714
2008-08-01,851.883
2008-08-04,844.763
2008-08-05,868.766
2008-08-06,871.752
2008-08-07,856.532
2008-08-08,876.328
2008-08-11,882.091
2008-08-12,871.721
2008-08-13,869.428
2008-08-14,873.699
2008-08-15,877.186
2008-08-18,864.423
2008-08-19,856.589
2008-08-20,862.031
2008-08-21,864.571
2008-08-22,874.442
2008-08-25,857.458
2008-08-26,860.654
2008-08-27,867.359
2008-08-28,879.955
2008-08-29,867.852
2008-09-01,867.852
2008-09-02,864.35
2008-09-03,862.701
2008-09-04,837.161
2008-09-05,840.381
2008-09-08,857.569
2008-09-09,829.167
2008-09-10,834.148
2008-09-11,845.87
2008-09-12,847.294
2008-09-15,807.889
2008-09-16,822.226
2008-09-17,783.562
2008-09-18,816.655
2008-09-19,850.129
2008-09-22,818.329
2008-09-23,805.423
2008-09-24,804.402
2008-09-25,820.733
2008-09-26,824.123
2008-09-29,751.963
2008-09-30,793.359
2008-10-01,790.116
2008-10-02,759.545
2008-10-03,749.878
2008-10-06,721.082
2008-10-07,679.679
2008-10-08,671.993
2008-10-09,621.43
2008-10-10,613.943
2008-10-13,685.647
2008-10-14,681.499
2008-10-15,621.057
2008-10-16,647.239
2008-10-17,643.511
2008-10-20,674.335
2008-10-21,653.992
2008-10-22,615.091
2008-10-23,624.639
2008-10-24,603.603
2008-10-27,584.21
2008-10-28,646.84
2008-10-29,639.829
2008-10-30,655.614
2008-10-31,665.093
2008-11-03,663.293
2008-11-04,690.005
2008-11-05,654.114
2008-11-06,621.9
2008-11-07,639.996
2008-11-10,632.369
2008-11-11,618.738
2008-11-12,587.25
2008-11-13,627.346
2008-11-14,602.039
2008-11-17,586.343
2008-11-18,592.622
2008-11-19,556.706
2008-11-20,519.74
2008-11-21,552.725
2008-11-24,587.333
2008-11-25,591.143
2008-11-26,611.076
2008-11-27,611.076
2008-11-28,617.14
2008-12-01,562.969
2008-12-02,585.214
2008-12-03,600.546
2008-12-04,583.555
2008-12-05,604.261
2008-12-08,627.127
2008-12-09,612.292
2008-12-10,618.612
2008-12-11,602.125
2008-12-12,605.742
2008-12-15,598.801
2008-12-16,628.589
2008-12-17,622.061
2008-12-18,609.483
2008-12-19,610.832
2008-12-22,600.609
2008-12-23,595.138
2008-12-24,598.452
2008-12-25,598.452
2008-12-26,601.523
2008-12-29,599.63
2008-12-30,613.487
2008-12-31,621.744
2009-01-01,621.744
2009-01-02,640.999
2009-01-05,637.561
2009-01-06,641.9
2009-01-07,623.608
2009-01-08,625.756
2009-01-09,613.171
2009-01-12,599.729
2009-01-13,600.946
2009-01-14,581.345
2009-01-15,581.589
2009-01-16,585.392
2009-01-19,585.392
2009-01-20,554.943
2009-01-21,578.91
2009-01-22,570.504
2009-01-23,573.151
2009-01-26,576.151
2009-01-27,582.273
2009-01-28,601.453
2009-01-29,582.347
2009-01-30,569.787
2009-02-02,569.915
2009-02-03,578.611
2009-02-04,574.629
2009-02-05,583.747
2009-02-06,599.127
2009-02-09,600.314
2009-02-10,571.453
2009-02-11,576.262
2009-02-12,577.283
2009-02-13,571.469
2009-02-16,571.469
2009-02-17,546.256
2009-02-18,546.308
2009-02-19,540.435
2009-02-20,534.134
2009-02-23,516.048
2009-02-24,536.333
2009-02-25,530.873
2009-02-26,522.932
2009-02-27,510.481
2009-03-02,487.453
2009-03-03,484.403
2009-03-04,495.281
2009-03-05,474.774
2009-03-06,475.946
2009-03-09,471.329
2009-03-10,500.962
2009-03-11,501.991
2009-03-12,522.249
2009-03-13,526.079
2009-03-16,524.483
2009-03-17,541.051
2009-03-18,551.438
2009-03-19,544.166
2009-03-20,534.213
2009-03-23,571.432
2009-03-24,560.324
2009-03-25,565.386
2009-03-26,577.943
2009-03-27,566.217
2009-03-30,546.994
2009-03-31,554.05
2009-04-01,563.185
2009-04-02,578.281
2009-04-03,583.755
2009-04-06,579.154
2009-04-07,566.038
2009-04-08,572.095
2009-04-09,592.682
2009-04-10,592.682
2009-04-13,594.615
2009-04-14,582.854
2009-04-15,589.958
2009-04-16,598.382
2009-04-17,600.835
2009-04-20,575.727
2009-04-21,587.506
2009-04-22,581.976
2009-04-23,587.9
2009-04-24,597.641
2009-04-27,592.279
2009-04-28,590.748
2009-04-29,603.429
2009-04-30,602.601
2009-05-01,605.992
2009-05-04,625.643
2009-05-05,623.117
2009-05-06,634.465
2009-05-07,627.151
2009-05-08,641.556
2009-05-11,628.133
2009-05-12,628.338
2009-05-13,612.772
2009-05-14,618.789
2009-05-15,611.849
2009-05-18,629.926
2009-05-19,628.701
2009-05-20,625.75
2009-05-21,615.889
2009-05-22,614.93
2009-05-25,614.93
2009-05-26,630.274
2009-05-27,618.553
2009-05-28,628.444
2009-05-29,636.706
2009-06-01,652.031
2009-06-02,653.623
2009-06-03,645.201
2009-06-04,652.219
2009-06-05,650.637
2009-06-08,650.344
2009-06-09,652.321
2009-06-10,650.154
2009-06-11,654.236
2009-06-12,655.338
2009-06-15,640.467
2009-06-16,632.672
2009-06-17,632.056
2009-06-18,637.539
2009-06-19,639.411
2009-06-22,620.813
2009-06-23,622.458
2009-06-24,626.191
2009-06-25,639.134
2009-06-26,638.392
2009-06-29,644.078
2009-06-30,638.703
2009-07-01,641.226
2009-07-02,623.286
2009-07-03,623.286
2009-07-06,624.98
2009-07-07,613.097
2009-07-08,612.816
2009-07-09,614.55
2009-07-10,611.998
2009-07-13,627.147
2009-07-14,630.238
2009-07-15,648.589
2009-07-16,654.059
2009-07-17,653.925
2009-07-20,660.683
2009-07-21,663.713
2009-07-22,663.094
2009-07-23,677.809
2009-07-24,679.754
2009-07-27,681.456
2009-07-28,679.846
2009-07-29,676.979
2009-07-30,684.579
2009-07-31,685.008
2009-08-03,695.068
2009-08-04,696.472
2009-08-05,694.598
2009-08-06,691.034
2009-08-07,698.925
2009-08-10,696.852
2009-08-11,688.339
2009-08-12,696.011
2009-08-13,700.601
2009-08-14,695.102
2009-08-17,678.974
2009-08-18,685.671
2009-08-19,690.628
2009-08-20,697.975
2009-08-21,710.278
2009-08-24,710.241
2009-08-25,711.383
2009-08-26,711.567
2009-08-27,713.37
2009-08-28,711.609
2009-08-31,706.31
2009-09-01,691.731
2009-09-02,689.711
2009-09-03,695.36
2009-09-04,704.287
2009-09-07,704.287
2009-09-08,710.235
2009-09-09,715.169
2009-09-10,722.199
2009-09-11,721.385
2009-09-14,725.32
2009-09-15,726.775
2009-09-16,737.393
2009-09-17,735.785
2009-09-18,737.53
2009-09-21,735.16
2009-09-22,739.91
2009-09-23,732.689
2009-09-24,726.514
2009-09-25,722.216
2009-09-28,734.59
2009-09-29,732.797
2009-09-30,730.569
2009-10-01,712.886
2009-10-02,710.063
2009-10-05,719.497
2009-10-06,729.373
2009-10-07,731.883
2009-10-08,736.836
2009-10-09,740.852
2009-10-12,744.097
2009-10-13,742.106
2009-10-14,754.747
2009-10-15,757.844
2009-10-16,752.201
2009-10-19,758.894
2009-10-20,754.457
2009-10-21,748.169
2009-10-22,755.776
2009-10-23,747.272
2009-10-26,738.605
2009-10-27,736.934
2009-10-28,723.87
2009-10-29,739.213
2009-10-30,719.248
2009-11-02,723.909
2009-11-03,725.213
2009-11-04,726.802
2009-11-05,740.376
2009-11-06,742.563
2009-11-09,758.549
2009-11-10,758.884
2009-11-11,762.477
2009-11-12,755.215
2009-11-13,759.325
2009-11-16,769.849
2009-11-17,771.249
2009-11-18,771.371
2009-11-19,761.729
2009-11-20,759.517
2009-11-23,769.824
2009-11-24,769.574
2009-11-25,772.744
2009-11-26,772.744
2009-11-27,760.218
2009-11-30,763.068
2009-12-01,772.046
2009-12-02,771.816
2009-12-03,765.571
2009-12-04,768.853
2009-12-07,766.859
2009-12-08,758.951
2009-12-09,762.075
2009-12-10,766.619
2009-12-11,769.118
2009-12-14,773.535
2009-12-15,769.298
2009-12-16,769.581
2009-12-17,760.507
2009-12-18,765.116
2009-12-21,772.568
2009-12-22,774.762
2009-12-23,776.286
2009-12-24,780.146
2009-12-25,780.146
2009-12-28,781.453
2009-12-29,780.535
2009-12-30,780.817
2009-12-31,773.09
2010-01-01,773.09
2010-01-04,785.431
2010-01-05,787.645
2010-01-06,787.933
2010-01-07,790.83
2010-01-08,793.067
2010-01-11,794.436
2010-01-12,787.501
2010-01-13,793.727
2010-01-14,795.644
2010-01-15,787.543
2010-01-18,787.543
2010-01-19,797.356
2010-01-20,789.345
2010-01-21,774.642
2010-01-22,757.573
2010-01-25,760.911
2010-01-26,757.873
2010-01-27,761.737
2010-01-28,752.827
2010-01-29,746.014
2010-02-01,755.835
2010-02-02,765.207
2010-02-03,761.388
2010-02-04,738.374
2010-02-05,740.345
2010-02-08,733.904
2010-02-09,743.042
2010-02-10,741.481
2010-02-11,748.483
2010-02-12,746.25
2010-02-15,746.25
2010-02-16,759.356
2010-02-17,762.682
2010-02-18,767.685
2010-02-19,768.95
2010-02-22,767.873
2010-02-23,758.948
2010-02-24,766.125
2010-02-25,764.323
2010-02-26,765.211
2010-03-01,771.996
2010-03-02,773.726
2010-03-03,773.943
2010-03-04,776.817
2010-03-05,787.361
2010-03-08,787.399
2010-03-09,788.979
2010-03-10,792.259
2010-03-11,795.666
2010-03-12,795.391
2010-03-15,796.132
2010-03-16,801.879
2010-03-17,806.181
2010-03-18,806.425
2010-03-19,802.752
2010-03-22,806.19
2010-03-23,811.979
2010-03-24,807.6
2010-03-25,806.636
2010-03-26,807.196
2010-03-29,811.572
2010-03-30,811.688
2010-03-31,809.252
2010-04-01,814.941
2010-04-02,814.941
2010-04-05,820.577
2010-04-06,821.736
2010-04-07,817.55
2010-04-08,820.464
2010-04-09,825.742
2010-04-12,827.163
2010-04-13,827.536
2010-04-14,836.442
2010-04-15,837.291
2010-04-16,824.211
2010-04-19,828.524
2010-04-20,834.553
2010-04-21,832.933
2010-04-22,833.433
2010-04-23,838.917
2010-04-26,835.047
2010-04-27,816.546
2010-04-28,821.962
2010-04-29,831.899
2010-04-30,818.723
2010-05-03,828.743
2010-05-04,809.64
2010-05-05,804.743
2010-05-06,779.093
2010-05-07,768.009
2010-05-10,799.567
2010-05-11,797.263
2010-05-12,807.753
2010-05-13,798.065
2010-05-14,783.705
2010-05-17,784.539
2010-05-18,773.895
2010-05-19,770.171
2010-05-20,740.897
2010-05-21,751.176
2010-05-24,741.734
2010-05-25,741.641
2010-05-26,736.97
2010-05-27,760.17
2010-05-28,751.065
2010-05-31,751.065
2010-06-01,739.06
2010-06-02,757.349
2010-06-03,760.394
2010-06-04,735.381
2010-06-07,726.259
2010-06-08,733.89
2010-06-09,728.891
2010-06-10,749.443
2010-06-11,752.705
2010-06-14,750.881
2010-06-15,768.007
2010-06-16,767.784
2010-06-17,768.98
2010-06-18,770.405
2010-06-21,767.699
2010-06-22,756.083
2010-06-23,753.583
2010-06-24,741.137
2010-06-25,742.362
2010-06-28,741.182
2010-06-29,718.985
2010-06-30,711.876
2010-07-01,709.611
2010-07-02,706.897
2010-07-05,706.897
2010-07-06,710.985
2010-07-07,732.934
2010-07-08,739.913
2010-07-09,744.951
2010-07-12,746.11
2010-07-13,756.933
2010-07-14,756.979
2010-07-15,758.078
2010-07-16,737.093
2010-07-19,741.094
2010-07-20,749.094
2010-07-21,739.906
2010-07-22,755.768
2010-07-23,761.285
2010-07-26,769.328
2010-07-27,769.303
2010-07-28,764.415
2010-07-29,761.251
2010-07-30,761.286
2010-08-02,777.792
2010-08-03,774.504
2010-08-04,779.133
2010-08-05,778.541
2010-08-06,775.941
2010-08-09,779.844
2010-08-10,775.689
2010-08-11,754.842
2010-08-12,751.08
2010-08-13,747.948
2010-08-16,748.054
2010-08-17,756.821
2010-08-18,757.783
2010-08-19,744.912
2010-08-20,741.919
2010-08-23,739.382
2010-08-24,728.887
2010-08-25,731.2
2010-08-26,725.459
2010-08-27,736.828
2010-08-30,726.67
2010-08-31,726.778
2010-09-01,747.577
2010-09-02,753.865
2010-09-03,763.617
2010-09-06,763.617
2010-09-07,755.466
2010-09-08,760.143
2010-09-09,764.094
2010-09-10,767.988
2010-09-13,776.205
2010-09-14,775.782
2010-09-15,778.663
2010-09-16,778.902
2010-09-17,779.508
