Date,KOKUSAI INDEX (WORLD ex JP) SMID VALUE SMID (Small+Mid Cap)
2010-12-10,858.464
2010-12-13,861.96
2010-12-14,862.377
2010-12-15,857.332
2010-12-16,858.627
2010-12-17,858.874
2010-12-20,860.685
2010-12-21,869.541
2010-12-22,872.758
2010-12-23,871.692
2010-12-24,872.53
2010-12-27,873.185
2010-12-28,873.9
2010-12-29,876.977
2010-12-30,877.479
2010-12-31,878.719
2011-01-03,887.574
2011-01-04,882.959
2011-01-05,882.818
2011-01-06,879.83
2011-01-07,878.313
2011-01-10,875.274
2011-01-11,881.004
2011-01-12,892.07
2011-01-13,895.798
2011-01-14,900.137
2011-01-17,899.771
2011-01-18,905.487
2011-01-19,896.092
2011-01-20,886.088
2011-01-21,890.018
2011-01-24,896.506
2011-01-25,895.41
2011-01-26,903.468
2011-01-27,908.618
2011-01-28,894.109
2011-01-31,897.039
2011-02-01,913.176
2011-02-02,911.142
2011-02-03,910.56
2011-02-04,912.423
2011-02-07,920.212
2011-02-08,924.486
2011-02-09,921.036
2011-02-10,917.489
2011-02-11,922.335
2011-02-14,924.397
2011-02-15,922.691
2011-02-16,929.202
2011-02-17,935.53
2011-02-18,938.058
2011-02-21,934.26
2011-02-22,918.007
2011-02-23,908.691
2011-02-24,906.485
2011-02-25,920.69
2011-02-28,927.847
2011-03-01,917.314
2011-03-02,916.75
2011-03-03,928.232
2011-03-04,926.269
2011-03-07,919.551
2011-03-08,924.536
2011-03-09,924.767
2011-03-10,904.824
2011-03-11,905.909
2011-03-14,902.716
2011-03-15,888.621
2011-03-16,878.19
2011-03-17,889.026
2011-03-18,898.866
2011-03-21,915.578
2011-03-22,912.499
2011-03-23,911.736
2011-03-24,920.639
2011-03-25,923.49
2011-03-28,920.917
2011-03-29,923.297
2011-03-30,933.025
2011-03-31,934.396
2011-04-01,941.323
2011-04-04,944.641
2011-04-05,946.464
2011-04-06,952.555
2011-04-07,947.459
2011-04-08,947.704
2011-04-11,942.822
2011-04-12,931.121
2011-04-13,933.754
2011-04-14,933.285
2011-04-15,937.248
2011-04-18,920.329
2011-04-19,927.027
2011-04-20,944.059
2011-04-21,951.449
2011-04-22,951.449
2011-04-25,949.617
2011-04-26,958.697
2011-04-27,962.266
2011-04-28,970.085
2011-04-29,971.69
2011-05-02,970.773
2011-05-03,961.374
2011-05-04,952.463
2011-05-05,942.947
2011-05-06,947.039
2011-05-09,946.008
2011-05-10,957.633
2011-05-11,951.188
2011-05-12,948.582
2011-05-13,942.518
2011-05-16,937.198
2011-05-17,931.505
2011-05-18,940.995
2011-05-19,944.543
2011-05-20,939.325
2011-05-23,922.868
2011-05-24,923.062
2011-05-25,926.531
2011-05-26,931.317
2011-05-27,940.791
2011-05-30,941.257
2011-05-31,951.983
2011-06-01,936.055
2011-06-02,930.65
2011-06-03,925.784
2011-06-06,916.786
2011-06-07,919.186
2011-06-08,908.377
2011-06-09,911.09
2011-06-10,896.438
2011-06-13,895.624
2011-06-14,910.512
2011-06-15,894.559
2011-06-16,887.339
2011-06-17,893.118
2011-06-20,893.663
2011-06-21,908.084
2011-06-22,905.304
2011-06-23,893.109
2011-06-24,888.356
2011-06-27,891.547
2011-06-28,900.964
2011-06-29,913.091
2011-06-30,924.052
2011-07-01,935.45
2011-07-04,938.732
2011-07-05,936.004
2011-07-06,932.84
2011-07-07,942.209
2011-07-08,933.477
2011-07-11,909.314
2011-07-12,905.343
2011-07-13,913.934
2011-07-14,904.173
2011-07-15,904.758
2011-07-18,889.36
2011-07-19,904.602
2011-07-20,910.352
2011-07-21,924.284
2011-07-22,927.153
2011-07-25,919.826
2011-07-26,918.512
2011-07-27,899.182
2011-07-28,893.724
2011-07-29,890.783
2011-08-01,881.023
2011-08-02,858.214
2011-08-03,853.665
2011-08-04,811.092
2011-08-05,796.366
2011-08-08,741.037
2011-08-09,773.388
2011-08-10,750.737
2011-08-11,780.541
2011-08-12,788.455
2011-08-15,810.465
2011-08-16,800.805
2011-08-17,803.451
2011-08-18,763.88
2011-08-19,752.859
2011-08-22,752.823
2011-08-23,770.529
2011-08-24,781.208
2011-08-25,769.817
2011-08-26,777.203
2011-08-29,805.6
2011-08-30,808.601
2011-08-31,817.859
2011-09-01,807.117
2011-09-02,785.209
2011-09-05,773.097
2011-09-06,764.547
2011-09-07,790.457
2011-09-08,784.605
2011-09-09,760.436
2011-09-12,752.73
2011-09-13,761.398
2011-09-14,769.778
2011-09-15,785.143
2011-09-16,788.636
2011-09-19,771.214
2011-09-20,770.257
2011-09-21,748.706
2011-09-22,716.676
2011-09-23,720.099
2011-09-26,729.902
2011-09-27,750.459
2011-09-28,733.131
2011-09-29,741.498
2011-09-30,722.87
2011-10-03,695.521
2011-10-04,703.15
2011-10-05,717.926
2011-10-06,738.399
2011-10-07,734.505
2011-10-10,757.81
2011-10-11,759.019
2011-10-12,775.333
2011-10-13,769.393
2011-10-14,783.336
2011-10-17,767.762
2011-10-18,777.487
2011-10-19,774.156
2011-10-20,770.581
2011-10-21,790.288
2011-10-24,808.004
2011-10-25,793.481
2011-10-26,799.531
2011-10-27,836.895
2011-10-28,835.441
2011-10-31,814.48
2011-11-01,781.977
2011-11-02,796.736
2011-11-03,811.02
2011-11-04,809.032
2011-11-07,808.951
2011-11-08,816.634
2011-11-09,787.222
2011-11-10,788.12
2011-11-11,808.205
2011-11-14,797.067
2011-11-15,796.676
2011-11-16,788.3
2011-11-17,776.536
2011-11-18,775.664
2011-11-21,756.609
2011-11-22,751.667
2011-11-23,731.779
2011-11-24,731.612
2011-11-25,729.686
2011-11-28,754.715
2011-11-29,758.162
2011-11-30,793.407
2011-12-01,789.288
2011-12-02,793.319
2011-12-05,804.085
2011-12-06,800.038
2011-12-07,801.336
2011-12-08,780.07
2011-12-09,792.66
2011-12-12,777.384
2011-12-13,766.993
2011-12-14,753.466
2011-12-15,760.71
2011-12-16,765.649
2011-12-19,754.329
2011-12-20,778.913
2011-12-21,781.945
2011-12-22,789.787
2011-12-23,794.947
2011-12-26,795.014
2011-12-27,795.676
2011-12-28,783.233
2011-12-29,790.528
2011-12-30,791.632
2012-01-02,793.803
2012-01-03,807.937
2012-01-04,803.399
2012-01-05,801.453
2012-01-06,799.416
2012-01-09,800.147
2012-01-10,812.431
2012-01-11,814.017
2012-01-12,818.349
2012-01-13,813.006
2012-01-16,814.797
2012-01-17,819.393
2012-01-18,829.64
2012-01-19,837.364
2012-01-20,839.988
2012-01-23,844.832
2012-01-24,842.784
2012-01-25,848.083
2012-01-26,852.593
2012-01-27,853.139
2012-01-30,844.993
2012-01-31,847.204
2012-02-01,864.567
2012-02-02,867.497
2012-02-03,880.921
2012-02-06,878.613
2012-02-07,881.042
2012-02-08,884.241
2012-02-09,886.096
2012-02-10,873.706
2012-02-13,881.397
2012-02-14,875.325
2012-02-15,874.089
2012-02-16,882.009
2012-02-17,888.696
2012-02-20,894.397
2012-02-21,890.522
2012-02-22,883.071
2012-02-23,888.393
2012-02-24,892.283
2012-02-27,889.777
2012-02-28,890.264
2012-02-29,887.696
2012-03-01,891.507
2012-03-02,885.61
2012-03-05,881.379
2012-03-06,859.217
2012-03-07,866.269
2012-03-08,879.949
2012-03-09,885.576
2012-03-12,883.004
2012-03-13,900.15
2012-03-14,896.268
2012-03-15,903.006
2012-03-16,905.76
2012-03-19,909.261
2012-03-20,901.335
2012-03-21,899.141
2012-03-22,889.015
2012-03-23,894.962
2012-03-26,907.413
2012-03-27,904.963
2012-03-28,898.094
2012-03-29,892.692
2012-03-30,896.239
2012-04-02,902.863
2012-04-03,899.817
2012-04-04,882.104
2012-04-05,878.857
2012-04-06,878.857
2012-04-09,869.889
2012-04-10,851.526
2012-04-11,861.076
2012-04-12,875.925
2012-04-13,863.9
2012-04-16,863.406
2012-04-17,877.57
2012-04-18,872.176
2012-04-19,868.968
2012-04-20,873.493
2012-04-23,859.59
2012-04-24,868.033
2012-04-25,879.901
2012-04-26,884.681
2012-04-27,890.927
2012-04-30,885.422
2012-05-01,889.114
2012-05-02,886.452
2012-05-03,878.258
2012-05-04,863.07
2012-05-07,862.574
2012-05-08,856.337
2012-05-09,849.705
2012-05-10,855.746
2012-05-11,854.693
2012-05-14,840.086
2012-05-15,832.366
2012-05-16,823.387
2012-05-17,808.177
2012-05-18,798.578
2012-05-21,810.875
2012-05-22,816.69
2012-05-23,810.859
2012-05-24,813.576
2012-05-25,812.271
2012-05-28,813.986
2012-05-29,823.55
2012-05-30,805.694
2012-05-31,803.953
2012-06-01,783.996
2012-06-04,781.17
2012-06-05,788.325
2012-06-06,808.12
2012-06-07,810.851
2012-06-08,811.59
2012-06-11,801.325
2012-06-12,805.669
2012-06-13,800.628
2012-06-14,805.832
2012-06-15,815.581
2012-06-18,817.263
2012-06-19,830.206
2012-06-20,832.593
2012-06-21,816.288
2012-06-22,816.5
2012-06-25,801.778
2012-06-26,802.799
2012-06-27,812.274
2012-06-28,813.507
2012-06-29,839.887
2012-07-02,845.487
2012-07-03,854.874
2012-07-04,854.652
2012-07-05,849.447
2012-07-06,840.343
2012-07-09,835.619
2012-07-10,831.257
2012-07-11,830.508
2012-07-12,823.149
2012-07-13,836.919
2012-07-16,836.148
2012-07-17,839.898
2012-07-18,845.332
2012-07-19,849.413
2012-07-20,839.657
2012-07-23,824.648
2012-07-24,816.706
2012-07-25,816.881
2012-07-26,833.106
2012-07-27,848.265
2012-07-30,850.219
2012-07-31,846.754
2012-08-01,842.071
2012-08-02,832.367
2012-08-03,850.94
2012-08-06,857.055
2012-08-07,863.366
2012-08-08,863.547
2012-08-09,866.23
2012-08-10,866.769
2012-08-13,864.89
2012-08-14,865.525
2012-08-15,868.09
2012-08-16,876.415
2012-08-17,880.94
2012-08-20,879.926
2012-08-21,883.926
2012-08-22,879.025
2012-08-23,875.139
2012-08-24,875.49
2012-08-27,875.3
2012-08-28,875.597
2012-08-29,876.58
2012-08-30,868.796
2012-08-31,874.963
2012-09-03,875.819
2012-09-04,877.038
2012-09-05,876.928
2012-09-06,894.847
2012-09-07,905.849
2012-09-10,903.923
2012-09-11,908.52
2012-09-12,914.098
2012-09-13,920.882
2012-09-14,937.876
2012-09-17,930.065
2012-09-18,923.564
2012-09-19,925.516
2012-09-20,920.056
2012-09-21,922.99
2012-09-24,918.26
2012-09-25,911.957
2012-09-26,901.062
2012-09-27,908.001
2012-09-28,904.099
2012-10-01,907.713
2012-10-02,910.139
2012-10-03,909.769
2012-10-04,918.216
2012-10-05,923.297
2012-10-08,916.707
2012-10-09,909.243
2012-10-10,904.798
2012-10-11,910.147
2012-10-12,905.272
2012-10-15,909.342
2012-10-16,919.469
2012-10-17,929.607
2012-10-18,930.413
2012-10-19,919.104
2012-10-22,918.28
2012-10-23,906.507
2012-10-24,905.861
2012-10-25,909.219
2012-10-26,905.545
2012-10-29,902.911
2012-10-30,905.669
2012-10-31,908.796
2012-11-01,919.025
2012-11-02,911.972
2012-11-05,911.272
2012-11-06,918.797
2012-11-07,901.619
2012-11-08,892.283
2012-11-09,890.532
2012-11-12,888.829
2012-11-13,884.825
2012-11-14,873.688
2012-11-15,869.51
2012-11-16,870.371
2012-11-19,887.955
2012-11-20,889.436
2012-11-21,892.68
2012-11-22,897.22
2012-11-23,906.8
2012-11-26,906.525
2012-11-27,904.932
2012-11-28,908.251
2012-11-29,917.639
2012-11-30,919.702
2012-12-03,919.426
2012-12-04,920.239
2012-12-05,923.599
2012-12-06,925.738
2012-12-07,927.314
2012-12-10,930.285
2012-12-11,936.119
2012-12-12,937.171
2012-12-13,934.673
2012-12-14,934.259
2012-12-17,942.294
2012-12-18,953.38
2012-12-19,956.162
2012-12-20,961.016
2012-12-21,953.115
2012-12-24,951.449
2012-12-25,951.399
2012-12-26,948.492
2012-12-27,948.605
2012-12-28,943.11
2012-12-31,952.825
2013-01-01,953.001
2013-01-02,976.646
2013-01-03,976.163
2013-01-04,980.679
2013-01-07,979.938
2013-01-08,976.652
2013-01-09,981.698
2013-01-10,988.979
2013-01-11,990.902
2013-01-14,990.55
2013-01-15,992.964
2013-01-16,990.23
2013-01-17,999.584
2013-01-18,1000.172
2013-01-21,1002.109
2013-01-22,1007.837
2013-01-23,1005.868
2013-01-24,1009.575
2013-01-25,1015.137
2013-01-28,1014.688
2013-01-29,1018.067
2013-01-30,1015.06
2013-01-31,1015.455
2013-02-01,1025.135
2013-02-04,1012.081
2013-02-05,1017.135
2013-02-06,1021.091
2013-02-07,1017.46
2013-02-08,1024.878
2013-02-11,1022.874
2013-02-12,1030.278
2013-02-13,1033.728
2013-02-14,1033.225
2013-02-15,1032.478
2013-02-18,1031.66
2013-02-19,1040.739
2013-02-20,1028.941
2013-02-21,1014.756
2013-02-22,1022.94
2013-02-25,1010.659
2013-02-26,1006.341
2013-02-27,1017.75
2013-02-28,1021.413
2013-03-01,1018.356
2013-03-04,1018.519
2013-03-05,1031.138
2013-03-06,1032.659
2013-03-07,1036.311
2013-03-08,1041.435
2013-03-11,1043.836
2013-03-12,1043.055
2013-03-13,1042.776
2013-03-14,1051.321
2013-03-15,1054.241
2013-03-18,1047.154
2013-03-19,1041.123
2013-03-20,1048.591
2013-03-21,1042.458
2013-03-22,1044.783
2013-03-25,1040.148
2013-03-26,1044.321
2013-03-27,1041.387
2013-03-28,1047.09
2013-03-29,1047.09
2013-04-01,1041.581
2013-04-02,1041.913
2013-04-03,1031.302
2013-04-04,1032.266
2013-04-05,1029.678
2013-04-08,1035.373
2013-04-09,1040.347
2013-04-10,1056.012
2013-04-11,1061.706
2013-04-12,1056.58
2013-04-15,1030.033
2013-04-16,1038.735
2013-04-17,1022.309
2013-04-18,1019.378
2013-04-19,1028.922
2013-04-22,1031.193
2013-04-23,1044.964
2013-04-24,1052.013
2013-04-25,1059.683
2013-04-26,1055.66
2013-04-29,1064.078
2013-04-30,1071.649
2013-05-01,1060.464
2013-05-02,1064.938
2013-05-03,1077.584
2013-05-06,1080.525
2013-05-07,1087.739
2013-05-08,1095.865
2013-05-09,1091.428
2013-05-10,1092.072
2013-05-13,1090.697
2013-05-14,1097.949
2013-05-15,1101.682
2013-05-16,1099.587
2013-05-17,1105.057
2013-05-20,1108.553
2013-05-21,1109.071
2013-05-22,1097.179
2013-05-23,1087.634
2013-05-24,1085.173
2013-05-27,1086.285
2013-05-28,1091.657
2013-05-29,1083.793
2013-05-30,1090.923
2013-05-31,1079.028
2013-06-03,1079.586
2013-06-04,1076.386
2013-06-05,1061.95
2013-06-06,1067.828
2013-06-07,1077.39
2013-06-10,1077.102
2013-06-11,1064.422
2013-06-12,1057.703
2013-06-13,1069.588
2013-06-14,1069.95
2013-06-17,1076.087
2013-06-18,1082.837
2013-06-19,1072.445
2013-06-20,1037.553
2013-06-21,1033.271
2013-06-24,1016.658
2013-06-25,1029.37
2013-06-26,1038.037
2013-06-27,1050.678
2013-06-28,1049.037
2013-07-01,1058.671
2013-07-02,1059.358
2013-07-03,1054.675
2013-07-04,1059.939
2013-07-05,1063.269
2013-07-08,1070.045
2013-07-09,1078.784
2013-07-10,1081.364
2013-07-11,1098.583
2013-07-12,1099.995
2013-07-15,1104.021
2013-07-16,1101.89
2013-07-17,1104.457
2013-07-18,1114.401
2013-07-19,1116.486
2013-07-22,1122.597
2013-07-23,1123.662
2013-07-24,1118.151
2013-07-25,1120.275
2013-07-26,1119.378
2013-07-29,1115.517
2013-07-30,1117.63
2013-07-31,1118.138
2013-08-01,1131.688
2013-08-02,1132.702
2013-08-05,1132.694
2013-08-06,1125.636
2013-08-07,1120.935
2013-08-08,1131.575
2013-08-09,1134.017
2013-08-12,1134.51
2013-08-13,1133.195
2013-08-14,1133.48
2013-08-15,1117.289
2013-08-16,1117.736
2013-08-19,1108.891
2013-08-20,1114.777
2013-08-21,1106.366
2013-08-22,1116.073
2013-08-23,1121.096
2013-08-26,1117.938
2013-08-27,1097.366
2013-08-28,1095.086
2013-08-29,1097.466
2013-08-30,1087.134
2013-09-02,1093.639
2013-09-03,1094.866
2013-09-04,1102.287
2013-09-05,1104.271
2013-09-06,1108.575
2013-09-09,1121.873
2013-09-10,1132.62
2013-09-11,1136.332
2013-09-12,1131.807
2013-09-13,1133.547
2013-09-16,1143.756
2013-09-17,1146.911
2013-09-18,1156.486
2013-09-19,1162.065
2013-09-20,1153.154
2013-09-23,1149.122
2013-09-24,1151.304
2013-09-25,1152.447
2013-09-26,1152.758
2013-09-27,1150.655
2013-09-30,1147.624
2013-10-01,1158.564
2013-10-02,1157.735
2013-10-03,1150.131
2013-10-04,1155.394
2013-10-07,1146.546
2013-10-08,1136.573
2013-10-09,1132.97
2013-10-10,1154.978
2013-10-11,1164.773
2013-10-14,1169.143
2013-10-15,1164.796
2013-10-16,1174.508
2013-10-17,1188.922
2013-10-18,1198.662
2013-10-21,1200.55
2013-10-22,1207.995
2013-10-23,1201.875
2013-10-24,1204.839
2013-10-25,1207.235
2013-10-28,1206.038
2013-10-29,1208.993
2013-10-30,1204.077
2013-10-31,1199.669
2013-11-01,1195.698
2013-11-04,1203.585
2013-11-05,1197.705
2013-11-06,1201.564
2013-11-07,1184.916
2013-11-08,1192.518
2013-11-11,1196.196
2013-11-12,1192.133
2013-11-13,1194.957
2013-11-14,1202.401
2013-11-15,1206.244
2013-11-18,1204.44
2013-11-19,1197.898
2013-11-20,1192.189
2013-11-21,1198.572
2013-11-22,1204.075
2013-11-25,1203.919
2013-11-26,1204.006
2013-11-27,1208.895
2013-11-28,1210.155
2013-11-29,1209.407
2013-12-02,1202.304
2013-12-03,1195.271
2013-12-04,1192.65
2013-12-05,1190.068
2013-12-06,1200.128
2013-12-09,1201.932
2013-12-10,1199.772
2013-12-11,1185.394
2013-12-12,1180.048
2013-12-13,1181.412
2013-12-16,1191.722
2013-12-17,1189.884
2013-12-18,1201.642
2013-12-19,1201.1
2013-12-20,1212.9
2013-12-23,1222.365
2013-12-24,1226.826
2013-12-25,1226.822
2013-12-26,1227.9
2013-12-27,1232.844
2013-12-30,1235.101
2013-12-31,1237.96
2014-01-01,1237.99
2014-01-02,1225.904
2014-01-03,1228.657
2014-01-06,1225.945
2014-01-07,1231.779
2014-01-08,1232.351
2014-01-09,1232.222
2014-01-10,1241.521
2014-01-13,1233.649
2014-01-14,1241.334
2014-01-15,1246.522
2014-01-16,1245.422
2014-01-17,1244.222
2014-01-20,1243.505
2014-01-21,1247.041
2014-01-22,1250.724
2014-01-23,1241.958
2014-01-24,1215.752
2014-01-27,1207.164
2014-01-28,1215.626
2014-01-29,1207.153
2014-01-30,1214.359
2014-01-31,1207.965
2014-02-03,1182.69
2014-02-04,1187.493
2014-02-05,1186.382
2014-02-06,1202.392
2014-02-07,1212.933
2014-02-10,1216.288
2014-02-11,1229.32
2014-02-12,1232.638
2014-02-13,1239.754
2014-02-14,1247.097
2014-02-17,1249.893
2014-02-18,1255.442
2014-02-19,1250.773
2014-02-20,1254.964
2014-02-21,1258.36
2014-02-24,1265.404
2014-02-25,1265.483
2014-02-26,1265.559
2014-02-27,1269.222
2014-02-28,1278.738
2014-03-03,1265.062
2014-03-04,1284.261
2014-03-05,1285.119
2014-03-06,1290.357
2014-03-07,1287.416
2014-03-10,1282.221
2014-03-11,1276.558
2014-03-12,1274.731
2014-03-13,1266.448
2014-03-14,1263.906
2014-03-17,1274.775
2014-03-18,1284.202
2014-03-19,1278.148
2014-03-20,1275.095
2014-03-21,1277.194
2014-03-24,1268.435
2014-03-25,1274.47
2014-03-26,1269.222
2014-03-27,1267.418
2014-03-28,1274.499
2014-03-31,1289.574
2014-04-01,1298.851
2014-04-02,1302.533
2014-04-03,1299.41
2014-04-04,1292.558
2014-04-07,1279.611
2014-04-08,1282.801
2014-04-09,1293.685
2014-04-10,1278.092
2014-04-11,1263.338
2014-04-14,1264.167
2014-04-15,1265.538
2014-04-16,1278.157
2014-04-17,1283.108
2014-04-18,1283.108
2014-04-21,1284.077
2014-04-22,1293.844
2014-04-23,1292.222
2014-04-24,1293.003
2014-04-25,1282.938
2014-04-28,1281.374
2014-04-29,1286.905
2014-04-30,1292.878
2014-05-01,1292.547
2014-05-02,1295.424
2014-05-05,1293.782
2014-05-06,1289.974
2014-05-07,1294.41
2014-05-08,1293.351
2014-05-09,1290.593
2014-05-12,1305.008
2014-05-13,1300.931
2014-05-14,1293.426
2014-05-15,1280.865
2014-05-16,1280.842
2014-05-19,1285.342
2014-05-20,1277.177
2014-05-21,1281.581
2014-05-22,1287.216
2014-05-23,1294.364
2014-05-26,1297.749
2014-05-27,1304.182
2014-05-28,1302.598
2014-05-29,1307.099
2014-05-30,1307.987
2014-06-02,1309.991
2014-06-03,1306.888
2014-06-04,1311.143
2014-06-05,1322.305
2014-06-06,1332.477
2014-06-09,1335.144
2014-06-10,1332.396
2014-06-11,1325.86
2014-06-12,1323.707
2014-06-13,1322.617
2014-06-16,1321.869
2014-06-17,1326.224
2014-06-18,1332.02
2014-06-19,1338.875
2014-06-20,1338.45
2014-06-23,1336.581
2014-06-24,1327.949
2014-06-25,1329.882
2014-06-26,1331.865
2014-06-27,1337.211
2014-06-30,1341.416
2014-07-01,1349.513
2014-07-02,1347.311
2014-07-03,1353.4
2014-07-04,1352.311
2014-07-07,1341.916
2014-07-08,1332.498
2014-07-09,1333.515
2014-07-10,1324.51
2014-07-11,1323.951
2014-07-14,1329.882
2014-07-15,1324.568
2014-07-16,1329.263
2014-07-17,1316.723
2014-07-18,1325.863
2014-07-21,1321.845
2014-07-22,1328.867
2014-07-23,1330.417
2014-07-24,1332.101
2014-07-25,1323.607
2014-07-28,1322.32
2014-07-29,1317.953
2014-07-30,1313.477
2014-07-31,1293.896
2014-08-01,1287.497
2014-08-04,1290.266
2014-08-05,1283.664
2014-08-06,1280.539
2014-08-07,1274.219
2014-08-08,1280.662
2014-08-11,1290.448
2014-08-12,1288.271
2014-08-13,1296.197
2014-08-14,1300.993
2014-08-15,1300.208
2014-08-18,1312.013
2014-08-19,1316.858
2014-08-20,1317.478
2014-08-21,1322.02
2014-08-22,1318.504
2014-08-25,1323.242
2014-08-26,1328.377
2014-08-27,1331.147
2014-08-28,1326.173
2014-08-29,1331.06
2014-09-01,1330.75
2014-09-02,1330.352
2014-09-03,1332.034
2014-09-04,1328.092
2014-09-05,1330.428
2014-09-08,1324.547
2014-09-09,1313.905
2014-09-10,1312.374
2014-09-11,1315.733
2014-09-12,1306.546
2014-09-15,1299.805
2014-09-16,1302.055
2014-09-17,1304.909
2014-09-18,1307.793
2014-09-19,1301.879
2014-09-22,1288.707
2014-09-23,1278.215
2014-09-24,1280.888
2014-09-25,1265.827
2014-09-26,1269.707
2014-09-29,1265.555
2014-09-30,1259.002
2014-10-01,1245.424
2014-10-02,1241.331
2014-10-03,1245.313
2014-10-06,1245.95
2014-10-07,1231.683
2014-10-08,1242.013
2014-10-09,1222.768
2014-10-10,1204.912
2014-10-13,1196.744
2014-10-14,1202.514
2014-10-15,1194.25
2014-10-16,1200.9
2014-10-17,1213.449
2014-10-20,1223.487
2014-10-21,1245.953
2014-10-22,1240.702
2014-10-23,1251.188
2014-10-24,1254.708
2014-10-27,1251.677
2014-10-28,1270.446
2014-10-29,1269.081
2014-10-30,1269.469
2014-10-31,1283.114
2014-11-03,1280.404
2014-11-04,1275.65
2014-11-05,1282.104
2014-11-06,1281.888
2014-11-07,1282.764
2014-11-10,1288.715
2014-11-11,1289.1
2014-11-12,1289.228
2014-11-13,1284.355
2014-11-14,1284.055
2014-11-17,1284.407
2014-11-18,1292.456
2014-11-19,1287.347
2014-11-20,1292.252
2014-11-21,1298.623
2014-11-24,1304.081
2014-11-25,1305.895
2014-11-26,1308.391
2014-11-27,1306.004
2014-11-28,1295.255
2014-12-01,1283.282
2014-12-02,1288.496
2014-12-03,1296.109
2014-12-04,1292.251
2014-12-05,1295.408
2014-12-08,1284.798
2014-12-09,1287.353
2014-12-10,1269.184
2014-12-11,1270.307
2014-12-12,1252.232
2014-12-15,1237.534
2014-12-16,1242.866
2014-12-17,1261.512
2014-12-18,1281.68
2014-12-19,1289.299
2014-12-22,1295.005
2014-12-23,1299.44
2014-12-24,1301.188
2014-12-25,1301.203
2014-12-26,1304.587
2014-12-29,1309.228
2014-12-30,1303.411
2014-12-31,1294.663
2015-01-01,1294.686
2015-01-02,1292.356
2015-01-05,1270.022
2015-01-06,1257.373
2015-01-07,1262.916
2015-01-08,1282.089
2015-01-09,1275.245
2015-01-12,1269.357
2015-01-13,1271.072
2015-01-14,1264.945
2015-01-15,1258.031
2015-01-16,1270.409
2015-01-19,1275.677
2015-01-20,1270.222
2015-01-21,1275.675
2015-01-22,1291.631
2015-01-23,1286.332
2015-01-26,1296.113
2015-01-27,1293.563
2015-01-28,1280.863
2015-01-29,1285.271
2015-01-30,1271.886
2015-02-02,1284.166
2015-02-03,1307.505
2015-02-04,1303.093
2015-02-05,1319.114
2015-02-06,1312.377
2015-02-09,1305.189
2015-02-10,1312.174
2015-02-11,1307.363
2015-02-12,1321.844
2015-02-13,1328.742
2015-02-16,1328.999
2015-02-17,1329.929
2015-02-18,1335.775
2015-02-19,1334.541
2015-02-20,1338.566
2015-02-23,1339.693
2015-02-24,1341.309
2015-02-25,1343.369
2015-02-26,1338.892
2015-02-27,1339.163
2015-03-02,1341.357
2015-03-03,1336.229
2015-03-04,1327.968
2015-03-05,1332.026
2015-03-06,1313.539
2015-03-09,1312.95
2015-03-10,1293.403
2015-03-11,1295.669
2015-03-12,1310.283
2015-03-13,1302.349
2015-03-16,1314.103
2015-03-17,1311.805
2015-03-18,1324.877
2015-03-19,1324.354
2015-03-20,1344.546
2015-03-23,1348.788
2015-03-24,1346.41
2015-03-25,1332.05
2015-03-26,1322.731
2015-03-27,1324.282
2015-03-30,1335.21
2015-03-31,1328.32
2015-04-01,1329.365
2015-04-02,1338.268
2015-04-03,1338.268
2015-04-06,1349.968
2015-04-07,1345.039
2015-04-08,1346.671
2015-04-09,1345.605
2015-04-10,1349.967
2015-04-13,1345.478
2015-04-14,1351.739
2015-04-15,1356.916
2015-04-16,1357.861
2015-04-17,1344.551
2015-04-20,1351.414
2015-04-21,1351.379
2015-04-22,1351.486
2015-04-23,1355.88
2015-04-24,1359.52
2015-04-27,1358.644
2015-04-28,1361.723
2015-04-29,1355.532
2015-04-30,1345.178
2015-05-01,1349.229
2015-05-04,1354.017
2015-05-05,1339.827
2015-05-06,1340.599
2015-05-07,1338.218
2015-05-08,1356.462
2015-05-11,1356.171
2015-05-12,1353.597
2015-05-13,1359.501
2015-05-14,1370.159
2015-05-15,1374.338
2015-05-18,1377.13
2015-05-19,1372.021
2015-05-20,1372.383
2015-05-21,1374.593
2015-05-22,1369.191
2015-05-25,1368.302
2015-05-26,1351.73
2015-05-27,1360.357
2015-05-28,1358.347
2015-05-29,1351.15
2015-06-01,1349.681
2015-06-02,1356.176
2015-06-03,1362.118
2015-06-04,1349.198
2015-06-05,1341.526
2015-06-08,1335.78
2015-06-09,1335.913
2015-06-10,1354.78
2015-06-11,1355.877
2015-06-12,1349.502
2015-06-15,1337.649
2015-06-16,1344.545
2015-06-17,1343.391
2015-06-18,1356.704
2015-06-19,1353.332
2015-06-22,1365.872
2015-06-23,1365.747
2015-06-24,1356.552
2015-06-25,1351.239
2015-06-26,1348.736
2015-06-29,1319.366
2015-06-30,1317.934
2015-07-01,1324.862
2015-07-02,1322.39
2015-07-03,1319.599
2015-07-06,1309.03
2015-07-07,1302.115
2015-07-08,1288.966
2015-07-09,1295.424
2015-07-10,1314.457
2015-07-13,1323.637
2015-07-14,1329.302
2015-07-15,1324.82
2015-07-16,1332.155
2015-07-17,1323.425
2015-07-20,1319.509
2015-07-21,1315.731
2015-07-22,1311.377
2015-07-23,1304.498
2015-07-24,1292.13
2015-07-27,1282.211
2015-07-28,1292.913
