Date,DENMARK IMI GROWTH IMI (Large+Mid+Small Cap)
2006-11-24,779.424
2006-11-27,771.763
2006-11-28,762.499
2006-11-29,776.04
2006-11-30,780.096
2006-12-01,783.336
2006-12-04,793.728
2006-12-05,803.308
2006-12-06,800.737
2006-12-07,801.316
2006-12-08,803.996
2006-12-11,804.906
2006-12-12,811.515
2006-12-13,808.493
2006-12-14,813.107
2006-12-15,809.273
2006-12-18,809.465
2006-12-19,807.911
2006-12-20,806.107
2006-12-21,803.773
2006-12-22,808.551
2006-12-25,808.551
2006-12-26,807.212
2006-12-27,812.464
2006-12-28,816.522
2006-12-29,819.839
2007-01-01,819.839
2007-01-02,837.625
2007-01-03,834.303
2007-01-04,815.453
2007-01-05,811.992
2007-01-08,813.217
2007-01-09,820.827
2007-01-10,816.26
2007-01-11,814.328
2007-01-12,818.941
2007-01-15,827.406
2007-01-16,826.6
2007-01-17,827.424
2007-01-18,826.976
2007-01-19,826.854
2007-01-22,834.11
2007-01-23,837.052
2007-01-24,840.499
2007-01-25,832.935
2007-01-26,822.042
2007-01-29,822.519
2007-01-30,824.897
2007-01-31,838.185
2007-02-01,848.352
2007-02-02,860.103
2007-02-05,858.961
2007-02-06,862.465
2007-02-07,874.598
2007-02-08,868.507
2007-02-09,883.822
2007-02-12,875.289
2007-02-13,878.277
2007-02-14,892.481
2007-02-15,894.911
2007-02-16,893.801
2007-02-19,894.461
2007-02-20,885.072
2007-02-21,872.932
2007-02-22,873.912
2007-02-23,874.703
2007-02-26,864.062
2007-02-27,840.542
2007-02-28,834.821
2007-03-01,824.797
2007-03-02,834.473
2007-03-05,810.635
2007-03-06,818.399
2007-03-07,823.517
2007-03-08,836.183
2007-03-09,838.339
2007-03-12,846.601
2007-03-13,842.598
2007-03-14,827.448
2007-03-15,833.399
2007-03-16,837.836
2007-03-19,852.501
2007-03-20,853.481
2007-03-21,862.475
2007-03-22,878.458
2007-03-23,875.151
2007-03-26,869.009
2007-03-27,862.827
2007-03-28,858.27
2007-03-29,874.269
2007-03-30,875.633
2007-04-02,879.415
2007-04-03,889.359
2007-04-04,895.712
2007-04-05,899.82
2007-04-06,899.82
2007-04-09,895.069
2007-04-10,917.117
2007-04-11,907.784
2007-04-12,903.588
2007-04-13,909.115
2007-04-16,926.169
2007-04-17,932.121
2007-04-18,938.816
2007-04-19,947.07
2007-04-20,951.063
2007-04-23,951.536
2007-04-24,944.159
2007-04-25,954.672
2007-04-26,953.804
2007-04-27,954.144
2007-04-30,954.748
2007-05-01,948.68
2007-05-02,970.122
2007-05-03,965.941
2007-05-04,967.491
2007-05-07,975.318
2007-05-08,969.13
2007-05-09,974.578
2007-05-10,972.249
2007-05-11,973.462
2007-05-14,972.563
2007-05-15,976.287
2007-05-16,968.129
2007-05-17,962.293
2007-05-18,971.001
2007-05-21,975.032
2007-05-22,982.679
2007-05-23,1001.558
2007-05-24,992.891
2007-05-25,991.107
2007-05-28,991.107
2007-05-29,998.351
2007-05-30,984.955
2007-05-31,1000.0
2007-06-01,995.311
2007-06-04,1002.389
2007-06-05,1005.292
2007-06-06,981.973
2007-06-07,958.511
2007-06-08,945.248
2007-06-11,959.288
2007-06-12,948.591
2007-06-13,948.55
2007-06-14,965.058
2007-06-15,977.024
2007-06-18,969.138
2007-06-19,971.47
2007-06-20,975.76
2007-06-21,975.088
2007-06-22,970.019
2007-06-25,968.774
2007-06-26,967.471
2007-06-27,959.06
2007-06-28,968.755
2007-06-29,986.292
2007-07-02,998.73
2007-07-03,1011.272
2007-07-04,1012.834
2007-07-05,1016.1
2007-07-06,1018.348
2007-07-09,1026.021
2007-07-10,1027.112
2007-07-11,1036.393
2007-07-12,1037.079
2007-07-13,1042.285
2007-07-16,1047.375
2007-07-17,1049.433
2007-07-18,1054.168
2007-07-19,1060.481
2007-07-20,1059.618
2007-07-23,1063.317
2007-07-24,1058.161
2007-07-25,1042.786
2007-07-26,1024.224
2007-07-27,1002.236
2007-07-30,1010.859
2007-07-31,1024.07
2007-08-01,1010.556
2007-08-02,1024.401
2007-08-03,1028.701
2007-08-06,1021.769
2007-08-07,1025.824
2007-08-08,1050.641
2007-08-09,1015.41
2007-08-10,990.415
2007-08-13,996.194
2007-08-14,992.258
2007-08-15,963.341
2007-08-16,911.2
2007-08-17,934.92
2007-08-20,965.587
2007-08-21,964.545
2007-08-22,1000.761
2007-08-23,1001.828
2007-08-24,1013.75
2007-08-27,1023.86
2007-08-28,1000.367
2007-08-29,1002.765
2007-08-30,1005.476
2007-08-31,1022.453
2007-09-03,1026.691
2007-09-04,1035.405
2007-09-05,1024.456
2007-09-06,1026.263
2007-09-07,1010.445
2007-09-10,994.666
2007-09-11,1025.049
2007-09-12,1026.668
2007-09-13,1034.554
2007-09-14,1033.983
2007-09-17,1015.421
2007-09-18,1026.525
2007-09-19,1054.932
2007-09-20,1060.035
2007-09-21,1065.48
2007-09-24,1068.565
2007-09-25,1065.889
2007-09-26,1077.443
2007-09-27,1088.277
2007-09-28,1086.142
2007-10-01,1101.474
2007-10-02,1095.299
2007-10-03,1093.005
2007-10-04,1093.001
2007-10-05,1101.34
2007-10-08,1097.328
2007-10-09,1110.886
2007-10-10,1116.577
2007-10-11,1123.508
2007-10-12,1108.533
2007-10-15,1110.016
2007-10-16,1094.637
2007-10-17,1103.737
2007-10-18,1093.975
2007-10-19,1087.891
2007-10-22,1060.557
2007-10-23,1092.544
2007-10-24,1078.195
2007-10-25,1095.699
2007-10-26,1103.22
2007-10-29,1106.443
2007-10-30,1103.905
2007-10-31,1122.54
2007-11-01,1109.166
2007-11-02,1100.722
2007-11-05,1098.125
2007-11-06,1126.298
2007-11-07,1140.277
2007-11-08,1132.272
2007-11-09,1124.907
2007-11-12,1103.48
2007-11-13,1092.546
2007-11-14,1101.055
2007-11-15,1077.378
2007-11-16,1053.432
2007-11-19,1020.963
2007-11-20,1045.962
2007-11-21,1014.598
2007-11-22,1027.255
2007-11-23,1046.022
2007-11-26,1051.088
2007-11-27,1036.971
2007-11-28,1054.31
2007-11-29,1065.631
2007-11-30,1069.524
2007-12-03,1083.231
2007-12-04,1081.699
2007-12-05,1087.424
2007-12-06,1077.816
2007-12-07,1088.978
2007-12-10,1095.846
2007-12-11,1096.213
2007-12-12,1100.121
2007-12-13,1072.032
2007-12-14,1055.304
2007-12-17,1027.281
2007-12-18,1023.677
2007-12-19,1027.032
2007-12-20,1034.19
2007-12-21,1044.754
2007-12-24,1047.204
2007-12-25,1047.204
2007-12-26,1054.594
2007-12-27,1057.781
2007-12-28,1077.14
2007-12-31,1071.121
2008-01-01,1071.121
2008-01-02,1067.631
2008-01-03,1055.051
2008-01-04,1030.6
2008-01-07,1014.215
2008-01-08,1027.196
2008-01-09,1007.05
2008-01-10,989.118
2008-01-11,985.223
2008-01-14,1008.155
2008-01-15,963.328
2008-01-16,926.248
2008-01-17,928.474
2008-01-18,925.397
2008-01-21,870.269
2008-01-22,900.621
2008-01-23,886.812
2008-01-24,920.406
2008-01-25,931.63
2008-01-28,924.635
2008-01-29,942.422
2008-01-30,953.169
2008-01-31,942.317
2008-02-01,961.746
2008-02-04,988.349
2008-02-05,959.326
2008-02-06,958.206
2008-02-07,935.726
2008-02-08,936.522
2008-02-11,941.644
2008-02-12,984.387
2008-02-13,983.55
2008-02-14,996.621
2008-02-15,984.245
2008-02-18,996.485
2008-02-19,1012.724
2008-02-20,991.475
2008-02-21,1013.522
2008-02-22,1010.043
2008-02-25,1030.234
2008-02-26,1031.826
2008-02-27,1038.017
2008-02-28,1034.092
2008-02-29,1022.709
2008-03-03,1019.006
2008-03-04,1013.222
2008-03-05,1037.351
2008-03-06,1040.556
2008-03-07,1028.596
2008-03-10,1005.905
2008-03-11,999.655
2008-03-12,1016.892
2008-03-13,1015.934
2008-03-14,1012.547
2008-03-17,999.845
2008-03-18,1022.848
2008-03-19,998.681
2008-03-20,984.222
2008-03-21,984.222
2008-03-24,982.821
2008-03-25,1021.3
2008-03-26,1031.495
2008-03-27,1044.309
2008-03-28,1047.701
2008-03-31,1060.442
2008-04-01,1057.678
2008-04-02,1053.613
2008-04-03,1046.732
2008-04-04,1065.894
2008-04-07,1083.853
2008-04-08,1084.764
2008-04-09,1077.534
2008-04-10,1079.037
2008-04-11,1059.938
2008-04-14,1053.932
2008-04-15,1060.54
2008-04-16,1083.5
2008-04-17,1066.544
2008-04-18,1054.931
2008-04-21,1056.16
2008-04-22,1057.554
2008-04-23,1054.078
2008-04-24,1054.553
2008-04-25,1066.24
2008-04-28,1053.353
2008-04-29,1045.238
2008-04-30,1065.884
2008-05-01,1057.818
2008-05-02,1058.477
2008-05-05,1074.296
2008-05-06,1070.682
2008-05-07,1056.661
2008-05-08,1081.581
2008-05-09,1080.884
2008-05-12,1085.633
2008-05-13,1091.548
2008-05-14,1103.012
2008-05-15,1129.135
2008-05-16,1150.947
2008-05-19,1158.665
2008-05-20,1151.456
2008-05-21,1160.589
2008-05-22,1139.629
2008-05-23,1145.804
2008-05-26,1142.992
2008-05-27,1128.239
2008-05-28,1126.766
2008-05-29,1122.179
2008-05-30,1143.836
2008-06-02,1134.945
2008-06-03,1139.099
2008-06-04,1130.986
2008-06-05,1137.406
2008-06-06,1136.594
2008-06-09,1137.891
2008-06-10,1106.168
2008-06-11,1094.946
2008-06-12,1086.586
2008-06-13,1083.169
2008-06-16,1099.863
2008-06-17,1131.864
2008-06-18,1112.233
2008-06-19,1113.817
2008-06-20,1114.846
2008-06-23,1099.995
2008-06-24,1091.815
2008-06-25,1104.887
2008-06-26,1104.043
2008-06-27,1091.199
2008-06-30,1083.843
2008-07-01,1067.608
2008-07-02,1076.572
2008-07-03,1039.397
2008-07-04,1035.119
2008-07-07,1041.189
2008-07-08,1011.236
2008-07-09,1047.214
2008-07-10,1046.043
2008-07-11,1031.06
2008-07-14,1033.349
2008-07-15,1010.242
2008-07-16,998.913
2008-07-17,1030.59
2008-07-18,1017.504
2008-07-21,1038.496
2008-07-22,1034.771
2008-07-23,1044.428
2008-07-24,1025.384
2008-07-25,1022.693
2008-07-28,1019.774
2008-07-29,1016.648
2008-07-30,1032.778
2008-07-31,1050.857
2008-08-01,1034.18
2008-08-04,1023.514
2008-08-05,1025.153
2008-08-06,1029.323
2008-08-07,1017.173
2008-08-08,1002.593
2008-08-11,1003.422
2008-08-12,992.045
2008-08-13,970.676
2008-08-14,989.71
2008-08-15,994.433
2008-08-18,989.789
2008-08-19,966.462
2008-08-20,974.473
2008-08-21,988.548
2008-08-22,995.793
2008-08-25,989.651
2008-08-26,976.524
2008-08-27,993.053
2008-08-28,1004.013
2008-08-29,998.431
2008-09-01,986.563
2008-09-02,986.342
2008-09-03,957.37
2008-09-04,926.895
2008-09-05,893.608
2008-09-08,909.219
2008-09-09,881.451
2008-09-10,867.317
2008-09-11,846.374
2008-09-12,882.635
2008-09-15,856.598
2008-09-16,840.406
2008-09-17,839.767
2008-09-18,849.362
2008-09-19,907.804
2008-09-22,917.046
2008-09-23,900.471
2008-09-24,894.071
2008-09-25,899.766
2008-09-26,872.044
2008-09-29,810.315
2008-09-30,776.099
2008-10-01,777.437
2008-10-02,739.156
2008-10-03,762.005
2008-10-06,667.964
2008-10-07,671.578
2008-10-08,638.814
2008-10-09,646.837
2008-10-10,598.669
2008-10-13,664.238
2008-10-14,687.651
2008-10-15,644.559
2008-10-16,609.073
2008-10-17,627.245
2008-10-20,647.757
2008-10-21,632.186
2008-10-22,573.626
2008-10-23,552.889
2008-10-24,513.392
2008-10-27,490.532
2008-10-28,490.97
2008-10-29,550.005
2008-10-30,575.849
2008-10-31,583.673
2008-11-03,597.347
2008-11-04,659.144
2008-11-05,631.209
2008-11-06,576.465
2008-11-07,575.574
2008-11-10,598.712
2008-11-11,564.981
2008-11-12,541.128
2008-11-13,541.026
2008-11-14,552.225
2008-11-17,540.456
2008-11-18,531.574
2008-11-19,514.723
2008-11-20,483.244
2008-11-21,473.409
2008-11-24,509.341
2008-11-25,528.655
2008-11-26,522.755
2008-11-27,543.082
2008-11-28,547.987
2008-12-01,528.942
2008-12-02,534.323
2008-12-03,532.68
2008-12-04,537.493
2008-12-05,520.841
2008-12-08,562.062
2008-12-09,566.135
2008-12-10,558.398
2008-12-11,559.659
2008-12-12,557.099
2008-12-15,571.562
2008-12-16,573.411
2008-12-17,598.703
2008-12-18,602.194
2008-12-19,579.419
2008-12-22,577.558
2008-12-23,575.621
2008-12-24,577.652
2008-12-25,577.652
2008-12-26,580.392
2008-12-29,586.845
2008-12-30,584.705
2008-12-31,575.346
2009-01-01,575.346
2009-01-02,605.386
2009-01-05,628.23
2009-01-06,620.681
2009-01-07,614.467
2009-01-08,621.177
2009-01-09,608.534
2009-01-12,601.143
2009-01-13,586.482
2009-01-14,552.9
2009-01-15,558.821
2009-01-16,580.048
2009-01-19,567.056
2009-01-20,546.615
2009-01-21,549.827
2009-01-22,549.566
2009-01-23,534.997
2009-01-26,563.484
2009-01-27,558.685
2009-01-28,569.156
2009-01-29,561.987
2009-01-30,562.972
2009-02-02,552.696
2009-02-03,568.624
2009-02-04,573.78
2009-02-05,563.487
2009-02-06,578.481
2009-02-09,588.327
2009-02-10,579.779
2009-02-11,565.989
2009-02-12,563.314
2009-02-13,583.65
2009-02-16,577.603
2009-02-17,556.245
2009-02-18,545.842
2009-02-19,552.15
2009-02-20,536.817
2009-02-23,544.859
2009-02-24,532.09
2009-02-25,520.353
2009-02-26,533.457
2009-02-27,512.111
2009-03-02,489.547
2009-03-03,473.125
2009-03-04,482.61
2009-03-05,463.31
2009-03-06,451.082
2009-03-09,451.102
2009-03-10,467.641
2009-03-11,477.937
2009-03-12,475.577
2009-03-13,480.244
2009-03-16,491.261
2009-03-17,493.853
2009-03-18,494.185
2009-03-19,515.995
2009-03-20,506.795
2009-03-23,509.05
2009-03-24,511.552
2009-03-25,516.929
2009-03-26,527.719
2009-03-27,514.514
2009-03-30,504.61
2009-03-31,505.312
2009-04-01,523.356
2009-04-02,547.465
2009-04-03,520.698
2009-04-06,530.142
2009-04-07,517.156
2009-04-08,508.037
2009-04-09,507.208
2009-04-10,507.208
2009-04-13,511.529
2009-04-14,518.757
2009-04-15,513.955
2009-04-16,542.06
2009-04-17,554.661
2009-04-20,537.297
2009-04-21,534.942
2009-04-22,553.314
2009-04-23,563.229
2009-04-24,582.298
2009-04-27,573.283
2009-04-28,569.315
2009-04-29,587.517
2009-04-30,596.501
2009-05-01,605.811
2009-05-04,639.024
2009-05-05,635.54
2009-05-06,637.813
2009-05-07,633.696
2009-05-08,637.08
2009-05-11,645.347
2009-05-12,642.276
2009-05-13,630.983
2009-05-14,629.896
2009-05-15,639.645
2009-05-18,650.109
2009-05-19,662.018
2009-05-20,678.868
2009-05-21,678.127
2009-05-22,689.033
2009-05-25,682.541
2009-05-26,669.354
2009-05-27,664.486
2009-05-28,651.095
2009-05-29,653.706
2009-06-01,653.793
2009-06-02,668.839
2009-06-03,658.158
2009-06-04,659.749
2009-06-05,651.379
2009-06-08,636.255
2009-06-09,654.003
2009-06-10,662.752
2009-06-11,672.056
2009-06-12,667.369
2009-06-15,658.779
2009-06-16,657.672
2009-06-17,638.115
2009-06-18,648.231
2009-06-19,649.918
2009-06-22,627.636
2009-06-23,629.899
2009-06-24,650.846
2009-06-25,636.021
2009-06-26,630.201
2009-06-29,652.362
2009-06-30,650.953
2009-07-01,664.347
2009-07-02,650.397
2009-07-03,642.229
2009-07-06,630.788
2009-07-07,635.482
2009-07-08,631.226
2009-07-09,633.738
2009-07-10,629.049
2009-07-13,629.441
2009-07-14,629.445
2009-07-15,649.407
2009-07-16,655.185
2009-07-17,662.012
2009-07-20,672.13
2009-07-21,679.471
2009-07-22,672.945
2009-07-23,682.534
2009-07-24,685.275
2009-07-27,688.885
2009-07-28,691.063
2009-07-29,664.764
2009-07-30,687.307
2009-07-31,694.021
2009-08-03,713.56
2009-08-04,713.725
2009-08-05,721.272
2009-08-06,725.264
2009-08-07,713.917
2009-08-10,712.073
2009-08-11,705.205
2009-08-12,716.237
2009-08-13,733.525
2009-08-14,733.259
2009-08-17,715.897
2009-08-18,703.33
2009-08-19,698.258
2009-08-20,709.649
2009-08-21,724.876
2009-08-24,735.154
2009-08-25,742.914
2009-08-26,734.068
2009-08-27,731.391
2009-08-28,747.216
2009-08-31,736.141
2009-09-01,737.439
2009-09-02,714.104
2009-09-03,715.457
2009-09-04,727.166
2009-09-07,740.924
2009-09-08,753.501
2009-09-09,762.053
2009-09-10,765.607
2009-09-11,762.138
2009-09-14,758.738
2009-09-15,760.644
2009-09-16,779.83
2009-09-17,773.898
2009-09-18,772.12
2009-09-21,767.633
2009-09-22,783.8
2009-09-23,774.665
2009-09-24,750.205
2009-09-25,752.165
2009-09-28,759.957
2009-09-29,755.214
2009-09-30,756.962
2009-10-01,744.373
2009-10-02,737.242
2009-10-05,737.833
2009-10-06,757.743
2009-10-07,750.31
2009-10-08,757.652
2009-10-09,753.627
2009-10-12,764.67
2009-10-13,758.264
2009-10-14,776.0
2009-10-15,777.389
2009-10-16,772.635
2009-10-19,781.397
2009-10-20,778.148
2009-10-21,782.799
2009-10-22,772.965
2009-10-23,779.362
2009-10-26,766.408
2009-10-27,766.195
2009-10-28,754.083
2009-10-29,751.908
2009-10-30,744.815
2009-11-02,749.832
2009-11-03,742.172
2009-11-04,762.675
2009-11-05,769.882
2009-11-06,764.095
2009-11-09,786.9
2009-11-10,780.535
2009-11-11,786.9
2009-11-12,775.24
2009-11-13,776.156
2009-11-16,794.333
2009-11-17,780.308
2009-11-18,795.728
2009-11-19,781.89
2009-11-20,782.202
2009-11-23,795.42
2009-11-24,780.166
2009-11-25,784.766
2009-11-26,775.042
2009-11-27,775.095
2009-11-30,779.302
2009-12-01,796.24
2009-12-02,806.984
2009-12-03,799.782
2009-12-04,795.456
2009-12-07,791.433
2009-12-08,778.781
2009-12-09,777.384
2009-12-10,771.021
2009-12-11,767.338
2009-12-14,764.652
2009-12-15,760.379
2009-12-16,771.494
2009-12-17,756.15
2009-12-18,752.406
2009-12-21,747.801
2009-12-22,748.142
2009-12-23,755.584
2009-12-24,756.859
2009-12-25,756.859
2009-12-28,756.447
2009-12-29,761.201
2009-12-30,756.91
2009-12-31,759.427
2010-01-01,759.427
2010-01-04,790.287
2010-01-05,781.11
2010-01-06,782.92
2010-01-07,789.909
2010-01-08,793.517
2010-01-11,819.907
2010-01-12,813.423
2010-01-13,811.72
2010-01-14,821.927
2010-01-15,810.084
2010-01-18,812.349
2010-01-19,808.588
2010-01-20,790.936
2010-01-21,771.991
2010-01-22,769.239
2010-01-25,777.51
2010-01-26,772.197
2010-01-27,773.946
2010-01-28,776.01
2010-01-29,778.972
2010-02-01,788.265
2010-02-02,789.038
2010-02-03,796.105
2010-02-04,779.711
2010-02-05,763.994
2010-02-08,755.258
2010-02-09,764.862
2010-02-10,755.837
2010-02-11,755.254
2010-02-12,758.589
2010-02-15,760.468
2010-02-16,774.414
2010-02-17,777.616
2010-02-18,779.837
2010-02-19,771.649
2010-02-22,780.01
2010-02-23,766.796
2010-02-24,771.269
2010-02-25,757.575
2010-02-26,764.518
2010-03-01,770.07
2010-03-02,778.949
2010-03-03,795.774
2010-03-04,783.377
2010-03-05,796.294
2010-03-08,799.841
2010-03-09,792.221
2010-03-10,807.883
2010-03-11,803.564
2010-03-12,808.218
2010-03-15,799.191
2010-03-16,818.926
2010-03-17,819.508
2010-03-18,809.92
2010-03-19,810.517
2010-03-22,807.373
2010-03-23,818.332
2010-03-24,815.756
2010-03-25,822.179
2010-03-26,817.49
2010-03-29,817.656
2010-03-30,814.94
2010-03-31,821.722
2010-04-01,822.021
2010-04-02,822.021
2010-04-05,820.038
2010-04-06,831.027
2010-04-07,841.219
2010-04-08,832.308
2010-04-09,841.645
2010-04-12,859.439
2010-04-13,853.651
2010-04-14,869.262
2010-04-15,876.823
2010-04-16,869.601
2010-04-19,861.992
2010-04-20,878.96
2010-04-21,875.854
2010-04-22,855.82
2010-04-23,873.506
2010-04-26,886.246
2010-04-27,876.91
2010-04-28,850.517
2010-04-29,874.986
2010-04-30,878.433
2010-05-03,876.29
2010-05-04,852.89
2010-05-05,820.762
2010-05-06,794.655
2010-05-07,759.645
2010-05-10,815.988
2010-05-11,802.807
2010-05-12,822.011
2010-05-13,814.832
2010-05-14,805.652
2010-05-17,794.362
2010-05-18,797.807
2010-05-19,773.791
2010-05-20,749.287
2010-05-21,755.538
2010-05-24,744.812
2010-05-25,724.129
2010-05-26,748.895
2010-05-27,768.704
2010-05-28,768.65
2010-05-31,767.792
2010-06-01,766.856
2010-06-02,767.082
2010-06-03,786.011
2010-06-04,768.367
2010-06-07,752.588
2010-06-08,749.251
2010-06-09,760.469
2010-06-10,778.249
2010-06-11,780.5
2010-06-14,809.114
2010-06-15,811.574
2010-06-16,807.012
2010-06-17,808.189
2010-06-18,827.685
2010-06-21,836.546
2010-06-22,821.148
2010-06-23,811.444
2010-06-24,803.624
2010-06-25,793.729
2010-06-28,798.556
2010-06-29,763.031
2010-06-30,770.885
2010-07-01,765.364
2010-07-02,786.578
2010-07-05,785.592
2010-07-06,811.17
2010-07-07,814.93
2010-07-08,823.714
2010-07-09,818.468
2010-07-12,817.802
2010-07-13,826.959
2010-07-14,839.714
2010-07-15,855.044
2010-07-16,846.818
2010-07-19,839.05
2010-07-20,824.318
2010-07-21,827.774
2010-07-22,842.145
2010-07-23,835.916
2010-07-26,847.175
2010-07-27,851.288
2010-07-28,851.31
2010-07-29,859.866
2010-07-30,847.657
2010-08-02,878.151
2010-08-03,890.912
2010-08-04,882.094
2010-08-05,886.589
2010-08-06,887.967
2010-08-09,897.258
2010-08-10,876.999
2010-08-11,846.07
2010-08-12,844.211
2010-08-13,839.524
2010-08-16,841.053
2010-08-17,851.473
2010-08-18,830.395
2010-08-19,820.302
2010-08-20,796.35
2010-08-23,797.85
2010-08-24,783.227
2010-08-25,762.83
2010-08-26,785.245
2010-08-27,784.209
2010-08-30,784.472
2010-08-31,789.679
2010-09-01,821.373
2010-09-02,818.749
2010-09-03,823.327
2010-09-06,823.231
2010-09-07,815.101
2010-09-08,815.951
2010-09-09,829.867
2010-09-10,831.528
2010-09-13,848.467
2010-09-14,853.765
2010-09-15,852.135
2010-09-16,850.17
2010-09-17,845.638
2010-09-20,851.855
2010-09-21,856.76
2010-09-22,876.605
2010-09-23,867.581
2010-09-24,882.996
2010-09-27,877.503
2010-09-28,882.804
2010-09-29,885.525
2010-09-30,892.046
2010-10-01,888.444
2010-10-04,873.246
2010-10-05,889.054
2010-10-06,905.726
2010-10-07,909.514
2010-10-08,901.782
2010-10-11,909.964
2010-10-12,907.799
2010-10-13,931.681
2010-10-14,929.74
2010-10-15,920.799
2010-10-18,898.626
2010-10-19,875.508
2010-10-20,921.672
2010-10-21,932.047
2010-10-22,922.142
2010-10-25,933.998
2010-10-26,910.234
2010-10-27,909.103
2010-10-28,925.636
2010-10-29,923.152
2010-11-01,922.028
2010-11-02,937.067
2010-11-03,940.177
2010-11-04,963.751
2010-11-05,947.927
2010-11-08,939.089
2010-11-09,951.857
2010-11-10,938.121
2010-11-11,934.845
2010-11-12,935.232
2010-11-15,932.55
2010-11-16,918.945
2010-11-17,919.788
2010-11-18,929.925
2010-11-19,937.985
2010-11-22,932.698
2010-11-23,915.557
2010-11-24,918.792
2010-11-25,911.627
2010-11-26,898.75
2010-11-29,878.859
2010-11-30,877.478
2010-12-01,897.207
2010-12-02,918.344
2010-12-03,927.29
2010-12-06,924.37
2010-12-07,932.897
2010-12-08,923.349
2010-12-09,910.974
2010-12-10,936.342
2010-12-13,953.224
2010-12-14,953.728
2010-12-15,950.236
2010-12-16,936.448
2010-12-17,945.295
2010-12-20,937.541
2010-12-21,941.695
2010-12-22,936.354
2010-12-23,947.545
2010-12-24,951.307
2010-12-27,949.066
2010-12-28,954.488
2010-12-29,952.789
2010-12-30,959.999
2010-12-31,969.997
2011-01-03,969.101
2011-01-04,979.553
2011-01-05,971.846
2011-01-06,968.713
2011-01-07,954.657
2011-01-10,951.168
2011-01-11,959.655
2011-01-12,961.34
2011-01-13,959.559
2011-01-14,961.512
2011-01-17,956.354
2011-01-18,990.148
2011-01-19,985.166
2011-01-20,963.349
2011-01-21,969.133
2011-01-24,979.969
2011-01-25,978.659
2011-01-26,985.89
2011-01-27,994.531
2011-01-28,981.282
2011-01-31,977.793
2011-02-01,995.517
2011-02-02,984.198
2011-02-03,967.316
2011-02-04,964.196
2011-02-07,966.401
2011-02-08,975.171
2011-02-09,994.718
2011-02-10,974.851
2011-02-11,978.832
2011-02-14,988.803
2011-02-15,992.066
2011-02-16,991.297
2011-02-17,989.456
2011-02-18,1002.568
2011-02-21,999.174
2011-02-22,999.204
2011-02-23,997.619
2011-02-24,993.173
2011-02-25,1013.295
2011-02-28,1024.402
2011-03-01,1019.812
2011-03-02,1018.89
2011-03-03,1034.166
2011-03-04,1038.919
2011-03-07,1038.879
2011-03-08,1028.936
2011-03-09,1033.075
2011-03-10,1012.739
2011-03-11,1006.787
2011-03-14,1012.326
2011-03-15,986.196
2011-03-16,980.979
2011-03-17,994.372
2011-03-18,1026.882
2011-03-21,1025.791
2011-03-22,1023.035
2011-03-23,1020.626
2011-03-24,1035.738
2011-03-25,1028.281
2011-03-28,1024.811
2011-03-29,1025.314
2011-03-30,1047.285
2011-03-31,1054.503
2011-04-01,1056.037
2011-04-04,1062.126
2011-04-05,1065.369
2011-04-06,1081.028
2011-04-07,1063.009
2011-04-08,1076.622
2011-04-11,1078.089
2011-04-12,1069.598
2011-04-13,1070.904
2011-04-14,1058.724
2011-04-15,1054.903
2011-04-18,1032.492
2011-04-19,1042.952
2011-04-20,1075.755
2011-04-21,1080.243
2011-04-22,1080.243
2011-04-25,1079.462
2011-04-26,1076.589
2011-04-27,1061.346
2011-04-28,1073.127
2011-04-29,1083.349
2011-05-02,1102.035
2011-05-03,1087.343
2011-05-04,1077.55
2011-05-05,1047.768
2011-05-06,1053.137
2011-05-09,1035.403
2011-05-10,1035.639
2011-05-11,1032.026
2011-05-12,1026.048
2011-05-13,1036.887
2011-05-16,1038.765
2011-05-17,1027.249
2011-05-18,1034.396
2011-05-19,1039.127
2011-05-20,1032.067
2011-05-23,1006.367
2011-05-24,1014.594
2011-05-25,1013.096
2011-05-26,1004.324
2011-05-27,1019.024
2011-05-30,1024.947
2011-05-31,1035.594
2011-06-01,1037.597
2011-06-02,1038.561
2011-06-03,1047.693
2011-06-06,1043.66
2011-06-07,1047.595
2011-06-08,1021.649
2011-06-09,1017.342
2011-06-10,1005.669
2011-06-13,1006.842
2011-06-14,1020.085
2011-06-15,989.961
2011-06-16,955.152
2011-06-17,967.57
2011-06-20,953.538
2011-06-21,970.949
2011-06-22,969.537
2011-06-23,938.502
2011-06-24,942.95
2011-06-27,948.951
2011-06-28,955.827
2011-06-29,977.182
2011-06-30,999.229
2011-07-01,1009.558
2011-07-04,1022.323
2011-07-05,1018.908
2011-07-06,999.509
2011-07-07,1008.737
2011-07-08,1000.61
2011-07-11,970.534
2011-07-12,960.06
2011-07-13,984.391
2011-07-14,978.135
2011-07-15,982.372
2011-07-18,969.568
2011-07-19,984.185
2011-07-20,982.523
2011-07-21,999.48
2011-07-22,1007.521
2011-07-25,1002.022
2011-07-26,1000.868
2011-07-27,986.311
2011-07-28,978.352
2011-07-29,971.385
2011-08-01,955.448
2011-08-02,929.228
2011-08-03,914.095
2011-08-04,887.317
2011-08-05,852.525
2011-08-08,829.03
2011-08-09,849.553
2011-08-10,830.589
2011-08-11,830.887
2011-08-12,854.637
2011-08-15,885.959
2011-08-16,867.088
2011-08-17,860.789
2011-08-18,814.252
2011-08-19,813.488
2011-08-22,802.394
2011-08-23,787.81
2011-08-24,793.165
