Date,DENMARK GROWTH Standard (Large+Mid Cap)
2005-06-15,3795.166
2005-06-16,3817.019
2005-06-17,3910.525
2005-06-20,3867.756
2005-06-21,3905.303
2005-06-22,3929.247
2005-06-23,3892.622
2005-06-24,3864.821
2005-06-27,3853.923
2005-06-28,3839.401
2005-06-29,3867.087
2005-06-30,3863.427
2005-07-01,3844.786
2005-07-04,3804.418
2005-07-05,3831.452
2005-07-06,3842.567
2005-07-07,3803.241
2005-07-08,3852.115
2005-07-11,3903.474
2005-07-12,3929.04
2005-07-13,3904.233
2005-07-14,3898.947
2005-07-15,3881.085
2005-07-18,3889.421
2005-07-19,3888.454
2005-07-20,3853.998
2005-07-21,3874.513
2005-07-22,3890.122
2005-07-25,3886.389
2005-07-26,3867.156
2005-07-27,3874.2
2005-07-28,3899.678
2005-07-29,3949.232
2005-08-01,3973.169
2005-08-02,3987.576
2005-08-03,4080.714
2005-08-04,4112.601
2005-08-05,4152.935
2005-08-08,4181.509
2005-08-09,4226.176
2005-08-10,4179.175
2005-08-11,4164.015
2005-08-12,4165.716
2005-08-15,4154.853
2005-08-16,4167.062
2005-08-17,4203.309
2005-08-18,4199.281
2005-08-19,4213.696
2005-08-22,4221.252
2005-08-23,4170.536
2005-08-24,4149.532
2005-08-25,4129.283
2005-08-26,4107.21
2005-08-29,4070.963
2005-08-30,4081.132
2005-08-31,4119.859
2005-09-01,4211.528
2005-09-02,4254.73
2005-09-05,4268.98
2005-09-06,4274.063
2005-09-07,4233.541
2005-09-08,4217.098
2005-09-09,4236.923
2005-09-12,4215.621
2005-09-13,4227.905
2005-09-14,4222.893
2005-09-15,4195.56
2005-09-16,4206.175
2005-09-19,4191.586
2005-09-20,4144.187
2005-09-21,4153.359
2005-09-22,4100.414
2005-09-23,4077.033
2005-09-26,4038.977
2005-09-27,4035.338
2005-09-28,4035.817
2005-09-29,4036.778
2005-09-30,4064.772
2005-10-03,4016.554
2005-10-04,4018.544
2005-10-05,4009.019
2005-10-06,4035.6
2005-10-07,4083.674
2005-10-10,4102.892
2005-10-11,4085.826
2005-10-12,4064.535
2005-10-13,3942.462
2005-10-14,3962.394
2005-10-17,3976.562
2005-10-18,3902.565
2005-10-19,3833.867
2005-10-20,3846.822
2005-10-21,3805.23
2005-10-24,3858.008
2005-10-25,3907.983
2005-10-26,3910.272
2005-10-27,3908.259
2005-10-28,3911.886
2005-10-31,3940.164
2005-11-01,3979.701
2005-11-02,4001.835
2005-11-03,3999.848
2005-11-04,3937.014
2005-11-07,3980.207
2005-11-08,3965.015
2005-11-09,3944.338
2005-11-10,3966.77
2005-11-11,3963.819
2005-11-14,4016.373
2005-11-15,3980.807
2005-11-16,3979.959
2005-11-17,4028.177
2005-11-18,4056.584
2005-11-21,4081.647
2005-11-22,4072.991
2005-11-23,4099.294
2005-11-24,4052.82
2005-11-25,4077.445
2005-11-28,4085.488
2005-11-29,4038.046
2005-11-30,4072.601
2005-12-01,4124.404
2005-12-02,4136.852
2005-12-05,4161.844
2005-12-06,4218.262
2005-12-07,4224.09
2005-12-08,4245.533
2005-12-09,4242.928
2005-12-12,4276.301
2005-12-13,4228.388
2005-12-14,4259.921
2005-12-15,4214.67
2005-12-16,4256.194
2005-12-19,4272.17
2005-12-20,4270.269
2005-12-21,4245.85
2005-12-22,4280.295
2005-12-23,4372.605
2005-12-26,4372.605
2005-12-27,4408.895
2005-12-28,4409.617
2005-12-29,4408.649
2005-12-30,4376.49
2006-01-02,4457.465
2006-01-03,4506.955
2006-01-04,4588.987
2006-01-05,4515.796
2006-01-06,4512.981
2006-01-09,4504.127
2006-01-10,4480.74
2006-01-11,4478.599
2006-01-12,4481.374
2006-01-13,4487.13
2006-01-16,4506.38
2006-01-17,4459.869
2006-01-18,4444.27
2006-01-19,4463.056
2006-01-20,4433.387
2006-01-23,4455.497
2006-01-24,4517.856
2006-01-25,4523.602
2006-01-26,4542.855
2006-01-27,4552.722
2006-01-30,4577.085
2006-01-31,4566.632
2006-02-01,4643.223
2006-02-02,4681.845
2006-02-03,4624.354
2006-02-06,4618.708
2006-02-07,4554.182
2006-02-08,4553.386
2006-02-09,4582.174
2006-02-10,4544.791
2006-02-13,4575.562
2006-02-14,4569.761
2006-02-15,4561.915
2006-02-16,4599.115
2006-02-17,4623.362
2006-02-20,4635.412
2006-02-21,4646.854
2006-02-22,4632.001
2006-02-23,4652.357
2006-02-24,4637.662
2006-02-27,4665.012
2006-02-28,4614.26
2006-03-01,4658.695
2006-03-02,4683.894
2006-03-03,4716.464
2006-03-06,4728.96
2006-03-07,4645.27
2006-03-08,4643.883
2006-03-09,4668.939
2006-03-10,4673.602
2006-03-13,4708.501
2006-03-14,4755.202
2006-03-15,4838.118
2006-03-16,4891.77
2006-03-17,4895.77
2006-03-20,4953.319
2006-03-21,4912.081
2006-03-22,4965.807
2006-03-23,4890.316
2006-03-24,4878.953
2006-03-27,4915.67
2006-03-28,4988.784
2006-03-29,4872.008
2006-03-30,4961.607
2006-03-31,4963.437
2006-04-03,5024.939
2006-04-04,5077.453
2006-04-05,5153.737
2006-04-06,5180.795
2006-04-07,5084.577
2006-04-10,5062.535
2006-04-11,5035.854
2006-04-12,4980.152
2006-04-13,4970.955
2006-04-14,4970.955
2006-04-17,5050.06
2006-04-18,5102.958
2006-04-19,5109.261
2006-04-20,5111.633
2006-04-21,5184.144
2006-04-24,5217.68
2006-04-25,5260.14
2006-04-26,5303.587
2006-04-27,5281.64
2006-04-28,5300.747
2006-05-01,5318.997
2006-05-02,5407.042
2006-05-03,5361.587
2006-05-04,5462.248
2006-05-05,5495.25
2006-05-08,5567.879
2006-05-09,5580.569
2006-05-10,5568.533
2006-05-11,5546.123
2006-05-12,5575.308
2006-05-15,5313.151
2006-05-16,5336.567
2006-05-17,5139.283
2006-05-18,5062.86
2006-05-19,5073.513
2006-05-22,4913.413
2006-05-23,5092.223
2006-05-24,4969.6
2006-05-25,4976.199
2006-05-26,5015.145
2006-05-29,5136.737
2006-05-30,5087.404
2006-05-31,5046.676
2006-06-01,5070.24
2006-06-02,5161.661
2006-06-05,5165.96
2006-06-06,5017.237
2006-06-07,4971.499
2006-06-08,4718.774
2006-06-09,4789.661
2006-06-12,4722.271
2006-06-13,4561.664
2006-06-14,4581.354
2006-06-15,4744.589
2006-06-16,4723.983
2006-06-19,4765.631
2006-06-20,4753.877
2006-06-21,4784.869
2006-06-22,4788.823
2006-06-23,4768.709
2006-06-26,4877.884
2006-06-27,4848.126
2006-06-28,4827.428
2006-06-29,4924.224
2006-06-30,5107.651
2006-07-03,5184.655
2006-07-04,5152.24
2006-07-05,5103.368
2006-07-06,5141.402
2006-07-07,5192.65
2006-07-10,5170.78
2006-07-11,5152.451
2006-07-12,5128.337
2006-07-13,5050.668
2006-07-14,5033.794
2006-07-17,4898.273
2006-07-18,4905.286
2006-07-19,4926.203
2006-07-20,5002.15
2006-07-21,4991.321
2006-07-24,5017.801
2006-07-25,5026.868
2006-07-26,5022.676
2006-07-27,5088.21
2006-07-28,5103.238
2006-07-31,5088.11
2006-08-01,5101.392
2006-08-02,5327.072
2006-08-03,5351.135
2006-08-04,5446.223
2006-08-07,5387.893
2006-08-08,5381.801
2006-08-09,5418.93
2006-08-10,5367.685
2006-08-11,5381.319
2006-08-14,5475.519
2006-08-15,5535.558
2006-08-16,5554.875
2006-08-17,5562.222
2006-08-18,5551.987
2006-08-21,5555.085
2006-08-22,5529.686
2006-08-23,5509.948
2006-08-24,5415.004
2006-08-25,5399.104
2006-08-28,5428.49
2006-08-29,5417.781
2006-08-30,5542.185
2006-08-31,5539.696
2006-09-01,5543.323
2006-09-04,5562.179
2006-09-05,5504.788
2006-09-06,5535.263
2006-09-07,5478.874
2006-09-08,5485.506
2006-09-11,5453.98
2006-09-12,5446.616
2006-09-13,5528.648
2006-09-14,5594.576
2006-09-15,5534.257
2006-09-18,5590.23
2006-09-19,5551.182
2006-09-20,5545.062
2006-09-21,5574.958
2006-09-22,5563.761
2006-09-25,5572.578
2006-09-26,5615.531
2006-09-27,5619.853
2006-09-28,5626.73
2006-09-29,5658.094
2006-10-02,5642.789
2006-10-03,5644.036
2006-10-04,5622.914
2006-10-05,5649.002
2006-10-06,5527.898
2006-10-09,5612.514
2006-10-10,5684.41
2006-10-11,5665.577
2006-10-12,5703.997
2006-10-13,5669.764
2006-10-16,5703.663
2006-10-17,5705.371
2006-10-18,5761.65
2006-10-19,5804.188
2006-10-20,5791.677
2006-10-23,5824.449
2006-10-24,5825.987
2006-10-25,5886.247
2006-10-26,5858.997
2006-10-27,5777.857
2006-10-30,5757.695
2006-10-31,5831.43
2006-11-01,5877.339
2006-11-02,5852.028
2006-11-03,5855.284
2006-11-06,5894.282
2006-11-07,5933.811
2006-11-08,5856.705
2006-11-09,5925.963
2006-11-10,5901.347
2006-11-13,5895.446
2006-11-14,5925.439
2006-11-15,5946.192
2006-11-16,5951.71
2006-11-17,5924.1
2006-11-20,5936.815
2006-11-21,5947.562
2006-11-22,6163.425
2006-11-23,6183.591
2006-11-24,6209.335
2006-11-27,6117.557
2006-11-28,6060.441
2006-11-29,6171.985
2006-11-30,6218.072
2006-12-01,6267.695
2006-12-04,6363.717
2006-12-05,6504.502
2006-12-06,6459.261
2006-12-07,6441.113
2006-12-08,6465.159
2006-12-11,6476.542
2006-12-12,6541.615
2006-12-13,6505.542
2006-12-14,6576.967
2006-12-15,6580.588
2006-12-18,6598.161
2006-12-19,6546.939
2006-12-20,6545.805
2006-12-21,6523.495
2006-12-22,6568.882
2006-12-25,6568.882
2006-12-26,6558.003
2006-12-27,6568.854
2006-12-28,6587.212
2006-12-29,6613.24
2007-01-01,6613.24
2007-01-02,6744.878
2007-01-03,6712.421
2007-01-04,6550.007
2007-01-05,6560.815
2007-01-08,6555.878
2007-01-09,6652.933
2007-01-10,6585.522
2007-01-11,6584.056
2007-01-12,6617.424
2007-01-15,6680.73
2007-01-16,6631.925
2007-01-17,6638.442
2007-01-18,6635.338
2007-01-19,6625.416
2007-01-22,6745.618
2007-01-23,6799.706
2007-01-24,6790.407
2007-01-25,6713.034
2007-01-26,6614.735
2007-01-29,6618.949
2007-01-30,6599.61
2007-01-31,6764.148
2007-02-01,6888.128
2007-02-02,7008.794
2007-02-05,6978.837
2007-02-06,7006.844
2007-02-07,7110.631
2007-02-08,7064.912
2007-02-09,7181.39
2007-02-12,7107.341
2007-02-13,7129.82
2007-02-14,7245.253
2007-02-15,7250.902
2007-02-16,7244.105
2007-02-19,7291.471
2007-02-20,7207.016
2007-02-21,7096.873
2007-02-22,7102.682
2007-02-23,7098.176
2007-02-26,6955.206
2007-02-27,6797.45
2007-02-28,6766.293
2007-03-01,6661.381
2007-03-02,6786.254
2007-03-05,6582.98
2007-03-06,6632.449
2007-03-07,6682.97
2007-03-08,6802.213
2007-03-09,6858.211
2007-03-12,6929.89
2007-03-13,6921.894
2007-03-14,6792.975
2007-03-15,6844.505
2007-03-16,6901.913
2007-03-19,7041.685
2007-03-20,7066.159
2007-03-21,7131.715
2007-03-22,7284.536
2007-03-23,7274.927
2007-03-26,7223.797
2007-03-27,7132.737
2007-03-28,7034.918
2007-03-29,7225.864
2007-03-30,7253.762
2007-04-02,7255.354
2007-04-03,7338.035
2007-04-04,7368.967
2007-04-05,7402.77
2007-04-06,7402.77
2007-04-09,7363.682
2007-04-10,7593.91
2007-04-11,7521.337
2007-04-12,7457.654
2007-04-13,7493.378
2007-04-16,7640.428
2007-04-17,7719.703
2007-04-18,7821.489
2007-04-19,7951.458
2007-04-20,7986.232
2007-04-23,7971.62
2007-04-24,7853.142
2007-04-25,7981.973
2007-04-26,7964.53
2007-04-27,7962.92
2007-04-30,7955.665
2007-05-01,7902.772
2007-05-02,8178.925
2007-05-03,8107.638
2007-05-04,8120.646
2007-05-07,8204.559
2007-05-08,8169.003
2007-05-09,8177.289
2007-05-10,8159.305
2007-05-11,8202.448
2007-05-14,8212.154
2007-05-15,8240.173
2007-05-16,8136.416
2007-05-17,8087.37
2007-05-18,8154.439
2007-05-21,8195.421
2007-05-22,8243.997
2007-05-23,8361.303
2007-05-24,8258.87
2007-05-25,8209.911
2007-05-28,8209.911
2007-05-29,8293.467
2007-05-30,8205.984
2007-05-31,8339.054
2007-06-01,8269.553
2007-06-04,8341.983
2007-06-05,8366.14
2007-06-06,8161.407
2007-06-07,7995.026
2007-06-08,7898.453
2007-06-11,8031.1
2007-06-12,7952.023
2007-06-13,7936.585
2007-06-14,8104.991
2007-06-15,8155.458
2007-06-18,8060.067
2007-06-19,8065.445
2007-06-20,8116.301
2007-06-21,8176.273
2007-06-22,8149.477
2007-06-25,8081.334
2007-06-26,8080.074
2007-06-27,8062.952
2007-06-28,8128.227
2007-06-29,8304.783
2007-07-02,8433.047
2007-07-03,8570.451
2007-07-04,8539.365
2007-07-05,8526.532
2007-07-06,8544.878
2007-07-09,8563.547
2007-07-10,8610.538
2007-07-11,8648.261
2007-07-12,8613.993
2007-07-13,8656.207
2007-07-16,8723.551
2007-07-17,8726.731
2007-07-18,8731.545
2007-07-19,8819.538
2007-07-20,8790.87
2007-07-23,8817.071
2007-07-24,8773.684
2007-07-25,8627.151
2007-07-26,8506.532
2007-07-27,8276.27
2007-07-30,8398.456
2007-07-31,8461.039
2007-08-01,8350.479
2007-08-02,8465.723
2007-08-03,8562.424
2007-08-06,8570.383
2007-08-07,8602.401
2007-08-08,8820.582
2007-08-09,8525.66
2007-08-10,8311.4
2007-08-13,8324.746
2007-08-14,8277.098
2007-08-15,8035.824
2007-08-16,7586.307
2007-08-17,7770.329
2007-08-20,8115.087
2007-08-21,8112.261
2007-08-22,8389.648
2007-08-23,8396.99
2007-08-24,8541.139
2007-08-27,8617.115
2007-08-28,8396.144
2007-08-29,8387.297
2007-08-30,8401.488
2007-08-31,8576.486
2007-09-03,8620.911
2007-09-04,8762.806
2007-09-05,8636.456
2007-09-06,8617.919
2007-09-07,8495.883
2007-09-10,8357.535
2007-09-11,8647.862
2007-09-12,8693.468
2007-09-13,8785.79
2007-09-14,8824.57
2007-09-17,8633.769
2007-09-18,8731.126
2007-09-19,8991.407
2007-09-20,9076.375
2007-09-21,9159.973
2007-09-24,9170.273
2007-09-25,9157.403
2007-09-26,9222.009
2007-09-27,9357.282
2007-09-28,9297.427
2007-10-01,9450.701
2007-10-02,9409.948
2007-10-03,9355.691
2007-10-04,9344.057
2007-10-05,9422.759
2007-10-08,9402.337
2007-10-09,9567.112
2007-10-10,9533.295
2007-10-11,9507.459
2007-10-12,9386.34
2007-10-15,9439.61
2007-10-16,9290.523
2007-10-17,9365.046
2007-10-18,9329.201
2007-10-19,9290.158
2007-10-22,9048.943
2007-10-23,9349.173
2007-10-24,9261.631
2007-10-25,9452.243
2007-10-26,9512.088
2007-10-29,9495.567
2007-10-30,9457.206
2007-10-31,9678.111
2007-11-01,9586.431
2007-11-02,9533.881
2007-11-05,9493.997
2007-11-06,9824.059
2007-11-07,9962.741
2007-11-08,9888.022
2007-11-09,9831.904
2007-11-12,9664.122
2007-11-13,9554.098
2007-11-14,9647.796
2007-11-15,9405.079
2007-11-16,9144.034
2007-11-19,8897.527
2007-11-20,9312.672
2007-11-21,9059.305
2007-11-22,9142.671
2007-11-23,9264.805
2007-11-26,9367.77
2007-11-27,9252.578
2007-11-28,9400.669
2007-11-29,9570.543
2007-11-30,9646.107
2007-12-03,9780.79
2007-12-04,9785.052
2007-12-05,9822.729
2007-12-06,9731.19
2007-12-07,9843.017
2007-12-10,9906.727
2007-12-11,9915.037
2007-12-12,9953.414
2007-12-13,9694.792
2007-12-14,9543.412
2007-12-17,9303.068
2007-12-18,9266.661
2007-12-19,9323.366
2007-12-20,9392.482
2007-12-21,9478.657
2007-12-24,9500.888
2007-12-25,9500.888
2007-12-26,9567.933
2007-12-27,9608.599
2007-12-28,9789.703
2007-12-31,9734.996
2008-01-01,9734.996
2008-01-02,9689.644
2008-01-03,9559.92
2008-01-04,9319.261
2008-01-07,9180.692
2008-01-08,9303.541
2008-01-09,9140.365
2008-01-10,9004.728
2008-01-11,8982.625
2008-01-14,9190.028
2008-01-15,8776.735
2008-01-16,8417.64
2008-01-17,8428.476
2008-01-18,8391.99
2008-01-21,7891.677
2008-01-22,8186.621
2008-01-23,8071.175
2008-01-24,8375.44
2008-01-25,8455.921
2008-01-28,8377.404
2008-01-29,8559.109
2008-01-30,8676.282
2008-01-31,8577.841
2008-02-01,8751.798
2008-02-04,9005.81
2008-02-05,8747.618
2008-02-06,8738.0
2008-02-07,8542.718
2008-02-08,8549.113
2008-02-11,8604.74
2008-02-12,9002.524
2008-02-13,8997.318
2008-02-14,9119.025
2008-02-15,9000.03
2008-02-18,9117.969
2008-02-19,9274.277
2008-02-20,9077.795
2008-02-21,9278.668
2008-02-22,9243.61
2008-02-25,9437.69
2008-02-26,9440.481
2008-02-27,9480.673
2008-02-28,9444.51
2008-02-29,9353.261
2008-03-03,9331.259
2008-03-04,9275.953
2008-03-05,9506.879
2008-03-06,9538.372
2008-03-07,9444.646
2008-03-10,9248.998
2008-03-11,9176.093
2008-03-12,9342.653
2008-03-13,9355.29
2008-03-14,9331.673
2008-03-17,9225.861
2008-03-18,9455.555
2008-03-19,9233.876
2008-03-20,9100.195
2008-03-21,9100.195
2008-03-24,9087.236
2008-03-25,9443.641
2008-03-26,9524.219
2008-03-27,9624.798
2008-03-28,9643.043
2008-03-31,9771.337
2008-04-01,9754.481
2008-04-02,9705.795
2008-04-03,9653.054
2008-04-04,9815.908
2008-04-07,9984.563
2008-04-08,10007.514
2008-04-09,9933.291
2008-04-10,9955.005
2008-04-11,9778.394
2008-04-14,9723.109
2008-04-15,9781.875
2008-04-16,9989.699
2008-04-17,9827.212
2008-04-18,9720.211
2008-04-21,9718.493
2008-04-22,9730.163
2008-04-23,9686.213
2008-04-24,9704.472
2008-04-25,9807.552
2008-04-28,9671.374
2008-04-29,9600.302
2008-04-30,9828.813
2008-05-01,9754.434
2008-05-02,9750.173
2008-05-05,9902.315
2008-05-06,9867.939
2008-05-07,9720.252
2008-05-08,9971.578
2008-05-09,9965.2
2008-05-12,10008.984
2008-05-13,10052.154
2008-05-14,10161.062
2008-05-15,10397.294
2008-05-16,10603.956
2008-05-19,10658.171
2008-05-20,10606.065
2008-05-21,10696.212
2008-05-22,10494.842
2008-05-23,10573.136
2008-05-26,10553.318
2008-05-27,10408.134
2008-05-28,10389.206
2008-05-29,10360.785
2008-05-30,10571.008
2008-06-02,10488.529
2008-06-03,10537.778
2008-06-04,10461.681
2008-06-05,10521.063
2008-06-06,10536.348
2008-06-09,10554.557
2008-06-10,10270.073
2008-06-11,10162.675
2008-06-12,10094.56
2008-06-13,10055.536
2008-06-16,10220.897
2008-06-17,10525.04
2008-06-18,10336.044
2008-06-19,10355.609
2008-06-20,10379.636
2008-06-23,10245.668
2008-06-24,10181.578
2008-06-25,10302.638
2008-06-26,10292.982
2008-06-27,10165.917
2008-06-30,10102.371
2008-07-01,9969.109
2008-07-02,10044.993
2008-07-03,9684.084
2008-07-04,9651.88
2008-07-07,9709.089
2008-07-08,9417.21
2008-07-09,9774.933
2008-07-10,9760.034
2008-07-11,9628.835
2008-07-14,9651.183
2008-07-15,9432.553
2008-07-16,9327.716
2008-07-17,9615.578
2008-07-18,9476.491
2008-07-21,9666.182
2008-07-22,9638.663
2008-07-23,9716.351
2008-07-24,9531.124
2008-07-25,9516.514
2008-07-28,9486.33
2008-07-29,9465.503
2008-07-30,9618.261
2008-07-31,9770.418
2008-08-01,9569.809
2008-08-04,9476.365
2008-08-05,9495.394
2008-08-06,9525.251
2008-08-07,9404.811
2008-08-08,9269.071
2008-08-11,9269.394
2008-08-12,9168.189
2008-08-13,8954.203
2008-08-14,9133.945
2008-08-15,9193.73
2008-08-18,9158.671
2008-08-19,8931.036
2008-08-20,9017.322
2008-08-21,9151.829
2008-08-22,9226.924
2008-08-25,9170.928
2008-08-26,9065.421
2008-08-27,9236.131
2008-08-28,9343.601
2008-08-29,9285.668
2008-09-01,9172.104
2008-09-02,9175.497
2008-09-03,8910.502
2008-09-04,8628.737
2008-09-05,8320.489
2008-09-08,8475.334
2008-09-09,8218.059
2008-09-10,8092.722
2008-09-11,7890.619
2008-09-12,8242.141
2008-09-15,7990.809
2008-09-16,7847.484
2008-09-17,7848.796
2008-09-18,7953.287
2008-09-19,8521.136
2008-09-22,8600.722
2008-09-23,8451.599
2008-09-24,8387.271
2008-09-25,8449.597
2008-09-26,8187.562
2008-09-29,7617.752
2008-09-30,7283.464
2008-10-01,7317.193
2008-10-02,6933.982
2008-10-03,7167.698
2008-10-06,6296.299
2008-10-07,6335.365
2008-10-08,6032.285
2008-10-09,6087.895
2008-10-10,5632.362
2008-10-13,6254.626
2008-10-14,6442.7
2008-10-15,6043.076
2008-10-16,5711.014
2008-10-17,5892.195
2008-10-20,6097.723
2008-10-21,5939.435
2008-10-22,5365.498
2008-10-23,5174.719
2008-10-24,4823.959
2008-10-27,4618.748
2008-10-28,4613.471
2008-10-29,5172.382
2008-10-30,5419.628
2008-10-31,5490.942
2008-11-03,5604.537
2008-11-04,6192.46
2008-11-05,5910.01
2008-11-06,5390.347
2008-11-07,5370.726
2008-11-10,5599.67
2008-11-11,5290.705
2008-11-12,5070.343
2008-11-13,5071.996
2008-11-14,5179.102
2008-11-17,5069.8
2008-11-18,4990.388
2008-11-19,4841.214
2008-11-20,4557.939
2008-11-21,4446.501
2008-11-24,4792.306
2008-11-25,4982.022
2008-11-26,4919.405
2008-11-27,5108.29
2008-11-28,5163.331
2008-12-01,4988.962
2008-12-02,5036.52
2008-12-03,5026.161
2008-12-04,5075.552
2008-12-05,4921.034
2008-12-08,5321.586
2008-12-09,5352.689
2008-12-10,5264.444
2008-12-11,5273.42
2008-12-12,5245.681
2008-12-15,5385.326
2008-12-16,5405.918
2008-12-17,5660.524
2008-12-18,5708.137
2008-12-19,5504.492
2008-12-22,5497.843
2008-12-23,5474.034
2008-12-24,5493.351
2008-12-25,5493.351
2008-12-26,5519.408
2008-12-29,5581.417
2008-12-30,5564.862
2008-12-31,5475.797
2009-01-01,5475.797
2009-01-02,5746.911
2009-01-05,5981.738
2009-01-06,5910.986
2009-01-07,5841.351
2009-01-08,5904.133
2009-01-09,5772.947
2009-01-12,5702.715
2009-01-13,5549.076
2009-01-14,5219.231
2009-01-15,5272.951
2009-01-16,5481.31
2009-01-19,5357.252
2009-01-20,5165.186
2009-01-21,5192.088
2009-01-22,5184.485
2009-01-23,5044.831
2009-01-26,5317.811
2009-01-27,5273.14
2009-01-28,5370.6
2009-01-29,5301.983
2009-01-30,5318.021
2009-02-02,5219.827
2009-02-03,5380.777
2009-02-04,5426.51
2009-02-05,5329.446
2009-02-06,5472.131
2009-02-09,5562.012
2009-02-10,5480.019
2009-02-11,5344.375
2009-02-12,5320.126
2009-02-13,5518.984
2009-02-16,5460.238
2009-02-17,5261.378
2009-02-18,5158.951
2009-02-19,5224.852
2009-02-20,5088.045
2009-02-23,5166.598
2009-02-24,5047.627
2009-02-25,4929.406
2009-02-26,5068.296
2009-02-27,4861.254
2009-03-02,4646.004
2009-03-03,4485.23
2009-03-04,4578.472
2009-03-05,4400.663
2009-03-06,4271.399
2009-03-09,4286.682
2009-03-10,4448.986
2009-03-11,4545.483
2009-03-12,4512.324
2009-03-13,4561.093
2009-03-16,4652.682
2009-03-17,4678.257
2009-03-18,4685.596
2009-03-19,4898.953
2009-03-20,4809.6
2009-03-23,4817.786
2009-03-24,4852.756
2009-03-25,4912.02
2009-03-26,5019.231
2009-03-27,4897.986
2009-03-30,4815.664
2009-03-31,4812.501
2009-04-01,4988.16
2009-04-02,5219.814
2009-04-03,4931.956
2009-04-06,5021.622
2009-04-07,4900.719
2009-04-08,4799.54
2009-04-09,4791.713
2009-04-10,4791.713
2009-04-13,4832.533
2009-04-14,4893.038
2009-04-15,4843.707
2009-04-16,5124.297
2009-04-17,5245.173
2009-04-20,5091.565
2009-04-21,5068.42
2009-04-22,5241.003
2009-04-23,5332.372
2009-04-24,5515.868
2009-04-27,5430.868
2009-04-28,5398.657
2009-04-29,5570.526
2009-04-30,5652.571
2009-05-01,5734.555
2009-05-04,6039.401
2009-05-05,6003.675
2009-05-06,6004.621
2009-05-07,5951.897
2009-05-08,5983.683
2009-05-11,6077.838
2009-05-12,6034.321
2009-05-13,5928.79
2009-05-14,5919.615
2009-05-15,6012.826
2009-05-18,6109.867
2009-05-19,6215.228
2009-05-20,6369.014
2009-05-21,6362.066
2009-05-22,6464.389
2009-05-25,6401.636
2009-05-26,6289.459
2009-05-27,6263.587
2009-05-28,6130.505
2009-05-29,6157.331
2009-06-01,6158.15
2009-06-02,6276.382
2009-06-03,6180.554
2009-06-04,6225.541
2009-06-05,6146.554
2009-06-08,5999.381
2009-06-09,6180.336
2009-06-10,6256.779
2009-06-11,6334.432
2009-06-12,6293.201
2009-06-15,6223.47
2009-06-16,6217.867
2009-06-17,6051.64
2009-06-18,6161.151
2009-06-19,6163.343
2009-06-22,5959.927
2009-06-23,5993.448
2009-06-24,6195.451
2009-06-25,6040.23
2009-06-26,5951.435
2009-06-29,6181.553
2009-06-30,6172.269
2009-07-01,6291.311
2009-07-02,6166.322
2009-07-03,6077.13
2009-07-06,5978.89
2009-07-07,6026.814
2009-07-08,5995.465
2009-07-09,6015.785
2009-07-10,5976.928
2009-07-13,5982.289
2009-07-14,5975.351
2009-07-15,6166.3
2009-07-16,6209.543
2009-07-17,6273.632
2009-07-20,6362.287
2009-07-21,6424.819
2009-07-22,6360.398
2009-07-23,6440.545
2009-07-24,6473.774
2009-07-27,6505.191
2009-07-28,6519.718
2009-07-29,6239.955
2009-07-30,6458.956
2009-07-31,6508.232
2009-08-03,6674.823
2009-08-04,6692.576
2009-08-05,6759.037
2009-08-06,6779.953
2009-08-07,6655.129
2009-08-10,6625.147
2009-08-11,6557.959
2009-08-12,6672.536
2009-08-13,6846.421
2009-08-14,6844.385
2009-08-17,6703.363
2009-08-18,6603.179
2009-08-19,6560.46
2009-08-20,6655.772
2009-08-21,6805.118
2009-08-24,6890.823
2009-08-25,6946.476
2009-08-26,6826.281
2009-08-27,6811.459
2009-08-28,6954.859
2009-08-31,6856.488
2009-09-01,6878.582
2009-09-02,6668.577
2009-09-03,6663.93
2009-09-04,6766.143
2009-09-07,6888.542
2009-09-08,7007.973
2009-09-09,7087.515
2009-09-10,7113.872
2009-09-11,7084.341
2009-09-14,7061.237
2009-09-15,7084.21
2009-09-16,7258.289
2009-09-17,7180.49
2009-09-18,7161.165
2009-09-21,7127.415
2009-09-22,7287.873
2009-09-23,7199.578
2009-09-24,6954.698
2009-09-25,6989.771
2009-09-28,7072.819
2009-09-29,7038.356
2009-09-30,7051.819
2009-10-01,6945.025
2009-10-02,6907.486
2009-10-05,6888.571
2009-10-06,7052.658
2009-10-07,6992.737
2009-10-08,7051.592
2009-10-09,6995.186
2009-10-12,7100.184
2009-10-13,7049.564
2009-10-14,7204.042
2009-10-15,7212.5
2009-10-16,7170.607
2009-10-19,7249.503
2009-10-20,7210.705
2009-10-21,7269.889
2009-10-22,7175.945
2009-10-23,7240.282
2009-10-26,7115.367
2009-10-27,7149.274
2009-10-28,7067.982
2009-10-29,7011.455
2009-10-30,6953.981
2009-11-02,7001.863
2009-11-03,6951.953
2009-11-04,7146.577
2009-11-05,7222.512
2009-11-06,7162.411
2009-11-09,7375.915
2009-11-10,7332.816
2009-11-11,7391.855
2009-11-12,7265.621
2009-11-13,7276.947
2009-11-16,7440.943
2009-11-17,7305.763
2009-11-18,7438.693
2009-11-19,7302.855
2009-11-20,7298.153
2009-11-23,7437.0
2009-11-24,7284.916
2009-11-25,7347.173
2009-11-26,7269.49
2009-11-27,7270.818
2009-11-30,7323.484
