Date,NIHONKABU IMI IMI (Large+Mid+Small Cap)
2005-11-09,932.334
2005-11-10,925.752
2005-11-11,932.227
2005-11-14,916.598
2005-11-15,909.617
2005-11-16,916.598
2005-11-17,936.903
2005-11-18,945.259
2005-11-21,948.945
2005-11-22,943.938
2005-11-23,948.149
2005-11-24,942.209
2005-11-25,942.313
2005-11-28,955.236
2005-11-29,952.852
2005-11-30,947.264
2005-12-01,955.465
2005-12-02,968.578
2005-12-05,974.992
2005-12-06,970.415
2005-12-07,976.381
2005-12-08,960.729
2005-12-09,974.419
2005-12-12,995.448
2005-12-13,1000.676
2005-12-14,1010.854
2005-12-15,1002.834
2005-12-16,1007.656
2005-12-19,1011.374
2005-12-20,1019.423
2005-12-21,1029.184
2005-12-22,1037.483
2005-12-23,1040.293
2005-12-26,1047.162
2005-12-27,1033.363
2005-12-28,1041.571
2005-12-29,1043.779
2005-12-30,1033.168
2006-01-02,1033.168
2006-01-03,1045.436
2006-01-04,1063.492
2006-01-05,1075.32
2006-01-06,1086.557
2006-01-09,1089.599
2006-01-10,1071.628
2006-01-11,1082.232
2006-01-12,1091.968
2006-01-13,1088.217
2006-01-16,1075.618
2006-01-17,1041.767
2006-01-18,1010.351
2006-01-19,1040.526
2006-01-20,1041.17
2006-01-23,1023.453
2006-01-24,1038.987
2006-01-25,1033.218
2006-01-26,1045.92
2006-01-27,1068.592
2006-01-30,1071.046
2006-01-31,1080.442
2006-02-01,1063.721
2006-02-02,1068.581
2006-02-03,1060.106
2006-02-06,1065.944
2006-02-07,1072.965
2006-02-08,1041.861
2006-02-09,1048.975
2006-02-10,1042.801
2006-02-13,1015.159
2006-02-14,1029.555
2006-02-15,1022.014
2006-02-16,1023.892
2006-02-17,1002.099
2006-02-20,982.969
2006-02-21,1002.996
2006-02-22,1004.331
2006-02-23,1037.012
2006-02-24,1044.022
2006-02-27,1058.946
2006-02-28,1062.315
2006-03-01,1044.541
2006-03-02,1040.756
2006-03-03,1025.029
2006-03-06,1025.456
2006-03-07,1017.358
2006-03-08,1009.559
2006-03-09,1033.431
2006-03-10,1024.742
2006-03-13,1041.723
2006-03-14,1050.54
2006-03-15,1050.661
2006-03-16,1041.015
2006-03-17,1061.708
2006-03-20,1075.892
2006-03-21,1068.906
2006-03-22,1069.387
2006-03-23,1057.882
2006-03-24,1063.435
2006-03-27,1077.003
2006-03-28,1079.248
2006-03-29,1079.404
2006-03-30,1096.564
2006-03-31,1091.565
2006-04-03,1107.993
2006-04-04,1109.453
2006-04-05,1105.754
2006-04-06,1124.209
2006-04-07,1126.226
2006-04-10,1119.083
2006-04-11,1112.351
2006-04-12,1097.382
2006-04-13,1098.062
2006-04-14,1098.437
2006-04-17,1090.044
2006-04-18,1103.86
2006-04-19,1106.271
2006-04-20,1109.216
2006-04-21,1119.826
2006-04-24,1109.678
2006-04-25,1116.788
2006-04-26,1118.268
2006-04-27,1130.764
2006-04-28,1120.043
2006-05-01,1132.717
2006-05-02,1143.65
2006-05-03,1139.423
2006-05-04,1140.276
2006-05-05,1152.405
2006-05-08,1173.756
2006-05-09,1172.261
2006-05-10,1162.987
2006-05-11,1152.133
2006-05-12,1138.823
2006-05-15,1136.348
2006-05-16,1112.919
2006-05-17,1124.544
2006-05-18,1099.097
2006-05-19,1088.43
2006-05-22,1073.546
2006-05-23,1056.88
2006-05-24,1062.648
2006-05-25,1054.421
2006-05-26,1067.414
2006-05-29,1069.268
2006-05-30,1073.637
2006-05-31,1049.498
2006-06-01,1049.52
2006-06-02,1073.16
2006-06-05,1063.054
2006-06-06,1029.001
2006-06-07,1005.347
2006-06-08,966.04
2006-06-09,981.508
2006-06-12,984.263
2006-06-13,942.445
2006-06-14,950.725
2006-06-15,963.371
2006-06-16,994.618
2006-06-19,985.464
2006-06-20,978.68
2006-06-21,975.249
2006-06-22,996.4
2006-06-23,990.555
2006-06-26,991.554
2006-06-27,993.511
2006-06-28,978.456
2006-06-29,993.138
2006-06-30,1034.807
2006-07-03,1035.504
2006-07-04,1042.141
2006-07-05,1023.945
2006-07-06,1017.798
2006-07-07,1028.451
2006-07-10,1040.233
2006-07-11,1032.567
2006-07-12,1006.674
2006-07-13,1001.091
2006-07-14,973.338
2006-07-17,966.69
2006-07-18,934.983
2006-07-19,937.574
2006-07-20,974.179
2006-07-21,971.186
2006-07-24,965.133
2006-07-25,977.031
2006-07-26,968.14
2006-07-27,993.511
2006-07-28,1012.008
2006-07-31,1022.925
2006-08-01,1013.777
2006-08-02,1021.085
2006-08-03,1017.085
2006-08-04,1025.719
2006-08-07,998.228
2006-08-08,1012.162
2006-08-09,1021.54
2006-08-10,1021.847
2006-08-11,1013.393
2006-08-14,1024.556
2006-08-15,1031.274
2006-08-16,1049.294
2006-08-17,1052.967
2006-08-18,1057.212
2006-08-21,1044.794
2006-08-22,1050.785
2006-08-23,1049.412
2006-08-24,1040.112
2006-08-25,1029.402
2006-08-28,1018.25
2006-08-29,1030.504
2006-08-30,1027.074
2006-08-31,1038.635
2006-09-01,1037.727
2006-09-04,1060.413
2006-09-05,1060.48
2006-09-06,1050.09
2006-09-07,1033.131
2006-09-08,1034.774
2006-09-11,1011.287
2006-09-12,1003.94
2006-09-13,1003.529
2006-09-14,1014.593
2006-09-15,1010.191
2006-09-18,1006.596
2006-09-19,1012.926
2006-09-20,998.678
2006-09-21,1009.096
2006-09-22,1002.045
2006-09-25,998.148
2006-09-26,991.259
2006-09-27,1014.511
2006-09-28,1018.112
2006-09-29,1021.489
2006-10-02,1033.475
2006-10-03,1027.569
2006-10-04,1016.472
2006-10-05,1038.875
2006-10-06,1028.238
2006-10-09,1026.857
2006-10-10,1022.314
2006-10-11,1014.46
2006-10-12,1010.727
2006-10-13,1017.422
2006-10-16,1034.39
2006-10-17,1034.252
2006-10-18,1031.937
2006-10-19,1036.644
2006-10-20,1038.374
2006-10-23,1043.071
2006-10-24,1043.755
2006-10-25,1041.099
2006-10-26,1052.932
2006-10-27,1053.278
2006-10-30,1035.143
2006-10-31,1036.5
2006-11-01,1040.996
2006-11-02,1037.779
2006-11-03,1029.341
2006-11-06,1025.117
2006-11-07,1033.863
2006-11-08,1018.022
2006-11-09,1009.79
2006-11-10,1011.976
2006-11-13,998.734
2006-11-14,1019.647
2006-11-15,1013.579
2006-11-16,1006.981
2006-11-17,1005.347
2006-11-20,975.656
2006-11-21,977.602
2006-11-22,1001.426
2006-11-23,1005.48
2006-11-24,998.794
2006-11-27,1006.295
2006-11-28,1005.89
2006-11-29,1022.578
2006-11-30,1042.011
2006-12-01,1047.37
2006-12-04,1047.017
2006-12-05,1044.767
2006-12-06,1056.855
2006-12-07,1059.522
2006-12-08,1052.411
2006-12-11,1045.994
2006-12-12,1050.883
2006-12-13,1051.069
2006-12-14,1056.036
2006-12-15,1059.189
2006-12-18,1060.376
2006-12-19,1047.763
2006-12-20,1059.539
2006-12-21,1062.005
2006-12-22,1059.623
2006-12-25,1055.02
2006-12-26,1059.143
2006-12-27,1064.526
2006-12-28,1063.13
2006-12-29,1063.098
2007-01-01,1063.098
2007-01-02,1066.051
2007-01-03,1061.228
2007-01-04,1073.544
2007-01-05,1062.667
2007-01-08,1063.922
2007-01-09,1066.579
2007-01-10,1046.294
2007-01-11,1035.352
2007-01-12,1053.634
2007-01-15,1064.018
2007-01-16,1061.667
2007-01-17,1065.835
2007-01-18,1064.743
2007-01-19,1063.867
2007-01-22,1071.374
2007-01-23,1073.489
2007-01-24,1082.197
2007-01-25,1076.724
2007-01-26,1071.154
2007-01-29,1071.514
2007-01-30,1073.366
2007-01-31,1072.505
2007-02-01,1086.744
2007-02-02,1083.704
2007-02-05,1074.926
2007-02-06,1083.588
2007-02-07,1079.186
2007-02-08,1069.67
2007-02-09,1079.654
2007-02-12,1078.679
2007-02-13,1090.179
2007-02-14,1100.599
2007-02-15,1119.577
2007-02-16,1119.307
2007-02-19,1119.127
2007-02-20,1117.203
2007-02-21,1111.537
2007-02-22,1117.468
2007-02-23,1128.666
2007-02-26,1135.118
2007-02-27,1148.86
2007-02-28,1113.969
2007-03-01,1113.591
2007-03-02,1107.327
2007-03-05,1078.487
2007-03-06,1096.051
2007-03-07,1091.224
2007-03-08,1104.084
2007-03-09,1102.272
2007-03-12,1114.92
2007-03-13,1109.847
2007-03-14,1083.194
2007-03-15,1087.338
2007-03-16,1080.868
2007-03-19,1084.51
2007-03-20,1095.985
2007-03-21,1091.288
2007-03-22,1107.023
2007-03-23,1112.561
2007-03-26,1111.845
2007-03-27,1106.272
2007-03-28,1111.671
2007-03-29,1098.234
2007-03-30,1098.39
2007-04-02,1080.865
2007-04-03,1085.483
2007-04-04,1103.66
2007-04-05,1098.172
2007-04-06,1095.627
2007-04-09,1102.281
2007-04-10,1102.473
2007-04-11,1102.024
2007-04-12,1097.336
2007-04-13,1080.934
2007-04-16,1089.148
2007-04-17,1088.27
2007-04-18,1107.124
2007-04-19,1091.958
2007-04-20,1088.0
2007-04-23,1086.997
2007-04-24,1090.007
2007-04-25,1077.234
2007-04-26,1079.564
2007-04-27,1077.655
2007-04-30,1077.423
2007-05-01,1070.398
2007-05-02,1073.846
2007-05-03,1071.883
2007-05-04,1072.864
2007-05-07,1093.534
2007-05-08,1093.241
2007-05-09,1102.405
2007-05-10,1090.7
2007-05-11,1085.058
2007-05-14,1087.286
2007-05-15,1077.048
2007-05-16,1072.84
2007-05-17,1064.978
2007-05-18,1058.275
2007-05-21,1063.986
2007-05-22,1078.158
2007-05-23,1082.476
2007-05-24,1081.409
2007-05-25,1066.047
2007-05-28,1071.766
2007-05-29,1079.073
2007-05-30,1078.286
2007-05-31,1089.413
2007-06-01,1095.358
2007-06-04,1101.028
2007-06-05,1104.458
2007-06-06,1111.386
2007-06-07,1108.146
2007-06-08,1091.369
2007-06-11,1093.257
2007-06-12,1087.371
2007-06-13,1078.592
2007-06-14,1080.607
2007-06-15,1085.522
2007-06-18,1093.896
2007-06-19,1091.764
2007-06-20,1091.686
2007-06-21,1094.959
2007-06-22,1084.839
2007-06-25,1079.9
2007-06-26,1086.067
2007-06-27,1075.889
2007-06-28,1077.892
2007-06-29,1088.353
2007-07-02,1102.457
2007-07-03,1103.225
2007-07-04,1101.094
2007-07-05,1102.624
2007-07-06,1094.578
2007-07-09,1101.582
2007-07-10,1110.529
2007-07-11,1099.657
2007-07-12,1090.976
2007-07-13,1105.639
2007-07-16,1107.179
2007-07-17,1102.616
2007-07-18,1094.295
2007-07-19,1098.358
2007-07-20,1110.949
2007-07-23,1098.2
2007-07-24,1109.656
2007-07-25,1105.696
2007-07-26,1103.846
2007-07-27,1085.106
2007-07-30,1092.406
2007-07-31,1086.723
2007-08-01,1068.132
2007-08-02,1064.812
2007-08-03,1072.96
2007-08-06,1075.321
2007-08-07,1065.354
2007-08-08,1059.021
2007-08-09,1076.68
2007-08-10,1052.88
2007-08-13,1047.05
2007-08-14,1054.46
2007-08-15,1032.851
2007-08-16,1041.911
2007-08-17,986.245
2007-08-20,1006.44
2007-08-21,1028.268
2007-08-22,1019.142
2007-08-23,1038.691
2007-08-24,1037.626
2007-08-27,1037.856
2007-08-28,1045.944
2007-08-29,1026.921
2007-08-30,1027.728
2007-08-31,1053.233
2007-09-03,1051.742
2007-09-04,1043.157
2007-09-05,1032.856
2007-09-06,1033.478
2007-09-07,1042.272
2007-09-10,1022.394
2007-09-11,1019.711
2007-09-12,1016.297
2007-09-13,1002.048
2007-09-14,1019.607
2007-09-17,1020.051
2007-09-18,991.673
2007-09-19,1024.479
2007-09-20,1039.668
2007-09-21,1022.672
2007-09-24,1026.586
2007-09-25,1047.257
2007-09-26,1041.387
2007-09-27,1067.46
2007-09-28,1074.877
2007-10-01,1068.586
2007-10-02,1081.777
2007-10-03,1089.126
2007-10-04,1086.327
2007-10-05,1084.737
2007-10-08,1076.618
2007-10-09,1083.888
2007-10-10,1081.971
2007-10-11,1090.227
2007-10-12,1080.519
2007-10-15,1078.834
2007-10-16,1066.393
2007-10-17,1049.92
2007-10-18,1070.626
2007-10-19,1060.182
2007-10-22,1049.048
2007-10-23,1047.994
2007-10-24,1049.342
2007-10-25,1036.315
2007-10-26,1055.377
2007-10-29,1071.926
2007-10-30,1071.3
2007-10-31,1074.714
2007-11-01,1088.958
2007-11-02,1067.249
2007-11-05,1052.489
2007-11-06,1053.536
2007-11-07,1051.707
2007-11-08,1029.688
2007-11-09,1033.687
2007-11-12,1019.671
2007-11-13,1010.036
2007-11-14,1028.558
2007-11-15,1033.063
2007-11-16,1017.166
2007-11-19,1010.378
2007-11-20,1019.599
2007-11-21,1014.214
2007-11-22,1011.996
2007-11-23,1017.031
2007-11-26,1035.092
2007-11-27,1039.863
2007-11-28,1024.582
2007-11-29,1054.169
2007-11-30,1054.693
2007-12-03,1058.736
2007-12-04,1054.893
2007-12-05,1049.816
2007-12-06,1062.867
2007-12-07,1066.651
2007-12-10,1063.738
2007-12-11,1071.001
2007-12-12,1058.328
2007-12-13,1032.009
2007-12-14,1011.526
2007-12-17,992.771
2007-12-18,991.077
2007-12-19,981.307
2007-12-20,985.125
2007-12-21,985.309
2007-12-24,981.261
2007-12-25,999.743
2007-12-26,1010.606
2007-12-27,1004.498
2007-12-28,997.807
2007-12-31,1010.311
2008-01-01,1010.311
2008-01-02,1028.353
2008-01-03,1030.607
2008-01-04,997.932
2008-01-07,979.595
2008-01-08,977.519
2008-01-09,993.813
2008-01-10,978.068
2008-01-11,965.285
2008-01-14,974.312
2008-01-15,965.35
2008-01-16,930.618
2008-01-17,948.363
2008-01-18,957.161
2008-01-21,933.892
2008-01-22,872.441
2008-01-23,902.835
2008-01-24,919.383
2008-01-25,956.568
2008-01-28,923.906
2008-01-29,947.897
2008-01-30,937.717
2008-01-31,965.673
2008-02-01,959.899
2008-02-04,974.846
2008-02-05,967.147
2008-02-06,927.94
2008-02-07,933.686
2008-02-08,913.336
2008-02-11,919.282
2008-02-12,913.375
2008-02-13,906.103
2008-02-14,939.977
2008-02-15,947.198
2008-02-18,941.488
2008-02-19,955.791
2008-02-20,921.216
2008-02-21,948.478
2008-02-22,944.318
2008-02-25,957.84
2008-02-26,956.526
2008-02-27,978.625
2008-02-28,977.033
2008-02-29,971.905
2008-03-03,938.836
2008-03-04,940.321
2008-03-05,928.694
2008-03-06,953.764
2008-03-07,924.923
2008-03-10,916.924
2008-03-11,915.651
2008-03-12,934.624
2008-03-13,922.194
2008-03-14,908.482
2008-03-17,905.032
2008-03-18,903.055
2008-03-19,917.981
2008-03-20,923.232
2008-03-21,941.053
2008-03-24,925.398
2008-03-25,946.623
2008-03-26,960.188
2008-03-27,944.518
2008-03-28,959.77
2008-03-31,938.017
2008-04-01,928.959
2008-04-02,959.855
2008-04-03,976.803
2008-04-04,975.037
2008-04-07,978.789
2008-04-08,961.571
2008-04-09,949.107
2008-04-10,949.952
2008-04-11,972.494
2008-04-14,951.405
2008-04-15,953.192
2008-04-16,965.499
2008-04-17,971.533
2008-04-18,960.046
2008-04-21,992.96
2008-04-22,977.821
2008-04-23,976.36
2008-04-24,967.431
2008-04-25,989.484
2008-04-28,1001.414
2008-04-29,1012.265
2008-04-30,999.034
2008-05-01,994.544
2008-05-02,1005.491
2008-05-05,1006.829
2008-05-06,1013.963
2008-05-07,1016.888
2008-05-08,1019.186
2008-05-09,999.774
2008-05-12,996.21
2008-05-13,1001.599
2008-05-14,1003.352
2008-05-15,1021.893
2008-05-16,1031.248
2008-05-19,1033.556
2008-05-20,1037.038
2008-05-21,1021.249
2008-05-22,1021.286
2008-05-23,1024.388
2008-05-26,999.4
2008-05-27,1010.826
2008-05-28,990.203
2008-05-29,1007.753
2008-05-30,1025.424
2008-06-02,1047.535
2008-06-03,1027.838
2008-06-04,1046.628
2008-06-05,1031.521
2008-06-06,1042.379
2008-06-09,1012.81
2008-06-10,991.682
2008-06-11,1000.635
2008-06-12,969.455
2008-06-13,975.696
2008-06-16,994.666
2008-06-17,996.308
2008-06-18,1004.176
2008-06-19,979.05
2008-06-20,970.936
2008-06-23,959.725
2008-06-24,962.303
2008-06-25,956.485
2008-06-26,963.981
2008-06-27,956.143
2008-06-30,957.023
2008-07-01,957.241
2008-07-02,942.466
2008-07-03,934.683
2008-07-04,934.232
2008-07-07,937.833
2008-07-08,919.398
2008-07-09,921.463
2008-07-10,927.201
2008-07-11,930.862
2008-07-14,923.225
2008-07-15,921.509
2008-07-16,914.97
2008-07-17,918.01
2008-07-18,900.095
2008-07-21,899.084
2008-07-22,924.602
2008-07-23,927.702
2008-07-24,950.036
2008-07-25,923.752
2008-07-28,927.791
2008-07-29,908.998
2008-07-30,923.808
2008-07-31,925.055
2008-08-01,908.142
2008-08-04,886.599
2008-08-05,885.755
2008-08-06,897.974
2008-08-07,881.88
2008-08-08,878.056
2008-08-11,894.421
2008-08-12,889.928
2008-08-13,881.522
2008-08-14,869.037
2008-08-15,867.958
2008-08-18,880.553
2008-08-19,865.158
2008-08-20,862.122
2008-08-21,869.036
2008-08-22,849.978
2008-08-25,868.7
2008-08-26,859.741
2008-08-27,856.578
2008-08-28,856.229
2008-08-29,888.239
2008-09-01,874.227
2008-09-02,855.288
2008-09-03,863.913
2008-09-04,853.716
2008-09-05,844.834
2008-09-08,864.521
2008-09-09,850.681
2008-09-10,849.976
2008-09-11,837.031
2008-09-12,841.298
2008-09-15,849.295
2008-09-16,817.38
2008-09-17,821.174
2008-09-18,802.155
2008-09-19,824.502
2008-09-22,839.031
2008-09-23,847.364
2008-09-24,844.434
2008-09-25,837.198
2008-09-26,835.855
2008-09-29,829.87
2008-09-30,790.228
2008-10-01,804.394
2008-10-02,788.39
2008-10-03,762.947
2008-10-06,761.254
2008-10-07,734.337
2008-10-08,691.707
2008-10-09,691.571
2008-10-10,648.422
2008-10-13,641.764
2008-10-14,718.372
2008-10-15,725.326
2008-10-16,661.62
2008-10-17,677.771
2008-10-20,701.863
2008-10-21,728.293
2008-10-22,690.974
2008-10-23,686.767
2008-10-24,664.7
2008-10-27,614.528
2008-10-28,630.733
2008-10-29,656.461
2008-10-30,711.808
2008-10-31,678.6
2008-11-03,674.416
2008-11-04,704.136
2008-11-05,749.785
2008-11-06,713.85
2008-11-07,688.638
2008-11-10,715.662
2008-11-11,702.609
2008-11-12,705.016
2008-11-13,672.275
2008-11-14,674.087
2008-11-17,678.37
2008-11-18,660.517
2008-11-19,657.568
2008-11-20,633.891
2008-11-21,651.388
2008-11-24,641.622
2008-11-25,669.761
2008-11-26,661.402
2008-11-27,667.481
2008-11-28,674.973
2008-12-01,679.001
2008-12-02,647.509
2008-12-03,658.989
2008-12-04,653.564
2008-12-05,656.576
2008-12-08,671.769
2008-12-09,679.704
2008-12-10,692.651
2008-12-11,712.632
2008-12-12,684.853
2008-12-15,720.067
2008-12-16,707.912
2008-12-17,733.649
2008-12-18,723.146
2008-12-19,716.648
2008-12-22,721.966
2008-12-23,720.491
2008-12-24,702.086
2008-12-25,710.565
2008-12-26,718.742
2008-12-29,729.856
2008-12-30,733.406
2008-12-31,729.603
2009-01-01,729.603
2009-01-02,726.997
2009-01-05,724.286
2009-01-06,714.516
2009-01-07,737.829
2009-01-08,726.935
2009-01-09,730.608
2009-01-12,738.839
2009-01-13,700.682
2009-01-14,711.018
2009-01-15,683.893
2009-01-16,695.116
2009-01-19,697.064
2009-01-20,688.229
2009-01-21,692.239
2009-01-22,691.531
2009-01-23,666.55
2009-01-26,660.595
2009-01-27,698.305
2009-01-28,690.952
2009-01-29,701.495
2009-01-30,681.064
2009-02-02,666.99
2009-02-03,669.018
2009-02-04,681.289
2009-02-05,671.593
2009-02-06,666.116
2009-02-09,655.555
2009-02-10,658.193
2009-02-11,664.68
2009-02-12,646.719
2009-02-13,641.406
2009-02-16,646.068
2009-02-17,631.003
2009-02-18,617.333
2009-02-19,615.855
2009-02-20,605.332
2009-02-23,599.86
2009-02-24,582.14
2009-02-25,592.925
2009-02-26,581.883
2009-02-27,596.877
2009-03-02,580.377
2009-03-03,568.909
2009-03-04,567.759
2009-03-05,581.823
2009-03-06,568.48
2009-03-09,553.694
2009-03-10,551.016
2009-03-11,569.984
2009-03-12,551.954
2009-03-13,570.205
2009-03-16,582.65
2009-03-17,593.765
2009-03-18,600.991
2009-03-19,627.973
2009-03-20,612.729
2009-03-23,626.943
2009-03-24,640.494
2009-03-25,645.762
2009-03-26,653.232
2009-03-27,654.765
2009-03-30,633.739
2009-03-31,609.707
2009-04-01,625.498
2009-04-02,647.592
2009-04-03,650.062
2009-04-06,643.208
2009-04-07,646.009
2009-04-08,635.463
2009-04-09,654.617
2009-04-10,658.327
2009-04-13,660.469
2009-04-14,663.161
2009-04-15,655.294
2009-04-16,654.494
2009-04-17,666.934
2009-04-20,673.485
2009-04-21,659.373
2009-04-22,660.682
2009-04-23,669.4
2009-04-24,665.639
2009-04-27,672.895
2009-04-28,655.826
2009-04-29,653.155
2009-04-30,664.578
2009-05-01,665.798
2009-05-04,665.396
2009-05-05,668.929
2009-05-06,669.945
2009-05-07,699.246
2009-05-08,706.324
2009-05-11,719.738
2009-05-12,715.719
2009-05-13,721.722
2009-05-14,703.84
2009-05-15,721.539
2009-05-18,700.407
2009-05-19,714.178
2009-05-20,725.683
2009-05-21,727.596
2009-05-22,722.277
2009-05-25,725.027
2009-05-26,727.548
2009-05-27,732.531
2009-05-28,722.747
2009-05-29,734.573
2009-06-01,737.165
2009-06-02,742.934
2009-06-03,745.7
2009-06-04,737.706
2009-06-05,729.942
2009-06-08,732.813
2009-06-09,734.701
2009-06-10,744.48
2009-06-11,748.832
2009-06-12,753.983
2009-06-15,753.028
2009-06-16,737.61
2009-06-17,752.347
2009-06-18,737.383
2009-06-19,740.842
2009-06-22,749.607
2009-06-23,737.364
2009-06-24,737.739
2009-06-25,744.474
2009-06-26,757.892
2009-06-29,745.889
2009-06-30,751.52
2009-07-01,749.03
2009-07-02,751.194
2009-07-03,747.76
2009-07-06,750.921
2009-07-07,745.925
2009-07-08,736.546
2009-07-09,734.67
2009-07-10,738.102
2009-07-13,718.427
2009-07-14,728.974
2009-07-15,720.667
2009-07-16,727.632
2009-07-17,728.998
2009-07-20,725.413
2009-07-21,751.938
2009-07-22,755.761
2009-07-23,748.686
2009-07-24,759.579
2009-07-27,761.085
2009-07-28,768.983
2009-07-29,765.606
2009-07-30,766.641
2009-07-31,781.205
2009-08-03,786.697
2009-08-04,787.003
2009-08-05,782.087
2009-08-06,783.676
2009-08-07,768.178
2009-08-10,778.718
2009-08-11,794.09
2009-08-12,780.148
2009-08-13,793.441
2009-08-14,805.778
2009-08-17,786.621
2009-08-18,784.37
2009-08-19,787.076
2009-08-20,794.951
2009-08-21,783.272
2009-08-24,799.882
2009-08-25,800.24
2009-08-26,808.913
2009-08-27,806.161
2009-08-28,810.915
2009-08-31,814.014
2009-09-01,813.883
2009-09-02,803.359
2009-09-03,797.081
2009-09-04,787.816
2009-09-07,794.427
2009-09-08,803.758
2009-09-09,801.787
2009-09-10,817.453
2009-09-11,821.123
2009-09-14,805.671
2009-09-15,799.555
2009-09-16,800.642
2009-09-17,807.332
2009-09-18,805.766
2009-09-21,797.773
2009-09-22,807.314
2009-09-23,805.193
2009-09-24,816.516
2009-09-25,809.13
2009-09-28,795.257
2009-09-29,789.368
2009-09-30,801.257
2009-10-01,788.401
2009-10-02,772.859
2009-10-05,762.841
2009-10-06,774.045
2009-10-07,783.656
2009-10-08,791.451
2009-10-09,791.602
2009-10-12,788.999
2009-10-13,793.13
2009-10-14,789.829
2009-10-15,789.66
2009-10-16,782.605
2009-10-19,789.467
2009-10-20,794.326
2009-10-21,791.021
2009-10-22,783.424
2009-10-23,774.521
2009-10-26,781.824
2009-10-27,767.93
2009-10-28,770.087
2009-10-29,760.886
2009-10-30,779.677
2009-11-02,767.14
2009-11-03,768.519
2009-11-04,765.409
2009-11-05,761.401
2009-11-06,767.234
2009-11-09,764.618
2009-11-10,766.492
2009-11-11,765.942
2009-11-12,756.591
2009-11-13,762.719
2009-11-16,760.544
2009-11-17,756.578
2009-11-18,752.007
2009-11-19,745.151
2009-11-20,744.625
2009-11-23,744.584
2009-11-24,739.889
2009-11-25,750.812
2009-11-26,756.925
2009-11-27,738.535
2009-11-30,769.337
2009-12-01,781.008
2009-12-02,776.302
2009-12-03,795.315
2009-12-04,781.24
2009-12-07,792.069
2009-12-08,801.455
2009-12-09,795.319
2009-12-10,781.899
2009-12-11,784.097
2009-12-14,790.763
2009-12-15,779.548
2009-12-16,792.23
2009-12-17,785.302
2009-12-18,777.917
2009-12-21,774.965
2009-12-22,777.896
2009-12-23,780.959
2009-12-24,787.626
2009-12-25,783.834
2009-12-28,790.331
2009-12-29,789.244
2009-12-30,775.449
2009-12-31,771.993
2010-01-01,771.993
2010-01-04,785.551
2010-01-05,795.639
2010-01-06,795.46
2010-01-07,791.026
2010-01-08,801.321
2010-01-11,810.212
2010-01-12,830.603
2010-01-13,818.904
2010-01-14,833.465
2010-01-15,842.116
2010-01-18,834.747
2010-01-19,824.557
2010-01-20,820.085
2010-01-21,829.986
2010-01-22,826.719
2010-01-25,820.822
2010-01-26,810.356
2010-01-27,802.985
2010-01-28,804.405
2010-01-29,786.589
2010-02-01,783.272
2010-02-02,800.047
2010-02-03,796.608
2010-02-04,797.954
2010-02-05,789.636
2010-02-08,782.52
2010-02-09,780.132
2010-02-10,778.215
2010-02-11,778.736
2010-02-12,784.741
2010-02-15,776.714
2010-02-16,776.086
2010-02-17,787.865
2010-02-18,787.169
2010-02-19,764.892
2010-02-22,789.622
2010-02-23,795.97
2010-02-24,788.392
2010-02-25,793.139
2010-02-26,796.141
2010-03-01,795.626
2010-03-02,802.245
2010-03-03,809.474
2010-03-04,798.502
2010-03-05,795.93
2010-03-08,812.219
2010-03-09,815.147
2010-03-10,805.681
2010-03-11,813.634
2010-03-12,816.943
2010-03-15,821.536
2010-03-16,820.919
2010-03-17,829.162
2010-03-18,822.928
2010-03-19,829.959
2010-03-22,834.338
2010-03-23,831.109
2010-03-24,820.22
2010-03-25,813.119
2010-03-26,826.573
2010-03-29,831.605
2010-03-30,840.056
2010-03-31,835.445
2010-04-01,836.455
2010-04-02,840.303
2010-04-05,841.129
2010-04-06,841.37
2010-04-07,847.964
2010-04-08,844.125
2010-04-09,844.424
2010-04-12,849.991
2010-04-13,845.803
2010-04-14,845.378
2010-04-15,854.566
2010-04-16,853.778
2010-04-19,838.494
2010-04-20,831.189
2010-04-21,843.269
2010-04-22,837.037
2010-04-23,826.612
2010-04-26,843.503
2010-04-27,850.119
2010-04-28,828.194
2010-04-29,826.832
2010-04-30,836.988
2010-05-03,832.56
2010-05-04,832.516
2010-05-05,833.751
2010-05-06,816.859
2010-05-07,816.399
2010-05-10,807.393
2010-05-11,801.686
2010-05-12,799.059
2010-05-13,816.127
2010-05-14,811.591
2010-05-17,793.423
2010-05-18,787.426
2010-05-19,794.841
2010-05-20,799.536
2010-05-21,780.07
2010-05-24,775.231
2010-05-25,763.737
2010-05-26,756.488
2010-05-27,763.785
2010-05-28,769.913
2010-05-31,770.643
2010-06-01,768.145
2010-06-02,750.879
2010-06-03,768.093
2010-06-04,771.932
2010-06-07,746.683
2010-06-08,751.843
2010-06-09,740.858
2010-06-10,748.25
2010-06-11,753.553
2010-06-14,763.374
2010-06-15,768.025
2010-06-16,778.517
2010-06-17,778.946
2010-06-18,776.155
2010-06-21,789.125
2010-06-22,786.512
2010-06-23,778.894
2010-06-24,784.672
2010-06-25,773.901
2010-06-28,768.763
2010-06-29,767.798
2010-06-30,757.897
2010-07-01,758.001
2010-07-02,754.924
2010-07-05,759.858
2010-07-06,772.137
2010-07-07,768.258
2010-07-08,774.844
2010-07-09,775.673
2010-07-12,772.283
2010-07-13,773.317
2010-07-14,784.898
2010-07-15,781.144
