Date,IRELAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-10-31,523.687
2005-11-01,534.914
2005-11-02,542.913
2005-11-03,545.916
2005-11-04,532.416
2005-11-07,533.614
2005-11-08,535.534
2005-11-09,535.926
2005-11-10,532.739
2005-11-11,531.001
2005-11-14,530.875
2005-11-15,530.256
2005-11-16,530.862
2005-11-17,533.399
2005-11-18,537.311
2005-11-21,536.581
2005-11-22,537.243
2005-11-23,549.002
2005-11-24,544.755
2005-11-25,540.383
2005-11-28,545.675
2005-11-29,545.055
2005-11-30,543.489
2005-12-01,546.032
2005-12-02,549.05
2005-12-05,553.002
2005-12-06,562.365
2005-12-07,561.741
2005-12-08,571.834
2005-12-09,576.014
2005-12-12,582.795
2005-12-13,580.274
2005-12-14,585.926
2005-12-15,589.194
2005-12-16,598.06
2005-12-19,597.469
2005-12-20,585.761
2005-12-21,586.704
2005-12-22,590.481
2005-12-23,595.45
2005-12-26,595.45
2005-12-27,595.149
2005-12-28,598.915
2005-12-29,597.459
2005-12-30,600.508
2006-01-02,600.508
2006-01-03,617.986
2006-01-04,629.965
2006-01-05,628.556
2006-01-06,631.058
2006-01-09,632.128
2006-01-10,624.883
2006-01-11,634.003
2006-01-12,633.33
2006-01-13,636.531
2006-01-16,640.601
2006-01-17,635.226
2006-01-18,634.889
2006-01-19,633.121
2006-01-20,625.718
2006-01-23,635.247
2006-01-24,635.379
2006-01-25,632.968
2006-01-26,638.733
2006-01-27,640.431
2006-01-30,633.106
2006-01-31,636.628
2006-02-01,640.749
2006-02-02,642.867
2006-02-03,641.364
2006-02-06,640.196
2006-02-07,634.77
2006-02-08,629.99
2006-02-09,634.583
2006-02-10,631.479
2006-02-13,630.66
2006-02-14,627.153
2006-02-15,629.224
2006-02-16,632.583
2006-02-17,637.362
2006-02-20,640.649
2006-02-21,639.348
2006-02-22,644.442
2006-02-23,655.952
2006-02-24,655.167
2006-02-27,657.681
2006-02-28,655.22
2006-03-01,656.095
2006-03-02,656.853
2006-03-03,650.852
2006-03-06,657.792
2006-03-07,649.457
2006-03-08,642.285
2006-03-09,653.849
2006-03-10,652.266
2006-03-13,662.903
2006-03-14,665.491
2006-03-15,675.445
2006-03-16,685.645
2006-03-17,692.292
2006-03-20,690.032
2006-03-21,680.939
2006-03-22,671.794
2006-03-23,669.157
2006-03-24,674.32
2006-03-27,670.979
2006-03-28,671.085
2006-03-29,665.207
2006-03-30,682.302
2006-03-31,686.485
2006-04-03,686.297
2006-04-04,688.557
2006-04-05,689.662
2006-04-06,691.882
2006-04-07,680.707
2006-04-10,678.812
2006-04-11,671.431
2006-04-12,672.021
2006-04-13,672.604
2006-04-14,672.604
2006-04-17,683.693
2006-04-18,681.662
2006-04-19,687.53
2006-04-20,688.391
2006-04-21,692.749
2006-04-24,690.455
2006-04-25,699.836
2006-04-26,708.132
2006-04-27,712.64
2006-04-28,715.047
2006-05-01,716.296
2006-05-02,722.176
2006-05-03,714.436
2006-05-04,719.737
2006-05-05,731.048
2006-05-08,735.393
2006-05-09,738.674
2006-05-10,737.247
2006-05-11,732.303
2006-05-12,721.711
2006-05-15,709.31
2006-05-16,715.998
2006-05-17,697.587
2006-05-18,688.218
2006-05-19,689.381
2006-05-22,672.767
2006-05-23,686.513
2006-05-24,673.187
2006-05-25,679.715
2006-05-26,692.585
2006-05-29,698.138
2006-05-30,696.827
2006-05-31,702.033
2006-06-01,695.623
2006-06-02,706.683
2006-06-05,707.285
2006-06-06,659.656
2006-06-07,651.349
2006-06-08,631.636
2006-06-09,644.242
2006-06-12,629.82
2006-06-13,608.825
2006-06-14,613.691
2006-06-15,641.685
2006-06-16,639.056
2006-06-19,649.234
2006-06-20,645.21
2006-06-21,647.744
2006-06-22,643.933
2006-06-23,639.159
2006-06-26,649.865
2006-06-27,651.841
2006-06-28,649.789
2006-06-29,652.569
2006-06-30,678.342
2006-07-03,681.255
2006-07-04,683.018
2006-07-05,677.076
2006-07-06,684.876
2006-07-07,689.444
2006-07-10,687.389
2006-07-11,680.84
2006-07-12,678.666
2006-07-13,669.173
2006-07-14,650.481
2006-07-17,632.586
2006-07-18,628.103
2006-07-19,647.441
2006-07-20,659.488
2006-07-21,650.459
2006-07-24,653.966
2006-07-25,651.344
2006-07-26,650.184
2006-07-27,664.287
2006-07-28,665.192
2006-07-31,665.327
2006-08-01,664.755
2006-08-02,680.35
2006-08-03,674.51
2006-08-04,692.85
2006-08-07,681.57
2006-08-08,684.685
2006-08-09,694.274
2006-08-10,682.163
2006-08-11,674.496
2006-08-14,675.385
2006-08-15,683.416
2006-08-16,691.784
2006-08-17,695.697
2006-08-18,691.035
2006-08-21,699.905
2006-08-22,694.284
2006-08-23,691.23
2006-08-24,698.567
2006-08-25,703.152
2006-08-28,712.725
2006-08-29,719.134
2006-08-30,724.588
2006-08-31,729.143
2006-09-01,739.788
2006-09-04,747.589
2006-09-05,739.386
2006-09-06,735.521
2006-09-07,722.414
2006-09-08,715.075
2006-09-11,715.795
2006-09-12,716.692
2006-09-13,721.225
2006-09-14,727.002
2006-09-15,725.476
2006-09-18,730.774
2006-09-19,723.873
2006-09-20,730.276
2006-09-21,731.853
2006-09-22,729.331
2006-09-25,725.828
2006-09-26,724.363
2006-09-27,724.683
2006-09-28,729.264
2006-09-29,728.19
2006-10-02,734.787
2006-10-03,732.534
2006-10-04,739.011
2006-10-05,745.326
2006-10-06,735.275
2006-10-09,743.924
2006-10-10,745.049
2006-10-11,741.179
2006-10-12,743.685
2006-10-13,739.646
2006-10-16,746.758
2006-10-17,750.046
2006-10-18,751.813
2006-10-19,758.651
2006-10-20,756.273
2006-10-23,753.938
2006-10-24,753.494
2006-10-25,758.369
2006-10-26,767.095
2006-10-27,771.34
2006-10-30,765.545
2006-10-31,774.757
2006-11-01,779.555
2006-11-02,772.881
2006-11-03,765.637
2006-11-06,773.655
2006-11-07,781.919
2006-11-08,777.458
2006-11-09,774.309
2006-11-10,775.792
2006-11-13,769.883
2006-11-14,771.518
2006-11-15,778.833
2006-11-16,784.01
2006-11-17,790.511
2006-11-20,788.963
2006-11-21,797.708
2006-11-22,807.127
2006-11-23,807.286
2006-11-24,811.576
2006-11-27,802.868
2006-11-28,793.811
2006-11-29,801.941
2006-11-30,803.856
2006-12-01,800.241
2006-12-04,805.246
2006-12-05,807.612
2006-12-06,823.912
2006-12-07,834.288
2006-12-08,832.011
2006-12-11,828.465
2006-12-12,836.026
2006-12-13,833.922
2006-12-14,841.903
2006-12-15,842.801
2006-12-18,846.214
2006-12-19,854.331
2006-12-20,864.03
2006-12-21,860.338
2006-12-22,862.755
2006-12-25,862.755
2006-12-26,861.41
2006-12-27,865.609
2006-12-28,877.34
2006-12-29,878.237
2007-01-01,878.237
2007-01-02,889.836
2007-01-03,875.395
2007-01-04,861.73
2007-01-05,857.409
2007-01-08,852.908
2007-01-09,858.577
2007-01-10,848.142
2007-01-11,841.836
2007-01-12,845.424
2007-01-15,849.185
2007-01-16,839.956
2007-01-17,842.518
2007-01-18,840.614
2007-01-19,849.846
2007-01-22,842.555
2007-01-23,844.461
2007-01-24,850.465
2007-01-25,846.411
2007-01-26,837.145
2007-01-29,840.603
2007-01-30,838.039
2007-01-31,834.204
2007-02-01,850.754
2007-02-02,861.336
2007-02-05,866.818
2007-02-06,869.608
2007-02-07,873.107
2007-02-08,873.507
2007-02-09,880.785
2007-02-12,874.757
2007-02-13,880.013
2007-02-14,902.671
2007-02-15,913.496
2007-02-16,906.523
2007-02-19,910.202
2007-02-20,918.562
2007-02-21,912.373
2007-02-22,909.411
2007-02-23,910.973
2007-02-26,910.817
2007-02-27,887.354
2007-02-28,870.301
2007-03-01,861.122
2007-03-02,853.475
2007-03-05,828.919
2007-03-06,845.449
2007-03-07,857.873
2007-03-08,879.626
2007-03-09,875.396
2007-03-12,873.696
2007-03-13,865.526
2007-03-14,837.493
2007-03-15,849.909
2007-03-16,862.027
2007-03-19,869.197
2007-03-20,870.556
2007-03-21,883.234
2007-03-22,900.278
2007-03-23,897.306
2007-03-26,897.685
2007-03-27,892.388
2007-03-28,886.404
2007-03-29,895.191
2007-03-30,890.04
2007-04-02,895.758
2007-04-03,903.344
2007-04-04,900.424
2007-04-05,916.712
2007-04-06,916.712
2007-04-09,911.936
2007-04-10,928.474
2007-04-11,931.82
2007-04-12,940.604
2007-04-13,940.437
2007-04-16,946.973
2007-04-17,946.231
2007-04-18,940.266
2007-04-19,938.68
2007-04-20,946.009
2007-04-23,944.625
2007-04-24,931.691
2007-04-25,931.754
2007-04-26,940.489
2007-04-27,935.193
2007-04-30,937.437
2007-05-01,936.386
2007-05-02,957.4
2007-05-03,981.593
2007-05-04,988.094
2007-05-07,990.567
2007-05-08,969.595
2007-05-09,958.675
2007-05-10,942.271
2007-05-11,948.36
2007-05-14,951.612
2007-05-15,962.109
2007-05-16,956.746
2007-05-17,951.104
2007-05-18,959.59
2007-05-21,970.694
2007-05-22,986.101
2007-05-23,1000.472
2007-05-24,1000.793
2007-05-25,996.781
2007-05-28,995.538
2007-05-29,999.39
2007-05-30,987.112
2007-05-31,1000.0
2007-06-01,1013.044
2007-06-04,1017.913
2007-06-05,997.952
2007-06-06,971.84
2007-06-07,958.379
2007-06-08,946.434
2007-06-11,953.423
2007-06-12,943.521
2007-06-13,939.885
2007-06-14,955.047
2007-06-15,973.922
2007-06-18,974.774
2007-06-19,968.285
2007-06-20,978.771
2007-06-21,964.301
2007-06-22,954.374
2007-06-25,956.43
2007-06-26,956.223
2007-06-27,940.318
2007-06-28,952.217
2007-06-29,955.475
2007-07-02,965.928
2007-07-03,965.198
2007-07-04,969.756
2007-07-05,962.287
2007-07-06,972.546
2007-07-09,972.207
2007-07-10,962.299
2007-07-11,955.741
2007-07-12,951.679
2007-07-13,943.113
2007-07-16,949.797
2007-07-17,947.274
2007-07-18,940.832
2007-07-19,945.669
2007-07-20,927.943
2007-07-23,924.906
2007-07-24,909.789
2007-07-25,893.385
2007-07-26,869.156
2007-07-27,850.346
2007-07-30,840.563
2007-07-31,859.396
2007-08-01,844.4
2007-08-02,869.512
2007-08-03,871.591
2007-08-06,855.417
2007-08-07,864.783
2007-08-08,898.49
2007-08-09,876.014
2007-08-10,843.643
2007-08-13,850.723
2007-08-14,842.569
2007-08-15,829.254
2007-08-16,795.135
2007-08-17,802.287
2007-08-20,800.669
2007-08-21,800.015
2007-08-22,817.581
2007-08-23,822.778
2007-08-24,823.066
2007-08-27,840.433
2007-08-28,822.067
2007-08-29,830.941
2007-08-30,833.125
2007-08-31,839.883
2007-09-03,842.424
2007-09-04,851.636
2007-09-05,842.698
2007-09-06,841.175
2007-09-07,838.042
2007-09-10,821.916
2007-09-11,838.96
2007-09-12,840.56
2007-09-13,841.51
2007-09-14,803.365
2007-09-17,774.046
2007-09-18,795.668
2007-09-19,831.478
2007-09-20,815.662
2007-09-21,832.063
2007-09-24,824.145
2007-09-25,801.528
2007-09-26,800.682
2007-09-27,815.475
2007-09-28,827.775
2007-10-01,839.318
2007-10-02,860.14
2007-10-03,874.899
2007-10-04,879.342
2007-10-05,881.894
2007-10-08,878.202
2007-10-09,867.307
2007-10-10,864.802
2007-10-11,850.943
2007-10-12,832.331
2007-10-15,830.019
2007-10-16,819.007
2007-10-17,831.688
2007-10-18,824.615
2007-10-19,811.236
2007-10-22,788.533
2007-10-23,808.305
2007-10-24,807.789
2007-10-25,813.97
2007-10-26,823.95
2007-10-29,829.002
2007-10-30,820.341
2007-10-31,823.621
2007-11-01,809.049
2007-11-02,801.001
2007-11-05,788.501
2007-11-06,795.898
2007-11-07,780.175
2007-11-08,762.905
2007-11-09,772.222
2007-11-12,763.068
2007-11-13,767.132
2007-11-14,767.735
2007-11-15,752.78
2007-11-16,749.691
2007-11-19,725.131
2007-11-20,726.423
2007-11-21,708.825
2007-11-22,707.318
2007-11-23,726.842
2007-11-26,730.974
2007-11-27,734.757
2007-11-28,758.182
2007-11-29,765.846
2007-11-30,784.603
2007-12-03,763.73
2007-12-04,750.059
2007-12-05,752.925
2007-12-06,768.31
2007-12-07,784.296
2007-12-10,806.217
2007-12-11,803.065
2007-12-12,798.05
2007-12-13,763.784
2007-12-14,762.92
2007-12-17,739.969
2007-12-18,727.476
2007-12-19,732.669
2007-12-20,722.062
2007-12-21,732.75
2007-12-24,739.294
2007-12-25,739.294
2007-12-26,744.376
2007-12-27,736.255
2007-12-28,747.569
2007-12-31,743.044
2008-01-01,743.044
2008-01-02,748.818
2008-01-03,761.117
2008-01-04,763.331
2008-01-07,745.167
2008-01-08,746.587
2008-01-09,721.404
2008-01-10,718.171
2008-01-11,726.245
2008-01-14,739.625
2008-01-15,710.722
2008-01-16,699.728
2008-01-17,698.766
2008-01-18,703.235
2008-01-21,666.26
2008-01-22,701.599
2008-01-23,699.866
2008-01-24,735.414
2008-01-25,725.869
2008-01-28,725.499
2008-01-29,733.842
2008-01-30,738.528
2008-01-31,727.199
2008-02-01,749.283
2008-02-04,763.829
2008-02-05,717.599
2008-02-06,709.315
2008-02-07,689.4
2008-02-08,697.763
2008-02-11,698.374
2008-02-12,720.841
2008-02-13,720.468
2008-02-14,719.182
2008-02-15,722.746
2008-02-18,722.321
2008-02-19,728.785
2008-02-20,719.937
2008-02-21,722.443
2008-02-22,713.842
2008-02-25,726.333
2008-02-26,753.104
2008-02-27,766.143
2008-02-28,745.121
2008-02-29,733.766
2008-03-03,719.171
2008-03-04,716.139
2008-03-05,740.287
2008-03-06,715.217
2008-03-07,708.25
2008-03-10,699.205
2008-03-11,706.097
2008-03-12,726.608
2008-03-13,711.033
2008-03-14,700.65
2008-03-17,674.41
2008-03-18,702.263
2008-03-19,684.24
2008-03-20,705.048
2008-03-21,705.048
2008-03-24,704.042
2008-03-25,733.141
2008-03-26,731.855
2008-03-27,735.256
2008-03-28,727.425
2008-03-31,730.588
2008-04-01,743.109
2008-04-02,764.55
2008-04-03,743.255
2008-04-04,749.675
2008-04-07,749.02
2008-04-08,740.12
2008-04-09,734.227
2008-04-10,733.51
2008-04-11,722.319
2008-04-14,708.343
2008-04-15,708.606
2008-04-16,740.191
2008-04-17,738.124
2008-04-18,743.177
2008-04-21,751.484
2008-04-22,738.141
2008-04-23,737.426
2008-04-24,722.419
2008-04-25,733.949
2008-04-28,751.418
2008-04-29,755.222
2008-04-30,760.542
2008-05-01,754.753
2008-05-02,761.948
2008-05-05,765.757
2008-05-06,755.72
2008-05-07,757.54
2008-05-08,756.778
2008-05-09,756.731
2008-05-12,762.988
2008-05-13,753.562
2008-05-14,756.477
2008-05-15,761.384
2008-05-16,768.589
2008-05-19,770.684
2008-05-20,760.828
2008-05-21,751.135
2008-05-22,746.095
2008-05-23,734.397
2008-05-26,740.16
2008-05-27,734.287
2008-05-28,737.861
2008-05-29,728.997
2008-05-30,728.935
2008-06-02,728.373
2008-06-03,714.39
2008-06-04,705.592
2008-06-05,726.88
2008-06-06,713.847
2008-06-09,694.638
2008-06-10,689.174
2008-06-11,681.764
2008-06-12,676.33
2008-06-13,675.866
2008-06-16,676.678
2008-06-17,684.27
2008-06-18,678.294
2008-06-19,688.01
2008-06-20,702.8
2008-06-23,696.634
2008-06-24,688.004
2008-06-25,701.805
2008-06-26,693.111
2008-06-27,705.847
2008-06-30,702.971
2008-07-01,684.408
2008-07-02,656.18
2008-07-03,656.281
2008-07-04,660.711
2008-07-07,662.735
2008-07-08,649.111
2008-07-09,665.648
2008-07-10,659.591
2008-07-11,629.375
2008-07-14,635.902
2008-07-15,625.719
2008-07-16,622.738
2008-07-17,644.08
2008-07-18,672.167
2008-07-21,695.312
2008-07-22,678.104
2008-07-23,698.675
2008-07-24,665.598
2008-07-25,665.732
2008-07-28,655.15
2008-07-29,634.609
2008-07-30,584.766
2008-07-31,571.065
2008-08-01,509.952
2008-08-04,508.35
2008-08-05,533.38
2008-08-06,544.621
2008-08-07,527.595
2008-08-08,534.511
2008-08-11,551.087
2008-08-12,537.678
2008-08-13,521.008
2008-08-14,532.815
2008-08-15,544.704
2008-08-18,540.759
2008-08-19,517.963
2008-08-20,517.864
2008-08-21,508.07
2008-08-22,521.873
2008-08-25,517.349
2008-08-26,521.266
2008-08-27,527.598
2008-08-28,536.96
2008-08-29,541.58
2008-09-01,528.969
2008-09-02,542.372
2008-09-03,533.064
2008-09-04,523.22
2008-09-05,499.868
2008-09-08,527.012
2008-09-09,520.755
2008-09-10,507.66
2008-09-11,499.373
2008-09-12,515.482
2008-09-15,505.942
2008-09-16,489.114
2008-09-17,479.816
2008-09-18,477.603
2008-09-19,504.379
2008-09-22,495.195
2008-09-23,466.026
2008-09-24,472.131
2008-09-25,480.411
2008-09-26,479.396
2008-09-29,426.83
2008-09-30,433.915
2008-10-01,441.528
2008-10-02,449.05
2008-10-03,458.357
2008-10-06,416.715
2008-10-07,407.423
2008-10-08,388.306
2008-10-09,390.323
2008-10-10,364.276
2008-10-13,394.08
2008-10-14,407.745
2008-10-15,377.868
2008-10-16,359.149
2008-10-17,356.341
2008-10-20,360.407
2008-10-21,377.818
2008-10-22,345.704
2008-10-23,342.312
2008-10-24,334.848
2008-10-27,321.876
2008-10-28,317.752
2008-10-29,344.101
2008-10-30,353.601
2008-10-31,371.44
2008-11-03,377.989
2008-11-04,383.379
2008-11-05,384.211
2008-11-06,343.43
2008-11-07,351.144
2008-11-10,358.247
2008-11-11,353.652
2008-11-12,350.94
2008-11-13,344.921
2008-11-14,353.206
2008-11-17,343.639
2008-11-18,329.275
2008-11-19,321.766
2008-11-20,304.478
2008-11-21,300.543
2008-11-24,327.374
2008-11-25,334.922
2008-11-26,332.203
2008-11-27,327.635
2008-11-28,332.625
2008-12-01,328.2
2008-12-02,336.385
2008-12-03,338.119
2008-12-04,348.123
2008-12-05,342.286
2008-12-08,359.636
2008-12-09,357.204
2008-12-10,356.209
2008-12-11,354.896
2008-12-12,349.686
2008-12-15,354.064
2008-12-16,343.121
2008-12-17,357.893
2008-12-18,357.833
2008-12-19,338.014
2008-12-22,337.724
2008-12-23,329.463
2008-12-24,330.096
2008-12-25,330.096
2008-12-26,331.689
2008-12-29,337.884
2008-12-30,338.084
2008-12-31,333.209
2009-01-01,333.209
2009-01-02,346.737
2009-01-05,355.546
2009-01-06,372.038
2009-01-07,383.905
2009-01-08,390.453
2009-01-09,397.656
2009-01-12,383.461
2009-01-13,377.075
2009-01-14,364.415
2009-01-15,354.398
2009-01-16,360.681
2009-01-19,340.78
2009-01-20,339.462
2009-01-21,330.986
2009-01-22,343.111
2009-01-23,346.143
2009-01-26,346.465
2009-01-27,351.62
2009-01-28,358.781
2009-01-29,350.417
2009-01-30,342.297
2009-02-02,346.722
2009-02-03,355.531
2009-02-04,362.706
2009-02-05,360.037
2009-02-06,363.287
2009-02-09,372.224
2009-02-10,368.324
2009-02-11,357.617
2009-02-12,356.338
2009-02-13,358.85
2009-02-16,350.241
2009-02-17,335.471
2009-02-18,330.328
2009-02-19,333.283
2009-02-20,321.415
2009-02-23,319.921
2009-02-24,316.098
2009-02-25,313.247
2009-02-26,320.148
2009-02-27,329.796
2009-03-02,307.909
2009-03-03,303.941
2009-03-04,304.546
2009-03-05,300.479
2009-03-06,298.294
2009-03-09,299.314
2009-03-10,317.876
2009-03-11,303.411
2009-03-12,312.275
2009-03-13,308.98
2009-03-16,317.811
2009-03-17,312.601
2009-03-18,318.94
2009-03-19,320.9
2009-03-20,316.85
2009-03-23,319.14
2009-03-24,324.177
2009-03-25,331.338
2009-03-26,347.79
2009-03-27,327.945
2009-03-30,322.86
2009-03-31,340.416
2009-04-01,337.029
2009-04-02,346.877
2009-04-03,336.792
2009-04-06,329.106
2009-04-07,316.952
2009-04-08,322.312
2009-04-09,328.611
2009-04-10,328.611
2009-04-13,331.397
2009-04-14,338.465
2009-04-15,333.179
2009-04-16,347.529
2009-04-17,344.525
2009-04-20,336.852
2009-04-21,336.283
2009-04-22,345.523
2009-04-23,344.64
2009-04-24,348.729
2009-04-27,339.107
2009-04-28,331.472
2009-04-29,346.305
2009-04-30,354.565
2009-05-01,354.598
2009-05-04,357.006
2009-05-05,373.656
2009-05-06,373.632
2009-05-07,373.467
2009-05-08,383.423
2009-05-11,379.626
2009-05-12,381.056
2009-05-13,370.016
2009-05-14,374.634
2009-05-15,384.657
2009-05-18,385.543
2009-05-19,399.501
2009-05-20,405.205
2009-05-21,401.816
2009-05-22,398.892
2009-05-25,396.218
2009-05-26,395.764
2009-05-27,406.798
2009-05-28,403.527
2009-05-29,419.797
2009-06-01,419.957
2009-06-02,427.324
2009-06-03,423.553
2009-06-04,434.299
2009-06-05,434.536
2009-06-08,421.28
2009-06-09,425.49
2009-06-10,425.274
2009-06-11,426.053
2009-06-12,424.281
2009-06-15,408.688
2009-06-16,408.157
2009-06-17,402.193
2009-06-18,403.236
2009-06-19,397.53
2009-06-22,387.85
2009-06-23,393.295
2009-06-24,404.42
2009-06-25,399.805
2009-06-26,400.135
2009-06-29,400.787
2009-06-30,394.819
2009-07-01,402.472
2009-07-02,415.12
2009-07-03,418.91
2009-07-06,403.497
2009-07-07,410.735
2009-07-08,405.977
2009-07-09,406.094
2009-07-10,400.374
2009-07-13,397.874
2009-07-14,395.844
2009-07-15,409.221
2009-07-16,416.067
2009-07-17,416.726
2009-07-20,428.221
2009-07-21,427.177
2009-07-22,419.734
2009-07-23,426.834
2009-07-24,422.716
2009-07-27,422.941
2009-07-28,423.306
2009-07-29,415.912
2009-07-30,419.29
2009-07-31,421.963
2009-08-03,433.544
2009-08-04,432.659
2009-08-05,426.336
2009-08-06,429.519
2009-08-07,423.665
2009-08-10,421.447
2009-08-11,420.5
2009-08-12,427.394
2009-08-13,428.59
2009-08-14,428.198
2009-08-17,416.926
2009-08-18,421.541
2009-08-19,422.095
2009-08-20,425.144
2009-08-21,433.058
2009-08-24,439.555
2009-08-25,441.912
2009-08-26,439.725
2009-08-27,442.566
2009-08-28,453.175
2009-08-31,444.751
2009-09-01,441.85
2009-09-02,434.616
2009-09-03,439.853
2009-09-04,441.567
2009-09-07,453.642
2009-09-08,472.303
2009-09-09,478.539
2009-09-10,485.096
2009-09-11,486.74
2009-09-14,485.72
2009-09-15,491.478
2009-09-16,491.228
2009-09-17,490.228
2009-09-18,475.831
2009-09-21,472.104
2009-09-22,485.324
2009-09-23,483.148
2009-09-24,474.169
2009-09-25,471.397
2009-09-28,472.524
2009-09-29,468.035
2009-09-30,471.28
2009-10-01,466.831
2009-10-02,458.903
2009-10-05,458.64
2009-10-06,469.065
2009-10-07,473.329
2009-10-08,475.391
2009-10-09,478.203
2009-10-12,479.169
2009-10-13,471.499
2009-10-14,475.054
2009-10-15,478.019
2009-10-16,474.027
2009-10-19,478.928
2009-10-20,476.624
2009-10-21,474.569
2009-10-22,466.91
2009-10-23,449.168
2009-10-26,450.4
2009-10-27,449.754
2009-10-28,434.744
2009-10-29,442.077
2009-10-30,441.142
2009-11-02,441.798
2009-11-03,439.627
2009-11-04,451.164
2009-11-05,456.547
2009-11-06,460.154
2009-11-09,469.449
2009-11-10,469.13
2009-11-11,468.615
2009-11-12,472.501
2009-11-13,479.966
2009-11-16,483.432
2009-11-17,476.73
2009-11-18,478.515
2009-11-19,468.697
2009-11-20,471.982
2009-11-23,477.439
2009-11-24,474.244
2009-11-25,470.542
2009-11-26,461.082
2009-11-27,465.045
2009-11-30,465.733
2009-12-01,478.99
2009-12-02,485.614
2009-12-03,489.775
2009-12-04,499.294
2009-12-07,492.024
2009-12-08,474.372
2009-12-09,471.134
2009-12-10,480.455
2009-12-11,487.066
2009-12-14,489.436
2009-12-15,482.715
2009-12-16,486.014
2009-12-17,475.437
2009-12-18,474.474
2009-12-21,483.015
2009-12-22,493.501
2009-12-23,492.926
2009-12-24,487.696
2009-12-25,487.696
2009-12-28,488.834
2009-12-29,503.163
2009-12-30,490.449
2009-12-31,481.666
2010-01-01,481.666
2010-01-04,504.737
2010-01-05,495.957
2010-01-06,492.91
2010-01-07,486.083
2010-01-08,488.803
2010-01-11,500.92
2010-01-12,494.249
2010-01-13,499.877
2010-01-14,500.932
2010-01-15,493.687
2010-01-18,496.133
2010-01-19,493.463
2010-01-20,483.352
2010-01-21,475.688
2010-01-22,476.458
2010-01-25,474.376
2010-01-26,473.275
2010-01-27,460.958
2010-01-28,455.404
2010-01-29,461.02
2010-02-01,458.094
2010-02-02,465.447
2010-02-03,466.828
2010-02-04,452.147
2010-02-05,436.544
2010-02-08,440.155
2010-02-09,438.128
2010-02-10,441.623
2010-02-11,433.623
2010-02-12,437.262
2010-02-15,432.037
2010-02-16,440.211
2010-02-17,449.036
2010-02-18,450.475
2010-02-19,445.863
2010-02-22,450.632
2010-02-23,446.753
2010-02-24,445.138
2010-02-25,433.724
2010-02-26,437.249
2010-03-01,438.565
2010-03-02,444.406
2010-03-03,450.484
2010-03-04,450.855
2010-03-05,456.145
2010-03-08,461.316
2010-03-09,460.371
2010-03-10,467.787
2010-03-11,472.103
2010-03-12,478.521
2010-03-15,468.533
2010-03-16,474.613
2010-03-17,489.336
2010-03-18,480.246
2010-03-19,482.761
2010-03-22,478.71
2010-03-23,489.358
2010-03-24,476.809
2010-03-25,480.723
2010-03-26,485.586
2010-03-29,479.868
2010-03-30,476.646
2010-03-31,479.201
2010-04-01,489.2
2010-04-02,489.2
2010-04-05,488.08
2010-04-06,488.251
2010-04-07,480.454
2010-04-08,481.059
2010-04-09,498.015
2010-04-12,503.056
2010-04-13,498.409
2010-04-14,507.014
2010-04-15,502.262
2010-04-16,504.462
2010-04-19,501.856
2010-04-20,507.5
2010-04-21,514.145
2010-04-22,504.2
2010-04-23,526.556
2010-04-26,530.768
2010-04-27,502.017
2010-04-28,484.39
2010-04-29,507.559
2010-04-30,518.215
2010-05-03,513.479
2010-05-04,482.407
2010-05-05,464.533
2010-05-06,445.903
2010-05-07,424.397
2010-05-10,470.564
2010-05-11,459.578
2010-05-12,464.109
2010-05-13,460.75
2010-05-14,432.524
2010-05-17,428.828
2010-05-18,440.643
2010-05-19,420.63
2010-05-20,407.686
2010-05-21,416.33
2010-05-24,411.815
2010-05-25,392.132
2010-05-26,401.748
2010-05-27,425.983
2010-05-28,419.797
2010-05-31,418.207
2010-06-01,424.534
2010-06-02,422.768
2010-06-03,431.395
2010-06-04,414.967
2010-06-07,411.312
2010-06-08,398.759
2010-06-09,417.03
2010-06-10,430.47
2010-06-11,424.457
2010-06-14,427.165
2010-06-15,435.729
2010-06-16,435.885
2010-06-17,437.579
2010-06-18,439.764
2010-06-21,440.717
2010-06-22,431.981
2010-06-23,418.477
2010-06-24,416.755
2010-06-25,408.754
2010-06-28,416.598
2010-06-29,391.912
2010-06-30,397.22
2010-07-01,393.434
2010-07-02,405.463
2010-07-05,398.587
2010-07-06,415.61
2010-07-07,398.981
2010-07-08,401.807
2010-07-09,397.047
2010-07-12,399.953
2010-07-13,414.871
2010-07-14,416.839
2010-07-15,412.629
2010-07-16,405.548
2010-07-19,403.145
2010-07-20,399.386
2010-07-21,405.554
2010-07-22,419.006
2010-07-23,413.3
2010-07-26,421.629
2010-07-27,422.081
2010-07-28,417.693
2010-07-29,421.062
2010-07-30,416.6
2010-08-02,429.879
2010-08-03,429.788
2010-08-04,429.441
2010-08-05,431.494
2010-08-06,430.399
2010-08-09,437.995
2010-08-10,428.012
2010-08-11,407.746
2010-08-12,399.7
2010-08-13,392.203
2010-08-16,393.823
2010-08-17,400.666
2010-08-18,399.652
2010-08-19,390.487
2010-08-20,375.063
2010-08-23,377.077
2010-08-24,344.896
2010-08-25,346.175
2010-08-26,352.237
2010-08-27,353.009
2010-08-30,351.443
2010-08-31,358.343
2010-09-01,374.078
2010-09-02,375.432
2010-09-03,384.641
2010-09-06,388.011
2010-09-07,380.761
2010-09-08,375.752
2010-09-09,378.779
