Date,USA Standard (Large+Mid Cap)
2005-06-07,2586.972
2005-06-08,2581.113
2005-06-09,2595.003
2005-06-10,2588.719
2005-06-13,2595.172
2005-06-14,2601.356
2005-06-15,2606.973
2005-06-16,2617.175
2005-06-17,2629.575
2005-06-20,2628.276
2005-06-21,2622.986
2005-06-22,2623.442
2005-06-23,2595.913
2005-06-24,2576.556
2005-06-27,2574.988
2005-06-28,2599.054
2005-06-29,2595.429
2005-06-30,2577.785
2005-07-01,2584.977
2005-07-04,2584.977
2005-07-05,2607.44
2005-07-06,2587.374
2005-07-07,2593.888
2005-07-08,2624.067
2005-07-11,2640.444
2005-07-12,2646.306
2005-07-13,2648.117
2005-07-14,2654.363
2005-07-15,2658.07
2005-07-18,2643.786
2005-07-19,2662.592
2005-07-20,2675.161
2005-07-21,2656.802
2005-07-22,2670.732
2005-07-25,2659.831
2005-07-26,2665.291
2005-07-27,2677.534
2005-07-28,2692.921
2005-07-29,2673.728
2005-08-01,2676.676
2005-08-02,2695.124
2005-08-03,2696.835
2005-08-04,2676.972
2005-08-05,2655.149
2005-08-08,2646.441
2005-08-09,2664.362
2005-08-10,2660.212
2005-08-11,2679.355
2005-08-12,2664.225
2005-08-15,2671.758
2005-08-16,2641.242
2005-08-17,2643.622
2005-08-18,2640.667
2005-08-19,2642.498
2005-08-22,2646.976
2005-08-23,2638.866
2005-08-24,2622.371
2005-08-25,2628.507
2005-08-26,2612.574
2005-08-29,2628.597
2005-08-30,2620.408
2005-08-31,2647.264
2005-09-01,2649.245
2005-09-02,2641.727
2005-09-05,2641.727
2005-09-06,2674.436
2005-09-07,2681.64
2005-09-08,2671.397
2005-09-09,2692.28
2005-09-12,2691.579
2005-09-13,2672.208
2005-09-14,2662.762
2005-09-15,2664.632
2005-09-16,2686.233
2005-09-19,2671.701
2005-09-20,2651.559
2005-09-21,2626.786
2005-09-22,2636.333
2005-09-23,2638.198
2005-09-26,2639.746
2005-09-27,2638.8
2005-09-28,2641.013
2005-09-29,2664.538
2005-09-30,2669.011
2005-10-03,2665.916
2005-10-04,2639.0
2005-10-05,2600.141
2005-10-06,2588.95
2005-10-07,2598.538
2005-10-10,2580.027
2005-10-11,2574.943
2005-10-12,2557.769
2005-10-13,2556.181
2005-10-14,2577.652
2005-10-17,2585.408
2005-10-18,2558.965
2005-10-19,2597.209
2005-10-20,2559.166
2005-10-21,2565.918
2005-10-24,2609.017
2005-10-25,2602.462
2005-10-26,2590.363
2005-10-27,2562.754
2005-10-28,2604.796
2005-10-31,2624.38
2005-11-01,2615.753
2005-11-02,2643.891
2005-11-03,2656.785
2005-11-04,2657.668
2005-11-07,2663.565
2005-11-08,2654.722
2005-11-09,2658.817
2005-11-10,2681.722
2005-11-11,2690.287
2005-11-14,2688.77
2005-11-15,2679.024
2005-11-16,2684.564
2005-11-17,2711.231
2005-11-18,2723.168
2005-11-21,2737.977
2005-11-22,2752.4
2005-11-23,2762.463
2005-11-24,2762.463
2005-11-25,2768.502
2005-11-28,2744.158
2005-11-29,2744.52
2005-11-30,2728.366
2005-12-01,2762.137
2005-12-02,2763.389
2005-12-05,2756.041
2005-12-06,2758.891
2005-12-07,2745.366
2005-12-08,2743.269
2005-12-09,2750.793
2005-12-12,2754.545
2005-12-13,2770.22
2005-12-14,2781.602
2005-12-15,2777.584
2005-12-16,2769.691
2005-12-19,2751.895
2005-12-20,2751.995
2005-12-21,2758.862
2005-12-22,2770.928
2005-12-23,2772.384
2005-12-26,2772.384
2005-12-27,2745.916
2005-12-28,2750.139
2005-12-29,2741.905
2005-12-30,2728.812
2006-01-02,2728.812
2006-01-03,2773.795
2006-01-04,2785.153
2006-01-05,2785.613
2006-01-06,2813.226
2006-01-09,2823.876
2006-01-10,2823.749
2006-01-11,2833.524
2006-01-12,2814.932
2006-01-13,2818.089
2006-01-16,2818.089
2006-01-17,2807.612
2006-01-18,2796.182
2006-01-19,2811.961
2006-01-20,2758.999
2006-01-23,2764.964
2006-01-24,2773.398
2006-01-25,2767.095
2006-01-26,2787.157
2006-01-27,2808.02
2006-01-30,2811.591
2006-01-31,2802.461
2006-02-01,2806.302
2006-02-02,2780.94
2006-02-03,2766.184
2006-02-06,2768.817
2006-02-07,2745.863
2006-02-08,2769.388
2006-02-09,2764.718
2006-02-10,2771.662
2006-02-13,2760.701
2006-02-14,2788.019
2006-02-15,2798.312
2006-02-16,2819.452
2006-02-17,2814.539
2006-02-20,2814.539
2006-02-21,2805.428
2006-02-22,2826.306
2006-02-23,2817.164
2006-02-24,2821.626
2006-02-27,2832.745
2006-02-28,2803.454
2006-03-01,2827.12
2006-03-02,2823.242
2006-03-03,2819.112
2006-03-06,2799.33
2006-03-07,2793.149
2006-03-08,2798.001
2006-03-09,2783.538
2006-03-10,2802.865
2006-03-13,2808.875
2006-03-14,2838.638
2006-03-15,2851.237
2006-03-16,2855.255
2006-03-17,2860.368
2006-03-20,2855.938
2006-03-21,2838.269
2006-03-22,2854.663
2006-03-23,2848.413
2006-03-24,2852.478
2006-03-27,2849.001
2006-03-28,2831.478
2006-03-29,2854.03
2006-03-30,2848.595
2006-03-31,2838.248
2006-04-03,2843.516
2006-04-04,2860.661
2006-04-05,2873.155
2006-04-06,2867.98
2006-04-07,2839.39
2006-04-10,2841.214
2006-04-11,2819.656
2006-04-12,2822.525
2006-04-13,2824.965
2006-04-14,2824.965
2006-04-17,2816.675
2006-04-18,2864.894
2006-04-19,2870.718
2006-04-20,2874.078
2006-04-21,2872.48
2006-04-24,2866.649
2006-04-25,2853.522
2006-04-26,2861.37
2006-04-27,2872.606
2006-04-28,2874.619
2006-05-01,2862.559
2006-05-02,2878.633
2006-05-03,2867.865
2006-05-04,2878.276
2006-05-05,2908.789
2006-05-08,2907.36
2006-05-09,2908.139
2006-05-10,2903.826
2006-05-11,2867.297
2006-05-12,2834.457
2006-05-15,2841.076
2006-05-16,2835.831
2006-05-17,2788.426
2006-05-18,2769.531
2006-05-19,2780.736
2006-05-22,2769.244
2006-05-23,2756.659
2006-05-24,2760.883
2006-05-25,2792.78
2006-05-26,2808.614
2006-05-29,2808.614
2006-05-30,2764.617
2006-05-31,2787.751
2006-06-01,2822.962
2006-06-02,2828.963
2006-06-05,2778.059
2006-06-06,2773.338
2006-06-07,2755.681
2006-06-08,2758.287
2006-06-09,2746.721
2006-06-12,2709.794
2006-06-13,2681.565
2006-06-14,2695.498
2006-06-15,2754.865
2006-06-16,2744.93
2006-06-19,2719.049
2006-06-20,2717.867
2006-06-21,2746.464
2006-06-22,2731.7
2006-06-23,2731.41
2006-06-26,2744.747
2006-06-27,2719.497
2006-06-28,2734.115
2006-06-29,2794.311
2006-06-30,2789.818
2006-07-03,2812.536
2006-07-04,2812.536
2006-07-05,2790.73
2006-07-06,2797.711
2006-07-07,2778.139
2006-07-10,2780.91
2006-07-11,2791.926
2006-07-12,2761.323
2006-07-13,2725.102
2006-07-14,2710.302
2006-07-17,2706.375
2006-07-18,2711.132
2006-07-19,2762.581
2006-07-20,2736.858
2006-07-21,2715.473
2006-07-24,2761.161
2006-07-25,2780.8
2006-07-26,2779.516
2006-07-27,2766.659
2006-07-28,2801.231
2006-07-31,2798.281
2006-08-01,2784.679
2006-08-02,2802.001
2006-08-03,2806.777
2006-08-04,2804.297
2006-08-07,2796.701
2006-08-08,2786.065
2006-08-09,2773.68
2006-08-10,2786.665
2006-08-11,2774.951
2006-08-14,2778.465
2006-08-15,2817.806
2006-08-16,2841.606
2006-08-17,2846.155
2006-08-18,2856.807
2006-08-21,2845.719
2006-08-22,2848.211
2006-08-23,2834.82
2006-08-24,2841.688
2006-08-25,2839.785
2006-08-28,2855.02
2006-08-29,2861.45
2006-08-30,2863.474
2006-08-31,2863.813
2006-09-01,2879.622
2006-09-04,2879.622
2006-09-05,2885.333
2006-09-06,2856.139
2006-09-07,2842.872
2006-09-08,2853.32
2006-09-11,2854.156
2006-09-12,2884.843
2006-09-13,2896.713
2006-09-14,2892.06
2006-09-15,2899.681
2006-09-18,2902.586
2006-09-19,2895.872
2006-09-20,2910.67
2006-09-21,2895.062
2006-09-22,2887.398
2006-09-25,2913.043
2006-09-26,2935.137
2006-09-27,2937.221
2006-09-28,2943.157
2006-09-29,2935.675
2006-10-02,2925.275
2006-10-03,2930.687
2006-10-04,2966.923
2006-10-05,2975.911
2006-10-06,2967.085
2006-10-09,2971.055
2006-10-10,2977.882
2006-10-11,2970.002
2006-10-12,2998.559
2006-10-13,3005.481
2006-10-16,3013.998
2006-10-17,3002.024
2006-10-18,3006.324
2006-10-19,3009.234
2006-10-20,3011.19
2006-10-23,3029.925
2006-10-24,3030.14
2006-10-25,3041.198
2006-10-26,3059.666
2006-10-27,3033.841
2006-10-30,3034.996
2006-10-31,3035.092
2006-11-01,3012.112
2006-11-02,3011.397
2006-11-03,3005.265
2006-11-06,3039.415
2006-11-07,3045.775
2006-11-08,3053.852
2006-11-09,3038.354
2006-11-10,3044.057
2006-11-13,3051.794
2006-11-14,3071.975
2006-11-15,3080.39
2006-11-16,3086.96
2006-11-17,3090.0
2006-11-20,3089.408
2006-11-21,3094.728
2006-11-22,3102.857
2006-11-23,3102.857
2006-11-24,3092.462
2006-11-27,3049.355
2006-11-28,3060.088
2006-11-29,3090.053
2006-11-30,3093.057
2006-12-01,3085.7
2006-12-04,3112.77
2006-12-05,3124.728
2006-12-06,3120.994
2006-12-07,3108.132
2006-12-08,3113.043
2006-12-11,3119.908
2006-12-12,3116.118
2006-12-13,3119.699
2006-12-14,3145.994
2006-12-15,3148.799
2006-12-18,3137.392
2006-12-19,3143.903
2006-12-20,3139.849
2006-12-21,3128.568
2006-12-22,3112.674
2006-12-25,3112.674
2006-12-26,3125.434
2006-12-27,3147.808
2006-12-28,3143.068
2006-12-29,3129.252
2007-01-01,3129.252
2007-01-02,3129.252
2007-01-03,3126.797
2007-01-04,3132.214
2007-01-05,3112.674
2007-01-08,3119.886
2007-01-09,3119.54
2007-01-10,3128.003
2007-01-11,3149.749
2007-01-12,3165.219
2007-01-15,3165.219
2007-01-16,3168.616
2007-01-17,3165.879
2007-01-18,3155.366
2007-01-19,3165.04
2007-01-22,3148.423
2007-01-23,3159.874
2007-01-24,3187.468
2007-01-25,3151.742
2007-01-26,3147.948
2007-01-29,3145.515
2007-01-30,3163.62
2007-01-31,3184.989
2007-02-01,3202.289
2007-02-02,3208.477
2007-02-05,3206.247
2007-02-06,3209.045
2007-02-07,3215.594
2007-02-08,3211.895
2007-02-09,3188.26
2007-02-12,3176.867
2007-02-13,3201.666
2007-02-14,3226.986
2007-02-15,3231.088
2007-02-16,3228.913
2007-02-19,3228.913
2007-02-20,3239.002
2007-02-21,3235.124
2007-02-22,3232.958
2007-02-23,3221.949
2007-02-26,3217.965
2007-02-27,3107.56
2007-02-28,3124.593
2007-03-01,3116.502
2007-03-02,3079.855
2007-03-05,3049.021
2007-03-06,3096.588
2007-03-07,3089.955
2007-03-08,3112.06
2007-03-09,3114.417
2007-03-12,3123.265
2007-03-13,3060.908
2007-03-14,3080.456
2007-03-15,3092.736
2007-03-16,3080.987
2007-03-19,3115.287
2007-03-20,3135.37
2007-03-21,3188.799
2007-03-22,3187.673
2007-03-23,3190.37
2007-03-26,3193.056
2007-03-27,3173.245
2007-03-28,3148.638
2007-03-29,3160.046
2007-03-30,3157.239
2007-04-02,3166.171
2007-04-03,3196.224
2007-04-04,3199.897
2007-04-05,3210.269
2007-04-06,3210.269
2007-04-09,3212.179
2007-04-10,3220.278
2007-04-11,3198.807
2007-04-12,3218.357
2007-04-13,3229.562
2007-04-16,3263.793
2007-04-17,3270.547
2007-04-18,3272.309
2007-04-19,3266.909
2007-04-20,3296.392
2007-04-23,3289.685
2007-04-24,3288.82
2007-04-25,3321.312
2007-04-26,3320.012
2007-04-27,3319.36
2007-04-30,3291.661
2007-05-01,3300.797
2007-05-02,3323.675
2007-05-03,3337.991
2007-05-04,3344.763
2007-05-07,3352.726
2007-05-08,3349.125
2007-05-09,3361.174
2007-05-10,3314.7
2007-05-11,3347.276
2007-05-14,3340.592
2007-05-15,3335.405
2007-05-16,3363.938
2007-05-17,3360.216
2007-05-18,3381.903
2007-05-21,3388.368
2007-05-22,3387.57
2007-05-23,3382.735
2007-05-24,3349.046
2007-05-25,3367.538
2007-05-28,3367.538
2007-05-29,3374.803
2007-05-30,3403.348
2007-05-31,3404.711
2007-06-01,3417.449
2007-06-04,3424.471
2007-06-05,3406.213
2007-06-06,3375.806
2007-06-07,3315.736
2007-06-08,3353.6
2007-06-11,3356.836
2007-06-12,3321.597
2007-06-13,3371.962
2007-06-14,3388.795
2007-06-15,3411.176
2007-06-18,3407.048
2007-06-19,3413.06
2007-06-20,3367.106
2007-06-21,3388.145
2007-06-22,3345.837
2007-06-25,3333.409
2007-06-26,3322.526
2007-06-27,3353.426
2007-06-28,3351.971
2007-06-29,3346.552
2007-07-02,3383.054
2007-07-03,3395.181
2007-07-04,3395.181
2007-07-05,3397.4
2007-07-06,3410.367
2007-07-09,3412.217
2007-07-10,3363.752
2007-07-11,3382.297
2007-07-12,3444.831
2007-07-13,3456.02
2007-07-16,3450.109
2007-07-17,3451.175
2007-07-18,3443.84
2007-07-19,3459.401
2007-07-20,3418.032
2007-07-23,3433.612
2007-07-24,3365.759
2007-07-25,3379.285
2007-07-26,3300.962
2007-07-27,3250.139
2007-07-30,3283.1
2007-07-31,3241.975
2007-08-01,3263.681
2007-08-02,3279.789
2007-08-03,3193.998
2007-08-06,3268.244
2007-08-07,3289.66
2007-08-08,3338.135
2007-08-09,3242.356
2007-08-10,3241.665
2007-08-13,3239.962
2007-08-14,3181.858
2007-08-15,3136.436
2007-08-16,3143.175
2007-08-17,3220.315
2007-08-20,3220.504
2007-08-21,3225.482
2007-08-22,3263.736
2007-08-23,3260.291
2007-08-24,3297.745
2007-08-27,3269.715
2007-08-28,3193.516
2007-08-29,3263.53
2007-08-30,3251.301
2007-08-31,3289.149
2007-09-03,3289.149
2007-09-04,3324.437
2007-09-05,3288.595
2007-09-06,3302.195
2007-09-07,3246.636
2007-09-10,3241.697
2007-09-11,3285.682
2007-09-12,3286.062
2007-09-13,3313.599
2007-09-14,3314.554
2007-09-17,3296.852
2007-09-18,3392.218
2007-09-19,3412.255
2007-09-20,3390.209
2007-09-21,3405.936
2007-09-24,3389.22
2007-09-25,3388.665
2007-09-26,3406.886
2007-09-27,3422.335
2007-09-28,3412.458
2007-10-01,3457.692
2007-10-02,3457.478
2007-10-03,3441.773
2007-10-04,3449.46
2007-10-05,3483.898
2007-10-08,3472.559
2007-10-09,3500.391
2007-10-10,3496.393
2007-10-11,3478.302
2007-10-12,3495.746
2007-10-15,3465.856
2007-10-16,3442.11
2007-10-17,3448.462
2007-10-18,3445.69
2007-10-19,3357.394
2007-10-22,3372.953
2007-10-23,3402.352
2007-10-24,3394.19
2007-10-25,3390.407
2007-10-26,3436.922
2007-10-29,3450.832
2007-10-30,3427.943
2007-10-31,3468.902
2007-11-01,3379.836
2007-11-02,3382.143
2007-11-05,3364.36
2007-11-06,3405.458
2007-11-07,3308.905
2007-11-08,3305.852
2007-11-09,3258.46
2007-11-12,3223.422
2007-11-13,3318.139
2007-11-14,3295.096
2007-11-15,3252.977
2007-11-16,3270.362
2007-11-19,3214.13
2007-11-20,3226.985
2007-11-21,3177.172
2007-11-22,3177.172
2007-11-23,3229.125
2007-11-26,3156.249
2007-11-27,3202.342
2007-11-28,3293.258
2007-11-29,3295.62
2007-11-30,3320.171
2007-12-03,3301.891
2007-12-04,3280.533
2007-12-05,3330.85
2007-12-06,3381.522
2007-12-07,3377.592
2007-12-10,3403.5
2007-12-11,3318.07
2007-12-12,3337.489
2007-12-13,3341.411
2007-12-14,3295.815
2007-12-17,3245.886
2007-12-18,3265.379
2007-12-19,3262.211
2007-12-20,3280.775
2007-12-21,3334.733
2007-12-24,3361.413
2007-12-25,3361.413
2007-12-26,3364.21
2007-12-27,3317.269
2007-12-28,3321.682
2007-12-31,3299.544
2008-01-01,3299.544
2008-01-02,3253.875
2008-01-03,3253.078
2008-01-04,3172.255
2008-01-07,3180.702
2008-01-08,3122.596
2008-01-09,3163.285
2008-01-10,3187.758
2008-01-11,3144.396
2008-01-14,3178.906
2008-01-15,3099.922
2008-01-16,3082.294
2008-01-17,2993.18
2008-01-18,2975.596
2008-01-21,2975.596
2008-01-22,2943.302
2008-01-23,3005.488
2008-01-24,3038.35
2008-01-25,2990.589
2008-01-28,3043.991
2008-01-29,3062.385
2008-01-30,3046.525
2008-01-31,3098.162
2008-02-01,3138.225
2008-02-04,3105.731
2008-02-05,3007.88
2008-02-06,2985.032
2008-02-07,3008.269
2008-02-08,2997.747
2008-02-11,3016.256
2008-02-12,3036.688
2008-02-13,3079.316
2008-02-14,3037.866
2008-02-15,3039.994
2008-02-18,3039.994
2008-02-19,3037.8
2008-02-20,3063.361
2008-02-21,3025.048
2008-02-22,3048.571
2008-02-25,3091.696
2008-02-26,3112.961
2008-02-27,3109.249
2008-02-28,3082.241
2008-02-29,2999.817
2008-03-03,3001.432
2008-03-04,2990.995
2008-03-05,3008.579
2008-03-06,2942.634
2008-03-07,2917.42
2008-03-10,2870.659
2008-03-11,2977.029
2008-03-12,2952.697
2008-03-13,2969.338
2008-03-14,2908.488
2008-03-17,2879.936
2008-03-18,3000.605
2008-03-19,2927.645
2008-03-20,2995.924
2008-03-21,2995.924
2008-03-24,3043.555
2008-03-25,3053.354
2008-03-26,3027.894
2008-03-27,2993.505
2008-03-28,2969.531
2008-03-31,2987.288
2008-04-01,3093.01
2008-04-02,3088.307
2008-04-03,3093.178
2008-04-04,3096.894
2008-04-07,3101.61
2008-04-08,3088.153
2008-04-09,3062.518
2008-04-10,3078.24
2008-04-11,3015.294
2008-04-14,3005.448
2008-04-15,3018.834
2008-04-16,3088.343
2008-04-17,3089.406
2008-04-18,3144.273
2008-04-21,3140.715
2008-04-22,3113.764
2008-04-23,3122.574
2008-04-24,3141.224
2008-04-25,3161.838
2008-04-28,3158.538
2008-04-29,3145.073
2008-04-30,3134.117
2008-05-01,3186.165
2008-05-02,3196.365
2008-05-05,3184.122
2008-05-06,3208.512
2008-05-07,3153.536
2008-05-08,3166.372
2008-05-09,3147.019
2008-05-12,3181.092
2008-05-13,3181.552
2008-05-14,3193.872
2008-05-15,3228.917
2008-05-16,3234.712
2008-05-19,3236.379
2008-05-20,3207.707
2008-05-21,3156.17
2008-05-22,3164.674
2008-05-23,3124.029
2008-05-26,3124.029
2008-05-27,3144.272
2008-05-28,3158.364
2008-05-29,3175.809
2008-05-30,3182.136
2008-06-02,3150.667
2008-06-03,3134.099
2008-06-04,3133.309
2008-06-05,3196.107
2008-06-06,3100.935
2008-06-09,3103.222
2008-06-10,3093.703
2008-06-11,3042.983
2008-06-12,3051.839
2008-06-13,3097.908
2008-06-16,3100.182
2008-06-17,3082.083
2008-06-18,3052.637
2008-06-19,3062.558
2008-06-20,3006.792
2008-06-23,3007.183
2008-06-24,2996.23
2008-06-25,3014.09
2008-06-26,2927.565
2008-06-27,2917.776
2008-06-30,2921.23
2008-07-01,2931.654
2008-07-02,2875.774
2008-07-03,2875.41
2008-07-04,2875.41
2008-07-07,2851.22
2008-07-08,2899.816
2008-07-09,2836.119
2008-07-10,2857.027
2008-07-11,2826.862
2008-07-14,2803.375
2008-07-15,2772.355
2008-07-16,2838.798
2008-07-17,2871.151
2008-07-18,2871.046
2008-07-21,2873.48
2008-07-22,2908.727
2008-07-23,2918.577
2008-07-24,2850.67
2008-07-25,2863.311
2008-07-28,2812.059
2008-07-29,2875.933
2008-07-30,2925.266
2008-07-31,2886.611
2008-08-01,2870.601
2008-08-04,2841.231
2008-08-05,2919.773
2008-08-06,2932.834
2008-08-07,2882.134
2008-08-08,2947.65
2008-08-11,2968.262
2008-08-12,2934.008
2008-08-13,2929.021
2008-08-14,2945.257
2008-08-15,2956.044
2008-08-18,2912.028
2008-08-19,2886.095
2008-08-20,2904.4
2008-08-21,2911.824
2008-08-22,2943.737
2008-08-25,2886.552
2008-08-26,2897.782
2008-08-27,2921.801
2008-08-28,2964.285
2008-08-29,2924.282
2008-09-01,2924.282
2008-09-02,2908.728
2008-09-03,2900.468
2008-09-04,2815.361
2008-09-05,2828.101
2008-09-08,2881.626
2008-09-09,2782.072
2008-09-10,2801.009
2008-09-11,2839.158
2008-09-12,2848.592
2008-09-15,2715.044
2008-09-16,2762.538
2008-09-17,2633.336
2008-09-18,2746.806
2008-09-19,2860.375
2008-09-22,2750.59
2008-09-23,2707.873
2008-09-24,2702.73
2008-09-25,2754.313
2008-09-26,2760.958
2008-09-29,2519.386
2008-09-30,2654.577
2008-10-01,2640.547
2008-10-02,2530.503
2008-10-03,2495.429
2008-10-06,2397.326
2008-10-07,2259.057
2008-10-08,2234.552
2008-10-09,2066.794
2008-10-10,2041.696
2008-10-13,2280.072
2008-10-14,2264.188
2008-10-15,2058.852
2008-10-16,2144.985
2008-10-17,2134.902
2008-10-20,2236.925
2008-10-21,2168.586
2008-10-22,2036.186
2008-10-23,2057.829
2008-10-24,1987.89
2008-10-27,1923.077
2008-10-28,2126.553
2008-10-29,2109.946
2008-10-30,2165.879
2008-10-31,2199.443
2008-11-03,2192.787
2008-11-04,2282.06
2008-11-05,2163.031
2008-11-06,2054.434
2008-11-07,2114.301
2008-11-10,2086.315
2008-11-11,2039.62
2008-11-12,1934.166
2008-11-13,2068.147
2008-11-14,1982.181
2008-11-17,1931.22
2008-11-18,1949.461
2008-11-19,1829.054
2008-11-20,1704.68
2008-11-21,1812.91
2008-11-24,1930.673
2008-11-25,1944.625
2008-11-26,2015.565
2008-11-27,2015.565
2008-11-28,2035.192
2008-12-01,1852.626
2008-12-02,1926.191
2008-12-03,1976.927
2008-12-04,1917.569
2008-12-05,1988.111
2008-12-08,2064.631
2008-12-09,2017.694
2008-12-10,2042.954
2008-12-11,1984.641
2008-12-12,2000.282
2008-12-15,1974.794
2008-12-16,2076.303
2008-12-17,2058.737
2008-12-18,2015.936
2008-12-19,2022.463
2008-12-22,1985.493
2008-12-23,1967.742
2008-12-24,1978.662
2008-12-25,1978.662
2008-12-26,1990.118
2008-12-29,1982.24
2008-12-30,2030.268
2008-12-31,2059.866
2009-01-01,2059.866
2009-01-02,2125.233
2009-01-05,2117.109
2009-01-06,2134.607
2009-01-07,2071.505
2009-01-08,2079.755
2009-01-09,2036.1
2009-01-12,1988.875
2009-01-13,1994.1
2009-01-14,1926.984
2009-01-15,1931.37
2009-01-16,1946.199
2009-01-19,1946.199
2009-01-20,1842.805
2009-01-21,1922.907
2009-01-22,1892.511
2009-01-23,1903.46
2009-01-26,1913.966
2009-01-27,1935.1
2009-01-28,2000.099
2009-01-29,1934.459
2009-01-30,1891.247
2009-02-02,1890.576
2009-02-03,1919.496
2009-02-04,1907.794
2009-02-05,1939.293
2009-02-06,1992.051
2009-02-09,1995.232
2009-02-10,1899.347
2009-02-11,1914.044
2009-02-12,1918.779
2009-02-13,1900.208
2009-02-16,1900.208
2009-02-17,1814.499
2009-02-18,1812.729
2009-02-19,1792.357
2009-02-20,1772.679
2009-02-23,1710.653
2009-02-24,1779.549
2009-02-25,1761.403
2009-02-26,1734.283
2009-02-27,1695.524
2009-03-02,1615.456
2009-03-03,1605.974
2009-03-04,1644.722
2009-03-05,1575.378
2009-03-06,1578.022
2009-03-09,1562.406
2009-03-10,1661.663
2009-03-11,1665.576
2009-03-12,1733.128
2009-03-13,1745.689
2009-03-16,1738.437
2009-03-17,1794.109
2009-03-18,1830.772
2009-03-19,1809.046
2009-03-20,1773.516
2009-03-23,1897.337
2009-03-24,1859.553
2009-03-25,1876.183
2009-03-26,1920.564
2009-03-27,1880.72
2009-03-30,1816.182
2009-03-31,1839.711
2009-04-01,1869.609
2009-04-02,1924.023
2009-04-03,1944.139
2009-04-06,1927.925
2009-04-07,1881.954
2009-04-08,1904.283
2009-04-09,1976.147
2009-04-10,1976.147
2009-04-13,1980.64
2009-04-14,1941.222
2009-04-15,1964.808
2009-04-16,1996.286
2009-04-17,2006.301
2009-04-20,1920.327
2009-04-21,1961.055
2009-04-22,1946.226
2009-04-23,1964.208
2009-04-24,1998.263
2009-04-27,1978.34
2009-04-28,1973.102
2009-04-29,2016.791
2009-04-30,2015.401
2009-05-01,2026.187
2009-05-04,2094.691
2009-05-05,2086.272
2009-05-06,2120.99
2009-05-07,2092.031
2009-05-08,2142.451
2009-05-11,2097.817
2009-05-12,2095.622
2009-05-13,2039.239
2009-05-14,2060.36
2009-05-15,2037.238
2009-05-18,2099.865
2009-05-19,2096.912
2009-05-20,2087.109
2009-05-21,2052.274
2009-05-22,2049.512
2009-05-25,2049.512
2009-05-26,2103.245
2009-05-27,2064.528
2009-05-28,2096.189
2009-05-29,2124.653
2009-06-01,2180.048
2009-06-02,2184.52
2009-06-03,2153.516
2009-06-04,2178.289
2009-06-05,2172.954
2009-06-08,2170.438
2009-06-09,2179.562
2009-06-10,2172.596
2009-06-11,2186.66
2009-06-12,2188.79
2009-06-15,2137.182
2009-06-16,2109.348
2009-06-17,2106.453
2009-06-18,2123.455
2009-06-19,2130.31
2009-06-22,2065.448
2009-06-23,2070.188
2009-06-24,2084.755
2009-06-25,2128.883
2009-06-26,2126.95
2009-06-29,2145.412
2009-06-30,2128.341
2009-07-01,2137.27
2009-07-02,2075.802
2009-07-03,2075.802
2009-07-06,2079.427
2009-07-07,2038.176
2009-07-08,2036.015
2009-07-09,2043.536
2009-07-10,2035.415
2009-07-13,2085.163
2009-07-14,2096.772
2009-07-15,2158.597
2009-07-16,2178.046
2009-07-17,2177.387
2009-07-20,2202.272
2009-07-21,2211.482
2009-07-22,2210.763
2009-07-23,2262.558
2009-07-24,2270.84
2009-07-27,2276.624
2009-07-28,2270.462
2009-07-29,2259.237
2009-07-30,2286.062
2009-07-31,2287.83
2009-08-03,2324.091
2009-08-04,2330.536
2009-08-05,2324.01
2009-08-06,2311.251
2009-08-07,2341.752
2009-08-10,2333.876
2009-08-11,2305.037
2009-08-12,2332.152
2009-08-13,2348.68
2009-08-14,2328.183
2009-08-17,2271.799
2009-08-18,2295.4
2009-08-19,2311.815
2009-08-20,2336.474
2009-08-21,2379.325
2009-08-24,2377.846
2009-08-25,2382.895
2009-08-26,2382.919
2009-08-27,2389.633
2009-08-28,2385.658
2009-08-31,2365.755
2009-09-01,2314.974
2009-09-02,2307.705
2009-09-03,2328.454
2009-09-04,2359.031
2009-09-07,2359.031
2009-09-08,2381.021
2009-09-09,2399.616
2009-09-10,2424.295
2009-09-11,2422.161
2009-09-14,2437.124
2009-09-15,2444.99
2009-09-16,2482.44
2009-09-17,2474.783
2009-09-18,2480.483
2009-09-21,2472.692
2009-09-22,2489.312
2009-09-23,2463.497
2009-09-24,2439.558
2009-09-25,2425.454
2009-09-28,2468.977
2009-09-29,2464.107
2009-09-30,2456.403
2009-10-01,2393.562
2009-10-02,2382.49
2009-10-05,2417.408
2009-10-06,2450.765
2009-10-07,2458.356
2009-10-08,2477.792
2009-10-09,2491.55
2009-10-12,2502.401
2009-10-13,2495.489
2009-10-14,2538.907
2009-10-15,2549.279
2009-10-16,2529.301
2009-10-19,2553.539
2009-10-20,2537.331
2009-10-21,2515.178
2009-10-22,2541.395
2009-10-23,2510.671
2009-10-26,2481.084
2009-10-27,2472.153
2009-10-28,2422.689
2009-10-29,2476.741
2009-10-30,2407.956
2009-11-02,2423.453
2009-11-03,2431.151
2009-11-04,2434.541
2009-11-05,2481.295
2009-11-06,2487.109
2009-11-09,2542.467
2009-11-10,2542.757
2009-11-11,2555.341
2009-11-12,2529.324
2009-11-13,2544.119
2009-11-16,2580.975
2009-11-17,2583.802
2009-11-18,2582.212
2009-11-19,2547.346
2009-11-20,2539.028
2009-11-23,2572.446
