Date,ISRAEL IMI VALUE IMI (Large+Mid+Small Cap)
2007-04-09,934.58
2007-04-10,935.277
2007-04-11,940.497
2007-04-12,943.714
2007-04-13,943.465
2007-04-16,951.557
2007-04-17,943.023
2007-04-18,946.041
2007-04-19,943.328
2007-04-20,943.231
2007-04-23,951.381
2007-04-24,951.71
2007-04-25,958.65
2007-04-26,970.445
2007-04-27,973.0
2007-04-30,958.921
2007-05-01,966.533
2007-05-02,973.424
2007-05-03,975.599
2007-05-04,976.978
2007-05-07,989.807
2007-05-08,994.725
2007-05-09,1008.811
2007-05-10,1015.339
2007-05-11,1013.509
2007-05-14,1025.079
2007-05-15,1031.41
2007-05-16,1035.467
2007-05-17,1023.4
2007-05-18,1016.51
2007-05-21,1003.705
2007-05-22,1011.743
2007-05-23,1011.088
2007-05-24,995.425
2007-05-25,993.934
2007-05-28,1009.841
2007-05-29,1012.245
2007-05-30,997.989
2007-05-31,1000.0
2007-06-01,999.845
2007-06-04,1006.867
2007-06-05,1013.772
2007-06-06,997.815
2007-06-07,978.528
2007-06-08,973.793
2007-06-11,968.805
2007-06-12,955.179
2007-06-13,962.027
2007-06-14,974.341
2007-06-15,983.88
2007-06-18,989.306
2007-06-19,982.792
2007-06-20,979.165
2007-06-21,972.814
2007-06-22,971.267
2007-06-25,966.414
2007-06-26,961.192
2007-06-27,961.743
2007-06-28,968.476
2007-06-29,969.883
2007-07-02,985.418
2007-07-03,999.718
2007-07-04,998.999
2007-07-05,988.994
2007-07-06,987.68
2007-07-09,998.773
2007-07-10,988.426
2007-07-11,983.19
2007-07-12,993.771
2007-07-13,992.867
2007-07-16,997.931
2007-07-17,1002.932
2007-07-18,1005.158
2007-07-19,1013.264
2007-07-20,1013.721
2007-07-23,1004.473
2007-07-24,1021.805
2007-07-25,1008.012
2007-07-26,983.346
2007-07-27,971.825
2007-07-30,953.167
2007-07-31,969.863
2007-08-01,940.698
2007-08-02,949.246
2007-08-03,944.82
2007-08-06,924.175
2007-08-07,933.978
2007-08-08,956.007
2007-08-09,939.718
2007-08-10,943.416
2007-08-13,959.489
2007-08-14,951.659
2007-08-15,942.024
2007-08-16,917.787
2007-08-17,921.525
2007-08-20,930.548
2007-08-21,921.734
2007-08-22,938.127
2007-08-23,944.007
2007-08-24,943.814
2007-08-27,959.73
2007-08-28,961.631
2007-08-29,961.887
2007-08-30,958.872
2007-08-31,962.393
2007-09-03,963.726
2007-09-04,969.911
2007-09-05,970.499
2007-09-06,966.798
2007-09-07,966.01
2007-09-10,955.693
2007-09-11,965.865
2007-09-12,966.211
2007-09-13,966.141
2007-09-14,965.444
2007-09-17,973.261
2007-09-18,982.392
2007-09-19,1010.373
2007-09-20,1011.141
2007-09-21,1012.342
2007-09-24,1026.541
2007-09-25,1032.248
2007-09-26,1033.642
2007-09-27,1033.568
2007-09-28,1035.568
2007-10-01,1052.666
2007-10-02,1058.331
2007-10-03,1057.809
2007-10-04,1058.335
2007-10-05,1061.575
2007-10-08,1066.779
2007-10-09,1068.577
2007-10-10,1057.061
2007-10-11,1065.893
2007-10-12,1065.769
2007-10-15,1059.37
2007-10-16,1059.953
2007-10-17,1069.023
2007-10-18,1066.326
2007-10-19,1064.809
2007-10-22,1049.271
2007-10-23,1061.987
2007-10-24,1048.94
2007-10-25,1063.402
2007-10-26,1074.02
2007-10-29,1085.636
2007-10-30,1079.009
2007-10-31,1087.598
2007-11-01,1073.172
2007-11-02,1075.381
2007-11-05,1073.746
2007-11-06,1088.241
2007-11-07,1075.672
2007-11-08,1060.454
2007-11-09,1056.404
2007-11-12,1036.286
2007-11-13,1052.504
2007-11-14,1055.048
2007-11-15,1044.161
2007-11-16,1047.45
2007-11-19,1041.266
2007-11-20,1054.225
2007-11-21,1033.953
2007-11-22,1036.991
2007-11-23,1035.129
2007-11-26,1034.333
2007-11-27,1025.815
2007-11-28,1041.239
2007-11-29,1054.301
2007-11-30,1054.821
2007-12-03,1056.44
2007-12-04,1051.736
2007-12-05,1061.619
2007-12-06,1063.777
2007-12-07,1063.395
2007-12-10,1072.355
2007-12-11,1054.489
2007-12-12,1064.901
2007-12-13,1055.386
2007-12-14,1040.714
2007-12-17,1009.221
2007-12-18,1021.58
2007-12-19,1024.363
2007-12-20,1023.217
2007-12-21,1033.253
2007-12-24,1063.489
2007-12-25,1074.646
2007-12-26,1073.284
2007-12-27,1071.332
2007-12-28,1077.76
2007-12-31,1078.317
2008-01-01,1088.517
2008-01-02,1088.163
2008-01-03,1087.511
2008-01-04,1085.762
2008-01-07,1072.961
2008-01-08,1089.999
2008-01-09,1090.448
2008-01-10,1052.702
2008-01-11,1055.328
2008-01-14,1080.097
2008-01-15,1055.678
2008-01-16,1049.207
2008-01-17,1051.923
2008-01-18,1046.03
2008-01-21,1028.383
2008-01-22,1036.728
2008-01-23,1013.525
2008-01-24,1007.297
2008-01-25,1007.547
2008-01-28,1000.083
2008-01-29,1022.118
2008-01-30,1020.265
2008-01-31,1028.065
2008-02-01,1037.84
2008-02-04,1049.78
2008-02-05,1031.41
2008-02-06,1027.971
2008-02-07,1024.067
2008-02-08,1023.101
2008-02-11,1029.961
2008-02-12,1038.087
2008-02-13,1055.592
2008-02-14,1059.545
2008-02-15,1060.707
2008-02-18,1056.665
2008-02-19,1056.211
2008-02-20,1046.976
2008-02-21,1062.321
2008-02-22,1068.859
2008-02-25,1076.562
2008-02-26,1066.415
2008-02-27,1077.113
2008-02-28,1068.379
2008-02-29,1052.73
2008-03-03,1036.681
2008-03-04,1035.28
2008-03-05,1052.372
2008-03-06,1041.461
2008-03-07,1039.709
2008-03-10,1023.071
2008-03-11,1035.026
2008-03-12,1054.734
2008-03-13,1028.367
2008-03-14,1020.448
2008-03-17,975.445
2008-03-18,996.344
2008-03-19,1016.563
2008-03-20,1008.41
2008-03-21,1008.41
2008-03-24,1017.345
2008-03-25,1035.848
2008-03-26,1025.435
2008-03-27,1013.227
2008-03-28,1006.526
2008-03-31,992.237
2008-04-01,997.014
2008-04-02,1017.293
2008-04-03,1004.59
2008-04-04,994.751
2008-04-07,995.375
2008-04-08,998.598
2008-04-09,1004.494
2008-04-10,1006.958
2008-04-11,1003.898
2008-04-14,1006.568
2008-04-15,1018.797
2008-04-16,1037.667
2008-04-17,1041.954
2008-04-18,1052.657
2008-04-21,1068.359
2008-04-22,1068.54
2008-04-23,1061.842
2008-04-24,1063.247
2008-04-25,1057.065
2008-04-28,1050.019
2008-04-29,1046.228
2008-04-30,1062.349
2008-05-01,1057.127
2008-05-02,1054.142
2008-05-05,1072.993
2008-05-06,1063.613
2008-05-07,1055.744
2008-05-08,1056.664
2008-05-09,1050.27
2008-05-12,1053.173
2008-05-13,1058.68
2008-05-14,1071.823
2008-05-15,1075.828
2008-05-16,1092.79
2008-05-19,1100.113
2008-05-20,1085.112
2008-05-21,1107.084
2008-05-22,1098.87
2008-05-23,1096.642
2008-05-26,1082.645
2008-05-27,1091.932
2008-05-28,1091.203
2008-05-29,1104.652
2008-05-30,1112.045
2008-06-02,1096.643
2008-06-03,1095.981
2008-06-04,1072.051
2008-06-05,1079.018
2008-06-06,1082.935
2008-06-09,1087.705
2008-06-10,1050.536
2008-06-11,1045.837
2008-06-12,1047.668
2008-06-13,1043.209
2008-06-16,1062.594
2008-06-17,1082.694
2008-06-18,1068.158
2008-06-19,1070.127
2008-06-20,1071.007
2008-06-23,1058.48
2008-06-24,1044.377
2008-06-25,1055.735
2008-06-26,1042.594
2008-06-27,1042.88
2008-06-30,1042.186
2008-07-01,1055.011
2008-07-02,1052.555
2008-07-03,1032.717
2008-07-04,1035.712
2008-07-07,1017.005
2008-07-08,1012.741
2008-07-09,1031.374
2008-07-10,987.338
2008-07-11,982.51
2008-07-14,972.794
2008-07-15,968.618
2008-07-16,956.556
2008-07-17,977.493
2008-07-18,965.97
2008-07-21,983.136
2008-07-22,979.048
2008-07-23,990.136
2008-07-24,987.303
2008-07-25,996.245
2008-07-28,992.879
2008-07-29,993.01
2008-07-30,990.11
2008-07-31,988.366
2008-08-01,976.913
2008-08-04,961.907
2008-08-05,984.827
2008-08-06,981.446
2008-08-07,983.598
2008-08-08,979.099
2008-08-11,987.75
2008-08-12,979.138
2008-08-13,962.727
2008-08-14,975.154
2008-08-15,979.175
2008-08-18,988.492
2008-08-19,979.86
2008-08-20,983.376
2008-08-21,989.805
2008-08-22,994.459
2008-08-25,988.021
2008-08-26,980.176
2008-08-27,970.501
2008-08-28,959.066
2008-08-29,967.839
2008-09-01,938.6
2008-09-02,960.976
2008-09-03,951.156
2008-09-04,953.257
2008-09-05,946.903
2008-09-08,960.821
2008-09-09,942.283
2008-09-10,935.622
2008-09-11,915.156
2008-09-12,922.524
2008-09-15,905.344
2008-09-16,874.5
2008-09-17,840.723
2008-09-18,837.415
2008-09-19,842.823
2008-09-22,881.436
2008-09-23,871.107
2008-09-24,871.539
2008-09-25,905.679
2008-09-26,894.981
2008-09-29,880.98
2008-09-30,882.287
2008-10-01,878.124
2008-10-02,858.737
2008-10-03,855.582
2008-10-06,785.918
2008-10-07,800.332
2008-10-08,785.302
2008-10-09,785.369
2008-10-10,783.764
2008-10-13,784.935
2008-10-14,791.403
2008-10-15,754.214
2008-10-16,721.328
2008-10-17,718.678
2008-10-20,719.274
2008-10-21,711.21
2008-10-22,727.752
2008-10-23,734.516
2008-10-24,731.897
2008-10-27,689.678
2008-10-28,690.586
2008-10-29,696.567
2008-10-30,703.889
2008-10-31,712.425
2008-11-03,741.37
2008-11-04,762.995
2008-11-05,742.243
2008-11-06,713.872
2008-11-07,717.454
2008-11-10,747.179
2008-11-11,719.28
2008-11-12,696.639
2008-11-13,677.393
2008-11-14,676.441
2008-11-17,664.64
2008-11-18,669.291
2008-11-19,664.597
2008-11-20,639.783
2008-11-21,648.102
2008-11-24,644.96
2008-11-25,676.83
2008-11-26,681.074
2008-11-27,670.696
2008-11-28,670.298
2008-12-01,664.839
2008-12-02,668.539
2008-12-03,655.388
2008-12-04,672.381
2008-12-05,674.26
2008-12-08,723.451
2008-12-09,727.784
2008-12-10,724.919
2008-12-11,723.242
2008-12-12,720.444
2008-12-15,697.127
2008-12-16,714.648
2008-12-17,743.325
2008-12-18,748.306
2008-12-19,744.41
2008-12-22,698.148
2008-12-23,685.201
2008-12-24,665.732
2008-12-25,665.823
2008-12-26,669.221
2008-12-29,668.598
2008-12-30,685.32
2008-12-31,695.029
2009-01-01,709.032
2009-01-02,712.823
2009-01-05,718.018
2009-01-06,734.196
2009-01-07,725.008
2009-01-08,715.015
2009-01-09,715.871
2009-01-12,726.528
2009-01-13,718.944
2009-01-14,695.574
2009-01-15,705.446
2009-01-16,715.085
2009-01-19,713.799
2009-01-20,709.345
2009-01-21,692.236
2009-01-22,679.179
2009-01-23,673.75
2009-01-26,684.428
2009-01-27,680.663
2009-01-28,694.375
2009-01-29,682.318
2009-01-30,679.486
2009-02-02,676.519
2009-02-03,692.951
2009-02-04,711.396
2009-02-05,712.84
2009-02-06,721.364
2009-02-09,738.546
2009-02-10,740.843
2009-02-11,724.899
2009-02-12,726.432
2009-02-13,728.065
2009-02-16,723.669
2009-02-17,716.789
2009-02-18,730.246
2009-02-19,730.027
2009-02-20,727.394
2009-02-23,715.171
2009-02-24,699.759
2009-02-25,708.156
2009-02-26,711.963
2009-02-27,718.772
2009-03-02,681.966
2009-03-03,681.602
2009-03-04,691.461
2009-03-05,676.293
2009-03-06,675.363
2009-03-09,678.973
2009-03-10,683.43
2009-03-11,690.978
2009-03-12,690.055
2009-03-13,690.23
2009-03-16,715.859
2009-03-17,717.035
2009-03-18,713.293
2009-03-19,719.918
2009-03-20,720.447
2009-03-23,744.95
2009-03-24,749.522
2009-03-25,752.228
2009-03-26,769.884
2009-03-27,763.797
2009-03-30,743.463
2009-03-31,746.951
2009-04-01,752.62
2009-04-02,790.505
2009-04-03,790.825
2009-04-06,786.038
2009-04-07,786.44
2009-04-08,786.762
2009-04-09,793.253
2009-04-10,793.253
2009-04-13,813.708
2009-04-14,809.363
2009-04-15,807.127
2009-04-16,813.546
2009-04-17,815.727
2009-04-20,785.464
2009-04-21,768.122
2009-04-22,771.652
2009-04-23,777.054
2009-04-24,782.009
2009-04-27,794.583
2009-04-28,794.355
2009-04-29,802.741
2009-04-30,815.489
2009-05-01,816.625
2009-05-04,835.135
2009-05-05,840.48
2009-05-06,845.075
2009-05-07,850.776
2009-05-08,858.477
2009-05-11,851.918
2009-05-12,860.016
2009-05-13,840.628
2009-05-14,842.547
2009-05-15,841.055
2009-05-18,845.373
2009-05-19,872.316
2009-05-20,897.51
2009-05-21,892.413
2009-05-22,902.272
2009-05-25,901.926
2009-05-26,890.012
2009-05-27,902.381
2009-05-28,904.2
2009-05-29,915.928
2009-06-01,941.159
2009-06-02,936.586
2009-06-03,913.511
2009-06-04,923.137
2009-06-05,916.625
2009-06-08,921.268
2009-06-09,939.789
2009-06-10,937.101
2009-06-11,937.766
2009-06-12,936.301
2009-06-15,911.035
2009-06-16,918.237
2009-06-17,898.296
2009-06-18,896.172
2009-06-19,896.294
2009-06-22,895.415
2009-06-23,893.954
2009-06-24,915.069
2009-06-25,897.33
2009-06-26,900.87
2009-06-29,933.803
2009-06-30,929.946
2009-07-01,951.538
2009-07-02,947.025
2009-07-03,944.773
2009-07-06,920.316
2009-07-07,931.015
2009-07-08,920.034
2009-07-09,913.582
2009-07-10,909.862
2009-07-13,917.371
2009-07-14,928.015
2009-07-15,944.537
2009-07-16,955.938
2009-07-17,952.048
2009-07-20,960.301
2009-07-21,976.538
2009-07-22,974.369
2009-07-23,981.645
2009-07-24,982.784
2009-07-27,1013.126
2009-07-28,1035.678
2009-07-29,1041.102
2009-07-30,1046.499
2009-07-31,1048.898
2009-08-03,1060.381
2009-08-04,1041.262
2009-08-05,1047.951
2009-08-06,1044.941
2009-08-07,1047.423
2009-08-10,1025.824
2009-08-11,1016.887
2009-08-12,1025.163
2009-08-13,1054.244
2009-08-14,1050.473
2009-08-17,1008.472
2009-08-18,1019.566
2009-08-19,1017.802
2009-08-20,1032.768
2009-08-21,1036.266
2009-08-24,1059.89
2009-08-25,1079.085
2009-08-26,1068.098
2009-08-27,1045.896
2009-08-28,1046.683
2009-08-31,1035.113
2009-09-01,1043.954
2009-09-02,1030.244
2009-09-03,1045.021
2009-09-04,1055.584
2009-09-07,1047.246
2009-09-08,1048.811
2009-09-09,1055.04
2009-09-10,1048.626
2009-09-11,1053.95
2009-09-14,1028.297
2009-09-15,1043.856
2009-09-16,1055.367
2009-09-17,1059.076
2009-09-18,1062.149
2009-09-21,1055.624
2009-09-22,1073.431
2009-09-23,1065.449
2009-09-24,1062.097
2009-09-25,1057.396
2009-09-28,1059.994
2009-09-29,1070.609
2009-09-30,1049.332
2009-10-01,1060.865
2009-10-02,1057.786
2009-10-05,1066.693
2009-10-06,1083.346
2009-10-07,1083.146
2009-10-08,1089.402
2009-10-09,1088.516
2009-10-12,1099.288
2009-10-13,1090.895
2009-10-14,1102.112
2009-10-15,1103.617
2009-10-16,1102.07
2009-10-19,1096.431
2009-10-20,1105.18
2009-10-21,1111.26
2009-10-22,1107.226
2009-10-23,1107.798
2009-10-26,1110.967
2009-10-27,1102.139
2009-10-28,1076.033
2009-10-29,1075.845
2009-10-30,1074.694
2009-11-02,1064.054
2009-11-03,1040.784
2009-11-04,1061.546
2009-11-05,1073.147
2009-11-06,1078.44
2009-11-09,1104.504
2009-11-10,1108.28
2009-11-11,1121.073
2009-11-12,1107.06
2009-11-13,1109.686
2009-11-16,1121.376
2009-11-17,1124.33
2009-11-18,1120.886
2009-11-19,1115.395
2009-11-20,1112.357
2009-11-23,1132.688
2009-11-24,1138.171
2009-11-25,1146.257
2009-11-26,1121.1
2009-11-27,1121.708
2009-11-30,1131.478
2009-12-01,1143.762
2009-12-02,1147.403
2009-12-03,1160.415
2009-12-04,1154.686
2009-12-07,1157.196
2009-12-08,1147.055
2009-12-09,1139.25
2009-12-10,1154.01
2009-12-11,1150.502
2009-12-14,1154.22
2009-12-15,1158.118
2009-12-16,1157.943
2009-12-17,1140.558
2009-12-18,1136.217
2009-12-21,1155.983
2009-12-22,1173.415
2009-12-23,1188.594
2009-12-24,1201.427
2009-12-25,1201.427
2009-12-28,1197.748
2009-12-29,1190.991
2009-12-30,1188.201
2009-12-31,1198.134
2010-01-01,1198.134
2010-01-04,1232.498
2010-01-05,1250.436
2010-01-06,1243.08
2010-01-07,1238.271
2010-01-08,1240.987
2010-01-11,1265.888
2010-01-12,1237.314
2010-01-13,1245.914
2010-01-14,1243.336
2010-01-15,1243.595
2010-01-18,1252.171
2010-01-19,1249.189
2010-01-20,1230.257
2010-01-21,1241.127
2010-01-22,1241.202
2010-01-25,1212.361
2010-01-26,1209.278
2010-01-27,1202.531
2010-01-28,1210.266
2010-01-29,1213.374
2010-02-01,1200.92
2010-02-02,1209.452
2010-02-03,1222.507
2010-02-04,1214.445
2010-02-05,1212.47
2010-02-08,1199.004
2010-02-09,1203.642
2010-02-10,1206.006
2010-02-11,1209.805
2010-02-12,1205.736
2010-02-15,1239.625
2010-02-16,1241.878
2010-02-17,1233.522
2010-02-18,1227.917
2010-02-19,1217.223
2010-02-22,1238.375
2010-02-23,1245.171
2010-02-24,1250.108
2010-02-25,1233.23
2010-02-26,1239.868
2010-03-01,1256.877
2010-03-02,1262.755
2010-03-03,1273.908
2010-03-04,1281.818
2010-03-05,1282.519
2010-03-08,1290.943
2010-03-09,1276.55
2010-03-10,1296.522
2010-03-11,1295.225
2010-03-12,1297.65
2010-03-15,1288.749
2010-03-16,1282.425
2010-03-17,1293.987
2010-03-18,1301.365
2010-03-19,1299.376
2010-03-22,1308.313
2010-03-23,1323.31
2010-03-24,1323.341
2010-03-25,1323.222
2010-03-26,1321.999
2010-03-29,1333.011
2010-03-30,1335.863
2010-03-31,1332.633
2010-04-01,1331.386
2010-04-02,1331.386
2010-04-05,1332.014
2010-04-06,1340.376
2010-04-07,1330.209
2010-04-08,1313.17
2010-04-09,1316.937
2010-04-12,1323.194
2010-04-13,1313.386
2010-04-14,1320.236
2010-04-15,1303.73
2010-04-16,1299.571
2010-04-19,1284.197
2010-04-20,1287.11
2010-04-21,1293.001
2010-04-22,1285.117
2010-04-23,1290.785
2010-04-26,1278.48
2010-04-27,1267.939
2010-04-28,1254.633
2010-04-29,1231.642
2010-04-30,1233.482
2010-05-03,1242.233
2010-05-04,1227.779
2010-05-05,1196.933
2010-05-06,1213.989
2010-05-07,1210.428
2010-05-10,1233.114
2010-05-11,1211.175
2010-05-12,1224.227
2010-05-13,1212.241
2010-05-14,1207.395
2010-05-17,1190.123
2010-05-18,1185.455
2010-05-19,1177.405
2010-05-20,1140.913
2010-05-21,1147.861
2010-05-24,1142.599
2010-05-25,1136.946
2010-05-26,1134.231
2010-05-27,1128.13
2010-05-28,1131.69
2010-05-31,1096.758
2010-06-01,1096.995
2010-06-02,1102.298
2010-06-03,1119.095
2010-06-04,1115.693
2010-06-07,1087.393
2010-06-08,1074.297
2010-06-09,1080.383
2010-06-10,1085.407
2010-06-11,1084.702
2010-06-14,1113.858
2010-06-15,1115.655
2010-06-16,1113.108
2010-06-17,1117.628
2010-06-18,1119.237
2010-06-21,1136.072
2010-06-22,1115.486
2010-06-23,1105.29
2010-06-24,1086.515
2010-06-25,1084.969
2010-06-28,1081.196
2010-06-29,1064.415
2010-06-30,1072.136
2010-07-01,1062.871
2010-07-02,1061.874
2010-07-05,1084.907
2010-07-06,1100.369
2010-07-07,1090.328
2010-07-08,1103.692
2010-07-09,1104.334
2010-07-12,1122.569
2010-07-13,1125.839
2010-07-14,1119.304
2010-07-15,1125.838
2010-07-16,1129.706
2010-07-19,1105.293
2010-07-20,1103.259
2010-07-21,1120.59
2010-07-22,1128.543
2010-07-23,1130.914
2010-07-26,1105.962
2010-07-27,1118.114
2010-07-28,1105.798
2010-07-29,1098.258
2010-07-30,1098.693
2010-08-02,1128.529
2010-08-03,1129.74
2010-08-04,1133.599
2010-08-05,1126.679
2010-08-06,1129.267
2010-08-09,1146.785
2010-08-10,1133.714
2010-08-11,1125.515
2010-08-12,1115.403
2010-08-13,1113.277
2010-08-16,1124.801
2010-08-17,1140.005
2010-08-18,1143.327
2010-08-19,1137.057
2010-08-20,1131.232
2010-08-23,1133.064
2010-08-24,1112.396
2010-08-25,1098.965
2010-08-26,1115.299
2010-08-27,1111.001
2010-08-30,1115.873
2010-08-31,1114.633
2010-09-01,1136.554
2010-09-02,1139.407
2010-09-03,1141.216
2010-09-06,1164.54
2010-09-07,1158.344
2010-09-08,1162.734
2010-09-09,1163.69
2010-09-10,1164.184
2010-09-13,1185.36
2010-09-14,1184.217
2010-09-15,1179.945
2010-09-16,1167.73
2010-09-17,1168.043
2010-09-20,1205.022
2010-09-21,1232.663
2010-09-22,1238.571
2010-09-23,1236.311
2010-09-24,1245.909
2010-09-27,1228.646
2010-09-28,1226.929
2010-09-29,1238.389
2010-09-30,1240.263
2010-10-01,1240.092
2010-10-04,1236.008
2010-10-05,1254.297
2010-10-06,1243.424
2010-10-07,1235.617
2010-10-08,1232.871
2010-10-11,1249.867
2010-10-12,1239.006
2010-10-13,1267.55
2010-10-14,1277.395
2010-10-15,1280.241
2010-10-18,1282.277
2010-10-19,1266.437
2010-10-20,1266.906
2010-10-21,1275.051
2010-10-22,1269.246
2010-10-25,1274.82
2010-10-26,1248.797
2010-10-27,1241.918
2010-10-28,1251.044
2010-10-29,1253.284
2010-11-01,1260.314
2010-11-02,1254.586
2010-11-03,1258.43
2010-11-04,1274.297
2010-11-05,1270.621
2010-11-08,1259.733
2010-11-09,1270.178
2010-11-10,1259.573
2010-11-11,1237.687
2010-11-12,1231.203
2010-11-15,1256.895
2010-11-16,1251.994
2010-11-17,1250.303
2010-11-18,1269.698
2010-11-19,1274.407
2010-11-22,1276.49
2010-11-23,1250.532
2010-11-24,1260.546
2010-11-25,1258.344
2010-11-26,1249.949
2010-11-29,1255.128
2010-11-30,1245.147
2010-12-01,1248.025
2010-12-02,1252.812
2010-12-03,1261.478
2010-12-06,1261.866
2010-12-07,1269.178
2010-12-08,1262.397
2010-12-09,1299.144
2010-12-10,1302.038
2010-12-13,1322.162
2010-12-14,1324.769
2010-12-15,1312.486
2010-12-16,1308.75
2010-12-17,1310.59
2010-12-20,1301.692
2010-12-21,1298.098
2010-12-22,1301.368
2010-12-23,1296.237
2010-12-24,1297.862
2010-12-27,1312.528
2010-12-28,1312.8
2010-12-29,1326.808
2010-12-30,1337.032
2010-12-31,1337.787
2011-01-03,1351.969
2011-01-04,1357.075
2011-01-05,1346.19
2011-01-06,1333.567
2011-01-07,1330.119
2011-01-10,1335.766
2011-01-11,1359.209
2011-01-12,1354.033
2011-01-13,1363.324
2011-01-14,1363.133
2011-01-17,1355.22
2011-01-18,1362.635
2011-01-19,1360.626
2011-01-20,1337.074
2011-01-21,1336.114
2011-01-24,1324.781
2011-01-25,1329.244
2011-01-26,1344.756
2011-01-27,1346.673
2011-01-28,1326.612
2011-01-31,1282.534
2011-02-01,1285.103
2011-02-02,1302.466
2011-02-03,1287.779
2011-02-04,1278.213
2011-02-07,1305.504
2011-02-08,1293.409
2011-02-09,1279.237
2011-02-10,1262.846
2011-02-11,1262.022
2011-02-14,1276.078
2011-02-15,1281.616
2011-02-16,1307.589
2011-02-17,1299.466
2011-02-18,1301.223
2011-02-21,1306.239
2011-02-22,1283.803
2011-02-23,1268.801
2011-02-24,1240.295
2011-02-25,1243.185
2011-02-28,1255.581
2011-03-01,1235.176
2011-03-02,1232.382
2011-03-03,1246.467
2011-03-04,1247.485
2011-03-07,1253.937
2011-03-08,1242.087
2011-03-09,1241.54
2011-03-10,1247.214
2011-03-11,1247.301
2011-03-14,1238.732
2011-03-15,1228.128
2011-03-16,1227.283
2011-03-17,1244.722
2011-03-18,1251.266
2011-03-21,1263.06
2011-03-22,1265.878
2011-03-23,1259.958
2011-03-24,1269.492
2011-03-25,1271.726
2011-03-28,1294.769
2011-03-29,1296.295
2011-03-30,1305.712
2011-03-31,1315.043
2011-04-01,1314.4
2011-04-04,1329.233
2011-04-05,1310.095
2011-04-06,1322.148
2011-04-07,1316.286
2011-04-08,1322.129
2011-04-11,1328.752
2011-04-12,1304.595
2011-04-13,1315.976
2011-04-14,1314.406
2011-04-15,1314.387
2011-04-18,1307.407
2011-04-19,1318.366
2011-04-20,1315.612
2011-04-21,1315.069
2011-04-22,1315.069
2011-04-25,1311.694
2011-04-26,1278.679
2011-04-27,1271.262
2011-04-28,1267.011
2011-04-29,1277.447
2011-05-02,1276.247
2011-05-03,1260.318
2011-05-04,1262.668
2011-05-05,1246.524
2011-05-06,1239.313
2011-05-09,1242.038
2011-05-10,1243.602
2011-05-11,1246.852
2011-05-12,1253.999
2011-05-13,1254.017
2011-05-16,1262.246
2011-05-17,1249.607
2011-05-18,1264.508
2011-05-19,1267.433
2011-05-20,1269.432
2011-05-23,1247.287
2011-05-24,1239.343
2011-05-25,1224.45
2011-05-26,1226.691
2011-05-27,1230.875
2011-05-30,1259.437
2011-05-31,1283.02
2011-06-01,1265.685
2011-06-02,1256.56
2011-06-03,1264.303
2011-06-06,1260.143
2011-06-07,1265.728
2011-06-08,1263.661
2011-06-09,1240.698
2011-06-10,1232.927
2011-06-13,1230.837
2011-06-14,1243.287
2011-06-15,1211.082
2011-06-16,1211.205
2011-06-17,1223.912
2011-06-20,1202.721
2011-06-21,1223.654
2011-06-22,1230.576
2011-06-23,1195.775
2011-06-24,1200.846
2011-06-27,1201.05
2011-06-28,1214.134
2011-06-29,1225.139
2011-06-30,1227.689
2011-07-01,1231.126
2011-07-04,1260.828
2011-07-05,1252.264
2011-07-06,1238.001
2011-07-07,1262.195
2011-07-08,1257.606
2011-07-11,1230.674
2011-07-12,1228.511
2011-07-13,1236.117
2011-07-14,1239.023
2011-07-15,1229.783
2011-07-18,1212.187
2011-07-19,1223.243
2011-07-20,1234.343
2011-07-21,1239.616
2011-07-22,1241.62
2011-07-25,1236.479
2011-07-26,1232.088
2011-07-27,1222.374
2011-07-28,1192.643
2011-07-29,1197.583
2011-08-01,1148.813
2011-08-02,1136.191
2011-08-03,1118.259
2011-08-04,1093.023
2011-08-05,1082.305
2011-08-08,1020.566
2011-08-09,1008.12
2011-08-10,982.295
2011-08-11,982.375
2011-08-12,980.782
2011-08-15,1003.198
2011-08-16,993.401
2011-08-17,1013.387
2011-08-18,965.856
2011-08-19,966.437
2011-08-22,998.391
2011-08-23,991.092
2011-08-24,989.766
2011-08-25,967.727
2011-08-26,964.653
2011-08-29,1004.053
2011-08-30,1006.696
2011-08-31,1022.572
2011-09-01,1025.382
2011-09-02,1017.919
2011-09-05,960.737
2011-09-06,931.326
2011-09-07,959.422
2011-09-08,945.66
2011-09-09,940.752
2011-09-12,876.466
2011-09-13,891.24
2011-09-14,912.364
2011-09-15,931.551
2011-09-16,936.71
2011-09-19,897.209
2011-09-20,923.407
2011-09-21,929.214
2011-09-22,891.081
2011-09-23,896.779
2011-09-26,901.814
2011-09-27,913.983
2011-09-28,910.544
2011-09-29,909.469
2011-09-30,902.541
2011-10-03,908.778
2011-10-04,874.298
2011-10-05,885.684
2011-10-06,909.398
2011-10-07,911.856
2011-10-10,933.079
2011-10-11,943.808
2011-10-12,952.409
2011-10-13,948.833
2011-10-14,950.26
2011-10-17,998.529
2011-10-18,996.577
2011-10-19,999.951
2011-10-20,990.194
2011-10-21,999.36
2011-10-24,1004.701
2011-10-25,1002.272
2011-10-26,1001.284
2011-10-27,1053.553
2011-10-28,1061.528
2011-10-31,1028.094
2011-11-01,980.2
2011-11-02,970.24
2011-11-03,986.734
2011-11-04,989.024
2011-11-07,991.491
2011-11-08,1008.237
2011-11-09,970.653
2011-11-10,974.49
