Date,DENMARK Standard (Large+Mid Cap)
2005-06-09,6624.701
2005-06-10,6652.223
2005-06-13,6655.49
2005-06-14,6658.831
2005-06-15,6682.801
2005-06-16,6725.697
2005-06-17,6895.716
2005-06-20,6830.582
2005-06-21,6845.74
2005-06-22,6865.702
2005-06-23,6819.861
2005-06-24,6792.054
2005-06-27,6755.151
2005-06-28,6713.118
2005-06-29,6764.764
2005-06-30,6766.516
2005-07-01,6706.662
2005-07-04,6673.869
2005-07-05,6725.44
2005-07-06,6731.172
2005-07-07,6676.588
2005-07-08,6754.816
2005-07-11,6847.953
2005-07-12,6895.063
2005-07-13,6843.478
2005-07-14,6843.379
2005-07-15,6812.886
2005-07-18,6815.385
2005-07-19,6807.952
2005-07-20,6744.394
2005-07-21,6799.408
2005-07-22,6830.637
2005-07-25,6830.875
2005-07-26,6804.978
2005-07-27,6866.18
2005-07-28,6917.935
2005-07-29,6976.79
2005-08-01,7036.192
2005-08-02,7058.71
2005-08-03,7171.333
2005-08-04,7197.105
2005-08-05,7226.702
2005-08-08,7283.579
2005-08-09,7370.072
2005-08-10,7317.188
2005-08-11,7300.182
2005-08-12,7284.15
2005-08-15,7257.282
2005-08-16,7270.534
2005-08-17,7416.293
2005-08-18,7346.708
2005-08-19,7393.752
2005-08-22,7396.32
2005-08-23,7341.598
2005-08-24,7300.043
2005-08-25,7267.891
2005-08-26,7244.2
2005-08-29,7199.178
2005-08-30,7244.938
2005-08-31,7327.489
2005-09-01,7452.509
2005-09-02,7534.139
2005-09-05,7530.464
2005-09-06,7564.677
2005-09-07,7492.173
2005-09-08,7450.358
2005-09-09,7485.652
2005-09-12,7433.551
2005-09-13,7430.5
2005-09-14,7438.207
2005-09-15,7462.834
2005-09-16,7509.983
2005-09-19,7456.344
2005-09-20,7430.846
2005-09-21,7473.618
2005-09-22,7390.104
2005-09-23,7342.803
2005-09-26,7308.624
2005-09-27,7289.095
2005-09-28,7316.697
2005-09-29,7340.031
2005-09-30,7381.833
2005-10-03,7262.512
2005-10-04,7276.618
2005-10-05,7314.822
2005-10-06,7370.447
2005-10-07,7405.797
2005-10-10,7417.697
2005-10-11,7381.13
2005-10-12,7347.374
2005-10-13,7125.134
2005-10-14,7182.348
2005-10-17,7220.309
2005-10-18,7101.291
2005-10-19,6973.533
2005-10-20,7007.445
2005-10-21,6933.861
2005-10-24,7076.312
2005-10-25,7173.274
2005-10-26,7198.276
2005-10-27,7170.645
2005-10-28,7173.917
2005-10-31,7218.832
2005-11-01,7304.796
2005-11-02,7326.731
2005-11-03,7376.361
2005-11-04,7264.277
2005-11-07,7282.572
2005-11-08,7249.853
2005-11-09,7233.977
2005-11-10,7242.22
2005-11-11,7222.701
2005-11-14,7304.84
2005-11-15,7274.741
2005-11-16,7263.812
2005-11-17,7368.736
2005-11-18,7381.522
2005-11-21,7429.015
2005-11-22,7410.087
2005-11-23,7468.28
2005-11-24,7328.517
2005-11-25,7339.026
2005-11-28,7322.264
2005-11-29,7284.461
2005-11-30,7378.194
2005-12-01,7431.476
2005-12-02,7481.84
2005-12-05,7525.888
2005-12-06,7625.746
2005-12-07,7620.634
2005-12-08,7645.998
2005-12-09,7650.699
2005-12-12,7701.159
2005-12-13,7641.971
2005-12-14,7699.63
2005-12-15,7639.217
2005-12-16,7705.788
2005-12-19,7738.933
2005-12-20,7698.379
2005-12-21,7678.345
2005-12-22,7732.82
2005-12-23,7860.316
2005-12-26,7860.316
2005-12-27,7897.09
2005-12-28,7911.203
2005-12-29,7905.564
2005-12-30,7862.802
2006-01-02,7969.51
2006-01-03,8057.38
2006-01-04,8170.464
2006-01-05,8065.833
2006-01-06,8068.587
2006-01-09,8023.172
2006-01-10,7996.864
2006-01-11,8049.82
2006-01-12,8075.683
2006-01-13,8034.386
2006-01-16,8094.022
2006-01-17,8003.2
2006-01-18,7962.012
2006-01-19,8012.289
2006-01-20,7949.337
2006-01-23,7964.169
2006-01-24,8051.72
2006-01-25,8047.862
2006-01-26,8075.953
2006-01-27,8068.926
2006-01-30,8073.856
2006-01-31,8053.702
2006-02-01,8186.308
2006-02-02,8250.486
2006-02-03,8157.186
2006-02-06,8146.49
2006-02-07,8009.443
2006-02-08,8022.578
2006-02-09,8031.877
2006-02-10,7947.434
2006-02-13,8015.653
2006-02-14,7996.226
2006-02-15,7978.029
2006-02-16,8017.802
2006-02-17,8064.611
2006-02-20,8094.772
2006-02-21,8106.408
2006-02-22,8095.912
2006-02-23,8109.561
2006-02-24,8116.916
2006-02-27,8149.174
2006-02-28,8082.879
2006-03-01,8153.5
2006-03-02,8201.689
2006-03-03,8255.831
2006-03-06,8280.726
2006-03-07,8130.371
2006-03-08,8120.399
2006-03-09,8165.446
2006-03-10,8185.48
2006-03-13,8286.918
2006-03-14,8373.747
2006-03-15,8471.676
2006-03-16,8541.175
2006-03-17,8534.196
2006-03-20,8638.503
2006-03-21,8578.057
2006-03-22,8623.194
2006-03-23,8519.032
2006-03-24,8524.386
2006-03-27,8599.268
2006-03-28,8674.033
2006-03-29,8442.768
2006-03-30,8582.703
2006-03-31,8604.819
2006-04-03,8697.864
2006-04-04,8785.855
2006-04-05,8875.238
2006-04-06,8932.277
2006-04-07,8825.903
2006-04-10,8804.022
2006-04-11,8769.481
2006-04-12,8643.956
2006-04-13,8627.994
2006-04-14,8627.994
2006-04-17,8765.294
2006-04-18,8811.865
2006-04-19,8827.488
2006-04-20,8843.695
2006-04-21,8965.134
2006-04-24,8999.421
2006-04-25,9066.267
2006-04-26,9141.48
2006-04-27,9126.728
2006-04-28,9141.469
2006-05-01,9201.582
2006-05-02,9325.742
2006-05-03,9260.1
2006-05-04,9399.888
2006-05-05,9466.044
2006-05-08,9570.74
2006-05-09,9665.178
2006-05-10,9695.771
2006-05-11,9666.03
2006-05-12,9716.895
2006-05-15,9268.258
2006-05-16,9305.696
2006-05-17,8986.109
2006-05-18,8826.933
2006-05-19,8847.732
2006-05-22,8577.799
2006-05-23,8859.96
2006-05-24,8655.054
2006-05-25,8666.548
2006-05-26,8714.27
2006-05-29,8934.094
2006-05-30,8815.395
2006-05-31,8738.5
2006-06-01,8733.211
2006-06-02,8892.761
2006-06-05,8900.167
2006-06-06,8626.888
2006-06-07,8589.742
2006-06-08,8201.99
2006-06-09,8329.485
2006-06-12,8236.187
2006-06-13,7904.182
2006-06-14,7955.131
2006-06-15,8214.447
2006-06-16,8173.241
2006-06-19,8255.56
2006-06-20,8181.834
2006-06-21,8227.314
2006-06-22,8239.353
2006-06-23,8210.196
2006-06-26,8326.522
2006-06-27,8223.41
2006-06-28,8185.536
2006-06-29,8317.357
2006-06-30,8644.79
2006-07-03,8713.795
2006-07-04,8725.705
2006-07-05,8593.636
2006-07-06,8675.596
2006-07-07,8716.04
2006-07-10,8664.646
2006-07-11,8642.765
2006-07-12,8596.445
2006-07-13,8473.841
2006-07-14,8401.59
2006-07-17,8184.431
2006-07-18,8179.943
2006-07-19,8275.671
2006-07-20,8432.958
2006-07-21,8428.081
2006-07-24,8485.51
2006-07-25,8492.841
2006-07-26,8489.065
2006-07-27,8618.448
2006-07-28,8651.705
2006-07-31,8611.312
2006-08-01,8611.985
2006-08-02,8880.948
2006-08-03,8900.374
2006-08-04,9013.77
2006-08-07,8926.847
2006-08-08,8891.887
2006-08-09,8922.128
2006-08-10,8839.291
2006-08-11,8831.059
2006-08-14,8943.68
2006-08-15,9054.276
2006-08-16,9094.32
2006-08-17,9114.876
2006-08-18,9114.371
2006-08-21,9138.604
2006-08-22,9096.488
2006-08-23,9049.956
2006-08-24,8968.674
2006-08-25,8956.782
2006-08-28,8992.15
2006-08-29,9015.344
2006-08-30,9194.997
2006-08-31,9172.753
2006-09-01,9151.249
2006-09-04,9197.044
2006-09-05,9131.437
2006-09-06,9177.034
2006-09-07,9078.827
2006-09-08,9073.494
2006-09-11,9038.697
2006-09-12,9045.052
2006-09-13,9162.608
2006-09-14,9246.765
2006-09-15,9153.755
2006-09-18,9209.771
2006-09-19,9203.636
2006-09-20,9220.601
2006-09-21,9313.067
2006-09-22,9293.51
2006-09-25,9276.702
2006-09-26,9324.969
2006-09-27,9391.015
2006-09-28,9364.109
2006-09-29,9397.528
2006-10-02,9433.56
2006-10-03,9407.478
2006-10-04,9394.301
2006-10-05,9452.622
2006-10-06,9319.893
2006-10-09,9408.146
2006-10-10,9454.856
2006-10-11,9462.157
2006-10-12,9498.647
2006-10-13,9461.898
2006-10-16,9522.022
2006-10-17,9504.676
2006-10-18,9553.117
2006-10-19,9646.153
2006-10-20,9672.385
2006-10-23,9726.728
2006-10-24,9688.313
2006-10-25,9829.258
2006-10-26,9856.583
2006-10-27,9758.445
2006-10-30,9690.37
2006-10-31,9809.987
2006-11-01,9894.542
2006-11-02,9854.624
2006-11-03,9867.343
2006-11-06,9988.772
2006-11-07,10064.39
2006-11-08,10048.67
2006-11-09,10050.212
2006-11-10,10053.103
2006-11-13,9989.025
2006-11-14,9996.379
2006-11-15,10035.406
2006-11-16,10024.067
2006-11-17,9985.843
2006-11-20,9980.385
2006-11-21,10052.905
2006-11-22,10299.166
2006-11-23,10294.778
2006-11-24,10377.773
2006-11-27,10275.568
2006-11-28,10148.415
2006-11-29,10348.929
2006-11-30,10450.459
2006-12-01,10446.084
2006-12-04,10569.687
2006-12-05,10692.944
2006-12-06,10677.452
2006-12-07,10658.175
2006-12-08,10679.14
2006-12-11,10691.011
2006-12-12,10769.791
2006-12-13,10752.236
2006-12-14,10824.04
2006-12-15,10781.074
2006-12-18,10799.179
2006-12-19,10766.254
2006-12-20,10748.607
2006-12-21,10728.648
2006-12-22,10766.769
2006-12-25,10766.769
2006-12-26,10748.938
2006-12-27,10819.944
2006-12-28,10860.05
2006-12-29,10911.088
2007-01-01,10911.088
2007-01-02,11130.172
2007-01-03,11069.138
2007-01-04,10829.434
2007-01-05,10789.836
2007-01-08,10792.996
2007-01-09,10892.998
2007-01-10,10802.033
2007-01-11,10791.68
2007-01-12,10840.623
2007-01-15,10949.871
2007-01-16,10934.956
2007-01-17,10953.897
2007-01-18,10971.07
2007-01-19,10974.904
2007-01-22,11064.902
2007-01-23,11123.784
2007-01-24,11170.674
2007-01-25,11089.646
2007-01-26,10994.164
2007-01-29,11002.065
2007-01-30,11040.0
2007-01-31,11209.23
2007-02-01,11322.516
2007-02-02,11452.705
2007-02-05,11416.275
2007-02-06,11502.121
2007-02-07,11683.738
2007-02-08,11591.066
2007-02-09,11742.436
2007-02-12,11624.666
2007-02-13,11664.362
2007-02-14,11867.019
2007-02-15,11913.093
2007-02-16,11917.392
2007-02-19,11962.158
2007-02-20,11822.686
2007-02-21,11683.809
2007-02-22,11693.646
2007-02-23,11744.188
2007-02-26,11616.634
2007-02-27,11370.721
2007-02-28,11229.411
2007-03-01,11064.262
2007-03-02,11215.301
2007-03-05,10906.554
2007-03-06,10997.969
2007-03-07,11055.538
2007-03-08,11220.214
2007-03-09,11255.376
2007-03-12,11370.241
2007-03-13,11318.414
2007-03-14,11082.852
2007-03-15,11157.46
2007-03-16,11218.977
2007-03-19,11411.473
2007-03-20,11423.661
2007-03-21,11536.071
2007-03-22,11748.537
2007-03-23,11684.889
2007-03-26,11672.227
2007-03-27,11666.364
2007-03-28,11552.355
2007-03-29,11746.483
2007-03-30,11786.389
2007-04-02,11807.439
2007-04-03,11910.582
2007-04-04,11950.816
2007-04-05,12005.638
2007-04-06,12005.638
2007-04-09,11942.245
2007-04-10,12170.94
2007-04-11,12034.827
2007-04-12,12007.833
2007-04-13,12086.232
2007-04-16,12298.943
2007-04-17,12358.006
2007-04-18,12456.747
2007-04-19,12565.872
2007-04-20,12627.788
2007-04-23,12624.348
2007-04-24,12489.414
2007-04-25,12633.952
2007-04-26,12629.092
2007-04-27,12603.239
2007-04-30,12607.379
2007-05-01,12485.572
2007-05-02,12728.753
2007-05-03,12683.827
2007-05-04,12704.179
2007-05-07,12818.187
2007-05-08,12708.519
2007-05-09,12728.7
2007-05-10,12682.504
2007-05-11,12701.073
2007-05-14,12686.115
2007-05-15,12713.519
2007-05-16,12619.032
2007-05-17,12542.965
2007-05-18,12645.304
2007-05-21,12673.759
2007-05-22,12731.333
2007-05-23,12927.599
2007-05-24,12812.816
2007-05-25,12776.865
2007-05-28,12776.865
2007-05-29,12865.78
2007-05-30,12715.606
2007-05-31,12878.798
2007-06-01,12800.046
2007-06-04,12892.913
2007-06-05,12930.25
2007-06-06,12633.808
2007-06-07,12351.659
2007-06-08,12193.635
2007-06-11,12355.497
2007-06-12,12211.636
2007-06-13,12201.538
2007-06-14,12387.149
2007-06-15,12490.888
2007-06-18,12419.202
2007-06-19,12475.88
2007-06-20,12496.35
2007-06-21,12477.133
2007-06-22,12390.87
2007-06-25,12369.66
2007-06-26,12333.289
2007-06-27,12220.586
2007-06-28,12333.09
2007-06-29,12553.653
2007-07-02,12731.909
2007-07-03,12894.493
2007-07-04,12982.806
2007-07-05,12989.283
2007-07-06,13001.538
2007-07-09,13038.692
2007-07-10,13040.63
2007-07-11,13177.478
2007-07-12,13198.229
2007-07-13,13264.071
2007-07-16,13336.932
2007-07-17,13362.444
2007-07-18,13391.707
2007-07-19,13501.837
2007-07-20,13476.651
2007-07-23,13502.011
2007-07-24,13457.685
2007-07-25,13276.944
2007-07-26,13069.997
2007-07-27,12778.145
2007-07-30,12876.254
2007-07-31,13026.444
2007-08-01,12868.314
2007-08-02,13008.778
2007-08-03,13039.315
2007-08-06,12972.013
2007-08-07,13047.872
2007-08-08,13346.548
2007-08-09,12875.183
2007-08-10,12557.175
2007-08-13,12658.804
2007-08-14,12575.061
2007-08-15,12230.094
2007-08-16,11651.653
2007-08-17,11967.357
2007-08-20,12344.966
2007-08-21,12293.716
2007-08-22,12717.265
2007-08-23,12768.422
2007-08-24,12883.354
2007-08-27,12996.192
2007-08-28,12677.401
2007-08-29,12694.001
2007-08-30,12774.353
2007-08-31,12968.529
2007-09-03,13010.758
2007-09-04,13130.187
2007-09-05,12973.746
2007-09-06,12959.71
2007-09-07,12738.226
2007-09-10,12525.442
2007-09-11,12892.081
2007-09-12,12949.341
2007-09-13,13033.3
2007-09-14,12986.399
2007-09-17,12742.659
2007-09-18,12874.006
2007-09-19,13294.691
2007-09-20,13369.151
2007-09-21,13400.594
2007-09-24,13405.235
2007-09-25,13367.685
2007-09-26,13532.033
2007-09-27,13711.114
2007-09-28,13682.462
2007-10-01,13900.051
2007-10-02,13883.698
2007-10-03,13830.861
2007-10-04,13808.908
2007-10-05,13881.921
2007-10-08,13798.615
2007-10-09,14010.714
2007-10-10,14081.394
2007-10-11,14159.769
2007-10-12,13952.753
2007-10-15,13994.996
2007-10-16,13766.375
2007-10-17,13846.836
2007-10-18,13744.196
2007-10-19,13648.79
2007-10-22,13331.251
2007-10-23,13712.22
2007-10-24,13542.746
2007-10-25,13731.408
2007-10-26,13877.159
2007-10-29,13934.248
2007-10-30,13975.517
2007-10-31,14241.43
2007-11-01,14026.478
2007-11-02,13945.669
2007-11-05,13898.635
2007-11-06,14191.158
2007-11-07,14351.981
2007-11-08,14256.763
2007-11-09,14116.923
2007-11-12,13917.276
2007-11-13,13844.515
2007-11-14,13966.16
2007-11-15,13670.985
2007-11-16,13406.164
2007-11-19,13046.237
2007-11-20,13348.731
2007-11-21,12961.149
2007-11-22,13034.809
2007-11-23,13321.163
2007-11-26,13404.831
2007-11-27,13271.511
2007-11-28,13504.646
2007-11-29,13629.189
2007-11-30,13685.759
2007-12-03,13836.987
2007-12-04,13827.389
2007-12-05,13868.412
2007-12-06,13790.443
2007-12-07,13976.016
2007-12-10,14091.964
2007-12-11,14080.183
2007-12-12,14130.082
2007-12-13,13778.941
2007-12-14,13557.932
2007-12-17,13227.234
2007-12-18,13178.123
2007-12-19,13221.932
2007-12-20,13272.23
2007-12-21,13386.071
2007-12-24,13417.467
2007-12-25,13417.467
2007-12-26,13512.15
2007-12-27,13561.615
2007-12-28,13780.636
2007-12-31,13703.627
2008-01-01,13703.627
2008-01-02,13698.876
2008-01-03,13529.155
2008-01-04,13214.796
2008-01-07,13059.025
2008-01-08,13221.086
2008-01-09,12961.781
2008-01-10,12798.79
2008-01-11,12734.655
2008-01-14,13024.69
2008-01-15,12456.347
2008-01-16,11965.854
2008-01-17,11983.596
2008-01-18,11915.531
2008-01-21,11174.531
2008-01-22,11624.383
2008-01-23,11460.803
2008-01-24,11881.491
2008-01-25,11981.845
2008-01-28,11850.007
2008-01-29,12058.107
2008-01-30,12207.836
2008-01-31,12131.603
2008-02-01,12416.165
2008-02-04,12706.024
2008-02-05,12291.84
2008-02-06,12265.541
2008-02-07,12031.902
2008-02-08,12004.721
2008-02-11,12051.288
2008-02-12,12551.273
2008-02-13,12581.488
2008-02-14,12744.735
2008-02-15,12577.774
2008-02-18,12748.957
2008-02-19,12978.443
2008-02-20,12706.291
2008-02-21,12976.581
2008-02-22,12931.865
2008-02-25,13207.323
2008-02-26,13281.997
2008-02-27,13411.523
2008-02-28,13365.518
2008-02-29,13213.943
2008-03-03,13154.149
2008-03-04,13105.52
2008-03-05,13377.999
2008-03-06,13418.569
2008-03-07,13254.661
2008-03-10,12971.944
2008-03-11,12956.043
2008-03-12,13219.004
2008-03-13,13165.867
2008-03-14,13115.037
2008-03-17,12918.505
2008-03-18,13318.445
2008-03-19,12974.165
2008-03-20,12786.334
2008-03-21,12786.334
2008-03-24,12768.126
2008-03-25,13309.22
2008-03-26,13419.243
2008-03-27,13569.205
2008-03-28,13577.108
2008-03-31,13709.078
2008-04-01,13710.154
2008-04-02,13691.672
2008-04-03,13578.487
2008-04-04,13770.587
2008-04-07,13994.386
2008-04-08,13995.563
2008-04-09,13873.648
2008-04-10,13859.661
2008-04-11,13630.798
2008-04-14,13556.911
2008-04-15,13640.963
2008-04-16,13934.001
2008-04-17,13778.089
2008-04-18,13628.07
2008-04-21,13623.401
2008-04-22,13624.367
2008-04-23,13543.887
2008-04-24,13518.173
2008-04-25,13673.952
2008-04-28,13505.417
2008-04-29,13333.029
2008-04-30,13619.843
2008-05-01,13516.775
2008-05-02,13556.62
2008-05-05,13745.482
2008-05-06,13714.609
2008-05-07,13538.112
2008-05-08,13801.791
2008-05-09,13773.029
2008-05-12,13833.543
2008-05-13,13897.505
2008-05-14,14003.679
2008-05-15,14299.267
2008-05-16,14582.984
2008-05-19,14632.14
2008-05-20,14544.549
2008-05-21,14638.832
2008-05-22,14376.361
2008-05-23,14455.869
2008-05-26,14444.441
2008-05-27,14254.752
2008-05-28,14247.995
2008-05-29,14200.962
2008-05-30,14466.436
2008-06-02,14350.375
2008-06-03,14381.005
2008-06-04,14258.231
2008-06-05,14339.162
2008-06-06,14310.259
2008-06-09,14312.385
2008-06-10,13932.758
2008-06-11,13795.189
2008-06-12,13732.038
2008-06-13,13709.583
2008-06-16,13897.246
2008-06-17,14280.767
2008-06-18,14008.558
2008-06-19,13988.968
2008-06-20,13993.134
2008-06-23,13780.698
2008-06-24,13682.379
2008-06-25,13880.366
2008-06-26,13829.885
2008-06-27,13654.658
2008-06-30,13572.776
2008-07-01,13379.874
2008-07-02,13512.24
2008-07-03,13069.437
2008-07-04,13002.719
2008-07-07,13065.322
2008-07-08,12668.602
2008-07-09,13126.706
2008-07-10,13099.001
2008-07-11,12892.053
2008-07-14,12918.306
2008-07-15,12630.468
2008-07-16,12481.883
2008-07-17,12951.433
2008-07-18,12836.907
2008-07-21,13116.61
2008-07-22,13054.323
2008-07-23,13219.136
2008-07-24,12990.601
2008-07-25,12941.565
2008-07-28,12893.067
2008-07-29,12825.973
2008-07-30,13051.287
2008-07-31,13203.976
2008-08-01,12971.574
2008-08-04,12849.621
2008-08-05,12944.528
2008-08-06,13031.871
2008-08-07,12843.891
2008-08-08,12654.626
2008-08-11,12692.677
2008-08-12,12560.196
2008-08-13,12265.873
2008-08-14,12481.558
2008-08-15,12541.812
2008-08-18,12500.871
2008-08-19,12177.899
2008-08-20,12252.422
2008-08-21,12424.568
2008-08-22,12514.55
2008-08-25,12424.467
2008-08-26,12285.838
2008-08-27,12477.762
2008-08-28,12642.909
2008-08-29,12614.906
2008-09-01,12471.213
2008-09-02,12509.034
2008-09-03,12182.941
2008-09-04,11776.003
2008-09-05,11354.931
2008-09-08,11582.438
2008-09-09,11313.846
2008-09-10,11122.003
2008-09-11,10826.572
2008-09-12,11282.506
2008-09-15,10947.926
2008-09-16,10760.007
2008-09-17,10705.199
2008-09-18,10936.595
2008-09-19,11729.1
2008-09-22,11845.004
2008-09-23,11609.128
2008-09-24,11550.228
2008-09-25,11639.068
2008-09-26,11268.161
2008-09-29,10488.272
2008-09-30,9999.167
2008-10-01,10035.11
2008-10-02,9558.103
2008-10-03,9908.99
2008-10-06,8656.562
2008-10-07,8606.103
2008-10-08,8168.037
2008-10-09,8263.006
2008-10-10,7649.357
2008-10-13,8480.777
2008-10-14,8839.308
2008-10-15,8333.526
2008-10-16,7865.216
2008-10-17,8158.289
2008-10-20,8428.822
2008-10-21,8195.717
2008-10-22,7428.819
2008-10-23,7144.957
2008-10-24,6634.995
2008-10-27,6312.456
2008-10-28,6305.911
2008-10-29,7018.967
2008-10-30,7338.947
2008-10-31,7432.149
2008-11-03,7610.422
2008-11-04,8379.269
2008-11-05,8090.337
2008-11-06,7419.1
2008-11-07,7377.736
2008-11-10,7638.512
2008-11-11,7191.227
2008-11-12,6910.273
2008-11-13,6894.258
2008-11-14,6995.555
2008-11-17,6853.342
2008-11-18,6754.724
2008-11-19,6533.442
2008-11-20,6132.398
2008-11-21,6003.991
2008-11-24,6481.186
2008-11-25,6740.233
2008-11-26,6646.539
2008-11-27,6902.313
2008-11-28,6925.381
2008-12-01,6705.183
2008-12-02,6765.169
2008-12-03,6746.057
2008-12-04,6829.754
2008-12-05,6578.04
2008-12-08,7104.679
2008-12-09,7156.458
2008-12-10,7042.166
2008-12-11,7063.994
2008-12-12,7027.645
2008-12-15,7199.918
2008-12-16,7196.969
2008-12-17,7503.859
2008-12-18,7524.152
2008-12-19,7232.654
2008-12-22,7186.153
2008-12-23,7167.019
2008-12-24,7192.311
2008-12-25,7192.311
2008-12-26,7226.427
2008-12-29,7333.993
2008-12-30,7303.016
2008-12-31,7186.133
2009-01-01,7186.133
2009-01-02,7546.092
2009-01-05,7831.02
2009-01-06,7766.599
2009-01-07,7683.519
2009-01-08,7782.939
2009-01-09,7663.601
2009-01-12,7569.351
2009-01-13,7347.01
2009-01-14,6941.115
2009-01-15,6982.609
2009-01-16,7211.71
2009-01-19,7047.501
2009-01-20,6789.547
2009-01-21,6822.749
2009-01-22,6828.072
2009-01-23,6647.733
2009-01-26,7040.549
2009-01-27,6976.169
2009-01-28,7132.889
2009-01-29,7016.772
2009-01-30,7026.058
2009-02-02,6886.009
2009-02-03,7073.898
2009-02-04,7134.389
2009-02-05,6974.281
2009-02-06,7137.384
2009-02-09,7254.186
2009-02-10,7144.225
2009-02-11,6988.743
2009-02-12,6945.932
2009-02-13,7177.339
2009-02-16,7097.172
2009-02-17,6821.204
2009-02-18,6690.507
2009-02-19,6781.757
2009-02-20,6603.153
2009-02-23,6700.386
2009-02-24,6533.637
2009-02-25,6380.74
2009-02-26,6567.545
2009-02-27,6305.757
2009-03-02,6018.405
2009-03-03,5821.393
2009-03-04,5951.229
2009-03-05,5716.074
2009-03-06,5557.779
2009-03-09,5564.528
2009-03-10,5807.104
2009-03-11,5958.155
2009-03-12,5932.324
2009-03-13,5995.974
2009-03-16,6144.764
2009-03-17,6178.46
2009-03-18,6182.636
2009-03-19,6477.892
2009-03-20,6369.993
2009-03-23,6406.48
2009-03-24,6425.628
2009-03-25,6490.709
2009-03-26,6658.355
2009-03-27,6483.416
2009-03-30,6323.441
2009-03-31,6373.393
2009-04-01,6603.726
2009-04-02,6916.432
2009-04-03,6619.458
2009-04-06,6739.936
2009-04-07,6538.805
2009-04-08,6434.862
2009-04-09,6424.367
2009-04-10,6424.367
2009-04-13,6479.097
2009-04-14,6582.385
2009-04-15,6504.791
2009-04-16,6886.272
2009-04-17,7057.847
2009-04-20,6818.894
2009-04-21,6782.814
2009-04-22,7009.471
2009-04-23,7114.184
2009-04-24,7355.744
2009-04-27,7223.244
2009-04-28,7159.705
2009-04-29,7404.282
2009-04-30,7541.38
2009-05-01,7646.476
2009-05-04,8035.893
2009-05-05,7996.501
2009-05-06,8139.163
2009-05-07,8187.753
2009-05-08,8231.479
2009-05-11,8396.279
2009-05-12,8306.948
2009-05-13,8143.647
2009-05-14,8127.78
2009-05-15,8287.532
2009-05-18,8429.837
2009-05-19,8605.804
2009-05-20,8794.076
2009-05-21,8784.481
2009-05-22,8925.765
2009-05-25,8830.673
2009-05-26,8663.834
2009-05-27,8659.726
2009-05-28,8461.62
2009-05-29,8538.264
2009-06-01,8539.401
2009-06-02,8745.977
2009-06-03,8582.495
2009-06-04,8654.413
2009-06-05,8544.609
2009-06-08,8327.975
2009-06-09,8571.403
2009-06-10,8706.682
2009-06-11,8826.115
2009-06-12,8781.936
2009-06-15,8638.513
2009-06-16,8610.937
2009-06-17,8362.002
2009-06-18,8505.047
2009-06-19,8525.795
2009-06-22,8251.32
2009-06-23,8241.269
2009-06-24,8521.03
2009-06-25,8322.084
2009-06-26,8254.349
2009-06-29,8561.831
2009-06-30,8553.285
2009-07-01,8726.212
2009-07-02,8546.69
2009-07-03,8429.456
2009-07-06,8296.958
2009-07-07,8339.482
2009-07-08,8271.52
2009-07-09,8300.969
2009-07-10,8241.616
2009-07-13,8231.71
2009-07-14,8276.706
2009-07-15,8518.466
2009-07-16,8606.123
2009-07-17,8695.414
2009-07-20,8827.438
2009-07-21,8964.239
2009-07-22,8935.587
2009-07-23,9095.677
2009-07-24,9084.171
2009-07-27,9132.801
2009-07-28,9144.374
2009-07-29,8804.666
2009-07-30,9077.132
2009-07-31,9166.063
2009-08-03,9482.808
2009-08-04,9485.543
2009-08-05,9589.443
2009-08-06,9630.856
2009-08-07,9473.24
2009-08-10,9445.43
2009-08-11,9326.992
2009-08-12,9479.676
2009-08-13,9734.525
2009-08-14,9734.971
2009-08-17,9496.266
2009-08-18,9424.552
2009-08-19,9399.699
2009-08-20,9575.917
2009-08-21,9798.857
2009-08-24,9913.478
2009-08-25,9989.883
2009-08-26,9843.57
2009-08-27,9815.935
2009-08-28,10009.152
2009-08-31,9892.963
2009-09-01,9879.734
2009-09-02,9538.297
2009-09-03,9540.799
2009-09-04,9701.504
2009-09-07,9861.553
2009-09-08,10038.561
2009-09-09,10131.994
2009-09-10,10146.072
2009-09-11,10133.865
2009-09-14,10110.386
2009-09-15,10071.9
2009-09-16,10314.489
2009-09-17,10270.476
2009-09-18,10271.398
2009-09-21,10200.681
2009-09-22,10405.081
2009-09-23,10288.47
2009-09-24,9973.872
2009-09-25,10020.938
2009-09-28,10113.751
2009-09-29,10036.73
2009-09-30,10096.441
2009-10-01,9959.713
2009-10-02,9814.424
2009-10-05,9816.206
2009-10-06,10039.178
2009-10-07,9933.866
2009-10-08,10013.845
2009-10-09,9952.909
2009-10-12,10078.158
2009-10-13,9993.879
2009-10-14,10240.012
2009-10-15,10284.971
2009-10-16,10242.974
2009-10-19,10348.554
2009-10-20,10323.876
2009-10-21,10411.892
2009-10-22,10245.5
2009-10-23,10320.703
2009-10-26,10128.559
2009-10-27,10100.035
2009-10-28,9894.105
2009-10-29,9925.719
2009-10-30,9810.076
2009-11-02,9915.056
2009-11-03,9804.265
2009-11-04,9982.511
2009-11-05,10107.397
2009-11-06,10074.211
2009-11-09,10321.028
2009-11-10,10252.115
2009-11-11,10329.542
2009-11-12,10171.646
2009-11-13,10168.624
2009-11-16,10412.748
2009-11-17,10218.763
2009-11-18,10374.705
2009-11-19,10178.501
2009-11-20,10135.883
2009-11-23,10344.011
2009-11-24,10146.494
