Date,EUROPE SMALL CAP Small Cap
2005-11-10,189.899
2005-11-11,190.09
2005-11-14,190.352
2005-11-15,189.359
2005-11-16,187.647
2005-11-17,189.538
2005-11-18,189.804
2005-11-21,190.677
2005-11-22,190.633
2005-11-23,192.597
2005-11-24,192.517
2005-11-25,192.608
2005-11-28,193.199
2005-11-29,192.992
2005-11-30,193.904
2005-12-01,194.047
2005-12-02,195.357
2005-12-05,196.406
2005-12-06,197.075
2005-12-07,196.956
2005-12-08,198.478
2005-12-09,199.472
2005-12-12,201.341
2005-12-13,201.479
2005-12-14,202.485
2005-12-15,201.498
2005-12-16,202.916
2005-12-19,202.554
2005-12-20,201.696
2005-12-21,201.199
2005-12-22,202.697
2005-12-23,203.56
2005-12-26,203.56
2005-12-27,203.913
2005-12-28,204.617
2005-12-29,204.901
2005-12-30,204.292
2006-01-02,205.121
2006-01-03,210.43
2006-01-04,214.765
2006-01-05,214.87
2006-01-06,216.737
2006-01-09,216.117
2006-01-10,214.834
2006-01-11,216.754
2006-01-12,216.995
2006-01-13,216.936
2006-01-16,218.182
2006-01-17,216.133
2006-01-18,214.91
2006-01-19,217.668
2006-01-20,218.092
2006-01-23,219.922
2006-01-24,220.566
2006-01-25,222.714
2006-01-26,223.401
2006-01-27,224.619
2006-01-30,224.288
2006-01-31,225.236
2006-02-01,226.737
2006-02-02,226.232
2006-02-03,224.227
2006-02-06,224.772
2006-02-07,223.418
2006-02-08,222.842
2006-02-09,225.035
2006-02-10,224.348
2006-02-13,224.337
2006-02-14,223.527
2006-02-15,224.963
2006-02-16,225.279
2006-02-17,227.475
2006-02-20,229.111
2006-02-21,228.81
2006-02-22,229.103
2006-02-23,230.698
2006-02-24,230.85
2006-02-27,231.562
2006-02-28,230.776
2006-03-01,232.513
2006-03-02,232.906
2006-03-03,233.685
2006-03-06,234.971
2006-03-07,230.186
2006-03-08,227.782
2006-03-09,229.571
2006-03-10,229.239
2006-03-13,231.518
2006-03-14,234.256
2006-03-15,236.158
2006-03-16,239.516
2006-03-17,240.971
2006-03-20,241.978
2006-03-21,240.206
2006-03-22,241.115
2006-03-23,239.534
2006-03-24,241.601
2006-03-27,241.567
2006-03-28,241.983
2006-03-29,240.33
2006-03-30,243.911
2006-03-31,242.865
2006-04-03,244.724
2006-04-04,247.488
2006-04-05,248.342
2006-04-06,249.25
2006-04-07,246.741
2006-04-10,246.289
2006-04-11,244.727
2006-04-12,243.009
2006-04-13,243.79
2006-04-14,243.79
2006-04-17,247.501
2006-04-18,248.217
2006-04-19,251.562
2006-04-20,252.149
2006-04-21,254.657
2006-04-24,255.809
2006-04-25,256.9
2006-04-26,258.434
2006-04-27,257.929
2006-04-28,259.094
2006-05-01,260.165
2006-05-02,262.819
2006-05-03,262.532
2006-05-04,266.138
2006-05-05,269.885
2006-05-08,270.805
2006-05-09,272.284
2006-05-10,272.927
2006-05-11,274.811
2006-05-12,270.479
2006-05-15,261.249
2006-05-16,259.611
2006-05-17,253.055
2006-05-18,246.67
2006-05-19,245.268
2006-05-22,234.986
2006-05-23,244.295
2006-05-24,238.907
2006-05-25,241.832
2006-05-26,247.462
2006-05-29,250.317
2006-05-30,247.182
2006-05-31,248.143
2006-06-01,247.922
2006-06-02,253.12
2006-06-05,252.237
2006-06-06,243.439
2006-06-07,241.57
2006-06-08,231.627
2006-06-09,235.325
2006-06-12,231.877
2006-06-13,223.69
2006-06-14,225.006
2006-06-15,233.645
2006-06-16,232.652
2006-06-19,232.507
2006-06-20,232.413
2006-06-21,233.257
2006-06-22,234.063
2006-06-23,233.635
2006-06-26,234.26
2006-06-27,234.964
2006-06-28,233.135
2006-06-29,235.383
2006-06-30,243.76
2006-07-03,245.804
2006-07-04,246.464
2006-07-05,242.499
2006-07-06,244.306
2006-07-07,244.872
2006-07-10,242.901
2006-07-11,241.522
2006-07-12,240.837
2006-07-13,237.293
2006-07-14,233.729
2006-07-17,228.264
2006-07-18,226.619
2006-07-19,232.125
2006-07-20,234.197
2006-07-21,232.684
2006-07-24,233.607
2006-07-25,234.203
2006-07-26,234.85
2006-07-27,239.827
2006-07-28,240.19
2006-07-31,241.38
2006-08-01,240.765
2006-08-02,243.607
2006-08-03,241.177
2006-08-04,244.709
2006-08-07,243.11
2006-08-08,243.024
2006-08-09,243.677
2006-08-10,239.535
2006-08-11,240.095
2006-08-14,240.041
2006-08-15,241.774
2006-08-16,244.532
2006-08-17,245.277
2006-08-18,244.77
2006-08-21,247.008
2006-08-22,245.391
2006-08-23,245.193
2006-08-24,244.863
2006-08-25,244.683
2006-08-28,245.94
2006-08-29,245.802
2006-08-30,248.482
2006-08-31,248.097
2006-09-01,249.907
2006-09-04,252.261
2006-09-05,251.008
2006-09-06,248.592
2006-09-07,244.741
2006-09-08,244.286
2006-09-11,242.468
2006-09-12,244.605
2006-09-13,245.461
2006-09-14,248.075
2006-09-15,247.274
2006-09-18,247.876
2006-09-19,248.454
2006-09-20,249.327
2006-09-21,250.597
2006-09-22,250.483
2006-09-25,248.816
2006-09-26,249.875
2006-09-27,251.677
2006-09-28,252.075
2006-09-29,252.32
2006-10-02,253.973
2006-10-03,252.776
2006-10-04,253.023
2006-10-05,254.912
2006-10-06,253.28
2006-10-09,253.753
2006-10-10,254.216
2006-10-11,254.443
2006-10-12,255.945
2006-10-13,256.515
2006-10-16,257.811
2006-10-17,255.88
2006-10-18,257.359
2006-10-19,259.224
2006-10-20,260.251
2006-10-23,259.689
2006-10-24,260.404
2006-10-25,262.063
2006-10-26,264.288
2006-10-27,264.518
2006-10-30,263.565
2006-10-31,266.166
2006-11-01,267.682
2006-11-02,267.191
2006-11-03,266.248
2006-11-06,268.159
2006-11-07,271.32
2006-11-08,270.847
2006-11-09,272.488
2006-11-10,274.386
2006-11-13,274.283
2006-11-14,274.737
2006-11-15,276.129
2006-11-16,276.717
2006-11-17,275.039
2006-11-20,275.099
2006-11-21,276.637
2006-11-22,279.422
2006-11-23,279.414
2006-11-24,280.481
2006-11-27,277.5
2006-11-28,276.841
2006-11-29,281.192
2006-11-30,284.328
2006-12-01,285.567
2006-12-04,285.685
2006-12-05,286.788
2006-12-06,287.751
2006-12-07,288.078
2006-12-08,289.268
2006-12-11,288.973
2006-12-12,290.037
2006-12-13,290.977
2006-12-14,291.53
2006-12-15,291.264
2006-12-18,290.983
2006-12-19,291.976
2006-12-20,293.853
2006-12-21,294.438
2006-12-22,294.141
2006-12-25,294.141
2006-12-26,293.639
2006-12-27,295.317
2006-12-28,296.512
2006-12-29,297.754
2007-01-01,297.754
2007-01-02,302.876
2007-01-03,301.076
2007-01-04,296.778
2007-01-05,293.858
2007-01-08,294.651
2007-01-09,295.242
2007-01-10,292.677
2007-01-11,294.233
2007-01-12,296.476
2007-01-15,299.913
2007-01-16,298.689
2007-01-17,299.174
2007-01-18,299.626
2007-01-19,300.459
2007-01-22,301.701
2007-01-23,302.922
2007-01-24,303.718
2007-01-25,304.098
2007-01-26,301.437
2007-01-29,302.688
2007-01-30,303.477
2007-01-31,303.887
2007-02-01,307.602
2007-02-02,308.732
2007-02-05,309.383
2007-02-06,311.235
2007-02-07,313.614
2007-02-08,311.751
2007-02-09,312.503
2007-02-12,310.349
2007-02-13,311.706
2007-02-14,316.912
2007-02-15,317.307
2007-02-16,316.41
2007-02-19,318.543
2007-02-20,318.643
2007-02-21,317.223
2007-02-22,317.66
2007-02-23,318.957
2007-02-26,319.91
2007-02-27,308.866
2007-02-28,305.097
2007-03-01,301.025
2007-03-02,302.081
2007-03-05,293.93
2007-03-06,298.414
2007-03-07,302.649
2007-03-08,307.847
2007-03-09,307.497
2007-03-12,308.877
2007-03-13,306.511
2007-03-14,299.869
2007-03-15,305.604
2007-03-16,307.392
2007-03-19,311.518
2007-03-20,312.726
2007-03-21,316.09
2007-03-22,319.962
2007-03-23,319.248
2007-03-26,319.032
2007-03-27,318.823
2007-03-28,317.883
2007-03-29,319.962
2007-03-30,320.352
2007-04-02,323.234
2007-04-03,326.263
2007-04-04,327.291
2007-04-05,329.331
2007-04-06,329.331
2007-04-09,327.495
2007-04-10,331.96
2007-04-11,332.053
2007-04-12,331.144
2007-04-13,333.189
2007-04-16,336.309
2007-04-17,336.702
2007-04-18,335.764
2007-04-19,334.116
2007-04-20,336.703
2007-04-23,336.952
2007-04-24,335.457
2007-04-25,338.866
2007-04-26,338.063
2007-04-27,339.229
2007-04-30,338.948
2007-05-01,338.009
2007-05-02,339.073
2007-05-03,337.594
2007-05-04,340.433
2007-05-07,341.493
2007-05-08,336.876
2007-05-09,337.377
2007-05-10,336.353
2007-05-11,335.965
2007-05-14,336.53
2007-05-15,338.595
2007-05-16,338.417
2007-05-17,337.114
2007-05-18,338.945
2007-05-21,339.302
2007-05-22,340.471
2007-05-23,343.596
2007-05-24,340.939
2007-05-25,340.512
2007-05-28,340.975
2007-05-29,342.132
2007-05-30,340.021
2007-05-31,343.964
2007-06-01,345.543
2007-06-04,346.497
2007-06-05,345.943
2007-06-06,339.404
2007-06-07,332.895
2007-06-08,330.064
2007-06-11,332.459
2007-06-12,330.271
2007-06-13,329.839
2007-06-14,333.799
2007-06-15,338.293
2007-06-18,338.613
2007-06-19,338.551
2007-06-20,339.729
2007-06-21,336.012
2007-06-22,336.576
2007-06-25,335.399
2007-06-26,334.575
2007-06-27,332.335
2007-06-28,336.541
2007-06-29,338.74
2007-07-02,342.647
2007-07-03,345.343
2007-07-04,347.181
2007-07-05,345.873
2007-07-06,346.512
2007-07-09,348.27
2007-07-10,348.345
2007-07-11,348.838
2007-07-12,351.402
2007-07-13,352.855
2007-07-16,352.111
2007-07-17,351.754
2007-07-18,350.345
2007-07-19,353.471
2007-07-20,352.223
2007-07-23,351.639
2007-07-24,348.177
2007-07-25,340.915
2007-07-26,333.209
2007-07-27,328.383
2007-07-30,330.13
2007-07-31,336.487
2007-08-01,331.169
2007-08-02,331.865
2007-08-03,331.741
2007-08-06,326.492
2007-08-07,328.009
2007-08-08,333.533
2007-08-09,325.557
2007-08-10,316.552
2007-08-13,319.819
2007-08-14,316.387
2007-08-15,311.549
2007-08-16,298.1
2007-08-17,302.891
2007-08-20,304.775
2007-08-21,304.04
2007-08-22,311.278
2007-08-23,314.973
2007-08-24,317.024
2007-08-27,318.198
2007-08-28,313.504
2007-08-29,314.957
2007-08-30,317.718
2007-08-31,322.176
2007-09-03,323.25
2007-09-04,325.099
2007-09-05,322.268
2007-09-06,323.46
2007-09-07,320.021
2007-09-10,316.203
2007-09-11,322.041
2007-09-12,322.909
2007-09-13,321.696
2007-09-14,316.439
2007-09-17,310.949
2007-09-18,312.654
2007-09-19,320.696
2007-09-20,321.11
2007-09-21,323.4
2007-09-24,323.189
2007-09-25,320.0
2007-09-26,320.558
2007-09-27,321.825
2007-09-28,320.994
2007-10-01,323.61
2007-10-02,325.286
2007-10-03,326.957
2007-10-04,328.569
2007-10-05,330.743
2007-10-08,330.256
2007-10-09,331.37
2007-10-10,334.814
2007-10-11,338.469
2007-10-12,336.374
2007-10-15,337.114
2007-10-16,333.573
2007-10-17,338.08
2007-10-18,336.991
2007-10-19,335.076
2007-10-22,327.128
2007-10-23,334.497
2007-10-24,332.5
2007-10-25,337.07
2007-10-26,338.787
2007-10-29,340.775
2007-10-30,339.087
2007-10-31,344.911
2007-11-01,341.261
2007-11-02,342.164
2007-11-05,337.782
2007-11-06,342.016
2007-11-07,341.481
2007-11-08,338.874
2007-11-09,332.781
2007-11-12,327.862
2007-11-13,328.043
2007-11-14,331.683
2007-11-15,324.368
2007-11-16,320.1
2007-11-19,310.352
2007-11-20,313.424
2007-11-21,304.128
2007-11-22,304.949
2007-11-23,308.991
2007-11-26,310.364
2007-11-27,308.625
2007-11-28,312.666
2007-11-29,313.708
2007-11-30,315.692
2007-12-03,313.953
2007-12-04,308.875
2007-12-05,310.691
2007-12-06,309.956
2007-12-07,313.453
2007-12-10,316.226
2007-12-11,316.202
2007-12-12,316.161
2007-12-13,307.942
2007-12-14,305.123
2007-12-17,296.746
2007-12-18,297.047
2007-12-19,295.524
2007-12-20,295.148
2007-12-21,298.331
2007-12-24,298.949
2007-12-25,298.949
2007-12-26,300.744
2007-12-27,303.214
2007-12-28,306.982
2007-12-31,306.314
2008-01-01,306.314
2008-01-02,306.96
2008-01-03,303.982
2008-01-04,298.689
2008-01-07,292.395
2008-01-08,293.386
2008-01-09,284.906
2008-01-10,280.307
2008-01-11,279.733
2008-01-14,283.872
2008-01-15,276.658
2008-01-16,268.608
2008-01-17,269.669
2008-01-18,266.331
2008-01-21,251.275
2008-01-22,258.607
2008-01-23,253.719
2008-01-24,265.915
2008-01-25,268.988
2008-01-28,267.491
2008-01-29,273.886
2008-01-30,273.592
2008-01-31,273.251
2008-02-01,279.954
2008-02-04,283.31
2008-02-05,273.023
2008-02-06,272.808
2008-02-07,265.805
2008-02-08,266.915
2008-02-11,265.314
2008-02-12,274.652
2008-02-13,275.482
2008-02-14,278.726
2008-02-15,276.113
2008-02-18,278.644
2008-02-19,281.987
2008-02-20,278.416
2008-02-21,283.491
2008-02-22,282.221
2008-02-25,286.308
2008-02-26,290.079
2008-02-27,293.769
2008-02-28,290.46
2008-02-29,287.48
2008-03-03,283.528
2008-03-04,282.161
2008-03-05,286.784
2008-03-06,286.377
2008-03-07,281.72
2008-03-10,277.64
2008-03-11,279.791
2008-03-12,286.476
2008-03-13,283.424
2008-03-14,282.467
2008-03-17,274.398
2008-03-18,279.57
2008-03-19,273.907
2008-03-20,269.01
2008-03-21,269.01
2008-03-24,268.645
2008-03-25,279.521
2008-03-26,282.26
2008-03-27,289.0
2008-03-28,287.531
2008-03-31,290.534
2008-04-01,293.359
2008-04-02,295.13
2008-04-03,293.034
2008-04-04,295.537
2008-04-07,297.136
2008-04-08,292.929
2008-04-09,293.435
2008-04-10,291.693
2008-04-11,289.695
2008-04-14,288.008
2008-04-15,288.639
2008-04-16,295.444
2008-04-17,294.883
2008-04-18,296.565
2008-04-21,296.844
2008-04-22,297.586
2008-04-23,296.489
2008-04-24,291.835
2008-04-25,294.49
2008-04-28,296.815
2008-04-29,293.544
2008-04-30,296.047
2008-05-01,293.755
2008-05-02,297.585
2008-05-05,298.634
2008-05-06,299.898
2008-05-07,299.897
2008-05-08,301.807
2008-05-09,299.115
2008-05-12,302.402
2008-05-13,300.83
2008-05-14,300.804
2008-05-15,302.359
2008-05-16,305.836
2008-05-19,308.249
2008-05-20,305.21
2008-05-21,306.261
2008-05-22,306.064
2008-05-23,304.076
2008-05-26,302.875
2008-05-27,299.845
2008-05-28,300.231
2008-05-29,299.626
2008-05-30,300.098
2008-06-02,297.835
2008-06-03,299.301
2008-06-04,297.002
2008-06-05,299.45
2008-06-06,299.221
2008-06-09,295.943
2008-06-10,288.156
2008-06-11,285.343
2008-06-12,284.368
2008-06-13,284.914
2008-06-16,287.733
2008-06-17,290.635
2008-06-18,285.345
2008-06-19,282.765
2008-06-20,281.937
2008-06-23,277.316
2008-06-24,275.345
2008-06-25,278.706
2008-06-26,276.019
2008-06-27,274.787
2008-06-30,274.833
2008-07-01,268.39
2008-07-02,265.444
2008-07-03,261.579
2008-07-04,259.31
2008-07-07,261.298
2008-07-08,256.577
2008-07-09,261.368
2008-07-10,258.225
2008-07-11,254.559
2008-07-14,255.274
2008-07-15,251.131
2008-07-16,250.688
2008-07-17,259.363
2008-07-18,262.514
2008-07-21,266.655
2008-07-22,264.788
2008-07-23,268.161
2008-07-24,262.288
2008-07-25,260.06
2008-07-28,258.43
2008-07-29,256.174
2008-07-30,260.525
2008-07-31,260.8
2008-08-01,258.955
2008-08-04,257.436
2008-08-05,260.07
2008-08-06,262.446
2008-08-07,261.118
2008-08-08,257.912
2008-08-11,260.739
2008-08-12,258.13
2008-08-13,251.615
2008-08-14,253.001
2008-08-15,252.065
2008-08-18,251.944
2008-08-19,246.146
2008-08-20,246.508
2008-08-21,248.898
2008-08-22,251.592
2008-08-25,250.35
2008-08-26,248.163
2008-08-27,249.108
2008-08-28,251.637
2008-08-29,253.796
2008-09-01,250.77
2008-09-02,251.894
2008-09-03,247.522
2008-09-04,241.217
2008-09-05,234.865
2008-09-08,239.342
2008-09-09,234.767
2008-09-10,230.597
2008-09-11,226.267
2008-09-12,232.831
2008-09-15,227.464
2008-09-16,220.188
2008-09-17,218.598
2008-09-18,219.34
2008-09-19,232.115
2008-09-22,232.711
2008-09-23,228.313
2008-09-24,226.192
2008-09-25,226.457
2008-09-26,221.066
2008-09-29,206.232
2008-09-30,203.253
2008-10-01,202.02
2008-10-02,198.083
2008-10-03,198.338
2008-10-06,180.447
2008-10-07,178.861
2008-10-08,169.426
2008-10-09,169.529
2008-10-10,158.873
2008-10-13,171.412
2008-10-14,176.704
2008-10-15,166.732
2008-10-16,157.032
2008-10-17,158.017
2008-10-20,158.784
2008-10-21,158.576
2008-10-22,149.343
2008-10-23,145.281
2008-10-24,136.012
2008-10-27,128.458
2008-10-28,129.692
2008-10-29,140.734
2008-10-30,144.849
2008-10-31,146.33
2008-11-03,149.812
2008-11-04,159.177
2008-11-05,158.377
2008-11-06,148.617
2008-11-07,149.197
2008-11-10,151.421
2008-11-11,143.734
2008-11-12,138.422
2008-11-13,136.458
2008-11-14,137.209
2008-11-17,134.698
2008-11-18,133.222
2008-11-19,128.883
2008-11-20,122.738
2008-11-21,121.533
2008-11-24,130.21
2008-11-25,131.756
2008-11-26,131.247
2008-11-27,135.139
2008-11-28,133.72
2008-12-01,126.834
2008-12-02,128.692
2008-12-03,127.863
2008-12-04,127.813
2008-12-05,123.729
2008-12-08,131.157
2008-12-09,132.353
2008-12-10,135.038
2008-12-11,136.991
2008-12-12,135.059
2008-12-15,138.451
2008-12-16,139.415
2008-12-17,143.624
2008-12-18,145.202
2008-12-19,138.868
2008-12-22,137.412
2008-12-23,138.112
2008-12-24,138.739
2008-12-25,138.739
2008-12-26,139.104
2008-12-29,141.461
2008-12-30,142.749
2008-12-31,140.823
2009-01-01,140.823
2009-01-02,146.277
2009-01-05,147.043
2009-01-06,147.961
2009-01-07,150.218
2009-01-08,149.604
2009-01-09,148.175
2009-01-12,144.77
2009-01-13,140.156
2009-01-14,135.546
2009-01-15,133.776
2009-01-16,137.233
2009-01-19,133.502
2009-01-20,128.092
2009-01-21,127.396
2009-01-22,127.619
2009-01-23,124.592
2009-01-26,130.074
2009-01-27,131.342
2009-01-28,135.979
2009-01-29,132.948
2009-01-30,131.869
2009-02-02,127.767
2009-02-03,130.681
2009-02-04,133.315
2009-02-05,133.651
2009-02-06,137.3
2009-02-09,141.71
2009-02-10,138.413
2009-02-11,135.883
2009-02-12,133.544
2009-02-13,136.283
2009-02-16,133.641
2009-02-17,128.259
2009-02-18,126.837
2009-02-19,127.938
2009-02-20,123.623
2009-02-23,122.971
2009-02-24,121.411
2009-02-25,121.875
2009-02-26,124.11
2009-02-27,122.649
2009-03-02,117.259
2009-03-03,115.465
2009-03-04,119.616
2009-03-05,116.105
2009-03-06,114.903
2009-03-09,112.44
2009-03-10,117.297
2009-03-11,118.185
2009-03-12,118.965
2009-03-13,121.488
2009-03-16,124.973
2009-03-17,123.822
2009-03-18,124.232
2009-03-19,131.606
2009-03-20,130.761
2009-03-23,133.706
2009-03-24,134.321
2009-03-25,134.757
2009-03-26,135.153
2009-03-27,132.095
2009-03-30,127.653
2009-03-31,131.394
2009-04-01,134.048
2009-04-02,142.257
2009-04-03,144.191
2009-04-06,144.28
2009-04-07,141.393
2009-04-08,141.137
2009-04-09,144.87
2009-04-10,144.87
2009-04-13,146.175
2009-04-14,149.436
2009-04-15,149.8
2009-04-16,151.626
2009-04-17,152.5
2009-04-20,145.478
2009-04-21,145.927
2009-04-22,149.191
2009-04-23,150.798
2009-04-24,155.851
2009-04-27,154.245
2009-04-28,151.45
2009-04-29,157.169
2009-04-30,159.927
2009-05-01,160.875
2009-05-04,165.425
2009-05-05,168.871
2009-05-06,170.174
2009-05-07,171.141
2009-05-08,173.385
2009-05-11,171.025
2009-05-12,171.891
2009-05-13,165.164
2009-05-14,166.467
2009-05-15,169.33
2009-05-18,171.373
2009-05-19,176.451
2009-05-20,180.83
2009-05-21,177.767
2009-05-22,180.362
2009-05-25,180.453
2009-05-26,179.481
2009-05-27,180.835
2009-05-28,179.087
2009-05-29,181.64
2009-06-01,186.818
2009-06-02,190.497
2009-06-03,186.801
2009-06-04,185.574
2009-06-05,184.245
2009-06-08,180.895
2009-06-09,184.093
2009-06-10,187.073
2009-06-11,189.909
2009-06-12,188.282
2009-06-15,182.432
2009-06-16,182.509
2009-06-17,176.436
2009-06-18,176.984
2009-06-19,178.486
2009-06-22,172.494
2009-06-23,173.035
2009-06-24,178.22
2009-06-25,176.518
2009-06-26,179.977
2009-06-29,182.187
2009-06-30,180.675
2009-07-01,184.699
2009-07-02,180.557
2009-07-03,179.489
2009-07-06,175.538
2009-07-07,175.877
2009-07-08,171.815
2009-07-09,173.546
2009-07-10,171.514
2009-07-13,173.237
2009-07-14,176.756
2009-07-15,182.816
2009-07-16,183.223
2009-07-17,183.303
2009-07-20,187.05
2009-07-21,189.084
2009-07-22,189.271
2009-07-23,192.475
2009-07-24,192.119
2009-07-27,192.675
2009-07-28,189.959
2009-07-29,189.622
2009-07-30,193.788
2009-07-31,197.076
2009-08-03,204.692
2009-08-04,204.389
2009-08-05,205.723
2009-08-06,206.91
2009-08-07,205.841
2009-08-10,205.297
2009-08-11,202.164
2009-08-12,204.788
2009-08-13,209.098
2009-08-14,209.164
2009-08-17,201.408
2009-08-18,204.815
2009-08-19,205.187
2009-08-20,209.282
2009-08-21,213.838
2009-08-24,217.368
2009-08-25,218.522
2009-08-26,215.742
2009-08-27,214.066
2009-08-28,219.209
2009-08-31,216.881
2009-09-01,212.379
2009-09-02,208.478
2009-09-03,211.383
2009-09-04,214.595
2009-09-07,220.121
2009-09-08,224.885
2009-09-09,228.032
2009-09-10,228.88
2009-09-11,231.37
2009-09-14,229.849
2009-09-15,230.944
2009-09-16,235.911
2009-09-17,238.579
2009-09-18,236.475
2009-09-21,232.769
2009-09-22,236.915
2009-09-23,237.106
2009-09-24,230.983
2009-09-25,229.367
2009-09-28,231.28
2009-09-29,231.148
2009-09-30,232.109
2009-10-01,228.589
2009-10-02,223.851
2009-10-05,226.13
2009-10-06,233.759
2009-10-07,233.149
2009-10-08,238.362
2009-10-09,238.242
2009-10-12,240.788
2009-10-13,239.184
2009-10-14,245.072
2009-10-15,246.031
2009-10-16,243.97
2009-10-19,247.311
2009-10-20,246.642
2009-10-21,246.649
2009-10-22,243.264
2009-10-23,242.437
2009-10-26,237.721
2009-10-27,233.513
2009-10-28,224.871
2009-10-29,231.561
2009-10-30,228.025
2009-11-02,227.629
2009-11-03,222.462
2009-11-04,231.228
2009-11-05,233.562
2009-11-06,234.189
2009-11-09,239.929
2009-11-10,237.857
2009-11-11,239.462
2009-11-12,239.029
2009-11-13,240.663
2009-11-16,245.668
2009-11-17,242.303
2009-11-18,243.856
2009-11-19,237.253
2009-11-20,235.041
2009-11-23,240.247
2009-11-24,238.183
2009-11-25,239.279
2009-11-26,230.464
2009-11-27,233.816
2009-11-30,230.316
2009-12-01,237.77
2009-12-02,239.178
2009-12-03,238.995
2009-12-04,237.608
2009-12-07,236.247
2009-12-08,231.218
2009-12-09,228.271
2009-12-10,229.53
2009-12-11,229.045
2009-12-14,230.574
2009-12-15,229.322
2009-12-16,232.284
2009-12-17,227.361
2009-12-18,225.876
2009-12-21,227.648
2009-12-22,227.102
2009-12-23,229.139
2009-12-24,229.137
2009-12-25,229.137
2009-12-28,230.499
2009-12-29,232.203
2009-12-30,231.564
2009-12-31,232.944
2010-01-01,232.944
2010-01-04,239.213
2010-01-05,240.412
2010-01-06,241.278
2010-01-07,241.593
2010-01-08,243.053
2010-01-11,247.04
2010-01-12,243.915
2010-01-13,244.399
2010-01-14,245.682
2010-01-15,243.711
2010-01-18,244.791
2010-01-19,244.093
2010-01-20,239.243
2010-01-21,236.251
2010-01-22,233.712
2010-01-25,234.53
2010-01-26,232.735
2010-01-27,231.8
2010-01-28,230.215
2010-01-29,230.546
2010-02-01,231.721
2010-02-02,235.971
2010-02-03,234.591
2010-02-04,226.853
2010-02-05,219.997
2010-02-08,218.611
2010-02-09,219.632
2010-02-10,220.504
2010-02-11,220.794
2010-02-12,219.563
2010-02-15,219.17
2010-02-16,222.366
2010-02-17,225.677
2010-02-18,226.062
2010-02-19,224.452
2010-02-22,226.413
2010-02-23,224.1
2010-02-24,223.869
2010-02-25,218.963
2010-02-26,222.684
2010-03-01,222.634
2010-03-02,225.998
2010-03-03,229.595
2010-03-04,229.34
2010-03-05,232.512
2010-03-08,232.949
2010-03-09,231.639
2010-03-10,234.783
2010-03-11,235.265
2010-03-12,238.282
2010-03-15,235.4
2010-03-16,239.037
2010-03-17,241.126
2010-03-18,238.605
2010-03-19,236.295
2010-03-22,236.555
2010-03-23,238.518
2010-03-24,236.158
2010-03-25,238.378
2010-03-26,239.379
2010-03-29,240.279
2010-03-30,239.652
2010-03-31,241.389
2010-04-01,245.395
2010-04-02,245.395
2010-04-05,244.958
2010-04-06,246.262
2010-04-07,245.686
2010-04-08,244.911
2010-04-09,249.016
2010-04-12,251.221
2010-04-13,249.288
2010-04-14,252.632
2010-04-15,253.599
2010-04-16,249.923
2010-04-19,246.495
2010-04-20,250.429
2010-04-21,249.612
2010-04-22,246.504
2010-04-23,250.59
2010-04-26,252.442
2010-04-27,245.966
2010-04-28,238.735
2010-04-29,243.402
2010-04-30,243.992
2010-05-03,243.045
2010-05-04,233.818
2010-05-05,227.016
2010-05-06,222.045
2010-05-07,210.68
2010-05-10,227.814
2010-05-11,224.147
2010-05-12,229.236
2010-05-13,227.805
2010-05-14,219.63
2010-05-17,215.759
2010-05-18,218.124
2010-05-19,210.102
2010-05-20,203.774
2010-05-21,207.241
2010-05-24,205.618
2010-05-25,196.477
2010-05-26,202.189
2010-05-27,208.818
2010-05-28,209.244
2010-05-31,209.537
2010-06-01,210.011
2010-06-02,208.787
2010-06-03,212.374
2010-06-04,206.329
2010-06-07,202.18
2010-06-08,199.322
2010-06-09,205.25
2010-06-10,209.552
2010-06-11,209.998
2010-06-14,216.562
2010-06-15,218.499
2010-06-16,217.851
2010-06-17,218.255
2010-06-18,219.867
2010-06-21,221.559
2010-06-22,219.852
2010-06-23,217.911
2010-06-24,215.254
2010-06-25,213.548
2010-06-28,216.146
2010-06-29,207.561
2010-06-30,207.979
2010-07-01,205.916
2010-07-02,209.726
2010-07-05,208.96
2010-07-06,215.912
2010-07-07,217.077
2010-07-08,220.287
2010-07-09,220.12
2010-07-12,220.006
2010-07-13,224.969
2010-07-14,225.788
2010-07-15,226.73
2010-07-16,224.59
2010-07-19,222.472
2010-07-20,220.394
2010-07-21,223.179
2010-07-22,228.08
2010-07-23,228.981
2010-07-26,232.727
2010-07-27,233.76
2010-07-28,233.321
2010-07-29,234.851
2010-07-30,232.963
2010-08-02,240.948
2010-08-03,241.866
2010-08-04,240.401
2010-08-05,240.832
2010-08-06,241.673
2010-08-09,243.386
2010-08-10,237.634
2010-08-11,229.661
2010-08-12,226.997
2010-08-13,226.431
2010-08-16,228.224
2010-08-17,231.589
2010-08-18,231.0
2010-08-19,229.502
2010-08-20,224.238
2010-08-23,224.927
2010-08-24,221.035
2010-08-25,218.43
2010-08-26,222.221
2010-08-27,223.297
2010-08-30,223.394
2010-08-31,223.681
2010-09-01,230.666
2010-09-02,231.661
2010-09-03,233.853
2010-09-06,234.954
2010-09-07,231.043
2010-09-08,233.718
2010-09-09,235.733
2010-09-10,236.082
2010-09-13,240.415
2010-09-14,242.161
2010-09-15,243.211
2010-09-16,242.921
2010-09-17,242.539
2010-09-20,245.062
2010-09-21,246.352
2010-09-22,248.371
