Date,SINGAPORE SMID CAP SMID (Small+Mid Cap)
2005-11-09,516.545
2005-11-10,514.467
2005-11-11,514.26
2005-11-14,509.25
2005-11-15,507.825
2005-11-16,511.026
2005-11-17,513.402
2005-11-18,520.086
2005-11-21,516.276
2005-11-22,514.625
2005-11-23,521.573
2005-11-24,524.253
2005-11-25,521.518
2005-11-28,523.447
2005-11-29,521.772
2005-11-30,523.615
2005-12-01,522.74
2005-12-02,529.345
2005-12-05,530.472
2005-12-06,524.986
2005-12-07,526.339
2005-12-08,526.551
2005-12-09,529.684
2005-12-12,531.925
2005-12-13,533.025
2005-12-14,535.451
2005-12-15,537.037
2005-12-16,535.989
2005-12-19,538.533
2005-12-20,536.278
2005-12-21,537.212
2005-12-22,532.856
2005-12-23,537.291
2005-12-26,537.291
2005-12-27,537.83
2005-12-28,539.207
2005-12-29,542.566
2005-12-30,544.527
2006-01-02,544.616
2006-01-03,554.728
2006-01-04,562.095
2006-01-05,564.943
2006-01-06,568.858
2006-01-09,573.184
2006-01-10,573.781
2006-01-11,576.802
2006-01-12,574.786
2006-01-13,572.078
2006-01-16,571.262
2006-01-17,568.354
2006-01-18,567.204
2006-01-19,572.913
2006-01-20,573.74
2006-01-23,571.393
2006-01-24,573.024
2006-01-25,577.745
2006-01-26,578.222
2006-01-27,586.086
2006-01-30,584.042
2006-01-31,586.753
2006-02-01,588.699
2006-02-02,592.035
2006-02-03,589.299
2006-02-06,596.518
2006-02-07,599.845
2006-02-08,594.36
2006-02-09,599.51
2006-02-10,600.291
2006-02-13,601.239
2006-02-14,601.543
2006-02-15,596.885
2006-02-16,595.149
2006-02-17,595.808
2006-02-20,597.861
2006-02-21,598.218
2006-02-22,593.512
2006-02-23,600.164
2006-02-24,603.469
2006-02-27,609.971
2006-02-28,613.249
2006-03-01,616.238
2006-03-02,619.693
2006-03-03,619.31
2006-03-06,620.504
2006-03-07,612.71
2006-03-08,612.387
2006-03-09,612.996
2006-03-10,611.915
2006-03-13,616.532
2006-03-14,620.179
2006-03-15,623.385
2006-03-16,624.169
2006-03-17,624.148
2006-03-20,627.273
2006-03-21,624.114
2006-03-22,622.945
2006-03-23,625.113
2006-03-24,628.202
2006-03-27,634.148
2006-03-28,641.392
2006-03-29,643.497
2006-03-30,646.061
2006-03-31,651.666
2006-04-03,654.407
2006-04-04,652.865
2006-04-05,658.259
2006-04-06,657.868
2006-04-07,656.627
2006-04-10,652.557
2006-04-11,651.705
2006-04-12,652.968
2006-04-13,656.285
2006-04-14,656.316
2006-04-17,661.151
2006-04-18,663.246
2006-04-19,672.058
2006-04-20,671.389
2006-04-21,674.455
2006-04-24,674.742
2006-04-25,673.997
2006-04-26,674.76
2006-04-27,678.887
2006-04-28,675.559
2006-05-01,676.996
2006-05-02,681.16
2006-05-03,684.809
2006-05-04,681.474
2006-05-05,681.876
2006-05-08,689.8
2006-05-09,689.316
2006-05-10,692.061
2006-05-11,686.627
2006-05-12,685.327
2006-05-15,659.096
2006-05-16,650.515
2006-05-17,662.864
2006-05-18,648.349
2006-05-19,644.365
2006-05-22,617.945
2006-05-23,629.944
2006-05-24,626.303
2006-05-25,617.919
2006-05-26,627.876
2006-05-29,624.392
2006-05-30,628.501
2006-05-31,613.794
2006-06-01,612.294
2006-06-02,622.303
2006-06-05,620.636
2006-06-06,611.134
2006-06-07,603.406
2006-06-08,581.183
2006-06-09,587.671
2006-06-12,585.207
2006-06-13,573.477
2006-06-14,570.508
2006-06-15,578.219
2006-06-16,596.455
2006-06-19,588.608
2006-06-20,582.361
2006-06-21,583.374
2006-06-22,588.034
2006-06-23,584.301
2006-06-26,587.151
2006-06-27,588.189
2006-06-28,586.988
2006-06-29,597.126
2006-06-30,613.132
2006-07-03,615.27
2006-07-04,621.719
2006-07-05,613.894
2006-07-06,620.184
2006-07-07,621.605
2006-07-10,621.818
2006-07-11,614.848
2006-07-12,612.417
2006-07-13,609.686
2006-07-14,596.712
2006-07-17,579.681
2006-07-18,583.807
2006-07-19,584.14
2006-07-20,594.955
2006-07-21,591.938
2006-07-24,588.762
2006-07-25,595.84
2006-07-26,598.131
2006-07-27,610.45
2006-07-28,609.118
2006-07-31,620.256
2006-08-01,619.096
2006-08-02,619.72
2006-08-03,621.95
2006-08-04,624.223
2006-08-07,625.532
2006-08-08,628.583
2006-08-09,629.044
2006-08-10,624.109
2006-08-11,623.047
2006-08-14,625.951
2006-08-15,625.124
2006-08-16,633.657
2006-08-17,637.894
2006-08-18,641.36
2006-08-21,640.037
2006-08-22,641.603
2006-08-23,642.05
2006-08-24,634.999
2006-08-25,634.052
2006-08-28,627.988
2006-08-29,635.159
2006-08-30,639.273
2006-08-31,647.847
2006-09-01,647.325
2006-09-04,657.465
2006-09-05,658.101
2006-09-06,660.679
2006-09-07,652.703
2006-09-08,654.751
2006-09-11,647.977
2006-09-12,648.474
2006-09-13,654.468
2006-09-14,657.95
2006-09-15,657.341
2006-09-18,661.849
2006-09-19,661.525
2006-09-20,661.945
2006-09-21,664.644
2006-09-22,659.365
2006-09-25,658.2
2006-09-26,657.479
2006-09-27,667.487
2006-09-28,666.93
2006-09-29,673.834
2006-10-02,680.325
2006-10-03,679.562
2006-10-04,678.756
2006-10-05,688.066
2006-10-06,690.508
2006-10-09,686.793
2006-10-10,695.914
2006-10-11,695.29
2006-10-12,697.988
2006-10-13,698.751
2006-10-16,699.188
2006-10-17,695.257
2006-10-18,697.735
2006-10-19,701.155
2006-10-20,704.896
2006-10-23,704.466
2006-10-24,704.747
2006-10-25,712.071
2006-10-26,719.858
2006-10-27,719.151
2006-10-30,712.148
2006-10-31,717.571
2006-11-01,725.898
2006-11-02,724.889
2006-11-03,726.288
2006-11-06,728.529
2006-11-07,735.059
2006-11-08,727.052
2006-11-09,729.196
2006-11-10,734.931
2006-11-13,733.816
2006-11-14,737.781
2006-11-15,734.208
2006-11-16,738.055
2006-11-17,742.077
2006-11-20,737.79
2006-11-21,744.985
2006-11-22,757.31
2006-11-23,760.669
2006-11-24,756.987
2006-11-27,762.147
2006-11-28,747.855
2006-11-29,758.725
2006-11-30,765.666
2006-12-01,766.432
2006-12-04,765.82
2006-12-05,785.332
2006-12-06,781.064
2006-12-07,781.37
2006-12-08,765.98
2006-12-11,770.285
2006-12-12,771.693
2006-12-13,769.208
2006-12-14,774.263
2006-12-15,775.827
2006-12-18,772.32
2006-12-19,763.921
2006-12-20,772.365
2006-12-21,771.296
2006-12-22,779.712
2006-12-25,779.712
2006-12-26,779.41
2006-12-27,786.044
2006-12-28,794.652
2006-12-29,802.915
2007-01-01,802.915
2007-01-02,805.067
2007-01-03,816.764
2007-01-04,805.398
2007-01-05,808.604
2007-01-08,802.662
2007-01-09,805.062
2007-01-10,791.981
2007-01-11,795.214
2007-01-12,806.683
2007-01-15,818.684
2007-01-16,819.076
2007-01-17,822.317
2007-01-18,837.508
2007-01-19,846.625
2007-01-22,864.347
2007-01-23,866.819
2007-01-24,875.544
2007-01-25,864.066
2007-01-26,858.727
2007-01-29,869.165
2007-01-30,873.699
2007-01-31,867.912
2007-02-01,879.525
2007-02-02,885.45
2007-02-05,890.942
2007-02-06,897.523
2007-02-07,903.024
2007-02-08,905.784
2007-02-09,898.936
2007-02-12,884.577
2007-02-13,879.026
2007-02-14,885.704
2007-02-15,898.364
2007-02-16,893.056
2007-02-19,892.601
2007-02-20,891.351
2007-02-21,908.399
2007-02-22,914.388
2007-02-23,924.422
2007-02-26,931.277
2007-02-27,916.645
2007-02-28,878.545
2007-03-01,881.215
2007-03-02,873.593
2007-03-05,828.231
2007-03-06,853.574
2007-03-07,855.847
2007-03-08,873.227
2007-03-09,883.92
2007-03-12,902.495
2007-03-13,893.916
2007-03-14,863.512
2007-03-15,878.044
2007-03-16,881.819
2007-03-19,893.55
2007-03-20,898.32
2007-03-21,908.329
2007-03-22,921.311
2007-03-23,920.337
2007-03-26,920.419
2007-03-27,930.942
2007-03-28,923.846
2007-03-29,931.691
2007-03-30,934.168
2007-04-02,939.381
2007-04-03,950.64
2007-04-04,958.116
2007-04-05,963.419
2007-04-06,963.419
2007-04-09,974.204
2007-04-10,974.013
2007-04-11,978.238
2007-04-12,967.954
2007-04-13,970.913
2007-04-16,979.345
2007-04-17,976.729
2007-04-18,971.392
2007-04-19,947.285
2007-04-20,965.743
2007-04-23,973.58
2007-04-24,975.207
2007-04-25,978.925
2007-04-26,988.08
2007-04-27,986.665
2007-04-30,984.138
2007-05-01,983.285
2007-05-02,993.856
2007-05-03,998.886
2007-05-04,1006.575
2007-05-07,1004.94
2007-05-08,997.207
2007-05-09,1006.955
2007-05-10,1007.867
2007-05-11,1000.819
2007-05-14,1015.929
2007-05-15,1008.975
2007-05-16,1011.724
2007-05-17,1013.141
2007-05-18,1011.457
2007-05-21,1013.434
2007-05-22,1012.789
2007-05-23,1021.894
2007-05-24,1016.429
2007-05-25,1005.831
2007-05-28,1012.039
2007-05-29,1008.087
2007-05-30,998.448
2007-05-31,1000.0
2007-06-01,1011.899
2007-06-04,1029.825
2007-06-05,1035.883
2007-06-06,1034.859
2007-06-07,1029.865
2007-06-08,1015.723
2007-06-11,1028.256
2007-06-12,1035.805
2007-06-13,1034.666
2007-06-14,1046.163
2007-06-15,1050.375
2007-06-18,1063.279
2007-06-19,1068.896
2007-06-20,1078.336
2007-06-21,1084.578
2007-06-22,1079.973
2007-06-25,1069.973
2007-06-26,1053.482
2007-06-27,1049.377
2007-06-28,1054.377
2007-06-29,1070.857
2007-07-02,1069.725
2007-07-03,1080.152
2007-07-04,1083.266
2007-07-05,1081.884
2007-07-06,1080.613
2007-07-09,1096.03
2007-07-10,1102.592
2007-07-11,1092.725
2007-07-12,1104.185
2007-07-13,1112.226
2007-07-16,1106.141
2007-07-17,1105.518
2007-07-18,1084.329
2007-07-19,1089.088
2007-07-20,1111.748
2007-07-23,1105.441
2007-07-24,1116.473
2007-07-25,1100.998
2007-07-26,1081.502
2007-07-27,1052.234
2007-07-30,1058.785
2007-07-31,1053.601
2007-08-01,1013.672
2007-08-02,1018.096
2007-08-03,1027.664
2007-08-06,996.437
2007-08-07,993.424
2007-08-08,1021.768
2007-08-09,1017.779
2007-08-10,991.865
2007-08-13,999.548
2007-08-14,998.903
2007-08-15,961.562
2007-08-16,913.193
2007-08-17,898.836
2007-08-20,955.353
2007-08-21,934.313
2007-08-22,970.394
2007-08-23,995.476
2007-08-24,988.876
2007-08-27,1008.741
2007-08-28,992.055
2007-08-29,983.919
2007-08-30,979.929
2007-08-31,999.807
2007-09-03,999.339
2007-09-04,995.261
2007-09-05,1011.787
2007-09-06,1023.764
2007-09-07,1030.986
2007-09-10,1022.101
2007-09-11,1043.776
2007-09-12,1052.012
2007-09-13,1054.111
2007-09-14,1060.43
2007-09-17,1035.766
2007-09-18,1031.793
2007-09-19,1071.585
2007-09-20,1068.046
2007-09-21,1062.5
2007-09-24,1102.578
2007-09-25,1096.002
2007-09-26,1110.724
2007-09-27,1124.384
2007-09-28,1133.386
2007-10-01,1164.716
2007-10-02,1173.034
2007-10-03,1169.338
2007-10-04,1167.749
2007-10-05,1190.051
2007-10-08,1202.222
2007-10-09,1206.62
2007-10-10,1198.817
2007-10-11,1226.236
2007-10-12,1220.264
2007-10-15,1219.965
2007-10-16,1197.042
2007-10-17,1212.506
2007-10-18,1206.207
2007-10-19,1186.503
2007-10-22,1153.548
2007-10-23,1169.757
2007-10-24,1158.962
2007-10-25,1181.309
2007-10-26,1202.269
2007-10-29,1217.731
2007-10-30,1216.086
2007-10-31,1216.416
2007-11-01,1225.289
2007-11-02,1201.961
2007-11-05,1187.869
2007-11-06,1196.495
2007-11-07,1198.884
2007-11-08,1199.009
2007-11-09,1174.611
2007-11-12,1140.686
2007-11-13,1130.241
2007-11-14,1143.555
2007-11-15,1127.805
2007-11-16,1111.534
2007-11-19,1108.823
2007-11-20,1107.527
2007-11-21,1068.67
2007-11-22,1058.986
2007-11-23,1071.205
2007-11-26,1099.646
2007-11-27,1085.4
2007-11-28,1085.022
2007-11-29,1109.672
2007-11-30,1119.492
2007-12-03,1109.736
2007-12-04,1121.783
2007-12-05,1131.811
2007-12-06,1133.997
2007-12-07,1143.148
2007-12-10,1134.738
2007-12-11,1141.471
2007-12-12,1130.129
2007-12-13,1117.719
2007-12-14,1110.371
2007-12-17,1072.03
2007-12-18,1077.766
2007-12-19,1080.475
2007-12-20,1080.072
2007-12-21,1096.023
2007-12-24,1107.413
2007-12-25,1107.413
2007-12-26,1116.485
2007-12-27,1118.068
2007-12-28,1117.612
2007-12-31,1139.657
2008-01-01,1139.657
2008-01-02,1132.921
2008-01-03,1115.428
2008-01-04,1125.193
2008-01-07,1096.873
2008-01-08,1096.478
2008-01-09,1091.272
2008-01-10,1083.564
2008-01-11,1079.892
2008-01-14,1064.186
2008-01-15,1042.345
2008-01-16,1006.222
2008-01-17,1024.693
2008-01-18,1008.636
2008-01-21,948.881
2008-01-22,911.322
2008-01-23,951.843
2008-01-24,970.71
2008-01-25,1018.478
2008-01-28,989.094
2008-01-29,992.669
2008-01-30,981.596
2008-01-31,989.863
2008-02-01,1004.1
2008-02-04,1030.547
2008-02-05,1016.923
2008-02-06,996.619
2008-02-07,995.402
2008-02-08,994.846
2008-02-11,980.533
2008-02-12,993.983
2008-02-13,997.248
2008-02-14,1024.391
2008-02-15,1039.953
2008-02-18,1038.655
2008-02-19,1045.634
2008-02-20,1032.817
2008-02-21,1039.391
2008-02-22,1043.265
2008-02-25,1049.383
2008-02-26,1048.631
2008-02-27,1064.256
2008-02-28,1062.508
2008-02-29,1050.446
2008-03-03,1021.901
2008-03-04,1023.758
2008-03-05,1011.968
2008-03-06,1019.516
2008-03-07,1001.12
2008-03-10,981.616
2008-03-11,983.704
2008-03-12,1002.883
2008-03-13,974.787
2008-03-14,983.366
2008-03-17,964.66
2008-03-18,974.373
2008-03-19,968.693
2008-03-20,951.689
2008-03-21,951.689
2008-03-24,982.268
2008-03-25,1009.834
2008-03-26,1016.113
2008-03-27,1027.281
2008-03-28,1035.891
2008-03-31,1038.692
2008-04-01,1037.485
2008-04-02,1052.376
2008-04-03,1053.233
2008-04-04,1052.312
2008-04-07,1059.09
2008-04-08,1047.19
2008-04-09,1034.034
2008-04-10,1047.631
2008-04-11,1062.245
2008-04-14,1039.489
2008-04-15,1051.941
2008-04-16,1065.05
2008-04-17,1074.862
2008-04-18,1062.808
2008-04-21,1081.51
2008-04-22,1084.593
2008-04-23,1084.453
2008-04-24,1079.156
2008-04-25,1078.744
2008-04-28,1079.27
2008-04-29,1078.027
2008-04-30,1080.974
2008-05-01,1078.455
2008-05-02,1100.108
2008-05-05,1111.913
2008-05-06,1114.54
2008-05-07,1108.709
2008-05-08,1092.086
2008-05-09,1094.198
2008-05-12,1100.571
2008-05-13,1099.42
2008-05-14,1094.993
2008-05-15,1099.437
2008-05-16,1113.431
2008-05-19,1112.666
2008-05-20,1105.603
2008-05-21,1112.358
2008-05-22,1101.152
2008-05-23,1093.317
2008-05-26,1075.594
2008-05-27,1077.819
2008-05-28,1081.15
2008-05-29,1090.082
2008-05-30,1093.439
2008-06-02,1094.66
2008-06-03,1086.242
2008-06-04,1081.713
2008-06-05,1076.338
2008-06-06,1082.255
2008-06-09,1062.149
2008-06-10,1037.365
2008-06-11,1039.028
2008-06-12,1027.068
2008-06-13,1015.431
2008-06-16,1028.144
2008-06-17,1031.244
2008-06-18,1031.916
2008-06-19,1019.737
2008-06-20,1023.026
2008-06-23,1014.071
2008-06-24,1009.854
2008-06-25,1011.335
2008-06-26,1015.776
2008-06-27,1003.426
2008-06-30,1002.967
2008-07-01,990.551
2008-07-02,996.256
2008-07-03,975.69
2008-07-04,975.203
2008-07-07,985.911
2008-07-08,963.972
2008-07-09,978.256
2008-07-10,972.087
2008-07-11,981.352
2008-07-14,978.509
2008-07-15,968.158
2008-07-16,967.331
2008-07-17,972.156
2008-07-18,957.237
2008-07-21,974.153
2008-07-22,969.516
2008-07-23,983.382
2008-07-24,984.167
2008-07-25,971.99
2008-07-28,968.769
2008-07-29,953.162
2008-07-30,963.158
2008-07-31,964.433
2008-08-01,956.376
2008-08-04,944.79
2008-08-05,931.922
2008-08-06,938.066
2008-08-07,914.198
2008-08-08,904.566
2008-08-11,897.652
2008-08-12,889.19
2008-08-13,888.271
2008-08-14,891.214
2008-08-15,877.591
2008-08-18,875.997
2008-08-19,862.067
2008-08-20,874.468
2008-08-21,864.945
2008-08-22,869.892
2008-08-25,866.737
2008-08-26,846.061
2008-08-27,846.371
2008-08-28,841.644
2008-08-29,857.716
2008-09-01,841.974
2008-09-02,843.604
2008-09-03,822.271
2008-09-04,800.261
2008-09-05,784.535
2008-09-08,815.337
2008-09-09,799.701
2008-09-10,788.52
2008-09-11,759.685
2008-09-12,772.068
2008-09-15,746.186
2008-09-16,732.627
2008-09-17,728.068
2008-09-18,718.095
2008-09-19,758.256
2008-09-22,765.56
2008-09-23,746.898
2008-09-24,745.128
2008-09-25,738.044
2008-09-26,724.131
2008-09-29,701.021
2008-09-30,702.607
2008-10-01,698.903
2008-10-02,694.504
2008-10-03,675.139
2008-10-06,629.004
2008-10-07,631.878
2008-10-08,588.038
2008-10-09,589.388
2008-10-10,532.243
2008-10-13,560.014
2008-10-14,578.185
2008-10-15,555.011
2008-10-16,523.259
2008-10-17,503.885
2008-10-20,516.706
2008-10-21,519.506
2008-10-22,490.9
2008-10-23,470.738
2008-10-24,436.641
2008-10-27,434.555
2008-10-28,439.126
2008-10-29,439.556
2008-10-30,482.831
2008-10-31,485.168
2008-11-03,520.485
2008-11-04,519.496
2008-11-05,535.943
2008-11-06,516.456
2008-11-07,522.525
2008-11-10,534.05
2008-11-11,510.466
2008-11-12,504.525
2008-11-13,487.926
2008-11-14,485.875
2008-11-17,481.725
2008-11-18,458.634
2008-11-19,450.499
2008-11-20,434.16
2008-11-21,444.045
2008-11-24,438.751
2008-11-25,445.266
2008-11-26,454.372
2008-11-27,462.322
2008-11-28,461.998
2008-12-01,446.783
2008-12-02,436.016
2008-12-03,440.64
2008-12-04,441.259
2008-12-05,442.467
2008-12-08,447.718
2008-12-09,469.756
2008-12-10,490.79
2008-12-11,492.41
2008-12-12,479.706
2008-12-15,497.148
2008-12-16,499.845
2008-12-17,510.869
2008-12-18,529.837
2008-12-19,520.654
2008-12-22,513.016
2008-12-23,502.946
2008-12-24,506.02
2008-12-25,506.02
2008-12-26,505.356
2008-12-29,531.151
2008-12-30,520.936
2008-12-31,516.181
2009-01-01,516.181
2009-01-02,531.348
2009-01-05,556.013
2009-01-06,552.044
2009-01-07,549.224
2009-01-08,538.502
2009-01-09,537.62
2009-01-12,524.053
2009-01-13,515.526
2009-01-14,512.618
2009-01-15,494.386
2009-01-16,501.092
2009-01-19,497.693
2009-01-20,486.401
2009-01-21,488.939
2009-01-22,492.754
2009-01-23,481.235
2009-01-26,483.835
2009-01-27,482.108
2009-01-28,505.42
2009-01-29,496.552
2009-01-30,498.434
2009-02-02,486.965
2009-02-03,487.3
2009-02-04,486.388
2009-02-05,486.164
2009-02-06,497.747
2009-02-09,492.129
2009-02-10,492.084
2009-02-11,490.978
2009-02-12,482.779
2009-02-13,492.246
2009-02-16,483.145
2009-02-17,462.682
2009-02-18,464.983
2009-02-19,461.978
2009-02-20,448.935
2009-02-23,457.913
2009-02-24,448.848
2009-02-25,451.315
2009-02-26,451.35
2009-02-27,444.662
2009-03-02,425.729
2009-03-03,430.171
2009-03-04,432.474
2009-03-05,425.548
2009-03-06,423.9
2009-03-09,411.335
2009-03-10,418.469
2009-03-11,421.271
2009-03-12,415.269
2009-03-13,433.056
2009-03-16,437.138
2009-03-17,435.558
2009-03-18,444.785
2009-03-19,449.763
2009-03-20,450.377
2009-03-23,472.357
2009-03-24,483.085
2009-03-25,481.971
2009-03-26,506.376
2009-03-27,502.289
2009-03-30,476.464
2009-03-31,489.117
2009-04-01,486.777
2009-04-02,522.671
2009-04-03,522.129
2009-04-06,536.551
2009-04-07,518.586
2009-04-08,513.538
2009-04-09,526.383
2009-04-10,526.383
2009-04-13,538.789
2009-04-14,555.173
2009-04-15,566.027
2009-04-16,562.655
2009-04-17,566.604
2009-04-20,557.902
2009-04-21,555.122
2009-04-22,546.276
2009-04-23,554.343
2009-04-24,556.932
2009-04-27,541.762
2009-04-28,534.637
2009-04-29,557.81
2009-04-30,573.174
2009-05-01,571.424
2009-05-04,607.169
2009-05-05,629.802
2009-05-06,650.394
2009-05-07,684.657
2009-05-08,702.538
2009-05-11,686.178
2009-05-12,697.968
2009-05-13,696.905
2009-05-14,674.359
2009-05-15,665.721
2009-05-18,659.31
2009-05-19,692.779
2009-05-20,711.236
2009-05-21,693.217
2009-05-22,712.687
2009-05-25,727.824
2009-05-26,717.066
2009-05-27,733.545
2009-05-28,737.86
2009-05-29,756.393
2009-06-01,788.552
2009-06-02,789.078
2009-06-03,793.299
2009-06-04,786.917
2009-06-05,786.713
2009-06-08,755.843
2009-06-09,759.798
2009-06-10,784.213
2009-06-11,784.548
2009-06-12,778.812
2009-06-15,756.494
2009-06-16,742.928
2009-06-17,740.089
2009-06-18,730.068
2009-06-19,745.664
2009-06-22,741.069
2009-06-23,730.519
2009-06-24,748.158
2009-06-25,752.842
2009-06-26,761.929
2009-06-29,760.962
2009-06-30,759.827
2009-07-01,773.268
2009-07-02,760.407
2009-07-03,752.805
2009-07-06,738.538
2009-07-07,736.777
2009-07-08,725.817
2009-07-09,738.607
2009-07-10,733.233
2009-07-13,718.138
2009-07-14,732.653
2009-07-15,765.406
2009-07-16,768.605
2009-07-17,781.939
2009-07-20,807.145
2009-07-21,805.083
2009-07-22,802.542
2009-07-23,819.906
2009-07-24,836.46
2009-07-27,844.404
2009-07-28,856.75
2009-07-29,846.777
2009-07-30,861.775
2009-07-31,872.182
2009-08-03,890.673
2009-08-04,880.197
2009-08-05,874.014
2009-08-06,880.832
2009-08-07,861.134
2009-08-10,859.858
2009-08-11,875.617
2009-08-12,867.479
2009-08-13,880.824
2009-08-14,883.491
2009-08-17,847.604
2009-08-18,856.909
2009-08-19,846.809
2009-08-20,865.691
2009-08-21,867.737
2009-08-24,889.607
2009-08-25,891.23
2009-08-26,891.773
2009-08-27,896.741
2009-08-28,902.931
2009-08-31,886.244
2009-09-01,886.861
2009-09-02,883.907
2009-09-03,896.759
2009-09-04,905.009
2009-09-07,920.241
2009-09-08,936.604
2009-09-09,934.141
2009-09-10,940.665
2009-09-11,938.053
2009-09-14,919.572
2009-09-15,926.563
2009-09-16,944.378
2009-09-17,941.34
2009-09-18,938.011
2009-09-21,937.552
2009-09-22,953.528
2009-09-23,953.944
2009-09-24,945.649
2009-09-25,945.342
2009-09-28,930.097
2009-09-29,940.796
2009-09-30,952.089
2009-10-01,939.829
2009-10-02,920.244
2009-10-05,909.498
2009-10-06,928.549
2009-10-07,945.345
2009-10-08,960.403
2009-10-09,956.638
2009-10-12,963.531
2009-10-13,963.067
2009-10-14,982.792
2009-10-15,988.505
2009-10-16,983.717
2009-10-19,986.413
2009-10-20,984.289
2009-10-21,979.537
2009-10-22,974.881
2009-10-23,984.35
2009-10-26,983.734
2009-10-27,972.501
2009-10-28,954.516
2009-10-29,949.601
2009-10-30,957.066
2009-11-02,950.751
2009-11-03,938.208
2009-11-04,951.617
2009-11-05,940.57
2009-11-06,947.887
2009-11-09,965.761
2009-11-10,965.135
2009-11-11,976.848
2009-11-12,973.221
2009-11-13,978.255
2009-11-16,993.41
2009-11-17,983.571
2009-11-18,984.047
2009-11-19,978.967
2009-11-20,983.184
2009-11-23,998.337
2009-11-24,997.047
2009-11-25,1004.578
2009-11-26,998.412
2009-11-27,996.661
2009-11-30,987.125
2009-12-01,1005.591
2009-12-02,1011.672
2009-12-03,1021.869
2009-12-04,1016.934
2009-12-07,1019.087
2009-12-08,1017.202
2009-12-09,1013.196
2009-12-10,1009.073
2009-12-11,1008.515
2009-12-14,1007.94
2009-12-15,1010.912
2009-12-16,1013.197
2009-12-17,1003.419
2009-12-18,1000.817
2009-12-21,998.768
2009-12-22,1008.263
2009-12-23,1013.598
2009-12-24,1017.181
2009-12-25,1017.181
2009-12-28,1025.125
2009-12-29,1038.129
2009-12-30,1038.579
2009-12-31,1044.621
2010-01-01,1044.621
2010-01-04,1056.485
2010-01-05,1072.035
2010-01-06,1077.089
2010-01-07,1072.723
2010-01-08,1079.428
2010-01-11,1099.747
2010-01-12,1091.084
2010-01-13,1079.139
2010-01-14,1091.644
2010-01-15,1083.542
2010-01-18,1082.715
2010-01-19,1084.925
2010-01-20,1069.448
2010-01-21,1050.301
2010-01-22,1046.45
2010-01-25,1042.723
2010-01-26,1007.724
2010-01-27,992.128
2010-01-28,1014.784
2010-01-29,1007.062
2010-02-01,998.982
2010-02-02,999.463
2010-02-03,1011.57
2010-02-04,1000.054
2010-02-05,976.505
2010-02-08,974.981
2010-02-09,986.18
2010-02-10,986.66
2010-02-11,996.869
2010-02-12,1006.345
2010-02-15,1007.759
2010-02-16,1012.242
2010-02-17,1025.278
2010-02-18,1012.512
2010-02-19,1003.463
2010-02-22,1011.784
2010-02-23,1023.069
2010-02-24,1021.82
2010-02-25,1017.625
2010-02-26,1020.467
2010-03-01,1030.888
2010-03-02,1035.343
2010-03-03,1038.42
2010-03-04,1034.46
2010-03-05,1043.704
2010-03-08,1055.049
2010-03-09,1055.447
2010-03-10,1066.433
2010-03-11,1068.874
2010-03-12,1068.737
2010-03-15,1064.282
2010-03-16,1071.373
2010-03-17,1082.131
2010-03-18,1075.471
2010-03-19,1072.574
2010-03-22,1061.212
2010-03-23,1068.607
2010-03-24,1063.28
2010-03-25,1063.425
2010-03-26,1074.36
2010-03-29,1082.531
2010-03-30,1086.093
2010-03-31,1076.514
2010-04-01,1093.711
2010-04-02,1093.711
2010-04-05,1106.651
2010-04-06,1106.389
2010-04-07,1111.757
2010-04-08,1108.253
2010-04-09,1124.578
2010-04-12,1125.75
2010-04-13,1121.973
2010-04-14,1155.251
2010-04-15,1153.749
2010-04-16,1155.616
2010-04-19,1135.609
2010-04-20,1147.423
2010-04-21,1147.867
2010-04-22,1148.107
2010-04-23,1152.783
2010-04-26,1161.734
2010-04-27,1159.541
2010-04-28,1138.348
2010-04-29,1152.176
2010-04-30,1154.241
2010-05-03,1138.606
2010-05-04,1116.153
2010-05-05,1093.934
2010-05-06,1081.096
2010-05-07,1064.203
2010-05-10,1101.394
2010-05-11,1088.577
2010-05-12,1106.811
2010-05-13,1108.99
2010-05-14,1102.514
2010-05-17,1085.178
2010-05-18,1095.457
2010-05-19,1064.408
2010-05-20,1045.633
2010-05-21,1030.657
2010-05-24,1037.907
2010-05-25,990.441
2010-05-26,1015.106
2010-05-27,1030.864
2010-05-28,1032.892
2010-05-31,1041.534
2010-06-01,1019.065
2010-06-02,1025.163
2010-06-03,1052.212
2010-06-04,1051.49
2010-06-07,1028.323
2010-06-08,1030.045
2010-06-09,1032.142
2010-06-10,1048.924
2010-06-11,1056.561
2010-06-14,1074.567
2010-06-15,1075.689
2010-06-16,1089.758
2010-06-17,1088.659
2010-06-18,1099.533
2010-06-21,1121.084
2010-06-22,1112.791
2010-06-23,1101.946
2010-06-24,1091.925
2010-06-25,1096.002
2010-06-28,1106.135
2010-06-29,1083.039
2010-06-30,1084.253
2010-07-01,1075.055
2010-07-02,1089.958
2010-07-05,1088.504
2010-07-06,1107.159
2010-07-07,1102.409
2010-07-08,1119.019
2010-07-09,1129.073
2010-07-12,1128.381
2010-07-13,1134.37
2010-07-14,1146.628
2010-07-15,1145.028
2010-07-16,1149.584
2010-07-19,1147.378
2010-07-20,1163.213
2010-07-21,1156.519
2010-07-22,1169.5
2010-07-23,1171.483
2010-07-26,1176.863
2010-07-27,1184.437
2010-07-28,1183.653
