Date,NORWAY GROWTH Standard (Large+Mid Cap)
2005-10-21,1107.586
2005-10-24,1124.721
2005-10-25,1143.965
2005-10-26,1165.954
2005-10-27,1158.13
2005-10-28,1141.61
2005-10-31,1185.6
2005-11-01,1164.207
2005-11-02,1182.898
2005-11-03,1221.394
2005-11-04,1197.879
2005-11-07,1190.821
2005-11-08,1175.275
2005-11-09,1185.289
2005-11-10,1168.806
2005-11-11,1151.485
2005-11-14,1164.032
2005-11-15,1151.645
2005-11-16,1131.377
2005-11-17,1162.757
2005-11-18,1150.814
2005-11-21,1154.21
2005-11-22,1179.569
2005-11-23,1176.512
2005-11-24,1166.918
2005-11-25,1175.185
2005-11-28,1163.607
2005-11-29,1160.886
2005-11-30,1161.961
2005-12-01,1173.721
2005-12-02,1191.834
2005-12-05,1205.829
2005-12-06,1200.296
2005-12-07,1215.085
2005-12-08,1215.168
2005-12-09,1226.88
2005-12-12,1232.033
2005-12-13,1245.502
2005-12-14,1256.664
2005-12-15,1232.675
2005-12-16,1211.427
2005-12-19,1188.804
2005-12-20,1192.126
2005-12-21,1193.031
2005-12-22,1200.526
2005-12-23,1204.411
2005-12-26,1204.411
2005-12-27,1206.041
2005-12-28,1214.204
2005-12-29,1214.497
2005-12-30,1212.81
2006-01-02,1211.083
2006-01-03,1257.857
2006-01-04,1279.79
2006-01-05,1281.921
2006-01-06,1298.617
2006-01-09,1294.809
2006-01-10,1273.172
2006-01-11,1271.737
2006-01-12,1276.645
2006-01-13,1267.911
2006-01-16,1281.676
2006-01-17,1270.586
2006-01-18,1249.127
2006-01-19,1284.242
2006-01-20,1302.457
2006-01-23,1307.018
2006-01-24,1318.371
2006-01-25,1321.392
2006-01-26,1319.661
2006-01-27,1340.084
2006-01-30,1346.858
2006-01-31,1339.773
2006-02-01,1349.292
2006-02-02,1350.322
2006-02-03,1324.213
2006-02-06,1352.554
2006-02-07,1323.366
2006-02-08,1310.301
2006-02-09,1334.458
2006-02-10,1316.555
2006-02-13,1282.732
2006-02-14,1249.635
2006-02-15,1277.914
2006-02-16,1291.115
2006-02-17,1321.635
2006-02-20,1353.559
2006-02-21,1352.411
2006-02-22,1330.051
2006-02-23,1347.247
2006-02-24,1365.717
2006-02-27,1364.879
2006-02-28,1352.901
2006-03-01,1376.722
2006-03-02,1389.211
2006-03-03,1415.39
2006-03-06,1410.516
2006-03-07,1380.488
2006-03-08,1357.549
2006-03-09,1362.066
2006-03-10,1361.108
2006-03-13,1376.491
2006-03-14,1391.624
2006-03-15,1401.853
2006-03-16,1424.283
2006-03-17,1433.819
2006-03-20,1440.255
2006-03-21,1404.951
2006-03-22,1421.003
2006-03-23,1420.807
2006-03-24,1446.336
2006-03-27,1456.371
2006-03-28,1468.864
2006-03-29,1468.975
2006-03-30,1498.145
2006-03-31,1481.579
2006-04-03,1503.092
2006-04-04,1494.28
2006-04-05,1511.553
2006-04-06,1526.337
2006-04-07,1516.811
2006-04-10,1543.867
2006-04-11,1542.713
2006-04-12,1517.23
2006-04-13,1512.47
2006-04-14,1512.47
2006-04-17,1537.273
2006-04-18,1566.88
2006-04-19,1592.432
2006-04-20,1634.536
2006-04-21,1626.215
2006-04-24,1648.657
2006-04-25,1641.929
2006-04-26,1666.082
2006-04-27,1633.928
2006-04-28,1639.588
2006-05-01,1643.606
2006-05-02,1678.614
2006-05-03,1696.391
2006-05-04,1747.139
2006-05-05,1750.445
2006-05-08,1729.997
2006-05-09,1744.863
2006-05-10,1762.502
2006-05-11,1760.887
2006-05-12,1725.031
2006-05-15,1623.849
2006-05-16,1628.627
2006-05-17,1624.893
2006-05-18,1549.515
2006-05-19,1517.523
2006-05-22,1463.327
2006-05-23,1573.466
2006-05-24,1520.37
2006-05-25,1523.338
2006-05-26,1575.842
2006-05-29,1620.166
2006-05-30,1583.933
2006-05-31,1575.424
2006-06-01,1584.558
2006-06-02,1633.737
2006-06-05,1640.631
2006-06-06,1576.427
2006-06-07,1547.383
2006-06-08,1430.61
2006-06-09,1461.135
2006-06-12,1416.462
2006-06-13,1345.506
2006-06-14,1343.029
2006-06-15,1424.642
2006-06-16,1398.446
2006-06-19,1388.286
2006-06-20,1367.838
2006-06-21,1366.943
2006-06-22,1378.446
2006-06-23,1422.86
2006-06-26,1422.6
2006-06-27,1473.534
2006-06-28,1452.197
2006-06-29,1474.436
2006-06-30,1506.436
2006-07-03,1532.852
2006-07-04,1542.059
2006-07-05,1504.002
2006-07-06,1542.138
2006-07-07,1566.275
2006-07-10,1535.559
2006-07-11,1536.989
2006-07-12,1568.556
2006-07-13,1558.723
2006-07-14,1535.88
2006-07-17,1487.413
2006-07-18,1451.872
2006-07-19,1458.098
2006-07-20,1477.67
2006-07-21,1449.879
2006-07-24,1453.204
2006-07-25,1510.589
2006-07-26,1510.43
2006-07-27,1549.344
2006-07-28,1544.317
2006-07-31,1537.953
2006-08-01,1541.915
2006-08-02,1576.893
2006-08-03,1549.01
2006-08-04,1545.366
2006-08-07,1548.289
2006-08-08,1539.194
2006-08-09,1532.464
2006-08-10,1491.993
2006-08-11,1478.184
2006-08-14,1451.619
2006-08-15,1471.405
2006-08-16,1479.268
2006-08-17,1456.104
2006-08-18,1464.179
2006-08-21,1515.436
2006-08-22,1501.947
2006-08-23,1518.339
2006-08-24,1503.602
2006-08-25,1503.012
2006-08-28,1501.453
2006-08-29,1473.669
2006-08-30,1496.728
2006-08-31,1494.415
2006-09-01,1510.436
2006-09-04,1540.24
2006-09-05,1547.626
2006-09-06,1503.586
2006-09-07,1469.656
2006-09-08,1458.517
2006-09-11,1382.671
2006-09-12,1386.667
2006-09-13,1399.034
2006-09-14,1407.625
2006-09-15,1384.632
2006-09-18,1400.026
2006-09-19,1417.222
2006-09-20,1406.587
2006-09-21,1365.442
2006-09-22,1361.019
2006-09-25,1298.777
2006-09-26,1343.296
2006-09-27,1385.621
2006-09-28,1399.869
2006-09-29,1388.508
2006-10-02,1375.74
2006-10-03,1337.37
2006-10-04,1337.215
2006-10-05,1372.202
2006-10-06,1345.7
2006-10-09,1369.523
2006-10-10,1379.487
2006-10-11,1368.466
2006-10-12,1377.55
2006-10-13,1412.584
2006-10-16,1435.042
2006-10-17,1425.692
2006-10-18,1435.257
2006-10-19,1464.307
2006-10-20,1481.37
2006-10-23,1458.201
2006-10-24,1480.406
2006-10-25,1491.447
2006-10-26,1545.473
2006-10-27,1553.345
2006-10-30,1524.395
2006-10-31,1541.258
2006-11-01,1567.549
2006-11-02,1559.373
2006-11-03,1578.239
2006-11-06,1612.469
2006-11-07,1611.088
2006-11-08,1610.994
2006-11-09,1630.063
2006-11-10,1626.967
2006-11-13,1621.953
2006-11-14,1640.01
2006-11-15,1651.726
2006-11-16,1667.286
2006-11-17,1602.975
2006-11-20,1620.535
2006-11-21,1646.218
2006-11-22,1660.898
2006-11-23,1643.733
2006-11-24,1665.976
2006-11-27,1645.367
2006-11-28,1624.512
2006-11-29,1668.503
2006-11-30,1705.175
2006-12-01,1713.703
2006-12-04,1727.492
2006-12-05,1750.354
2006-12-06,1753.223
2006-12-07,1760.407
2006-12-08,1770.763
2006-12-11,1764.148
2006-12-12,1777.472
2006-12-13,1762.269
2006-12-14,1783.154
2006-12-15,1782.357
2006-12-18,1780.622
2006-12-19,1757.777
2006-12-20,1770.462
2006-12-21,1745.407
2006-12-22,1746.237
2006-12-25,1746.237
2006-12-26,1745.761
2006-12-27,1732.742
2006-12-28,1745.296
2006-12-29,1756.968
2007-01-01,1756.968
2007-01-02,1800.6
2007-01-03,1753.341
2007-01-04,1687.7
2007-01-05,1683.771
2007-01-08,1713.804
2007-01-09,1678.795
2007-01-10,1635.242
2007-01-11,1662.199
2007-01-12,1669.636
2007-01-15,1720.608
2007-01-16,1713.18
2007-01-17,1697.416
2007-01-18,1698.044
2007-01-19,1727.179
2007-01-22,1752.895
2007-01-23,1759.66
2007-01-24,1797.143
2007-01-25,1789.043
2007-01-26,1784.019
2007-01-29,1801.816
2007-01-30,1799.348
2007-01-31,1809.859
2007-02-01,1835.954
2007-02-02,1839.755
2007-02-05,1841.989
2007-02-06,1854.46
2007-02-07,1865.805
2007-02-08,1856.105
2007-02-09,1863.486
2007-02-12,1839.569
2007-02-13,1853.881
2007-02-14,1894.999
2007-02-15,1835.675
2007-02-16,1842.572
2007-02-19,1866.526
2007-02-20,1833.939
2007-02-21,1832.267
2007-02-22,1824.316
2007-02-23,1843.558
2007-02-26,1869.793
2007-02-27,1793.179
2007-02-28,1762.923
2007-03-01,1737.302
2007-03-02,1752.086
2007-03-05,1702.962
2007-03-06,1727.405
2007-03-07,1733.077
2007-03-08,1767.71
2007-03-09,1768.98
2007-03-12,1779.158
2007-03-13,1779.675
2007-03-14,1743.294
2007-03-15,1760.512
2007-03-16,1773.617
2007-03-19,1806.701
2007-03-20,1813.79
2007-03-21,1822.918
2007-03-22,1845.676
2007-03-23,1856.997
2007-03-26,1850.255
2007-03-27,1833.52
2007-03-28,1867.034
2007-03-29,1870.749
2007-03-30,1857.433
2007-04-02,1859.46
2007-04-03,1877.112
2007-04-04,1880.532
2007-04-05,1891.595
2007-04-06,1891.595
2007-04-09,1881.224
2007-04-10,1924.739
2007-04-11,1905.654
2007-04-12,1893.553
2007-04-13,1913.268
2007-04-16,1944.908
2007-04-17,1946.193
2007-04-18,1914.539
2007-04-19,1914.108
2007-04-20,1941.877
2007-04-23,1954.06
2007-04-24,1949.622
2007-04-25,1959.221
2007-04-26,1962.812
2007-04-27,1954.731
2007-04-30,1964.145
2007-05-01,1955.841
2007-05-02,1990.332
2007-05-03,1992.01
2007-05-04,2030.745
2007-05-07,2032.884
2007-05-08,1965.27
2007-05-09,1968.968
2007-05-10,1948.086
2007-05-11,1917.982
2007-05-14,1926.021
2007-05-15,1949.786
2007-05-16,1947.711
2007-05-17,1931.204
2007-05-18,1966.904
2007-05-21,1990.897
2007-05-22,2008.912
2007-05-23,2045.448
2007-05-24,2025.298
2007-05-25,2002.702
2007-05-28,2002.702
2007-05-29,1990.255
2007-05-30,1962.87
2007-05-31,2009.358
2007-06-01,2029.611
2007-06-04,2024.539
2007-06-05,2037.021
2007-06-06,1984.28
2007-06-07,1968.927
2007-06-08,1942.122
2007-06-11,1951.066
2007-06-12,1927.439
2007-06-13,1942.9
2007-06-14,1994.616
2007-06-15,2062.423
2007-06-18,2072.131
2007-06-19,2072.802
2007-06-20,2093.456
2007-06-21,2095.086
2007-06-22,2102.163
2007-06-25,2086.42
2007-06-26,2078.873
2007-06-27,2058.774
2007-06-28,2123.024
2007-06-29,2135.627
2007-07-02,2185.854
2007-07-03,2182.959
2007-07-04,2202.522
2007-07-05,2199.746
2007-07-06,2191.346
2007-07-09,2199.071
2007-07-10,2184.026
2007-07-11,2195.096
2007-07-12,2226.933
2007-07-13,2239.381
2007-07-16,2246.57
2007-07-17,2245.732
2007-07-18,2250.256
2007-07-19,2285.018
2007-07-20,2268.211
2007-07-23,2269.745
2007-07-24,2193.766
2007-07-25,2150.943
2007-07-26,2084.588
2007-07-27,2043.712
2007-07-30,2062.623
2007-07-31,2099.25
2007-08-01,2040.897
2007-08-02,2087.505
2007-08-03,2071.437
2007-08-06,2008.401
2007-08-07,2015.147
2007-08-08,2098.162
2007-08-09,2021.884
2007-08-10,1949.114
2007-08-13,1972.398
2007-08-14,1967.456
2007-08-15,1920.174
2007-08-16,1806.961
2007-08-17,1883.49
2007-08-20,1913.578
2007-08-21,1887.058
2007-08-22,1935.954
2007-08-23,1963.405
2007-08-24,1978.526
2007-08-27,1968.858
2007-08-28,1923.261
2007-08-29,1928.475
2007-08-30,1970.223
2007-08-31,2011.6
2007-09-03,2014.154
2007-09-04,2039.463
2007-09-05,2051.285
2007-09-06,2087.849
2007-09-07,2054.751
2007-09-10,2051.989
2007-09-11,2088.744
2007-09-12,2103.989
2007-09-13,2146.158
2007-09-14,2153.46
2007-09-17,2132.201
2007-09-18,2134.468
2007-09-19,2232.887
2007-09-20,2247.951
2007-09-21,2258.768
2007-09-24,2272.641
2007-09-25,2243.852
2007-09-26,2253.204
2007-09-27,2279.325
2007-09-28,2297.786
2007-10-01,2342.605
2007-10-02,2292.762
2007-10-03,2247.029
2007-10-04,2242.308
2007-10-05,2269.927
2007-10-08,2245.499
2007-10-09,2239.092
2007-10-10,2271.502
2007-10-11,2357.785
2007-10-12,2352.95
2007-10-15,2385.141
2007-10-16,2348.446
2007-10-17,2359.606
2007-10-18,2331.146
2007-10-19,2318.577
2007-10-22,2224.309
2007-10-23,2302.252
2007-10-24,2279.574
2007-10-25,2345.513
2007-10-26,2383.461
2007-10-29,2417.658
2007-10-30,2387.511
2007-10-31,2406.766
2007-11-01,2367.979
2007-11-02,2353.31
2007-11-05,2360.856
2007-11-06,2434.52
2007-11-07,2475.423
2007-11-08,2474.341
2007-11-09,2414.189
2007-11-12,2293.89
2007-11-13,2274.519
2007-11-14,2326.978
2007-11-15,2256.886
2007-11-16,2213.857
2007-11-19,2143.626
2007-11-20,2240.3
2007-11-21,2195.68
2007-11-22,2201.795
2007-11-23,2244.316
2007-11-26,2298.147
2007-11-27,2223.206
2007-11-28,2274.712
2007-11-29,2271.928
2007-11-30,2260.405
2007-12-03,2235.938
2007-12-04,2210.77
2007-12-05,2257.658
2007-12-06,2285.883
2007-12-07,2313.809
2007-12-10,2346.748
2007-12-11,2351.99
2007-12-12,2364.465
2007-12-13,2304.154
2007-12-14,2248.803
2007-12-17,2187.878
2007-12-18,2206.038
2007-12-19,2184.494
2007-12-20,2171.557
2007-12-21,2227.535
2007-12-24,2240.036
2007-12-25,2240.036
2007-12-26,2255.289
2007-12-27,2301.902
2007-12-28,2341.568
2007-12-31,2335.488
2008-01-01,2335.488
2008-01-02,2353.524
2008-01-03,2343.355
2008-01-04,2306.341
2008-01-07,2260.227
2008-01-08,2316.921
2008-01-09,2250.438
2008-01-10,2206.993
2008-01-11,2162.428
2008-01-14,2197.486
2008-01-15,2099.689
2008-01-16,1968.796
2008-01-17,1953.917
2008-01-18,1879.999
2008-01-21,1725.23
2008-01-22,1790.849
2008-01-23,1733.159
2008-01-24,1831.807
2008-01-25,1916.61
2008-01-28,1865.232
2008-01-29,1918.61
2008-01-30,1898.341
2008-01-31,1819.86
2008-02-01,1852.663
2008-02-04,1883.798
2008-02-05,1852.423
2008-02-06,1851.457
2008-02-07,1794.921
2008-02-08,1777.276
2008-02-11,1765.51
2008-02-12,1866.4
2008-02-13,1845.965
2008-02-14,1931.701
2008-02-15,1915.907
2008-02-18,1948.033
2008-02-19,1990.544
2008-02-20,1957.162
2008-02-21,2028.695
2008-02-22,2003.407
2008-02-25,1994.671
2008-02-26,2028.636
2008-02-27,2088.09
2008-02-28,2086.724
2008-02-29,2045.883
2008-03-03,2017.549
2008-03-04,2042.267
2008-03-05,2070.242
2008-03-06,2051.511
2008-03-07,1978.945
2008-03-10,1940.787
2008-03-11,2012.503
2008-03-12,2016.113
2008-03-13,1968.608
2008-03-14,1973.656
2008-03-17,1897.975
2008-03-18,1931.88
2008-03-19,1902.512
2008-03-20,1854.645
2008-03-21,1854.645
2008-03-24,1854.645
2008-03-25,1896.878
2008-03-26,1946.489
2008-03-27,1997.764
2008-03-28,2006.476
2008-03-31,2030.503
2008-04-01,2028.381
2008-04-02,2057.005
2008-04-03,2070.78
2008-04-04,2142.891
2008-04-07,2176.193
2008-04-08,2151.244
2008-04-09,2181.578
2008-04-10,2183.948
2008-04-11,2171.803
2008-04-14,2159.683
2008-04-15,2201.321
2008-04-16,2256.629
2008-04-17,2236.437
2008-04-18,2222.387
2008-04-21,2276.891
2008-04-22,2350.35
2008-04-23,2302.623
2008-04-24,2230.186
2008-04-25,2251.069
2008-04-28,2308.587
2008-04-29,2232.756
2008-04-30,2281.024
2008-05-01,2259.621
2008-05-02,2338.13
2008-05-05,2354.727
2008-05-06,2374.887
2008-05-07,2391.037
2008-05-08,2423.92
2008-05-09,2389.689
2008-05-12,2413.088
2008-05-13,2386.649
2008-05-14,2433.348
2008-05-15,2458.913
2008-05-16,2492.596
2008-05-19,2528.561
2008-05-20,2490.672
2008-05-21,2531.933
2008-05-22,2580.44
2008-05-23,2547.383
2008-05-26,2470.574
2008-05-27,2441.441
2008-05-28,2432.319
2008-05-29,2394.361
2008-05-30,2407.276
2008-06-02,2396.601
2008-06-03,2422.041
2008-06-04,2364.413
2008-06-05,2349.509
2008-06-06,2425.593
2008-06-09,2393.956
2008-06-10,2307.346
2008-06-11,2299.395
2008-06-12,2304.903
2008-06-13,2304.4
2008-06-16,2377.438
2008-06-17,2393.139
2008-06-18,2368.242
2008-06-19,2365.032
2008-06-20,2325.042
2008-06-23,2281.266
2008-06-24,2294.595
2008-06-25,2317.251
2008-06-26,2291.169
2008-06-27,2271.947
2008-06-30,2286.159
2008-07-01,2256.69
2008-07-02,2280.14
2008-07-03,2179.736
2008-07-04,2173.648
2008-07-07,2197.092
2008-07-08,2115.346
2008-07-09,2159.276
2008-07-10,2094.281
2008-07-11,2124.029
2008-07-14,2092.123
2008-07-15,2019.815
2008-07-16,1949.226
2008-07-17,2006.827
2008-07-18,1984.976
2008-07-21,2026.033
2008-07-22,1993.832
2008-07-23,1926.854
2008-07-24,1883.168
2008-07-25,1860.876
2008-07-28,1906.857
2008-07-29,1916.421
2008-07-30,1960.947
2008-07-31,2009.801
2008-08-01,1946.831
2008-08-04,1912.279
2008-08-05,1821.078
2008-08-06,1846.972
2008-08-07,1875.768
2008-08-08,1800.213
2008-08-11,1804.712
2008-08-12,1769.208
2008-08-13,1735.953
2008-08-14,1782.811
2008-08-15,1745.995
2008-08-18,1798.223
2008-08-19,1780.089
2008-08-20,1820.319
2008-08-21,1899.053
2008-08-22,1900.505
2008-08-25,1879.409
2008-08-26,1842.796
2008-08-27,1893.643
2008-08-28,1919.995
2008-08-29,1916.499
2008-09-01,1863.072
2008-09-02,1772.915
2008-09-03,1709.946
2008-09-04,1650.453
2008-09-05,1576.469
2008-09-08,1611.772
2008-09-09,1482.261
2008-09-10,1474.896
2008-09-11,1458.844
2008-09-12,1552.836
2008-09-15,1482.598
2008-09-16,1362.894
2008-09-17,1322.261
2008-09-18,1394.609
2008-09-19,1547.658
2008-09-22,1594.604
2008-09-23,1573.248
2008-09-24,1533.221
2008-09-25,1504.877
2008-09-26,1412.266
2008-09-29,1267.233
2008-09-30,1318.981
2008-10-01,1268.38
2008-10-02,1144.16
2008-10-03,1227.159
2008-10-06,1070.203
2008-10-07,1061.715
2008-10-08,977.244
2008-10-09,1021.618
2008-10-10,929.95
2008-10-13,990.507
2008-10-14,1022.798
2008-10-15,908.197
2008-10-16,795.317
2008-10-17,799.615
2008-10-20,861.196
2008-10-21,873.558
2008-10-22,791.275
2008-10-23,795.849
2008-10-24,733.534
2008-10-27,672.419
2008-10-28,695.25
2008-10-29,715.147
2008-10-30,762.178
2008-10-31,801.539
2008-11-03,833.23
2008-11-04,916.274
2008-11-05,904.355
2008-11-06,788.434
2008-11-07,810.069
2008-11-10,824.939
2008-11-11,754.642
2008-11-12,675.347
2008-11-13,684.539
2008-11-14,699.93
2008-11-17,671.961
2008-11-18,665.908
2008-11-19,618.213
2008-11-20,577.843
2008-11-21,560.915
2008-11-24,654.42
2008-11-25,659.521
2008-11-26,671.906
2008-11-27,749.203
2008-11-28,720.872
2008-12-01,649.469
2008-12-02,680.212
2008-12-03,694.278
2008-12-04,695.255
2008-12-05,638.229
2008-12-08,722.598
2008-12-09,717.068
2008-12-10,757.55
2008-12-11,749.662
2008-12-12,714.817
2008-12-15,749.031
2008-12-16,785.799
2008-12-17,847.554
2008-12-18,826.321
2008-12-19,781.886
2008-12-22,750.963
2008-12-23,781.408
2008-12-24,778.04
2008-12-25,778.04
2008-12-26,774.254
2008-12-29,815.126
2008-12-30,836.844
2008-12-31,836.706
2009-01-01,836.706
2009-01-02,914.805
2009-01-05,903.322
2009-01-06,915.411
2009-01-07,878.023
2009-01-08,886.316
2009-01-09,889.341
2009-01-12,853.0
2009-01-13,846.421
2009-01-14,796.655
2009-01-15,795.806
2009-01-16,855.373
2009-01-19,826.735
2009-01-20,793.947
2009-01-21,818.818
2009-01-22,819.219
2009-01-23,813.188
2009-01-26,888.645
2009-01-27,874.59
2009-01-28,898.154
2009-01-29,862.205
2009-01-30,842.22
2009-02-02,775.376
2009-02-03,814.584
2009-02-04,838.155
2009-02-05,839.648
2009-02-06,878.661
2009-02-09,926.288
2009-02-10,904.622
2009-02-11,892.595
2009-02-12,847.973
2009-02-13,868.716
2009-02-16,836.688
2009-02-17,794.566
2009-02-18,769.75
2009-02-19,792.945
2009-02-20,742.608
2009-02-23,724.265
2009-02-24,721.591
2009-02-25,731.988
2009-02-26,743.239
2009-02-27,715.663
2009-03-02,678.369
2009-03-03,648.885
2009-03-04,704.446
2009-03-05,662.238
2009-03-06,651.151
2009-03-09,662.171
2009-03-10,712.582
2009-03-11,710.885
2009-03-12,687.84
2009-03-13,703.173
2009-03-16,732.476
2009-03-17,725.388
2009-03-18,717.058
2009-03-19,791.762
2009-03-20,801.882
2009-03-23,851.221
2009-03-24,827.471
2009-03-25,834.011
2009-03-26,863.358
2009-03-27,838.73
2009-03-30,791.589
2009-03-31,805.591
2009-04-01,805.258
2009-04-02,861.693
2009-04-03,824.608
2009-04-06,806.949
2009-04-07,770.096
2009-04-08,767.537
2009-04-09,775.476
2009-04-10,775.476
2009-04-13,780.717
2009-04-14,825.272
2009-04-15,816.902
2009-04-16,839.973
2009-04-17,861.603
2009-04-20,791.898
2009-04-21,810.293
2009-04-22,818.496
2009-04-23,811.492
2009-04-24,844.443
2009-04-27,838.591
2009-04-28,853.604
2009-04-29,904.997
2009-04-30,904.587
2009-05-01,907.534
2009-05-04,974.135
2009-05-05,952.422
2009-05-06,974.086
2009-05-07,1024.854
2009-05-08,1050.862
2009-05-11,1018.166
2009-05-12,1045.721
2009-05-13,1003.906
2009-05-14,1026.822
2009-05-15,1053.76
2009-05-18,1058.032
2009-05-19,1097.531
2009-05-20,1142.979
2009-05-21,1136.427
2009-05-22,1122.141
2009-05-25,1133.089
2009-05-26,1089.849
2009-05-27,1136.975
2009-05-28,1122.185
2009-05-29,1178.38
2009-06-01,1193.597
2009-06-02,1252.646
2009-06-03,1171.116
2009-06-04,1186.349
2009-06-05,1176.078
2009-06-08,1133.686
2009-06-09,1154.44
2009-06-10,1181.1
2009-06-11,1213.935
2009-06-12,1190.441
2009-06-15,1128.782
2009-06-16,1158.721
2009-06-17,1095.122
2009-06-18,1116.148
2009-06-19,1113.613
2009-06-22,1015.706
2009-06-23,1019.536
2009-06-24,1062.198
2009-06-25,1031.873
2009-06-26,1061.994
2009-06-29,1082.919
2009-06-30,1072.519
2009-07-01,1106.346
2009-07-02,1072.92
2009-07-03,1064.112
2009-07-06,1003.904
2009-07-07,1005.684
2009-07-08,977.015
2009-07-09,992.349
2009-07-10,970.383
2009-07-13,992.94
2009-07-14,1016.0
2009-07-15,1070.645
2009-07-16,1061.116
2009-07-17,1067.397
2009-07-20,1100.199
2009-07-21,1130.048
2009-07-22,1132.202
2009-07-23,1162.855
2009-07-24,1155.718
2009-07-27,1182.735
2009-07-28,1146.792
2009-07-29,1127.679
2009-07-30,1169.748
2009-07-31,1189.487
2009-08-03,1250.801
2009-08-04,1227.874
2009-08-05,1229.214
2009-08-06,1218.026
2009-08-07,1205.644
2009-08-10,1181.794
2009-08-11,1154.935
2009-08-12,1198.967
2009-08-13,1213.188
2009-08-14,1200.37
2009-08-17,1139.884
2009-08-18,1163.313
2009-08-19,1168.99
2009-08-20,1189.467
2009-08-21,1213.072
2009-08-24,1240.858
2009-08-25,1250.818
2009-08-26,1205.618
2009-08-27,1178.902
2009-08-28,1222.738
2009-08-31,1181.948
2009-09-01,1167.674
2009-09-02,1145.69
2009-09-03,1171.332
2009-09-04,1183.575
2009-09-07,1220.996
2009-09-08,1249.228
2009-09-09,1273.863
2009-09-10,1263.82
2009-09-11,1276.765
2009-09-14,1262.402
2009-09-15,1292.264
2009-09-16,1334.29
2009-09-17,1345.161
2009-09-18,1338.931
2009-09-21,1310.583
2009-09-22,1351.432
2009-09-23,1333.739
2009-09-24,1306.951
2009-09-25,1299.433
2009-09-28,1313.742
2009-09-29,1310.594
2009-09-30,1337.478
2009-10-01,1302.527
2009-10-02,1269.433
2009-10-05,1332.236
2009-10-06,1380.748
2009-10-07,1356.33
2009-10-08,1408.824
2009-10-09,1416.107
2009-10-12,1419.873
2009-10-13,1411.767
2009-10-14,1464.779
2009-10-15,1461.858
2009-10-16,1439.294
2009-10-19,1481.044
2009-10-20,1487.521
2009-10-21,1500.879
2009-10-22,1470.817
2009-10-23,1462.34
2009-10-26,1433.552
2009-10-27,1412.538
2009-10-28,1360.271
2009-10-29,1421.304
2009-10-30,1374.937
2009-11-02,1382.194
2009-11-03,1339.599
2009-11-04,1403.327
2009-11-05,1416.432
2009-11-06,1397.406
2009-11-09,1464.46
2009-11-10,1447.082
2009-11-11,1470.172
2009-11-12,1461.174
2009-11-13,1461.881
2009-11-16,1527.446
2009-11-17,1505.871
2009-11-18,1539.837
2009-11-19,1481.872
2009-11-20,1486.148
2009-11-23,1561.543
2009-11-24,1538.142
2009-11-25,1552.509
2009-11-26,1480.223
2009-11-27,1512.177
2009-11-30,1488.797
2009-12-01,1561.496
2009-12-02,1589.322
2009-12-03,1582.087
2009-12-04,1594.102
2009-12-07,1574.225
2009-12-08,1548.474
2009-12-09,1541.347
2009-12-10,1570.069
2009-12-11,1591.901
2009-12-14,1598.402
2009-12-15,1596.791
2009-12-16,1634.602
2009-12-17,1570.293
2009-12-18,1560.108
2009-12-21,1606.625
2009-12-22,1588.262
2009-12-23,1609.497
2009-12-24,1610.175
2009-12-25,1610.175
2009-12-28,1636.661
2009-12-29,1650.626
2009-12-30,1628.174
2009-12-31,1637.489
2010-01-01,1637.489
2010-01-04,1696.351
2010-01-05,1699.489
2010-01-06,1682.334
2010-01-07,1675.531
2010-01-08,1679.416
2010-01-11,1694.61
2010-01-12,1643.226
2010-01-13,1628.053
2010-01-14,1633.693
2010-01-15,1588.1
2010-01-18,1614.145
2010-01-19,1601.983
2010-01-20,1524.96
2010-01-21,1485.325
2010-01-22,1461.907
2010-01-25,1475.961
2010-01-26,1453.527
2010-01-27,1461.783
2010-01-28,1438.201
2010-01-29,1476.411
2010-02-01,1475.704
2010-02-02,1508.637
2010-02-03,1504.597
2010-02-04,1433.831
2010-02-05,1399.371
2010-02-08,1399.952
2010-02-09,1435.456
2010-02-10,1392.273
2010-02-11,1385.679
2010-02-12,1367.933
2010-02-15,1327.596
2010-02-16,1370.984
2010-02-17,1385.545
2010-02-18,1383.532
2010-02-19,1390.457
2010-02-22,1403.728
2010-02-23,1370.413
2010-02-24,1374.738
2010-02-25,1330.528
2010-02-26,1385.19
2010-03-01,1400.758
2010-03-02,1394.616
2010-03-03,1422.708
2010-03-04,1421.725
2010-03-05,1444.371
2010-03-08,1433.059
2010-03-09,1426.463
2010-03-10,1458.799
2010-03-11,1448.381
2010-03-12,1484.257
2010-03-15,1454.579
2010-03-16,1489.852
2010-03-17,1501.716
2010-03-18,1469.094
2010-03-19,1471.456
2010-03-22,1460.97
2010-03-23,1486.937
2010-03-24,1463.609
2010-03-25,1460.665
2010-03-26,1445.674
2010-03-29,1457.346
2010-03-30,1463.29
2010-03-31,1497.932
2010-04-01,1501.613
2010-04-02,1501.613
2010-04-05,1497.604
2010-04-06,1506.26
2010-04-07,1511.749
2010-04-08,1491.931
2010-04-09,1511.994
2010-04-12,1530.697
2010-04-13,1500.248
2010-04-14,1529.087
2010-04-15,1539.566
2010-04-16,1508.254
2010-04-19,1483.423
2010-04-20,1521.381
2010-04-21,1522.52
2010-04-22,1520.296
2010-04-23,1524.696
2010-04-26,1523.444
