Date,FINLAND SMALL VALUE Small Cap
2005-11-10,492.759
2005-11-11,492.668
2005-11-14,492.925
2005-11-15,488.406
2005-11-16,486.775
2005-11-17,493.621
2005-11-18,493.01
2005-11-21,494.799
2005-11-22,492.495
2005-11-23,498.09
2005-11-24,498.267
2005-11-25,497.919
2005-11-28,498.951
2005-11-29,494.859
2005-11-30,498.173
2005-12-01,501.401
2005-12-02,503.428
2005-12-05,509.082
2005-12-06,509.796
2005-12-07,516.282
2005-12-08,518.283
2005-12-09,520.147
2005-12-12,524.669
2005-12-13,521.407
2005-12-14,529.114
2005-12-15,523.616
2005-12-16,532.329
2005-12-19,530.292
2005-12-20,523.582
2005-12-21,522.395
2005-12-22,526.271
2005-12-23,528.708
2005-12-26,528.708
2005-12-27,528.407
2005-12-28,531.23
2005-12-29,529.693
2005-12-30,526.228
2006-01-02,530.135
2006-01-03,545.391
2006-01-04,557.487
2006-01-05,557.843
2006-01-06,560.334
2006-01-09,562.262
2006-01-10,559.323
2006-01-11,565.048
2006-01-12,566.632
2006-01-13,563.621
2006-01-16,567.144
2006-01-17,562.924
2006-01-18,558.136
2006-01-19,564.587
2006-01-20,563.181
2006-01-23,565.262
2006-01-24,568.031
2006-01-25,573.937
2006-01-26,575.574
2006-01-27,578.192
2006-01-30,577.43
2006-01-31,582.368
2006-02-01,585.799
2006-02-02,589.231
2006-02-03,580.103
2006-02-06,585.648
2006-02-07,585.787
2006-02-08,583.645
2006-02-09,590.372
2006-02-10,589.258
2006-02-13,591.247
2006-02-14,592.964
2006-02-15,600.086
2006-02-16,595.732
2006-02-17,600.982
2006-02-20,610.144
2006-02-21,613.723
2006-02-22,609.616
2006-02-23,615.143
2006-02-24,614.855
2006-02-27,620.183
2006-02-28,615.239
2006-03-01,619.785
2006-03-02,616.577
2006-03-03,620.096
2006-03-06,619.891
2006-03-07,609.727
2006-03-08,607.199
2006-03-09,613.001
2006-03-10,612.125
2006-03-13,611.834
2006-03-14,624.205
2006-03-15,631.884
2006-03-16,642.298
2006-03-17,644.146
2006-03-20,647.251
2006-03-21,645.031
2006-03-22,643.835
2006-03-23,639.126
2006-03-24,643.509
2006-03-27,642.384
2006-03-28,640.201
2006-03-29,640.465
2006-03-30,657.064
2006-03-31,654.616
2006-04-03,660.273
2006-04-04,665.695
2006-04-05,667.835
2006-04-06,668.675
2006-04-07,663.971
2006-04-10,660.486
2006-04-11,660.47
2006-04-12,653.248
2006-04-13,657.189
2006-04-14,657.189
2006-04-17,667.627
2006-04-18,667.888
2006-04-19,676.561
2006-04-20,677.813
2006-04-21,685.599
2006-04-24,690.229
2006-04-25,700.314
2006-04-26,694.869
2006-04-27,695.096
2006-04-28,691.581
2006-05-01,692.789
2006-05-02,706.159
2006-05-03,702.289
2006-05-04,713.776
2006-05-05,726.419
2006-05-08,723.514
2006-05-09,735.343
2006-05-10,734.463
2006-05-11,734.876
2006-05-12,716.736
2006-05-15,692.708
2006-05-16,689.476
2006-05-17,669.729
2006-05-18,656.545
2006-05-19,648.723
2006-05-22,621.286
2006-05-23,649.133
2006-05-24,632.104
2006-05-25,632.996
2006-05-26,652.013
2006-05-29,658.831
2006-05-30,650.268
2006-05-31,653.706
2006-06-01,658.23
2006-06-02,672.815
2006-06-05,666.2
2006-06-06,638.248
2006-06-07,633.311
2006-06-08,604.039
2006-06-09,615.858
2006-06-12,603.737
2006-06-13,576.945
2006-06-14,585.852
2006-06-15,607.497
2006-06-16,608.309
2006-06-19,608.639
2006-06-20,609.846
2006-06-21,616.822
2006-06-22,616.54
2006-06-23,613.696
2006-06-26,615.538
2006-06-27,616.257
2006-06-28,607.246
2006-06-29,620.161
2006-06-30,648.357
2006-07-03,656.759
2006-07-04,655.704
2006-07-05,645.828
2006-07-06,651.637
2006-07-07,653.928
2006-07-10,650.003
2006-07-11,646.956
2006-07-12,650.236
2006-07-13,634.519
2006-07-14,627.362
2006-07-17,612.62
2006-07-18,606.324
2006-07-19,631.585
2006-07-20,637.614
2006-07-21,631.175
2006-07-24,631.211
2006-07-25,637.012
2006-07-26,632.233
2006-07-27,640.398
2006-07-28,640.535
2006-07-31,644.915
2006-08-01,644.978
2006-08-02,651.99
2006-08-03,645.83
2006-08-04,659.978
2006-08-07,648.768
2006-08-08,650.93
2006-08-09,653.664
2006-08-10,643.922
2006-08-11,645.073
2006-08-14,647.804
2006-08-15,648.476
2006-08-16,662.522
2006-08-17,666.069
2006-08-18,664.638
2006-08-21,669.73
2006-08-22,666.523
2006-08-23,665.712
2006-08-24,664.027
2006-08-25,661.244
2006-08-28,665.034
2006-08-29,664.177
2006-08-30,674.708
2006-08-31,670.982
2006-09-01,672.663
2006-09-04,675.12
2006-09-05,673.845
2006-09-06,670.875
2006-09-07,660.085
2006-09-08,660.344
2006-09-11,655.181
2006-09-12,662.628
2006-09-13,663.859
2006-09-14,670.098
2006-09-15,665.059
2006-09-18,665.709
2006-09-19,664.538
2006-09-20,665.581
2006-09-21,669.36
2006-09-22,667.018
2006-09-25,655.161
2006-09-26,660.543
2006-09-27,670.449
2006-09-28,673.945
2006-09-29,678.218
2006-10-02,683.566
2006-10-03,681.309
2006-10-04,682.633
2006-10-05,691.986
2006-10-06,688.834
2006-10-09,696.821
2006-10-10,701.311
2006-10-11,706.69
2006-10-12,711.818
2006-10-13,709.435
2006-10-16,716.529
2006-10-17,706.664
2006-10-18,717.393
2006-10-19,723.731
2006-10-20,727.994
2006-10-23,725.78
2006-10-24,728.261
2006-10-25,727.84
2006-10-26,737.525
2006-10-27,739.167
2006-10-30,735.419
2006-10-31,746.286
2006-11-01,740.93
2006-11-02,736.984
2006-11-03,737.638
2006-11-06,746.881
2006-11-07,755.989
2006-11-08,754.414
2006-11-09,763.228
2006-11-10,764.533
2006-11-13,763.491
2006-11-14,769.015
2006-11-15,770.809
2006-11-16,772.499
2006-11-17,771.041
2006-11-20,768.904
2006-11-21,779.398
2006-11-22,794.627
2006-11-23,793.652
2006-11-24,800.729
2006-11-27,789.078
2006-11-28,781.75
2006-11-29,802.477
2006-11-30,799.353
2006-12-01,802.171
2006-12-04,799.96
2006-12-05,808.398
2006-12-06,808.945
2006-12-07,820.077
2006-12-08,820.388
2006-12-11,816.412
2006-12-12,822.35
2006-12-13,822.903
2006-12-14,825.755
2006-12-15,829.515
2006-12-18,834.172
2006-12-19,830.594
2006-12-20,840.548
2006-12-21,839.104
2006-12-22,840.162
2006-12-25,840.162
2006-12-26,838.853
2006-12-27,846.103
2006-12-28,849.393
2006-12-29,854.401
2007-01-01,854.401
2007-01-02,870.359
2007-01-03,859.799
2007-01-04,839.524
2007-01-05,827.024
2007-01-08,834.227
2007-01-09,840.788
2007-01-10,831.951
2007-01-11,836.658
2007-01-12,841.631
2007-01-15,852.1
2007-01-16,850.208
2007-01-17,852.483
2007-01-18,846.515
2007-01-19,849.735
2007-01-22,850.367
2007-01-23,863.328
2007-01-24,867.139
2007-01-25,866.661
2007-01-26,859.89
2007-01-29,864.085
2007-01-30,864.994
2007-01-31,867.143
2007-02-01,874.413
2007-02-02,877.083
2007-02-05,877.499
2007-02-06,878.08
2007-02-07,889.054
2007-02-08,876.927
2007-02-09,882.826
2007-02-12,876.074
2007-02-13,874.27
2007-02-14,897.152
2007-02-15,893.148
2007-02-16,899.37
2007-02-19,907.813
2007-02-20,914.837
2007-02-21,906.111
2007-02-22,912.668
2007-02-23,920.608
2007-02-26,927.522
2007-02-27,893.593
2007-02-28,877.811
2007-03-01,865.145
2007-03-02,873.833
2007-03-05,850.207
2007-03-06,858.589
2007-03-07,874.988
2007-03-08,890.063
2007-03-09,889.471
2007-03-12,899.392
2007-03-13,892.461
2007-03-14,867.572
2007-03-15,885.984
2007-03-16,893.65
2007-03-19,904.5
2007-03-20,902.655
2007-03-21,914.786
2007-03-22,928.335
2007-03-23,923.967
2007-03-26,927.002
2007-03-27,925.297
2007-03-28,921.27
2007-03-29,925.689
2007-03-30,933.289
2007-04-02,935.19
2007-04-03,948.223
2007-04-04,951.919
2007-04-05,961.115
2007-04-06,961.115
2007-04-09,956.108
2007-04-10,971.111
2007-04-11,967.703
2007-04-12,967.712
2007-04-13,972.664
2007-04-16,983.364
2007-04-17,988.04
2007-04-18,984.822
2007-04-19,982.326
2007-04-20,990.607
2007-04-23,993.654
2007-04-24,981.497
2007-04-25,987.135
2007-04-26,992.419
2007-04-27,995.001
2007-04-30,993.956
2007-05-01,990.242
2007-05-02,995.639
2007-05-03,991.687
2007-05-04,994.837
2007-05-07,1002.001
2007-05-08,972.335
2007-05-09,975.284
2007-05-10,971.855
2007-05-11,975.467
2007-05-14,984.993
2007-05-15,990.342
2007-05-16,988.562
2007-05-17,982.59
2007-05-18,979.581
2007-05-21,981.534
2007-05-22,985.815
2007-05-23,992.034
2007-05-24,989.943
2007-05-25,987.887
2007-05-28,992.524
2007-05-29,988.935
2007-05-30,979.677
2007-05-31,1000.0
2007-06-01,1000.666
2007-06-04,1000.327
2007-06-05,995.864
2007-06-06,978.458
2007-06-07,960.423
2007-06-08,954.946
2007-06-11,966.234
2007-06-12,952.932
2007-06-13,949.135
2007-06-14,972.076
2007-06-15,977.152
2007-06-18,977.719
2007-06-19,984.053
2007-06-20,985.26
2007-06-21,971.367
2007-06-22,973.542
2007-06-25,969.816
2007-06-26,969.394
2007-06-27,959.561
2007-06-28,970.272
2007-06-29,980.159
2007-07-02,992.116
2007-07-03,994.451
2007-07-04,999.431
2007-07-05,995.383
2007-07-06,1004.136
2007-07-09,1007.776
2007-07-10,1014.381
2007-07-11,1022.056
2007-07-12,1021.926
2007-07-13,1030.527
2007-07-16,1024.408
2007-07-17,1025.069
2007-07-18,1013.467
2007-07-19,1009.593
2007-07-20,993.003
2007-07-23,992.053
2007-07-24,978.528
2007-07-25,954.337
2007-07-26,930.681
2007-07-27,929.037
2007-07-30,932.611
2007-07-31,945.684
2007-08-01,929.835
2007-08-02,923.188
2007-08-03,921.098
2007-08-06,911.658
2007-08-07,911.677
2007-08-08,929.487
2007-08-09,916.172
2007-08-10,893.433
2007-08-13,896.811
2007-08-14,892.866
2007-08-15,878.343
2007-08-16,849.541
2007-08-17,862.962
2007-08-20,866.297
2007-08-21,860.475
2007-08-22,883.234
2007-08-23,887.773
2007-08-24,892.361
2007-08-27,893.528
2007-08-28,879.741
2007-08-29,888.201
2007-08-30,902.189
2007-08-31,906.504
2007-09-03,906.893
2007-09-04,912.59
2007-09-05,906.591
2007-09-06,903.904
2007-09-07,889.868
2007-09-10,879.532
2007-09-11,891.616
2007-09-12,894.979
2007-09-13,895.145
2007-09-14,888.721
2007-09-17,872.144
2007-09-18,878.425
2007-09-19,910.125
2007-09-20,909.137
2007-09-21,914.742
2007-09-24,912.631
2007-09-25,889.041
2007-09-26,888.963
2007-09-27,900.857
2007-09-28,903.4
2007-10-01,902.417
2007-10-02,902.665
2007-10-03,898.828
2007-10-04,893.278
2007-10-05,895.253
2007-10-08,889.718
2007-10-09,895.451
2007-10-10,898.938
2007-10-11,910.607
2007-10-12,900.735
2007-10-15,900.986
2007-10-16,887.862
2007-10-17,898.369
2007-10-18,892.142
2007-10-19,891.998
2007-10-22,872.493
2007-10-23,887.052
2007-10-24,886.051
2007-10-25,901.284
2007-10-26,904.705
2007-10-29,908.678
2007-10-30,904.091
2007-10-31,918.446
2007-11-01,904.029
2007-11-02,899.058
2007-11-05,889.404
2007-11-06,906.563
2007-11-07,916.217
2007-11-08,901.244
2007-11-09,885.967
2007-11-12,875.344
2007-11-13,874.301
2007-11-14,877.633
2007-11-15,860.236
2007-11-16,847.745
2007-11-19,817.503
2007-11-20,832.977
2007-11-21,813.206
2007-11-22,812.804
2007-11-23,818.493
2007-11-26,829.84
2007-11-27,819.725
2007-11-28,826.405
2007-11-29,834.65
2007-11-30,837.975
2007-12-03,829.976
2007-12-04,819.452
2007-12-05,826.589
2007-12-06,824.587
2007-12-07,833.888
2007-12-10,848.837
2007-12-11,853.631
2007-12-12,854.76
2007-12-13,833.372
2007-12-14,820.153
2007-12-17,796.04
2007-12-18,793.884
2007-12-19,782.063
2007-12-20,783.208
2007-12-21,792.309
2007-12-24,794.073
2007-12-25,794.073
2007-12-26,799.531
2007-12-27,807.415
2007-12-28,827.831
2007-12-31,823.102
2008-01-01,823.102
2008-01-02,829.369
2008-01-03,830.123
2008-01-04,816.35
2008-01-07,799.958
2008-01-08,800.8
2008-01-09,774.072
2008-01-10,743.582
2008-01-11,744.787
2008-01-14,756.051
2008-01-15,733.06
2008-01-16,711.12
2008-01-17,717.304
2008-01-18,693.438
2008-01-21,669.708
2008-01-22,663.602
2008-01-23,663.7
2008-01-24,691.119
2008-01-25,698.42
2008-01-28,696.316
2008-01-29,720.92
2008-01-30,712.913
2008-01-31,713.515
2008-02-01,737.632
2008-02-04,740.897
2008-02-05,709.863
2008-02-06,716.688
2008-02-07,695.59
2008-02-08,692.79
2008-02-11,692.892
2008-02-12,717.372
2008-02-13,721.573
2008-02-14,719.709
2008-02-15,715.838
2008-02-18,725.656
2008-02-19,727.849
2008-02-20,719.814
2008-02-21,737.111
2008-02-22,728.658
2008-02-25,741.095
2008-02-26,752.89
2008-02-27,764.435
2008-02-28,761.961
2008-02-29,754.884
2008-03-03,733.292
2008-03-04,725.538
2008-03-05,736.188
2008-03-06,738.032
2008-03-07,731.466
2008-03-10,720.805
2008-03-11,725.422
2008-03-12,739.552
2008-03-13,734.146
2008-03-14,723.821
2008-03-17,720.923
2008-03-18,737.981
2008-03-19,722.512
2008-03-20,743.764
2008-03-21,743.764
2008-03-24,742.702
2008-03-25,769.854
2008-03-26,785.891
2008-03-27,797.576
2008-03-28,800.607
2008-03-31,806.918
2008-04-01,810.042
2008-04-02,822.911
2008-04-03,809.977
2008-04-04,815.433
2008-04-07,818.784
2008-04-08,815.078
2008-04-09,816.527
2008-04-10,808.023
2008-04-11,800.962
2008-04-14,791.688
2008-04-15,791.519
2008-04-16,804.801
2008-04-17,795.369
2008-04-18,796.379
2008-04-21,796.663
2008-04-22,794.944
2008-04-23,786.425
2008-04-24,768.628
2008-04-25,782.098
2008-04-28,787.283
2008-04-29,778.8
2008-04-30,773.971
2008-05-01,768.08
2008-05-02,782.345
2008-05-05,786.025
2008-05-06,783.371
2008-05-07,785.007
2008-05-08,784.573
2008-05-09,776.624
2008-05-12,784.824
2008-05-13,784.006
2008-05-14,783.39
2008-05-15,787.414
2008-05-16,794.935
2008-05-19,793.701
2008-05-20,786.814
2008-05-21,792.977
2008-05-22,787.016
2008-05-23,778.513
2008-05-26,771.982
2008-05-27,758.873
2008-05-28,755.794
2008-05-29,740.89
2008-05-30,737.455
2008-06-02,735.389
2008-06-03,732.356
2008-06-04,735.783
2008-06-05,749.803
2008-06-06,748.322
2008-06-09,738.888
2008-06-10,716.991
2008-06-11,707.349
2008-06-12,692.42
2008-06-13,690.845
2008-06-16,696.059
2008-06-17,702.114
2008-06-18,682.775
2008-06-19,672.35
2008-06-20,678.601
2008-06-23,652.666
2008-06-24,647.364
2008-06-25,659.562
2008-06-26,663.149
2008-06-27,655.156
2008-06-30,660.927
2008-07-01,646.767
2008-07-02,641.271
2008-07-03,632.451
2008-07-04,624.091
2008-07-07,628.464
2008-07-08,622.268
2008-07-09,632.653
2008-07-10,628.571
2008-07-11,622.795
2008-07-14,615.311
2008-07-15,614.924
2008-07-16,609.763
2008-07-17,633.933
2008-07-18,638.452
2008-07-21,664.807
2008-07-22,651.144
2008-07-23,664.055
2008-07-24,651.07
2008-07-25,643.512
2008-07-28,635.663
2008-07-29,628.668
2008-07-30,632.249
2008-07-31,629.027
2008-08-01,623.439
2008-08-04,622.449
2008-08-05,633.009
2008-08-06,629.462
2008-08-07,625.108
2008-08-08,616.925
2008-08-11,624.084
2008-08-12,626.011
2008-08-13,614.793
2008-08-14,617.0
2008-08-15,616.536
2008-08-18,618.34
2008-08-19,600.362
2008-08-20,598.281
2008-08-21,598.67
2008-08-22,602.709
2008-08-25,601.287
2008-08-26,590.272
2008-08-27,586.442
2008-08-28,594.399
2008-08-29,599.852
2008-09-01,594.388
2008-09-02,602.163
2008-09-03,597.622
2008-09-04,581.629
2008-09-05,562.22
2008-09-08,569.909
2008-09-09,573.312
2008-09-10,565.923
2008-09-11,554.809
2008-09-12,569.156
2008-09-15,558.068
2008-09-16,548.128
2008-09-17,542.213
2008-09-18,547.693
2008-09-19,562.976
2008-09-22,566.253
2008-09-23,554.619
2008-09-24,554.302
2008-09-25,553.302
2008-09-26,537.954
2008-09-29,512.734
2008-09-30,496.137
2008-10-01,493.74
2008-10-02,479.205
2008-10-03,481.912
2008-10-06,443.717
2008-10-07,436.46
2008-10-08,416.206
2008-10-09,413.225
2008-10-10,390.579
2008-10-13,419.03
2008-10-14,436.759
2008-10-15,409.585
2008-10-16,391.446
2008-10-17,394.782
2008-10-20,395.916
2008-10-21,399.682
2008-10-22,379.216
2008-10-23,373.632
2008-10-24,358.416
2008-10-27,336.999
2008-10-28,333.171
2008-10-29,352.724
2008-10-30,359.178
2008-10-31,362.417
2008-11-03,383.637
2008-11-04,393.972
2008-11-05,402.009
2008-11-06,377.186
2008-11-07,378.592
2008-11-10,384.73
2008-11-11,370.034
2008-11-12,360.989
2008-11-13,355.914
2008-11-14,363.347
2008-11-17,351.766
2008-11-18,345.412
2008-11-19,336.97
2008-11-20,321.812
2008-11-21,315.49
2008-11-24,336.131
2008-11-25,335.232
2008-11-26,334.138
2008-11-27,340.15
2008-11-28,332.32
2008-12-01,322.95
2008-12-02,326.795
2008-12-03,324.897
2008-12-04,324.292
2008-12-05,316.949
2008-12-08,332.144
2008-12-09,333.313
2008-12-10,339.418
2008-12-11,340.793
2008-12-12,337.436
2008-12-15,341.797
2008-12-16,345.16
2008-12-17,354.781
2008-12-18,355.91
2008-12-19,338.181
2008-12-22,336.097
2008-12-23,339.449
2008-12-24,340.532
2008-12-25,340.532
2008-12-26,342.176
2008-12-29,351.174
2008-12-30,358.014
2008-12-31,351.838
2009-01-01,351.838
2009-01-02,375.005
2009-01-05,377.003
2009-01-06,370.062
2009-01-07,371.923
2009-01-08,367.679
2009-01-09,369.115
2009-01-12,361.219
2009-01-13,346.87
2009-01-14,334.642
2009-01-15,332.812
2009-01-16,341.368
2009-01-19,334.395
2009-01-20,324.573
2009-01-21,321.611
2009-01-22,325.094
2009-01-23,319.285
2009-01-26,334.735
2009-01-27,336.778
2009-01-28,350.341
2009-01-29,342.62
2009-01-30,340.152
2009-02-02,327.557
2009-02-03,337.364
2009-02-04,343.21
2009-02-05,340.467
2009-02-06,349.989
2009-02-09,362.563
2009-02-10,362.701
2009-02-11,356.766
2009-02-12,350.465
2009-02-13,360.493
2009-02-16,355.333
2009-02-17,339.918
2009-02-18,338.226
2009-02-19,338.102
2009-02-20,330.477
2009-02-23,325.735
2009-02-24,324.091
2009-02-25,321.192
2009-02-26,329.75
2009-02-27,331.431
2009-03-02,318.895
2009-03-03,310.499
2009-03-04,319.192
2009-03-05,312.158
2009-03-06,307.596
2009-03-09,301.391
2009-03-10,317.598
2009-03-11,324.139
2009-03-12,320.11
2009-03-13,324.257
2009-03-16,332.173
2009-03-17,328.952
2009-03-18,325.458
2009-03-19,349.082
2009-03-20,347.565
2009-03-23,346.27
2009-03-24,340.883
2009-03-25,345.558
2009-03-26,344.501
2009-03-27,337.708
2009-03-30,327.082
2009-03-31,332.513
2009-04-01,336.937
2009-04-02,359.817
2009-04-03,372.115
2009-04-06,379.738
2009-04-07,369.306
2009-04-08,364.771
2009-04-09,369.06
2009-04-10,369.06
2009-04-13,372.19
2009-04-14,379.088
2009-04-15,378.082
2009-04-16,384.133
2009-04-17,382.449
2009-04-20,365.431
2009-04-21,370.602
2009-04-22,382.349
2009-04-23,389.393
2009-04-24,407.966
2009-04-27,410.012
2009-04-28,400.095
2009-04-29,421.573
2009-04-30,436.448
2009-05-01,436.514
2009-05-04,460.704
2009-05-05,463.156
2009-05-06,484.09
2009-05-07,486.81
2009-05-08,491.824
2009-05-11,475.547
2009-05-12,469.316
2009-05-13,448.549
2009-05-14,461.264
2009-05-15,467.029
2009-05-18,471.359
2009-05-19,488.077
2009-05-20,505.559
2009-05-21,505.046
2009-05-22,499.88
2009-05-25,503.08
2009-05-26,494.126
2009-05-27,492.622
2009-05-28,493.539
2009-05-29,492.971
2009-06-01,509.348
2009-06-02,517.179
2009-06-03,502.047
2009-06-04,494.134
2009-06-05,489.394
2009-06-08,476.773
2009-06-09,484.096
2009-06-10,494.602
2009-06-11,500.38
2009-06-12,493.766
2009-06-15,482.901
2009-06-16,485.882
2009-06-17,470.989
2009-06-18,470.02
2009-06-19,468.842
2009-06-22,458.798
2009-06-23,458.216
2009-06-24,476.156
2009-06-25,475.17
2009-06-26,487.444
2009-06-29,491.474
2009-06-30,486.063
2009-07-01,499.365
2009-07-02,483.884
2009-07-03,478.122
2009-07-06,466.157
2009-07-07,469.95
2009-07-08,458.631
2009-07-09,459.722
2009-07-10,453.603
2009-07-13,457.077
2009-07-14,464.966
2009-07-15,484.605
2009-07-16,482.293
2009-07-17,489.006
2009-07-20,499.523
2009-07-21,506.91
2009-07-22,505.328
2009-07-23,513.352
2009-07-24,522.554
2009-07-27,527.098
2009-07-28,525.491
2009-07-29,523.656
2009-07-30,539.451
2009-07-31,546.127
2009-08-03,573.48
2009-08-04,568.41
2009-08-05,581.024
2009-08-06,584.534
2009-08-07,576.803
2009-08-10,572.614
2009-08-11,564.364
2009-08-12,576.002
2009-08-13,591.852
2009-08-14,589.299
2009-08-17,564.929
2009-08-18,574.657
2009-08-19,580.688
2009-08-20,597.356
2009-08-21,611.381
2009-08-24,629.844
2009-08-25,633.482
2009-08-26,628.64
2009-08-27,625.399
2009-08-28,644.827
2009-08-31,631.419
2009-09-01,615.854
2009-09-02,596.028
2009-09-03,612.408
2009-09-04,622.629
2009-09-07,639.205
2009-09-08,663.893
2009-09-09,670.067
2009-09-10,668.229
2009-09-11,671.637
2009-09-14,669.683
2009-09-15,675.207
2009-09-16,688.024
2009-09-17,695.569
2009-09-18,699.762
2009-09-21,697.197
2009-09-22,709.281
2009-09-23,712.996
2009-09-24,703.361
2009-09-25,699.577
2009-09-28,701.043
2009-09-29,695.711
2009-09-30,693.925
2009-10-01,676.45
2009-10-02,664.991
2009-10-05,671.077
2009-10-06,698.426
2009-10-07,692.049
2009-10-08,703.331
2009-10-09,705.869
2009-10-12,718.342
2009-10-13,712.397
2009-10-14,725.55
2009-10-15,725.805
2009-10-16,721.209
2009-10-19,727.457
2009-10-20,731.513
2009-10-21,730.135
2009-10-22,723.796
2009-10-23,725.175
2009-10-26,710.303
2009-10-27,697.597
2009-10-28,671.792
2009-10-29,690.756
2009-10-30,690.55
2009-11-02,689.155
2009-11-03,668.001
2009-11-04,701.488
2009-11-05,708.304
2009-11-06,710.816
2009-11-09,732.341
2009-11-10,727.784
2009-11-11,740.006
2009-11-12,740.058
2009-11-13,742.674
2009-11-16,758.712
2009-11-17,747.343
2009-11-18,760.806
2009-11-19,740.589
2009-11-20,735.652
2009-11-23,752.083
2009-11-24,750.652
2009-11-25,757.078
2009-11-26,729.061
2009-11-27,741.768
2009-11-30,729.805
2009-12-01,750.957
2009-12-02,750.784
2009-12-03,749.494
2009-12-04,744.867
2009-12-07,746.532
2009-12-08,737.319
2009-12-09,731.803
2009-12-10,738.212
2009-12-11,737.04
2009-12-14,735.246
2009-12-15,729.332
2009-12-16,730.017
2009-12-17,713.747
2009-12-18,706.95
2009-12-21,714.064
2009-12-22,714.339
2009-12-23,724.406
2009-12-24,725.645
2009-12-25,725.645
2009-12-28,729.076
2009-12-29,739.05
2009-12-30,737.916
2009-12-31,740.316
2010-01-01,740.316
2010-01-04,765.658
2010-01-05,768.933
2010-01-06,767.386
2010-01-07,773.554
2010-01-08,776.442
2010-01-11,791.662
2010-01-12,779.359
2010-01-13,784.679
2010-01-14,788.285
2010-01-15,785.378
2010-01-18,795.493
2010-01-19,798.335
2010-01-20,782.199
2010-01-21,773.227
2010-01-22,763.529
2010-01-25,763.839
2010-01-26,749.599
2010-01-27,760.559
2010-01-28,757.847
2010-01-29,761.712
2010-02-01,771.564
2010-02-02,775.803
2010-02-03,779.14
2010-02-04,761.974
2010-02-05,739.941
2010-02-08,728.673
2010-02-09,734.903
2010-02-10,727.843
2010-02-11,729.898
2010-02-12,721.148
2010-02-15,719.126
2010-02-16,729.261
2010-02-17,744.001
2010-02-18,742.51
2010-02-19,736.201
2010-02-22,741.922
2010-02-23,740.205
2010-02-24,742.054
2010-02-25,729.09
2010-02-26,739.602
2010-03-01,742.869
2010-03-02,761.422
2010-03-03,776.837
2010-03-04,771.715
2010-03-05,779.517
2010-03-08,784.631
2010-03-09,782.906
2010-03-10,790.965
2010-03-11,784.486
2010-03-12,797.297
2010-03-15,791.28
2010-03-16,799.134
2010-03-17,800.095
2010-03-18,785.797
2010-03-19,773.53
2010-03-22,782.038
2010-03-23,789.661
2010-03-24,776.899
2010-03-25,785.326
2010-03-26,791.864
2010-03-29,790.673
2010-03-30,786.661
2010-03-31,794.377
2010-04-01,804.475
2010-04-02,804.475
2010-04-05,802.633
2010-04-06,807.15
2010-04-07,802.91
2010-04-08,802.876
2010-04-09,811.751
2010-04-12,824.214
2010-04-13,817.461
2010-04-14,820.753
2010-04-15,823.099
2010-04-16,810.634
2010-04-19,794.818
2010-04-20,811.869
2010-04-21,796.549
2010-04-22,787.939
2010-04-23,805.08
2010-04-26,809.954
2010-04-27,789.822
2010-04-28,765.715
2010-04-29,773.273
2010-04-30,786.299
2010-05-03,782.828
2010-05-04,741.663
2010-05-05,711.688
2010-05-06,688.076
2010-05-07,656.506
2010-05-10,729.59
2010-05-11,707.659
2010-05-12,724.936
2010-05-13,718.391
2010-05-14,688.03
2010-05-17,671.049
2010-05-18,682.708
2010-05-19,659.054
2010-05-20,643.145
2010-05-21,658.159
2010-05-24,648.775
2010-05-25,615.763
2010-05-26,632.631
2010-05-27,662.094
2010-05-28,668.05
2010-05-31,663.119
2010-06-01,665.903
2010-06-02,663.088
2010-06-03,675.242
2010-06-04,648.19
2010-06-07,633.274
2010-06-08,630.077
2010-06-09,645.55
2010-06-10,663.439
2010-06-11,663.657
2010-06-14,683.829
2010-06-15,686.391
2010-06-16,679.475
2010-06-17,690.55
2010-06-18,694.18
2010-06-21,701.798
2010-06-22,697.634
2010-06-23,690.292
2010-06-24,680.306
2010-06-25,678.98
2010-06-28,683.459
2010-06-29,648.867
2010-06-30,648.505
2010-07-01,642.445
2010-07-02,653.214
2010-07-05,646.258
2010-07-06,669.837
2010-07-07,672.43
2010-07-08,687.122
2010-07-09,687.943
2010-07-12,692.148
2010-07-13,705.944
2010-07-14,707.936
2010-07-15,713.796
2010-07-16,708.342
2010-07-19,708.695
2010-07-20,697.896
2010-07-21,706.64
2010-07-22,729.962
2010-07-23,727.531
2010-07-26,752.06
2010-07-27,762.775
2010-07-28,766.797
2010-07-29,774.756
2010-07-30,766.342
2010-08-02,785.396
2010-08-03,787.186
2010-08-04,779.028
2010-08-05,782.305
2010-08-06,787.311
2010-08-09,791.164
2010-08-10,776.547
2010-08-11,741.573
2010-08-12,728.33
2010-08-13,727.567
2010-08-16,733.952
2010-08-17,751.034
2010-08-18,748.904
2010-08-19,745.411
2010-08-20,718.083
2010-08-23,715.057
2010-08-24,702.577
2010-08-25,690.226
2010-08-26,701.044
2010-08-27,703.554
2010-08-30,711.112
2010-08-31,713.954
2010-09-01,745.175
2010-09-02,745.915
2010-09-03,750.28
2010-09-06,752.296
2010-09-07,732.742
2010-09-08,738.493
2010-09-09,741.233
2010-09-10,741.883
2010-09-13,759.551
2010-09-14,767.95
2010-09-15,772.333
2010-09-16,775.185
2010-09-17,774.772
2010-09-20,785.689
2010-09-21,794.822
