Date,IRELAND SMID VALUE SMID (Small+Mid Cap)
2005-11-09,585.967
2005-11-10,588.831
2005-11-11,594.607
2005-11-14,592.926
2005-11-15,598.563
2005-11-16,591.071
2005-11-17,589.4
2005-11-18,592.939
2005-11-21,582.765
2005-11-22,590.013
2005-11-23,593.643
2005-11-24,595.936
2005-11-25,591.253
2005-11-28,593.693
2005-11-29,589.638
2005-11-30,587.855
2005-12-01,590.923
2005-12-02,595.404
2005-12-05,603.259
2005-12-06,610.464
2005-12-07,620.856
2005-12-08,635.599
2005-12-09,642.947
2005-12-12,646.43
2005-12-13,641.594
2005-12-14,643.775
2005-12-15,641.103
2005-12-16,660.063
2005-12-19,647.389
2005-12-20,634.92
2005-12-21,642.238
2005-12-22,642.314
2005-12-23,652.281
2005-12-26,652.281
2005-12-27,651.951
2005-12-28,663.032
2005-12-29,660.525
2005-12-30,662.077
2006-01-02,662.077
2006-01-03,671.907
2006-01-04,678.235
2006-01-05,676.603
2006-01-06,682.42
2006-01-09,691.104
2006-01-10,680.58
2006-01-11,700.052
2006-01-12,708.248
2006-01-13,701.2
2006-01-16,706.131
2006-01-17,707.808
2006-01-18,702.894
2006-01-19,693.499
2006-01-20,688.381
2006-01-23,690.941
2006-01-24,692.226
2006-01-25,693.318
2006-01-26,692.09
2006-01-27,695.615
2006-01-30,693.685
2006-01-31,699.776
2006-02-01,704.569
2006-02-02,697.568
2006-02-03,698.312
2006-02-06,698.615
2006-02-07,688.097
2006-02-08,681.199
2006-02-09,687.178
2006-02-10,682.923
2006-02-13,681.587
2006-02-14,675.849
2006-02-15,691.143
2006-02-16,692.886
2006-02-17,695.626
2006-02-20,699.802
2006-02-21,696.838
2006-02-22,699.702
2006-02-23,709.624
2006-02-24,709.55
2006-02-27,702.952
2006-02-28,703.083
2006-03-01,699.377
2006-03-02,702.776
2006-03-03,698.879
2006-03-06,700.643
2006-03-07,699.938
2006-03-08,706.036
2006-03-09,719.051
2006-03-10,711.084
2006-03-13,715.238
2006-03-14,719.763
2006-03-15,722.126
2006-03-16,720.43
2006-03-17,727.959
2006-03-20,738.318
2006-03-21,735.19
2006-03-22,729.257
2006-03-23,729.85
2006-03-24,733.651
2006-03-27,734.263
2006-03-28,731.425
2006-03-29,725.146
2006-03-30,744.849
2006-03-31,742.413
2006-04-03,746.5
2006-04-04,752.482
2006-04-05,756.29
2006-04-06,754.804
2006-04-07,741.174
2006-04-10,739.344
2006-04-11,735.147
2006-04-12,736.39
2006-04-13,736.404
2006-04-14,736.404
2006-04-17,748.1
2006-04-18,746.686
2006-04-19,748.495
2006-04-20,748.783
2006-04-21,757.462
2006-04-24,764.908
2006-04-25,769.883
2006-04-26,774.79
2006-04-27,777.326
2006-04-28,781.369
2006-05-01,782.734
2006-05-02,785.134
2006-05-03,777.753
2006-05-04,782.588
2006-05-05,792.585
2006-05-08,793.607
2006-05-09,801.234
2006-05-10,803.717
2006-05-11,795.583
2006-05-12,791.446
2006-05-15,784.872
2006-05-16,805.287
2006-05-17,783.689
2006-05-18,768.319
2006-05-19,765.211
2006-05-22,762.121
2006-05-23,771.564
2006-05-24,766.424
2006-05-25,771.89
2006-05-26,779.037
2006-05-29,782.861
2006-05-30,787.535
2006-05-31,790.333
2006-06-01,793.256
2006-06-02,796.89
2006-06-05,797.568
2006-06-06,738.239
2006-06-07,737.708
2006-06-08,731.972
2006-06-09,732.027
2006-06-12,723.886
2006-06-13,706.537
2006-06-14,705.224
2006-06-15,734.26
2006-06-16,729.433
2006-06-19,739.513
2006-06-20,735.125
2006-06-21,736.655
2006-06-22,737.505
2006-06-23,733.393
2006-06-26,740.366
2006-06-27,736.045
2006-06-28,730.705
2006-06-29,728.871
2006-06-30,753.366
2006-07-03,756.023
2006-07-04,752.015
2006-07-05,752.312
2006-07-06,753.322
2006-07-07,755.576
2006-07-10,756.137
2006-07-11,744.531
2006-07-12,745.212
2006-07-13,740.083
2006-07-14,729.688
2006-07-17,723.684
2006-07-18,717.78
2006-07-19,731.003
2006-07-20,732.846
2006-07-21,719.727
2006-07-24,714.982
2006-07-25,719.324
2006-07-26,723.321
2006-07-27,728.916
2006-07-28,738.043
2006-07-31,738.477
2006-08-01,736.258
2006-08-02,734.636
2006-08-03,731.229
2006-08-04,747.259
2006-08-07,735.368
2006-08-08,744.255
2006-08-09,743.851
2006-08-10,736.174
2006-08-11,732.341
2006-08-14,731.107
2006-08-15,738.619
2006-08-16,743.127
2006-08-17,746.962
2006-08-18,744.101
2006-08-21,756.351
2006-08-22,747.918
2006-08-23,745.162
2006-08-24,751.931
2006-08-25,760.294
2006-08-28,773.692
2006-08-29,778.456
2006-08-30,784.859
2006-08-31,800.277
2006-09-01,785.461
2006-09-04,789.551
2006-09-05,783.711
2006-09-06,786.384
2006-09-07,776.995
2006-09-08,771.148
2006-09-11,775.619
2006-09-12,777.13
2006-09-13,780.494
2006-09-14,776.766
2006-09-15,769.155
2006-09-18,775.282
2006-09-19,770.505
2006-09-20,772.043
2006-09-21,766.657
2006-09-22,764.753
2006-09-25,763.12
2006-09-26,771.753
2006-09-27,775.006
2006-09-28,770.387
2006-09-29,772.446
2006-10-02,779.179
2006-10-03,774.677
2006-10-04,772.576
2006-10-05,782.033
2006-10-06,772.511
2006-10-09,780.488
2006-10-10,785.6
2006-10-11,782.365
2006-10-12,788.377
2006-10-13,784.616
2006-10-16,787.897
2006-10-17,786.853
2006-10-18,785.79
2006-10-19,793.256
2006-10-20,796.967
2006-10-23,792.096
2006-10-24,789.797
2006-10-25,790.446
2006-10-26,805.567
2006-10-27,812.611
2006-10-30,796.039
2006-10-31,809.53
2006-11-01,809.079
2006-11-02,808.964
2006-11-03,804.203
2006-11-06,811.34
2006-11-07,820.389
2006-11-08,810.296
2006-11-09,807.496
2006-11-10,814.791
2006-11-13,816.804
2006-11-14,827.903
2006-11-15,834.221
2006-11-16,840.297
2006-11-17,838.717
2006-11-20,839.107
2006-11-21,845.466
2006-11-22,852.622
2006-11-23,851.561
2006-11-24,857.323
2006-11-27,849.577
2006-11-28,836.762
2006-11-29,844.494
2006-11-30,853.142
2006-12-01,856.993
2006-12-04,860.021
2006-12-05,861.153
2006-12-06,875.566
2006-12-07,876.372
2006-12-08,881.124
2006-12-11,883.044
2006-12-12,882.809
2006-12-13,877.462
2006-12-14,909.945
2006-12-15,907.327
2006-12-18,902.303
2006-12-19,904.405
2006-12-20,917.451
2006-12-21,913.926
2006-12-22,912.21
2006-12-25,912.21
2006-12-26,910.789
2006-12-27,914.924
2006-12-28,920.129
2006-12-29,920.621
2007-01-01,920.621
2007-01-02,941.603
2007-01-03,932.746
2007-01-04,921.141
2007-01-05,915.775
2007-01-08,899.49
2007-01-09,904.747
2007-01-10,896.362
2007-01-11,891.051
2007-01-12,895.942
2007-01-15,892.27
2007-01-16,891.894
2007-01-17,891.11
2007-01-18,886.928
2007-01-19,901.247
2007-01-22,893.079
2007-01-23,891.114
2007-01-24,898.438
2007-01-25,890.862
2007-01-26,878.664
2007-01-29,884.118
2007-01-30,890.234
2007-01-31,876.741
2007-02-01,881.859
2007-02-02,921.711
2007-02-05,903.614
2007-02-06,906.946
2007-02-07,918.244
2007-02-08,928.041
2007-02-09,935.479
2007-02-12,928.313
2007-02-13,942.679
2007-02-14,960.696
2007-02-15,974.999
2007-02-16,980.395
2007-02-19,983.369
2007-02-20,978.951
2007-02-21,973.08
2007-02-22,974.296
2007-02-23,967.598
2007-02-26,965.576
2007-02-27,939.735
2007-02-28,929.04
2007-03-01,914.313
2007-03-02,906.412
2007-03-05,881.133
2007-03-06,885.982
2007-03-07,895.069
2007-03-08,909.47
2007-03-09,912.277
2007-03-12,924.651
2007-03-13,917.016
2007-03-14,886.6
2007-03-15,891.985
2007-03-16,897.357
2007-03-19,904.071
2007-03-20,900.741
2007-03-21,899.125
2007-03-22,926.319
2007-03-23,912.883
2007-03-26,920.83
2007-03-27,911.643
2007-03-28,911.917
2007-03-29,926.63
2007-03-30,929.444
2007-04-02,934.521
2007-04-03,941.183
2007-04-04,931.701
2007-04-05,939.969
2007-04-06,939.969
2007-04-09,935.072
2007-04-10,963.417
2007-04-11,957.245
2007-04-12,966.14
2007-04-13,979.317
2007-04-16,984.854
2007-04-17,984.207
2007-04-18,976.724
2007-04-19,970.81
2007-04-20,967.253
2007-04-23,964.25
2007-04-24,945.642
2007-04-25,942.676
2007-04-26,940.98
2007-04-27,928.335
2007-04-30,924.918
2007-05-01,922.179
2007-05-02,931.056
2007-05-03,949.4
2007-05-04,950.944
2007-05-07,953.324
2007-05-08,943.075
2007-05-09,939.958
2007-05-10,931.423
2007-05-11,946.841
2007-05-14,940.725
2007-05-15,948.493
2007-05-16,932.009
2007-05-17,929.079
2007-05-18,955.974
2007-05-21,975.356
2007-05-22,974.735
2007-05-23,1001.806
2007-05-24,994.21
2007-05-25,1001.528
2007-05-28,1001.435
2007-05-29,1004.894
2007-05-30,997.517
2007-05-31,1000.0
2007-06-01,1007.313
2007-06-04,1011.418
2007-06-05,983.074
2007-06-06,953.396
2007-06-07,955.351
2007-06-08,945.012
2007-06-11,958.732
2007-06-12,950.094
2007-06-13,936.502
2007-06-14,954.895
2007-06-15,980.466
2007-06-18,989.561
2007-06-19,986.992
2007-06-20,987.69
2007-06-21,969.871
2007-06-22,972.536
2007-06-25,971.889
2007-06-26,975.139
2007-06-27,966.161
2007-06-28,975.992
2007-06-29,987.889
2007-07-02,992.073
2007-07-03,992.926
2007-07-04,997.018
2007-07-05,982.7
2007-07-06,995.479
2007-07-09,995.808
2007-07-10,979.099
2007-07-11,976.69
2007-07-12,969.913
2007-07-13,983.467
2007-07-16,974.396
2007-07-17,974.144
2007-07-18,981.321
2007-07-19,999.896
2007-07-20,983.61
2007-07-23,994.791
2007-07-24,970.599
2007-07-25,953.103
2007-07-26,935.465
2007-07-27,902.564
2007-07-30,885.773
2007-07-31,919.808
2007-08-01,923.889
2007-08-02,939.906
2007-08-03,934.748
2007-08-06,928.978
2007-08-07,943.306
2007-08-08,958.257
2007-08-09,941.777
2007-08-10,915.958
2007-08-13,930.669
2007-08-14,916.98
2007-08-15,906.084
2007-08-16,872.486
2007-08-17,880.112
2007-08-20,881.174
2007-08-21,891.393
2007-08-22,902.391
2007-08-23,919.414
2007-08-24,920.073
2007-08-27,932.139
2007-08-28,906.795
2007-08-29,924.463
2007-08-30,923.091
2007-08-31,927.263
2007-09-03,925.153
2007-09-04,931.835
2007-09-05,917.496
2007-09-06,932.998
2007-09-07,925.974
2007-09-10,911.065
2007-09-11,924.88
2007-09-12,905.282
2007-09-13,909.572
2007-09-14,873.36
2007-09-17,852.599
2007-09-18,849.511
2007-09-19,870.437
2007-09-20,866.988
2007-09-21,885.645
2007-09-24,884.972
2007-09-25,866.503
2007-09-26,875.019
2007-09-27,894.213
2007-09-28,895.701
2007-10-01,915.071
2007-10-02,949.22
2007-10-03,970.836
2007-10-04,979.87
2007-10-05,983.167
2007-10-08,974.334
2007-10-09,970.424
2007-10-10,968.192
2007-10-11,959.928
2007-10-12,941.028
2007-10-15,944.956
2007-10-16,938.804
2007-10-17,942.206
2007-10-18,937.62
2007-10-19,924.542
2007-10-22,907.573
2007-10-23,941.336
2007-10-24,931.907
2007-10-25,950.848
2007-10-26,956.505
2007-10-29,959.081
2007-10-30,950.935
2007-10-31,961.474
2007-11-01,943.098
2007-11-02,920.854
2007-11-05,900.075
2007-11-06,910.517
2007-11-07,906.517
2007-11-08,908.552
2007-11-09,910.014
2007-11-12,900.358
2007-11-13,928.676
2007-11-14,911.53
2007-11-15,902.787
2007-11-16,895.965
2007-11-19,881.277
2007-11-20,864.624
2007-11-21,823.093
2007-11-22,815.656
2007-11-23,835.045
2007-11-26,834.922
2007-11-27,823.697
2007-11-28,840.891
2007-11-29,850.538
2007-11-30,888.394
2007-12-03,879.62
2007-12-04,877.561
2007-12-05,887.924
2007-12-06,910.008
2007-12-07,914.61
2007-12-10,929.65
2007-12-11,924.481
2007-12-12,916.138
2007-12-13,865.024
2007-12-14,854.635
2007-12-17,840.94
2007-12-18,839.9
2007-12-19,838.201
2007-12-20,831.98
2007-12-21,849.573
2007-12-24,865.297
2007-12-25,865.297
2007-12-26,871.244
2007-12-27,861.452
2007-12-28,875.447
2007-12-31,859.545
2008-01-01,859.545
2008-01-02,876.057
2008-01-03,874.098
2008-01-04,884.179
2008-01-07,868.319
2008-01-08,875.538
2008-01-09,870.603
2008-01-10,860.524
2008-01-11,861.656
2008-01-14,862.003
2008-01-15,838.802
2008-01-16,823.797
2008-01-17,829.505
2008-01-18,843.939
2008-01-21,814.149
2008-01-22,848.324
2008-01-23,850.171
2008-01-24,877.567
2008-01-25,854.084
2008-01-28,848.832
2008-01-29,868.835
2008-01-30,880.438
2008-01-31,881.194
2008-02-01,909.856
2008-02-04,919.928
2008-02-05,873.109
2008-02-06,877.893
2008-02-07,847.55
2008-02-08,856.231
2008-02-11,850.529
2008-02-12,869.938
2008-02-13,864.471
2008-02-14,862.787
2008-02-15,861.148
2008-02-18,866.048
2008-02-19,878.575
2008-02-20,864.368
2008-02-21,859.929
2008-02-22,841.712
2008-02-25,854.675
2008-02-26,882.835
2008-02-27,897.401
2008-02-28,890.452
2008-02-29,878.833
2008-03-03,859.794
2008-03-04,843.785
2008-03-05,861.513
2008-03-06,844.083
2008-03-07,834.038
2008-03-10,818.702
2008-03-11,819.375
2008-03-12,853.256
2008-03-13,832.411
2008-03-14,844.08
2008-03-17,821.101
2008-03-18,838.845
2008-03-19,834.47
2008-03-20,864.397
2008-03-21,864.397
2008-03-24,863.163
2008-03-25,899.895
2008-03-26,896.679
2008-03-27,908.516
2008-03-28,893.347
2008-03-31,906.071
2008-04-01,917.124
2008-04-02,941.863
2008-04-03,910.44
2008-04-04,915.369
2008-04-07,935.511
2008-04-08,934.329
2008-04-09,920.628
2008-04-10,919.01
2008-04-11,902.944
2008-04-14,890.273
2008-04-15,883.963
2008-04-16,916.576
2008-04-17,913.103
2008-04-18,928.311
2008-04-21,942.158
2008-04-22,934.46
2008-04-23,933.117
2008-04-24,906.271
2008-04-25,906.445
2008-04-28,916.199
2008-04-29,909.071
2008-04-30,895.501
2008-05-01,889.125
2008-05-02,911.642
2008-05-05,916.199
2008-05-06,921.777
2008-05-07,912.096
2008-05-08,925.547
2008-05-09,928.948
2008-05-12,950.931
2008-05-13,940.071
2008-05-14,939.578
2008-05-15,943.643
2008-05-16,948.398
2008-05-19,942.831
2008-05-20,924.267
2008-05-21,920.754
2008-05-22,917.026
2008-05-23,914.835
2008-05-26,921.424
2008-05-27,906.887
2008-05-28,912.681
2008-05-29,910.079
2008-05-30,919.991
2008-06-02,918.053
2008-06-03,880.471
2008-06-04,876.855
2008-06-05,887.911
2008-06-06,880.867
2008-06-09,851.765
2008-06-10,830.806
2008-06-11,815.034
2008-06-12,813.672
2008-06-13,809.381
2008-06-16,814.844
2008-06-17,814.167
2008-06-18,783.257
2008-06-19,776.828
2008-06-20,762.156
2008-06-23,734.849
2008-06-24,727.169
2008-06-25,742.481
2008-06-26,706.17
2008-06-27,685.564
2008-06-30,646.987
2008-07-01,625.142
2008-07-02,601.528
2008-07-03,594.173
2008-07-04,575.138
2008-07-07,566.378
2008-07-08,535.706
2008-07-09,545.645
2008-07-10,522.073
2008-07-11,490.872
2008-07-14,504.236
2008-07-15,475.507
2008-07-16,488.816
2008-07-17,525.251
2008-07-18,578.087
2008-07-21,613.164
2008-07-22,600.534
2008-07-23,636.739
2008-07-24,607.249
2008-07-25,579.645
2008-07-28,544.701
2008-07-29,542.374
2008-07-30,571.381
2008-07-31,568.005
2008-08-01,562.127
2008-08-04,571.803
2008-08-05,610.141
2008-08-06,632.878
2008-08-07,609.983
2008-08-08,602.594
2008-08-11,639.708
2008-08-12,608.981
2008-08-13,582.79
2008-08-14,596.775
2008-08-15,594.457
2008-08-18,581.307
2008-08-19,555.048
2008-08-20,542.752
2008-08-21,534.333
2008-08-22,547.743
2008-08-25,535.293
2008-08-26,535.044
2008-08-27,562.291
2008-08-28,571.109
2008-08-29,576.116
2008-09-01,571.93
2008-09-02,578.453
2008-09-03,573.651
2008-09-04,567.258
2008-09-05,547.657
2008-09-08,582.697
2008-09-09,576.22
2008-09-10,552.67
2008-09-11,530.305
2008-09-12,538.94
2008-09-15,504.922
2008-09-16,489.245
2008-09-17,480.36
2008-09-18,489.356
2008-09-19,553.26
2008-09-22,538.253
2008-09-23,505.178
2008-09-24,492.312
2008-09-25,502.065
2008-09-26,490.671
2008-09-29,384.003
2008-09-30,427.845
2008-10-01,448.223
2008-10-02,473.544
2008-10-03,480.531
2008-10-06,403.751
2008-10-07,353.857
2008-10-08,308.799
2008-10-09,318.207
2008-10-10,308.162
2008-10-13,320.479
2008-10-14,325.165
2008-10-15,315.06
2008-10-16,298.13
2008-10-17,281.482
2008-10-20,281.46
2008-10-21,282.977
2008-10-22,259.814
2008-10-23,249.354
2008-10-24,226.125
2008-10-27,201.974
2008-10-28,193.651
2008-10-29,223.674
2008-10-30,229.222
2008-10-31,249.953
2008-11-03,244.287
2008-11-04,256.918
2008-11-05,260.268
2008-11-06,251.455
2008-11-07,252.396
2008-11-10,264.3
2008-11-11,245.271
2008-11-12,234.394
2008-11-13,226.53
2008-11-14,215.666
2008-11-17,207.088
2008-11-18,193.732
2008-11-19,189.439
2008-11-20,175.939
2008-11-21,173.142
2008-11-24,193.786
2008-11-25,193.038
2008-11-26,196.425
2008-11-27,213.273
2008-11-28,204.125
2008-12-01,196.42
2008-12-02,190.118
2008-12-03,171.919
2008-12-04,164.371
2008-12-05,161.103
2008-12-08,181.925
2008-12-09,177.774
2008-12-10,175.324
2008-12-11,169.626
2008-12-12,164.552
2008-12-15,172.046
2008-12-16,169.832
2008-12-17,174.011
2008-12-18,166.468
2008-12-19,154.871
2008-12-22,163.837
2008-12-23,162.673
2008-12-24,162.593
2008-12-25,162.593
2008-12-26,163.378
2008-12-29,162.328
2008-12-30,163.05
2008-12-31,161.927
2009-01-01,161.927
2009-01-02,164.569
2009-01-05,167.356
2009-01-06,168.911
2009-01-07,173.506
2009-01-08,178.404
2009-01-09,182.799
2009-01-12,186.193
2009-01-13,183.888
2009-01-14,165.919
2009-01-15,162.652
2009-01-16,139.45
2009-01-19,87.743
2009-01-20,82.168
2009-01-21,85.58
2009-01-22,83.387
2009-01-23,89.603
2009-01-26,103.745
2009-01-27,112.375
2009-01-28,136.176
2009-01-29,116.678
2009-01-30,110.088
2009-02-02,110.81
2009-02-03,104.78
2009-02-04,106.986
2009-02-05,104.517
2009-02-06,111.372
2009-02-09,118.167
2009-02-10,117.946
2009-02-11,108.976
2009-02-12,96.622
2009-02-13,88.672
2009-02-16,78.188
2009-02-17,77.286
2009-02-18,75.457
2009-02-19,77.297
2009-02-20,71.964
2009-02-23,69.242
2009-02-24,64.998
2009-02-25,64.54
2009-02-26,63.064
2009-02-27,59.144
2009-03-02,59.707
2009-03-03,59.634
2009-03-04,61.247
2009-03-05,56.677
2009-03-06,59.459
2009-03-09,60.382
2009-03-10,64.119
2009-03-11,63.581
2009-03-12,65.546
2009-03-13,70.2
2009-03-16,77.213
2009-03-17,75.048
2009-03-18,75.374
2009-03-19,84.271
2009-03-20,91.99
2009-03-23,93.255
2009-03-24,96.681
2009-03-25,90.525
2009-03-26,91.816
2009-03-27,88.536
2009-03-30,82.212
2009-03-31,87.997
2009-04-01,95.543
2009-04-02,110.623
2009-04-03,122.519
2009-04-06,129.307
2009-04-07,133.037
2009-04-08,130.013
2009-04-09,129.271
2009-04-10,129.271
2009-04-13,130.367
2009-04-14,132.056
2009-04-15,126.41
2009-04-16,125.687
2009-04-17,119.854
2009-04-20,119.348
2009-04-21,118.67
2009-04-22,122.087
2009-04-23,122.153
2009-04-24,125.086
2009-04-27,121.73
2009-04-28,117.149
2009-04-29,124.181
2009-04-30,134.372
2009-05-01,134.363
2009-05-04,135.276
2009-05-05,149.994
2009-05-06,162.497
2009-05-07,169.277
2009-05-08,172.039
2009-05-11,168.966
2009-05-12,168.652
2009-05-13,147.676
2009-05-14,155.232
2009-05-15,162.289
2009-05-18,166.443
2009-05-19,181.959
2009-05-20,197.338
2009-05-21,191.49
2009-05-22,199.197
2009-05-25,200.451
2009-05-26,199.327
2009-05-27,209.942
2009-05-28,204.292
2009-05-29,215.402
2009-06-01,215.501
2009-06-02,235.08
2009-06-03,240.324
2009-06-04,238.237
2009-06-05,251.327
2009-06-08,239.568
2009-06-09,243.29
2009-06-10,249.451
2009-06-11,267.382
2009-06-12,266.31
2009-06-15,236.525
2009-06-16,241.991
2009-06-17,216.403
2009-06-18,222.812
2009-06-19,226.462
2009-06-22,211.425
2009-06-23,210.151
2009-06-24,230.169
2009-06-25,220.027
2009-06-26,218.549
2009-06-29,222.935
2009-06-30,223.933
2009-07-01,225.1
2009-07-02,215.327
2009-07-03,213.722
2009-07-06,203.613
2009-07-07,200.755
2009-07-08,193.702
2009-07-09,190.246
2009-07-10,179.449
2009-07-13,186.29
2009-07-14,199.707
2009-07-15,217.551
2009-07-16,218.16
2009-07-17,212.75
2009-07-20,213.578
2009-07-21,210.424
2009-07-22,211.386
2009-07-23,225.608
2009-07-24,222.34
2009-07-27,222.932
2009-07-28,222.278
2009-07-29,221.16
2009-07-30,229.439
2009-07-31,239.736
2009-08-03,248.028
2009-08-04,240.782
2009-08-05,243.482
2009-08-06,256.511
2009-08-07,257.302
2009-08-10,255.903
2009-08-11,249.735
2009-08-12,253.778
2009-08-13,262.765
2009-08-14,272.748
2009-08-17,255.742
2009-08-18,254.29
2009-08-19,255.226
2009-08-20,261.618
2009-08-21,265.381
2009-08-24,272.543
2009-08-25,279.81
2009-08-26,290.503
2009-08-27,304.06
2009-08-28,329.337
2009-08-31,319.486
2009-09-01,307.121
2009-09-02,297.798
2009-09-03,296.448
2009-09-04,304.323
2009-09-07,309.411
2009-09-08,312.915
2009-09-09,312.673
2009-09-10,319.155
2009-09-11,341.913
2009-09-14,347.145
2009-09-15,349.948
2009-09-16,358.336
2009-09-17,400.8
2009-09-18,388.226
2009-09-21,371.507
2009-09-22,376.936
2009-09-23,385.417
2009-09-24,369.32
2009-09-25,372.976
2009-09-28,376.554
2009-09-29,376.146
2009-09-30,383.931
2009-10-01,369.144
2009-10-02,359.227
2009-10-05,358.062
2009-10-06,374.469
2009-10-07,365.176
2009-10-08,368.151
2009-10-09,373.127
2009-10-12,373.971
2009-10-13,357.845
2009-10-14,358.451
2009-10-15,354.811
2009-10-16,347.319
2009-10-19,351.06
2009-10-20,355.663
2009-10-21,353.612
2009-10-22,341.811
2009-10-23,341.697
2009-10-26,329.895
2009-10-27,306.892
2009-10-28,266.397
2009-10-29,282.458
2009-10-30,271.688
2009-11-02,263.354
2009-11-03,239.037
2009-11-04,266.482
2009-11-05,277.962
2009-11-06,287.932
2009-11-09,296.022
2009-11-10,279.991
2009-11-11,286.933
2009-11-12,281.145
2009-11-13,281.556
2009-11-16,270.482
2009-11-17,255.805
2009-11-18,260.245
2009-11-19,252.872
2009-11-20,253.747
2009-11-23,258.053
2009-11-24,255.723
2009-11-25,260.391
2009-11-26,250.46
2009-11-27,254.243
2009-11-30,248.262
2009-12-01,252.957
2009-12-02,256.432
2009-12-03,260.146
2009-12-04,257.396
2009-12-07,254.321
2009-12-08,242.067
2009-12-09,239.036
2009-12-10,235.256
2009-12-11,235.021
2009-12-14,234.799
2009-12-15,231.774
2009-12-16,228.239
2009-12-17,220.771
2009-12-18,221.658
2009-12-21,220.57
2009-12-22,228.954
2009-12-23,235.255
2009-12-24,231.432
2009-12-25,231.432
2009-12-28,231.972
2009-12-29,235.841
2009-12-30,232.354
2009-12-31,233.167
2010-01-01,233.167
2010-01-04,246.974
2010-01-05,248.974
2010-01-06,256.202
2010-01-07,255.152
2010-01-08,254.829
2010-01-11,257.519
2010-01-12,249.606
2010-01-13,250.314
2010-01-14,251.874
2010-01-15,251.179
2010-01-18,251.006
2010-01-19,247.544
2010-01-20,242.68
2010-01-21,235.118
2010-01-22,233.63
2010-01-25,232.9
2010-01-26,230.402
2010-01-27,223.371
2010-01-28,221.161
2010-01-29,221.789
2010-02-01,221.157
2010-02-02,224.743
2010-02-03,221.756
2010-02-04,211.168
2010-02-05,208.089
2010-02-08,209.478
2010-02-09,206.317
2010-02-10,210.377
2010-02-11,208.003
2010-02-12,205.858
2010-02-15,199.852
2010-02-16,208.368
2010-02-17,210.14
2010-02-18,211.544
2010-02-19,208.987
2010-02-22,208.178
2010-02-23,203.176
2010-02-24,198.171
2010-02-25,192.785
2010-02-26,194.352
2010-03-01,191.509
2010-03-02,197.915
2010-03-03,200.034
2010-03-04,205.806
2010-03-05,216.184
2010-03-08,210.608
2010-03-09,208.059
2010-03-10,212.663
2010-03-11,215.49
2010-03-12,221.977
2010-03-15,217.217
2010-03-16,220.828
2010-03-17,226.842
2010-03-18,219.837
2010-03-19,218.758
2010-03-22,217.099
2010-03-23,223.035
2010-03-24,223.797
2010-03-25,231.667
2010-03-26,227.42
2010-03-29,218.905
2010-03-30,219.113
2010-03-31,232.087
2010-04-01,233.079
2010-04-02,233.079
2010-04-05,232.545
2010-04-06,239.475
2010-04-07,241.122
2010-04-08,243.015
2010-04-09,248.302
2010-04-12,252.701
2010-04-13,248.083
2010-04-14,256.311
2010-04-15,255.337
2010-04-16,250.14
2010-04-19,250.653
2010-04-20,257.208
2010-04-21,252.369
2010-04-22,246.852
2010-04-23,249.534
2010-04-26,254.019
2010-04-27,241.217
2010-04-28,235.024
2010-04-29,242.248
2010-04-30,244.516
2010-05-03,242.282
2010-05-04,229.148
2010-05-05,220.582
2010-05-06,212.598
2010-05-07,201.388
2010-05-10,224.702
2010-05-11,218.895
2010-05-12,223.626
2010-05-13,219.361
2010-05-14,207.899
2010-05-17,203.728
2010-05-18,204.156
2010-05-19,196.88
2010-05-20,183.097
2010-05-21,188.624
2010-05-24,182.919
2010-05-25,171.195
2010-05-26,183.523
2010-05-27,185.061
2010-05-28,180.958
2010-05-31,179.144
2010-06-01,178.622
2010-06-02,179.208
2010-06-03,177.859
2010-06-04,175.284
2010-06-07,173.74
2010-06-08,168.995
2010-06-09,175.021
2010-06-10,175.24
2010-06-11,176.796
2010-06-14,185.547
2010-06-15,184.611
2010-06-16,183.715
2010-06-17,185.381
2010-06-18,190.742
2010-06-21,190.284
2010-06-22,181.584
2010-06-23,176.058
2010-06-24,175.54
2010-06-25,174.62
2010-06-28,177.848
2010-06-29,166.873
2010-06-30,166.114
2010-07-01,160.089
2010-07-02,165.668
2010-07-05,165.345
2010-07-06,174.123
2010-07-07,172.831
2010-07-08,179.677
2010-07-09,179.233
2010-07-12,177.943
2010-07-13,179.803
2010-07-14,180.863
2010-07-15,178.827
2010-07-16,178.57
2010-07-19,174.7
2010-07-20,176.033
2010-07-21,177.574
2010-07-22,182.453
2010-07-23,181.89
2010-07-26,188.521
2010-07-27,194.881
2010-07-28,194.194
2010-07-29,195.761
2010-07-30,197.601
2010-08-02,202.535
2010-08-03,203.716
2010-08-04,199.416
2010-08-05,201.59
2010-08-06,198.959
2010-08-09,202.785
2010-08-10,196.028
2010-08-11,190.092
2010-08-12,188.093
2010-08-13,182.428
2010-08-16,180.356
2010-08-17,186.746
2010-08-18,185.512
2010-08-19,180.941
2010-08-20,176.506
2010-08-23,178.741
2010-08-24,174.536
2010-08-25,173.65
2010-08-26,176.798
2010-08-27,175.138
2010-08-30,173.737
2010-08-31,177.413
2010-09-01,180.725
2010-09-02,177.863
2010-09-03,183.745
2010-09-06,183.682
2010-09-07,176.222
2010-09-08,174.882
2010-09-09,176.36
2010-09-10,173.881
2010-09-13,181.099
2010-09-14,178.694
2010-09-15,179.14
2010-09-16,176.873
2010-09-17,169.526
2010-09-20,174.209
