Date,USA SMID CAP SMID (Small+Mid Cap)
2005-11-10,752.536
2005-11-11,754.942
2005-11-14,754.628
2005-11-15,750.732
2005-11-16,751.956
2005-11-17,763.116
2005-11-18,765.921
2005-11-21,772.082
2005-11-22,777.364
2005-11-23,779.099
2005-11-24,779.099
2005-11-25,780.413
2005-11-28,769.131
2005-11-29,771.728
2005-11-30,772.138
2005-12-01,785.129
2005-12-02,785.302
2005-12-05,782.061
2005-12-06,783.111
2005-12-07,778.763
2005-12-08,780.869
2005-12-09,784.244
2005-12-12,785.561
2005-12-13,787.569
2005-12-14,790.912
2005-12-15,787.036
2005-12-16,784.869
2005-12-19,775.784
2005-12-20,777.532
2005-12-21,782.792
2005-12-22,787.217
2005-12-23,788.859
2005-12-26,788.859
2005-12-27,780.123
2005-12-28,783.72
2005-12-29,781.917
2005-12-30,778.162
2006-01-02,778.162
2006-01-03,790.245
2006-01-04,795.839
2006-01-05,796.411
2006-01-06,805.216
2006-01-09,811.532
2006-01-10,814.674
2006-01-11,816.12
2006-01-12,810.897
2006-01-13,811.191
2006-01-16,811.191
2006-01-17,807.864
2006-01-18,806.838
2006-01-19,816.365
2006-01-20,804.551
2006-01-23,807.203
2006-01-24,814.932
2006-01-25,811.479
2006-01-26,820.255
2006-01-27,825.565
2006-01-30,826.785
2006-01-31,827.162
2006-02-01,828.012
2006-02-02,819.857
2006-02-03,816.398
2006-02-06,820.855
2006-02-07,810.663
2006-02-08,814.339
2006-02-09,811.234
2006-02-10,810.752
2006-02-13,805.494
2006-02-14,812.502
2006-02-15,816.189
2006-02-16,823.853
2006-02-17,823.587
2006-02-20,823.587
2006-02-21,822.0
2006-02-22,828.792
2006-02-23,826.874
2006-02-24,829.646
2006-02-27,831.527
2006-02-28,822.792
2006-03-01,832.904
2006-03-02,832.46
2006-03-03,830.292
2006-03-06,822.406
2006-03-07,814.196
2006-03-08,814.651
2006-03-09,811.737
2006-03-10,818.467
2006-03-13,820.539
2006-03-14,829.941
2006-03-15,836.277
2006-03-16,837.879
2006-03-17,840.319
2006-03-20,837.508
2006-03-21,830.303
2006-03-22,836.09
2006-03-23,837.846
2006-03-24,841.592
2006-03-27,841.28
2006-03-28,839.274
2006-03-29,849.991
2006-03-30,848.81
2006-03-31,848.544
2006-04-03,846.786
2006-04-04,850.164
2006-04-05,856.136
2006-04-06,855.573
2006-04-07,846.383
2006-04-10,844.565
2006-04-11,835.681
2006-04-12,838.348
2006-04-13,839.846
2006-04-14,839.846
2006-04-17,839.443
2006-04-18,857.179
2006-04-19,864.601
2006-04-20,863.32
2006-04-21,861.529
2006-04-24,857.502
2006-04-25,854.356
2006-04-26,854.144
2006-04-27,852.691
2006-04-28,854.865
2006-05-01,852.932
2006-05-02,857.49
2006-05-03,856.964
2006-05-04,862.755
2006-05-05,871.508
2006-05-08,872.628
2006-05-09,871.94
2006-05-10,870.323
2006-05-11,856.385
2006-05-12,842.363
2006-05-15,837.791
2006-05-16,836.048
2006-05-17,821.397
2006-05-18,814.532
2006-05-19,818.414
2006-05-22,810.682
2006-05-23,807.42
2006-05-24,805.656
2006-05-25,818.028
2006-05-26,823.882
2006-05-29,823.882
2006-05-30,809.318
2006-05-31,819.639
2006-06-01,832.778
2006-06-02,834.521
2006-06-05,815.047
2006-06-06,810.138
2006-06-07,804.727
2006-06-08,802.904
2006-06-09,800.673
2006-06-12,783.089
2006-06-13,771.105
2006-06-14,775.53
2006-06-15,799.709
2006-06-16,795.301
2006-06-19,784.284
2006-06-20,781.575
2006-06-21,794.66
2006-06-22,791.097
2006-06-23,795.503
2006-06-26,801.002
2006-06-27,791.653
2006-06-28,794.271
2006-06-29,816.968
2006-06-30,820.86
2006-07-03,826.547
2006-07-04,826.547
2006-07-05,816.79
2006-07-06,817.75
2006-07-07,808.901
2006-07-10,807.682
2006-07-11,811.405
2006-07-12,801.581
2006-07-13,787.859
2006-07-14,781.436
2006-07-17,777.387
2006-07-18,778.484
2006-07-19,796.7
2006-07-20,781.045
2006-07-21,769.353
2006-07-24,785.925
2006-07-25,793.561
2006-07-26,792.381
2006-07-27,784.923
2006-07-28,797.05
2006-07-31,798.537
2006-08-01,792.025
2006-08-02,797.953
2006-08-03,803.779
2006-08-04,801.417
2006-08-07,797.21
2006-08-08,790.698
2006-08-09,784.957
2006-08-10,789.068
2006-08-11,783.073
2006-08-14,784.117
2006-08-15,799.253
2006-08-16,810.597
2006-08-17,811.517
2006-08-18,812.994
2006-08-21,807.339
2006-08-22,809.236
2006-08-23,801.45
2006-08-24,801.091
2006-08-25,800.924
2006-08-28,806.741
2006-08-29,811.163
2006-08-30,813.481
2006-08-31,815.785
2006-09-01,818.968
2006-09-04,818.968
2006-09-05,822.653
2006-09-06,809.135
2006-09-07,804.677
2006-09-08,807.324
2006-09-11,806.127
2006-09-12,819.807
2006-09-13,826.109
2006-09-14,822.876
2006-09-15,824.847
2006-09-18,825.665
2006-09-19,822.467
2006-09-20,827.539
2006-09-21,821.538
2006-09-22,815.817
2006-09-25,823.73
2006-09-26,828.681
2006-09-27,830.855
2006-09-28,831.343
2006-09-29,827.412
2006-10-02,822.987
2006-10-03,820.91
2006-10-04,833.417
2006-10-05,841.637
2006-10-06,837.747
2006-10-09,841.821
2006-10-10,844.559
2006-10-11,841.451
2006-10-12,852.917
2006-10-13,857.005
2006-10-16,864.222
2006-10-17,858.578
2006-10-18,857.291
2006-10-19,859.279
2006-10-20,854.592
2006-10-23,858.055
2006-10-24,860.232
2006-10-25,863.841
2006-10-26,871.142
2006-10-27,862.28
2006-10-30,864.579
2006-10-31,863.085
2006-11-01,853.029
2006-11-02,852.061
2006-11-03,852.371
2006-11-06,862.64
2006-11-07,864.486
2006-11-08,868.653
2006-11-09,864.169
2006-11-10,868.996
2006-11-13,871.893
2006-11-14,880.868
2006-11-15,886.158
2006-11-16,886.595
2006-11-17,885.78
2006-11-20,888.018
2006-11-21,891.843
2006-11-22,895.506
2006-11-23,895.506
2006-11-24,894.604
2006-11-27,877.324
2006-11-28,879.292
2006-11-29,890.417
2006-11-30,893.969
2006-12-01,891.285
2006-12-04,902.726
2006-12-05,905.149
2006-12-06,905.128
2006-12-07,901.219
2006-12-08,901.787
2006-12-11,901.356
2006-12-12,897.599
2006-12-13,897.885
2006-12-14,904.001
2006-12-15,902.137
2006-12-18,894.021
2006-12-19,894.667
2006-12-20,896.011
2006-12-21,891.349
2006-12-22,888.004
2006-12-25,888.004
2006-12-26,892.42
2006-12-27,900.548
2006-12-28,898.247
2006-12-29,892.994
2007-01-01,892.994
2007-01-02,892.994
2007-01-03,892.366
2007-01-04,893.279
2007-01-05,884.365
2007-01-08,886.624
2007-01-09,888.37
2007-01-10,891.392
2007-01-11,899.415
2007-01-12,904.776
2007-01-15,904.776
2007-01-16,904.374
2007-01-17,903.736
2007-01-18,896.058
2007-01-19,901.999
2007-01-22,896.84
2007-01-23,904.254
2007-01-24,912.814
2007-01-25,903.195
2007-01-26,905.497
2007-01-29,907.389
2007-01-30,913.181
2007-01-31,919.384
2007-02-01,927.03
2007-02-02,930.141
2007-02-05,929.49
2007-02-06,933.337
2007-02-07,938.103
2007-02-08,937.787
2007-02-09,929.339
2007-02-12,925.104
2007-02-13,933.614
2007-02-14,939.795
2007-02-15,943.036
2007-02-16,944.092
2007-02-19,944.092
2007-02-20,950.663
2007-02-21,952.173
2007-02-22,953.332
2007-02-23,951.342
2007-02-26,949.228
2007-02-27,917.81
2007-02-28,920.439
2007-03-01,917.346
2007-03-02,902.768
2007-03-05,887.081
2007-03-06,904.009
2007-03-07,903.212
2007-03-08,910.933
2007-03-09,913.882
2007-03-12,917.429
2007-03-13,897.831
2007-03-14,902.933
2007-03-15,909.949
2007-03-16,905.729
2007-03-19,915.563
2007-03-20,921.848
2007-03-21,936.218
2007-03-22,937.05
2007-03-23,939.526
2007-03-26,938.283
2007-03-27,932.403
2007-03-28,926.31
2007-03-29,927.745
2007-03-30,928.812
2007-04-02,933.319
2007-04-03,941.323
2007-04-04,941.577
2007-04-05,944.212
2007-04-06,944.212
2007-04-09,944.61
2007-04-10,946.964
2007-04-11,940.875
2007-04-12,947.679
2007-04-13,950.849
2007-04-16,960.606
2007-04-17,960.145
2007-04-18,959.25
2007-04-19,955.913
2007-04-20,964.404
2007-04-23,966.422
2007-04-24,966.138
2007-04-25,973.888
2007-04-26,975.5
2007-04-27,973.231
2007-04-30,959.6
2007-05-01,961.394
2007-05-02,972.749
2007-05-03,975.365
2007-05-04,977.866
2007-05-07,978.391
2007-05-08,977.817
2007-05-09,984.157
2007-05-10,969.17
2007-05-11,980.083
2007-05-14,975.458
2007-05-15,970.179
2007-05-16,975.168
2007-05-17,973.696
2007-05-18,980.245
2007-05-21,987.273
2007-05-22,990.359
2007-05-23,987.396
2007-05-24,972.454
2007-05-25,979.096
2007-05-28,979.096
2007-05-29,985.527
2007-05-30,995.859
2007-05-31,1000.0
2007-06-01,1005.526
2007-06-04,1008.947
2007-06-05,1002.379
2007-06-06,991.55
2007-06-07,972.133
2007-06-08,983.263
2007-06-11,983.557
2007-06-12,972.834
2007-06-13,985.776
2007-06-14,991.264
2007-06-15,999.405
2007-06-18,997.428
2007-06-19,998.769
2007-06-20,987.156
2007-06-21,993.194
2007-06-22,984.583
2007-06-25,977.198
2007-06-26,973.113
2007-06-27,984.672
2007-06-28,985.252
2007-06-29,983.236
2007-07-02,995.682
2007-07-03,998.593
2007-07-04,998.593
2007-07-05,1001.03
2007-07-06,1006.574
2007-07-09,1007.186
2007-07-10,991.673
2007-07-11,995.859
2007-07-12,1011.882
2007-07-13,1014.847
2007-07-16,1008.905
2007-07-17,1009.598
2007-07-18,1005.953
2007-07-19,1012.125
2007-07-20,998.601
2007-07-23,997.954
2007-07-24,974.327
2007-07-25,973.499
2007-07-26,949.747
2007-07-27,935.551
2007-07-30,944.851
2007-07-31,934.649
2007-08-01,936.906
2007-08-02,943.699
2007-08-03,915.184
2007-08-06,928.292
2007-08-07,935.087
2007-08-08,950.258
2007-08-09,929.338
2007-08-10,931.976
2007-08-13,931.133
2007-08-14,911.507
2007-08-15,893.978
2007-08-16,897.333
2007-08-17,918.071
2007-08-20,922.076
2007-08-21,925.436
2007-08-22,938.694
2007-08-23,933.518
2007-08-24,945.178
2007-08-27,935.334
2007-08-28,911.336
2007-08-29,932.702
2007-08-30,929.468
2007-08-31,942.23
2007-09-03,942.23
2007-09-04,953.11
2007-09-05,942.759
2007-09-06,946.049
2007-09-07,928.255
2007-09-10,921.76
2007-09-11,934.221
2007-09-12,932.349
2007-09-13,936.111
2007-09-14,939.285
2007-09-17,932.269
2007-09-18,962.269
2007-09-19,969.89
2007-09-20,961.896
2007-09-21,964.975
2007-09-24,958.864
2007-09-25,957.67
2007-09-26,964.331
2007-09-27,970.883
2007-09-28,966.582
2007-10-01,982.124
2007-10-02,986.638
2007-10-03,981.757
2007-10-04,983.04
2007-10-05,998.241
2007-10-08,993.774
2007-10-09,1001.114
2007-10-10,1000.52
2007-10-11,991.728
2007-10-12,997.307
2007-10-15,987.917
2007-10-16,979.677
2007-10-17,981.003
2007-10-18,981.836
2007-10-19,955.258
2007-10-22,964.082
2007-10-23,971.676
2007-10-24,966.762
2007-10-25,962.865
2007-10-26,974.48
2007-10-29,977.638
2007-10-30,971.518
2007-10-31,984.733
2007-11-01,957.559
2007-11-02,958.618
2007-11-05,950.805
2007-11-06,963.369
2007-11-07,936.77
2007-11-08,940.222
2007-11-09,928.301
2007-11-12,914.414
2007-11-13,938.64
2007-11-14,932.285
2007-11-15,920.803
2007-11-16,920.611
2007-11-19,901.627
2007-11-20,900.62
2007-11-21,889.573
2007-11-22,889.573
2007-11-23,903.748
2007-11-26,886.182
2007-11-27,896.048
2007-11-28,923.958
2007-11-29,923.049
2007-11-30,928.588
2007-12-03,923.784
2007-12-04,917.657
2007-12-05,931.544
2007-12-06,950.51
2007-12-07,951.768
2007-12-10,959.333
2007-12-11,930.318
2007-12-12,935.474
2007-12-13,934.434
2007-12-14,919.87
2007-12-17,904.058
2007-12-18,912.564
2007-12-19,914.099
2007-12-20,923.353
2007-12-21,939.37
2007-12-24,948.157
2007-12-25,948.157
2007-12-26,948.676
2007-12-27,931.432
2007-12-28,931.134
2007-12-31,926.801
2008-01-01,926.801
2008-01-02,912.723
2008-01-03,905.941
2008-01-04,878.432
2008-01-07,877.036
2008-01-08,857.117
2008-01-09,862.536
2008-01-10,870.506
2008-01-11,856.4
2008-01-14,865.71
2008-01-15,844.071
2008-01-16,842.063
2008-01-17,816.794
2008-01-18,813.659
2008-01-21,813.659
2008-01-22,808.921
2008-01-23,830.629
2008-01-24,837.727
2008-01-25,830.917
2008-01-28,849.014
2008-01-29,855.064
2008-01-30,847.733
2008-01-31,865.634
2008-02-01,885.881
2008-02-04,877.789
2008-02-05,851.662
2008-02-06,841.399
2008-02-07,849.911
2008-02-08,848.918
2008-02-11,854.377
2008-02-12,857.305
2008-02-13,871.71
2008-02-14,857.002
2008-02-15,854.799
2008-02-18,854.799
2008-02-19,856.005
2008-02-20,865.678
2008-02-21,852.368
2008-02-22,857.28
2008-02-25,873.749
2008-02-26,881.249
2008-02-27,878.282
2008-02-28,868.159
2008-02-29,843.027
2008-03-03,842.795
2008-03-04,838.459
2008-03-05,843.894
2008-03-06,820.918
2008-03-07,814.226
2008-03-10,795.793
2008-03-11,825.719
2008-03-12,819.298
2008-03-13,829.614
2008-03-14,812.495
2008-03-17,794.572
2008-03-18,827.78
2008-03-19,806.779
2008-03-20,823.112
2008-03-21,823.112
2008-03-24,843.992
2008-03-25,851.081
2008-03-26,844.617
2008-03-27,833.931
2008-03-28,825.934
2008-03-31,832.712
2008-04-01,861.657
2008-04-02,865.045
2008-04-03,868.522
2008-04-04,871.073
2008-04-07,870.889
2008-04-08,868.832
2008-04-09,856.652
2008-04-10,864.301
2008-04-11,846.701
2008-04-14,845.071
2008-04-15,850.336
2008-04-16,874.444
2008-04-17,871.741
2008-04-18,886.71
2008-04-21,885.313
2008-04-22,872.019
2008-04-23,875.366
2008-04-24,882.039
2008-04-25,891.781
2008-04-28,893.536
2008-04-29,887.439
2008-04-30,884.32
2008-05-01,898.658
2008-05-02,899.975
2008-05-05,899.088
2008-05-06,907.572
2008-05-07,893.861
2008-05-08,898.941
2008-05-09,897.942
2008-05-12,909.663
2008-05-13,915.774
2008-05-14,918.137
2008-05-15,929.847
2008-05-16,931.657
2008-05-19,929.439
2008-05-20,925.155
2008-05-21,911.079
2008-05-22,914.14
2008-05-23,903.271
2008-05-26,903.271
2008-05-27,910.914
2008-05-28,918.284
2008-05-29,921.822
2008-05-30,927.447
2008-06-02,919.801
2008-06-03,917.281
2008-06-04,919.913
2008-06-05,939.19
2008-06-06,912.885
2008-06-09,910.428
2008-06-10,904.53
2008-06-11,887.069
2008-06-12,889.292
2008-06-13,904.769
2008-06-16,910.773
2008-06-17,906.338
2008-06-18,897.971
2008-06-19,902.827
2008-06-20,887.129
2008-06-23,883.954
2008-06-24,873.427
2008-06-25,880.273
2008-06-26,856.579
2008-06-27,854.182
2008-06-30,849.714
2008-07-01,851.018
2008-07-02,827.746
2008-07-03,819.127
2008-07-04,819.127
2008-07-07,810.716
2008-07-08,828.604
2008-07-09,810.672
2008-07-10,817.2
2008-07-11,813.893
2008-07-14,805.985
2008-07-15,799.077
2008-07-16,821.485
2008-07-17,831.091
2008-07-18,830.136
2008-07-21,834.695
2008-07-22,845.447
2008-07-23,847.189
2008-07-24,822.682
2008-07-25,829.437
2008-07-28,816.54
2008-07-29,834.907
2008-07-30,845.969
2008-07-31,836.466
2008-08-01,834.574
2008-08-04,818.913
2008-08-05,838.251
2008-08-06,845.195
2008-08-07,831.453
2008-08-08,850.835
2008-08-11,861.555
2008-08-12,853.048
2008-08-13,855.497
2008-08-14,863.449
2008-08-15,864.5
2008-08-18,851.15
2008-08-19,841.887
2008-08-20,845.943
2008-08-21,844.574
2008-08-22,854.118
2008-08-25,837.003
2008-08-26,840.312
2008-08-27,850.154
2008-08-28,863.982
2008-08-29,854.754
2008-09-01,854.754
2008-09-02,848.045
2008-09-03,844.759
2008-09-04,820.646
2008-09-05,824.73
2008-09-08,836.12
2008-09-09,803.194
2008-09-10,813.031
2008-09-11,819.308
2008-09-12,826.621
2008-09-15,788.629
2008-09-16,803.85
2008-09-17,767.892
2008-09-18,808.616
2008-09-19,842.66
2008-09-22,805.205
2008-09-23,793.987
2008-09-24,786.577
2008-09-25,795.752
2008-09-26,791.469
2008-09-29,729.186
2008-09-30,758.549
2008-10-01,750.706
2008-10-02,708.916
2008-10-03,692.584
2008-10-06,662.575
2008-10-07,624.543
2008-10-08,616.163
2008-10-09,569.13
2008-10-10,572.105
2008-10-13,632.864
2008-10-14,622.059
2008-10-15,561.157
2008-10-16,586.303
2008-10-17,584.172
2008-10-20,609.473
2008-10-21,590.7
2008-10-22,553.097
2008-10-23,540.902
2008-10-24,522.047
2008-10-27,501.401
2008-10-28,544.98
2008-10-29,553.587
2008-10-30,575.981
2008-10-31,592.696
2008-11-03,591.968
2008-11-04,610.232
2008-11-05,577.703
2008-11-06,549.554
2008-11-07,563.449
2008-11-10,550.794
2008-11-11,536.708
2008-11-12,506.204
2008-11-13,545.162
2008-11-14,515.298
2008-11-17,505.385
2008-11-18,504.329
2008-11-19,467.672
2008-11-20,433.142
2008-11-21,458.237
2008-11-24,493.679
2008-11-25,500.994
2008-11-26,528.778
2008-11-27,528.778
2008-11-28,534.198
2008-12-01,476.962
2008-12-02,499.29
2008-12-03,512.947
2008-12-04,494.405
2008-12-05,517.197
2008-12-08,539.278
2008-12-09,527.563
2008-12-10,541.111
2008-12-11,516.894
2008-12-12,530.212
2008-12-15,516.719
2008-12-16,549.19
2008-12-17,552.912
2008-12-18,540.971
2008-12-19,546.936
2008-12-22,532.267
2008-12-23,526.965
2008-12-24,529.482
2008-12-25,529.482
2008-12-26,535.788
2008-12-29,528.677
2008-12-30,546.446
2008-12-31,561.044
2009-01-01,561.044
2009-01-02,576.933
2009-01-05,578.804
2009-01-06,589.922
2009-01-07,569.41
2009-01-08,574.381
2009-01-09,557.039
2009-01-12,540.327
2009-01-13,544.762
2009-01-14,522.53
2009-01-15,530.673
2009-01-16,537.814
2009-01-19,537.814
2009-01-20,503.764
2009-01-21,527.816
2009-01-22,514.279
2009-01-23,519.477
2009-01-26,523.439
2009-01-27,530.267
2009-01-28,550.587
2009-01-29,528.937
2009-01-30,515.722
2009-02-02,516.64
2009-02-03,522.758
2009-02-04,520.962
2009-02-05,530.327
2009-02-06,548.478
2009-02-09,547.281
2009-02-10,521.182
2009-02-11,523.693
2009-02-12,526.771
2009-02-13,522.916
2009-02-16,522.916
2009-02-17,497.945
2009-02-18,492.892
2009-02-19,484.879
2009-02-20,480.802
2009-02-23,460.986
2009-02-24,482.023
2009-02-25,474.756
2009-02-26,466.026
2009-02-27,460.667
2009-03-02,433.442
2009-03-03,429.488
2009-03-04,443.344
2009-03-05,420.992
2009-03-06,420.141
2009-03-09,414.531
2009-03-10,443.592
2009-03-11,445.213
2009-03-12,466.84
2009-03-13,470.377
2009-03-16,464.164
2009-03-17,481.621
2009-03-18,496.843
2009-03-19,493.823
2009-03-20,479.064
2009-03-23,515.362
2009-03-24,501.304
2009-03-25,508.348
2009-03-26,527.692
2009-03-27,513.529
2009-03-30,494.961
2009-03-31,502.492
2009-04-01,510.064
2009-04-02,533.145
2009-04-03,542.037
2009-04-06,534.614
2009-04-07,517.27
2009-04-08,527.599
2009-04-09,556.076
2009-04-10,556.076
2009-04-13,555.524
2009-04-14,542.005
2009-04-15,549.48
2009-04-16,564.357
2009-04-17,571.02
2009-04-20,540.485
2009-04-21,557.506
2009-04-22,559.243
2009-04-23,559.567
2009-04-24,573.541
2009-04-27,563.945
2009-04-28,564.416
2009-04-29,582.157
2009-04-30,582.505
2009-05-01,583.869
2009-05-04,608.767
2009-05-05,605.748
2009-05-06,610.479
2009-05-07,594.803
2009-05-08,614.94
2009-05-11,601.93
2009-05-12,595.221
2009-05-13,569.25
2009-05-14,578.894
2009-05-15,572.738
2009-05-18,595.488
2009-05-19,596.367
2009-05-20,592.922
2009-05-21,581.289
2009-05-22,579.556
2009-05-25,579.556
2009-05-26,601.508
2009-05-27,590.638
2009-05-28,596.19
2009-05-29,606.204
2009-06-01,629.454
2009-06-02,631.233
2009-06-03,619.868
2009-06-04,630.363
2009-06-05,629.093
2009-06-08,624.554
2009-06-09,630.592
2009-06-10,628.164
2009-06-11,632.236
2009-06-12,630.951
2009-06-15,612.913
2009-06-16,602.186
2009-06-17,601.116
2009-06-18,604.012
2009-06-19,607.362
2009-06-22,583.339
2009-06-23,582.153
2009-06-24,589.74
2009-06-25,604.902
2009-06-26,607.406
2009-06-29,610.809
2009-06-30,607.774
2009-07-01,613.936
2009-07-02,592.43
2009-07-03,592.43
2009-07-06,588.993
2009-07-07,575.526
2009-07-08,571.549
2009-07-09,575.135
2009-07-10,574.507
2009-07-13,588.28
2009-07-14,593.583
2009-07-15,613.703
2009-07-16,621.627
2009-07-17,619.977
2009-07-20,630.605
2009-07-21,630.245
2009-07-22,633.053
2009-07-23,652.273
2009-07-24,656.857
2009-07-27,659.674
2009-07-28,658.069
2009-07-29,652.751
2009-07-30,663.156
2009-07-31,663.856
2009-08-03,677.988
2009-08-04,683.638
2009-08-05,681.313
2009-08-06,674.626
2009-08-07,691.306
2009-08-10,688.741
2009-08-11,678.639
2009-08-12,689.067
2009-08-13,695.398
2009-08-14,684.872
2009-08-17,664.324
2009-08-18,673.83
2009-08-19,678.581
2009-08-20,686.792
2009-08-21,701.9
2009-08-24,699.956
2009-08-25,703.449
2009-08-26,703.021
2009-08-27,705.384
2009-08-28,706.165
2009-08-31,696.748
2009-09-01,678.677
2009-09-02,675.391
2009-09-03,684.582
2009-09-04,694.625
2009-09-07,694.625
2009-09-08,704.059
2009-09-09,714.265
2009-09-10,723.964
2009-09-11,723.933
2009-09-14,731.642
2009-09-15,738.956
2009-09-16,753.948
2009-09-17,748.861
2009-09-18,750.338
2009-09-21,748.067
2009-09-22,754.732
2009-09-23,744.614
2009-09-24,730.899
2009-09-25,726.654
2009-09-28,743.464
2009-09-29,743.632
2009-09-30,739.527
2009-10-01,714.689
2009-10-02,708.77
2009-10-05,724.484
2009-10-06,735.349
2009-10-07,735.998
2009-10-08,745.889
2009-10-09,751.554
2009-10-12,753.29
2009-10-13,750.511
2009-10-14,765.474
2009-10-15,767.477
2009-10-16,759.007
2009-10-19,767.731
2009-10-20,759.497
2009-10-21,751.005
2009-10-22,760.557
2009-10-23,747.538
2009-10-26,737.957
2009-10-27,729.351
2009-10-28,704.516
2009-10-29,723.742
2009-10-30,701.233
2009-11-02,703.706
2009-11-03,713.022
2009-11-04,708.83
2009-11-05,726.936
2009-11-06,726.078
2009-11-09,744.138
2009-11-10,741.675
2009-11-11,747.245
2009-11-12,735.119
2009-11-13,741.62
2009-11-16,757.067
2009-11-17,755.741
2009-11-18,752.466
2009-11-19,736.95
2009-11-20,733.547
2009-11-23,742.408
2009-11-24,740.666
2009-11-25,745.341
2009-11-26,745.341
2009-11-27,728.955
2009-11-30,731.355
2009-12-01,742.941
2009-12-02,748.534
2009-12-03,740.393
2009-12-04,751.55
2009-12-07,751.441
2009-12-08,744.817
2009-12-09,745.78
2009-12-10,748.339
2009-12-11,753.244
2009-12-14,765.092
2009-12-15,762.745
2009-12-16,768.021
2009-12-17,759.782
2009-12-18,765.183
2009-12-21,775.235
2009-12-22,781.803
2009-12-23,788.201
2009-12-24,792.951
2009-12-25,792.951
2009-12-28,792.097
2009-12-29,790.644
2009-12-30,790.087
2009-12-31,781.099
2010-01-01,781.099
2010-01-04,796.0
2010-01-05,798.61
2010-01-06,801.937
2010-01-07,806.101
2010-01-08,809.732
2010-01-11,809.792
2010-01-12,798.502
2010-01-13,808.191
2010-01-14,810.068
2010-01-15,799.267
2010-01-18,799.267
2010-01-19,810.51
2010-01-20,801.79
2010-01-21,789.146
2010-01-22,772.395
2010-01-25,775.157
2010-01-26,770.568
2010-01-27,774.227
2010-01-28,763.628
2010-01-29,753.667
2010-02-01,767.02
2010-02-02,777.61
2010-02-03,772.539
2010-02-04,745.247
2010-02-05,747.443
2010-02-08,741.878
2010-02-09,752.642
2010-02-10,752.124
2010-02-11,763.468
2010-02-12,766.989
2010-02-15,766.989
2010-02-16,781.53
2010-02-17,786.354
2010-02-18,791.66
2010-02-19,795.306
2010-02-22,795.508
2010-02-23,783.734
2010-02-24,791.055
2010-02-25,791.885
2010-02-26,792.584
2010-03-01,807.569
2010-03-02,812.928
2010-03-03,813.854
2010-03-04,816.404
2010-03-05,830.433
2010-03-08,831.584
2010-03-09,833.166
2010-03-10,839.82
2010-03-11,842.811
2010-03-12,843.694
2010-03-15,840.722
2010-03-16,849.572
2010-03-17,856.07
2010-03-18,851.725
2010-03-19,843.131
2010-03-22,852.737
2010-03-23,860.591
2010-03-24,854.486
2010-03-25,848.355
2010-03-26,848.585
2010-03-29,855.056
2010-03-30,856.094
2010-03-31,851.902
2010-04-01,860.173
2010-04-02,860.173
2010-04-05,874.88
2010-04-06,878.539
2010-04-07,873.32
2010-04-08,873.773
2010-04-09,880.708
2010-04-12,882.618
2010-04-13,884.654
2010-04-14,899.27
2010-04-15,899.433
2010-04-16,885.777
2010-04-19,882.948
2010-04-20,895.892
2010-04-21,899.538
2010-04-22,910.009
2010-04-23,919.812
2010-04-26,916.731
2010-04-27,891.752
2010-04-28,895.226
2010-04-29,911.399
2010-04-30,890.695
2010-05-03,906.489
2010-05-04,879.62
2010-05-05,868.643
2010-05-06,838.181
2010-05-07,816.639
2010-05-10,861.89
2010-05-11,862.446
2010-05-12,883.107
2010-05-13,874.147
2010-05-14,853.131
2010-05-17,854.339
2010-05-18,839.807
2010-05-19,831.598
2010-05-20,793.429
2010-05-21,808.013
2010-05-24,798.034
2010-05-25,798.492
2010-05-26,800.298
2010-05-27,833.912
2010-05-28,823.529
2010-05-31,823.529
2010-06-01,800.412
2010-06-02,824.723
2010-06-03,832.195
2010-06-04,795.501
2010-06-07,777.953
2010-06-08,781.947
2010-06-09,782.951
2010-06-10,810.848
2010-06-11,819.653
2010-06-14,822.582
2010-06-15,844.158
2010-06-16,841.092
2010-06-17,840.186
2010-06-18,840.301
2010-06-21,834.408
2010-06-22,816.367
2010-06-23,815.062
2010-06-24,800.035
2010-06-25,809.871
2010-06-28,806.742
2010-06-29,775.569
2010-06-30,767.966
2010-07-01,764.247
2010-07-02,758.029
2010-07-05,758.029
2010-07-06,755.321
2010-07-07,782.655
2010-07-08,791.378
2010-07-09,800.207
2010-07-12,795.038
2010-07-13,814.726
2010-07-14,813.218
2010-07-15,811.193
2010-07-16,783.421
2010-07-19,788.894
2010-07-20,801.556
2010-07-21,789.135
2010-07-22,812.537
2010-07-23,825.719
2010-07-26,840.458
2010-07-27,834.343
2010-07-28,823.892
2010-07-29,820.687
2010-07-30,822.329
2010-08-02,839.476
2010-08-03,832.254
2010-08-04,840.985
2010-08-05,836.348
2010-08-06,832.989
2010-08-09,840.674
2010-08-10,829.169
2010-08-11,800.662
2010-08-12,796.203
2010-08-13,791.77
2010-08-16,793.98
2010-08-17,807.761
2010-08-18,810.324
2010-08-19,795.161
2010-08-20,794.253
2010-08-23,787.049
2010-08-24,775.151
2010-08-25,781.552
2010-08-26,775.776
2010-08-27,793.913
2010-08-30,778.742
2010-08-31,778.892
2010-09-01,806.353
2010-09-02,817.497
2010-09-03,829.742
2010-09-06,829.742
2010-09-07,816.007
2010-09-08,822.272
2010-09-09,823.865
2010-09-10,826.917
2010-09-13,841.938
2010-09-14,840.57
2010-09-15,843.599
2010-09-16,840.551
2010-09-17,843.295
2010-09-20,860.267
2010-09-21,854.691
