Date,WORLD SMID CAP SMID (Small+Mid Cap)
2005-10-04,700.774
2005-10-05,689.249
2005-10-06,682.711
2005-10-07,684.114
2005-10-10,679.739
2005-10-11,678.553
2005-10-12,673.385
2005-10-13,667.096
2005-10-14,673.841
2005-10-17,674.539
2005-10-18,666.206
2005-10-19,667.458
2005-10-20,663.653
2005-10-21,665.584
2005-10-24,674.483
2005-10-25,677.097
2005-10-26,675.701
2005-10-27,668.971
2005-10-28,673.588
2005-10-31,682.572
2005-11-01,683.623
2005-11-02,691.942
2005-11-03,694.856
2005-11-04,691.427
2005-11-07,692.732
2005-11-08,690.03
2005-11-09,690.715
2005-11-10,692.63
2005-11-11,695.504
2005-11-14,693.944
2005-11-15,690.341
2005-11-16,690.527
2005-11-17,700.296
2005-11-18,702.851
2005-11-21,707.773
2005-11-22,710.339
2005-11-23,714.118
2005-11-24,713.553
2005-11-25,713.64
2005-11-28,709.495
2005-11-29,710.916
2005-11-30,711.379
2005-12-01,720.01
2005-12-02,723.052
2005-12-05,723.566
2005-12-06,724.747
2005-12-07,722.429
2005-12-08,723.563
2005-12-09,727.307
2005-12-12,732.386
2005-12-13,733.607
2005-12-14,737.686
2005-12-15,733.699
2005-12-16,734.965
2005-12-19,730.222
2005-12-20,730.533
2005-12-21,734.112
2005-12-22,738.113
2005-12-23,739.721
2005-12-26,740.538
2005-12-27,735.223
2005-12-28,739.104
2005-12-29,738.798
2005-12-30,734.73
2006-01-02,735.357
2006-01-03,747.865
2006-01-04,757.338
2006-01-05,758.073
2006-01-06,766.286
2006-01-09,769.106
2006-01-10,768.756
2006-01-11,772.343
2006-01-12,770.839
2006-01-13,771.06
2006-01-16,772.185
2006-01-17,764.089
2006-01-18,757.265
2006-01-19,768.35
2006-01-20,761.833
2006-01-23,763.011
2006-01-24,769.049
2006-01-25,770.279
2006-01-26,777.053
2006-01-27,782.161
2006-01-30,782.234
2006-01-31,784.334
2006-02-01,785.413
2006-02-02,780.636
2006-02-03,776.105
2006-02-06,780.197
2006-02-07,774.045
2006-02-08,772.045
2006-02-09,773.314
2006-02-10,770.653
2006-02-13,763.504
2006-02-14,767.388
2006-02-15,769.897
2006-02-16,773.482
2006-02-17,772.768
2006-02-20,772.001
2006-02-21,773.792
2006-02-22,777.95
2006-02-23,781.544
2006-02-24,783.418
2006-02-27,785.987
2006-02-28,780.919
2006-03-01,786.09
2006-03-02,785.524
2006-03-03,783.082
2006-03-06,780.236
2006-03-07,770.113
2006-03-08,767.022
2006-03-09,770.297
2006-03-10,773.721
2006-03-13,779.706
2006-03-14,788.307
2006-03-15,793.396
2006-03-16,796.262
2006-03-17,799.892
2006-03-20,800.317
2006-03-21,794.51
2006-03-22,799.21
2006-03-23,797.554
2006-03-24,801.647
2006-03-27,802.65
2006-03-28,801.747
2006-03-29,806.344
2006-03-30,811.794
2006-03-31,809.543
2006-04-03,812.571
2006-04-04,817.15
2006-04-05,820.642
2006-04-06,823.148
2006-04-07,815.656
2006-04-10,814.327
2006-04-11,807.0
2006-04-12,805.663
2006-04-13,807.155
2006-04-14,807.067
2006-04-17,809.913
2006-04-18,821.189
2006-04-19,829.557
2006-04-20,828.008
2006-04-21,830.541
2006-04-24,827.481
2006-04-25,827.857
2006-04-26,830.243
2006-04-27,830.553
2006-04-28,831.281
2006-05-01,833.131
2006-05-02,838.983
2006-05-03,837.559
2006-05-04,843.777
2006-05-05,853.672
2006-05-08,857.221
2006-05-09,858.399
2006-05-10,857.012
2006-05-11,849.049
2006-05-12,835.783
2006-05-15,823.933
2006-05-16,819.578
2006-05-17,806.012
2006-05-18,796.726
2006-05-19,795.669
2006-05-22,782.366
2006-05-23,787.777
2006-05-24,781.393
2006-05-25,790.962
2006-05-26,800.167
2006-05-29,802.219
2006-05-30,792.317
2006-05-31,796.359
2006-06-01,802.365
2006-06-02,809.76
2006-06-05,797.602
2006-06-06,782.526
2006-06-07,775.764
2006-06-08,761.319
2006-06-09,766.403
2006-06-12,755.158
2006-06-13,736.951
2006-06-14,741.854
2006-06-15,763.689
2006-06-16,764.024
2006-06-19,756.608
2006-06-20,754.705
2006-06-21,762.629
2006-06-22,763.093
2006-06-23,764.058
2006-06-26,767.828
2006-06-27,763.402
2006-06-28,761.547
2006-06-29,778.16
2006-06-30,792.406
2006-07-03,797.338
2006-07-04,799.435
2006-07-05,788.09
2006-07-06,790.178
2006-07-07,786.977
2006-07-10,785.266
2006-07-11,784.771
2006-07-12,777.126
2006-07-13,765.764
2006-07-14,756.125
2006-07-17,748.344
2006-07-18,743.79
2006-07-19,759.253
2006-07-20,757.188
2006-07-21,748.637
2006-07-24,758.222
2006-07-25,764.837
2006-07-26,764.305
2006-07-27,767.5
2006-07-28,776.756
2006-07-31,779.51
2006-08-01,774.77
2006-08-02,782.184
2006-08-03,782.525
2006-08-04,785.588
2006-08-07,778.674
2006-08-08,776.455
2006-08-09,775.519
2006-08-10,773.812
2006-08-11,771.142
2006-08-14,773.148
2006-08-15,783.651
2006-08-16,794.423
2006-08-17,796.142
2006-08-18,796.077
2006-08-21,794.471
2006-08-22,794.873
2006-08-23,790.523
2006-08-24,789.029
2006-08-25,787.505
2006-08-28,790.51
2006-08-29,794.167
2006-08-30,798.148
2006-08-31,800.608
2006-09-01,804.473
2006-09-04,809.35
2006-09-05,809.858
2006-09-06,799.594
2006-09-07,791.809
2006-09-08,792.716
2006-09-11,787.078
2006-09-12,795.186
2006-09-13,799.298
2006-09-14,800.687
2006-09-15,800.114
2006-09-18,801.403
2006-09-19,799.846
2006-09-20,802.068
2006-09-21,801.619
2006-09-22,797.137
2006-09-25,799.356
2006-09-26,803.181
2006-09-27,809.153
2006-09-28,810.279
2006-09-29,808.473
2006-10-02,808.729
2006-10-03,804.998
2006-10-04,809.725
2006-10-05,818.693
2006-10-06,813.51
2006-10-09,815.868
2006-10-10,817.123
2006-10-11,814.075
2006-10-12,821.83
2006-10-13,825.667
2006-10-16,832.894
2006-10-17,827.708
2006-10-18,829.149
2006-10-19,833.442
2006-10-20,832.593
2006-10-23,833.898
2006-10-24,835.445
2006-10-25,839.559
2006-10-26,846.075
2006-10-27,841.95
2006-10-30,840.537
2006-10-31,842.631
2006-11-01,838.041
2006-11-02,836.348
2006-11-03,835.585
2006-11-06,843.069
2006-11-07,847.789
2006-11-08,846.878
2006-11-09,844.674
2006-11-10,849.286
2006-11-13,848.458
2006-11-14,854.723
2006-11-15,858.101
2006-11-16,858.43
2006-11-17,856.299
2006-11-20,854.052
2006-11-21,858.358
2006-11-22,866.56
2006-11-23,867.156
2006-11-24,868.141
2006-11-27,857.299
2006-11-28,857.217
2006-11-29,869.227
2006-11-30,874.902
2006-12-01,875.546
2006-12-04,882.737
2006-12-05,884.955
2006-12-06,886.758
2006-12-07,886.105
2006-12-08,886.256
2006-12-11,885.127
2006-12-12,883.952
2006-12-13,885.916
2006-12-14,890.179
2006-12-15,888.848
2006-12-18,884.196
2006-12-19,883.632
2006-12-20,887.653
2006-12-21,884.625
2006-12-22,881.937
2006-12-25,881.298
2006-12-26,883.645
2006-12-27,890.689
2006-12-28,890.605
2006-12-29,888.756
2007-01-01,888.756
2007-01-02,894.151
2007-01-03,890.329
2007-01-04,886.667
2007-01-05,877.877
2007-01-08,879.858
2007-01-09,881.919
2007-01-10,878.855
2007-01-11,885.012
2007-01-12,892.42
2007-01-15,896.663
2007-01-16,895.118
2007-01-17,896.165
2007-01-18,892.646
2007-01-19,897.174
2007-01-22,895.802
2007-01-23,900.97
2007-01-24,906.553
2007-01-25,900.388
2007-01-26,897.852
2007-01-29,900.169
2007-01-30,904.504
2007-01-31,907.694
2007-02-01,917.397
2007-02-02,920.022
2007-02-05,919.116
2007-02-06,923.618
2007-02-07,927.599
2007-02-08,925.034
2007-02-09,921.981
2007-02-12,917.208
2007-02-13,923.99
2007-02-14,934.106
2007-02-15,938.808
2007-02-16,938.591
2007-02-19,940.699
2007-02-20,943.063
2007-02-21,942.591
2007-02-22,945.119
2007-02-23,947.169
2007-02-26,948.127
2007-02-27,922.504
2007-02-28,915.488
2007-03-01,910.453
2007-03-02,902.352
2007-03-05,882.126
2007-03-06,897.091
2007-03-07,900.792
2007-03-08,909.861
2007-03-09,912.135
2007-03-12,917.123
2007-03-13,903.728
2007-03-14,896.082
2007-03-15,906.291
2007-03-16,905.688
2007-03-19,915.261
2007-03-20,921.724
2007-03-21,931.7
2007-03-22,938.678
2007-03-23,939.725
2007-03-26,939.621
2007-03-27,935.553
2007-03-28,932.251
2007-03-29,934.316
2007-03-30,935.732
2007-04-02,939.287
2007-04-03,946.725
2007-04-04,950.173
2007-04-05,952.967
2007-04-06,952.801
2007-04-09,952.251
2007-04-10,957.795
2007-04-11,953.929
2007-04-12,957.396
2007-04-13,959.413
2007-04-16,969.343
2007-04-17,969.224
2007-04-18,970.068
2007-04-19,964.887
2007-04-20,971.872
2007-04-23,972.868
2007-04-24,970.658
2007-04-25,977.101
2007-04-26,977.203
2007-04-27,976.824
2007-04-30,970.486
2007-05-01,969.419
2007-05-02,978.089
2007-05-03,979.312
2007-05-04,984.697
2007-05-07,988.506
2007-05-08,983.254
2007-05-09,988.19
2007-05-10,978.2
2007-05-11,983.152
2007-05-14,980.709
2007-05-15,978.713
2007-05-16,979.696
2007-05-17,978.101
2007-05-18,982.49
2007-05-21,986.616
2007-05-22,990.532
2007-05-23,992.678
2007-05-24,980.676
2007-05-25,982.373
2007-05-28,983.93
2007-05-29,988.877
2007-05-30,991.503
2007-05-31,1000.0
2007-06-01,1005.162
2007-06-04,1009.011
2007-06-05,1005.157
2007-06-06,993.71
2007-06-07,977.135
2007-06-08,977.829
2007-06-11,980.651
2007-06-12,972.413
2007-06-13,978.032
2007-06-14,986.243
2007-06-15,996.035
2007-06-18,996.574
2007-06-19,996.802
2007-06-20,992.271
2007-06-21,991.874
2007-06-22,986.546
2007-06-25,980.347
2007-06-26,976.924
2007-06-27,979.108
2007-06-28,985.4
2007-06-29,987.61
2007-07-02,998.65
2007-07-03,1002.917
2007-07-04,1005.108
2007-07-05,1005.158
2007-07-06,1009.578
2007-07-09,1012.031
2007-07-10,1003.925
2007-07-11,1005.143
2007-07-12,1016.415
2007-07-13,1021.077
2007-07-16,1018.023
2007-07-17,1016.661
2007-07-18,1012.779
2007-07-19,1019.729
2007-07-20,1012.611
2007-07-23,1010.716
2007-07-24,994.654
2007-07-25,987.504
2007-07-26,965.326
2007-07-27,950.003
2007-07-30,956.414
2007-07-31,957.313
2007-08-01,950.197
2007-08-02,955.712
2007-08-03,940.14
2007-08-06,942.324
2007-08-07,946.669
2007-08-08,961.964
2007-08-09,945.434
2007-08-10,933.879
2007-08-13,936.726
2007-08-14,922.225
2007-08-15,903.992
2007-08-16,890.089
2007-08-17,901.522
2007-08-20,909.635
2007-08-21,913.384
2007-08-22,927.728
2007-08-23,930.735
2007-08-24,938.527
2007-08-27,935.685
2007-08-28,918.143
2007-08-29,928.898
2007-08-30,930.737
2007-08-31,945.119
2007-09-03,946.688
2007-09-04,953.807
2007-09-05,943.483
2007-09-06,946.486
2007-09-07,934.189
2007-09-10,925.037
2007-09-11,937.329
2007-09-12,937.882
2007-09-13,939.07
2007-09-14,937.665
2007-09-17,928.267
2007-09-18,943.909
2007-09-19,961.312
2007-09-20,959.815
2007-09-21,961.973
2007-09-24,959.86
2007-09-25,957.267
2007-09-26,963.461
2007-09-27,973.727
2007-09-28,974.317
2007-10-01,984.645
2007-10-02,988.848
2007-10-03,987.802
2007-10-04,988.029
2007-10-05,999.922
2007-10-08,995.589
2007-10-09,1002.736
2007-10-10,1005.496
2007-10-11,1004.973
2007-10-12,1004.891
2007-10-15,999.279
2007-10-16,988.005
2007-10-17,992.106
2007-10-18,994.049
2007-10-19,976.239
2007-10-22,970.235
2007-10-23,982.854
2007-10-24,978.29
2007-10-25,981.178
2007-10-26,991.53
2007-10-29,998.084
2007-10-30,993.594
2007-10-31,1007.222
2007-11-01,989.714
2007-11-02,986.591
2007-11-05,977.124
2007-11-06,987.931
2007-11-07,972.935
2007-11-08,969.075
2007-11-09,956.848
2007-11-12,939.27
2007-11-13,952.088
2007-11-14,955.793
2007-11-15,942.034
2007-11-16,936.213
2007-11-19,916.353
2007-11-20,920.196
2007-11-21,904.296
2007-11-22,905.49
2007-11-23,917.953
2007-11-26,912.099
2007-11-27,914.792
2007-11-28,934.386
2007-11-29,938.663
2007-11-30,943.846
2007-12-03,940.655
2007-12-04,931.748
2007-12-05,940.937
2007-12-06,951.618
2007-12-07,957.881
2007-12-10,963.369
2007-12-11,948.945
2007-12-12,950.279
2007-12-13,937.864
2007-12-14,925.153
2007-12-17,904.168
2007-12-18,908.449
2007-12-19,907.473
2007-12-20,911.432
2007-12-21,925.224
2007-12-24,931.323
2007-12-25,932.619
2007-12-26,936.308
2007-12-27,929.072
2007-12-28,931.444
2007-12-31,930.107
2008-01-01,930.107
2008-01-02,924.51
2008-01-03,918.392
2008-01-04,895.402
2008-01-07,885.684
2008-01-08,876.978
2008-01-09,873.286
2008-01-10,872.759
2008-01-11,863.248
2008-01-14,873.05
2008-01-15,850.957
2008-01-16,837.288
2008-01-17,827.018
2008-01-18,823.158
2008-01-21,803.659
2008-01-22,802.53
2008-01-23,812.574
2008-01-24,832.723
2008-01-25,836.868
2008-01-28,841.557
2008-01-29,852.584
2008-01-30,846.586
2008-01-31,858.551
2008-02-01,876.488
2008-02-04,877.454
2008-02-05,850.471
2008-02-06,840.943
2008-02-07,838.119
2008-02-08,837.783
2008-02-11,838.627
2008-02-12,848.213
2008-02-13,855.723
2008-02-14,855.553
2008-02-15,852.329
2008-02-18,855.081
2008-02-19,860.541
2008-02-20,857.763
2008-02-21,858.77
2008-02-22,859.205
2008-02-25,874.041
2008-02-26,881.954
2008-02-27,887.372
2008-02-28,879.702
2008-02-29,862.501
2008-03-03,854.353
2008-03-04,848.93
2008-03-05,855.653
2008-03-06,846.175
2008-03-07,835.355
2008-03-10,818.61
2008-03-11,836.32
2008-03-12,841.695
2008-03-13,843.558
2008-03-14,832.284
2008-03-17,812.174
2008-03-18,835.802
2008-03-19,820.696
2008-03-20,822.649
2008-03-21,824.949
2008-03-24,834.871
2008-03-25,854.149
2008-03-26,855.724
2008-03-27,854.672
2008-03-28,849.951
2008-03-31,853.787
2008-04-01,869.704
2008-04-02,877.189
2008-04-03,879.338
2008-04-04,883.828
2008-04-07,886.811
2008-04-08,879.34
2008-04-09,870.928
2008-04-10,873.245
2008-04-11,864.075
2008-04-14,859.26
2008-04-15,862.765
2008-04-16,885.71
2008-04-17,883.529
2008-04-18,891.292
2008-04-21,894.443
2008-04-22,887.167
2008-04-23,888.2
2008-04-24,886.023
2008-04-25,895.381
2008-04-28,899.605
2008-04-29,893.239
2008-04-30,894.115
2008-05-01,898.224
2008-05-02,905.179
2008-05-05,906.863
2008-05-06,913.375
2008-05-07,906.522
2008-05-08,912.258
2008-05-09,906.969
2008-05-12,915.343
2008-05-13,917.139
2008-05-14,919.315
2008-05-15,928.996
2008-05-16,934.74
2008-05-19,935.933
2008-05-20,930.226
2008-05-21,922.206
2008-05-22,923.796
2008-05-23,915.967
2008-05-26,912.16
2008-05-27,913.919
2008-05-28,916.807
2008-05-29,919.58
2008-05-30,925.731
2008-06-02,920.823
2008-06-03,917.699
2008-06-04,918.722
2008-06-05,929.028
2008-06-06,916.195
2008-06-09,908.407
2008-06-10,894.978
2008-06-11,883.73
2008-06-12,880.063
2008-06-13,888.329
2008-06-16,896.184
2008-06-17,897.219
2008-06-18,888.869
2008-06-19,886.539
2008-06-20,875.786
2008-06-23,869.428
2008-06-24,862.822
2008-06-25,868.563
2008-06-26,854.485
2008-06-27,851.982
2008-06-30,849.665
2008-07-01,843.244
2008-07-02,826.036
2008-07-03,816.828
2008-07-04,814.848
2008-07-07,811.641
2008-07-08,813.6
2008-07-09,810.318
2008-07-10,810.615
2008-07-11,805.805
2008-07-14,802.582
2008-07-15,794.284
2008-07-16,804.939
2008-07-17,817.91
2008-07-18,817.9
2008-07-21,825.15
2008-07-22,830.368
2008-07-23,834.02
2008-07-24,817.087
2008-07-25,816.227
2008-07-28,808.356
2008-07-29,812.946
2008-07-30,824.768
2008-07-31,820.476
2008-08-01,813.757
2008-08-04,802.084
2008-08-05,812.898
2008-08-06,821.102
2008-08-07,810.836
2008-08-08,816.116
2008-08-11,825.417
2008-08-12,817.242
2008-08-13,811.624
2008-08-14,816.127
2008-08-15,815.06
2008-08-18,809.35
2008-08-19,796.966
2008-08-20,801.036
2008-08-21,803.971
2008-08-22,809.506
2008-08-25,801.519
2008-08-26,800.62
2008-08-27,806.624
2008-08-28,817.233
2008-08-29,818.017
2008-09-01,812.946
2008-09-02,806.978
2008-09-03,800.875
2008-09-04,779.532
2008-09-05,773.678
2008-09-08,786.897
2008-09-09,763.044
2008-09-10,764.923
2008-09-11,762.258
2008-09-12,775.328
2008-09-15,749.099
2008-09-16,747.318
2008-09-17,725.611
2008-09-18,747.193
2008-09-19,782.636
2008-09-22,765.525
2008-09-23,755.275
2008-09-24,749.172
2008-09-25,754.185
2008-09-26,744.812
2008-09-29,695.697
2008-09-30,705.208
2008-10-01,701.303
2008-10-02,670.613
2008-10-03,660.355
2008-10-06,622.721
2008-10-07,599.562
2008-10-08,579.598
2008-10-09,554.589
2008-10-10,536.685
2008-10-13,580.647
2008-10-14,590.101
2008-10-15,548.463
2008-10-16,544.217
2008-10-17,548.07
2008-10-20,566.438
2008-10-21,557.461
2008-10-22,523.217
2008-10-23,512.658
2008-10-24,491.29
2008-10-27,467.095
2008-10-28,494.045
2008-10-29,514.521
2008-10-30,535.841
2008-10-31,543.233
2008-11-03,547.621
2008-11-04,571.302
2008-11-05,557.492
2008-11-06,528.25
2008-11-07,533.885
2008-11-10,532.562
2008-11-11,514.613
2008-11-12,493.865
2008-11-13,509.465
2008-11-14,495.306
2008-11-17,486.759
2008-11-18,483.864
2008-11-19,460.089
2008-11-20,432.809
2008-11-21,446.476
2008-11-24,473.886
2008-11-25,483.141
2008-11-26,495.802
2008-11-27,500.383
2008-11-28,504.573
2008-12-01,467.244
2008-12-02,476.738
2008-12-03,484.274
2008-12-04,474.254
2008-12-05,480.11
2008-12-08,503.229
2008-12-09,499.749
2008-12-10,510.976
2008-12-11,503.07
2008-12-12,504.647
2008-12-15,505.742
2008-12-16,521.89
2008-12-17,531.588
2008-12-18,526.285
2008-12-19,521.958
2008-12-22,512.162
2008-12-23,509.967
2008-12-24,509.945
2008-12-25,510.732
2008-12-26,514.937
2008-12-29,516.943
2008-12-30,527.278
2008-12-31,533.096
2009-01-01,533.096
2009-01-02,546.844
2009-01-05,547.864
2009-01-06,554.489
2009-01-07,547.034
2009-01-08,547.161
2009-01-09,536.657
2009-01-12,523.962
2009-01-13,517.923
2009-01-14,502.364
2009-01-15,501.5
2009-01-16,510.118
2009-01-19,506.862
2009-01-20,482.751
2009-01-21,495.002
2009-01-22,488.919
2009-01-23,486.367
2009-01-26,493.918
2009-01-27,501.933
2009-01-28,516.172
2009-01-29,502.804
2009-01-30,492.961
2009-02-02,487.658
2009-02-03,493.5
2009-02-04,496.858
2009-02-05,500.536
2009-02-06,512.805
2009-02-09,514.913
2009-02-10,498.285
2009-02-11,497.481
2009-02-12,494.798
2009-02-13,495.395
2009-02-16,492.835
2009-02-17,472.902
2009-02-18,467.246
2009-02-19,464.126
2009-02-20,455.651
2009-02-23,444.331
2009-02-24,450.849
2009-02-25,447.719
2009-02-26,445.739
2009-02-27,442.226
2009-03-02,420.405
2009-03-03,414.981
2009-03-04,426.44
2009-03-05,413.597
2009-03-06,410.648
2009-03-09,404.328
2009-03-10,424.519
2009-03-11,428.168
2009-03-12,438.171
2009-03-13,444.213
2009-03-16,447.052
2009-03-17,455.701
2009-03-18,464.758
2009-03-19,474.998
2009-03-20,464.706
2009-03-23,487.672
2009-03-24,483.046
2009-03-25,487.36
2009-03-26,498.411
2009-03-27,488.539
2009-03-30,471.246
2009-03-31,477.53
2009-04-01,484.712
2009-04-02,507.761
2009-04-03,512.863
2009-04-06,508.126
2009-04-07,496.346
2009-04-08,499.878
2009-04-09,520.443
2009-04-10,520.777
2009-04-13,523.011
2009-04-14,520.23
2009-04-15,522.86
2009-04-16,532.503
2009-04-17,537.669
2009-04-20,515.743
2009-04-21,523.13
2009-04-22,527.517
2009-04-23,530.984
2009-04-24,543.06
2009-04-27,536.982
2009-04-28,532.0
2009-04-29,546.847
2009-04-30,550.845
2009-05-01,552.082
2009-05-04,570.82
2009-05-05,572.214
2009-05-06,577.104
2009-05-07,573.006
2009-05-08,586.932
2009-05-11,580.026
2009-05-12,576.853
2009-05-13,557.773
2009-05-14,561.145
2009-05-15,562.461
2009-05-18,574.081
2009-05-19,582.242
2009-05-20,586.588
2009-05-21,577.349
2009-05-22,578.862
2009-05-25,579.844
2009-05-26,590.98
2009-05-27,588.001
2009-05-28,588.24
2009-05-29,598.508
2009-06-01,617.004
2009-06-02,621.733
2009-06-03,611.666
2009-06-04,614.688
2009-06-05,611.751
2009-06-08,605.476
2009-06-09,612.396
2009-06-10,615.529
2009-06-11,621.489
2009-06-12,619.319
2009-06-15,603.501
2009-06-16,596.121
2009-06-17,591.21
2009-06-18,592.83
2009-06-19,596.487
2009-06-22,579.072
2009-06-23,577.32
2009-06-24,586.982
2009-06-25,593.671
2009-06-26,600.311
2009-06-29,602.616
2009-06-30,600.628
2009-07-01,607.32
2009-07-02,592.352
2009-07-03,591.05
2009-07-06,585.242
2009-07-07,578.189
2009-07-08,570.547
2009-07-09,574.183
2009-07-10,572.297
2009-07-13,577.857
2009-07-14,585.976
2009-07-15,602.971
2009-07-16,608.883
2009-07-17,608.979
2009-07-20,618.667
2009-07-21,623.981
2009-07-22,626.522
2009-07-23,639.298
2009-07-24,642.387
2009-07-27,645.048
2009-07-28,642.541
2009-07-29,638.458
2009-07-30,648.104
2009-07-31,653.459
2009-08-03,668.457
2009-08-04,671.359
2009-08-05,670.035
2009-08-06,667.245
2009-08-07,672.216
2009-08-10,671.583
2009-08-11,664.954
2009-08-12,671.702
2009-08-13,681.476
2009-08-14,677.036
2009-08-17,656.217
2009-08-18,664.033
2009-08-19,667.503
2009-08-20,676.425
2009-08-21,687.545
2009-08-24,692.14
2009-08-25,694.709
2009-08-26,692.426
2009-08-27,692.004
2009-08-28,698.701
2009-08-31,691.211
2009-09-01,678.271
2009-09-02,671.576
2009-09-03,678.305
2009-09-04,685.812
2009-09-07,692.471
2009-09-08,703.355
2009-09-09,711.075
2009-09-10,718.309
2009-09-11,721.489
2009-09-14,721.385
2009-09-15,725.812
2009-09-16,739.401
2009-09-17,740.174
2009-09-18,737.439
2009-09-21,731.529
2009-09-22,740.683
2009-09-23,735.863
2009-09-24,723.98
2009-09-25,720.002
2009-09-28,728.995
2009-09-29,728.408
2009-09-30,730.149
2009-10-01,711.664
2009-10-02,701.648
2009-10-05,710.703
2009-10-06,725.478
2009-10-07,726.918
2009-10-08,738.592
2009-10-09,741.293
2009-10-12,744.667
2009-10-13,742.757
2009-10-14,755.597
2009-10-15,757.7
2009-10-16,750.528
2009-10-19,759.02
2009-10-20,754.847
2009-10-21,750.933
2009-10-22,751.463
2009-10-23,743.615
2009-10-26,734.254
2009-10-27,723.665
2009-10-28,702.352
2009-10-29,716.31
2009-10-30,703.514
2009-11-02,703.721
2009-11-03,705.001
2009-11-04,711.123
2009-11-05,720.906
2009-11-06,722.61
2009-11-09,738.565
2009-11-10,736.024
2009-11-11,740.207
2009-11-12,731.521
2009-11-13,736.72
2009-11-16,749.567
2009-11-17,744.19
2009-11-18,744.332
2009-11-19,729.388
2009-11-20,725.611
2009-11-23,736.538
2009-11-24,731.956
2009-11-25,737.41
2009-11-26,728.927
2009-11-27,721.099
2009-11-30,723.71
2009-12-01,739.68
2009-12-02,743.334
2009-12-03,740.479
2009-12-04,741.953
2009-12-07,741.501
2009-12-08,733.65
2009-12-09,730.959
2009-12-10,732.783
2009-12-11,735.131
2009-12-14,744.008
2009-12-15,740.609
2009-12-16,746.779
2009-12-17,735.543
2009-12-18,735.995
2009-12-21,743.021
2009-12-22,746.438
2009-12-23,752.802
2009-12-24,756.043
2009-12-25,755.813
2009-12-28,757.985
2009-12-29,759.49
2009-12-30,755.8
2009-12-31,753.409
2010-01-01,753.409
2010-01-04,768.819
2010-01-05,772.747
2010-01-06,775.077
2010-01-07,776.566
2010-01-08,780.765
2010-01-11,786.503
2010-01-12,778.558
2010-01-13,782.422
2010-01-14,786.467
2010-01-15,778.741
2010-01-18,779.645
2010-01-19,783.31
2010-01-20,772.597
2010-01-21,762.133
2010-01-22,751.111
2010-01-25,751.647
2010-01-26,746.43
2010-01-27,744.755
2010-01-28,738.107
2010-01-29,730.578
2010-02-01,738.057
2010-02-02,749.466
2010-02-03,745.723
2010-02-04,723.912
2010-02-05,717.359
2010-02-08,713.232
2010-02-09,719.706
2010-02-10,720.707
2010-02-11,727.629
2010-02-12,729.02
2010-02-15,728.634
2010-02-16,739.483
2010-02-17,745.736
2010-02-18,749.137
2010-02-19,746.816
2010-02-22,751.506
2010-02-23,743.765
2010-02-24,746.599
2010-02-25,742.456
2010-02-26,747.787
2010-03-01,756.248
2010-03-02,763.643
2010-03-03,768.819
2010-03-04,768.258
2010-03-05,778.831
2010-03-08,781.62
2010-03-09,781.328
2010-03-10,787.024
2010-03-11,789.083
2010-03-12,793.041
2010-03-15,788.714
2010-03-16,797.092
2010-03-17,803.946
2010-03-18,798.699
2010-03-19,792.763
2010-03-22,797.208
2010-03-23,803.32
2010-03-24,796.004
2010-03-25,794.595
2010-03-26,796.713
2010-03-29,802.867
2010-03-30,803.52
2010-03-31,802.62
2010-04-01,811.386
2010-04-02,811.607
2010-04-05,819.299
2010-04-06,822.154
2010-04-07,819.741
2010-04-08,817.96
2010-04-09,826.198
2010-04-12,829.878
2010-04-13,827.965
2010-04-14,839.028
2010-04-15,840.536
2010-04-16,828.962
2010-04-19,822.231
2010-04-20,832.516
2010-04-21,835.081
2010-04-22,836.544
2010-04-23,844.181
2010-04-26,846.324
2010-04-27,827.852
2010-04-28,820.377
2010-04-29,833.424
2010-04-30,825.254
2010-05-03,830.486
2010-05-04,807.34
2010-05-05,794.845
2010-05-06,773.231
2010-05-07,750.86
2010-05-10,790.081
2010-05-11,786.833
2010-05-12,802.258
2010-05-13,798.796
2010-05-14,779.443
2010-05-17,772.377
2010-05-18,766.252
2010-05-19,753.136
2010-05-20,727.176
2010-05-21,735.608
2010-05-24,729.384
2010-05-25,717.995
2010-05-26,724.793
2010-05-27,749.648
2010-05-28,746.81
2010-05-31,747.558
2010-06-01,735.99
2010-06-02,745.076
2010-06-03,754.841
2010-06-04,730.641
2010-06-07,714.223
2010-06-08,715.152
2010-06-09,721.179
2010-06-10,741.383
2010-06-11,747.136
2010-06-14,756.788
2010-06-15,769.908
2010-06-16,769.733
2010-06-17,769.514
2010-06-18,771.841
2010-06-21,773.123
2010-06-22,761.297
2010-06-23,755.952
2010-06-24,746.482
2010-06-25,749.152
2010-06-28,749.555
2010-06-29,723.683
2010-06-30,718.11
2010-07-01,714.114
2010-07-02,713.675
2010-07-05,712.503
2010-07-06,720.123
2010-07-07,734.586
2010-07-08,743.675
2010-07-09,749.804
2010-07-12,746.471
2010-07-13,761.394
2010-07-14,763.061
2010-07-15,762.336
2010-07-16,745.278
2010-07-19,745.136
2010-07-20,750.062
2010-07-21,746.886
2010-07-22,763.864
2010-07-23,772.734
2010-07-26,784.207
2010-07-27,781.421
2010-07-28,777.249
2010-07-29,777.092
2010-07-30,775.324
2010-08-02,792.241
2010-08-03,791.296
2010-08-04,792.736
2010-08-05,792.256
2010-08-06,791.884
2010-08-09,796.79
2010-08-10,784.057
2010-08-11,759.504
2010-08-12,753.573
