Date,NORWAY LARGE VALUE Large Cap
2005-11-10,587.9
2005-11-11,574.693
2005-11-14,583.512
2005-11-15,575.711
2005-11-16,566.68
2005-11-17,579.842
2005-11-18,579.556
2005-11-21,585.716
2005-11-22,599.931
2005-11-23,596.659
2005-11-24,592.755
2005-11-25,599.075
2005-11-28,595.383
2005-11-29,587.225
2005-11-30,584.862
2005-12-01,591.001
2005-12-02,606.583
2005-12-05,616.074
2005-12-06,610.267
2005-12-07,621.514
2005-12-08,620.207
2005-12-09,624.245
2005-12-12,626.081
2005-12-13,625.822
2005-12-14,631.88
2005-12-15,606.306
2005-12-16,606.197
2005-12-19,594.371
2005-12-20,597.421
2005-12-21,585.862
2005-12-22,594.031
2005-12-23,588.54
2005-12-26,588.54
2005-12-27,592.464
2005-12-28,598.007
2005-12-29,598.454
2005-12-30,595.041
2006-01-02,598.027
2006-01-03,615.289
2006-01-04,629.711
2006-01-05,625.449
2006-01-06,635.003
2006-01-09,633.303
2006-01-10,627.102
2006-01-11,621.097
2006-01-12,623.651
2006-01-13,622.363
2006-01-16,631.32
2006-01-17,622.523
2006-01-18,617.285
2006-01-19,633.164
2006-01-20,649.536
2006-01-23,656.258
2006-01-24,662.559
2006-01-25,663.297
2006-01-26,665.663
2006-01-27,675.895
2006-01-30,679.016
2006-01-31,684.592
2006-02-01,693.551
2006-02-02,689.171
2006-02-03,674.006
2006-02-06,681.675
2006-02-07,667.051
2006-02-08,666.314
2006-02-09,670.761
2006-02-10,663.162
2006-02-13,654.924
2006-02-14,642.01
2006-02-15,652.948
2006-02-16,657.82
2006-02-17,671.385
2006-02-20,675.85
2006-02-21,681.335
2006-02-22,676.059
2006-02-23,685.593
2006-02-24,688.82
2006-02-27,685.866
2006-02-28,679.505
2006-03-01,692.308
2006-03-02,692.896
2006-03-03,700.358
2006-03-06,697.594
2006-03-07,685.577
2006-03-08,675.598
2006-03-09,677.577
2006-03-10,680.237
2006-03-13,688.668
2006-03-14,697.231
2006-03-15,700.659
2006-03-16,714.141
2006-03-17,737.085
2006-03-20,737.737
2006-03-21,730.345
2006-03-22,746.608
2006-03-23,752.002
2006-03-24,753.657
2006-03-27,755.961
2006-03-28,756.383
2006-03-29,764.022
2006-03-30,792.893
2006-03-31,787.392
2006-04-03,797.406
2006-04-04,791.592
2006-04-05,794.761
2006-04-06,806.369
2006-04-07,794.195
2006-04-10,811.434
2006-04-11,816.325
2006-04-12,804.131
2006-04-13,801.607
2006-04-14,801.607
2006-04-17,814.753
2006-04-18,831.5
2006-04-19,843.06
2006-04-20,854.878
2006-04-21,858.423
2006-04-24,872.104
2006-04-25,863.635
2006-04-26,879.893
2006-04-27,862.756
2006-04-28,864.357
2006-05-01,866.475
2006-05-02,881.334
2006-05-03,890.28
2006-05-04,897.498
2006-05-05,892.219
2006-05-08,871.876
2006-05-09,897.716
2006-05-10,909.822
2006-05-11,925.319
2006-05-12,900.018
2006-05-15,840.846
2006-05-16,831.17
2006-05-17,829.265
2006-05-18,769.34
2006-05-19,779.876
2006-05-22,747.971
2006-05-23,799.902
2006-05-24,768.906
2006-05-25,770.407
2006-05-26,805.872
2006-05-29,824.571
2006-05-30,809.388
2006-05-31,802.198
2006-06-01,801.862
2006-06-02,827.5
2006-06-05,830.992
2006-06-06,794.147
2006-06-07,785.963
2006-06-08,723.206
2006-06-09,753.148
2006-06-12,725.43
2006-06-13,690.731
2006-06-14,699.429
2006-06-15,754.157
2006-06-16,735.153
2006-06-19,733.591
2006-06-20,714.141
2006-06-21,721.283
2006-06-22,726.33
2006-06-23,752.941
2006-06-26,746.259
2006-06-27,768.266
2006-06-28,751.711
2006-06-29,763.934
2006-06-30,766.749
2006-07-03,784.427
2006-07-04,789.062
2006-07-05,770.782
2006-07-06,788.652
2006-07-07,802.435
2006-07-10,779.558
2006-07-11,778.821
2006-07-12,793.642
2006-07-13,789.58
2006-07-14,779.214
2006-07-17,760.456
2006-07-18,746.984
2006-07-19,743.761
2006-07-20,769.491
2006-07-21,758.478
2006-07-24,744.576
2006-07-25,780.007
2006-07-26,778.413
2006-07-27,814.399
2006-07-28,802.351
2006-07-31,808.483
2006-08-01,805.384
2006-08-02,818.676
2006-08-03,804.735
2006-08-04,806.546
2006-08-07,814.21
2006-08-08,818.366
2006-08-09,807.411
2006-08-10,788.42
2006-08-11,786.819
2006-08-14,778.451
2006-08-15,793.984
2006-08-16,790.263
2006-08-17,779.876
2006-08-18,776.105
2006-08-21,803.44
2006-08-22,796.224
2006-08-23,794.171
2006-08-24,782.267
2006-08-25,777.4
2006-08-28,776.502
2006-08-29,757.164
2006-08-30,768.531
2006-08-31,763.839
2006-09-01,770.803
2006-09-04,776.642
2006-09-05,777.844
2006-09-06,757.444
2006-09-07,737.282
2006-09-08,725.091
2006-09-11,702.343
2006-09-12,707.397
2006-09-13,697.25
2006-09-14,712.908
2006-09-15,695.583
2006-09-18,708.341
2006-09-19,717.089
2006-09-20,699.328
2006-09-21,674.64
2006-09-22,670.46
2006-09-25,642.98
2006-09-26,670.78
2006-09-27,688.203
2006-09-28,693.869
2006-09-29,680.27
2006-10-02,669.348
2006-10-03,648.412
2006-10-04,654.453
2006-10-05,664.132
2006-10-06,658.908
2006-10-09,668.081
2006-10-10,677.084
2006-10-11,670.52
2006-10-12,674.783
2006-10-13,684.112
2006-10-16,695.703
2006-10-17,693.224
2006-10-18,701.072
2006-10-19,714.002
2006-10-20,717.699
2006-10-23,693.632
2006-10-24,693.442
2006-10-25,697.581
2006-10-26,718.069
2006-10-27,715.259
2006-10-30,698.519
2006-10-31,708.203
2006-11-01,724.25
2006-11-02,715.814
2006-11-03,723.117
2006-11-06,736.126
2006-11-07,736.053
2006-11-08,734.404
2006-11-09,745.0
2006-11-10,747.326
2006-11-13,738.708
2006-11-14,739.996
2006-11-15,742.218
2006-11-16,750.425
2006-11-17,719.33
2006-11-20,718.553
2006-11-21,725.97
2006-11-22,727.048
2006-11-23,720.483
2006-11-24,726.901
2006-11-27,716.184
2006-11-28,709.986
2006-11-29,740.23
2006-11-30,753.65
2006-12-01,747.795
2006-12-04,749.736
2006-12-05,755.731
2006-12-06,740.561
2006-12-07,741.374
2006-12-08,740.745
2006-12-11,734.961
2006-12-12,741.312
2006-12-13,742.976
2006-12-14,763.43
2006-12-15,769.255
2006-12-18,870.09
2006-12-19,873.31
2006-12-20,894.698
2006-12-21,884.623
2006-12-22,873.573
2006-12-25,873.573
2006-12-26,873.335
2006-12-27,877.009
2006-12-28,890.026
2006-12-29,892.079
2007-01-01,892.079
2007-01-02,906.605
2007-01-03,876.109
2007-01-04,841.928
2007-01-05,831.017
2007-01-08,839.896
2007-01-09,835.861
2007-01-10,810.574
2007-01-11,822.445
2007-01-12,824.014
2007-01-15,849.283
2007-01-16,844.828
2007-01-17,836.781
2007-01-18,836.27
2007-01-19,850.559
2007-01-22,861.541
2007-01-23,871.236
2007-01-24,897.035
2007-01-25,902.093
2007-01-26,906.735
2007-01-29,917.923
2007-01-30,913.886
2007-01-31,928.955
2007-02-01,936.479
2007-02-02,936.686
2007-02-05,932.757
2007-02-06,935.321
2007-02-07,939.659
2007-02-08,921.226
2007-02-09,925.585
2007-02-12,918.634
2007-02-13,935.154
2007-02-14,942.691
2007-02-15,932.396
2007-02-16,927.793
2007-02-19,926.688
2007-02-20,920.02
2007-02-21,914.369
2007-02-22,905.394
2007-02-23,919.15
2007-02-26,926.623
2007-02-27,905.11
2007-02-28,875.787
2007-03-01,867.944
2007-03-02,872.181
2007-03-05,848.967
2007-03-06,853.444
2007-03-07,851.038
2007-03-08,871.948
2007-03-09,867.259
2007-03-12,871.106
2007-03-13,868.513
2007-03-14,854.303
2007-03-15,868.017
2007-03-16,863.125
2007-03-19,876.854
2007-03-20,881.627
2007-03-21,890.52
2007-03-22,904.155
2007-03-23,921.646
2007-03-26,918.959
2007-03-27,912.8
2007-03-28,924.876
2007-03-29,928.052
2007-03-30,927.839
2007-04-02,927.139
2007-04-03,926.563
2007-04-04,925.874
2007-04-05,933.709
2007-04-06,933.709
2007-04-09,928.59
2007-04-10,951.998
2007-04-11,954.52
2007-04-12,949.936
2007-04-13,958.49
2007-04-16,970.613
2007-04-17,972.162
2007-04-18,958.63
2007-04-19,951.634
2007-04-20,968.786
2007-04-23,980.183
2007-04-24,980.502
2007-04-25,982.357
2007-04-26,991.378
2007-04-27,974.609
2007-04-30,987.708
2007-05-01,983.532
2007-05-02,999.497
2007-05-03,993.104
2007-05-04,999.1
2007-05-07,1016.591
2007-05-08,986.335
2007-05-09,986.163
2007-05-10,968.728
2007-05-11,956.477
2007-05-14,955.694
2007-05-15,980.486
2007-05-16,987.084
2007-05-17,978.718
2007-05-18,992.17
2007-05-21,992.086
2007-05-22,1003.124
2007-05-23,1008.039
2007-05-24,997.752
2007-05-25,985.511
2007-05-28,985.511
2007-05-29,983.758
2007-05-30,973.009
2007-05-31,1000.0
2007-06-01,1012.721
2007-06-04,1018.917
2007-06-05,1015.085
2007-06-06,1000.105
2007-06-07,992.347
2007-06-08,978.328
2007-06-11,989.368
2007-06-12,971.678
2007-06-13,975.245
2007-06-14,997.219
2007-06-15,1029.865
2007-06-18,1032.063
2007-06-19,1036.266
2007-06-20,1040.694
2007-06-21,1045.197
2007-06-22,1045.439
2007-06-25,1039.994
2007-06-26,1030.347
2007-06-27,1021.138
2007-06-28,1061.757
2007-06-29,1077.002
2007-07-02,1092.342
2007-07-03,1093.706
2007-07-04,1109.99
2007-07-05,1116.218
2007-07-06,1122.165
2007-07-09,1126.098
2007-07-10,1120.417
2007-07-11,1122.712
2007-07-12,1156.452
2007-07-13,1158.354
2007-07-16,1161.626
2007-07-17,1147.467
2007-07-18,1138.039
2007-07-19,1153.662
2007-07-20,1151.943
2007-07-23,1141.724
2007-07-24,1121.046
2007-07-25,1103.7
2007-07-26,1072.845
2007-07-27,1038.145
2007-07-30,1047.99
2007-07-31,1074.953
2007-08-01,1054.646
2007-08-02,1054.04
2007-08-03,1050.343
2007-08-06,1016.896
2007-08-07,1021.706
2007-08-08,1061.086
2007-08-09,1004.723
2007-08-10,970.932
2007-08-13,992.042
2007-08-14,983.387
2007-08-15,957.526
2007-08-16,911.081
2007-08-17,946.251
2007-08-20,963.726
2007-08-21,939.679
2007-08-22,964.274
2007-08-23,987.163
2007-08-24,999.848
2007-08-27,990.129
2007-08-28,970.835
2007-08-29,974.13
2007-08-30,993.198
2007-08-31,1015.058
2007-09-03,1015.132
2007-09-04,1032.602
2007-09-05,1045.54
2007-09-06,1052.155
2007-09-07,1043.855
2007-09-10,1036.942
2007-09-11,1061.136
2007-09-12,1070.674
2007-09-13,1097.324
2007-09-14,1089.907
2007-09-17,1083.165
2007-09-18,1084.454
2007-09-19,1134.646
2007-09-20,1146.011
2007-09-21,1154.167
2007-09-24,1153.288
2007-09-25,1130.54
2007-09-26,1137.172
2007-09-27,1143.1
2007-09-28,1163.498
2007-10-01,1176.895
2007-10-02,1136.474
2007-10-03,1124.006
2007-10-04,1119.28
2007-10-05,1127.985
2007-10-08,1113.278
2007-10-09,1113.895
2007-10-10,1126.694
2007-10-11,1173.361
2007-10-12,1175.586
2007-10-15,1200.8
2007-10-16,1185.466
2007-10-17,1184.077
2007-10-18,1170.783
2007-10-19,1170.404
2007-10-22,1119.798
2007-10-23,1152.575
2007-10-24,1139.265
2007-10-25,1173.935
2007-10-26,1195.043
2007-10-29,1219.571
2007-10-30,1197.004
2007-10-31,1187.325
2007-11-01,1157.841
2007-11-02,1160.086
2007-11-05,1161.764
2007-11-06,1199.467
2007-11-07,1221.713
2007-11-08,1227.902
2007-11-09,1206.817
2007-11-12,1149.192
2007-11-13,1128.098
2007-11-14,1148.66
2007-11-15,1115.622
2007-11-16,1100.908
2007-11-19,1069.681
2007-11-20,1121.077
2007-11-21,1104.18
2007-11-22,1106.022
2007-11-23,1128.935
2007-11-26,1141.945
2007-11-27,1101.258
2007-11-28,1136.312
2007-11-29,1145.41
2007-11-30,1142.823
2007-12-03,1132.808
2007-12-04,1127.371
2007-12-05,1153.167
2007-12-06,1171.939
2007-12-07,1107.339
2007-12-10,1112.943
2007-12-11,1110.612
2007-12-12,1122.134
2007-12-13,1099.284
2007-12-14,1082.136
2007-12-17,1054.198
2007-12-18,1049.514
2007-12-19,1050.986
2007-12-20,1044.421
2007-12-21,1071.354
2007-12-24,1077.367
2007-12-25,1077.367
2007-12-26,1084.703
2007-12-27,1119.26
2007-12-28,1135.241
2007-12-31,1132.293
2008-01-01,1132.293
2008-01-02,1131.419
2008-01-03,1136.001
2008-01-04,1110.349
2008-01-07,1084.288
2008-01-08,1106.521
2008-01-09,1073.604
2008-01-10,1047.269
2008-01-11,1024.873
2008-01-14,1033.24
2008-01-15,999.902
2008-01-16,944.712
2008-01-17,945.426
2008-01-18,930.789
2008-01-21,854.917
2008-01-22,887.284
2008-01-23,859.681
2008-01-24,902.561
2008-01-25,921.621
2008-01-28,894.565
2008-01-29,925.916
2008-01-30,925.109
2008-01-31,893.173
2008-02-01,933.322
2008-02-04,952.949
2008-02-05,922.243
2008-02-06,915.888
2008-02-07,891.036
2008-02-08,884.176
2008-02-11,876.881
2008-02-12,920.89
2008-02-13,932.617
2008-02-14,965.817
2008-02-15,973.398
2008-02-18,992.018
2008-02-19,1009.664
2008-02-20,989.308
2008-02-21,1008.829
2008-02-22,998.392
2008-02-25,1006.226
2008-02-26,1009.88
2008-02-27,1048.841
2008-02-28,1054.377
2008-02-29,1034.231
2008-03-03,1031.588
2008-03-04,1034.839
2008-03-05,1041.554
2008-03-06,1042.589
2008-03-07,1018.995
2008-03-10,996.252
2008-03-11,1019.167
2008-03-12,1037.443
2008-03-13,1021.759
2008-03-14,1005.067
2008-03-17,980.058
2008-03-18,998.297
2008-03-19,981.428
2008-03-20,956.735
2008-03-21,956.735
2008-03-24,956.735
2008-03-25,988.358
2008-03-26,1004.157
2008-03-27,1021.968
2008-03-28,1024.559
2008-03-31,1026.665
2008-04-01,1024.94
2008-04-02,1044.327
2008-04-03,1041.107
2008-04-04,1056.435
2008-04-07,1086.719
2008-04-08,1078.847
2008-04-09,1078.329
2008-04-10,1083.663
2008-04-11,1083.004
2008-04-14,1069.644
2008-04-15,1097.941
2008-04-16,1121.921
2008-04-17,1098.281
2008-04-18,1087.679
2008-04-21,1120.098
2008-04-22,1155.15
2008-04-23,1159.883
2008-04-24,1122.677
2008-04-25,1130.77
2008-04-28,1162.644
2008-04-29,1138.576
2008-04-30,1157.361
2008-05-01,1146.502
2008-05-02,1197.088
2008-05-05,1200.077
2008-05-06,1203.278
2008-05-07,1229.592
2008-05-08,1242.177
2008-05-09,1224.875
2008-05-12,1236.868
2008-05-13,1228.258
2008-05-14,1241.772
2008-05-15,1288.431
2008-05-16,1321.543
2008-05-19,1339.317
2008-05-20,1331.725
2008-05-21,1351.704
2008-05-22,1391.959
2008-05-23,1364.561
2008-05-26,1326.851
2008-05-27,1289.05
2008-05-28,1274.335
2008-05-29,1262.876
2008-05-30,1276.724
2008-06-02,1259.186
2008-06-03,1249.042
2008-06-04,1215.196
2008-06-05,1215.598
2008-06-06,1266.848
2008-06-09,1259.946
2008-06-10,1220.37
2008-06-11,1206.217
2008-06-12,1209.309
2008-06-13,1208.267
2008-06-16,1235.95
2008-06-17,1244.567
2008-06-18,1231.464
2008-06-19,1222.83
2008-06-20,1203.787
2008-06-23,1189.705
2008-06-24,1196.203
2008-06-25,1185.921
2008-06-26,1193.802
2008-06-27,1181.04
2008-06-30,1180.756
2008-07-01,1159.869
2008-07-02,1169.461
2008-07-03,1124.568
2008-07-04,1135.628
2008-07-07,1140.548
2008-07-08,1103.762
2008-07-09,1122.738
2008-07-10,1124.533
2008-07-11,1131.193
2008-07-14,1079.852
2008-07-15,1051.314
2008-07-16,1009.587
2008-07-17,1045.909
2008-07-18,1043.203
2008-07-21,1067.835
2008-07-22,1052.942
2008-07-23,1039.699
2008-07-24,1028.855
2008-07-25,1027.023
2008-07-28,1049.173
2008-07-29,1044.615
2008-07-30,1067.486
2008-07-31,1091.709
2008-08-01,1042.809
2008-08-04,1043.723
2008-08-05,1018.691
2008-08-06,1034.536
2008-08-07,1040.278
2008-08-08,1000.277
2008-08-11,1003.351
2008-08-12,992.136
2008-08-13,972.629
2008-08-14,988.114
2008-08-15,976.714
2008-08-18,991.837
2008-08-19,967.648
2008-08-20,988.915
2008-08-21,1023.197
2008-08-22,1025.612
2008-08-25,1004.273
2008-08-26,988.007
2008-08-27,1014.335
2008-08-28,1018.987
2008-08-29,1017.344
2008-09-01,982.712
2008-09-02,949.106
2008-09-03,916.689
2008-09-04,875.27
2008-09-05,839.812
2008-09-08,858.631
2008-09-09,810.292
2008-09-10,813.389
2008-09-11,801.17
2008-09-12,843.597
2008-09-15,793.016
2008-09-16,747.741
2008-09-17,725.778
2008-09-18,751.684
2008-09-19,828.051
2008-09-22,849.013
2008-09-23,829.852
2008-09-24,811.433
2008-09-25,811.162
2008-09-26,768.637
2008-09-29,686.311
2008-09-30,711.014
2008-10-01,692.75
2008-10-02,650.049
2008-10-03,700.61
2008-10-06,603.316
2008-10-07,597.178
2008-10-08,566.991
2008-10-09,582.322
2008-10-10,521.293
2008-10-13,557.158
2008-10-14,597.974
2008-10-15,531.053
2008-10-16,479.075
2008-10-17,513.8
2008-10-20,554.152
2008-10-21,546.541
2008-10-22,502.516
2008-10-23,511.053
2008-10-24,478.203
2008-10-27,446.778
2008-10-28,457.056
2008-10-29,497.063
2008-10-30,534.804
2008-10-31,546.862
2008-11-03,579.881
2008-11-04,617.031
2008-11-05,611.496
2008-11-06,532.003
2008-11-07,546.669
2008-11-10,545.855
2008-11-11,497.924
2008-11-12,453.562
2008-11-13,452.144
2008-11-14,471.839
2008-11-17,446.999
2008-11-18,443.535
2008-11-19,409.151
2008-11-20,389.498
2008-11-21,380.025
2008-11-24,444.617
2008-11-25,449.705
2008-11-26,452.047
2008-11-27,472.547
2008-11-28,454.579
2008-12-01,412.41
2008-12-02,427.703
2008-12-03,430.929
2008-12-04,414.761
2008-12-05,368.966
2008-12-08,424.769
2008-12-09,429.221
2008-12-10,436.435
2008-12-11,463.474
2008-12-12,430.094
2008-12-15,449.978
2008-12-16,442.635
2008-12-17,480.568
2008-12-18,472.807
2008-12-19,444.322
2008-12-22,429.014
2008-12-23,425.579
2008-12-24,423.745
2008-12-25,423.745
2008-12-26,421.682
2008-12-29,451.5
2008-12-30,458.711
2008-12-31,458.635
2009-01-01,458.635
2009-01-02,490.798
2009-01-05,502.0
2009-01-06,510.488
2009-01-07,491.818
2009-01-08,486.607
2009-01-09,477.422
2009-01-12,466.317
2009-01-13,452.181
2009-01-14,431.399
2009-01-15,447.181
2009-01-16,482.82
2009-01-19,470.113
2009-01-20,453.865
2009-01-21,468.776
2009-01-22,461.804
2009-01-23,467.384
2009-01-26,498.502
2009-01-27,495.365
2009-01-28,509.996
2009-01-29,493.106
2009-01-30,478.032
2009-02-02,452.483
2009-02-03,469.814
2009-02-04,481.645
2009-02-05,478.095
2009-02-06,493.628
2009-02-09,527.264
2009-02-10,519.773
2009-02-11,512.546
2009-02-12,485.148
2009-02-13,507.117
2009-02-16,485.061
2009-02-17,462.448
2009-02-18,458.744
2009-02-19,474.3
2009-02-20,447.87
2009-02-23,455.088
2009-02-24,453.862
2009-02-25,451.313
2009-02-26,477.541
2009-02-27,459.155
2009-03-02,433.846
2009-03-03,411.189
2009-03-04,449.457
2009-03-05,432.24
2009-03-06,438.607
2009-03-09,451.078
2009-03-10,472.986
2009-03-11,465.374
2009-03-12,457.876
2009-03-13,470.186
2009-03-16,480.663
2009-03-17,484.714
2009-03-18,474.443
2009-03-19,534.609
2009-03-20,530.949
2009-03-23,555.812
2009-03-24,542.688
2009-03-25,537.06
2009-03-26,546.423
2009-03-27,516.638
2009-03-30,479.318
2009-03-31,496.346
2009-04-01,504.65
2009-04-02,547.156
2009-04-03,522.655
2009-04-06,519.752
2009-04-07,499.391
2009-04-08,481.245
2009-04-09,486.223
2009-04-10,486.223
2009-04-13,489.508
2009-04-14,504.307
2009-04-15,500.809
2009-04-16,517.95
2009-04-17,533.451
2009-04-20,501.697
2009-04-21,511.657
2009-04-22,523.345
2009-04-23,522.173
2009-04-24,544.114
2009-04-27,523.782
2009-04-28,524.127
2009-04-29,552.326
2009-04-30,558.347
2009-05-01,560.166
2009-05-04,590.999
2009-05-05,587.917
2009-05-06,590.94
2009-05-07,607.476
2009-05-08,639.651
2009-05-11,626.662
2009-05-12,626.842
2009-05-13,607.454
2009-05-14,603.982
2009-05-15,602.414
2009-05-18,617.22
2009-05-19,628.717
2009-05-20,642.145
2009-05-21,638.464
2009-05-22,631.801
2009-05-25,634.403
2009-05-26,628.571
2009-05-27,625.76
2009-05-28,629.761
2009-05-29,660.06
2009-06-01,668.584
2009-06-02,700.765
2009-06-03,654.151
2009-06-04,667.826
2009-06-05,659.265
2009-06-08,635.335
2009-06-09,654.605
2009-06-10,665.847
2009-06-11,673.855
2009-06-12,664.193
2009-06-15,631.176
2009-06-16,642.558
2009-06-17,617.048
2009-06-18,626.297
2009-06-19,626.862
2009-06-22,577.729
2009-06-23,578.542
2009-06-24,601.117
2009-06-25,582.102
2009-06-26,599.714
2009-06-29,609.282
2009-06-30,604.584
2009-07-01,621.343
2009-07-02,603.816
2009-07-03,602.664
2009-07-06,569.627
2009-07-07,570.279
2009-07-08,560.326
2009-07-09,569.329
2009-07-10,558.204
2009-07-13,563.074
2009-07-14,581.251
2009-07-15,607.371
2009-07-16,606.189
2009-07-17,613.018
2009-07-20,631.948
2009-07-21,650.659
2009-07-22,648.318
2009-07-23,661.8
2009-07-24,661.007
2009-07-27,671.982
2009-07-28,650.873
2009-07-29,642.36
2009-07-30,655.668
2009-07-31,667.128
2009-08-03,699.546
2009-08-04,692.912
2009-08-05,690.818
2009-08-06,687.116
2009-08-07,688.038
2009-08-10,668.775
2009-08-11,651.554
2009-08-12,681.202
2009-08-13,691.602
2009-08-14,681.698
2009-08-17,650.874
2009-08-18,665.438
2009-08-19,677.54
2009-08-20,693.288
2009-08-21,721.019
2009-08-24,727.414
2009-08-25,723.559
2009-08-26,701.846
2009-08-27,690.323
2009-08-28,710.81
2009-08-31,697.67
2009-09-01,688.573
2009-09-02,672.668
2009-09-03,678.855
2009-09-04,685.708
2009-09-07,706.9
2009-09-08,714.67
2009-09-09,731.067
2009-09-10,719.239
2009-09-11,726.708
2009-09-14,718.725
2009-09-15,740.432
2009-09-16,753.654
2009-09-17,763.172
2009-09-18,757.191
2009-09-21,739.618
2009-09-22,765.506
2009-09-23,759.225
2009-09-24,750.104
2009-09-25,765.329
2009-09-28,765.532
2009-09-29,760.132
2009-09-30,764.708
2009-10-01,752.018
2009-10-02,735.842
2009-10-05,763.274
2009-10-06,801.339
2009-10-07,787.672
2009-10-08,806.921
2009-10-09,820.353
2009-10-12,818.776
2009-10-13,811.808
2009-10-14,839.245
2009-10-15,835.832
2009-10-16,825.065
2009-10-19,852.066
2009-10-20,853.809
2009-10-21,858.759
2009-10-22,849.048
2009-10-23,835.846
2009-10-26,820.949
2009-10-27,824.615
2009-10-28,789.392
2009-10-29,821.834
2009-10-30,798.167
2009-11-02,797.67
2009-11-03,776.21
2009-11-04,812.491
2009-11-05,813.423
2009-11-06,803.586
2009-11-09,843.968
2009-11-10,834.185
2009-11-11,841.316
2009-11-12,830.037
2009-11-13,834.227
2009-11-16,870.073
2009-11-17,858.458
2009-11-18,865.649
2009-11-19,834.018
2009-11-20,837.391
2009-11-23,875.06
2009-11-24,864.112
2009-11-25,869.674
2009-11-26,830.449
2009-11-27,846.698
2009-11-30,825.819
2009-12-01,852.62
2009-12-02,855.235
2009-12-03,841.828
2009-12-04,850.991
2009-12-07,842.586
2009-12-08,831.069
2009-12-09,825.507
2009-12-10,839.339
2009-12-11,830.78
2009-12-14,836.785
2009-12-15,837.374
2009-12-16,854.8
2009-12-17,827.67
2009-12-18,815.898
2009-12-21,830.747
2009-12-22,829.324
2009-12-23,841.845
2009-12-24,842.199
2009-12-25,842.199
2009-12-28,844.074
2009-12-29,853.379
2009-12-30,837.214
2009-12-31,842.004
2010-01-01,842.004
2010-01-04,871.814
2010-01-05,869.584
2010-01-06,868.444
2010-01-07,864.144
2010-01-08,872.069
2010-01-11,896.503
2010-01-12,880.957
2010-01-13,878.26
2010-01-14,891.605
2010-01-15,879.054
2010-01-18,879.021
2010-01-19,866.139
2010-01-20,839.041
2010-01-21,824.985
2010-01-22,810.841
2010-01-25,803.942
2010-01-26,788.042
2010-01-27,783.945
2010-01-28,785.821
2010-01-29,793.25
2010-02-01,794.225
2010-02-02,809.939
2010-02-03,802.572
2010-02-04,766.824
2010-02-05,749.353
2010-02-08,750.42
2010-02-09,757.89
2010-02-10,740.008
2010-02-11,744.824
2010-02-12,738.615
2010-02-15,739.509
2010-02-16,765.892
2010-02-17,765.174
2010-02-18,765.952
2010-02-19,764.048
2010-02-22,781.454
2010-02-23,763.793
2010-02-24,768.674
2010-02-25,743.503
2010-02-26,758.275
2010-03-01,773.066
2010-03-02,777.956
2010-03-03,792.199
2010-03-04,785.517
2010-03-05,805.13
2010-03-08,804.469
2010-03-09,796.95
2010-03-10,816.075
2010-03-11,801.85
2010-03-12,802.253
2010-03-15,784.94
2010-03-16,802.281
2010-03-17,805.245
2010-03-18,793.408
2010-03-19,788.606
2010-03-22,780.745
2010-03-23,795.241
2010-03-24,778.589
2010-03-25,780.267
2010-03-26,778.139
2010-03-29,788.658
2010-03-30,782.639
2010-03-31,799.647
2010-04-01,801.612
2010-04-02,801.612
2010-04-05,799.472
2010-04-06,811.191
2010-04-07,807.976
2010-04-08,809.754
2010-04-09,827.089
2010-04-12,833.007
2010-04-13,822.548
2010-04-14,833.13
2010-04-15,841.905
2010-04-16,831.713
2010-04-19,816.127
2010-04-20,835.165
2010-04-21,833.062
2010-04-22,825.059
2010-04-23,837.102
2010-04-26,846.731
2010-04-27,836.857
2010-04-28,813.303
2010-04-29,832.181
2010-04-30,834.775
2010-05-03,829.899
2010-05-04,805.435
2010-05-05,779.85
2010-05-06,752.832
2010-05-07,721.377
2010-05-10,776.07
2010-05-11,770.921
2010-05-12,787.61
2010-05-13,783.603
2010-05-14,752.651
2010-05-17,748.083
2010-05-18,754.159
2010-05-19,716.196
2010-05-20,686.243
2010-05-21,698.482
2010-05-24,696.843
2010-05-25,663.631
2010-05-26,698.788
2010-05-27,722.655
2010-05-28,718.827
2010-05-31,707.187
2010-06-01,714.827
2010-06-02,715.85
2010-06-03,737.19
2010-06-04,714.129
2010-06-07,696.793
2010-06-08,692.288
2010-06-09,721.785
2010-06-10,734.795
2010-06-11,735.115
2010-06-14,763.452
2010-06-15,768.235
2010-06-16,761.853
2010-06-17,764.357
2010-06-18,770.812
2010-06-21,779.571
2010-06-22,752.885
2010-06-23,735.808
2010-06-24,726.838
2010-06-25,711.403
2010-06-28,732.527
2010-06-29,691.388
2010-06-30,693.657
2010-07-01,678.482
2010-07-02,701.474
2010-07-05,692.119
2010-07-06,723.031
2010-07-07,736.293
2010-07-08,741.195
2010-07-09,745.902
2010-07-12,761.444
2010-07-13,781.594
2010-07-14,783.789
2010-07-15,777.215
2010-07-16,760.924
2010-07-19,756.612
2010-07-20,754.282
2010-07-21,772.553
2010-07-22,803.707
2010-07-23,799.334
2010-07-26,808.952
2010-07-27,812.858
2010-07-28,813.116
2010-07-29,806.17
2010-07-30,793.635
2010-08-02,830.395
2010-08-03,831.431
2010-08-04,832.528
2010-08-05,832.361
2010-08-06,838.243
2010-08-09,834.282
2010-08-10,806.798
2010-08-11,774.073
2010-08-12,773.35
2010-08-13,764.772
2010-08-16,778.876
2010-08-17,796.995
2010-08-18,788.303
2010-08-19,773.806
