Date,USA SMALL CAP Small Cap
2005-11-11,169.108
2005-11-14,168.706
2005-11-15,167.034
2005-11-16,166.87
2005-11-17,169.965
2005-11-18,171.088
2005-11-21,172.797
2005-11-22,173.917
2005-11-23,174.158
2005-11-24,174.158
2005-11-25,174.295
2005-11-28,171.192
2005-11-29,171.785
2005-11-30,172.559
2005-12-01,175.831
2005-12-02,175.88
2005-12-05,174.869
2005-12-06,175.311
2005-12-07,174.208
2005-12-08,174.902
2005-12-09,175.776
2005-12-12,176.01
2005-12-13,175.785
2005-12-14,176.074
2005-12-15,174.694
2005-12-16,174.185
2005-12-19,171.467
2005-12-20,171.585
2005-12-21,173.442
2005-12-22,174.62
2005-12-23,175.317
2005-12-26,175.317
2005-12-27,172.87
2005-12-28,173.852
2005-12-29,173.445
2005-12-30,172.171
2006-01-02,172.171
2006-01-03,174.728
2006-01-04,176.087
2006-01-05,176.648
2006-01-06,178.499
2006-01-09,180.26
2006-01-10,181.121
2006-01-11,181.122
2006-01-12,179.986
2006-01-13,180.297
2006-01-16,180.297
2006-01-17,178.939
2006-01-18,178.947
2006-01-19,181.48
2006-01-20,178.553
2006-01-23,179.275
2006-01-24,181.936
2006-01-25,181.587
2006-01-26,184.382
2006-01-27,185.379
2006-01-30,185.517
2006-01-31,186.152
2006-02-01,186.95
2006-02-02,184.638
2006-02-03,184.328
2006-02-06,185.129
2006-02-07,182.382
2006-02-08,183.37
2006-02-09,182.57
2006-02-10,182.159
2006-02-13,180.597
2006-02-14,182.721
2006-02-15,184.121
2006-02-16,185.577
2006-02-17,185.402
2006-02-20,185.402
2006-02-21,184.603
2006-02-22,186.357
2006-02-23,186.135
2006-02-24,187.178
2006-02-27,188.286
2006-02-28,185.713
2006-03-01,188.507
2006-03-02,188.102
2006-03-03,187.802
2006-03-06,185.995
2006-03-07,183.351
2006-03-08,183.526
2006-03-09,182.639
2006-03-10,184.731
2006-03-13,185.139
2006-03-14,187.106
2006-03-15,188.854
2006-03-16,188.834
2006-03-17,189.257
2006-03-20,189.307
2006-03-21,187.31
2006-03-22,189.495
2006-03-23,190.177
2006-03-24,191.571
2006-03-27,191.699
2006-03-28,190.975
2006-03-29,194.12
2006-03-30,193.79
2006-03-31,194.215
2006-04-03,192.859
2006-04-04,193.588
2006-04-05,194.466
2006-04-06,194.578
2006-04-07,192.161
2006-04-10,191.128
2006-04-11,188.566
2006-04-12,189.788
2006-04-13,190.509
2006-04-14,190.509
2006-04-17,190.075
2006-04-18,194.827
2006-04-19,197.221
2006-04-20,196.542
2006-04-21,195.699
2006-04-24,194.495
2006-04-25,194.396
2006-04-26,194.514
2006-04-27,193.425
2006-04-28,194.293
2006-05-01,193.414
2006-05-02,194.576
2006-05-03,194.726
2006-05-04,196.465
2006-05-05,198.123
2006-05-08,198.215
2006-05-09,198.06
2006-05-10,196.957
2006-05-11,192.486
2006-05-12,188.612
2006-05-15,187.273
2006-05-16,187.448
2006-05-17,184.508
2006-05-18,182.759
2006-05-19,183.535
2006-05-22,181.753
2006-05-23,180.826
2006-05-24,180.602
2006-05-25,184.265
2006-05-26,185.292
2006-05-29,185.292
2006-05-30,180.702
2006-05-31,183.191
2006-06-01,186.938
2006-06-02,187.339
2006-06-05,182.112
2006-06-06,181.14
2006-06-07,180.282
2006-06-08,180.146
2006-06-09,178.953
2006-06-12,174.236
2006-06-13,171.365
2006-06-14,172.442
2006-06-15,178.388
2006-06-16,176.682
2006-06-19,173.7
2006-06-20,172.937
2006-06-21,176.087
2006-06-22,175.501
2006-06-23,176.028
2006-06-26,177.989
2006-06-27,175.044
2006-06-28,175.325
2006-06-29,181.395
2006-06-30,182.529
2006-07-03,183.774
2006-07-04,183.774
2006-07-05,181.304
2006-07-06,181.574
2006-07-07,178.831
2006-07-10,178.691
2006-07-11,180.044
2006-07-12,177.018
2006-07-13,173.662
2006-07-14,172.174
2006-07-17,170.944
2006-07-18,171.565
2006-07-19,176.615
2006-07-20,172.153
2006-07-21,169.12
2006-07-24,173.593
2006-07-25,175.294
2006-07-26,174.908
2006-07-27,172.988
2006-07-28,176.331
2006-07-31,176.551
2006-08-01,174.047
2006-08-02,175.768
2006-08-03,177.315
2006-08-04,176.607
2006-08-07,175.372
2006-08-08,173.375
2006-08-09,172.087
2006-08-10,173.002
2006-08-11,171.376
2006-08-14,171.824
2006-08-15,175.802
2006-08-16,178.322
2006-08-17,179.037
2006-08-18,179.444
2006-08-21,177.932
2006-08-22,178.455
2006-08-23,176.228
2006-08-24,176.265
2006-08-25,176.356
2006-08-28,178.045
2006-08-29,180.117
2006-08-30,181.314
2006-08-31,181.165
2006-09-01,181.628
2006-09-04,181.628
2006-09-05,183.36
2006-09-06,179.494
2006-09-07,178.208
2006-09-08,178.807
2006-09-11,178.301
2006-09-12,182.455
2006-09-13,184.191
2006-09-14,183.349
2006-09-15,183.768
2006-09-18,183.976
2006-09-19,183.025
2006-09-20,185.081
2006-09-21,183.3
2006-09-22,181.372
2006-09-25,182.986
2006-09-26,183.784
2006-09-27,184.702
2006-09-28,184.62
2006-09-29,183.238
2006-10-02,181.665
2006-10-03,181.39
2006-10-04,184.657
2006-10-05,187.083
2006-10-06,186.54
2006-10-09,187.701
2006-10-10,188.083
2006-10-11,187.108
2006-10-12,190.541
2006-10-13,192.091
2006-10-16,193.875
2006-10-17,192.76
2006-10-18,192.177
2006-10-19,193.025
2006-10-20,191.594
2006-10-23,192.013
2006-10-24,191.779
2006-10-25,192.848
2006-10-26,194.971
2006-10-27,192.529
2006-10-30,193.356
2006-10-31,192.321
2006-11-01,189.304
2006-11-02,188.555
2006-11-03,189.148
2006-11-06,191.742
2006-11-07,192.392
2006-11-08,193.419
2006-11-09,191.43
2006-11-10,192.874
2006-11-13,193.686
2006-11-14,196.709
2006-11-15,198.028
2006-11-16,197.544
2006-11-17,197.028
2006-11-20,197.478
2006-11-21,197.911
2006-11-22,198.321
2006-11-23,198.321
2006-11-24,198.22
2006-11-27,193.415
2006-11-28,193.971
2006-11-29,196.438
2006-11-30,196.878
2006-12-01,195.703
2006-12-04,199.191
2006-12-05,199.731
2006-12-06,199.499
2006-12-07,198.664
2006-12-08,198.752
2006-12-11,198.872
2006-12-12,197.683
2006-12-13,197.657
2006-12-14,198.817
2006-12-15,198.421
2006-12-18,195.765
2006-12-19,195.913
2006-12-20,196.659
2006-12-21,196.042
2006-12-22,195.544
2006-12-25,195.544
2006-12-26,197.033
2006-12-27,199.23
2006-12-28,198.602
2006-12-29,196.824
2007-01-01,196.824
2007-01-02,196.824
2007-01-03,196.714
2007-01-04,197.235
2007-01-05,194.239
2007-01-08,194.406
2007-01-09,194.439
2007-01-10,194.644
2007-01-11,197.022
2007-01-12,198.671
2007-01-15,198.671
2007-01-16,197.974
2007-01-17,197.325
2007-01-18,194.596
2007-01-19,196.288
2007-01-22,194.481
2007-01-23,196.412
2007-01-24,198.526
2007-01-25,195.861
2007-01-26,196.616
2007-01-29,197.839
2007-01-30,199.208
2007-01-31,199.76
2007-02-01,201.437
2007-02-02,201.999
2007-02-05,201.175
2007-02-06,202.044
2007-02-07,203.519
2007-02-08,203.381
2007-02-09,201.0
2007-02-12,200.736
2007-02-13,202.191
2007-02-14,202.906
2007-02-15,203.499
2007-02-16,204.097
2007-02-19,204.097
2007-02-20,206.171
2007-02-21,206.521
2007-02-22,207.054
2007-02-23,206.473
2007-02-26,205.709
2007-02-27,197.962
2007-02-28,198.485
2007-03-01,197.726
2007-03-02,194.002
2007-03-05,189.933
2007-03-06,194.597
2007-03-07,194.178
2007-03-08,195.498
2007-03-09,196.272
2007-03-12,196.905
2007-03-13,192.113
2007-03-14,193.727
2007-03-15,195.812
2007-03-16,194.827
2007-03-19,196.726
2007-03-20,198.335
2007-03-21,201.755
2007-03-22,202.014
2007-03-23,202.496
2007-03-26,202.449
2007-03-27,201.07
2007-03-28,199.898
2007-03-29,200.263
2007-03-30,200.93
2007-04-02,201.57
2007-04-03,203.611
2007-04-04,203.38
2007-04-05,204.264
2007-04-06,204.264
2007-04-09,204.068
2007-04-10,204.77
2007-04-11,203.443
2007-04-12,205.162
2007-04-13,206.502
2007-04-16,209.372
2007-04-17,208.875
2007-04-18,207.738
2007-04-19,206.554
2007-04-20,208.85
2007-04-23,208.613
2007-04-24,208.127
2007-04-25,209.655
2007-04-26,210.305
2007-04-27,209.367
2007-04-30,205.639
2007-05-01,206.085
2007-05-02,209.406
2007-05-03,209.657
2007-05-04,210.565
2007-05-07,210.374
2007-05-08,210.308
2007-05-09,210.956
2007-05-10,207.026
2007-05-11,209.752
2007-05-14,207.724
2007-05-15,205.881
2007-05-16,207.462
2007-05-17,206.559
2007-05-18,208.355
2007-05-21,211.017
2007-05-22,212.541
2007-05-23,211.793
2007-05-24,208.353
2007-05-25,209.858
2007-05-28,209.858
2007-05-29,211.799
2007-05-30,213.204
2007-05-31,214.29
2007-06-01,215.821
2007-06-04,216.472
2007-06-05,214.93
2007-06-06,213.018
2007-06-07,209.152
2007-06-08,211.42
2007-06-11,210.675
2007-06-12,207.671
2007-06-13,210.444
2007-06-14,211.777
2007-06-15,214.462
2007-06-18,213.955
2007-06-19,214.528
2007-06-20,211.538
2007-06-21,212.706
2007-06-22,210.9
2007-06-25,209.084
2007-06-26,208.499
2007-06-27,211.625
2007-06-28,212.044
2007-06-29,210.867
2007-07-02,213.526
2007-07-03,214.302
2007-07-04,214.302
2007-07-05,214.821
2007-07-06,215.46
2007-07-09,216.093
2007-07-10,212.047
2007-07-11,212.643
2007-07-12,215.967
2007-07-13,216.233
2007-07-16,214.404
2007-07-17,214.825
2007-07-18,213.697
2007-07-19,215.163
2007-07-20,211.402
2007-07-23,210.816
2007-07-24,204.841
2007-07-25,204.697
2007-07-26,199.313
2007-07-27,196.043
2007-07-30,197.857
2007-07-31,195.277
2007-08-01,195.189
2007-08-02,196.645
2007-08-03,189.373
2007-08-06,191.696
2007-08-07,193.401
2007-08-08,197.816
2007-08-09,194.703
2007-08-10,195.484
2007-08-13,193.702
2007-08-14,189.787
2007-08-15,186.93
2007-08-16,190.168
2007-08-17,194.556
2007-08-20,195.289
2007-08-21,195.749
2007-08-22,198.233
2007-08-23,195.999
2007-08-24,198.416
2007-08-27,196.342
2007-08-28,190.895
2007-08-29,195.478
2007-08-30,194.678
2007-08-31,197.295
2007-09-03,197.295
2007-09-04,199.255
2007-09-05,196.99
2007-09-06,197.536
2007-09-07,193.491
2007-09-10,191.919
2007-09-11,195.154
2007-09-12,194.249
2007-09-13,194.631
2007-09-14,195.573
2007-09-17,193.77
2007-09-18,201.145
2007-09-19,203.527
2007-09-20,201.652
2007-09-21,202.618
2007-09-24,200.641
2007-09-25,200.097
2007-09-26,201.654
2007-09-27,202.812
2007-09-28,200.82
2007-10-01,205.237
2007-10-02,206.787
2007-10-03,205.711
2007-10-04,206.5
2007-10-05,210.003
2007-10-08,208.838
2007-10-09,210.134
2007-10-10,209.693
2007-10-11,206.816
2007-10-12,208.627
2007-10-15,205.991
2007-10-16,204.166
2007-10-17,204.517
2007-10-18,204.413
2007-10-19,198.426
2007-10-22,200.998
2007-10-23,203.247
2007-10-24,201.429
2007-10-25,199.781
2007-10-26,203.261
2007-10-29,203.497
2007-10-30,202.367
2007-10-31,205.063
2007-11-01,197.619
2007-11-02,198.157
2007-11-05,196.23
2007-11-06,199.018
2007-11-07,193.157
2007-11-08,193.887
2007-11-09,191.871
2007-11-12,189.975
2007-11-13,195.562
2007-11-14,194.173
2007-11-15,191.413
2007-11-16,191.07
2007-11-19,186.493
2007-11-20,186.18
2007-11-21,183.909
2007-11-22,183.909
2007-11-23,187.517
2007-11-26,182.954
2007-11-27,184.797
2007-11-28,191.355
2007-11-29,190.594
2007-11-30,191.593
2007-12-03,189.902
2007-12-04,188.357
2007-12-05,191.179
2007-12-06,195.915
2007-12-07,196.008
2007-12-10,197.541
2007-12-11,191.363
2007-12-12,192.2
2007-12-13,191.762
2007-12-14,188.39
2007-12-17,184.872
2007-12-18,187.44
2007-12-19,187.771
2007-12-20,190.109
2007-12-21,193.961
2007-12-24,196.011
2007-12-25,196.011
2007-12-26,196.284
2007-12-27,191.704
2007-12-28,191.432
2007-12-31,190.342
2008-01-01,190.342
2008-01-02,187.463
2008-01-03,185.543
2008-01-04,179.73
2008-01-07,179.803
2008-01-08,175.48
2008-01-09,176.543
2008-01-10,178.584
2008-01-11,175.27
2008-01-14,177.103
2008-01-15,173.014
2008-01-16,173.067
2008-01-17,168.135
2008-01-18,166.857
2008-01-21,166.857
2008-01-22,166.376
2008-01-23,171.115
2008-01-24,172.093
2008-01-25,171.129
2008-01-28,174.837
2008-01-29,176.264
2008-01-30,174.307
2008-01-31,178.694
2008-02-01,182.874
2008-02-04,181.178
2008-02-05,175.833
2008-02-06,173.56
2008-02-07,175.742
2008-02-08,175.14
2008-02-11,175.759
2008-02-12,176.757
2008-02-13,180.038
2008-02-14,176.678
2008-02-15,175.961
2008-02-18,175.961
2008-02-19,176.214
2008-02-20,178.146
2008-02-21,175.182
2008-02-22,175.59
2008-02-25,179.386
2008-02-26,181.045
2008-02-27,180.684
2008-02-28,178.184
2008-02-29,173.146
2008-03-03,172.954
2008-03-04,172.058
2008-03-05,172.834
2008-03-06,167.804
2008-03-07,166.701
2008-03-10,162.535
2008-03-11,168.971
2008-03-12,167.699
2008-03-13,170.3
2008-03-14,166.443
2008-03-17,162.716
2008-03-18,170.042
2008-03-19,165.72
2008-03-20,169.546
2008-03-21,169.546
2008-03-24,174.366
2008-03-25,175.683
2008-03-26,174.579
2008-03-27,172.162
2008-03-28,170.254
2008-03-31,171.592
2008-04-01,177.305
2008-04-02,177.951
2008-04-03,178.652
2008-04-04,178.808
2008-04-07,178.846
2008-04-08,178.598
2008-04-09,175.532
2008-04-10,177.221
2008-04-11,173.258
2008-04-14,172.786
2008-04-15,174.103
2008-04-16,179.231
2008-04-17,178.32
2008-04-18,181.477
2008-04-21,180.913
2008-04-22,177.844
2008-04-23,178.486
2008-04-24,180.622
2008-04-25,182.599
2008-04-28,183.342
2008-04-29,181.935
2008-04-30,181.428
2008-05-01,184.745
2008-05-02,184.387
2008-05-05,184.117
2008-05-06,185.732
2008-05-07,182.878
2008-05-08,183.678
2008-05-09,183.62
2008-05-12,186.442
2008-05-13,187.561
2008-05-14,187.836
2008-05-15,189.94
2008-05-16,189.794
2008-05-19,189.297
2008-05-20,188.557
2008-05-21,185.929
2008-05-22,187.027
2008-05-23,184.832
2008-05-26,184.832
2008-05-27,186.946
2008-05-28,188.446
2008-05-29,189.786
2008-05-30,190.905
2008-06-02,189.214
2008-06-03,188.762
2008-06-04,189.58
2008-06-05,193.74
2008-06-06,188.093
2008-06-09,186.928
2008-06-10,186.116
2008-06-11,182.556
2008-06-12,183.133
2008-06-13,186.359
2008-06-16,188.008
2008-06-17,186.987
2008-06-18,185.406
2008-06-19,187.005
2008-06-20,183.848
2008-06-23,182.36
2008-06-24,179.812
2008-06-25,181.716
2008-06-26,176.936
2008-06-27,176.465
2008-06-30,174.891
2008-07-01,175.236
2008-07-02,170.414
2008-07-03,168.763
2008-07-04,168.763
2008-07-07,166.937
2008-07-08,171.607
2008-07-09,167.851
2008-07-10,168.93
2008-07-11,169.022
2008-07-14,166.672
2008-07-15,165.765
2008-07-16,171.27
2008-07-17,173.44
2008-07-18,173.047
2008-07-21,174.016
2008-07-22,177.483
2008-07-23,177.985
2008-07-24,173.143
2008-07-25,174.732
2008-07-28,171.939
2008-07-29,176.32
2008-07-30,177.844
2008-07-31,176.797
2008-08-01,176.891
2008-08-04,173.822
2008-08-05,177.942
2008-08-06,179.089
2008-08-07,176.182
2008-08-08,180.75
2008-08-11,183.631
2008-08-12,181.906
2008-08-13,182.325
2008-08-14,184.083
2008-08-15,184.179
2008-08-18,181.562
2008-08-19,179.075
2008-08-20,179.669
2008-08-21,178.996
2008-08-22,181.515
2008-08-25,177.769
2008-08-26,178.325
2008-08-27,180.525
2008-08-28,183.741
2008-08-29,182.033
2008-09-01,182.033
2008-09-02,181.378
2008-09-03,181.367
2008-09-04,176.08
2008-09-05,176.395
2008-09-08,179.349
2008-09-09,172.789
2008-09-10,175.073
2008-09-11,175.788
2008-09-12,176.785
2008-09-15,169.171
2008-09-16,172.951
2008-09-17,165.32
2008-09-18,174.943
2008-09-19,182.112
2008-09-22,173.87
2008-09-23,171.491
2008-09-24,169.223
2008-09-25,171.063
2008-09-26,170.379
2008-09-29,158.354
2008-09-30,163.877
2008-10-01,162.429
2008-10-02,153.815
2008-10-03,149.88
2008-10-06,143.569
2008-10-07,135.573
2008-10-08,133.066
2008-10-09,122.619
2008-10-10,125.384
2008-10-13,137.488
2008-10-14,134.516
2008-10-15,121.923
2008-10-16,127.952
2008-10-17,126.854
2008-10-20,131.884
2008-10-21,128.075
2008-10-22,120.747
2008-10-23,117.705
2008-10-24,113.718
2008-10-27,108.79
2008-10-28,117.184
2008-10-29,119.532
2008-10-30,124.657
2008-10-31,129.14
2008-11-03,129.436
2008-11-04,131.893
2008-11-05,124.816
2008-11-06,119.598
2008-11-07,122.146
2008-11-10,119.256
2008-11-11,116.423
2008-11-12,109.764
2008-11-13,118.359
2008-11-14,111.225
2008-11-17,109.542
2008-11-18,108.915
2008-11-19,100.592
2008-11-20,93.576
2008-11-21,98.468
2008-11-24,105.831
2008-11-25,107.695
2008-11-26,113.737
2008-11-27,113.737
2008-11-28,115.088
2008-12-01,102.196
2008-12-02,107.558
2008-12-03,110.484
2008-12-04,107.054
2008-12-05,112.037
2008-12-08,116.796
2008-12-09,113.696
2008-12-10,116.462
2008-12-11,110.777
2008-12-12,114.23
2008-12-15,110.838
2008-12-16,117.865
2008-12-17,118.977
2008-12-18,116.726
2008-12-19,118.151
2008-12-22,115.121
2008-12-23,113.741
2008-12-24,114.202
2008-12-25,114.202
2008-12-26,115.756
2008-12-29,113.737
2008-12-30,117.784
2008-12-31,121.484
2009-01-01,121.484
2009-01-02,123.977
2009-01-05,124.059
2009-01-06,126.655
2009-01-07,122.412
2009-01-08,123.641
2009-01-09,119.469
2009-01-12,116.016
2009-01-13,117.166
2009-01-14,112.313
2009-01-15,114.226
2009-01-16,115.613
2009-01-19,115.613
2009-01-20,107.929
2009-01-21,113.342
2009-01-22,110.238
2009-01-23,111.044
2009-01-26,111.926
2009-01-27,113.321
2009-01-28,117.729
2009-01-29,113.095
2009-01-30,110.504
2009-02-02,111.309
2009-02-03,112.233
2009-02-04,111.594
2009-02-05,113.313
2009-02-06,117.369
2009-02-09,116.953
2009-02-10,111.402
2009-02-11,112.053
2009-02-12,112.598
2009-02-13,111.764
2009-02-16,111.764
2009-02-17,106.798
2009-02-18,105.443
2009-02-19,103.528
2009-02-20,102.485
2009-02-23,98.342
2009-02-24,102.757
2009-02-25,100.708
2009-02-26,98.82
2009-02-27,97.841
2009-03-02,92.169
2009-03-03,90.8
2009-03-04,93.5
2009-03-05,88.438
2009-03-06,88.362
2009-03-09,86.973
2009-03-10,93.286
2009-03-11,93.557
2009-03-12,98.736
2009-03-13,99.562
2009-03-16,98.033
2009-03-17,102.001
2009-03-18,105.573
2009-03-19,104.678
2009-03-20,101.341
2009-03-23,109.536
2009-03-24,106.057
2009-03-25,108.155
2009-03-26,112.856
2009-03-27,109.435
2009-03-30,105.514
2009-03-31,107.321
2009-04-01,108.962
2009-04-02,114.106
2009-04-03,116.035
2009-04-06,114.146
2009-04-07,110.278
2009-04-08,112.592
2009-04-09,119.307
2009-04-10,119.307
2009-04-13,119.491
2009-04-14,116.148
2009-04-15,117.96
2009-04-16,121.224
2009-04-17,122.816
2009-04-20,115.723
2009-04-21,120.034
2009-04-22,120.378
2009-04-23,120.07
2009-04-24,123.44
2009-04-27,121.26
2009-04-28,121.81
2009-04-29,126.261
2009-04-30,126.005
2009-05-01,126.123
2009-05-04,131.596
2009-05-05,130.808
2009-05-06,131.851
2009-05-07,128.504
2009-05-08,133.235
2009-05-11,130.302
2009-05-12,128.591
2009-05-13,122.448
2009-05-14,124.915
2009-05-15,123.662
2009-05-18,128.785
2009-05-19,128.929
2009-05-20,128.027
2009-05-21,125.836
2009-05-22,125.106
2009-05-25,125.106
2009-05-26,130.342
2009-05-27,127.873
2009-05-28,128.801
2009-05-29,131.044
2009-06-01,136.143
2009-06-02,136.931
2009-06-03,134.957
2009-06-04,137.47
2009-06-05,137.262
2009-06-08,136.002
2009-06-09,137.14
2009-06-10,136.423
2009-06-11,137.136
2009-06-12,136.994
2009-06-15,133.091
2009-06-16,130.824
2009-06-17,130.834
2009-06-18,131.498
2009-06-19,132.305
2009-06-22,126.93
2009-06-23,126.397
2009-06-24,128.018
2009-06-25,131.508
2009-06-26,132.483
2009-06-29,132.999
2009-06-30,132.425
2009-07-01,134.331
2009-07-02,129.417
2009-07-03,129.417
2009-07-06,128.448
2009-07-07,125.747
2009-07-08,124.604
2009-07-09,125.065
2009-07-10,125.145
2009-07-13,128.312
2009-07-14,129.418
2009-07-15,134.076
2009-07-16,135.864
2009-07-17,135.273
2009-07-20,137.485
2009-07-21,137.094
2009-07-22,137.857
2009-07-23,141.99
2009-07-24,142.814
2009-07-27,143.631
2009-07-28,143.597
2009-07-29,142.577
2009-07-30,144.877
2009-07-31,144.949
2009-08-03,147.843
2009-08-04,149.237
2009-08-05,148.729
2009-08-06,146.934
2009-08-07,150.743
2009-08-10,150.459
2009-08-11,148.035
2009-08-12,150.293
2009-08-13,151.562
2009-08-14,149.057
2009-08-17,144.585
2009-08-18,146.775
2009-08-19,147.85
2009-08-20,149.816
2009-08-21,153.048
2009-08-24,152.785
2009-08-25,153.532
2009-08-26,153.552
2009-08-27,153.897
2009-08-28,153.784
2009-08-31,151.744
2009-09-01,147.837
2009-09-02,147.043
2009-09-03,149.049
2009-09-04,151.213
2009-09-07,151.213
2009-09-08,153.154
2009-09-09,155.649
2009-09-10,157.876
2009-09-11,157.767
2009-09-14,159.513
2009-09-15,161.106
2009-09-16,164.544
2009-09-17,163.633
2009-09-18,163.963
2009-09-21,163.419
2009-09-22,164.995
2009-09-23,162.831
2009-09-24,159.574
2009-09-25,158.526
2009-09-28,162.28
2009-09-29,162.248
2009-09-30,161.044
2009-10-01,155.563
2009-10-02,154.283
2009-10-05,157.677
2009-10-06,160.162
2009-10-07,160.249
2009-10-08,162.274
2009-10-09,163.74
2009-10-12,163.814
2009-10-13,163.132
2009-10-14,166.465
2009-10-15,166.676
2009-10-16,164.664
2009-10-19,166.255
2009-10-20,164.203
2009-10-21,162.321
2009-10-22,164.525
2009-10-23,161.64
2009-10-26,159.567
2009-10-27,157.601
2009-10-28,152.017
2009-10-29,155.957
2009-10-30,151.258
2009-11-02,151.387
2009-11-03,153.736
2009-11-04,152.389
2009-11-05,156.786
2009-11-06,156.575
2009-11-09,160.233
2009-11-10,159.427
2009-11-11,160.842
2009-11-12,157.832
2009-11-13,159.339
2009-11-16,163.102
2009-11-17,163.009
2009-11-18,162.391
2009-11-19,158.804
2009-11-20,158.181
2009-11-23,160.282
2009-11-24,159.636
2009-11-25,160.21
2009-11-26,160.21
2009-11-27,156.533
2009-11-30,157.081
2009-12-01,159.669
2009-12-02,161.194
2009-12-03,159.445
2009-12-04,162.551
2009-12-07,162.531
2009-12-08,161.306
2009-12-09,161.404
2009-12-10,161.416
2009-12-11,162.688
2009-12-14,165.218
2009-12-15,164.8
2009-12-16,165.861
2009-12-17,164.034
2009-12-18,165.431
2009-12-21,167.602
2009-12-22,169.136
2009-12-23,170.689
2009-12-24,171.601
2009-12-25,171.601
2009-12-28,171.43
2009-12-29,171.169
2009-12-30,170.968
2009-12-31,168.942
2010-01-01,168.942
2010-01-04,172.355
2010-01-05,172.665
2010-01-06,173.168
2010-01-07,174.22
2010-01-08,175.046
2010-01-11,174.898
2010-01-12,172.422
2010-01-13,174.519
2010-01-14,175.014
2010-01-15,172.697
2010-01-18,172.697
2010-01-19,175.25
2010-01-20,173.338
2010-01-21,170.524
2010-01-22,167.104
2010-01-25,167.514
2010-01-26,166.476
2010-01-27,167.55
2010-01-28,165.255
2010-01-29,163.32
2010-02-01,165.81
2010-02-02,167.727
2010-02-03,166.66
2010-02-04,160.795
2010-02-05,161.329
2010-02-08,159.867
2010-02-09,162.14
2010-02-10,162.281
2010-02-11,164.88
2010-02-12,166.184
2010-02-15,166.184
2010-02-16,169.142
2010-02-17,170.165
2010-02-18,171.376
2010-02-19,172.088
2010-02-22,172.163
2010-02-23,169.746
2010-02-24,171.216
2010-02-25,171.29
2010-02-26,171.186
2010-03-01,174.584
2010-03-02,176.112
2010-03-03,176.365
2010-03-04,177.088
2010-03-05,180.341
2010-03-08,180.769
2010-03-09,181.299
2010-03-10,182.715
2010-03-11,183.346
2010-03-12,183.476
2010-03-15,182.928
2010-03-16,184.57
2010-03-17,186.023
2010-03-18,185.324
2010-03-19,183.35
2010-03-22,185.61
2010-03-23,187.464
2010-03-24,185.867
2010-03-25,184.574
2010-03-26,184.52
2010-03-29,185.696
2010-03-30,185.922
2010-03-31,184.787
2010-04-01,186.533
2010-04-02,186.533
2010-04-05,190.004
2010-04-06,191.113
2010-04-07,190.328
2010-04-08,190.262
2010-04-09,191.596
2010-04-12,192.121
2010-04-13,192.584
2010-04-14,196.261
2010-04-15,196.518
2010-04-16,193.783
2010-04-19,192.923
2010-04-20,195.739
2010-04-21,196.882
2010-04-22,199.116
2010-04-23,201.175
2010-04-26,200.483
2010-04-27,195.3
2010-04-28,195.729
2010-04-29,199.582
2010-04-30,194.72
2010-05-03,198.525
2010-05-04,192.524
2010-05-05,189.784
2010-05-06,182.891
2010-05-07,177.744
2010-05-10,187.513
2010-05-11,188.517
2010-05-12,193.466
2010-05-13,191.795
2010-05-14,187.329
2010-05-17,187.487
2010-05-18,184.198
2010-05-19,182.064
2010-05-20,173.336
2010-05-21,176.157
2010-05-24,174.121
2010-05-25,173.909
2010-05-26,174.526
2010-05-27,181.834
2010-05-28,179.661
2010-05-31,179.661
2010-06-01,174.314
2010-06-02,179.299
2010-06-03,181.022
2010-06-04,172.658
2010-06-07,168.605
2010-06-08,168.788
2010-06-09,169.042
2010-06-10,174.884
2010-06-11,177.106
2010-06-14,177.897
2010-06-15,182.458
2010-06-16,181.645
2010-06-17,181.288
2010-06-18,181.475
2010-06-21,179.993
2010-06-22,176.127
2010-06-23,175.746
2010-06-24,172.749
2010-06-25,175.455
2010-06-28,174.765
2010-06-29,168.027
2010-06-30,166.312
2010-07-01,165.106
2010-07-02,163.68
2010-07-05,163.68
2010-07-06,162.158
2010-07-07,168.068
2010-07-08,170.225
2010-07-09,172.478
2010-07-12,171.003
2010-07-13,175.917
2010-07-14,175.395
2010-07-15,174.678
2010-07-16,168.521
2010-07-19,169.371
2010-07-20,172.125
2010-07-21,169.426
2010-07-22,174.918
2010-07-23,178.413
2010-07-26,182.114
2010-07-27,180.902
2010-07-28,178.23
2010-07-29,177.863
2010-07-30,178.15
2010-08-02,181.506
2010-08-03,179.813
2010-08-04,181.748
2010-08-05,180.321
2010-08-06,179.537
2010-08-09,181.514
2010-08-10,178.524
2010-08-11,172.024
2010-08-12,171.082
2010-08-13,169.63
2010-08-16,170.477
2010-08-17,173.46
2010-08-18,174.02
2010-08-19,170.145
2010-08-20,169.928
2010-08-23,168.119
2010-08-24,165.788
2010-08-25,167.694
2010-08-26,166.407
2010-08-27,170.566
2010-08-30,167.0
2010-08-31,167.068
2010-09-01,173.032
2010-09-02,175.412
2010-09-03,178.17
2010-09-06,178.17
2010-09-07,174.934
2010-09-08,176.175
2010-09-09,176.486
2010-09-10,177.055
2010-09-13,180.76
2010-09-14,180.255
2010-09-15,181.005
2010-09-16,180.101
2010-09-17,180.89
2010-09-20,184.926
2010-09-21,183.669
2010-09-22,181.727
2010-09-23,179.891
2010-09-24,185.235
