Date,SWITZERLAND GROWTH Standard (Large+Mid Cap)
2005-06-14,4412.637
2005-06-15,4414.786
2005-06-16,4389.267
2005-06-17,4427.522
2005-06-20,4380.956
2005-06-21,4435.45
2005-06-22,4423.488
2005-06-23,4385.462
2005-06-24,4371.678
2005-06-27,4373.082
2005-06-28,4342.667
2005-06-29,4373.687
2005-06-30,4372.034
2005-07-01,4335.128
2005-07-04,4315.162
2005-07-05,4317.24
2005-07-06,4333.557
2005-07-07,4320.353
2005-07-08,4336.825
2005-07-11,4401.349
2005-07-12,4425.928
2005-07-13,4418.042
2005-07-14,4453.125
2005-07-15,4447.503
2005-07-18,4462.112
2005-07-19,4427.112
2005-07-20,4485.991
2005-07-21,4507.98
2005-07-22,4504.112
2005-07-25,4499.759
2005-07-26,4497.49
2005-07-27,4519.754
2005-07-28,4572.936
2005-07-29,4598.529
2005-08-01,4650.267
2005-08-02,4713.698
2005-08-03,4740.685
2005-08-04,4737.806
2005-08-05,4701.824
2005-08-08,4734.714
2005-08-09,4747.345
2005-08-10,4779.764
2005-08-11,4793.945
2005-08-12,4772.621
2005-08-15,4724.646
2005-08-16,4712.09
2005-08-17,4720.429
2005-08-18,4647.973
2005-08-19,4659.154
2005-08-22,4667.446
2005-08-23,4603.892
2005-08-24,4604.615
2005-08-25,4606.406
2005-08-26,4582.773
2005-08-29,4573.126
2005-08-30,4551.93
2005-08-31,4627.841
2005-09-01,4729.265
2005-09-02,4751.435
2005-09-05,4733.945
2005-09-06,4768.567
2005-09-07,4793.353
2005-09-08,4786.303
2005-09-09,4811.971
2005-09-12,4775.742
2005-09-13,4742.587
2005-09-14,4786.804
2005-09-15,4741.489
2005-09-16,4771.283
2005-09-19,4739.345
2005-09-20,4764.858
2005-09-21,4748.092
2005-09-22,4712.968
2005-09-23,4708.318
2005-09-26,4721.386
2005-09-27,4697.351
2005-09-28,4713.524
2005-09-29,4696.156
2005-09-30,4780.047
2005-10-03,4808.482
2005-10-04,4829.141
2005-10-05,4851.858
2005-10-06,4879.658
2005-10-07,4867.204
2005-10-10,4845.807
2005-10-11,4857.501
2005-10-12,4838.127
2005-10-13,4756.956
2005-10-14,4801.553
2005-10-17,4797.886
2005-10-18,4858.144
2005-10-19,4811.617
2005-10-20,4843.229
2005-10-21,4830.05
2005-10-24,4870.843
2005-10-25,4932.278
2005-10-26,4935.356
2005-10-27,4927.957
2005-10-28,4900.897
2005-10-31,4950.477
2005-11-01,4968.338
2005-11-02,4998.273
2005-11-03,5024.747
2005-11-04,4952.429
2005-11-07,4984.75
2005-11-08,4990.791
2005-11-09,4938.984
2005-11-10,4958.639
2005-11-11,5012.67
2005-11-14,4960.714
2005-11-15,4948.945
2005-11-16,4894.481
2005-11-17,4921.651
2005-11-18,4974.607
2005-11-21,5004.519
2005-11-22,5025.398
2005-11-23,5058.907
2005-11-24,5014.129
2005-11-25,5025.091
2005-11-28,4989.205
2005-11-29,4984.505
2005-11-30,4974.658
2005-12-01,5019.643
2005-12-02,5044.817
2005-12-05,5063.874
2005-12-06,5096.266
2005-12-07,5080.452
2005-12-08,5112.684
2005-12-09,5129.727
2005-12-12,5157.155
2005-12-13,5144.754
2005-12-14,5161.402
2005-12-15,5083.261
2005-12-16,5072.894
2005-12-19,5107.504
2005-12-20,5060.045
2005-12-21,5028.698
2005-12-22,5026.929
2005-12-23,5011.249
2005-12-26,5011.249
2005-12-27,5053.772
2005-12-28,5080.927
2005-12-29,5103.364
2005-12-30,5073.584
2006-01-02,5073.584
2006-01-03,5167.413
2006-01-04,5275.605
2006-01-05,5277.859
2006-01-06,5318.883
2006-01-09,5279.03
2006-01-10,5225.496
2006-01-11,5263.347
2006-01-12,5273.869
2006-01-13,5320.096
2006-01-16,5371.803
2006-01-17,5338.144
2006-01-18,5346.133
2006-01-19,5304.735
2006-01-20,5286.47
2006-01-23,5378.336
2006-01-24,5390.309
2006-01-25,5370.81
2006-01-26,5352.465
2006-01-27,5324.797
2006-01-30,5294.96
2006-01-31,5353.089
2006-02-01,5343.613
2006-02-02,5312.862
2006-02-03,5313.152
2006-02-06,5252.746
2006-02-07,5232.508
2006-02-08,5233.309
2006-02-09,5249.784
2006-02-10,5214.182
2006-02-13,5219.816
2006-02-14,5218.37
2006-02-15,5194.923
2006-02-16,5223.189
2006-02-17,5235.964
2006-02-20,5266.856
2006-02-21,5266.86
2006-02-22,5268.235
2006-02-23,5292.145
2006-02-24,5252.18
2006-02-27,5286.809
2006-02-28,5245.252
2006-03-01,5314.383
2006-03-02,5345.669
2006-03-03,5387.407
2006-03-06,5393.442
2006-03-07,5317.205
2006-03-08,5342.285
2006-03-09,5344.678
2006-03-10,5370.991
2006-03-13,5433.421
2006-03-14,5458.035
2006-03-15,5462.198
2006-03-16,5497.115
2006-03-17,5530.454
2006-03-20,5537.416
2006-03-21,5489.236
2006-03-22,5502.044
2006-03-23,5398.109
2006-03-24,5440.758
2006-03-27,5408.158
2006-03-28,5454.943
2006-03-29,5417.772
2006-03-30,5509.877
2006-03-31,5442.539
2006-04-03,5482.703
2006-04-04,5523.388
2006-04-05,5550.581
2006-04-06,5545.61
2006-04-07,5497.209
2006-04-10,5499.905
2006-04-11,5459.693
2006-04-12,5424.262
2006-04-13,5448.852
2006-04-14,5448.852
2006-04-17,5547.848
2006-04-18,5497.648
2006-04-19,5562.136
2006-04-20,5541.589
2006-04-21,5598.978
2006-04-24,5610.38
2006-04-25,5591.779
2006-04-26,5611.56
2006-04-27,5664.567
2006-04-28,5706.996
2006-05-01,5740.923
2006-05-02,5769.82
2006-05-03,5680.837
2006-05-04,5727.518
2006-05-05,5773.95
2006-05-08,5777.263
2006-05-09,5863.977
2006-05-10,5857.579
2006-05-11,5880.774
2006-05-12,5853.947
2006-05-15,5748.259
2006-05-16,5802.841
2006-05-17,5637.965
2006-05-18,5622.924
2006-05-19,5544.845
2006-05-22,5481.237
2006-05-23,5595.292
2006-05-24,5477.4
2006-05-25,5477.4
2006-05-26,5580.945
2006-05-29,5610.858
2006-05-30,5581.756
2006-05-31,5582.678
2006-06-01,5567.627
2006-06-02,5670.902
2006-06-05,5681.497
2006-06-06,5508.439
2006-06-07,5530.449
2006-06-08,5318.816
2006-06-09,5409.19
2006-06-12,5310.437
2006-06-13,5193.918
2006-06-14,5226.781
2006-06-15,5309.894
2006-06-16,5288.818
2006-06-19,5277.865
2006-06-20,5316.907
2006-06-21,5351.615
2006-06-22,5374.082
2006-06-23,5369.671
2006-06-26,5359.909
2006-06-27,5334.681
2006-06-28,5325.433
2006-06-29,5404.994
2006-06-30,5586.13
2006-07-03,5650.026
2006-07-04,5661.499
2006-07-05,5563.891
2006-07-06,5630.374
2006-07-07,5625.652
2006-07-10,5633.342
2006-07-11,5637.405
2006-07-12,5646.064
2006-07-13,5584.447
2006-07-14,5485.422
2006-07-17,5421.473
2006-07-18,5380.143
2006-07-19,5488.733
2006-07-20,5583.862
2006-07-21,5583.464
2006-07-24,5660.178
2006-07-25,5654.795
2006-07-26,5659.136
2006-07-27,5725.587
2006-07-28,5796.773
2006-07-31,5807.313
2006-08-01,5786.402
2006-08-02,5785.728
2006-08-03,5688.262
2006-08-04,5804.082
2006-08-07,5728.93
2006-08-08,5707.445
2006-08-09,5804.098
2006-08-10,5695.991
2006-08-11,5698.36
2006-08-14,5735.037
2006-08-15,5855.478
2006-08-16,5913.512
2006-08-17,5925.763
2006-08-18,5887.817
2006-08-21,5932.713
2006-08-22,5884.521
2006-08-23,5866.346
2006-08-24,5889.953
2006-08-25,5861.175
2006-08-28,5886.635
2006-08-29,5913.9
2006-08-30,5973.101
2006-08-31,5934.927
2006-09-01,5938.379
2006-09-04,5979.853
2006-09-05,5949.035
2006-09-06,5906.336
2006-09-07,5837.465
2006-09-08,5837.628
2006-09-11,5770.855
2006-09-12,5833.934
2006-09-13,5835.369
2006-09-14,5823.714
2006-09-15,5772.823
2006-09-18,5841.811
2006-09-19,5838.311
2006-09-20,5918.771
2006-09-21,5918.41
2006-09-22,5939.665
2006-09-25,5899.792
2006-09-26,5932.196
2006-09-27,5985.621
2006-09-28,5970.014
2006-09-29,5940.111
2006-10-02,5964.83
2006-10-03,5972.34
2006-10-04,5956.845
2006-10-05,5981.687
2006-10-06,5941.885
2006-10-09,5967.957
2006-10-10,5981.098
2006-10-11,5989.334
2006-10-12,6001.767
2006-10-13,5966.111
2006-10-16,5983.967
2006-10-17,5958.012
2006-10-18,5981.947
2006-10-19,6084.233
2006-10-20,6124.475
2006-10-23,6123.003
2006-10-24,6100.782
2006-10-25,6134.823
2006-10-26,6159.627
2006-10-27,6215.854
2006-10-30,6185.619
2006-10-31,6179.566
2006-11-01,6208.318
2006-11-02,6208.064
2006-11-03,6198.102
2006-11-06,6244.654
2006-11-07,6312.444
2006-11-08,6242.749
2006-11-09,6242.461
2006-11-10,6238.484
2006-11-13,6217.569
2006-11-14,6187.921
2006-11-15,6234.623
2006-11-16,6233.736
2006-11-17,6227.963
2006-11-20,6257.171
2006-11-21,6264.219
2006-11-22,6348.673
2006-11-23,6347.4
2006-11-24,6344.677
2006-11-27,6278.785
2006-11-28,6207.518
2006-11-29,6303.059
2006-11-30,6304.319
2006-12-01,6262.151
2006-12-04,6281.252
2006-12-05,6279.833
2006-12-06,6322.854
2006-12-07,6373.325
2006-12-08,6365.083
2006-12-11,6339.675
2006-12-12,6402.074
2006-12-13,6387.895
2006-12-14,6404.09
2006-12-15,6375.207
2006-12-18,6402.194
2006-12-19,6401.041
2006-12-20,6410.963
2006-12-21,6402.282
2006-12-22,6357.216
2006-12-25,6357.216
2006-12-26,6347.837
2006-12-27,6388.683
2006-12-28,6376.815
2006-12-29,6381.287
2007-01-01,6381.287
2007-01-02,6418.884
2007-01-03,6481.745
2007-01-04,6461.005
2007-01-05,6444.617
2007-01-08,6409.915
2007-01-09,6397.125
2007-01-10,6363.354
2007-01-11,6440.04
2007-01-12,6490.075
2007-01-15,6564.515
2007-01-16,6549.896
2007-01-17,6590.062
2007-01-18,6564.859
2007-01-19,6586.964
2007-01-22,6523.066
2007-01-23,6564.448
2007-01-24,6572.35
2007-01-25,6583.643
2007-01-26,6462.553
2007-01-29,6489.949
2007-01-30,6520.327
2007-01-31,6518.783
2007-02-01,6617.23
2007-02-02,6629.974
2007-02-05,6632.4
2007-02-06,6669.487
2007-02-07,6687.396
2007-02-08,6582.369
2007-02-09,6559.478
2007-02-12,6532.206
2007-02-13,6525.748
2007-02-14,6635.052
2007-02-15,6639.915
2007-02-16,6658.905
2007-02-19,6643.055
2007-02-20,6605.404
2007-02-21,6521.669
2007-02-22,6476.998
2007-02-23,6529.865
2007-02-26,6478.009
2007-02-27,6314.199
2007-02-28,6266.961
2007-03-01,6224.592
2007-03-02,6251.701
2007-03-05,6147.677
2007-03-06,6264.672
2007-03-07,6334.58
2007-03-08,6373.847
2007-03-09,6336.481
2007-03-12,6359.73
2007-03-13,6333.226
2007-03-14,6220.958
2007-03-15,6309.833
2007-03-16,6356.341
2007-03-19,6397.202
2007-03-20,6419.607
2007-03-21,6463.998
2007-03-22,6566.316
2007-03-23,6521.413
2007-03-26,6497.422
2007-03-27,6467.431
2007-03-28,6422.593
2007-03-29,6462.141
2007-03-30,6444.057
2007-04-02,6421.697
2007-04-03,6466.99
2007-04-04,6477.289
2007-04-05,6547.961
2007-04-06,6547.961
2007-04-09,6487.267
2007-04-10,6566.118
2007-04-11,6521.733
2007-04-12,6518.968
2007-04-13,6595.506
2007-04-16,6661.614
2007-04-17,6661.631
2007-04-18,6744.109
2007-04-19,6777.054
2007-04-20,6846.84
2007-04-23,6851.284
2007-04-24,6848.35
2007-04-25,6903.031
2007-04-26,6938.419
2007-04-27,6913.163
2007-04-30,6893.944
2007-05-01,6850.796
2007-05-02,6858.994
2007-05-03,6807.836
2007-05-04,6885.994
2007-05-07,6900.188
2007-05-08,6789.469
2007-05-09,6823.084
2007-05-10,6775.956
2007-05-11,6794.736
2007-05-14,6766.45
2007-05-15,6822.236
2007-05-16,6782.364
2007-05-17,6738.123
2007-05-18,6781.331
2007-05-21,6734.754
2007-05-22,6708.407
2007-05-23,6787.304
2007-05-24,6733.539
2007-05-25,6768.811
2007-05-28,6768.811
2007-05-29,6782.853
2007-05-30,6754.059
2007-05-31,6777.442
2007-06-01,6806.947
2007-06-04,6805.808
2007-06-05,6772.083
2007-06-06,6690.74
2007-06-07,6573.594
2007-06-08,6535.868
2007-06-11,6563.768
2007-06-12,6513.514
2007-06-13,6491.835
2007-06-14,6581.536
2007-06-15,6674.748
2007-06-18,6659.538
2007-06-19,6640.698
2007-06-20,6668.789
2007-06-21,6574.935
2007-06-22,6595.563
2007-06-25,6593.46
2007-06-26,6561.446
2007-06-27,6544.26
2007-06-28,6619.384
2007-06-29,6686.263
2007-07-02,6756.877
2007-07-03,6759.164
2007-07-04,6805.592
2007-07-05,6747.381
2007-07-06,6775.082
2007-07-09,6800.923
2007-07-10,6810.292
2007-07-11,6818.877
2007-07-12,6828.989
2007-07-13,6815.689
2007-07-16,6842.177
2007-07-17,6794.734
2007-07-18,6715.616
2007-07-19,6817.853
2007-07-20,6785.978
2007-07-23,6756.131
2007-07-24,6725.209
2007-07-25,6587.808
2007-07-26,6474.952
2007-07-27,6464.711
2007-07-30,6517.361
2007-07-31,6629.905
2007-08-01,6643.154
2007-08-02,6533.613
2007-08-03,6514.833
2007-08-06,6538.478
2007-08-07,6552.434
2007-08-08,6703.939
2007-08-09,6583.466
2007-08-10,6424.783
2007-08-13,6431.523
2007-08-14,6342.007
2007-08-15,6276.144
2007-08-16,6083.23
2007-08-17,6210.243
2007-08-20,6239.271
2007-08-21,6245.469
2007-08-22,6322.929
2007-08-23,6345.014
2007-08-24,6394.069
2007-08-27,6417.599
2007-08-28,6348.476
2007-08-29,6355.533
2007-08-30,6364.987
2007-08-31,6427.071
2007-09-03,6414.13
2007-09-04,6469.491
2007-09-05,6420.832
2007-09-06,6450.732
2007-09-07,6402.23
2007-09-10,6350.908
2007-09-11,6431.694
2007-09-12,6472.12
2007-09-13,6509.469
2007-09-14,6424.826
2007-09-17,6388.926
2007-09-18,6434.63
2007-09-19,6620.396
2007-09-20,6665.22
2007-09-21,6666.582
2007-09-24,6696.77
2007-09-25,6660.683
2007-09-26,6658.451
2007-09-27,6643.103
2007-09-28,6704.032
2007-10-01,6781.889
2007-10-02,6769.725
2007-10-03,6768.639
2007-10-04,6762.142
2007-10-05,6772.471
2007-10-08,6748.602
2007-10-09,6789.892
2007-10-10,6849.379
2007-10-11,6899.696
2007-10-12,6836.868
2007-10-15,6851.713
2007-10-16,6714.282
2007-10-17,6734.385
2007-10-18,6791.705
2007-10-19,6698.746
2007-10-22,6594.525
2007-10-23,6644.812
2007-10-24,6619.988
2007-10-25,6685.653
2007-10-26,6734.113
2007-10-29,6743.373
2007-10-30,6728.382
2007-10-31,6800.831
2007-11-01,6743.626
2007-11-02,6707.418
2007-11-05,6681.913
2007-11-06,6782.762
2007-11-07,6795.693
2007-11-08,6747.422
2007-11-09,6656.753
2007-11-12,6615.122
2007-11-13,6641.704
2007-11-14,6789.386
2007-11-15,6706.539
2007-11-16,6652.415
2007-11-19,6476.188
2007-11-20,6617.002
2007-11-21,6554.992
2007-11-22,6723.565
2007-11-23,6829.716
2007-11-26,6782.215
2007-11-27,6831.283
2007-11-28,6898.949
2007-11-29,6977.126
2007-11-30,7009.094
2007-12-03,6914.423
2007-12-04,6947.953
2007-12-05,6992.092
2007-12-06,6937.086
2007-12-07,6954.779
2007-12-10,7010.369
2007-12-11,6968.783
2007-12-12,6961.872
2007-12-13,6787.309
2007-12-14,6728.914
2007-12-17,6639.797
2007-12-18,6577.898
2007-12-19,6519.982
2007-12-20,6523.442
2007-12-21,6588.376
2007-12-24,6579.557
2007-12-25,6579.557
2007-12-26,6622.74
2007-12-27,6701.685
2007-12-28,6763.378
2007-12-31,6744.56
2008-01-01,6744.56
2008-01-02,6830.228
2008-01-03,6725.041
2008-01-04,6619.452
2008-01-07,6597.475
2008-01-08,6783.273
2008-01-09,6806.745
2008-01-10,6795.869
2008-01-11,6677.563
2008-01-14,6736.384
2008-01-15,6558.162
2008-01-16,6430.758
2008-01-17,6395.015
2008-01-18,6375.518
2008-01-21,6079.324
2008-01-22,6222.946
2008-01-23,6113.354
2008-01-24,6332.905
2008-01-25,6324.854
2008-01-28,6276.022
2008-01-29,6332.619
2008-01-30,6310.365
2008-01-31,6393.923
2008-02-01,6532.649
2008-02-04,6439.656
2008-02-05,6200.356
2008-02-06,6284.135
2008-02-07,6138.45
2008-02-08,6154.242
2008-02-11,6106.843
2008-02-12,6284.531
2008-02-13,6232.036
2008-02-14,6293.14
2008-02-15,6240.099
2008-02-18,6285.301
2008-02-19,6345.328
2008-02-20,6208.384
2008-02-21,6343.526
2008-02-22,6390.444
2008-02-25,6496.765
2008-02-26,6626.468
2008-02-27,6772.926
2008-02-28,6782.953
2008-02-29,6760.214
2008-03-03,6675.904
2008-03-04,6625.255
2008-03-05,6676.726
2008-03-06,6717.308
2008-03-07,6679.115
2008-03-10,6623.385
2008-03-11,6601.496
2008-03-12,6685.871
2008-03-13,6805.522
2008-03-14,6757.981
2008-03-17,6634.624
2008-03-18,6746.594
2008-03-19,6705.738
2008-03-20,6595.381
2008-03-21,6595.381
2008-03-24,6517.682
2008-03-25,6766.418
2008-03-26,6827.691
2008-03-27,6927.475
2008-03-28,6881.413
2008-03-31,6933.882
2008-04-01,6936.098
2008-04-02,6968.248
2008-04-03,6964.695
2008-04-04,7052.947
2008-04-07,6999.974
2008-04-08,6933.077
2008-04-09,6852.649
2008-04-10,6814.093
2008-04-11,6743.927
2008-04-14,6681.701
2008-04-15,6695.278
2008-04-16,6815.108
2008-04-17,6687.249
2008-04-18,6751.151
2008-04-21,6842.136
2008-04-22,6824.439
2008-04-23,6793.459
2008-04-24,6800.047
2008-04-25,6816.909
2008-04-28,6845.802
2008-04-29,6782.052
2008-04-30,6792.496
2008-05-01,6749.725
2008-05-02,6774.687
2008-05-05,6801.942
2008-05-06,6787.861
2008-05-07,6836.501
2008-05-08,6870.679
2008-05-09,6817.35
2008-05-12,6807.569
2008-05-13,6881.293
2008-05-14,6869.013
2008-05-15,6955.252
2008-05-16,6998.962
2008-05-19,7087.691
2008-05-20,7039.173
2008-05-21,7096.334
2008-05-22,7084.197
2008-05-23,7033.911
2008-05-26,6972.901
2008-05-27,7004.762
2008-05-28,7010.846
2008-05-29,7027.157
2008-05-30,7029.307
2008-06-02,7137.22
2008-06-03,7150.058
2008-06-04,7089.006
2008-06-05,7117.234
2008-06-06,7102.855
2008-06-09,7064.211
2008-06-10,6892.983
2008-06-11,6821.028
2008-06-12,6801.278
2008-06-13,6755.892
2008-06-16,6776.311
2008-06-17,6785.546
2008-06-18,6784.188
2008-06-19,6760.7
2008-06-20,6762.284
2008-06-23,6663.667
2008-06-24,6704.418
2008-06-25,6681.664
2008-06-26,6693.31
2008-06-27,6650.24
2008-06-30,6791.76
2008-07-01,6701.42
2008-07-02,6713.83
2008-07-03,6625.592
2008-07-04,6597.185
2008-07-07,6620.189
2008-07-08,6621.22
2008-07-09,6712.348
2008-07-10,6616.813
2008-07-11,6524.113
2008-07-14,6557.208
2008-07-15,6576.681
2008-07-16,6510.895
2008-07-17,6618.886
2008-07-18,6605.076
2008-07-21,6614.118
2008-07-22,6681.882
2008-07-23,6658.877
2008-07-24,6626.094
2008-07-25,6661.689
2008-07-28,6705.395
2008-07-29,6678.611
2008-07-30,6748.817
2008-07-31,6780.992
2008-08-01,6777.112
2008-08-04,6765.458
2008-08-05,6753.156
2008-08-06,6703.922
2008-08-07,6679.094
2008-08-08,6633.418
2008-08-11,6675.457
2008-08-12,6610.276
2008-08-13,6575.154
2008-08-14,6576.729
2008-08-15,6547.881
2008-08-18,6519.835
2008-08-19,6480.518
2008-08-20,6428.583
2008-08-21,6401.385
2008-08-22,6401.836
2008-08-25,6373.428
2008-08-26,6380.924
2008-08-27,6398.86
2008-08-28,6481.279
2008-08-29,6504.966
2008-09-01,6472.064
2008-09-02,6502.226
2008-09-03,6439.157
2008-09-04,6298.546
2008-09-05,6236.401
2008-09-08,6252.32
2008-09-09,6231.877
2008-09-10,6177.195
2008-09-11,6120.655
2008-09-12,6284.985
2008-09-15,6195.099
2008-09-16,6102.277
2008-09-17,6064.889
2008-09-18,6108.105
2008-09-19,6215.472
2008-09-22,6226.702
2008-09-23,6231.774
2008-09-24,6113.609
2008-09-25,6234.027
2008-09-26,6118.333
2008-09-29,5869.46
2008-09-30,5860.028
2008-10-01,5891.467
2008-10-02,5753.616
2008-10-03,5813.974
2008-10-06,5456.9
2008-10-07,5515.881
2008-10-08,5320.832
2008-10-09,5061.044
2008-10-10,4771.049
2008-10-13,5207.507
2008-10-14,5344.236
2008-10-15,5093.209
2008-10-16,4958.865
2008-10-17,5328.375
2008-10-20,5368.35
2008-10-21,5303.091
2008-10-22,5062.475
2008-10-23,5069.093
2008-10-24,4937.452
2008-10-27,4821.622
2008-10-28,4851.563
2008-10-29,5178.23
2008-10-30,5065.814
2008-10-31,5192.717
2008-11-03,5294.637
2008-11-04,5456.476
2008-11-05,5260.643
2008-11-06,5033.989
2008-11-07,5117.74
2008-11-10,5192.48
2008-11-11,5028.491
2008-11-12,4917.568
2008-11-13,4910.566
2008-11-14,5002.45
2008-11-17,4830.421
2008-11-18,4868.295
2008-11-19,4771.093
2008-11-20,4545.592
2008-11-21,4368.415
2008-11-24,4651.891
2008-11-25,4673.968
2008-11-26,4640.881
2008-11-27,4733.674
2008-11-28,4821.955
2008-12-01,4635.08
2008-12-02,4660.051
2008-12-03,4702.779
2008-12-04,4724.984
2008-12-05,4575.122
2008-12-08,4847.305
2008-12-09,4842.751
2008-12-10,4800.963
2008-12-11,4830.2
2008-12-12,4827.141
2008-12-15,4815.192
2008-12-16,4906.441
2008-12-17,5157.918
2008-12-18,5245.364
2008-12-19,4986.811
2008-12-22,5013.556
2008-12-23,5044.582
2008-12-24,5094.333
2008-12-25,5094.333
2008-12-26,5115.752
2008-12-29,5327.118
2008-12-30,5323.245
2008-12-31,5262.978
2009-01-01,5262.978
2009-01-02,5230.3
2009-01-05,5270.842
2009-01-06,5199.007
2009-01-07,5296.898
2009-01-08,5326.319
2009-01-09,5188.876
2009-01-12,5060.422
2009-01-13,4991.082
2009-01-14,4891.329
2009-01-15,4866.428
2009-01-16,4935.362
2009-01-19,4877.614
2009-01-20,4791.184
2009-01-21,4779.073
2009-01-22,4771.607
2009-01-23,4691.212
2009-01-26,4853.713
2009-01-27,4828.646
2009-01-28,4818.332
2009-01-29,4702.051
2009-01-30,4670.686
2009-02-02,4544.584
2009-02-03,4672.953
2009-02-04,4589.393
2009-02-05,4489.354
2009-02-06,4502.627
2009-02-09,4585.044
2009-02-10,4582.758
2009-02-11,4537.177
2009-02-12,4498.922
2009-02-13,4541.377
2009-02-16,4512.387
2009-02-17,4351.584
2009-02-18,4352.146
2009-02-19,4421.247
2009-02-20,4301.638
2009-02-23,4315.005
2009-02-24,4240.638
2009-02-25,4213.53
2009-02-26,4232.859
2009-02-27,4219.103
2009-03-02,3973.847
2009-03-03,3895.332
2009-03-04,3980.191
2009-03-05,3960.186
2009-03-06,3986.561
2009-03-09,3970.384
2009-03-10,4168.606
2009-03-11,4188.817
2009-03-12,4125.508
2009-03-13,4186.88
2009-03-16,4306.98
2009-03-17,4297.11
2009-03-18,4311.199
2009-03-19,4486.961
2009-03-20,4445.114
2009-03-23,4527.77
2009-03-24,4544.968
2009-03-25,4598.243
2009-03-26,4575.613
2009-03-27,4448.106
2009-03-30,4326.171
2009-03-31,4523.304
2009-04-01,4549.314
2009-04-02,4716.122
2009-04-03,4593.498
2009-04-06,4569.702
2009-04-07,4533.031
2009-04-08,4528.16
2009-04-09,4557.109
2009-04-10,4557.109
2009-04-13,4611.332
2009-04-14,4614.954
2009-04-15,4571.558
2009-04-16,4623.743
2009-04-17,4590.149
2009-04-20,4481.633
2009-04-21,4508.913
2009-04-22,4487.372
2009-04-23,4433.711
2009-04-24,4596.677
2009-04-27,4622.61
2009-04-28,4557.564
2009-04-29,4676.311
2009-04-30,4721.123
2009-05-01,4729.011
2009-05-04,4844.208
2009-05-05,4819.362
2009-05-06,4852.004
2009-05-07,4890.103
2009-05-08,4943.322
2009-05-11,4976.718
2009-05-12,4976.898
2009-05-13,4953.655
2009-05-14,5001.569
2009-05-15,5014.79
2009-05-18,5008.128
2009-05-19,5081.032
2009-05-20,5166.705
2009-05-21,5143.293
2009-05-22,5132.433
2009-05-25,5195.849
2009-05-26,5164.708
2009-05-27,5131.976
2009-05-28,5081.992
2009-05-29,5161.285
2009-06-01,5135.522
2009-06-02,5264.607
2009-06-03,5185.876
2009-06-04,5218.285
2009-06-05,5118.754
2009-06-08,5061.968
2009-06-09,5115.318
2009-06-10,5169.666
2009-06-11,5242.991
2009-06-12,5249.418
2009-06-15,5084.406
2009-06-16,5089.464
2009-06-17,5013.7
2009-06-18,5100.321
2009-06-19,5134.025
2009-06-22,5027.474
2009-06-23,5104.126
2009-06-24,5166.121
2009-06-25,5022.158
2009-06-26,5098.244
2009-06-29,5161.875
2009-06-30,5119.063
2009-07-01,5222.792
2009-07-02,5089.613
2009-07-03,5066.015
2009-07-06,5067.233
2009-07-07,5080.152
2009-07-08,5015.267
2009-07-09,5067.693
2009-07-10,4990.122
2009-07-13,5054.186
2009-07-14,5089.295
2009-07-15,5237.677
2009-07-16,5302.522
2009-07-17,5341.523
2009-07-20,5408.115
2009-07-21,5434.899
2009-07-22,5434.965
2009-07-23,5548.858
2009-07-24,5513.414
2009-07-27,5545.012
2009-07-28,5528.011
2009-07-29,5494.951
2009-07-30,5598.029
2009-07-31,5686.908
2009-08-03,5798.094
2009-08-04,5749.477
2009-08-05,5708.979
2009-08-06,5744.059
2009-08-07,5721.876
2009-08-10,5678.336
2009-08-11,5643.983
2009-08-12,5668.96
2009-08-13,5726.328
2009-08-14,5727.744
2009-08-17,5586.987
2009-08-18,5661.158
2009-08-19,5746.2
2009-08-20,5803.117
2009-08-21,5927.449
2009-08-24,5972.181
2009-08-25,5984.883
2009-08-26,5906.817
2009-08-27,5900.694
2009-08-28,6018.636
2009-08-31,6018.086
2009-09-01,5918.11
2009-09-02,5855.695
2009-09-03,5862.295
2009-09-04,5881.244
2009-09-07,5973.261
2009-09-08,6073.328
2009-09-09,6104.564
2009-09-10,6106.835
2009-09-11,6164.802
2009-09-14,6171.217
2009-09-15,6133.601
2009-09-16,6246.081
2009-09-17,6292.167
2009-09-18,6300.815
2009-09-21,6244.851
2009-09-22,6342.025
2009-09-23,6353.462
2009-09-24,6257.675
2009-09-25,6214.432
2009-09-28,6240.829
2009-09-29,6219.187
2009-09-30,6230.836
2009-10-01,6140.073
2009-10-02,6070.635
2009-10-05,6087.817
2009-10-06,6245.901
2009-10-07,6185.657
2009-10-08,6260.907
2009-10-09,6242.113
2009-10-12,6347.322
2009-10-13,6292.606
2009-10-14,6423.07
2009-10-15,6428.702
2009-10-16,6352.738
2009-10-19,6495.269
2009-10-20,6489.502
2009-10-21,6532.224
2009-10-22,6491.668
2009-10-23,6453.271
2009-10-26,6354.992
2009-10-27,6373.752
2009-10-28,6283.296
2009-10-29,6378.983
2009-10-30,6291.251
2009-11-02,6333.963
2009-11-03,6179.427
2009-11-04,6299.768
2009-11-05,6350.941
2009-11-06,6361.164
2009-11-09,6509.04
2009-11-10,6486.904
2009-11-11,6492.945
2009-11-12,6426.139
2009-11-13,6428.138
2009-11-16,6535.377
2009-11-17,6417.832
2009-11-18,6472.75
2009-11-19,6334.943
2009-11-20,6320.691
2009-11-23,6515.769
2009-11-24,6482.212
2009-11-25,6563.152
2009-11-26,6403.089
2009-11-27,6462.079
