Date,WORLD ex USA SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,638.105
2005-11-09,637.302
2005-11-10,636.221
2005-11-11,639.384
2005-11-14,636.949
2005-11-15,633.672
2005-11-16,632.724
2005-11-17,640.783
2005-11-18,643.36
2005-11-21,647.611
2005-11-22,647.523
2005-11-23,653.033
2005-11-24,651.919
2005-11-25,650.659
2005-11-28,653.715
2005-11-29,654.163
2005-11-30,654.944
2005-12-01,659.604
2005-12-02,665.776
2005-12-05,670.342
2005-12-06,671.569
2005-12-07,670.935
2005-12-08,671.66
2005-12-09,676.262
2005-12-12,685.104
2005-12-13,685.643
2005-12-14,690.302
2005-12-15,685.698
2005-12-16,690.339
2005-12-19,690.414
2005-12-20,689.396
2005-12-21,691.201
2005-12-22,695.095
2005-12-23,696.915
2005-12-26,698.847
2005-12-27,697.317
2005-12-28,701.55
2005-12-29,703.257
2005-12-30,698.613
2006-01-02,700.191
2006-01-03,713.994
2006-01-04,728.092
2006-01-05,729.22
2006-01-06,737.107
2006-01-09,736.763
2006-01-10,732.762
2006-01-11,738.608
2006-01-12,741.961
2006-01-13,743.002
2006-01-16,745.935
2006-01-17,731.75
2006-01-18,717.696
2006-01-19,731.557
2006-01-20,729.274
2006-01-23,728.04
2006-01-24,732.328
2006-01-25,738.233
2006-01-26,743.541
2006-01-27,749.013
2006-01-30,747.714
2006-01-31,751.591
2006-02-01,752.794
2006-02-02,750.978
2006-02-03,745.685
2006-02-06,750.004
2006-02-07,747.266
2006-02-08,738.673
2006-02-09,744.258
2006-02-10,738.478
2006-02-13,727.298
2006-02-14,728.094
2006-02-15,729.302
2006-02-16,728.947
2006-02-17,727.415
2006-02-20,725.238
2006-02-21,731.465
2006-02-22,733.13
2006-02-23,741.988
2006-02-24,743.227
2006-02-27,746.365
2006-02-28,744.353
2006-03-01,745.065
2006-03-02,744.391
2006-03-03,741.768
2006-03-06,743.812
2006-03-07,730.922
2006-03-08,723.423
2006-03-09,733.672
2006-03-10,735.084
2006-03-13,745.476
2006-03-14,752.734
2006-03-15,756.522
2006-03-16,759.765
2006-03-17,764.25
2006-03-20,767.381
2006-03-21,762.228
2006-03-22,765.705
2006-03-23,760.899
2006-03-24,765.976
2006-03-27,768.143
2006-03-28,769.641
2006-03-29,768.926
2006-03-30,781.77
2006-03-31,778.451
2006-04-03,786.503
2006-04-04,792.532
2006-04-05,793.865
2006-04-06,799.706
2006-04-07,793.157
2006-04-10,792.584
2006-04-11,786.679
2006-04-12,781.602
2006-04-13,782.698
2006-04-14,782.546
2006-04-17,788.451
2006-04-18,794.222
2006-04-19,804.304
2006-04-20,802.235
2006-04-21,809.15
2006-04-24,807.513
2006-04-25,810.609
2006-04-26,816.205
2006-04-27,818.003
2006-04-28,817.065
2006-05-01,822.237
2006-05-02,830.066
2006-05-03,827.892
2006-05-04,835.156
2006-05-05,845.986
2006-05-08,852.408
2006-05-09,855.182
2006-05-10,854.394
2006-05-11,851.898
2006-05-12,838.964
2006-05-15,817.164
2006-05-16,808.767
2006-05-17,795.575
2006-05-18,783.522
2006-05-19,778.36
2006-05-22,756.699
2006-05-23,771.6
2006-05-24,759.788
2006-05-25,767.016
2006-05-26,780.227
2006-05-29,785.09
2006-05-30,778.689
2006-05-31,777.664
2006-06-01,775.041
2006-06-02,788.299
2006-06-05,783.888
2006-06-06,756.691
2006-06-07,747.691
2006-06-08,718.954
2006-06-09,731.89
2006-06-12,726.156
2006-06-13,699.913
2006-06-14,705.388
2006-06-15,727.319
2006-06-16,732.576
2006-06-19,728.153
2006-06-20,726.94
2006-06-21,729.885
2006-06-22,734.861
2006-06-23,733.245
2006-06-26,735.744
2006-06-27,736.265
2006-06-28,729.354
2006-06-29,740.785
2006-06-30,766.675
2006-07-03,771.857
2006-07-04,776.25
2006-07-05,762.505
2006-07-06,765.901
2006-07-07,767.83
2006-07-10,764.966
2006-07-11,759.711
2006-07-12,754.618
2006-07-13,744.491
2006-07-14,731.161
2006-07-17,718.29
2006-07-18,706.505
2006-07-19,720.06
2006-07-20,731.694
2006-07-21,725.024
2006-07-24,728.263
2006-07-25,734.775
2006-07-26,735.092
2006-07-27,749.089
2006-07-28,755.839
2006-07-31,760.215
2006-08-01,757.463
2006-08-02,767.438
2006-08-03,761.444
2006-08-04,770.124
2006-08-07,760.11
2006-08-08,761.819
2006-08-09,766.121
2006-08-10,758.256
2006-08-11,758.852
2006-08-14,761.666
2006-08-15,767.895
2006-08-16,778.813
2006-08-17,781.648
2006-08-18,779.822
2006-08-21,783.012
2006-08-22,781.848
2006-08-23,781.065
2006-08-24,778.57
2006-08-25,775.574
2006-08-28,775.912
2006-08-29,778.616
2006-08-30,784.517
2006-08-31,787.125
2006-09-01,792.609
2006-09-04,802.714
2006-09-05,800.419
2006-09-06,793.229
2006-09-07,781.546
2006-09-08,780.556
2006-09-11,769.286
2006-09-12,770.723
2006-09-13,772.481
2006-09-14,777.633
2006-09-15,774.361
2006-09-18,776.454
2006-09-19,776.242
2006-09-20,775.689
2006-09-21,780.17
2006-09-22,776.905
2006-09-25,772.493
2006-09-26,775.99
2006-09-27,786.115
2006-09-28,788.349
2006-09-29,788.753
2006-10-02,792.967
2006-10-03,786.417
2006-10-04,782.664
2006-10-05,792.237
2006-10-06,785.293
2006-10-09,787.198
2006-10-10,787.219
2006-10-11,783.415
2006-10-12,787.201
2006-10-13,791.847
2006-10-16,799.697
2006-10-17,795.452
2006-10-18,799.753
2006-10-19,806.865
2006-10-20,809.926
2006-10-23,809.195
2006-10-24,809.793
2006-10-25,814.999
2006-10-26,820.863
2006-10-27,821.597
2006-10-30,816.161
2006-10-31,822.034
2006-11-01,823.723
2006-11-02,820.669
2006-11-03,819.229
2006-11-06,824.089
2006-11-07,832.518
2006-11-08,825.893
2006-11-09,826.752
2006-11-10,831.187
2006-11-13,826.622
2006-11-14,830.253
2006-11-15,832.034
2006-11-16,832.161
2006-11-17,827.493
2006-11-20,820.738
2006-11-21,825.947
2006-11-22,839.572
2006-11-23,840.916
2006-11-24,843.656
2006-11-27,838.413
2006-11-28,835.649
2006-11-29,849.35
2006-11-30,857.038
2006-12-01,861.065
2006-12-04,864.324
2006-12-05,866.593
2006-12-06,869.783
2006-12-07,872.784
2006-12-08,872.18
2006-12-11,870.723
2006-12-12,871.927
2006-12-13,876.372
2006-12-14,879.075
2006-12-15,878.445
2006-12-18,877.096
2006-12-19,875.277
2006-12-20,881.828
2006-12-21,879.967
2006-12-22,877.36
2006-12-25,876.393
2006-12-26,876.867
2006-12-27,882.861
2006-12-28,884.889
2006-12-29,886.828
2007-01-01,886.828
2007-01-02,898.054
2007-01-03,890.389
2007-01-04,880.511
2007-01-05,871.506
2007-01-08,873.537
2007-01-09,875.07
2007-01-10,865.948
2007-01-11,870.948
2007-01-12,880.198
2007-01-15,888.952
2007-01-16,886.041
2007-01-17,888.685
2007-01-18,889.17
2007-01-19,892.341
2007-01-22,894.766
2007-01-23,898.55
2007-01-24,901.926
2007-01-25,898.977
2007-01-26,891.04
2007-01-29,893.088
2007-01-30,895.862
2007-01-31,896.433
2007-02-01,907.821
2007-02-02,909.679
2007-02-05,908.582
2007-02-06,913.607
2007-02-07,917.227
2007-02-08,912.719
2007-02-09,914.921
2007-02-12,909.38
2007-02-13,914.316
2007-02-14,928.796
2007-02-15,934.953
2007-02-16,933.148
2007-02-19,937.443
2007-02-20,935.226
2007-02-21,932.34
2007-02-22,936.573
2007-02-23,942.349
2007-02-26,946.525
2007-02-27,924.38
2007-02-28,908.592
2007-03-01,900.613
2007-03-02,898.72
2007-03-05,873.002
2007-03-06,886.951
2007-03-07,894.947
2007-03-08,906.421
2007-03-09,907.684
2007-03-12,913.738
2007-03-13,905.907
2007-03-14,885.833
2007-03-15,900.12
2007-03-16,903.499
2007-03-19,912.57
2007-03-20,919.641
2007-03-21,925.943
2007-03-22,939.513
2007-03-23,938.983
2007-03-26,940.318
2007-03-27,938.041
2007-03-28,937.534
2007-03-29,940.73
2007-03-30,942.41
2007-04-02,944.964
2007-04-03,952.313
2007-04-04,959.133
2007-04-05,962.149
2007-04-06,961.581
2007-04-09,959.771
2007-04-10,968.484
2007-04-11,966.237
2007-04-12,966.118
2007-04-13,968.009
2007-04-16,977.968
2007-04-17,978.029
2007-04-18,979.625
2007-04-19,972.234
2007-04-20,978.356
2007-04-23,978.243
2007-04-24,973.481
2007-04-25,979.74
2007-04-26,978.608
2007-04-27,979.142
2007-04-30,980.225
2007-05-01,975.871
2007-05-02,981.961
2007-05-03,980.84
2007-05-04,989.835
2007-05-07,997.028
2007-05-08,987.371
2007-05-09,991.067
2007-05-10,985.748
2007-05-11,984.957
2007-05-14,984.066
2007-05-15,985.281
2007-05-16,982.187
2007-05-17,980.415
2007-05-18,983.4
2007-05-21,984.832
2007-05-22,989.371
2007-05-23,996.803
2007-05-24,987.765
2007-05-25,985.477
2007-05-28,988.692
2007-05-29,991.873
2007-05-30,986.501
2007-05-31,1000.0
2007-06-01,1005.553
2007-06-04,1009.455
2007-06-05,1008.68
2007-06-06,995.349
2007-06-07,981.715
2007-06-08,971.267
2007-06-11,977.641
2007-06-12,971.221
2007-06-13,970.176
2007-06-14,982.868
2007-06-15,995.905
2007-06-18,999.615
2007-06-19,997.961
2007-06-20,1001.458
2007-06-21,993.99
2007-06-22,993.005
2007-06-25,987.645
2007-06-26,984.172
2007-06-27,977.429
2007-06-28,990.415
2007-06-29,997.987
2007-07-02,1008.639
2007-07-03,1014.808
2007-07-04,1020.359
2007-07-05,1017.916
2007-07-06,1022.346
2007-07-09,1027.012
2007-07-10,1026.452
2007-07-11,1025.315
2007-07-12,1032.719
2007-07-13,1039.274
2007-07-16,1038.327
2007-07-17,1033.851
2007-07-18,1029.916
2007-07-19,1038.594
2007-07-20,1037.615
2007-07-23,1035.547
2007-07-24,1026.713
2007-07-25,1011.653
2007-07-26,989.555
2007-07-27,971.948
2007-07-30,976.347
2007-07-31,990.549
2007-08-01,972.451
2007-08-02,976.405
2007-08-03,975.21
2007-08-06,964.246
2007-08-07,966.039
2007-08-08,984.91
2007-08-09,973.285
2007-08-10,945.865
2007-08-13,950.697
2007-08-14,940.371
2007-08-15,920.155
2007-08-16,883.487
2007-08-17,886.795
2007-08-20,900.159
2007-08-21,904.522
2007-08-22,921.986
2007-08-23,932.885
2007-08-24,937.435
2007-08-27,941.938
2007-08-28,929.905
2007-08-29,929.565
2007-08-30,937.181
2007-08-31,953.899
2007-09-03,957.535
2007-09-04,961.228
2007-09-05,950.473
2007-09-06,954.824
2007-09-07,947.113
2007-09-10,934.151
2007-09-11,948.395
2007-09-12,951.525
2007-09-13,950.616
2007-09-14,944.143
2007-09-17,933.279
2007-09-18,935.292
2007-09-19,965.213
2007-09-20,971.81
2007-09-21,974.505
2007-09-24,977.101
2007-09-25,972.046
2007-09-26,978.629
2007-09-27,992.823
2007-09-28,999.224
2007-10-01,1005.197
2007-10-02,1007.915
2007-10-03,1010.408
2007-10-04,1010.189
2007-10-05,1020.026
2007-10-08,1016.448
2007-10-09,1023.419
2007-10-10,1030.628
2007-10-11,1040.4
2007-10-12,1034.262
2007-10-15,1034.335
2007-10-16,1018.831
2007-10-17,1027.344
2007-10-18,1030.947
2007-10-19,1021.879
2007-10-22,998.176
2007-10-23,1018.312
2007-10-24,1014.352
2007-10-25,1026.071
2007-10-26,1035.9
2007-10-29,1047.623
2007-10-30,1043.827
2007-10-31,1057.615
2007-11-01,1050.164
2007-11-02,1043.007
2007-11-05,1031.575
2007-11-06,1041.932
2007-11-07,1040.479
2007-11-08,1030.081
2007-11-09,1016.987
2007-11-12,993.391
2007-11-13,992.944
2007-11-14,1008.478
2007-11-15,990.33
2007-11-16,978.061
2007-11-19,954.181
2007-11-20,964.764
2007-11-21,941.371
2007-11-22,943.962
2007-11-23,955.445
2007-11-26,962.726
2007-11-27,956.242
2007-11-28,970.0
2007-11-29,980.1
2007-11-30,985.386
2007-12-03,983.351
2007-12-04,970.974
2007-12-05,976.126
2007-12-06,977.728
2007-12-07,988.638
2007-12-10,992.138
2007-12-11,992.637
2007-12-12,990.702
2007-12-13,965.535
2007-12-14,954.867
2007-12-17,927.982
2007-12-18,928.505
2007-12-19,925.477
2007-12-20,924.364
2007-12-21,938.266
2007-12-24,941.84
2007-12-25,944.477
2007-12-26,951.368
2007-12-27,954.962
2007-12-28,961.347
2007-12-31,962.695
2008-01-01,962.695
2008-01-02,964.689
2008-01-03,959.492
2008-01-04,940.466
2008-01-07,920.188
2008-01-08,923.735
2008-01-09,909.428
2008-01-10,899.446
2008-01-11,892.862
2008-01-14,903.07
2008-01-15,877.576
2008-01-16,847.443
2008-01-17,850.385
2008-01-18,845.793
2008-01-21,801.715
2008-01-22,808.156
2008-01-23,804.745
2008-01-24,841.802
2008-01-25,857.608
2008-01-28,848.918
2008-01-29,864.949
2008-01-30,860.272
2008-01-31,864.484
2008-02-01,881.728
2008-02-04,893.448
2008-02-05,863.636
2008-02-06,855.943
2008-02-07,839.832
2008-02-08,840.738
2008-02-11,836.455
2008-02-12,855.547
2008-02-13,857.268
2008-02-14,872.881
2008-02-15,867.538
2008-02-18,874.499
2008-02-19,884.354
2008-02-20,869.1
2008-02-21,885.692
2008-02-22,881.577
2008-02-25,895.107
2008-02-26,904.744
2008-02-27,918.569
2008-02-28,913.068
2008-02-29,903.172
2008-03-03,887.832
2008-03-04,881.082
2008-03-05,891.768
2008-03-06,895.546
2008-03-07,879.715
2008-03-10,862.004
2008-03-11,868.781
2008-03-12,886.848
2008-03-13,879.486
2008-03-14,874.656
2008-03-17,850.123
2008-03-18,863.42
2008-03-19,852.689
2008-03-20,838.149
2008-03-21,841.578
2008-03-24,840.609
2008-03-25,873.403
2008-03-26,883.376
2008-03-27,892.521
2008-03-28,891.111
2008-03-31,892.26
2008-04-01,894.101
2008-04-02,904.924
2008-04-03,906.046
2008-04-04,914.316
2008-04-07,921.935
2008-04-08,907.881
2008-04-09,904.291
2008-04-10,901.822
2008-04-11,900.421
2008-04-14,892.342
2008-04-15,895.584
2008-04-16,919.594
2008-04-17,916.89
2008-04-18,917.877
2008-04-21,925.37
2008-04-22,926.274
2008-04-23,925.998
2008-04-24,914.116
2008-04-25,923.195
2008-04-28,929.395
2008-04-29,920.879
2008-04-30,927.545
2008-05-01,920.975
2008-05-02,934.088
2008-05-05,938.436
2008-05-06,943.817
2008-05-07,944.436
2008-05-08,951.332
2008-05-09,941.876
2008-05-12,947.128
2008-05-13,945.123
2008-05-14,948.695
2008-05-15,956.067
2008-05-16,966.026
2008-05-19,973.815
2008-05-20,964.671
2008-05-21,964.727
2008-05-22,964.891
2008-05-23,958.376
2008-05-26,951.124
2008-05-27,945.781
2008-05-28,945.328
2008-05-29,946.228
2008-05-30,953.327
2008-06-02,951.121
2008-06-03,949.115
2008-06-04,947.379
2008-06-05,947.915
2008-06-06,950.213
2008-06-09,938.377
2008-06-10,916.619
2008-06-11,912.534
2008-06-12,904.006
2008-06-13,903.57
2008-06-16,914.25
2008-06-17,922.524
2008-06-18,914.842
2008-06-19,907.56
2008-06-20,901.742
2008-06-23,893.55
2008-06-24,890.573
2008-06-25,894.744
2008-06-26,890.344
2008-06-27,890.021
2008-06-30,890.343
2008-07-01,874.532
2008-07-02,863.063
2008-07-03,851.177
2008-07-04,847.444
2008-07-07,851.257
2008-07-08,836.689
2008-07-09,848.111
2008-07-10,840.768
2008-07-11,835.064
2008-07-14,837.287
2008-07-15,826.804
2008-07-16,824.831
2008-07-17,840.53
2008-07-18,838.27
2008-07-21,848.133
2008-07-22,847.245
2008-07-23,850.606
2008-07-24,837.538
2008-07-25,830.226
2008-07-28,829.233
2008-07-29,820.319
2008-07-30,831.909
2008-07-31,834.077
2008-08-01,820.049
2008-08-04,811.846
2008-08-05,809.146
2008-08-06,818.55
2008-08-07,813.748
2008-08-08,801.77
2008-08-11,807.316
2008-08-12,797.809
2008-08-13,786.02
2008-08-14,789.112
2008-08-15,784.354
2008-08-18,786.184
2008-08-19,772.801
2008-08-20,779.294
2008-08-21,788.135
2008-08-22,790.171
2008-08-25,790.02
2008-08-26,784.904
2008-08-27,788.576
2008-08-28,795.565
2008-08-29,805.613
2008-09-01,793.688
2008-09-02,786.938
2008-09-03,774.58
2008-09-04,754.455
2008-09-05,736.008
2008-09-08,749.179
2008-09-09,730.795
2008-09-10,723.124
2008-09-11,711.855
2008-09-12,733.56
2008-09-15,717.05
2008-09-16,697.06
2008-09-17,691.156
2008-09-18,694.988
2008-09-19,734.831
2008-09-22,738.486
2008-09-23,729.255
2008-09-24,723.507
2008-09-25,723.894
2008-09-26,707.583
2008-09-29,668.774
2008-09-30,659.519
2008-10-01,658.157
2008-10-02,634.106
2008-10-03,630.994
2008-10-06,581.573
2008-10-07,574.875
2008-10-08,542.592
2008-10-09,540.515
2008-10-10,500.589
2008-10-13,531.253
2008-10-14,559.275
2008-10-15,533.353
2008-10-16,498.67
2008-10-17,508.0
2008-10-20,520.118
2008-10-21,519.456
2008-10-22,487.68
2008-10-23,478.032
2008-10-24,453.555
2008-10-27,426.628
2008-10-28,436.674
2008-10-29,471.379
2008-10-30,490.027
2008-10-31,489.293
2008-11-03,499.323
2008-11-04,530.553
2008-11-05,532.276
2008-11-06,499.388
2008-11-07,498.589
2008-11-10,509.471
2008-11-11,486.05
2008-11-12,473.122
2008-11-13,465.831
2008-11-14,468.834
2008-11-17,460.566
2008-11-18,456.052
2008-11-19,444.432
2008-11-20,423.922
2008-11-21,425.538
2008-11-24,447.606
2008-11-25,459.594
2008-11-26,457.054
2008-11-27,464.816
2008-11-28,468.25
2008-12-01,449.886
2008-12-02,448.33
2008-12-03,450.014
2008-12-04,448.778
2008-12-05,439.076
2008-12-08,462.36
2008-12-09,465.139
2008-12-10,473.225
2008-12-11,480.374
2008-12-12,472.62
2008-12-15,487.04
2008-12-16,488.743
2008-12-17,504.176
2008-12-18,504.922
2008-12-19,490.98
2008-12-22,485.844
2008-12-23,486.121
2008-12-24,484.633
2008-12-25,486.002
2008-12-26,487.774
2008-12-29,498.641
2008-12-30,501.585
2008-12-31,499.235
2009-01-01,499.235
2009-01-02,509.706
2009-01-05,509.996
2009-01-06,511.294
2009-01-07,513.652
2009-01-08,511.543
2009-01-09,506.695
2009-01-12,497.077
2009-01-13,483.602
2009-01-14,474.782
2009-01-15,466.948
2009-01-16,476.963
2009-01-19,471.277
2009-01-20,457.086
2009-01-21,458.362
2009-01-22,459.503
2009-01-23,451.063
2009-01-26,462.097
2009-01-27,470.264
2009-01-28,477.691
2009-01-29,472.508
2009-01-30,467.267
2009-02-02,456.45
2009-02-03,462.65
2009-02-04,470.018
2009-02-05,468.525
2009-02-06,474.383
2009-02-09,479.06
2009-02-10,471.834
2009-02-11,468.526
2009-02-12,461.533
2009-02-13,466.741
2009-02-16,462.251
2009-02-17,448.428
2009-02-18,442.738
2009-02-19,444.712
2009-02-20,433.062
2009-02-23,431.128
2009-02-24,424.153
2009-02-25,424.31
2009-02-26,427.557
2009-02-27,426.592
2009-03-02,409.757
2009-03-03,402.474
2009-03-04,412.325
2009-03-05,409.048
2009-03-06,405.46
2009-03-09,399.242
2009-03-10,410.219
2009-03-11,413.993
2009-03-12,412.77
2009-03-13,420.903
2009-03-16,431.41
2009-03-17,430.589
2009-03-18,432.548
2009-03-19,454.181
2009-03-20,449.073
2009-03-23,458.033
2009-03-24,461.446
2009-03-25,463.575
2009-03-26,465.948
2009-03-27,458.888
2009-03-30,444.712
2009-03-31,450.466
2009-04-01,455.875
2009-04-02,476.125
2009-04-03,474.969
2009-04-06,472.121
2009-04-07,465.868
2009-04-08,463.568
2009-04-09,474.734
2009-04-10,474.732
2009-04-13,478.848
2009-04-14,484.656
2009-04-15,483.741
2009-04-16,488.268
2009-04-17,490.379
2009-04-20,477.545
2009-04-21,476.942
2009-04-22,482.702
2009-04-23,489.227
2009-04-24,498.818
2009-04-27,496.319
2009-04-28,488.328
2009-04-29,499.91
2009-04-30,506.147
2009-05-01,507.181
2009-05-04,518.905
2009-05-05,523.254
2009-05-06,527.3
2009-05-07,532.054
2009-05-08,539.455
2009-05-11,539.059
2009-05-12,541.878
2009-05-13,532.753
2009-05-14,530.855
2009-05-15,538.79
2009-05-18,540.127
2009-05-19,553.56
2009-05-20,564.579
2009-05-21,558.189
2009-05-22,562.777
2009-05-25,564.851
2009-05-26,565.69
2009-05-27,569.461
2009-05-28,565.73
2009-05-29,575.624
2009-06-01,588.444
2009-06-02,595.566
2009-06-03,586.708
2009-06-04,583.438
2009-06-05,578.486
2009-06-08,571.223
2009-06-09,579.159
2009-06-10,586.354
2009-06-11,593.895
2009-06-12,590.302
2009-06-15,576.997
2009-06-16,573.539
2009-06-17,567.085
2009-06-18,567.64
2009-06-19,570.986
2009-06-22,560.409
2009-06-23,559.272
2009-06-24,569.771
2009-06-25,568.405
2009-06-26,578.492
2009-06-29,579.466
2009-06-30,578.104
2009-07-01,585.188
2009-07-02,576.823
2009-07-03,574.628
2009-07-06,567.056
2009-07-07,566.04
2009-07-08,556.475
2009-07-09,560.39
2009-07-10,557.275
2009-07-13,554.473
2009-07-14,563.781
2009-07-15,576.502
2009-07-16,580.023
2009-07-17,581.612
2009-07-20,589.795
2009-07-21,600.386
2009-07-22,602.56
2009-07-23,608.531
2009-07-24,609.3
2009-07-27,610.881
2009-07-28,607.619
2009-07-29,604.475
2009-07-30,611.988
2009-07-31,620.77
2009-08-03,635.238
2009-08-04,635.503
2009-08-05,634.077
2009-08-06,634.36
2009-08-07,628.477
2009-08-10,629.32
2009-08-11,627.068
2009-08-12,629.578
2009-08-13,641.501
2009-08-14,641.929
2009-08-17,622.838
2009-08-18,628.47
2009-08-19,630.792
2009-08-20,639.822
2009-08-21,646.362
2009-08-24,654.841
2009-08-25,655.941
2009-08-26,651.3
2009-08-27,648.293
2009-08-28,658.596
2009-08-31,653.962
2009-09-01,646.806
2009-09-02,639.283
2009-09-03,643.409
2009-09-04,648.035
2009-09-07,659.669
2009-09-08,672.162
2009-09-09,676.698
2009-09-10,682.266
2009-09-11,687.262
2009-09-14,680.277
2009-09-15,681.694
2009-09-16,693.827
2009-09-17,699.206
2009-09-18,692.359
2009-09-21,684.56
2009-09-22,695.838
2009-09-23,695.867
2009-09-24,685.538
2009-09-25,682.66
2009-09-28,683.662
2009-09-29,682.311
2009-09-30,688.728
2009-10-01,676.542
2009-10-02,663.683
2009-10-05,666.028
2009-10-06,683.732
2009-10-07,685.367
2009-10-08,698.121
2009-10-09,697.651
2009-10-12,701.913
2009-10-13,700.7
2009-10-14,711.403
2009-10-15,712.933
2009-10-16,707.609
2009-10-19,715.741
2009-10-20,714.667
2009-10-21,715.349
2009-10-22,708.245
2009-10-23,705.005
2009-10-26,697.404
2009-10-27,687.313
2009-10-28,671.758
2009-10-29,679.685
2009-10-30,676.061
2009-11-02,674.331
2009-11-03,670.155
2009-11-04,684.732
2009-11-05,686.717
2009-11-06,690.934
2009-11-09,704.135
2009-11-10,701.726
2009-11-11,703.57
2009-11-12,697.709
2009-11-13,702.081
2009-11-16,712.75
2009-11-17,704.586
2009-11-18,707.883
2009-11-19,694.42
2009-11-20,691.061
2009-11-23,703.2
2009-11-24,697.115
2009-11-25,704.72
2009-11-26,689.994
2009-11-27,690.527
2009-11-30,693.812
2009-12-01,713.507
2009-12-02,716.051
2009-12-03,717.35
2009-12-04,710.855
2009-12-07,710.317
2009-12-08,701.507
2009-12-09,696.194
2009-12-10,697.161
2009-12-11,698.143
2009-12-14,704.618
2009-12-15,700.138
2009-12-16,706.869
2009-12-17,692.103
2009-12-18,688.778
2009-12-21,693.378
2009-12-22,693.845
2009-12-23,700.1
2009-12-24,701.889
2009-12-25,701.358
2009-12-28,705.858
2009-12-29,709.684
2009-12-30,703.117
2009-12-31,706.667
2010-01-01,706.667
2010-01-04,723.308
2010-01-05,727.889
2010-01-06,729.568
2010-01-07,728.705
2010-01-08,732.6
2010-01-11,743.507
2010-01-12,737.803
2010-01-13,736.048
2010-01-14,742.231
2010-01-15,736.854
2010-01-18,738.367
2010-01-19,735.175
2010-01-20,722.56
2010-01-21,713.026
2010-01-22,707.839
2010-01-25,706.33
2010-01-26,700.41
2010-01-27,693.546
2010-01-28,689.732
2010-01-29,684.987
2010-02-01,687.413
2010-02-02,699.768
2010-02-03,696.605
2010-02-04,678.513
2010-02-05,663.51
2010-02-08,660.872
2010-02-09,664.991
2010-02-10,666.761
2010-02-11,670.48
2010-02-12,669.863
2010-02-15,669.241
2010-02-16,677.032
2010-02-17,684.338
2010-02-18,686.262
2010-02-19,679.211
2010-02-22,687.284
2010-02-23,682.792
2010-02-24,681.822
2010-02-25,672.726
2010-02-26,682.528
2010-03-01,685.453
2010-03-02,694.641
2010-03-03,703.941
2010-03-04,700.54
2010-03-05,708.284
2010-03-08,712.129
2010-03-09,709.685
2010-03-10,714.652
2010-03-11,716.016
2010-03-12,722.672
2010-03-15,716.614
2010-03-16,724.761
2010-03-17,732.053
2010-03-18,725.671
2010-03-19,722.357
2010-03-22,721.958
2010-03-23,726.948
2010-03-24,718.812
2010-03-25,721.986
2010-03-26,725.6
2010-03-29,730.884
2010-03-30,729.543
2010-03-31,732.04
2010-04-01,741.817
2010-04-02,742.186
2010-04-05,743.032
2010-04-06,745.023
2010-04-07,744.988
2010-04-08,741.121
2010-04-09,751.189
2010-04-12,755.804
2010-04-13,749.925
2010-04-14,757.66
2010-04-15,760.637
2010-04-16,750.662
2010-04-19,740.911
2010-04-20,748.908
2010-04-21,750.046
2010-04-22,743.154
2010-04-23,749.359
2010-04-26,756.237
2010-04-27,744.264
2010-04-28,727.301
2010-04-29,737.711
2010-04-30,740.014
2010-05-03,735.128
2010-05-04,715.096
2010-05-05,701.76
2010-05-06,689.92
2010-05-07,667.029
2010-05-10,700.404
2010-05-11,693.789
2010-05-12,704.937
2010-05-13,705.715
2010-05-14,688.069
2010-05-17,673.951
2010-05-18,675.609
2010-05-19,656.916
2010-05-20,641.22
2010-05-21,644.955
2010-05-24,642.308
2010-05-25,620.415
2010-05-26,633.089
2010-05-27,650.443
2010-05-28,654.115
2010-05-31,655.621
2010-06-01,654.655
2010-06-02,649.804
2010-06-03,662.063
2010-06-04,649.665
2010-06-07,635.231
2010-06-08,633.568
2010-06-09,645.004
2010-06-10,658.297
2010-06-11,660.753
2010-06-14,676.762
2010-06-15,682.185
2010-06-16,684.518
2010-06-17,684.667
2010-06-18,688.533
2010-06-21,696.471
2010-06-22,689.809
2010-06-23,681.221
2010-06-24,676.361
2010-06-25,672.751
2010-06-28,676.907
2010-06-29,654.721
2010-06-30,651.21
2010-07-01,646.288
2010-07-02,651.119
2010-07-05,649.171
2010-07-06,666.057
2010-07-07,668.128
2010-07-08,677.068
2010-07-09,681.286
2010-07-12,679.973
2010-07-13,690.904
2010-07-14,695.464
2010-07-15,696.12
2010-07-16,688.684
2010-07-19,682.599
2010-07-20,680.431
2010-07-21,686.02
2010-07-22,697.337
2010-07-23,702.713
2010-07-26,710.439
2010-07-27,708.789
2010-07-28,710.164
2010-07-29,712.445
2010-07-30,707.909
2010-08-02,725.039
2010-08-03,729.3
2010-08-04,724.613
2010-08-05,727.294
2010-08-06,729.79
2010-08-09,732.768
2010-08-10,718.923
2010-08-11,697.797
2010-08-12,691.431
2010-08-13,692.597
2010-08-16,697.144
2010-08-17,705.928
2010-08-18,707.036
2010-08-19,705.018
2010-08-20,689.898
2010-08-23,690.427
2010-08-24,682.529
2010-08-25,674.629
2010-08-26,685.186
2010-08-27,688.88
2010-08-30,692.038
2010-08-31,689.311
2010-09-01,707.271
2010-09-02,711.734
2010-09-03,718.291
2010-09-06,724.628
2010-09-07,716.44
2010-09-08,719.188
2010-09-09,725.697
2010-09-10,726.222
