Date,NEW ZEALAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-07,671.016
2005-11-08,672.773
2005-11-09,671.498
2005-11-10,671.253
2005-11-11,668.479
2005-11-14,667.195
2005-11-15,673.655
2005-11-16,679.238
2005-11-17,678.775
2005-11-18,677.086
2005-11-21,681.373
2005-11-22,678.678
2005-11-23,678.111
2005-11-24,682.704
2005-11-25,685.828
2005-11-28,684.698
2005-11-29,682.191
2005-11-30,688.44
2005-12-01,687.004
2005-12-02,693.946
2005-12-05,695.59
2005-12-06,683.562
2005-12-07,674.285
2005-12-08,669.404
2005-12-09,661.953
2005-12-12,666.207
2005-12-13,666.029
2005-12-14,670.1
2005-12-15,665.078
2005-12-16,674.624
2005-12-19,681.446
2005-12-20,676.003
2005-12-21,668.52
2005-12-22,660.271
2005-12-23,659.713
2005-12-26,659.713
2005-12-27,662.215
2005-12-28,677.326
2005-12-29,679.967
2005-12-30,683.659
2006-01-02,683.659
2006-01-03,683.96
2006-01-04,689.729
2006-01-05,684.501
2006-01-06,687.818
2006-01-09,690.105
2006-01-10,695.957
2006-01-11,699.892
2006-01-12,697.249
2006-01-13,696.638
2006-01-16,694.057
2006-01-17,683.261
2006-01-18,674.749
2006-01-19,671.758
2006-01-20,669.331
2006-01-23,667.312
2006-01-24,664.418
2006-01-25,667.403
2006-01-26,668.667
2006-01-27,669.387
2006-01-30,667.045
2006-01-31,673.527
2006-02-01,676.773
2006-02-02,688.428
2006-02-03,681.625
2006-02-06,677.554
2006-02-07,672.251
2006-02-08,666.064
2006-02-09,666.031
2006-02-10,665.906
2006-02-13,666.439
2006-02-14,660.422
2006-02-15,659.163
2006-02-16,646.821
2006-02-17,650.962
2006-02-20,662.626
2006-02-21,654.09
2006-02-22,660.106
2006-02-23,659.967
2006-02-24,658.03
2006-02-27,654.158
2006-02-28,662.889
2006-03-01,664.61
2006-03-02,669.577
2006-03-03,667.224
2006-03-06,662.946
2006-03-07,658.844
2006-03-08,660.949
2006-03-09,662.875
2006-03-10,657.49
2006-03-13,663.4
2006-03-14,674.854
2006-03-15,678.681
2006-03-16,667.884
2006-03-17,664.206
2006-03-20,653.294
2006-03-21,648.914
2006-03-22,660.067
2006-03-23,659.554
2006-03-24,649.867
2006-03-27,654.379
2006-03-28,661.719
2006-03-29,659.664
2006-03-30,669.981
2006-03-31,671.163
2006-04-03,676.138
2006-04-04,675.044
2006-04-05,685.823
2006-04-06,689.596
2006-04-07,686.454
2006-04-10,679.982
2006-04-11,680.898
2006-04-12,689.04
2006-04-13,687.416
2006-04-14,687.416
2006-04-17,693.528
2006-04-18,694.397
2006-04-19,695.356
2006-04-20,680.223
2006-04-21,694.013
2006-04-24,693.658
2006-04-25,686.626
2006-04-26,703.143
2006-04-27,707.631
2006-04-28,713.565
2006-05-01,712.615
2006-05-02,710.908
2006-05-03,711.526
2006-05-04,706.542
2006-05-05,698.169
2006-05-08,695.34
2006-05-09,696.668
2006-05-10,699.148
2006-05-11,699.002
2006-05-12,690.19
2006-05-15,671.322
2006-05-16,675.615
2006-05-17,677.139
2006-05-18,679.195
2006-05-19,678.794
2006-05-22,674.187
2006-05-23,670.359
2006-05-24,680.465
2006-05-25,680.516
2006-05-26,678.518
2006-05-29,682.088
2006-05-30,690.263
2006-05-31,687.142
2006-06-01,678.428
2006-06-02,683.273
2006-06-05,683.435
2006-06-06,676.885
2006-06-07,682.396
2006-06-08,681.077
2006-06-09,682.104
2006-06-12,678.246
2006-06-13,668.223
2006-06-14,662.03
2006-06-15,650.905
2006-06-16,658.38
2006-06-19,660.068
2006-06-20,659.039
2006-06-21,662.27
2006-06-22,661.93
2006-06-23,656.262
2006-06-26,656.619
2006-06-27,667.159
2006-06-28,646.83
2006-06-29,648.604
2006-06-30,665.348
2006-07-03,664.663
2006-07-04,669.81
2006-07-05,665.448
2006-07-06,666.977
2006-07-07,685.286
2006-07-10,687.531
2006-07-11,688.798
2006-07-12,687.147
2006-07-13,692.305
2006-07-14,681.472
2006-07-17,675.457
2006-07-18,676.119
2006-07-19,665.366
2006-07-20,666.861
2006-07-21,669.311
2006-07-24,663.158
2006-07-25,669.992
2006-07-26,668.267
2006-07-27,667.384
2006-07-28,665.301
2006-07-31,669.359
2006-08-01,669.415
2006-08-02,665.682
2006-08-03,666.712
2006-08-04,676.054
2006-08-07,666.519
2006-08-08,673.053
2006-08-09,669.493
2006-08-10,669.213
2006-08-11,666.657
2006-08-14,657.701
2006-08-15,662.208
2006-08-16,666.864
2006-08-17,668.411
2006-08-18,659.965
2006-08-21,654.018
2006-08-22,647.499
2006-08-23,655.583
2006-08-24,656.943
2006-08-25,657.037
2006-08-28,658.031
2006-08-29,665.642
2006-08-30,673.542
2006-08-31,676.381
2006-09-01,673.54
2006-09-04,672.179
2006-09-05,668.686
2006-09-06,672.747
2006-09-07,668.878
2006-09-08,658.074
2006-09-11,659.835
2006-09-12,659.566
2006-09-13,662.914
2006-09-14,675.274
2006-09-15,683.17
2006-09-18,683.846
2006-09-19,687.481
2006-09-20,678.633
2006-09-21,683.947
2006-09-22,677.179
2006-09-25,682.251
2006-09-26,683.358
2006-09-27,682.439
2006-09-28,686.738
2006-09-29,689.7
2006-10-02,695.951
2006-10-03,702.707
2006-10-04,707.398
2006-10-05,708.689
2006-10-06,705.287
2006-10-09,704.923
2006-10-10,712.041
2006-10-11,712.41
2006-10-12,712.783
2006-10-13,714.226
2006-10-16,718.931
2006-10-17,730.488
2006-10-18,732.844
2006-10-19,735.025
2006-10-20,730.722
2006-10-23,726.724
2006-10-24,726.61
2006-10-25,724.498
2006-10-26,720.316
2006-10-27,725.105
2006-10-30,739.482
2006-10-31,748.128
2006-11-01,757.656
2006-11-02,752.043
2006-11-03,744.576
2006-11-06,748.189
2006-11-07,757.061
2006-11-08,757.338
2006-11-09,758.85
2006-11-10,773.178
2006-11-13,760.4
2006-11-14,761.012
2006-11-15,758.735
2006-11-16,757.644
2006-11-17,759.642
2006-11-20,764.303
2006-11-21,767.526
2006-11-22,770.828
2006-11-23,778.263
2006-11-24,778.699
2006-11-27,774.006
2006-11-28,783.384
2006-11-29,790.664
2006-11-30,800.724
2006-12-01,801.83
2006-12-04,802.603
2006-12-05,804.633
2006-12-06,805.941
2006-12-07,811.012
2006-12-08,817.812
2006-12-11,809.635
2006-12-12,826.249
2006-12-13,826.252
2006-12-14,833.229
2006-12-15,834.944
2006-12-18,836.143
2006-12-19,836.628
2006-12-20,844.459
2006-12-21,845.809
2006-12-22,854.987
2006-12-25,854.987
2006-12-26,854.681
2006-12-27,864.009
2006-12-28,865.148
2006-12-29,870.881
2007-01-01,870.881
2007-01-02,874.093
2007-01-03,873.577
2007-01-04,859.342
2007-01-05,848.903
2007-01-08,848.936
2007-01-09,857.256
2007-01-10,845.992
2007-01-11,846.603
2007-01-12,845.301
2007-01-15,854.331
2007-01-16,851.482
2007-01-17,852.445
2007-01-18,861.075
2007-01-19,857.462
2007-01-22,866.888
2007-01-23,872.518
2007-01-24,872.245
2007-01-25,879.452
2007-01-26,871.956
2007-01-29,872.776
2007-01-30,863.837
2007-01-31,876.552
2007-02-01,871.046
2007-02-02,868.932
2007-02-05,878.731
2007-02-06,873.583
2007-02-07,889.312
2007-02-08,884.843
2007-02-09,881.446
2007-02-12,881.253
2007-02-13,883.984
2007-02-14,886.297
2007-02-15,888.107
2007-02-16,885.121
2007-02-19,885.941
2007-02-20,875.111
2007-02-21,875.463
2007-02-22,878.482
2007-02-23,880.781
2007-02-26,883.803
2007-02-27,884.654
2007-02-28,863.213
2007-03-01,867.636
2007-03-02,863.606
2007-03-05,830.03
2007-03-06,833.949
2007-03-07,853.272
2007-03-08,850.588
2007-03-09,859.581
2007-03-12,862.228
2007-03-13,876.37
2007-03-14,858.898
2007-03-15,865.171
2007-03-16,865.401
2007-03-19,873.686
2007-03-20,877.036
2007-03-21,878.787
2007-03-22,890.498
2007-03-23,886.582
2007-03-26,900.584
2007-03-27,911.978
2007-03-28,895.125
2007-03-29,902.613
2007-03-30,901.9
2007-04-02,913.395
2007-04-03,919.606
2007-04-04,929.152
2007-04-05,937.31
2007-04-06,937.31
2007-04-09,932.647
2007-04-10,945.923
2007-04-11,943.367
2007-04-12,941.445
2007-04-13,960.628
2007-04-16,960.288
2007-04-17,967.541
2007-04-18,966.692
2007-04-19,966.349
2007-04-20,966.288
2007-04-23,969.338
2007-04-24,961.786
2007-04-25,966.191
2007-04-26,963.91
2007-04-27,968.641
2007-04-30,973.114
2007-05-01,963.2
2007-05-02,961.128
2007-05-03,961.378
2007-05-04,962.316
2007-05-07,969.336
2007-05-08,973.143
2007-05-09,977.95
2007-05-10,975.825
2007-05-11,965.428
2007-05-14,981.245
2007-05-15,974.384
2007-05-16,973.299
2007-05-17,987.607
2007-05-18,979.393
2007-05-21,990.94
2007-05-22,992.594
2007-05-23,997.416
2007-05-24,1004.348
2007-05-25,994.715
2007-05-28,992.985
2007-05-29,991.467
2007-05-30,987.444
2007-05-31,1000.0
2007-06-01,1005.333
2007-06-04,1010.475
2007-06-05,1024.017
2007-06-06,1018.361
2007-06-07,1010.274
2007-06-08,998.266
2007-06-11,1001.169
2007-06-12,1010.45
2007-06-13,1001.785
2007-06-14,1000.897
2007-06-15,1012.19
2007-06-18,1042.105
2007-06-19,1052.571
2007-06-20,1058.816
2007-06-21,1049.682
2007-06-22,1052.154
2007-06-25,1046.149
2007-06-26,1045.613
2007-06-27,1022.089
2007-06-28,1030.558
2007-06-29,1044.458
2007-07-02,1056.259
2007-07-03,1050.973
2007-07-04,1060.702
2007-07-05,1054.618
2007-07-06,1046.536
2007-07-09,1045.028
2007-07-10,1041.757
2007-07-11,1043.47
2007-07-12,1051.576
2007-07-13,1058.517
2007-07-16,1062.354
2007-07-17,1069.077
2007-07-18,1064.477
2007-07-19,1074.583
2007-07-20,1093.512
2007-07-23,1102.631
2007-07-24,1118.527
2007-07-25,1110.808
2007-07-26,1097.613
2007-07-27,1044.562
2007-07-30,1036.49
2007-07-31,1043.873
2007-08-01,1021.326
2007-08-02,1018.428
2007-08-03,1026.82
2007-08-06,1001.607
2007-08-07,1027.432
2007-08-08,1021.379
2007-08-09,1023.688
2007-08-10,993.58
2007-08-13,972.759
2007-08-14,954.002
2007-08-15,919.576
2007-08-16,862.118
2007-08-17,854.059
2007-08-20,890.877
2007-08-21,895.487
2007-08-22,896.455
2007-08-23,935.89
2007-08-24,925.677
2007-08-27,940.829
2007-08-28,923.91
2007-08-29,909.806
2007-08-30,919.522
2007-08-31,909.764
2007-09-03,912.705
2007-09-04,912.116
2007-09-05,899.88
2007-09-06,896.736
2007-09-07,902.319
2007-09-10,899.768
2007-09-11,917.301
2007-09-12,928.609
2007-09-13,939.713
2007-09-14,939.738
2007-09-17,940.157
2007-09-18,929.048
2007-09-19,978.822
2007-09-20,1002.372
2007-09-21,1027.968
2007-09-24,1029.911
2007-09-25,1013.333
2007-09-26,1032.586
2007-09-27,1038.647
2007-09-28,1042.386
2007-10-01,1060.926
2007-10-02,1060.107
2007-10-03,1061.564
2007-10-04,1042.624
2007-10-05,1041.618
2007-10-08,1043.632
2007-10-09,1041.377
2007-10-10,1041.909
2007-10-11,1064.726
2007-10-12,1078.441
2007-10-15,1078.879
2007-10-16,1036.457
2007-10-17,1046.723
2007-10-18,1039.891
2007-10-19,1037.546
2007-10-22,1026.263
2007-10-23,1032.572
2007-10-24,1035.378
2007-10-25,1043.165
2007-10-26,1040.713
2007-10-29,1041.179
2007-10-30,1038.187
2007-10-31,1027.267
2007-11-01,1022.431
2007-11-02,1006.059
2007-11-05,1010.865
2007-11-06,1019.04
2007-11-07,1059.034
2007-11-08,1039.282
2007-11-09,1013.529
2007-11-12,978.263
2007-11-13,991.511
2007-11-14,1017.274
2007-11-15,1000.13
2007-11-16,997.24
2007-11-19,1000.156
2007-11-20,997.019
2007-11-21,992.538
2007-11-22,987.568
2007-11-23,988.926
2007-11-26,992.551
2007-11-27,1010.899
2007-11-28,1011.791
2007-11-29,1008.023
2007-11-30,992.251
2007-12-03,986.996
2007-12-04,978.892
2007-12-05,978.061
2007-12-06,992.642
2007-12-07,1013.804
2007-12-10,1003.028
2007-12-11,996.228
2007-12-12,993.521
2007-12-13,988.76
2007-12-14,977.307
2007-12-17,953.72
2007-12-18,937.374
2007-12-19,944.231
2007-12-20,948.718
2007-12-21,967.544
2007-12-24,976.679
2007-12-25,976.679
2007-12-26,980.181
2007-12-27,985.514
2007-12-28,984.877
2007-12-31,986.494
2008-01-01,986.494
2008-01-02,989.634
2008-01-03,995.202
2008-01-04,981.56
2008-01-07,961.811
2008-01-08,962.448
2008-01-09,949.175
2008-01-10,959.011
2008-01-11,959.593
2008-01-14,948.025
2008-01-15,940.736
2008-01-16,908.467
2008-01-17,902.16
2008-01-18,869.254
2008-01-21,848.675
2008-01-22,860.328
2008-01-23,857.332
2008-01-24,888.526
2008-01-25,906.92
2008-01-28,900.139
2008-01-29,900.345
2008-01-30,903.645
2008-01-31,904.087
2008-02-01,919.488
2008-02-04,915.831
2008-02-05,894.885
2008-02-06,895.228
2008-02-07,885.144
2008-02-08,881.78
2008-02-11,864.433
2008-02-12,865.951
2008-02-13,840.664
2008-02-14,853.623
2008-02-15,841.75
2008-02-18,873.213
2008-02-19,880.567
2008-02-20,875.128
2008-02-21,872.224
2008-02-22,879.434
2008-02-25,887.954
2008-02-26,893.995
2008-02-27,898.711
2008-02-28,893.211
2008-02-29,885.396
2008-03-03,884.99
2008-03-04,899.841
2008-03-05,916.927
2008-03-06,907.725
2008-03-07,882.057
2008-03-10,869.679
2008-03-11,870.783
2008-03-12,887.507
2008-03-13,898.484
2008-03-14,882.799
2008-03-17,846.183
2008-03-18,847.337
2008-03-19,849.305
2008-03-20,826.863
2008-03-21,826.863
2008-03-24,836.046
2008-03-25,837.749
2008-03-26,840.573
2008-03-27,834.653
2008-03-28,835.265
2008-03-31,834.001
2008-04-01,843.922
2008-04-02,873.045
2008-04-03,868.059
2008-04-04,870.474
2008-04-07,887.308
2008-04-08,875.713
2008-04-09,868.615
2008-04-10,859.703
2008-04-11,857.446
2008-04-14,844.345
2008-04-15,845.172
2008-04-16,856.419
2008-04-17,864.006
2008-04-18,858.696
2008-04-21,872.207
2008-04-22,873.348
2008-04-23,880.087
2008-04-24,882.279
2008-04-25,877.411
2008-04-28,887.316
2008-04-29,863.416
2008-04-30,875.421
2008-05-01,869.094
2008-05-02,880.272
2008-05-05,885.872
2008-05-06,878.071
2008-05-07,855.827
2008-05-08,845.038
2008-05-09,833.056
2008-05-12,833.964
2008-05-13,838.205
2008-05-14,826.722
2008-05-15,815.975
2008-05-16,842.545
2008-05-19,851.218
2008-05-20,845.076
2008-05-21,834.297
2008-05-22,837.491
2008-05-23,839.939
2008-05-26,835.023
2008-05-27,825.606
2008-05-28,815.027
2008-05-29,815.601
2008-05-30,839.798
2008-06-02,841.085
2008-06-03,822.768
2008-06-04,822.618
2008-06-05,803.469
2008-06-06,800.479
2008-06-09,778.939
2008-06-10,767.854
2008-06-11,768.831
2008-06-12,751.289
2008-06-13,740.753
2008-06-16,737.493
2008-06-17,741.51
2008-06-18,742.441
2008-06-19,727.601
2008-06-20,716.197
2008-06-23,716.181
2008-06-24,724.038
2008-06-25,719.913
2008-06-26,721.818
2008-06-27,705.87
2008-06-30,700.262
2008-07-01,699.15
2008-07-02,699.433
2008-07-03,677.994
2008-07-04,699.042
2008-07-07,681.726
2008-07-08,691.547
2008-07-09,705.169
2008-07-10,690.187
2008-07-11,694.711
2008-07-14,684.529
2008-07-15,681.434
2008-07-16,681.295
2008-07-17,686.241
2008-07-18,687.693
2008-07-21,694.398
2008-07-22,701.11
2008-07-23,703.158
2008-07-24,726.885
2008-07-25,717.234
2008-07-28,717.027
2008-07-29,707.097
2008-07-30,716.226
2008-07-31,720.768
2008-08-01,715.305
2008-08-04,719.556
2008-08-05,710.54
2008-08-06,718.175
2008-08-07,719.291
2008-08-08,714.948
2008-08-11,717.114
2008-08-12,706.708
2008-08-13,703.415
2008-08-14,713.39
2008-08-15,723.032
2008-08-18,728.351
2008-08-19,726.733
2008-08-20,727.078
2008-08-21,737.724
2008-08-22,729.923
2008-08-25,722.783
2008-08-26,710.587
2008-08-27,718.696
2008-08-28,726.606
2008-08-29,737.253
2008-09-01,727.618
2008-09-02,715.823
2008-09-03,715.67
2008-09-04,715.366
2008-09-05,696.258
2008-09-08,714.219
2008-09-09,717.657
2008-09-10,707.617
2008-09-11,680.471
2008-09-12,711.591
2008-09-15,698.27
2008-09-16,674.757
2008-09-17,693.544
2008-09-18,682.24
2008-09-19,698.977
2008-09-22,716.241
2008-09-23,703.592
2008-09-24,708.599
2008-09-25,704.673
2008-09-26,694.573
2008-09-29,683.859
2008-09-30,654.438
2008-10-01,682.066
2008-10-02,674.933
2008-10-03,658.874
2008-10-06,598.238
2008-10-07,594.716
2008-10-08,556.126
2008-10-09,571.276
2008-10-10,521.73
2008-10-13,527.074
2008-10-14,582.894
2008-10-15,569.63
2008-10-16,534.001
2008-10-17,558.203
2008-10-20,581.558
2008-10-21,598.515
2008-10-22,564.444
2008-10-23,546.86
2008-10-24,502.348
2008-10-27,488.838
2008-10-28,480.495
2008-10-29,522.042
2008-10-30,521.47
2008-10-31,532.406
2008-11-03,545.319
2008-11-04,558.802
2008-11-05,568.92
2008-11-06,548.587
2008-11-07,528.794
2008-11-10,540.608
2008-11-11,513.783
2008-11-12,500.181
2008-11-13,488.113
2008-11-14,500.839
2008-11-17,491.037
2008-11-18,486.935
2008-11-19,482.138
2008-11-20,450.776
2008-11-21,435.995
2008-11-24,452.929
2008-11-25,461.273
2008-11-26,463.322
2008-11-27,474.196
2008-11-28,476.439
2008-12-01,459.742
2008-12-02,445.274
2008-12-03,456.191
2008-12-04,462.238
2008-12-05,448.471
2008-12-08,459.048
2008-12-09,467.873
2008-12-10,468.158
2008-12-11,475.038
2008-12-12,462.698
2008-12-15,469.655
2008-12-16,478.989
2008-12-17,504.816
2008-12-18,521.739
2008-12-19,493.603
2008-12-22,492.776
2008-12-23,486.406
2008-12-24,492.997
2008-12-25,492.997
2008-12-26,493.941
2008-12-29,502.055
2008-12-30,497.741
2008-12-31,512.122
2009-01-01,512.122
2009-01-02,512.691
2009-01-05,526.96
2009-01-06,529.262
2009-01-07,530.283
2009-01-08,525.495
2009-01-09,522.036
2009-01-12,510.936
2009-01-13,485.808
2009-01-14,480.162
2009-01-15,469.986
2009-01-16,485.752
2009-01-19,485.358
2009-01-20,457.111
2009-01-21,449.197
2009-01-22,457.817
2009-01-23,453.542
2009-01-26,459.674
2009-01-27,463.401
2009-01-28,472.396
2009-01-29,457.723
2009-01-30,451.237
2009-02-02,446.637
2009-02-03,454.155
2009-02-04,457.441
2009-02-05,456.742
2009-02-06,467.809
2009-02-09,482.487
2009-02-10,475.003
2009-02-11,462.471
2009-02-12,459.379
2009-02-13,468.511
2009-02-16,447.948
2009-02-17,439.727
2009-02-18,432.912
2009-02-19,433.813
2009-02-20,427.16
2009-02-23,420.997
2009-02-24,408.424
2009-02-25,410.06
2009-02-26,412.906
2009-02-27,411.066
2009-03-02,399.081
2009-03-03,392.196
2009-03-04,401.021
2009-03-05,403.252
2009-03-06,402.313
2009-03-09,396.649
2009-03-10,403.902
2009-03-11,412.569
2009-03-12,416.857
2009-03-13,430.76
2009-03-16,443.506
2009-03-17,439.493
2009-03-18,447.925
2009-03-19,476.556
2009-03-20,473.245
2009-03-23,476.803
2009-03-24,485.295
2009-03-25,481.846
2009-03-26,487.561
2009-03-27,491.726
2009-03-30,482.042
2009-03-31,478.837
2009-04-01,464.49
2009-04-02,481.768
2009-04-03,483.935
2009-04-06,492.528
2009-04-07,478.269
2009-04-08,473.704
2009-04-09,479.085
2009-04-10,479.085
2009-04-13,482.458
2009-04-14,484.409
2009-04-15,474.797
2009-04-16,483.38
2009-04-17,486.888
2009-04-20,475.133
2009-04-21,467.075
2009-04-22,466.333
2009-04-23,463.264
2009-04-24,472.511
2009-04-27,470.734
2009-04-28,464.31
2009-04-29,480.781
2009-04-30,481.529
2009-05-01,482.131
2009-05-04,494.584
2009-05-05,510.096
2009-05-06,510.355
2009-05-07,533.139
2009-05-08,541.596
2009-05-11,542.933
2009-05-12,541.443
2009-05-13,529.471
2009-05-14,520.003
2009-05-15,520.169
2009-05-18,514.933
2009-05-19,529.564
2009-05-20,536.919
2009-05-21,528.336
2009-05-22,537.238
2009-05-25,532.297
2009-05-26,525.661
2009-05-27,534.232
2009-05-28,524.154
2009-05-29,549.606
2009-06-01,556.085
2009-06-02,572.054
2009-06-03,569.126
2009-06-04,558.033
2009-06-05,559.44
2009-06-08,539.062
2009-06-09,546.578
2009-06-10,550.841
2009-06-11,557.621
2009-06-12,555.93
2009-06-15,548.225
2009-06-16,545.099
2009-06-17,535.849
2009-06-18,551.323
2009-06-19,552.26
2009-06-22,547.858
2009-06-23,538.721
2009-06-24,546.348
2009-06-25,546.271
2009-06-26,550.431
2009-06-29,550.729
2009-06-30,557.126
2009-07-01,547.462
2009-07-02,532.722
2009-07-03,531.917
2009-07-06,527.044
2009-07-07,533.585
2009-07-08,525.153
2009-07-09,527.741
2009-07-10,527.261
2009-07-13,526.285
2009-07-14,535.086
2009-07-15,550.349
2009-07-16,556.061
2009-07-17,556.574
2009-07-20,568.372
2009-07-21,588.459
2009-07-22,592.661
2009-07-23,603.633
2009-07-24,605.404
2009-07-27,611.469
2009-07-28,618.872
2009-07-29,611.14
2009-07-30,609.322
2009-07-31,619.778
2009-08-03,637.82
2009-08-04,648.149
2009-08-05,649.463
2009-08-06,644.068
2009-08-07,651.327
2009-08-10,653.519
2009-08-11,639.559
2009-08-12,647.144
2009-08-13,667.724
2009-08-14,674.644
2009-08-17,642.476
2009-08-18,648.643
2009-08-19,654.426
2009-08-20,649.167
2009-08-21,657.729
2009-08-24,661.547
2009-08-25,664.76
2009-08-26,660.005
2009-08-27,653.274
2009-08-28,667.982
2009-08-31,658.512
2009-09-01,656.434
2009-09-02,646.035
2009-09-03,654.659
2009-09-04,663.365
2009-09-07,677.574
2009-09-08,680.13
2009-09-09,678.15
2009-09-10,680.832
2009-09-11,692.793
2009-09-14,682.779
2009-09-15,673.228
2009-09-16,684.251
2009-09-17,694.406
2009-09-18,695.302
2009-09-21,689.666
2009-09-22,704.231
2009-09-23,707.467
2009-09-24,699.856
2009-09-25,692.494
2009-09-28,699.477
2009-09-29,704.848
2009-09-30,711.761
2009-10-01,714.843
2009-10-02,707.893
2009-10-05,712.066
2009-10-06,729.882
2009-10-07,722.842
2009-10-08,731.91
2009-10-09,722.817
2009-10-12,725.756
2009-10-13,719.904
2009-10-14,727.676
2009-10-15,738.021
2009-10-16,739.597
2009-10-19,760.482
2009-10-20,768.014
2009-10-21,765.439
2009-10-22,759.621
2009-10-23,762.422
2009-10-26,756.667
2009-10-27,749.05
2009-10-28,736.305
2009-10-29,735.611
2009-10-30,736.126
2009-11-02,723.196
2009-11-03,714.924
2009-11-04,724.549
2009-11-05,718.03
2009-11-06,724.45
2009-11-09,738.402
2009-11-10,738.049
2009-11-11,734.729
2009-11-12,731.224
2009-11-13,731.385
2009-11-16,743.646
2009-11-17,726.752
2009-11-18,730.461
2009-11-19,718.896
2009-11-20,707.574
2009-11-23,717.154
2009-11-24,703.931
2009-11-25,711.016
2009-11-26,700.557
2009-11-27,692.278
2009-11-30,702.938
2009-12-01,721.627
2009-12-02,719.346
2009-12-03,715.75
2009-12-04,709.49
2009-12-07,707.585
2009-12-08,706.354
2009-12-09,704.009
2009-12-10,724.908
2009-12-11,720.61
2009-12-14,713.07
2009-12-15,712.797
2009-12-16,716.076
2009-12-17,704.581
2009-12-18,703.836
2009-12-21,705.838
2009-12-22,707.24
2009-12-23,716.713
2009-12-24,716.869
2009-12-25,716.869
2009-12-28,720.636
2009-12-29,734.979
2009-12-30,734.921
2009-12-31,743.302
2010-01-01,743.302
2010-01-04,749.686
2010-01-05,759.682
2010-01-06,756.279
2010-01-07,764.521
2010-01-08,767.26
2010-01-11,772.022
2010-01-12,767.365
2010-01-13,763.455
2010-01-14,764.828
2010-01-15,754.983
2010-01-18,751.079
2010-01-19,746.436
2010-01-20,727.997
2010-01-21,726.641
2010-01-22,712.883
2010-01-25,716.19
2010-01-26,712.245
2010-01-27,709.56
2010-01-28,708.847
2010-01-29,700.678
2010-02-01,695.805
2010-02-02,705.57
2010-02-03,699.454
2010-02-04,684.809
2010-02-05,676.085
2010-02-08,674.993
2010-02-09,669.552
2010-02-10,671.813
2010-02-11,669.152
2010-02-12,669.15
2010-02-15,665.376
2010-02-16,676.264
2010-02-17,682.496
2010-02-18,681.494
2010-02-19,675.631
2010-02-22,688.278
2010-02-23,685.967
2010-02-24,681.428
2010-02-25,682.67
2010-02-26,692.445
2010-03-01,696.047
2010-03-02,696.34
2010-03-03,694.612
2010-03-04,689.858
2010-03-05,699.987
2010-03-08,708.356
2010-03-09,705.58
2010-03-10,715.676
2010-03-11,705.776
2010-03-12,706.757
2010-03-15,710.65
2010-03-16,711.241
2010-03-17,721.391
2010-03-18,724.631
2010-03-19,726.388
2010-03-22,721.66
2010-03-23,721.933
2010-03-24,716.671
2010-03-25,724.417
2010-03-26,721.255
2010-03-29,728.121
2010-03-30,726.332
2010-03-31,732.494
2010-04-01,733.097
2010-04-02,733.097
2010-04-05,730.453
2010-04-06,733.266
2010-04-07,745.192
2010-04-08,740.382
2010-04-09,752.662
2010-04-12,752.477
2010-04-13,746.855
2010-04-14,755.915
2010-04-15,752.39
2010-04-16,747.621
2010-04-19,738.133
2010-04-20,745.594
2010-04-21,745.514
2010-04-22,741.366
2010-04-23,749.608
2010-04-26,758.86
2010-04-27,752.812
2010-04-28,747.438
2010-04-29,755.124
2010-04-30,764.288
2010-05-03,762.669
2010-05-04,756.825
2010-05-05,742.42
2010-05-06,736.712
2010-05-07,713.642
2010-05-10,730.592
2010-05-11,724.19
2010-05-12,722.22
2010-05-13,729.652
2010-05-14,728.5
2010-05-17,714.088
2010-05-18,709.37
2010-05-19,674.009
2010-05-20,664.878
2010-05-21,665.117
2010-05-24,663.687
2010-05-25,644.927
2010-05-26,646.9
2010-05-27,664.821
2010-05-28,668.292
2010-05-31,666.898
2010-06-01,675.549
2010-06-02,660.277
2010-06-03,664.539
2010-06-04,658.621
2010-06-07,645.921
2010-06-08,639.222
2010-06-09,653.701
2010-06-10,662.359
2010-06-11,672.518
2010-06-14,686.212
2010-06-15,678.832
2010-06-16,686.096
2010-06-17,685.351
2010-06-18,688.632
2010-06-21,697.35
2010-06-22,693.093
2010-06-23,695.029
2010-06-24,687.964
2010-06-25,685.761
2010-06-28,682.602
2010-06-29,665.49
2010-06-30,655.473
2010-07-01,647.751
2010-07-02,653.318
2010-07-05,652.719
2010-07-06,660.883
2010-07-07,663.179
2010-07-08,675.903
2010-07-09,677.055
2010-07-12,680.639
2010-07-13,684.162
2010-07-14,694.714
2010-07-15,691.976
2010-07-16,679.184
2010-07-19,663.706
2010-07-20,679.316
2010-07-21,685.041
2010-07-22,684.193
2010-07-23,688.814
2010-07-26,697.501
2010-07-27,699.649
2010-07-28,695.564
2010-07-29,696.376
2010-07-30,696.655
2010-08-02,707.018
2010-08-03,708.137
2010-08-04,704.352
2010-08-05,695.785
2010-08-06,700.158
2010-08-09,700.909
2010-08-10,691.564
2010-08-11,684.773
2010-08-12,672.222
2010-08-13,672.132
2010-08-16,667.225
2010-08-17,662.069
2010-08-18,672.232
2010-08-19,670.731
2010-08-20,655.973
2010-08-23,666.901
2010-08-24,670.778
2010-08-25,657.501
2010-08-26,668.841
2010-08-27,669.116
2010-08-30,676.526
2010-08-31,664.524
2010-09-01,684.043
2010-09-02,694.372
2010-09-03,700.788
