Date,SWITZERLAND LARGE CAP Large Cap
2005-11-10,697.019
2005-11-11,705.466
2005-11-14,700.713
2005-11-15,698.591
2005-11-16,691.148
2005-11-17,700.666
2005-11-18,709.281
2005-11-21,713.175
2005-11-22,713.218
2005-11-23,719.209
2005-11-24,717.311
2005-11-25,717.711
2005-11-28,714.805
2005-11-29,713.626
2005-11-30,710.899
2005-12-01,719.786
2005-12-02,725.147
2005-12-05,729.364
2005-12-06,734.968
2005-12-07,729.264
2005-12-08,733.488
2005-12-09,733.784
2005-12-12,740.25
2005-12-13,738.638
2005-12-14,740.366
2005-12-15,728.994
2005-12-16,732.665
2005-12-19,734.827
2005-12-20,725.646
2005-12-21,723.461
2005-12-22,722.171
2005-12-23,719.84
2005-12-26,719.84
2005-12-27,723.908
2005-12-28,727.668
2005-12-29,729.907
2005-12-30,724.786
2006-01-02,724.786
2006-01-03,742.118
2006-01-04,760.336
2006-01-05,759.984
2006-01-06,766.482
2006-01-09,760.877
2006-01-10,754.931
2006-01-11,764.342
2006-01-12,765.049
2006-01-13,766.75
2006-01-16,771.737
2006-01-17,764.162
2006-01-18,760.797
2006-01-19,765.039
2006-01-20,755.956
2006-01-23,770.952
2006-01-24,769.608
2006-01-25,767.51
2006-01-26,771.702
2006-01-27,767.06
2006-01-30,763.186
2006-01-31,769.309
2006-02-01,769.655
2006-02-02,763.575
2006-02-03,763.475
2006-02-06,761.642
2006-02-07,759.785
2006-02-08,759.479
2006-02-09,762.466
2006-02-10,759.06
2006-02-13,761.001
2006-02-14,757.241
2006-02-15,749.905
2006-02-16,759.07
2006-02-17,759.221
2006-02-20,766.009
2006-02-21,769.509
2006-02-22,770.518
2006-02-23,768.469
2006-02-24,760.169
2006-02-27,762.258
2006-02-28,757.803
2006-03-01,766.655
2006-03-02,764.919
2006-03-03,769.632
2006-03-06,770.228
2006-03-07,757.454
2006-03-08,757.179
2006-03-09,757.391
2006-03-10,764.073
2006-03-13,773.091
2006-03-14,780.355
2006-03-15,778.337
2006-03-16,783.995
2006-03-17,786.543
2006-03-20,788.842
2006-03-21,781.89
2006-03-22,782.146
2006-03-23,769.832
2006-03-24,774.536
2006-03-27,770.228
2006-03-28,774.05
2006-03-29,768.148
2006-03-30,781.075
2006-03-31,775.463
2006-04-03,780.957
2006-04-04,788.138
2006-04-05,794.081
2006-04-06,793.331
2006-04-07,785.712
2006-04-10,786.65
2006-04-11,780.792
2006-04-12,778.819
2006-04-13,781.515
2006-04-14,781.515
2006-04-17,795.714
2006-04-18,792.553
2006-04-19,803.51
2006-04-20,801.1
2006-04-21,806.976
2006-04-24,808.22
2006-04-25,806.102
2006-04-26,809.459
2006-04-27,816.845
2006-04-28,824.723
2006-05-01,829.625
2006-05-02,832.853
2006-05-03,819.502
2006-05-04,826.856
2006-05-05,840.021
2006-05-08,841.861
2006-05-09,849.25
2006-05-10,849.353
2006-05-11,850.808
2006-05-12,844.341
2006-05-15,830.694
2006-05-16,835.166
2006-05-17,808.05
2006-05-18,803.571
2006-05-19,796.631
2006-05-22,786.57
2006-05-23,800.892
2006-05-24,785.903
2006-05-25,785.903
2006-05-26,799.702
2006-05-29,803.106
2006-05-30,797.223
2006-05-31,800.734
2006-06-01,800.179
2006-06-02,812.643
2006-06-05,814.161
2006-06-06,788.347
2006-06-07,790.928
2006-06-08,761.91
2006-06-09,773.853
2006-06-12,760.434
2006-06-13,741.195
2006-06-14,746.847
2006-06-15,761.696
2006-06-16,757.682
2006-06-19,758.622
2006-06-20,763.954
2006-06-21,769.821
2006-06-22,771.694
2006-06-23,768.868
2006-06-26,766.894
2006-06-27,762.813
2006-06-28,762.367
2006-06-29,773.062
2006-06-30,799.413
2006-07-03,807.045
2006-07-04,807.525
2006-07-05,794.426
2006-07-06,801.515
2006-07-07,802.335
2006-07-10,801.212
2006-07-11,799.406
2006-07-12,798.271
2006-07-13,789.699
2006-07-14,777.154
2006-07-17,769.929
2006-07-18,762.772
2006-07-19,780.423
2006-07-20,790.726
2006-07-21,790.269
2006-07-24,801.083
2006-07-25,800.419
2006-07-26,802.387
2006-07-27,815.744
2006-07-28,827.435
2006-07-31,827.475
2006-08-01,824.496
2006-08-02,825.613
2006-08-03,813.081
2006-08-04,828.846
2006-08-07,817.646
2006-08-08,815.413
2006-08-09,827.909
2006-08-10,815.275
2006-08-11,816.205
2006-08-14,820.322
2006-08-15,836.875
2006-08-16,846.324
2006-08-17,847.874
2006-08-18,841.796
2006-08-21,846.554
2006-08-22,841.378
2006-08-23,840.519
2006-08-24,841.919
2006-08-25,838.901
2006-08-28,844.242
2006-08-29,847.536
2006-08-30,854.984
2006-08-31,850.215
2006-09-01,851.564
2006-09-04,859.072
2006-09-05,854.801
2006-09-06,847.571
2006-09-07,839.775
2006-09-08,839.712
2006-09-11,834.036
2006-09-12,842.342
2006-09-13,841.507
2006-09-14,841.293
2006-09-15,838.934
2006-09-18,846.561
2006-09-19,845.876
2006-09-20,857.424
2006-09-21,858.619
2006-09-22,861.995
2006-09-25,856.827
2006-09-26,863.776
2006-09-27,866.611
2006-09-28,864.217
2006-09-29,860.891
2006-10-02,863.993
2006-10-03,863.912
2006-10-04,865.244
2006-10-05,870.613
2006-10-06,866.373
2006-10-09,870.082
2006-10-10,872.804
2006-10-11,872.799
2006-10-12,876.188
2006-10-13,870.137
2006-10-16,870.506
2006-10-17,863.653
2006-10-18,868.948
2006-10-19,875.272
2006-10-20,878.674
2006-10-23,879.366
2006-10-24,874.606
2006-10-25,877.576
2006-10-26,882.837
2006-10-27,890.438
2006-10-30,886.91
2006-10-31,881.118
2006-11-01,886.247
2006-11-02,888.954
2006-11-03,887.378
2006-11-06,896.249
2006-11-07,907.34
2006-11-08,898.042
2006-11-09,899.428
2006-11-10,902.686
2006-11-13,900.782
2006-11-14,898.649
2006-11-15,902.171
2006-11-16,901.717
2006-11-17,899.956
2006-11-20,902.971
2006-11-21,905.113
2006-11-22,914.946
2006-11-23,915.469
2006-11-24,914.087
2006-11-27,901.902
2006-11-28,896.494
2006-11-29,906.803
2006-11-30,906.298
2006-12-01,903.305
2006-12-04,907.188
2006-12-05,905.712
2006-12-06,911.984
2006-12-07,916.18
2006-12-08,913.575
2006-12-11,911.573
2006-12-12,921.264
2006-12-13,919.631
2006-12-14,924.277
2006-12-15,919.67
2006-12-18,920.982
2006-12-19,920.35
2006-12-20,920.803
2006-12-21,921.064
2006-12-22,915.092
2006-12-25,915.092
2006-12-26,913.742
2006-12-27,920.055
2006-12-28,920.553
2006-12-29,919.882
2007-01-01,919.882
2007-01-02,925.302
2007-01-03,931.631
2007-01-04,926.719
2007-01-05,918.515
2007-01-08,913.828
2007-01-09,912.585
2007-01-10,907.625
2007-01-11,917.812
2007-01-12,924.544
2007-01-15,931.38
2007-01-16,928.214
2007-01-17,932.877
2007-01-18,930.306
2007-01-19,935.05
2007-01-22,930.307
2007-01-23,937.082
2007-01-24,935.327
2007-01-25,935.836
2007-01-26,919.637
2007-01-29,926.339
2007-01-30,931.377
2007-01-31,933.813
2007-02-01,946.207
2007-02-02,947.398
2007-02-05,945.672
2007-02-06,949.266
2007-02-07,954.357
2007-02-08,943.081
2007-02-09,946.485
2007-02-12,941.445
2007-02-13,940.936
2007-02-14,954.121
2007-02-15,958.774
2007-02-16,962.024
2007-02-19,964.614
2007-02-20,960.396
2007-02-21,946.383
2007-02-22,948.047
2007-02-23,956.394
2007-02-26,952.991
2007-02-27,928.549
2007-02-28,916.167
2007-03-01,914.63
2007-03-02,918.185
2007-03-05,904.235
2007-03-06,913.121
2007-03-07,925.331
2007-03-08,929.583
2007-03-09,926.66
2007-03-12,928.505
2007-03-13,923.715
2007-03-14,903.699
2007-03-15,916.222
2007-03-16,922.298
2007-03-19,930.973
2007-03-20,934.613
2007-03-21,940.111
2007-03-22,956.827
2007-03-23,953.918
2007-03-26,947.248
2007-03-27,943.095
2007-03-28,937.048
2007-03-29,941.17
2007-03-30,938.415
2007-04-02,942.059
2007-04-03,948.914
2007-04-04,948.777
2007-04-05,957.162
2007-04-06,957.162
2007-04-09,948.29
2007-04-10,961.711
2007-04-11,958.717
2007-04-12,958.833
2007-04-13,965.36
2007-04-16,976.796
2007-04-17,974.955
2007-04-18,985.198
2007-04-19,988.016
2007-04-20,1000.207
2007-04-23,1003.048
2007-04-24,1005.039
2007-04-25,1014.589
2007-04-26,1016.028
2007-04-27,1012.726
2007-04-30,1011.45
2007-05-01,1005.119
2007-05-02,1007.065
2007-05-03,1001.5
2007-05-04,1011.404
2007-05-07,1012.618
2007-05-08,997.279
2007-05-09,1004.347
2007-05-10,996.472
2007-05-11,1003.101
2007-05-14,999.34
2007-05-15,1003.506
2007-05-16,996.383
2007-05-17,989.884
2007-05-18,995.551
2007-05-21,991.186
2007-05-22,986.941
2007-05-23,998.952
2007-05-24,987.478
2007-05-25,991.41
2007-05-28,991.41
2007-05-29,996.158
2007-05-30,993.448
2007-05-31,1000.0
2007-06-01,1004.135
2007-06-04,1005.077
2007-06-05,999.707
2007-06-06,988.007
2007-06-07,969.346
2007-06-08,961.455
2007-06-11,964.233
2007-06-12,958.087
2007-06-13,953.186
2007-06-14,967.506
2007-06-15,980.221
2007-06-18,977.713
2007-06-19,974.776
2007-06-20,978.409
2007-06-21,963.583
2007-06-22,962.423
2007-06-25,962.646
2007-06-26,956.658
2007-06-27,951.295
2007-06-28,963.418
2007-06-29,973.297
2007-07-02,983.217
2007-07-03,984.835
2007-07-04,990.22
2007-07-05,980.786
2007-07-06,985.751
2007-07-09,990.33
2007-07-10,993.012
2007-07-11,994.34
2007-07-12,996.218
2007-07-13,998.12
2007-07-16,1002.507
2007-07-17,994.718
2007-07-18,981.597
2007-07-19,993.058
2007-07-20,983.565
2007-07-23,980.367
2007-07-24,974.333
2007-07-25,952.952
2007-07-26,933.777
2007-07-27,934.9
2007-07-30,939.621
2007-07-31,958.604
2007-08-01,960.52
2007-08-02,945.398
2007-08-03,943.074
2007-08-06,946.933
2007-08-07,953.376
2007-08-08,976.356
2007-08-09,957.872
2007-08-10,931.784
2007-08-13,937.398
2007-08-14,920.097
2007-08-15,926.731
2007-08-16,901.481
2007-08-17,927.006
2007-08-20,929.282
2007-08-21,933.196
2007-08-22,941.688
2007-08-23,943.951
2007-08-24,953.783
2007-08-27,959.171
2007-08-28,947.948
2007-08-29,948.954
2007-08-30,950.553
2007-08-31,958.271
2007-09-03,957.229
2007-09-04,963.634
2007-09-05,956.195
2007-09-06,958.311
2007-09-07,950.966
2007-09-10,946.641
2007-09-11,958.852
2007-09-12,967.263
2007-09-13,975.117
2007-09-14,962.375
2007-09-17,954.565
2007-09-18,964.01
2007-09-19,992.402
2007-09-20,992.715
2007-09-21,991.806
2007-09-24,991.705
2007-09-25,987.508
2007-09-26,988.685
2007-09-27,989.946
2007-09-28,999.575
2007-10-01,1011.239
2007-10-02,1009.279
2007-10-03,1008.335
2007-10-04,1006.225
2007-10-05,1006.839
2007-10-08,1002.843
2007-10-09,1008.351
2007-10-10,1016.067
2007-10-11,1021.296
2007-10-12,1014.18
2007-10-15,1015.892
2007-10-16,1000.087
2007-10-17,1002.191
2007-10-18,1007.191
2007-10-19,995.448
2007-10-22,981.607
2007-10-23,990.715
2007-10-24,985.599
2007-10-25,997.127
2007-10-26,1006.232
2007-10-29,1009.396
2007-10-30,1004.499
2007-10-31,1015.452
2007-11-01,999.84
2007-11-02,990.053
2007-11-05,983.82
2007-11-06,997.288
2007-11-07,1000.109
2007-11-08,994.701
2007-11-09,978.434
2007-11-12,976.638
2007-11-13,986.453
2007-11-14,1004.974
2007-11-15,997.762
2007-11-16,989.818
2007-11-19,966.683
2007-11-20,979.897
2007-11-21,959.933
2007-11-22,975.115
2007-11-23,990.662
2007-11-26,989.014
2007-11-27,999.471
2007-11-28,1011.609
2007-11-29,1021.569
2007-11-30,1021.087
2007-12-03,1007.95
2007-12-04,1010.066
2007-12-05,1016.571
2007-12-06,1011.874
2007-12-07,1017.451
2007-12-10,1029.456
2007-12-11,1020.863
2007-12-12,1017.416
2007-12-13,990.001
2007-12-14,982.885
2007-12-17,968.231
2007-12-18,959.849
2007-12-19,949.504
2007-12-20,949.462
2007-12-21,956.795
2007-12-24,955.514
2007-12-25,955.514
2007-12-26,961.785
2007-12-27,973.539
2007-12-28,981.842
2007-12-31,979.11
2008-01-01,979.11
2008-01-02,991.546
2008-01-03,975.398
2008-01-04,959.958
2008-01-07,952.743
2008-01-08,975.447
2008-01-09,978.529
2008-01-10,979.188
2008-01-11,968.125
2008-01-14,979.644
2008-01-15,956.445
2008-01-16,934.737
2008-01-17,925.154
2008-01-18,912.102
2008-01-21,862.07
2008-01-22,891.568
2008-01-23,880.984
2008-01-24,923.847
2008-01-25,916.46
2008-01-28,910.004
2008-01-29,920.6
2008-01-30,917.767
2008-01-31,924.413
2008-02-01,943.741
2008-02-04,929.331
2008-02-05,892.319
2008-02-06,901.551
2008-02-07,878.85
2008-02-08,880.302
2008-02-11,870.254
2008-02-12,896.649
2008-02-13,889.193
2008-02-14,889.617
2008-02-15,879.507
2008-02-18,886.635
2008-02-19,890.334
2008-02-20,874.193
2008-02-21,891.879
2008-02-22,895.415
2008-02-25,912.569
2008-02-26,931.328
2008-02-27,952.407
2008-02-28,949.577
2008-02-29,945.85
2008-03-03,930.958
2008-03-04,921.844
2008-03-05,927.839
2008-03-06,925.41
2008-03-07,920.433
2008-03-10,910.012
2008-03-11,912.247
2008-03-12,932.763
2008-03-13,943.022
2008-03-14,931.296
2008-03-17,902.677
2008-03-18,931.85
2008-03-19,929.187
2008-03-20,911.431
2008-03-21,911.431
2008-03-24,900.693
2008-03-25,942.554
2008-03-26,947.92
2008-03-27,959.992
2008-03-28,950.887
2008-03-31,957.568
2008-04-01,971.147
2008-04-02,982.253
2008-04-03,975.419
2008-04-04,990.598
2008-04-07,988.476
2008-04-08,982.222
2008-04-09,968.404
2008-04-10,963.381
2008-04-11,954.71
2008-04-14,943.459
2008-04-15,944.598
2008-04-16,961.218
2008-04-17,945.107
2008-04-18,958.049
2008-04-21,970.309
2008-04-22,965.218
2008-04-23,955.377
2008-04-24,958.931
2008-04-25,965.849
2008-04-28,973.883
2008-04-29,963.189
2008-04-30,962.393
2008-05-01,956.333
2008-05-02,967.208
2008-05-05,969.929
2008-05-06,961.45
2008-05-07,965.048
2008-05-08,964.092
2008-05-09,956.063
2008-05-12,954.691
2008-05-13,962.986
2008-05-14,960.56
2008-05-15,972.579
2008-05-16,975.233
2008-05-19,985.752
2008-05-20,979.564
2008-05-21,982.433
2008-05-22,980.216
2008-05-23,971.743
2008-05-26,958.888
2008-05-27,961.574
2008-05-28,960.255
2008-05-29,960.783
2008-05-30,959.155
2008-06-02,968.248
2008-06-03,970.082
2008-06-04,962.894
2008-06-05,969.636
2008-06-06,963.46
2008-06-09,955.291
2008-06-10,935.214
2008-06-11,924.463
2008-06-12,922.944
2008-06-13,922.853
2008-06-16,925.504
2008-06-17,926.703
2008-06-18,922.391
2008-06-19,913.462
2008-06-20,911.986
2008-06-23,894.56
2008-06-24,902.792
2008-06-25,906.116
2008-06-26,903.031
2008-06-27,897.538
2008-06-30,911.213
2008-07-01,895.295
2008-07-02,897.798
2008-07-03,889.385
2008-07-04,881.69
2008-07-07,880.22
2008-07-08,878.822
2008-07-09,894.487
2008-07-10,882.849
2008-07-11,869.471
2008-07-14,872.77
2008-07-15,869.999
2008-07-16,862.794
2008-07-17,882.92
2008-07-18,890.194
2008-07-21,893.179
2008-07-22,899.741
2008-07-23,905.123
2008-07-24,904.925
2008-07-25,899.078
2008-07-28,898.628
2008-07-29,893.545
2008-07-30,905.203
2008-07-31,910.468
2008-08-01,909.948
2008-08-04,904.26
2008-08-05,911.493
2008-08-06,909.504
2008-08-07,904.839
2008-08-08,896.958
2008-08-11,907.362
2008-08-12,897.146
2008-08-13,883.568
2008-08-14,886.369
2008-08-15,883.314
2008-08-18,880.655
2008-08-19,869.266
2008-08-20,866.056
2008-08-21,863.132
2008-08-22,866.503
2008-08-25,863.302
2008-08-26,862.97
2008-08-27,863.821
2008-08-28,879.576
2008-08-29,883.753
2008-09-01,878.551
2008-09-02,883.866
2008-09-03,877.06
2008-09-04,855.455
2008-09-05,843.948
2008-09-08,856.18
2008-09-09,854.797
2008-09-10,842.579
2008-09-11,831.965
2008-09-12,855.303
2008-09-15,830.893
2008-09-16,804.719
2008-09-17,798.799
2008-09-18,808.92
2008-09-19,852.235
2008-09-22,849.674
2008-09-23,844.434
2008-09-24,836.212
2008-09-25,858.559
2008-09-26,840.677
2008-09-29,797.863
2008-09-30,796.931
2008-10-01,805.812
2008-10-02,794.391
2008-10-03,815.7
2008-10-06,756.117
2008-10-07,755.757
2008-10-08,719.901
2008-10-09,687.057
2008-10-10,639.665
2008-10-13,707.94
2008-10-14,741.878
2008-10-15,701.284
2008-10-16,680.445
2008-10-17,723.953
2008-10-20,726.716
2008-10-21,720.783
2008-10-22,686.679
2008-10-23,682.457
2008-10-24,663.865
2008-10-27,639.733
2008-10-28,641.951
2008-10-29,696.456
2008-10-30,688.19
2008-10-31,709.65
2008-11-03,720.473
2008-11-04,743.999
2008-11-05,716.816
2008-11-06,679.469
2008-11-07,687.307
2008-11-10,696.972
2008-11-11,668.607
2008-11-12,650.575
2008-11-13,647.455
2008-11-14,658.898
2008-11-17,633.741
2008-11-18,636.12
2008-11-19,615.162
2008-11-20,584.253
2008-11-21,564.62
2008-11-24,611.464
2008-11-25,620.182
2008-11-26,616.329
2008-11-27,632.489
2008-11-28,645.334
2008-12-01,614.611
2008-12-02,618.551
2008-12-03,621.371
2008-12-04,629.626
2008-12-05,608.553
2008-12-08,650.1
2008-12-09,649.932
2008-12-10,644.744
2008-12-11,646.879
2008-12-12,642.865
2008-12-15,640.935
2008-12-16,652.412
2008-12-17,686.389
2008-12-18,698.661
2008-12-19,661.276
2008-12-22,662.863
2008-12-23,667.939
2008-12-24,674.526
2008-12-25,674.526
2008-12-26,677.362
2008-12-29,704.713
2008-12-30,706.235
2008-12-31,698.239
2009-01-01,698.239
2009-01-02,693.904
2009-01-05,701.855
2009-01-06,691.923
2009-01-07,704.156
2009-01-08,707.361
2009-01-09,690.235
2009-01-12,672.74
2009-01-13,660.846
2009-01-14,645.149
2009-01-15,641.608
2009-01-16,651.739
2009-01-19,638.196
2009-01-20,622.893
2009-01-21,620.648
2009-01-22,620.137
2009-01-23,609.559
2009-01-26,634.942
2009-01-27,630.864
2009-01-28,635.925
2009-01-29,619.006
2009-01-30,612.299
2009-02-02,595.879
2009-02-03,611.867
2009-02-04,605.6
2009-02-05,587.765
2009-02-06,586.72
2009-02-09,597.392
2009-02-10,597.153
2009-02-11,591.288
2009-02-12,586.308
2009-02-13,593.018
2009-02-16,586.325
2009-02-17,562.774
2009-02-18,563.271
2009-02-19,571.328
2009-02-20,552.5
2009-02-23,552.136
2009-02-24,542.116
2009-02-25,539.259
2009-02-26,547.947
2009-02-27,545.536
2009-03-02,512.288
2009-03-03,501.352
2009-03-04,513.055
2009-03-05,506.373
2009-03-06,506.929
2009-03-09,501.943
2009-03-10,530.33
2009-03-11,536.445
2009-03-12,529.77
2009-03-13,539.437
2009-03-16,556.092
2009-03-17,555.648
2009-03-18,559.782
2009-03-19,585.401
2009-03-20,581.591
2009-03-23,596.833
2009-03-24,596.565
2009-03-25,604.685
2009-03-26,602.153
2009-03-27,582.256
2009-03-30,563.347
2009-03-31,592.502
2009-04-01,597.959
2009-04-02,624.381
2009-04-03,607.002
2009-04-06,601.386
2009-04-07,596.137
2009-04-08,597.092
2009-04-09,603.241
2009-04-10,603.241
2009-04-13,610.419
2009-04-14,612.532
2009-04-15,605.334
2009-04-16,616.626
2009-04-17,610.469
2009-04-20,592.734
2009-04-21,596.307
2009-04-22,595.846
2009-04-23,591.985
2009-04-24,613.714
2009-04-27,617.88
2009-04-28,607.394
2009-04-29,626.164
2009-04-30,633.642
2009-05-01,634.701
2009-05-04,649.441
2009-05-05,644.642
2009-05-06,648.121
2009-05-07,652.607
2009-05-08,664.645
2009-05-11,670.06
2009-05-12,669.442
2009-05-13,659.801
2009-05-14,668.843
2009-05-15,669.985
2009-05-18,671.454
2009-05-19,682.876
2009-05-20,693.201
2009-05-21,690.06
2009-05-22,687.926
2009-05-25,694.955
2009-05-26,692.856
2009-05-27,689.795
2009-05-28,681.959
2009-05-29,693.364
2009-06-01,689.903
2009-06-02,707.373
2009-06-03,695.81
2009-06-04,700.899
2009-06-05,688.048
2009-06-08,680.041
2009-06-09,686.547
2009-06-10,694.357
2009-06-11,705.101
2009-06-12,705.409
2009-06-15,682.457
2009-06-16,683.053
2009-06-17,672.923
2009-06-18,685.321
2009-06-19,689.418
2009-06-22,674.973
2009-06-23,684.356
2009-06-24,693.138
2009-06-25,673.775
2009-06-26,683.749
2009-06-29,693.379
2009-06-30,686.308
2009-07-01,701.169
2009-07-02,682.42
2009-07-03,679.596
2009-07-06,679.258
2009-07-07,679.869
2009-07-08,670.484
2009-07-09,677.513
2009-07-10,667.267
2009-07-13,676.847
2009-07-14,682.15
2009-07-15,703.162
2009-07-16,712.332
2009-07-17,717.589
2009-07-20,727.14
2009-07-21,730.514
2009-07-22,730.026
2009-07-23,746.133
2009-07-24,742.368
2009-07-27,745.884
2009-07-28,741.993
2009-07-29,738.754
2009-07-30,753.325
2009-07-31,765.296
2009-08-03,780.919
2009-08-04,774.966
2009-08-05,769.153
2009-08-06,775.071
2009-08-07,772.685
2009-08-10,767.244
2009-08-11,761.775
2009-08-12,765.612
2009-08-13,773.558
2009-08-14,773.367
2009-08-17,753.961
2009-08-18,764.83
2009-08-19,776.473
2009-08-20,783.386
2009-08-21,800.898
2009-08-24,807.683
2009-08-25,810.149
2009-08-26,799.725
2009-08-27,797.802
2009-08-28,814.835
2009-08-31,814.659
2009-09-01,800.616
2009-09-02,791.954
2009-09-03,792.448
2009-09-04,794.751
2009-09-07,807.223
2009-09-08,820.823
2009-09-09,824.84
2009-09-10,825.286
2009-09-11,831.968
2009-09-14,832.276
2009-09-15,826.647
2009-09-16,842.183
2009-09-17,848.476
2009-09-18,850.43
2009-09-21,842.201
2009-09-22,855.815
2009-09-23,857.385
2009-09-24,844.342
2009-09-25,838.183
2009-09-28,842.293
2009-09-29,839.35
2009-09-30,841.433
2009-10-01,830.013
2009-10-02,821.153
2009-10-05,823.585
2009-10-06,846.03
2009-10-07,837.256
2009-10-08,846.919
2009-10-09,844.694
2009-10-12,859.93
2009-10-13,852.184
2009-10-14,869.776
2009-10-15,870.199
2009-10-16,859.361
2009-10-19,878.272
2009-10-20,877.952
2009-10-21,884.627
2009-10-22,880.346
2009-10-23,875.538
2009-10-26,860.48
2009-10-27,862.369
2009-10-28,849.288
2009-10-29,864.448
2009-10-30,851.122
2009-11-02,856.635
2009-11-03,836.324
2009-11-04,853.014
2009-11-05,858.229
2009-11-06,858.85
2009-11-09,879.221
2009-11-10,874.967
2009-11-11,877.138
2009-11-12,868.03
2009-11-13,868.163
2009-11-16,883.967
2009-11-17,867.712
2009-11-18,874.323
2009-11-19,855.359
2009-11-20,852.961
2009-11-23,880.224
2009-11-24,876.314
2009-11-25,887.305
2009-11-26,864.822
2009-11-27,872.922
2009-11-30,863.279
2009-12-01,883.5
2009-12-02,885.308
2009-12-03,894.214
2009-12-04,888.872
2009-12-07,879.239
2009-12-08,864.503
2009-12-09,857.864
2009-12-10,864.424
2009-12-11,858.197
2009-12-14,863.353
2009-12-15,858.027
2009-12-16,873.481
2009-12-17,858.137
2009-12-18,855.186
2009-12-21,863.382
2009-12-22,869.724
2009-12-23,877.621
2009-12-24,878.17
2009-12-25,878.17
2009-12-28,883.56
2009-12-29,887.101
2009-12-30,871.129
2009-12-31,877.238
2010-01-01,877.238
2010-01-04,894.322
2010-01-05,884.518
2010-01-06,882.893
2010-01-07,879.864
2010-01-08,888.916
2010-01-11,899.233
2010-01-12,892.423
2010-01-13,890.492
2010-01-14,898.174
2010-01-15,887.024
2010-01-18,892.155
2010-01-19,888.692
2010-01-20,873.035
2010-01-21,870.505
2010-01-22,863.89
2010-01-25,858.155
2010-01-26,856.125
2010-01-27,854.707
2010-01-28,846.21
2010-01-29,844.928
2010-02-01,848.27
2010-02-02,857.824
2010-02-03,856.51
2010-02-04,831.676
2010-02-05,806.743
2010-02-08,821.485
2010-02-09,818.747
2010-02-10,819.693
2010-02-11,823.024
2010-02-12,823.805
2010-02-15,827.786
2010-02-16,840.653
2010-02-17,846.704
2010-02-18,854.569
2010-02-19,858.269
2010-02-22,860.172
2010-02-23,853.086
2010-02-24,861.525
2010-02-25,851.255
2010-02-26,866.655
2010-03-01,868.067
2010-03-02,882.154
2010-03-03,889.841
2010-03-04,888.056
2010-03-05,893.927
2010-03-08,897.463
2010-03-09,895.331
2010-03-10,901.781
2010-03-11,899.558
2010-03-12,905.107
2010-03-15,900.983
2010-03-16,914.331
2010-03-17,917.298
2010-03-18,910.815
2010-03-19,909.728
2010-03-22,910.914
2010-03-23,913.718
2010-03-24,903.477
2010-03-25,904.865
2010-03-26,900.485
2010-03-29,905.193
2010-03-30,904.766
2010-03-31,917.03
2010-04-01,926.551
2010-04-02,926.551
2010-04-05,914.539
2010-04-06,905.736
2010-04-07,897.503
2010-04-08,891.113
2010-04-09,907.306
2010-04-12,919.86
2010-04-13,916.763
2010-04-14,924.62
2010-04-15,928.977
2010-04-16,915.479
2010-04-19,906.855
2010-04-20,909.897
2010-04-21,902.995
2010-04-22,884.729
2010-04-23,893.635
2010-04-26,896.44
2010-04-27,877.848
2010-04-28,859.588
2010-04-29,874.151
2010-04-30,871.72
2010-05-03,862.92
2010-05-04,840.564
2010-05-05,824.968
2010-05-06,822.145
2010-05-07,795.662
2010-05-10,834.632
2010-05-11,838.11
2010-05-12,847.071
2010-05-13,841.903
2010-05-14,813.358
2010-05-17,808.764
2010-05-18,815.595
2010-05-19,789.448
2010-05-20,775.311
2010-05-21,771.451
2010-05-24,764.99
2010-05-25,748.106
2010-05-26,759.816
2010-05-27,775.258
2010-05-28,779.223
2010-05-31,779.615
2010-06-01,782.075
2010-06-02,784.846
2010-06-03,794.632
2010-06-04,775.694
2010-06-07,774.019
2010-06-08,775.146
2010-06-09,790.211
2010-06-10,797.301
2010-06-11,798.209
2010-06-14,813.42
2010-06-15,818.317
2010-06-16,820.813
2010-06-17,829.926
2010-06-18,829.474
2010-06-21,839.197
2010-06-22,833.517
2010-06-23,819.411
2010-06-24,817.859
2010-06-25,817.736
2010-06-28,832.833
2010-06-29,810.151
2010-06-30,812.979
2010-07-01,805.378
2010-07-02,801.549
2010-07-05,799.66
2010-07-06,819.661
2010-07-07,827.416
2010-07-08,838.057
2010-07-09,839.54
2010-07-12,838.99
2010-07-13,855.068
2010-07-14,858.511
2010-07-15,864.431
2010-07-16,843.638
2010-07-19,838.591
2010-07-20,837.379
2010-07-21,836.497
2010-07-22,851.847
2010-07-23,843.251
2010-07-26,848.742
2010-07-27,847.328
2010-07-28,852.471
2010-07-29,857.902
2010-07-30,850.39
2010-08-02,873.437
2010-08-03,873.761
2010-08-04,867.991
2010-08-05,867.682
2010-08-06,871.265
2010-08-09,872.768
2010-08-10,861.948
2010-08-11,846.623
2010-08-12,854.358
2010-08-13,854.157
2010-08-16,865.292
2010-08-17,871.401
2010-08-18,873.457
2010-08-19,872.666
2010-08-20,854.27
2010-08-23,854.455
2010-08-24,851.867
2010-08-25,847.498
2010-08-26,856.385
2010-08-27,860.345
2010-08-30,866.021
2010-08-31,872.238
2010-09-01,890.408
2010-09-02,894.386
2010-09-03,900.354
2010-09-06,905.704
2010-09-07,899.573
2010-09-08,904.4
2010-09-09,907.752
2010-09-10,902.137
2010-09-13,915.93
2010-09-14,926.92
2010-09-15,916.355
2010-09-16,903.173
