Date,JAPAN LARGE GROWTH Large Cap
2005-11-04,867.626
2005-11-07,871.632
2005-11-08,873.836
2005-11-09,869.345
2005-11-10,864.967
2005-11-11,870.988
2005-11-14,858.279
2005-11-15,853.899
2005-11-16,859.673
2005-11-17,878.756
2005-11-18,890.195
2005-11-21,895.8
2005-11-22,887.614
2005-11-23,891.566
2005-11-24,889.745
2005-11-25,888.706
2005-11-28,901.324
2005-11-29,896.256
2005-11-30,886.644
2005-12-01,895.376
2005-12-02,908.07
2005-12-05,914.749
2005-12-06,912.638
2005-12-07,919.513
2005-12-08,901.859
2005-12-09,919.843
2005-12-12,939.018
2005-12-13,942.645
2005-12-14,948.983
2005-12-15,943.273
2005-12-16,948.111
2005-12-19,954.429
2005-12-20,964.452
2005-12-21,973.079
2005-12-22,980.397
2005-12-23,983.051
2005-12-26,993.305
2005-12-27,979.8
2005-12-28,986.905
2005-12-29,989.75
2005-12-30,978.015
2006-01-02,978.015
2006-01-03,989.628
2006-01-04,1006.481
2006-01-05,1013.805
2006-01-06,1021.989
2006-01-09,1024.85
2006-01-10,1001.791
2006-01-11,1015.075
2006-01-12,1026.244
2006-01-13,1024.931
2006-01-16,1010.82
2006-01-17,978.122
2006-01-18,952.664
2006-01-19,980.861
2006-01-20,982.611
2006-01-23,967.408
2006-01-24,982.58
2006-01-25,975.593
2006-01-26,989.772
2006-01-27,1022.298
2006-01-30,1025.631
2006-01-31,1035.192
2006-02-01,1017.676
2006-02-02,1025.391
2006-02-03,1019.731
2006-02-06,1020.712
2006-02-07,1023.081
2006-02-08,989.211
2006-02-09,1000.103
2006-02-10,993.454
2006-02-13,968.973
2006-02-14,986.294
2006-02-15,974.305
2006-02-16,981.281
2006-02-17,958.383
2006-02-20,938.02
2006-02-21,959.338
2006-02-22,957.981
2006-02-23,988.291
2006-02-24,998.131
2006-02-27,1017.147
2006-02-28,1021.823
2006-03-01,1004.57
2006-03-02,1000.882
2006-03-03,984.904
2006-03-06,984.566
2006-03-07,975.142
2006-03-08,967.197
2006-03-09,991.349
2006-03-10,982.384
2006-03-13,1000.217
2006-03-14,1005.353
2006-03-15,1002.04
2006-03-16,990.711
2006-03-17,1011.66
2006-03-20,1025.566
2006-03-21,1018.906
2006-03-22,1014.129
2006-03-23,1003.759
2006-03-24,1009.628
2006-03-27,1021.466
2006-03-28,1022.768
2006-03-29,1026.65
2006-03-30,1047.314
2006-03-31,1045.753
2006-04-03,1064.518
2006-04-04,1064.415
2006-04-05,1064.12
2006-04-06,1084.067
2006-04-07,1085.423
2006-04-10,1075.178
2006-04-11,1067.029
2006-04-12,1049.98
2006-04-13,1052.495
2006-04-14,1054.136
2006-04-17,1046.654
2006-04-18,1060.871
2006-04-19,1064.121
2006-04-20,1066.181
2006-04-21,1075.847
2006-04-24,1066.765
2006-04-25,1073.024
2006-04-26,1072.389
2006-04-27,1082.227
2006-04-28,1070.036
2006-05-01,1077.496
2006-05-02,1088.674
2006-05-03,1084.65
2006-05-04,1085.462
2006-05-05,1097.008
2006-05-08,1118.261
2006-05-09,1118.739
2006-05-10,1109.484
2006-05-11,1099.005
2006-05-12,1085.383
2006-05-15,1083.794
2006-05-16,1058.331
2006-05-17,1070.357
2006-05-18,1044.217
2006-05-19,1033.555
2006-05-22,1017.85
2006-05-23,998.824
2006-05-24,1005.524
2006-05-25,994.904
2006-05-26,1006.774
2006-05-29,1008.682
2006-05-30,1012.496
2006-05-31,986.869
2006-06-01,988.444
2006-06-02,1011.609
2006-06-05,1001.745
2006-06-06,967.246
2006-06-07,944.816
2006-06-08,910.815
2006-06-09,925.273
2006-06-12,925.821
2006-06-13,883.579
2006-06-14,889.019
2006-06-15,902.894
2006-06-16,935.729
2006-06-19,924.158
2006-06-20,916.387
2006-06-21,914.422
2006-06-22,936.099
2006-06-23,934.532
2006-06-26,936.332
2006-06-27,937.228
2006-06-28,924.264
2006-06-29,940.433
2006-06-30,981.277
2006-07-03,983.502
2006-07-04,989.593
2006-07-05,972.627
2006-07-06,964.505
2006-07-07,974.942
2006-07-10,989.861
2006-07-11,982.544
2006-07-12,958.67
2006-07-13,951.762
2006-07-14,923.715
2006-07-17,917.406
2006-07-18,887.804
2006-07-19,891.939
2006-07-20,927.096
2006-07-21,927.47
2006-07-24,922.398
2006-07-25,933.744
2006-07-26,923.824
2006-07-27,948.524
2006-07-28,968.738
2006-07-31,978.719
2006-08-01,964.915
2006-08-02,970.534
2006-08-03,966.158
2006-08-04,976.397
2006-08-07,947.746
2006-08-08,961.428
2006-08-09,970.111
2006-08-10,970.24
2006-08-11,960.21
2006-08-14,973.314
2006-08-15,979.946
2006-08-16,996.933
2006-08-17,1000.894
2006-08-18,1004.914
2006-08-21,992.191
2006-08-22,998.567
2006-08-23,997.617
2006-08-24,987.263
2006-08-25,976.008
2006-08-28,964.565
2006-08-29,977.715
2006-08-30,972.978
2006-08-31,984.545
2006-09-01,985.343
2006-09-04,1006.103
2006-09-05,1005.104
2006-09-06,992.727
2006-09-07,977.84
2006-09-08,979.036
2006-09-11,956.282
2006-09-12,951.147
2006-09-13,951.541
2006-09-14,959.353
2006-09-15,955.659
2006-09-18,952.258
2006-09-19,960.176
2006-09-20,941.638
2006-09-21,951.049
2006-09-22,946.061
2006-09-25,939.012
2006-09-26,932.441
2006-09-27,956.556
2006-09-28,958.967
2006-09-29,964.329
2006-10-02,974.379
2006-10-03,968.068
2006-10-04,958.473
2006-10-05,978.508
2006-10-06,971.537
2006-10-09,970.232
2006-10-10,968.227
2006-10-11,960.596
2006-10-12,954.564
2006-10-13,961.042
2006-10-16,979.863
2006-10-17,979.669
2006-10-18,976.234
2006-10-19,976.754
2006-10-20,975.947
2006-10-23,982.627
2006-10-24,984.429
2006-10-25,981.254
2006-10-26,994.427
2006-10-27,992.759
2006-10-30,975.434
2006-10-31,975.106
2006-11-01,980.527
2006-11-02,975.822
2006-11-03,967.887
2006-11-06,960.943
2006-11-07,967.556
2006-11-08,949.088
2006-11-09,937.65
2006-11-10,939.175
2006-11-13,929.167
2006-11-14,951.407
2006-11-15,946.925
2006-11-16,937.853
2006-11-17,936.342
2006-11-20,910.567
2006-11-21,913.84
2006-11-22,936.631
2006-11-23,940.421
2006-11-24,930.504
2006-11-27,938.537
2006-11-28,939.053
2006-11-29,955.365
2006-11-30,974.071
2006-12-01,979.532
2006-12-04,977.288
2006-12-05,972.936
2006-12-06,983.242
2006-12-07,987.46
2006-12-08,981.223
2006-12-11,973.202
2006-12-12,979.706
2006-12-13,978.272
2006-12-14,983.665
2006-12-15,988.736
2006-12-18,988.559
2006-12-19,975.486
2006-12-20,983.936
2006-12-21,984.977
2006-12-22,981.242
2006-12-25,978.066
2006-12-26,980.014
2006-12-27,984.054
2006-12-28,982.045
2006-12-29,981.066
2007-01-01,981.066
2007-01-02,983.79
2007-01-03,979.34
2007-01-04,991.359
2007-01-05,985.787
2007-01-08,986.951
2007-01-09,990.341
2007-01-10,972.867
2007-01-11,960.343
2007-01-12,978.691
2007-01-15,988.899
2007-01-16,986.045
2007-01-17,991.411
2007-01-18,986.985
2007-01-19,983.528
2007-01-22,992.232
2007-01-23,991.211
2007-01-24,995.043
2007-01-25,993.84
2007-01-26,984.185
2007-01-29,981.311
2007-01-30,983.669
2007-01-31,984.778
2007-02-01,994.739
2007-02-02,988.657
2007-02-05,980.354
2007-02-06,981.08
2007-02-07,975.255
2007-02-08,968.21
2007-02-09,977.504
2007-02-12,976.622
2007-02-13,987.659
2007-02-14,999.81
2007-02-15,1018.779
2007-02-16,1020.102
2007-02-19,1019.955
2007-02-20,1015.97
2007-02-21,1012.354
2007-02-22,1018.696
2007-02-23,1026.736
2007-02-26,1027.694
2007-02-27,1038.458
2007-02-28,1009.194
2007-03-01,1005.73
2007-03-02,999.201
2007-03-05,977.161
2007-03-06,988.797
2007-03-07,982.803
2007-03-08,992.764
2007-03-09,994.701
2007-03-12,1005.195
2007-03-13,1002.036
2007-03-14,977.49
2007-03-15,978.08
2007-03-16,970.372
2007-03-19,972.853
2007-03-20,985.802
2007-03-21,981.577
2007-03-22,995.672
2007-03-23,1002.089
2007-03-26,1001.156
2007-03-27,994.991
2007-03-28,996.919
2007-03-29,984.48
2007-03-30,986.703
2007-04-02,972.763
2007-04-03,981.396
2007-04-04,998.707
2007-04-05,994.608
2007-04-06,994.74
2007-04-09,1000.568
2007-04-10,1001.142
2007-04-11,1000.444
2007-04-12,994.267
2007-04-13,983.078
2007-04-16,989.922
2007-04-17,987.443
2007-04-18,1002.441
2007-04-19,987.119
2007-04-20,984.342
2007-04-23,983.519
2007-04-24,985.498
2007-04-25,974.119
2007-04-26,978.152
2007-04-27,973.061
2007-04-30,972.823
2007-05-01,965.206
2007-05-02,969.517
2007-05-03,967.744
2007-05-04,968.63
2007-05-07,989.942
2007-05-08,993.92
2007-05-09,1002.086
2007-05-10,993.014
2007-05-11,987.054
2007-05-14,988.706
2007-05-15,979.905
2007-05-16,974.807
2007-05-17,968.789
2007-05-18,965.146
2007-05-21,970.43
2007-05-22,988.159
2007-05-23,996.522
2007-05-24,995.674
2007-05-25,982.672
2007-05-28,985.389
2007-05-29,992.65
2007-05-30,989.835
2007-05-31,1000.0
2007-06-01,1004.343
2007-06-04,1009.987
2007-06-05,1012.741
2007-06-06,1016.242
2007-06-07,1013.973
2007-06-08,1001.127
2007-06-11,1003.202
2007-06-12,998.586
2007-06-13,992.564
2007-06-14,992.956
2007-06-15,995.337
2007-06-18,1004.858
2007-06-19,1006.727
2007-06-20,1004.406
2007-06-21,1008.104
2007-06-22,998.719
2007-06-25,995.207
2007-06-26,1000.573
2007-06-27,989.487
2007-06-28,987.557
2007-06-29,997.158
2007-07-02,1011.333
2007-07-03,1011.768
2007-07-04,1012.421
2007-07-05,1013.775
2007-07-06,1007.063
2007-07-09,1012.273
2007-07-10,1020.218
2007-07-11,1010.065
2007-07-12,1001.931
2007-07-13,1017.552
2007-07-16,1018.969
2007-07-17,1014.596
2007-07-18,1007.757
2007-07-19,1014.075
2007-07-20,1028.375
2007-07-23,1018.418
2007-07-24,1028.942
2007-07-25,1025.317
2007-07-26,1025.238
2007-07-27,1005.258
2007-07-30,1015.107
2007-07-31,1008.595
2007-08-01,987.751
2007-08-02,986.732
2007-08-03,997.145
2007-08-06,998.027
2007-08-07,989.318
2007-08-08,986.405
2007-08-09,1002.891
2007-08-10,979.737
2007-08-13,973.397
2007-08-14,979.205
2007-08-15,959.101
2007-08-16,964.227
2007-08-17,908.204
2007-08-20,930.211
2007-08-21,951.085
2007-08-22,945.612
2007-08-23,966.871
2007-08-24,967.041
2007-08-27,966.906
2007-08-28,974.588
2007-08-29,955.749
2007-08-30,958.027
2007-08-31,982.435
2007-09-03,979.599
2007-09-04,969.046
2007-09-05,960.365
2007-09-06,963.892
2007-09-07,967.727
2007-09-10,946.273
2007-09-11,945.285
2007-09-12,942.115
2007-09-13,925.147
2007-09-14,945.53
2007-09-17,945.941
2007-09-18,919.418
2007-09-19,955.249
2007-09-20,966.882
2007-09-21,952.526
2007-09-24,956.172
2007-09-25,975.964
2007-09-26,972.268
2007-09-27,1001.986
2007-09-28,1008.79
2007-10-01,999.639
2007-10-02,1016.404
2007-10-03,1024.718
2007-10-04,1023.569
2007-10-05,1019.902
2007-10-08,1012.268
2007-10-09,1020.378
2007-10-10,1020.444
2007-10-11,1029.508
2007-10-12,1016.53
2007-10-15,1018.932
2007-10-16,1006.928
2007-10-17,991.151
2007-10-18,1008.868
2007-10-19,997.292
2007-10-22,984.398
2007-10-23,983.988
2007-10-24,986.337
2007-10-25,971.891
2007-10-26,990.854
2007-10-29,1005.42
2007-10-30,1004.32
2007-10-31,1004.217
2007-11-01,1018.302
2007-11-02,998.69
2007-11-05,985.797
2007-11-06,985.359
2007-11-07,981.462
2007-11-08,961.625
2007-11-09,963.192
2007-11-12,949.58
2007-11-13,941.954
2007-11-14,961.573
2007-11-15,963.966
2007-11-16,948.05
2007-11-19,944.239
2007-11-20,957.779
2007-11-21,948.527
2007-11-22,947.116
2007-11-23,951.983
2007-11-26,970.762
2007-11-27,972.613
2007-11-28,959.068
2007-11-29,988.456
2007-11-30,988.944
2007-12-03,990.115
2007-12-04,985.014
2007-12-05,978.793
2007-12-06,992.156
2007-12-07,996.27
2007-12-10,992.524
2007-12-11,1000.271
2007-12-12,986.65
2007-12-13,963.493
2007-12-14,946.254
2007-12-17,929.374
2007-12-18,924.062
2007-12-19,915.958
2007-12-20,920.993
2007-12-21,924.32
2007-12-24,920.522
2007-12-25,943.172
2007-12-26,952.047
2007-12-27,947.291
2007-12-28,942.045
2007-12-31,953.851
2008-01-01,953.851
2008-01-02,970.884
2008-01-03,973.012
2008-01-04,940.969
2008-01-07,919.758
2008-01-08,919.412
2008-01-09,934.067
2008-01-10,918.876
2008-01-11,904.872
2008-01-14,913.334
2008-01-15,905.699
2008-01-16,867.808
2008-01-17,886.286
2008-01-18,897.212
2008-01-21,876.171
2008-01-22,816.89
2008-01-23,844.766
2008-01-24,859.672
2008-01-25,892.697
2008-01-28,853.082
2008-01-29,878.304
2008-01-30,867.866
2008-01-31,891.075
2008-02-01,887.197
2008-02-04,899.493
2008-02-05,891.119
2008-02-06,851.097
2008-02-07,856.198
2008-02-08,833.479
2008-02-11,838.905
2008-02-12,834.936
2008-02-13,833.097
2008-02-14,869.189
2008-02-15,873.117
2008-02-18,870.306
2008-02-19,882.162
2008-02-20,848.937
2008-02-21,877.828
2008-02-22,873.508
2008-02-25,890.195
2008-02-26,893.875
2008-02-27,912.463
2008-02-28,909.414
2008-02-29,900.647
2008-03-03,864.165
2008-03-04,868.54
2008-03-05,860.044
2008-03-06,884.286
2008-03-07,851.905
2008-03-10,839.384
2008-03-11,840.934
2008-03-12,856.858
2008-03-13,841.87
2008-03-14,830.531
2008-03-17,824.903
2008-03-18,822.64
2008-03-19,838.99
2008-03-20,843.789
2008-03-21,854.953
2008-03-24,839.613
2008-03-25,863.694
2008-03-26,876.275
2008-03-27,862.15
2008-03-28,879.694
2008-03-31,858.449
2008-04-01,851.666
2008-04-02,886.879
2008-04-03,902.638
2008-04-04,902.436
2008-04-07,910.486
2008-04-08,891.333
2008-04-09,878.58
2008-04-10,881.739
2008-04-11,904.295
2008-04-14,881.772
2008-04-15,880.701
2008-04-16,894.2
2008-04-17,902.305
2008-04-18,894.597
2008-04-21,932.516
2008-04-22,913.622
2008-04-23,913.854
2008-04-24,905.62
2008-04-25,927.202
2008-04-28,934.058
2008-04-29,944.179
2008-04-30,932.623
2008-05-01,933.058
2008-05-02,946.714
2008-05-05,947.974
2008-05-06,954.691
2008-05-07,950.841
2008-05-08,950.652
2008-05-09,932.174
2008-05-12,933.72
2008-05-13,942.086
2008-05-14,941.667
2008-05-15,959.182
2008-05-16,968.203
2008-05-19,973.146
2008-05-20,980.032
2008-05-21,966.323
2008-05-22,963.77
2008-05-23,965.833
2008-05-26,943.926
2008-05-27,954.52
2008-05-28,937.857
2008-05-29,955.771
2008-05-30,968.787
2008-06-02,992.329
2008-06-03,975.147
2008-06-04,990.723
2008-06-05,969.403
2008-06-06,982.128
2008-06-09,954.414
2008-06-10,931.835
2008-06-11,941.116
2008-06-12,911.164
2008-06-13,919.688
2008-06-16,941.27
2008-06-17,942.435
2008-06-18,949.852
2008-06-19,927.397
2008-06-20,917.539
2008-06-23,907.052
2008-06-24,910.906
2008-06-25,903.927
2008-06-26,912.607
2008-06-27,900.62
2008-06-30,899.548
2008-07-01,896.066
2008-07-02,883.458
2008-07-03,879.162
2008-07-04,878.386
2008-07-07,882.519
2008-07-08,861.984
2008-07-09,863.523
2008-07-10,869.841
2008-07-11,875.131
2008-07-14,871.957
2008-07-15,867.224
2008-07-16,860.201
2008-07-17,865.286
2008-07-18,846.543
2008-07-21,845.593
2008-07-22,870.463
2008-07-23,875.489
2008-07-24,892.187
2008-07-25,861.612
2008-07-28,866.504
2008-07-29,850.923
2008-07-30,862.736
2008-07-31,860.714
2008-08-01,843.105
2008-08-04,821.511
2008-08-05,820.831
2008-08-06,830.902
2008-08-07,816.425
2008-08-08,811.072
2008-08-11,826.754
2008-08-12,822.597
2008-08-13,811.37
2008-08-14,800.554
2008-08-15,797.229
2008-08-18,809.551
2008-08-19,795.041
2008-08-20,793.378
2008-08-21,799.331
2008-08-22,781.461
2008-08-25,799.817
2008-08-26,789.476
2008-08-27,786.059
2008-08-28,782.134
2008-08-29,812.85
2008-09-01,801.3
2008-09-02,783.434
2008-09-03,785.685
2008-09-04,773.371
2008-09-05,761.491
2008-09-08,786.565
2008-09-09,770.404
2008-09-10,765.706
2008-09-11,752.495
2008-09-12,759.96
2008-09-15,767.184
2008-09-16,729.088
2008-09-17,736.213
2008-09-18,712.364
2008-09-19,745.339
2008-09-22,761.484
2008-09-23,769.046
2008-09-24,764.649
2008-09-25,755.566
2008-09-26,752.386
2008-09-29,748.328
2008-09-30,707.489
2008-10-01,720.794
2008-10-02,704.079
2008-10-03,682.323
2008-10-06,678.707
2008-10-07,658.42
2008-10-08,615.603
2008-10-09,620.487
2008-10-10,584.948
2008-10-13,578.942
2008-10-14,651.093
2008-10-15,653.748
2008-10-16,589.953
2008-10-17,596.117
2008-10-20,619.135
2008-10-21,644.554
2008-10-22,608.016
2008-10-23,598.516
2008-10-24,570.419
2008-10-27,526.544
2008-10-28,533.558
2008-10-29,555.475
2008-10-30,606.223
2008-10-31,582.976
2008-11-03,579.472
2008-11-04,605.108
2008-11-05,650.848
2008-11-06,616.581
2008-11-07,596.04
2008-11-10,617.916
2008-11-11,604.035
2008-11-12,604.164
2008-11-13,571.029
2008-11-14,572.683
2008-11-17,576.009
2008-11-18,554.609
2008-11-19,545.55
2008-11-20,517.957
2008-11-21,537.53
2008-11-24,529.471
2008-11-25,554.704
2008-11-26,548.488
2008-11-27,555.826
2008-11-28,557.766
2008-12-01,561.082
2008-12-02,535.921
2008-12-03,547.856
2008-12-04,541.06
2008-12-05,545.557
2008-12-08,559.004
2008-12-09,563.017
2008-12-10,572.096
2008-12-11,583.993
2008-12-12,563.993
2008-12-15,590.488
2008-12-16,580.954
2008-12-17,607.069
2008-12-18,599.456
2008-12-19,596.795
2008-12-22,601.164
2008-12-23,599.936
2008-12-24,587.02
2008-12-25,591.526
2008-12-26,597.912
2008-12-29,605.296
2008-12-30,608.059
2008-12-31,604.906
2009-01-01,604.906
2009-01-02,602.745
2009-01-05,603.62
2009-01-06,594.188
2009-01-07,611.172
2009-01-08,601.156
2009-01-09,603.739
2009-01-12,610.541
2009-01-13,579.702
2009-01-14,586.267
2009-01-15,562.777
2009-01-16,569.346
2009-01-19,569.76
2009-01-20,559.782
2009-01-21,561.629
2009-01-22,564.709
2009-01-23,540.777
2009-01-26,535.116
2009-01-27,566.885
2009-01-28,559.773
2009-01-29,571.388
2009-01-30,551.124
2009-02-02,534.409
2009-02-03,537.518
2009-02-04,545.884
2009-02-05,536.4
2009-02-06,531.925
2009-02-09,521.235
2009-02-10,524.922
2009-02-11,530.096
2009-02-12,515.786
2009-02-13,510.982
2009-02-16,516.56
2009-02-17,502.664
2009-02-18,488.815
2009-02-19,485.744
2009-02-20,476.165
2009-02-23,473.454
2009-02-24,459.556
2009-02-25,468.557
2009-02-26,459.861
2009-02-27,474.573
2009-03-02,459.691
2009-03-03,449.63
2009-03-04,448.09
2009-03-05,457.293
2009-03-06,447.519
2009-03-09,434.695
2009-03-10,433.465
2009-03-11,450.013
2009-03-12,434.309
2009-03-13,449.229
2009-03-16,458.581
2009-03-17,469.318
2009-03-18,476.905
2009-03-19,499.507
2009-03-20,487.382
2009-03-23,498.57
2009-03-24,509.784
2009-03-25,512.676
2009-03-26,520.025
2009-03-27,519.947
2009-03-30,502.637
2009-03-31,482.15
2009-04-01,492.216
2009-04-02,510.293
2009-04-03,511.032
2009-04-06,506.406
2009-04-07,507.508
2009-04-08,499.368
2009-04-09,514.719
2009-04-10,513.78
2009-04-13,510.83
2009-04-14,513.255
2009-04-15,505.496
2009-04-16,505.675
2009-04-17,513.402
2009-04-20,515.11
2009-04-21,506.934
2009-04-22,508.545
2009-04-23,514.459
2009-04-24,511.312
2009-04-27,517.821
2009-04-28,506.299
2009-04-29,504.237
2009-04-30,513.92
2009-05-01,516.836
2009-05-04,516.524
2009-05-05,519.267
2009-05-06,520.056
2009-05-07,542.689
2009-05-08,550.968
2009-05-11,564.144
2009-05-12,560.372
2009-05-13,566.054
2009-05-14,551.695
2009-05-15,565.618
2009-05-18,546.332
2009-05-19,557.462
2009-05-20,564.06
2009-05-21,564.417
2009-05-22,559.506
2009-05-25,562.232
2009-05-26,563.042
2009-05-27,567.579
2009-05-28,557.342
2009-05-29,567.621
2009-06-01,567.999
2009-06-02,572.016
2009-06-03,575.448
2009-06-04,569.373
2009-06-05,563.384
2009-06-08,564.895
2009-06-09,566.347
2009-06-10,573.287
2009-06-11,575.923
2009-06-12,580.007
2009-06-15,578.248
2009-06-16,567.903
2009-06-17,577.103
2009-06-18,564.884
2009-06-19,568.657
2009-06-22,573.256
2009-06-23,563.505
2009-06-24,562.875
2009-06-25,568.661
2009-06-26,579.209
2009-06-29,571.399
2009-06-30,575.379
2009-07-01,573.697
2009-07-02,575.457
2009-07-03,573.809
2009-07-06,575.245
2009-07-07,571.087
2009-07-08,563.803
2009-07-09,563.648
2009-07-10,565.373
2009-07-13,552.31
2009-07-14,559.537
2009-07-15,553.811
2009-07-16,558.858
2009-07-17,560.024
2009-07-20,557.27
2009-07-21,575.948
2009-07-22,579.917
2009-07-23,574.525
2009-07-24,584.107
2009-07-27,585.251
2009-07-28,590.836
2009-07-29,588.471
2009-07-30,591.953
2009-07-31,603.167
2009-08-03,607.588
2009-08-04,606.565
2009-08-05,602.709
2009-08-06,605.083
2009-08-07,593.672
2009-08-10,601.012
2009-08-11,611.578
2009-08-12,601.162
2009-08-13,610.276
2009-08-14,619.403
2009-08-17,603.229
2009-08-18,601.065
2009-08-19,602.37
2009-08-20,608.35
2009-08-21,599.528
2009-08-24,613.208
2009-08-25,613.844
2009-08-26,621.156
2009-08-27,619.487
2009-08-28,623.549
2009-08-31,626.751
2009-09-01,627.031
2009-09-02,619.679
2009-09-03,614.817
2009-09-04,608.128
2009-09-07,614.994
2009-09-08,623.892
2009-09-09,622.866
2009-09-10,634.434
2009-09-11,638.556
2009-09-14,626.119
2009-09-15,621.435
2009-09-16,623.916
2009-09-17,630.769
2009-09-18,629.915
2009-09-21,623.666
2009-09-22,631.124
2009-09-23,629.466
2009-09-24,641.38
2009-09-25,635.003
2009-09-28,623.572
2009-09-29,618.986
2009-09-30,629.215
2009-10-01,619.105
2009-10-02,606.537
2009-10-05,596.636
2009-10-06,606.508
2009-10-07,612.559
2009-10-08,618.861
2009-10-09,620.964
2009-10-12,618.922
2009-10-13,620.996
2009-10-14,620.179
2009-10-15,621.48
2009-10-16,616.01
2009-10-19,622.401
2009-10-20,626.579
2009-10-21,623.579
2009-10-22,617.283
2009-10-23,610.14
2009-10-26,615.639
2009-10-27,603.853
2009-10-28,604.398
2009-10-29,596.447
2009-10-30,611.163
2009-11-02,598.944
2009-11-03,599.994
2009-11-04,597.514
2009-11-05,593.989
2009-11-06,600.126
2009-11-09,600.22
2009-11-10,602.673
2009-11-11,602.063
2009-11-12,595.818
2009-11-13,600.149
2009-11-16,599.541
2009-11-17,596.873
2009-11-18,594.1
2009-11-19,588.421
2009-11-20,586.601
2009-11-23,586.568
2009-11-24,584.293
2009-11-25,594.244
2009-11-26,597.793
2009-11-27,581.762
2009-11-30,606.448
2009-12-01,616.714
2009-12-02,614.402
2009-12-03,632.303
2009-12-04,622.861
2009-12-07,633.862
2009-12-08,641.797
2009-12-09,637.574
2009-12-10,625.278
2009-12-11,629.131
2009-12-14,635.742
2009-12-15,626.879
2009-12-16,634.456
2009-12-17,628.913
2009-12-18,623.456
2009-12-21,620.735
2009-12-22,624.937
2009-12-23,627.398
2009-12-24,634.605
2009-12-25,632.086
2009-12-28,638.507
2009-12-29,638.025
2009-12-30,626.71
2009-12-31,623.917
2010-01-01,623.917
2010-01-04,635.597
2010-01-05,643.51
2010-01-06,640.452
2010-01-07,634.767
2010-01-08,642.795
2010-01-11,649.927
2010-01-12,667.497
2010-01-13,656.643
2010-01-14,667.714
2010-01-15,674.175
2010-01-18,667.844
2010-01-19,658.244
2010-01-20,654.042
2010-01-21,663.309
2010-01-22,659.195
2010-01-25,654.519
2010-01-26,646.101
2010-01-27,641.494
2010-01-28,645.83
2010-01-29,631.123
2010-02-01,628.776
2010-02-02,642.361
2010-02-03,641.116
2010-02-04,643.049
2010-02-05,633.829
2010-02-08,627.303
2010-02-09,624.439
2010-02-10,623.84
2010-02-11,624.257
2010-02-12,628.296
2010-02-15,622.496
2010-02-16,622.421
2010-02-17,635.331
2010-02-18,634.263
2010-02-19,615.325
2010-02-22,637.486
2010-02-23,641.959
2010-02-24,635.166
2010-02-25,637.317
2010-02-26,639.388
2010-03-01,638.487
2010-03-02,644.367
2010-03-03,649.642
2010-03-04,639.509
2010-03-05,639.517
2010-03-08,654.165
2010-03-09,656.767
2010-03-10,649.566
2010-03-11,655.677
2010-03-12,659.337
2010-03-15,662.115
2010-03-16,660.705
2010-03-17,668.305
2010-03-18,661.397
2010-03-19,667.677
2010-03-22,671.2
2010-03-23,668.859
2010-03-24,659.293
2010-03-25,653.654
2010-03-26,665.474
2010-03-29,669.406
2010-03-30,675.855
2010-03-31,672.028
2010-04-01,673.997
2010-04-02,676.6
2010-04-05,678.413
2010-04-06,677.304
2010-04-07,680.709
2010-04-08,675.687
2010-04-09,676.417
2010-04-12,679.013
2010-04-13,674.941
2010-04-14,675.757
2010-04-15,683.837
2010-04-16,681.199
2010-04-19,669.872
2010-04-20,664.108
2010-04-21,673.699
2010-04-22,667.245
2010-04-23,658.855
2010-04-26,674.495
2010-04-27,683.243
2010-04-28,664.211
2010-04-29,663.118
2010-04-30,672.532
2010-05-03,668.974
2010-05-04,668.938
2010-05-05,669.931
2010-05-06,655.045
2010-05-07,654.519
2010-05-10,647.016
2010-05-11,641.834
2010-05-12,639.057
2010-05-13,655.788
2010-05-14,649.422
2010-05-17,633.679
2010-05-18,630.987
2010-05-19,636.247
2010-05-20,637.181
2010-05-21,621.71
2010-05-24,616.965
2010-05-25,605.205
2010-05-26,599.854
2010-05-27,607.396
2010-05-28,613.107
2010-05-31,612.553
2010-06-01,608.738
2010-06-02,594.931
2010-06-03,612.623
2010-06-04,615.634
2010-06-07,592.343
2010-06-08,597.169
2010-06-09,587.683
2010-06-10,594.212
2010-06-11,599.097
2010-06-14,609.188
2010-06-15,612.825
2010-06-16,623.561
2010-06-17,622.207
2010-06-18,618.988
2010-06-21,631.04
2010-06-22,626.18
2010-06-23,618.634
2010-06-24,623.48
2010-06-25,612.082
2010-06-28,609.581
2010-06-29,607.614
2010-06-30,597.674
2010-07-01,595.669
2010-07-02,592.935
2010-07-05,597.021
2010-07-06,607.841
2010-07-07,604.127
2010-07-08,611.993
2010-07-09,613.43
2010-07-12,613.852
2010-07-13,615.275
2010-07-14,627.01
2010-07-15,624.308
2010-07-16,616.274
2010-07-19,614.426
2010-07-20,605.279
2010-07-21,602.686
2010-07-22,599.687
2010-07-23,613.335
2010-07-26,618.147
2010-07-27,613.413
2010-07-28,631.966
2010-07-29,635.382
2010-07-30,629.01
2010-08-02,633.157
2010-08-03,643.182
2010-08-04,625.871
2010-08-05,639.707
2010-08-06,647.637
2010-08-09,638.11
2010-08-10,635.488
2010-08-11,623.056
2010-08-12,613.566
2010-08-13,612.706
2010-08-16,615.964
2010-08-17,611.789
2010-08-18,619.483
2010-08-19,630.809
2010-08-20,615.02
2010-08-23,613.504
2010-08-24,615.621
2010-08-25,601.39
2010-08-26,605.93
2010-08-27,609.701
