Date,AUSTRALIA IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,622.787
2005-11-09,618.694
2005-11-10,617.928
2005-11-11,624.502
2005-11-14,623.466
2005-11-15,625.678
2005-11-16,629.869
2005-11-17,635.167
2005-11-18,636.508
2005-11-21,638.214
2005-11-22,633.463
2005-11-23,637.436
2005-11-24,643.587
2005-11-25,638.178
2005-11-28,641.173
2005-11-29,641.451
2005-11-30,642.148
2005-12-01,634.588
2005-12-02,643.197
2005-12-05,646.584
2005-12-06,649.384
2005-12-07,644.053
2005-12-08,638.554
2005-12-09,639.03
2005-12-12,647.16
2005-12-13,644.213
2005-12-14,652.0
2005-12-15,645.771
2005-12-16,644.555
2005-12-19,645.344
2005-12-20,640.671
2005-12-21,644.445
2005-12-22,641.627
2005-12-23,641.548
2005-12-26,641.548
2005-12-27,639.963
2005-12-28,648.336
2005-12-29,650.131
2005-12-30,650.651
2006-01-02,650.651
2006-01-03,653.036
2006-01-04,664.755
2006-01-05,667.803
2006-01-06,669.84
2006-01-09,672.593
2006-01-10,670.306
2006-01-11,677.659
2006-01-12,674.147
2006-01-13,675.017
2006-01-16,674.34
2006-01-17,674.652
2006-01-18,663.42
2006-01-19,667.635
2006-01-20,670.747
2006-01-23,668.669
2006-01-24,667.658
2006-01-25,674.822
2006-01-26,676.751
2006-01-27,679.271
2006-01-30,677.875
2006-01-31,687.789
2006-02-01,692.781
2006-02-02,684.062
2006-02-03,676.858
2006-02-06,678.131
2006-02-07,675.988
2006-02-08,668.356
2006-02-09,672.664
2006-02-10,669.009
2006-02-13,667.001
2006-02-14,672.295
2006-02-15,672.196
2006-02-16,667.989
2006-02-17,665.98
2006-02-20,672.953
2006-02-21,676.105
2006-02-22,674.28
2006-02-23,681.83
2006-02-24,683.345
2006-02-27,685.498
2006-02-28,691.719
2006-03-01,682.536
2006-03-02,691.778
2006-03-03,686.747
2006-03-06,687.584
2006-03-07,679.549
2006-03-08,680.288
2006-03-09,684.37
2006-03-10,678.963
2006-03-13,685.737
2006-03-14,687.889
2006-03-15,689.363
2006-03-16,686.452
2006-03-17,678.342
2006-03-20,675.255
2006-03-21,668.251
2006-03-22,674.497
2006-03-23,671.874
2006-03-24,668.873
2006-03-27,668.748
2006-03-28,671.095
2006-03-29,666.787
2006-03-30,677.829
2006-03-31,675.942
2006-04-03,684.544
2006-04-04,681.927
2006-04-05,695.119
2006-04-06,700.051
2006-04-07,697.932
2006-04-10,692.68
2006-04-11,698.65
2006-04-12,693.75
2006-04-13,686.275
2006-04-14,686.275
2006-04-17,698.284
2006-04-18,704.244
2006-04-19,712.771
2006-04-20,704.653
2006-04-21,711.863
2006-04-24,710.576
2006-04-25,712.87
2006-04-26,728.027
2006-04-27,731.98
2006-04-28,731.833
2006-05-01,737.247
2006-05-02,733.538
2006-05-03,737.691
2006-05-04,731.984
2006-05-05,737.036
2006-05-08,742.288
2006-05-09,748.58
2006-05-10,750.125
2006-05-11,751.494
2006-05-12,745.494
2006-05-15,727.584
2006-05-16,733.707
2006-05-17,727.337
2006-05-18,720.848
2006-05-19,706.13
2006-05-22,697.937
2006-05-23,702.276
2006-05-24,696.432
2006-05-25,694.175
2006-05-26,701.751
2006-05-29,709.1
2006-05-30,712.471
2006-05-31,691.414
2006-06-01,695.246
2006-06-02,704.779
2006-06-05,708.895
2006-06-06,690.569
2006-06-07,688.939
2006-06-08,678.997
2006-06-09,698.307
2006-06-12,695.886
2006-06-13,675.895
2006-06-14,674.612
2006-06-15,673.474
2006-06-16,681.165
2006-06-19,673.228
2006-06-20,670.655
2006-06-21,674.258
2006-06-22,682.969
2006-06-23,678.496
2006-06-26,678.085
2006-06-27,684.302
2006-06-28,675.524
2006-06-29,683.085
2006-06-30,700.152
2006-07-03,701.425
2006-07-04,706.0
2006-07-05,701.183
2006-07-06,710.818
2006-07-07,717.179
2006-07-10,714.584
2006-07-11,713.205
2006-07-12,712.883
2006-07-13,709.314
2006-07-14,693.528
2006-07-17,687.136
2006-07-18,684.02
2006-07-19,681.706
2006-07-20,697.576
2006-07-21,699.093
2006-07-24,697.753
2006-07-25,704.952
2006-07-26,702.3
2006-07-27,717.748
2006-07-28,713.579
2006-07-31,718.006
2006-08-01,714.846
2006-08-02,713.719
2006-08-03,718.483
2006-08-04,719.265
2006-08-07,718.91
2006-08-08,725.284
2006-08-09,724.038
2006-08-10,726.023
2006-08-11,726.707
2006-08-14,723.949
2006-08-15,726.055
2006-08-16,733.375
2006-08-17,737.242
2006-08-18,730.013
2006-08-21,736.71
2006-08-22,736.261
2006-08-23,736.959
2006-08-24,724.515
2006-08-25,721.489
2006-08-28,724.282
2006-08-29,733.897
2006-08-30,740.334
2006-08-31,745.744
2006-09-01,744.855
2006-09-04,756.746
2006-09-05,756.879
2006-09-06,748.812
2006-09-07,742.925
2006-09-08,740.311
2006-09-11,730.838
2006-09-12,734.498
2006-09-13,737.223
2006-09-14,744.814
2006-09-15,739.147
2006-09-18,746.459
2006-09-19,747.346
2006-09-20,737.185
2006-09-21,737.175
2006-09-22,728.92
2006-09-25,728.63
2006-09-26,730.735
2006-09-27,741.387
2006-09-28,740.209
2006-09-29,744.678
2006-10-02,749.266
2006-10-03,748.683
2006-10-04,746.353
2006-10-05,759.389
2006-10-06,756.102
2006-10-09,754.197
2006-10-10,757.688
2006-10-11,764.289
2006-10-12,766.273
2006-10-13,768.32
2006-10-16,771.303
2006-10-17,765.147
2006-10-18,771.648
2006-10-19,774.305
2006-10-20,779.511
2006-10-23,779.491
2006-10-24,777.233
2006-10-25,783.785
2006-10-26,791.508
2006-10-27,793.268
2006-10-30,794.628
2006-10-31,801.241
2006-11-01,807.328
2006-11-02,805.649
2006-11-03,806.909
2006-11-06,807.825
2006-11-07,818.675
2006-11-08,809.077
2006-11-09,800.553
2006-11-10,801.633
2006-11-13,800.757
2006-11-14,806.109
2006-11-15,805.205
2006-11-16,805.129
2006-11-17,808.536
2006-11-20,793.62
2006-11-21,802.665
2006-11-22,819.697
2006-11-23,824.848
2006-11-24,825.77
2006-11-27,825.306
2006-11-28,818.459
2006-11-29,831.973
2006-11-30,839.199
2006-12-01,833.194
2006-12-04,827.325
2006-12-05,821.28
2006-12-06,829.442
2006-12-07,833.14
2006-12-08,826.685
2006-12-11,828.084
2006-12-12,832.07
2006-12-13,835.386
2006-12-14,841.155
2006-12-15,838.309
2006-12-18,838.774
2006-12-19,840.617
2006-12-20,851.689
2006-12-21,848.801
2006-12-22,854.849
2006-12-25,854.849
2006-12-26,853.05
2006-12-27,860.758
2006-12-28,868.596
2006-12-29,870.035
2007-01-01,870.035
2007-01-02,877.117
2007-01-03,870.134
2007-01-04,857.55
2007-01-05,848.816
2007-01-08,841.556
2007-01-09,854.597
2007-01-10,841.007
2007-01-11,850.913
2007-01-12,861.948
2007-01-15,867.374
2007-01-16,865.911
2007-01-17,867.238
2007-01-18,873.712
2007-01-19,874.891
2007-01-22,882.041
2007-01-23,887.441
2007-01-24,876.903
2007-01-25,874.847
2007-01-26,868.553
2007-01-29,866.522
2007-01-30,876.088
2007-01-31,872.359
2007-02-01,879.667
2007-02-02,880.521
2007-02-05,880.584
2007-02-06,889.039
2007-02-07,892.251
2007-02-08,896.921
2007-02-09,894.004
2007-02-12,886.684
2007-02-13,893.36
2007-02-14,902.528
2007-02-15,906.869
2007-02-16,900.812
2007-02-19,910.658
2007-02-20,907.826
2007-02-21,908.975
2007-02-22,919.991
2007-02-23,920.165
2007-02-26,921.366
2007-02-27,912.477
2007-02-28,889.412
2007-03-01,881.72
2007-03-02,876.004
2007-03-05,848.02
2007-03-06,865.764
2007-03-07,876.38
2007-03-08,875.55
2007-03-09,882.377
2007-03-12,894.168
2007-03-13,893.75
2007-03-14,874.986
2007-03-15,893.854
2007-03-16,895.52
2007-03-19,903.758
2007-03-20,907.599
2007-03-21,902.782
2007-03-22,924.38
2007-03-23,922.02
2007-03-26,928.692
2007-03-27,921.887
2007-03-28,912.612
2007-03-29,920.179
2007-03-30,925.803
2007-04-02,925.628
2007-04-03,935.455
2007-04-04,950.567
2007-04-05,949.704
2007-04-06,949.704
2007-04-09,946.343
2007-04-10,967.804
2007-04-11,970.042
2007-04-12,974.341
2007-04-13,976.873
2007-04-16,986.798
2007-04-17,996.521
2007-04-18,1003.452
2007-04-19,991.83
2007-04-20,998.863
2007-04-23,995.024
2007-04-24,985.567
2007-04-25,992.589
2007-04-26,986.13
2007-04-27,985.397
2007-04-30,988.807
2007-05-01,981.767
2007-05-02,993.195
2007-05-03,992.799
2007-05-04,995.891
2007-05-07,1002.668
2007-05-08,999.714
2007-05-09,1001.793
2007-05-10,1009.477
2007-05-11,1001.273
2007-05-14,1009.649
2007-05-15,1003.174
2007-05-16,993.338
2007-05-17,997.328
2007-05-18,994.719
2007-05-21,997.978
2007-05-22,990.849
2007-05-23,999.189
2007-05-24,981.829
2007-05-25,979.201
2007-05-28,978.322
2007-05-29,986.566
2007-05-30,978.991
2007-05-31,1000.0
2007-06-01,1006.242
2007-06-04,1015.417
2007-06-05,1016.828
2007-06-06,1017.003
2007-06-07,1018.943
2007-06-08,1002.428
2007-06-11,999.992
2007-06-12,998.711
2007-06-13,989.233
2007-06-14,989.674
2007-06-15,998.8
2007-06-18,1004.768
2007-06-19,1013.137
2007-06-20,1022.125
2007-06-21,1020.551
2007-06-22,1021.664
2007-06-25,1016.722
2007-06-26,1013.113
2007-06-27,984.051
2007-06-28,1008.552
2007-06-29,1011.238
2007-07-02,1020.198
2007-07-03,1017.592
2007-07-04,1020.084
2007-07-05,1028.746
2007-07-06,1025.607
2007-07-09,1032.375
2007-07-10,1030.082
2007-07-11,1028.544
2007-07-12,1028.836
2007-07-13,1037.378
2007-07-16,1043.64
2007-07-17,1047.225
2007-07-18,1048.516
2007-07-19,1058.903
2007-07-20,1065.393
2007-07-23,1064.117
2007-07-24,1068.329
2007-07-25,1055.788
2007-07-26,1037.072
2007-07-27,987.921
2007-07-30,982.22
2007-07-31,990.506
2007-08-01,956.869
2007-08-02,975.3
2007-08-03,974.262
2007-08-06,960.33
2007-08-07,970.867
2007-08-08,996.795
2007-08-09,1000.517
2007-08-10,957.971
2007-08-13,970.59
2007-08-14,955.75
2007-08-15,917.365
2007-08-16,862.284
2007-08-17,864.537
2007-08-20,916.497
2007-08-21,924.382
2007-08-22,926.793
2007-08-23,961.597
2007-08-24,958.001
2007-08-27,977.42
2007-08-28,969.768
2007-08-29,951.698
2007-08-30,955.024
2007-08-31,965.438
2007-09-03,976.336
2007-09-04,986.683
2007-09-05,978.055
2007-09-06,978.516
2007-09-07,976.306
2007-09-10,962.111
2007-09-11,977.173
2007-09-12,984.95
2007-09-13,985.614
2007-09-14,1000.178
2007-09-17,989.097
2007-09-18,971.031
2007-09-19,1016.386
2007-09-20,1029.681
2007-09-21,1022.925
2007-09-24,1034.581
2007-09-25,1037.721
2007-09-26,1051.734
2007-09-27,1063.658
2007-09-28,1071.871
2007-10-01,1075.392
2007-10-02,1080.954
2007-10-03,1091.921
2007-10-04,1083.989
2007-10-05,1099.149
2007-10-08,1100.436
2007-10-09,1109.655
2007-10-10,1121.166
2007-10-11,1133.451
2007-10-12,1127.759
2007-10-15,1122.659
2007-10-16,1086.986
2007-10-17,1095.576
2007-10-18,1106.199
2007-10-19,1093.103
2007-10-22,1063.25
2007-10-23,1095.924
2007-10-24,1099.516
2007-10-25,1109.532
2007-10-26,1126.032
2007-10-29,1141.926
2007-10-30,1134.899
2007-10-31,1148.441
2007-11-01,1148.084
2007-11-02,1130.347
2007-11-05,1116.874
2007-11-06,1131.768
2007-11-07,1147.882
2007-11-08,1112.581
2007-11-09,1090.868
2007-11-12,1033.429
2007-11-13,1063.441
2007-11-14,1090.552
2007-11-15,1069.598
2007-11-16,1057.391
2007-11-19,1064.969
2007-11-20,1058.348
2007-11-21,1024.205
2007-11-22,1021.228
2007-11-23,1018.531
2007-11-26,1040.992
2007-11-27,1031.756
2007-11-28,1032.506
2007-11-29,1037.649
2007-11-30,1053.274
2007-12-03,1055.405
2007-12-04,1044.683
2007-12-05,1034.735
2007-12-06,1053.021
2007-12-07,1070.907
2007-12-10,1067.921
2007-12-11,1079.074
2007-12-12,1070.004
2007-12-13,1053.747
2007-12-14,1023.492
2007-12-17,975.477
2007-12-18,977.851
2007-12-19,973.602
2007-12-20,967.21
2007-12-21,995.84
2007-12-24,1005.023
2007-12-25,1005.023
2007-12-26,1007.734
2007-12-27,1010.523
2007-12-28,1007.371
2007-12-31,1010.663
2008-01-01,1010.663
2008-01-02,1013.5
2008-01-03,1002.101
2008-01-04,994.804
2008-01-07,967.141
2008-01-08,979.235
2008-01-09,969.859
2008-01-10,972.953
2008-01-11,962.112
2008-01-14,968.513
2008-01-15,953.849
2008-01-16,917.91
2008-01-17,929.653
2008-01-18,926.033
2008-01-21,883.264
2008-01-22,833.904
2008-01-23,855.583
2008-01-24,897.515
2008-01-25,947.277
2008-01-28,949.048
2008-01-29,925.322
2008-01-30,904.725
2008-01-31,914.412
2008-02-01,954.209
2008-02-04,959.485
2008-02-05,931.677
2008-02-06,903.884
2008-02-07,896.82
2008-02-08,917.72
2008-02-11,901.639
2008-02-12,919.005
2008-02-13,884.891
2008-02-14,915.538
2008-02-15,903.589
2008-02-18,900.309
2008-02-19,919.878
2008-02-20,885.086
2008-02-21,898.489
2008-02-22,890.849
2008-02-25,907.19
2008-02-26,927.365
2008-02-27,954.615
2008-02-28,938.006
2008-02-29,906.484
2008-03-03,877.324
2008-03-04,869.022
2008-03-05,868.759
2008-03-06,873.952
2008-03-07,840.028
2008-03-10,820.668
2008-03-11,834.092
2008-03-12,864.03
2008-03-13,847.66
2008-03-14,852.37
2008-03-17,806.633
2008-03-18,824.316
2008-03-19,860.817
2008-03-20,824.992
2008-03-21,824.992
2008-03-24,834.569
2008-03-25,881.71
2008-03-26,895.731
2008-03-27,890.238
2008-03-28,882.038
2008-03-31,879.064
2008-04-01,865.998
2008-04-02,904.933
2008-04-03,921.985
2008-04-04,925.162
2008-04-07,916.667
2008-04-08,910.625
2008-04-09,892.854
2008-04-10,877.905
2008-04-11,876.339
2008-04-14,852.161
2008-04-15,864.736
2008-04-16,889.976
2008-04-17,890.56
2008-04-18,871.587
2008-04-21,916.84
2008-04-22,914.571
2008-04-23,929.193
2008-04-24,908.616
2008-04-25,902.437
2008-04-28,920.577
2008-04-29,919.628
2008-04-30,929.45
2008-05-01,912.042
2008-05-02,940.024
2008-05-05,950.662
2008-05-06,940.347
2008-05-07,922.823
2008-05-08,939.123
2008-05-09,942.324
2008-05-12,962.832
2008-05-13,952.87
2008-05-14,945.965
2008-05-15,950.29
2008-05-16,968.663
2008-05-19,965.502
2008-05-20,964.415
2008-05-21,955.959
2008-05-22,945.359
2008-05-23,940.95
2008-05-26,933.1
2008-05-27,932.024
2008-05-28,932.52
2008-05-29,933.506
2008-05-30,930.689
2008-06-02,920.652
2008-06-03,899.722
2008-06-04,914.926
2008-06-05,915.324
2008-06-06,926.726
2008-06-09,918.771
2008-06-10,880.636
2008-06-11,890.529
2008-06-12,852.818
2008-06-13,859.333
2008-06-16,856.216
2008-06-17,863.9
2008-06-18,864.576
2008-06-19,847.698
2008-06-20,839.815
2008-06-23,833.898
2008-06-24,831.903
2008-06-25,832.767
2008-06-26,853.056
2008-06-27,840.473
2008-06-30,828.458
2008-07-01,801.611
2008-07-02,811.972
2008-07-03,816.696
2008-07-04,839.509
2008-07-07,819.468
2008-07-08,801.076
2008-07-09,819.965
2008-07-10,811.515
2008-07-11,809.976
2008-07-14,801.513
2008-07-15,785.519
2008-07-16,795.824
2008-07-17,821.27
2008-07-18,812.008
2008-07-21,847.343
2008-07-22,840.34
2008-07-23,866.167
2008-07-24,887.545
2008-07-25,838.572
2008-07-28,815.375
2008-07-29,790.087
2008-07-30,804.204
2008-07-31,801.706
2008-08-01,780.439
2008-08-04,780.216
2008-08-05,777.623
2008-08-06,801.705
2008-08-07,803.249
2008-08-08,785.455
2008-08-11,802.93
2008-08-12,797.453
2008-08-13,767.324
2008-08-14,761.284
2008-08-15,760.201
2008-08-18,763.78
2008-08-19,742.029
2008-08-20,747.462
2008-08-21,741.751
2008-08-22,736.441
2008-08-25,753.734
2008-08-26,741.507
2008-08-27,739.403
2008-08-28,752.127
2008-08-29,762.1
2008-09-01,753.219
2008-09-02,753.748
2008-09-03,753.133
2008-09-04,742.876
2008-09-05,703.823
2008-09-08,751.07
2008-09-09,729.689
2008-09-10,724.814
2008-09-11,695.904
2008-09-12,723.951
2008-09-15,695.6
2008-09-16,666.004
2008-09-17,658.906
2008-09-18,646.496
2008-09-19,715.65
2008-09-22,763.585
2008-09-23,743.374
2008-09-24,755.247
2008-09-25,747.611
2008-09-26,741.416
2008-09-29,715.748
2008-09-30,671.749
2008-10-01,699.867
2008-10-02,688.404
2008-10-03,688.648
2008-10-06,611.205
2008-10-07,625.94
2008-10-08,553.399
2008-10-09,567.519
2008-10-10,482.661
2008-10-13,528.341
2008-10-14,566.148
2008-10-15,557.285
2008-10-16,511.093
2008-10-17,529.348
2008-10-20,557.46
2008-10-21,567.532
2008-10-22,538.986
2008-10-23,512.232
2008-10-24,456.181
2008-10-27,442.438
2008-10-28,448.504
2008-10-29,481.921
2008-10-30,495.473
2008-10-31,493.123
2008-11-03,533.504
2008-11-04,551.091
2008-11-05,563.506
2008-11-06,524.813
2008-11-07,510.641
2008-11-10,519.423
2008-11-11,474.41
2008-11-12,465.055
2008-11-13,435.176
2008-11-14,447.671
2008-11-17,428.544
2008-11-18,419.789
2008-11-19,424.139
2008-11-20,388.41
2008-11-21,395.609
2008-11-24,411.685
2008-11-25,433.872
2008-11-26,428.11
2008-11-27,436.265
2008-11-28,445.672
2008-12-01,435.484
2008-12-02,417.753
2008-12-03,418.961
2008-12-04,422.457
2008-12-05,412.173
2008-12-08,445.938
2008-12-09,429.039
2008-12-10,432.15
2008-12-11,434.801
2008-12-12,420.82
2008-12-15,432.581
2008-12-16,430.598
2008-12-17,444.18
2008-12-18,452.453
2008-12-19,446.358
2008-12-22,438.253
2008-12-23,440.914
2008-12-24,447.823
2008-12-25,447.823
2008-12-26,446.35
2008-12-29,461.31
2008-12-30,461.417
2008-12-31,471.506
2009-01-01,471.506
2009-01-02,476.073
2009-01-05,476.659
2009-01-06,485.406
2009-01-07,491.677
2009-01-08,481.702
2009-01-09,480.669
2009-01-12,461.143
2009-01-13,444.007
2009-01-14,442.698
2009-01-15,421.685
2009-01-16,430.398
2009-01-19,431.82
2009-01-20,411.633
2009-01-21,398.467
2009-01-22,407.282
2009-01-23,386.444
2009-01-26,391.432
2009-01-27,400.414
2009-01-28,410.575
2009-01-29,409.511
2009-01-30,395.335
2009-02-02,389.04
2009-02-03,400.809
2009-02-04,393.383
2009-02-05,383.263
2009-02-06,397.765
2009-02-09,408.853
2009-02-10,399.201
2009-02-11,387.418
2009-02-12,389.333
2009-02-13,404.287
2009-02-16,392.545
2009-02-17,377.38
2009-02-18,370.494
2009-02-19,382.398
2009-02-20,374.324
2009-02-23,371.19
2009-02-24,367.686
2009-02-25,368.423
2009-02-26,376.138
2009-02-27,370.482
2009-03-02,355.101
2009-03-03,356.904
2009-03-04,351.037
2009-03-05,350.608
2009-03-06,343.068
2009-03-09,334.018
2009-03-10,348.95
2009-03-11,356.769
2009-03-12,357.332
2009-03-13,380.178
2009-03-16,387.259
2009-03-17,400.586
2009-03-18,405.088
2009-03-19,431.837
2009-03-20,422.93
2009-03-23,439.24
2009-03-24,443.913
2009-03-25,451.623
2009-03-26,455.263
2009-03-27,453.909
2009-03-30,437.158
2009-03-31,446.017
2009-04-01,445.411
2009-04-02,473.937
2009-04-03,478.612
2009-04-06,484.399
2009-04-07,481.324
2009-04-08,463.968
2009-04-09,477.914
2009-04-10,477.914
2009-04-13,484.679
2009-04-14,498.561
2009-04-15,488.954
2009-04-16,495.505
2009-04-17,496.724
2009-04-20,485.331
2009-04-21,472.323
2009-04-22,472.98
2009-04-23,485.156
2009-04-24,485.289
2009-04-27,483.103
2009-04-28,472.254
2009-04-29,480.917
2009-04-30,499.893
2009-05-01,493.989
2009-05-04,517.773
2009-05-05,519.078
2009-05-06,517.82
2009-05-07,533.948
2009-05-08,535.874
2009-05-11,537.519
2009-05-12,531.659
2009-05-13,523.627
2009-05-14,505.178
2009-05-15,509.549
2009-05-18,507.382
2009-05-19,529.359
2009-05-20,533.625
2009-05-21,523.792
2009-05-22,528.373
2009-05-25,519.094
2009-05-26,527.924
2009-05-27,535.38
2009-05-28,527.268
2009-05-29,549.102
2009-06-01,567.637
2009-06-02,584.951
2009-06-03,588.553
2009-06-04,573.214
2009-06-05,569.284
2009-06-08,558.298
2009-06-09,566.793
2009-06-10,583.608
2009-06-11,593.249
2009-06-12,593.989
2009-06-15,581.823
2009-06-16,573.486
2009-06-17,556.04
2009-06-18,568.239
2009-06-19,573.723
2009-06-22,565.803
2009-06-23,545.964
2009-06-24,561.252
2009-06-25,561.1
2009-06-26,577.94
2009-06-29,575.195
2009-06-30,586.683
2009-07-01,572.551
2009-07-02,564.426
2009-07-03,562.673
2009-07-06,553.437
2009-07-07,556.721
2009-07-08,548.812
2009-07-09,543.481
2009-07-10,545.807
2009-07-13,536.936
2009-07-14,564.423
2009-07-15,582.91
2009-07-16,594.908
2009-07-17,594.043
2009-07-20,607.162
2009-07-21,607.983
2009-07-22,611.139
2009-07-23,612.271
2009-07-24,612.745
2009-07-27,625.29
2009-07-28,636.652
2009-07-29,625.602
2009-07-30,643.6
2009-07-31,655.932
2009-08-03,670.181
2009-08-04,676.719
2009-08-05,666.925
2009-08-06,678.259
2009-08-07,674.777
2009-08-10,677.027
2009-08-11,679.137
2009-08-12,681.068
2009-08-13,709.903
2009-08-14,708.399
2009-08-17,686.103
2009-08-18,688.534
2009-08-19,690.187
2009-08-20,691.488
2009-08-21,677.89
2009-08-24,706.089
2009-08-25,703.358
2009-08-26,705.271
2009-08-27,707.811
2009-08-28,727.241
2009-08-31,730.892
2009-09-01,732.103
2009-09-02,714.499
2009-09-03,713.462
2009-09-04,721.316
2009-09-07,735.087
2009-09-08,755.807
2009-09-09,756.768
2009-09-10,760.713
2009-09-11,771.073
2009-09-14,754.448
2009-09-15,755.836
2009-09-16,783.923
2009-09-17,800.058
2009-09-18,794.827
2009-09-21,786.097
2009-09-22,795.723
2009-09-23,808.167
2009-09-24,800.331
2009-09-25,801.837
2009-09-28,801.767
2009-09-29,817.278
2009-09-30,827.993
2009-10-01,813.675
2009-10-02,787.394
2009-10-05,786.89
2009-10-06,802.693
2009-10-07,819.636
2009-10-08,850.969
2009-10-09,851.553
2009-10-12,850.153
2009-10-13,858.052
2009-10-14,872.071
2009-10-15,880.719
2009-10-16,870.721
2009-10-19,868.872
2009-10-20,878.694
2009-10-21,880.317
2009-10-22,869.384
2009-10-23,881.326
2009-10-26,871.607
2009-10-27,856.13
2009-10-28,826.041
2009-10-29,817.424
2009-10-30,822.144
2009-11-02,805.507
2009-11-03,798.18
2009-11-04,803.888
2009-11-05,799.201
2009-11-06,819.559
2009-11-09,852.042
2009-11-10,861.839
2009-11-11,867.328
2009-11-12,862.162
2009-11-13,859.137
2009-11-16,869.351
2009-11-17,850.609
2009-11-18,858.62
2009-11-19,846.99
2009-11-20,835.462
2009-11-23,849.971
2009-11-24,836.449
2009-11-25,847.741
2009-11-26,828.727
2009-11-27,802.078
2009-11-30,835.453
2009-12-01,844.809
2009-12-02,854.681
2009-12-03,852.413
2009-12-04,832.188
2009-12-07,828.155
2009-12-08,820.895
2009-12-09,819.134
2009-12-10,821.583
2009-12-11,821.108
2009-12-14,826.002
2009-12-15,823.826
2009-12-16,813.333
2009-12-17,802.838
2009-12-18,799.32
2009-12-21,792.143
2009-12-22,795.603
2009-12-23,807.176
2009-12-24,816.77
2009-12-25,816.77
2009-12-28,821.445
2009-12-29,842.673
2009-12-30,838.387
2009-12-31,850.544
2010-01-01,850.544
2010-01-04,863.21
2010-01-05,874.686
2010-01-06,870.929
2010-01-07,865.895
2010-01-08,870.972
2010-01-11,887.302
2010-01-12,874.989
2010-01-13,868.068
2010-01-14,878.928
2010-01-15,876.386
2010-01-18,883.757
2010-01-19,870.154
2010-01-20,860.753
2010-01-21,852.243
2010-01-22,838.481
2010-01-25,830.197
2010-01-26,825.787
2010-01-27,816.267
2010-01-28,823.57
2010-01-29,800.904
2010-02-01,790.804
2010-02-02,799.226
2010-02-03,802.551
2010-02-04,789.237
2010-02-05,769.686
2010-02-08,774.152
2010-02-09,772.703
2010-02-10,772.3
2010-02-11,788.976
2010-02-12,784.183
2010-02-15,787.397
2010-02-16,799.969
2010-02-17,817.449
2010-02-18,819.672
2010-02-19,809.354
2010-02-22,828.843
2010-02-23,828.147
2010-02-24,817.761
2010-02-25,798.042
2010-02-26,815.823
2010-03-01,828.9
2010-03-02,835.878
2010-03-03,843.4
2010-03-04,839.571
2010-03-05,849.3
2010-03-08,853.276
2010-03-09,858.602
2010-03-10,863.111
2010-03-11,859.852
2010-03-12,862.674
2010-03-15,852.6
2010-03-16,857.09
2010-03-17,870.132
2010-03-18,871.684
2010-03-19,870.717
2010-03-22,863.813
2010-03-23,876.925
2010-03-24,869.464
2010-03-25,870.374
2010-03-26,866.167
2010-03-29,877.033
2010-03-30,880.067
2010-03-31,872.979
2010-04-01,877.994
2010-04-02,877.994
2010-04-05,877.469
2010-04-06,887.24
2010-04-07,890.923
2010-04-08,888.823
2010-04-09,895.449
2010-04-12,900.075
2010-04-13,893.506
2010-04-14,913.464
2010-04-15,916.934
2010-04-16,908.956
2010-04-19,888.256
2010-04-20,901.705
2010-04-21,905.105
2010-04-22,895.439
2010-04-23,888.373
2010-04-26,893.578
2010-04-27,892.201
2010-04-28,881.68
2010-04-29,880.4
2010-04-30,888.381
2010-05-03,884.248
2010-05-04,865.677
2010-05-05,847.146
2010-05-06,821.241
2010-05-07,785.407
2010-05-10,821.905
2010-05-11,811.084
2010-05-12,813.705
2010-05-13,831.787
2010-05-14,814.713
2010-05-17,783.262
2010-05-18,779.503
2010-05-19,734.597
2010-05-20,702.134
2010-05-21,707.266
2010-05-24,725.197
2010-05-25,692.409
2010-05-26,711.748
2010-05-27,726.936
2010-05-28,748.0
2010-05-31,737.458
2010-06-01,734.424
2010-06-02,721.631
2010-06-03,749.615
2010-06-04,734.457
2010-06-07,700.945
2010-06-08,711.256
2010-06-09,727.28
2010-06-10,746.823
2010-06-11,758.614
2010-06-14,772.64
2010-06-15,770.259
2010-06-16,780.828
2010-06-17,774.149
2010-06-18,783.452
2010-06-21,803.41
2010-06-22,792.101
2010-06-23,771.509
2010-06-24,766.636
2010-06-25,753.813
2010-06-28,757.521
2010-06-29,734.866
2010-06-30,719.921
2010-07-01,701.958
2010-07-02,711.194
2010-07-05,700.397
2010-07-06,725.141
2010-07-07,722.964
2010-07-08,755.541
2010-07-09,762.799
2010-07-12,762.878
2010-07-13,765.87
2010-07-14,785.387
2010-07-15,778.401
2010-07-16,771.706
2010-07-19,755.701
2010-07-20,771.955
2010-07-21,778.447
2010-07-22,777.162
2010-07-23,793.409
2010-07-26,801.766
2010-07-27,807.552
2010-07-28,806.173
2010-07-29,811.765
2010-07-30,809.34
2010-08-02,826.541
2010-08-03,829.332
2010-08-04,825.209
2010-08-05,825.713
2010-08-06,826.774
2010-08-09,830.662
2010-08-10,818.64
2010-08-11,795.915
2010-08-12,783.142
2010-08-13,792.963
2010-08-16,790.991
2010-08-17,805.609
2010-08-18,806.474
2010-08-19,803.483
2010-08-20,788.863
2010-08-23,796.14
2010-08-24,784.667
2010-08-25,766.991
2010-08-26,783.382
2010-08-27,792.496
2010-08-30,809.035
2010-08-31,796.525
2010-09-01,829.848
2010-09-02,839.381
