Date,JAPAN Standard (Large+Mid Cap)
2005-06-15,3900.643
2005-06-16,3915.894
2005-06-17,3959.951
2005-06-20,3933.753
2005-06-21,3965.888
2005-06-22,3966.663
2005-06-23,3970.738
2005-06-24,3949.041
2005-06-27,3908.668
2005-06-28,3918.723
2005-06-29,3924.369
2005-06-30,3912.564
2005-07-01,3896.695
2005-07-04,3911.643
2005-07-05,3901.046
2005-07-06,3895.853
2005-07-07,3880.84
2005-07-08,3864.668
2005-07-11,3901.647
2005-07-12,3936.336
2005-07-13,3889.093
2005-07-14,3912.05
2005-07-15,3915.725
2005-07-18,3933.244
2005-07-19,3885.215
2005-07-20,3876.479
2005-07-21,3977.212
2005-07-22,3940.5
2005-07-25,3920.666
2005-07-26,3894.702
2005-07-27,3923.166
2005-07-28,3928.377
2005-07-29,3951.547
2005-08-01,3969.891
2005-08-02,3994.628
2005-08-03,4015.436
2005-08-04,3983.594
2005-08-05,3911.8
2005-08-08,3930.578
2005-08-09,3962.527
2005-08-10,4088.749
2005-08-11,4168.579
2005-08-12,4193.706
2005-08-15,4204.958
2005-08-16,4222.889
2005-08-17,4202.001
2005-08-18,4179.321
2005-08-19,4164.688
2005-08-22,4266.659
2005-08-23,4265.323
2005-08-24,4267.188
2005-08-25,4253.006
2005-08-26,4282.733
2005-08-29,4199.049
2005-08-30,4220.016
2005-08-31,4226.518
2005-09-01,4290.693
2005-09-02,4325.548
2005-09-05,4375.98
2005-09-06,4341.091
2005-09-07,4324.054
2005-09-08,4286.75
2005-09-09,4372.82
2005-09-12,4422.978
2005-09-13,4402.862
2005-09-14,4416.514
2005-09-15,4456.069
2005-09-16,4420.641
2005-09-19,4423.423
2005-09-20,4498.755
2005-09-21,4531.428
2005-09-22,4506.903
2005-09-23,4481.587
2005-09-26,4573.802
2005-09-27,4525.488
2005-09-28,4617.857
2005-09-29,4726.65
2005-09-30,4664.7
2005-10-03,4621.342
2005-10-04,4660.748
2005-10-05,4636.359
2005-10-06,4519.183
2005-10-07,4511.864
2005-10-10,4493.704
2005-10-11,4604.15
2005-10-12,4598.03
2005-10-13,4577.56
2005-10-14,4580.406
2005-10-17,4534.82
2005-10-18,4498.677
2005-10-19,4461.912
2005-10-20,4476.105
2005-10-21,4471.927
2005-10-24,4453.031
2005-10-25,4534.565
2005-10-26,4534.709
2005-10-27,4604.507
2005-10-28,4561.381
2005-10-31,4608.809
2005-11-01,4691.39
2005-11-02,4693.543
2005-11-03,4681.52
2005-11-04,4709.033
2005-11-07,4733.364
2005-11-08,4755.235
2005-11-09,4725.584
2005-11-10,4691.722
2005-11-11,4721.279
2005-11-14,4644.153
2005-11-15,4613.508
2005-11-16,4651.094
2005-11-17,4756.969
2005-11-18,4804.644
2005-11-21,4827.756
2005-11-22,4797.329
2005-11-23,4818.726
2005-11-24,4792.322
2005-11-25,4793.562
2005-11-28,4860.928
2005-11-29,4840.912
2005-11-30,4805.567
2005-12-01,4846.501
2005-12-02,4915.296
2005-12-05,4940.592
2005-12-06,4918.256
2005-12-07,4950.065
2005-12-08,4869.089
2005-12-09,4942.329
2005-12-12,5045.123
2005-12-13,5072.582
2005-12-14,5117.685
2005-12-15,5070.423
2005-12-16,5093.345
2005-12-19,5114.486
2005-12-20,5154.411
2005-12-21,5204.024
2005-12-22,5247.782
2005-12-23,5261.992
2005-12-26,5292.635
2005-12-27,5220.115
2005-12-28,5261.531
2005-12-29,5271.597
2005-12-30,5217.826
2006-01-02,5217.826
2006-01-03,5279.781
2006-01-04,5374.291
2006-01-05,5432.294
2006-01-06,5483.571
2006-01-09,5498.923
2006-01-10,5399.096
2006-01-11,5455.724
2006-01-12,5501.194
2006-01-13,5478.213
2006-01-16,5403.038
2006-01-17,5248.791
2006-01-18,5113.043
2006-01-19,5253.509
2006-01-20,5270.611
2006-01-23,5195.044
2006-01-24,5262.965
2006-01-25,5226.516
2006-01-26,5291.325
2006-01-27,5415.422
2006-01-30,5428.485
2006-01-31,5480.924
2006-02-01,5394.675
2006-02-02,5421.947
2006-02-03,5374.216
2006-02-06,5396.949
2006-02-07,5425.911
2006-02-08,5267.31
2006-02-09,5308.563
2006-02-10,5282.524
2006-02-13,5160.336
2006-02-14,5239.196
2006-02-15,5199.437
2006-02-16,5223.556
2006-02-17,5122.456
2006-02-20,5038.414
2006-02-21,5132.68
2006-02-22,5131.824
2006-02-23,5295.178
2006-02-24,5326.67
2006-02-27,5413.274
2006-02-28,5434.523
2006-03-01,5345.023
2006-03-02,5331.608
2006-03-03,5250.374
2006-03-06,5251.065
2006-03-07,5211.396
2006-03-08,5170.61
2006-03-09,5288.849
2006-03-10,5239.297
2006-03-13,5321.325
2006-03-14,5362.885
2006-03-15,5365.61
2006-03-16,5317.617
2006-03-17,5422.991
2006-03-20,5496.491
2006-03-21,5460.801
2006-03-22,5455.219
2006-03-23,5395.33
2006-03-24,5426.559
2006-03-27,5494.868
2006-03-28,5507.895
2006-03-29,5507.073
2006-03-30,5597.012
2006-03-31,5573.614
2006-04-03,5655.236
2006-04-04,5660.941
2006-04-05,5650.917
2006-04-06,5749.436
2006-04-07,5760.293
2006-04-10,5719.739
2006-04-11,5686.135
2006-04-12,5606.282
2006-04-13,5611.494
2006-04-14,5614.125
2006-04-17,5576.176
2006-04-18,5645.481
2006-04-19,5662.886
2006-04-20,5686.663
2006-04-21,5747.484
2006-04-24,5697.847
2006-04-25,5725.635
2006-04-26,5731.843
2006-04-27,5794.896
2006-04-28,5735.855
2006-05-01,5803.026
2006-05-02,5862.996
2006-05-03,5841.324
2006-05-04,5845.697
2006-05-05,5907.877
2006-05-08,6017.698
2006-05-09,6011.857
2006-05-10,5966.164
2006-05-11,5912.365
2006-05-12,5843.335
2006-05-15,5831.389
2006-05-16,5713.576
2006-05-17,5776.434
2006-05-18,5637.207
2006-05-19,5578.067
2006-05-22,5498.798
2006-05-23,5412.633
2006-05-24,5450.26
2006-05-25,5397.333
2006-05-26,5469.145
2006-05-29,5481.229
2006-05-30,5507.404
2006-05-31,5379.218
2006-06-01,5387.824
2006-06-02,5515.671
2006-06-05,5459.074
2006-06-06,5287.52
2006-06-07,5165.977
2006-06-08,4971.332
2006-06-09,5045.939
2006-06-12,5050.248
2006-06-13,4828.709
2006-06-14,4867.666
2006-06-15,4927.592
2006-06-16,5092.051
2006-06-19,5039.278
2006-06-20,5005.211
2006-06-21,4992.214
2006-06-22,5103.489
2006-06-23,5077.445
2006-06-26,5086.68
2006-06-27,5095.751
2006-06-28,5017.418
2006-06-29,5099.681
2006-06-30,5319.717
2006-07-03,5320.06
2006-07-04,5352.565
2006-07-05,5258.623
2006-07-06,5227.117
2006-07-07,5286.176
2006-07-10,5354.893
2006-07-11,5316.331
2006-07-12,5185.32
2006-07-13,5157.177
2006-07-14,5012.494
2006-07-17,4978.257
2006-07-18,4823.287
2006-07-19,4842.093
2006-07-20,5027.843
2006-07-21,5016.559
2006-07-24,4987.6
2006-07-25,5054.864
2006-07-26,5011.223
2006-07-27,5146.077
2006-07-28,5242.711
2006-07-31,5290.287
2006-08-01,5241.508
2006-08-02,5273.397
2006-08-03,5255.945
2006-08-04,5300.538
2006-08-07,5159.628
2006-08-08,5236.373
2006-08-09,5286.297
2006-08-10,5285.192
2006-08-11,5237.292
2006-08-14,5295.879
2006-08-15,5327.303
2006-08-16,5421.252
2006-08-17,5440.865
2006-08-18,5462.125
2006-08-21,5396.046
2006-08-22,5430.328
2006-08-23,5422.318
2006-08-24,5372.339
2006-08-25,5316.079
2006-08-28,5262.309
2006-08-29,5326.849
2006-08-30,5307.683
2006-08-31,5369.727
2006-09-01,5365.623
2006-09-04,5483.546
2006-09-05,5479.8
2006-09-06,5425.441
2006-09-07,5333.833
2006-09-08,5341.507
2006-09-11,5219.124
2006-09-12,5185.046
2006-09-13,5191.003
2006-09-14,5251.292
2006-09-15,5226.706
2006-09-18,5208.104
2006-09-19,5238.834
2006-09-20,5162.323
2006-09-21,5218.764
2006-09-22,5180.786
2006-09-25,5157.89
2006-09-26,5125.921
2006-09-27,5249.047
2006-09-28,5265.517
2006-09-29,5283.342
2006-10-02,5346.857
2006-10-03,5316.507
2006-10-04,5264.98
2006-10-05,5385.524
2006-10-06,5336.666
2006-10-09,5329.497
2006-10-10,5315.223
2006-10-11,5285.271
2006-10-12,5263.757
2006-10-13,5292.608
2006-10-16,5376.082
2006-10-17,5374.346
2006-10-18,5359.169
2006-10-19,5375.951
2006-10-20,5388.042
2006-10-23,5412.173
2006-10-24,5418.967
2006-10-25,5404.722
2006-10-26,5468.334
2006-10-27,5468.116
2006-10-30,5373.467
2006-10-31,5375.324
2006-11-01,5399.661
2006-11-02,5383.161
2006-11-03,5339.39
2006-11-06,5320.145
2006-11-07,5366.327
2006-11-08,5289.441
2006-11-09,5246.153
2006-11-10,5257.608
2006-11-13,5194.0
2006-11-14,5298.762
2006-11-15,5269.067
2006-11-16,5233.326
2006-11-17,5226.636
2006-11-20,5078.296
2006-11-21,5091.265
2006-11-22,5208.803
2006-11-23,5229.887
2006-11-24,5191.375
2006-11-27,5227.536
2006-11-28,5222.266
2006-11-29,5310.919
2006-11-30,5413.51
2006-12-01,5441.014
2006-12-04,5436.327
2006-12-05,5425.808
2006-12-06,5491.056
2006-12-07,5506.345
2006-12-08,5470.082
2006-12-11,5436.024
2006-12-12,5465.338
2006-12-13,5465.375
2006-12-14,5494.429
2006-12-15,5510.862
2006-12-18,5518.811
2006-12-19,5453.927
2006-12-20,5515.897
2006-12-21,5532.927
2006-12-22,5525.334
2006-12-25,5505.655
2006-12-26,5524.496
2006-12-27,5552.382
2006-12-28,5547.456
2006-12-29,5548.216
2007-01-01,5548.216
2007-01-02,5563.625
2007-01-03,5538.455
2007-01-04,5603.109
2007-01-05,5544.891
2007-01-08,5551.437
2007-01-09,5566.39
2007-01-10,5457.525
2007-01-11,5398.198
2007-01-12,5494.819
2007-01-15,5547.788
2007-01-16,5533.223
2007-01-17,5556.98
2007-01-18,5549.486
2007-01-19,5540.517
2007-01-22,5580.932
2007-01-23,5592.965
2007-01-24,5640.262
2007-01-25,5614.791
2007-01-26,5585.347
2007-01-29,5587.851
2007-01-30,5598.569
2007-01-31,5595.169
2007-02-01,5667.859
2007-02-02,5652.284
2007-02-05,5602.903
2007-02-06,5649.171
2007-02-07,5627.276
2007-02-08,5580.299
2007-02-09,5635.78
2007-02-12,5630.691
2007-02-13,5694.059
2007-02-14,5753.139
2007-02-15,5854.026
2007-02-16,5852.229
2007-02-19,5849.729
2007-02-20,5840.421
2007-02-21,5808.436
2007-02-22,5838.539
2007-02-23,5897.629
2007-02-26,5932.967
2007-02-27,6004.93
2007-02-28,5820.319
2007-03-01,5813.408
2007-03-02,5779.265
2007-03-05,5632.377
2007-03-06,5723.581
2007-03-07,5696.877
2007-03-08,5766.554
2007-03-09,5758.581
2007-03-12,5823.712
2007-03-13,5799.272
2007-03-14,5655.65
2007-03-15,5680.171
2007-03-16,5647.507
2007-03-19,5674.049
2007-03-20,5734.423
2007-03-21,5709.847
2007-03-22,5794.324
2007-03-23,5827.577
2007-03-26,5820.812
2007-03-27,5795.939
2007-03-28,5821.105
2007-03-29,5750.947
2007-03-30,5745.628
2007-04-02,5655.636
2007-04-03,5685.941
2007-04-04,5781.523
2007-04-05,5748.405
2007-04-06,5734.837
2007-04-09,5770.161
2007-04-10,5771.33
2007-04-11,5770.987
2007-04-12,5742.763
2007-04-13,5656.367
2007-04-16,5705.581
2007-04-17,5702.794
2007-04-18,5799.327
2007-04-19,5718.8
2007-04-20,5700.721
2007-04-23,5696.602
2007-04-24,5706.968
2007-04-25,5637.675
2007-04-26,5650.89
2007-04-27,5634.995
2007-04-30,5633.945
2007-05-01,5595.338
2007-05-02,5615.302
2007-05-03,5605.036
2007-05-04,5610.164
2007-05-07,5723.1
2007-05-08,5723.952
2007-05-09,5775.315
2007-05-10,5711.86
2007-05-11,5683.316
2007-05-14,5703.711
2007-05-15,5650.835
2007-05-16,5632.825
2007-05-17,5592.291
2007-05-18,5563.206
2007-05-21,5595.191
2007-05-22,5667.665
2007-05-23,5690.312
2007-05-24,5687.948
2007-05-25,5605.709
2007-05-28,5634.125
2007-05-29,5672.371
2007-05-30,5665.444
2007-05-31,5725.976
2007-06-01,5758.278
2007-06-04,5788.207
2007-06-05,5807.111
2007-06-06,5842.576
2007-06-07,5822.795
2007-06-08,5733.006
2007-06-11,5742.683
2007-06-12,5715.216
2007-06-13,5667.984
2007-06-14,5674.756
2007-06-15,5698.79
2007-06-18,5744.51
2007-06-19,5736.703
2007-06-20,5735.89
2007-06-21,5752.422
2007-06-22,5697.192
2007-06-25,5673.68
2007-06-26,5705.084
2007-06-27,5647.491
2007-06-28,5651.822
2007-06-29,5708.811
2007-07-02,5783.924
2007-07-03,5790.316
2007-07-04,5779.035
2007-07-05,5786.727
2007-07-06,5744.398
2007-07-09,5782.896
2007-07-10,5829.415
2007-07-11,5769.879
2007-07-12,5725.038
2007-07-13,5807.615
2007-07-16,5815.703
2007-07-17,5790.429
2007-07-18,5745.649
2007-07-19,5766.026
2007-07-20,5835.756
2007-07-23,5770.226
2007-07-24,5829.788
2007-07-25,5809.248
2007-07-26,5800.447
2007-07-27,5698.829
2007-07-30,5733.337
2007-07-31,5699.711
2007-08-01,5601.241
2007-08-02,5583.762
2007-08-03,5631.467
2007-08-06,5640.67
2007-08-07,5591.771
2007-08-08,5563.582
2007-08-09,5658.183
2007-08-10,5531.718
2007-08-13,5496.987
2007-08-14,5534.897
2007-08-15,5419.786
2007-08-16,5467.978
2007-08-17,5169.992
2007-08-20,5284.723
2007-08-21,5399.509
2007-08-22,5353.224
2007-08-23,5461.261
2007-08-24,5452.613
2007-08-27,5453.301
2007-08-28,5494.02
2007-08-29,5393.532
2007-08-30,5397.864
2007-08-31,5532.341
2007-09-03,5523.013
2007-09-04,5475.135
2007-09-05,5426.22
2007-09-06,5433.073
2007-09-07,5472.779
2007-09-10,5365.326
2007-09-11,5352.489
2007-09-12,5336.912
2007-09-13,5264.529
2007-09-14,5362.597
2007-09-17,5364.928
2007-09-18,5211.757
2007-09-19,5391.946
2007-09-20,5474.689
2007-09-21,5386.411
2007-09-24,5407.024
2007-09-25,5522.643
2007-09-26,5484.531
2007-09-27,5623.694
2007-09-28,5662.056
2007-10-01,5628.701
2007-10-02,5699.664
2007-10-03,5736.878
2007-10-04,5719.111
2007-10-05,5710.614
2007-10-08,5667.873
2007-10-09,5703.043
2007-10-10,5693.563
2007-10-11,5736.971
2007-10-12,5686.558
2007-10-15,5675.635
2007-10-16,5611.166
2007-10-17,5522.032
2007-10-18,5627.167
2007-10-19,5570.162
2007-10-22,5509.39
2007-10-23,5503.058
2007-10-24,5507.333
2007-10-25,5436.852
2007-10-26,5545.193
2007-10-29,5639.197
2007-10-30,5630.446
2007-10-31,5640.555
2007-11-01,5719.95
2007-11-02,5599.209
2007-11-05,5523.142
2007-11-06,5523.865
2007-11-07,5518.356
2007-11-08,5402.566
2007-11-09,5420.254
2007-11-12,5348.005
2007-11-13,5297.926
2007-11-14,5394.516
2007-11-15,5414.637
2007-11-16,5328.805
2007-11-19,5298.59
2007-11-20,5352.243
2007-11-21,5319.193
2007-11-22,5310.272
2007-11-23,5336.475
2007-11-26,5436.857
2007-11-27,5458.894
2007-11-28,5374.948
2007-11-29,5535.273
2007-11-30,5537.238
2007-12-03,5554.41
2007-12-04,5535.218
2007-12-05,5508.154
2007-12-06,5585.234
2007-12-07,5606.69
2007-12-10,5591.31
2007-12-11,5631.509
2007-12-12,5559.065
2007-12-13,5417.979
2007-12-14,5307.671
2007-12-17,5213.692
2007-12-18,5201.754
2007-12-19,5153.05
2007-12-20,5181.873
2007-12-21,5183.388
2007-12-24,5162.088
2007-12-25,5266.907
2007-12-26,5318.862
2007-12-27,5285.219
2007-12-28,5252.469
2007-12-31,5318.292
2008-01-01,5318.292
2008-01-02,5413.266
2008-01-03,5425.129
2008-01-04,5255.815
2008-01-07,5156.273
2008-01-08,5151.33
2008-01-09,5237.013
2008-01-10,5150.632
2008-01-11,5084.579
2008-01-14,5132.127
2008-01-15,5096.517
2008-01-16,4914.664
2008-01-17,5005.721
2008-01-18,5046.022
2008-01-21,4922.066
2008-01-22,4593.252
2008-01-23,4755.645
2008-01-24,4839.958
2008-01-25,5041.049
2008-01-28,4858.909
2008-01-29,4988.621
2008-01-30,4935.881
2008-01-31,5075.247
2008-02-01,5042.792
2008-02-04,5124.744
2008-02-05,5083.818
2008-02-06,4876.551
2008-02-07,4909.166
2008-02-08,4798.692
2008-02-11,4829.933
2008-02-12,4804.921
2008-02-13,4769.941
2008-02-14,4950.601
2008-02-15,4987.056
2008-02-18,4955.449
2008-02-19,5033.772
2008-02-20,4850.309
2008-02-21,4992.402
2008-02-22,4967.196
2008-02-25,5041.982
2008-02-26,5043.377
2008-02-27,5156.603
2008-02-28,5142.888
2008-02-29,5110.311
2008-03-03,4931.641
2008-03-04,4942.47
2008-03-05,4884.437
2008-03-06,5013.284
2008-03-07,4855.239
2008-03-10,4814.66
2008-03-11,4808.471
2008-03-12,4910.488
2008-03-13,4838.965
2008-03-14,4767.842
2008-03-17,4739.856
2008-03-18,4729.86
2008-03-19,4809.623
2008-03-20,4837.133
2008-03-21,4925.803
2008-03-24,4846.173
2008-03-25,4961.236
2008-03-26,5033.955
2008-03-27,4946.61
2008-03-28,5027.222
2008-03-31,4906.177
2008-04-01,4860.914
2008-04-02,5037.154
2008-04-03,5129.762
2008-04-04,5122.169
2008-04-07,5143.756
2008-04-08,5052.133
2008-04-09,4985.84
2008-04-10,4996.625
2008-04-11,5113.711
2008-04-14,4997.412
2008-04-15,5008.973
2008-04-16,5073.26
2008-04-17,5110.691
2008-04-18,5052.207
2008-04-21,5236.266
2008-04-22,5149.332
2008-04-23,5140.451
2008-04-24,5093.064
2008-04-25,5215.032
2008-04-28,5280.455
2008-04-29,5337.67
2008-04-30,5262.705
2008-05-01,5240.936
2008-05-02,5300.885
2008-05-05,5307.941
2008-05-06,5345.552
2008-05-07,5362.573
2008-05-08,5365.476
2008-05-09,5261.463
2008-05-12,5242.246
2008-05-13,5273.253
2008-05-14,5273.303
2008-05-15,5370.002
2008-05-16,5425.986
2008-05-19,5440.887
2008-05-20,5456.722
2008-05-21,5368.468
2008-05-22,5367.251
2008-05-23,5381.042
2008-05-26,5248.11
2008-05-27,5312.167
2008-05-28,5205.386
2008-05-29,5299.56
2008-05-30,5395.226
2008-06-02,5514.949
2008-06-03,5413.563
2008-06-04,5513.363
2008-06-05,5424.735
2008-06-06,5487.969
2008-06-09,5329.126
2008-06-10,5216.296
2008-06-11,5267.44
2008-06-12,5097.347
2008-06-13,5136.786
2008-06-16,5243.015
2008-06-17,5249.822
2008-06-18,5292.648
2008-06-19,5156.482
2008-06-20,5111.649
2008-06-23,5049.772
2008-06-24,5063.106
2008-06-25,5028.366
2008-06-26,5069.065
2008-06-27,5023.572
2008-06-30,5027.661
2008-07-01,5028.358
2008-07-02,4954.121
2008-07-03,4917.075
2008-07-04,4914.474
2008-07-07,4935.895
2008-07-08,4838.854
2008-07-09,4852.026
2008-07-10,4881.724
2008-07-11,4901.096
2008-07-14,4860.636
2008-07-15,4843.145
2008-07-16,4810.269
2008-07-17,4825.664
2008-07-18,4733.025
2008-07-21,4727.709
2008-07-22,4866.6
2008-07-23,4883.076
2008-07-24,4999.726
2008-07-25,4855.045
2008-07-28,4877.144
2008-07-29,4776.696
2008-07-30,4851.51
2008-07-31,4856.324
2008-08-01,4766.809
2008-08-04,4655.37
2008-08-05,4652.421
2008-08-06,4712.822
2008-08-07,4631.963
2008-08-08,4611.924
2008-08-11,4702.109
2008-08-12,4684.362
2008-08-13,4639.805
2008-08-14,4573.433
2008-08-15,4564.002
2008-08-18,4630.19
2008-08-19,4547.471
2008-08-20,4525.563
2008-08-21,4562.179
2008-08-22,4461.212
2008-08-25,4561.857
2008-08-26,4513.165
2008-08-27,4495.81
2008-08-28,4493.263
2008-08-29,4663.194
2008-09-01,4590.702
2008-09-02,4494.008
2008-09-03,4538.033
2008-09-04,4483.916
2008-09-05,4431.807
2008-09-08,4542.137
2008-09-09,4468.13
2008-09-10,4463.329
2008-09-11,4395.197
2008-09-12,4417.404
2008-09-15,4459.393
2008-09-16,4277.429
2008-09-17,4301.998
2008-09-18,4185.073
2008-09-19,4321.603
2008-09-22,4410.322
2008-09-23,4454.122
2008-09-24,4436.01
2008-09-25,4398.875
2008-09-26,4397.059
2008-09-29,4362.799
2008-09-30,4142.88
2008-10-01,4224.847
2008-10-02,4143.374
2008-10-03,4004.797
2008-10-06,4000.173
2008-10-07,3860.006
2008-10-08,3634.301
2008-10-09,3633.018
2008-10-10,3398.981
2008-10-13,3364.079
2008-10-14,3772.84
2008-10-15,3803.585
2008-10-16,3458.423
2008-10-17,3535.967
2008-10-20,3664.928
2008-10-21,3815.641
2008-10-22,3612.641
2008-10-23,3586.604
2008-10-24,3463.419
2008-10-27,3199.934
2008-10-28,3274.386
2008-10-29,3416.53
2008-10-30,3716.774
2008-10-31,3530.486
2008-11-03,3508.584
2008-11-04,3668.053
2008-11-05,3913.951
2008-11-06,3712.165
2008-11-07,3579.216
2008-11-10,3719.437
2008-11-11,3646.248
2008-11-12,3654.376
2008-11-13,3476.216
2008-11-14,3489.806
2008-11-17,3513.51
2008-11-18,3410.239
2008-11-19,3388.887
2008-11-20,3255.825
2008-11-21,3350.212
2008-11-24,3299.986
2008-11-25,3454.329
2008-11-26,3412.015
2008-11-27,3448.789
2008-11-28,3486.457
2008-12-01,3506.747
2008-12-02,3339.244
2008-12-03,3395.613
2008-12-04,3361.525
2008-12-05,3373.86
2008-12-08,3455.397
2008-12-09,3502.768
2008-12-10,3578.766
2008-12-11,3683.982
2008-12-12,3532.302
2008-12-15,3717.131
2008-12-16,3650.309
2008-12-17,3790.186
2008-12-18,3736.794
2008-12-19,3709.09
2008-12-22,3735.674
2008-12-23,3728.044
2008-12-24,3629.147
2008-12-25,3673.84
2008-12-26,3716.791
2008-12-29,3771.609
2008-12-30,3789.71
2008-12-31,3770.061
2009-01-01,3770.061
2009-01-02,3756.593
2009-01-05,3752.737
2009-01-06,3703.76
2009-01-07,3833.133
2009-01-08,3771.286
2009-01-09,3790.339
2009-01-12,3833.04
2009-01-13,3628.746
2009-01-14,3678.923
2009-01-15,3530.511
2009-01-16,3589.237
2009-01-19,3599.167
2009-01-20,3553.605
2009-01-21,3568.885
2009-01-22,3564.733
2009-01-23,3431.816
2009-01-26,3399.658
2009-01-27,3602.615
2009-01-28,3566.392
2009-01-29,3628.436
2009-01-30,3513.825
2009-02-02,3435.417
2009-02-03,3451.209
2009-02-04,3516.816
2009-02-05,3470.107
2009-02-06,3444.519
2009-02-09,3394.567
2009-02-10,3405.725
2009-02-11,3439.294
2009-02-12,3342.119
2009-02-13,3312.161
2009-02-16,3333.374
2009-02-17,3253.463
2009-02-18,3177.897
2009-02-19,3169.268
2009-02-20,3116.264
2009-02-23,3085.897
2009-02-24,2995.029
2009-02-25,3055.514
2009-02-26,2997.937
2009-02-27,3078.835
2009-03-02,2987.19
2009-03-03,2927.167
2009-03-04,2916.845
2009-03-05,2989.016
2009-03-06,2916.531
2009-03-09,2837.885
2009-03-10,2826.03
2009-03-11,2929.602
2009-03-12,2832.48
2009-03-13,2934.884
2009-03-16,2996.21
2009-03-17,3060.713
2009-03-18,3103.834
2009-03-19,3241.537
2009-03-20,3162.849
2009-03-23,3237.548
2009-03-24,3311.325
2009-03-25,3335.928
2009-03-26,3376.965
2009-03-27,3386.165
2009-03-30,3272.642
2009-03-31,3145.507
2009-04-01,3229.891
2009-04-02,3352.651
2009-04-03,3370.494
2009-04-06,3337.253
2009-04-07,3351.064
2009-04-08,3296.008
2009-04-09,3397.582
2009-04-10,3418.178
2009-04-13,3427.339
2009-04-14,3438.492
2009-04-15,3393.891
2009-04-16,3389.864
2009-04-17,3459.391
2009-04-20,3490.984
2009-04-21,3414.895
2009-04-22,3424.652
2009-04-23,3468.151
2009-04-24,3449.334
2009-04-27,3487.912
2009-04-28,3397.055
2009-04-29,3383.219
2009-04-30,3448.278
2009-05-01,3459.336
2009-05-04,3457.248
2009-05-05,3475.606
2009-05-06,3480.887
2009-05-07,3641.925
2009-05-08,3677.073
2009-05-11,3746.565
2009-05-12,3720.12
2009-05-13,3748.262
2009-05-14,3648.477
2009-05-15,3743.799
2009-05-18,3627.171
2009-05-19,3703.729
2009-05-20,3760.797
2009-05-21,3769.014
2009-05-22,3739.223
2009-05-25,3752.051
2009-05-26,3761.618
2009-05-27,3793.712
2009-05-28,3740.8
2009-05-29,3803.645
2009-06-01,3819.021
2009-06-02,3847.533
2009-06-03,3858.747
2009-06-04,3814.389
2009-06-05,3777.756
2009-06-08,3795.146
2009-06-09,3801.96
2009-06-10,3854.087
2009-06-11,3875.88
2009-06-12,3903.038
2009-06-15,3888.639
2009-06-16,3809.742
2009-06-17,3880.898
2009-06-18,3798.603
2009-06-19,3825.439
2009-06-22,3865.338
2009-06-23,3799.937
2009-06-24,3801.992
2009-06-25,3835.519
2009-06-26,3903.675
2009-06-29,3839.741
2009-06-30,3870.641
2009-07-01,3857.964
2009-07-02,3866.242
2009-07-03,3849.379
2009-07-06,3863.628
2009-07-07,3833.915
2009-07-08,3782.362
2009-07-09,3774.126
2009-07-10,3792.164
2009-07-13,3698.851
2009-07-14,3754.607
2009-07-15,3710.85
2009-07-16,3747.712
2009-07-17,3755.184
2009-07-20,3736.716
2009-07-21,3872.728
2009-07-22,3890.461
2009-07-23,3855.987
2009-07-24,3912.407
2009-07-27,3921.985
2009-07-28,3965.655
2009-07-29,3946.809
2009-07-30,3957.458
2009-07-31,4036.273
2009-08-03,4065.334
2009-08-04,4067.346
2009-08-05,4040.239
2009-08-06,4051.499
2009-08-07,3972.776
2009-08-10,4028.412
2009-08-11,4103.962
2009-08-12,4030.207
2009-08-13,4096.462
2009-08-14,4160.614
2009-08-17,4056.075
2009-08-18,4043.33
2009-08-19,4057.341
2009-08-20,4098.998
2009-08-21,4036.854
2009-08-24,4124.181
2009-08-25,4126.773
2009-08-26,4169.789
2009-08-27,4153.462
2009-08-28,4179.514
2009-08-31,4195.174
2009-09-01,4193.379
2009-09-02,4138.183
2009-09-03,4104.879
2009-09-04,4057.907
2009-09-07,4095.571
2009-09-08,4141.575
2009-09-09,4129.232
2009-09-10,4211.841
2009-09-11,4232.03
2009-09-14,4151.041
2009-09-15,4119.532
2009-09-16,4128.663
2009-09-17,4164.452
2009-09-18,4158.191
2009-09-21,4116.945
2009-09-22,4166.179
2009-09-23,4155.238
2009-09-24,4211.236
2009-09-25,4169.0
2009-09-28,4092.253
2009-09-29,4064.096
2009-09-30,4124.86
2009-10-01,4058.601
2009-10-02,3978.705
2009-10-05,3927.384
2009-10-06,3990.396
2009-10-07,4039.252
2009-10-08,4083.051
2009-10-09,4085.368
2009-10-12,4071.936
2009-10-13,4092.222
2009-10-14,4075.931
2009-10-15,4077.263
2009-10-16,4040.289
2009-10-19,4075.046
2009-10-20,4100.978
2009-10-21,4082.07
2009-10-22,4041.537
2009-10-23,3994.071
2009-10-26,4031.594
2009-10-27,3959.948
2009-10-28,3969.529
2009-10-29,3922.798
2009-10-30,4021.404
2009-11-02,3950.659
2009-11-03,3957.751
2009-11-04,3944.147
2009-11-05,3923.173
2009-11-06,3955.944
2009-11-09,3943.361
2009-11-10,3953.639
2009-11-11,3953.623
2009-11-12,3911.952
2009-11-13,3942.944
2009-11-16,3933.58
2009-11-17,3918.995
2009-11-18,3894.991
2009-11-19,3853.008
2009-11-20,3847.6
2009-11-23,3847.384
2009-11-24,3827.271
2009-11-25,3886.281
2009-11-26,3915.167
2009-11-27,3815.538
2009-11-30,3980.137
