Date,AUSTRALIA LARGE VALUE Large Cap
2005-11-10,638.144
2005-11-11,646.885
2005-11-14,645.61
2005-11-15,648.128
2005-11-16,654.519
2005-11-17,658.421
2005-11-18,658.51
2005-11-21,659.92
2005-11-22,654.422
2005-11-23,658.45
2005-11-24,665.17
2005-11-25,658.269
2005-11-28,660.418
2005-11-29,660.856
2005-11-30,661.226
2005-12-01,652.743
2005-12-02,661.475
2005-12-05,664.211
2005-12-06,667.97
2005-12-07,661.562
2005-12-08,655.382
2005-12-09,654.864
2005-12-12,663.574
2005-12-13,660.135
2005-12-14,668.585
2005-12-15,662.467
2005-12-16,661.225
2005-12-19,663.865
2005-12-20,659.791
2005-12-21,663.918
2005-12-22,659.181
2005-12-23,660.104
2005-12-26,660.104
2005-12-27,658.473
2005-12-28,667.066
2005-12-29,668.852
2005-12-30,668.465
2006-01-02,668.465
2006-01-03,670.639
2006-01-04,681.618
2006-01-05,685.312
2006-01-06,687.407
2006-01-09,690.483
2006-01-10,688.527
2006-01-11,696.883
2006-01-12,693.491
2006-01-13,694.257
2006-01-16,692.865
2006-01-17,693.425
2006-01-18,682.175
2006-01-19,686.234
2006-01-20,689.962
2006-01-23,687.94
2006-01-24,686.6
2006-01-25,695.027
2006-01-26,697.013
2006-01-27,698.3
2006-01-30,696.482
2006-01-31,708.171
2006-02-01,713.876
2006-02-02,705.795
2006-02-03,698.433
2006-02-06,700.904
2006-02-07,698.357
2006-02-08,692.216
2006-02-09,695.815
2006-02-10,692.108
2006-02-13,689.842
2006-02-14,696.469
2006-02-15,696.14
2006-02-16,692.616
2006-02-17,690.993
2006-02-20,697.383
2006-02-21,699.936
2006-02-22,699.383
2006-02-23,707.548
2006-02-24,709.154
2006-02-27,711.685
2006-02-28,718.291
2006-03-01,706.997
2006-03-02,716.71
2006-03-03,710.861
2006-03-06,711.175
2006-03-07,703.116
2006-03-08,704.648
2006-03-09,708.79
2006-03-10,703.573
2006-03-13,710.48
2006-03-14,712.083
2006-03-15,711.947
2006-03-16,708.602
2006-03-17,699.75
2006-03-20,696.301
2006-03-21,689.49
2006-03-22,695.598
2006-03-23,693.519
2006-03-24,690.702
2006-03-27,690.222
2006-03-28,693.579
2006-03-29,689.002
2006-03-30,701.243
2006-03-31,698.802
2006-04-03,706.707
2006-04-04,703.584
2006-04-05,717.906
2006-04-06,720.757
2006-04-07,720.168
2006-04-10,715.769
2006-04-11,723.106
2006-04-12,718.498
2006-04-13,711.23
2006-04-14,711.23
2006-04-17,723.676
2006-04-18,729.246
2006-04-19,738.562
2006-04-20,730.077
2006-04-21,738.054
2006-04-24,736.381
2006-04-25,738.758
2006-04-26,754.694
2006-04-27,760.632
2006-04-28,761.554
2006-05-01,767.002
2006-05-02,763.48
2006-05-03,768.326
2006-05-04,760.43
2006-05-05,764.145
2006-05-08,770.104
2006-05-09,775.26
2006-05-10,775.735
2006-05-11,776.263
2006-05-12,770.968
2006-05-15,753.93
2006-05-16,761.475
2006-05-17,754.561
2006-05-18,746.793
2006-05-19,731.288
2006-05-22,723.832
2006-05-23,728.755
2006-05-24,722.083
2006-05-25,719.551
2006-05-26,727.205
2006-05-29,734.986
2006-05-30,737.745
2006-05-31,713.513
2006-06-01,716.375
2006-06-02,727.369
2006-06-05,731.219
2006-06-06,712.247
2006-06-07,710.588
2006-06-08,698.611
2006-06-09,720.589
2006-06-12,718.09
2006-06-13,696.257
2006-06-14,694.878
2006-06-15,691.39
2006-06-16,698.884
2006-06-19,690.367
2006-06-20,686.786
2006-06-21,692.102
2006-06-22,704.25
2006-06-23,699.303
2006-06-26,697.369
2006-06-27,704.261
2006-06-28,695.624
2006-06-29,705.486
2006-06-30,724.364
2006-07-03,726.94
2006-07-04,731.558
2006-07-05,726.92
2006-07-06,737.094
2006-07-07,743.545
2006-07-10,741.201
2006-07-11,738.213
2006-07-12,735.619
2006-07-13,730.91
2006-07-14,713.652
2006-07-17,706.787
2006-07-18,702.458
2006-07-19,699.434
2006-07-20,719.308
2006-07-21,721.265
2006-07-24,720.908
2006-07-25,730.576
2006-07-26,727.199
2006-07-27,742.619
2006-07-28,737.39
2006-07-31,742.141
2006-08-01,740.032
2006-08-02,739.99
2006-08-03,744.905
2006-08-04,746.585
2006-08-07,746.989
2006-08-08,754.19
2006-08-09,753.933
2006-08-10,755.735
2006-08-11,755.872
2006-08-14,752.793
2006-08-15,756.119
2006-08-16,764.634
2006-08-17,767.031
2006-08-18,759.919
2006-08-21,766.543
2006-08-22,764.352
2006-08-23,764.468
2006-08-24,751.003
2006-08-25,747.681
2006-08-28,751.118
2006-08-29,761.443
2006-08-30,767.934
2006-08-31,773.315
2006-09-01,771.794
2006-09-04,783.243
2006-09-05,783.053
2006-09-06,774.389
2006-09-07,768.691
2006-09-08,767.733
2006-09-11,759.087
2006-09-12,764.445
2006-09-13,766.02
2006-09-14,773.519
2006-09-15,766.329
2006-09-18,774.076
2006-09-19,773.892
2006-09-20,761.992
2006-09-21,760.523
2006-09-22,750.791
2006-09-25,749.451
2006-09-26,750.362
2006-09-27,760.904
2006-09-28,759.548
2006-09-29,764.385
2006-10-02,768.371
2006-10-03,768.672
2006-10-04,767.458
2006-10-05,780.712
2006-10-06,776.09
2006-10-09,773.437
2006-10-10,776.251
2006-10-11,783.409
2006-10-12,785.296
2006-10-13,787.468
2006-10-16,789.699
2006-10-17,781.887
2006-10-18,787.787
2006-10-19,790.804
2006-10-20,796.038
2006-10-23,796.909
2006-10-24,795.446
2006-10-25,801.768
2006-10-26,811.736
2006-10-27,814.436
2006-10-30,815.094
2006-10-31,822.986
2006-11-01,829.383
2006-11-02,827.125
2006-11-03,830.586
2006-11-06,831.99
2006-11-07,843.478
2006-11-08,834.874
2006-11-09,824.829
2006-11-10,823.338
2006-11-13,825.436
2006-11-14,830.926
2006-11-15,829.536
2006-11-16,829.589
2006-11-17,832.359
2006-11-20,816.33
2006-11-21,822.563
2006-11-22,837.537
2006-11-23,844.776
2006-11-24,845.384
2006-11-27,843.172
2006-11-28,836.174
2006-11-29,851.929
2006-11-30,859.483
2006-12-01,851.742
2006-12-04,843.744
2006-12-05,836.183
2006-12-06,846.391
2006-12-07,851.327
2006-12-08,844.472
2006-12-11,846.104
2006-12-12,849.686
2006-12-13,852.573
2006-12-14,860.566
2006-12-15,856.985
2006-12-18,856.916
2006-12-19,858.129
2006-12-20,869.492
2006-12-21,867.324
2006-12-22,874.678
2006-12-25,874.678
2006-12-26,872.838
2006-12-27,880.166
2006-12-28,886.815
2006-12-29,888.16
2007-01-01,888.16
2007-01-02,896.129
2007-01-03,889.913
2007-01-04,877.174
2007-01-05,868.354
2007-01-08,860.786
2007-01-09,873.859
2007-01-10,859.453
2007-01-11,869.922
2007-01-12,881.914
2007-01-15,887.449
2007-01-16,884.104
2007-01-17,884.346
2007-01-18,891.661
2007-01-19,893.993
2007-01-22,901.811
2007-01-23,906.991
2007-01-24,895.837
2007-01-25,893.032
2007-01-26,886.608
2007-01-29,885.29
2007-01-30,895.575
2007-01-31,892.373
2007-02-01,899.375
2007-02-02,899.424
2007-02-05,899.727
2007-02-06,911.18
2007-02-07,914.299
2007-02-08,917.398
2007-02-09,914.685
2007-02-12,905.936
2007-02-13,913.692
2007-02-14,920.953
2007-02-15,925.613
2007-02-16,917.317
2007-02-19,928.465
2007-02-20,924.436
2007-02-21,926.032
2007-02-22,939.124
2007-02-23,938.57
2007-02-26,939.449
2007-02-27,928.627
2007-02-28,906.681
2007-03-01,897.084
2007-03-02,890.656
2007-03-05,863.264
2007-03-06,881.99
2007-03-07,891.833
2007-03-08,891.209
2007-03-09,897.886
2007-03-12,909.764
2007-03-13,909.278
2007-03-14,890.807
2007-03-15,910.39
2007-03-16,911.731
2007-03-19,918.112
2007-03-20,922.908
2007-03-21,918.177
2007-03-22,940.711
2007-03-23,938.946
2007-03-26,944.811
2007-03-27,936.489
2007-03-28,927.756
2007-03-29,936.502
2007-03-30,942.101
2007-04-02,940.631
2007-04-03,949.996
2007-04-04,965.18
2007-04-05,964.018
2007-04-06,964.018
2007-04-09,960.606
2007-04-10,982.912
2007-04-11,983.941
2007-04-12,987.457
2007-04-13,990.166
2007-04-16,999.679
2007-04-17,1011.166
2007-04-18,1018.167
2007-04-19,1006.57
2007-04-20,1015.541
2007-04-23,1009.501
2007-04-24,1000.583
2007-04-25,1007.712
2007-04-26,999.69
2007-04-27,998.063
2007-04-30,1000.374
2007-05-01,993.883
2007-05-02,1004.86
2007-05-03,1003.625
2007-05-04,1005.906
2007-05-07,1012.082
2007-05-08,1009.858
2007-05-09,1011.043
2007-05-10,1017.148
2007-05-11,1009.466
2007-05-14,1016.983
2007-05-15,1009.425
2007-05-16,999.146
2007-05-17,1002.485
2007-05-18,1001.709
2007-05-21,1004.011
2007-05-22,995.591
2007-05-23,1003.787
2007-05-24,986.767
2007-05-25,984.985
2007-05-28,983.652
2007-05-29,991.931
2007-05-30,983.157
2007-05-31,1000.0
2007-06-01,1005.92
2007-06-04,1015.474
2007-06-05,1016.443
2007-06-06,1016.431
2007-06-07,1019.102
2007-06-08,1002.813
2007-06-11,1000.376
2007-06-12,996.774
2007-06-13,988.263
2007-06-14,988.196
2007-06-15,998.402
2007-06-18,1004.637
2007-06-19,1012.045
2007-06-20,1019.756
2007-06-21,1018.315
2007-06-22,1019.776
2007-06-25,1014.78
2007-06-26,1009.973
2007-06-27,980.413
2007-06-28,1005.116
2007-06-29,1007.464
2007-07-02,1015.278
2007-07-03,1012.761
2007-07-04,1015.192
2007-07-05,1023.947
2007-07-06,1019.898
2007-07-09,1027.203
2007-07-10,1028.148
2007-07-11,1028.004
2007-07-12,1025.449
2007-07-13,1032.37
2007-07-16,1038.393
2007-07-17,1043.809
2007-07-18,1045.939
2007-07-19,1056.784
2007-07-20,1062.07
2007-07-23,1060.224
2007-07-24,1063.679
2007-07-25,1051.735
2007-07-26,1032.167
2007-07-27,983.623
2007-07-30,978.805
2007-07-31,986.261
2007-08-01,952.697
2007-08-02,974.475
2007-08-03,972.983
2007-08-06,961.668
2007-08-07,973.082
2007-08-08,1000.083
2007-08-09,1003.849
2007-08-10,962.487
2007-08-13,977.091
2007-08-14,961.851
2007-08-15,925.452
2007-08-16,870.101
2007-08-17,875.094
2007-08-20,929.972
2007-08-21,940.391
2007-08-22,939.591
2007-08-23,973.746
2007-08-24,970.846
2007-08-27,988.472
2007-08-28,979.777
2007-08-29,961.915
2007-08-30,961.843
2007-08-31,973.113
2007-09-03,984.913
2007-09-04,996.141
2007-09-05,986.021
2007-09-06,986.0
2007-09-07,981.792
2007-09-10,967.474
2007-09-11,985.389
2007-09-12,993.733
2007-09-13,994.596
2007-09-14,1008.819
2007-09-17,997.054
2007-09-18,978.669
2007-09-19,1024.522
2007-09-20,1036.177
2007-09-21,1028.68
2007-09-24,1041.22
2007-09-25,1044.182
2007-09-26,1061.095
2007-09-27,1075.657
2007-09-28,1086.161
2007-10-01,1089.364
2007-10-02,1096.869
2007-10-03,1109.426
2007-10-04,1100.763
2007-10-05,1114.657
2007-10-08,1116.193
2007-10-09,1129.159
2007-10-10,1142.035
2007-10-11,1156.755
2007-10-12,1151.587
2007-10-15,1147.699
2007-10-16,1108.818
2007-10-17,1117.278
2007-10-18,1128.454
2007-10-19,1113.987
2007-10-22,1085.495
2007-10-23,1120.14
2007-10-24,1124.86
2007-10-25,1135.958
2007-10-26,1154.79
2007-10-29,1172.777
2007-10-30,1166.382
2007-10-31,1181.954
2007-11-01,1181.705
2007-11-02,1166.362
2007-11-05,1151.213
2007-11-06,1166.567
2007-11-07,1182.898
2007-11-08,1145.075
2007-11-09,1120.231
2007-11-12,1064.601
2007-11-13,1098.304
2007-11-14,1126.964
2007-11-15,1099.765
2007-11-16,1087.207
2007-11-19,1095.369
2007-11-20,1090.923
2007-11-21,1053.065
2007-11-22,1049.948
2007-11-23,1044.837
2007-11-26,1068.162
2007-11-27,1059.509
2007-11-28,1061.749
2007-11-29,1066.742
2007-11-30,1082.286
2007-12-03,1085.41
2007-12-04,1073.73
2007-12-05,1063.184
2007-12-06,1081.005
2007-12-07,1098.847
2007-12-10,1095.961
2007-12-11,1107.369
2007-12-12,1099.681
2007-12-13,1082.44
2007-12-14,1052.861
2007-12-17,1011.217
2007-12-18,1017.247
2007-12-19,1009.612
2007-12-20,1000.491
2007-12-21,1030.108
2007-12-24,1036.557
2007-12-25,1036.557
2007-12-26,1039.353
2007-12-27,1042.339
2007-12-28,1040.22
2007-12-31,1042.939
2008-01-01,1042.939
2008-01-02,1045.079
2008-01-03,1031.515
2008-01-04,1023.9
2008-01-07,996.056
2008-01-08,1007.902
2008-01-09,997.769
2008-01-10,1001.418
2008-01-11,990.117
2008-01-14,997.424
2008-01-15,985.459
2008-01-16,947.736
2008-01-17,957.145
2008-01-18,963.98
2008-01-21,917.349
2008-01-22,866.988
2008-01-23,888.383
2008-01-24,935.424
2008-01-25,990.14
2008-01-28,991.991
2008-01-29,962.577
2008-01-30,936.646
2008-01-31,949.682
2008-02-01,992.707
2008-02-04,993.315
2008-02-05,966.519
2008-02-06,938.333
2008-02-07,931.865
2008-02-08,955.286
2008-02-11,935.43
2008-02-12,952.042
2008-02-13,908.331
2008-02-14,939.551
2008-02-15,926.042
2008-02-18,916.813
2008-02-19,939.428
2008-02-20,898.72
2008-02-21,912.996
2008-02-22,905.317
2008-02-25,928.87
2008-02-26,952.452
2008-02-27,982.424
2008-02-28,957.347
2008-02-29,918.818
2008-03-03,886.315
2008-03-04,882.561
2008-03-05,884.098
2008-03-06,887.678
2008-03-07,848.226
2008-03-10,830.841
2008-03-11,849.219
2008-03-12,883.773
2008-03-13,863.024
2008-03-14,868.627
2008-03-17,819.152
2008-03-18,839.428
2008-03-19,885.73
2008-03-20,852.732
2008-03-21,852.732
2008-03-24,862.632
2008-03-25,913.697
2008-03-26,924.612
2008-03-27,915.75
2008-03-28,903.775
2008-03-31,898.941
2008-04-01,883.407
2008-04-02,931.257
2008-04-03,950.649
2008-04-04,949.194
2008-04-07,930.989
2008-04-08,923.915
2008-04-09,904.059
2008-04-10,889.669
2008-04-11,891.83
2008-04-14,865.972
2008-04-15,879.156
2008-04-16,904.947
2008-04-17,902.898
2008-04-18,881.814
2008-04-21,931.966
2008-04-22,930.624
2008-04-23,946.907
2008-04-24,924.319
2008-04-25,918.033
2008-04-28,942.257
2008-04-29,939.964
2008-04-30,950.682
2008-05-01,930.067
2008-05-02,962.2
2008-05-05,971.722
2008-05-06,959.494
2008-05-07,938.163
2008-05-08,957.815
2008-05-09,965.176
2008-05-12,993.248
2008-05-13,981.523
2008-05-14,973.546
2008-05-15,976.538
2008-05-16,996.374
2008-05-19,991.155
2008-05-20,987.725
2008-05-21,975.979
2008-05-22,963.545
2008-05-23,960.259
2008-05-26,953.105
2008-05-27,951.012
2008-05-28,955.054
2008-05-29,951.471
2008-05-30,947.041
2008-06-02,935.09
2008-06-03,910.474
2008-06-04,928.611
2008-06-05,933.383
2008-06-06,944.435
2008-06-09,936.328
2008-06-10,896.219
2008-06-11,911.413
2008-06-12,872.019
2008-06-13,878.717
2008-06-16,875.663
2008-06-17,884.248
2008-06-18,884.921
2008-06-19,864.072
2008-06-20,855.067
2008-06-23,851.453
2008-06-24,846.26
2008-06-25,849.501
2008-06-26,874.26
2008-06-27,860.887
2008-06-30,848.864
2008-07-01,817.219
2008-07-02,828.795
2008-07-03,836.745
2008-07-04,864.426
2008-07-07,841.477
2008-07-08,821.208
2008-07-09,842.25
2008-07-10,832.727
2008-07-11,830.424
2008-07-14,820.896
2008-07-15,800.661
2008-07-16,816.121
2008-07-17,844.365
2008-07-18,833.798
2008-07-21,871.819
2008-07-22,862.718
2008-07-23,893.617
2008-07-24,919.697
2008-07-25,861.426
2008-07-28,832.03
2008-07-29,803.512
2008-07-30,820.634
2008-07-31,817.0
2008-08-01,793.283
2008-08-04,792.898
2008-08-05,792.099
2008-08-06,820.558
2008-08-07,822.733
2008-08-08,802.569
2008-08-11,820.915
2008-08-12,815.855
2008-08-13,785.087
2008-08-14,775.411
2008-08-15,776.911
2008-08-18,780.082
2008-08-19,758.429
2008-08-20,764.006
2008-08-21,756.315
2008-08-22,749.052
2008-08-25,767.121
2008-08-26,753.156
2008-08-27,749.7
2008-08-28,762.522
2008-08-29,774.025
2008-09-01,766.014
2008-09-02,765.775
2008-09-03,765.513
2008-09-04,755.485
2008-09-05,714.33
2008-09-08,766.824
2008-09-09,744.226
2008-09-10,740.928
2008-09-11,707.37
2008-09-12,736.366
2008-09-15,707.393
2008-09-16,677.702
2008-09-17,668.176
2008-09-18,655.464
2008-09-19,734.329
2008-09-22,786.713
2008-09-23,765.33
2008-09-24,778.47
2008-09-25,768.516
2008-09-26,764.932
2008-09-29,738.53
2008-09-30,692.646
2008-10-01,723.804
2008-10-02,713.631
2008-10-03,714.47
2008-10-06,634.849
2008-10-07,651.375
2008-10-08,575.658
2008-10-09,589.238
2008-10-10,500.631
2008-10-13,552.908
2008-10-14,593.489
2008-10-15,583.569
2008-10-16,536.115
2008-10-17,554.168
2008-10-20,586.295
2008-10-21,598.242
2008-10-22,569.276
2008-10-23,542.154
2008-10-24,484.582
2008-10-27,470.086
2008-10-28,477.598
2008-10-29,514.722
2008-10-30,529.231
2008-10-31,526.611
2008-11-03,570.294
2008-11-04,590.16
2008-11-05,600.067
2008-11-06,557.535
2008-11-07,541.483
2008-11-10,546.032
2008-11-11,496.769
2008-11-12,485.542
2008-11-13,452.034
2008-11-14,463.865
2008-11-17,444.354
2008-11-18,435.709
2008-11-19,443.42
2008-11-20,405.25
2008-11-21,416.206
2008-11-24,433.819
2008-11-25,461.3
2008-11-26,455.389
2008-11-27,461.619
2008-11-28,473.638
2008-12-01,461.976
2008-12-02,442.417
2008-12-03,443.481
2008-12-04,449.802
2008-12-05,440.277
2008-12-08,478.12
2008-12-09,453.786
2008-12-10,454.091
2008-12-11,459.883
2008-12-12,446.383
2008-12-15,456.165
2008-12-16,456.011
2008-12-17,468.182
2008-12-18,473.732
2008-12-19,469.267
2008-12-22,459.568
2008-12-23,462.095
2008-12-24,469.189
2008-12-25,469.189
2008-12-26,467.645
2008-12-29,484.158
2008-12-30,484.351
2008-12-31,493.74
2009-01-01,493.74
2009-01-02,498.2
2009-01-05,498.559
2009-01-06,508.409
2009-01-07,514.987
2009-01-08,504.703
2009-01-09,503.587
2009-01-12,482.755
2009-01-13,463.719
2009-01-14,461.882
2009-01-15,440.84
2009-01-16,449.026
2009-01-19,449.962
2009-01-20,427.358
2009-01-21,410.745
2009-01-22,420.391
2009-01-23,398.833
2009-01-26,403.981
2009-01-27,414.004
2009-01-28,429.04
2009-01-29,428.284
2009-01-30,413.928
2009-02-02,406.951
2009-02-03,425.404
2009-02-04,418.299
2009-02-05,406.991
2009-02-06,423.766
2009-02-09,434.578
2009-02-10,423.8
2009-02-11,411.111
2009-02-12,413.472
2009-02-13,429.915
2009-02-16,418.199
2009-02-17,400.204
2009-02-18,395.564
2009-02-19,409.047
2009-02-20,402.336
2009-02-23,401.091
2009-02-24,398.395
2009-02-25,398.69
2009-02-26,407.95
2009-02-27,403.532
2009-03-02,386.998
2009-03-03,389.419
2009-03-04,382.924
2009-03-05,382.401
2009-03-06,374.371
2009-03-09,363.672
2009-03-10,381.569
2009-03-11,388.622
2009-03-12,390.628
2009-03-13,415.941
2009-03-16,423.767
2009-03-17,437.918
2009-03-18,441.511
2009-03-19,471.346
2009-03-20,462.518
2009-03-23,482.005
2009-03-24,484.996
2009-03-25,494.704
2009-03-26,498.885
2009-03-27,495.211
2009-03-30,476.23
2009-03-31,485.287
2009-04-01,485.088
2009-04-02,514.733
2009-04-03,522.457
2009-04-06,528.91
2009-04-07,525.634
2009-04-08,506.874
2009-04-09,520.678
2009-04-10,520.678
2009-04-13,528.047
2009-04-14,544.435
2009-04-15,531.912
2009-04-16,538.49
2009-04-17,540.317
2009-04-20,526.171
2009-04-21,512.825
2009-04-22,515.543
2009-04-23,531.776
2009-04-24,531.647
2009-04-27,527.304
2009-04-28,513.398
2009-04-29,519.972
2009-04-30,539.839
2009-05-01,533.275
2009-05-04,561.164
2009-05-05,561.732
2009-05-06,560.389
2009-05-07,576.824
2009-05-08,578.929
2009-05-11,579.89
2009-05-12,574.578
2009-05-13,566.93
2009-05-14,547.992
2009-05-15,554.524
2009-05-18,551.285
2009-05-19,575.057
2009-05-20,578.934
2009-05-21,565.986
2009-05-22,571.733
2009-05-25,557.947
2009-05-26,568.548
2009-05-27,573.618
2009-05-28,562.863
2009-05-29,589.07
2009-06-01,611.013
2009-06-02,628.873
2009-06-03,631.757
2009-06-04,615.355
2009-06-05,609.66
2009-06-08,597.895
2009-06-09,610.152
2009-06-10,627.646
2009-06-11,635.263
2009-06-12,637.294
2009-06-15,625.769
2009-06-16,617.353
2009-06-17,598.14
2009-06-18,613.396
2009-06-19,619.383
2009-06-22,610.252
2009-06-23,587.811
2009-06-24,603.696
2009-06-25,602.869
2009-06-26,623.36
2009-06-29,622.319
2009-06-30,634.011
2009-07-01,618.237
2009-07-02,609.018
2009-07-03,608.783
2009-07-06,598.796
2009-07-07,601.885
2009-07-08,594.754
2009-07-09,586.758
2009-07-10,590.167
2009-07-13,579.818
2009-07-14,610.116
2009-07-15,628.419
2009-07-16,640.85
2009-07-17,640.084
2009-07-20,653.826
2009-07-21,653.551
2009-07-22,654.898
2009-07-23,650.989
2009-07-24,652.691
2009-07-27,667.446
2009-07-28,680.057
2009-07-29,668.2
2009-07-30,689.804
2009-07-31,704.052
2009-08-03,722.44
2009-08-04,733.044
2009-08-05,723.164
2009-08-06,736.312
2009-08-07,732.69
2009-08-10,733.845
2009-08-11,735.775
2009-08-12,739.303
2009-08-13,770.091
2009-08-14,768.546
2009-08-17,745.346
2009-08-18,748.696
2009-08-19,747.667
2009-08-20,749.296
2009-08-21,733.626
2009-08-24,766.909
2009-08-25,762.812
2009-08-26,764.778
2009-08-27,767.755
2009-08-28,788.077
2009-08-31,794.924
2009-09-01,799.046
2009-09-02,779.588
2009-09-03,775.991
2009-09-04,784.778
2009-09-07,799.657
2009-09-08,825.108
2009-09-09,826.166
2009-09-10,829.009
2009-09-11,840.465
2009-09-14,820.199
2009-09-15,819.585
2009-09-16,853.252
2009-09-17,870.9
2009-09-18,864.93
2009-09-21,855.337
2009-09-22,868.151
2009-09-23,881.906
2009-09-24,873.971
2009-09-25,880.519
2009-09-28,883.271
2009-09-29,902.76
2009-09-30,910.719
2009-10-01,891.146
2009-10-02,863.271
2009-10-05,860.512
2009-10-06,878.707
2009-10-07,897.164
2009-10-08,934.856
2009-10-09,936.759
2009-10-12,933.287
2009-10-13,941.481
2009-10-14,958.226
2009-10-15,965.014
2009-10-16,953.466
2009-10-19,949.919
2009-10-20,958.814
2009-10-21,958.677
2009-10-22,947.006
2009-10-23,964.505
2009-10-26,955.433
2009-10-27,941.814
2009-10-28,906.463
2009-10-29,898.302
2009-10-30,902.21
2009-11-02,883.812
2009-11-03,873.974
2009-11-04,881.02
2009-11-05,877.84
2009-11-06,900.253
2009-11-09,938.518
2009-11-10,949.729
2009-11-11,954.28
2009-11-12,949.027
2009-11-13,944.639
2009-11-16,951.277
2009-11-17,928.852
2009-11-18,940.146
2009-11-19,929.478
2009-11-20,916.528
2009-11-23,932.071
2009-11-24,917.522
2009-11-25,932.385
2009-11-26,909.878
2009-11-27,879.377
2009-11-30,921.178
2009-12-01,931.002
2009-12-02,942.655
2009-12-03,938.711
2009-12-04,915.919
2009-12-07,911.696
2009-12-08,902.999
2009-12-09,902.586
2009-12-10,905.883
2009-12-11,904.879
2009-12-14,908.546
2009-12-15,905.024
2009-12-16,894.661
2009-12-17,879.942
2009-12-18,875.314
2009-12-21,865.579
2009-12-22,869.583
2009-12-23,882.068
2009-12-24,894.087
2009-12-25,894.087
2009-12-28,899.204
2009-12-29,922.366
2009-12-30,918.054
2009-12-31,930.903
2010-01-01,930.903
2010-01-04,944.285
2010-01-05,956.052
2010-01-06,949.14
2010-01-07,941.317
2010-01-08,949.038
2010-01-11,966.208
2010-01-12,953.47
2010-01-13,946.467
2010-01-14,959.86
2010-01-15,958.216
2010-01-18,967.963
2010-01-19,955.096
2010-01-20,943.902
2010-01-21,937.237
2010-01-22,921.185
2010-01-25,911.615
2010-01-26,906.772
2010-01-27,896.489
2010-01-28,903.679
2010-01-29,878.529
2010-02-01,868.992
2010-02-02,876.086
2010-02-03,878.3
2010-02-04,863.904
2010-02-05,843.286
2010-02-08,849.822
2010-02-09,847.25
2010-02-10,843.118
2010-02-11,861.828
2010-02-12,855.805
2010-02-15,861.522
2010-02-16,876.571
2010-02-17,899.4
2010-02-18,901.429
2010-02-19,890.008
2010-02-22,912.788
2010-02-23,913.056
2010-02-24,900.061
2010-02-25,879.002
2010-02-26,900.797
2010-03-01,915.2
2010-03-02,922.67
2010-03-03,931.002
2010-03-04,926.757
2010-03-05,937.083
2010-03-08,939.671
2010-03-09,947.503
2010-03-10,955.105
2010-03-11,951.12
2010-03-12,954.903
2010-03-15,943.948
2010-03-16,947.837
2010-03-17,962.117
2010-03-18,964.237
2010-03-19,964.22
2010-03-22,956.886
2010-03-23,972.958
2010-03-24,964.038
2010-03-25,966.1
2010-03-26,961.68
2010-03-29,972.724
2010-03-30,974.931
2010-03-31,966.775
2010-04-01,972.107
2010-04-02,972.107
2010-04-05,971.527
2010-04-06,982.098
2010-04-07,986.323
2010-04-08,984.193
2010-04-09,991.61
2010-04-12,997.113
2010-04-13,991.933
2010-04-14,1016.282
2010-04-15,1021.189
2010-04-16,1012.693
2010-04-19,989.688
2010-04-20,1004.702
2010-04-21,1006.464
2010-04-22,995.01
2010-04-23,985.279
2010-04-26,991.051
2010-04-27,989.865
2010-04-28,979.915
2010-04-29,976.82
2010-04-30,986.181
2010-05-03,983.577
2010-05-04,963.241
2010-05-05,941.123
2010-05-06,908.722
2010-05-07,866.354
2010-05-10,910.485
2010-05-11,897.219
2010-05-12,899.082
2010-05-13,919.974
2010-05-14,899.131
2010-05-17,865.509
2010-05-18,861.677
2010-05-19,810.624
2010-05-20,774.14
2010-05-21,784.293
2010-05-24,807.216
2010-05-25,770.336
2010-05-26,792.646
2010-05-27,808.503
2010-05-28,833.3
2010-05-31,820.339
2010-06-01,816.876
2010-06-02,802.628
2010-06-03,835.19
2010-06-04,818.825
2010-06-07,781.819
2010-06-08,794.424
2010-06-09,812.576
2010-06-10,833.274
2010-06-11,847.642
2010-06-14,863.314
2010-06-15,858.769
2010-06-16,868.904
2010-06-17,860.148
2010-06-18,871.323
2010-06-21,894.602
2010-06-22,881.54
2010-06-23,858.886
2010-06-24,851.958
2010-06-25,836.0
2010-06-28,841.407
2010-06-29,815.881
2010-06-30,799.468
2010-07-01,776.855
2010-07-02,785.67
2010-07-05,773.984
2010-07-06,803.469
2010-07-07,800.418
2010-07-08,837.848
2010-07-09,846.08
2010-07-12,846.184
2010-07-13,850.014
2010-07-14,872.955
2010-07-15,863.29
2010-07-16,855.851
2010-07-19,838.014
2010-07-20,855.628
2010-07-21,861.507
2010-07-22,858.32
2010-07-23,877.132
2010-07-26,886.502
2010-07-27,894.215
2010-07-28,894.213
2010-07-29,901.818
2010-07-30,899.085
2010-08-02,918.507
2010-08-03,920.905
2010-08-04,916.393
2010-08-05,915.854
2010-08-06,916.001
2010-08-09,921.137
2010-08-10,906.664
2010-08-11,879.487
2010-08-12,865.204
2010-08-13,875.452
2010-08-16,872.782
2010-08-17,888.631
2010-08-18,890.699
2010-08-19,886.891
2010-08-20,872.172
2010-08-23,878.69
2010-08-24,864.537
2010-08-25,843.763
2010-08-26,864.398
2010-08-27,874.174
2010-08-30,892.21
2010-08-31,878.203
2010-09-01,915.0
2010-09-02,926.475
2010-09-03,927.606
