Date,ACWI GROWTH Standard (Large+Mid Cap)
2005-11-09,99.652
2005-11-10,100.024
2005-11-11,100.468
2005-11-14,100.313
2005-11-15,99.821
2005-11-16,99.92
2005-11-17,101.034
2005-11-18,101.368
2005-11-21,101.842
2005-11-22,101.955
2005-11-23,102.585
2005-11-24,102.548
2005-11-25,102.627
2005-11-28,102.214
2005-11-29,102.084
2005-11-30,101.772
2005-12-01,102.956
2005-12-02,103.53
2005-12-05,103.488
2005-12-06,103.789
2005-12-07,103.544
2005-12-08,103.556
2005-12-09,103.93
2005-12-12,104.631
2005-12-13,104.848
2005-12-14,105.196
2005-12-15,104.738
2005-12-16,104.878
2005-12-19,104.488
2005-12-20,104.432
2005-12-21,104.753
2005-12-22,105.118
2005-12-23,105.249
2005-12-26,105.369
2005-12-27,104.775
2005-12-28,105.096
2005-12-29,105.004
2005-12-30,104.254
2006-01-02,104.363
2006-01-03,106.226
2006-01-04,107.568
2006-01-05,107.583
2006-01-06,108.717
2006-01-09,108.926
2006-01-10,108.483
2006-01-11,109.019
2006-01-12,108.774
2006-01-13,108.761
2006-01-16,108.923
2006-01-17,107.889
2006-01-18,106.899
2006-01-19,108.036
2006-01-20,106.852
2006-01-23,107.099
2006-01-24,107.562
2006-01-25,107.702
2006-01-26,108.433
2006-01-27,109.384
2006-01-30,109.388
2006-01-31,109.555
2006-02-01,109.649
2006-02-02,108.845
2006-02-03,108.125
2006-02-06,108.238
2006-02-07,107.442
2006-02-08,107.219
2006-02-09,107.595
2006-02-10,107.364
2006-02-13,106.607
2006-02-14,107.263
2006-02-15,107.461
2006-02-16,108.105
2006-02-17,107.907
2006-02-20,107.989
2006-02-21,107.977
2006-02-22,108.259
2006-02-23,108.608
2006-02-24,108.755
2006-02-27,109.379
2006-02-28,108.501
2006-03-01,109.236
2006-03-02,109.232
2006-03-03,108.946
2006-03-06,108.606
2006-03-07,107.461
2006-03-08,107.189
2006-03-09,107.486
2006-03-10,107.833
2006-03-13,108.686
2006-03-14,109.614
2006-03-15,110.137
2006-03-16,110.307
2006-03-17,110.708
2006-03-20,110.903
2006-03-21,110.183
2006-03-22,110.465
2006-03-23,109.997
2006-03-24,110.477
2006-03-27,110.428
2006-03-28,110.136
2006-03-29,110.53
2006-03-30,111.565
2006-03-31,111.033
2006-04-03,111.858
2006-04-04,112.42
2006-04-05,112.919
2006-04-06,113.277
2006-04-07,112.358
2006-04-10,112.364
2006-04-11,111.532
2006-04-12,111.186
2006-04-13,111.404
2006-04-14,111.468
2006-04-17,111.762
2006-04-18,112.966
2006-04-19,113.838
2006-04-20,113.757
2006-04-21,114.128
2006-04-24,113.749
2006-04-25,113.609
2006-04-26,114.065
2006-04-27,114.31
2006-04-28,113.958
2006-05-01,114.182
2006-05-02,115.01
2006-05-03,114.401
2006-05-04,115.024
2006-05-05,116.218
2006-05-08,116.586
2006-05-09,116.906
2006-05-10,116.573
2006-05-11,115.647
2006-05-12,114.183
2006-05-15,112.943
2006-05-16,112.558
2006-05-17,110.931
2006-05-18,109.834
2006-05-19,109.467
2006-05-22,107.914
2006-05-23,108.473
2006-05-24,107.783
2006-05-25,108.849
2006-05-26,109.989
2006-05-29,110.253
2006-05-30,108.904
2006-05-31,108.952
2006-06-01,109.711
2006-06-02,110.665
2006-06-05,109.227
2006-06-06,107.403
2006-06-07,106.453
2006-06-08,104.331
2006-06-09,105.004
2006-06-12,103.612
2006-06-13,101.403
2006-06-14,102.206
2006-06-15,104.629
2006-06-16,104.934
2006-06-19,104.085
2006-06-20,104.033
2006-06-21,105.07
2006-06-22,105.039
2006-06-23,105.007
2006-06-26,105.22
2006-06-27,104.675
2006-06-28,104.537
2006-06-29,106.862
2006-06-30,108.768
2006-07-03,109.532
2006-07-04,109.771
2006-07-05,108.098
2006-07-06,108.467
2006-07-07,108.257
2006-07-10,108.244
2006-07-11,108.128
2006-07-12,107.177
2006-07-13,105.69
2006-07-14,104.311
2006-07-17,103.451
2006-07-18,102.95
2006-07-19,104.89
2006-07-20,105.121
2006-07-21,104.237
2006-07-24,105.491
2006-07-25,106.269
2006-07-26,106.141
2006-07-27,106.903
2006-07-28,108.02
2006-07-31,108.088
2006-08-01,107.214
2006-08-02,108.321
2006-08-03,107.984
2006-08-04,108.584
2006-08-07,107.618
2006-08-08,107.562
2006-08-09,107.951
2006-08-10,107.672
2006-08-11,107.354
2006-08-14,107.724
2006-08-15,109.071
2006-08-16,110.475
2006-08-17,110.792
2006-08-18,110.69
2006-08-21,110.557
2006-08-22,110.56
2006-08-23,109.961
2006-08-24,109.803
2006-08-25,109.626
2006-08-28,110.005
2006-08-29,110.42
2006-08-30,111.037
2006-08-31,111.055
2006-09-01,111.637
2006-09-04,112.355
2006-09-05,112.248
2006-09-06,110.78
2006-09-07,109.648
2006-09-08,109.746
2006-09-11,109.032
2006-09-12,110.044
2006-09-13,110.443
2006-09-14,110.615
2006-09-15,110.524
2006-09-18,110.897
2006-09-19,110.61
2006-09-20,110.918
2006-09-21,110.877
2006-09-22,110.233
2006-09-25,110.357
2006-09-26,111.085
2006-09-27,111.973
2006-09-28,112.263
2006-09-29,112.025
2006-10-02,112.048
2006-10-03,111.712
2006-10-04,112.319
2006-10-05,113.273
2006-10-06,112.672
2006-10-09,112.856
2006-10-10,113.044
2006-10-11,112.755
2006-10-12,113.596
2006-10-13,114.061
2006-10-16,114.76
2006-10-17,114.132
2006-10-18,114.399
2006-10-19,114.888
2006-10-20,115.061
2006-10-23,115.467
2006-10-24,115.546
2006-10-25,116.083
2006-10-26,116.853
2006-10-27,116.249
2006-10-30,115.847
2006-10-31,116.102
2006-11-01,115.852
2006-11-02,115.702
2006-11-03,115.557
2006-11-06,116.653
2006-11-07,117.423
2006-11-08,117.018
2006-11-09,116.716
2006-11-10,116.949
2006-11-13,116.769
2006-11-14,117.506
2006-11-15,117.986
2006-11-16,118.068
2006-11-17,117.674
2006-11-20,117.428
2006-11-21,117.854
2006-11-22,118.918
2006-11-23,118.986
2006-11-24,118.884
2006-11-27,117.584
2006-11-28,117.594
2006-11-29,119.038
2006-11-30,119.501
2006-12-01,119.317
2006-12-04,120.235
2006-12-05,120.736
2006-12-06,120.883
2006-12-07,120.795
2006-12-08,120.784
2006-12-11,120.541
2006-12-12,120.463
2006-12-13,120.719
2006-12-14,121.559
2006-12-15,121.54
2006-12-18,121.204
2006-12-19,120.932
2006-12-20,121.266
2006-12-21,120.865
2006-12-22,120.348
2006-12-25,120.295
2006-12-26,120.424
2006-12-27,121.415
2006-12-28,121.487
2006-12-29,121.371
2007-01-01,121.371
2007-01-02,122.351
2007-01-03,121.822
2007-01-04,121.483
2007-01-05,120.329
2007-01-08,120.46
2007-01-09,120.509
2007-01-10,120.084
2007-01-11,121.122
2007-01-12,122.231
2007-01-15,122.841
2007-01-16,122.611
2007-01-17,122.656
2007-01-18,122.23
2007-01-19,122.592
2007-01-22,122.319
2007-01-23,122.791
2007-01-24,123.656
2007-01-25,122.874
2007-01-26,122.05
2007-01-29,122.093
2007-01-30,122.679
2007-01-31,123.041
2007-02-01,124.134
2007-02-02,124.349
2007-02-05,124.047
2007-02-06,124.395
2007-02-07,124.898
2007-02-08,124.505
2007-02-09,124.176
2007-02-12,123.406
2007-02-13,124.189
2007-02-14,125.823
2007-02-15,126.434
2007-02-16,126.28
2007-02-19,126.523
2007-02-20,126.536
2007-02-21,126.201
2007-02-22,126.463
2007-02-23,126.669
2007-02-26,126.665
2007-02-27,123.226
2007-02-28,122.234
2007-03-01,121.348
2007-03-02,120.417
2007-03-05,118.312
2007-03-06,120.093
2007-03-07,120.399
2007-03-08,121.537
2007-03-09,121.781
2007-03-12,122.355
2007-03-13,120.77
2007-03-14,119.736
2007-03-15,121.023
2007-03-16,121.055
2007-03-19,122.444
2007-03-20,123.223
2007-03-21,124.554
2007-03-22,125.527
2007-03-23,125.571
2007-03-26,125.508
2007-03-27,124.936
2007-03-28,124.21
2007-03-29,124.679
2007-03-30,124.743
2007-04-02,125.027
2007-04-03,126.347
2007-04-04,127.094
2007-04-05,127.506
2007-04-06,127.493
2007-04-09,127.471
2007-04-10,128.175
2007-04-11,127.755
2007-04-12,128.161
2007-04-13,128.623
2007-04-16,130.048
2007-04-17,130.278
2007-04-18,130.181
2007-04-19,129.645
2007-04-20,130.794
2007-04-23,130.657
2007-04-24,130.459
2007-04-25,131.264
2007-04-26,131.173
2007-04-27,130.981
2007-04-30,130.352
2007-05-01,130.156
2007-05-02,131.09
2007-05-03,131.461
2007-05-04,132.255
2007-05-07,132.884
2007-05-08,132.15
2007-05-09,132.783
2007-05-10,131.362
2007-05-11,131.938
2007-05-14,131.87
2007-05-15,131.725
2007-05-16,132.261
2007-05-17,132.042
2007-05-18,132.783
2007-05-21,132.926
2007-05-22,133.192
2007-05-23,133.598
2007-05-24,132.271
2007-05-25,132.555
2007-05-28,132.696
2007-05-29,133.073
2007-05-30,133.277
2007-05-31,134.222
2007-06-01,135.036
2007-06-04,135.507
2007-06-05,135.121
2007-06-06,133.633
2007-06-07,131.835
2007-06-08,131.776
2007-06-11,132.244
2007-06-12,131.339
2007-06-13,132.253
2007-06-14,133.667
2007-06-15,135.101
2007-06-18,135.332
2007-06-19,135.257
2007-06-20,134.755
2007-06-21,134.831
2007-06-22,134.01
2007-06-25,133.485
2007-06-26,132.939
2007-06-27,133.039
2007-06-28,133.776
2007-06-29,134.284
2007-07-02,135.562
2007-07-03,136.34
2007-07-04,136.742
2007-07-05,136.812
2007-07-06,137.473
2007-07-09,138.007
2007-07-10,137.12
2007-07-11,137.38
2007-07-12,139.136
2007-07-13,139.893
2007-07-16,139.684
2007-07-17,139.557
2007-07-18,138.901
2007-07-19,140.073
2007-07-20,139.381
2007-07-23,139.719
2007-07-24,138.137
2007-07-25,137.262
2007-07-26,134.376
2007-07-27,132.189
2007-07-30,133.184
2007-07-31,133.427
2007-08-01,132.185
2007-08-02,133.068
2007-08-03,131.603
2007-08-06,131.984
2007-08-07,132.454
2007-08-08,134.938
2007-08-09,132.503
2007-08-10,130.371
2007-08-13,131.048
2007-08-14,129.125
2007-08-15,126.893
2007-08-16,124.048
2007-08-17,125.456
2007-08-20,126.827
2007-08-21,127.355
2007-08-22,129.265
2007-08-23,130.198
2007-08-24,131.391
2007-08-27,131.405
2007-08-28,129.365
2007-08-29,130.67
2007-08-30,131.361
2007-08-31,133.399
2007-09-03,133.504
2007-09-04,134.264
2007-09-05,133.039
2007-09-06,133.83
2007-09-07,132.165
2007-09-10,131.269
2007-09-11,133.182
2007-09-12,133.518
2007-09-13,134.247
2007-09-14,134.194
2007-09-17,133.116
2007-09-18,135.07
2007-09-19,137.788
2007-09-20,138.095
2007-09-21,138.583
2007-09-24,138.907
2007-09-25,138.891
2007-09-26,139.597
2007-09-27,141.061
2007-09-28,141.406
2007-10-01,142.615
2007-10-02,142.94
2007-10-03,142.501
2007-10-04,142.362
2007-10-05,143.919
2007-10-08,143.516
2007-10-09,144.592
2007-10-10,145.308
2007-10-11,145.847
2007-10-12,145.814
2007-10-15,145.118
2007-10-16,143.654
2007-10-17,144.428
2007-10-18,144.953
2007-10-19,142.475
2007-10-22,141.098
2007-10-23,143.262
2007-10-24,142.745
2007-10-25,143.614
2007-10-26,145.638
2007-10-29,147.043
2007-10-30,146.334
2007-10-31,147.97
2007-11-01,146.178
2007-11-02,145.967
2007-11-05,144.777
2007-11-06,146.441
2007-11-07,145.089
2007-11-08,143.914
2007-11-09,141.769
2007-11-12,139.099
2007-11-13,141.082
2007-11-14,142.092
2007-11-15,140.297
2007-11-16,139.985
2007-11-19,137.811
2007-11-20,139.142
2007-11-21,136.491
2007-11-22,136.93
2007-11-23,138.47
2007-11-26,137.909
2007-11-27,138.227
2007-11-28,140.875
2007-11-29,142.056
2007-11-30,142.578
2007-12-03,142.063
2007-12-04,141.416
2007-12-05,142.986
2007-12-06,144.081
2007-12-07,144.626
2007-12-10,145.313
2007-12-11,143.712
2007-12-12,143.988
2007-12-13,142.042
2007-12-14,140.366
2007-12-17,137.357
2007-12-18,137.66
2007-12-19,137.554
2007-12-20,138.17
2007-12-21,140.489
2007-12-24,141.501
2007-12-25,141.773
2007-12-26,142.357
2007-12-27,141.82
2007-12-28,142.211
2007-12-31,141.649
2008-01-01,141.65
2008-01-02,140.677
2008-01-03,140.418
2008-01-04,137.305
2008-01-07,136.177
2008-01-08,135.715
2008-01-09,135.998
2008-01-10,135.904
2008-01-11,134.257
2008-01-14,135.669
2008-01-15,132.487
2008-01-16,129.41
2008-01-17,127.924
2008-01-18,127.593
2008-01-21,123.42
2008-01-22,122.482
2008-01-23,122.579
2008-01-24,126.579
2008-01-25,127.106
2008-01-28,126.784
2008-01-29,128.015
2008-01-30,127.186
2008-01-31,128.581
2008-02-01,130.821
2008-02-04,130.976
2008-02-05,127.137
2008-02-06,125.92
2008-02-07,124.983
2008-02-08,125.282
2008-02-11,125.653
2008-02-12,127.573
2008-02-13,128.489
2008-02-14,129.018
2008-02-15,128.408
2008-02-18,129.019
2008-02-19,129.811
2008-02-20,129.054
2008-02-21,129.658
2008-02-22,129.7
2008-02-25,131.573
2008-02-26,132.953
2008-02-27,134.184
2008-02-28,133.478
2008-02-29,130.893
2008-03-03,129.574
2008-03-04,128.93
2008-03-05,130.174
2008-03-06,129.43
2008-03-07,127.52
2008-03-10,125.248
2008-03-11,127.419
2008-03-12,128.431
2008-03-13,128.171
2008-03-14,126.714
2008-03-17,123.535
2008-03-18,127.035
2008-03-19,124.864
2008-03-20,124.35
2008-03-21,124.585
2008-03-24,125.942
2008-03-25,128.921
2008-03-26,129.197
2008-03-27,128.857
2008-03-28,128.476
2008-03-31,128.592
2008-04-01,130.748
2008-04-02,131.923
2008-04-03,132.52
2008-04-04,133.463
2008-04-07,134.155
2008-04-08,133.143
2008-04-09,132.454
2008-04-10,133.038
2008-04-11,131.576
2008-04-14,130.694
2008-04-15,131.238
2008-04-16,134.33
2008-04-17,133.927
2008-04-18,135.375
2008-04-21,136.6
2008-04-22,135.836
2008-04-23,136.375
2008-04-24,135.81
2008-04-25,136.725
2008-04-28,136.898
2008-04-29,135.847
2008-04-30,135.966
2008-05-01,136.701
2008-05-02,137.876
2008-05-05,138.086
2008-05-06,139.009
2008-05-07,137.931
2008-05-08,138.583
2008-05-09,137.541
2008-05-12,138.664
2008-05-13,139.009
2008-05-14,139.394
2008-05-15,140.964
2008-05-16,142.154
2008-05-19,142.816
2008-05-20,141.631
2008-05-21,140.35
2008-05-22,140.317
2008-05-23,138.917
2008-05-26,138.335
2008-05-27,138.629
2008-05-28,139.143
2008-05-29,139.642
2008-05-30,140.296
2008-06-02,139.743
2008-06-03,139.126
2008-06-04,138.751
2008-06-05,139.906
2008-06-06,138.391
2008-06-09,137.866
2008-06-10,135.715
2008-06-11,134.371
2008-06-12,133.782
2008-06-13,134.821
2008-06-16,135.758
2008-06-17,136.159
2008-06-18,135.454
2008-06-19,135.076
2008-06-20,133.165
2008-06-23,132.819
2008-06-24,132.107
2008-06-25,132.704
2008-06-26,130.686
2008-06-27,130.191
2008-06-30,130.537
2008-07-01,129.528
2008-07-02,127.421
2008-07-03,126.627
2008-07-04,126.227
2008-07-07,126.463
2008-07-08,126.097
2008-07-09,125.969
2008-07-10,125.948
2008-07-11,125.193
2008-07-14,125.438
2008-07-15,124.034
2008-07-16,124.713
2008-07-17,126.216
2008-07-18,125.661
2008-07-21,126.59
2008-07-22,126.869
2008-07-23,127.082
2008-07-24,125.302
2008-07-25,125.264
2008-07-28,124.507
2008-07-29,124.895
2008-07-30,126.977
2008-07-31,126.379
2008-08-01,124.642
2008-08-04,123.099
2008-08-05,124.172
2008-08-06,125.322
2008-08-07,124.209
2008-08-08,124.176
2008-08-11,124.794
2008-08-12,123.971
2008-08-13,123.23
2008-08-14,123.878
2008-08-15,123.169
2008-08-18,122.517
2008-08-19,121.022
2008-08-20,122.093
2008-08-21,122.589
2008-08-22,123.192
2008-08-25,122.022
2008-08-26,121.713
2008-08-27,122.62
2008-08-28,123.598
2008-08-29,123.148
2008-09-01,122.071
2008-09-02,120.866
2008-09-03,119.217
2008-09-04,116.053
2008-09-05,114.597
2008-09-08,116.486
2008-09-09,113.3
2008-09-10,113.34
2008-09-11,113.304
2008-09-12,115.481
2008-09-15,112.075
2008-09-16,110.829
2008-09-17,107.921
2008-09-18,109.706
2008-09-19,115.124
2008-09-22,113.843
2008-09-23,112.254
2008-09-24,111.794
2008-09-25,112.897
2008-09-26,111.509
2008-09-29,104.218
2008-09-30,105.693
2008-10-01,105.152
2008-10-02,100.6
2008-10-03,100.03
2008-10-06,93.822
2008-10-07,91.53
2008-10-08,88.346
2008-10-09,85.633
2008-10-10,81.527
2008-10-13,89.34
2008-10-14,90.879
2008-10-15,84.257
2008-10-16,82.706
2008-10-17,83.804
2008-10-20,86.93
2008-10-21,85.161
2008-10-22,79.656
2008-10-23,78.842
2008-10-24,75.464
2008-10-27,72.547
2008-10-28,77.885
2008-10-29,80.579
2008-10-30,83.691
2008-10-31,84.346
2008-11-03,84.797
2008-11-04,88.495
2008-11-05,86.533
2008-11-06,81.435
2008-11-07,82.65
2008-11-10,83.217
2008-11-11,79.974
2008-11-12,76.871
2008-11-13,78.556
2008-11-14,77.31
2008-11-17,75.521
2008-11-18,75.423
2008-11-19,72.375
2008-11-20,68.128
2008-11-21,70.136
2008-11-24,74.451
2008-11-25,75.302
2008-11-26,76.542
2008-11-27,77.29
2008-11-28,77.8
2008-12-01,73.082
2008-12-02,73.777
2008-12-03,74.824
2008-12-04,73.594
2008-12-05,73.775
2008-12-08,77.608
2008-12-09,77.195
2008-12-10,78.39
2008-12-11,78.078
2008-12-12,77.414
2008-12-15,78.261
2008-12-16,80.251
2008-12-17,81.572
2008-12-18,81.196
2008-12-19,80.121
2008-12-22,78.851
2008-12-23,78.398
2008-12-24,78.369
2008-12-25,78.419
2008-12-26,78.697
2008-12-29,79.352
2008-12-30,80.556
2008-12-31,80.846
2009-01-01,80.859
2009-01-02,83.068
2009-01-05,83.53
2009-01-06,83.982
2009-01-07,83.085
2009-01-08,82.854
2009-01-09,81.464
2009-01-12,79.682
2009-01-13,78.762
2009-01-14,76.673
2009-01-15,76.201
2009-01-16,77.504
2009-01-19,77.148
2009-01-20,74.317
2009-01-21,75.397
2009-01-22,74.927
2009-01-23,74.522
2009-01-26,75.885
2009-01-27,76.884
2009-01-28,78.58
2009-01-29,77.231
2009-01-30,75.802
2009-02-02,74.9
2009-02-03,76.372
2009-02-04,76.92
2009-02-05,77.509
2009-02-06,79.084
2009-02-09,79.468
2009-02-10,77.372
2009-02-11,77.11
2009-02-12,76.599
2009-02-13,76.877
2009-02-16,76.422
2009-02-17,73.663
2009-02-18,73.315
2009-02-19,73.354
2009-02-20,71.952
2009-02-23,70.774
2009-02-24,71.268
2009-02-25,70.849
2009-02-26,70.474
2009-02-27,69.783
2009-03-02,66.605
2009-03-03,66.087
2009-03-04,67.856
2009-03-05,66.382
2009-03-06,66.198
2009-03-09,65.361
2009-03-10,68.232
2009-03-11,68.917
2009-03-12,69.899
2009-03-13,70.884
2009-03-16,71.559
2009-03-17,72.584
2009-03-18,73.043
2009-03-19,74.503
2009-03-20,73.617
2009-03-23,76.828
2009-03-24,76.563
2009-03-25,76.916
2009-03-26,78.223
2009-03-27,76.672
2009-03-30,74.163
2009-03-31,75.159
2009-04-01,75.982
2009-04-02,79.079
2009-04-03,79.02
2009-04-06,78.592
2009-04-07,77.348
2009-04-08,77.591
2009-04-09,79.402
2009-04-10,79.434
2009-04-13,79.686
2009-04-14,79.462
2009-04-15,79.398
2009-04-16,80.504
2009-04-17,80.622
2009-04-20,78.436
2009-04-21,78.906
2009-04-22,79.016
2009-04-23,79.656
2009-04-24,81.272
2009-04-27,80.77
2009-04-28,79.957
2009-04-29,81.731
2009-04-30,82.419
2009-05-01,82.652
2009-05-04,84.967
2009-05-05,85.026
2009-05-06,85.713
2009-05-07,85.688
2009-05-08,86.926
2009-05-11,86.555
2009-05-12,86.618
2009-05-13,85.127
2009-05-14,85.041
2009-05-15,85.29
2009-05-18,86.666
2009-05-19,87.811
2009-05-20,88.611
2009-05-21,87.135
2009-05-22,87.511
2009-05-25,87.697
2009-05-26,88.839
2009-05-27,88.621
2009-05-28,88.898
2009-05-29,90.228
2009-06-01,92.548
2009-06-02,93.028
2009-06-03,91.737
2009-06-04,91.766
2009-06-05,91.631
2009-06-08,90.832
2009-06-09,91.502
2009-06-10,92.145
2009-06-11,92.797
2009-06-12,92.524
2009-06-15,90.275
2009-06-16,89.607
2009-06-17,89.027
2009-06-18,89.294
2009-06-19,89.908
2009-06-22,87.806
2009-06-23,87.615
2009-06-24,88.927
2009-06-25,89.656
2009-06-26,90.362
2009-06-29,90.792
2009-06-30,90.225
2009-07-01,91.097
2009-07-02,89.168
2009-07-03,89.059
2009-07-06,88.411
2009-07-07,87.543
2009-07-08,86.963
2009-07-09,87.422
2009-07-10,87.0
2009-07-13,87.616
2009-07-14,88.661
2009-07-15,91.077
2009-07-16,91.945
2009-07-17,92.421
2009-07-20,93.766
2009-07-21,94.586
2009-07-22,94.605
2009-07-23,96.213
2009-07-24,96.305
2009-07-27,96.583
2009-07-28,96.412
2009-07-29,95.835
2009-07-30,97.073
2009-07-31,97.633
2009-08-03,99.4
2009-08-04,99.26
2009-08-05,98.498
2009-08-06,98.168
2009-08-07,98.255
2009-08-10,97.958
2009-08-11,97.272
2009-08-12,97.867
2009-08-13,98.995
2009-08-14,98.376
2009-08-17,95.64
2009-08-18,96.605
2009-08-19,97.028
2009-08-20,98.152
2009-08-21,99.491
2009-08-24,100.16
2009-08-25,100.178
2009-08-26,99.81
2009-08-27,99.559
2009-08-28,100.322
2009-08-31,99.518
2009-09-01,98.423
2009-09-02,97.889
2009-09-03,98.407
2009-09-04,99.457
2009-09-07,100.452
2009-09-08,101.842
2009-09-09,102.365
2009-09-10,103.225
2009-09-11,103.831
2009-09-14,103.517
2009-09-15,103.724
2009-09-16,105.272
2009-09-17,105.664
2009-09-18,105.338
2009-09-21,104.723
2009-09-22,105.792
2009-09-23,105.361
2009-09-24,104.143
2009-09-25,103.589
2009-09-28,104.288
2009-09-29,104.296
2009-09-30,104.558
2009-10-01,102.626
2009-10-02,101.572
2009-10-05,102.206
2009-10-06,104.261
2009-10-07,104.415
2009-10-08,105.781
2009-10-09,106.089
2009-10-12,106.536
2009-10-13,106.367
2009-10-14,108.118
2009-10-15,108.549
2009-10-16,107.822
2009-10-19,109.187
2009-10-20,108.822
2009-10-21,108.627
2009-10-22,108.422
2009-10-23,107.841
2009-10-26,107.0
2009-10-27,105.995
2009-10-28,103.865
2009-10-29,105.305
2009-10-30,103.731
2009-11-02,103.954
2009-11-03,103.532
2009-11-04,104.832
2009-11-05,105.908
2009-11-06,106.411
2009-11-09,108.667
2009-11-10,108.643
2009-11-11,109.159
2009-11-12,108.253
2009-11-13,108.848
2009-11-16,110.49
2009-11-17,110.068
2009-11-18,110.12
2009-11-19,108.465
2009-11-20,107.944
2009-11-23,109.664
2009-11-24,109.206
2009-11-25,110.201
2009-11-26,108.776
2009-11-27,107.756
2009-11-30,108.185
2009-12-01,110.443
2009-12-02,110.82
2009-12-03,110.68
2009-12-04,110.428
2009-12-07,110.109
2009-12-08,108.829
2009-12-09,108.632
2009-12-10,109.121
2009-12-11,109.317
2009-12-14,110.322
2009-12-15,109.771
2009-12-16,110.352
2009-12-17,108.364
2009-12-18,108.351
2009-12-21,109.199
2009-12-22,109.678
2009-12-23,110.588
2009-12-24,111.236
2009-12-25,111.197
2009-12-28,111.72
2009-12-29,111.84
2009-12-30,111.322
2009-12-31,111.19
2010-01-01,111.19
2010-01-04,113.133
2010-01-05,113.412
2010-01-06,113.529
2010-01-07,113.245
2010-01-08,113.881
2010-01-11,114.668
2010-01-12,113.901
2010-01-13,114.036
2010-01-14,114.634
2010-01-15,113.631
2010-01-18,113.886
2010-01-19,114.274
2010-01-20,112.371
2010-01-21,110.789
2010-01-22,108.969
2010-01-25,108.799
2010-01-26,108.099
2010-01-27,107.712
2010-01-28,106.717
2010-01-29,105.715
2010-02-01,106.559
2010-02-02,107.913
2010-02-03,107.854
2010-02-04,104.787
2010-02-05,103.503
2010-02-08,103.327
2010-02-09,104.303
2010-02-10,104.289
2010-02-11,105.27
2010-02-12,105.283
2010-02-15,105.335
2010-02-16,106.83
2010-02-17,107.85
2010-02-18,108.299
2010-02-19,107.739
2010-02-22,108.231
2010-02-23,107.29
2010-02-24,107.561
2010-02-25,106.716
2010-02-26,107.654
2010-03-01,108.628
2010-03-02,109.573
2010-03-03,110.346
2010-03-04,110.101
2010-03-05,111.513
2010-03-08,112.062
2010-03-09,112.038
2010-03-10,112.615
2010-03-11,112.756
2010-03-12,113.243
2010-03-15,112.625
2010-03-16,113.643
2010-03-17,114.508
2010-03-18,113.997
2010-03-19,113.421
2010-03-22,113.659
2010-03-23,114.29
2010-03-24,113.34
2010-03-25,113.396
2010-03-26,113.572
2010-03-29,114.388
2010-03-30,114.646
2010-03-31,114.582
2010-04-01,115.786
2010-04-02,115.838
2010-04-05,116.375
2010-04-06,116.402
2010-04-07,116.096
2010-04-08,115.825
2010-04-09,116.918
2010-04-12,117.305
2010-04-13,116.951
2010-04-14,118.211
2010-04-15,118.447
2010-04-16,116.725
2010-04-19,115.943
2010-04-20,116.916
2010-04-21,116.863
2010-04-22,116.358
2010-04-23,117.074
2010-04-26,117.655
2010-04-27,115.391
2010-04-28,114.345
2010-04-29,115.693
2010-04-30,114.96
2010-05-03,115.014
2010-05-04,112.192
2010-05-05,110.821
2010-05-06,108.111
2010-05-07,105.464
2010-05-10,110.464
2010-05-11,109.699
2010-05-12,111.114
2010-05-13,110.757
2010-05-14,108.163
2010-05-17,107.183
2010-05-18,106.872
2010-05-19,104.989
2010-05-20,101.872
2010-05-21,102.686
2010-05-24,102.23
2010-05-25,100.355
2010-05-26,101.206
2010-05-27,104.155
2010-05-28,104.023
2010-05-31,104.156
2010-06-01,103.119
2010-06-02,104.075
2010-06-03,105.48
2010-06-04,102.791
2010-06-07,100.761
2010-06-08,101.002
2010-06-09,101.56
2010-06-10,103.881
2010-06-11,104.458
2010-06-14,105.681
2010-06-15,107.233
2010-06-16,107.626
2010-06-17,107.78
2010-06-18,108.02
2010-06-21,108.898
2010-06-22,107.476
2010-06-23,106.643
2010-06-24,105.431
2010-06-25,105.002
2010-06-28,105.337
2010-06-29,101.925
2010-06-30,101.126
2010-07-01,100.576
2010-07-02,100.677
2010-07-05,100.467
2010-07-06,102.158
2010-07-07,103.756
2010-07-08,104.983
2010-07-09,105.701
2010-07-12,105.769
2010-07-13,107.257
2010-07-14,107.85
2010-07-15,107.846
2010-07-16,105.783
2010-07-19,105.7
2010-07-20,106.326
2010-07-21,106.078
2010-07-22,108.002
2010-07-23,108.85
2010-07-26,109.757
2010-07-27,109.576
2010-07-28,109.475
2010-07-29,109.304
2010-07-30,109.061
2010-08-02,111.53
2010-08-03,111.581
2010-08-04,111.615
2010-08-05,111.619
2010-08-06,111.611
2010-08-09,112.165
2010-08-10,110.87
2010-08-11,107.956
2010-08-12,107.292
2010-08-13,107.188
2010-08-16,107.622
2010-08-17,108.925
2010-08-18,109.069
2010-08-19,108.205
2010-08-20,107.078
2010-08-23,106.824
2010-08-24,105.403
2010-08-25,104.861
2010-08-26,105.235
2010-08-27,106.21
2010-08-30,105.908
2010-08-31,105.47
2010-09-01,108.363
2010-09-02,109.192
2010-09-03,110.311
2010-09-06,110.8
2010-09-07,109.802
2010-09-08,110.221
2010-09-09,110.826
2010-09-10,111.109
2010-09-13,112.715
2010-09-14,113.222
2010-09-15,113.476
2010-09-16,113.273
2010-09-17,113.459
2010-09-20,114.853
2010-09-21,114.736
