Date,NEW ZEALAND SMID VALUE SMID (Small+Mid Cap)
2005-11-08,648.645
2005-11-09,648.479
2005-11-10,650.143
2005-11-11,645.781
2005-11-14,640.162
2005-11-15,647.64
2005-11-16,650.546
2005-11-17,654.359
2005-11-18,657.418
2005-11-21,660.128
2005-11-22,658.692
2005-11-23,661.918
2005-11-24,667.886
2005-11-25,671.232
2005-11-28,673.562
2005-11-29,668.577
2005-11-30,673.19
2005-12-01,670.32
2005-12-02,677.365
2005-12-05,678.232
2005-12-06,669.563
2005-12-07,659.476
2005-12-08,655.238
2005-12-09,651.07
2005-12-12,659.533
2005-12-13,655.989
2005-12-14,659.601
2005-12-15,647.125
2005-12-16,651.182
2005-12-19,656.21
2005-12-20,651.092
2005-12-21,645.1
2005-12-22,639.652
2005-12-23,638.142
2005-12-26,638.142
2005-12-27,640.563
2005-12-28,651.477
2005-12-29,653.25
2005-12-30,657.609
2006-01-02,657.609
2006-01-03,657.899
2006-01-04,660.256
2006-01-05,656.636
2006-01-06,659.892
2006-01-09,661.476
2006-01-10,668.609
2006-01-11,671.175
2006-01-12,668.03
2006-01-13,669.252
2006-01-16,674.247
2006-01-17,666.73
2006-01-18,660.291
2006-01-19,654.349
2006-01-20,653.49
2006-01-23,651.936
2006-01-24,653.883
2006-01-25,658.791
2006-01-26,660.028
2006-01-27,660.112
2006-01-30,658.582
2006-01-31,665.015
2006-02-01,668.813
2006-02-02,673.311
2006-02-03,673.792
2006-02-06,669.768
2006-02-07,668.173
2006-02-08,660.207
2006-02-09,662.844
2006-02-10,665.377
2006-02-13,671.159
2006-02-14,664.507
2006-02-15,665.632
2006-02-16,657.524
2006-02-17,658.881
2006-02-20,661.201
2006-02-21,652.322
2006-02-22,654.148
2006-02-23,657.274
2006-02-24,661.091
2006-02-27,660.102
2006-02-28,664.077
2006-03-01,666.031
2006-03-02,668.37
2006-03-03,664.61
2006-03-06,658.607
2006-03-07,654.074
2006-03-08,651.858
2006-03-09,652.96
2006-03-10,647.669
2006-03-13,653.773
2006-03-14,660.161
2006-03-15,663.927
2006-03-16,655.431
2006-03-17,657.234
2006-03-20,646.897
2006-03-21,646.582
2006-03-22,653.377
2006-03-23,654.576
2006-03-24,640.384
2006-03-27,649.186
2006-03-28,654.394
2006-03-29,650.064
2006-03-30,667.648
2006-03-31,668.635
2006-04-03,671.42
2006-04-04,670.414
2006-04-05,676.554
2006-04-06,682.114
2006-04-07,679.377
2006-04-10,673.141
2006-04-11,675.07
2006-04-12,678.994
2006-04-13,680.553
2006-04-14,680.553
2006-04-17,686.604
2006-04-18,692.675
2006-04-19,698.797
2006-04-20,689.643
2006-04-21,701.487
2006-04-24,697.863
2006-04-25,690.789
2006-04-26,702.83
2006-04-27,705.924
2006-04-28,705.817
2006-05-01,707.587
2006-05-02,709.2
2006-05-03,713.948
2006-05-04,721.341
2006-05-05,722.165
2006-05-08,716.067
2006-05-09,718.973
2006-05-10,718.783
2006-05-11,722.261
2006-05-12,717.348
2006-05-15,698.741
2006-05-16,699.816
2006-05-17,699.36
2006-05-18,691.68
2006-05-19,691.385
2006-05-22,685.657
2006-05-23,687.94
2006-05-24,693.59
2006-05-25,700.636
2006-05-26,701.519
2006-05-29,707.173
2006-05-30,714.815
2006-05-31,711.94
2006-06-01,704.399
2006-06-02,707.755
2006-06-05,707.923
2006-06-06,701.703
2006-06-07,717.744
2006-06-08,722.341
2006-06-09,724.979
2006-06-12,723.03
2006-06-13,712.853
2006-06-14,707.585
2006-06-15,706.618
2006-06-16,709.129
2006-06-19,708.699
2006-06-20,712.838
2006-06-21,712.375
2006-06-22,704.188
2006-06-23,697.785
2006-06-26,694.803
2006-06-27,701.534
2006-06-28,682.81
2006-06-29,687.083
2006-06-30,700.563
2006-07-03,696.122
2006-07-04,699.898
2006-07-05,693.016
2006-07-06,699.138
2006-07-07,706.619
2006-07-10,708.04
2006-07-11,712.509
2006-07-12,711.995
2006-07-13,718.499
2006-07-14,714.975
2006-07-17,713.748
2006-07-18,718.056
2006-07-19,710.414
2006-07-20,711.187
2006-07-21,711.516
2006-07-24,706.888
2006-07-25,710.374
2006-07-26,709.67
2006-07-27,705.199
2006-07-28,701.845
2006-07-31,702.384
2006-08-01,702.589
2006-08-02,700.304
2006-08-03,704.384
2006-08-04,711.193
2006-08-07,707.878
2006-08-08,715.499
2006-08-09,708.821
2006-08-10,711.19
2006-08-11,712.061
2006-08-14,703.827
2006-08-15,704.892
2006-08-16,716.192
2006-08-17,713.92
2006-08-18,709.096
2006-08-21,700.019
2006-08-22,697.07
2006-08-23,705.25
2006-08-24,701.191
2006-08-25,697.467
2006-08-28,699.594
2006-08-29,706.021
2006-08-30,715.695
2006-08-31,724.051
2006-09-01,725.609
2006-09-04,725.501
2006-09-05,719.854
2006-09-06,723.1
2006-09-07,719.654
2006-09-08,708.835
2006-09-11,712.335
2006-09-12,712.055
2006-09-13,717.746
2006-09-14,735.462
2006-09-15,749.376
2006-09-18,752.069
2006-09-19,756.088
2006-09-20,748.439
2006-09-21,757.536
2006-09-22,754.826
2006-09-25,762.221
2006-09-26,760.783
2006-09-27,756.948
2006-09-28,762.574
2006-09-29,758.002
2006-10-02,761.885
2006-10-03,772.282
2006-10-04,770.707
2006-10-05,773.82
2006-10-06,770.674
2006-10-09,767.413
2006-10-10,771.706
2006-10-11,777.907
2006-10-12,778.204
2006-10-13,777.035
2006-10-16,779.902
2006-10-17,786.407
2006-10-18,784.457
2006-10-19,786.654
2006-10-20,784.257
2006-10-23,779.966
2006-10-24,779.083
2006-10-25,778.265
2006-10-26,773.116
2006-10-27,781.326
2006-10-30,787.005
2006-10-31,799.374
2006-11-01,808.836
2006-11-02,808.097
2006-11-03,802.731
2006-11-06,799.742
2006-11-07,809.614
2006-11-08,803.312
2006-11-09,803.042
2006-11-10,811.784
2006-11-13,802.728
2006-11-14,806.256
2006-11-15,807.839
2006-11-16,811.917
2006-11-17,810.793
2006-11-20,815.027
2006-11-21,821.231
2006-11-22,817.55
2006-11-23,819.762
2006-11-24,820.337
2006-11-27,813.409
2006-11-28,818.509
2006-11-29,825.893
2006-11-30,832.185
2006-12-01,832.465
2006-12-04,833.129
2006-12-05,829.01
2006-12-06,829.688
2006-12-07,832.127
2006-12-08,838.302
2006-12-11,833.048
2006-12-12,838.783
2006-12-13,845.429
2006-12-14,863.25
2006-12-15,867.069
2006-12-18,865.492
2006-12-19,870.997
2006-12-20,881.068
2006-12-21,882.001
2006-12-22,893.189
2006-12-25,893.189
2006-12-26,892.871
2006-12-27,895.703
2006-12-28,894.445
2006-12-29,897.768
2007-01-01,897.768
2007-01-02,901.078
2007-01-03,896.947
2007-01-04,890.916
2007-01-05,878.714
2007-01-08,885.839
2007-01-09,890.877
2007-01-10,877.408
2007-01-11,884.127
2007-01-12,878.71
2007-01-15,883.881
2007-01-16,884.539
2007-01-17,882.655
2007-01-18,887.314
2007-01-19,888.148
2007-01-22,900.316
2007-01-23,903.705
2007-01-24,895.672
2007-01-25,900.992
2007-01-26,891.938
2007-01-29,896.411
2007-01-30,888.155
2007-01-31,892.871
2007-02-01,883.738
2007-02-02,885.289
2007-02-05,891.374
2007-02-06,886.153
2007-02-07,906.251
2007-02-08,899.165
2007-02-09,897.086
2007-02-12,894.763
2007-02-13,896.617
2007-02-14,905.602
2007-02-15,908.848
2007-02-16,908.826
2007-02-19,910.337
2007-02-20,910.504
2007-02-21,913.534
2007-02-22,910.663
2007-02-23,912.133
2007-02-26,918.403
2007-02-27,911.686
2007-02-28,892.761
2007-03-01,886.353
2007-03-02,890.727
2007-03-05,865.672
2007-03-06,876.264
2007-03-07,890.569
2007-03-08,889.781
2007-03-09,900.608
2007-03-12,908.518
2007-03-13,914.319
2007-03-14,895.84
2007-03-15,906.093
2007-03-16,910.512
2007-03-19,918.936
2007-03-20,920.679
2007-03-21,922.863
2007-03-22,938.745
2007-03-23,936.46
2007-03-26,946.269
2007-03-27,958.383
2007-03-28,945.099
2007-03-29,950.749
2007-03-30,949.007
2007-04-02,962.993
2007-04-03,966.107
2007-04-04,966.266
2007-04-05,966.964
2007-04-06,966.964
2007-04-09,962.153
2007-04-10,974.928
2007-04-11,971.303
2007-04-12,970.777
2007-04-13,987.672
2007-04-16,987.988
2007-04-17,992.492
2007-04-18,987.734
2007-04-19,984.596
2007-04-20,982.455
2007-04-23,986.723
2007-04-24,975.55
2007-04-25,980.017
2007-04-26,977.298
2007-04-27,983.565
2007-04-30,980.844
2007-05-01,979.163
2007-05-02,980.377
2007-05-03,983.216
2007-05-04,985.954
2007-05-07,996.92
2007-05-08,998.57
2007-05-09,994.955
2007-05-10,991.555
2007-05-11,989.001
2007-05-14,995.477
2007-05-15,995.099
2007-05-16,994.301
2007-05-17,996.661
2007-05-18,995.835
2007-05-21,990.59
2007-05-22,995.52
2007-05-23,1000.427
2007-05-24,992.332
2007-05-25,986.609
2007-05-28,983.432
2007-05-29,986.917
2007-05-30,988.115
2007-05-31,1000.0
2007-06-01,1015.834
2007-06-04,1021.031
2007-06-05,1032.52
2007-06-06,1024.781
2007-06-07,1028.615
2007-06-08,1017.521
2007-06-11,1010.136
2007-06-12,1015.843
2007-06-13,1004.126
2007-06-14,1007.067
2007-06-15,1024.874
2007-06-18,1057.949
2007-06-19,1074.797
2007-06-20,1080.681
2007-06-21,1072.171
2007-06-22,1079.463
2007-06-25,1077.155
2007-06-26,1072.233
2007-06-27,1046.647
2007-06-28,1057.693
2007-06-29,1070.065
2007-07-02,1083.142
2007-07-03,1080.389
2007-07-04,1077.386
2007-07-05,1083.06
2007-07-06,1079.175
2007-07-09,1073.814
2007-07-10,1069.643
2007-07-11,1066.194
2007-07-12,1077.066
2007-07-13,1081.61
2007-07-16,1085.605
2007-07-17,1082.239
2007-07-18,1089.339
2007-07-19,1093.082
2007-07-20,1106.552
2007-07-23,1115.119
2007-07-24,1121.984
2007-07-25,1108.047
2007-07-26,1095.154
2007-07-27,1044.059
2007-07-30,1029.876
2007-07-31,1042.286
2007-08-01,1024.526
2007-08-02,1027.688
2007-08-03,1018.139
2007-08-06,997.668
2007-08-07,1011.222
2007-08-08,1010.854
2007-08-09,1008.291
2007-08-10,975.654
2007-08-13,963.651
2007-08-14,956.097
2007-08-15,924.063
2007-08-16,866.76
2007-08-17,862.366
2007-08-20,895.921
2007-08-21,903.913
2007-08-22,914.646
2007-08-23,936.896
2007-08-24,936.371
2007-08-27,943.438
2007-08-28,929.933
2007-08-29,916.922
2007-08-30,928.382
2007-08-31,920.083
2007-09-03,917.861
2007-09-04,917.62
2007-09-05,906.015
2007-09-06,907.078
2007-09-07,911.312
2007-09-10,908.389
2007-09-11,926.661
2007-09-12,944.404
2007-09-13,946.528
2007-09-14,945.434
2007-09-17,941.192
2007-09-18,935.611
2007-09-19,984.687
2007-09-20,1000.558
2007-09-21,1022.436
2007-09-24,1016.393
2007-09-25,1011.254
2007-09-26,1018.303
2007-09-27,1023.082
2007-09-28,1033.982
2007-10-01,1057.571
2007-10-02,1055.686
2007-10-03,1055.172
2007-10-04,1045.856
2007-10-05,1050.439
2007-10-08,1056.629
2007-10-09,1053.609
2007-10-10,1052.854
2007-10-11,1076.015
2007-10-12,1079.142
2007-10-15,1073.989
2007-10-16,1039.553
2007-10-17,1049.84
2007-10-18,1056.454
2007-10-19,1050.588
2007-10-22,1039.162
2007-10-23,1050.368
2007-10-24,1050.456
2007-10-25,1066.739
2007-10-26,1063.39
2007-10-29,1062.001
2007-10-30,1062.742
2007-10-31,1055.654
2007-11-01,1050.887
2007-11-02,1038.997
2007-11-05,1042.416
2007-11-06,1051.726
2007-11-07,1081.06
2007-11-08,1063.297
2007-11-09,1036.091
2007-11-12,1001.555
2007-11-13,1016.77
2007-11-14,1029.907
2007-11-15,1019.75
2007-11-16,1017.87
2007-11-19,1016.749
2007-11-20,1013.294
2007-11-21,1003.351
2007-11-22,991.911
2007-11-23,991.079
2007-11-26,994.79
2007-11-27,1003.914
2007-11-28,1008.714
2007-11-29,1017.679
2007-11-30,1010.792
2007-12-03,1018.855
2007-12-04,1009.875
2007-12-05,1005.651
2007-12-06,1016.598
2007-12-07,1045.773
2007-12-10,1040.066
2007-12-11,1039.0
2007-12-12,1047.197
2007-12-13,1029.622
2007-12-14,1016.464
2007-12-17,979.843
2007-12-18,979.316
2007-12-19,982.764
2007-12-20,983.321
2007-12-21,1012.843
2007-12-24,1026.325
2007-12-25,1026.325
2007-12-26,1030.006
2007-12-27,1033.351
2007-12-28,1029.804
2007-12-31,1018.808
2008-01-01,1018.808
2008-01-02,1022.052
2008-01-03,1023.576
2008-01-04,1009.541
2008-01-07,984.867
2008-01-08,990.104
2008-01-09,991.575
2008-01-10,1003.991
2008-01-11,1000.258
2008-01-14,1000.542
2008-01-15,989.904
2008-01-16,958.967
2008-01-17,960.956
2008-01-18,935.53
2008-01-21,911.545
2008-01-22,919.877
2008-01-23,916.363
2008-01-24,940.03
2008-01-25,954.37
2008-01-28,960.267
2008-01-29,959.235
2008-01-30,959.467
2008-01-31,955.358
2008-02-01,981.154
2008-02-04,986.168
2008-02-05,969.021
2008-02-06,969.392
2008-02-07,972.168
2008-02-08,950.742
2008-02-11,943.325
2008-02-12,956.377
2008-02-13,940.805
2008-02-14,953.063
2008-02-15,946.651
2008-02-18,978.765
2008-02-19,988.688
2008-02-20,975.887
2008-02-21,981.555
2008-02-22,980.552
2008-02-25,982.602
2008-02-26,957.983
2008-02-27,970.946
2008-02-28,972.22
2008-02-29,947.557
2008-03-03,954.682
2008-03-04,937.119
2008-03-05,944.351
2008-03-06,941.885
2008-03-07,930.271
2008-03-10,932.258
2008-03-11,938.955
2008-03-12,942.207
2008-03-13,964.29
2008-03-14,942.067
2008-03-17,914.99
2008-03-18,931.491
2008-03-19,935.279
2008-03-20,898.064
2008-03-21,898.064
2008-03-24,908.037
2008-03-25,914.714
2008-03-26,911.36
2008-03-27,902.83
2008-03-28,909.001
2008-03-31,895.127
2008-04-01,905.074
2008-04-02,923.42
2008-04-03,932.253
2008-04-04,937.293
2008-04-07,957.265
2008-04-08,942.25
2008-04-09,928.124
2008-04-10,920.948
2008-04-11,885.991
2008-04-14,880.776
2008-04-15,891.31
2008-04-16,897.22
2008-04-17,900.064
2008-04-18,900.045
2008-04-21,920.045
2008-04-22,924.018
2008-04-23,930.913
2008-04-24,909.439
2008-04-25,904.421
2008-04-28,914.348
2008-04-29,882.912
2008-04-30,896.569
2008-05-01,898.634
2008-05-02,917.797
2008-05-05,933.296
2008-05-06,938.675
2008-05-07,913.702
2008-05-08,912.898
2008-05-09,892.036
2008-05-12,908.42
2008-05-13,908.716
2008-05-14,898.778
2008-05-15,888.03
2008-05-16,921.228
2008-05-19,921.244
2008-05-20,920.239
2008-05-21,919.488
2008-05-22,921.655
2008-05-23,924.415
2008-05-26,927.595
2008-05-27,925.498
2008-05-28,920.296
2008-05-29,919.068
2008-05-30,933.818
2008-06-02,935.249
2008-06-03,905.996
2008-06-04,918.307
2008-06-05,895.606
2008-06-06,894.625
2008-06-09,881.692
2008-06-10,870.253
2008-06-11,866.88
2008-06-12,848.515
2008-06-13,850.215
2008-06-16,853.896
2008-06-17,858.305
2008-06-18,856.031
2008-06-19,858.442
2008-06-20,840.993
2008-06-23,839.455
2008-06-24,839.212
2008-06-25,828.977
2008-06-26,831.98
2008-06-27,821.15
2008-06-30,818.167
2008-07-01,795.495
2008-07-02,794.11
2008-07-03,771.251
2008-07-04,790.917
2008-07-07,776.583
2008-07-08,788.525
2008-07-09,805.941
2008-07-10,783.94
2008-07-11,786.561
2008-07-14,775.32
2008-07-15,781.828
2008-07-16,786.044
2008-07-17,795.094
2008-07-18,796.401
2008-07-21,791.658
2008-07-22,788.919
2008-07-23,795.856
2008-07-24,797.251
2008-07-25,793.732
2008-07-28,803.92
2008-07-29,789.825
2008-07-30,804.157
2008-07-31,819.066
2008-08-01,792.618
2008-08-04,808.178
2008-08-05,791.757
2008-08-06,795.259
2008-08-07,794.884
2008-08-08,751.903
2008-08-11,749.669
2008-08-12,740.28
2008-08-13,741.181
2008-08-14,737.577
2008-08-15,737.91
2008-08-18,747.135
2008-08-19,742.531
2008-08-20,749.374
2008-08-21,758.515
2008-08-22,743.841
2008-08-25,755.566
2008-08-26,736.57
2008-08-27,738.156
2008-08-28,739.872
2008-08-29,742.705
2008-09-01,735.439
2008-09-02,734.1
2008-09-03,726.078
2008-09-04,714.944
2008-09-05,697.907
2008-09-08,710.764
2008-09-09,701.479
2008-09-10,692.988
2008-09-11,670.209
2008-09-12,687.16
2008-09-15,675.422
2008-09-16,648.332
2008-09-17,661.002
2008-09-18,653.901
2008-09-19,668.697
2008-09-22,695.837
2008-09-23,685.258
2008-09-24,690.118
2008-09-25,680.505
2008-09-26,670.755
2008-09-29,668.208
2008-09-30,639.955
2008-10-01,669.826
2008-10-02,676.184
2008-10-03,667.179
2008-10-06,613.853
2008-10-07,606.578
2008-10-08,559.519
2008-10-09,574.939
2008-10-10,526.317
2008-10-13,524.95
2008-10-14,574.986
2008-10-15,555.856
2008-10-16,508.769
2008-10-17,531.719
2008-10-20,552.687
2008-10-21,551.158
2008-10-22,527.062
2008-10-23,502.129
2008-10-24,469.766
2008-10-27,457.132
2008-10-28,454.039
2008-10-29,481.684
2008-10-30,494.044
2008-10-31,497.682
2008-11-03,516.899
2008-11-04,524.207
2008-11-05,528.568
2008-11-06,506.056
2008-11-07,495.111
2008-11-10,512.668
2008-11-11,491.789
2008-11-12,477.033
2008-11-13,471.442
2008-11-14,482.702
2008-11-17,472.892
2008-11-18,464.295
2008-11-19,463.135
2008-11-20,436.807
2008-11-21,422.139
2008-11-24,438.292
2008-11-25,444.653
2008-11-26,452.824
2008-11-27,462.786
2008-11-28,467.029
2008-12-01,448.143
2008-12-02,441.568
2008-12-03,456.665
2008-12-04,456.72
2008-12-05,443.963
2008-12-08,457.124
2008-12-09,461.511
2008-12-10,468.878
2008-12-11,476.56
2008-12-12,459.635
2008-12-15,470.174
2008-12-16,486.021
2008-12-17,503.567
2008-12-18,511.213
2008-12-19,481.565
2008-12-22,480.604
2008-12-23,472.435
2008-12-24,477.42
2008-12-25,477.42
2008-12-26,478.334
2008-12-29,482.142
2008-12-30,474.02
2008-12-31,487.925
2009-01-01,487.925
2009-01-02,488.468
2009-01-05,495.696
2009-01-06,507.56
2009-01-07,509.686
2009-01-08,511.363
2009-01-09,515.396
2009-01-12,508.852
2009-01-13,488.919
2009-01-14,474.221
2009-01-15,453.12
2009-01-16,464.768
2009-01-19,461.996
2009-01-20,452.054
2009-01-21,447.775
2009-01-22,458.476
2009-01-23,455.65
2009-01-26,458.126
2009-01-27,463.958
2009-01-28,470.183
2009-01-29,461.957
2009-01-30,453.419
2009-02-02,448.867
2009-02-03,453.095
2009-02-04,455.059
2009-02-05,460.582
2009-02-06,471.741
2009-02-09,486.667
2009-02-10,472.814
2009-02-11,456.189
2009-02-12,457.68
2009-02-13,468.133
2009-02-16,436.411
2009-02-17,431.875
2009-02-18,421.438
2009-02-19,426.414
2009-02-20,410.043
2009-02-23,406.661
2009-02-24,405.455
2009-02-25,414.499
2009-02-26,409.055
2009-02-27,402.53
2009-03-02,390.158
2009-03-03,384.385
2009-03-04,403.378
2009-03-05,412.144
2009-03-06,405.65
2009-03-09,394.651
2009-03-10,401.52
2009-03-11,410.011
2009-03-12,414.8
2009-03-13,424.421
2009-03-16,429.475
2009-03-17,435.117
2009-03-18,443.277
2009-03-19,478.818
2009-03-20,465.505
2009-03-23,471.057
2009-03-24,474.081
2009-03-25,474.869
2009-03-26,482.447
2009-03-27,479.5
2009-03-30,475.426
2009-03-31,468.845
2009-04-01,463.842
2009-04-02,477.338
2009-04-03,482.775
2009-04-06,498.763
2009-04-07,489.642
2009-04-08,475.954
2009-04-09,482.095
2009-04-10,482.095
2009-04-13,485.489
2009-04-14,493.209
2009-04-15,487.631
2009-04-16,494.846
2009-04-17,504.814
2009-04-20,488.368
2009-04-21,484.925
2009-04-22,483.486
2009-04-23,488.332
2009-04-24,498.966
2009-04-27,498.904
2009-04-28,500.054
2009-04-29,514.451
2009-04-30,525.53
2009-05-01,509.219
2009-05-04,530.148
2009-05-05,542.408
2009-05-06,544.668
2009-05-07,558.705
2009-05-08,555.542
2009-05-11,553.348
2009-05-12,547.418
2009-05-13,542.545
2009-05-14,529.124
2009-05-15,530.24
2009-05-18,527.707
2009-05-19,540.665
2009-05-20,550.765
2009-05-21,541.693
2009-05-22,554.921
2009-05-25,544.544
2009-05-26,555.65
2009-05-27,567.172
2009-05-28,557.634
2009-05-29,576.174
2009-06-01,582.966
2009-06-02,605.749
2009-06-03,590.666
2009-06-04,575.809
2009-06-05,585.328
2009-06-08,564.285
2009-06-09,574.435
2009-06-10,578.921
2009-06-11,582.705
2009-06-12,582.155
2009-06-15,582.708
2009-06-16,575.953
2009-06-17,567.864
2009-06-18,589.723
2009-06-19,585.208
2009-06-22,578.534
2009-06-23,573.181
2009-06-24,578.166
2009-06-25,581.629
2009-06-26,586.92
2009-06-29,596.378
2009-06-30,597.157
2009-07-01,589.78
2009-07-02,572.811
2009-07-03,577.039
2009-07-06,572.048
2009-07-07,581.866
2009-07-08,582.626
2009-07-09,576.129
2009-07-10,572.634
2009-07-13,571.43
2009-07-14,577.361
2009-07-15,590.353
2009-07-16,597.443
2009-07-17,599.098
2009-07-20,609.878
2009-07-21,623.558
2009-07-22,630.441
2009-07-23,639.092
2009-07-24,641.426
2009-07-27,650.571
2009-07-28,658.836
2009-07-29,644.274
2009-07-30,641.76
2009-07-31,647.562
2009-08-03,665.816
2009-08-04,673.929
2009-08-05,677.758
2009-08-06,663.529
2009-08-07,668.507
2009-08-10,669.804
2009-08-11,658.107
2009-08-12,673.994
2009-08-13,695.353
2009-08-14,695.84
2009-08-17,665.686
2009-08-18,670.443
2009-08-19,670.04
2009-08-20,668.348
2009-08-21,672.291
2009-08-24,689.137
2009-08-25,690.864
2009-08-26,688.831
2009-08-27,681.433
2009-08-28,700.268
2009-08-31,690.624
2009-09-01,677.796
2009-09-02,662.441
2009-09-03,675.506
2009-09-04,687.383
2009-09-07,704.76
2009-09-08,704.155
2009-09-09,703.501
2009-09-10,705.951
2009-09-11,720.403
2009-09-14,711.634
2009-09-15,708.949
2009-09-16,724.507
2009-09-17,738.118
2009-09-18,727.248
2009-09-21,718.16
2009-09-22,735.551
2009-09-23,739.329
2009-09-24,732.202
2009-09-25,721.741
2009-09-28,729.359
2009-09-29,728.789
2009-09-30,740.277
2009-10-01,746.128
2009-10-02,727.703
2009-10-05,729.87
2009-10-06,746.805
2009-10-07,735.302
2009-10-08,752.148
2009-10-09,743.146
2009-10-12,744.334
2009-10-13,741.749
2009-10-14,749.29
2009-10-15,752.678
2009-10-16,750.069
2009-10-19,763.289
2009-10-20,770.501
2009-10-21,769.863
2009-10-22,762.086
2009-10-23,764.981
2009-10-26,759.206
2009-10-27,748.064
2009-10-28,741.678
2009-10-29,741.068
2009-10-30,731.764
2009-11-02,723.721
2009-11-03,716.827
2009-11-04,722.603
2009-11-05,707.896
2009-11-06,720.328
2009-11-09,737.774
2009-11-10,735.93
2009-11-11,736.466
2009-11-12,738.281
2009-11-13,743.17
2009-11-16,751.684
2009-11-17,739.191
2009-11-18,743.651
2009-11-19,724.982
2009-11-20,715.75
2009-11-23,724.997
2009-11-24,714.49
2009-11-25,713.484
2009-11-26,703.095
2009-11-27,690.456
2009-11-30,706.404
2009-12-01,722.061
2009-12-02,722.426
2009-12-03,719.202
2009-12-04,709.751
2009-12-07,697.319
2009-12-08,694.192
2009-12-09,697.486
2009-12-10,717.497
2009-12-11,705.443
2009-12-14,704.969
2009-12-15,707.257
2009-12-16,709.081
2009-12-17,699.681
2009-12-18,706.977
2009-12-21,703.501
2009-12-22,702.639
2009-12-23,712.757
2009-12-24,709.084
2009-12-25,709.084
2009-12-28,712.809
2009-12-29,731.917
2009-12-30,728.24
2009-12-31,736.475
2010-01-01,736.475
2010-01-04,742.801
2010-01-05,758.357
2010-01-06,756.666
2010-01-07,755.486
2010-01-08,766.981
2010-01-11,775.858
2010-01-12,774.058
2010-01-13,767.32
2010-01-14,770.133
2010-01-15,761.735
2010-01-18,760.713
2010-01-19,749.828
2010-01-20,732.205
2010-01-21,722.309
2010-01-22,712.561
2010-01-25,715.034
2010-01-26,716.497
2010-01-27,712.467
2010-01-28,710.579
2010-01-29,702.827
2010-02-01,701.448
2010-02-02,701.763
2010-02-03,697.659
2010-02-04,687.325
2010-02-05,668.009
2010-02-08,666.441
2010-02-09,666.43
2010-02-10,670.97
2010-02-11,673.051
2010-02-12,674.062
2010-02-15,673.804
2010-02-16,687.628
2010-02-17,696.277
2010-02-18,697.337
2010-02-19,684.837
2010-02-22,692.742
2010-02-23,686.059
2010-02-24,683.667
2010-02-25,679.886
2010-02-26,692.917
2010-03-01,685.55
2010-03-02,685.319
2010-03-03,688.756
2010-03-04,689.476
2010-03-05,696.627
2010-03-08,701.862
2010-03-09,697.67
2010-03-10,709.277
2010-03-11,698.235
2010-03-12,701.073
2010-03-15,698.366
2010-03-16,699.235
2010-03-17,703.988
2010-03-18,706.312
2010-03-19,699.232
2010-03-22,700.175
2010-03-23,698.094
2010-03-24,694.142
2010-03-25,703.086
2010-03-26,696.795
2010-03-29,706.611
2010-03-30,709.628
2010-03-31,709.965
2010-04-01,709.879
2010-04-02,709.879
2010-04-05,707.318
2010-04-06,715.942
2010-04-07,725.705
2010-04-08,717.203
2010-04-09,726.768
2010-04-12,723.583
2010-04-13,719.644
2010-04-14,729.722
2010-04-15,722.471
2010-04-16,719.126
2010-04-19,710.308
2010-04-20,713.546
2010-04-21,714.063
2010-04-22,715.363
2010-04-23,722.211
2010-04-26,733.444
2010-04-27,726.515
2010-04-28,723.995
2010-04-29,730.405
2010-04-30,738.541
2010-05-03,735.022
2010-05-04,733.356
2010-05-05,717.761
2010-05-06,715.045
2010-05-07,697.239
2010-05-10,706.599
2010-05-11,701.044
2010-05-12,696.243
2010-05-13,704.771
2010-05-14,702.133
2010-05-17,681.923
2010-05-18,679.713
2010-05-19,648.818
2010-05-20,640.695
2010-05-21,634.625
2010-05-24,633.765
2010-05-25,607.549
2010-05-26,620.114
2010-05-27,632.893
2010-05-28,631.113
2010-05-31,632.287
2010-06-01,637.674
2010-06-02,627.02
2010-06-03,629.83
2010-06-04,624.239
2010-06-07,612.201
2010-06-08,601.168
2010-06-09,614.862
2010-06-10,631.7
2010-06-11,645.312
2010-06-14,654.836
2010-06-15,652.168
2010-06-16,661.436
2010-06-17,658.327
2010-06-18,665.914
2010-06-21,679.883
2010-06-22,670.333
2010-06-23,676.296
2010-06-24,670.661
2010-06-25,670.432
2010-06-28,662.327
2010-06-29,645.622
2010-06-30,636.026
2010-07-01,622.768
2010-07-02,629.31
2010-07-05,623.709
2010-07-06,635.102
2010-07-07,643.657
2010-07-08,653.548
2010-07-09,661.629
2010-07-12,667.991
2010-07-13,671.983
2010-07-14,682.262
2010-07-15,672.056
2010-07-16,660.443
2010-07-19,648.738
2010-07-20,663.178
2010-07-21,676.411
2010-07-22,679.085
2010-07-23,684.096
2010-07-26,692.469
2010-07-27,690.4
2010-07-28,687.665
2010-07-29,687.855
2010-07-30,686.702
2010-08-02,697.849
2010-08-03,701.736
2010-08-04,700.394
2010-08-05,694.922
2010-08-06,696.616
2010-08-09,702.431
2010-08-10,693.161
2010-08-11,684.278
2010-08-12,671.107
2010-08-13,675.738
2010-08-16,674.055
2010-08-17,675.902
2010-08-18,685.976
2010-08-19,685.559
2010-08-20,666.376
2010-08-23,679.033
2010-08-24,675.862
2010-08-25,660.793
2010-08-26,676.914
2010-08-27,677.76
2010-08-30,689.207
2010-08-31,678.729
2010-09-01,699.697
2010-09-02,705.386
