Date,SWITZERLAND SMALL CAP Small Cap
2005-11-10,163.409
2005-11-11,163.667
2005-11-14,162.92
2005-11-15,162.364
2005-11-16,160.192
2005-11-17,161.386
2005-11-18,160.861
2005-11-21,161.662
2005-11-22,162.304
2005-11-23,162.996
2005-11-24,163.047
2005-11-25,163.07
2005-11-28,162.709
2005-11-29,162.373
2005-11-30,162.171
2005-12-01,161.906
2005-12-02,163.591
2005-12-05,164.467
2005-12-06,164.988
2005-12-07,164.639
2005-12-08,166.297
2005-12-09,166.495
2005-12-12,167.838
2005-12-13,167.617
2005-12-14,168.898
2005-12-15,167.342
2005-12-16,168.129
2005-12-19,167.112
2005-12-20,166.04
2005-12-21,165.725
2005-12-22,166.129
2005-12-23,165.932
2005-12-26,165.932
2005-12-27,166.507
2005-12-28,168.203
2005-12-29,168.187
2005-12-30,168.901
2006-01-02,168.901
2006-01-03,174.061
2006-01-04,177.285
2006-01-05,179.285
2006-01-06,181.692
2006-01-09,181.064
2006-01-10,179.901
2006-01-11,182.636
2006-01-12,183.021
2006-01-13,183.206
2006-01-16,184.411
2006-01-17,182.91
2006-01-18,182.639
2006-01-19,182.47
2006-01-20,181.59
2006-01-23,183.961
2006-01-24,184.031
2006-01-25,184.577
2006-01-26,185.136
2006-01-27,186.309
2006-01-30,185.575
2006-01-31,186.864
2006-02-01,187.162
2006-02-02,187.726
2006-02-03,186.468
2006-02-06,186.879
2006-02-07,186.643
2006-02-08,186.88
2006-02-09,187.27
2006-02-10,186.96
2006-02-13,187.547
2006-02-14,187.9
2006-02-15,187.709
2006-02-16,188.102
2006-02-17,188.314
2006-02-20,191.004
2006-02-21,191.016
2006-02-22,190.701
2006-02-23,192.313
2006-02-24,192.421
2006-02-27,191.963
2006-02-28,192.583
2006-03-01,193.967
2006-03-02,195.494
2006-03-03,196.053
2006-03-06,196.86
2006-03-07,191.377
2006-03-08,190.654
2006-03-09,191.525
2006-03-10,190.744
2006-03-13,193.503
2006-03-14,195.113
2006-03-15,196.86
2006-03-16,197.556
2006-03-17,198.735
2006-03-20,200.732
2006-03-21,199.586
2006-03-22,200.122
2006-03-23,198.132
2006-03-24,199.508
2006-03-27,200.682
2006-03-28,201.813
2006-03-29,200.157
2006-03-30,202.689
2006-03-31,201.396
2006-04-03,202.494
2006-04-04,206.209
2006-04-05,207.436
2006-04-06,207.47
2006-04-07,206.03
2006-04-10,205.205
2006-04-11,204.18
2006-04-12,203.952
2006-04-13,204.418
2006-04-14,204.418
2006-04-17,208.132
2006-04-18,207.94
2006-04-19,209.487
2006-04-20,209.305
2006-04-21,210.962
2006-04-24,210.745
2006-04-25,210.4
2006-04-26,211.744
2006-04-27,213.678
2006-04-28,216.193
2006-05-01,217.478
2006-05-02,218.781
2006-05-03,219.763
2006-05-04,222.351
2006-05-05,224.399
2006-05-08,225.113
2006-05-09,226.431
2006-05-10,225.966
2006-05-11,228.066
2006-05-12,225.688
2006-05-15,220.406
2006-05-16,218.419
2006-05-17,211.72
2006-05-18,207.792
2006-05-19,206.059
2006-05-22,200.153
2006-05-23,203.49
2006-05-24,200.106
2006-05-25,200.106
2006-05-26,202.519
2006-05-29,205.844
2006-05-30,203.868
2006-05-31,205.419
2006-06-01,203.595
2006-06-02,208.348
2006-06-05,208.738
2006-06-06,201.938
2006-06-07,200.204
2006-06-08,193.475
2006-06-09,197.164
2006-06-12,193.593
2006-06-13,189.856
2006-06-14,190.523
2006-06-15,195.305
2006-06-16,194.321
2006-06-19,193.288
2006-06-20,193.494
2006-06-21,194.627
2006-06-22,195.074
2006-06-23,193.932
2006-06-26,194.209
2006-06-27,194.038
2006-06-28,193.13
2006-06-29,196.07
2006-06-30,203.02
2006-07-03,205.066
2006-07-04,205.17
2006-07-05,202.772
2006-07-06,204.542
2006-07-07,205.275
2006-07-10,203.976
2006-07-11,204.348
2006-07-12,203.333
2006-07-13,201.779
2006-07-14,199.381
2006-07-17,195.162
2006-07-18,192.904
2006-07-19,196.04
2006-07-20,198.591
2006-07-21,198.03
2006-07-24,198.157
2006-07-25,198.052
2006-07-26,199.154
2006-07-27,202.42
2006-07-28,203.184
2006-07-31,204.003
2006-08-01,203.268
2006-08-02,206.062
2006-08-03,205.109
2006-08-04,207.593
2006-08-07,206.313
2006-08-08,206.182
2006-08-09,207.256
2006-08-10,204.059
2006-08-11,204.03
2006-08-14,204.178
2006-08-15,205.647
2006-08-16,208.034
2006-08-17,208.646
2006-08-18,207.575
2006-08-21,209.084
2006-08-22,208.188
2006-08-23,208.561
2006-08-24,208.238
2006-08-25,208.02
2006-08-28,208.98
2006-08-29,210.345
2006-08-30,212.77
2006-08-31,213.063
2006-09-01,213.646
2006-09-04,214.473
2006-09-05,213.137
2006-09-06,212.397
2006-09-07,209.528
2006-09-08,209.196
2006-09-11,209.114
2006-09-12,209.829
2006-09-13,209.993
2006-09-14,211.08
2006-09-15,209.625
2006-09-18,211.161
2006-09-19,211.973
2006-09-20,212.998
2006-09-21,213.693
2006-09-22,215.447
2006-09-25,216.462
2006-09-26,216.905
2006-09-27,218.038
2006-09-28,218.142
2006-09-29,217.428
2006-10-02,218.609
2006-10-03,218.444
2006-10-04,218.229
2006-10-05,218.31
2006-10-06,216.744
2006-10-09,217.236
2006-10-10,217.429
2006-10-11,217.121
2006-10-12,218.598
2006-10-13,219.23
2006-10-16,220.807
2006-10-17,221.248
2006-10-18,221.413
2006-10-19,223.613
2006-10-20,224.249
2006-10-23,222.477
2006-10-24,222.241
2006-10-25,224.036
2006-10-26,225.654
2006-10-27,227.774
2006-10-30,227.187
2006-10-31,228.061
2006-11-01,229.344
2006-11-02,229.122
2006-11-03,228.329
2006-11-06,228.653
2006-11-07,231.157
2006-11-08,230.421
2006-11-09,231.252
2006-11-10,232.513
2006-11-13,230.782
2006-11-14,231.345
2006-11-15,231.877
2006-11-16,232.177
2006-11-17,232.675
2006-11-20,232.426
2006-11-21,231.923
2006-11-22,235.488
2006-11-23,236.509
2006-11-24,237.072
2006-11-27,235.578
2006-11-28,234.343
2006-11-29,237.004
2006-11-30,239.802
2006-12-01,241.247
2006-12-04,239.624
2006-12-05,240.148
2006-12-06,242.258
2006-12-07,243.637
2006-12-08,244.275
2006-12-11,244.182
2006-12-12,246.151
2006-12-13,246.598
2006-12-14,244.692
2006-12-15,243.762
2006-12-18,243.67
2006-12-19,246.234
2006-12-20,247.21
2006-12-21,248.238
2006-12-22,247.515
2006-12-25,247.515
2006-12-26,247.15
2006-12-27,248.408
2006-12-28,249.06
2006-12-29,250.169
2007-01-01,250.169
2007-01-02,251.643
2007-01-03,252.433
2007-01-04,250.913
2007-01-05,250.477
2007-01-08,250.546
2007-01-09,251.341
2007-01-10,251.154
2007-01-11,253.288
2007-01-12,255.837
2007-01-15,257.708
2007-01-16,258.74
2007-01-17,259.873
2007-01-18,260.881
2007-01-19,260.108
2007-01-22,262.516
2007-01-23,263.014
2007-01-24,265.29
2007-01-25,265.143
2007-01-26,262.501
2007-01-29,263.131
2007-01-30,264.247
2007-01-31,267.296
2007-02-01,268.629
2007-02-02,268.724
2007-02-05,268.829
2007-02-06,270.938
2007-02-07,273.891
2007-02-08,271.219
2007-02-09,271.342
2007-02-12,269.017
2007-02-13,270.15
2007-02-14,274.005
2007-02-15,275.955
2007-02-16,275.84
2007-02-19,277.468
2007-02-20,276.491
2007-02-21,276.305
2007-02-22,274.762
2007-02-23,274.035
2007-02-26,273.694
2007-02-27,265.722
2007-02-28,266.068
2007-03-01,263.517
2007-03-02,264.676
2007-03-05,259.657
2007-03-06,262.398
2007-03-07,266.447
2007-03-08,271.105
2007-03-09,269.308
2007-03-12,270.813
2007-03-13,270.299
2007-03-14,265.95
2007-03-15,269.125
2007-03-16,269.519
2007-03-19,272.633
2007-03-20,272.662
2007-03-21,276.467
2007-03-22,279.8
2007-03-23,278.005
2007-03-26,280.225
2007-03-27,277.71
2007-03-28,278.51
2007-03-29,278.634
2007-03-30,279.254
2007-04-02,282.398
2007-04-03,284.237
2007-04-04,286.614
2007-04-05,288.961
2007-04-06,288.961
2007-04-09,286.283
2007-04-10,289.753
2007-04-11,289.84
2007-04-12,290.07
2007-04-13,291.17
2007-04-16,293.265
2007-04-17,293.429
2007-04-18,294.328
2007-04-19,293.83
2007-04-20,294.382
2007-04-23,293.773
2007-04-24,293.874
2007-04-25,297.646
2007-04-26,297.754
2007-04-27,297.496
2007-04-30,297.257
2007-05-01,295.397
2007-05-02,296.372
2007-05-03,294.192
2007-05-04,297.191
2007-05-07,297.954
2007-05-08,294.283
2007-05-09,295.35
2007-05-10,294.482
2007-05-11,295.183
2007-05-14,294.608
2007-05-15,295.946
2007-05-16,297.4
2007-05-17,295.46
2007-05-18,297.765
2007-05-21,297.496
2007-05-22,297.734
2007-05-23,299.955
2007-05-24,297.205
2007-05-25,296.526
2007-05-28,296.526
2007-05-29,298.528
2007-05-30,296.126
2007-05-31,298.385
2007-06-01,298.639
2007-06-04,301.125
2007-06-05,301.968
2007-06-06,298.224
2007-06-07,293.609
2007-06-08,289.996
2007-06-11,291.09
2007-06-12,291.067
2007-06-13,290.73
2007-06-14,291.967
2007-06-15,294.232
2007-06-18,294.659
2007-06-19,295.063
2007-06-20,297.959
2007-06-21,295.684
2007-06-22,297.031
2007-06-25,296.013
2007-06-26,295.055
2007-06-27,293.333
2007-06-28,296.019
2007-06-29,298.861
2007-07-02,302.809
2007-07-03,303.975
2007-07-04,305.302
2007-07-05,304.671
2007-07-06,302.763
2007-07-09,304.115
2007-07-10,305.957
2007-07-11,307.644
2007-07-12,307.802
2007-07-13,307.714
2007-07-16,307.818
2007-07-17,306.792
2007-07-18,306.197
2007-07-19,307.561
2007-07-20,306.23
2007-07-23,304.922
2007-07-24,303.579
2007-07-25,299.705
2007-07-26,297.762
2007-07-27,293.672
2007-07-30,294.761
2007-07-31,298.314
2007-08-01,298.91
2007-08-02,294.374
2007-08-03,295.008
2007-08-06,292.875
2007-08-07,292.467
2007-08-08,295.554
2007-08-09,292.291
2007-08-10,284.614
2007-08-13,282.245
2007-08-14,280.227
2007-08-15,277.2
2007-08-16,266.257
2007-08-17,270.929
2007-08-20,271.37
2007-08-21,272.245
2007-08-22,276.213
2007-08-23,279.642
2007-08-24,282.922
2007-08-27,283.968
2007-08-28,280.873
2007-08-29,280.73
2007-08-30,282.994
2007-08-31,284.747
2007-09-03,283.772
2007-09-04,285.282
2007-09-05,282.783
2007-09-06,284.0
2007-09-07,284.326
2007-09-10,281.135
2007-09-11,284.395
2007-09-12,285.47
2007-09-13,284.847
2007-09-14,280.854
2007-09-17,278.508
2007-09-18,279.163
2007-09-19,284.894
2007-09-20,287.141
2007-09-21,288.061
2007-09-24,285.764
2007-09-25,286.074
2007-09-26,287.043
2007-09-27,288.159
2007-09-28,289.157
2007-10-01,288.546
2007-10-02,289.2
2007-10-03,291.447
2007-10-04,293.438
2007-10-05,295.89
2007-10-08,296.275
2007-10-09,296.696
2007-10-10,298.079
2007-10-11,301.973
2007-10-12,299.047
2007-10-15,300.769
2007-10-16,298.42
2007-10-17,299.415
2007-10-18,301.212
2007-10-19,299.825
2007-10-22,294.804
2007-10-23,296.777
2007-10-24,297.434
2007-10-25,300.243
2007-10-26,301.602
2007-10-29,303.147
2007-10-30,300.612
2007-10-31,306.623
2007-11-01,303.969
2007-11-02,305.073
2007-11-05,303.153
2007-11-06,307.713
2007-11-07,307.508
2007-11-08,305.615
2007-11-09,303.401
2007-11-12,298.572
2007-11-13,297.96
2007-11-14,300.694
2007-11-15,297.548
2007-11-16,296.468
2007-11-19,288.288
2007-11-20,288.955
2007-11-21,282.656
2007-11-22,282.749
2007-11-23,286.032
2007-11-26,288.852
2007-11-27,286.957
2007-11-28,287.652
2007-11-29,289.964
2007-11-30,293.62
2007-12-03,294.164
2007-12-04,292.304
2007-12-05,293.495
2007-12-06,294.398
2007-12-07,295.758
2007-12-10,296.487
2007-12-11,297.311
2007-12-12,297.941
2007-12-13,291.975
2007-12-14,289.237
2007-12-17,283.87
2007-12-18,283.98
2007-12-19,282.024
2007-12-20,281.561
2007-12-21,282.856
2007-12-24,282.477
2007-12-25,282.477
2007-12-26,284.331
2007-12-27,288.577
2007-12-28,293.786
2007-12-31,292.968
2008-01-01,292.968
2008-01-02,296.689
2008-01-03,292.833
2008-01-04,290.301
2008-01-07,282.96
2008-01-08,283.03
2008-01-09,276.55
2008-01-10,274.435
2008-01-11,274.972
2008-01-14,278.429
2008-01-15,272.91
2008-01-16,264.019
2008-01-17,261.685
2008-01-18,258.385
2008-01-21,244.718
2008-01-22,251.055
2008-01-23,247.952
2008-01-24,255.277
2008-01-25,259.124
2008-01-28,256.679
2008-01-29,261.321
2008-01-30,261.973
2008-01-31,264.024
2008-02-01,272.278
2008-02-04,273.806
2008-02-05,266.244
2008-02-06,266.204
2008-02-07,261.143
2008-02-08,262.818
2008-02-11,262.108
2008-02-12,270.037
2008-02-13,271.799
2008-02-14,276.067
2008-02-15,275.489
2008-02-18,275.345
2008-02-19,278.476
2008-02-20,272.562
2008-02-21,276.336
2008-02-22,276.694
2008-02-25,278.037
2008-02-26,282.17
2008-02-27,285.083
2008-02-28,284.03
2008-02-29,283.608
2008-03-03,278.619
2008-03-04,277.58
2008-03-05,279.034
2008-03-06,281.021
2008-03-07,276.975
2008-03-10,273.67
2008-03-11,275.578
2008-03-12,279.702
2008-03-13,277.58
2008-03-14,277.098
2008-03-17,272.387
2008-03-18,272.853
2008-03-19,270.719
2008-03-20,263.983
2008-03-21,263.983
2008-03-24,260.873
2008-03-25,272.855
2008-03-26,277.523
2008-03-27,283.626
2008-03-28,283.892
2008-03-31,288.382
2008-04-01,288.042
2008-04-02,290.28
2008-04-03,289.162
2008-04-04,293.473
2008-04-07,292.476
2008-04-08,290.785
2008-04-09,290.574
2008-04-10,287.525
2008-04-11,285.653
2008-04-14,284.939
2008-04-15,285.6
2008-04-16,290.084
2008-04-17,288.909
2008-04-18,288.26
2008-04-21,291.344
2008-04-22,292.708
2008-04-23,289.602
2008-04-24,284.229
2008-04-25,287.173
2008-04-28,289.901
2008-04-29,288.308
2008-04-30,290.858
2008-05-01,289.026
2008-05-02,291.033
2008-05-05,291.989
2008-05-06,293.291
2008-05-07,293.197
2008-05-08,295.047
2008-05-09,292.62
2008-05-12,292.2
2008-05-13,292.112
2008-05-14,292.46
2008-05-15,294.519
2008-05-16,297.994
2008-05-19,296.963
2008-05-20,296.605
2008-05-21,299.621
2008-05-22,298.933
2008-05-23,298.218
2008-05-26,295.04
2008-05-27,293.77
2008-05-28,294.128
2008-05-29,293.463
2008-05-30,294.034
2008-06-02,296.801
2008-06-03,297.408
2008-06-04,296.862
2008-06-05,298.83
2008-06-06,299.969
2008-06-09,295.739
2008-06-10,288.493
2008-06-11,287.162
2008-06-12,285.59
2008-06-13,285.336
2008-06-16,288.318
2008-06-17,289.744
2008-06-18,285.6
2008-06-19,280.837
2008-06-20,280.407
2008-06-23,275.486
2008-06-24,276.485
2008-06-25,277.428
2008-06-26,276.767
2008-06-27,276.537
2008-06-30,277.085
2008-07-01,270.047
2008-07-02,268.92
2008-07-03,263.191
2008-07-04,263.726
2008-07-07,263.358
2008-07-08,259.645
2008-07-09,263.655
2008-07-10,262.833
2008-07-11,258.871
2008-07-14,258.64
2008-07-15,256.468
2008-07-16,253.562
2008-07-17,260.332
2008-07-18,263.235
2008-07-21,268.722
2008-07-22,266.765
2008-07-23,267.142
2008-07-24,263.763
2008-07-25,260.392
2008-07-28,262.12
2008-07-29,258.538
2008-07-30,259.084
2008-07-31,258.752
2008-08-01,258.604
2008-08-04,257.661
2008-08-05,257.333
2008-08-06,260.124
2008-08-07,260.407
2008-08-08,255.902
2008-08-11,258.354
2008-08-12,257.286
2008-08-13,253.337
2008-08-14,253.738
2008-08-15,253.99
2008-08-18,253.409
2008-08-19,248.461
2008-08-20,247.488
2008-08-21,249.342
2008-08-22,248.725
2008-08-25,248.726
2008-08-26,247.828
2008-08-27,248.314
2008-08-28,251.105
2008-08-29,252.526
2008-09-01,252.023
2008-09-02,254.962
2008-09-03,253.018
2008-09-04,249.806
2008-09-05,246.876
2008-09-08,247.937
2008-09-09,245.34
2008-09-10,243.214
2008-09-11,238.894
2008-09-12,243.743
2008-09-15,244.656
2008-09-16,242.037
2008-09-17,239.458
2008-09-18,240.854
2008-09-19,248.111
2008-09-22,252.286
2008-09-23,250.482
2008-09-24,247.405
2008-09-25,246.926
2008-09-26,243.709
2008-09-29,233.031
2008-09-30,227.649
2008-10-01,224.906
2008-10-02,218.489
2008-10-03,218.551
2008-10-06,206.525
2008-10-07,204.094
2008-10-08,196.868
2008-10-09,192.626
2008-10-10,183.702
2008-10-13,194.818
2008-10-14,199.329
2008-10-15,191.223
2008-10-16,185.235
2008-10-17,185.892
2008-10-20,183.694
2008-10-21,184.414
2008-10-22,179.049
2008-10-23,173.738
2008-10-24,168.684
2008-10-27,159.524
2008-10-28,160.927
2008-10-29,170.217
2008-10-30,172.571
2008-10-31,171.673
2008-11-03,174.601
2008-11-04,183.444
2008-11-05,181.908
2008-11-06,172.726
2008-11-07,173.277
2008-11-10,175.225
2008-11-11,168.848
2008-11-12,165.253
2008-11-13,162.018
2008-11-14,161.868
2008-11-17,158.229
2008-11-18,155.468
2008-11-19,150.238
2008-11-20,144.649
2008-11-21,144.461
2008-11-24,151.121
2008-11-25,153.916
2008-11-26,151.744
2008-11-27,156.581
2008-11-28,155.91
2008-12-01,151.768
2008-12-02,151.985
2008-12-03,150.632
2008-12-04,152.59
2008-12-05,147.179
2008-12-08,153.446
2008-12-09,153.154
2008-12-10,155.775
2008-12-11,156.743
2008-12-12,156.0
2008-12-15,158.325
2008-12-16,158.844
2008-12-17,167.062
2008-12-18,171.3
2008-12-19,163.286
2008-12-22,165.496
2008-12-23,168.253
2008-12-24,169.912
2008-12-25,169.912
2008-12-26,170.626
2008-12-29,177.872
2008-12-30,177.708
2008-12-31,175.696
2009-01-01,175.696
2009-01-02,174.605
2009-01-05,174.754
2009-01-06,174.28
2009-01-07,178.331
2009-01-08,178.254
2009-01-09,175.864
2009-01-12,172.494
2009-01-13,168.299
2009-01-14,163.938
2009-01-15,161.841
2009-01-16,164.253
2009-01-19,161.121
2009-01-20,156.544
2009-01-21,154.387
2009-01-22,154.183
2009-01-23,148.282
2009-01-26,152.966
2009-01-27,154.448
2009-01-28,158.104
2009-01-29,155.937
2009-01-30,154.096
2009-02-02,150.477
2009-02-03,153.102
2009-02-04,152.472
2009-02-05,150.101
2009-02-06,152.279
2009-02-09,155.294
2009-02-10,155.212
2009-02-11,153.752
2009-02-12,150.827
2009-02-13,153.384
2009-02-16,152.111
2009-02-17,145.868
2009-02-18,144.697
2009-02-19,144.792
2009-02-20,139.173
2009-02-23,137.693
2009-02-24,133.799
2009-02-25,134.293
2009-02-26,135.216
2009-02-27,134.488
2009-03-02,127.633
2009-03-03,124.785
2009-03-04,126.965
2009-03-05,124.911
2009-03-06,125.152
2009-03-09,122.613
2009-03-10,127.081
2009-03-11,128.482
2009-03-12,125.77
2009-03-13,128.003
2009-03-16,131.147
2009-03-17,130.832
2009-03-18,133.517
2009-03-19,141.449
2009-03-20,141.383
2009-03-23,142.72
2009-03-24,142.988
2009-03-25,145.158
2009-03-26,145.655
2009-03-27,143.299
2009-03-30,139.328
2009-03-31,143.207
2009-04-01,142.461
2009-04-02,149.388
2009-04-03,151.455
2009-04-06,152.463
2009-04-07,150.241
2009-04-08,149.458
2009-04-09,151.809
2009-04-10,151.809
2009-04-13,153.615
2009-04-14,156.828
2009-04-15,156.754
2009-04-16,159.101
2009-04-17,157.894
2009-04-20,154.135
2009-04-21,153.435
2009-04-22,156.319
2009-04-23,158.592
2009-04-24,163.814
2009-04-27,163.175
2009-04-28,160.764
2009-04-29,165.724
2009-04-30,168.508
2009-05-01,168.79
2009-05-04,174.863
2009-05-05,177.83
2009-05-06,177.814
2009-05-07,180.711
2009-05-08,183.363
2009-05-11,183.85
2009-05-12,183.654
2009-05-13,178.599
2009-05-14,179.342
2009-05-15,182.936
2009-05-18,182.341
2009-05-19,187.234
2009-05-20,191.485
2009-05-21,190.618
2009-05-22,192.921
2009-05-25,193.667
2009-05-26,191.764
2009-05-27,192.11
2009-05-28,189.91
2009-05-29,192.75
2009-06-01,191.788
2009-06-02,196.813
2009-06-03,194.582
2009-06-04,194.884
2009-06-05,192.717
2009-06-08,190.256
2009-06-09,192.365
2009-06-10,195.518
2009-06-11,198.094
2009-06-12,197.024
2009-06-15,192.956
2009-06-16,191.954
2009-06-17,187.128
2009-06-18,188.488
2009-06-19,189.547
2009-06-22,184.773
2009-06-23,185.826
2009-06-24,187.812
2009-06-25,185.738
2009-06-26,188.616
2009-06-29,189.368
2009-06-30,188.576
2009-07-01,192.136
2009-07-02,189.499
2009-07-03,187.57
2009-07-06,184.753
2009-07-07,185.826
2009-07-08,181.684
2009-07-09,183.33
2009-07-10,181.797
2009-07-13,183.146
2009-07-14,184.455
2009-07-15,189.148
2009-07-16,190.103
2009-07-17,190.362
2009-07-20,194.709
2009-07-21,196.952
2009-07-22,196.432
2009-07-23,198.468
2009-07-24,197.346
2009-07-27,198.565
2009-07-28,198.033
2009-07-29,197.095
2009-07-30,198.525
2009-07-31,203.812
2009-08-03,210.79
2009-08-04,208.939
2009-08-05,209.613
2009-08-06,211.272
2009-08-07,208.984
2009-08-10,209.047
2009-08-11,207.141
2009-08-12,208.642
2009-08-13,212.099
2009-08-14,213.18
2009-08-17,207.338
2009-08-18,209.546
2009-08-19,211.066
2009-08-20,214.324
2009-08-21,219.252
2009-08-24,222.965
2009-08-25,223.642
2009-08-26,220.797
2009-08-27,220.516
2009-08-28,226.052
2009-08-31,224.63
2009-09-01,220.113
2009-09-02,215.753
2009-09-03,217.932
2009-09-04,218.99
2009-09-07,223.42
2009-09-08,227.431
2009-09-09,230.918
2009-09-10,233.11
2009-09-11,235.25
2009-09-14,234.925
2009-09-15,236.673
2009-09-16,240.125
2009-09-17,242.896
2009-09-18,244.444
2009-09-21,241.775
2009-09-22,246.496
2009-09-23,247.139
2009-09-24,243.941
2009-09-25,242.053
2009-09-28,242.683
2009-09-29,240.661
2009-09-30,242.358
2009-10-01,237.819
2009-10-02,234.715
2009-10-05,235.427
2009-10-06,243.102
2009-10-07,240.834
2009-10-08,243.439
2009-10-09,244.451
2009-10-12,247.671
2009-10-13,245.973
2009-10-14,250.393
2009-10-15,251.771
2009-10-16,248.541
2009-10-19,250.824
2009-10-20,250.3
2009-10-21,249.78
2009-10-22,248.057
2009-10-23,247.81
2009-10-26,242.607
2009-10-27,238.712
2009-10-28,232.682
2009-10-29,235.743
2009-10-30,233.381
2009-11-02,233.357
2009-11-03,229.178
2009-11-04,235.541
2009-11-05,237.143
2009-11-06,237.906
2009-11-09,242.665
2009-11-10,241.514
2009-11-11,242.699
2009-11-12,242.01
2009-11-13,241.645
2009-11-16,245.772
2009-11-17,242.97
2009-11-18,245.667
2009-11-19,239.779
2009-11-20,238.138
2009-11-23,242.397
2009-11-24,241.009
2009-11-25,242.571
2009-11-26,236.665
2009-11-27,238.418
2009-11-30,235.711
2009-12-01,239.477
2009-12-02,240.303
2009-12-03,242.526
2009-12-04,239.597
2009-12-07,238.307
2009-12-08,234.002
2009-12-09,231.823
2009-12-10,232.655
2009-12-11,230.832
2009-12-14,232.473
2009-12-15,231.261
2009-12-16,232.426
2009-12-17,228.967
2009-12-18,229.214
2009-12-21,230.456
2009-12-22,230.295
2009-12-23,233.471
2009-12-24,233.618
2009-12-25,233.618
2009-12-28,235.302
2009-12-29,236.751
2009-12-30,234.623
2009-12-31,236.268
2010-01-01,236.268
2010-01-04,242.666
2010-01-05,244.5
2010-01-06,248.017
2010-01-07,246.22
2010-01-08,248.765
2010-01-11,252.67
2010-01-12,250.744
2010-01-13,249.87
2010-01-14,251.341
2010-01-15,250.52
2010-01-18,251.379
2010-01-19,248.689
2010-01-20,244.773
2010-01-21,242.625
2010-01-22,241.355
2010-01-25,242.15
2010-01-26,240.524
2010-01-27,239.491
2010-01-28,237.565
2010-01-29,239.525
2010-02-01,238.706
2010-02-02,241.496
2010-02-03,241.155
2010-02-04,236.164
2010-02-05,229.601
2010-02-08,229.849
2010-02-09,230.285
2010-02-10,231.17
2010-02-11,230.346
2010-02-12,229.488
2010-02-15,230.252
2010-02-16,231.933
2010-02-17,234.386
2010-02-18,234.353
2010-02-19,233.275
2010-02-22,236.031
2010-02-23,233.611
2010-02-24,235.144
2010-02-25,232.489
2010-02-26,236.573
2010-03-01,235.198
2010-03-02,239.102
2010-03-03,244.617
2010-03-04,243.403
2010-03-05,244.719
2010-03-08,248.141
2010-03-09,247.416
2010-03-10,249.96
2010-03-11,251.435
2010-03-12,254.413
2010-03-15,253.297
2010-03-16,256.606
2010-03-17,259.613
2010-03-18,258.146
2010-03-19,257.459
2010-03-22,257.881
2010-03-23,259.237
2010-03-24,256.255
2010-03-25,258.616
2010-03-26,258.98
2010-03-29,260.09
2010-03-30,259.889
2010-03-31,265.942
2010-04-01,270.257
2010-04-02,270.257
2010-04-05,266.754
2010-04-06,267.498
2010-04-07,266.274
2010-04-08,265.065
2010-04-09,268.635
2010-04-12,271.467
2010-04-13,271.272
2010-04-14,273.757
2010-04-15,273.938
2010-04-16,272.069
2010-04-19,267.242
2010-04-20,268.164
2010-04-21,269.476
2010-04-22,265.535
2010-04-23,268.349
2010-04-26,267.669
2010-04-27,263.745
2010-04-28,255.703
2010-04-29,260.621
2010-04-30,263.295
2010-05-03,260.34
2010-05-04,251.004
2010-05-05,242.83
2010-05-06,241.596
2010-05-07,232.536
2010-05-10,243.68
2010-05-11,243.433
2010-05-12,248.374
2010-05-13,246.858
2010-05-14,239.947
2010-05-17,236.471
2010-05-18,239.72
2010-05-19,230.2
2010-05-20,224.113
2010-05-21,226.958
2010-05-24,225.057
2010-05-25,217.827
2010-05-26,221.806
2010-05-27,227.068
2010-05-28,228.789
2010-05-31,230.281
2010-06-01,228.619
2010-06-02,228.334
2010-06-03,232.202
2010-06-04,228.206
2010-06-07,226.047
2010-06-08,225.866
2010-06-09,230.898
2010-06-10,233.634
2010-06-11,232.863
2010-06-14,238.208
2010-06-15,240.351
2010-06-16,241.687
2010-06-17,244.506
2010-06-18,244.667
2010-06-21,247.562
2010-06-22,247.785
2010-06-23,244.962
2010-06-24,242.648
2010-06-25,242.933
2010-06-28,247.669
2010-06-29,241.938
2010-06-30,243.307
2010-07-01,243.184
2010-07-02,243.203
2010-07-05,243.056
2010-07-06,248.127
2010-07-07,250.083
2010-07-08,254.103
2010-07-09,253.123
2010-07-12,253.276
2010-07-13,258.257
2010-07-14,258.453
2010-07-15,260.269
2010-07-16,256.451
2010-07-19,253.637
2010-07-20,253.38
2010-07-21,254.605
2010-07-22,258.3
2010-07-23,255.369
2010-07-26,259.077
2010-07-27,256.93
2010-07-28,258.05
2010-07-29,261.732
2010-07-30,260.262
2010-08-02,266.472
2010-08-03,267.528
2010-08-04,265.362
2010-08-05,265.998
2010-08-06,267.57
2010-08-09,266.607
2010-08-10,261.587
2010-08-11,256.736
2010-08-12,257.057
2010-08-13,256.721
2010-08-16,260.328
2010-08-17,261.967
2010-08-18,262.258
2010-08-19,263.993
2010-08-20,259.338
2010-08-23,259.379
2010-08-24,257.271
2010-08-25,254.724
2010-08-26,256.533
2010-08-27,257.181
2010-08-30,259.452
2010-08-31,262.56
2010-09-01,265.034
2010-09-02,266.114
2010-09-03,266.637
2010-09-06,269.128
2010-09-07,267.573
2010-09-08,268.208
2010-09-09,269.358
2010-09-10,267.69
2010-09-13,273.186
2010-09-14,276.534
2010-09-15,274.268
2010-09-16,271.469
2010-09-17,272.353
2010-09-20,276.504
2010-09-21,277.862
2010-09-22,282.23
