Date,SINGAPORE IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,529.655
2005-11-09,529.228
2005-11-10,524.511
2005-11-11,528.071
2005-11-14,524.028
2005-11-15,521.92
2005-11-16,524.891
2005-11-17,528.927
2005-11-18,536.202
2005-11-21,532.185
2005-11-22,531.212
2005-11-23,537.403
2005-11-24,539.571
2005-11-25,536.363
2005-11-28,541.225
2005-11-29,539.468
2005-11-30,543.416
2005-12-01,545.006
2005-12-02,550.214
2005-12-05,551.03
2005-12-06,543.3
2005-12-07,544.647
2005-12-08,546.277
2005-12-09,551.011
2005-12-12,552.156
2005-12-13,553.901
2005-12-14,554.548
2005-12-15,556.11
2005-12-16,557.302
2005-12-19,562.196
2005-12-20,560.652
2005-12-21,560.413
2005-12-22,556.72
2005-12-23,560.43
2005-12-26,560.43
2005-12-27,561.424
2005-12-28,561.667
2005-12-29,564.789
2005-12-30,565.758
2006-01-02,565.758
2006-01-03,577.246
2006-01-04,586.231
2006-01-05,588.978
2006-01-06,591.75
2006-01-09,594.497
2006-01-10,595.124
2006-01-11,594.631
2006-01-12,593.821
2006-01-13,592.775
2006-01-16,591.173
2006-01-17,587.417
2006-01-18,583.8
2006-01-19,589.233
2006-01-20,590.709
2006-01-23,590.198
2006-01-24,591.651
2006-01-25,595.34
2006-01-26,598.556
2006-01-27,603.549
2006-01-30,601.416
2006-01-31,604.245
2006-02-01,607.431
2006-02-02,609.28
2006-02-03,605.26
2006-02-06,614.57
2006-02-07,616.333
2006-02-08,611.342
2006-02-09,616.781
2006-02-10,615.823
2006-02-13,617.097
2006-02-14,620.579
2006-02-15,616.091
2006-02-16,612.751
2006-02-17,612.89
2006-02-20,615.681
2006-02-21,617.956
2006-02-22,612.099
2006-02-23,615.862
2006-02-24,620.718
2006-02-27,628.921
2006-02-28,630.262
2006-03-01,634.129
2006-03-02,635.082
2006-03-03,637.187
2006-03-06,638.238
2006-03-07,630.32
2006-03-08,628.805
2006-03-09,629.668
2006-03-10,629.985
2006-03-13,633.655
2006-03-14,636.496
2006-03-15,639.839
2006-03-16,640.201
2006-03-17,642.047
2006-03-20,647.125
2006-03-21,633.583
2006-03-22,634.009
2006-03-23,636.105
2006-03-24,638.115
2006-03-27,642.36
2006-03-28,647.05
2006-03-29,649.495
2006-03-30,651.445
2006-03-31,655.506
2006-04-03,658.667
2006-04-04,658.195
2006-04-05,661.695
2006-04-06,663.395
2006-04-07,661.916
2006-04-10,659.537
2006-04-11,660.282
2006-04-12,660.171
2006-04-13,664.111
2006-04-14,664.111
2006-04-17,667.769
2006-04-18,669.832
2006-04-19,677.146
2006-04-20,676.809
2006-04-21,681.787
2006-04-24,686.251
2006-04-25,683.331
2006-04-26,685.28
2006-04-27,690.023
2006-04-28,689.716
2006-05-01,691.2
2006-05-02,694.747
2006-05-03,702.99
2006-05-04,700.33
2006-05-05,701.191
2006-05-08,706.752
2006-05-09,700.972
2006-05-10,704.71
2006-05-11,698.882
2006-05-12,697.544
2006-05-15,666.762
2006-05-16,662.642
2006-05-17,676.692
2006-05-18,661.735
2006-05-19,657.263
2006-05-22,633.992
2006-05-23,641.455
2006-05-24,637.497
2006-05-25,629.66
2006-05-26,640.3
2006-05-29,635.615
2006-05-30,639.605
2006-05-31,625.379
2006-06-01,620.845
2006-06-02,632.637
2006-06-05,627.686
2006-06-06,619.497
2006-06-07,608.652
2006-06-08,584.043
2006-06-09,598.169
2006-06-12,599.166
2006-06-13,587.125
2006-06-14,587.604
2006-06-15,596.657
2006-06-16,619.004
2006-06-19,612.158
2006-06-20,602.885
2006-06-21,604.72
2006-06-22,612.661
2006-06-23,607.22
2006-06-26,611.616
2006-06-27,610.498
2006-06-28,609.823
2006-06-29,617.451
2006-06-30,638.451
2006-07-03,640.043
2006-07-04,644.818
2006-07-05,634.932
2006-07-06,640.393
2006-07-07,642.944
2006-07-10,641.054
2006-07-11,631.522
2006-07-12,632.075
2006-07-13,626.564
2006-07-14,614.335
2006-07-17,597.756
2006-07-18,602.293
2006-07-19,602.125
2006-07-20,615.326
2006-07-21,610.179
2006-07-24,607.357
2006-07-25,616.838
2006-07-26,619.034
2006-07-27,632.642
2006-07-28,630.726
2006-07-31,639.586
2006-08-01,639.562
2006-08-02,641.039
2006-08-03,642.422
2006-08-04,645.46
2006-08-07,644.831
2006-08-08,644.794
2006-08-09,645.278
2006-08-10,640.342
2006-08-11,639.333
2006-08-14,639.68
2006-08-15,639.604
2006-08-16,646.31
2006-08-17,653.562
2006-08-18,657.166
2006-08-21,653.018
2006-08-22,653.941
2006-08-23,653.793
2006-08-24,643.937
2006-08-25,646.482
2006-08-28,641.533
2006-08-29,652.932
2006-08-30,655.733
2006-08-31,662.307
2006-09-01,660.846
2006-09-04,671.22
2006-09-05,669.83
2006-09-06,671.738
2006-09-07,664.521
2006-09-08,665.706
2006-09-11,656.488
2006-09-12,653.888
2006-09-13,661.302
2006-09-14,664.238
2006-09-15,662.333
2006-09-18,664.153
2006-09-19,661.148
2006-09-20,659.306
2006-09-21,661.86
2006-09-22,656.651
2006-09-25,656.91
2006-09-26,656.797
2006-09-27,667.101
2006-09-28,670.483
2006-09-29,670.04
2006-10-02,676.364
2006-10-03,673.194
2006-10-04,670.855
2006-10-05,679.203
2006-10-06,682.573
2006-10-09,677.912
2006-10-10,685.558
2006-10-11,684.836
2006-10-12,684.907
2006-10-13,689.038
2006-10-16,691.039
2006-10-17,685.875
2006-10-18,691.769
2006-10-19,699.429
2006-10-20,702.731
2006-10-23,703.867
2006-10-24,704.152
2006-10-25,712.551
2006-10-26,719.42
2006-10-27,722.24
2006-10-30,714.833
2006-10-31,722.031
2006-11-01,734.2
2006-11-02,731.873
2006-11-03,727.997
2006-11-06,730.003
2006-11-07,740.663
2006-11-08,742.302
2006-11-09,748.837
2006-11-10,753.284
2006-11-13,747.332
2006-11-14,753.661
2006-11-15,755.526
2006-11-16,759.431
2006-11-17,765.882
2006-11-20,757.048
2006-11-21,763.736
2006-11-22,778.376
2006-11-23,782.467
2006-11-24,774.638
2006-11-27,781.464
2006-11-28,767.242
2006-11-29,777.251
2006-11-30,783.11
2006-12-01,785.7
2006-12-04,786.398
2006-12-05,802.897
2006-12-06,799.64
2006-12-07,802.838
2006-12-08,791.772
2006-12-11,795.801
2006-12-12,797.659
2006-12-13,793.01
2006-12-14,802.097
2006-12-15,809.303
2006-12-18,814.645
2006-12-19,795.552
2006-12-20,805.947
2006-12-21,801.929
2006-12-22,808.997
2006-12-25,808.997
2006-12-26,808.129
2006-12-27,815.926
2006-12-28,821.321
2006-12-29,828.904
2007-01-01,828.904
2007-01-02,831.096
2007-01-03,850.61
2007-01-04,842.284
2007-01-05,841.207
2007-01-08,830.391
2007-01-09,831.696
2007-01-10,814.464
2007-01-11,821.137
2007-01-12,832.38
2007-01-15,844.984
2007-01-16,848.975
2007-01-17,852.145
2007-01-18,861.894
2007-01-19,865.129
2007-01-22,883.374
2007-01-23,886.904
2007-01-24,893.161
2007-01-25,877.221
2007-01-26,871.415
2007-01-29,879.268
2007-01-30,879.164
2007-01-31,878.349
2007-02-01,891.277
2007-02-02,907.672
2007-02-05,906.268
2007-02-06,910.46
2007-02-07,914.526
2007-02-08,909.468
2007-02-09,902.133
2007-02-12,886.016
2007-02-13,879.484
2007-02-14,893.396
2007-02-15,908.962
2007-02-16,905.989
2007-02-19,905.522
2007-02-20,904.238
2007-02-21,919.698
2007-02-22,920.522
2007-02-23,928.033
2007-02-26,930.436
2007-02-27,914.901
2007-02-28,871.438
2007-03-01,871.124
2007-03-02,862.233
2007-03-05,830.276
2007-03-06,851.263
2007-03-07,852.199
2007-03-08,869.53
2007-03-09,876.991
2007-03-12,891.499
2007-03-13,881.245
2007-03-14,847.649
2007-03-15,864.278
2007-03-16,863.197
2007-03-19,876.063
2007-03-20,882.519
2007-03-21,894.425
2007-03-22,916.784
2007-03-23,913.814
2007-03-26,912.702
2007-03-27,922.144
2007-03-28,912.812
2007-03-29,923.466
2007-03-30,925.514
2007-04-02,927.525
2007-04-03,940.449
2007-04-04,956.04
2007-04-05,956.971
2007-04-06,956.971
2007-04-09,974.48
2007-04-10,976.178
2007-04-11,976.591
2007-04-12,962.44
2007-04-13,964.127
2007-04-16,978.527
2007-04-17,978.064
2007-04-18,972.768
2007-04-19,938.981
2007-04-20,960.988
2007-04-23,968.335
2007-04-24,966.004
2007-04-25,969.223
2007-04-26,982.927
2007-04-27,980.041
2007-04-30,972.845
2007-05-01,971.992
2007-05-02,983.005
2007-05-03,989.638
2007-05-04,1002.275
2007-05-07,1002.682
2007-05-08,991.1
2007-05-09,995.951
2007-05-10,996.1
2007-05-11,986.661
2007-05-14,1007.151
2007-05-15,999.756
2007-05-16,1004.856
2007-05-17,1006.429
2007-05-18,1005.156
2007-05-21,1007.039
2007-05-22,1010.442
2007-05-23,1021.112
2007-05-24,1013.56
2007-05-25,1001.091
2007-05-28,1006.22
2007-05-29,1009.437
2007-05-30,998.424
2007-05-31,1000.0
2007-06-01,1011.406
2007-06-04,1026.46
2007-06-05,1021.589
2007-06-06,1021.99
2007-06-07,1016.184
2007-06-08,999.391
2007-06-11,1019.469
2007-06-12,1026.269
2007-06-13,1020.312
2007-06-14,1029.095
2007-06-15,1030.088
2007-06-18,1046.635
2007-06-19,1049.057
2007-06-20,1055.358
2007-06-21,1057.481
2007-06-22,1053.58
2007-06-25,1048.418
2007-06-26,1032.017
2007-06-27,1026.082
2007-06-28,1040.281
2007-06-29,1045.456
2007-07-02,1045.311
2007-07-03,1051.569
2007-07-04,1050.094
2007-07-05,1049.369
2007-07-06,1050.613
2007-07-09,1067.429
2007-07-10,1067.023
2007-07-11,1059.012
2007-07-12,1067.55
2007-07-13,1077.293
2007-07-16,1079.598
2007-07-17,1081.271
2007-07-18,1057.633
2007-07-19,1065.196
2007-07-20,1085.209
2007-07-23,1089.655
2007-07-24,1099.867
2007-07-25,1086.34
2007-07-26,1067.145
2007-07-27,1041.735
2007-07-30,1049.0
2007-07-31,1051.349
2007-08-01,1013.878
2007-08-02,1014.266
2007-08-03,1028.486
2007-08-06,997.867
2007-08-07,988.581
2007-08-08,1036.491
2007-08-09,1032.388
2007-08-10,1014.074
2007-08-13,1023.224
2007-08-14,1019.958
2007-08-15,983.02
2007-08-16,936.815
2007-08-17,928.383
2007-08-20,981.83
2007-08-21,954.673
2007-08-22,997.236
2007-08-23,1021.684
2007-08-24,1026.883
2007-08-27,1035.705
2007-08-28,1018.521
2007-08-29,1019.704
2007-08-30,1014.299
2007-08-31,1037.785
2007-09-03,1035.325
2007-09-04,1028.674
2007-09-05,1044.644
2007-09-06,1052.702
2007-09-07,1060.392
2007-09-10,1049.992
2007-09-11,1070.981
2007-09-12,1081.362
2007-09-13,1086.874
2007-09-14,1099.72
2007-09-17,1079.377
2007-09-18,1083.674
2007-09-19,1129.268
2007-09-20,1111.958
2007-09-21,1105.119
2007-09-24,1141.994
2007-09-25,1134.256
2007-09-26,1150.343
2007-09-27,1174.186
2007-09-28,1179.931
2007-10-01,1210.632
2007-10-02,1215.436
2007-10-03,1207.107
2007-10-04,1216.936
2007-10-05,1237.593
2007-10-08,1236.625
2007-10-09,1257.813
2007-10-10,1246.571
2007-10-11,1273.032
2007-10-12,1266.01
2007-10-15,1263.213
2007-10-16,1242.227
2007-10-17,1258.424
2007-10-18,1250.957
2007-10-19,1230.264
2007-10-22,1191.532
2007-10-23,1210.354
2007-10-24,1198.918
2007-10-25,1223.796
2007-10-26,1243.792
2007-10-29,1258.186
2007-10-30,1252.047
2007-10-31,1257.179
2007-11-01,1255.629
2007-11-02,1227.881
2007-11-05,1213.474
2007-11-06,1221.152
2007-11-07,1229.745
2007-11-08,1229.872
2007-11-09,1202.023
2007-11-12,1164.446
2007-11-13,1153.531
2007-11-14,1173.571
2007-11-15,1155.462
2007-11-16,1141.971
2007-11-19,1136.653
2007-11-20,1142.548
2007-11-21,1105.801
2007-11-22,1093.49
2007-11-23,1108.119
2007-11-26,1143.416
2007-11-27,1124.771
2007-11-28,1124.556
2007-11-29,1151.042
2007-11-30,1172.587
2007-12-03,1157.629
2007-12-04,1165.619
2007-12-05,1185.422
2007-12-06,1171.71
2007-12-07,1177.056
2007-12-10,1176.274
2007-12-11,1186.567
2007-12-12,1177.109
2007-12-13,1157.455
2007-12-14,1142.155
2007-12-17,1092.451
2007-12-18,1101.836
2007-12-19,1092.398
2007-12-20,1091.988
2007-12-21,1113.661
2007-12-24,1128.781
2007-12-25,1128.781
2007-12-26,1141.66
2007-12-27,1147.464
2007-12-28,1143.395
2007-12-31,1167.965
2008-01-01,1167.965
2008-01-02,1162.605
2008-01-03,1137.556
2008-01-04,1152.268
2008-01-07,1121.831
2008-01-08,1124.115
2008-01-09,1123.625
2008-01-10,1120.065
2008-01-11,1113.277
2008-01-14,1093.63
2008-01-15,1070.609
2008-01-16,1028.06
2008-01-17,1044.579
2008-01-18,1034.773
2008-01-21,963.42
2008-01-22,941.312
2008-01-23,987.586
2008-01-24,1013.114
2008-01-25,1059.198
2008-01-28,1019.308
2008-01-29,1021.424
2008-01-30,1004.011
2008-01-31,1001.68
2008-02-01,1015.948
2008-02-04,1040.393
2008-02-05,1030.622
2008-02-06,992.097
2008-02-07,990.876
2008-02-08,990.319
2008-02-11,966.278
2008-02-12,998.203
2008-02-13,1004.163
2008-02-14,1038.558
2008-02-15,1055.06
2008-02-18,1051.486
2008-02-19,1055.797
2008-02-20,1027.812
2008-02-21,1035.847
2008-02-22,1035.527
2008-02-25,1045.598
2008-02-26,1051.234
2008-02-27,1069.817
2008-02-28,1059.088
2008-02-29,1041.293
2008-03-03,998.783
2008-03-04,994.771
2008-03-05,983.312
2008-03-06,987.86
2008-03-07,966.058
2008-03-10,954.175
2008-03-11,969.304
2008-03-12,992.099
2008-03-13,949.984
2008-03-14,965.949
2008-03-17,946.88
2008-03-18,963.363
2008-03-19,948.953
2008-03-20,935.686
2008-03-21,935.686
2008-03-24,973.331
2008-03-25,1005.087
2008-03-26,1002.957
2008-03-27,1011.517
2008-03-28,1015.932
2008-03-31,1009.324
2008-04-01,1017.513
2008-04-02,1036.494
2008-04-03,1050.989
2008-04-04,1053.434
2008-04-07,1066.371
2008-04-08,1044.762
2008-04-09,1027.782
2008-04-10,1027.617
2008-04-11,1050.037
2008-04-14,1018.077
2008-04-15,1034.029
2008-04-16,1053.782
2008-04-17,1068.861
2008-04-18,1063.835
2008-04-21,1089.193
2008-04-22,1098.217
2008-04-23,1099.63
2008-04-24,1087.276
2008-04-25,1079.759
2008-04-28,1082.33
2008-04-29,1076.902
2008-04-30,1069.424
2008-05-01,1066.915
2008-05-02,1093.913
2008-05-05,1098.857
2008-05-06,1102.669
2008-05-07,1091.279
2008-05-08,1068.436
2008-05-09,1068.223
2008-05-12,1082.405
2008-05-13,1087.351
2008-05-14,1076.394
2008-05-15,1079.729
2008-05-16,1100.994
2008-05-19,1100.234
2008-05-20,1093.794
2008-05-21,1103.279
2008-05-22,1094.43
2008-05-23,1080.909
2008-05-26,1066.397
2008-05-27,1071.006
2008-05-28,1077.369
2008-05-29,1091.138
2008-05-30,1107.35
2008-06-02,1099.585
2008-06-03,1085.038
2008-06-04,1074.859
2008-06-05,1076.198
2008-06-06,1083.57
2008-06-09,1061.71
2008-06-10,1037.125
2008-06-11,1038.571
2008-06-12,1025.67
2008-06-13,1013.461
2008-06-16,1037.663
2008-06-17,1040.372
2008-06-18,1043.07
2008-06-19,1028.924
2008-06-20,1041.944
2008-06-23,1030.375
2008-06-24,1026.998
2008-06-25,1027.799
2008-06-26,1024.546
2008-06-27,1013.94
2008-06-30,1016.109
2008-07-01,994.738
2008-07-02,994.651
2008-07-03,977.826
2008-07-04,979.522
2008-07-07,993.719
2008-07-08,975.956
2008-07-09,986.722
2008-07-10,980.816
2008-07-11,990.621
2008-07-14,989.519
2008-07-15,969.553
2008-07-16,968.949
2008-07-17,975.412
2008-07-18,957.623
2008-07-21,979.736
2008-07-22,970.272
2008-07-23,991.231
2008-07-24,987.812
2008-07-25,969.575
2008-07-28,963.533
2008-07-29,952.801
2008-07-30,962.863
2008-07-31,967.255
2008-08-01,957.828
2008-08-04,945.553
2008-08-05,926.242
2008-08-06,934.381
2008-08-07,909.75
2008-08-08,897.396
2008-08-11,898.309
2008-08-12,889.755
2008-08-13,893.956
2008-08-14,898.105
2008-08-15,883.056
2008-08-18,876.276
2008-08-19,862.751
2008-08-20,877.003
2008-08-21,866.269
2008-08-22,871.517
2008-08-25,869.588
2008-08-26,854.787
2008-08-27,856.076
2008-08-28,849.688
2008-08-29,867.881
2008-09-01,853.731
2008-09-02,863.332
2008-09-03,833.669
2008-09-04,804.237
2008-09-05,784.219
2008-09-08,820.93
2008-09-09,807.063
2008-09-10,788.923
2008-09-11,757.318
2008-09-12,778.751
2008-09-15,750.81
2008-09-16,742.843
2008-09-17,734.777
2008-09-18,735.15
2008-09-19,790.254
2008-09-22,795.109
2008-09-23,771.851
2008-09-24,767.041
2008-09-25,750.69
2008-09-26,736.133
2008-09-29,709.399
2008-09-30,715.505
2008-10-01,711.713
2008-10-02,704.874
2008-10-03,678.461
2008-10-06,629.316
2008-10-07,633.039
2008-10-08,585.057
2008-10-09,603.312
2008-10-10,553.608
2008-10-13,594.216
2008-10-14,605.605
2008-10-15,572.315
2008-10-16,534.432
2008-10-17,517.433
2008-10-20,534.004
2008-10-21,532.611
2008-10-22,495.355
2008-10-23,476.477
2008-10-24,440.161
2008-10-27,438.049
2008-10-28,471.911
2008-10-29,470.18
2008-10-30,509.889
2008-10-31,507.936
2008-11-03,539.959
2008-11-04,521.877
2008-11-05,535.335
2008-11-06,519.758
2008-11-07,540.292
2008-11-10,549.781
2008-11-11,514.236
2008-11-12,511.392
2008-11-13,500.677
2008-11-14,497.21
2008-11-17,500.427
2008-11-18,476.025
2008-11-19,472.354
2008-11-20,457.683
2008-11-21,473.266
2008-11-24,472.457
2008-11-25,478.746
2008-11-26,493.256
2008-11-27,495.997
2008-11-28,496.222
2008-12-01,476.603
2008-12-02,464.262
2008-12-03,467.882
2008-12-04,472.436
2008-12-05,475.842
2008-12-08,481.512
2008-12-09,509.707
2008-12-10,531.151
2008-12-11,528.558
2008-12-12,514.002
2008-12-15,525.728
2008-12-16,531.851
2008-12-17,538.785
2008-12-18,551.49
2008-12-19,538.546
2008-12-22,529.578
2008-12-23,524.248
2008-12-24,527.711
2008-12-25,527.711
2008-12-26,524.49
2008-12-29,534.314
2008-12-30,537.697
2008-12-31,533.468
2009-01-01,533.468
2009-01-02,551.781
2009-01-05,567.971
2009-01-06,562.871
2009-01-07,555.224
2009-01-08,544.836
2009-01-09,542.309
2009-01-12,529.037
2009-01-13,520.924
2009-01-14,517.227
2009-01-15,499.31
2009-01-16,510.793
2009-01-19,510.064
2009-01-20,499.357
2009-01-21,496.757
2009-01-22,499.452
2009-01-23,488.762
2009-01-26,491.416
2009-01-27,489.654
2009-01-28,515.016
2009-01-29,513.519
2009-01-30,507.951
2009-02-02,496.023
2009-02-03,498.815
2009-02-04,497.531
2009-02-05,498.149
2009-02-06,507.602
2009-02-09,499.17
2009-02-10,501.495
2009-02-11,502.97
2009-02-12,491.043
2009-02-13,499.575
2009-02-16,492.335
2009-02-17,474.501
2009-02-18,480.73
2009-02-19,476.917
2009-02-20,464.037
2009-02-23,480.071
2009-02-24,475.048
2009-02-25,473.846
2009-02-26,470.555
2009-02-27,459.962
2009-03-02,440.56
2009-03-03,445.648
2009-03-04,453.209
2009-03-05,443.58
2009-03-06,443.283
2009-03-09,428.062
2009-03-10,439.184
2009-03-11,443.096
2009-03-12,438.737
2009-03-13,457.737
2009-03-16,464.186
2009-03-17,458.532
2009-03-18,467.252
2009-03-19,472.526
2009-03-20,471.901
2009-03-23,495.672
2009-03-24,504.116
2009-03-25,501.798
2009-03-26,522.148
2009-03-27,518.886
2009-03-30,494.204
2009-03-31,501.656
2009-04-01,501.493
2009-04-02,536.384
2009-04-03,537.492
2009-04-06,545.881
2009-04-07,533.741
2009-04-08,527.673
2009-04-09,541.989
2009-04-10,541.989
2009-04-13,556.282
2009-04-14,570.154
2009-04-15,572.894
2009-04-16,571.123
2009-04-17,572.113
2009-04-20,563.934
2009-04-21,561.132
2009-04-22,554.267
2009-04-23,563.457
2009-04-24,567.174
2009-04-27,555.175
2009-04-28,553.061
2009-04-29,572.374
2009-04-30,594.611
2009-05-01,592.785
2009-05-04,625.519
2009-05-05,638.209
2009-05-06,665.811
2009-05-07,692.561
2009-05-08,705.4
2009-05-11,682.545
2009-05-12,692.001
2009-05-13,685.662
2009-05-14,665.709
2009-05-15,670.35
2009-05-18,680.732
2009-05-19,706.362
2009-05-20,711.34
2009-05-21,691.509
2009-05-22,710.878
2009-05-25,715.97
2009-05-26,704.929
2009-05-27,727.541
2009-05-28,726.85
2009-05-29,743.285
2009-06-01,761.928
2009-06-02,763.416
2009-06-03,762.338
2009-06-04,750.971
2009-06-05,756.451
2009-06-08,731.07
2009-06-09,737.764
2009-06-10,754.715
2009-06-11,754.504
2009-06-12,750.238
2009-06-15,725.871
2009-06-16,718.997
2009-06-17,714.799
2009-06-18,707.292
2009-06-19,716.583
2009-06-22,707.814
2009-06-23,697.468
2009-06-24,713.682
2009-06-25,718.2
2009-06-26,726.54
2009-06-29,725.399
2009-06-30,726.705
2009-07-01,736.383
2009-07-02,726.039
2009-07-03,724.116
2009-07-06,711.118
2009-07-07,713.983
2009-07-08,709.023
2009-07-09,725.138
2009-07-10,721.305
2009-07-13,705.42
2009-07-14,721.311
2009-07-15,747.729
2009-07-16,753.292
2009-07-17,764.809
2009-07-20,779.103
2009-07-21,784.436
2009-07-22,781.284
2009-07-23,796.078
2009-07-24,811.445
2009-07-27,824.813
2009-07-28,834.038
2009-07-29,827.401
2009-07-30,840.591
2009-07-31,852.013
2009-08-03,861.699
2009-08-04,850.756
2009-08-05,840.319
2009-08-06,842.087
2009-08-07,824.253
2009-08-10,823.026
2009-08-11,840.062
2009-08-12,834.883
2009-08-13,851.716
2009-08-14,853.232
2009-08-17,819.724
2009-08-18,828.555
2009-08-19,817.699
2009-08-20,831.251
2009-08-21,830.461
2009-08-24,853.758
2009-08-25,858.256
2009-08-26,856.618
2009-08-27,861.147
2009-08-28,867.619
2009-08-31,846.897
2009-09-01,849.05
2009-09-02,841.413
2009-09-03,851.855
2009-09-04,863.761
2009-09-07,874.895
2009-09-08,886.044
2009-09-09,879.488
2009-09-10,885.098
2009-09-11,888.103
2009-09-14,870.743
2009-09-15,870.742
2009-09-16,885.779
2009-09-17,886.67
2009-09-18,882.587
2009-09-21,882.152
2009-09-22,899.477
2009-09-23,901.463
2009-09-24,891.404
2009-09-25,887.676
2009-09-28,874.626
2009-09-29,883.852
2009-09-30,892.981
2009-10-01,882.953
2009-10-02,864.404
2009-10-05,856.096
2009-10-06,873.713
2009-10-07,880.323
2009-10-08,893.064
2009-10-09,892.275
2009-10-12,899.285
2009-10-13,897.865
2009-10-14,910.845
2009-10-15,912.661
2009-10-16,910.757
2009-10-19,914.342
2009-10-20,910.328
2009-10-21,907.413
2009-10-22,900.243
2009-10-23,907.45
2009-10-26,907.643
2009-10-27,899.234
2009-10-28,885.887
2009-10-29,883.438
2009-10-30,887.642
2009-11-02,884.091
2009-11-03,871.386
2009-11-04,883.55
2009-11-05,878.021
2009-11-06,889.416
2009-11-09,902.471
2009-11-10,904.309
2009-11-11,916.908
2009-11-12,909.282
2009-11-13,909.348
2009-11-16,927.795
2009-11-17,921.992
2009-11-18,915.831
2009-11-19,915.932
2009-11-20,917.691
2009-11-23,931.796
2009-11-24,926.86
2009-11-25,935.789
2009-11-26,924.729
2009-11-27,923.098
2009-11-30,913.69
2009-12-01,934.009
2009-12-02,941.163
2009-12-03,947.23
2009-12-04,937.26
2009-12-07,936.291
2009-12-08,936.563
2009-12-09,937.989
2009-12-10,933.273
2009-12-11,937.691
2009-12-14,937.05
2009-12-15,934.707
2009-12-16,942.066
2009-12-17,935.747
2009-12-18,940.047
2009-12-21,934.305
2009-12-22,945.404
2009-12-23,947.202
2009-12-24,949.503
2009-12-25,949.503
2009-12-28,958.204
2009-12-29,967.983
2009-12-30,969.806
2009-12-31,975.554
2010-01-01,975.554
2010-01-04,980.776
2010-01-05,995.076
2010-01-06,996.792
2010-01-07,986.87
2010-01-08,988.768
2010-01-11,1000.463
2010-01-12,995.229
2010-01-13,985.798
2010-01-14,994.04
2010-01-15,989.665
2010-01-18,993.177
2010-01-19,990.018
2010-01-20,976.858
2010-01-21,958.197
2010-01-22,950.952
2010-01-25,949.671
2010-01-26,917.159
2010-01-27,902.357
2010-01-28,923.24
2010-01-29,915.26
2010-02-01,909.011
2010-02-02,907.406
2010-02-03,920.291
2010-02-04,908.132
2010-02-05,884.103
2010-02-08,886.238
2010-02-09,905.268
2010-02-10,902.764
2010-02-11,913.928
2010-02-12,917.499
2010-02-15,918.797
2010-02-16,922.91
2010-02-17,931.238
2010-02-18,919.95
2010-02-19,910.742
2010-02-22,916.537
2010-02-23,927.697
2010-02-24,924.615
2010-02-25,917.516
2010-02-26,920.42
2010-03-01,927.804
2010-03-02,927.409
2010-03-03,933.622
2010-03-04,926.982
2010-03-05,938.733
2010-03-08,952.024
2010-03-09,954.025
2010-03-10,963.253
2010-03-11,966.313
2010-03-12,967.321
2010-03-15,962.06
2010-03-16,974.368
2010-03-17,983.997
2010-03-18,976.772
2010-03-19,976.435
2010-03-22,959.197
2010-03-23,963.979
2010-03-24,954.651
2010-03-25,957.361
2010-03-26,964.882
2010-03-29,977.237
2010-03-30,980.253
2010-03-31,963.409
2010-04-01,978.766
2010-04-02,978.766
2010-04-05,989.699
2010-04-06,990.457
2010-04-07,995.524
2010-04-08,989.324
2010-04-09,998.651
2010-04-12,999.993
2010-04-13,994.31
2010-04-14,1021.51
2010-04-15,1019.474
2010-04-16,1019.186
2010-04-19,997.819
2010-04-20,1007.338
2010-04-21,1004.409
2010-04-22,1004.452
2010-04-23,1008.537
2010-04-26,1017.534
2010-04-27,1012.562
2010-04-28,989.984
2010-04-29,1002.038
2010-04-30,1005.973
2010-05-03,992.389
2010-05-04,973.609
2010-05-05,954.581
2010-05-06,951.869
2010-05-07,944.252
2010-05-10,978.499
2010-05-11,970.054
2010-05-12,984.565
2010-05-13,976.691
2010-05-14,971.021
2010-05-17,956.672
2010-05-18,964.659
2010-05-19,929.176
2010-05-20,910.995
2010-05-21,897.249
2010-05-24,905.567
2010-05-25,869.86
2010-05-26,890.892
2010-05-27,905.021
2010-05-28,906.824
2010-05-31,916.89
2010-06-01,890.462
2010-06-02,895.793
2010-06-03,923.378
2010-06-04,924.566
2010-06-07,901.807
2010-06-08,903.682
2010-06-09,905.849
2010-06-10,920.74
2010-06-11,927.033
2010-06-14,941.737
2010-06-15,944.973
2010-06-16,958.484
2010-06-17,958.797
2010-06-18,965.401
2010-06-21,990.923
2010-06-22,980.571
2010-06-23,970.982
2010-06-24,957.362
2010-06-25,962.344
2010-06-28,970.275
2010-06-29,945.779
2010-06-30,951.601
2010-07-01,941.786
2010-07-02,951.237
2010-07-05,950.749
2010-07-06,964.86
2010-07-07,955.966
2010-07-08,973.442
2010-07-09,981.645
2010-07-12,980.471
2010-07-13,986.673
2010-07-14,996.68
2010-07-15,993.198
2010-07-16,996.629
2010-07-19,990.438
2010-07-20,997.698
2010-07-21,992.084
2010-07-22,1002.141
2010-07-23,1007.449
2010-07-26,1017.012
2010-07-27,1024.809
2010-07-28,1025.098
2010-07-29,1035.632
2010-07-30,1035.815
2010-08-02,1054.413
2010-08-03,1048.987
2010-08-04,1044.061
2010-08-05,1044.805
2010-08-06,1046.289
2010-08-09,1046.172
2010-08-10,1032.567
2010-08-11,1010.839
2010-08-12,1005.832
