Date,FINLAND LARGE VALUE Large Cap
2005-11-10,568.92
2005-11-11,573.234
2005-11-14,574.701
2005-11-15,569.899
2005-11-16,565.944
2005-11-17,567.702
2005-11-18,562.278
2005-11-21,560.881
2005-11-22,566.719
2005-11-23,576.303
2005-11-24,575.832
2005-11-25,579.109
2005-11-28,579.229
2005-11-29,569.539
2005-11-30,570.273
2005-12-01,579.329
2005-12-02,580.286
2005-12-05,583.636
2005-12-06,584.455
2005-12-07,593.283
2005-12-08,595.722
2005-12-09,596.737
2005-12-12,600.416
2005-12-13,601.534
2005-12-14,606.238
2005-12-15,598.531
2005-12-16,603.785
2005-12-19,599.376
2005-12-20,593.306
2005-12-21,597.748
2005-12-22,599.0
2005-12-23,604.76
2005-12-26,604.76
2005-12-27,605.057
2005-12-28,606.436
2005-12-29,603.235
2005-12-30,598.151
2006-01-02,599.125
2006-01-03,614.751
2006-01-04,624.336
2006-01-05,615.261
2006-01-06,618.009
2006-01-09,618.037
2006-01-10,615.651
2006-01-11,620.578
2006-01-12,617.465
2006-01-13,617.241
2006-01-16,621.123
2006-01-17,615.163
2006-01-18,619.036
2006-01-19,628.702
2006-01-20,630.244
2006-01-23,639.105
2006-01-24,636.396
2006-01-25,635.493
2006-01-26,633.044
2006-01-27,638.854
2006-01-30,640.078
2006-01-31,649.347
2006-02-01,664.705
2006-02-02,654.212
2006-02-03,652.135
2006-02-06,652.89
2006-02-07,650.362
2006-02-08,643.876
2006-02-09,645.578
2006-02-10,645.622
2006-02-13,651.528
2006-02-14,661.263
2006-02-15,673.426
2006-02-16,674.951
2006-02-17,678.002
2006-02-20,682.456
2006-02-21,687.418
2006-02-22,689.491
2006-02-23,691.815
2006-02-24,692.087
2006-02-27,689.604
2006-02-28,682.783
2006-03-01,682.688
2006-03-02,689.253
2006-03-03,687.684
2006-03-06,695.893
2006-03-07,694.568
2006-03-08,716.27
2006-03-09,731.665
2006-03-10,728.79
2006-03-13,736.521
2006-03-14,749.742
2006-03-15,747.617
2006-03-16,760.312
2006-03-17,764.309
2006-03-20,767.128
2006-03-21,763.275
2006-03-22,754.652
2006-03-23,739.658
2006-03-24,746.228
2006-03-27,744.519
2006-03-28,737.945
2006-03-29,737.339
2006-03-30,769.523
2006-03-31,761.787
2006-04-03,764.663
2006-04-04,763.965
2006-04-05,767.987
2006-04-06,766.873
2006-04-07,754.872
2006-04-10,753.222
2006-04-11,763.743
2006-04-12,758.163
2006-04-13,760.125
2006-04-14,760.125
2006-04-17,772.198
2006-04-18,770.372
2006-04-19,787.756
2006-04-20,817.064
2006-04-21,830.532
2006-04-24,822.127
2006-04-25,811.447
2006-04-26,819.133
2006-04-27,805.943
2006-04-28,799.656
2006-05-01,801.052
2006-05-02,805.226
2006-05-03,798.258
2006-05-04,811.701
2006-05-05,811.084
2006-05-08,812.232
2006-05-09,815.758
2006-05-10,808.215
2006-05-11,790.468
2006-05-12,767.926
2006-05-15,771.418
2006-05-16,776.212
2006-05-17,749.708
2006-05-18,738.035
2006-05-19,730.743
2006-05-22,716.483
2006-05-23,747.2
2006-05-24,740.803
2006-05-25,741.847
2006-05-26,759.968
2006-05-29,759.663
2006-05-30,749.478
2006-05-31,751.139
2006-06-01,758.747
2006-06-02,762.996
2006-06-05,766.225
2006-06-06,726.499
2006-06-07,728.496
2006-06-08,706.032
2006-06-09,713.701
2006-06-12,700.821
2006-06-13,680.581
2006-06-14,686.17
2006-06-15,704.41
2006-06-16,699.676
2006-06-19,704.777
2006-06-20,708.09
2006-06-21,715.588
2006-06-22,713.245
2006-06-23,709.955
2006-06-26,710.476
2006-06-27,709.811
2006-06-28,702.071
2006-06-29,726.285
2006-06-30,758.4
2006-07-03,758.157
2006-07-04,761.327
2006-07-05,754.578
2006-07-06,756.205
2006-07-07,764.093
2006-07-10,759.649
2006-07-11,757.153
2006-07-12,763.303
2006-07-13,750.877
2006-07-14,742.974
2006-07-17,739.686
2006-07-18,734.575
2006-07-19,750.451
2006-07-20,772.859
2006-07-21,784.912
2006-07-24,792.171
2006-07-25,786.43
2006-07-26,778.419
2006-07-27,799.568
2006-07-28,798.671
2006-07-31,794.294
2006-08-01,792.106
2006-08-02,794.975
2006-08-03,792.342
2006-08-04,806.404
2006-08-07,790.883
2006-08-08,794.288
2006-08-09,793.045
2006-08-10,788.955
2006-08-11,788.197
2006-08-14,790.702
2006-08-15,798.21
2006-08-16,803.685
2006-08-17,803.526
2006-08-18,795.535
2006-08-21,806.483
2006-08-22,823.009
2006-08-23,820.182
2006-08-24,818.426
2006-08-25,823.385
2006-08-28,827.6
2006-08-29,820.899
2006-08-30,829.869
2006-08-31,817.941
2006-09-01,814.378
2006-09-04,830.482
2006-09-05,819.377
2006-09-06,803.296
2006-09-07,796.6
2006-09-08,797.703
2006-09-11,793.728
2006-09-12,802.163
2006-09-13,810.524
2006-09-14,815.914
2006-09-15,820.566
2006-09-18,824.971
2006-09-19,820.055
2006-09-20,819.484
2006-09-21,816.213
2006-09-22,805.68
2006-09-25,792.132
2006-09-26,798.498
2006-09-27,817.946
2006-09-28,818.413
2006-09-29,815.337
2006-10-02,816.534
2006-10-03,816.66
2006-10-04,797.543
2006-10-05,805.885
2006-10-06,796.236
2006-10-09,799.162
2006-10-10,796.601
2006-10-11,800.751
2006-10-12,804.161
2006-10-13,805.389
2006-10-16,816.78
2006-10-17,816.177
2006-10-18,840.209
2006-10-19,852.218
2006-10-20,851.378
2006-10-23,848.171
2006-10-24,846.163
2006-10-25,849.189
2006-10-26,852.538
2006-10-27,858.548
2006-10-30,859.128
2006-10-31,861.382
2006-11-01,854.784
2006-11-02,840.403
2006-11-03,832.084
2006-11-06,847.009
2006-11-07,853.858
2006-11-08,853.045
2006-11-09,851.984
2006-11-10,856.712
2006-11-13,848.09
2006-11-14,853.599
2006-11-15,869.808
2006-11-16,867.738
2006-11-17,865.146
2006-11-20,860.077
2006-11-21,862.1
2006-11-22,870.651
2006-11-23,878.544
2006-11-24,874.602
2006-11-27,869.478
2006-11-28,865.251
2006-11-29,876.667
2006-11-30,865.917
2006-12-01,869.33
2006-12-04,876.856
2006-12-05,887.86
2006-12-06,888.461
2006-12-07,886.701
2006-12-08,882.56
2006-12-11,877.557
2006-12-12,882.653
2006-12-13,880.978
2006-12-14,870.551
2006-12-15,872.038
2006-12-18,873.547
2006-12-19,874.178
2006-12-20,862.776
2006-12-21,860.864
2006-12-22,857.499
2006-12-25,857.499
2006-12-26,856.163
2006-12-27,862.37
2006-12-28,862.385
2006-12-29,863.886
2007-01-01,863.886
2007-01-02,873.883
2007-01-03,859.188
2007-01-04,841.387
2007-01-05,822.967
2007-01-08,821.661
2007-01-09,825.982
2007-01-10,824.581
2007-01-11,828.964
2007-01-12,840.907
2007-01-15,862.73
2007-01-16,864.779
2007-01-17,860.523
2007-01-18,856.884
2007-01-19,865.239
2007-01-22,859.18
2007-01-23,855.701
2007-01-24,862.432
2007-01-25,859.029
2007-01-26,847.937
2007-01-29,871.316
2007-01-30,875.316
2007-01-31,868.353
2007-02-01,883.377
2007-02-02,880.515
2007-02-05,872.371
2007-02-06,883.858
2007-02-07,883.393
2007-02-08,877.84
2007-02-09,873.924
2007-02-12,863.625
2007-02-13,864.36
2007-02-14,876.656
2007-02-15,879.588
2007-02-16,880.17
2007-02-19,887.196
2007-02-20,886.472
2007-02-21,883.779
2007-02-22,884.333
2007-02-23,894.286
2007-02-26,905.844
2007-02-27,889.408
2007-02-28,874.133
2007-03-01,858.71
2007-03-02,876.667
2007-03-05,861.821
2007-03-06,858.526
2007-03-07,872.756
2007-03-08,880.232
2007-03-09,882.544
2007-03-12,888.845
2007-03-13,879.608
2007-03-14,865.407
2007-03-15,888.906
2007-03-16,892.236
2007-03-19,898.841
2007-03-20,895.344
2007-03-21,901.211
2007-03-22,914.888
2007-03-23,923.054
2007-03-26,926.224
2007-03-27,921.045
2007-03-28,913.168
2007-03-29,917.258
2007-03-30,923.195
2007-04-02,922.304
2007-04-03,934.317
2007-04-04,935.304
2007-04-05,936.263
2007-04-06,936.263
2007-04-09,931.386
2007-04-10,940.023
2007-04-11,943.256
2007-04-12,942.354
2007-04-13,941.937
2007-04-16,946.732
2007-04-17,943.442
2007-04-18,934.845
2007-04-19,935.792
2007-04-20,927.212
2007-04-23,921.212
2007-04-24,926.453
2007-04-25,946.465
2007-04-26,952.774
2007-04-27,955.975
2007-04-30,955.68
2007-05-01,952.109
2007-05-02,957.663
2007-05-03,960.536
2007-05-04,970.132
2007-05-07,976.262
2007-05-08,947.567
2007-05-09,943.96
2007-05-10,935.848
2007-05-11,938.53
2007-05-14,941.913
2007-05-15,954.151
2007-05-16,957.578
2007-05-17,951.793
2007-05-18,952.59
2007-05-21,966.699
2007-05-22,973.452
2007-05-23,991.107
2007-05-24,994.029
2007-05-25,997.039
2007-05-28,1004.83
2007-05-29,995.695
2007-05-30,988.255
2007-05-31,1000.0
2007-06-01,1004.392
2007-06-04,1003.941
2007-06-05,998.492
2007-06-06,979.194
2007-06-07,964.102
2007-06-08,946.63
2007-06-11,953.735
2007-06-12,943.521
2007-06-13,942.052
2007-06-14,957.286
2007-06-15,972.823
2007-06-18,973.971
2007-06-19,973.27
2007-06-20,975.029
2007-06-21,966.359
2007-06-22,968.523
2007-06-25,958.15
2007-06-26,959.823
2007-06-27,944.458
2007-06-28,951.661
2007-06-29,949.839
2007-07-02,965.737
2007-07-03,967.682
2007-07-04,974.399
2007-07-05,967.226
2007-07-06,980.67
2007-07-09,983.792
2007-07-10,979.868
2007-07-11,979.794
2007-07-12,983.264
2007-07-13,998.341
2007-07-16,995.477
2007-07-17,987.527
2007-07-18,991.319
2007-07-19,988.006
2007-07-20,989.211
2007-07-23,987.705
2007-07-24,978.971
2007-07-25,960.815
2007-07-26,944.255
2007-07-27,927.077
2007-07-30,919.6
2007-07-31,931.911
2007-08-01,915.634
2007-08-02,923.097
2007-08-03,916.635
2007-08-06,904.994
2007-08-07,914.651
2007-08-08,935.489
2007-08-09,928.637
2007-08-10,901.459
2007-08-13,914.774
2007-08-14,902.262
2007-08-15,885.075
2007-08-16,852.881
2007-08-17,866.084
2007-08-20,875.09
2007-08-21,878.901
2007-08-22,902.778
2007-08-23,909.478
2007-08-24,921.837
2007-08-27,922.918
2007-08-28,909.082
2007-08-29,919.381
2007-08-30,921.002
2007-08-31,931.149
2007-09-03,925.916
2007-09-04,927.45
2007-09-05,920.898
2007-09-06,923.961
2007-09-07,917.026
2007-09-10,909.093
2007-09-11,923.641
2007-09-12,925.343
2007-09-13,923.256
2007-09-14,920.219
2007-09-17,913.262
2007-09-18,916.138
2007-09-19,955.216
2007-09-20,953.745
2007-09-21,982.253
2007-09-24,985.173
2007-09-25,972.764
2007-09-26,987.41
2007-09-27,999.057
2007-09-28,1007.342
2007-10-01,1010.284
2007-10-02,999.873
2007-10-03,995.846
2007-10-04,969.441
2007-10-05,973.271
2007-10-08,965.942
2007-10-09,980.979
2007-10-10,984.774
2007-10-11,991.64
2007-10-12,982.058
2007-10-15,956.784
2007-10-16,961.504
2007-10-17,975.747
2007-10-18,988.204
2007-10-19,984.774
2007-10-22,956.068
2007-10-23,969.541
2007-10-24,970.642
2007-10-25,995.006
2007-10-26,1006.016
2007-10-29,1025.573
2007-10-30,1028.694
2007-10-31,1040.642
2007-11-01,1031.853
2007-11-02,1031.178
2007-11-05,1020.144
2007-11-06,1026.985
2007-11-07,1030.145
2007-11-08,1024.189
2007-11-09,1012.494
2007-11-12,987.389
2007-11-13,993.682
2007-11-14,1001.282
2007-11-15,982.602
2007-11-16,982.479
2007-11-19,963.278
2007-11-20,982.634
2007-11-21,958.511
2007-11-22,964.211
2007-11-23,968.264
2007-11-26,972.797
2007-11-27,967.986
2007-11-28,979.176
2007-11-29,992.52
2007-11-30,992.441
2007-12-03,981.204
2007-12-04,977.829
2007-12-05,979.76
2007-12-06,977.387
2007-12-07,988.202
2007-12-10,989.096
2007-12-11,985.075
2007-12-12,971.002
2007-12-13,955.175
2007-12-14,946.396
2007-12-17,934.428
2007-12-18,925.306
2007-12-19,921.01
2007-12-20,912.567
2007-12-21,922.111
2007-12-24,924.164
2007-12-25,924.164
2007-12-26,930.516
2007-12-27,941.622
2007-12-28,951.519
2007-12-31,946.084
2008-01-01,946.084
2008-01-02,971.971
2008-01-03,988.122
2008-01-04,981.178
2008-01-07,966.515
2008-01-08,960.608
2008-01-09,952.75
2008-01-10,944.464
2008-01-11,947.419
2008-01-14,957.423
2008-01-15,930.99
2008-01-16,905.067
2008-01-17,905.937
2008-01-18,885.075
2008-01-21,813.333
2008-01-22,830.692
2008-01-23,819.53
2008-01-24,880.566
2008-01-25,892.656
2008-01-28,881.996
2008-01-29,887.941
2008-01-30,882.793
2008-01-31,875.843
2008-02-01,890.952
2008-02-04,895.73
2008-02-05,853.786
2008-02-06,861.996
2008-02-07,844.438
2008-02-08,848.873
2008-02-11,849.607
2008-02-12,881.138
2008-02-13,887.637
2008-02-14,890.152
2008-02-15,871.858
2008-02-18,887.947
2008-02-19,904.723
2008-02-20,889.694
2008-02-21,896.057
2008-02-22,879.793
2008-02-25,892.175
2008-02-26,902.736
2008-02-27,917.376
2008-02-28,918.613
2008-02-29,893.47
2008-03-03,868.391
2008-03-04,870.034
2008-03-05,875.231
2008-03-06,871.811
2008-03-07,884.361
2008-03-10,869.63
2008-03-11,883.397
2008-03-12,892.555
2008-03-13,884.262
2008-03-14,874.814
2008-03-17,847.497
2008-03-18,866.686
2008-03-19,842.629
2008-03-20,822.01
2008-03-21,822.01
2008-03-24,820.837
2008-03-25,862.131
2008-03-26,872.71
2008-03-27,881.464
2008-03-28,875.49
2008-03-31,873.254
2008-04-01,895.9
2008-04-02,899.008
2008-04-03,889.937
2008-04-04,899.816
2008-04-07,915.48
2008-04-08,912.724
2008-04-09,907.958
2008-04-10,906.906
2008-04-11,900.611
2008-04-14,899.595
2008-04-15,910.109
2008-04-16,937.569
2008-04-17,918.476
2008-04-18,923.71
2008-04-21,941.823
2008-04-22,935.385
2008-04-23,940.188
2008-04-24,938.004
2008-04-25,967.95
2008-04-28,960.537
2008-04-29,943.82
2008-04-30,943.853
2008-05-01,936.669
2008-05-02,953.322
2008-05-05,962.221
2008-05-06,961.278
2008-05-07,956.413
2008-05-08,954.098
2008-05-09,952.564
2008-05-12,973.295
2008-05-13,979.117
2008-05-14,983.76
2008-05-15,978.252
2008-05-16,989.076
2008-05-19,1008.337
2008-05-20,993.981
2008-05-21,999.407
2008-05-22,1009.521
2008-05-23,999.404
2008-05-26,994.76
2008-05-27,986.244
2008-05-28,988.387
2008-05-29,995.956
2008-05-30,997.862
2008-06-02,982.944
2008-06-03,979.767
2008-06-04,960.722
2008-06-05,962.092
2008-06-06,953.357
2008-06-09,959.867
2008-06-10,946.428
2008-06-11,932.544
2008-06-12,920.651
2008-06-13,922.489
2008-06-16,927.783
2008-06-17,931.556
2008-06-18,944.655
2008-06-19,935.289
2008-06-20,943.984
2008-06-23,913.661
2008-06-24,913.659
2008-06-25,913.086
2008-06-26,909.846
2008-06-27,920.364
2008-06-30,939.541
2008-07-01,914.042
2008-07-02,906.397
2008-07-03,885.541
2008-07-04,873.533
2008-07-07,886.133
2008-07-08,878.938
2008-07-09,908.223
2008-07-10,894.432
2008-07-11,896.603
2008-07-14,893.102
2008-07-15,892.86
2008-07-16,886.898
2008-07-17,899.476
2008-07-18,901.541
2008-07-21,910.128
2008-07-22,904.376
2008-07-23,888.867
2008-07-24,880.676
2008-07-25,865.577
2008-07-28,860.544
2008-07-29,853.985
2008-07-30,874.871
2008-07-31,889.766
2008-08-01,873.765
2008-08-04,870.825
2008-08-05,870.647
2008-08-06,873.71
2008-08-07,875.163
2008-08-08,851.725
2008-08-11,856.745
2008-08-12,847.649
2008-08-13,817.895
2008-08-14,863.773
2008-08-15,846.207
2008-08-18,841.546
2008-08-19,832.015
2008-08-20,829.101
2008-08-21,846.682
2008-08-22,863.642
2008-08-25,856.97
2008-08-26,841.464
2008-08-27,851.228
2008-08-28,864.537
2008-08-29,866.727
2008-09-01,862.261
2008-09-02,837.625
2008-09-03,832.842
2008-09-04,806.333
2008-09-05,776.178
2008-09-08,807.77
2008-09-09,784.316
2008-09-10,757.631
2008-09-11,756.442
2008-09-12,787.972
2008-09-15,774.677
2008-09-16,773.366
2008-09-17,739.526
2008-09-18,733.125
2008-09-19,802.319
2008-09-22,823.346
2008-09-23,816.458
2008-09-24,827.226
2008-09-25,850.545
2008-09-26,829.392
2008-09-29,763.591
2008-09-30,736.09
2008-10-01,724.282
2008-10-02,707.039
2008-10-03,715.743
2008-10-06,636.812
2008-10-07,562.554
2008-10-08,564.815
2008-10-09,566.044
2008-10-10,563.42
2008-10-13,604.267
2008-10-14,638.97
2008-10-15,627.684
2008-10-16,600.406
2008-10-17,606.513
2008-10-20,632.32
2008-10-21,628.236
2008-10-22,588.309
2008-10-23,589.079
2008-10-24,552.813
2008-10-27,532.961
2008-10-28,542.846
2008-10-29,598.813
2008-10-30,613.758
2008-10-31,614.47
2008-11-03,621.303
2008-11-04,637.866
2008-11-05,634.444
2008-11-06,585.456
2008-11-07,605.777
2008-11-10,608.618
2008-11-11,578.158
2008-11-12,552.901
2008-11-13,550.716
2008-11-14,550.389
2008-11-17,532.19
2008-11-18,529.874
2008-11-19,516.758
2008-11-20,493.96
2008-11-21,485.55
2008-11-24,537.977
2008-11-25,542.182
2008-11-26,532.716
2008-11-27,563.676
2008-11-28,561.675
2008-12-01,502.471
2008-12-02,513.475
2008-12-03,520.131
2008-12-04,528.266
2008-12-05,499.949
2008-12-08,523.646
2008-12-09,541.823
2008-12-10,530.727
2008-12-11,530.233
2008-12-12,543.151
2008-12-15,547.886
2008-12-16,551.453
2008-12-17,568.896
2008-12-18,576.271
2008-12-19,543.964
2008-12-22,540.154
2008-12-23,542.642
2008-12-24,544.374
2008-12-25,544.374
2008-12-26,547.001
2008-12-29,561.0
2008-12-30,568.56
2008-12-31,558.752
2009-01-01,558.752
2009-01-02,574.058
2009-01-05,590.238
2009-01-06,579.372
2009-01-07,584.629
2009-01-08,568.075
2009-01-09,572.544
2009-01-12,555.33
2009-01-13,532.029
2009-01-14,512.361
2009-01-15,510.452
2009-01-16,524.598
2009-01-19,498.318
2009-01-20,457.098
2009-01-21,454.225
2009-01-22,473.731
2009-01-23,460.546
2009-01-26,491.599
2009-01-27,485.461
2009-01-28,510.682
2009-01-29,488.027
2009-01-30,489.051
2009-02-02,469.639
2009-02-03,478.766
2009-02-04,490.435
2009-02-05,479.814
2009-02-06,487.751
2009-02-09,510.27
2009-02-10,487.684
2009-02-11,471.984
2009-02-12,467.763
2009-02-13,470.317
2009-02-16,458.449
2009-02-17,428.717
2009-02-18,423.793
2009-02-19,399.923
2009-02-20,389.899
2009-02-23,394.32
2009-02-24,390.588
2009-02-25,381.58
2009-02-26,404.524
2009-02-27,402.552
2009-03-02,368.456
2009-03-03,356.662
2009-03-04,367.93
2009-03-05,351.622
2009-03-06,344.781
2009-03-09,339.511
2009-03-10,368.552
2009-03-11,375.78
2009-03-12,372.213
2009-03-13,400.762
2009-03-16,409.172
2009-03-17,395.783
2009-03-18,404.785
2009-03-19,469.346
2009-03-20,452.208
2009-03-23,465.885
2009-03-24,451.629
2009-03-25,466.551
2009-03-26,479.59
2009-03-27,462.14
2009-03-30,426.068
2009-03-31,448.234
2009-04-01,462.662
2009-04-02,509.733
2009-04-03,505.383
2009-04-06,496.546
2009-04-07,485.96
2009-04-08,464.963
2009-04-09,495.821
2009-04-10,495.821
2009-04-13,500.025
2009-04-14,506.555
2009-04-15,494.695
2009-04-16,540.235
2009-04-17,561.781
2009-04-20,534.17
2009-04-21,533.548
2009-04-22,539.304
2009-04-23,544.798
2009-04-24,575.375
2009-04-27,558.688
2009-04-28,546.511
2009-04-29,568.863
2009-04-30,602.448
2009-05-01,602.539
2009-05-04,630.93
2009-05-05,632.043
2009-05-06,610.625
2009-05-07,625.716
2009-05-08,637.621
2009-05-11,613.245
2009-05-12,594.226
2009-05-13,572.383
2009-05-14,596.519
2009-05-15,599.411
2009-05-18,598.318
2009-05-19,606.661
2009-05-20,613.402
2009-05-21,612.779
2009-05-22,613.229
2009-05-25,605.067
2009-05-26,598.798
2009-05-27,601.253
2009-05-28,600.011
2009-05-29,601.468
2009-06-01,627.549
2009-06-02,637.11
2009-06-03,605.951
2009-06-04,603.389
2009-06-05,596.554
2009-06-08,583.422
2009-06-09,605.835
2009-06-10,612.974
2009-06-11,618.645
2009-06-12,603.835
2009-06-15,581.537
2009-06-16,583.271
2009-06-17,566.877
2009-06-18,578.023
2009-06-19,576.574
2009-06-22,558.193
2009-06-23,556.887
2009-06-24,573.075
2009-06-25,560.855
2009-06-26,574.551
2009-06-29,583.018
2009-06-30,571.408
2009-07-01,582.821
2009-07-02,567.309
2009-07-03,561.074
2009-07-06,553.714
2009-07-07,556.713
2009-07-08,544.311
2009-07-09,549.563
2009-07-10,540.466
2009-07-13,557.941
2009-07-14,559.435
2009-07-15,593.247
2009-07-16,537.836
2009-07-17,534.958
2009-07-20,540.678
2009-07-21,536.677
2009-07-22,539.321
2009-07-23,552.235
2009-07-24,543.777
2009-07-27,545.492
2009-07-28,540.869
2009-07-29,537.317
2009-07-30,547.602
2009-07-31,545.67
2009-08-03,560.86
2009-08-04,557.736
2009-08-05,553.456
2009-08-06,557.765
2009-08-07,561.18
2009-08-10,552.173
2009-08-11,547.735
2009-08-12,555.653
2009-08-13,564.34
2009-08-14,554.982
2009-08-17,535.844
2009-08-18,539.751
2009-08-19,540.999
2009-08-20,540.234
2009-08-21,559.97
2009-08-24,570.915
2009-08-25,567.364
2009-08-26,574.63
2009-08-27,584.425
2009-08-28,599.389
2009-08-31,594.269
2009-09-01,576.729
2009-09-02,564.569
2009-09-03,573.951
2009-09-04,592.078
2009-09-07,606.659
2009-09-08,614.358
2009-09-09,623.417
2009-09-10,627.274
2009-09-11,623.075
2009-09-14,619.958
2009-09-15,633.085
2009-09-16,645.727
2009-09-17,650.737
2009-09-18,645.453
2009-09-21,640.028
2009-09-22,645.264
2009-09-23,643.258
2009-09-24,619.094
2009-09-25,620.297
2009-09-28,627.591
2009-09-29,612.622
2009-09-30,611.103
2009-10-01,598.638
2009-10-02,584.088
2009-10-05,593.223
2009-10-06,608.291
2009-10-07,604.528
2009-10-08,608.122
2009-10-09,611.515
2009-10-12,618.817
2009-10-13,614.895
2009-10-14,626.464
2009-10-15,586.856
2009-10-16,580.51
2009-10-19,586.751
2009-10-20,582.63
2009-10-21,579.479
2009-10-22,577.986
2009-10-23,574.726
2009-10-26,568.355
2009-10-27,566.528
2009-10-28,555.324
2009-10-29,561.989
2009-10-30,548.312
2009-11-02,553.765
2009-11-03,544.706
2009-11-04,559.215
2009-11-05,560.758
2009-11-06,562.591
2009-11-09,582.822
2009-11-10,574.919
2009-11-11,585.831
2009-11-12,580.25
2009-11-13,583.845
2009-11-16,590.83
2009-11-17,583.258
2009-11-18,596.56
2009-11-19,579.471
2009-11-20,574.546
2009-11-23,587.851
2009-11-24,580.673
2009-11-25,583.543
2009-11-26,566.69
2009-11-27,575.095
2009-11-30,569.82
2009-12-01,582.217
2009-12-02,572.326
2009-12-03,561.994
2009-12-04,557.104
2009-12-07,555.031
2009-12-08,554.351
2009-12-09,550.973
2009-12-10,553.564
2009-12-11,558.57
2009-12-14,563.102
2009-12-15,559.35
2009-12-16,562.658
2009-12-17,548.294
2009-12-18,545.411
2009-12-21,546.084
2009-12-22,554.19
2009-12-23,560.467
2009-12-24,561.425
2009-12-25,561.425
2009-12-28,558.748
2009-12-29,564.532
2009-12-30,563.959
2009-12-31,565.792
2010-01-01,565.792
2010-01-04,589.484
2010-01-05,585.766
2010-01-06,584.587
2010-01-07,584.974
2010-01-08,582.473
2010-01-11,583.223
2010-01-12,576.417
2010-01-13,576.782
2010-01-14,584.754
2010-01-15,579.604
2010-01-18,588.389
2010-01-19,580.584
2010-01-20,567.659
2010-01-21,567.364
2010-01-22,568.12
2010-01-25,558.321
2010-01-26,557.004
2010-01-27,555.528
2010-01-28,593.564
2010-01-29,602.483
2010-02-01,601.889
2010-02-02,612.287
2010-02-03,611.449
2010-02-04,593.196
2010-02-05,572.064
2010-02-08,574.976
2010-02-09,571.857
2010-02-10,563.659
2010-02-11,559.665
2010-02-12,557.332
2010-02-15,557.379
2010-02-16,568.809
2010-02-17,576.457
2010-02-18,579.94
2010-02-19,576.632
2010-02-22,579.771
2010-02-23,575.028
2010-02-24,579.564
2010-02-25,566.227
2010-02-26,582.482
2010-03-01,575.036
2010-03-02,584.516
2010-03-03,600.469
2010-03-04,593.621
2010-03-05,604.385
2010-03-08,610.491
2010-03-09,608.495
2010-03-10,624.379
2010-03-11,620.016
2010-03-12,635.168
2010-03-15,631.452
2010-03-16,645.783
2010-03-17,659.251
2010-03-18,644.826
2010-03-19,640.582
2010-03-22,642.621
2010-03-23,644.64
2010-03-24,640.385
2010-03-25,649.433
2010-03-26,651.8
2010-03-29,649.351
2010-03-30,647.677
2010-03-31,655.106
2010-04-01,664.466
2010-04-02,664.466
2010-04-05,662.944
2010-04-06,653.727
2010-04-07,656.147
2010-04-08,642.569
2010-04-09,645.629
2010-04-12,647.632
2010-04-13,643.788
2010-04-14,652.796
2010-04-15,652.787
2010-04-16,631.249
2010-04-19,637.512
2010-04-20,643.643
2010-04-21,637.761
2010-04-22,562.501
2010-04-23,557.906
2010-04-26,553.402
2010-04-27,542.999
2010-04-28,532.552
2010-04-29,537.073
2010-04-30,544.348
2010-05-03,537.507
2010-05-04,524.163
2010-05-05,517.018
2010-05-06,502.359
2010-05-07,484.347
2010-05-10,518.704
2010-05-11,507.799
2010-05-12,510.277
2010-05-13,505.67
2010-05-14,475.715
2010-05-17,475.367
2010-05-18,485.132
2010-05-19,467.367
2010-05-20,457.99
2010-05-21,466.106
2010-05-24,458.526
2010-05-25,454.189
2010-05-26,463.749
2010-05-27,474.42
2010-05-28,475.05
2010-05-31,474.369
2010-06-01,473.847
2010-06-02,467.729
2010-06-03,474.87
2010-06-04,455.707
2010-06-07,444.976
2010-06-08,447.955
2010-06-09,446.518
2010-06-10,450.381
2010-06-11,452.149
2010-06-14,458.063
2010-06-15,465.61
2010-06-16,438.524
2010-06-17,437.871
2010-06-18,443.0
2010-06-21,441.021
2010-06-22,433.6
2010-06-23,428.879
2010-06-24,420.644
2010-06-25,419.824
2010-06-28,421.251
2010-06-29,404.929
2010-06-30,410.442
2010-07-01,411.987
2010-07-02,422.052
2010-07-05,414.925
2010-07-06,427.187
2010-07-07,434.461
2010-07-08,430.378
2010-07-09,427.086
2010-07-12,423.059
2010-07-13,432.254
2010-07-14,435.207
2010-07-15,443.916
2010-07-16,437.167
2010-07-19,436.049
2010-07-20,440.827
2010-07-21,441.575
2010-07-22,452.984
2010-07-23,453.208
2010-07-26,460.59
2010-07-27,459.701
2010-07-28,461.003
2010-07-29,462.194
2010-07-30,457.256
2010-08-02,475.679
2010-08-03,480.175
2010-08-04,475.266
2010-08-05,475.647
2010-08-06,474.164
2010-08-09,478.611
2010-08-10,468.041
2010-08-11,452.929
2010-08-12,452.956
2010-08-13,450.025
2010-08-16,448.231
2010-08-17,452.93
2010-08-18,451.549
2010-08-19,454.527
2010-08-20,450.431
2010-08-23,446.271
2010-08-24,440.11
2010-08-25,433.594
2010-08-26,440.566
2010-08-27,436.734
2010-08-30,437.948
2010-08-31,434.926
2010-09-01,452.788
2010-09-02,453.03
2010-09-03,458.891
2010-09-06,461.665
2010-09-07,467.0
2010-09-08,475.194
2010-09-09,480.002
2010-09-10,483.759
2010-09-13,494.109
2010-09-14,487.922
2010-09-15,490.203
2010-09-16,494.991
2010-09-17,489.709
2010-09-20,503.268
