Date,NETHERLANDS LARGE GROWTH Large Cap
2005-11-10,610.252
2005-11-11,613.418
2005-11-14,614.733
2005-11-15,612.883
2005-11-16,609.309
2005-11-17,616.792
2005-11-18,618.605
2005-11-21,616.136
2005-11-22,614.554
2005-11-23,622.306
2005-11-24,622.15
2005-11-25,620.319
2005-11-28,619.76
2005-11-29,626.898
2005-11-30,624.838
2005-12-01,633.452
2005-12-02,636.617
2005-12-05,635.33
2005-12-06,642.43
2005-12-07,640.523
2005-12-08,648.129
2005-12-09,648.879
2005-12-12,659.083
2005-12-13,659.239
2005-12-14,664.657
2005-12-15,670.159
2005-12-16,682.789
2005-12-19,677.085
2005-12-20,669.297
2005-12-21,670.338
2005-12-22,670.087
2005-12-23,674.416
2005-12-26,674.416
2005-12-27,676.142
2005-12-28,677.024
2005-12-29,676.779
2005-12-30,666.827
2006-01-02,672.756
2006-01-03,683.657
2006-01-04,690.738
2006-01-05,689.92
2006-01-06,700.575
2006-01-09,701.95
2006-01-10,696.536
2006-01-11,702.459
2006-01-12,696.386
2006-01-13,688.581
2006-01-16,692.953
2006-01-17,683.953
2006-01-18,681.826
2006-01-19,689.099
2006-01-20,678.583
2006-01-23,694.094
2006-01-24,696.446
2006-01-25,697.381
2006-01-26,713.484
2006-01-27,711.349
2006-01-30,709.374
2006-01-31,712.584
2006-02-01,720.753
2006-02-02,710.568
2006-02-03,709.122
2006-02-06,706.71
2006-02-07,703.161
2006-02-08,703.92
2006-02-09,712.225
2006-02-10,703.571
2006-02-13,709.549
2006-02-14,709.88
2006-02-15,714.2
2006-02-16,716.259
2006-02-17,717.861
2006-02-20,720.318
2006-02-21,713.985
2006-02-22,720.486
2006-02-23,722.369
2006-02-24,719.299
2006-02-27,722.85
2006-02-28,710.188
2006-03-01,714.468
2006-03-02,710.345
2006-03-03,708.826
2006-03-06,710.924
2006-03-07,698.359
2006-03-08,690.86
2006-03-09,703.018
2006-03-10,704.914
2006-03-13,705.27
2006-03-14,711.092
2006-03-15,718.776
2006-03-16,725.872
2006-03-17,722.514
2006-03-20,727.734
2006-03-21,718.46
2006-03-22,718.689
2006-03-23,722.319
2006-03-24,725.355
2006-03-27,725.537
2006-03-28,725.172
2006-03-29,718.758
2006-03-30,733.93
2006-03-31,728.289
2006-04-03,737.129
2006-04-04,737.003
2006-04-05,737.37
2006-04-06,732.694
2006-04-07,726.342
2006-04-10,725.51
2006-04-11,712.519
2006-04-12,711.873
2006-04-13,710.325
2006-04-14,710.325
2006-04-17,721.607
2006-04-18,712.354
2006-04-19,731.213
2006-04-20,738.212
2006-04-21,743.479
2006-04-24,739.729
2006-04-25,740.749
2006-04-26,754.252
2006-04-27,761.521
2006-04-28,756.192
2006-05-01,757.513
2006-05-02,758.666
2006-05-03,750.743
2006-05-04,756.108
2006-05-05,771.727
2006-05-08,765.854
2006-05-09,763.375
2006-05-10,758.005
2006-05-11,756.681
2006-05-12,743.421
2006-05-15,732.451
2006-05-16,736.0
2006-05-17,712.412
2006-05-18,719.264
2006-05-19,709.676
2006-05-22,702.902
2006-05-23,725.579
2006-05-24,713.587
2006-05-25,718.505
2006-05-26,727.687
2006-05-29,732.365
2006-05-30,721.184
2006-05-31,724.959
2006-06-01,731.937
2006-06-02,731.807
2006-06-05,728.701
2006-06-06,705.351
2006-06-07,708.339
2006-06-08,682.205
2006-06-09,692.455
2006-06-12,681.118
2006-06-13,661.397
2006-06-14,660.149
2006-06-15,675.361
2006-06-16,676.047
2006-06-19,678.898
2006-06-20,681.423
2006-06-21,702.528
2006-06-22,702.637
2006-06-23,697.54
2006-06-26,696.272
2006-06-27,688.989
2006-06-28,681.215
2006-06-29,698.93
2006-06-30,728.066
2006-07-03,732.278
2006-07-04,732.927
2006-07-05,718.525
2006-07-06,727.558
2006-07-07,719.777
2006-07-10,721.543
2006-07-11,705.795
2006-07-12,706.038
2006-07-13,698.943
2006-07-14,682.475
2006-07-17,683.044
2006-07-18,686.621
2006-07-19,712.219
2006-07-20,720.3
2006-07-21,714.024
2006-07-24,741.748
2006-07-25,732.898
2006-07-26,740.126
2006-07-27,753.535
2006-07-28,763.592
2006-07-31,766.837
2006-08-01,754.131
2006-08-02,777.359
2006-08-03,766.111
2006-08-04,777.822
2006-08-07,768.493
2006-08-08,764.933
2006-08-09,768.548
2006-08-10,759.759
2006-08-11,760.373
2006-08-14,768.067
2006-08-15,779.157
2006-08-16,781.494
2006-08-17,785.667
2006-08-18,785.063
2006-08-21,788.098
2006-08-22,788.031
2006-08-23,784.181
2006-08-24,786.527
2006-08-25,778.404
2006-08-28,787.071
2006-08-29,788.244
2006-08-30,793.505
2006-08-31,791.887
2006-09-01,792.445
2006-09-04,799.797
2006-09-05,797.044
2006-09-06,787.196
2006-09-07,783.608
2006-09-08,781.662
2006-09-11,783.768
2006-09-12,797.971
2006-09-13,796.48
2006-09-14,800.025
2006-09-15,800.664
2006-09-18,803.642
2006-09-19,796.54
2006-09-20,801.957
2006-09-21,807.473
2006-09-22,810.851
2006-09-25,804.342
2006-09-26,809.159
2006-09-27,813.257
2006-09-28,812.42
2006-09-29,811.086
2006-10-02,812.062
2006-10-03,809.338
2006-10-04,808.186
2006-10-05,809.647
2006-10-06,805.328
2006-10-09,808.83
2006-10-10,809.608
2006-10-11,814.093
2006-10-12,818.375
2006-10-13,812.319
2006-10-16,806.418
2006-10-17,795.695
2006-10-18,802.292
2006-10-19,808.541
2006-10-20,810.885
2006-10-23,814.645
2006-10-24,815.627
2006-10-25,821.437
2006-10-26,826.747
2006-10-27,817.575
2006-10-30,810.976
2006-10-31,810.427
2006-11-01,813.44
2006-11-02,811.703
2006-11-03,813.815
2006-11-06,824.75
2006-11-07,835.378
2006-11-08,831.883
2006-11-09,836.314
2006-11-10,840.328
2006-11-13,840.471
2006-11-14,838.696
2006-11-15,854.716
2006-11-16,854.086
2006-11-17,854.975
2006-11-20,857.189
2006-11-21,857.436
2006-11-22,865.336
2006-11-23,862.074
2006-11-24,866.737
2006-11-27,856.893
2006-11-28,855.589
2006-11-29,861.032
2006-11-30,859.638
2006-12-01,855.385
2006-12-04,854.484
2006-12-05,857.138
2006-12-06,855.348
2006-12-07,855.021
2006-12-08,854.91
2006-12-11,850.053
2006-12-12,860.199
2006-12-13,864.333
2006-12-14,870.191
2006-12-15,869.221
2006-12-18,864.973
2006-12-19,873.122
2006-12-20,877.694
2006-12-21,871.727
2006-12-22,865.248
2006-12-25,865.248
2006-12-26,863.9
2006-12-27,876.383
2006-12-28,876.917
2006-12-29,877.906
2007-01-01,877.906
2007-01-02,891.664
2007-01-03,888.798
2007-01-04,877.95
2007-01-05,860.219
2007-01-08,854.728
2007-01-09,859.457
2007-01-10,853.376
2007-01-11,861.938
2007-01-12,875.934
2007-01-15,879.544
2007-01-16,883.926
2007-01-17,890.213
2007-01-18,887.819
2007-01-19,889.628
2007-01-22,882.246
2007-01-23,884.535
2007-01-24,886.549
2007-01-25,881.536
2007-01-26,874.188
2007-01-29,879.086
2007-01-30,885.375
2007-01-31,883.116
2007-02-01,893.42
2007-02-02,891.777
2007-02-05,887.035
2007-02-06,890.724
2007-02-07,894.48
2007-02-08,883.685
2007-02-09,886.295
2007-02-12,877.159
2007-02-13,883.663
2007-02-14,895.352
2007-02-15,899.685
2007-02-16,892.106
2007-02-19,897.633
2007-02-20,894.552
2007-02-21,887.245
2007-02-22,881.372
2007-02-23,887.569
2007-02-26,886.802
2007-02-27,871.25
2007-02-28,853.142
2007-03-01,831.911
2007-03-02,839.581
2007-03-05,827.356
2007-03-06,834.873
2007-03-07,843.758
2007-03-08,853.595
2007-03-09,858.118
2007-03-12,863.911
2007-03-13,861.869
2007-03-14,850.441
2007-03-15,880.361
2007-03-16,894.45
2007-03-19,901.386
2007-03-20,908.796
2007-03-21,910.17
2007-03-22,924.149
2007-03-23,925.555
2007-03-26,914.711
2007-03-27,918.275
2007-03-28,915.696
2007-03-29,931.752
2007-03-30,931.2
2007-04-02,936.212
2007-04-03,940.833
2007-04-04,948.177
2007-04-05,952.002
2007-04-06,952.002
2007-04-09,947.042
2007-04-10,958.166
2007-04-11,952.598
2007-04-12,948.286
2007-04-13,959.675
2007-04-16,980.801
2007-04-17,975.733
2007-04-18,971.4
2007-04-19,979.733
2007-04-20,990.281
2007-04-23,988.479
2007-04-24,987.761
2007-04-25,995.785
2007-04-26,993.276
2007-04-27,987.766
2007-04-30,989.914
2007-05-01,986.215
2007-05-02,985.067
2007-05-03,993.793
2007-05-04,993.746
2007-05-07,1000.417
2007-05-08,994.037
2007-05-09,996.537
2007-05-10,984.594
2007-05-11,986.889
2007-05-14,986.37
2007-05-15,989.572
2007-05-16,982.42
2007-05-17,980.935
2007-05-18,987.195
2007-05-21,984.856
2007-05-22,988.874
2007-05-23,993.613
2007-05-24,982.841
2007-05-25,982.814
2007-05-28,985.162
2007-05-29,992.936
2007-05-30,987.026
2007-05-31,1000.0
2007-06-01,997.867
2007-06-04,1004.272
2007-06-05,1002.168
2007-06-06,983.263
2007-06-07,986.874
2007-06-08,970.139
2007-06-11,985.986
2007-06-12,982.683
2007-06-13,981.103
2007-06-14,998.557
2007-06-15,1014.673
2007-06-18,1011.678
2007-06-19,1005.679
2007-06-20,1012.819
2007-06-21,1006.275
2007-06-22,1012.803
2007-06-25,1018.278
2007-06-26,1016.871
2007-06-27,1011.949
2007-06-28,1022.434
2007-06-29,1026.356
2007-07-02,1033.871
2007-07-03,1037.226
2007-07-04,1037.028
2007-07-05,1028.905
2007-07-06,1036.422
2007-07-09,1044.557
2007-07-10,1051.101
2007-07-11,1060.647
2007-07-12,1061.892
2007-07-13,1063.322
2007-07-16,1068.362
2007-07-17,1064.031
2007-07-18,1067.042
2007-07-19,1076.756
2007-07-20,1070.792
2007-07-23,1072.955
2007-07-24,1059.444
2007-07-25,1050.049
2007-07-26,1020.855
2007-07-27,1006.86
2007-07-30,1004.287
2007-07-31,1019.828
2007-08-01,998.841
2007-08-02,1011.677
2007-08-03,1008.136
2007-08-06,993.99
2007-08-07,992.182
2007-08-08,1009.149
2007-08-09,979.607
2007-08-10,956.209
2007-08-13,975.363
2007-08-14,964.325
2007-08-15,961.828
2007-08-16,924.865
2007-08-17,940.15
2007-08-20,949.803
2007-08-21,952.282
2007-08-22,976.719
2007-08-23,984.611
2007-08-24,993.135
2007-08-27,993.874
2007-08-28,974.678
2007-08-29,978.295
2007-08-30,1002.783
2007-08-31,1011.532
2007-09-03,1012.516
2007-09-04,1015.892
2007-09-05,1006.16
2007-09-06,1017.045
2007-09-07,1007.114
2007-09-10,1005.624
2007-09-11,1015.18
2007-09-12,1023.597
2007-09-13,1029.696
2007-09-14,1019.172
2007-09-17,1013.147
2007-09-18,1027.664
2007-09-19,1048.187
2007-09-20,1046.94
2007-09-21,1048.837
2007-09-24,1036.31
2007-09-25,1027.182
2007-09-26,1043.076
2007-09-27,1050.297
2007-09-28,1049.991
2007-10-01,1065.685
2007-10-02,1044.778
2007-10-03,1040.531
2007-10-04,1040.939
2007-10-05,1050.433
2007-10-08,1044.663
2007-10-09,1055.27
2007-10-10,1071.858
2007-10-11,1077.005
2007-10-12,1077.516
2007-10-15,1070.07
2007-10-16,1062.345
2007-10-17,1077.039
2007-10-18,1080.613
2007-10-19,1077.96
2007-10-22,1053.491
2007-10-23,1063.082
2007-10-24,1045.502
2007-10-25,1059.668
2007-10-26,1052.412
2007-10-29,1058.076
2007-10-30,1059.192
2007-10-31,1067.121
2007-11-01,1074.118
2007-11-02,1089.261
2007-11-05,1079.084
2007-11-06,1080.494
2007-11-07,1075.329
2007-11-08,1070.257
2007-11-09,1058.126
2007-11-12,1046.018
2007-11-13,1065.929
2007-11-14,1081.781
2007-11-15,1066.15
2007-11-16,1059.622
2007-11-19,1050.57
2007-11-20,1052.301
2007-11-21,1032.889
2007-11-22,1037.833
2007-11-23,1043.986
2007-11-26,1045.871
2007-11-27,1049.807
2007-11-28,1054.106
2007-11-29,1059.201
2007-11-30,1065.869
2007-12-03,1058.978
2007-12-04,1062.4
2007-12-05,1071.435
2007-12-06,1074.567
2007-12-07,1079.96
2007-12-10,1088.991
2007-12-11,1082.306
2007-12-12,1082.095
2007-12-13,1062.355
2007-12-14,1059.627
2007-12-17,1050.14
2007-12-18,1052.801
2007-12-19,1047.418
2007-12-20,1051.057
2007-12-21,1065.77
2007-12-24,1076.647
2007-12-25,1076.647
2007-12-26,1084.048
2007-12-27,1077.487
2007-12-28,1088.451
2007-12-31,1083.718
2008-01-01,1083.718
2008-01-02,1075.055
2008-01-03,1068.034
2008-01-04,1059.08
2008-01-07,1057.875
2008-01-08,1052.828
2008-01-09,1030.612
2008-01-10,1017.269
2008-01-11,1004.754
2008-01-14,1013.609
2008-01-15,976.835
2008-01-16,949.705
2008-01-17,962.489
2008-01-18,949.842
2008-01-21,902.175
2008-01-22,930.18
2008-01-23,902.891
2008-01-24,957.792
2008-01-25,958.51
2008-01-28,958.642
2008-01-29,975.846
2008-01-30,964.037
2008-01-31,966.98
2008-02-01,981.397
2008-02-04,985.119
2008-02-05,943.023
2008-02-06,958.132
2008-02-07,927.315
2008-02-08,931.758
2008-02-11,921.174
2008-02-12,950.57
2008-02-13,961.625
2008-02-14,964.804
2008-02-15,953.598
2008-02-18,966.888
2008-02-19,981.849
2008-02-20,956.692
2008-02-21,967.15
2008-02-22,965.784
2008-02-25,979.527
2008-02-26,984.903
2008-02-27,1004.836
2008-02-28,991.641
2008-02-29,981.208
2008-03-03,969.652
2008-03-04,968.538
2008-03-05,984.468
2008-03-06,989.938
2008-03-07,988.112
2008-03-10,984.934
2008-03-11,991.213
2008-03-12,999.57
2008-03-13,1002.73
2008-03-14,998.077
2008-03-17,973.909
2008-03-18,996.002
2008-03-19,987.975
2008-03-20,978.851
2008-03-21,978.851
2008-03-24,977.454
2008-03-25,1002.694
2008-03-26,1018.58
2008-03-27,1028.085
2008-03-28,1017.734
2008-03-31,1025.653
2008-04-01,1031.67
2008-04-02,1031.712
2008-04-03,1031.569
2008-04-04,1047.32
2008-04-07,1047.255
2008-04-08,1047.876
2008-04-09,1041.29
2008-04-10,1043.635
2008-04-11,1032.463
2008-04-14,1034.273
2008-04-15,1035.147
2008-04-16,1057.398
2008-04-17,1048.776
2008-04-18,1058.399
2008-04-21,1059.253
2008-04-22,1049.831
2008-04-23,1041.759
2008-04-24,1030.864
2008-04-25,1040.265
2008-04-28,1046.274
2008-04-29,1036.719
2008-04-30,1043.873
2008-05-01,1035.927
2008-05-02,1048.371
2008-05-05,1049.941
2008-05-06,1045.531
2008-05-07,1038.098
2008-05-08,1043.622
2008-05-09,1043.65
2008-05-12,1049.179
2008-05-13,1039.743
2008-05-14,1043.981
2008-05-15,1052.209
2008-05-16,1058.586
2008-05-19,1063.913
2008-05-20,1056.406
2008-05-21,1056.564
2008-05-22,1047.618
2008-05-23,1043.132
2008-05-26,1038.456
2008-05-27,1036.765
2008-05-28,1043.563
2008-05-29,1036.462
2008-05-30,1050.844
2008-06-02,1037.635
2008-06-03,1038.071
2008-06-04,1034.722
2008-06-05,1047.164
2008-06-06,1034.259
2008-06-09,1023.683
2008-06-10,1010.089
2008-06-11,1000.86
2008-06-12,998.638
2008-06-13,986.66
2008-06-16,988.585
2008-06-17,985.278
2008-06-18,970.335
2008-06-19,947.552
2008-06-20,938.145
2008-06-23,930.427
2008-06-24,927.255
2008-06-25,939.705
2008-06-26,932.858
2008-06-27,921.719
2008-06-30,927.969
2008-07-01,916.742
2008-07-02,922.097
2008-07-03,916.147
2008-07-04,907.559
2008-07-07,912.808
2008-07-08,909.101
2008-07-09,922.744
2008-07-10,901.581
2008-07-11,881.193
2008-07-14,906.455
2008-07-15,894.711
2008-07-16,897.406
2008-07-17,922.986
2008-07-18,919.726
2008-07-21,923.019
2008-07-22,923.363
2008-07-23,926.16
2008-07-24,899.195
2008-07-25,915.131
2008-07-28,908.032
2008-07-29,896.303
2008-07-30,900.845
2008-07-31,884.398
2008-08-01,874.434
2008-08-04,887.217
2008-08-05,917.833
2008-08-06,930.396
2008-08-07,911.75
2008-08-08,921.037
2008-08-11,922.696
2008-08-12,918.836
2008-08-13,908.135
2008-08-14,902.933
2008-08-15,906.069
2008-08-18,902.657
2008-08-19,886.956
2008-08-20,889.703
2008-08-21,891.728
2008-08-22,908.85
2008-08-25,899.797
2008-08-26,891.534
2008-08-27,899.91
2008-08-28,905.213
2008-08-29,906.893
2008-09-01,901.34
2008-09-02,914.56
2008-09-03,897.765
2008-09-04,886.647
2008-09-05,874.847
2008-09-08,874.64
2008-09-09,874.596
2008-09-10,867.609
2008-09-11,855.844
2008-09-12,883.124
2008-09-15,869.696
2008-09-16,859.064
2008-09-17,839.728
2008-09-18,843.304
2008-09-19,860.358
2008-09-22,861.104
2008-09-23,862.754
2008-09-24,846.69
2008-09-25,864.589
2008-09-26,837.641
2008-09-29,790.234
2008-09-30,775.579
2008-10-01,786.079
2008-10-02,772.368
2008-10-03,786.31
2008-10-06,720.735
2008-10-07,729.16
2008-10-08,682.823
2008-10-09,669.526
2008-10-10,611.126
2008-10-13,664.036
2008-10-14,690.412
2008-10-15,661.963
2008-10-16,631.536
2008-10-17,653.678
2008-10-20,673.435
2008-10-21,671.253
2008-10-22,643.572
2008-10-23,652.907
2008-10-24,631.676
2008-10-27,603.089
2008-10-28,609.585
2008-10-29,675.113
2008-10-30,663.988
2008-10-31,675.274
2008-11-03,684.592
2008-11-04,714.796
2008-11-05,703.383
2008-11-06,662.732
2008-11-07,667.781
2008-11-10,666.066
2008-11-11,638.731
2008-11-12,632.451
2008-11-13,638.864
2008-11-14,647.282
2008-11-17,631.654
2008-11-18,643.891
2008-11-19,626.204
2008-11-20,613.324
2008-11-21,598.781
2008-11-24,655.657
2008-11-25,654.201
2008-11-26,651.147
2008-11-27,648.595
2008-11-28,643.29
2008-12-01,612.557
2008-12-02,630.412
2008-12-03,637.305
2008-12-04,631.853
2008-12-05,610.806
2008-12-08,644.234
2008-12-09,639.953
2008-12-10,640.394
2008-12-11,642.081
2008-12-12,645.118
2008-12-15,654.576
2008-12-16,666.482
2008-12-17,689.097
2008-12-18,703.74
2008-12-19,682.424
2008-12-22,669.72
2008-12-23,674.3
2008-12-24,666.41
2008-12-25,666.41
2008-12-26,669.626
2008-12-29,676.233
2008-12-30,680.888
2008-12-31,669.863
2009-01-01,669.863
2009-01-02,697.555
2009-01-05,687.0
2009-01-06,671.042
2009-01-07,678.572
2009-01-08,687.811
2009-01-09,678.976
2009-01-12,666.708
2009-01-13,657.562
2009-01-14,641.09
2009-01-15,636.838
2009-01-16,655.047
2009-01-19,656.424
2009-01-20,641.205
2009-01-21,630.509
2009-01-22,623.957
2009-01-23,621.83
2009-01-26,647.115
2009-01-27,657.326
2009-01-28,664.041
2009-01-29,645.246
2009-01-30,630.225
2009-02-02,620.986
2009-02-03,643.683
2009-02-04,642.47
2009-02-05,629.988
2009-02-06,636.237
2009-02-09,643.221
2009-02-10,628.995
2009-02-11,629.838
2009-02-12,615.615
2009-02-13,623.593
2009-02-16,610.566
2009-02-17,589.858
2009-02-18,592.013
2009-02-19,605.176
2009-02-20,590.781
2009-02-23,595.425
2009-02-24,591.906
2009-02-25,582.108
2009-02-26,581.838
2009-02-27,584.246
2009-03-02,570.506
2009-03-03,551.771
2009-03-04,558.991
2009-03-05,544.573
2009-03-06,549.087
2009-03-09,547.329
2009-03-10,564.971
2009-03-11,561.694
2009-03-12,569.267
2009-03-13,573.348
2009-03-16,587.461
2009-03-17,582.797
2009-03-18,582.89
2009-03-19,592.12
2009-03-20,588.219
2009-03-23,601.045
2009-03-24,600.997
2009-03-25,611.596
2009-03-26,612.227
2009-03-27,593.775
2009-03-30,578.349
2009-03-31,596.945
2009-04-01,602.493
2009-04-02,619.901
2009-04-03,608.485
2009-04-06,605.979
2009-04-07,607.865
2009-04-08,609.51
2009-04-09,597.192
2009-04-10,597.192
2009-04-13,602.256
2009-04-14,590.466
2009-04-15,592.32
2009-04-16,597.117
2009-04-17,599.275
2009-04-20,588.323
2009-04-21,591.386
2009-04-22,583.914
2009-04-23,585.075
2009-04-24,598.892
2009-04-27,598.137
2009-04-28,594.62
2009-04-29,612.985
2009-04-30,604.441
2009-05-01,604.532
2009-05-04,622.485
2009-05-05,618.7
2009-05-06,627.429
2009-05-07,642.349
2009-05-08,647.388
2009-05-11,652.047
2009-05-12,663.838
2009-05-13,667.672
2009-05-14,661.503
2009-05-15,663.476
2009-05-18,669.449
2009-05-19,672.617
2009-05-20,681.941
2009-05-21,670.623
2009-05-22,681.707
2009-05-25,683.271
2009-05-26,692.569
2009-05-27,689.816
2009-05-28,681.344
2009-05-29,683.338
2009-06-01,693.622
2009-06-02,699.948
2009-06-03,689.421
2009-06-04,692.489
2009-06-05,682.86
2009-06-08,676.481
2009-06-09,683.397
2009-06-10,687.302
2009-06-11,690.103
2009-06-12,678.471
2009-06-15,667.663
2009-06-16,671.379
2009-06-17,671.466
2009-06-18,678.487
2009-06-19,682.436
2009-06-22,673.514
2009-06-23,688.131
2009-06-24,693.121
2009-06-25,689.578
2009-06-26,694.688
2009-06-29,699.897
2009-06-30,688.415
2009-07-01,708.638
2009-07-02,691.454
2009-07-03,693.784
2009-07-06,692.419
2009-07-07,691.898
2009-07-08,684.313
2009-07-09,687.748
2009-07-10,678.444
2009-07-13,687.361
2009-07-14,686.185
2009-07-15,708.095
2009-07-16,716.477
2009-07-17,723.879
2009-07-20,726.112
2009-07-21,731.771
2009-07-22,738.038
2009-07-23,739.775
2009-07-24,736.379
2009-07-27,736.816
2009-07-28,734.041
2009-07-29,734.061
2009-07-30,742.719
2009-07-31,746.482
2009-08-03,758.64
2009-08-04,755.644
2009-08-05,752.354
2009-08-06,767.806
2009-08-07,762.848
2009-08-10,750.916
2009-08-11,750.76
2009-08-12,769.446
2009-08-13,766.135
2009-08-14,761.634
2009-08-17,743.53
2009-08-18,747.56
2009-08-19,754.409
2009-08-20,765.088
2009-08-21,779.249
2009-08-24,773.718
2009-08-25,778.982
2009-08-26,779.813
2009-08-27,773.459
2009-08-28,783.649
2009-08-31,776.694
2009-09-01,768.629
2009-09-02,766.696
2009-09-03,758.417
2009-09-04,758.811
2009-09-07,771.832
2009-09-08,785.335
2009-09-09,790.745
2009-09-10,794.457
2009-09-11,796.141
2009-09-14,803.919
2009-09-15,806.174
2009-09-16,810.569
2009-09-17,809.93
2009-09-18,814.854
2009-09-21,813.086
2009-09-22,817.919
2009-09-23,824.65
2009-09-24,814.385
2009-09-25,809.242
2009-09-28,816.06
2009-09-29,813.202
2009-09-30,814.546
2009-10-01,810.274
2009-10-02,804.423
2009-10-05,811.198
2009-10-06,824.73
2009-10-07,819.524
2009-10-08,828.959
2009-10-09,834.091
2009-10-12,848.291
2009-10-13,846.868
2009-10-14,855.534
2009-10-15,859.406
2009-10-16,857.229
2009-10-19,876.963
2009-10-20,873.865
2009-10-21,880.796
2009-10-22,875.774
2009-10-23,872.134
2009-10-26,864.632
2009-10-27,871.904
2009-10-28,868.03
2009-10-29,882.475
2009-10-30,868.782
2009-11-02,875.702
2009-11-03,855.779
2009-11-04,870.064
2009-11-05,873.452
2009-11-06,868.234
2009-11-09,885.86
2009-11-10,888.653
2009-11-11,889.116
2009-11-12,884.384
2009-11-13,883.941
2009-11-16,896.69
2009-11-17,891.73
2009-11-18,890.484
2009-11-19,872.203
2009-11-20,866.905
2009-11-23,887.578
2009-11-24,883.754
2009-11-25,895.47
2009-11-26,873.954
2009-11-27,876.521
2009-11-30,875.396
2009-12-01,901.982
2009-12-02,903.482
2009-12-03,912.798
2009-12-04,910.518
2009-12-07,904.756
2009-12-08,882.964
2009-12-09,874.393
2009-12-10,885.507
2009-12-11,881.786
2009-12-14,887.002
2009-12-15,885.511
2009-12-16,888.255
2009-12-17,867.554
2009-12-18,860.497
2009-12-21,875.455
2009-12-22,877.854
2009-12-23,881.62
2009-12-24,882.93
2009-12-25,882.93
2009-12-28,890.226
2009-12-29,893.215
2009-12-30,881.92
2009-12-31,884.094
2010-01-01,884.094
2010-01-04,902.986
2010-01-05,889.675
2010-01-06,887.426
2010-01-07,871.804
2010-01-08,880.314
2010-01-11,895.878
2010-01-12,893.563
2010-01-13,895.064
2010-01-14,898.122
2010-01-15,890.332
2010-01-18,893.662
2010-01-19,898.293
2010-01-20,877.165
2010-01-21,866.977
2010-01-22,868.872
2010-01-25,860.544
2010-01-26,856.292
2010-01-27,851.153
2010-01-28,846.087
2010-01-29,850.527
2010-02-01,854.135
2010-02-02,859.787
2010-02-03,853.045
2010-02-04,826.226
2010-02-05,797.467
2010-02-08,805.509
2010-02-09,808.518
2010-02-10,816.315
2010-02-11,813.06
2010-02-12,812.879
2010-02-15,810.115
2010-02-16,821.524
2010-02-17,828.207
2010-02-18,831.625
2010-02-19,833.117
2010-02-22,831.156
2010-02-23,828.664
2010-02-24,831.353
2010-02-25,817.454
2010-02-26,832.128
2010-03-01,835.064
2010-03-02,846.571
2010-03-03,857.644
2010-03-04,858.463
2010-03-05,867.374
2010-03-08,869.476
2010-03-09,867.904
2010-03-10,871.663
2010-03-11,867.37
2010-03-12,869.901
2010-03-15,852.912
2010-03-16,864.676
2010-03-17,861.617
2010-03-18,853.873
2010-03-19,843.964
2010-03-22,845.549
2010-03-23,850.248
2010-03-24,837.346
2010-03-25,841.709
2010-03-26,838.81
2010-03-29,843.514
2010-03-30,846.288
2010-03-31,855.338
2010-04-01,869.146
2010-04-02,869.146
2010-04-05,867.156
2010-04-06,860.071
2010-04-07,859.711
2010-04-08,859.042
2010-04-09,872.603
2010-04-12,883.451
2010-04-13,877.243
2010-04-14,883.949
2010-04-15,877.289
2010-04-16,867.632
2010-04-19,860.827
2010-04-20,865.373
2010-04-21,865.133
2010-04-22,860.754
2010-04-23,865.949
2010-04-26,866.553
2010-04-27,852.688
2010-04-28,835.364
2010-04-29,856.916
2010-04-30,858.723
2010-05-03,850.589
2010-05-04,826.538
2010-05-05,805.975
2010-05-06,790.904
2010-05-07,758.889
2010-05-10,810.907
2010-05-11,799.135
2010-05-12,798.38
2010-05-13,797.162
2010-05-14,771.805
2010-05-17,766.009
2010-05-18,776.579
2010-05-19,763.276
2010-05-20,752.017
2010-05-21,760.209
2010-05-24,755.988
2010-05-25,732.691
2010-05-26,738.5
2010-05-27,761.553
2010-05-28,766.954
2010-05-31,762.101
2010-06-01,765.602
2010-06-02,766.693
2010-06-03,776.95
2010-06-04,754.639
2010-06-07,743.622
2010-06-08,740.909
2010-06-09,763.524
2010-06-10,777.242
2010-06-11,771.796
2010-06-14,797.749
2010-06-15,804.591
2010-06-16,803.236
2010-06-17,805.896
2010-06-18,808.043
2010-06-21,817.305
2010-06-22,806.284
2010-06-23,792.635
2010-06-24,786.086
2010-06-25,781.775
2010-06-28,793.936
2010-06-29,760.532
2010-06-30,762.821
2010-07-01,757.364
2010-07-02,763.485
2010-07-05,756.408
2010-07-06,781.881
2010-07-07,785.72
2010-07-08,794.498
2010-07-09,794.922
2010-07-12,799.496
2010-07-13,821.771
2010-07-14,828.526
2010-07-15,829.419
2010-07-16,819.41
2010-07-19,811.412
2010-07-20,799.274
2010-07-21,809.119
2010-07-22,832.204
2010-07-23,828.923
2010-07-26,834.787
2010-07-27,826.931
2010-07-28,820.66
2010-07-29,812.562
2010-07-30,813.854
2010-08-02,833.366
2010-08-03,832.273
2010-08-04,830.015
2010-08-05,813.425
2010-08-06,805.268
2010-08-09,815.261
2010-08-10,804.053
2010-08-11,775.878
2010-08-12,778.471
2010-08-13,766.667
2010-08-16,771.383
2010-08-17,784.265
2010-08-18,784.871
2010-08-19,773.76
2010-08-20,751.895
2010-08-23,749.716
2010-08-24,744.887
2010-08-25,743.963
2010-08-26,754.924
2010-08-27,758.742
