Date,ITALY GROWTH Standard (Large+Mid Cap)
2005-06-28,1621.489
2005-06-29,1633.901
2005-06-30,1649.57
2005-07-01,1639.42
2005-07-04,1628.088
2005-07-05,1622.252
2005-07-06,1627.836
2005-07-07,1595.995
2005-07-08,1613.56
2005-07-11,1647.968
2005-07-12,1661.604
2005-07-13,1659.964
2005-07-14,1676.456
2005-07-15,1665.196
2005-07-18,1672.357
2005-07-19,1681.883
2005-07-20,1680.835
2005-07-21,1697.417
2005-07-22,1700.123
2005-07-25,1690.386
2005-07-26,1686.119
2005-07-27,1694.007
2005-07-28,1704.106
2005-07-29,1706.423
2005-08-01,1713.78
2005-08-02,1726.246
2005-08-03,1736.993
2005-08-04,1725.454
2005-08-05,1713.553
2005-08-08,1720.84
2005-08-09,1729.001
2005-08-10,1742.884
2005-08-11,1741.89
2005-08-12,1732.763
2005-08-15,1723.495
2005-08-16,1712.023
2005-08-17,1703.903
2005-08-18,1675.83
2005-08-19,1687.989
2005-08-22,1699.842
2005-08-23,1685.78
2005-08-24,1696.953
2005-08-25,1687.865
2005-08-26,1678.846
2005-08-29,1673.112
2005-08-30,1656.015
2005-08-31,1680.595
2005-09-01,1708.808
2005-09-02,1722.043
2005-09-05,1728.686
2005-09-06,1738.195
2005-09-07,1738.055
2005-09-08,1738.398
2005-09-09,1740.215
2005-09-12,1730.782
2005-09-13,1719.189
2005-09-14,1735.207
2005-09-15,1715.397
2005-09-16,1724.114
2005-09-19,1709.031
2005-09-20,1714.097
2005-09-21,1716.921
2005-09-22,1691.865
2005-09-23,1687.666
2005-09-26,1707.073
2005-09-27,1698.544
2005-09-28,1719.216
2005-09-29,1713.044
2005-09-30,1722.442
2005-10-03,1704.508
2005-10-04,1711.326
2005-10-05,1694.795
2005-10-06,1712.979
2005-10-07,1693.347
2005-10-10,1684.575
2005-10-11,1667.804
2005-10-12,1662.177
2005-10-13,1640.139
2005-10-14,1669.147
2005-10-17,1655.205
2005-10-18,1627.35
2005-10-19,1611.373
2005-10-20,1610.022
2005-10-21,1621.841
2005-10-24,1623.729
2005-10-25,1634.901
2005-10-26,1632.791
2005-10-27,1606.972
2005-10-28,1601.485
2005-10-31,1608.94
2005-11-01,1610.567
2005-11-02,1626.816
2005-11-03,1636.308
2005-11-04,1605.346
2005-11-07,1615.647
2005-11-08,1608.72
2005-11-09,1605.37
2005-11-10,1605.527
2005-11-11,1615.306
2005-11-14,1608.458
2005-11-15,1595.852
2005-11-16,1592.652
2005-11-17,1606.471
2005-11-18,1612.241
2005-11-21,1619.1
2005-11-22,1616.075
2005-11-23,1637.343
2005-11-24,1634.888
2005-11-25,1628.883
2005-11-28,1632.101
2005-11-29,1635.141
2005-11-30,1629.883
2005-12-01,1637.642
2005-12-02,1642.213
2005-12-05,1646.757
2005-12-06,1661.367
2005-12-07,1650.588
2005-12-08,1669.815
2005-12-09,1665.775
2005-12-12,1688.705
2005-12-13,1683.723
2005-12-14,1700.627
2005-12-15,1686.181
2005-12-16,1706.877
2005-12-19,1718.884
2005-12-20,1718.061
2005-12-21,1718.883
2005-12-22,1722.899
2005-12-23,1722.534
2005-12-26,1722.534
2005-12-27,1724.258
2005-12-28,1736.29
2005-12-29,1727.967
2005-12-30,1708.361
2006-01-02,1715.863
2006-01-03,1749.699
2006-01-04,1782.174
2006-01-05,1774.234
2006-01-06,1790.76
2006-01-09,1765.647
2006-01-10,1755.918
2006-01-11,1768.468
2006-01-12,1765.33
2006-01-13,1757.203
2006-01-16,1777.742
2006-01-17,1757.993
2006-01-18,1751.123
2006-01-19,1762.044
2006-01-20,1737.641
2006-01-23,1771.615
2006-01-24,1767.459
2006-01-25,1783.782
2006-01-26,1807.282
2006-01-27,1793.568
2006-01-30,1783.761
2006-01-31,1790.071
2006-02-01,1799.847
2006-02-02,1781.517
2006-02-03,1768.874
2006-02-06,1801.063
2006-02-07,1797.049
2006-02-08,1799.707
2006-02-09,1815.204
2006-02-10,1800.76
2006-02-13,1809.794
2006-02-14,1809.785
2006-02-15,1811.234
2006-02-16,1820.405
2006-02-17,1839.379
2006-02-20,1853.588
2006-02-21,1845.618
2006-02-22,1861.254
2006-02-23,1865.882
2006-02-24,1867.294
2006-02-27,1877.046
2006-02-28,1852.757
2006-03-01,1869.398
2006-03-02,1853.118
2006-03-03,1859.274
2006-03-06,1889.53
2006-03-07,1863.308
2006-03-08,1853.709
2006-03-09,1879.566
2006-03-10,1892.129
2006-03-13,1911.789
2006-03-14,1934.181
2006-03-15,1940.516
2006-03-16,1961.955
2006-03-17,1961.827
2006-03-20,1966.589
2006-03-21,1955.987
2006-03-22,1957.42
2006-03-23,1923.202
2006-03-24,1912.388
2006-03-27,1896.219
2006-03-28,1885.862
2006-03-29,1871.626
2006-03-30,1921.309
2006-03-31,1899.673
2006-04-03,1916.753
2006-04-04,1934.925
2006-04-05,1954.509
2006-04-06,1945.055
2006-04-07,1903.144
2006-04-10,1922.846
2006-04-11,1882.445
2006-04-12,1884.425
2006-04-13,1877.527
2006-04-14,1877.527
2006-04-17,1907.347
2006-04-18,1898.359
2006-04-19,1936.66
2006-04-20,1948.347
2006-04-21,1962.026
2006-04-24,1948.763
2006-04-25,1950.897
2006-04-26,1976.145
2006-04-27,1985.869
2006-04-28,1976.389
2006-05-01,1979.84
2006-05-02,1997.067
2006-05-03,1972.8
2006-05-04,1997.656
2006-05-05,2023.104
2006-05-08,2030.378
2006-05-09,2044.737
2006-05-10,2045.195
2006-05-11,2041.714
2006-05-12,2016.422
2006-05-15,1990.892
2006-05-16,1988.898
2006-05-17,1927.836
2006-05-18,1927.04
2006-05-19,1912.59
2006-05-22,1883.595
2006-05-23,1906.942
2006-05-24,1883.884
2006-05-25,1914.61
2006-05-26,1926.868
2006-05-29,1930.134
2006-05-30,1909.498
2006-05-31,1937.404
2006-06-01,1943.02
2006-06-02,1957.76
2006-06-05,1952.776
2006-06-06,1891.341
2006-06-07,1902.444
2006-06-08,1842.796
2006-06-09,1871.055
2006-06-12,1835.911
2006-06-13,1799.515
2006-06-14,1816.662
2006-06-15,1855.074
2006-06-16,1837.767
2006-06-19,1847.772
2006-06-20,1858.648
2006-06-21,1877.342
2006-06-22,1872.201
2006-06-23,1862.276
2006-06-26,1856.335
2006-06-27,1856.898
2006-06-28,1856.863
2006-06-29,1885.315
2006-06-30,1940.336
2006-07-03,1952.467
2006-07-04,1954.387
2006-07-05,1919.299
2006-07-06,1933.86
2006-07-07,1933.966
2006-07-10,1931.332
2006-07-11,1911.167
2006-07-12,1904.706
2006-07-13,1875.216
2006-07-14,1851.474
2006-07-17,1824.853
2006-07-18,1817.494
2006-07-19,1873.959
2006-07-20,1886.493
2006-07-21,1873.417
2006-07-24,1894.937
2006-07-25,1886.646
2006-07-26,1897.797
2006-07-27,1929.682
2006-07-28,1946.021
2006-07-31,1939.565
2006-08-01,1919.052
2006-08-02,1949.334
2006-08-03,1933.221
2006-08-04,1971.157
2006-08-07,1946.197
2006-08-08,1950.795
2006-08-09,1967.072
2006-08-10,1939.186
2006-08-11,1935.817
2006-08-14,1945.951
2006-08-15,1952.364
2006-08-16,1987.604
2006-08-17,2011.346
2006-08-18,2006.137
2006-08-21,2011.42
2006-08-22,2001.236
2006-08-23,1983.107
2006-08-24,2029.948
2006-08-25,2032.339
2006-08-28,2037.62
2006-08-29,2041.271
2006-08-30,2068.796
2006-08-31,2065.105
2006-09-01,2084.934
2006-09-04,2089.473
2006-09-05,2071.973
2006-09-06,2054.768
2006-09-07,2035.689
2006-09-08,2031.789
2006-09-11,2029.576
2006-09-12,2040.682
2006-09-13,2041.77
2006-09-14,2052.312
2006-09-15,2040.348
2006-09-18,2041.748
2006-09-19,2027.431
2006-09-20,2049.698
2006-09-21,2064.602
2006-09-22,2062.466
2006-09-25,2055.795
2006-09-26,2056.187
2006-09-27,2064.844
2006-09-28,2059.196
2006-09-29,2057.583
2006-10-02,2067.276
2006-10-03,2068.171
2006-10-04,2078.696
2006-10-05,2090.563
2006-10-06,2075.695
2006-10-09,2087.293
2006-10-10,2104.659
2006-10-11,2113.249
2006-10-12,2115.056
2006-10-13,2097.398
2006-10-16,2097.401
2006-10-17,2064.987
2006-10-18,2080.443
2006-10-19,2087.349
2006-10-20,2090.854
2006-10-23,2084.201
2006-10-24,2080.325
2006-10-25,2082.312
2006-10-26,2088.569
2006-10-27,2095.187
2006-10-30,2105.015
2006-10-31,2124.889
2006-11-01,2138.93
2006-11-02,2126.97
2006-11-03,2127.366
2006-11-06,2149.907
2006-11-07,2167.21
2006-11-08,2158.078
2006-11-09,2157.65
2006-11-10,2170.607
2006-11-13,2170.371
2006-11-14,2159.574
2006-11-15,2175.01
2006-11-16,2170.478
2006-11-17,2175.747
2006-11-20,2180.453
2006-11-21,2189.567
2006-11-22,2211.827
2006-11-23,2214.988
2006-11-24,2224.065
2006-11-27,2193.894
2006-11-28,2212.348
2006-11-29,2224.445
2006-11-30,2230.929
2006-12-01,2226.188
2006-12-04,2241.82
2006-12-05,2248.815
2006-12-06,2255.067
2006-12-07,2271.589
2006-12-08,2274.345
2006-12-11,2269.378
2006-12-12,2264.049
2006-12-13,2267.393
2006-12-14,2249.695
2006-12-15,2252.533
2006-12-18,2247.578
2006-12-19,2260.693
2006-12-20,2263.795
2006-12-21,2263.441
2006-12-22,2240.446
2006-12-25,2240.446
2006-12-26,2236.954
2006-12-27,2259.761
2006-12-28,2272.691
2006-12-29,2291.563
2007-01-01,2291.563
2007-01-02,2336.488
2007-01-03,2327.977
2007-01-04,2297.551
2007-01-05,2267.831
2007-01-08,2264.096
2007-01-09,2269.112
2007-01-10,2251.226
2007-01-11,2272.619
2007-01-12,2292.542
2007-01-15,2304.533
2007-01-16,2291.205
2007-01-17,2279.587
2007-01-18,2271.302
2007-01-19,2290.791
2007-01-22,2284.408
2007-01-23,2304.117
2007-01-24,2314.293
2007-01-25,2313.062
2007-01-26,2281.021
2007-01-29,2295.54
2007-01-30,2300.743
2007-01-31,2298.434
2007-02-01,2318.862
2007-02-02,2323.4
2007-02-05,2309.515
2007-02-06,2310.729
2007-02-07,2333.477
2007-02-08,2318.555
2007-02-09,2333.667
2007-02-12,2303.302
2007-02-13,2320.0
2007-02-14,2357.583
2007-02-15,2362.219
2007-02-16,2358.222
2007-02-19,2365.009
2007-02-20,2351.984
2007-02-21,2328.37
2007-02-22,2336.714
2007-02-23,2348.996
2007-02-26,2363.312
2007-02-27,2305.404
2007-02-28,2281.854
2007-03-01,2245.221
2007-03-02,2234.41
2007-03-05,2196.013
2007-03-06,2211.328
2007-03-07,2210.964
2007-03-08,2237.7
2007-03-09,2234.001
2007-03-12,2233.747
2007-03-13,2213.385
2007-03-14,2162.185
2007-03-15,2203.515
2007-03-16,2206.098
2007-03-19,2249.917
2007-03-20,2258.678
2007-03-21,2277.45
2007-03-22,2337.793
2007-03-23,2343.231
2007-03-26,2316.604
2007-03-27,2319.561
2007-03-28,2302.653
2007-03-29,2329.565
2007-03-30,2324.299
2007-04-02,2334.052
2007-04-03,2358.069
2007-04-04,2356.878
2007-04-05,2366.461
2007-04-06,2366.461
2007-04-09,2354.132
2007-04-10,2402.727
2007-04-11,2401.525
2007-04-12,2405.554
2007-04-13,2416.389
2007-04-16,2456.059
2007-04-17,2462.628
2007-04-18,2453.089
2007-04-19,2439.97
2007-04-20,2475.732
2007-04-23,2477.201
2007-04-24,2482.272
2007-04-25,2522.706
2007-04-26,2520.326
2007-04-27,2518.797
2007-04-30,2527.775
2007-05-01,2518.329
2007-05-02,2523.781
2007-05-03,2505.593
2007-05-04,2529.321
2007-05-07,2540.532
2007-05-08,2501.329
2007-05-09,2527.689
2007-05-10,2500.363
2007-05-11,2505.444
2007-05-14,2509.67
2007-05-15,2546.661
2007-05-16,2527.201
2007-05-17,2519.99
2007-05-18,2538.802
2007-05-21,2504.799
2007-05-22,2488.867
2007-05-23,2501.399
2007-05-24,2452.758
2007-05-25,2463.828
2007-05-28,2476.757
2007-05-29,2470.393
2007-05-30,2459.714
2007-05-31,2468.633
2007-06-01,2456.261
2007-06-04,2452.169
2007-06-05,2458.224
2007-06-06,2412.188
2007-06-07,2379.91
2007-06-08,2348.358
2007-06-11,2356.3
2007-06-12,2347.429
2007-06-13,2353.034
2007-06-14,2391.952
2007-06-15,2434.643
2007-06-18,2433.532
2007-06-19,2434.838
2007-06-20,2436.198
2007-06-21,2415.694
2007-06-22,2403.895
2007-06-25,2404.974
2007-06-26,2376.941
2007-06-27,2368.038
2007-06-28,2376.612
2007-06-29,2394.941
2007-07-02,2412.068
2007-07-03,2434.243
2007-07-04,2442.722
2007-07-05,2417.562
2007-07-06,2432.771
2007-07-09,2445.413
2007-07-10,2432.324
2007-07-11,2428.886
2007-07-12,2446.357
2007-07-13,2462.141
2007-07-16,2462.941
2007-07-17,2460.516
2007-07-18,2445.651
2007-07-19,2469.461
2007-07-20,2440.956
2007-07-23,2450.725
2007-07-24,2406.681
2007-07-25,2367.748
2007-07-26,2309.685
2007-07-27,2304.003
2007-07-30,2309.273
2007-07-31,2343.159
2007-08-01,2295.533
2007-08-02,2319.522
2007-08-03,2319.711
2007-08-06,2315.736
2007-08-07,2338.145
2007-08-08,2394.755
2007-08-09,2354.32
2007-08-10,2299.636
2007-08-13,2313.653
2007-08-14,2292.762
2007-08-15,2275.53
2007-08-16,2190.964
2007-08-17,2235.804
2007-08-20,2239.998
2007-08-21,2246.302
2007-08-22,2285.626
2007-08-23,2302.166
2007-08-24,2321.017
2007-08-27,2328.752
2007-08-28,2288.638
2007-08-29,2304.617
2007-08-30,2319.91
2007-08-31,2340.602
2007-09-03,2351.423
2007-09-04,2355.705
2007-09-05,2309.202
2007-09-06,2315.422
2007-09-07,2277.673
2007-09-10,2271.136
2007-09-11,2305.707
2007-09-12,2325.673
2007-09-13,2341.898
2007-09-14,2325.551
2007-09-17,2304.948
2007-09-18,2336.244
2007-09-19,2389.365
2007-09-20,2389.118
2007-09-21,2400.121
2007-09-24,2407.78
2007-09-25,2400.847
2007-09-26,2422.225
2007-09-27,2426.525
2007-09-28,2427.944
2007-10-01,2462.901
2007-10-02,2443.674
2007-10-03,2439.041
2007-10-04,2445.814
2007-10-05,2454.023
2007-10-08,2437.743
2007-10-09,2466.219
2007-10-10,2473.739
2007-10-11,2498.119
2007-10-12,2499.379
2007-10-15,2477.698
2007-10-16,2448.711
2007-10-17,2452.739
2007-10-18,2453.921
2007-10-19,2454.594
2007-10-22,2403.478
2007-10-23,2441.146
2007-10-24,2428.499
2007-10-25,2497.553
2007-10-26,2530.496
2007-10-29,2530.895
2007-10-30,2523.328
2007-10-31,2554.409
2007-11-01,2513.008
2007-11-02,2522.226
2007-11-05,2501.374
2007-11-06,2514.829
2007-11-07,2520.347
2007-11-08,2495.637
2007-11-09,2442.418
2007-11-12,2439.091
2007-11-13,2462.695
2007-11-14,2490.763
2007-11-15,2465.628
2007-11-16,2475.836
2007-11-19,2424.568
2007-11-20,2458.72
2007-11-21,2401.093
2007-11-22,2404.336
2007-11-23,2439.425
2007-11-26,2436.683
2007-11-27,2445.886
2007-11-28,2478.937
2007-11-29,2480.468
2007-11-30,2482.977
2007-12-03,2471.226
2007-12-04,2457.69
2007-12-05,2469.418
2007-12-06,2445.017
2007-12-07,2466.939
2007-12-10,2510.16
2007-12-11,2502.348
2007-12-12,2498.187
2007-12-13,2459.727
2007-12-14,2432.726
2007-12-17,2384.586
2007-12-18,2390.745
2007-12-19,2368.343
2007-12-20,2351.023
2007-12-21,2375.269
2007-12-24,2380.558
2007-12-25,2380.558
2007-12-26,2396.92
2007-12-27,2419.756
2007-12-28,2458.758
2007-12-31,2444.713
2008-01-01,2444.713
2008-01-02,2421.452
2008-01-03,2403.682
2008-01-04,2363.544
2008-01-07,2361.087
2008-01-08,2370.286
2008-01-09,2337.024
2008-01-10,2348.002
2008-01-11,2364.769
2008-01-14,2404.709
2008-01-15,2338.822
2008-01-16,2308.853
2008-01-17,2285.33
2008-01-18,2232.916
2008-01-21,2110.526
2008-01-22,2165.194
2008-01-23,2070.066
2008-01-24,2160.917
2008-01-25,2168.908
2008-01-28,2189.744
2008-01-29,2220.513
2008-01-30,2195.917
2008-01-31,2201.155
2008-02-01,2221.496
2008-02-04,2229.776
2008-02-05,2133.416
2008-02-06,2151.494
2008-02-07,2087.537
2008-02-08,2079.044
2008-02-11,2050.308
2008-02-12,2121.675
2008-02-13,2123.796
2008-02-14,2130.872
2008-02-15,2121.771
2008-02-18,2141.147
2008-02-19,2166.7
2008-02-20,2138.423
2008-02-21,2164.975
2008-02-22,2134.293
2008-02-25,2163.537
2008-02-26,2208.219
2008-02-27,2253.15
2008-02-28,2231.537
2008-02-29,2198.999
2008-03-03,2180.604
2008-03-04,2137.775
2008-03-05,2199.711
2008-03-06,2174.092
2008-03-07,2145.076
2008-03-10,2114.983
2008-03-11,2147.313
2008-03-12,2182.698
2008-03-13,2164.818
2008-03-14,2163.683
2008-03-17,2120.753
2008-03-18,2180.352
2008-03-19,2132.908
2008-03-20,2100.027
2008-03-21,2100.027
2008-03-24,2097.03
2008-03-25,2193.877
2008-03-26,2203.994
2008-03-27,2230.994
2008-03-28,2242.319
2008-03-31,2261.763
2008-04-01,2263.837
2008-04-02,2294.469
2008-04-03,2297.651
2008-04-04,2322.508
2008-04-07,2336.123
2008-04-08,2334.047
2008-04-09,2340.723
2008-04-10,2328.051
2008-04-11,2310.962
2008-04-14,2288.711
2008-04-15,2277.428
2008-04-16,2323.463
2008-04-17,2313.424
2008-04-18,2327.382
2008-04-21,2340.534
2008-04-22,2333.495
2008-04-23,2318.27
2008-04-24,2298.697
2008-04-25,2315.812
2008-04-28,2303.143
2008-04-29,2289.831
2008-04-30,2299.579
2008-05-01,2282.076
2008-05-02,2304.079
2008-05-05,2309.74
2008-05-06,2310.897
2008-05-07,2300.924
2008-05-08,2285.678
2008-05-09,2257.519
2008-05-12,2262.184
2008-05-13,2253.038
2008-05-14,2272.027
2008-05-15,2262.264
2008-05-16,2271.723
2008-05-19,2277.158
2008-05-20,2248.581
2008-05-21,2256.829
2008-05-22,2239.981
2008-05-23,2226.713
2008-05-26,2222.447
2008-05-27,2208.446
2008-05-28,2214.501
2008-05-29,2198.228
2008-05-30,2223.937
2008-06-02,2187.911
2008-06-03,2188.304
2008-06-04,2173.408
2008-06-05,2176.105
2008-06-06,2150.808
2008-06-09,2148.455
2008-06-10,2091.369
2008-06-11,2057.052
2008-06-12,2055.517
2008-06-13,2046.306
2008-06-16,2056.922
2008-06-17,2065.063
2008-06-18,2037.618
2008-06-19,2027.74
2008-06-20,1999.341
2008-06-23,1976.839
2008-06-24,1965.819
2008-06-25,1998.287
2008-06-26,1983.848
2008-06-27,1978.946
2008-06-30,1982.889
2008-07-01,1951.969
2008-07-02,1989.111
2008-07-03,1970.204
2008-07-04,1937.626
2008-07-07,1947.001
2008-07-08,1916.238
2008-07-09,1948.973
2008-07-10,1931.54
2008-07-11,1883.814
2008-07-14,1887.941
2008-07-15,1849.825
2008-07-16,1844.523
2008-07-17,1880.888
2008-07-18,1905.148
2008-07-21,1911.578
2008-07-22,1908.6
2008-07-23,1950.668
2008-07-24,1932.108
2008-07-25,1925.831
2008-07-28,1917.375
2008-07-29,1898.025
2008-07-30,1901.113
2008-07-31,1899.181
2008-08-01,1880.939
2008-08-04,1869.354
2008-08-05,1919.142
2008-08-06,1928.304
2008-08-07,1928.672
2008-08-08,1892.345
2008-08-11,1932.254
2008-08-12,1908.016
2008-08-13,1860.471
2008-08-14,1860.625
2008-08-15,1834.646
2008-08-18,1847.371
2008-08-19,1804.81
2008-08-20,1786.302
2008-08-21,1772.156
2008-08-22,1794.283
2008-08-25,1772.665
2008-08-26,1763.779
2008-08-27,1769.678
2008-08-28,1819.77
2008-08-29,1829.671
2008-09-01,1821.665
2008-09-02,1849.936
2008-09-03,1839.964
2008-09-04,1776.287
2008-09-05,1719.063
2008-09-08,1764.425
2008-09-09,1752.189
2008-09-10,1737.641
2008-09-11,1708.382
2008-09-12,1755.36
2008-09-15,1687.841
2008-09-16,1647.388
2008-09-17,1615.461
2008-09-18,1638.436
2008-09-19,1762.428
2008-09-22,1772.543
2008-09-23,1766.546
2008-09-24,1757.47
2008-09-25,1806.24
2008-09-26,1779.82
2008-09-29,1692.615
2008-09-30,1657.144
2008-10-01,1633.648
2008-10-02,1577.91
2008-10-03,1595.171
2008-10-06,1432.156
2008-10-07,1433.584
2008-10-08,1393.994
2008-10-09,1342.854
2008-10-10,1282.504
2008-10-13,1415.071
2008-10-14,1447.189
2008-10-15,1397.354
2008-10-16,1295.282
2008-10-17,1317.014
2008-10-20,1336.878
2008-10-21,1306.182
2008-10-22,1237.724
2008-10-23,1220.59
2008-10-24,1136.34
2008-10-27,1058.908
2008-10-28,1030.056
2008-10-29,1146.776
2008-10-30,1164.212
2008-10-31,1179.688
2008-11-03,1214.296
2008-11-04,1301.002
2008-11-05,1289.741
2008-11-06,1222.399
2008-11-07,1225.008
2008-11-10,1232.496
2008-11-11,1119.141
2008-11-12,1087.52
2008-11-13,1102.703
2008-11-14,1113.489
2008-11-17,1068.774
2008-11-18,1067.298
2008-11-19,1034.765
2008-11-20,1004.522
2008-11-21,966.689
2008-11-24,1057.508
2008-11-25,1074.078
2008-11-26,1073.505
2008-11-27,1097.349
2008-11-28,1092.767
2008-12-01,1037.162
2008-12-02,1055.193
2008-12-03,1052.232
2008-12-04,1045.938
2008-12-05,1010.337
2008-12-08,1074.222
2008-12-09,1098.356
2008-12-10,1115.332
2008-12-11,1150.813
2008-12-12,1142.35
2008-12-15,1178.014
2008-12-16,1187.682
2008-12-17,1236.087
2008-12-18,1246.426
2008-12-19,1214.114
2008-12-22,1188.437
2008-12-23,1180.573
2008-12-24,1184.341
2008-12-25,1184.341
2008-12-26,1190.057
2008-12-29,1205.113
2008-12-30,1216.038
2008-12-31,1195.061
2009-01-01,1195.061
2009-01-02,1213.805
2009-01-05,1201.324
2009-01-06,1199.879
2009-01-07,1215.145
2009-01-08,1223.26
2009-01-09,1161.168
2009-01-12,1140.568
2009-01-13,1100.122
2009-01-14,1063.352
2009-01-15,1029.183
2009-01-16,1078.484
2009-01-19,1049.468
2009-01-20,1016.87
2009-01-21,999.777
2009-01-22,989.919
2009-01-23,955.192
2009-01-26,1018.511
2009-01-27,1015.848
2009-01-28,1055.201
2009-01-29,1020.194
2009-01-30,983.075
2009-02-02,958.273
2009-02-03,975.776
2009-02-04,991.898
2009-02-05,994.446
2009-02-06,1012.29
2009-02-09,1044.601
2009-02-10,1006.431
2009-02-11,989.54
2009-02-12,958.516
2009-02-13,967.265
2009-02-16,945.824
2009-02-17,892.92
2009-02-18,880.495
2009-02-19,900.053
2009-02-20,853.894
2009-02-23,849.21
2009-02-24,846.2
2009-02-25,824.228
2009-02-26,838.579
2009-02-27,806.23
2009-03-02,765.599
2009-03-03,754.838
2009-03-04,780.42
2009-03-05,744.515
2009-03-06,727.222
2009-03-09,714.458
2009-03-10,753.551
2009-03-11,756.494
2009-03-12,761.733
2009-03-13,765.001
2009-03-16,793.559
2009-03-17,791.845
2009-03-18,804.383
2009-03-19,872.707
2009-03-20,868.924
2009-03-23,905.631
2009-03-24,906.692
2009-03-25,938.901
2009-03-26,956.724
2009-03-27,935.31
2009-03-30,879.145
2009-03-31,905.308
2009-04-01,899.362
2009-04-02,944.76
2009-04-03,943.775
2009-04-06,936.505
2009-04-07,914.007
2009-04-08,925.508
2009-04-09,945.588
2009-04-10,945.588
2009-04-13,953.606
2009-04-14,973.17
2009-04-15,982.03
2009-04-16,1010.743
2009-04-17,1027.866
2009-04-20,987.925
2009-04-21,984.211
2009-04-22,1014.708
2009-04-23,1017.555
2009-04-24,1065.662
2009-04-27,1050.999
2009-04-28,1027.174
2009-04-29,1055.974
2009-04-30,1070.307
2009-05-01,1070.469
2009-05-04,1111.308
2009-05-05,1106.398
2009-05-06,1129.412
2009-05-07,1138.685
2009-05-08,1170.318
2009-05-11,1171.021
2009-05-12,1183.749
2009-05-13,1136.434
2009-05-14,1131.768
2009-05-15,1144.274
2009-05-18,1159.557
2009-05-19,1186.279
2009-05-20,1218.849
2009-05-21,1186.12
2009-05-22,1207.266
2009-05-25,1209.968
2009-05-26,1225.017
2009-05-27,1218.126
2009-05-28,1212.469
2009-05-29,1218.329
2009-06-01,1248.34
2009-06-02,1272.038
2009-06-03,1235.154
2009-06-04,1233.986
2009-06-05,1225.546
2009-06-08,1194.567
2009-06-09,1210.41
2009-06-10,1232.986
2009-06-11,1251.414
2009-06-12,1231.805
2009-06-15,1185.653
2009-06-16,1184.116
2009-06-17,1133.118
2009-06-18,1139.228
2009-06-19,1148.416
2009-06-22,1104.129
2009-06-23,1111.679
2009-06-24,1149.577
2009-06-25,1137.424
2009-06-26,1150.9
2009-06-29,1168.694
2009-06-30,1169.485
2009-07-01,1193.135
2009-07-02,1157.905
2009-07-03,1149.389
2009-07-06,1124.014
2009-07-07,1121.991
2009-07-08,1092.427
2009-07-09,1112.465
2009-07-10,1093.176
2009-07-13,1117.447
2009-07-14,1133.154
2009-07-15,1177.821
2009-07-16,1189.675
2009-07-17,1202.008
2009-07-20,1218.212
2009-07-21,1237.003
2009-07-22,1235.599
2009-07-23,1256.507
2009-07-24,1245.224
2009-07-27,1253.504
2009-07-28,1236.371
2009-07-29,1237.238
2009-07-30,1258.221
2009-07-31,1273.162
2009-08-03,1317.293
2009-08-04,1311.153
2009-08-05,1304.099
2009-08-06,1303.31
2009-08-07,1296.544
2009-08-10,1292.922
2009-08-11,1277.874
2009-08-12,1291.337
2009-08-13,1321.682
2009-08-14,1304.721
2009-08-17,1257.957
2009-08-18,1270.875
2009-08-19,1278.731
2009-08-20,1287.976
2009-08-21,1314.398
2009-08-24,1330.082
2009-08-25,1331.315
2009-08-26,1321.597
2009-08-27,1317.235
2009-08-28,1336.367
2009-08-31,1319.58
2009-09-01,1293.185
2009-09-02,1277.248
2009-09-03,1288.112
2009-09-04,1300.687
2009-09-07,1323.391
2009-09-08,1349.432
2009-09-09,1372.356
2009-09-10,1374.409
2009-09-11,1388.201
2009-09-14,1391.452
2009-09-15,1392.948
2009-09-16,1425.714
2009-09-17,1438.213
2009-09-18,1439.857
2009-09-21,1411.581
2009-09-22,1433.193
2009-09-23,1427.408
2009-09-24,1411.758
2009-09-25,1413.823
2009-09-28,1427.252
2009-09-29,1417.343
2009-09-30,1424.152
2009-10-01,1413.985
2009-10-02,1390.295
2009-10-05,1404.017
2009-10-06,1449.342
2009-10-07,1441.925
2009-10-08,1467.661
2009-10-09,1485.549
2009-10-12,1519.129
2009-10-13,1512.172
2009-10-14,1534.497
2009-10-15,1536.729
2009-10-16,1525.174
2009-10-19,1544.554
2009-10-20,1540.48
2009-10-21,1540.968
2009-10-22,1526.766
2009-10-23,1521.033
2009-10-26,1494.642
2009-10-27,1467.446
2009-10-28,1416.879
2009-10-29,1456.976
2009-10-30,1412.629
2009-11-02,1431.963
2009-11-03,1415.492
2009-11-04,1470.365
2009-11-05,1477.2
2009-11-06,1474.237
2009-11-09,1518.363
2009-11-10,1508.04
2009-11-11,1516.615
2009-11-12,1506.443
2009-11-13,1504.117
2009-11-16,1539.857
2009-11-17,1517.342
2009-11-18,1534.495
2009-11-19,1496.554
2009-11-20,1480.125
2009-11-23,1521.162
2009-11-24,1506.006
2009-11-25,1511.236
2009-11-26,1458.061
2009-11-27,1472.785
2009-11-30,1459.836
2009-12-01,1511.819
2009-12-02,1514.905
2009-12-03,1518.649
2009-12-04,1518.717
2009-12-07,1501.8
2009-12-08,1469.639
2009-12-09,1458.788
2009-12-10,1462.975
2009-12-11,1460.55
2009-12-14,1485.383
2009-12-15,1476.319
2009-12-16,1499.006
2009-12-17,1471.319
2009-12-18,1446.955
