Date,NORWAY SMALL VALUE Small Cap
2005-11-10,616.88
2005-11-11,612.842
2005-11-14,609.313
2005-11-15,605.966
2005-11-16,595.062
2005-11-17,601.97
2005-11-18,603.383
2005-11-21,604.857
2005-11-22,611.189
2005-11-23,615.768
2005-11-24,614.167
2005-11-25,617.086
2005-11-28,621.071
2005-11-29,615.409
2005-11-30,622.705
2005-12-01,623.242
2005-12-02,632.297
2005-12-05,641.4
2005-12-06,637.225
2005-12-07,642.984
2005-12-08,648.205
2005-12-09,650.311
2005-12-12,656.817
2005-12-13,654.455
2005-12-14,662.766
2005-12-15,650.886
2005-12-16,653.986
2005-12-19,645.722
2005-12-20,637.326
2005-12-21,641.776
2005-12-22,644.43
2005-12-23,643.424
2005-12-26,643.424
2005-12-27,649.839
2005-12-28,652.416
2005-12-29,650.096
2005-12-30,659.192
2006-01-02,658.903
2006-01-03,670.313
2006-01-04,684.333
2006-01-05,682.969
2006-01-06,692.354
2006-01-09,684.7
2006-01-10,678.168
2006-01-11,683.565
2006-01-12,686.886
2006-01-13,685.257
2006-01-16,687.809
2006-01-17,675.617
2006-01-18,660.925
2006-01-19,673.808
2006-01-20,680.563
2006-01-23,686.289
2006-01-24,688.829
2006-01-25,692.959
2006-01-26,691.99
2006-01-27,695.658
2006-01-30,697.799
2006-01-31,700.041
2006-02-01,703.057
2006-02-02,706.631
2006-02-03,688.706
2006-02-06,691.264
2006-02-07,683.121
2006-02-08,679.686
2006-02-09,680.915
2006-02-10,676.041
2006-02-13,672.931
2006-02-14,668.77
2006-02-15,682.796
2006-02-16,683.157
2006-02-17,696.707
2006-02-20,704.364
2006-02-21,708.093
2006-02-22,703.888
2006-02-23,712.455
2006-02-24,712.725
2006-02-27,717.885
2006-02-28,712.687
2006-03-01,718.059
2006-03-02,721.214
2006-03-03,726.715
2006-03-06,725.46
2006-03-07,716.656
2006-03-08,719.632
2006-03-09,719.209
2006-03-10,714.568
2006-03-13,724.919
2006-03-14,738.019
2006-03-15,739.615
2006-03-16,748.392
2006-03-17,754.144
2006-03-20,760.148
2006-03-21,748.639
2006-03-22,750.252
2006-03-23,744.544
2006-03-24,759.306
2006-03-27,765.471
2006-03-28,768.933
2006-03-29,761.161
2006-03-30,772.622
2006-03-31,766.955
2006-04-03,776.89
2006-04-04,779.233
2006-04-05,786.854
2006-04-06,797.304
2006-04-07,776.136
2006-04-10,777.602
2006-04-11,779.044
2006-04-12,768.427
2006-04-13,766.016
2006-04-14,766.016
2006-04-17,778.578
2006-04-18,786.132
2006-04-19,802.634
2006-04-20,806.027
2006-04-21,808.771
2006-04-24,819.656
2006-04-25,810.748
2006-04-26,823.895
2006-04-27,807.205
2006-04-28,803.462
2006-05-01,805.43
2006-05-02,814.333
2006-05-03,811.842
2006-05-04,819.707
2006-05-05,824.831
2006-05-08,820.195
2006-05-09,829.184
2006-05-10,837.074
2006-05-11,847.436
2006-05-12,835.942
2006-05-15,794.196
2006-05-16,784.902
2006-05-17,783.102
2006-05-18,746.198
2006-05-19,749.471
2006-05-22,721.073
2006-05-23,764.651
2006-05-24,746.141
2006-05-25,747.598
2006-05-26,760.44
2006-05-29,773.071
2006-05-30,764.131
2006-05-31,771.275
2006-06-01,772.679
2006-06-02,789.983
2006-06-05,793.316
2006-06-06,763.743
2006-06-07,751.819
2006-06-08,713.677
2006-06-09,729.468
2006-06-12,712.297
2006-06-13,681.985
2006-06-14,684.122
2006-06-15,722.524
2006-06-16,715.921
2006-06-19,718.918
2006-06-20,714.421
2006-06-21,720.332
2006-06-22,724.468
2006-06-23,736.202
2006-06-26,739.712
2006-06-27,744.707
2006-06-28,740.249
2006-06-29,745.17
2006-06-30,755.203
2006-07-03,762.163
2006-07-04,758.758
2006-07-05,750.043
2006-07-06,756.784
2006-07-07,761.379
2006-07-10,752.044
2006-07-11,753.145
2006-07-12,759.99
2006-07-13,749.511
2006-07-14,736.552
2006-07-17,719.115
2006-07-18,708.208
2006-07-19,719.32
2006-07-20,730.83
2006-07-21,724.815
2006-07-24,720.107
2006-07-25,728.849
2006-07-26,734.485
2006-07-27,756.435
2006-07-28,751.925
2006-07-31,758.558
2006-08-01,761.194
2006-08-02,768.801
2006-08-03,765.674
2006-08-04,773.627
2006-08-07,771.665
2006-08-08,771.433
2006-08-09,773.351
2006-08-10,753.339
2006-08-11,753.847
2006-08-14,748.666
2006-08-15,750.316
2006-08-16,757.872
2006-08-17,753.011
2006-08-18,757.325
2006-08-21,772.935
2006-08-22,771.965
2006-08-23,776.25
2006-08-24,771.418
2006-08-25,773.845
2006-08-28,773.159
2006-08-29,765.051
2006-08-30,770.688
2006-08-31,773.705
2006-09-01,770.878
2006-09-04,778.58
2006-09-05,776.61
2006-09-06,768.082
2006-09-07,753.262
2006-09-08,744.181
2006-09-11,725.624
2006-09-12,724.127
2006-09-13,722.694
2006-09-14,740.409
2006-09-15,738.226
2006-09-18,740.809
2006-09-19,748.891
2006-09-20,747.645
2006-09-21,741.73
2006-09-22,736.392
2006-09-25,723.093
2006-09-26,734.228
2006-09-27,749.752
2006-09-28,751.046
2006-09-29,749.569
2006-10-02,747.342
2006-10-03,735.868
2006-10-04,737.031
2006-10-05,742.996
2006-10-06,736.158
2006-10-09,738.162
2006-10-10,741.724
2006-10-11,736.156
2006-10-12,745.761
2006-10-13,754.772
2006-10-16,763.14
2006-10-17,757.181
2006-10-18,767.544
2006-10-19,775.961
2006-10-20,778.832
2006-10-23,775.188
2006-10-24,778.824
2006-10-25,792.202
2006-10-26,799.334
2006-10-27,796.433
2006-10-30,788.941
2006-10-31,794.197
2006-11-01,806.277
2006-11-02,801.668
2006-11-03,802.921
2006-11-06,804.528
2006-11-07,810.806
2006-11-08,807.665
2006-11-09,815.981
2006-11-10,823.738
2006-11-13,818.436
2006-11-14,823.722
2006-11-15,823.256
2006-11-16,832.983
2006-11-17,815.788
2006-11-20,818.139
2006-11-21,825.978
2006-11-22,828.433
2006-11-23,826.68
2006-11-24,836.752
2006-11-27,833.239
2006-11-28,817.13
2006-11-29,827.277
2006-11-30,839.237
2006-12-01,837.778
2006-12-04,838.048
2006-12-05,836.069
2006-12-06,844.036
2006-12-07,840.706
2006-12-08,838.635
2006-12-11,836.325
2006-12-12,836.417
2006-12-13,833.417
2006-12-14,834.924
2006-12-15,841.178
2006-12-18,838.689
2006-12-19,837.361
2006-12-20,847.004
2006-12-21,850.329
2006-12-22,850.109
2006-12-25,850.109
2006-12-26,849.877
2006-12-27,849.638
2006-12-28,851.698
2006-12-29,858.924
2007-01-01,858.924
2007-01-02,873.269
2007-01-03,861.755
2007-01-04,840.795
2007-01-05,831.474
2007-01-08,839.107
2007-01-09,837.275
2007-01-10,820.747
2007-01-11,827.446
2007-01-12,833.148
2007-01-15,851.911
2007-01-16,855.471
2007-01-17,855.129
2007-01-18,859.927
2007-01-19,865.476
2007-01-22,871.892
2007-01-23,880.24
2007-01-24,889.227
2007-01-25,887.033
2007-01-26,876.586
2007-01-29,895.033
2007-01-30,895.309
2007-01-31,898.544
2007-02-01,907.565
2007-02-02,909.93
2007-02-05,911.136
2007-02-06,914.647
2007-02-07,921.403
2007-02-08,922.657
2007-02-09,924.024
2007-02-12,916.602
2007-02-13,929.5
2007-02-14,951.874
2007-02-15,948.119
2007-02-16,949.642
2007-02-19,949.376
2007-02-20,942.382
2007-02-21,945.435
2007-02-22,948.929
2007-02-23,955.955
2007-02-26,959.376
2007-02-27,929.402
2007-02-28,911.747
2007-03-01,897.025
2007-03-02,896.404
2007-03-05,868.542
2007-03-06,883.51
2007-03-07,897.627
2007-03-08,918.781
2007-03-09,918.736
2007-03-12,922.769
2007-03-13,917.264
2007-03-14,889.728
2007-03-15,902.98
2007-03-16,913.372
2007-03-19,924.324
2007-03-20,932.066
2007-03-21,944.132
2007-03-22,957.952
2007-03-23,961.673
2007-03-26,964.376
2007-03-27,956.165
2007-03-28,958.741
2007-03-29,963.025
2007-03-30,957.149
2007-04-02,966.509
2007-04-03,968.341
2007-04-04,965.985
2007-04-05,974.159
2007-04-06,974.159
2007-04-09,968.819
2007-04-10,985.485
2007-04-11,984.512
2007-04-12,978.69
2007-04-13,983.345
2007-04-16,993.524
2007-04-17,989.348
2007-04-18,981.283
2007-04-19,981.014
2007-04-20,990.841
2007-04-23,988.804
2007-04-24,984.828
2007-04-25,988.99
2007-04-26,981.288
2007-04-27,984.068
2007-04-30,988.364
2007-05-01,984.185
2007-05-02,989.94
2007-05-03,986.307
2007-05-04,995.995
2007-05-07,989.111
2007-05-08,966.784
2007-05-09,969.11
2007-05-10,961.239
2007-05-11,954.071
2007-05-14,953.872
2007-05-15,965.277
2007-05-16,960.705
2007-05-17,952.562
2007-05-18,963.738
2007-05-21,970.002
2007-05-22,977.81
2007-05-23,987.613
2007-05-24,984.552
2007-05-25,981.716
2007-05-28,981.716
2007-05-29,989.238
2007-05-30,978.987
2007-05-31,1000.0
2007-06-01,1002.257
2007-06-04,1012.267
2007-06-05,1012.745
2007-06-06,989.591
2007-06-07,979.43
2007-06-08,958.583
2007-06-11,965.859
2007-06-12,954.077
2007-06-13,958.361
2007-06-14,973.287
2007-06-15,987.432
2007-06-18,987.348
2007-06-19,997.756
2007-06-20,1010.249
2007-06-21,1002.858
2007-06-22,1003.718
2007-06-25,1002.232
2007-06-26,994.154
2007-06-27,986.357
2007-06-28,1000.779
2007-06-29,1004.678
2007-07-02,1022.594
2007-07-03,1034.14
2007-07-04,1044.073
2007-07-05,1043.561
2007-07-06,1014.9
2007-07-09,1023.088
2007-07-10,1018.607
2007-07-11,1023.161
2007-07-12,1037.026
2007-07-13,1033.471
2007-07-16,1038.567
2007-07-17,1030.345
2007-07-18,1035.239
2007-07-19,1037.9
2007-07-20,1040.183
2007-07-23,1036.627
2007-07-24,1023.718
2007-07-25,1002.568
2007-07-26,984.855
2007-07-27,959.939
2007-07-30,963.816
2007-07-31,982.61
2007-08-01,960.24
2007-08-02,968.758
2007-08-03,957.254
2007-08-06,941.738
2007-08-07,948.949
2007-08-08,973.378
2007-08-09,938.827
2007-08-10,912.456
2007-08-13,931.22
2007-08-14,928.577
2007-08-15,905.002
2007-08-16,862.7
2007-08-17,887.58
2007-08-20,904.833
2007-08-21,896.855
2007-08-22,910.614
2007-08-23,932.36
2007-08-24,932.744
2007-08-27,939.833
2007-08-28,930.394
2007-08-29,927.883
2007-08-30,941.689
2007-08-31,960.306
2007-09-03,955.538
2007-09-04,956.172
2007-09-05,946.881
2007-09-06,957.923
2007-09-07,957.493
2007-09-10,951.132
2007-09-11,964.64
2007-09-12,969.043
2007-09-13,968.625
2007-09-14,961.604
2007-09-17,952.488
2007-09-18,944.116
2007-09-19,968.364
2007-09-20,972.887
2007-09-21,981.331
2007-09-24,988.74
2007-09-25,977.508
2007-09-26,980.303
2007-09-27,985.658
2007-09-28,994.499
2007-10-01,1002.966
2007-10-02,997.11
2007-10-03,996.605
2007-10-04,990.961
2007-10-05,993.27
2007-10-08,993.133
2007-10-09,1002.139
2007-10-10,1007.181
2007-10-11,1018.923
2007-10-12,1005.892
2007-10-15,1011.107
2007-10-16,1002.599
2007-10-17,999.167
2007-10-18,994.608
2007-10-19,993.612
2007-10-22,955.439
2007-10-23,1003.623
2007-10-24,993.12
2007-10-25,1008.966
2007-10-26,1022.096
2007-10-29,1031.71
2007-10-30,1025.891
2007-10-31,1030.959
2007-11-01,1018.811
2007-11-02,1010.248
2007-11-05,1006.607
2007-11-06,1022.44
2007-11-07,1033.078
2007-11-08,1039.508
2007-11-09,1013.24
2007-11-12,979.04
2007-11-13,971.607
2007-11-14,985.433
2007-11-15,955.78
2007-11-16,935.698
2007-11-19,914.779
2007-11-20,931.068
2007-11-21,919.98
2007-11-22,932.22
2007-11-23,942.502
2007-11-26,945.936
2007-11-27,931.203
2007-11-28,944.255
2007-11-29,948.978
2007-11-30,942.507
2007-12-03,952.994
2007-12-04,930.379
2007-12-05,936.519
2007-12-06,946.629
2007-12-07,969.603
2007-12-10,986.284
2007-12-11,988.99
2007-12-12,1005.211
2007-12-13,983.83
2007-12-14,967.098
2007-12-17,939.746
2007-12-18,915.598
2007-12-19,911.997
2007-12-20,908.059
2007-12-21,920.234
2007-12-24,925.398
2007-12-25,925.398
2007-12-26,931.7
2007-12-27,948.106
2007-12-28,966.1
2007-12-31,963.592
2008-01-01,963.592
2008-01-02,976.56
2008-01-03,983.725
2008-01-04,959.955
2008-01-07,925.876
2008-01-08,929.773
2008-01-09,894.121
2008-01-10,886.454
2008-01-11,875.828
2008-01-14,876.711
2008-01-15,841.85
2008-01-16,800.504
2008-01-17,804.239
2008-01-18,793.813
2008-01-21,743.974
2008-01-22,754.77
2008-01-23,740.049
2008-01-24,780.285
2008-01-25,803.641
2008-01-28,786.374
2008-01-29,823.446
2008-01-30,822.331
2008-01-31,810.568
2008-02-01,820.934
2008-02-04,844.259
2008-02-05,816.421
2008-02-06,817.47
2008-02-07,798.296
2008-02-08,800.346
2008-02-11,798.402
2008-02-12,826.289
2008-02-13,831.285
2008-02-14,848.603
2008-02-15,845.135
2008-02-18,855.167
2008-02-19,869.778
2008-02-20,852.038
2008-02-21,872.247
2008-02-22,858.583
2008-02-25,858.438
2008-02-26,864.465
2008-02-27,886.843
2008-02-28,883.929
2008-02-29,870.596
2008-03-03,859.809
2008-03-04,873.018
2008-03-05,875.162
2008-03-06,868.504
2008-03-07,841.585
2008-03-10,820.084
2008-03-11,825.769
2008-03-12,842.926
2008-03-13,833.172
2008-03-14,832.169
2008-03-17,815.192
2008-03-18,819.129
2008-03-19,821.303
2008-03-20,800.64
2008-03-21,800.64
2008-03-24,800.64
2008-03-25,846.197
2008-03-26,849.158
2008-03-27,866.483
2008-03-28,857.179
2008-03-31,865.983
2008-04-01,860.878
2008-04-02,873.732
2008-04-03,877.054
2008-04-04,890.909
2008-04-07,907.325
2008-04-08,904.737
2008-04-09,904.215
2008-04-10,894.422
2008-04-11,888.601
2008-04-14,884.187
2008-04-15,895.766
2008-04-16,903.506
2008-04-17,906.337
2008-04-18,899.917
2008-04-21,909.742
2008-04-22,920.841
2008-04-23,909.82
2008-04-24,890.949
2008-04-25,915.484
2008-04-28,918.643
2008-04-29,908.023
2008-04-30,912.897
2008-05-01,904.331
2008-05-02,931.67
2008-05-05,939.527
2008-05-06,931.846
2008-05-07,943.2
2008-05-08,943.959
2008-05-09,939.052
2008-05-12,948.247
2008-05-13,953.478
2008-05-14,951.819
2008-05-15,957.768
2008-05-16,962.509
2008-05-19,982.892
2008-05-20,976.924
2008-05-21,987.774
2008-05-22,983.51
2008-05-23,970.855
2008-05-26,954.247
2008-05-27,946.038
2008-05-28,944.807
2008-05-29,947.53
2008-05-30,942.456
2008-06-02,946.067
2008-06-03,948.88
2008-06-04,935.147
2008-06-05,941.776
2008-06-06,963.883
2008-06-09,956.148
2008-06-10,928.859
2008-06-11,920.342
2008-06-12,911.064
2008-06-13,913.907
2008-06-16,931.29
2008-06-17,943.028
2008-06-18,931.223
2008-06-19,918.115
2008-06-20,912.858
2008-06-23,925.291
2008-06-24,925.164
2008-06-25,921.576
2008-06-26,918.757
2008-06-27,909.479
2008-06-30,905.542
2008-07-01,890.046
2008-07-02,901.443
2008-07-03,873.983
2008-07-04,878.02
2008-07-07,877.303
2008-07-08,850.707
2008-07-09,866.155
2008-07-10,853.173
2008-07-11,860.218
2008-07-14,863.731
2008-07-15,840.045
2008-07-16,824.914
2008-07-17,851.817
2008-07-18,845.829
2008-07-21,845.874
2008-07-22,846.235
2008-07-23,855.102
2008-07-24,839.597
2008-07-25,828.843
2008-07-28,839.808
2008-07-29,830.801
2008-07-30,853.012
2008-07-31,853.642
2008-08-01,843.509
2008-08-04,837.573
2008-08-05,817.755
2008-08-06,828.884
2008-08-07,836.803
2008-08-08,823.507
2008-08-11,828.214
2008-08-12,815.893
2008-08-13,793.329
2008-08-14,806.2
2008-08-15,802.716
2008-08-18,805.945
2008-08-19,795.917
2008-08-20,796.101
2008-08-21,793.6
2008-08-22,793.046
2008-08-25,802.611
2008-08-26,786.578
2008-08-27,803.28
2008-08-28,817.404
2008-08-29,818.644
2008-09-01,801.485
2008-09-02,783.283
2008-09-03,758.095
2008-09-04,736.767
2008-09-05,725.892
2008-09-08,729.262
2008-09-09,695.086
2008-09-10,671.095
2008-09-11,646.913
2008-09-12,673.634
2008-09-15,651.959
2008-09-16,608.464
2008-09-17,596.941
2008-09-18,609.103
2008-09-19,647.267
2008-09-22,658.305
2008-09-23,646.998
2008-09-24,636.198
2008-09-25,634.804
2008-09-26,611.973
2008-09-29,559.323
2008-09-30,557.698
2008-10-01,552.538
2008-10-02,533.949
2008-10-03,538.924
2008-10-06,462.652
2008-10-07,454.882
2008-10-08,423.889
2008-10-09,425.394
2008-10-10,387.62
2008-10-13,403.115
2008-10-14,432.922
2008-10-15,401.523
2008-10-16,369.294
2008-10-17,379.589
2008-10-20,375.716
2008-10-21,373.098
2008-10-22,348.227
2008-10-23,343.125
2008-10-24,322.739
2008-10-27,297.828
2008-10-28,298.883
2008-10-29,314.079
2008-10-30,338.991
2008-10-31,357.157
2008-11-03,372.994
2008-11-04,398.996
2008-11-05,393.407
2008-11-06,362.206
2008-11-07,367.278
2008-11-10,382.223
2008-11-11,351.317
2008-11-12,337.394
2008-11-13,334.518
2008-11-14,339.325
2008-11-17,334.629
2008-11-18,323.776
2008-11-19,301.877
2008-11-20,289.055
2008-11-21,282.625
2008-11-24,315.347
2008-11-25,318.325
2008-11-26,317.755
2008-11-27,334.557
2008-11-28,328.727
2008-12-01,309.365
2008-12-02,312.398
2008-12-03,311.138
2008-12-04,303.653
2008-12-05,282.302
2008-12-08,310.934
2008-12-09,309.858
2008-12-10,323.145
2008-12-11,326.524
2008-12-12,313.825
2008-12-15,318.07
2008-12-16,316.468
2008-12-17,332.137
2008-12-18,323.496
2008-12-19,309.229
2008-12-22,298.249
2008-12-23,301.634
2008-12-24,300.333
2008-12-25,300.333
2008-12-26,298.872
2008-12-29,310.887
2008-12-30,321.602
2008-12-31,321.549
2009-01-01,321.549
2009-01-02,350.994
2009-01-05,347.939
2009-01-06,349.996
2009-01-07,344.111
2009-01-08,342.762
2009-01-09,342.121
2009-01-12,334.901
2009-01-13,323.27
2009-01-14,313.68
2009-01-15,314.518
2009-01-16,333.719
2009-01-19,324.349
2009-01-20,306.653
2009-01-21,313.19
2009-01-22,313.018
2009-01-23,312.65
2009-01-26,336.209
2009-01-27,330.52
2009-01-28,353.807
2009-01-29,346.739
2009-01-30,344.852
2009-02-02,323.303
2009-02-03,335.534
2009-02-04,346.587
2009-02-05,340.643
2009-02-06,355.824
2009-02-09,372.83
2009-02-10,370.225
2009-02-11,359.973
2009-02-12,358.994
2009-02-13,378.848
2009-02-16,364.434
2009-02-17,346.963
2009-02-18,337.373
2009-02-19,347.221
2009-02-20,334.186
2009-02-23,329.103
2009-02-24,332.414
2009-02-25,333.892
2009-02-26,338.508
2009-02-27,330.887
2009-03-02,317.583
2009-03-03,295.922
2009-03-04,318.779
2009-03-05,307.724
2009-03-06,306.73
2009-03-09,310.669
2009-03-10,332.768
2009-03-11,328.629
2009-03-12,333.289
2009-03-13,337.557
2009-03-16,342.788
2009-03-17,344.05
2009-03-18,346.567
2009-03-19,375.694
2009-03-20,374.706
2009-03-23,392.948
2009-03-24,387.972
2009-03-25,387.011
2009-03-26,385.199
2009-03-27,370.876
2009-03-30,349.602
2009-03-31,358.806
2009-04-01,360.324
2009-04-02,388.966
2009-04-03,388.782
2009-04-06,384.52
2009-04-07,374.538
2009-04-08,366.327
2009-04-09,370.116
2009-04-10,370.116
2009-04-13,372.617
2009-04-14,383.199
2009-04-15,379.497
2009-04-16,391.004
2009-04-17,407.315
2009-04-20,385.109
2009-04-21,396.244
2009-04-22,405.039
2009-04-23,412.696
2009-04-24,432.51
2009-04-27,427.121
2009-04-28,421.579
2009-04-29,440.313
2009-04-30,443.041
2009-05-01,444.484
2009-05-04,465.247
2009-05-05,465.447
2009-05-06,459.633
2009-05-07,465.649
2009-05-08,486.373
2009-05-11,484.341
2009-05-12,486.52
2009-05-13,474.246
2009-05-14,480.553
2009-05-15,483.371
2009-05-18,489.267
2009-05-19,500.425
2009-05-20,506.917
2009-05-21,504.011
2009-05-22,503.186
2009-05-25,506.721
2009-05-26,493.349
2009-05-27,496.192
2009-05-28,490.165
2009-05-29,503.925
2009-06-01,510.432
2009-06-02,536.195
2009-06-03,509.233
2009-06-04,522.157
2009-06-05,514.578
2009-06-08,505.363
2009-06-09,529.189
2009-06-10,557.873
2009-06-11,567.355
2009-06-12,560.676
2009-06-15,537.514
2009-06-16,549.93
2009-06-17,519.839
2009-06-18,533.363
2009-06-19,537.592
2009-06-22,492.293
2009-06-23,494.666
2009-06-24,524.288
2009-06-25,514.589
2009-06-26,520.856
2009-06-29,527.325
2009-06-30,523.152
2009-07-01,543.7
2009-07-02,524.84
2009-07-03,522.085
2009-07-06,493.382
2009-07-07,495.114
2009-07-08,473.421
2009-07-09,479.936
2009-07-10,467.018
2009-07-13,480.717
2009-07-14,493.565
2009-07-15,519.003
2009-07-16,511.619
2009-07-17,512.048
2009-07-20,528.871
2009-07-21,538.768
2009-07-22,534.819
2009-07-23,549.647
2009-07-24,550.174
2009-07-27,560.437
2009-07-28,548.063
2009-07-29,537.767
2009-07-30,554.765
2009-07-31,569.983
2009-08-03,597.523
2009-08-04,589.172
2009-08-05,591.307
2009-08-06,583.514
2009-08-07,584.948
2009-08-10,572.075
2009-08-11,550.401
2009-08-12,569.976
2009-08-13,587.961
2009-08-14,588.805
2009-08-17,562.843
2009-08-18,575.549
2009-08-19,577.604
2009-08-20,591.909
2009-08-21,605.623
2009-08-24,620.681
2009-08-25,624.591
2009-08-26,605.233
2009-08-27,599.418
2009-08-28,616.272
2009-08-31,597.202
2009-09-01,588.84
2009-09-02,566.336
2009-09-03,580.073
2009-09-04,590.231
2009-09-07,604.377
2009-09-08,617.922
2009-09-09,622.294
2009-09-10,614.797
2009-09-11,623.784
2009-09-14,623.349
2009-09-15,643.264
2009-09-16,660.921
2009-09-17,663.913
2009-09-18,670.358
2009-09-21,659.255
2009-09-22,678.84
2009-09-23,674.946
2009-09-24,654.738
2009-09-25,656.669
2009-09-28,662.216
2009-09-29,657.585
2009-09-30,666.314
2009-10-01,655.217
2009-10-02,640.51
2009-10-05,649.781
2009-10-06,678.887
2009-10-07,674.538
2009-10-08,698.762
2009-10-09,708.99
2009-10-12,714.148
2009-10-13,712.656
2009-10-14,739.08
2009-10-15,743.596
2009-10-16,735.183
2009-10-19,760.015
2009-10-20,761.265
2009-10-21,768.067
2009-10-22,761.01
2009-10-23,760.621
2009-10-26,734.478
2009-10-27,722.384
2009-10-28,684.271
2009-10-29,712.645
2009-10-30,697.094
2009-11-02,686.183
2009-11-03,668.869
2009-11-04,699.401
2009-11-05,706.519
2009-11-06,693.855
2009-11-09,723.701
2009-11-10,722.725
2009-11-11,728.598
2009-11-12,724.185
2009-11-13,743.272
2009-11-16,775.092
2009-11-17,763.082
2009-11-18,765.61
2009-11-19,741.184
2009-11-20,734.917
2009-11-23,761.68
2009-11-24,749.134
2009-11-25,757.389
2009-11-26,728.169
2009-11-27,744.7
2009-11-30,738.101
2009-12-01,757.986
2009-12-02,761.627
2009-12-03,769.686
2009-12-04,766.622
2009-12-07,756.051
2009-12-08,740.0
2009-12-09,730.083
2009-12-10,738.093
2009-12-11,730.069
2009-12-14,735.612
2009-12-15,734.831
2009-12-16,754.348
2009-12-17,734.274
2009-12-18,734.972
2009-12-21,738.122
2009-12-22,729.285
2009-12-23,738.739
2009-12-24,739.05
2009-12-25,739.05
2009-12-28,758.546
2009-12-29,760.311
2009-12-30,755.051
2009-12-31,759.371
2010-01-01,759.371
2010-01-04,788.568
2010-01-05,798.93
2010-01-06,802.989
2010-01-07,821.893
2010-01-08,826.482
2010-01-11,840.204
2010-01-12,827.674
2010-01-13,840.344
2010-01-14,851.58
2010-01-15,841.441
2010-01-18,845.889
2010-01-19,838.017
2010-01-20,806.997
2010-01-21,792.216
2010-01-22,784.874
2010-01-25,790.81
2010-01-26,777.366
2010-01-27,771.612
2010-01-28,770.228
2010-01-29,784.37
2010-02-01,790.803
2010-02-02,805.163
2010-02-03,792.66
2010-02-04,762.994
2010-02-05,741.99
2010-02-08,736.356
2010-02-09,743.106
2010-02-10,739.591
2010-02-11,743.035
2010-02-12,739.676
2010-02-15,737.368
2010-02-16,752.185
2010-02-17,762.679
2010-02-18,756.593
2010-02-19,752.422
2010-02-22,768.321
2010-02-23,750.388
2010-02-24,750.708
2010-02-25,729.579
2010-02-26,747.903
2010-03-01,752.496
2010-03-02,763.132
2010-03-03,776.705
2010-03-04,775.092
2010-03-05,795.78
2010-03-08,790.38
2010-03-09,789.7
2010-03-10,812.376
2010-03-11,811.691
2010-03-12,814.405
2010-03-15,799.888
2010-03-16,814.128
2010-03-17,815.579
2010-03-18,800.881
2010-03-19,799.887
2010-03-22,794.37
2010-03-23,805.472
2010-03-24,798.164
2010-03-25,797.978
2010-03-26,790.308
2010-03-29,806.62
2010-03-30,805.686
2010-03-31,818.116
2010-04-01,820.127
2010-04-02,820.127
2010-04-05,817.937
2010-04-06,836.065
2010-04-07,842.667
2010-04-08,842.922
2010-04-09,862.611
2010-04-12,868.506
2010-04-13,849.931
2010-04-14,865.754
2010-04-15,878.375
2010-04-16,859.667
2010-04-19,843.135
2010-04-20,865.928
2010-04-21,855.485
2010-04-22,842.539
2010-04-23,863.333
2010-04-26,868.66
2010-04-27,858.818
2010-04-28,826.731
2010-04-29,844.844
2010-04-30,839.553
2010-05-03,837.913
2010-05-04,804.853
2010-05-05,776.034
2010-05-06,744.824
2010-05-07,695.41
2010-05-10,766.948
2010-05-11,754.319
2010-05-12,775.317
2010-05-13,771.373
2010-05-14,743.164
2010-05-17,738.654
2010-05-18,734.228
2010-05-19,678.876
2010-05-20,644.746
2010-05-21,655.982
2010-05-24,654.442
2010-05-25,611.746
2010-05-26,649.844
2010-05-27,667.77
2010-05-28,665.624
2010-05-31,656.604
2010-06-01,661.474
2010-06-02,652.016
2010-06-03,670.855
2010-06-04,652.042
2010-06-07,632.266
2010-06-08,624.796
2010-06-09,654.773
2010-06-10,671.249
2010-06-11,684.232
2010-06-14,711.341
2010-06-15,712.154
2010-06-16,697.907
2010-06-17,698.051
2010-06-18,704.625
2010-06-21,711.845
2010-06-22,694.658
2010-06-23,676.92
2010-06-24,659.834
2010-06-25,650.938
2010-06-28,650.671
2010-06-29,601.644
2010-06-30,602.023
2010-07-01,575.244
2010-07-02,595.099
2010-07-05,589.049
2010-07-06,620.843
2010-07-07,621.824
2010-07-08,629.209
2010-07-09,629.559
2010-07-12,633.113
2010-07-13,650.055
2010-07-14,652.371
2010-07-15,646.202
2010-07-16,637.952
2010-07-19,630.962
2010-07-20,622.309
2010-07-21,645.989
2010-07-22,665.186
2010-07-23,655.166
2010-07-26,671.329
2010-07-27,679.841
2010-07-28,679.213
2010-07-29,683.611
2010-07-30,680.312
2010-08-02,712.526
2010-08-03,715.666
2010-08-04,719.773
2010-08-05,724.54
2010-08-06,723.474
2010-08-09,722.081
2010-08-10,701.455
2010-08-11,673.053
2010-08-12,663.411
2010-08-13,659.07
2010-08-16,663.659
2010-08-17,682.775
2010-08-18,680.228
2010-08-19,668.611
2010-08-20,650.026
2010-08-23,652.708
2010-08-24,635.889
2010-08-25,623.576
2010-08-26,638.834
2010-08-27,640.281
2010-08-30,640.155
2010-08-31,636.166
2010-09-01,661.246
2010-09-02,662.926
2010-09-03,677.446
2010-09-06,683.118
2010-09-07,667.536
2010-09-08,675.033
2010-09-09,678.373
2010-09-10,680.565
2010-09-13,708.56
2010-09-14,712.759
2010-09-15,709.75
2010-09-16,706.105
