Date,FRANCE IMI IMI (Large+Mid+Small Cap)
2017-09-21,1251.004
2017-09-22,1259.788
2017-09-25,1248.625
2017-09-26,1237.869
2017-09-27,1237.284
2017-09-28,1246.291
2017-09-29,1258.347
2017-10-02,1254.408
2017-10-03,1260.404
2017-10-04,1260.444
2017-10-05,1258.449
2017-10-06,1256.237
2017-10-09,1257.677
2017-10-10,1265.793
2017-10-11,1269.489
2017-10-12,1269.984
2017-10-13,1266.347
2017-10-16,1264.526
2017-10-17,1259.671
2017-10-18,1268.079
2017-10-19,1270.686
2017-10-20,1265.194
2017-10-23,1262.904
2017-10-24,1265.311
2017-10-25,1266.388
2017-10-26,1271.362
2017-10-27,1265.817
2017-10-30,1271.204
2017-10-31,1275.553
2017-11-01,1274.362
2017-11-02,1279.121
2017-11-03,1274.97
2017-11-06,1269.138
2017-11-07,1261.96
2017-11-08,1261.562
2017-11-09,1251.152
2017-11-10,1249.603
2017-11-13,1239.751
2017-11-14,1245.391
2017-11-15,1246.45
2017-11-16,1252.379
2017-11-17,1248.349
2017-11-20,1249.754
2017-11-21,1253.258
2017-11-22,1257.275
2017-11-23,1269.373
2017-11-24,1281.698
2017-11-27,1274.075
2017-11-28,1275.627
2017-11-29,1275.381
2017-11-30,1279.046
2017-12-01,1260.162
2017-12-04,1274.089
2017-12-05,1269.993
2017-12-06,1265.129
2017-12-07,1268.393
2017-12-08,1267.797
2017-12-11,1269.798
2017-12-12,1270.549
2017-12-13,1267.42
2017-12-14,1260.588
2017-12-15,1256.934
2017-12-18,1278.991
2017-12-19,1272.475
2017-12-20,1273.235
2017-12-21,1277.009
2017-12-22,1269.93
2017-12-25,1269.93
2017-12-26,1273.257
2017-12-27,1277.48
2017-12-28,1276.517
2017-12-29,1278.339
2018-01-01,1278.339
2018-01-02,1278.338
2018-01-03,1285.716
2018-01-04,1309.369
2018-01-05,1318.146
2018-01-08,1315.761
2018-01-09,1319.012
2018-01-10,1319.444
2018-01-11,1321.597
2018-01-12,1338.729
2018-01-15,1351.535
2018-01-16,1349.539
2018-01-17,1347.141
2018-01-18,1346.732
2018-01-19,1353.195
2018-01-22,1359.547
2018-01-23,1362.875
2018-01-24,1362.412
2018-01-25,1371.218
2018-01-26,1374.754
2018-01-29,1364.283
2018-01-30,1359.525
2018-01-31,1367.965
2018-02-01,1364.353
2018-02-02,1338.771
2018-02-05,1316.581
2018-02-06,1278.375
2018-02-07,1297.19
2018-02-08,1267.902
2018-02-09,1250.648
2018-02-12,1267.655
2018-02-13,1268.994
2018-02-14,1288.725
2018-02-15,1309.915
2018-02-16,1321.358
2018-02-19,1310.137
2018-02-20,1312.058
2018-02-21,1313.182
2018-02-22,1312.932
2018-02-23,1312.058
2018-02-26,1317.268
2018-02-27,1310.877
2018-02-28,1301.143
2018-03-01,1285.497
2018-03-02,1271.464
2018-03-05,1279.525
2018-03-06,1290.338
2018-03-07,1295.59
2018-03-08,1304.191
2018-03-09,1308.13
2018-03-12,1309.561
2018-03-13,1309.712
2018-03-14,1303.439
2018-03-15,1306.955
2018-03-16,1304.863
2018-03-19,1298.045
2018-03-20,1297.738
2018-03-21,1294.399
2018-03-22,1281.812
2018-03-23,1270.626
2018-03-26,1272.799
2018-03-27,1281.152
2018-03-28,1280.156
2018-03-29,1282.12
2018-03-30,1282.12
2018-04-02,1283.267
2018-04-03,1275.247
2018-04-04,1273.931
2018-04-05,1297.535
2018-04-06,1298.144
2018-04-09,1305.254
2018-04-10,1319.29
2018-04-11,1315.649
2018-04-12,1315.259
2018-04-13,1318.432
2018-04-16,1323.27
2018-04-17,1331.987
2018-04-18,1341.586
2018-04-19,1343.267
2018-04-20,1338.173
2018-04-23,1335.839
2018-04-24,1336.554
2018-04-25,1324.422
2018-04-26,1328.909
2018-04-27,1335.96
2018-04-30,1342.083
2018-05-01,1331.808
2018-05-02,1333.419
2018-05-03,1329.709
2018-05-04,1331.472
2018-05-07,1333.909
2018-05-08,1327.388
2018-05-09,1329.875
2018-05-10,1335.841
2018-05-11,1346.152
2018-05-14,1349.496
2018-05-15,1337.124
2018-05-16,1330.404
2018-05-17,1343.61
2018-05-18,1339.382
2018-05-21,1343.461
2018-05-22,1348.807
2018-05-23,1324.849
2018-05-24,1324.179
2018-05-25,1316.333
2018-05-28,1306.821
2018-05-29,1283.814
2018-05-30,1291.407
2018-05-31,1294.83
2018-06-01,1307.802
2018-06-04,1315.618
2018-06-05,1310.484
2018-06-06,1322.618
2018-06-07,1323.294
2018-06-08,1316.757
2018-06-11,1328.462
2018-06-12,1322.935
2018-06-13,1323.55
2018-06-14,1326.012
2018-06-15,1317.305
2018-06-18,1305.194
2018-06-19,1286.171
2018-06-20,1283.908
2018-06-21,1275.884
2018-06-22,1292.845
2018-06-25,1276.042
2018-06-26,1273.43
2018-06-27,1275.136
2018-06-28,1261.566
2018-06-29,1282.397
2018-07-02,1263.668
2018-07-03,1277.482
2018-07-04,1277.294
2018-07-05,1293.992
2018-07-06,1303.241
2018-07-09,1309.091
2018-07-10,1313.225
2018-07-11,1296.204
2018-07-12,1305.076
2018-07-13,1307.285
2018-07-16,1308.05
2018-07-17,1307.08
2018-07-18,1308.093
2018-07-19,1297.812
2018-07-20,1304.014
2018-07-23,1298.604
2018-07-24,1310.727
2018-07-25,1305.954
2018-07-26,1315.456
2018-07-27,1321.407
2018-07-30,1323.215
2018-07-31,1325.557
2018-08-01,1319.197
2018-08-02,1305.456
2018-08-03,1308.007
2018-08-06,1303.834
2018-08-07,1316.937
2018-08-08,1314.805
2018-08-09,1312.403
2018-08-10,1278.023
2018-08-13,1274.97
2018-08-14,1267.878
2018-08-15,1240.581
2018-08-16,1258.803
2018-08-17,1260.444
2018-08-20,1272.091
2018-08-21,1287.743
2018-08-22,1299.557
2018-08-23,1297.113
2018-08-24,1305.504
2018-08-27,1321.278
2018-08-28,1327.611
2018-08-29,1328.591
2018-08-30,1318.803
2018-08-31,1300.876
2018-09-03,1300.114
2018-09-04,1277.311
2018-09-05,1266.086
2018-09-06,1263.391
2018-09-07,1260.598
2018-09-10,1267.306
2018-09-11,1268.233
2018-09-12,1283.28
2018-09-13,1287.171
2018-09-14,1291.95
2018-09-17,1293.888
2018-09-18,1299.075
2018-09-19,1300.595
2018-09-20,1321.415
2018-09-21,1331.815
2018-09-24,1330.881
2018-09-25,1332.052
2018-09-26,1334.763
2018-09-27,1332.231
2018-09-28,1314.788
2018-10-01,1314.61
2018-10-02,1301.951
2018-10-03,1305.783
2018-10-04,1284.849
2018-10-05,1271.954
2018-10-08,1253.799
2018-10-09,1255.832
2018-10-10,1235.273
2018-10-11,1215.762
2018-10-12,1214.44
2018-10-15,1215.551
2018-10-16,1235.633
2018-10-17,1225.204
2018-10-18,1215.14
2018-10-19,1207.64
2018-10-22,1196.988
2018-10-23,1174.533
2018-10-24,1165.688
2018-10-25,1181.97
2018-10-26,1166.851
2018-10-29,1174.75
2018-10-30,1169.725
2018-10-31,1190.882
2018-11-01,1197.488
2018-11-02,1200.338
2018-11-05,1200.451
2018-11-06,1197.562
2018-11-07,1218.44
2018-11-08,1212.47
2018-11-09,1198.115
2018-11-12,1175.416
2018-11-13,1187.62
2018-11-14,1183.591
2018-11-15,1174.505
2018-11-16,1179.833
2018-11-19,1175.446
2018-11-20,1155.54
2018-11-21,1165.734
2018-11-22,1158.259
2018-11-23,1154.849
2018-11-26,1165.988
2018-11-27,1159.048
2018-11-28,1158.277
2018-11-29,1175.473
2018-11-30,1167.278
2018-12-03,1180.476
2018-12-04,1170.9
2018-12-05,1154.297
2018-12-06,1119.642
2018-12-07,1128.567
2018-12-10,1109.116
2018-12-11,1118.842
2018-12-12,1147.086
2018-12-13,1142.49
2018-12-14,1127.199
2018-12-17,1117.915
2018-12-18,1111.587
2018-12-19,1122.06
2018-12-20,1100.66
2018-12-21,1099.949
2018-12-24,1085.778
2018-12-25,1085.778
2018-12-26,1085.207
2018-12-27,1077.575
2018-12-28,1099.816
2018-12-31,1112.469
2019-01-01,1112.469
2019-01-02,1095.605
2019-01-03,1081.308
2019-01-04,1111.838
2019-01-07,1114.305
2019-01-08,1126.406
2019-01-09,1143.151
2019-01-10,1143.642
2019-01-11,1134.346
2019-01-14,1127.031
2019-01-15,1128.611
2019-01-16,1131.677
2019-01-17,1127.033
2019-01-18,1144.956
2019-01-21,1143.287
2019-01-22,1138.169
2019-01-23,1138.018
2019-01-24,1142.129
2019-01-25,1158.874
2019-01-28,1154.131
2019-01-29,1160.14
2019-01-30,1171.623
2019-01-31,1179.357
2019-02-01,1184.78
2019-02-04,1176.895
2019-02-05,1194.983
2019-02-06,1189.503
2019-02-07,1165.912
2019-02-08,1155.415
2019-02-11,1161.995
2019-02-12,1173.139
2019-02-13,1177.337
2019-02-14,1173.776
2019-02-15,1191.365
2019-02-18,1200.666
2019-02-19,1201.486
2019-02-20,1210.612
2019-02-21,1211.07
2019-02-22,1214.954
2019-02-25,1219.62
2019-02-26,1221.69
2019-02-27,1221.614
2019-02-28,1227.745
2019-03-01,1235.025
2019-03-04,1232.963
2019-03-05,1231.974
2019-03-06,1230.49
2019-03-07,1215.413
2019-03-08,1207.491
2019-03-11,1214.051
2019-03-12,1221.029
2019-03-13,1232.472
2019-03-14,1242.081
2019-03-15,1256.176
2019-03-18,1258.925
2019-03-19,1265.253
2019-03-20,1254.975
2019-03-21,1255.006
2019-03-22,1221.535
2019-03-25,1221.832
2019-03-26,1228.195
2019-03-27,1224.058
2019-03-28,1220.758
2019-03-29,1232.648
2019-04-01,1245.493
2019-04-02,1246.974
2019-04-03,1263.008
2019-04-04,1259.558
2019-04-05,1262.931
2019-04-08,1265.348
2019-04-09,1257.942
2019-04-10,1258.828
2019-04-11,1269.991
2019-04-12,1279.383
2019-04-15,1281.7
2019-04-16,1285.957
2019-04-17,1292.6
2019-04-18,1289.652
2019-04-19,1289.652
2019-04-22,1290.971
2019-04-23,1288.898
2019-04-24,1286.503
2019-04-25,1275.212
2019-04-26,1282.454
2019-04-29,1285.949
2019-04-30,1292.452
2019-05-01,1296.316
2019-05-02,1283.082
2019-05-03,1285.056
2019-05-06,1270.759
2019-05-07,1252.737
2019-05-08,1258.994
2019-05-09,1240.602
2019-05-10,1245.532
2019-05-13,1229.19
2019-05-14,1244.822
2019-05-15,1251.725
2019-05-16,1264.876
2019-05-17,1259.851
2019-05-20,1242.752
2019-05-21,1253.231
2019-05-22,1249.167
2019-05-23,1225.778
2019-05-24,1240.681
2019-05-27,1245.943
2019-05-28,1239.465
2019-05-29,1218.62
2019-05-30,1224.05
2019-05-31,1217.571
2019-06-03,1230.604
2019-06-04,1240.666
2019-06-05,1251.355
2019-06-06,1249.088
2019-06-07,1275.479
2019-06-10,1277.875
2019-06-11,1285.13
2019-06-12,1278.523
2019-06-13,1273.238
2019-06-14,1264.852
2019-06-17,1269.786
2019-06-18,1292.983
2019-06-19,1298.614
2019-06-20,1310.101
2019-06-21,1309.759
2019-06-24,1316.018
2019-06-25,1314.642
2019-06-26,1310.827
2019-06-27,1309.469
2019-06-28,1322.783
2019-07-01,1322.463
2019-07-02,1321.236
2019-07-03,1330.637
2019-07-04,1331.743
2019-07-05,1317.5
2019-07-08,1315.421
2019-07-09,1309.714
2019-07-10,1313.777
2019-07-11,1310.399
2019-07-12,1315.894
2019-07-15,1319.22
2019-07-16,1322.619
2019-07-17,1313.423
2019-07-18,1307.415
2019-07-19,1309.674
2019-07-22,1312.62
2019-07-23,1316.108
2019-07-24,1313.644
2019-07-25,1308.915
2019-07-26,1313.767
2019-07-29,1311.817
2019-07-30,1292.284
2019-07-31,1293.14
2019-08-01,1293.705
2019-08-02,1255.348
2019-08-05,1235.836
2019-08-06,1234.829
2019-08-07,1245.789
2019-08-08,1271.859
2019-08-09,1257.777
2019-08-12,1255.474
2019-08-13,1262.752
2019-08-14,1232.636
2019-08-15,1223.468
2019-08-16,1239.076
2019-08-19,1255.441
2019-08-20,1247.555
2019-08-21,1270.189
2019-08-22,1257.395
2019-08-23,1246.857
2019-08-26,1252.092
2019-08-27,1258.673
2019-08-28,1250.701
2019-08-29,1267.84
2019-08-30,1270.24
2019-09-02,1267.865
2019-09-03,1260.335
2019-09-04,1282.968
2019-09-05,1298.111
2019-09-06,1300.359
2019-09-09,1297.404
2019-09-10,1295.416
2019-09-11,1297.144
2019-09-12,1307.376
2019-09-13,1316.773
2019-09-16,1294.196
2019-09-17,1304.001
2019-09-18,1306.282
2019-09-19,1314.903
2019-09-20,1315.386
2019-09-23,1299.212
2019-09-24,1299.653
2019-09-25,1285.13
2019-09-26,1291.345
2019-09-27,1298.259
2019-09-30,1300.506
2019-10-01,1285.21
2019-10-02,1249.429
2019-10-03,1257.088
2019-10-04,1268.029
2019-10-07,1277.022
2019-10-08,1257.496
2019-10-09,1269.562
2019-10-10,1288.91
2019-10-11,1313.885
2019-10-14,1308.137
2019-10-15,1323.137
2019-10-16,1322.887
2019-10-17,1326.263
2019-10-18,1321.466
2019-10-21,1325.082
2019-10-22,1324.82
2019-10-23,1322.361
2019-10-24,1328.622
2019-10-25,1335.369
2019-10-28,1338.457
2019-10-29,1344.109
2019-10-30,1349.757
2019-10-31,1346.328
2019-11-01,1355.364
2019-11-04,1367.222
2019-11-05,1362.45
2019-11-06,1366.336
2019-11-07,1368.601
2019-11-08,1365.117
2019-11-11,1367.564
2019-11-12,1369.978
2019-11-13,1365.864
2019-11-14,1363.426
2019-11-15,1378.61
2019-11-18,1380.67
2019-11-19,1375.304
2019-11-20,1370.477
2019-11-21,1368.379
2019-11-22,1366.093
2019-11-25,1371.382
2019-11-26,1374.214
2019-11-27,1372.052
2019-11-28,1369.278
2019-11-29,1369.252
2019-12-02,1349.64
2019-12-03,1337.856
2019-12-04,1354.574
2019-12-05,1356.469
2019-12-06,1366.525
2019-12-09,1361.756
2019-12-10,1366.107
2019-12-11,1368.162
2019-12-12,1376.776
2019-12-13,1386.939
2019-12-16,1403.77
2019-12-17,1401.133
2019-12-18,1395.265
2019-12-19,1396.843
2019-12-20,1403.496
2019-12-23,1405.881
2019-12-24,1406.851
2019-12-25,1406.851
2019-12-26,1407.929
2019-12-27,1417.878
2019-12-30,1411.204
2019-12-31,1412.315
2020-01-01,1412.315
2020-01-02,1424.445
2020-01-03,1419.383
2020-01-06,1416.303
2020-01-07,1410.88
2020-01-08,1412.603
2020-01-09,1413.281
2020-01-10,1413.151
2020-01-13,1415.692
2020-01-14,1415.757
2020-01-15,1419.082
2020-01-16,1419.686
2020-01-17,1426.886
2020-01-20,1421.945
2020-01-21,1416.517
2020-01-22,1406.767
2020-01-23,1394.039
2020-01-24,1402.394
2020-01-27,1366.675
2020-01-28,1379.236
2020-01-29,1385.27
2020-01-30,1372.131
2020-01-31,1364.087
2020-02-03,1368.511
2020-02-04,1387.744
2020-02-05,1395.378
2020-02-06,1403.355
2020-02-07,1399.405
2020-02-10,1392.046
2020-02-11,1400.25
2020-02-12,1408.05
2020-02-13,1400.452
2020-02-14,1396.401
2020-02-17,1398.605
2020-02-18,1392.359
2020-02-19,1399.684
2020-02-20,1389.85
2020-02-21,1389.255
2020-02-24,1337.838
2020-02-25,1313.564
2020-02-26,1315.365
2020-02-27,1286.872
2020-02-28,1243.588
2020-03-02,1263.964
2020-03-03,1283.607
2020-03-04,1296.263
2020-03-05,1276.497
2020-03-06,1237.525
2020-03-09,1148.225
2020-03-10,1123.482
2020-03-11,1108.011
2020-03-12,954.93
2020-03-13,968.724
2020-03-16,913.574
2020-03-17,920.704
2020-03-18,858.937
2020-03-19,872.63
2020-03-20,917.94
2020-03-23,891.394
2020-03-24,969.533
2020-03-25,1011.97
2020-03-26,1056.902
2020-03-27,1016.034
2020-03-30,1017.591
2020-03-31,1017.975
2020-04-01,971.867
2020-04-02,970.274
2020-04-03,948.914
2020-04-06,992.161
2020-04-07,1023.451
2020-04-08,1023.685
2020-04-09,1047.789
2020-04-10,1047.789
2020-04-13,1044.149
2020-04-14,1052.802
2020-04-15,1006.488
2020-04-16,999.072
2020-04-17,1037.704
2020-04-20,1042.673
2020-04-21,1004.094
2020-04-22,1013.015
2020-04-23,1023.754
2020-04-24,1009.946
2020-04-27,1038.194
2020-04-28,1051.987
2020-04-29,1077.977
2020-04-30,1066.184
2020-05-01,1071.586
2020-05-04,1021.708
2020-05-05,1040.726
2020-05-06,1026.262
2020-05-07,1039.181
2020-05-08,1061.424
2020-05-11,1043.928
2020-05-12,1045.093
2020-05-13,1013.6
2020-05-14,993.552
2020-05-15,997.552
2020-05-18,1051.654
2020-05-19,1046.223
2020-05-20,1059.732
2020-05-21,1043.473
2020-05-22,1040.07
2020-05-25,1064.395
2020-05-26,1089.402
2020-05-27,1104.418
2020-05-28,1131.029
2020-05-29,1120.777
2020-06-01,1139.103
2020-06-02,1167.686
2020-06-03,1208.961
2020-06-04,1221.439
2020-06-05,1258.981
2020-06-08,1252.355
2020-06-09,1238.446
2020-06-10,1227.164
2020-06-11,1173.234
2020-06-12,1165.385
2020-06-15,1163.955
2020-06-16,1192.0
2020-06-17,1199.636
2020-06-18,1191.412
2020-06-19,1190.359
2020-06-22,1189.549
2020-06-23,1215.346
2020-06-24,1174.164
2020-06-25,1179.811
2020-06-26,1176.519
2020-06-29,1190.865
2020-06-30,1188.421
2020-07-01,1190.373
2020-07-02,1215.651
2020-07-03,1208.954
2020-07-06,1235.274
2020-07-07,1224.802
2020-07-08,1214.983
2020-07-09,1196.18
2020-07-10,1211.175
2020-07-13,1236.616
2020-07-14,1228.975
2020-07-15,1255.219
2020-07-16,1252.632
2020-07-17,1246.836
2020-07-20,1255.396
2020-07-21,1263.487
2020-07-22,1260.579
2020-07-23,1260.67
2020-07-24,1244.255
2020-07-27,1255.882
2020-07-28,1248.474
2020-07-29,1260.749
2020-07-30,1236.327
2020-07-31,1224.025
2020-08-03,1237.622
2020-08-04,1241.843
2020-08-05,1267.247
2020-08-06,1252.774
2020-08-07,1248.638
2020-08-10,1251.691
2020-08-11,1280.556
2020-08-12,1295.773
2020-08-13,1292.97
2020-08-14,1271.862
2020-08-17,1278.544
2020-08-18,1275.269
2020-08-19,1282.664
2020-08-20,1260.159
2020-08-21,1250.681
2020-08-24,1281.436
2020-08-25,1282.501
2020-08-26,1292.496
2020-08-27,1279.805
2020-08-28,1288.828
2020-08-31,1282.487
2020-09-01,1279.769
2020-09-02,1290.036
2020-09-03,1282.672
2020-09-04,1267.12
2020-09-07,1293.537
2020-09-08,1268.899
2020-09-09,1288.907
2020-09-10,1291.555
2020-09-11,1289.151
2020-09-14,1299.178
2020-09-15,1300.276
2020-09-16,1300.272
2020-09-17,1289.108
2020-09-18,1279.19
2020-09-21,1219.613
2020-09-22,1211.755
2020-09-23,1214.745
2020-09-24,1200.778
2020-09-25,1193.847
2020-09-28,1225.632
2020-09-29,1230.785
2020-09-30,1226.122
2020-10-01,1231.473
2020-10-02,1229.135
2020-10-05,1251.11
2020-10-06,1258.295
2020-10-07,1251.99
2020-10-08,1258.548
2020-10-09,1273.28
2020-10-12,1281.041
2020-10-13,1264.882
2020-10-14,1265.221
2020-10-15,1232.754
2020-10-16,1257.369
2020-10-19,1266.131
2020-10-20,1269.638
2020-10-21,1254.793
2020-10-22,1249.565
2020-10-23,1264.725
2020-10-26,1238.311
2020-10-27,1218.599
2020-10-28,1168.924
2020-10-29,1159.884
2020-10-30,1164.292
2020-11-02,1186.801
2020-11-03,1224.675
2020-11-04,1251.076
2020-11-05,1279.276
2020-11-06,1278.194
2020-11-09,1366.309
2020-11-10,1388.045
2020-11-11,1386.399
2020-11-12,1374.088
2020-11-13,1380.515
2020-11-16,1407.241
2020-11-17,1414.137
2020-11-18,1420.626
2020-11-19,1407.051
2020-11-20,1413.179
2020-11-23,1408.649
2020-11-24,1432.203
2020-11-25,1438.036
2020-11-26,1436.881
2020-11-27,1451.409
2020-11-30,1432.85
2020-12-01,1458.168
2020-12-02,1462.543
2020-12-03,1470.377
2020-12-04,1477.9
2020-12-07,1468.719
2020-12-08,1463.394
2020-12-09,1455.66
2020-12-10,1460.893
2020-12-11,1447.894
2020-12-14,1455.433
2020-12-15,1459.666
2020-12-16,1468.953
2020-12-17,1477.585
2020-12-18,1470.842
2020-12-21,1433.521
2020-12-22,1447.332
2020-12-23,1466.05
2020-12-24,1464.595
2020-12-25,1464.595
2020-12-28,1484.043
2020-12-29,1493.645
2020-12-30,1497.266
2020-12-31,1477.101
2021-01-01,1477.101
2021-01-04,1493.355
2021-01-05,1488.193
2021-01-06,1505.577
2021-01-07,1513.097
2021-01-08,1522.589
2021-01-11,1497.806
2021-01-12,1496.376
2021-01-13,1499.562
2021-01-14,1503.373
2021-01-15,1481.462
2021-01-18,1479.808
2021-01-19,1482.0
2021-01-20,1487.071
2021-01-21,1484.005
2021-01-22,1477.581
2021-01-25,1447.411
2021-01-26,1465.219
2021-01-27,1441.063
2021-01-28,1456.865
2021-01-29,1433.147
2021-02-01,1441.979
2021-02-02,1461.95
2021-02-03,1460.295
2021-02-04,1467.617
2021-02-05,1486.068
2021-02-08,1494.432
2021-02-09,1502.018
2021-02-10,1500.769
2021-02-11,1501.842
2021-02-12,1507.277
2021-02-15,1529.118
2021-02-16,1526.975
2021-02-17,1510.652
2021-02-18,1505.089
2021-02-19,1521.795
2021-02-22,1520.817
2021-02-23,1526.324
2021-02-24,1525.911
2021-02-25,1535.697
2021-02-26,1503.646
2021-03-01,1516.336
2021-03-02,1521.221
2021-03-03,1527.143
2021-03-04,1523.653
2021-03-05,1493.963
2021-03-08,1516.511
2021-03-09,1525.769
2021-03-10,1541.815
2021-03-11,1561.132
2021-03-12,1561.163
2021-03-15,1555.465
2021-03-16,1558.781
2021-03-17,1559.534
2021-03-18,1563.094
2021-03-19,1546.134
2021-03-22,1542.691
2021-03-23,1530.128
2021-03-24,1525.025
2021-03-25,1519.88
2021-03-26,1530.992
2021-03-29,1532.492
2021-03-30,1543.854
2021-03-31,1542.562
2021-04-01,1554.878
2021-04-02,1554.878
2021-04-05,1559.902
2021-04-06,1573.258
2021-04-07,1581.975
2021-04-08,1591.101
2021-04-09,1589.827
2021-04-12,1589.546
2021-04-13,1598.59
2021-04-14,1609.613
2021-04-15,1615.968
2021-04-16,1630.185
2021-04-19,1638.727
2021-04-20,1612.89
2021-04-21,1619.515
2021-04-22,1633.252
2021-04-23,1634.261
2021-04-26,1644.975
2021-04-27,1645.719
2021-04-28,1654.573
2021-04-29,1656.66
2021-04-30,1638.026
2021-05-03,1652.717
2021-05-04,1632.674
2021-05-05,1652.272
2021-05-06,1663.586
2021-05-07,1686.779
2021-05-10,1692.198
2021-05-11,1662.917
2021-05-12,1652.322
2021-05-13,1653.213
2021-05-14,1686.384
2021-05-17,1683.776
2021-05-18,1691.961
2021-05-19,1668.05
2021-05-20,1687.446
2021-05-21,1693.45
2021-05-24,1705.441
2021-05-25,1705.16
2021-05-26,1702.73
2021-05-27,1710.212
2021-05-28,1720.728
2021-05-31,1717.899
2021-06-01,1731.766
2021-06-02,1733.391
2021-06-03,1719.203
2021-06-04,1725.056
2021-06-07,1736.102
2021-06-08,1738.39
2021-06-09,1742.711
2021-06-10,1736.865
2021-06-11,1743.05
2021-06-14,1750.282
2021-06-15,1756.242
2021-06-16,1758.212
2021-06-17,1734.487
2021-06-18,1698.428
2021-06-21,1712.753
2021-06-22,1713.8
2021-06-23,1706.105
2021-06-24,1724.961
2021-06-25,1727.406
2021-06-28,1707.167
2021-06-29,1706.621
2021-06-30,1685.972
2021-07-01,1699.827
2021-07-02,1697.214
2021-07-05,1703.318
2021-07-06,1685.518
2021-07-07,1687.044
2021-07-08,1662.896
2021-07-09,1695.693
2021-07-12,1703.604
2021-07-13,1696.961
2021-07-14,1695.176
2021-07-15,1678.432
2021-07-16,1670.933
2021-07-19,1629.442
2021-07-20,1635.212
2021-07-21,1667.971
2021-07-22,1674.315
2021-07-23,1691.384
2021-07-26,1699.951
2021-07-27,1691.076
2021-07-28,1706.391
2021-07-29,1723.707
2021-07-30,1715.848
2021-08-02,1734.118
2021-08-03,1738.676
2021-08-04,1742.412
2021-08-05,1752.044
2021-08-06,1747.585
2021-08-09,1744.017
2021-08-10,1741.97
2021-08-11,1753.87
2021-08-12,1757.294
2021-08-13,1769.498
2021-08-16,1755.755
2021-08-17,1741.185
2021-08-18,1731.117
2021-08-19,1688.012
2021-08-20,1692.969
2021-08-23,1715.578
2021-08-24,1715.336
2021-08-25,1717.299
2021-08-26,1715.39
2021-08-27,1724.902
2021-08-30,1729.344
2021-08-31,1728.251
2021-09-01,1755.8
2021-09-02,1758.603
2021-09-03,1741.788
2021-09-06,1751.565
2021-09-07,1745.891
2021-09-08,1727.621
2021-09-09,1731.81
2021-09-10,1727.832
2021-09-13,1726.223
2021-09-14,1723.018
2021-09-15,1704.16
2021-09-16,1705.148
2021-09-17,1690.408
2021-09-20,1661.456
2021-09-21,1686.444
2021-09-22,1707.344
2021-09-23,1726.4
2021-09-24,1705.652
2021-09-27,1706.428
2021-09-28,1668.625
2021-09-29,1671.827
2021-09-30,1658.98
2021-10-01,1659.565
2021-10-04,1653.354
2021-10-05,1671.107
2021-10-06,1642.992
2021-10-07,1670.363
2021-10-08,1663.114
2021-10-11,1665.527
2021-10-12,1657.757
2021-10-13,1673.987
2021-10-14,1696.63
2021-10-15,1709.02
2021-10-18,1695.754
2021-10-19,1702.869
2021-10-20,1711.008
2021-10-21,1707.318
2021-10-22,1719.048
2021-10-25,1708.18
2021-10-26,1719.18
2021-10-27,1717.568
2021-10-28,1742.769
2021-10-29,1732.386
2021-11-01,1750.843
2021-11-02,1756.8
2021-11-03,1762.223
2021-11-04,1766.245
2021-11-05,1778.964
2021-11-08,1786.377
2021-11-09,1783.819
2021-11-10,1773.369
2021-11-11,1768.598
2021-11-12,1771.911
2021-11-15,1776.862
2021-11-16,1771.555
2021-11-17,1765.038
2021-11-18,1766.445
2021-11-19,1753.821
2021-11-22,1740.741
2021-11-23,1729.078
2021-11-24,1718.481
2021-11-25,1730.305
2021-11-26,1668.538
2021-11-29,1669.5
2021-11-30,1656.2
2021-12-01,1702.665
2021-12-02,1678.962
2021-12-03,1665.748
2021-12-06,1687.327
2021-12-07,1729.194
2021-12-08,1730.265
2021-12-09,1721.571
2021-12-10,1720.068
2021-12-13,1703.658
2021-12-14,1691.923
2021-12-15,1695.454
2021-12-16,1720.638
2021-12-17,1699.644
2021-12-20,1688.384
2021-12-21,1707.21
2021-12-22,1738.055
2021-12-23,1748.571
2021-12-24,1747.999
2021-12-27,1758.421
2021-12-28,1764.575
2021-12-29,1769.365
2021-12-30,1769.714
2021-12-31,1771.789
2022-01-03,1775.449
2022-01-04,1799.344
2022-01-05,1815.862
2022-01-06,1779.924
2022-01-07,1781.191
2022-01-10,1751.938
2022-01-11,1771.575
2022-01-12,1795.304
2022-01-13,1794.007
2022-01-14,1774.665
2022-01-17,1783.453
2022-01-18,1758.026
2022-01-19,1767.136
2022-01-20,1772.521
2022-01-21,1742.78
2022-01-24,1668.668
2022-01-25,1674.432
2022-01-26,1708.333
2022-01-27,1696.279
2022-01-28,1686.501
2022-01-31,1702.189
2022-02-01,1731.828
2022-02-02,1742.951
2022-02-03,1734.766
2022-02-04,1724.82
2022-02-07,1738.726
2022-02-08,1739.542
2022-02-09,1766.939
2022-02-10,1768.273
2022-02-11,1736.928
2022-02-14,1685.024
2022-02-15,1722.66
2022-02-16,1720.539
2022-02-17,1716.183
2022-02-18,1705.714
2022-02-21,1671.652
2022-02-22,1672.0
2022-02-23,1666.817
2022-02-24,1576.53
2022-02-25,1649.604
2022-02-28,1628.174
2022-03-01,1553.774
2022-03-02,1565.749
2022-03-03,1535.779
2022-03-04,1442.24
2022-03-07,1417.105
2022-03-08,1412.619
2022-03-09,1534.378
