Date,FRANCE IMI IMI (Large+Mid+Small Cap)
2017-01-16,901.3
2017-01-17,905.304
2017-01-18,904.31
2017-01-19,896.873
2017-01-20,903.625
2017-01-23,905.488
2017-01-24,907.546
2017-01-25,914.58
2017-01-26,906.432
2017-01-27,905.387
2017-01-30,894.423
2017-01-31,897.654
2017-02-01,901.614
2017-02-02,906.091
2017-02-03,910.02
2017-02-06,897.141
2017-02-07,889.252
2017-02-08,892.699
2017-02-09,898.704
2017-02-10,896.236
2017-02-13,905.1
2017-02-14,903.016
2017-02-15,908.364
2017-02-16,912.889
2017-02-17,903.73
2017-02-20,902.694
2017-02-21,899.31
2017-02-22,901.057
2017-02-23,904.514
2017-02-24,894.05
2017-02-27,898.068
2017-02-28,901.792
2017-03-01,912.805
2017-03-02,910.555
2017-03-03,918.474
2017-03-06,918.061
2017-03-07,913.432
2017-03-08,912.917
2017-03-09,918.803
2017-03-10,927.789
2017-03-13,929.965
2017-03-14,924.008
2017-03-15,923.589
2017-03-16,938.384
2017-03-17,941.604
2017-03-20,940.446
2017-03-21,943.343
2017-03-22,940.861
2017-03-23,947.073
2017-03-24,947.957
2017-03-27,954.104
2017-03-28,958.689
2017-03-29,951.597
2017-03-30,954.721
2017-03-31,957.918
2017-04-03,948.172
2017-04-04,951.439
2017-04-05,950.339
2017-04-06,954.911
2017-04-07,954.298
2017-04-10,947.692
2017-04-11,948.772
2017-04-12,948.345
2017-04-13,943.876
2017-04-14,943.876
2017-04-17,947.296
2017-04-18,936.547
2017-04-19,941.231
2017-04-20,958.282
2017-04-21,948.41
2017-04-24,1004.177
2017-04-25,1013.846
2017-04-26,1010.717
2017-04-27,1007.443
2017-04-28,1009.815
2017-05-01,1012.411
2017-05-02,1018.436
2017-05-03,1018.49
2017-05-04,1035.598
2017-05-05,1051.423
2017-05-08,1038.881
2017-05-09,1037.427
2017-05-10,1036.129
2017-05-11,1031.851
2017-05-12,1042.353
2017-05-15,1050.923
2017-05-16,1062.15
2017-05-17,1051.731
2017-05-18,1042.804
2017-05-19,1057.484
2017-05-22,1061.62
2017-05-23,1063.812
2017-05-24,1060.176
2017-05-25,1063.326
2017-05-26,1061.108
2017-05-29,1060.058
2017-05-30,1057.975
2017-05-31,1061.75
2017-06-01,1067.81
2017-06-02,1078.035
2017-06-05,1069.953
2017-06-06,1063.723
2017-06-07,1063.481
2017-06-08,1058.809
2017-06-09,1061.649
2017-06-12,1050.858
2017-06-13,1056.302
2017-06-14,1060.959
2017-06-15,1043.668
2017-06-16,1057.533
2017-06-19,1063.884
2017-06-20,1056.744
2017-06-21,1055.582
2017-06-22,1058.308
2017-06-23,1059.585
2017-06-26,1065.399
2017-06-27,1065.166
2017-06-28,1070.699
2017-06-29,1057.084
2017-06-30,1049.284
2017-07-03,1058.571
2017-07-04,1052.905
2017-07-05,1052.636
2017-07-06,1053.298
2017-07-07,1050.925
2017-07-10,1054.684
2017-07-11,1052.793
2017-07-12,1068.66
2017-07-13,1070.694
2017-07-14,1075.8
2017-07-17,1076.864
2017-07-18,1076.976
2017-07-19,1079.183
2017-07-20,1086.922
2017-07-21,1073.439
2017-07-24,1072.785
2017-07-25,1081.313
2017-07-26,1084.642
2017-07-27,1086.486
2017-07-28,1082.314
2017-07-31,1078.96
2017-08-01,1087.887
2017-08-02,1088.256
2017-08-03,1095.435
2017-08-04,1097.436
2017-08-07,1102.484
2017-08-08,1099.649
2017-08-09,1086.036
2017-08-10,1080.451
2017-08-11,1072.842
2017-08-14,1085.212
2017-08-15,1083.223
2017-08-16,1089.726
2017-08-17,1088.28
2017-08-18,1081.973
2017-08-21,1082.838
2017-08-22,1086.658
2017-08-23,1087.897
2017-08-24,1086.407
2017-08-25,1090.51
2017-08-28,1093.005
2017-08-29,1089.102
2017-08-30,1085.391
2017-08-31,1089.955
2017-09-01,1096.399
2017-09-04,1095.958
2017-09-05,1094.43
2017-09-06,1098.661
2017-09-07,1108.576
2017-09-08,1110.663
2017-09-11,1120.464
2017-09-12,1124.26
2017-09-13,1121.782
2017-09-14,1119.293
2017-09-15,1124.353
2017-09-18,1127.309
2017-09-19,1131.609
2017-09-20,1133.329
2017-09-21,1131.112
2017-09-22,1139.055
2017-09-25,1128.606
2017-09-26,1118.883
2017-09-27,1118.344
2017-09-28,1126.484
2017-09-29,1137.382
2017-10-02,1133.821
2017-10-03,1139.241
2017-10-04,1139.278
2017-10-05,1137.474
2017-10-06,1135.475
2017-10-09,1136.777
2017-10-10,1144.112
2017-10-11,1147.297
2017-10-12,1147.744
2017-10-13,1144.458
2017-10-16,1142.812
2017-10-17,1138.424
2017-10-18,1146.023
2017-10-19,1148.374
2017-10-20,1143.411
2017-10-23,1141.341
2017-10-24,1143.516
2017-10-25,1144.49
2017-10-26,1148.985
2017-10-27,1143.974
2017-10-30,1148.842
2017-10-31,1152.773
2017-11-01,1151.696
2017-11-02,1155.997
2017-11-03,1152.246
2017-11-06,1146.975
2017-11-07,1140.405
2017-11-08,1140.046
2017-11-09,1130.638
2017-11-10,1129.238
2017-11-13,1120.336
2017-11-14,1125.432
2017-11-15,1126.389
2017-11-16,1131.726
2017-11-17,1128.084
2017-11-20,1129.298
2017-11-21,1132.413
2017-11-22,1136.043
2017-11-23,1146.973
2017-11-24,1158.11
2017-11-27,1151.222
2017-11-28,1152.624
2017-11-29,1152.402
2017-11-30,1155.713
2017-12-01,1138.651
2017-12-04,1151.235
2017-12-05,1147.307
2017-12-06,1142.896
2017-12-07,1145.824
2017-12-08,1145.286
2017-12-11,1147.093
2017-12-12,1147.772
2017-12-13,1144.943
2017-12-14,1138.772
2017-12-15,1135.471
2017-12-18,1155.393
2017-12-19,1149.153
2017-12-20,1149.84
2017-12-21,1153.248
2017-12-22,1146.855
2017-12-25,1146.855
2017-12-26,1149.859
2017-12-27,1153.674
2017-12-28,1152.804
2017-12-29,1154.449
2018-01-01,1154.449
2018-01-02,1154.448
2018-01-03,1161.111
2018-01-04,1182.472
2018-01-05,1190.399
2018-01-08,1188.244
2018-01-09,1191.18
2018-01-10,1191.571
2018-01-11,1193.513
2018-01-12,1208.984
2018-01-15,1220.511
2018-01-16,1218.709
2018-01-17,1216.543
2018-01-18,1216.174
2018-01-19,1222.011
2018-01-22,1227.747
2018-01-23,1230.752
2018-01-24,1230.334
2018-01-25,1238.286
2018-01-26,1241.479
2018-01-29,1232.023
2018-01-30,1227.727
2018-01-31,1235.349
2018-02-01,1232.024
2018-02-02,1208.916
2018-02-05,1188.878
2018-02-06,1154.378
2018-02-07,1171.368
2018-02-08,1144.921
2018-02-09,1129.34
2018-02-12,1144.697
2018-02-13,1145.904
2018-02-14,1163.719
2018-02-15,1182.853
2018-02-16,1193.187
2018-02-19,1183.054
2018-02-20,1184.777
2018-02-21,1185.792
2018-02-22,1185.566
2018-02-23,1184.777
2018-02-26,1189.481
2018-02-27,1183.711
2018-02-28,1174.92
2018-03-01,1160.792
2018-03-02,1148.121
2018-03-05,1155.4
2018-03-06,1165.131
2018-03-07,1169.873
2018-03-08,1177.637
2018-03-09,1181.194
2018-03-12,1182.487
2018-03-13,1182.621
2018-03-14,1176.958
2018-03-15,1180.133
2018-03-16,1178.231
2018-03-19,1171.697
2018-03-20,1171.42
2018-03-21,1168.406
2018-03-22,1157.044
2018-03-23,1146.947
2018-03-26,1148.909
2018-03-27,1156.384
2018-03-28,1155.485
2018-03-29,1157.258
2018-03-30,1157.258
2018-04-02,1158.293
2018-04-03,1151.054
2018-04-04,1149.866
2018-04-05,1171.171
2018-04-06,1171.72
2018-04-09,1178.135
2018-04-10,1190.804
2018-04-11,1187.518
2018-04-12,1187.165
2018-04-13,1190.029
2018-04-16,1194.287
2018-04-17,1201.915
2018-04-18,1210.577
2018-04-19,1212.093
2018-04-20,1207.374
2018-04-23,1205.232
2018-04-24,1205.654
2018-04-25,1194.462
2018-04-26,1198.321
2018-04-27,1204.68
2018-04-30,1210.105
2018-05-01,1200.841
2018-05-02,1201.776
2018-05-03,1197.799
2018-05-04,1199.108
2018-05-07,1201.264
2018-05-08,1195.392
2018-05-09,1197.621
2018-05-10,1202.994
2018-05-11,1211.357
2018-05-14,1213.534
2018-05-15,1202.371
2018-05-16,1196.271
2018-05-17,1208.067
2018-05-18,1204.209
2018-05-21,1207.865
2018-05-22,1211.985
2018-05-23,1190.429
2018-05-24,1189.82
2018-05-25,1182.69
2018-05-28,1173.636
2018-05-29,1152.788
2018-05-30,1158.338
2018-05-31,1161.366
2018-06-01,1172.911
2018-06-04,1179.775
2018-06-05,1174.951
2018-06-06,1185.7
2018-06-07,1186.244
2018-06-08,1180.353
2018-06-11,1190.325
2018-06-12,1185.344
2018-06-13,1185.894
2018-06-14,1188.099
2018-06-15,1180.297
2018-06-18,1169.435
2018-06-19,1152.389
2018-06-20,1150.357
2018-06-21,1142.932
2018-06-22,1158.126
2018-06-25,1143.068
2018-06-26,1140.727
2018-06-27,1142.252
2018-06-28,1130.093
2018-06-29,1148.751
2018-07-02,1131.965
2018-07-03,1144.325
2018-07-04,1144.072
2018-07-05,1159.028
2018-07-06,1167.312
2018-07-09,1172.552
2018-07-10,1176.253
2018-07-11,1161.007
2018-07-12,1168.954
2018-07-13,1170.921
2018-07-16,1171.606
2018-07-17,1170.737
2018-07-18,1171.644
2018-07-19,1162.436
2018-07-20,1167.978
2018-07-23,1163.132
2018-07-24,1173.989
2018-07-25,1169.714
2018-07-26,1178.224
2018-07-27,1183.554
2018-07-30,1185.174
2018-07-31,1187.262
2018-08-01,1181.565
2018-08-02,1169.258
2018-08-03,1171.536
2018-08-06,1167.798
2018-08-07,1179.533
2018-08-08,1177.624
2018-08-09,1175.473
2018-08-10,1144.68
2018-08-13,1141.946
2018-08-14,1135.594
2018-08-15,1111.144
2018-08-16,1127.462
2018-08-17,1128.933
2018-08-20,1139.364
2018-08-21,1153.383
2018-08-22,1163.964
2018-08-23,1161.776
2018-08-24,1169.291
2018-08-27,1183.419
2018-08-28,1189.092
2018-08-29,1189.969
2018-08-30,1181.203
2018-08-31,1165.146
2018-09-03,1164.463
2018-09-04,1144.04
2018-09-05,1133.986
2018-09-06,1131.572
2018-09-07,1129.066
2018-09-10,1135.075
2018-09-11,1135.905
2018-09-12,1149.38
2018-09-13,1152.866
2018-09-14,1157.146
2018-09-17,1158.877
2018-09-18,1163.523
2018-09-19,1164.884
2018-09-20,1183.532
2018-09-21,1192.847
2018-09-24,1192.01
2018-09-25,1192.687
2018-09-26,1195.103
2018-09-27,1192.837
2018-09-28,1177.219
2018-10-01,1177.059
2018-10-02,1165.725
2018-10-03,1169.156
2018-10-04,1150.412
2018-10-05,1138.867
2018-10-08,1122.611
2018-10-09,1124.432
2018-10-10,1105.863
2018-10-11,1088.396
2018-10-12,1087.212
2018-10-15,1088.207
2018-10-16,1106.185
2018-10-17,1096.848
2018-10-18,1087.839
2018-10-19,1081.119
2018-10-22,1071.583
2018-10-23,1051.48
2018-10-24,1043.562
2018-10-25,1058.138
2018-10-26,1044.603
2018-10-29,1051.675
2018-10-30,1047.176
2018-10-31,1066.117
2018-11-01,1072.03
2018-11-02,1074.582
2018-11-05,1074.683
2018-11-06,1072.007
2018-11-07,1090.696
2018-11-08,1085.352
2018-11-09,1072.501
2018-11-12,1052.182
2018-11-13,1063.107
2018-11-14,1059.5
2018-11-15,1051.365
2018-11-16,1056.134
2018-11-19,1052.207
2018-11-20,1034.335
2018-11-21,1043.46
2018-11-22,1036.77
2018-11-23,1033.717
2018-11-26,1043.687
2018-11-27,1037.475
2018-11-28,1036.717
2018-11-29,1052.109
2018-11-30,1044.773
2018-12-03,1056.567
2018-12-04,1047.715
2018-12-05,1032.859
2018-12-06,1001.824
2018-12-07,1009.81
2018-12-10,992.405
2018-12-11,1001.108
2018-12-12,1026.378
2018-12-13,1022.265
2018-12-14,1008.582
2018-12-17,1000.271
2018-12-18,994.251
2018-12-19,1003.618
2018-12-20,984.478
2018-12-21,983.842
2018-12-24,971.166
2018-12-25,971.166
2018-12-26,970.656
2018-12-27,963.829
2018-12-28,983.723
2018-12-31,995.04
2019-01-01,995.04
2019-01-02,979.956
2019-01-03,967.169
2019-01-04,994.476
2019-01-07,996.683
2019-01-08,1007.506
2019-01-09,1022.483
2019-01-10,1022.923
2019-01-11,1014.604
2019-01-14,1008.061
2019-01-15,1009.412
2019-01-16,1012.154
2019-01-17,1008.0
2019-01-18,1024.031
2019-01-21,1022.538
2019-01-22,1017.96
2019-01-23,1017.825
2019-01-24,1021.502
2019-01-25,1036.478
2019-01-28,1032.236
2019-01-29,1037.611
2019-01-30,1047.823
2019-01-31,1054.74
2019-02-01,1059.59
2019-02-04,1052.538
2019-02-05,1068.714
2019-02-06,1063.813
2019-02-07,1042.716
2019-02-08,1033.328
2019-02-11,1039.212
2019-02-12,1049.175
2019-02-13,1052.928
2019-02-14,1049.743
2019-02-15,1065.474
2019-02-18,1073.792
2019-02-19,1074.525
2019-02-20,1082.676
2019-02-21,1083.085
2019-02-22,1086.559
2019-02-25,1090.732
2019-02-26,1092.583
2019-02-27,1092.515
2019-02-28,1097.998
2019-03-01,1104.506
2019-03-04,1102.632
2019-03-05,1101.748
2019-03-06,1100.421
2019-03-07,1086.888
2019-03-08,1079.804
2019-03-11,1085.67
2019-03-12,1091.909
2019-03-13,1102.142
2019-03-14,1110.735
2019-03-15,1123.339
2019-03-18,1125.794
2019-03-19,1131.075
2019-03-20,1121.887
2019-03-21,1121.915
2019-03-22,1091.993
2019-03-25,1092.258
2019-03-26,1097.947
2019-03-27,1094.067
2019-03-28,1091.117
2019-03-29,1101.741
2019-04-01,1113.223
2019-04-02,1114.546
2019-04-03,1128.877
2019-04-04,1125.793
2019-04-05,1128.809
2019-04-08,1130.968
2019-04-09,1124.35
2019-04-10,1125.141
2019-04-11,1135.119
2019-04-12,1143.513
2019-04-15,1145.473
2019-04-16,1149.157
2019-04-17,1155.092
2019-04-18,1152.458
2019-04-19,1152.458
2019-04-22,1153.636
2019-04-23,1151.527
2019-04-24,1149.387
2019-04-25,1139.038
2019-04-26,1145.249
2019-04-29,1148.359
2019-04-30,1153.714
2019-05-01,1157.163
2019-05-02,1144.511
2019-05-03,1146.042
2019-05-06,1133.292
2019-05-07,1116.943
2019-05-08,1122.508
2019-05-09,1105.289
2019-05-10,1109.634
2019-05-13,1095.001
2019-05-14,1108.78
2019-05-15,1114.913
2019-05-16,1126.61
2019-05-17,1122.132
2019-05-20,1106.475
2019-05-21,1115.089
2019-05-22,1111.411
2019-05-23,1090.562
2019-05-24,1103.596
2019-05-27,1107.644
2019-05-28,1101.885
2019-05-29,1082.517
2019-05-30,1087.268
2019-05-31,1081.31
2019-06-03,1092.814
2019-06-04,1101.549
2019-06-05,1110.975
2019-06-06,1108.963
2019-06-07,1132.348
2019-06-10,1134.32
2019-06-11,1140.388
2019-06-12,1134.521
2019-06-13,1129.83
2019-06-14,1122.389
2019-06-17,1126.711
2019-06-18,1147.134
2019-06-19,1152.128
2019-06-20,1162.248
2019-06-21,1161.945
2019-06-24,1167.492
2019-06-25,1166.162
2019-06-26,1162.778
2019-06-27,1161.56
2019-06-28,1173.369
2019-07-01,1173.045
2019-07-02,1171.926
2019-07-03,1180.074
2019-07-04,1181.054
2019-07-05,1168.423
2019-07-08,1166.469
2019-07-09,1161.407
2019-07-10,1165.009
2019-07-11,1162.014
2019-07-12,1166.874
2019-07-15,1169.619
2019-07-16,1172.633
2019-07-17,1164.479
2019-07-18,1159.153
2019-07-19,1161.156
2019-07-22,1163.767
2019-07-23,1166.86
2019-07-24,1164.676
2019-07-25,1160.483
2019-07-26,1164.785
2019-07-29,1163.055
2019-07-30,1145.738
2019-07-31,1146.496
2019-08-01,1146.997
2019-08-02,1112.985
2019-08-05,1095.686
2019-08-06,1094.793
2019-08-07,1104.51
2019-08-08,1127.624
2019-08-09,1115.138
2019-08-12,1113.097
2019-08-13,1119.55
2019-08-14,1092.849
2019-08-15,1084.721
2019-08-16,1098.556
2019-08-19,1113.065
2019-08-20,1106.073
2019-08-21,1126.141
2019-08-22,1114.797
2019-08-23,1105.454
2019-08-26,1110.096
2019-08-27,1115.931
2019-08-28,1108.863
2019-08-29,1124.058
2019-08-30,1126.186
2019-09-02,1124.08
2019-09-03,1117.404
2019-09-04,1137.47
2019-09-05,1150.896
2019-09-06,1152.889
2019-09-09,1150.269
2019-09-10,1148.506
2019-09-11,1150.038
2019-09-12,1159.097
2019-09-13,1167.428
2019-09-16,1147.407
2019-09-17,1156.1
2019-09-18,1158.121
2019-09-19,1165.76
2019-09-20,1166.188
2019-09-23,1151.849
2019-09-24,1152.235
2019-09-25,1139.352
2019-09-26,1144.862
2019-09-27,1150.629
2019-09-30,1152.62
2019-10-01,1139.064
2019-10-02,1107.351
2019-10-03,1114.14
2019-10-04,1123.836
2019-10-07,1131.807
2019-10-08,1114.501
2019-10-09,1125.195
2019-10-10,1142.343
2019-10-11,1164.478
2019-10-14,1159.384
2019-10-15,1172.677
2019-10-16,1172.456
2019-10-17,1175.448
2019-10-18,1171.197
2019-10-21,1174.396
2019-10-22,1174.164
2019-10-23,1171.985
2019-10-24,1177.534
2019-10-25,1183.514
2019-10-28,1186.25
2019-10-29,1191.26
2019-10-30,1196.266
2019-10-31,1193.227
2019-11-01,1201.235
2019-11-04,1211.745
2019-11-05,1207.422
2019-11-06,1210.865
2019-11-07,1212.873
2019-11-08,1209.784
2019-11-11,1211.953
2019-11-12,1214.092
2019-11-13,1210.447
2019-11-14,1208.286
2019-11-15,1221.739
2019-11-18,1223.565
2019-11-19,1218.809
2019-11-20,1214.532
2019-11-21,1212.621
2019-11-22,1210.595
2019-11-25,1215.187
2019-11-26,1217.675
2019-11-27,1215.759
2019-11-28,1213.301
2019-11-29,1213.278
2019-12-02,1195.761
2019-12-03,1185.306
2019-12-04,1200.118
2019-12-05,1201.797
2019-12-06,1210.56
2019-12-09,1206.335
2019-12-10,1210.189
2019-12-11,1212.008
2019-12-12,1219.638
2019-12-13,1228.641
2019-12-16,1243.547
2019-12-17,1241.211
2019-12-18,1236.013
2019-12-19,1237.411
2019-12-20,1243.305
2019-12-23,1245.417
2019-12-24,1246.276
2019-12-25,1246.276
2019-12-26,1247.231
2019-12-27,1256.045
2019-12-30,1250.132
2019-12-31,1251.117
2020-01-01,1251.117
2020-01-02,1261.862
2020-01-03,1257.378
2020-01-06,1254.301
2020-01-07,1249.498
2020-01-08,1251.024
2020-01-09,1251.625
2020-01-10,1251.509
2020-01-13,1253.76
2020-01-14,1253.756
2020-01-15,1256.7
2020-01-16,1257.234
2020-01-17,1263.611
2020-01-20,1259.235
2020-01-21,1254.428
2020-01-22,1245.794
2020-01-23,1234.522
2020-01-24,1241.922
2020-01-27,1210.29
2020-01-28,1221.414
2020-01-29,1226.757
2020-01-30,1215.066
2020-01-31,1207.943
2020-02-03,1211.86
2020-02-04,1228.891
2020-02-05,1235.651
2020-02-06,1242.716
2020-02-07,1239.215
2020-02-10,1232.699
2020-02-11,1239.964
2020-02-12,1246.869
2020-02-13,1240.141
2020-02-14,1236.553
2020-02-17,1238.505
2020-02-18,1232.974
2020-02-19,1239.46
2020-02-20,1230.752
2020-02-21,1230.225
2020-02-24,1184.694
2020-02-25,1163.199
2020-02-26,1164.794
2020-02-27,1139.562
2020-02-28,1101.234
2020-03-02,1119.274
2020-03-03,1136.658
2020-03-04,1147.821
2020-03-05,1130.319
2020-03-06,1095.81
2020-03-09,1016.687
2020-03-10,994.777
2020-03-11,981.078
2020-03-12,845.534
2020-03-13,857.748
2020-03-16,808.912
2020-03-17,815.225
2020-03-18,760.534
2020-03-19,772.659
2020-03-20,812.778
2020-03-23,789.273
2020-03-24,858.301
2020-03-25,895.87
2020-03-26,935.647
2020-03-27,899.468
2020-03-30,900.492
2020-03-31,900.832
2020-04-01,860.029
2020-04-02,858.62
2020-04-03,839.718
2020-04-06,877.988
2020-04-07,905.672
2020-04-08,905.878
2020-04-09,927.209
2020-04-10,927.209
2020-04-13,923.988
2020-04-14,931.645
2020-04-15,890.66
2020-04-16,884.098
2020-04-17,918.284
2020-04-20,922.675
2020-04-21,888.413
2020-04-22,896.306
2020-04-23,905.807
2020-04-24,893.59
2020-04-27,918.529
2020-04-28,930.712
2020-04-29,953.7
2020-04-30,943.266
2020-05-01,948.046
2020-05-04,903.153
2020-05-05,919.663
2020-05-06,906.881
2020-05-07,918.297
2020-05-08,937.952
2020-05-11,922.219
2020-05-12,923.19
2020-05-13,895.334
2020-05-14,877.625
2020-05-15,881.144
2020-05-18,928.9
2020-05-19,924.103
2020-05-20,936.024
2020-05-21,921.663
2020-05-22,918.648
2020-05-25,940.083
2020-05-26,962.169
2020-05-27,975.431
2020-05-28,998.914
2020-05-29,989.845
2020-06-01,1005.968
2020-06-02,1031.121
2020-06-03,1067.513
2020-06-04,1078.523
2020-06-05,1111.673
2020-06-08,1105.775
2020-06-09,1093.494
2020-06-10,1083.532
2020-06-11,1035.91
2020-06-12,1028.981
2020-06-15,1027.712
2020-06-16,1052.524
2020-06-17,1059.153
2020-06-18,1051.892
2020-06-19,1050.962
2020-06-22,1050.245
2020-06-23,1072.8
2020-06-24,1036.449
2020-06-25,1041.434
2020-06-26,1038.519
2020-06-29,1050.797
2020-06-30,1048.64
2020-07-01,1050.258
2020-07-02,1072.529
2020-07-03,1066.395
2020-07-06,1089.602
2020-07-07,1079.824
2020-07-08,1071.111
2020-07-09,1054.534
2020-07-10,1067.754
2020-07-13,1090.183
2020-07-14,1083.152
2020-07-15,1106.283
2020-07-16,1104.003
2020-07-17,1098.894
2020-07-20,1106.438
2020-07-21,1113.569
2020-07-22,1111.006
2020-07-23,1111.087
2020-07-24,1096.619
2020-07-27,1106.858
2020-07-28,1100.324
2020-07-29,1111.142
2020-07-30,1089.618
2020-07-31,1078.776
2020-08-03,1090.76
2020-08-04,1094.48
2020-08-05,1116.869
2020-08-06,1104.113
2020-08-07,1100.469
2020-08-10,1103.159
2020-08-11,1128.599
2020-08-12,1142.01
2020-08-13,1139.539
2020-08-14,1120.933
2020-08-17,1126.823
2020-08-18,1123.937
2020-08-19,1130.454
2020-08-20,1110.619
2020-08-21,1102.266
2020-08-24,1129.372
2020-08-25,1130.31
2020-08-26,1139.119
2020-08-27,1127.934
2020-08-28,1135.887
2020-08-31,1130.297
2020-09-01,1127.902
2020-09-02,1136.947
2020-09-03,1130.457
2020-09-04,1116.75
2020-09-07,1139.971
2020-09-08,1118.258
2020-09-09,1135.801
2020-09-10,1138.135
2020-09-11,1136.016
2020-09-14,1144.852
2020-09-15,1145.82
2020-09-16,1145.814
2020-09-17,1135.977
2020-09-18,1127.237
2020-09-21,1074.734
2020-09-22,1067.81
2020-09-23,1070.445
2020-09-24,1058.137
2020-09-25,1051.655
2020-09-28,1079.654
2020-09-29,1084.193
2020-09-30,1080.085
2020-10-01,1084.799
2020-10-02,1082.739
2020-10-05,1102.097
2020-10-06,1108.425
2020-10-07,1102.872
2020-10-08,1108.648
2020-10-09,1121.626
2020-10-12,1128.462
2020-10-13,1114.228
2020-10-14,1114.527
2020-10-15,1085.927
2020-10-16,1107.61
2020-10-19,1115.328
2020-10-20,1118.417
2020-10-21,1105.341
2020-10-22,1100.736
2020-10-23,1114.09
2020-10-26,1090.822
2020-10-27,1073.458
2020-10-28,1029.699
2020-10-29,1021.736
2020-10-30,1025.618
2020-11-02,1045.447
2020-11-03,1078.797
2020-11-04,1102.054
2020-11-05,1126.894
2020-11-06,1125.94
2020-11-09,1203.56
2020-11-10,1222.707
2020-11-11,1221.256
2020-11-12,1210.41
2020-11-13,1216.071
2020-11-16,1239.614
2020-11-17,1245.688
2020-11-18,1251.404
2020-11-19,1239.446
2020-11-20,1244.807
2020-11-23,1240.817
2020-11-24,1261.565
2020-11-25,1266.703
2020-11-26,1265.686
2020-11-27,1278.483
2020-11-30,1262.135
2020-12-01,1284.295
2020-12-02,1288.148
2020-12-03,1295.047
2020-12-04,1301.674
2020-12-07,1293.397
2020-12-08,1288.706
2020-12-09,1281.822
2020-12-10,1286.43
2020-12-11,1274.983
2020-12-14,1281.617
2020-12-15,1285.345
2020-12-16,1293.522
2020-12-17,1301.124
2020-12-18,1295.186
2020-12-21,1262.322
2020-12-22,1274.484
2020-12-23,1290.887
2020-12-24,1289.605
2020-12-25,1289.605
2020-12-28,1306.729
2020-12-29,1315.185
2020-12-30,1318.373
2020-12-31,1300.617
2021-01-01,1300.617
2021-01-04,1314.548
2021-01-05,1310.002
2021-01-06,1325.305
2021-01-07,1331.924
2021-01-08,1340.28
2021-01-11,1318.464
2021-01-12,1317.2
2021-01-13,1320.006
2021-01-14,1323.36
2021-01-15,1304.072
2021-01-18,1302.616
2021-01-19,1304.5
2021-01-20,1308.964
2021-01-21,1306.265
2021-01-22,1300.61
2021-01-25,1274.054
2021-01-26,1289.729
2021-01-27,1268.467
2021-01-28,1282.376
2021-01-29,1261.499
2021-02-01,1269.273
2021-02-02,1286.852
2021-02-03,1285.395
2021-02-04,1291.84
2021-02-05,1308.081
2021-02-08,1315.443
2021-02-09,1322.121
2021-02-10,1321.022
2021-02-11,1321.966
2021-02-12,1326.75
2021-02-15,1345.975
2021-02-16,1344.089
2021-02-17,1329.721
2021-02-18,1324.824
2021-02-19,1339.529
2021-02-22,1338.668
2021-02-23,1343.515
2021-02-24,1343.152
2021-02-25,1351.766
2021-02-26,1323.554
2021-03-01,1334.724
2021-03-02,1339.01
2021-03-03,1344.182
2021-03-04,1341.11
2021-03-05,1314.977
2021-03-08,1334.824
2021-03-09,1342.973
2021-03-10,1357.096
2021-03-11,1374.099
2021-03-12,1374.126
2021-03-15,1369.111
2021-03-16,1372.029
2021-03-17,1372.692
2021-03-18,1375.826
2021-03-19,1360.898
2021-03-22,1357.864
2021-03-23,1346.807
2021-03-24,1342.315
2021-03-25,1337.418
2021-03-26,1347.196
2021-03-29,1348.511
2021-03-30,1358.51
2021-03-31,1357.372
2021-04-01,1368.209
2021-04-02,1368.209
2021-04-05,1372.63
2021-04-06,1384.383
2021-04-07,1392.053
2021-04-08,1400.084
2021-04-09,1398.963
2021-04-12,1398.716
2021-04-13,1406.67
2021-04-14,1416.368
2021-04-15,1421.96
2021-04-16,1434.471
2021-04-19,1441.988
2021-04-20,1418.739
2021-04-21,1424.506
2021-04-22,1436.589
2021-04-23,1437.476
2021-04-26,1446.85
2021-04-27,1447.244
2021-04-28,1455.009
2021-04-29,1456.833
2021-04-30,1440.433
2021-05-03,1453.345
2021-05-04,1435.529
2021-05-05,1451.939
2021-05-06,1461.86
2021-05-07,1481.607
2021-05-10,1485.682
2021-05-11,1459.974
2021-05-12,1450.643
2021-05-13,1451.376
2021-05-14,1480.43
2021-05-17,1477.767
2021-05-18,1484.695
2021-05-19,1463.698
2021-05-20,1480.718
2021-05-21,1485.986
2021-05-24,1495.983
2021-05-25,1495.498
2021-05-26,1493.259
2021-05-27,1499.821
2021-05-28,1508.836
2021-05-31,1506.297
2021-06-01,1518.439
2021-06-02,1519.765
2021-06-03,1507.298
2021-06-04,1512.419
2021-06-07,1521.947
2021-06-08,1523.953
2021-06-09,1527.74
2021-06-10,1522.579
2021-06-11,1528.001
2021-06-14,1534.341
2021-06-15,1539.233
2021-06-16,1540.921
2021-06-17,1520.128
2021-06-18,1488.526
2021-06-21,1501.055
2021-06-22,1501.961
2021-06-23,1495.12
2021-06-24,1511.27
2021-06-25,1513.411
2021-06-28,1495.68
2021-06-29,1495.201
2021-06-30,1477.11
2021-07-01,1489.171
2021-07-02,1486.817
2021-07-05,1492.127
2021-07-06,1476.481
2021-07-07,1477.755
2021-07-08,1456.603
2021-07-09,1485.32
2021-07-12,1492.25
2021-07-13,1486.429
2021-07-14,1484.866
2021-07-15,1470.199
2021-07-16,1463.63
2021-07-19,1427.287
