Date,NORWAY SMID CAP SMID (Small+Mid Cap)
2017-11-30,912.437
2017-12-01,913.459
2017-12-04,910.152
2017-12-05,899.623
2017-12-06,897.186
2017-12-07,888.356
2017-12-08,890.993
2017-12-11,893.374
2017-12-12,900.766
2017-12-13,900.864
2017-12-14,906.458
2017-12-15,895.993
2017-12-18,910.938
2017-12-19,908.691
2017-12-20,904.686
2017-12-21,914.784
2017-12-22,920.025
2017-12-25,920.025
2017-12-26,920.544
2017-12-27,935.911
2017-12-28,946.403
2017-12-29,952.156
2018-01-01,952.156
2018-01-02,956.357
2018-01-03,959.03
2018-01-04,968.06
2018-01-05,981.618
2018-01-08,978.646
2018-01-09,979.041
2018-01-10,984.804
2018-01-11,986.035
2018-01-12,994.619
2018-01-15,1002.412
2018-01-16,1003.192
2018-01-17,995.745
2018-01-18,994.348
2018-01-19,996.844
2018-01-22,1001.451
2018-01-23,1005.396
2018-01-24,1008.174
2018-01-25,1014.535
2018-01-26,1004.548
2018-01-29,990.395
2018-01-30,980.444
2018-01-31,988.047
2018-02-01,998.65
2018-02-02,983.918
2018-02-05,969.921
2018-02-06,939.583
2018-02-07,949.616
2018-02-08,945.697
2018-02-09,932.082
2018-02-12,946.469
2018-02-13,949.109
2018-02-14,951.962
2018-02-15,966.897
2018-02-16,984.167
2018-02-19,976.846
2018-02-20,973.839
2018-02-21,974.391
2018-02-22,974.24
2018-02-23,990.527
2018-02-26,986.409
2018-02-27,980.699
2018-02-28,979.235
2018-03-01,965.726
2018-03-02,956.492
2018-03-05,962.883
2018-03-06,988.07
2018-03-07,982.703
2018-03-08,981.858
2018-03-09,995.337
2018-03-12,997.744
2018-03-13,994.187
2018-03-14,982.568
2018-03-15,980.683
2018-03-16,973.315
2018-03-19,963.229
2018-03-20,970.689
2018-03-21,968.683
2018-03-22,956.337
2018-03-23,961.676
2018-03-26,966.903
2018-03-27,974.198
2018-03-28,952.51
2018-03-29,949.174
2018-03-30,949.174
2018-04-02,946.81
2018-04-03,960.288
2018-04-04,944.62
2018-04-05,963.258
2018-04-06,957.304
2018-04-09,966.729
2018-04-10,983.834
2018-04-11,995.725
2018-04-12,1003.153
2018-04-13,1014.175
2018-04-16,1013.37
2018-04-17,1019.717
2018-04-18,1038.918
2018-04-19,1039.055
2018-04-20,1022.646
2018-04-23,1017.802
2018-04-24,1016.997
2018-04-25,995.732
2018-04-26,1015.697
2018-04-27,1016.019
2018-04-30,1003.216
2018-05-01,992.971
2018-05-02,1000.213
2018-05-03,1000.218
2018-05-04,999.706
2018-05-07,1013.634
2018-05-08,1002.533
2018-05-09,1009.344
2018-05-10,1015.574
2018-05-11,1017.795
2018-05-14,1015.828
2018-05-15,1007.439
2018-05-16,1019.246
2018-05-17,1019.239
2018-05-18,1024.458
2018-05-21,1029.085
2018-05-22,1025.331
2018-05-23,1008.727
2018-05-24,1009.544
2018-05-25,992.628
2018-05-28,994.879
2018-05-29,985.764
2018-05-30,996.44
2018-05-31,1000.41
2018-06-01,1005.554
2018-06-04,1013.97
2018-06-05,1007.381
2018-06-06,1018.011
2018-06-07,1032.852
2018-06-08,1034.699
2018-06-11,1042.41
2018-06-12,1043.019
2018-06-13,1042.873
2018-06-14,1033.115
2018-06-15,1023.733
2018-06-18,1015.306
2018-06-19,1000.669
2018-06-20,1002.33
2018-06-21,999.266
2018-06-22,1012.265
2018-06-25,996.954
2018-06-26,996.177
2018-06-27,1005.207
2018-06-28,989.557
2018-06-29,999.578
2018-07-02,989.924
2018-07-03,998.165
2018-07-04,998.575
2018-07-05,1007.289
2018-07-06,1004.157
2018-07-09,1020.785
2018-07-10,1027.52
2018-07-11,1017.983
2018-07-12,1015.035
2018-07-13,990.433
2018-07-16,988.476
2018-07-17,994.86
2018-07-18,993.622
2018-07-19,988.016
2018-07-20,993.089
2018-07-23,996.062
2018-07-24,1005.155
2018-07-25,1005.733
2018-07-26,1008.703
2018-07-27,1016.572
2018-07-30,1022.885
2018-07-31,1025.289
2018-08-01,1020.454
2018-08-02,1012.981
2018-08-03,1006.011
2018-08-06,1008.38
2018-08-07,1027.592
2018-08-08,1031.39
2018-08-09,1029.177
2018-08-10,1005.117
2018-08-13,998.795
2018-08-14,998.543
2018-08-15,968.489
2018-08-16,980.447
2018-08-17,979.096
2018-08-20,991.948
2018-08-21,997.901
2018-08-22,1010.256
2018-08-23,1009.527
2018-08-24,1012.706
2018-08-27,1017.343
2018-08-28,1019.974
2018-08-29,1018.866
2018-08-30,1019.907
2018-08-31,1012.339
2018-09-03,1015.114
2018-09-04,1001.551
2018-09-05,999.715
2018-09-06,997.335
2018-09-07,984.201
2018-09-10,994.618
2018-09-11,998.485
2018-09-12,1019.436
2018-09-13,1018.744
2018-09-14,1019.505
2018-09-17,1032.392
2018-09-18,1044.936
2018-09-19,1044.056
2018-09-20,1051.158
2018-09-21,1056.824
2018-09-24,1063.718
2018-09-25,1080.748
2018-09-26,1077.057
2018-09-27,1071.809
2018-09-28,1070.416
2018-10-01,1076.606
2018-10-02,1084.452
2018-10-03,1072.671
2018-10-04,1051.553
2018-10-05,1042.236
2018-10-08,1033.792
2018-10-09,1035.899
2018-10-10,1030.941
2018-10-11,1004.024
2018-10-12,1018.02
2018-10-15,1018.979
2018-10-16,1036.125
2018-10-17,1026.907
2018-10-18,1003.454
2018-10-19,1013.585
2018-10-22,988.817
2018-10-23,958.158
2018-10-24,960.535
2018-10-25,971.613
2018-10-26,958.543
2018-10-29,970.443
2018-10-30,959.887
2018-10-31,986.389
2018-11-01,987.858
2018-11-02,996.5
2018-11-05,1000.526
2018-11-06,992.313
2018-11-07,999.762
2018-11-08,994.057
2018-11-09,982.615
2018-11-12,974.072
2018-11-13,962.87
2018-11-14,950.803
2018-11-15,943.195
2018-11-16,951.318
2018-11-19,937.929
2018-11-20,902.731
2018-11-21,918.813
2018-11-22,911.226
2018-11-23,897.162
2018-11-26,911.962
2018-11-27,914.68
2018-11-28,909.576
2018-11-29,931.711
2018-11-30,920.422
2018-12-03,940.806
2018-12-04,941.698
2018-12-05,925.771
2018-12-06,882.043
2018-12-07,904.295
2018-12-10,872.196
2018-12-11,882.407
2018-12-12,896.368
2018-12-13,889.23
2018-12-14,873.693
2018-12-17,860.762
2018-12-18,850.501
2018-12-19,864.244
2018-12-20,840.66
2018-12-21,839.116
2018-12-24,837.093
2018-12-25,837.093
2018-12-26,832.329
2018-12-27,809.486
2018-12-28,832.544
2018-12-31,839.722
2019-01-01,839.722
2019-01-02,838.539
2019-01-03,836.421
2019-01-04,871.227
2019-01-07,881.617
2019-01-08,890.044
2019-01-09,906.267
2019-01-10,910.694
2019-01-11,905.616
2019-01-14,898.27
2019-01-15,899.864
2019-01-16,900.324
2019-01-17,896.023
2019-01-18,914.581
2019-01-21,914.145
2019-01-22,902.215
2019-01-23,899.545
2019-01-24,896.421
2019-01-25,899.433
2019-01-28,889.764
2019-01-29,898.129
2019-01-30,904.717
2019-01-31,909.297
2019-02-01,910.292
2019-02-04,907.452
2019-02-05,920.041
2019-02-06,913.17
2019-02-07,902.661
2019-02-08,876.052
2019-02-11,871.735
2019-02-12,885.442
2019-02-13,905.165
2019-02-14,895.083
2019-02-15,908.933
2019-02-18,916.018
2019-02-19,913.597
2019-02-20,911.93
2019-02-21,919.15
2019-02-22,922.445
2019-02-25,929.854
2019-02-26,928.189
2019-02-27,931.094
2019-02-28,922.419
2019-03-01,923.993
2019-03-04,921.855
2019-03-05,921.599
2019-03-06,926.434
2019-03-07,907.906
2019-03-08,900.664
2019-03-11,910.474
2019-03-12,920.868
2019-03-13,934.516
2019-03-14,940.38
2019-03-15,940.057
2019-03-18,941.141
2019-03-19,950.431
2019-03-20,945.644
2019-03-21,955.917
2019-03-22,927.703
2019-03-25,922.843
2019-03-26,924.871
2019-03-27,913.527
2019-03-28,916.339
2019-03-29,918.086
2019-04-01,932.494
2019-04-02,935.771
2019-04-03,947.751
2019-04-04,943.66
2019-04-05,946.324
2019-04-08,955.775
2019-04-09,946.549
2019-04-10,954.307
2019-04-11,951.344
2019-04-12,954.99
2019-04-15,962.513
2019-04-16,965.146
2019-04-17,962.773
2019-04-18,959.188
2019-04-19,959.188
2019-04-22,960.446
2019-04-23,958.267
2019-04-24,956.201
2019-04-25,942.229
2019-04-26,935.451
2019-04-29,938.213
2019-04-30,937.699
2019-05-01,937.791
2019-05-02,917.178
2019-05-03,931.664
2019-05-06,916.613
2019-05-07,914.094
2019-05-08,913.231
2019-05-09,901.579
2019-05-10,919.364
2019-05-13,907.443
2019-05-14,909.939
2019-05-15,917.961
2019-05-16,933.793
2019-05-17,928.813
2019-05-20,929.463
2019-05-21,940.079
2019-05-22,939.14
2019-05-23,920.98
2019-05-24,934.899
2019-05-27,936.602
2019-05-28,935.552
2019-05-29,905.232
2019-05-30,905.831
2019-05-31,901.762
2019-06-03,917.381
2019-06-04,913.82
2019-06-05,915.215
2019-06-06,915.665
2019-06-07,930.106
2019-06-10,926.788
2019-06-11,935.319
2019-06-12,916.746
2019-06-13,908.648
2019-06-14,906.334
2019-06-17,901.88
2019-06-18,909.189
2019-06-19,911.231
2019-06-20,931.4
2019-06-21,936.128
2019-06-24,939.358
2019-06-25,930.242
2019-06-26,932.886
2019-06-27,935.324
2019-06-28,935.946
2019-07-01,944.981
2019-07-02,944.354
2019-07-03,949.303
2019-07-04,963.708
2019-07-05,949.263
2019-07-08,955.553
2019-07-09,943.49
2019-07-10,951.188
2019-07-11,952.303
2019-07-12,954.36
2019-07-15,953.747
2019-07-16,953.914
2019-07-17,947.047
2019-07-18,937.407
2019-07-19,941.493
2019-07-22,941.636
2019-07-23,941.255
2019-07-24,945.252
2019-07-25,936.289
2019-07-26,928.873
2019-07-29,927.907
2019-07-30,907.933
2019-07-31,908.861
2019-08-01,905.243
2019-08-02,887.664
2019-08-05,864.084
2019-08-06,871.753
2019-08-07,858.389
2019-08-08,875.789
2019-08-09,878.943
2019-08-12,872.25
2019-08-13,883.042
2019-08-14,855.447
2019-08-15,842.697
2019-08-16,856.799
2019-08-19,872.692
2019-08-20,870.022
2019-08-21,876.869
2019-08-22,873.845
2019-08-23,873.816
2019-08-26,862.777
2019-08-27,867.114
2019-08-28,861.735
2019-08-29,870.587
2019-08-30,877.999
2019-09-02,877.138
2019-09-03,868.07
2019-09-04,883.174
2019-09-05,899.525
2019-09-06,898.199
2019-09-09,899.777
2019-09-10,897.911
2019-09-11,910.366
2019-09-12,904.588
2019-09-13,910.337
2019-09-16,915.139
2019-09-17,910.005
2019-09-18,919.12
2019-09-19,911.722
2019-09-20,909.461
2019-09-23,900.741
2019-09-24,902.259
2019-09-25,886.484
2019-09-26,885.13
2019-09-27,887.941
2019-09-30,891.045
2019-10-01,884.476
2019-10-02,867.469
2019-10-03,858.779
2019-10-04,877.927
2019-10-07,892.32
2019-10-08,877.813
2019-10-09,875.386
2019-10-10,883.754
2019-10-11,894.186
2019-10-14,880.844
2019-10-15,886.767
2019-10-16,888.878
2019-10-17,899.78
2019-10-18,900.8
2019-10-21,912.567
2019-10-22,905.744
2019-10-23,900.285
2019-10-24,911.609
2019-10-25,903.637
2019-10-28,911.673
2019-10-29,908.987
2019-10-30,909.731
2019-10-31,900.964
2019-11-01,915.887
2019-11-04,919.244
2019-11-05,912.511
2019-11-06,919.384
2019-11-07,931.968
2019-11-08,927.458
2019-11-11,929.699
2019-11-12,925.221
2019-11-13,917.824
2019-11-14,917.285
2019-11-15,919.45
2019-11-18,915.402
2019-11-19,912.653
2019-11-20,910.613
2019-11-21,910.39
2019-11-22,915.254
2019-11-25,919.76
2019-11-26,922.57
2019-11-27,921.812
2019-11-28,918.524
2019-11-29,918.29
2019-12-02,913.21
2019-12-03,904.939
2019-12-04,920.955
2019-12-05,924.601
2019-12-06,932.717
2019-12-09,936.31
2019-12-10,931.247
2019-12-11,929.707
2019-12-12,941.597
2019-12-13,952.752
2019-12-16,962.524
2019-12-17,955.434
2019-12-18,956.607
2019-12-19,968.173
2019-12-20,975.531
2019-12-23,984.453
2019-12-24,987.908
2019-12-25,987.908
2019-12-26,991.951
2019-12-27,997.96
2019-12-30,999.518
2019-12-31,998.608
2020-01-01,998.608
2020-01-02,1009.57
2020-01-03,1004.821
2020-01-06,997.406
2020-01-07,991.723
2020-01-08,991.2
2020-01-09,987.02
2020-01-10,988.7
2020-01-13,991.898
2020-01-14,993.927
2020-01-15,995.075
2020-01-16,988.315
2020-01-17,992.726
2020-01-20,991.09
2020-01-21,984.242
2020-01-22,981.105
2020-01-23,960.196
2020-01-24,969.625
2020-01-27,939.327
2020-01-28,940.255
2020-01-29,939.587
2020-01-30,922.849
2020-01-31,924.057
2020-02-03,919.322
2020-02-04,930.119
2020-02-05,945.454
2020-02-06,946.147
2020-02-07,926.385
2020-02-10,922.796
2020-02-11,939.361
2020-02-12,945.203
2020-02-13,936.395
2020-02-14,942.36
2020-02-17,938.695
2020-02-18,933.707
2020-02-19,948.035
2020-02-20,955.574
2020-02-21,952.116
2020-02-24,907.046
2020-02-25,896.607
2020-02-26,885.042
2020-02-27,838.779
2020-02-28,822.542
2020-03-02,832.045
2020-03-03,870.445
2020-03-04,869.453
2020-03-05,845.524
2020-03-06,812.917
2020-03-09,744.668
2020-03-10,738.402
2020-03-11,705.911
2020-03-12,605.631
2020-03-13,636.962
2020-03-16,592.861
2020-03-17,585.62
2020-03-18,540.073
2020-03-19,555.375
2020-03-20,533.454
2020-03-23,528.222
2020-03-24,568.09
2020-03-25,581.416
2020-03-26,615.156
2020-03-27,588.575
2020-03-30,599.498
2020-03-31,618.053
2020-04-01,637.344
2020-04-02,627.885
2020-04-03,621.322
2020-04-06,645.535
2020-04-07,679.791
2020-04-08,667.409
2020-04-09,673.328
2020-04-10,673.328
2020-04-13,667.53
2020-04-14,685.921
2020-04-15,659.036
2020-04-16,654.601
2020-04-17,678.638
2020-04-20,668.675
2020-04-21,650.978
2020-04-22,641.474
2020-04-23,667.512
2020-04-24,650.276
2020-04-27,659.1
2020-04-28,680.747
2020-04-29,690.372
2020-04-30,700.277
2020-05-01,693.951
2020-05-04,675.519
2020-05-05,683.054
2020-05-06,678.567
2020-05-07,688.046
2020-05-08,705.759
2020-05-11,693.367
2020-05-12,703.281
2020-05-13,694.825
2020-05-14,669.882
2020-05-15,677.192
2020-05-18,702.142
2020-05-19,724.005
2020-05-20,734.392
2020-05-21,730.014
2020-05-22,716.854
2020-05-25,728.944
2020-05-26,754.378
2020-05-27,745.675
2020-05-28,759.009
2020-05-29,760.086
2020-06-01,767.376
2020-06-02,790.51
2020-06-03,809.773
2020-06-04,830.555
2020-06-05,843.837
2020-06-08,846.924
2020-06-09,837.13
2020-06-10,828.313
2020-06-11,795.166
2020-06-12,788.186
2020-06-15,775.9
2020-06-16,794.683
2020-06-17,801.337
2020-06-18,796.929
2020-06-19,791.299
2020-06-22,778.261
2020-06-23,798.333
2020-06-24,780.461
2020-06-25,767.706
2020-06-26,759.65
2020-06-29,769.482
2020-06-30,775.308
2020-07-01,788.488
2020-07-02,791.18
2020-07-03,793.05
2020-07-06,808.774
2020-07-07,802.362
2020-07-08,808.256
2020-07-09,797.118
2020-07-10,796.468
2020-07-13,815.323
2020-07-14,808.631
2020-07-15,836.788
2020-07-16,838.439
2020-07-17,845.428
2020-07-20,852.576
2020-07-21,873.271
2020-07-22,868.378
2020-07-23,857.342
2020-07-24,843.844
2020-07-27,859.347
2020-07-28,860.592
2020-07-29,869.239
2020-07-30,840.733
2020-07-31,856.759
2020-08-03,867.704
2020-08-04,872.494
2020-08-05,893.042
2020-08-06,890.665
2020-08-07,884.813
2020-08-10,886.105
2020-08-11,903.063
2020-08-12,916.427
2020-08-13,925.333
2020-08-14,917.398
2020-08-17,921.063
2020-08-18,919.354
2020-08-19,920.387
2020-08-20,900.936
2020-08-21,890.49
2020-08-24,910.792
2020-08-25,908.132
2020-08-26,913.511
2020-08-27,910.186
2020-08-28,917.2
2020-08-31,933.564
2020-09-01,926.12
2020-09-02,912.835
2020-09-03,900.017
2020-09-04,885.306
2020-09-07,901.57
2020-09-08,877.811
2020-09-09,896.092
2020-09-10,891.217
2020-09-11,892.806
2020-09-14,894.353
2020-09-15,897.419
2020-09-16,903.962
2020-09-17,894.392
2020-09-18,898.399
2020-09-21,841.451
2020-09-22,848.809
2020-09-23,843.84
2020-09-24,824.025
2020-09-25,824.026
2020-09-28,846.858
2020-09-29,854.459
2020-09-30,870.006
2020-10-01,873.779
2020-10-02,874.336
2020-10-05,897.856
2020-10-06,899.04
2020-10-07,889.36
2020-10-08,900.502
2020-10-09,909.875
2020-10-12,917.5
2020-10-13,904.784
2020-10-14,905.9
2020-10-15,871.225
2020-10-16,884.934
2020-10-19,889.823
2020-10-20,887.778
2020-10-21,876.321
2020-10-22,867.809
2020-10-23,871.523
2020-10-26,846.01
2020-10-27,851.753
2020-10-28,807.497
2020-10-29,798.115
2020-10-30,805.339
2020-11-02,812.036
2020-11-03,838.651
2020-11-04,855.701
2020-11-05,874.872
2020-11-06,878.514
2020-11-09,925.54
2020-11-10,913.091
2020-11-11,922.404
2020-11-12,923.261
2020-11-13,920.427
2020-11-16,949.415
2020-11-17,945.156
2020-11-18,951.988
2020-11-19,940.266
2020-11-20,951.912
2020-11-23,951.813
2020-11-24,978.402
2020-11-25,987.618
2020-11-26,991.729
2020-11-27,1007.09
2020-11-30,993.067
2020-12-01,1000.644
2020-12-02,990.485
2020-12-03,998.665
2020-12-04,997.786
2020-12-07,1003.928
2020-12-08,997.839
2020-12-09,996.063
2020-12-10,1003.068
2020-12-11,994.687
2020-12-14,1002.672
2020-12-15,1006.711
2020-12-16,1018.209
2020-12-17,1038.669
2020-12-18,1046.585
2020-12-21,1017.05
2020-12-22,1023.04
2020-12-23,1049.782
2020-12-24,1052.123
2020-12-25,1052.123
2020-12-28,1062.639
2020-12-29,1072.514
2020-12-30,1088.424
2020-12-31,1085.309
2021-01-01,1085.309
2021-01-04,1084.112
2021-01-05,1082.179
2021-01-06,1099.718
2021-01-07,1118.2
2021-01-08,1139.43
2021-01-11,1103.518
2021-01-12,1107.544
2021-01-13,1105.221
2021-01-14,1108.137
2021-01-15,1088.51
2021-01-18,1089.014
2021-01-19,1111.178
2021-01-20,1111.632
2021-01-21,1128.146
2021-01-22,1110.268
2021-01-25,1087.248
2021-01-26,1083.951
2021-01-27,1053.625
2021-01-28,1062.326
2021-01-29,1073.506
2021-02-01,1077.74
2021-02-02,1086.803
2021-02-03,1100.451
2021-02-04,1100.89
2021-02-05,1114.822
2021-02-08,1126.8
2021-02-09,1119.907
2021-02-10,1128.302
2021-02-11,1133.846
2021-02-12,1130.616
2021-02-15,1141.696
2021-02-16,1143.753
2021-02-17,1120.102
2021-02-18,1106.308
2021-02-19,1134.46
2021-02-22,1134.34
2021-02-23,1130.397
2021-02-24,1140.45
2021-02-25,1157.911
2021-02-26,1109.34
2021-03-01,1143.048
2021-03-02,1158.987
2021-03-03,1154.299
2021-03-04,1150.653
2021-03-05,1143.029
2021-03-08,1162.039
2021-03-09,1177.698
2021-03-10,1179.435
2021-03-11,1184.815
2021-03-12,1174.727
2021-03-15,1172.892
2021-03-16,1174.617
2021-03-17,1161.249
2021-03-18,1173.056
2021-03-19,1156.207
2021-03-22,1172.504
2021-03-23,1153.51
2021-03-24,1149.224
2021-03-25,1125.138
2021-03-26,1157.619
2021-03-29,1165.224
2021-03-30,1167.315
2021-03-31,1175.42
2021-04-01,1176.143
2021-04-02,1176.143
2021-04-05,1179.468
2021-04-06,1196.19
2021-04-07,1197.8
2021-04-08,1192.558
2021-04-09,1190.837
2021-04-12,1183.481
2021-04-13,1195.179
2021-04-14,1208.716
2021-04-15,1214.591
2021-04-16,1236.472
2021-04-19,1233.397
2021-04-20,1219.887
2021-04-21,1205.516
2021-04-22,1221.556
2021-04-23,1231.316
2021-04-26,1251.54
2021-04-27,1249.13
2021-04-28,1264.712
2021-04-29,1261.923
2021-04-30,1234.588
2021-05-03,1249.587
2021-05-04,1231.872
2021-05-05,1230.447
2021-05-06,1226.676
2021-05-07,1259.333
2021-05-10,1250.72
2021-05-11,1224.953
2021-05-12,1205.836
2021-05-13,1199.168
2021-05-14,1217.274
2021-05-17,1212.545
2021-05-18,1231.048
2021-05-19,1198.777
2021-05-20,1221.779
2021-05-21,1232.628
2021-05-24,1238.676
2021-05-25,1239.527
2021-05-26,1233.54
2021-05-27,1243.961
2021-05-28,1259.972
2021-05-31,1261.355
2021-06-01,1276.498
2021-06-02,1275.322
2021-06-03,1261.525
2021-06-04,1285.373
2021-06-07,1286.828
2021-06-08,1291.208
2021-06-09,1284.669
2021-06-10,1279.531
2021-06-11,1273.409
2021-06-14,1287.542
2021-06-15,1275.135
2021-06-16,1273.312
2021-06-17,1245.322
2021-06-18,1207.222
2021-06-21,1227.643
2021-06-22,1236.366
2021-06-23,1251.519
2021-06-24,1245.478
2021-06-25,1258.52
2021-06-28,1244.501
2021-06-29,1241.095
2021-06-30,1223.45
2021-07-01,1235.471
2021-07-02,1241.759
2021-07-05,1253.606
2021-07-06,1241.376
2021-07-07,1235.632
2021-07-08,1201.926
2021-07-09,1230.932
2021-07-12,1243.459
2021-07-13,1239.856
2021-07-14,1250.326
2021-07-15,1235.67
2021-07-16,1217.548
2021-07-19,1175.009
2021-07-20,1178.267
2021-07-21,1209.159
2021-07-22,1223.761
2021-07-23,1214.897
2021-07-26,1224.946
2021-07-27,1212.957
2021-07-28,1216.001
2021-07-29,1233.192
2021-07-30,1219.839
2021-08-02,1230.235
2021-08-03,1224.543
2021-08-04,1231.712
2021-08-05,1232.219
2021-08-06,1214.288
2021-08-09,1205.404
2021-08-10,1219.117
2021-08-11,1224.456
2021-08-12,1229.451
2021-08-13,1236.857
2021-08-16,1219.54
2021-08-17,1210.635
2021-08-18,1211.159
2021-08-19,1179.909
2021-08-20,1181.583
2021-08-23,1214.177
2021-08-24,1228.074
2021-08-25,1236.257
2021-08-26,1238.629
2021-08-27,1254.991
2021-08-30,1262.067
2021-08-31,1239.159
2021-09-01,1248.963
2021-09-02,1274.907
2021-09-03,1257.302
2021-09-06,1268.742
2021-09-07,1253.945
2021-09-08,1242.362
2021-09-09,1249.244
2021-09-10,1248.779
2021-09-13,1241.328
2021-09-14,1237.167
2021-09-15,1240.713
2021-09-16,1234.475
2021-09-17,1223.467
2021-09-20,1184.26
2021-09-21,1194.172
2021-09-22,1223.006
2021-09-23,1256.646
2021-09-24,1242.706
2021-09-27,1242.706
2021-09-28,1211.395
2021-09-29,1204.726
2021-09-30,1210.031
2021-10-01,1222.184
2021-10-04,1230.163
2021-10-05,1242.458
2021-10-06,1212.074
2021-10-07,1234.58
2021-10-08,1236.487
2021-10-11,1240.092
2021-10-12,1245.984
2021-10-13,1262.257
2021-10-14,1290.666
2021-10-15,1295.324
2021-10-18,1295.227
2021-10-19,1313.829
2021-10-20,1325.6
2021-10-21,1324.06
2021-10-22,1330.62
2021-10-25,1321.827
2021-10-26,1326.491
2021-10-27,1315.056
2021-10-28,1332.18
2021-10-29,1302.723
2021-11-01,1326.357
2021-11-02,1301.034
2021-11-03,1306.262
2021-11-04,1309.353
2021-11-05,1312.211
2021-11-08,1323.606
2021-11-09,1311.927
2021-11-10,1307.388
2021-11-11,1305.972
2021-11-12,1302.632
2021-11-15,1295.469
2021-11-16,1286.164
2021-11-17,1278.554
2021-11-18,1257.521
2021-11-19,1264.042
2021-11-22,1256.954
2021-11-23,1237.909
2021-11-24,1218.443
2021-11-25,1223.118
2021-11-26,1174.22
2021-11-29,1190.526
2021-11-30,1176.611
2021-12-01,1191.923
2021-12-02,1167.738
2021-12-03,1151.31
2021-12-06,1150.455
2021-12-07,1194.328
2021-12-08,1212.068
2021-12-09,1187.919
2021-12-10,1198.258
2021-12-13,1169.653
2021-12-14,1143.926
2021-12-15,1141.265
2021-12-16,1177.846
2021-12-17,1165.354
2021-12-20,1146.527
2021-12-21,1175.531
2021-12-22,1191.424
2021-12-23,1214.211
2021-12-24,1214.321
2021-12-27,1224.076
2021-12-28,1229.867
2021-12-29,1229.673
2021-12-30,1232.24
2021-12-31,1230.591
2022-01-03,1236.434
2022-01-04,1239.938
2022-01-05,1249.093
2022-01-06,1209.437
2022-01-07,1219.18
2022-01-10,1187.995
2022-01-11,1210.007
2022-01-12,1249.017
2022-01-13,1250.562
2022-01-14,1230.896
2022-01-17,1236.809
2022-01-18,1215.408
2022-01-19,1212.139
2022-01-20,1211.634
2022-01-21,1168.801
2022-01-24,1100.34
2022-01-25,1109.226
2022-01-26,1155.0
2022-01-27,1151.967
2022-01-28,1135.157
2022-01-31,1153.111
2022-02-01,1179.137
2022-02-02,1201.455
2022-02-03,1188.443
2022-02-04,1183.769
2022-02-07,1195.406
2022-02-08,1174.14
2022-02-09,1195.508
2022-02-10,1197.42
2022-02-11,1193.187
2022-02-14,1160.818
2022-02-15,1166.542
2022-02-16,1173.378
2022-02-17,1161.174
2022-02-18,1143.794
2022-02-21,1133.304
2022-02-22,1143.217
2022-02-23,1149.857
2022-02-24,1106.478
2022-02-25,1165.188
2022-02-28,1191.754
2022-03-01,1193.163
2022-03-02,1185.823
2022-03-03,1174.226
2022-03-04,1135.521
2022-03-07,1107.226
2022-03-08,1111.683
2022-03-09,1144.228
2022-03-10,1146.337
2022-03-11,1156.056
2022-03-14,1147.991
2022-03-15,1128.757
2022-03-16,1179.174
2022-03-17,1205.766
2022-03-18,1214.719
2022-03-21,1242.186
2022-03-22,1246.485
2022-03-23,1249.698
2022-03-24,1246.982
2022-03-25,1252.532
2022-03-28,1239.668
2022-03-29,1243.875
2022-03-30,1274.451
2022-03-31,1229.926
2022-04-01,1241.759
2022-04-04,1247.912
2022-04-05,1250.69
2022-04-06,1228.61
2022-04-07,1223.084
2022-04-08,1248.415
2022-04-11,1236.209
2022-04-12,1242.123
2022-04-13,1242.751
2022-04-14,1244.005
2022-04-15,1244.005
2022-04-18,1239.122
2022-04-19,1246.946
2022-04-20,1249.299
2022-04-21,1250.08
2022-04-22,1216.603
2022-04-25,1152.559
2022-04-26,1141.263
2022-04-27,1126.973
2022-04-28,1126.473
2022-04-29,1145.585
2022-05-02,1100.29
2022-05-03,1121.296
2022-05-04,1116.995
2022-05-05,1100.437
2022-05-06,1079.726
2022-05-09,1027.838
2022-05-10,1024.937
2022-05-11,1033.139
2022-05-12,1000.793
2022-05-13,1034.292
2022-05-16,1038.986
2022-05-17,1053.922
2022-05-18,1059.895
2022-05-19,1058.414
2022-05-20,1064.373
2022-05-23,1087.524
2022-05-24,1086.427
2022-05-25,1091.682
2022-05-26,1097.519
2022-05-27,1120.259
2022-05-30,1132.112
2022-05-31,1139.438
2022-06-01,1122.753
2022-06-02,1128.854
2022-06-03,1123.276
2022-06-06,1129.956
2022-06-07,1116.421
2022-06-08,1116.651
2022-06-09,1093.902
2022-06-10,1051.775
2022-06-13,996.744
2022-06-14,994.545
2022-06-15,998.578
2022-06-16,965.765
2022-06-17,969.611
2022-06-20,1003.006
2022-06-21,1002.773
2022-06-22,966.969
2022-06-23,953.161
2022-06-24,972.405
2022-06-27,996.467
2022-06-28,1006.293
2022-06-29,985.151
2022-06-30,961.971
2022-07-01,954.192
2022-07-04,983.47
2022-07-05,939.24
2022-07-06,937.131
2022-07-07,969.569
2022-07-08,966.281
2022-07-11,960.835
2022-07-12,953.149
2022-07-13,940.135
2022-07-14,911.061
2022-07-15,933.336
2022-07-18,966.62
2022-07-19,988.978
2022-07-20,989.266
2022-07-21,981.183
2022-07-22,1004.214
2022-07-25,1005.483
2022-07-26,998.607
2022-07-27,1016.562
2022-07-28,1027.807
2022-07-29,1063.311
2022-08-01,1069.888
2022-08-02,1056.908
2022-08-03,1056.651
2022-08-04,1060.237
2022-08-05,1056.033
