Date,AUSTRALIA SMID VALUE SMID (Small+Mid Cap)
2005-11-08,582.335
2005-11-09,577.721
2005-11-10,578.204
2005-11-11,581.29
2005-11-14,580.641
2005-11-15,582.345
2005-11-16,583.029
2005-11-17,590.448
2005-11-18,593.732
2005-11-21,595.878
2005-11-22,592.37
2005-11-23,596.21
2005-11-24,601.361
2005-11-25,598.47
2005-11-28,602.827
2005-11-29,602.84
2005-11-30,604.07
2005-12-01,598.24
2005-12-02,606.583
2005-12-05,611.15
2005-12-06,612.174
2005-12-07,608.845
2005-12-08,604.625
2005-12-09,606.924
2005-12-12,613.951
2005-12-13,611.921
2005-12-14,618.453
2005-12-15,612.051
2005-12-16,610.886
2005-12-19,608.269
2005-12-20,602.518
2005-12-21,605.625
2005-12-22,606.35
2005-12-23,604.419
2005-12-26,604.419
2005-12-27,602.925
2005-12-28,610.854
2005-12-29,612.661
2005-12-30,614.853
2006-01-02,614.853
2006-01-03,617.62
2006-01-04,630.657
2006-01-05,632.496
2006-01-06,634.416
2006-01-09,636.56
2006-01-10,633.671
2006-01-11,639.137
2006-01-12,635.418
2006-01-13,636.475
2006-01-16,637.125
2006-01-17,636.977
2006-01-18,625.829
2006-01-19,630.312
2006-01-20,632.271
2006-01-23,630.1
2006-01-24,629.7
2006-01-25,634.498
2006-01-26,636.311
2006-01-27,641.103
2006-01-30,640.494
2006-01-31,647.079
2006-02-01,650.731
2006-02-02,640.869
2006-02-03,633.987
2006-02-06,633.039
2006-02-07,631.655
2006-02-08,621.305
2006-02-09,626.9
2006-02-10,623.36
2006-02-13,621.837
2006-02-14,624.647
2006-02-15,624.971
2006-02-16,619.525
2006-02-17,616.811
2006-02-20,624.827
2006-02-21,629.068
2006-02-22,624.915
2006-02-23,631.298
2006-02-24,632.64
2006-02-27,634.087
2006-02-28,639.57
2006-03-01,634.33
2006-03-02,642.66
2006-03-03,639.163
2006-03-06,640.96
2006-03-07,633.007
2006-03-08,632.274
2006-03-09,636.227
2006-03-10,630.49
2006-03-13,636.989
2006-03-14,640.149
2006-03-15,644.599
2006-03-16,642.506
2006-03-17,635.805
2006-03-20,633.402
2006-03-21,626.071
2006-03-22,632.545
2006-03-23,628.924
2006-03-24,625.596
2006-03-27,626.131
2006-03-28,626.592
2006-03-29,622.801
2006-03-30,631.572
2006-03-31,630.72
2006-04-03,640.583
2006-04-04,638.917
2006-04-05,649.956
2006-04-06,658.734
2006-04-07,653.781
2006-04-10,646.966
2006-04-11,650.37
2006-04-12,644.947
2006-04-13,637.119
2006-04-14,637.119
2006-04-17,648.268
2006-04-18,654.926
2006-04-19,661.955
2006-04-20,654.552
2006-04-21,660.309
2006-04-24,659.743
2006-04-25,661.873
2006-04-26,675.521
2006-04-27,675.776
2006-04-28,673.644
2006-05-01,678.973
2006-05-02,674.932
2006-05-03,677.784
2006-05-04,676.161
2006-05-05,683.67
2006-05-08,687.589
2006-05-09,695.961
2006-05-10,699.48
2006-05-11,702.404
2006-05-12,695.124
2006-05-15,675.678
2006-05-16,679.15
2006-05-17,673.813
2006-05-18,669.711
2006-05-19,656.536
2006-05-22,646.928
2006-05-23,650.133
2006-05-24,645.897
2006-05-25,644.175
2006-05-26,651.59
2006-05-29,658.092
2006-05-30,662.644
2006-05-31,647.758
2006-06-01,653.438
2006-06-02,660.165
2006-06-05,664.776
2006-06-06,647.72
2006-06-07,646.151
2006-06-08,640.099
2006-06-09,654.294
2006-06-12,652.025
2006-06-13,635.584
2006-06-14,634.488
2006-06-15,637.818
2006-06-16,645.865
2006-06-19,639.051
2006-06-20,638.399
2006-06-21,638.737
2006-06-22,640.892
2006-06-23,637.332
2006-06-26,639.817
2006-06-27,644.729
2006-06-28,635.697
2006-06-29,638.835
2006-06-30,652.398
2006-07-03,651.17
2006-07-04,655.656
2006-07-05,650.506
2006-07-06,659.087
2006-07-07,665.263
2006-07-10,662.192
2006-07-11,663.901
2006-07-12,667.933
2006-07-13,666.554
2006-07-14,653.621
2006-07-17,648.149
2006-07-18,647.359
2006-07-19,646.411
2006-07-20,654.582
2006-07-21,655.254
2006-07-24,652.034
2006-07-25,654.501
2006-07-26,653.239
2006-07-27,668.707
2006-07-28,666.573
2006-07-31,670.373
2006-08-01,665.209
2006-08-02,662.015
2006-08-03,666.479
2006-08-04,665.544
2006-08-07,663.742
2006-08-08,668.522
2006-08-09,665.394
2006-08-10,667.722
2006-08-11,669.444
2006-08-14,667.304
2006-08-15,667.095
2006-08-16,672.131
2006-08-17,678.773
2006-08-18,671.342
2006-08-21,678.156
2006-08-22,681.005
2006-08-23,682.802
2006-08-24,672.323
2006-08-25,669.865
2006-08-28,671.434
2006-08-29,679.675
2006-08-30,685.993
2006-08-31,691.441
2006-09-01,691.753
2006-09-04,704.444
2006-09-05,705.188
2006-09-06,698.275
2006-09-07,692.044
2006-09-08,686.306
2006-09-11,675.296
2006-09-12,675.73
2006-09-13,680.623
2006-09-14,688.367
2006-09-15,685.6
2006-09-18,692.069
2006-09-19,694.981
2006-09-20,688.144
2006-09-21,690.868
2006-09-22,685.412
2006-09-25,687.091
2006-09-26,691.433
2006-09-27,702.256
2006-09-28,701.416
2006-09-29,705.179
2006-10-02,710.883
2006-10-03,708.641
2006-10-04,704.218
2006-10-05,716.803
2006-10-06,716.028
2006-10-09,715.539
2006-10-10,720.29
2006-10-11,725.827
2006-10-12,727.987
2006-10-13,729.792
2006-10-16,734.173
2006-10-17,731.141
2006-10-18,738.744
2006-10-19,740.717
2006-10-20,745.855
2006-10-23,744.166
2006-10-24,740.425
2006-10-25,747.386
2006-10-26,750.878
2006-10-27,750.872
2006-10-30,753.543
2006-10-31,757.736
2006-11-01,763.22
2006-11-02,762.632
2006-11-03,759.78
2006-11-06,759.784
2006-11-07,769.403
2006-11-08,757.985
2006-11-09,752.332
2006-11-10,758.184
2006-11-13,751.785
2006-11-14,756.861
2006-11-15,756.864
2006-11-16,756.55
2006-11-17,761.121
2006-11-20,748.329
2006-11-21,762.556
2006-11-22,783.338
2006-11-23,784.566
2006-11-24,786.07
2006-11-27,788.879
2006-11-28,782.34
2006-11-29,791.614
2006-11-30,798.198
2006-12-01,795.603
2006-12-04,793.909
2006-12-05,790.841
2006-12-06,794.983
2006-12-07,796.255
2006-12-08,790.593
2006-12-11,791.533
2006-12-12,796.304
2006-12-13,800.456
2006-12-14,801.858
2006-12-15,800.458
2006-12-18,801.968
2006-12-19,805.047
2006-12-20,815.532
2006-12-21,811.231
2006-12-22,814.684
2006-12-25,814.684
2006-12-26,812.97
2006-12-27,821.423
2006-12-28,831.613
2006-12-29,833.239
2007-01-01,833.239
2007-01-02,838.553
2007-01-03,830.053
2007-01-04,817.791
2007-01-05,809.235
2007-01-08,802.593
2007-01-09,815.558
2007-01-10,803.601
2007-01-11,812.38
2007-01-12,821.505
2007-01-15,826.711
2007-01-16,828.961
2007-01-17,832.428
2007-01-18,837.232
2007-01-19,836.138
2007-01-22,841.959
2007-01-23,847.79
2007-01-24,838.479
2007-01-25,837.903
2007-01-26,831.875
2007-01-29,828.439
2007-01-30,836.573
2007-01-31,831.811
2007-02-01,839.712
2007-02-02,842.154
2007-02-05,841.744
2007-02-06,844.277
2007-02-07,847.667
2007-02-08,855.422
2007-02-09,852.106
2007-02-12,847.607
2007-02-13,852.151
2007-02-14,865.053
2007-02-15,868.764
2007-02-16,867.114
2007-02-19,874.283
2007-02-20,873.91
2007-02-21,874.142
2007-02-22,880.893
2007-02-23,882.564
2007-02-26,884.424
2007-02-27,879.497
2007-02-28,854.153
2007-03-01,850.391
2007-03-02,846.141
2007-03-05,816.926
2007-03-06,832.651
2007-03-07,844.866
2007-03-08,843.612
2007-03-09,850.752
2007-03-12,862.37
2007-03-13,862.089
2007-03-14,842.715
2007-03-15,860.115
2007-03-16,862.452
2007-03-19,874.532
2007-03-20,876.373
2007-03-21,871.37
2007-03-22,891.025
2007-03-23,887.416
2007-03-26,895.786
2007-03-27,892.16
2007-03-28,881.74
2007-03-29,886.84
2007-03-30,892.52
2007-04-02,895.071
2007-04-03,905.852
2007-04-04,920.82
2007-04-05,920.575
2007-04-06,920.575
2007-04-09,917.317
2007-04-10,937.045
2007-04-11,941.775
2007-04-12,947.69
2007-04-13,949.86
2007-04-16,960.636
2007-04-17,966.728
2007-04-18,973.516
2007-04-19,961.839
2007-04-20,964.88
2007-04-23,965.574
2007-04-24,955.004
2007-04-25,961.808
2007-04-26,958.555
2007-04-27,959.644
2007-04-30,965.289
2007-05-01,957.131
2007-05-02,969.477
2007-05-03,970.793
2007-05-04,975.541
2007-05-07,983.542
2007-05-08,979.098
2007-05-09,983.002
2007-05-10,993.908
2007-05-11,984.64
2007-05-14,994.767
2007-05-15,990.494
2007-05-16,981.562
2007-05-17,986.875
2007-05-18,980.548
2007-05-21,985.746
2007-05-22,981.235
2007-05-23,989.869
2007-05-24,971.817
2007-05-25,967.476
2007-05-28,967.518
2007-05-29,975.691
2007-05-30,970.546
2007-05-31,1000.0
2007-06-01,1006.878
2007-06-04,1015.306
2007-06-05,1017.589
2007-06-06,1018.136
2007-06-07,1018.63
2007-06-08,1001.669
2007-06-11,999.235
2007-06-12,1002.542
2007-06-13,991.152
2007-06-14,992.595
2007-06-15,999.586
2007-06-18,1005.029
2007-06-19,1015.309
2007-06-20,1026.839
2007-06-21,1025.0
2007-06-22,1025.421
2007-06-25,1020.587
2007-06-26,1019.383
2007-06-27,991.322
2007-06-28,1015.418
2007-06-29,1018.783
2007-07-02,1030.052
2007-07-03,1027.268
2007-07-04,1029.881
2007-07-05,1038.357
2007-07-06,1037.053
2007-07-09,1042.737
2007-07-10,1033.917
2007-07-11,1029.569
2007-07-12,1035.6
2007-07-13,1047.409
2007-07-16,1054.151
2007-07-17,1054.047
2007-07-18,1053.646
2007-07-19,1063.11
2007-07-20,1072.023
2007-07-23,1071.898
2007-07-24,1077.636
2007-07-25,1063.892
2007-07-26,1046.895
2007-07-27,996.523
2007-07-30,989.044
2007-07-31,999.001
2007-08-01,965.22
2007-08-02,976.912
2007-08-03,976.786
2007-08-06,957.577
2007-08-07,966.346
2007-08-08,990.107
2007-08-09,993.741
2007-08-10,948.815
2007-08-13,957.442
2007-08-14,943.407
2007-08-15,901.027
2007-08-16,846.495
2007-08-17,843.233
2007-08-20,889.209
2007-08-21,891.937
2007-08-22,900.883
2007-08-23,937.028
2007-08-24,932.006
2007-08-27,955.105
2007-08-28,949.585
2007-08-29,931.065
2007-08-30,941.532
2007-08-31,950.16
2007-09-03,959.19
2007-09-04,967.714
2007-09-05,962.18
2007-09-06,963.644
2007-09-07,965.593
2007-09-10,951.646
2007-09-11,960.772
2007-09-12,967.376
2007-09-13,967.623
2007-09-14,982.911
2007-09-17,973.245
2007-09-18,955.833
2007-09-19,1000.183
2007-09-20,1016.909
2007-09-21,1011.693
2007-09-24,1021.516
2007-09-25,1025.03
2007-09-26,1032.999
2007-09-27,1039.423
2007-09-28,1042.86
2007-10-01,1047.05
2007-10-02,1048.558
2007-10-03,1056.211
2007-10-04,1049.801
2007-10-05,1067.615
2007-10-08,1068.385
2007-10-09,1069.782
2007-10-10,1078.454
2007-10-11,1085.661
2007-10-12,1078.87
2007-10-15,1071.234
2007-10-16,1042.238
2007-10-17,1051.106
2007-10-18,1060.582
2007-10-19,1050.339
2007-10-22,1017.619
2007-10-23,1046.199
2007-10-24,1047.436
2007-10-25,1055.2
2007-10-26,1066.842
2007-10-29,1078.354
2007-10-30,1069.988
2007-10-31,1079.276
2007-11-01,1078.685
2007-11-02,1055.778
2007-11-05,1045.863
2007-11-06,1059.806
2007-11-07,1075.493
2007-11-08,1045.505
2007-11-09,1030.409
2007-11-12,969.02
2007-11-13,991.06
2007-11-14,1014.877
2007-11-15,1007.529
2007-11-16,996.047
2007-11-19,1002.378
2007-11-20,990.975
2007-11-21,964.761
2007-11-22,962.077
2007-11-23,964.587
2007-11-26,985.246
2007-11-27,974.724
2007-11-28,972.257
2007-11-29,977.739
2007-11-30,993.582
2007-12-03,993.513
2007-12-04,984.849
2007-12-05,976.175
2007-12-06,995.546
2007-12-07,1013.594
2007-12-10,1010.38
2007-12-11,1021.015
2007-12-12,1008.88
2007-12-13,994.722
2007-12-14,962.875
2007-12-17,900.728
2007-12-18,895.104
2007-12-19,898.253
2007-12-20,897.818
2007-12-21,924.392
2007-12-24,939.705
2007-12-25,939.705
2007-12-26,942.24
2007-12-27,944.603
2007-12-28,939.137
2007-12-31,943.719
2008-01-01,943.719
2008-01-02,948.124
2008-01-03,941.489
2008-01-04,934.863
2008-01-07,907.471
2008-01-08,920.183
2008-01-09,912.453
2008-01-10,914.318
2008-01-11,904.452
2008-01-14,908.857
2008-01-15,888.056
2008-01-16,855.927
2008-01-17,872.973
2008-01-18,845.863
2008-01-21,811.529
2008-01-22,764.153
2008-01-23,786.586
2008-01-24,817.275
2008-01-25,856.183
2008-01-28,857.783
2008-01-29,846.702
2008-01-30,837.968
2008-01-31,840.189
2008-02-01,872.953
2008-02-04,888.74
2008-02-05,858.507
2008-02-06,831.448
2008-02-07,823.008
2008-02-08,838.363
2008-02-11,830.666
2008-02-12,849.807
2008-02-13,837.0
2008-02-14,866.523
2008-02-15,858.002
2008-02-18,868.024
2008-02-19,880.899
2008-02-20,859.126
2008-02-21,870.649
2008-02-22,863.059
2008-02-25,863.39
2008-02-26,876.049
2008-02-27,897.343
2008-02-28,899.602
2008-02-29,883.588
2008-03-03,861.7
2008-03-04,843.279
2008-03-05,839.032
2008-03-06,847.816
2008-03-07,825.954
2008-03-10,802.131
2008-03-11,804.66
2008-03-12,824.472
2008-03-13,817.774
2008-03-14,820.52
2008-03-17,782.797
2008-03-18,794.856
2008-03-19,809.96
2008-03-20,767.778
2008-03-21,767.778
2008-03-24,776.691
2008-03-25,815.431
2008-03-26,836.342
2008-03-27,838.226
2008-03-28,838.286
2008-03-31,839.384
2008-04-01,831.684
2008-04-02,851.177
2008-04-03,863.156
2008-04-04,876.545
2008-04-07,889.392
2008-04-08,885.594
2008-04-09,872.334
2008-04-10,856.082
2008-04-11,846.294
2008-04-14,825.707
2008-04-15,836.996
2008-04-16,861.139
2008-04-17,867.53
2008-04-18,853.124
2008-04-21,887.789
2008-04-22,883.467
2008-04-23,894.494
2008-04-24,878.255
2008-04-25,872.282
2008-04-28,877.098
2008-04-29,879.13
2008-04-30,887.007
2008-05-01,876.635
2008-05-02,895.541
2008-05-05,908.71
2008-05-06,902.593
2008-05-07,893.435
2008-05-08,902.377
2008-05-09,896.386
2008-05-12,900.257
2008-05-13,894.148
2008-05-14,889.581
2008-05-15,896.875
2008-05-16,912.09
2008-05-19,913.495
2008-05-20,917.61
2008-05-21,916.423
2008-05-22,909.843
2008-05-23,902.915
2008-05-26,893.478
2008-05-27,894.654
2008-05-28,887.281
2008-05-29,898.416
2008-05-30,899.162
2008-06-02,894.752
2008-06-03,884.609
2008-06-04,891.199
2008-06-05,878.317
2008-06-06,891.006
2008-06-09,883.357
2008-06-10,850.476
2008-06-11,844.457
2008-06-12,811.123
2008-06-13,817.205
2008-06-16,813.841
2008-06-17,818.938
2008-06-18,819.632
2008-06-19,814.478
2008-06-20,809.844
2008-06-23,796.563
2008-06-24,804.574
2008-06-25,797.893
2008-06-26,804.404
2008-06-27,794.061
2008-06-30,781.804
2008-07-01,769.63
2008-07-02,776.357
2008-07-03,770.918
2008-07-04,778.741
2008-07-07,767.513
2008-07-08,754.691
2008-07-09,767.144
2008-07-10,761.923
2008-07-11,762.782
2008-07-14,757.518
2008-07-15,754.669
2008-07-16,748.796
2008-07-17,765.899
2008-07-18,760.581
2008-07-21,788.156
2008-07-22,787.669
2008-07-23,797.937
2008-07-24,804.839
2008-07-25,784.347
2008-07-28,780.345
2008-07-29,764.768
2008-07-30,769.644
2008-07-31,770.704
2008-08-01,756.741
2008-08-04,757.029
2008-08-05,748.687
2008-08-06,759.412
2008-08-07,758.989
2008-08-08,748.322
2008-08-11,763.42
2008-08-12,756.501
2008-08-13,727.745
2008-08-14,733.072
2008-08-15,723.798
2008-08-18,728.74
2008-08-19,706.221
2008-08-20,711.317
2008-08-21,711.717
2008-08-22,712.441
2008-08-25,727.663
2008-08-26,720.648
2008-08-27,722.74
2008-08-28,735.429
2008-08-29,740.809
2008-09-01,729.049
2008-09-02,731.96
2008-09-03,730.239
2008-09-04,719.072
2008-09-05,685.702
2008-09-08,717.727
2008-09-09,699.668
2008-09-10,689.825
2008-09-11,674.691
2008-09-12,700.381
2008-09-15,673.37
2008-09-16,643.464
2008-09-17,643.723
2008-09-18,631.995
2008-09-19,672.502
2008-09-22,707.649
2008-09-23,690.652
2008-09-24,698.844
2008-09-25,698.244
2008-09-26,683.815
2008-09-29,659.889
2008-09-30,620.834
2008-10-01,640.096
2008-10-02,624.383
2008-10-03,622.784
2008-10-06,550.496
2008-10-07,559.977
2008-10-08,495.787
2008-10-09,511.873
2008-10-10,436.886
2008-10-13,463.066
2008-10-14,493.052
2008-10-15,487.282
2008-10-16,444.053
2008-10-17,463.309
2008-10-20,479.607
2008-10-21,484.098
2008-10-22,456.283
2008-10-23,430.135
2008-10-24,377.664
2008-10-27,365.972
2008-10-28,367.755
2008-10-29,390.486
2008-10-30,401.364
2008-10-31,399.793
2008-11-03,430.829
2008-11-04,441.789
2008-11-05,462.04
2008-11-06,434.334
2008-11-07,425.59
2008-11-10,447.11
2008-11-11,414.162
2008-11-12,410.271
2008-11-13,390.824
2008-11-14,405.476
2008-11-17,387.233
2008-11-18,378.028
2008-11-19,372.222
2008-11-20,343.343
2008-11-21,339.255
2008-11-24,350.917
2008-11-25,357.407
2008-11-26,352.272
2008-11-27,363.361
2008-11-28,367.497
2008-12-01,360.59
2008-12-02,347.25
2008-12-03,348.64
2008-12-04,346.858
2008-12-05,335.851
2008-12-08,360.166
2008-12-09,357.705
2008-12-10,365.655
2008-12-11,362.502
2008-12-12,348.55
2008-12-15,363.098
2008-12-16,357.992
2008-12-17,373.215
2008-12-18,385.794
2008-12-19,377.195
2008-12-22,372.439
2008-12-23,375.168
2008-12-24,381.31
2008-12-25,381.31
2008-12-26,380.055
2008-12-29,391.297
2008-12-30,391.241
2008-12-31,401.958
2009-01-01,401.958
2009-01-02,406.431
2009-01-05,407.39
2009-01-06,413.605
2009-01-07,418.931
2009-01-08,410.137
2009-01-09,409.319
2009-01-12,393.362
2009-01-13,380.714
2009-01-14,380.436
2009-01-15,360.797
2009-01-16,369.909
2009-01-19,372.112
2009-01-20,357.534
2009-01-21,351.383
2009-01-22,358.153
2009-01-23,339.916
2009-01-26,344.304
2009-01-27,350.854
2009-01-28,351.438
2009-01-29,349.876
2009-01-30,336.9
2009-02-02,332.243
2009-02-03,331.069
2009-02-04,323.517
2009-02-05,316.194
2009-02-06,325.663
2009-02-09,336.557
2009-02-10,329.556
2009-02-11,320.157
2009-02-12,321.139
2009-02-13,332.44
2009-02-16,321.362
2009-02-17,312.314
2009-02-18,301.74
2009-02-19,310.012
2009-02-20,299.925
2009-02-23,293.51
2009-02-24,288.733
2009-02-25,290.237
2009-02-26,294.636
2009-02-27,287.041
2009-03-02,274.721
2009-03-03,275.282
2009-03-04,270.927
2009-03-05,270.697
2009-03-06,264.518
2009-03-09,259.05
2009-03-10,267.625
2009-03-11,276.37
2009-03-12,274.251
2009-03-13,291.163
2009-03-16,296.441
2009-03-17,307.435
2009-03-18,313.329
2009-03-19,332.768
2009-03-20,324.262
2009-03-23,333.735
2009-03-24,341.21
2009-03-25,344.778
2009-03-26,347.198
2009-03-27,350.196
2009-03-30,338.572
2009-03-31,346.525
2009-04-01,345.208
2009-04-02,369.936
2009-04-03,368.708
2009-04-06,372.919
2009-04-07,370.4
2009-04-08,356.687
2009-04-09,370.042
2009-04-10,370.042
2009-04-13,375.279
2009-04-14,383.706
2009-04-15,380.047
2009-04-16,386.149
2009-04-17,386.174
2009-04-20,380.541
2009-04-21,368.953
2009-04-22,365.8
2009-04-23,369.8
2009-04-24,370.4
2009-04-27,372.275
2009-04-28,367.666
2009-04-29,379.581
2009-04-30,395.736
2009-05-01,391.405
2009-05-04,406.233
2009-05-05,408.776
2009-05-06,407.753
2009-05-07,422.284
2009-05-08,423.766
2009-05-11,426.507
2009-05-12,420.097
2009-05-13,411.953
2009-05-14,395.63
2009-05-15,395.932
2009-05-18,395.793
2009-05-19,413.123
2009-05-20,417.78
2009-05-21,414.079
2009-05-22,416.307
2009-05-25,415.555
2009-05-26,420.68
2009-05-27,431.805
2009-05-28,428.875
2009-05-29,441.558
2009-06-01,452.872
2009-06-02,468.041
2009-06-03,472.647
2009-06-04,460.22
2009-06-05,459.651
2009-06-08,450.781
2009-06-09,452.113
2009-06-10,466.581
2009-06-11,479.069
2009-06-12,477.514
2009-06-15,465.081
2009-06-16,457.459
2009-06-17,444.296
2009-06-18,450.343
2009-06-19,454.574
2009-06-22,449.303
2009-06-23,435.352
2009-06-24,448.535
2009-06-25,449.569
2009-06-26,458.887
2009-06-29,453.371
2009-06-30,463.705
2009-07-01,453.406
2009-07-02,447.745
2009-07-03,443.488
2009-07-06,436.196
2009-07-07,439.587
2009-07-08,430.873
2009-07-09,430.549
2009-07-10,430.828
2009-07-13,425.145
2009-07-14,445.838
2009-07-15,463.364
2009-07-16,473.775
2009-07-17,472.799
2009-07-20,483.926
2009-07-21,486.593
2009-07-22,492.67
2009-07-23,502.476
2009-07-24,500.788
2009-07-27,508.624
2009-07-28,517.029
2009-07-29,508.147
2009-07-30,518.649
2009-07-31,526.789
2009-08-03,532.837
2009-08-04,531.834
2009-08-05,522.864
2009-08-06,530.253
2009-08-07,527.255
2009-08-10,531.26
2009-08-11,533.532
2009-08-12,532.577
2009-08-13,556.007
2009-08-14,554.68
2009-08-17,535.522
2009-08-18,536.205
2009-08-19,542.326
2009-08-20,542.975
2009-08-21,533.873
2009-08-24,551.428
2009-08-25,551.198
2009-08-26,552.879
2009-08-27,554.497
2009-08-28,570.98
2009-08-31,569.009
2009-09-01,565.238
2009-09-02,552.059
2009-09-03,555.396
2009-09-04,561.098
2009-09-07,571.986
2009-09-08,583.218
2009-09-09,583.945
2009-09-10,589.447
2009-09-11,597.198
2009-09-14,587.933
2009-09-15,592.588
2009-09-16,609.202
2009-09-17,621.598
2009-09-18,617.997
2009-09-21,611.367
2009-09-22,614.921
2009-09-23,624.237
2009-09-24,617.154
2009-09-25,610.095
2009-09-28,605.309
2009-09-29,613.006
2009-09-30,627.524
2009-10-01,623.058
2009-10-02,601.42
2009-10-05,604.718
2009-10-06,615.338
2009-10-07,628.477
2009-10-08,646.833
2009-10-09,645.17
2009-10-12,647.335
2009-10-13,654.147
2009-10-14,662.559
2009-10-15,673.66
2009-10-16,667.001
2009-10-19,668.128
2009-10-20,678.757
2009-10-21,683.185
2009-10-22,674.308
2009-10-23,676.098
2009-10-26,666.04
2009-10-27,648.646
2009-10-28,629.592
2009-10-29,620.874
2009-10-30,626.579
2009-11-02,614.132
2009-11-03,611.518
2009-11-04,614.576
2009-11-05,607.759
2009-11-06,623.157
2009-11-09,643.598
2009-11-10,650.307
2009-11-11,656.916
2009-11-12,652.292
2009-11-13,651.747
2009-11-16,667.03
2009-11-17,655.794
2009-11-18,657.794
2009-11-19,645.495
2009-11-20,637.2
2009-11-23,648.879
2009-11-24,638.099
2009-11-25,642.649
2009-11-26,630.851
2009-11-27,612.604
2009-11-30,629.546
2009-12-01,637.472
2009-12-02,643.542
2009-12-03,644.406
2009-12-04,630.045
2009-12-07,626.604
2009-12-08,622.368
2009-12-09,618.313
2009-12-10,619.096
2009-12-11,619.595
2009-12-14,626.364
2009-12-15,626.728
2009-12-16,616.668
2009-12-17,614.37
2009-12-18,613.055
2009-12-21,610.894
2009-12-22,613.165
2009-12-23,622.377
2009-12-24,627.025
2009-12-25,627.025
2009-12-28,630.614
2009-12-29,647.047
2009-12-30,643.075
2009-12-31,653.23
2010-01-01,653.23
2010-01-04,663.82
2010-01-05,674.055
2010-01-06,676.184
2010-01-07,676.462
2010-01-08,676.483
2010-01-11,690.286
2010-01-12,679.506
2010-01-13,673.165
2010-01-14,678.805
2010-01-15,674.814
2010-01-18,677.468
2010-01-19,663.4
2010-01-20,657.801
2010-01-21,646.521
2010-01-22,637.722
2010-01-25,632.263
2010-01-26,628.904
2010-01-27,621.351
2010-01-28,628.401
2010-01-29,611.609
2010-02-01,601.124
2010-02-02,611.41
2010-02-03,616.523
2010-02-04,605.978
2010-02-05,589.563
2010-02-08,590.041
2010-02-09,590.695
2010-02-10,597.005
2010-02-11,608.99
2010-02-12,606.704
2010-02-15,605.226
2010-02-16,612.583
2010-02-17,619.412
2010-02-18,621.842
2010-02-19,614.144
2010-02-22,626.525
2010-02-23,624.158
2010-02-24,619.074
2010-02-25,603.0
2010-02-26,612.51
2010-03-01,622.393
2010-03-02,628.044
2010-03-03,633.646
2010-03-04,630.801
2010-03-05,638.842
2010-03-08,645.015
2010-03-09,645.561
2010-03-10,644.307
2010-03-11,642.542
2010-03-12,643.481
2010-03-15,635.621
2010-03-16,640.881
2010-03-17,650.885
2010-03-18,651.334
2010-03-19,648.748
2010-03-22,643.054
2010-03-23,650.076
2010-03-24,645.682
2010-03-25,644.495
2010-03-26,640.937
2010-03-29,650.783
2010-03-30,655.089
2010-03-31,650.349
2010-04-01,654.477
2010-04-02,654.477
2010-04-05,654.087
2010-04-06,661.808
2010-04-07,664.292
2010-04-08,662.381
2010-04-09,667.178
2010-04-12,669.95
2010-04-13,661.338
2010-04-14,672.218
2010-04-15,672.913
2010-04-16,666.371
2010-04-19,651.094
2010-04-20,660.902
2010-04-21,666.972
2010-04-22,661.095
2010-04-23,659.197
2010-04-26,663.059
2010-04-27,661.437
2010-04-28,650.594
2010-04-29,652.616
2010-04-30,657.634
2010-05-03,651.049
2010-05-04,636.806
2010-05-05,625.838
2010-05-06,613.14
2010-05-07,591.2
2010-05-10,611.812
2010-05-11,606.024
2010-05-12,609.816
2010-05-13,621.75
2010-05-14,612.457
2010-05-17,586.888
2010-05-18,583.502
2010-05-19,552.389
2010-05-20,529.149
2010-05-21,525.059
2010-05-24,532.99
2010-05-25,509.574
2010-05-26,522.401
2010-05-27,535.304
2010-05-28,548.538
2010-05-31,542.831
2010-06-01,540.745
2010-06-02,531.358
2010-06-03,549.574
2010-06-04,537.589
2010-06-07,512.471
2010-06-08,518.183
2010-06-09,529.439
2010-06-10,545.547
2010-06-11,552.153
2010-06-14,562.362
2010-06-15,563.749
2010-06-16,574.214
2010-06-17,571.496
2010-06-18,576.972
2010-06-21,589.879
2010-06-22,582.353
2010-06-23,566.775
2010-06-24,565.687
2010-06-25,559.073
2010-06-28,559.666
2010-06-29,543.533
2010-06-30,532.178
2010-07-01,523.346
2010-07-02,532.576
2010-07-05,524.086
2010-07-06,539.034
2010-07-07,538.479
2010-07-08,560.471
2010-07-09,565.547
2010-07-12,565.58
2010-07-13,566.953
2010-07-14,579.287
2010-07-15,577.273
2010-07-16,572.333
2010-07-19,560.606
2010-07-20,573.342
2010-07-21,580.338
2010-07-22,582.297
2010-07-23,593.036
2010-07-26,599.065
2010-07-27,601.216
2010-07-28,597.668
2010-07-29,599.495
2010-07-30,597.769
2010-08-02,609.956
2010-08-03,613.178
2010-08-04,610.02
2010-08-05,612.208
2010-08-06,614.697
2010-08-09,616.219
2010-08-10,609.185
2010-08-11,595.592
2010-08-12,586.314
2010-08-13,594.66
2010-08-16,593.995
2010-08-17,605.433
2010-08-18,604.258
2010-08-19,602.842
2010-08-20,589.548
2010-08-23,597.49
2010-08-24,591.322
2010-08-25,580.116
2010-08-26,588.27
2010-08-27,595.571
2010-08-30,608.34
2010-08-31,599.276
2010-09-01,624.257
2010-09-02,629.85
2010-09-03,637.123
2010-09-06,646.51
2010-09-07,642.457
2010-09-08,641.279
