Date,USA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-10-21,789.234
2005-10-24,801.382
2005-10-25,798.371
2005-10-26,793.603
2005-10-27,782.383
2005-10-28,794.456
2005-10-31,803.632
2005-11-01,800.888
2005-11-02,810.889
2005-11-03,815.634
2005-11-04,816.333
2005-11-07,818.959
2005-11-08,815.545
2005-11-09,816.207
2005-11-10,823.306
2005-11-11,825.111
2005-11-14,824.796
2005-11-15,822.373
2005-11-16,824.435
2005-11-17,834.096
2005-11-18,835.852
2005-11-21,840.64
2005-11-22,844.996
2005-11-23,847.061
2005-11-24,847.061
2005-11-25,848.665
2005-11-28,839.928
2005-11-29,839.945
2005-11-30,838.125
2005-12-01,849.868
2005-12-02,850.791
2005-12-05,846.728
2005-12-06,848.214
2005-12-07,844.957
2005-12-08,844.762
2005-12-09,847.357
2005-12-12,848.753
2005-12-13,850.686
2005-12-14,852.656
2005-12-15,851.159
2005-12-16,848.336
2005-12-19,839.581
2005-12-20,840.394
2005-12-21,844.007
2005-12-22,848.053
2005-12-23,849.074
2005-12-26,849.074
2005-12-27,840.223
2005-12-28,842.456
2005-12-29,839.251
2005-12-30,834.55
2006-01-02,834.55
2006-01-03,847.602
2006-01-04,853.049
2006-01-05,853.005
2006-01-06,862.392
2006-01-09,866.624
2006-01-10,867.393
2006-01-11,870.043
2006-01-12,864.548
2006-01-13,864.525
2006-01-16,864.525
2006-01-17,861.311
2006-01-18,857.973
2006-01-19,864.62
2006-01-20,848.035
2006-01-23,848.821
2006-01-24,853.518
2006-01-25,850.348
2006-01-26,856.703
2006-01-27,863.309
2006-01-30,864.355
2006-01-31,862.765
2006-02-01,864.081
2006-02-02,856.394
2006-02-03,852.236
2006-02-06,852.257
2006-02-07,844.136
2006-02-08,851.066
2006-02-09,847.975
2006-02-10,849.955
2006-02-13,844.912
2006-02-14,853.087
2006-02-15,856.777
2006-02-16,863.25
2006-02-17,860.239
2006-02-20,860.239
2006-02-21,856.956
2006-02-22,862.092
2006-02-23,860.09
2006-02-24,861.526
2006-02-27,866.0
2006-02-28,856.505
2006-03-01,866.262
2006-03-02,865.647
2006-03-03,863.978
2006-03-06,857.314
2006-03-07,852.5
2006-03-08,854.404
2006-03-09,849.498
2006-03-10,855.249
2006-03-13,856.498
2006-03-14,865.447
2006-03-15,869.162
2006-03-16,868.758
2006-03-17,870.791
2006-03-20,870.769
2006-03-21,864.905
2006-03-22,869.025
2006-03-23,868.347
2006-03-24,870.287
2006-03-27,869.505
2006-03-28,865.607
2006-03-29,874.346
2006-03-30,874.188
2006-03-31,871.687
2006-04-03,871.543
2006-04-04,875.94
2006-04-05,879.856
2006-04-06,879.854
2006-04-07,871.522
2006-04-10,871.176
2006-04-11,863.241
2006-04-12,864.464
2006-04-13,866.638
2006-04-14,866.638
2006-04-17,862.878
2006-04-18,876.619
2006-04-19,879.835
2006-04-20,879.851
2006-04-21,877.444
2006-04-24,874.564
2006-04-25,871.091
2006-04-26,872.766
2006-04-27,872.921
2006-04-28,870.444
2006-05-01,867.723
2006-05-02,871.189
2006-05-03,867.328
2006-05-04,871.654
2006-05-05,880.094
2006-05-08,880.92
2006-05-09,880.392
2006-05-10,878.352
2006-05-11,865.076
2006-05-12,854.761
2006-05-15,854.473
2006-05-16,852.197
2006-05-17,839.551
2006-05-18,833.256
2006-05-19,835.958
2006-05-22,829.932
2006-05-23,826.147
2006-05-24,827.581
2006-05-25,838.427
2006-05-26,842.838
2006-05-29,842.838
2006-05-30,828.102
2006-05-31,835.816
2006-06-01,847.867
2006-06-02,848.302
2006-06-05,830.274
2006-06-06,827.522
2006-06-07,820.873
2006-06-08,820.124
2006-06-09,816.654
2006-06-12,801.201
2006-06-13,793.894
2006-06-14,799.952
2006-06-15,820.668
2006-06-16,817.103
2006-06-19,808.306
2006-06-20,806.563
2006-06-21,818.18
2006-06-22,812.92
2006-06-23,814.601
2006-06-26,817.968
2006-06-27,808.204
2006-06-28,811.566
2006-06-29,832.952
2006-06-30,832.978
2006-07-03,838.788
2006-07-04,838.788
2006-07-05,828.776
2006-07-06,829.262
2006-07-07,820.574
2006-07-10,819.349
2006-07-11,823.852
2006-07-12,813.078
2006-07-13,800.756
2006-07-14,795.304
2006-07-17,793.106
2006-07-18,793.317
2006-07-19,809.487
2006-07-20,796.862
2006-07-21,787.993
2006-07-24,803.377
2006-07-25,809.629
2006-07-26,807.036
2006-07-27,801.573
2006-07-28,812.19
2006-07-31,812.678
2006-08-01,805.799
2006-08-02,812.94
2006-08-03,815.667
2006-08-04,813.263
2006-08-07,810.52
2006-08-08,806.476
2006-08-09,803.333
2006-08-10,808.201
2006-08-11,803.408
2006-08-14,804.709
2006-08-15,818.916
2006-08-16,829.851
2006-08-17,831.341
2006-08-18,833.49
2006-08-21,828.898
2006-08-22,829.11
2006-08-23,823.386
2006-08-24,823.514
2006-08-25,824.325
2006-08-28,829.616
2006-08-29,833.36
2006-08-30,835.775
2006-08-31,836.219
2006-09-01,841.056
2006-09-04,841.056
2006-09-05,843.785
2006-09-06,831.882
2006-09-07,827.701
2006-09-08,831.152
2006-09-11,832.44
2006-09-12,844.425
2006-09-13,848.323
2006-09-14,846.631
2006-09-15,849.51
2006-09-18,849.997
2006-09-19,846.866
2006-09-20,853.125
2006-09-21,847.458
2006-09-22,842.047
2006-09-25,850.814
2006-09-26,857.568
2006-09-27,858.82
2006-09-28,860.532
2006-09-29,857.593
2006-10-02,852.157
2006-10-03,853.226
2006-10-04,866.178
2006-10-05,872.149
2006-10-06,868.749
2006-10-09,870.558
2006-10-10,872.242
2006-10-11,869.165
2006-10-12,879.84
2006-10-13,881.726
2006-10-16,886.138
2006-10-17,880.365
2006-10-18,879.353
2006-10-19,881.612
2006-10-20,880.353
2006-10-23,885.845
2006-10-24,886.482
2006-10-25,888.877
2006-10-26,896.231
2006-10-27,886.949
2006-10-30,888.976
2006-10-31,889.218
2006-11-01,879.671
2006-11-02,879.528
2006-11-03,878.198
2006-11-06,889.202
2006-11-07,892.137
2006-11-08,893.973
2006-11-09,888.53
2006-11-10,891.026
2006-11-13,893.571
2006-11-14,901.62
2006-11-15,906.359
2006-11-16,908.261
2006-11-17,907.488
2006-11-20,907.967
2006-11-21,910.802
2006-11-22,914.777
2006-11-23,914.777
2006-11-24,912.226
2006-11-27,896.043
2006-11-28,899.076
2006-11-29,907.382
2006-11-30,908.53
2006-12-01,905.39
2006-12-04,916.894
2006-12-05,920.321
2006-12-06,918.881
2006-12-07,913.583
2006-12-08,915.144
2006-12-11,915.197
2006-12-12,912.032
2006-12-13,913.17
2006-12-14,921.145
2006-12-15,919.647
2006-12-18,912.839
2006-12-19,914.817
2006-12-20,913.135
2006-12-21,908.871
2006-12-22,903.946
2006-12-25,903.946
2006-12-26,907.075
2006-12-27,913.492
2006-12-28,912.283
2006-12-29,908.084
2007-01-01,908.084
2007-01-02,908.084
2007-01-03,905.688
2007-01-04,909.278
2007-01-05,904.234
2007-01-08,906.608
2007-01-09,908.039
2007-01-10,911.503
2007-01-11,919.868
2007-01-12,926.542
2007-01-15,926.542
2007-01-16,926.024
2007-01-17,924.93
2007-01-18,917.761
2007-01-19,922.239
2007-01-22,915.715
2007-01-23,920.551
2007-01-24,929.531
2007-01-25,918.762
2007-01-26,917.863
2007-01-29,917.835
2007-01-30,922.953
2007-01-31,929.395
2007-02-01,934.354
2007-02-02,936.166
2007-02-05,934.614
2007-02-06,935.167
2007-02-07,938.511
2007-02-08,938.48
2007-02-09,930.442
2007-02-12,925.969
2007-02-13,932.234
2007-02-14,940.201
2007-02-15,943.305
2007-02-16,942.618
2007-02-19,942.618
2007-02-20,946.663
2007-02-21,947.477
2007-02-22,948.33
2007-02-23,946.231
2007-02-26,943.051
2007-02-27,909.091
2007-02-28,913.309
2007-03-01,910.045
2007-03-02,897.753
2007-03-05,889.43
2007-03-06,903.765
2007-03-07,902.931
2007-03-08,909.09
2007-03-09,909.38
2007-03-12,912.803
2007-03-13,895.178
2007-03-14,901.93
2007-03-15,904.575
2007-03-16,901.462
2007-03-19,911.795
2007-03-20,916.821
2007-03-21,932.23
2007-03-22,932.502
2007-03-23,933.279
2007-03-26,934.386
2007-03-27,928.25
2007-03-28,921.519
2007-03-29,923.363
2007-03-30,923.07
2007-04-02,925.992
2007-04-03,935.248
2007-04-04,938.116
2007-04-05,941.767
2007-04-06,941.767
2007-04-09,941.975
2007-04-10,944.525
2007-04-11,938.064
2007-04-12,945.917
2007-04-13,948.896
2007-04-16,958.436
2007-04-17,960.357
2007-04-18,958.364
2007-04-19,956.103
2007-04-20,965.681
2007-04-23,965.196
2007-04-24,965.593
2007-04-25,973.552
2007-04-26,974.374
2007-04-27,974.047
2007-04-30,963.035
2007-05-01,964.893
2007-05-02,973.978
2007-05-03,977.186
2007-05-04,979.577
2007-05-07,980.759
2007-05-08,980.462
2007-05-09,983.728
2007-05-10,969.057
2007-05-11,979.286
2007-05-14,976.115
2007-05-15,972.287
2007-05-16,980.294
2007-05-17,979.672
2007-05-18,987.246
2007-05-21,991.405
2007-05-22,991.373
2007-05-23,990.31
2007-05-24,979.378
2007-05-25,986.031
2007-05-28,986.031
2007-05-29,988.665
2007-05-30,997.928
2007-05-31,1000.0
2007-06-01,1004.103
2007-06-04,1007.149
2007-06-05,1002.895
2007-06-06,993.055
2007-06-07,974.892
2007-06-08,986.441
2007-06-11,986.008
2007-06-12,976.115
2007-06-13,990.19
2007-06-14,996.573
2007-06-15,1004.169
2007-06-18,1003.231
2007-06-19,1003.776
2007-06-20,992.646
2007-06-21,999.481
2007-06-22,989.542
2007-06-25,984.221
2007-06-26,980.481
2007-06-27,990.835
2007-06-28,990.536
2007-06-29,988.538
2007-07-02,999.714
2007-07-03,1003.348
2007-07-04,1003.348
2007-07-05,1007.164
2007-07-06,1012.567
2007-07-09,1013.041
2007-07-10,1000.599
2007-07-11,1005.952
2007-07-12,1024.106
2007-07-13,1026.35
2007-07-16,1023.933
2007-07-17,1025.829
2007-07-18,1024.292
2007-07-19,1031.4
2007-07-20,1020.343
2007-07-23,1023.465
2007-07-24,1005.572
2007-07-25,1007.172
2007-07-26,986.403
2007-07-27,972.489
2007-07-30,982.979
2007-07-31,969.983
2007-08-01,975.434
2007-08-02,983.169
2007-08-03,959.719
2007-08-06,975.385
2007-08-07,980.195
2007-08-08,994.361
2007-08-09,969.942
2007-08-10,969.32
2007-08-13,971.099
2007-08-14,952.825
2007-08-15,937.315
2007-08-16,933.169
2007-08-17,952.634
2007-08-20,954.169
2007-08-21,956.021
2007-08-22,968.711
2007-08-23,966.889
2007-08-24,980.165
2007-08-27,972.961
2007-08-28,951.231
2007-08-29,973.503
2007-08-30,972.029
2007-08-31,984.543
2007-09-03,984.543
2007-09-04,996.023
2007-09-05,987.127
2007-09-06,991.89
2007-09-07,974.251
2007-09-10,972.663
2007-09-11,986.265
2007-09-12,985.125
2007-09-13,989.866
2007-09-14,990.72
2007-09-17,984.28
2007-09-18,1011.222
2007-09-19,1016.446
2007-09-20,1012.064
2007-09-21,1017.73
2007-09-24,1014.841
2007-09-25,1016.938
2007-09-26,1022.725
2007-09-27,1027.642
2007-09-28,1025.864
2007-10-01,1038.513
2007-10-02,1038.98
2007-10-03,1033.042
2007-10-04,1034.35
2007-10-05,1047.12
2007-10-08,1046.462
2007-10-09,1054.923
2007-10-10,1057.047
2007-10-11,1048.462
2007-10-12,1057.184
2007-10-15,1047.403
2007-10-16,1042.484
2007-10-17,1046.437
2007-10-18,1049.09
2007-10-19,1020.55
2007-10-22,1026.156
2007-10-23,1038.403
2007-10-24,1035.864
2007-10-25,1033.423
2007-10-26,1046.325
2007-10-29,1051.066
2007-10-30,1045.993
2007-10-31,1060.923
2007-11-01,1038.465
2007-11-02,1044.791
2007-11-05,1039.278
2007-11-06,1051.906
2007-11-07,1026.191
2007-11-08,1018.071
2007-11-09,997.627
2007-11-12,983.059
2007-11-13,1011.594
2007-11-14,1004.538
2007-11-15,994.802
2007-11-16,1002.116
2007-11-19,985.737
2007-11-20,989.682
2007-11-21,975.85
2007-11-22,975.85
2007-11-23,990.699
2007-11-26,972.622
2007-11-27,985.452
2007-11-28,1013.913
2007-11-29,1014.993
2007-11-30,1016.999
2007-12-03,1011.504
2007-12-04,1006.827
2007-12-05,1021.707
2007-12-06,1037.308
2007-12-07,1037.125
2007-12-10,1043.727
2007-12-11,1018.074
2007-12-12,1025.907
2007-12-13,1026.59
2007-12-14,1014.102
2007-12-17,995.447
2007-12-18,1001.365
2007-12-19,1002.458
2007-12-20,1012.395
2007-12-21,1029.728
2007-12-24,1037.818
2007-12-25,1037.818
2007-12-26,1039.94
2007-12-27,1024.243
2007-12-28,1025.441
2007-12-31,1017.73
2008-01-01,1017.73
2008-01-02,1003.344
2008-01-03,1002.625
2008-01-04,971.944
2008-01-07,970.591
2008-01-08,952.466
2008-01-09,964.456
2008-01-10,971.776
2008-01-11,954.774
2008-01-14,968.053
2008-01-15,943.616
2008-01-16,934.505
2008-01-17,910.487
2008-01-18,909.254
2008-01-21,909.254
2008-01-22,896.08
2008-01-23,907.34
2008-01-24,921.331
2008-01-25,909.751
2008-01-28,922.602
2008-01-29,925.635
2008-01-30,920.667
2008-01-31,936.056
2008-02-01,949.87
2008-02-04,941.053
2008-02-05,913.627
2008-02-06,904.065
2008-02-07,910.698
2008-02-08,913.304
2008-02-11,923.725
2008-02-12,927.116
2008-02-13,942.789
2008-02-14,929.418
2008-02-15,927.084
2008-02-18,927.084
2008-02-19,927.548
2008-02-20,937.158
2008-02-21,925.204
2008-02-22,930.198
2008-02-25,944.031
2008-02-26,952.321
2008-02-27,951.528
2008-02-28,945.494
2008-02-29,921.331
2008-03-03,921.943
2008-03-04,919.284
2008-03-05,927.135
2008-03-06,908.201
2008-03-07,899.219
2008-03-10,882.347
2008-03-11,909.473
2008-03-12,904.305
2008-03-13,911.758
2008-03-14,894.286
2008-03-17,880.147
2008-03-18,914.715
2008-03-19,890.29
2008-03-20,905.45
2008-03-21,905.45
2008-03-24,926.466
2008-03-25,932.786
2008-03-26,927.562
2008-03-27,915.099
2008-03-28,908.554
2008-03-31,914.291
2008-04-01,943.672
2008-04-02,942.854
2008-04-03,945.134
2008-04-04,949.494
2008-04-07,948.808
2008-04-08,946.483
2008-04-09,938.706
2008-04-10,948.005
2008-04-11,928.655
2008-04-14,927.634
2008-04-15,930.402
2008-04-16,953.72
2008-04-17,951.659
2008-04-18,972.717
2008-04-21,975.612
2008-04-22,963.583
2008-04-23,969.581
2008-04-24,972.749
2008-04-25,977.925
2008-04-28,977.802
2008-04-29,973.535
2008-04-30,969.126
2008-05-01,985.748
2008-05-02,986.973
2008-05-05,985.65
2008-05-06,994.187
2008-05-07,979.936
2008-05-08,987.036
2008-05-09,982.877
2008-05-12,992.974
2008-05-13,996.076
2008-05-14,997.915
2008-05-15,1010.958
2008-05-16,1013.825
2008-05-19,1011.461
2008-05-20,1004.727
2008-05-21,987.665
2008-05-22,990.558
2008-05-23,980.527
2008-05-26,980.527
2008-05-27,990.28
2008-05-28,997.693
2008-05-29,1002.03
2008-05-30,1007.553
2008-06-02,998.413
2008-06-03,995.038
2008-06-04,998.188
2008-06-05,1019.289
2008-06-06,991.535
2008-06-09,993.987
2008-06-10,988.872
2008-06-11,972.642
2008-06-12,975.707
2008-06-13,992.681
2008-06-16,995.898
2008-06-17,992.765
2008-06-18,984.71
2008-06-19,990.263
2008-06-20,971.966
2008-06-23,973.253
2008-06-24,964.309
2008-06-25,970.53
2008-06-26,944.071
2008-06-27,943.507
2008-06-30,941.106
2008-07-01,944.032
2008-07-02,921.217
2008-07-03,918.54
2008-07-04,918.54
2008-07-07,914.835
2008-07-08,926.297
2008-07-09,907.666
2008-07-10,916.2
2008-07-11,910.176
2008-07-14,907.144
2008-07-15,901.637
2008-07-16,918.356
2008-07-17,923.955
2008-07-18,919.879
2008-07-21,923.54
2008-07-22,928.827
2008-07-23,928.781
2008-07-24,910.067
2008-07-25,918.487
2008-07-28,904.647
2008-07-29,921.205
2008-07-30,935.616
2008-07-31,924.971
2008-08-01,917.779
2008-08-04,905.182
2008-08-05,927.02
2008-08-06,935.711
2008-08-07,924.216
2008-08-08,942.025
2008-08-11,946.91
2008-08-12,942.835
2008-08-13,945.699
2008-08-14,950.517
2008-08-15,951.882
2008-08-18,939.581
2008-08-19,932.546
2008-08-20,937.939
2008-08-21,940.013
2008-08-22,949.175
2008-08-25,931.435
2008-08-26,934.04
2008-08-27,941.866
2008-08-28,951.733
2008-08-29,937.061
2008-09-01,937.061
2008-09-02,926.673
2008-09-03,918.198
2008-09-04,891.62
2008-09-05,892.166
2008-09-08,900.61
2008-09-09,871.723
2008-09-10,881.67
2008-09-11,894.602
2008-09-12,900.25
2008-09-15,864.994
2008-09-16,875.92
2008-09-17,837.172
2008-09-18,865.965
2008-09-19,892.934
2008-09-22,862.835
2008-09-23,849.559
2008-09-24,848.187
2008-09-25,859.881
2008-09-26,858.568
2008-09-29,788.18
2008-09-30,824.471
2008-10-01,811.872
2008-10-02,771.016
2008-10-03,761.44
2008-10-06,728.546
2008-10-07,689.279
2008-10-08,685.362
2008-10-09,644.988
2008-10-10,634.984
2008-10-13,710.503
2008-10-14,691.218
2008-10-15,627.576
2008-10-16,656.077
2008-10-17,655.277
2008-10-20,683.94
2008-10-21,660.189
2008-10-22,621.616
2008-10-23,619.0
2008-10-24,598.994
2008-10-27,576.806
2008-10-28,634.774
2008-10-29,637.197
2008-10-30,659.481
2008-10-31,670.132
2008-11-03,667.439
2008-11-04,690.731
2008-11-05,656.889
2008-11-06,625.506
2008-11-07,641.443
2008-11-10,633.261
2008-11-11,616.626
2008-11-12,584.881
2008-11-13,624.126
2008-11-14,594.879
2008-11-17,580.35
2008-11-18,583.862
2008-11-19,548.82
2008-11-20,514.264
2008-11-21,545.862
2008-11-24,578.697
2008-11-25,580.037
2008-11-26,602.487
2008-11-27,602.487
2008-11-28,606.283
2008-12-01,556.364
2008-12-02,573.026
2008-12-03,586.419
2008-12-04,569.59
2008-12-05,590.107
2008-12-08,610.223
2008-12-09,599.196
2008-12-10,606.915
2008-12-11,590.467
2008-12-12,594.651
2008-12-15,588.524
2008-12-16,616.094
2008-12-17,614.124
2008-12-18,605.033
2008-12-19,607.989
2008-12-22,596.725
2008-12-23,591.692
2008-12-24,593.87
2008-12-25,593.87
2008-12-26,597.218
2008-12-29,593.359
2008-12-30,608.076
2008-12-31,616.704
2009-01-01,616.704
2009-01-02,637.001
2009-01-05,637.942
2009-01-06,644.499
2009-01-07,627.708
2009-01-08,630.318
2009-01-09,616.212
2009-01-12,603.763
2009-01-13,605.757
2009-01-14,586.671
2009-01-15,592.851
2009-01-16,598.999
2009-01-19,598.999
2009-01-20,570.191
2009-01-21,592.647
2009-01-22,584.839
2009-01-23,587.817
2009-01-26,592.342
2009-01-27,597.989
2009-01-28,616.001
2009-01-29,599.527
2009-01-30,587.097
2009-02-02,587.965
2009-02-03,599.749
2009-02-04,598.417
2009-02-05,610.165
2009-02-06,624.847
2009-02-09,624.032
2009-02-10,599.386
2009-02-11,602.423
2009-02-12,606.337
2009-02-13,603.205
2009-02-16,603.205
2009-02-17,580.459
2009-02-18,580.621
2009-02-19,574.666
2009-02-20,571.131
2009-02-23,550.038
2009-02-24,568.323
2009-02-25,561.174
2009-02-26,550.053
2009-02-27,543.49
2009-03-02,519.72
2009-03-03,518.964
2009-03-04,533.057
2009-03-05,513.289
2009-03-06,512.538
2009-03-09,504.978
2009-03-10,533.476
2009-03-11,535.98
2009-03-12,554.955
2009-03-13,558.57
2009-03-16,554.199
2009-03-17,571.477
2009-03-18,578.631
2009-03-19,575.471
2009-03-20,566.38
2009-03-23,601.409
2009-03-24,591.267
2009-03-25,594.986
2009-03-26,612.601
2009-03-27,599.174
2009-03-30,583.41
2009-03-31,589.193
2009-04-01,596.113
2009-04-02,614.812
2009-04-03,619.868
2009-04-06,614.928
2009-04-07,600.417
2009-04-08,610.044
2009-04-09,628.006
2009-04-10,628.006
2009-04-13,627.2
2009-04-14,618.715
2009-04-15,621.472
2009-04-16,634.256
2009-04-17,636.84
2009-04-20,614.832
2009-04-21,625.335
2009-04-22,624.002
2009-04-23,626.899
2009-04-24,638.837
2009-04-27,634.306
2009-04-28,633.301
2009-04-29,647.114
2009-04-30,647.125
2009-05-01,649.361
2009-05-04,666.779
2009-05-05,665.342
2009-05-06,668.624
2009-05-07,658.645
2009-05-08,668.774
2009-05-11,660.641
2009-05-12,659.767
2009-05-13,642.795
2009-05-14,648.76
2009-05-15,644.356
2009-05-18,662.865
2009-05-19,663.753
2009-05-20,662.722
2009-05-21,650.959
2009-05-22,650.35
2009-05-25,650.35
2009-05-26,668.586
2009-05-27,659.002
2009-05-28,666.463
2009-05-29,675.782
2009-06-01,696.152
2009-06-02,698.414
2009-06-03,690.975
2009-06-04,696.732
2009-06-05,696.557
2009-06-08,694.162
2009-06-09,699.138
2009-06-10,696.896
2009-06-11,699.418
2009-06-12,699.019
2009-06-15,683.709
2009-06-16,674.659
2009-06-17,677.968
2009-06-18,681.226
2009-06-19,684.712
2009-06-22,664.68
2009-06-23,664.441
2009-06-24,670.675
2009-06-25,686.254
2009-06-26,686.302
2009-06-29,690.301
2009-06-30,685.521
2009-07-01,688.492
2009-07-02,670.461
2009-07-03,670.461
2009-07-06,669.812
2009-07-07,656.383
2009-07-08,658.069
2009-07-09,660.149
2009-07-10,659.311
2009-07-13,672.073
2009-07-14,676.052
2009-07-15,695.155
2009-07-16,703.401
2009-07-17,705.349
2009-07-20,713.342
2009-07-21,715.728
2009-07-22,716.251
2009-07-23,731.589
2009-07-24,733.0
2009-07-27,732.308
2009-07-28,731.672
2009-07-29,729.174
2009-07-30,735.797
2009-07-31,734.997
2009-08-03,746.087
2009-08-04,746.257
2009-08-05,740.113
2009-08-06,733.903
2009-08-07,743.198
2009-08-10,741.076
2009-08-11,734.657
2009-08-12,742.562
2009-08-13,747.594
2009-08-14,739.836
2009-08-17,722.846
2009-08-18,730.805
2009-08-19,736.032
2009-08-20,743.31
2009-08-21,754.964
2009-08-24,753.874
2009-08-25,754.964
2009-08-26,755.289
2009-08-27,756.99
2009-08-28,755.613
2009-08-31,749.099
2009-09-01,736.494
2009-09-02,735.687
2009-09-03,742.091
2009-09-04,752.7
2009-09-07,752.7
2009-09-08,759.774
2009-09-09,765.72
2009-09-10,774.022
2009-09-11,774.484
2009-09-14,777.816
2009-09-15,780.174
2009-09-16,790.163
2009-09-17,788.668
2009-09-18,790.666
2009-09-21,790.238
2009-09-22,793.751
2009-09-23,786.397
2009-09-24,779.31
2009-09-25,774.741
2009-09-28,787.348
2009-09-29,786.353
2009-09-30,785.416
2009-10-01,765.652
2009-10-02,762.842
2009-10-05,771.153
2009-10-06,782.55
2009-10-07,785.086
2009-10-08,791.915
2009-10-09,797.23
2009-10-12,798.854
2009-10-13,797.837
2009-10-14,809.815
2009-10-15,813.295
2009-10-16,808.935
2009-10-19,816.844
2009-10-20,811.542
2009-10-21,805.428
2009-10-22,811.503
2009-10-23,803.933
2009-10-26,797.023
2009-10-27,791.179
2009-10-28,774.625
2009-10-29,789.986
2009-10-30,770.633
2009-11-02,775.854
2009-11-03,779.032
2009-11-04,780.896
2009-11-05,796.396
2009-11-06,798.852
2009-11-09,815.172
2009-11-10,814.867
2009-11-11,819.138
2009-11-12,811.259
2009-11-13,817.23
2009-11-16,828.761
2009-11-17,829.593
2009-11-18,826.572
2009-11-19,815.622
2009-11-20,812.438
2009-11-23,822.38
2009-11-24,822.135
2009-11-25,826.056
2009-11-26,826.056
2009-11-27,812.97
2009-11-30,813.535
2009-12-01,824.764
2009-12-02,826.176
2009-12-03,819.261
2009-12-04,824.478
2009-12-07,822.422
2009-12-08,814.562
2009-12-09,817.937
2009-12-10,823.409
2009-12-11,824.911
2009-12-14,834.046
2009-12-15,831.226
2009-12-16,833.155
2009-12-17,822.894
2009-12-18,829.542
2009-12-21,838.797
2009-12-22,843.633
2009-12-23,849.079
2009-12-24,853.634
2009-12-25,853.634
2009-12-28,854.942
2009-12-29,853.55
2009-12-30,853.863
2009-12-31,844.566
2010-01-01,844.566
2010-01-04,858.703
2010-01-05,860.953
2010-01-06,861.32
2010-01-07,862.462
2010-01-08,867.806
2010-01-11,867.082
2010-01-12,858.01
2010-01-13,865.871
2010-01-14,868.006
2010-01-15,858.64
2010-01-18,858.64
2010-01-19,869.562
2010-01-20,858.55
2010-01-21,845.306
2010-01-22,824.606
2010-01-25,827.873
2010-01-26,825.703
2010-01-27,829.025
2010-01-28,815.056
2010-01-29,804.453
2010-02-01,816.981
2010-02-02,825.919
2010-02-03,823.917
2010-02-04,797.515
2010-02-05,800.651
2010-02-08,795.428
2010-02-09,806.495
2010-02-10,804.545
2010-02-11,815.309
2010-02-12,815.619
2010-02-15,815.619
2010-02-16,829.478
2010-02-17,834.313
2010-02-18,839.923
2010-02-19,840.822
2010-02-22,838.525
2010-02-23,827.916
2010-02-24,835.188
2010-02-25,835.007
2010-02-26,835.938
2010-03-01,847.463
2010-03-02,850.35
2010-03-03,851.352
2010-03-04,854.042
2010-03-05,866.006
2010-03-08,866.215
2010-03-09,868.205
2010-03-10,872.599
2010-03-11,876.149
2010-03-12,877.322
2010-03-15,876.627
2010-03-16,882.682
2010-03-17,887.17
2010-03-18,885.87
2010-03-19,879.592
2010-03-22,886.542
2010-03-23,892.926
2010-03-24,886.499
2010-03-25,884.141
2010-03-26,884.482
2010-03-29,889.407
2010-03-30,891.331
2010-03-31,887.31
2010-04-01,893.204
2010-04-02,893.204
2010-04-05,902.582
2010-04-06,903.778
2010-04-07,899.816
2010-04-08,902.109
2010-04-09,908.212
2010-04-12,909.821
2010-04-13,911.0
2010-04-14,922.402
2010-04-15,924.299
2010-04-16,911.96
2010-04-19,912.912
2010-04-20,921.005
2010-04-21,921.445
2010-04-22,925.679
2010-04-23,932.825
2010-04-26,929.989
2010-04-27,908.879
2010-04-28,912.031
2010-04-29,923.58
2010-04-30,906.577
2010-05-03,918.317
2010-05-04,894.313
2010-05-05,887.204
2010-05-06,859.582
2010-05-07,840.98
2010-05-10,880.218
2010-05-11,878.016
2010-05-12,894.403
2010-05-13,883.803
2010-05-14,865.798
2010-05-17,866.534
2010-05-18,854.961
2010-05-19,848.499
2010-05-20,815.315
2010-05-21,826.64
2010-05-24,819.151
2010-05-25,818.716
2010-05-26,814.293
2010-05-27,841.976
2010-05-28,832.076
2010-05-31,832.076
2010-06-01,816.147
2010-06-02,838.745
2010-06-03,845.524
2010-06-04,814.867
2010-06-07,801.027
2010-06-08,805.157
2010-06-09,801.707
2010-06-10,826.188
2010-06-11,832.694
2010-06-14,832.763
2010-06-15,853.129
2010-06-16,852.267
2010-06-17,852.54
2010-06-18,853.393
2010-06-21,849.338
2010-06-22,834.902
2010-06-23,833.368
2010-06-24,818.795
2010-06-25,821.403
2010-06-28,819.461
2010-06-29,790.504
2010-06-30,782.523
2010-07-01,781.407
2010-07-02,778.055
2010-07-05,778.055
2010-07-06,779.878
2010-07-07,804.798
2010-07-08,812.557
2010-07-09,818.454
2010-07-12,818.472
2010-07-13,832.281
2010-07-14,834.307
2010-07-15,834.345
2010-07-16,810.288
2010-07-19,815.443
2010-07-20,827.124
2010-07-21,815.834
2010-07-22,835.457
2010-07-23,844.055
2010-07-26,853.052
2010-07-27,849.024
2010-07-28,842.022
2010-07-29,837.446
2010-07-30,838.766
2010-08-02,855.817
2010-08-03,851.259
2010-08-04,859.126
2010-08-05,856.765
2010-08-06,854.403
2010-08-09,859.713
2010-08-10,852.227
2010-08-11,827.706
2010-08-12,821.839
2010-08-13,817.422
2010-08-16,818.811
2010-08-17,831.194
2010-08-18,833.25
2010-08-19,820.021
2010-08-20,818.284
