Date,SPAIN SMALL CAP Small Cap
2005-11-10,337.188
2005-11-11,338.223
2005-11-14,338.165
2005-11-15,335.13
2005-11-16,334.72
2005-11-17,337.1
2005-11-18,336.306
2005-11-21,333.731
2005-11-22,332.867
2005-11-23,337.128
2005-11-24,336.315
2005-11-25,335.981
2005-11-28,340.035
2005-11-29,340.898
2005-11-30,340.525
2005-12-01,337.542
2005-12-02,336.475
2005-12-05,335.679
2005-12-06,337.352
2005-12-07,336.583
2005-12-08,337.888
2005-12-09,339.375
2005-12-12,341.864
2005-12-13,341.057
2005-12-14,348.066
2005-12-15,345.751
2005-12-16,346.691
2005-12-19,344.573
2005-12-20,340.944
2005-12-21,341.069
2005-12-22,341.762
2005-12-23,344.416
2005-12-26,344.416
2005-12-27,344.399
2005-12-28,345.996
2005-12-29,344.536
2005-12-30,342.334
2006-01-02,345.586
2006-01-03,356.531
2006-01-04,365.325
2006-01-05,366.339
2006-01-06,367.975
2006-01-09,369.943
2006-01-10,367.403
2006-01-11,370.229
2006-01-12,370.673
2006-01-13,369.12
2006-01-16,373.716
2006-01-17,368.619
2006-01-18,369.035
2006-01-19,373.014
2006-01-20,370.274
2006-01-23,375.227
2006-01-24,374.44
2006-01-25,374.266
2006-01-26,375.504
2006-01-27,377.601
2006-01-30,377.228
2006-01-31,378.668
2006-02-01,379.549
2006-02-02,378.704
2006-02-03,376.794
2006-02-06,376.661
2006-02-07,375.937
2006-02-08,379.028
2006-02-09,377.818
2006-02-10,376.477
2006-02-13,379.332
2006-02-14,378.816
2006-02-15,377.731
2006-02-16,379.806
2006-02-17,383.193
2006-02-20,388.022
2006-02-21,388.873
2006-02-22,387.935
2006-02-23,389.672
2006-02-24,391.171
2006-02-27,391.275
2006-02-28,388.987
2006-03-01,393.415
2006-03-02,392.26
2006-03-03,393.236
2006-03-06,392.412
2006-03-07,384.755
2006-03-08,383.345
2006-03-09,387.084
2006-03-10,389.986
2006-03-13,391.919
2006-03-14,394.426
2006-03-15,397.174
2006-03-16,399.047
2006-03-17,402.683
2006-03-20,405.259
2006-03-21,405.8
2006-03-22,408.361
2006-03-23,408.581
2006-03-24,410.886
2006-03-27,409.681
2006-03-28,409.873
2006-03-29,408.821
2006-03-30,414.908
2006-03-31,413.33
2006-04-03,413.298
2006-04-04,419.272
2006-04-05,419.231
2006-04-06,420.729
2006-04-07,418.508
2006-04-10,418.817
2006-04-11,416.918
2006-04-12,413.211
2006-04-13,414.979
2006-04-14,414.979
2006-04-17,421.57
2006-04-18,417.721
2006-04-19,419.058
2006-04-20,419.13
2006-04-21,426.541
2006-04-24,431.711
2006-04-25,433.123
2006-04-26,434.767
2006-04-27,438.48
2006-04-28,439.176
2006-05-01,439.943
2006-05-02,440.374
2006-05-03,438.715
2006-05-04,444.155
2006-05-05,452.015
2006-05-08,453.579
2006-05-09,453.42
2006-05-10,451.437
2006-05-11,446.648
2006-05-12,440.944
2006-05-15,435.394
2006-05-16,431.493
2006-05-17,418.47
2006-05-18,416.348
2006-05-19,412.189
2006-05-22,397.827
2006-05-23,403.631
2006-05-24,398.405
2006-05-25,410.617
2006-05-26,412.815
2006-05-29,415.116
2006-05-30,408.738
2006-05-31,410.371
2006-06-01,408.34
2006-06-02,412.839
2006-06-05,412.028
2006-06-06,402.84
2006-06-07,403.314
2006-06-08,388.448
2006-06-09,394.245
2006-06-12,386.972
2006-06-13,374.348
2006-06-14,383.013
2006-06-15,388.52
2006-06-16,387.673
2006-06-19,393.597
2006-06-20,392.221
2006-06-21,396.744
2006-06-22,397.678
2006-06-23,397.23
2006-06-26,400.699
2006-06-27,400.216
2006-06-28,395.666
2006-06-29,399.771
2006-06-30,410.503
2006-07-03,413.71
2006-07-04,413.516
2006-07-05,407.631
2006-07-06,409.618
2006-07-07,410.354
2006-07-10,408.967
2006-07-11,406.093
2006-07-12,405.107
2006-07-13,400.75
2006-07-14,394.38
2006-07-17,387.367
2006-07-18,389.533
2006-07-19,398.547
2006-07-20,400.471
2006-07-21,399.606
2006-07-24,400.305
2006-07-25,399.424
2006-07-26,399.568
2006-07-27,407.843
2006-07-28,409.551
2006-07-31,413.676
2006-08-01,411.323
2006-08-02,418.13
2006-08-03,413.499
2006-08-04,420.032
2006-08-07,423.24
2006-08-08,424.965
2006-08-09,427.357
2006-08-10,420.065
2006-08-11,422.091
2006-08-14,425.238
2006-08-15,428.586
2006-08-16,432.176
2006-08-17,433.655
2006-08-18,429.864
2006-08-21,436.426
2006-08-22,432.667
2006-08-23,432.499
2006-08-24,431.832
2006-08-25,430.297
2006-08-28,434.817
2006-08-29,434.84
2006-08-30,440.214
2006-08-31,437.658
2006-09-01,441.146
2006-09-04,448.699
2006-09-05,444.362
2006-09-06,441.446
2006-09-07,435.243
2006-09-08,437.639
2006-09-11,435.113
2006-09-12,438.09
2006-09-13,437.668
2006-09-14,440.534
2006-09-15,438.337
2006-09-18,440.568
2006-09-19,440.314
2006-09-20,442.944
2006-09-21,444.581
2006-09-22,446.829
2006-09-25,445.602
2006-09-26,446.92
2006-09-27,452.679
2006-09-28,456.707
2006-09-29,458.842
2006-10-02,458.829
2006-10-03,457.713
2006-10-04,459.142
2006-10-05,464.788
2006-10-06,457.918
2006-10-09,461.62
2006-10-10,460.167
2006-10-11,462.778
2006-10-12,464.713
2006-10-13,464.953
2006-10-16,470.199
2006-10-17,463.839
2006-10-18,469.641
2006-10-19,476.766
2006-10-20,482.281
2006-10-23,479.839
2006-10-24,483.966
2006-10-25,492.491
2006-10-26,493.081
2006-10-27,497.309
2006-10-30,494.708
2006-10-31,507.929
2006-11-01,519.893
2006-11-02,514.975
2006-11-03,510.739
2006-11-06,511.614
2006-11-07,513.309
2006-11-08,511.747
2006-11-09,517.035
2006-11-10,518.888
2006-11-13,519.21
2006-11-14,523.211
2006-11-15,527.555
2006-11-16,530.4
2006-11-17,529.369
2006-11-20,529.79
2006-11-21,538.713
2006-11-22,551.687
2006-11-23,546.837
2006-11-24,541.054
2006-11-27,534.567
2006-11-28,535.619
2006-11-29,546.919
2006-11-30,549.263
2006-12-01,545.696
2006-12-04,547.966
2006-12-05,551.079
2006-12-06,557.419
2006-12-07,555.998
2006-12-08,560.583
2006-12-11,561.323
2006-12-12,569.49
2006-12-13,575.745
2006-12-14,574.656
2006-12-15,574.575
2006-12-18,575.725
2006-12-19,575.746
2006-12-20,582.725
2006-12-21,585.627
2006-12-22,572.718
2006-12-25,572.718
2006-12-26,571.825
2006-12-27,568.72
2006-12-28,573.215
2006-12-29,567.365
2007-01-01,567.365
2007-01-02,583.045
2007-01-03,579.999
2007-01-04,572.683
2007-01-05,572.631
2007-01-08,574.088
2007-01-09,579.864
2007-01-10,574.364
2007-01-11,580.898
2007-01-12,583.244
2007-01-15,592.883
2007-01-16,591.731
2007-01-17,588.646
2007-01-18,590.237
2007-01-19,593.851
2007-01-22,595.218
2007-01-23,603.706
2007-01-24,606.166
2007-01-25,604.518
2007-01-26,603.446
2007-01-29,608.858
2007-01-30,611.475
2007-01-31,617.251
2007-02-01,629.782
2007-02-02,628.498
2007-02-05,639.245
2007-02-06,650.863
2007-02-07,660.687
2007-02-08,655.92
2007-02-09,656.723
2007-02-12,648.833
2007-02-13,662.074
2007-02-14,677.039
2007-02-15,681.362
2007-02-16,681.613
2007-02-19,690.083
2007-02-20,686.588
2007-02-21,676.217
2007-02-22,668.882
2007-02-23,668.029
2007-02-26,675.622
2007-02-27,642.466
2007-02-28,636.34
2007-03-01,620.818
2007-03-02,627.74
2007-03-05,604.118
2007-03-06,608.09
2007-03-07,617.996
2007-03-08,629.708
2007-03-09,617.326
2007-03-12,612.704
2007-03-13,610.333
2007-03-14,596.564
2007-03-15,611.693
2007-03-16,617.79
2007-03-19,624.409
2007-03-20,632.277
2007-03-21,636.087
2007-03-22,643.174
2007-03-23,643.847
2007-03-26,638.82
2007-03-27,641.328
2007-03-28,645.293
2007-03-29,658.886
2007-03-30,663.804
2007-04-02,670.217
2007-04-03,677.148
2007-04-04,674.585
2007-04-05,678.671
2007-04-06,678.671
2007-04-09,675.135
2007-04-10,683.5
2007-04-11,690.794
2007-04-12,686.947
2007-04-13,691.198
2007-04-16,699.17
2007-04-17,697.003
2007-04-18,686.417
2007-04-19,684.887
2007-04-20,695.123
2007-04-23,691.959
2007-04-24,673.528
2007-04-25,679.082
2007-04-26,675.817
2007-04-27,673.902
2007-04-30,670.055
2007-05-01,667.551
2007-05-02,671.16
2007-05-03,661.332
2007-05-04,668.563
2007-05-07,670.486
2007-05-08,661.708
2007-05-09,666.909
2007-05-10,659.393
2007-05-11,661.853
2007-05-14,663.306
2007-05-15,667.381
2007-05-16,661.912
2007-05-17,663.651
2007-05-18,664.02
2007-05-21,660.387
2007-05-22,661.153
2007-05-23,663.935
2007-05-24,656.531
2007-05-25,660.329
2007-05-28,663.61
2007-05-29,668.683
2007-05-30,663.301
2007-05-31,671.09
2007-06-01,672.913
2007-06-04,674.733
2007-06-05,669.385
2007-06-06,642.118
2007-06-07,634.208
2007-06-08,636.317
2007-06-11,641.314
2007-06-12,635.116
2007-06-13,638.691
2007-06-14,643.744
2007-06-15,646.983
2007-06-18,643.783
2007-06-19,643.064
2007-06-20,642.173
2007-06-21,641.76
2007-06-22,637.506
2007-06-25,632.546
2007-06-26,626.383
2007-06-27,623.024
2007-06-28,628.545
2007-06-29,632.337
2007-07-02,642.142
2007-07-03,653.593
2007-07-04,658.729
2007-07-05,657.426
2007-07-06,659.242
2007-07-09,661.314
2007-07-10,656.11
2007-07-11,661.181
2007-07-12,678.945
2007-07-13,677.449
2007-07-16,680.468
2007-07-17,682.332
2007-07-18,678.672
2007-07-19,687.89
2007-07-20,685.89
2007-07-23,689.803
2007-07-24,680.603
2007-07-25,666.626
2007-07-26,650.369
2007-07-27,647.746
2007-07-30,654.742
2007-07-31,660.066
2007-08-01,648.365
2007-08-02,651.162
2007-08-03,650.451
2007-08-06,643.469
2007-08-07,649.113
2007-08-08,655.733
2007-08-09,635.822
2007-08-10,616.296
2007-08-13,618.893
2007-08-14,611.285
2007-08-15,606.034
2007-08-16,571.214
2007-08-17,580.076
2007-08-20,587.691
2007-08-21,589.662
2007-08-22,601.232
2007-08-23,600.939
2007-08-24,603.946
2007-08-27,603.689
2007-08-28,597.483
2007-08-29,603.373
2007-08-30,608.637
2007-08-31,617.834
2007-09-03,621.807
2007-09-04,620.504
2007-09-05,614.339
2007-09-06,615.01
2007-09-07,607.909
2007-09-10,597.671
2007-09-11,610.565
2007-09-12,608.42
2007-09-13,609.755
2007-09-14,596.565
2007-09-17,578.567
2007-09-18,591.387
2007-09-19,602.192
2007-09-20,614.996
2007-09-21,622.645
2007-09-24,629.053
2007-09-25,618.691
2007-09-26,622.514
2007-09-27,623.318
2007-09-28,620.333
2007-10-01,623.775
2007-10-02,623.799
2007-10-03,628.935
2007-10-04,631.507
2007-10-05,643.716
2007-10-08,638.741
2007-10-09,639.556
2007-10-10,641.746
2007-10-11,650.533
2007-10-12,647.032
2007-10-15,645.483
2007-10-16,637.917
2007-10-17,645.201
2007-10-18,645.54
2007-10-19,642.817
2007-10-22,627.971
2007-10-23,643.861
2007-10-24,638.646
2007-10-25,656.351
2007-10-26,670.056
2007-10-29,675.819
2007-10-30,678.03
2007-10-31,683.762
2007-11-01,678.729
2007-11-02,680.234
2007-11-05,677.677
2007-11-06,682.31
2007-11-07,679.488
2007-11-08,679.676
2007-11-09,667.954
2007-11-12,664.619
2007-11-13,661.193
2007-11-14,665.821
2007-11-15,658.361
2007-11-16,659.291
2007-11-19,643.026
2007-11-20,646.541
2007-11-21,635.58
2007-11-22,633.696
2007-11-23,636.475
2007-11-26,642.052
2007-11-27,643.948
2007-11-28,643.43
2007-11-29,641.534
2007-11-30,650.249
2007-12-03,650.064
2007-12-04,648.629
2007-12-05,650.953
2007-12-06,646.509
2007-12-07,649.432
2007-12-10,653.815
2007-12-11,652.824
2007-12-12,650.357
2007-12-13,634.347
2007-12-14,629.082
2007-12-17,616.712
2007-12-18,613.651
2007-12-19,599.083
2007-12-20,587.952
2007-12-21,591.89
2007-12-24,593.208
2007-12-25,593.208
2007-12-26,597.285
2007-12-27,591.453
2007-12-28,592.059
2007-12-31,588.677
2008-01-01,588.677
2008-01-02,595.798
2008-01-03,586.901
2008-01-04,568.313
2008-01-07,554.016
2008-01-08,553.202
2008-01-09,543.929
2008-01-10,537.753
2008-01-11,540.379
2008-01-14,547.177
2008-01-15,528.508
2008-01-16,514.042
2008-01-17,516.367
2008-01-18,516.906
2008-01-21,484.502
2008-01-22,496.207
2008-01-23,482.904
2008-01-24,510.453
2008-01-25,515.338
2008-01-28,518.296
2008-01-29,533.768
2008-01-30,530.58
2008-01-31,530.518
2008-02-01,547.539
2008-02-04,559.516
2008-02-05,531.276
2008-02-06,538.513
2008-02-07,523.591
2008-02-08,525.034
2008-02-11,523.014
2008-02-12,540.191
2008-02-13,542.27
2008-02-14,547.279
2008-02-15,541.749
2008-02-18,546.62
2008-02-19,549.103
2008-02-20,540.628
2008-02-21,547.438
2008-02-22,542.197
2008-02-25,545.895
2008-02-26,554.05
2008-02-27,564.784
2008-02-28,558.665
2008-02-29,548.577
2008-03-03,540.56
2008-03-04,534.805
2008-03-05,546.741
2008-03-06,545.884
2008-03-07,539.214
2008-03-10,532.815
2008-03-11,536.544
2008-03-12,553.493
2008-03-13,548.889
2008-03-14,552.345
2008-03-17,548.798
2008-03-18,555.514
2008-03-19,544.516
2008-03-20,536.06
2008-03-21,536.06
2008-03-24,535.295
2008-03-25,552.181
2008-03-26,562.201
2008-03-27,573.255
2008-03-28,571.097
2008-03-31,574.277
2008-04-01,578.017
2008-04-02,578.36
2008-04-03,575.318
2008-04-04,579.932
2008-04-07,582.18
2008-04-08,574.195
2008-04-09,572.49
2008-04-10,564.73
2008-04-11,560.408
2008-04-14,553.75
2008-04-15,558.079
2008-04-16,572.477
2008-04-17,567.297
2008-04-18,570.008
2008-04-21,574.354
2008-04-22,576.909
2008-04-23,575.245
2008-04-24,565.125
2008-04-25,566.299
2008-04-28,567.3
2008-04-29,559.297
2008-04-30,565.889
2008-05-01,561.582
2008-05-02,565.545
2008-05-05,568.255
2008-05-06,571.541
2008-05-07,565.904
2008-05-08,568.011
2008-05-09,563.614
2008-05-12,569.817
2008-05-13,569.016
2008-05-14,572.528
2008-05-15,573.743
2008-05-16,575.495
2008-05-19,578.907
2008-05-20,574.347
2008-05-21,578.615
2008-05-22,577.733
2008-05-23,567.417
2008-05-26,567.631
2008-05-27,561.189
2008-05-28,556.35
2008-05-29,554.216
2008-05-30,553.89
2008-06-02,545.097
2008-06-03,549.651
2008-06-04,548.117
2008-06-05,552.253
2008-06-06,548.522
2008-06-09,537.378
2008-06-10,521.029
2008-06-11,518.115
2008-06-12,520.667
2008-06-13,519.114
2008-06-16,520.211
2008-06-17,528.769
2008-06-18,519.016
2008-06-19,513.632
2008-06-20,509.495
2008-06-23,500.607
2008-06-24,497.452
2008-06-25,501.575
2008-06-26,497.192
2008-06-27,498.504
2008-06-30,495.877
2008-07-01,482.872
2008-07-02,481.711
2008-07-03,470.286
2008-07-04,461.829
2008-07-07,467.175
2008-07-08,459.878
2008-07-09,467.975
2008-07-10,461.148
2008-07-11,452.12
2008-07-14,451.333
2008-07-15,440.188
2008-07-16,439.111
2008-07-17,452.977
2008-07-18,457.792
2008-07-21,464.379
2008-07-22,461.677
2008-07-23,469.836
2008-07-24,457.152
2008-07-25,451.556
2008-07-28,448.546
2008-07-29,443.528
2008-07-30,448.877
2008-07-31,446.28
2008-08-01,441.438
2008-08-04,437.111
2008-08-05,443.297
2008-08-06,448.061
2008-08-07,448.685
2008-08-08,441.049
2008-08-11,445.754
2008-08-12,444.58
2008-08-13,433.924
2008-08-14,433.42
2008-08-15,430.827
2008-08-18,432.139
2008-08-19,419.49
2008-08-20,418.513
2008-08-21,419.246
2008-08-22,424.275
2008-08-25,418.548
2008-08-26,417.113
2008-08-27,418.169
2008-08-28,423.834
2008-08-29,427.913
2008-09-01,423.187
2008-09-02,427.567
2008-09-03,412.858
2008-09-04,403.471
2008-09-05,390.634
2008-09-08,399.066
2008-09-09,391.842
2008-09-10,384.152
2008-09-11,374.705
2008-09-12,386.047
2008-09-15,372.814
2008-09-16,369.075
2008-09-17,360.322
2008-09-18,354.15
2008-09-19,374.92
2008-09-22,375.371
2008-09-23,373.147
2008-09-24,369.775
2008-09-25,371.989
2008-09-26,367.36
2008-09-29,347.936
2008-09-30,338.147
2008-10-01,338.02
2008-10-02,329.444
2008-10-03,332.489
2008-10-06,305.818
2008-10-07,304.041
2008-10-08,292.648
2008-10-09,291.67
2008-10-10,273.18
2008-10-13,297.034
2008-10-14,298.158
2008-10-15,287.915
2008-10-16,277.142
2008-10-17,282.043
2008-10-20,281.835
2008-10-21,281.485
2008-10-22,269.642
2008-10-23,261.294
2008-10-24,248.922
2008-10-27,235.303
2008-10-28,240.162
2008-10-29,255.804
2008-10-30,260.721
2008-10-31,263.874
2008-11-03,270.496
2008-11-04,288.384
2008-11-05,287.642
2008-11-06,270.954
2008-11-07,272.094
2008-11-10,273.959
2008-11-11,261.846
2008-11-12,256.695
2008-11-13,255.291
2008-11-14,258.297
2008-11-17,253.829
2008-11-18,253.047
2008-11-19,249.04
2008-11-20,241.473
2008-11-21,240.605
2008-11-24,256.958
2008-11-25,256.537
2008-11-26,254.777
2008-11-27,257.505
2008-11-28,252.626
2008-12-01,247.611
2008-12-02,254.763
2008-12-03,253.236
2008-12-04,254.175
2008-12-05,246.175
2008-12-08,260.712
2008-12-09,258.395
2008-12-10,261.144
2008-12-11,264.907
2008-12-12,264.93
2008-12-15,270.784
2008-12-16,275.12
2008-12-17,285.119
2008-12-18,288.654
2008-12-19,274.856
2008-12-22,270.366
2008-12-23,269.179
2008-12-24,270.038
2008-12-25,270.038
2008-12-26,271.342
2008-12-29,271.64
2008-12-30,270.105
2008-12-31,265.446
2009-01-01,265.446
2009-01-02,275.088
2009-01-05,276.122
2009-01-06,274.943
2009-01-07,278.717
2009-01-08,279.301
2009-01-09,273.289
2009-01-12,268.712
2009-01-13,261.112
2009-01-14,255.847
2009-01-15,254.179
2009-01-16,260.283
2009-01-19,255.962
2009-01-20,245.582
2009-01-21,241.953
2009-01-22,241.702
2009-01-23,236.731
2009-01-26,246.304
2009-01-27,249.614
2009-01-28,255.423
2009-01-29,249.588
2009-01-30,243.426
2009-02-02,238.292
2009-02-03,242.364
2009-02-04,242.845
2009-02-05,241.249
2009-02-06,243.882
2009-02-09,248.851
2009-02-10,246.816
2009-02-11,243.328
2009-02-12,238.783
2009-02-13,243.007
2009-02-16,237.857
2009-02-17,229.244
2009-02-18,225.975
2009-02-19,228.154
2009-02-20,220.928
2009-02-23,220.28
2009-02-24,219.14
2009-02-25,218.829
2009-02-26,223.171
2009-02-27,220.115
2009-03-02,209.79
2009-03-03,206.708
2009-03-04,210.06
2009-03-05,202.371
2009-03-06,200.996
2009-03-09,197.745
2009-03-10,205.163
2009-03-11,206.913
2009-03-12,209.048
2009-03-13,214.069
2009-03-16,220.199
2009-03-17,216.864
2009-03-18,219.22
2009-03-19,230.668
2009-03-20,227.749
2009-03-23,231.876
2009-03-24,232.269
2009-03-25,235.056
2009-03-26,236.615
2009-03-27,231.632
2009-03-30,224.183
2009-03-31,230.874
2009-04-01,234.587
2009-04-02,245.858
2009-04-03,245.059
2009-04-06,245.681
2009-04-07,244.146
2009-04-08,245.29
2009-04-09,248.559
2009-04-10,248.559
2009-04-13,250.667
2009-04-14,256.054
2009-04-15,258.824
2009-04-16,261.547
2009-04-17,260.244
2009-04-20,249.978
2009-04-21,251.479
2009-04-22,257.851
2009-04-23,262.583
2009-04-24,269.606
2009-04-27,264.777
2009-04-28,261.216
2009-04-29,271.658
2009-04-30,272.673
2009-05-01,272.714
2009-05-04,282.374
2009-05-05,286.569
2009-05-06,290.209
2009-05-07,292.106
2009-05-08,298.716
2009-05-11,300.083
2009-05-12,302.956
2009-05-13,291.798
2009-05-14,292.299
2009-05-15,294.909
2009-05-18,295.379
2009-05-19,301.868
2009-05-20,309.738
2009-05-21,303.344
2009-05-22,310.552
2009-05-25,311.268
2009-05-26,311.172
2009-05-27,313.746
2009-05-28,312.821
2009-05-29,314.655
2009-06-01,321.591
2009-06-02,326.523
2009-06-03,323.612
2009-06-04,324.224
2009-06-05,321.216
2009-06-08,312.21
2009-06-09,317.986
2009-06-10,321.653
2009-06-11,324.781
2009-06-12,320.071
2009-06-15,313.234
2009-06-16,313.17
2009-06-17,302.513
2009-06-18,305.705
2009-06-19,310.347
2009-06-22,302.899
2009-06-23,306.975
2009-06-24,312.36
2009-06-25,310.426
2009-06-26,315.267
2009-06-29,317.663
2009-06-30,314.359
2009-07-01,322.727
2009-07-02,316.565
2009-07-03,315.051
2009-07-06,308.735
2009-07-07,310.307
2009-07-08,300.814
2009-07-09,304.82
2009-07-10,302.848
2009-07-13,303.946
2009-07-14,309.677
2009-07-15,315.079
2009-07-16,311.327
2009-07-17,313.095
2009-07-20,315.538
2009-07-21,317.934
2009-07-22,319.145
2009-07-23,324.965
2009-07-24,325.061
2009-07-27,326.76
2009-07-28,325.796
2009-07-29,322.288
2009-07-30,327.104
2009-07-31,329.33
2009-08-03,341.299
2009-08-04,340.112
2009-08-05,339.645
2009-08-06,339.182
2009-08-07,334.887
2009-08-10,336.288
2009-08-11,334.519
2009-08-12,336.824
2009-08-13,342.68
2009-08-14,340.948
2009-08-17,329.022
2009-08-18,334.409
2009-08-19,337.125
2009-08-20,342.056
2009-08-21,348.934
2009-08-24,352.151
2009-08-25,353.173
2009-08-26,351.013
2009-08-27,350.27
2009-08-28,357.81
2009-08-31,354.339
2009-09-01,347.833
2009-09-02,342.361
2009-09-03,346.029
2009-09-04,349.673
2009-09-07,358.005
2009-09-08,364.04
2009-09-09,370.631
2009-09-10,370.21
2009-09-11,374.862
2009-09-14,375.709
2009-09-15,379.739
2009-09-16,388.155
2009-09-17,392.74
2009-09-18,390.045
2009-09-21,383.409
2009-09-22,388.591
2009-09-23,389.219
2009-09-24,381.659
2009-09-25,385.989
2009-09-28,389.135
2009-09-29,387.925
2009-09-30,388.336
2009-10-01,380.674
2009-10-02,372.426
2009-10-05,375.502
2009-10-06,386.412
2009-10-07,384.658
2009-10-08,388.894
2009-10-09,387.294
2009-10-12,390.531
2009-10-13,384.496
2009-10-14,393.061
2009-10-15,390.668
2009-10-16,383.363
2009-10-19,388.102
2009-10-20,384.639
2009-10-21,384.567
2009-10-22,379.95
2009-10-23,381.509
2009-10-26,371.938
2009-10-27,364.271
2009-10-28,352.294
2009-10-29,366.621
2009-10-30,359.185
2009-11-02,361.913
2009-11-03,352.939
2009-11-04,362.748
2009-11-05,368.044
2009-11-06,366.634
2009-11-09,373.891
2009-11-10,372.823
2009-11-11,373.881
2009-11-12,371.686
2009-11-13,371.172
2009-11-16,379.432
2009-11-17,374.475
2009-11-18,378.734
2009-11-19,369.564
2009-11-20,367.041
2009-11-23,374.929
2009-11-24,373.551
2009-11-25,376.411
2009-11-26,367.295
2009-11-27,369.646
2009-11-30,361.944
2009-12-01,368.516
2009-12-02,369.093
2009-12-03,370.487
2009-12-04,366.239
2009-12-07,366.961
2009-12-08,361.718
2009-12-09,357.533
2009-12-10,357.745
2009-12-11,356.873
2009-12-14,359.445
2009-12-15,358.564
2009-12-16,362.456
2009-12-17,355.795
2009-12-18,353.312
2009-12-21,354.882
2009-12-22,355.024
2009-12-23,358.581
2009-12-24,359.194
2009-12-25,359.194
2009-12-28,361.747
2009-12-29,362.385
2009-12-30,359.399
2009-12-31,360.567
2010-01-01,360.567
2010-01-04,370.699
2010-01-05,375.503
2010-01-06,376.313
2010-01-07,376.573
2010-01-08,378.651
2010-01-11,382.223
2010-01-12,378.334
2010-01-13,378.768
2010-01-14,380.085
2010-01-15,375.043
2010-01-18,375.77
2010-01-19,374.492
2010-01-20,364.202
2010-01-21,359.376
2010-01-22,356.85
2010-01-25,359.38
2010-01-26,358.464
2010-01-27,353.202
2010-01-28,349.809
2010-01-29,349.34
2010-02-01,351.255
2010-02-02,356.042
2010-02-03,352.785
2010-02-04,332.219
2010-02-05,321.551
2010-02-08,321.12
2010-02-09,321.096
2010-02-10,324.984
2010-02-11,321.458
2010-02-12,320.95
2010-02-15,320.952
2010-02-16,324.459
2010-02-17,329.204
2010-02-18,330.639
2010-02-19,331.464
2010-02-22,333.63
2010-02-23,329.33
2010-02-24,328.805
2010-02-25,322.836
2010-02-26,329.15
2010-03-01,327.956
2010-03-02,332.435
2010-03-03,338.442
2010-03-04,335.74
2010-03-05,338.934
2010-03-08,339.47
2010-03-09,334.317
2010-03-10,339.33
2010-03-11,338.902
2010-03-12,341.511
2010-03-15,339.684
2010-03-16,344.261
2010-03-17,347.531
2010-03-18,341.867
2010-03-19,339.327
2010-03-22,337.311
2010-03-23,343.412
2010-03-24,337.178
2010-03-25,341.371
2010-03-26,342.381
2010-03-29,344.274
2010-03-30,340.889
2010-03-31,341.524
2010-04-01,344.537
2010-04-02,344.537
2010-04-05,343.748
2010-04-06,344.349
2010-04-07,343.932
2010-04-08,343.176
2010-04-09,350.5
2010-04-12,354.929
2010-04-13,353.008
2010-04-14,357.616
2010-04-15,357.036
2010-04-16,352.329
2010-04-19,349.095
2010-04-20,353.224
2010-04-21,348.032
2010-04-22,338.645
2010-04-23,345.192
2010-04-26,342.781
2010-04-27,332.349
2010-04-28,320.088
2010-04-29,327.57
2010-04-30,329.567
2010-05-03,328.306
2010-05-04,310.951
2010-05-05,302.008
2010-05-06,293.477
2010-05-07,281.372
2010-05-10,303.543
2010-05-11,297.833
2010-05-12,301.892
2010-05-13,296.867
2010-05-14,281.165
2010-05-17,274.495
2010-05-18,280.27
2010-05-19,273.608
2010-05-20,267.815
2010-05-21,273.936
2010-05-24,267.42
2010-05-25,257.794
2010-05-26,258.11
2010-05-27,267.173
2010-05-28,269.943
2010-05-31,268.808
2010-06-01,269.757
2010-06-02,267.0
2010-06-03,269.077
2010-06-04,258.208
2010-06-07,252.164
2010-06-08,248.1
2010-06-09,254.036
2010-06-10,261.443
2010-06-11,265.964
2010-06-14,274.198
2010-06-15,277.596
2010-06-16,276.33
2010-06-17,276.18
2010-06-18,279.691
2010-06-21,282.087
2010-06-22,279.935
2010-06-23,278.453
2010-06-24,274.342
2010-06-25,273.516
2010-06-28,277.475
2010-06-29,263.112
2010-06-30,264.965
2010-07-01,265.188
2010-07-02,270.193
2010-07-05,271.924
2010-07-06,281.354
2010-07-07,283.558
2010-07-08,285.362
2010-07-09,283.545
2010-07-12,282.03
2010-07-13,287.383
2010-07-14,288.838
2010-07-15,290.952
2010-07-16,289.45
2010-07-19,289.143
2010-07-20,286.879
2010-07-21,288.242
2010-07-22,295.544
2010-07-23,295.461
2010-07-26,302.12
2010-07-27,305.219
2010-07-28,305.434
2010-07-29,305.32
2010-07-30,298.94
2010-08-02,309.401
2010-08-03,312.604
2010-08-04,311.617
2010-08-05,312.45
2010-08-06,310.868
2010-08-09,312.194
2010-08-10,305.155
2010-08-11,292.61
2010-08-12,289.123
2010-08-13,287.127
2010-08-16,291.309
2010-08-17,296.723
2010-08-18,295.923
2010-08-19,292.156
2010-08-20,285.347
2010-08-23,286.453
2010-08-24,282.863
2010-08-25,279.706
2010-08-26,285.979
2010-08-27,289.035
2010-08-30,289.369
2010-08-31,290.44
2010-09-01,298.302
2010-09-02,298.083
2010-09-03,300.564
2010-09-06,302.58
2010-09-07,295.674
2010-09-08,298.298
2010-09-09,303.773
2010-09-10,305.019
2010-09-13,308.931
2010-09-14,314.224
2010-09-15,314.901
2010-09-16,315.571
2010-09-17,309.308
2010-09-20,314.438
2010-09-21,316.949
2010-09-22,320.866
