Date,HONG KONG GROWTH Standard (Large+Mid Cap)
2005-06-14,10243.23
2005-06-15,10219.883
2005-06-16,10209.568
2005-06-17,10299.36
2005-06-20,10313.977
2005-06-21,10327.284
2005-06-22,10461.417
2005-06-23,10484.894
2005-06-24,10501.512
2005-06-27,10502.953
2005-06-28,10555.801
2005-06-29,10590.081
2005-06-30,10553.812
2005-07-01,10554.967
2005-07-04,10570.008
2005-07-05,10515.535
2005-07-06,10549.025
2005-07-07,10489.157
2005-07-08,10472.729
2005-07-11,10550.498
2005-07-12,10541.63
2005-07-13,10611.105
2005-07-14,10769.86
2005-07-15,10813.872
2005-07-18,10904.269
2005-07-19,10872.759
2005-07-20,10904.338
2005-07-21,10913.202
2005-07-22,10967.495
2005-07-25,10998.639
2005-07-26,10981.471
2005-07-27,11015.682
2005-07-28,11021.056
2005-07-29,11059.157
2005-08-01,11089.7
2005-08-02,11155.163
2005-08-03,11154.962
2005-08-04,11167.746
2005-08-05,11115.229
2005-08-08,11085.923
2005-08-09,11043.277
2005-08-10,11156.201
2005-08-11,11211.08
2005-08-12,11212.358
2005-08-15,11244.297
2005-08-16,11218.124
2005-08-17,11253.55
2005-08-18,11047.717
2005-08-19,10984.877
2005-08-22,11067.792
2005-08-23,10907.492
2005-08-24,10845.827
2005-08-25,10838.998
2005-08-26,10887.84
2005-08-29,10788.878
2005-08-30,10836.882
2005-08-31,10839.184
2005-09-01,11008.611
2005-09-02,11071.149
2005-09-05,11081.623
2005-09-06,11094.741
2005-09-07,11127.282
2005-09-08,11135.74
2005-09-09,11131.259
2005-09-12,11182.23
2005-09-13,11136.31
2005-09-14,11122.335
2005-09-15,11074.036
2005-09-16,11017.001
2005-09-19,11015.724
2005-09-20,11119.199
2005-09-21,11088.892
2005-09-22,11039.449
2005-09-23,11024.409
2005-09-26,11118.817
2005-09-27,11098.29
2005-09-28,11141.055
2005-09-29,11234.6
2005-09-30,11245.678
2005-10-03,11259.519
2005-10-04,11292.519
2005-10-05,11161.64
2005-10-06,10962.024
2005-10-07,10973.921
2005-10-10,10951.879
2005-10-11,10950.114
2005-10-12,10748.134
2005-10-13,10771.66
2005-10-14,10707.722
2005-10-17,10703.869
2005-10-18,10739.89
2005-10-19,10560.291
2005-10-20,10576.136
2005-10-21,10616.641
2005-10-24,10525.175
2005-10-25,10540.586
2005-10-26,10538.975
2005-10-27,10455.23
2005-10-28,10365.12
2005-10-31,10507.558
2005-11-01,10689.397
2005-11-02,10705.448
2005-11-03,10750.1
2005-11-04,10703.964
2005-11-07,10575.542
2005-11-08,10557.965
2005-11-09,10620.344
2005-11-10,10648.947
2005-11-11,10731.381
2005-11-14,10650.069
2005-11-15,10632.658
2005-11-16,10591.107
2005-11-17,10656.943
2005-11-18,10761.072
2005-11-21,10760.778
2005-11-22,10746.685
2005-11-23,10923.617
2005-11-24,10973.217
2005-11-25,10965.604
2005-11-28,10975.544
2005-11-29,10920.829
2005-11-30,10840.87
2005-12-01,10891.733
2005-12-02,10948.785
2005-12-05,10925.267
2005-12-06,10835.06
2005-12-07,10905.356
2005-12-08,10750.535
2005-12-09,10775.693
2005-12-12,10823.748
2005-12-13,10824.881
2005-12-14,10870.323
2005-12-15,10909.392
2005-12-16,10892.213
2005-12-19,11018.204
2005-12-20,10990.657
2005-12-21,11018.46
2005-12-22,11027.3
2005-12-23,11072.998
2005-12-26,11072.998
2005-12-27,11073.426
2005-12-28,11036.605
2005-12-29,11029.742
2005-12-30,10930.818
2006-01-02,10930.818
2006-01-03,10999.742
2006-01-04,11234.18
2006-01-05,11275.031
2006-01-06,11382.445
2006-01-09,11541.024
2006-01-10,11586.819
2006-01-11,11600.833
2006-01-12,11625.905
2006-01-13,11660.698
2006-01-16,11601.714
2006-01-17,11481.189
2006-01-18,11442.666
2006-01-19,11577.694
2006-01-20,11522.003
2006-01-23,11410.242
2006-01-24,11524.397
2006-01-25,11548.555
2006-01-26,11514.461
2006-01-27,11671.384
2006-01-30,11670.481
2006-01-31,11670.33
2006-02-01,11604.21
2006-02-02,11570.998
2006-02-03,11386.014
2006-02-06,11478.307
2006-02-07,11463.049
2006-02-08,11385.289
2006-02-09,11373.319
2006-02-10,11361.437
2006-02-13,11300.372
2006-02-14,11370.72
2006-02-15,11362.778
2006-02-16,11394.632
2006-02-17,11376.698
2006-02-20,11488.408
2006-02-21,11477.111
2006-02-22,11470.932
2006-02-23,11574.306
2006-02-24,11573.986
2006-02-27,11648.672
2006-02-28,11549.337
2006-03-01,11528.264
2006-03-02,11594.882
2006-03-03,11565.417
2006-03-06,11514.553
2006-03-07,11338.662
2006-03-08,11271.355
2006-03-09,11273.78
2006-03-10,11243.498
2006-03-13,11333.009
2006-03-14,11325.138
2006-03-15,11485.529
2006-03-16,11488.916
2006-03-17,11514.039
2006-03-20,11584.118
2006-03-21,11583.469
2006-03-22,11416.289
2006-03-23,11520.384
2006-03-24,11573.652
2006-03-27,11738.376
2006-03-28,11746.678
2006-03-29,11671.986
2006-03-30,11738.449
2006-03-31,11679.551
2006-04-03,11853.489
2006-04-04,11876.881
2006-04-05,11877.187
2006-04-06,12123.98
2006-04-07,12132.243
2006-04-10,12153.129
2006-04-11,12137.261
2006-04-12,12001.796
2006-04-13,12061.059
2006-04-14,12061.059
2006-04-17,12061.603
2006-04-18,12176.347
2006-04-19,12345.036
2006-04-20,12511.913
2006-04-21,12594.379
2006-04-24,12564.338
2006-04-25,12437.051
2006-04-26,12427.002
2006-04-27,12456.075
2006-04-28,12441.609
2006-05-01,12442.171
2006-05-02,12633.057
2006-05-03,12751.94
2006-05-04,12738.655
2006-05-05,12739.23
2006-05-08,12889.986
2006-05-09,12777.115
2006-05-10,12638.839
2006-05-11,12792.741
2006-05-12,12678.986
2006-05-15,12318.05
2006-05-16,12247.562
2006-05-17,12391.203
2006-05-18,12135.194
2006-05-19,12151.267
2006-05-22,11821.232
2006-05-23,11772.365
2006-05-24,11736.641
2006-05-25,11659.492
2006-05-26,11855.7
2006-05-29,11883.911
2006-05-30,11807.269
2006-05-31,11807.193
2006-06-01,11670.778
2006-06-02,11769.333
2006-06-05,11844.684
2006-06-06,11851.374
2006-06-07,11649.237
2006-06-08,11304.925
2006-06-09,11365.486
2006-06-12,11368.857
2006-06-13,11024.014
2006-06-14,10885.185
2006-06-15,11039.234
2006-06-16,11375.351
2006-06-19,11257.438
2006-06-20,11144.194
2006-06-21,11125.18
2006-06-22,11300.582
2006-06-23,11300.269
2006-06-26,11309.414
2006-06-27,11264.154
2006-06-28,11188.496
2006-06-29,11381.288
2006-06-30,11713.468
2006-07-03,11770.806
2006-07-04,11803.918
2006-07-05,11690.55
2006-07-06,11778.564
2006-07-07,11757.213
2006-07-10,11808.734
2006-07-11,11719.214
2006-07-12,11723.096
2006-07-13,11610.613
2006-07-14,11472.147
2006-07-17,11330.178
2006-07-18,11383.563
2006-07-19,11359.646
2006-07-20,11619.453
2006-07-21,11602.888
2006-07-24,11596.142
2006-07-25,11635.301
2006-07-26,11690.351
2006-07-27,11842.857
2006-07-28,11824.819
2006-07-31,11874.168
2006-08-01,11847.452
2006-08-02,11914.651
2006-08-03,11927.278
2006-08-04,11764.845
2006-08-07,11763.302
2006-08-08,11825.624
2006-08-09,11994.474
2006-08-10,11924.61
2006-08-11,12001.605
2006-08-14,12074.589
2006-08-15,12076.749
2006-08-16,12252.148
2006-08-17,12269.592
2006-08-18,12320.243
2006-08-21,12171.67
2006-08-22,12227.412
2006-08-23,12198.505
2006-08-24,12084.701
2006-08-25,12078.668
2006-08-28,12047.894
2006-08-29,12157.746
2006-08-30,12259.684
2006-08-31,12411.153
2006-09-01,12503.372
2006-09-04,12598.757
2006-09-05,12525.562
2006-09-06,12441.278
2006-09-07,12386.026
2006-09-08,12449.037
2006-09-11,12275.882
2006-09-12,12337.821
2006-09-13,12443.665
2006-09-14,12457.993
2006-09-15,12535.731
2006-09-18,12669.69
2006-09-19,12726.444
2006-09-20,12755.201
2006-09-21,12853.579
2006-09-22,12794.284
2006-09-25,12732.854
2006-09-26,12624.872
2006-09-27,12701.425
2006-09-28,12711.633
2006-09-29,12727.742
2006-10-02,12727.66
2006-10-03,12785.197
2006-10-04,12794.161
2006-10-05,12953.639
2006-10-06,12945.204
2006-10-09,12836.416
2006-10-10,12896.857
2006-10-11,12841.595
2006-10-12,12838.998
2006-10-13,12889.168
2006-10-16,12894.881
2006-10-17,12888.193
2006-10-18,12877.376
2006-10-19,12876.349
2006-10-20,13009.78
2006-10-23,12996.576
2006-10-24,13044.333
2006-10-25,13017.984
2006-10-26,13133.229
2006-10-27,13090.461
2006-10-30,13096.016
2006-10-31,13032.238
2006-11-01,13175.169
2006-11-02,13305.575
2006-11-03,13345.917
2006-11-06,13400.816
2006-11-07,13512.849
2006-11-08,13428.818
2006-11-09,13485.818
2006-11-10,13484.827
2006-11-13,13483.559
2006-11-14,13514.476
2006-11-15,13702.736
2006-11-16,13770.013
2006-11-17,13794.951
2006-11-20,13651.192
2006-11-21,13731.944
2006-11-22,13926.805
2006-11-23,13826.623
2006-11-24,13757.556
2006-11-27,13790.55
2006-11-28,13420.162
2006-11-29,13498.214
2006-11-30,13716.23
2006-12-01,13564.22
2006-12-04,13697.922
2006-12-05,13845.899
2006-12-06,13982.951
2006-12-07,13904.185
2006-12-08,13859.452
2006-12-11,13916.951
2006-12-12,13849.807
2006-12-13,13758.607
2006-12-14,13948.761
2006-12-15,14167.229
2006-12-18,14258.566
2006-12-19,14096.806
2006-12-20,14213.691
2006-12-21,14150.508
2006-12-22,14183.774
2006-12-25,14183.774
2006-12-26,14180.309
2006-12-27,14300.057
2006-12-28,14517.67
2006-12-29,14607.752
2007-01-01,14607.752
2007-01-02,14871.681
2007-01-03,14802.463
2007-01-04,14513.877
2007-01-05,14704.716
2007-01-08,14659.212
2007-01-09,14721.006
2007-01-10,14478.616
2007-01-11,14431.118
2007-01-12,14628.949
2007-01-15,14888.057
2007-01-16,14889.383
2007-01-17,14921.42
2007-01-18,14988.568
2007-01-19,14998.491
2007-01-22,15217.531
2007-01-23,15205.803
2007-01-24,15072.635
2007-01-25,14927.678
2007-01-26,14734.715
2007-01-29,14767.437
2007-01-30,14818.533
2007-01-31,14597.491
2007-02-01,14838.477
2007-02-02,15063.54
2007-02-05,15007.297
2007-02-06,15147.401
2007-02-07,15165.444
2007-02-08,15293.374
2007-02-09,15309.863
2007-02-12,15299.11
2007-02-13,14891.105
2007-02-14,14938.649
2007-02-15,15140.411
2007-02-16,15184.525
2007-02-19,15185.108
2007-02-20,15183.748
2007-02-21,15092.871
2007-02-22,15176.812
2007-02-23,15140.536
2007-02-26,15048.377
2007-02-27,14757.028
2007-02-28,14243.139
2007-03-01,14063.612
2007-03-02,14085.176
2007-03-05,13436.426
2007-03-06,13743.536
2007-03-07,13769.873
2007-03-08,13947.989
2007-03-09,14188.752
2007-03-12,14288.824
2007-03-13,14221.504
2007-03-14,13816.76
2007-03-15,13867.049
2007-03-16,13838.835
2007-03-19,14050.651
2007-03-20,14174.856
2007-03-21,14326.783
2007-03-22,14438.165
2007-03-23,14430.117
2007-03-26,14484.671
2007-03-27,14443.988
2007-03-28,14283.815
2007-03-29,14374.077
2007-03-30,14402.452
2007-04-02,14447.736
2007-04-03,14617.043
2007-04-04,14817.194
2007-04-05,14817.194
2007-04-06,14817.194
2007-04-09,14814.541
2007-04-10,14935.131
2007-04-11,15036.739
2007-04-12,14935.335
2007-04-13,14857.747
2007-04-16,14999.402
2007-04-17,14967.874
2007-04-18,14884.248
2007-04-19,14655.889
2007-04-20,14818.177
2007-04-23,14915.934
2007-04-24,14877.116
2007-04-25,14877.298
2007-04-26,14939.299
2007-04-27,14894.063
2007-04-30,14734.961
2007-05-01,14732.701
2007-05-02,14855.894
2007-05-03,15030.794
2007-05-04,15138.653
2007-05-07,15147.939
2007-05-08,15068.398
2007-05-09,15219.395
2007-05-10,15205.484
2007-05-11,15020.288
2007-05-14,15321.313
2007-05-15,15217.726
2007-05-16,15302.464
2007-05-17,15354.509
2007-05-18,15214.493
2007-05-21,15233.485
2007-05-22,15173.941
2007-05-23,15170.985
2007-05-24,15170.501
2007-05-25,15013.004
2007-05-28,15022.955
2007-05-29,15023.168
2007-05-30,14922.717
2007-05-31,15115.275
2007-06-01,15097.184
2007-06-04,15104.811
2007-06-05,15136.782
2007-06-06,15099.684
2007-06-07,15099.587
2007-06-08,14857.672
2007-06-11,14927.798
2007-06-12,14907.97
2007-06-13,14890.289
2007-06-14,15042.341
2007-06-15,15069.653
2007-06-18,15370.537
2007-06-19,15370.93
2007-06-20,15404.347
2007-06-21,15603.245
2007-06-22,15552.131
2007-06-25,15466.18
2007-06-26,15464.913
2007-06-27,15405.503
2007-06-28,15617.797
2007-06-29,15607.195
2007-07-02,15611.888
2007-07-03,15922.225
2007-07-04,16147.657
2007-07-05,16277.629
2007-07-06,16464.227
2007-07-09,16745.073
2007-07-10,16722.826
2007-07-11,16523.398
2007-07-12,16560.367
2007-07-13,16801.088
2007-07-16,16638.502
2007-07-17,16629.66
2007-07-18,16514.841
2007-07-19,16572.758
2007-07-20,16809.058
2007-07-23,16884.063
2007-07-24,17064.307
2007-07-25,17050.621
2007-07-26,16990.266
2007-07-27,16485.345
2007-07-30,16503.339
2007-07-31,16728.631
2007-08-01,16255.204
2007-08-02,16167.087
2007-08-03,16114.494
2007-08-06,15655.39
2007-08-07,15717.567
2007-08-08,16182.585
2007-08-09,16259.037
2007-08-10,15935.811
2007-08-13,15895.565
2007-08-14,15923.892
2007-08-15,15385.381
2007-08-16,14857.913
2007-08-17,14473.923
2007-08-20,15172.273
2007-08-21,15450.142
2007-08-22,15919.17
2007-08-23,16448.92
2007-08-24,16342.335
2007-08-27,16722.53
2007-08-28,16622.942
2007-08-29,16274.844
2007-08-30,16697.818
2007-08-31,17137.817
2007-09-03,17192.669
2007-09-04,17333.481
2007-09-05,17630.599
2007-09-06,17584.392
2007-09-07,17810.262
2007-09-10,18180.125
2007-09-11,18159.025
2007-09-12,18433.825
2007-09-13,18620.746
2007-09-14,18812.158
2007-09-17,18494.755
2007-09-18,18467.879
2007-09-19,19224.724
2007-09-20,19296.368
2007-09-21,19560.266
2007-09-24,20159.297
2007-09-25,20059.048
2007-09-26,20064.084
2007-09-27,20478.738
2007-09-28,20622.606
2007-10-01,20619.819
2007-10-02,21337.323
2007-10-03,20638.915
2007-10-04,20129.212
2007-10-05,20908.742
2007-10-08,20913.908
2007-10-09,21306.343
2007-10-10,21423.977
2007-10-11,21501.075
2007-10-12,21343.033
2007-10-15,21437.98
2007-10-16,21069.602
2007-10-17,21129.965
2007-10-18,21315.914
2007-10-19,21315.502
2007-10-22,20781.222
2007-10-23,21235.025
2007-10-24,21283.631
2007-10-25,21843.429
2007-10-26,22520.029
2007-10-29,23160.603
2007-10-30,23014.631
2007-10-31,22680.739
2007-11-01,22989.211
2007-11-02,22432.021
2007-11-05,21553.027
2007-11-06,21923.862
2007-11-07,22353.785
2007-11-08,21897.95
2007-11-09,21819.016
2007-11-12,21141.307
2007-11-13,21268.97
2007-11-14,21896.316
2007-11-15,21688.681
2007-11-16,20849.663
2007-11-19,20899.954
2007-11-20,20977.308
2007-11-21,20220.866
2007-11-22,19573.848
2007-11-23,19937.561
2007-11-26,20742.571
2007-11-27,20643.223
2007-11-28,20940.707
2007-11-29,21894.025
2007-11-30,21965.369
2007-12-03,22072.648
2007-12-04,22179.991
2007-12-05,22328.346
2007-12-06,22320.704
2007-12-07,21621.85
2007-12-10,21511.776
2007-12-11,22154.853
2007-12-12,21558.648
2007-12-13,21145.142
2007-12-14,21121.446
2007-12-17,20213.451
2007-12-18,20298.686
2007-12-19,20555.643
2007-12-20,20569.636
2007-12-21,21239.604
2007-12-24,21550.605
2007-12-25,21550.605
2007-12-26,21543.29
2007-12-27,21451.74
2007-12-28,21176.811
2007-12-31,21660.65
2008-01-01,21660.65
2008-01-02,21480.882
2008-01-03,21093.077
2008-01-04,21544.26
2008-01-07,21255.433
2008-01-08,21014.137
2008-01-09,21233.128
2008-01-10,20809.71
2008-01-11,20417.675
2008-01-14,19827.875
2008-01-15,19404.445
2008-01-16,18401.843
2008-01-17,18793.133
2008-01-18,18889.57
2008-01-21,17861.919
2008-01-22,16626.517
2008-01-23,17897.067
2008-01-24,17833.97
2008-01-25,19036.498
2008-01-28,18258.765
2008-01-29,18513.113
2008-01-30,17981.629
2008-01-31,18106.9
2008-02-01,18146.462
2008-02-04,18714.227
2008-02-05,18421.943
2008-02-06,17555.186
2008-02-07,17557.774
2008-02-08,17558.449
2008-02-11,17079.131
2008-02-12,17339.162
2008-02-13,17324.52
2008-02-14,18002.0
2008-02-15,18040.381
2008-02-18,17777.597
2008-02-19,17939.778
2008-02-20,17527.195
2008-02-21,17370.875
2008-02-22,16982.876
2008-02-25,16878.925
2008-02-26,17334.376
2008-02-27,17836.549
2008-02-28,18006.721
2008-02-29,17769.45
2008-03-03,17289.116
2008-03-04,16954.884
2008-03-05,16816.728
2008-03-06,16970.61
2008-03-07,16342.829
2008-03-10,16213.103
2008-03-11,16328.73
2008-03-12,16649.789
2008-03-13,15795.89
2008-03-14,15695.444
2008-03-17,14834.494
2008-03-18,14759.451
2008-03-19,15181.574
2008-03-20,14623.35
2008-03-21,14623.35
2008-03-24,14620.436
2008-03-25,15605.892
2008-03-26,15825.524
2008-03-27,15916.183
2008-03-28,16316.061
2008-03-31,16137.368
2008-04-01,16134.707
2008-04-02,16785.06
2008-04-03,17100.824
2008-04-04,17101.921
2008-04-07,17113.076
2008-04-08,17031.813
2008-04-09,16604.581
2008-04-10,16621.65
2008-04-11,16834.449
2008-04-14,16263.46
2008-04-15,16182.055
2008-04-16,16179.673
2008-04-17,16548.901
2008-04-18,16517.437
2008-04-21,16992.793
2008-04-22,17203.309
2008-04-23,17341.215
2008-04-24,17758.43
2008-04-25,17768.794
2008-04-28,17835.693
2008-04-29,18018.148
2008-04-30,17869.507
2008-05-01,17872.603
2008-05-02,18499.764
2008-05-05,18476.162
2008-05-06,18482.456
2008-05-07,17993.355
2008-05-08,17793.497
2008-05-09,17552.822
2008-05-12,17554.172
2008-05-13,17888.986
2008-05-14,17823.543
2008-05-15,17841.653
2008-05-16,17728.275
2008-05-19,17672.427
2008-05-20,17270.434
2008-05-21,17317.944
2008-05-22,16963.215
2008-05-23,16974.791
2008-05-26,16869.546
2008-05-27,16951.727
2008-05-28,16925.18
2008-05-29,16936.635
2008-05-30,17034.402
2008-06-02,17105.073
2008-06-03,16854.005
2008-06-04,16729.116
2008-06-05,16821.579
2008-06-06,16827.551
2008-06-09,16829.598
2008-06-10,16192.865
2008-06-11,16149.754
2008-06-12,15834.986
2008-06-13,15591.702
2008-06-16,15840.02
2008-06-17,15829.308
2008-06-18,16026.301
2008-06-19,15669.936
2008-06-20,15693.016
2008-06-23,15542.876
2008-06-24,15301.892
2008-06-25,15241.292
2008-06-26,15071.77
2008-06-27,14734.609
2008-06-30,14698.404
2008-07-01,14696.048
2008-07-02,14376.608
2008-07-03,14014.897
2008-07-04,14222.842
2008-07-07,14534.308
2008-07-08,14025.487
2008-07-09,14208.275
2008-07-10,14157.127
2008-07-11,14460.942
2008-07-14,14272.588
2008-07-15,13703.412
2008-07-16,13783.407
2008-07-17,14010.87
2008-07-18,14131.981
2008-07-21,14568.835
2008-07-22,14548.579
2008-07-23,14897.619
2008-07-24,14901.245
2008-07-25,14705.032
2008-07-28,14702.42
2008-07-29,14316.33
2008-07-30,14539.428
2008-07-31,14532.193
2008-08-01,14516.822
2008-08-04,14273.512
2008-08-05,13816.132
2008-08-06,13816.22
2008-08-07,13842.193
2008-08-08,13838.136
2008-08-11,13873.859
2008-08-12,14021.195
2008-08-13,13824.985
2008-08-14,13700.492
2008-08-15,13527.778
2008-08-18,13262.066
2008-08-19,12824.78
2008-08-20,13121.244
2008-08-21,12828.321
2008-08-22,12828.567
2008-08-25,13275.979
2008-08-26,13319.366
2008-08-27,13578.747
2008-08-28,13141.174
2008-08-29,13365.093
2008-09-01,13009.144
2008-09-02,13108.805
2008-09-03,12882.654
2008-09-04,12722.136
2008-09-05,12357.501
2008-09-08,12867.796
2008-09-09,12661.419
2008-09-10,12329.922
2008-09-11,12056.44
2008-09-12,12135.02
2008-09-15,12140.702
2008-09-16,11636.738
2008-09-17,11369.61
2008-09-18,11248.115
2008-09-19,11860.458
2008-09-22,11923.063
2008-09-23,11351.045
2008-09-24,11264.373
2008-09-25,11247.223
2008-09-26,11027.832
2008-09-29,10599.93
2008-09-30,10510.683
2008-10-01,10507.909
2008-10-02,10441.325
2008-10-03,10200.765
2008-10-06,9748.676
2008-10-07,9744.913
2008-10-08,8998.896
2008-10-09,9290.711
2008-10-10,8529.073
2008-10-13,9303.873
2008-10-14,9841.801
2008-10-15,9308.806
2008-10-16,8857.988
2008-10-17,8527.605
2008-10-20,8945.586
2008-10-21,8898.72
2008-10-22,8520.823
2008-10-23,8194.207
2008-10-24,7777.285
2008-10-27,6879.314
2008-10-28,7567.611
2008-10-29,7904.562
2008-10-30,8801.552
2008-10-31,8558.357
2008-11-03,8820.049
2008-11-04,8740.874
2008-11-05,9125.479
2008-11-06,8578.137
2008-11-07,8877.74
2008-11-10,8853.263
2008-11-11,8362.876
2008-11-12,8351.543
2008-11-13,7872.972
2008-11-14,7947.414
2008-11-17,7865.823
2008-11-18,7483.508
2008-11-19,7339.475
2008-11-20,7030.4
2008-11-21,7210.693
2008-11-24,7109.099
2008-11-25,7397.704
2008-11-26,7724.17
2008-11-27,7717.814
2008-11-28,8017.788
2008-12-01,8011.022
2008-12-02,7664.629
2008-12-03,7541.385
2008-12-04,7474.801
2008-12-05,7584.894
2008-12-08,8261.563
2008-12-09,8213.79
2008-12-10,8736.972
2008-12-11,8852.181
2008-12-12,8415.632
2008-12-15,8638.308
2008-12-16,8668.408
2008-12-17,8694.994
2008-12-18,8827.919
2008-12-19,8678.338
2008-12-22,8427.052
2008-12-23,8254.234
2008-12-24,8275.802
2008-12-25,8275.802
2008-12-26,8276.229
2008-12-29,8331.535
2008-12-30,8200.374
2008-12-31,8302.095
2009-01-01,8302.095
2009-01-02,8591.538
2009-01-05,8882.213
2009-01-06,9038.747
2009-01-07,9016.705
2009-01-08,8709.463
2009-01-09,8685.025
2009-01-12,8546.263
2009-01-13,8362.456
2009-01-14,8375.871
2009-01-15,8051.727
2009-01-16,8139.214
2009-01-19,8302.595
2009-01-20,8155.634
2009-01-21,7965.393
2009-01-22,7997.461
2009-01-23,8010.398
2009-01-26,8010.708
2009-01-27,8007.404
2009-01-28,8008.488
2009-01-29,8234.238
2009-01-30,8454.781
2009-02-02,8190.405
2009-02-03,7977.066
2009-02-04,8045.293
2009-02-05,7913.735
2009-02-06,8082.105
2009-02-09,8205.265
2009-02-10,8200.282
2009-02-11,8092.91
2009-02-12,7998.013
2009-02-13,8130.005
2009-02-16,8117.687
2009-02-17,7926.173
2009-02-18,8020.012
2009-02-19,8006.265
2009-02-20,7827.203
2009-02-23,8161.277
2009-02-24,7923.771
2009-02-25,8015.454
2009-02-26,7989.529
2009-02-27,7961.7
2009-03-02,7597.957
2009-03-03,7599.597
2009-03-04,7813.686
2009-03-05,7653.839
2009-03-06,7463.175
2009-03-09,7288.016
2009-03-10,7370.039
2009-03-11,7545.158
2009-03-12,7579.258
2009-03-13,7891.284
2009-03-16,8115.246
2009-03-17,8016.049
2009-03-18,8130.146
2009-03-19,8244.989
2009-03-20,8167.389
2009-03-23,8577.065
2009-03-24,8840.6
2009-03-25,8695.538
2009-03-26,8851.507
2009-03-27,8803.513
2009-03-30,8444.569
2009-03-31,8484.075
2009-04-01,8456.276
2009-04-02,9107.46
2009-04-03,9233.655
2009-04-06,9457.341
2009-04-07,9439.966
2009-04-08,9199.84
2009-04-09,9340.861
2009-04-10,9340.861
2009-04-13,9340.62
2009-04-14,9753.478
2009-04-15,9719.4
2009-04-16,9711.821
2009-04-17,9838.164
2009-04-20,9962.855
2009-04-21,9750.229
2009-04-22,9581.175
2009-04-23,9808.524
2009-04-24,9886.283
2009-04-27,9599.548
2009-04-28,9346.119
2009-04-29,9622.607
2009-04-30,10121.782
2009-05-01,10121.913
2009-05-04,10616.521
2009-05-05,10618.478
2009-05-06,10874.971
2009-05-07,11033.558
2009-05-08,10991.968
2009-05-11,10805.876
2009-05-12,10808.346
2009-05-13,10935.066
2009-05-14,10538.403
2009-05-15,10685.479
2009-05-18,10943.007
2009-05-19,11173.483
2009-05-20,11106.153
2009-05-21,10875.155
2009-05-22,10906.268
2009-05-25,11143.669
2009-05-26,11153.524
2009-05-27,11720.331
2009-05-28,11720.483
2009-05-29,11810.108
2009-06-01,12172.029
2009-06-02,11979.596
2009-06-03,12192.925
2009-06-04,12131.21
2009-06-05,12309.379
2009-06-08,11850.643
2009-06-09,11708.802
2009-06-10,12026.006
2009-06-11,11861.507
2009-06-12,11915.231
2009-06-15,11642.338
2009-06-16,11367.237
2009-06-17,11263.723
2009-06-18,11170.388
2009-06-19,11267.476
2009-06-22,11379.757
2009-06-23,11082.962
2009-06-24,11295.185
2009-06-25,11624.965
2009-06-26,11905.122
2009-06-29,11825.558
2009-06-30,11524.695
2009-07-01,11524.621
2009-07-02,11415.438
2009-07-03,11394.98
2009-07-06,11332.33
2009-07-07,11297.591
2009-07-08,11161.28
2009-07-09,11209.933
2009-07-10,11256.503
2009-07-13,10992.872
2009-07-14,11365.636
2009-07-15,11773.702
2009-07-16,11805.075
2009-07-17,12107.571
2009-07-20,12579.942
2009-07-21,12649.723
2009-07-22,12547.119
2009-07-23,13000.466
2009-07-24,12920.586
2009-07-27,13162.377
2009-07-28,13357.033
2009-07-29,12979.411
2009-07-30,13118.323
2009-07-31,13377.14
2009-08-03,13500.111
2009-08-04,13424.667
2009-08-05,13154.572
2009-08-06,13237.197
2009-08-07,12794.728
2009-08-10,13056.109
2009-08-11,13285.686
2009-08-12,12961.587
2009-08-13,13141.984
2009-08-14,13266.936
2009-08-17,12801.714
2009-08-18,12964.609
2009-08-19,12732.308
2009-08-20,13069.384
2009-08-21,13077.175
2009-08-24,13236.414
2009-08-25,13123.611
2009-08-26,13139.731
2009-08-27,12900.072
2009-08-28,12793.886
2009-08-31,12341.535
2009-09-01,12451.55
2009-09-02,12259.256
2009-09-03,12456.375
2009-09-04,12882.077
2009-09-07,13023.87
2009-09-08,13312.621
2009-09-09,13332.28
2009-09-10,13470.586
2009-09-11,13509.558
2009-09-14,13297.202
2009-09-15,13250.953
2009-09-16,13538.782
2009-09-17,13812.822
2009-09-18,13610.177
2009-09-21,13594.373
2009-09-22,13811.637
2009-09-23,13829.747
2009-09-24,13537.774
2009-09-25,13529.486
2009-09-28,13243.491
2009-09-29,13585.23
2009-09-30,13696.664
2009-10-01,13696.664
2009-10-02,13238.334
2009-10-05,13093.577
2009-10-06,13280.498
2009-10-07,13625.56
2009-10-08,13850.159
2009-10-09,13937.07
2009-10-12,13827.262
2009-10-13,13892.983
2009-10-14,14173.348
2009-10-15,14210.671
2009-10-16,14174.469
2009-10-19,14347.074
2009-10-20,14748.635
2009-10-21,14758.086
2009-10-22,14557.175
2009-10-23,14575.45
2009-10-26,14575.45
2009-10-27,14277.561
2009-10-28,14059.076
2009-10-29,13725.823
2009-10-30,14151.626
2009-11-02,13961.322
2009-11-03,13710.738
2009-11-04,13911.165
2009-11-05,13789.461
2009-11-06,13979.678
2009-11-09,14153.96
2009-11-10,14113.106
2009-11-11,14124.992
2009-11-12,14096.519
2009-11-13,14110.387
2009-11-16,14325.776
2009-11-17,14293.219
2009-11-18,14209.716
2009-11-19,14202.098
2009-11-20,14027.525
2009-11-23,14107.471
2009-11-24,14012.81
2009-11-25,14208.357
2009-11-26,14053.773
2009-11-27,13517.344
