Date,PORTUGAL LARGE CAP Large Cap
2007-03-12,910.516
2007-03-13,905.174
2007-03-14,895.893
2007-03-15,907.772
2007-03-16,904.923
2007-03-19,914.465
2007-03-20,912.522
2007-03-21,912.54
2007-03-22,925.181
2007-03-23,925.745
2007-03-26,929.958
2007-03-27,932.484
2007-03-28,924.156
2007-03-29,922.956
2007-03-30,914.785
2007-04-02,931.073
2007-04-03,939.22
2007-04-04,940.681
2007-04-05,940.899
2007-04-06,940.899
2007-04-09,935.997
2007-04-10,945.256
2007-04-11,940.79
2007-04-12,938.858
2007-04-13,948.124
2007-04-16,953.587
2007-04-17,953.923
2007-04-18,956.68
2007-04-19,961.391
2007-04-20,963.88
2007-04-23,959.798
2007-04-24,958.881
2007-04-25,966.483
2007-04-26,966.326
2007-04-27,967.338
2007-04-30,970.024
2007-05-01,966.399
2007-05-02,964.883
2007-05-03,957.583
2007-05-04,963.424
2007-05-07,968.644
2007-05-08,956.013
2007-05-09,959.643
2007-05-10,955.946
2007-05-11,952.181
2007-05-14,958.469
2007-05-15,956.903
2007-05-16,955.328
2007-05-17,974.891
2007-05-18,981.108
2007-05-21,971.401
2007-05-22,976.585
2007-05-23,988.426
2007-05-24,990.486
2007-05-25,992.034
2007-05-28,995.134
2007-05-29,997.088
2007-05-30,988.572
2007-05-31,1000.0
2007-06-01,989.592
2007-06-04,980.841
2007-06-05,969.488
2007-06-06,957.244
2007-06-07,947.485
2007-06-08,942.284
2007-06-11,951.315
2007-06-12,959.51
2007-06-13,960.467
2007-06-14,970.08
2007-06-15,983.61
2007-06-18,987.671
2007-06-19,991.498
2007-06-20,1012.484
2007-06-21,1005.063
2007-06-22,1005.373
2007-06-25,1020.619
2007-06-26,1031.562
2007-06-27,1012.902
2007-06-28,1021.94
2007-06-29,1025.242
2007-07-02,1032.555
2007-07-03,1028.052
2007-07-04,1040.032
2007-07-05,1026.452
2007-07-06,1028.887
2007-07-09,1025.058
2007-07-10,1032.91
2007-07-11,1027.433
2007-07-12,1033.419
2007-07-13,1039.269
2007-07-16,1051.167
2007-07-17,1052.603
2007-07-18,1046.71
2007-07-19,1045.813
2007-07-20,1045.299
2007-07-23,1040.309
2007-07-24,1022.393
2007-07-25,1018.859
2007-07-26,998.864
2007-07-27,987.185
2007-07-30,1000.907
2007-07-31,1013.526
2007-08-01,995.789
2007-08-02,994.301
2007-08-03,1002.174
2007-08-06,999.289
2007-08-07,997.232
2007-08-08,1028.724
2007-08-09,1006.89
2007-08-10,977.217
2007-08-13,977.718
2007-08-14,959.352
2007-08-15,944.447
2007-08-16,911.664
2007-08-17,931.523
2007-08-20,942.14
2007-08-21,942.61
2007-08-22,958.046
2007-08-23,967.504
2007-08-24,974.017
2007-08-27,977.115
2007-08-28,963.925
2007-08-29,960.025
2007-08-30,946.476
2007-08-31,961.465
2007-09-03,965.345
2007-09-04,960.245
2007-09-05,965.065
2007-09-06,963.47
2007-09-07,942.452
2007-09-10,936.023
2007-09-11,943.558
2007-09-12,945.754
2007-09-13,946.022
2007-09-14,937.357
2007-09-17,931.263
2007-09-18,925.663
2007-09-19,949.293
2007-09-20,947.447
2007-09-21,949.509
2007-09-24,942.688
2007-09-25,924.818
2007-09-26,927.632
2007-09-27,946.691
2007-09-28,953.137
2007-10-01,957.529
2007-10-02,972.183
2007-10-03,990.724
2007-10-04,983.59
2007-10-05,987.092
2007-10-08,980.283
2007-10-09,987.445
2007-10-10,990.079
2007-10-11,1007.382
2007-10-12,1007.773
2007-10-15,1007.676
2007-10-16,997.43
2007-10-17,1009.122
2007-10-18,1025.217
2007-10-19,1017.894
2007-10-22,1002.542
2007-10-23,1019.914
2007-10-24,1009.663
2007-10-25,1021.93
2007-10-26,1050.726
2007-10-29,1063.22
2007-10-30,1073.146
2007-10-31,1075.712
2007-11-01,1066.783
2007-11-02,1061.4
2007-11-05,1060.15
2007-11-06,1093.16
2007-11-07,1101.14
2007-11-08,1106.038
2007-11-09,1105.808
2007-11-12,1104.139
2007-11-13,1095.655
2007-11-14,1103.423
2007-11-15,1095.988
2007-11-16,1093.922
2007-11-19,1078.081
2007-11-20,1087.48
2007-11-21,1080.896
2007-11-22,1098.99
2007-11-23,1113.811
2007-11-26,1104.984
2007-11-27,1088.863
2007-11-28,1093.15
2007-11-29,1087.142
2007-11-30,1077.918
2007-12-03,1087.766
2007-12-04,1091.46
2007-12-05,1079.766
2007-12-06,1076.865
2007-12-07,1075.771
2007-12-10,1071.947
2007-12-11,1077.225
2007-12-12,1062.96
2007-12-13,1035.778
2007-12-14,1043.788
2007-12-17,1049.655
2007-12-18,1051.338
2007-12-19,1040.242
2007-12-20,1028.158
2007-12-21,1031.534
2007-12-24,1041.93
2007-12-25,1041.93
2007-12-26,1049.092
2007-12-27,1039.947
2007-12-28,1046.843
2007-12-31,1039.137
2008-01-01,1039.137
2008-01-02,1034.764
2008-01-03,1032.166
2008-01-04,1030.277
2008-01-07,1049.443
2008-01-08,1059.725
2008-01-09,1046.222
2008-01-10,1052.957
2008-01-11,1048.175
2008-01-14,1049.247
2008-01-15,1035.617
2008-01-16,985.104
2008-01-17,985.3
2008-01-18,977.03
2008-01-21,905.071
2008-01-22,899.911
2008-01-23,866.242
2008-01-24,908.566
2008-01-25,923.585
2008-01-28,920.79
2008-01-29,949.162
2008-01-30,945.8
2008-01-31,944.569
2008-02-01,949.663
2008-02-04,948.331
2008-02-05,901.5
2008-02-06,913.16
2008-02-07,899.126
2008-02-08,894.961
2008-02-11,886.026
2008-02-12,907.461
2008-02-13,916.65
2008-02-14,923.015
2008-02-15,911.919
2008-02-18,907.884
2008-02-19,912.011
2008-02-20,888.856
2008-02-21,893.885
2008-02-22,877.471
2008-02-25,889.126
2008-02-26,901.763
2008-02-27,912.853
2008-02-28,911.556
2008-02-29,906.913
2008-03-03,893.452
2008-03-04,889.655
2008-03-05,907.183
2008-03-06,899.824
2008-03-07,896.131
2008-03-10,884.821
2008-03-11,880.012
2008-03-12,884.615
2008-03-13,872.356
2008-03-14,862.248
2008-03-17,842.318
2008-03-18,862.105
2008-03-19,854.176
2008-03-20,841.036
2008-03-21,841.036
2008-03-24,839.836
2008-03-25,891.308
2008-03-26,903.975
2008-03-27,909.189
2008-03-28,921.964
2008-03-31,910.614
2008-04-01,914.607
2008-04-02,941.952
2008-04-03,944.103
2008-04-04,948.825
2008-04-07,964.424
2008-04-08,963.867
2008-04-09,963.951
2008-04-10,965.351
2008-04-11,968.027
2008-04-14,960.252
2008-04-15,959.847
2008-04-16,974.554
2008-04-17,971.089
2008-04-18,966.396
2008-04-21,983.339
2008-04-22,984.195
2008-04-23,967.839
2008-04-24,957.809
2008-04-25,964.425
2008-04-28,965.739
2008-04-29,948.778
2008-04-30,944.269
2008-05-01,937.082
2008-05-02,950.022
2008-05-05,953.124
2008-05-06,971.362
2008-05-07,979.995
2008-05-08,974.717
2008-05-09,968.071
2008-05-12,959.922
2008-05-13,969.197
2008-05-14,965.791
2008-05-15,956.97
2008-05-16,955.857
2008-05-19,961.708
2008-05-20,960.571
2008-05-21,961.564
2008-05-22,970.334
2008-05-23,964.593
2008-05-26,960.45
2008-05-27,955.499
2008-05-28,950.387
2008-05-29,938.867
2008-05-30,942.19
2008-06-02,931.703
2008-06-03,931.347
2008-06-04,908.859
2008-06-05,918.6
2008-06-06,916.86
2008-06-09,907.929
2008-06-10,897.613
2008-06-11,893.376
2008-06-12,893.752
2008-06-13,885.012
2008-06-16,890.924
2008-06-17,894.628
2008-06-18,888.908
2008-06-19,870.929
2008-06-20,858.239
2008-06-23,846.866
2008-06-24,833.172
2008-06-25,843.476
2008-06-26,836.018
2008-06-27,817.733
2008-06-30,816.867
2008-07-01,789.874
2008-07-02,825.84
2008-07-03,820.1
2008-07-04,799.578
2008-07-07,810.259
2008-07-08,819.407
2008-07-09,829.47
2008-07-10,822.35
2008-07-11,810.062
2008-07-14,789.786
2008-07-15,765.648
2008-07-16,774.976
2008-07-17,796.566
2008-07-18,817.52
2008-07-21,818.203
2008-07-22,797.625
2008-07-23,797.271
2008-07-24,792.975
2008-07-25,790.81
2008-07-28,785.611
2008-07-29,774.378
2008-07-30,784.724
2008-07-31,793.196
2008-08-01,776.583
2008-08-04,770.547
2008-08-05,765.803
2008-08-06,745.501
2008-08-07,747.326
2008-08-08,732.028
2008-08-11,751.878
2008-08-12,758.223
2008-08-13,741.841
2008-08-14,744.918
2008-08-15,739.598
2008-08-18,736.73
2008-08-19,724.528
2008-08-20,724.514
2008-08-21,727.944
2008-08-22,732.725
2008-08-25,728.735
2008-08-26,724.051
2008-08-27,734.037
2008-08-28,745.481
2008-08-29,751.341
2008-09-01,752.823
2008-09-02,753.378
2008-09-03,761.614
2008-09-04,742.741
2008-09-05,715.823
2008-09-08,728.41
2008-09-09,709.842
2008-09-10,701.17
2008-09-11,679.652
2008-09-12,700.261
2008-09-15,679.415
2008-09-16,674.403
2008-09-17,659.62
2008-09-18,651.977
2008-09-19,712.093
2008-09-22,711.96
2008-09-23,716.08
2008-09-24,709.187
2008-09-25,705.256
2008-09-26,704.512
2008-09-29,665.404
2008-09-30,659.369
2008-10-01,645.144
2008-10-02,622.372
2008-10-03,620.715
2008-10-06,541.256
2008-10-07,551.577
2008-10-08,520.124
2008-10-09,518.613
2008-10-10,485.72
2008-10-13,540.635
2008-10-14,575.136
2008-10-15,553.79
2008-10-16,516.008
2008-10-17,522.366
2008-10-20,537.919
2008-10-21,516.273
2008-10-22,480.735
2008-10-23,481.862
2008-10-24,448.328
2008-10-27,422.235
2008-10-28,431.731
2008-10-29,495.752
2008-10-30,490.274
2008-10-31,489.594
2008-11-03,510.808
2008-11-04,549.568
2008-11-05,542.064
2008-11-06,506.05
2008-11-07,509.302
2008-11-10,510.325
2008-11-11,494.06
2008-11-12,485.53
2008-11-13,491.845
2008-11-14,501.58
2008-11-17,491.57
2008-11-18,497.41
2008-11-19,486.445
2008-11-20,462.95
2008-11-21,447.381
2008-11-24,482.546
2008-11-25,491.968
2008-11-26,492.408
2008-11-27,494.487
2008-11-28,492.467
2008-12-01,479.211
2008-12-02,481.405
2008-12-03,490.743
2008-12-04,485.242
2008-12-05,464.772
2008-12-08,486.755
2008-12-09,493.786
2008-12-10,494.107
2008-12-11,502.925
2008-12-12,501.541
2008-12-15,516.486
2008-12-16,522.732
2008-12-17,552.774
2008-12-18,562.634
2008-12-19,528.333
2008-12-22,526.718
2008-12-23,529.482
2008-12-24,532.984
2008-12-25,532.984
2008-12-26,535.556
2008-12-29,546.946
2008-12-30,549.63
2008-12-31,538.98
2009-01-01,538.98
2009-01-02,547.358
2009-01-05,550.566
2009-01-06,550.301
2009-01-07,554.889
2009-01-08,551.631
2009-01-09,544.105
2009-01-12,529.224
2009-01-13,527.387
2009-01-14,509.37
2009-01-15,514.883
2009-01-16,530.703
2009-01-19,523.861
2009-01-20,510.032
2009-01-21,499.725
2009-01-22,508.247
2009-01-23,509.812
2009-01-26,526.233
2009-01-27,520.941
2009-01-28,528.128
2009-01-29,522.761
2009-01-30,516.906
2009-02-02,507.133
2009-02-03,519.048
2009-02-04,522.156
2009-02-05,513.27
2009-02-06,521.974
2009-02-09,528.186
2009-02-10,522.193
2009-02-11,520.363
2009-02-12,512.407
2009-02-13,520.38
2009-02-16,507.004
2009-02-17,479.889
2009-02-18,482.281
2009-02-19,485.331
2009-02-20,477.343
2009-02-23,481.859
2009-02-24,473.153
2009-02-25,466.435
2009-02-26,477.902
2009-02-27,483.648
2009-03-02,468.621
2009-03-03,453.468
2009-03-04,457.135
2009-03-05,450.236
2009-03-06,459.062
2009-03-09,456.846
2009-03-10,466.22
2009-03-11,471.569
2009-03-12,478.66
2009-03-13,478.644
2009-03-16,481.375
2009-03-17,481.726
2009-03-18,491.317
2009-03-19,519.562
2009-03-20,513.063
2009-03-23,527.958
2009-03-24,521.352
2009-03-25,519.34
2009-03-26,506.674
2009-03-27,487.06
2009-03-30,479.946
2009-03-31,497.03
2009-04-01,497.793
2009-04-02,516.432
2009-04-03,512.26
2009-04-06,520.835
2009-04-07,518.71
2009-04-08,518.994
2009-04-09,525.878
2009-04-10,525.878
2009-04-13,530.337
2009-04-14,532.689
2009-04-15,526.097
2009-04-16,533.958
2009-04-17,534.423
2009-04-20,526.627
2009-04-21,515.918
2009-04-22,520.222
2009-04-23,514.971
2009-04-24,530.661
2009-04-27,526.381
2009-04-28,519.735
2009-04-29,539.549
2009-04-30,543.358
2009-05-01,543.44
2009-05-04,564.134
2009-05-05,560.41
2009-05-06,569.191
2009-05-07,580.867
2009-05-08,591.504
2009-05-11,598.172
2009-05-12,587.395
2009-05-13,583.218
2009-05-14,597.504
2009-05-15,599.193
2009-05-18,599.079
2009-05-19,616.968
2009-05-20,625.153
2009-05-21,613.799
2009-05-22,624.328
2009-05-25,621.088
2009-05-26,625.096
2009-05-27,626.622
2009-05-28,626.121
2009-05-29,630.533
2009-06-01,637.74
2009-06-02,641.573
2009-06-03,631.609
2009-06-04,628.144
2009-06-05,617.478
2009-06-08,601.58
2009-06-09,620.562
2009-06-10,608.153
2009-06-11,616.916
2009-06-12,610.783
2009-06-15,593.597
2009-06-16,592.789
2009-06-17,579.803
2009-06-18,591.946
2009-06-19,604.537
2009-06-22,593.029
2009-06-23,611.991
2009-06-24,616.681
2009-06-25,614.876
2009-06-26,622.417
2009-06-29,631.973
2009-06-30,631.519
2009-07-01,649.273
2009-07-02,632.524
2009-07-03,630.962
2009-07-06,623.265
2009-07-07,625.415
2009-07-08,615.619
2009-07-09,620.443
2009-07-10,610.685
2009-07-13,619.572
2009-07-14,621.702
2009-07-15,641.099
2009-07-16,633.125
2009-07-17,636.702
2009-07-20,645.835
2009-07-21,644.21
2009-07-22,638.3
2009-07-23,644.158
2009-07-24,640.465
2009-07-27,641.983
2009-07-28,641.589
2009-07-29,637.2
2009-07-30,633.468
2009-07-31,634.449
2009-08-03,656.674
2009-08-04,656.755
2009-08-05,657.744
2009-08-06,645.751
2009-08-07,644.388
2009-08-10,638.986
2009-08-11,636.079
2009-08-12,645.328
2009-08-13,650.082
2009-08-14,643.681
2009-08-17,627.308
2009-08-18,631.8
2009-08-19,644.126
2009-08-20,649.321
2009-08-21,664.864
2009-08-24,675.948
2009-08-25,681.438
2009-08-26,675.607
2009-08-27,675.836
2009-08-28,680.274
2009-08-31,679.921
2009-09-01,674.862
2009-09-02,659.57
2009-09-03,668.001
2009-09-04,673.526
2009-09-07,686.233
2009-09-08,692.188
2009-09-09,697.938
2009-09-10,696.845
2009-09-11,702.484
2009-09-14,702.968
2009-09-15,704.929
2009-09-16,714.577
2009-09-17,733.986
2009-09-18,724.488
2009-09-21,717.469
2009-09-22,729.69
2009-09-23,725.946
2009-09-24,715.549
2009-09-25,712.278
2009-09-28,717.32
2009-09-29,712.634
2009-09-30,722.661
2009-10-01,718.464
2009-10-02,715.671
2009-10-05,723.98
2009-10-06,754.841
2009-10-07,751.836
2009-10-08,757.991
2009-10-09,757.497
2009-10-12,764.257
2009-10-13,755.754
2009-10-14,778.714
2009-10-15,772.005
2009-10-16,768.554
2009-10-19,775.098
2009-10-20,775.375
2009-10-21,777.9
2009-10-22,768.441
2009-10-23,761.779
2009-10-26,748.891
2009-10-27,749.417
2009-10-28,729.357
2009-10-29,745.534
2009-10-30,732.304
2009-11-02,740.824
2009-11-03,727.96
2009-11-04,753.678
2009-11-05,759.478
2009-11-06,762.578
2009-11-09,772.861
2009-11-10,770.916
2009-11-11,772.515
2009-11-12,766.491
2009-11-13,770.446
2009-11-16,776.665
2009-11-17,764.98
2009-11-18,777.562
2009-11-19,760.608
2009-11-20,762.502
2009-11-23,776.127
2009-11-24,771.11
2009-11-25,780.604
2009-11-26,766.989
2009-11-27,771.436
2009-11-30,765.977
2009-12-01,782.676
2009-12-02,785.472
2009-12-03,787.748
2009-12-04,783.654
2009-12-07,777.056
2009-12-08,763.915
2009-12-09,754.903
2009-12-10,759.994
2009-12-11,762.259
2009-12-14,764.27
2009-12-15,757.726
2009-12-16,761.116
2009-12-17,743.097
2009-12-18,736.687
2009-12-21,747.612
2009-12-22,747.505
2009-12-23,755.567
2009-12-24,758.291
2009-12-25,758.291
2009-12-28,756.338
2009-12-29,761.512
2009-12-30,760.275
2009-12-31,755.265
2010-01-01,755.265
2010-01-04,768.637
2010-01-05,767.037
2010-01-06,763.634
2010-01-07,760.047
2010-01-08,767.79
2010-01-11,775.069
2010-01-12,770.377
2010-01-13,769.566
2010-01-14,766.379
2010-01-15,742.849
2010-01-18,746.424
2010-01-19,736.708
2010-01-20,714.919
2010-01-21,708.085
2010-01-22,702.424
2010-01-25,700.756
2010-01-26,692.975
2010-01-27,690.65
2010-01-28,676.349
2010-01-29,666.657
2010-02-01,662.38
2010-02-02,673.252
2010-02-03,656.62
2010-02-04,631.651
2010-02-05,624.598
2010-02-08,630.547
2010-02-09,634.063
2010-02-10,642.482
2010-02-11,635.299
2010-02-12,627.289
2010-02-15,627.871
2010-02-16,643.574
2010-02-17,641.519
2010-02-18,648.955
2010-02-19,657.597
2010-02-22,663.767
2010-02-23,655.842
2010-02-24,649.738
2010-02-25,635.454
2010-02-26,647.715
2010-03-01,650.904
2010-03-02,654.139
2010-03-03,666.042
2010-03-04,665.164
2010-03-05,682.268
2010-03-08,679.437
2010-03-09,670.436
2010-03-10,684.336
2010-03-11,685.431
2010-03-12,690.527
2010-03-15,682.943
2010-03-16,693.343
2010-03-17,705.251
2010-03-18,693.394
2010-03-19,689.058
2010-03-22,681.242
2010-03-23,687.876
2010-03-24,671.371
2010-03-25,678.247
2010-03-26,681.823
2010-03-29,693.264
2010-03-30,689.457
2010-03-31,694.323
2010-04-01,698.702
2010-04-02,698.702
2010-04-05,697.102
2010-04-06,692.944
2010-04-07,687.141
2010-04-08,683.084
2010-04-09,697.931
2010-04-12,714.796
2010-04-13,712.179
2010-04-14,723.044
2010-04-15,717.736
2010-04-16,699.763
2010-04-19,689.021
2010-04-20,699.358
2010-04-21,689.839
2010-04-22,667.111
2010-04-23,671.49
2010-04-26,648.013
2010-04-27,616.011
2010-04-28,603.416
2010-04-29,626.857
2010-04-30,629.642
2010-05-03,626.407
2010-05-04,598.799
2010-05-05,583.716
2010-05-06,564.9
2010-05-07,541.113
2010-05-10,623.492
2010-05-11,622.898
2010-05-12,644.8
2010-05-13,639.909
2010-05-14,608.135
2010-05-17,608.567
2010-05-18,608.488
2010-05-19,593.713
2010-05-20,583.859
2010-05-21,598.089
2010-05-24,593.242
2010-05-25,575.844
2010-05-26,593.955
2010-05-27,625.219
2010-05-28,625.052
2010-05-31,620.769
2010-06-01,625.512
2010-06-02,621.474
2010-06-03,625.305
2010-06-04,609.593
2010-06-07,602.831
2010-06-08,596.879
2010-06-09,603.922
2010-06-10,622.765
2010-06-11,622.025
2010-06-14,636.251
2010-06-15,638.306
2010-06-16,647.336
2010-06-17,647.756
2010-06-18,658.637
2010-06-21,660.367
2010-06-22,654.849
2010-06-23,646.689
2010-06-24,632.226
2010-06-25,627.871
2010-06-28,625.85
2010-06-29,606.958
2010-06-30,609.823
2010-07-01,622.248
2010-07-02,635.763
2010-07-05,633.617
2010-07-06,649.552
2010-07-07,654.919
2010-07-08,657.786
2010-07-09,644.883
2010-07-12,642.123
2010-07-13,642.504
2010-07-14,643.844
2010-07-15,658.825
2010-07-16,644.816
2010-07-19,643.656
2010-07-20,645.146
2010-07-21,636.169
2010-07-22,650.528
2010-07-23,645.453
2010-07-26,651.423
2010-07-27,659.641
2010-07-28,670.722
2010-07-29,674.097
2010-07-30,668.152
2010-08-02,685.33
2010-08-03,680.902
2010-08-04,681.756
2010-08-05,679.56
2010-08-06,676.065
2010-08-09,683.435
2010-08-10,669.736
2010-08-11,651.647
2010-08-12,656.864
2010-08-13,655.624
2010-08-16,663.01
2010-08-17,677.026
2010-08-18,672.194
2010-08-19,671.047
2010-08-20,664.432
2010-08-23,665.035
2010-08-24,663.09
2010-08-25,659.069
2010-08-26,667.43
2010-08-27,669.226
2010-08-30,668.096
2010-08-31,668.337
2010-09-01,676.262
2010-09-02,667.994
2010-09-03,669.681
2010-09-06,676.862
2010-09-07,672.312
2010-09-08,670.193
2010-09-09,676.146
2010-09-10,678.948
2010-09-13,696.886
2010-09-14,705.337
2010-09-15,702.287
2010-09-16,705.694
2010-09-17,701.467
2010-09-20,702.344
2010-09-21,711.102
2010-09-22,722.401
2010-09-23,715.657
2010-09-24,731.069
2010-09-27,729.873
2010-09-28,735.982
2010-09-29,739.531
2010-09-30,746.334
2010-10-01,762.594
2010-10-04,754.372
2010-10-05,772.403
2010-10-06,781.737
2010-10-07,794.172
2010-10-08,797.508
2010-10-11,796.064
2010-10-12,784.22
2010-10-13,798.067
2010-10-14,802.481
2010-10-15,801.339
2010-10-18,801.703
2010-10-19,791.699
2010-10-20,799.109
2010-10-21,804.652
2010-10-22,802.061
2010-10-25,810.67
2010-10-26,807.956
2010-10-27,797.956
2010-10-28,814.511
2010-10-29,819.698
2010-11-01,819.453
2010-11-02,835.279
2010-11-03,837.357
2010-11-04,836.357
2010-11-05,807.872
2010-11-08,796.517
2010-11-09,791.216
2010-11-10,783.943
2010-11-11,772.362
2010-11-12,776.263
2010-11-15,773.304
2010-11-16,767.455
2010-11-17,765.216
2010-11-18,773.819
2010-11-19,783.428
2010-11-22,773.053
2010-11-23,746.725
2010-11-24,749.395
2010-11-25,742.878
2010-11-26,729.409
2010-11-29,713.559
2010-11-30,709.682
2010-12-01,719.877
2010-12-02,738.529
2010-12-03,754.15
2010-12-06,748.2
2010-12-07,758.933
2010-12-08,753.396
2010-12-09,761.751
2010-12-10,770.959
2010-12-13,784.135
2010-12-14,773.534
2010-12-15,759.116
2010-12-16,747.619
2010-12-17,742.83
2010-12-20,747.617
2010-12-21,755.405
2010-12-22,749.364
2010-12-23,746.865
2010-12-24,750.339
2010-12-27,743.557
2010-12-28,741.744
2010-12-29,745.811
2010-12-30,740.148
2010-12-31,738.389
2011-01-03,747.24
2011-01-04,751.647
2011-01-05,737.317
2011-01-06,724.618
2011-01-07,703.919
2011-01-10,701.927
2011-01-11,713.647
2011-01-12,731.668
2011-01-13,753.576
2011-01-14,749.418
2011-01-17,741.621
2011-01-18,757.086
2011-01-19,766.021
2011-01-20,768.867
2011-01-21,785.151
2011-01-24,798.414
2011-01-25,790.669
2011-01-26,789.322
2011-01-27,792.563
2011-01-28,785.436
2011-01-31,800.012
2011-02-01,814.361
2011-02-02,820.428
2011-02-03,809.061
2011-02-04,803.884
2011-02-07,805.297
2011-02-08,814.819
2011-02-09,822.135
2011-02-10,802.915
2011-02-11,801.273
2011-02-14,798.181
2011-02-15,800.994
2011-02-16,809.047
2011-02-17,811.383
2011-02-18,806.326
2011-02-21,790.716
2011-02-22,790.836
2011-02-23,791.034
2011-02-24,796.525
2011-02-25,801.044
2011-02-28,802.119
2011-03-01,807.732
2011-03-02,810.123
2011-03-03,812.787
2011-03-04,805.369
2011-03-07,807.342
2011-03-08,806.567
2011-03-09,812.425
2011-03-10,804.328
2011-03-11,801.241
2011-03-14,805.254
2011-03-15,793.736
2011-03-16,787.984
2011-03-17,789.729
2011-03-18,804.55
2011-03-21,828.015
2011-03-22,817.583
2011-03-23,805.1
2011-03-24,817.213
2011-03-25,813.408
2011-03-28,807.633
2011-03-29,808.29
2011-03-30,815.369
2011-03-31,813.024
2011-04-01,824.642
2011-04-04,831.482
2011-04-05,824.688
2011-04-06,833.106
2011-04-07,835.594
2011-04-08,845.949
2011-04-11,847.794
2011-04-12,834.85
2011-04-13,850.963
2011-04-14,836.406
2011-04-15,832.614
2011-04-18,805.111
2011-04-19,810.994
2011-04-20,831.156
2011-04-21,834.761
2011-04-22,834.761
2011-04-25,834.16
2011-04-26,835.488
2011-04-27,835.702
2011-04-28,848.506
2011-04-29,855.02
2011-05-02,864.958
2011-05-03,857.235
2011-05-04,849.566
2011-05-05,831.537
2011-05-06,831.384
2011-05-09,817.2
2011-05-10,825.75
2011-05-11,834.633
2011-05-12,828.029
2011-05-13,829.24
2011-05-16,826.409
2011-05-17,825.559
2011-05-18,825.65
2011-05-19,830.503
2011-05-20,822.634
2011-05-23,803.216
2011-05-24,810.005
2011-05-25,813.741
2011-05-26,818.429
2011-05-27,831.623
2011-05-30,827.57
2011-05-31,845.863
2011-06-01,845.429
2011-06-02,843.292
2011-06-03,854.689
2011-06-06,854.697
2011-06-07,857.669
2011-06-08,837.004
2011-06-09,837.685
2011-06-10,814.643
2011-06-13,815.149
2011-06-14,827.779
2011-06-15,800.584
2011-06-16,788.244
2011-06-17,806.185
2011-06-20,791.227
2011-06-21,808.846
2011-06-22,810.401
2011-06-23,785.453
2011-06-24,777.816
2011-06-27,779.18
2011-06-28,785.971
2011-06-29,802.15
2011-06-30,832.136
2011-07-01,834.705
2011-07-04,843.924
2011-07-05,835.209
2011-07-06,803.753
2011-07-07,819.235
2011-07-08,800.575
2011-07-11,753.486
2011-07-12,749.469
2011-07-13,754.753
2011-07-14,738.376
2011-07-15,736.817
2011-07-18,717.243
2011-07-19,738.919
2011-07-20,752.243
2011-07-21,780.056
2011-07-22,791.988
2011-07-25,788.473
2011-07-26,795.728
2011-07-27,775.025
2011-07-28,772.917
2011-07-29,777.014
2011-08-01,748.977
2011-08-02,744.938
2011-08-03,738.483
2011-08-04,707.578
2011-08-05,705.788
2011-08-08,690.301
2011-08-09,669.94
2011-08-10,664.862
2011-08-11,675.173
2011-08-12,696.123
2011-08-15,725.368
2011-08-16,714.813
2011-08-17,724.101
2011-08-18,682.051
2011-08-19,686.3
2011-08-22,707.696
2011-08-23,709.125
2011-08-24,714.127
2011-08-25,698.502
2011-08-26,691.411
2011-08-29,720.043
2011-08-30,710.909
2011-08-31,735.397
2011-09-01,722.867
2011-09-02,738.196
2011-09-05,712.188
2011-09-06,690.792
2011-09-07,711.134
2011-09-08,713.65
2011-09-09,686.377
2011-09-12,654.997
2011-09-13,668.113
2011-09-14,679.349
2011-09-15,705.084
2011-09-16,715.202
2011-09-19,692.339
2011-09-20,702.529
2011-09-21,705.57
2011-09-22,657.064
2011-09-23,655.265
2011-09-26,658.712
2011-09-27,685.859
2011-09-28,685.008
2011-09-29,685.458
2011-09-30,665.144
2011-10-03,640.66
2011-10-04,636.366
2011-10-05,651.573
2011-10-06,669.316
2011-10-07,677.36
2011-10-10,700.574
2011-10-11,690.683
2011-10-12,712.79
2011-10-13,698.121
2011-10-14,713.357
2011-10-17,694.018
2011-10-18,694.19
2011-10-19,699.45
2011-10-20,692.234
2011-10-21,707.378
2011-10-24,708.41
2011-10-25,696.292
2011-10-26,690.36
2011-10-27,718.765
2011-10-28,715.532
2011-10-31,693.177
2011-11-01,660.376
2011-11-02,665.444
2011-11-03,684.369
2011-11-04,677.576
2011-11-07,680.64
2011-11-08,678.08
2011-11-09,664.427
2011-11-10,663.121
2011-11-11,657.025
2011-11-14,649.571
2011-11-15,637.876
2011-11-16,632.638
2011-11-17,624.142
2011-11-18,621.25
2011-11-21,603.718
2011-11-22,596.02
2011-11-23,580.634
2011-11-24,575.858
2011-11-25,579.095
2011-11-28,595.489
2011-11-29,595.253
2011-11-30,621.02
2011-12-01,616.984
2011-12-02,621.928
2011-12-05,630.863
2011-12-06,622.304
2011-12-07,626.124
2011-12-08,601.482
2011-12-09,614.63
2011-12-12,601.156
2011-12-13,594.281
2011-12-14,581.397
2011-12-15,597.229
2011-12-16,581.169
2011-12-19,579.723
2011-12-20,581.349
2011-12-21,565.119
2011-12-22,581.816
2011-12-23,580.138
2011-12-26,580.138
2011-12-27,582.537
2011-12-28,577.396
2011-12-29,577.26
2011-12-30,580.96
2012-01-02,598.315
2012-01-03,613.813
2012-01-04,606.907
2012-01-05,589.996
2012-01-06,595.279
2012-01-09,591.436
