Date,KOKUSAI INDEX (WORLD ex JP) LARGE GROWTH Large Cap
2005-11-07,757.96
2005-11-08,756.001
2005-11-09,754.96
2005-11-10,758.915
2005-11-11,762.09
2005-11-14,761.903
2005-11-15,759.887
2005-11-16,758.808
2005-11-17,766.04
2005-11-18,768.119
2005-11-21,771.501
2005-11-22,773.537
2005-11-23,777.346
2005-11-24,777.251
2005-11-25,777.731
2005-11-28,773.1
2005-11-29,771.964
2005-11-30,769.024
2005-12-01,777.861
2005-12-02,781.211
2005-12-05,779.209
2005-12-06,781.673
2005-12-07,778.483
2005-12-08,780.378
2005-12-09,781.633
2005-12-12,784.788
2005-12-13,786.539
2005-12-14,788.551
2005-12-15,785.228
2005-12-16,786.474
2005-12-19,782.233
2005-12-20,780.052
2005-12-21,780.969
2005-12-22,782.939
2005-12-23,783.311
2005-12-26,783.311
2005-12-27,779.41
2005-12-28,781.416
2005-12-29,779.732
2005-12-30,774.257
2006-01-02,774.982
2006-01-03,789.007
2006-01-04,797.598
2006-01-05,796.722
2006-01-06,804.517
2006-01-09,805.094
2006-01-10,802.997
2006-01-11,806.108
2006-01-12,802.518
2006-01-13,802.352
2006-01-16,804.909
2006-01-17,800.127
2006-01-18,795.254
2006-01-19,800.232
2006-01-20,788.374
2006-01-23,792.386
2006-01-24,793.058
2006-01-25,794.195
2006-01-26,798.228
2006-01-27,802.971
2006-01-30,802.723
2006-01-31,802.41
2006-02-01,805.007
2006-02-02,797.304
2006-02-03,792.892
2006-02-06,791.121
2006-02-07,784.669
2006-02-08,787.499
2006-02-09,789.314
2006-02-10,788.393
2006-02-13,786.007
2006-02-14,790.278
2006-02-15,793.335
2006-02-16,797.595
2006-02-17,797.204
2006-02-20,799.802
2006-02-21,797.263
2006-02-22,800.402
2006-02-23,799.187
2006-02-24,798.711
2006-02-27,802.527
2006-02-28,794.788
2006-03-01,802.365
2006-03-02,801.697
2006-03-03,801.721
2006-03-06,799.526
2006-03-07,793.513
2006-03-08,794.359
2006-03-09,793.897
2006-03-10,797.898
2006-03-13,801.865
2006-03-14,809.096
2006-03-15,812.208
2006-03-16,814.385
2006-03-17,815.244
2006-03-20,815.967
2006-03-21,810.657
2006-03-22,813.802
2006-03-23,809.662
2006-03-24,813.142
2006-03-27,810.484
2006-03-28,808.083
2006-03-29,810.261
2006-03-30,816.609
2006-03-31,811.686
2006-04-03,816.21
2006-04-04,820.439
2006-04-05,824.08
2006-04-06,824.241
2006-04-07,816.289
2006-04-10,818.255
2006-04-11,813.29
2006-04-12,812.318
2006-04-13,813.851
2006-04-14,813.851
2006-04-17,816.022
2006-04-18,823.859
2006-04-19,829.064
2006-04-20,827.979
2006-04-21,830.014
2006-04-24,827.925
2006-04-25,826.253
2006-04-26,829.234
2006-04-27,831.082
2006-04-28,828.651
2006-05-01,829.109
2006-05-02,834.084
2006-05-03,827.66
2006-05-04,831.811
2006-05-05,840.756
2006-05-08,840.474
2006-05-09,843.473
2006-05-10,841.742
2006-05-11,835.11
2006-05-12,826.105
2006-05-15,820.345
2006-05-16,820.426
2006-05-17,804.926
2006-05-18,800.125
2006-05-19,797.719
2006-05-22,791.149
2006-05-23,796.434
2006-05-24,792.239
2006-05-25,802.131
2006-05-26,809.238
2006-05-29,810.91
2006-05-30,800.032
2006-05-31,802.805
2006-06-01,809.286
2006-06-02,812.832
2006-06-05,802.739
2006-06-06,792.894
2006-06-07,789.677
2006-06-08,777.894
2006-06-09,781.263
2006-06-12,770.79
2006-06-13,760.768
2006-06-14,765.753
2006-06-15,781.984
2006-06-16,779.566
2006-06-19,775.067
2006-06-20,777.24
2006-06-21,785.253
2006-06-22,781.496
2006-06-23,780.414
2006-06-26,781.834
2006-06-27,776.137
2006-06-28,776.958
2006-06-29,793.753
2006-06-30,803.277
2006-07-03,808.338
2006-07-04,809.067
2006-07-05,798.344
2006-07-06,802.203
2006-07-07,799.68
2006-07-10,798.347
2006-07-11,798.61
2006-07-12,792.259
2006-07-13,782.546
2006-07-14,774.869
2006-07-17,770.469
2006-07-18,770.013
2006-07-19,784.72
2006-07-20,782.616
2006-07-21,777.116
2006-07-24,788.788
2006-07-25,792.388
2006-07-26,791.977
2006-07-27,794.893
2006-07-28,802.883
2006-07-31,801.222
2006-08-01,795.28
2006-08-02,803.565
2006-08-03,800.916
2006-08-04,805.686
2006-08-07,800.281
2006-08-08,798.401
2006-08-09,801.109
2006-08-10,799.12
2006-08-11,797.488
2006-08-14,800.226
2006-08-15,811.026
2006-08-16,819.305
2006-08-17,821.127
2006-08-18,820.426
2006-08-21,821.528
2006-08-22,820.275
2006-08-23,815.948
2006-08-24,816.13
2006-08-25,815.605
2006-08-28,820.868
2006-08-29,822.435
2006-08-30,827.78
2006-08-31,826.506
2006-09-01,830.736
2006-09-04,833.664
2006-09-05,832.602
2006-09-06,822.124
2006-09-07,815.066
2006-09-08,815.983
2006-09-11,814.465
2006-09-12,823.484
2006-09-13,825.325
2006-09-14,826.078
2006-09-15,825.553
2006-09-18,827.519
2006-09-19,824.73
2006-09-20,830.526
2006-09-21,829.131
2006-09-22,825.35
2006-09-25,827.854
2006-09-26,834.979
2006-09-27,839.548
2006-09-28,840.977
2006-09-29,838.05
2006-10-02,837.111
2006-10-03,837.331
2006-10-04,843.924
2006-10-05,848.507
2006-10-06,844.46
2006-10-09,846.205
2006-10-10,847.012
2006-10-11,845.768
2006-10-12,853.61
2006-10-13,854.884
2006-10-16,857.997
2006-10-17,853.185
2006-10-18,855.403
2006-10-19,859.16
2006-10-20,861.734
2006-10-23,865.508
2006-10-24,864.914
2006-10-25,869.139
2006-10-26,872.816
2006-10-27,867.958
2006-10-30,868.122
2006-10-31,868.945
2006-11-01,865.877
2006-11-02,865.124
2006-11-03,863.16
2006-11-06,873.117
2006-11-07,878.824
2006-11-08,877.259
2006-11-09,874.591
2006-11-10,875.77
2006-11-13,875.133
2006-11-14,878.523
2006-11-15,882.626
2006-11-16,885.299
2006-11-17,882.652
2006-11-20,883.608
2006-11-21,885.672
2006-11-22,890.825
2006-11-23,890.751
2006-11-24,890.499
2006-11-27,877.9
2006-11-28,879.036
2006-11-29,887.848
2006-11-30,888.762
2006-12-01,886.024
2006-12-04,894.342
2006-12-05,898.461
2006-12-06,897.384
2006-12-07,895.286
2006-12-08,896.067
2006-12-11,895.392
2006-12-12,896.424
2006-12-13,898.809
2006-12-14,905.066
2006-12-15,903.194
2006-12-18,898.708
2006-12-19,899.946
2006-12-20,899.503
2006-12-21,895.629
2006-12-22,891.075
2006-12-25,891.075
2006-12-26,892.254
2006-12-27,898.92
2006-12-28,899.759
2006-12-29,897.946
2007-01-01,897.946
2007-01-02,904.264
2007-01-03,899.873
2007-01-04,897.576
2007-01-05,890.024
2007-01-08,890.525
2007-01-09,891.409
2007-01-10,889.768
2007-01-11,899.326
2007-01-12,906.796
2007-01-15,909.492
2007-01-16,907.436
2007-01-17,907.323
2007-01-18,903.963
2007-01-19,908.447
2007-01-22,903.711
2007-01-23,908.387
2007-01-24,914.389
2007-01-25,908.318
2007-01-26,902.975
2007-01-29,904.358
2007-01-30,909.993
2007-01-31,912.634
2007-02-01,920.187
2007-02-02,922.082
2007-02-05,919.754
2007-02-06,921.711
2007-02-07,926.27
2007-02-08,923.718
2007-02-09,920.565
2007-02-12,915.669
2007-02-13,921.195
2007-02-14,931.901
2007-02-15,934.584
2007-02-16,932.789
2007-02-19,934.472
2007-02-20,935.129
2007-02-21,931.304
2007-02-22,932.427
2007-02-23,933.767
2007-02-26,933.557
2007-02-27,904.281
2007-02-28,900.292
2007-03-01,894.61
2007-03-02,887.855
2007-03-05,877.573
2007-03-06,889.378
2007-03-07,892.209
2007-03-08,898.775
2007-03-09,899.184
2007-03-12,901.497
2007-03-13,888.668
2007-03-14,885.485
2007-03-15,894.112
2007-03-16,894.456
2007-03-19,905.483
2007-03-20,910.499
2007-03-21,921.938
2007-03-22,927.738
2007-03-23,927.281
2007-03-26,926.987
2007-03-27,923.068
2007-03-28,917.31
2007-03-29,922.057
2007-03-30,921.544
2007-04-02,925.263
2007-04-03,935.473
2007-04-04,939.546
2007-04-05,943.668
2007-04-06,943.668
2007-04-09,941.871
2007-04-10,948.144
2007-04-11,943.908
2007-04-12,948.318
2007-04-13,953.171
2007-04-16,964.029
2007-04-17,966.259
2007-04-18,964.467
2007-04-19,963.07
2007-04-20,973.178
2007-04-23,971.086
2007-04-24,969.406
2007-04-25,977.612
2007-04-26,976.259
2007-04-27,975.631
2007-04-30,969.986
2007-05-01,969.371
2007-05-02,976.292
2007-05-03,979.169
2007-05-04,984.962
2007-05-07,988.075
2007-05-08,982.711
2007-05-09,986.823
2007-05-10,974.797
2007-05-11,982.071
2007-05-14,980.957
2007-05-15,981.997
2007-05-16,986.845
2007-05-17,985.788
2007-05-18,993.077
2007-05-21,993.138
2007-05-22,991.74
2007-05-23,994.946
2007-05-24,985.65
2007-05-25,990.228
2007-05-28,990.704
2007-05-29,992.845
2007-05-30,996.201
2007-05-31,1000.0
2007-06-01,1005.46
2007-06-04,1008.748
2007-06-05,1005.094
2007-06-06,992.731
2007-06-07,976.965
2007-06-08,979.461
2007-06-11,982.759
2007-06-12,975.034
2007-06-13,983.908
2007-06-14,994.646
2007-06-15,1006.323
2007-06-18,1006.058
2007-06-19,1005.103
2007-06-20,999.741
2007-06-21,999.428
2007-06-22,993.167
2007-06-25,990.248
2007-06-26,985.577
2007-06-27,987.889
2007-06-28,993.553
2007-06-29,996.906
2007-07-02,1005.608
2007-07-03,1011.289
2007-07-04,1013.964
2007-07-05,1013.752
2007-07-06,1019.568
2007-07-09,1021.935
2007-07-10,1013.475
2007-07-11,1017.804
2007-07-12,1033.878
2007-07-13,1037.36
2007-07-16,1036.66
2007-07-17,1036.608
2007-07-18,1032.373
2007-07-19,1042.287
2007-07-20,1033.114
2007-07-23,1037.09
2007-07-24,1022.51
2007-07-25,1017.245
2007-07-26,994.073
2007-07-27,980.485
2007-07-30,987.345
2007-07-31,987.753
2007-08-01,983.936
2007-08-02,991.927
2007-08-03,977.626
2007-08-06,984.332
2007-08-07,988.509
2007-08-08,1007.44
2007-08-09,983.778
2007-08-10,969.784
2007-08-13,977.251
2007-08-14,961.205
2007-08-15,948.174
2007-08-16,928.133
2007-08-17,947.81
2007-08-20,953.189
2007-08-21,955.971
2007-08-22,970.463
2007-08-23,975.2
2007-08-24,986.25
2007-08-27,984.651
2007-08-28,966.466
2007-08-29,980.842
2007-08-30,985.732
2007-08-31,998.875
2007-09-03,999.348
2007-09-04,1007.714
2007-09-05,998.088
2007-09-06,1004.605
2007-09-07,989.665
2007-09-10,986.513
2007-09-11,1003.216
2007-09-12,1006.682
2007-09-13,1014.545
2007-09-14,1010.838
2007-09-17,1002.408
2007-09-18,1022.688
2007-09-19,1039.729
2007-09-20,1040.103
2007-09-21,1046.187
2007-09-24,1048.26
2007-09-25,1047.224
2007-09-26,1052.211
2007-09-27,1058.578
2007-09-28,1061.581
2007-10-01,1072.322
2007-10-02,1069.813
2007-10-03,1065.631
2007-10-04,1064.745
2007-10-05,1077.344
2007-10-08,1074.018
2007-10-09,1081.979
2007-10-10,1087.588
2007-10-11,1090.249
2007-10-12,1092.924
2007-10-15,1085.435
2007-10-16,1075.663
2007-10-17,1083.427
2007-10-18,1086.558
2007-10-19,1066.685
2007-10-22,1057.973
2007-10-23,1075.088
2007-10-24,1071.647
2007-10-25,1079.345
2007-10-26,1094.17
2007-10-29,1102.136
2007-10-30,1096.811
2007-10-31,1111.038
2007-11-01,1093.684
2007-11-02,1097.064
2007-11-05,1090.742
2007-11-06,1104.162
2007-11-07,1093.253
2007-11-08,1086.51
2007-11-09,1066.158
2007-11-12,1048.125
2007-11-13,1068.056
2007-11-14,1070.617
2007-11-15,1056.443
2007-11-16,1058.819
2007-11-19,1042.691
2007-11-20,1054.296
2007-11-21,1034.981
2007-11-22,1039.782
2007-11-23,1053.698
2007-11-26,1044.213
2007-11-27,1049.243
2007-11-28,1073.395
2007-11-29,1078.672
2007-11-30,1081.364
2007-12-03,1075.165
2007-12-04,1069.89
2007-12-05,1082.505
2007-12-06,1089.816
2007-12-07,1092.919
2007-12-10,1101.07
2007-12-11,1085.501
2007-12-12,1090.601
2007-12-13,1078.828
2007-12-14,1067.045
2007-12-17,1046.288
2007-12-18,1048.439
2007-12-19,1046.76
2007-12-20,1051.76
2007-12-21,1071.333
2007-12-24,1078.468
2007-12-25,1078.468
2007-12-26,1082.113
2007-12-27,1077.121
2007-12-28,1081.118
2007-12-31,1074.014
2008-01-01,1074.014
2008-01-02,1063.998
2008-01-03,1062.884
2008-01-04,1038.443
2008-01-07,1034.659
2008-01-08,1030.011
2008-01-09,1032.108
2008-01-10,1034.154
2008-01-11,1021.474
2008-01-14,1032.701
2008-01-15,1007.222
2008-01-16,989.198
2008-01-17,974.505
2008-01-18,970.061
2008-01-21,940.467
2008-01-22,940.67
2008-01-23,935.719
2008-01-24,967.994
2008-01-25,965.178
2008-01-28,968.622
2008-01-29,974.762
2008-01-30,969.998
2008-01-31,981.855
2008-02-01,997.933
2008-02-04,994.006
2008-02-05,961.616
2008-02-06,958.293
2008-02-07,949.83
2008-02-08,954.963
2008-02-11,958.518
2008-02-12,976.193
2008-02-13,982.623
2008-02-14,980.808
2008-02-15,974.746
2008-02-18,979.819
2008-02-19,983.99
2008-02-20,981.469
2008-02-21,982.686
2008-02-22,983.865
2008-02-25,997.487
2008-02-26,1008.737
2008-02-27,1017.138
2008-02-28,1010.812
2008-02-29,991.063
2008-03-03,985.738
2008-03-04,980.815
2008-03-05,992.298
2008-03-06,982.952
2008-03-07,972.407
2008-03-10,957.215
2008-03-11,973.193
2008-03-12,979.592
2008-03-13,982.652
2008-03-14,971.192
2008-03-17,949.33
2008-03-18,980.16
2008-03-19,958.546
2008-03-20,955.369
2008-03-21,955.369
2008-03-24,966.358
2008-03-25,987.106
2008-03-26,987.551
2008-03-27,985.795
2008-03-28,979.578
2008-03-31,983.23
2008-04-01,1003.357
2008-04-02,1007.323
2008-04-03,1010.91
2008-04-04,1018.877
2008-04-07,1022.505
2008-04-08,1016.188
2008-04-09,1012.231
2008-04-10,1016.636
2008-04-11,1000.192
2008-04-14,996.379
2008-04-15,1001.013
2008-04-16,1026.014
2008-04-17,1020.1
2008-04-18,1035.001
2008-04-21,1041.227
2008-04-22,1035.512
2008-04-23,1040.663
2008-04-24,1037.373
2008-04-25,1042.914
2008-04-28,1042.634
2008-04-29,1033.697
2008-04-30,1033.419
2008-05-01,1041.281
2008-05-02,1048.618
2008-05-05,1049.806
2008-05-06,1056.385
2008-05-07,1047.275
2008-05-08,1053.848
2008-05-09,1046.777
2008-05-12,1056.741
2008-05-13,1057.618
2008-05-14,1061.219
2008-05-15,1071.879
2008-05-16,1079.211
2008-05-19,1084.341
2008-05-20,1074.209
2008-05-21,1063.969
2008-05-22,1065.721
2008-05-23,1053.547
2008-05-26,1052.665
2008-05-27,1055.272
2008-05-28,1060.867
2008-05-29,1063.62
2008-05-30,1066.03
2008-06-02,1058.339
2008-06-03,1056.665
2008-06-04,1052.773
2008-06-05,1064.636
2008-06-06,1048.961
2008-06-09,1050.174
2008-06-10,1037.152
2008-06-11,1024.33
2008-06-12,1023.663
2008-06-13,1032.853
2008-06-16,1036.682
2008-06-17,1038.328
2008-06-18,1031.877
2008-06-19,1032.859
2008-06-20,1017.863
2008-06-23,1016.894
2008-06-24,1011.344
2008-06-25,1015.796
2008-06-26,996.719
2008-06-27,994.758
2008-06-30,999.141
2008-07-01,993.181
2008-07-02,978.101
2008-07-03,975.717
2008-07-04,972.11
2008-07-07,973.307
2008-07-08,974.675
2008-07-09,971.022
2008-07-10,970.096
2008-07-11,961.319
2008-07-14,963.744
2008-07-15,955.857
2008-07-16,963.034
2008-07-17,974.741
2008-07-18,972.023
2008-07-21,977.227
2008-07-22,979.171
2008-07-23,979.137
2008-07-24,962.398
2008-07-25,968.224
2008-07-28,960.363
2008-07-29,968.228
2008-07-30,983.631
2008-07-31,978.537
2008-08-01,965.796
2008-08-04,958.716
2008-08-05,970.645
2008-08-06,977.554
2008-08-07,969.104
2008-08-08,972.258
2008-08-11,975.278
2008-08-12,969.528
2008-08-13,964.334
2008-08-14,970.392
2008-08-15,965.451
2008-08-18,959.616
2008-08-19,949.083
2008-08-20,956.658
2008-08-21,961.352
2008-08-22,969.794
2008-08-25,956.952
2008-08-26,956.695
2008-08-27,963.658
2008-08-28,972.809
2008-08-29,964.168
2008-09-01,958.519
2008-09-02,950.508
2008-09-03,936.806
2008-09-04,910.934
2008-09-05,900.62
2008-09-08,912.871
2008-09-09,890.799
2008-09-10,892.48
2008-09-11,896.981
2008-09-12,914.118
2008-09-15,886.421
2008-09-16,884.188
2008-09-17,857.252
2008-09-18,876.788
2008-09-19,912.694
2008-09-22,897.845
2008-09-23,885.565
2008-09-24,881.989
2008-09-25,893.822
2008-09-26,884.509
2008-09-29,822.107
2008-09-30,839.233
2008-10-01,833.602
2008-10-02,796.75
2008-10-03,797.381
2008-10-06,747.23
2008-10-07,730.327
2008-10-08,710.74
2008-10-09,681.468
2008-10-10,649.259
2008-10-13,720.777
2008-10-14,721.503
2008-10-15,664.357
2008-10-16,662.859
2008-10-17,674.419
2008-10-20,698.72
2008-10-21,679.601
2008-10-22,637.444
2008-10-23,635.25
2008-10-24,611.995
2008-10-27,592.723
2008-10-28,642.14
2008-10-29,660.638
2008-10-30,676.237
2008-10-31,684.218
2008-11-03,686.765
2008-11-04,715.592
2008-11-05,692.063
2008-11-06,652.69
2008-11-07,666.388
2008-11-10,667.124
2008-11-11,641.016
2008-11-12,613.759
2008-11-13,635.251
2008-11-14,622.496
2008-11-17,605.454
2008-11-18,610.934
2008-11-19,584.501
2008-11-20,549.823
2008-11-21,566.381
2008-11-24,606.914
2008-11-25,608.763
2008-11-26,619.384
2008-11-27,624.288
2008-11-28,628.993
2008-12-01,584.08
2008-12-02,595.834
2008-12-03,604.595
2008-12-04,594.346
2008-12-05,595.883
2008-12-08,626.678
2008-12-09,621.527
2008-12-10,627.88
2008-12-11,622.72
2008-12-12,620.29
2008-12-15,624.28
2008-12-16,643.857
2008-12-17,651.011
2008-12-18,648.401
2008-12-19,638.797
2008-12-22,628.313
2008-12-23,625.257
2008-12-24,626.859
2008-12-25,626.859
2008-12-26,628.497
2008-12-29,633.077
2008-12-30,643.383
2008-12-31,646.164
2009-01-01,646.164
2009-01-02,666.307
2009-01-05,668.379
2009-01-06,672.6
2009-01-07,664.102
2009-01-08,664.882
2009-01-09,651.941
2009-01-12,636.291
2009-01-13,631.16
2009-01-14,611.047
2009-01-15,611.037
2009-01-16,621.436
2009-01-19,618.556
2009-01-20,594.588
2009-01-21,604.763
2009-01-22,599.97
2009-01-23,599.785
2009-01-26,612.968
2009-01-27,617.948
2009-01-28,633.413
2009-01-29,618.85
2009-01-30,607.411
2009-02-02,602.672
2009-02-03,616.079
2009-02-04,618.402
2009-02-05,625.155
2009-02-06,638.132
2009-02-09,642.705
2009-02-10,621.961
2009-02-11,619.665
2009-02-12,617.665
2009-02-13,619.299
2009-02-16,614.862
2009-02-17,593.494
2009-02-18,593.104
2009-02-19,593.339
2009-02-20,583.201
2009-02-23,571.117
2009-02-24,578.605
2009-02-25,572.723
2009-02-26,569.803
2009-02-27,561.417
2009-03-02,535.625
2009-03-03,531.435
2009-03-04,546.183
2009-03-05,531.114
2009-03-06,530.626
2009-03-09,524.248
2009-03-10,550.596
2009-03-11,554.168
2009-03-12,565.234
2009-03-13,571.441
2009-03-16,575.693
2009-03-17,584.269
2009-03-18,586.876
2009-03-19,595.97
2009-03-20,590.373
2009-03-23,617.653
2009-03-24,613.675
2009-03-25,615.91
2009-03-26,626.114
2009-03-27,611.852
2009-03-30,593.041
2009-03-31,604.765
2009-04-01,610.32
2009-04-02,633.467
2009-04-03,631.818
2009-04-06,627.772
2009-04-07,616.889
2009-04-08,620.758
2009-04-09,632.548
2009-04-10,632.548
2009-04-13,635.058
2009-04-14,631.626
2009-04-15,632.384
2009-04-16,642.333
2009-04-17,642.558
2009-04-20,622.65
2009-04-21,629.127
2009-04-22,628.409
2009-04-23,632.225
2009-04-24,647.612
2009-04-27,644.153
2009-04-28,638.913
2009-04-29,653.545
2009-04-30,656.814
2009-05-01,658.76
2009-05-04,675.743
2009-05-05,675.366
2009-05-06,681.742
2009-05-07,679.65
2009-05-08,689.06
2009-05-11,684.164
2009-05-12,685.938
2009-05-13,673.302
2009-05-14,675.112
2009-05-15,674.291
2009-05-18,687.205
2009-05-19,694.444
2009-05-20,700.323
2009-05-21,688.311
2009-05-22,691.478
2009-05-25,692.75
2009-05-26,704.762
2009-05-27,699.7
2009-05-28,702.952
2009-05-29,713.221
2009-06-01,731.488
2009-06-02,736.968
2009-06-03,726.006
2009-06-04,727.38
2009-06-05,726.723
2009-06-08,720.745
2009-06-09,726.388
2009-06-10,729.212
2009-06-11,734.91
2009-06-12,732.261
2009-06-15,712.966
2009-06-16,708.942
2009-06-17,704.13
2009-06-18,709.696
2009-06-19,714.454
2009-06-22,695.235
2009-06-23,696.533
2009-06-24,706.855
2009-06-25,711.837
2009-06-26,715.398
2009-06-29,720.941
2009-06-30,714.605
2009-07-01,722.07
2009-07-02,703.327
2009-07-03,702.402
2009-07-06,698.114
2009-07-07,690.172
2009-07-08,687.604
2009-07-09,691.706
2009-07-10,688.043
2009-07-13,698.71
2009-07-14,705.409
2009-07-15,726.82
2009-07-16,733.671
2009-07-17,737.385
2009-07-20,747.412
2009-07-21,752.01
2009-07-22,751.909
2009-07-23,766.727
2009-07-24,765.545
2009-07-27,766.736
2009-07-28,764.13
2009-07-29,761.077
2009-07-30,771.556
2009-07-31,773.724
2009-08-03,787.286
2009-08-04,786.013
2009-08-05,779.084
2009-08-06,775.824
2009-08-07,778.305
2009-08-10,773.615
2009-08-11,766.63
2009-08-12,774.456
2009-08-13,781.545
2009-08-14,774.53
2009-08-17,754.369
2009-08-18,763.392
2009-08-19,767.503
2009-08-20,775.987
2009-08-21,789.383
2009-08-24,792.097
2009-08-25,792.238
2009-08-26,788.682
2009-08-27,787.314
2009-08-28,792.929
2009-08-31,786.582
2009-09-01,775.451
2009-09-02,773.426
2009-09-03,777.34
2009-09-04,786.907
2009-09-07,793.924
2009-09-08,803.578
2009-09-09,808.564
2009-09-10,814.292
2009-09-11,819.205
2009-09-14,819.386
2009-09-15,820.24
2009-09-16,832.321
2009-09-17,834.549
2009-09-18,831.913
2009-09-21,827.806
2009-09-22,835.152
2009-09-23,831.84
2009-09-24,820.105
2009-09-25,815.113
2009-09-28,824.028
2009-09-29,823.466
2009-09-30,824.306
2009-10-01,807.778
2009-10-02,800.889
2009-10-05,807.3
2009-10-06,823.408
2009-10-07,824.126
2009-10-08,834.742
2009-10-09,836.563
2009-10-12,840.429
2009-10-13,838.718
2009-10-14,853.452
2009-10-15,857.466
2009-10-16,852.716
2009-10-19,863.781
2009-10-20,860.643
2009-10-21,860.291
2009-10-22,860.038
2009-10-23,854.995
2009-10-26,846.273
2009-10-27,841.501
2009-10-28,825.747
2009-10-29,840.056
2009-10-30,823.553
2009-11-02,827.833
2009-11-03,823.261
2009-11-04,833.175
2009-11-05,844.06
2009-11-06,847.555
2009-11-09,866.813
2009-11-10,866.241
2009-11-11,870.318
2009-11-12,864.562
2009-11-13,869.262
2009-11-16,882.622
2009-11-17,879.82
2009-11-18,880.785
2009-11-19,867.606
2009-11-20,863.171
2009-11-23,879.045
2009-11-24,875.841
2009-11-25,883.121
2009-11-26,871.093
2009-11-27,865.456
2009-11-30,864.324
2009-12-01,882.308
2009-12-02,885.087
2009-12-03,880.62
2009-12-04,879.061
2009-12-07,873.739
2009-12-08,861.039
2009-12-09,861.125
2009-12-10,867.715
2009-12-11,867.71
2009-12-14,875.035
2009-12-15,871.293
2009-12-16,875.498
2009-12-17,858.902
2009-12-18,860.329
2009-12-21,869.841
2009-12-22,872.693
2009-12-23,879.844
2009-12-24,884.196
2009-12-25,884.196
2009-12-28,887.844
2009-12-29,889.236
2009-12-30,885.476
2009-12-31,883.038
2010-01-01,883.038
2010-01-04,897.916
2010-01-05,896.992
2010-01-06,897.059
2010-01-07,895.922
2010-01-08,900.779
2010-01-11,905.518
2010-01-12,896.8
2010-01-13,900.515
2010-01-14,904.796
2010-01-15,894.576
2010-01-18,898.186
2010-01-19,903.998
2010-01-20,887.462
2010-01-21,872.714
2010-01-22,857.571
2010-01-25,856.795
2010-01-26,854.862
2010-01-27,853.524
2010-01-28,841.173
2010-01-29,834.291
2010-02-01,842.223
2010-02-02,852.106
2010-02-03,850.58
2010-02-04,824.059
2010-02-05,816.889
2010-02-08,816.843
2010-02-09,824.496
2010-02-10,823.858
2010-02-11,831.885
2010-02-12,831.831
2010-02-15,832.862
2010-02-16,846.749
2010-02-17,853.241
2010-02-18,858.342
2010-02-19,856.623
2010-02-22,856.333
2010-02-23,846.922
2010-02-24,851.468
2010-02-25,843.917
2010-02-26,851.011
2010-03-01,858.363
2010-03-02,865.049
2010-03-03,871.136
2010-03-04,871.161
2010-03-05,883.025
2010-03-08,884.951
2010-03-09,884.291
2010-03-10,889.685
2010-03-11,890.706
2010-03-12,894.419
2010-03-15,889.898
2010-03-16,898.373
2010-03-17,903.742
2010-03-18,901.138
2010-03-19,895.318
2010-03-22,897.827
2010-03-23,903.404
2010-03-24,895.366
2010-03-25,897.433
2010-03-26,896.435
2010-03-29,902.091
2010-03-30,903.675
2010-03-31,903.399
2010-04-01,912.084
2010-04-02,912.084
2010-04-05,915.199
2010-04-06,914.923
2010-04-07,910.974
2010-04-08,910.093
2010-04-09,919.172
2010-04-12,923.179
2010-04-13,921.317
2010-04-14,931.461
2010-04-15,932.251
2010-04-16,917.855
2010-04-19,916.081
2010-04-20,924.074
2010-04-21,921.16
2010-04-22,916.578
2010-04-23,923.826
2010-04-26,925.648
2010-04-27,904.601
2010-04-28,899.501
2010-04-29,911.134
2010-04-30,901.94
2010-05-03,904.141
2010-05-04,879.195
2010-05-05,868.95
2010-05-06,847.337
2010-05-07,824.999
2010-05-10,869.274
2010-05-11,863.799
2010-05-12,875.804
2010-05-13,868.743
2010-05-14,846.539
2010-05-17,842.332
2010-05-18,840.187
2010-05-19,825.129
2010-05-20,798.5
2010-05-21,807.086
2010-05-24,803.161
2010-05-25,791.45
2010-05-26,795.232
2010-05-27,819.635
2010-05-28,815.778
2010-05-31,815.951
2010-06-01,809.961
2010-06-02,821.268
2010-06-03,829.757
2010-06-04,804.881
2010-06-07,792.504
2010-06-08,794.305
2010-06-09,799.672
2010-06-10,819.259
2010-06-11,822.183
2010-06-14,830.402
2010-06-15,843.933
2010-06-16,845.92
2010-06-17,847.185
2010-06-18,848.956
2010-06-21,852.623
2010-06-22,841.49
2010-06-23,835.088
2010-06-24,823.742
2010-06-25,820.911
2010-06-28,824.459
2010-06-29,795.328
2010-06-30,789.75
2010-07-01,785.532
2010-07-02,786.654
2010-07-05,783.776
2010-07-06,796.659
2010-07-07,813.036
2010-07-08,822.662
2010-07-09,827.728
2010-07-12,829.071
2010-07-13,842.101
2010-07-14,845.916
2010-07-15,846.838
2010-07-16,828.525
2010-07-19,828.629
2010-07-20,834.719
2010-07-21,830.641
2010-07-22,848.848
2010-07-23,853.542
2010-07-26,860.861
2010-07-27,860.16
2010-07-28,856.778
2010-07-29,853.906
2010-07-30,852.612
2010-08-02,873.227
2010-08-03,872.779
2010-08-04,874.9
2010-08-05,872.857
2010-08-06,871.818
2010-08-09,877.99
2010-08-10,868.408
2010-08-11,844.759
2010-08-12,840.632
2010-08-13,838.786
2010-08-16,841.67
2010-08-17,853.459
2010-08-18,853.279
2010-08-19,842.103
2010-08-20,834.316
2010-08-23,832.628
2010-08-24,820.032
