Date,FINLAND VALUE Standard (Large+Mid Cap)
2005-11-09,337.127
2005-11-10,337.75
2005-11-11,340.451
2005-11-14,342.086
2005-11-15,338.305
2005-11-16,336.029
2005-11-17,340.321
2005-11-18,340.029
2005-11-21,341.708
2005-11-22,341.47
2005-11-23,345.829
2005-11-24,344.779
2005-11-25,345.509
2005-11-28,344.85
2005-11-29,341.939
2005-11-30,341.133
2005-12-01,345.06
2005-12-02,346.403
2005-12-05,350.115
2005-12-06,350.606
2005-12-07,356.459
2005-12-08,360.511
2005-12-09,358.925
2005-12-12,360.759
2005-12-13,361.679
2005-12-14,366.547
2005-12-15,361.641
2005-12-16,367.407
2005-12-19,366.044
2005-12-20,361.184
2005-12-21,360.905
2005-12-22,362.773
2005-12-23,365.944
2005-12-26,365.944
2005-12-27,367.013
2005-12-28,366.384
2005-12-29,364.799
2005-12-30,361.056
2006-01-02,362.547
2006-01-03,372.103
2006-01-04,380.379
2006-01-05,379.921
2006-01-06,381.618
2006-01-09,382.63
2006-01-10,379.124
2006-01-11,381.629
2006-01-12,379.536
2006-01-13,378.433
2006-01-16,380.519
2006-01-17,376.863
2006-01-18,375.936
2006-01-19,381.106
2006-01-20,378.562
2006-01-23,382.287
2006-01-24,380.502
2006-01-25,383.276
2006-01-26,380.516
2006-01-27,382.131
2006-01-30,381.53
2006-01-31,385.643
2006-02-01,391.561
2006-02-02,388.668
2006-02-03,384.519
2006-02-06,384.904
2006-02-07,382.971
2006-02-08,382.408
2006-02-09,385.46
2006-02-10,382.334
2006-02-13,383.936
2006-02-14,386.701
2006-02-15,393.767
2006-02-16,394.83
2006-02-17,397.453
2006-02-20,401.241
2006-02-21,404.046
2006-02-22,403.461
2006-02-23,405.344
2006-02-24,405.821
2006-02-27,405.384
2006-02-28,401.032
2006-03-01,401.594
2006-03-02,404.571
2006-03-03,404.707
2006-03-06,408.258
2006-03-07,405.405
2006-03-08,413.722
2006-03-09,421.534
2006-03-10,421.576
2006-03-13,424.929
2006-03-14,433.64
2006-03-15,433.027
2006-03-16,440.156
2006-03-17,443.879
2006-03-20,445.725
2006-03-21,443.78
2006-03-22,439.804
2006-03-23,433.068
2006-03-24,436.87
2006-03-27,435.675
2006-03-28,432.403
2006-03-29,432.807
2006-03-30,449.767
2006-03-31,446.13
2006-04-03,448.848
2006-04-04,450.005
2006-04-05,452.563
2006-04-06,452.879
2006-04-07,446.464
2006-04-10,445.451
2006-04-11,449.636
2006-04-12,445.738
2006-04-13,446.78
2006-04-14,446.78
2006-04-17,453.876
2006-04-18,453.882
2006-04-19,461.892
2006-04-20,474.53
2006-04-21,481.717
2006-04-24,479.857
2006-04-25,475.585
2006-04-26,475.411
2006-04-27,470.159
2006-04-28,467.482
2006-05-01,468.298
2006-05-02,472.961
2006-05-03,468.615
2006-05-04,477.161
2006-05-05,479.248
2006-05-08,477.657
2006-05-09,481.184
2006-05-10,476.776
2006-05-11,471.02
2006-05-12,457.932
2006-05-15,454.454
2006-05-16,456.412
2006-05-17,440.201
2006-05-18,432.965
2006-05-19,428.045
2006-05-22,416.499
2006-05-23,435.351
2006-05-24,430.792
2006-05-25,431.399
2006-05-26,443.119
2006-05-29,444.29
2006-05-30,438.759
2006-05-31,440.013
2006-06-01,443.558
2006-06-02,449.506
2006-06-05,448.228
2006-06-06,426.536
2006-06-07,424.637
2006-06-08,406.988
2006-06-09,412.583
2006-06-12,404.705
2006-06-13,390.467
2006-06-14,395.397
2006-06-15,408.307
2006-06-16,406.334
2006-06-19,408.745
2006-06-20,410.298
2006-06-21,414.806
2006-06-22,415.64
2006-06-23,413.723
2006-06-26,413.517
2006-06-27,413.607
2006-06-28,408.902
2006-06-29,420.547
2006-06-30,439.676
2006-07-03,443.226
2006-07-04,444.083
2006-07-05,437.535
2006-07-06,439.517
2006-07-07,441.965
2006-07-10,439.09
2006-07-11,437.285
2006-07-12,438.768
2006-07-13,428.057
2006-07-14,422.096
2006-07-17,414.93
2006-07-18,410.586
2006-07-19,425.435
2006-07-20,434.107
2006-07-21,433.737
2006-07-24,436.524
2006-07-25,438.447
2006-07-26,435.85
2006-07-27,447.749
2006-07-28,446.727
2006-07-31,445.97
2006-08-01,446.209
2006-08-02,450.088
2006-08-03,445.933
2006-08-04,454.053
2006-08-07,445.863
2006-08-08,449.329
2006-08-09,451.205
2006-08-10,446.636
2006-08-11,447.332
2006-08-14,448.908
2006-08-15,451.092
2006-08-16,459.251
2006-08-17,458.757
2006-08-18,456.019
2006-08-21,461.405
2006-08-22,463.727
2006-08-23,462.304
2006-08-24,461.304
2006-08-25,460.024
2006-08-28,463.093
2006-08-29,461.778
2006-08-30,467.934
2006-08-31,462.303
2006-09-01,462.097
2006-09-04,467.574
2006-09-05,463.156
2006-09-06,456.969
2006-09-07,449.875
2006-09-08,449.903
2006-09-11,446.122
2006-09-12,450.974
2006-09-13,454.42
2006-09-14,458.302
2006-09-15,457.712
2006-09-18,458.633
2006-09-19,458.117
2006-09-20,458.047
2006-09-21,459.605
2006-09-22,455.433
2006-09-25,446.696
2006-09-26,450.566
2006-09-27,460.663
2006-09-28,462.389
2006-09-29,462.76
2006-10-02,465.701
2006-10-03,463.361
2006-10-04,458.876
2006-10-05,465.323
2006-10-06,461.486
2006-10-09,465.503
2006-10-10,467.24
2006-10-11,469.701
2006-10-12,473.388
2006-10-13,473.251
2006-10-16,479.333
2006-10-17,475.569
2006-10-18,484.13
2006-10-19,489.724
2006-10-20,488.644
2006-10-23,486.571
2006-10-24,488.015
2006-10-25,490.06
2006-10-26,493.954
2006-10-27,496.738
2006-10-30,493.541
2006-10-31,496.312
2006-11-01,495.156
2006-11-02,488.834
2006-11-03,486.112
2006-11-06,493.738
2006-11-07,501.524
2006-11-08,500.583
2006-11-09,507.387
2006-11-10,508.813
2006-11-13,504.326
2006-11-14,508.131
2006-11-15,514.639
2006-11-16,513.842
2006-11-17,510.491
2006-11-20,509.491
2006-11-21,512.377
2006-11-22,519.75
2006-11-23,521.884
2006-11-24,522.412
2006-11-27,515.828
2006-11-28,512.753
2006-11-29,523.751
2006-11-30,521.107
2006-12-01,524.533
2006-12-04,524.355
2006-12-05,532.558
2006-12-06,532.918
2006-12-07,536.991
2006-12-08,534.948
2006-12-11,533.189
2006-12-12,536.536
2006-12-13,538.102
2006-12-14,535.024
2006-12-15,535.963
2006-12-18,537.517
2006-12-19,535.39
2006-12-20,536.317
2006-12-21,533.886
2006-12-22,532.313
2006-12-25,532.313
2006-12-26,531.484
2006-12-27,536.798
2006-12-28,537.087
2006-12-29,537.98
2007-01-01,537.98
2007-01-02,545.125
2007-01-03,536.984
2007-01-04,523.307
2007-01-05,511.896
2007-01-08,513.972
2007-01-09,516.828
2007-01-10,513.194
2007-01-11,517.409
2007-01-12,521.035
2007-01-15,532.226
2007-01-16,531.187
2007-01-17,531.37
2007-01-18,530.747
2007-01-19,535.182
2007-01-22,535.263
2007-01-23,535.644
2007-01-24,541.628
2007-01-25,538.48
2007-01-26,531.695
2007-01-29,540.8
2007-01-30,544.967
2007-01-31,544.055
2007-02-01,547.535
2007-02-02,546.933
2007-02-05,544.435
2007-02-06,546.994
2007-02-07,552.465
2007-02-08,549.97
2007-02-09,553.928
2007-02-12,547.213
2007-02-13,548.213
2007-02-14,559.344
2007-02-15,559.495
2007-02-16,561.323
2007-02-19,567.933
2007-02-20,571.595
2007-02-21,566.717
2007-02-22,569.938
2007-02-23,575.411
2007-02-26,580.922
2007-02-27,562.482
2007-02-28,553.141
2007-03-01,543.945
2007-03-02,554.005
2007-03-05,543.716
2007-03-06,546.932
2007-03-07,555.863
2007-03-08,562.225
2007-03-09,563.614
2007-03-12,566.185
2007-03-13,560.774
2007-03-14,546.525
2007-03-15,560.818
2007-03-16,563.834
2007-03-19,570.153
2007-03-20,570.714
2007-03-21,575.862
2007-03-22,586.511
2007-03-23,586.301
2007-03-26,585.808
2007-03-27,584.804
2007-03-28,583.356
2007-03-29,587.295
2007-03-30,589.967
2007-04-02,592.427
2007-04-03,600.822
2007-04-04,604.168
2007-04-05,605.533
2007-04-06,605.533
2007-04-09,602.378
2007-04-10,610.713
2007-04-11,612.445
2007-04-12,613.794
2007-04-13,615.176
2007-04-16,619.285
2007-04-17,621.253
2007-04-18,617.338
2007-04-19,617.645
2007-04-20,625.097
2007-04-23,624.503
2007-04-24,622.448
2007-04-25,633.475
2007-04-26,633.641
2007-04-27,634.023
2007-04-30,631.567
2007-05-01,629.207
2007-05-02,637.355
2007-05-03,637.37
2007-05-04,643.913
2007-05-07,649.823
2007-05-08,629.374
2007-05-09,627.333
2007-05-10,620.675
2007-05-11,622.463
2007-05-14,625.948
2007-05-15,630.1
2007-05-16,629.773
2007-05-17,625.968
2007-05-18,628.241
2007-05-21,633.473
2007-05-22,637.397
2007-05-23,644.852
2007-05-24,645.238
2007-05-25,645.313
2007-05-28,648.995
2007-05-29,646.155
2007-05-30,641.355
2007-05-31,652.389
2007-06-01,655.625
2007-06-04,656.269
2007-06-05,652.801
2007-06-06,639.384
2007-06-07,629.625
2007-06-08,622.076
2007-06-11,629.639
2007-06-12,622.318
2007-06-13,620.891
2007-06-14,633.452
2007-06-15,644.072
2007-06-18,644.851
2007-06-19,645.426
2007-06-20,648.067
2007-06-21,643.195
2007-06-22,644.635
2007-06-25,637.675
2007-06-26,638.159
2007-06-27,628.966
2007-06-28,635.819
2007-06-29,636.775
2007-07-02,648.502
2007-07-03,650.943
2007-07-04,657.476
2007-07-05,650.964
2007-07-06,656.903
2007-07-09,659.903
2007-07-10,658.952
2007-07-11,658.921
2007-07-12,662.907
2007-07-13,670.799
2007-07-16,668.502
2007-07-17,662.655
2007-07-18,658.338
2007-07-19,660.282
2007-07-20,657.566
2007-07-23,657.747
2007-07-24,647.356
2007-07-25,631.267
2007-07-26,620.986
2007-07-27,612.627
2007-07-30,613.148
2007-07-31,623.758
2007-08-01,608.411
2007-08-02,611.622
2007-08-03,603.716
2007-08-06,595.416
2007-08-07,600.169
2007-08-08,611.076
2007-08-09,597.189
2007-08-10,576.963
2007-08-13,593.764
2007-08-14,587.804
2007-08-15,577.563
2007-08-16,553.122
2007-08-17,563.992
2007-08-20,571.077
2007-08-21,573.416
2007-08-22,590.898
2007-08-23,596.087
2007-08-24,601.957
2007-08-27,604.067
2007-08-28,592.883
2007-08-29,600.486
2007-08-30,604.695
2007-08-31,610.297
2007-09-03,609.035
2007-09-04,610.268
2007-09-05,605.077
2007-09-06,609.228
2007-09-07,600.293
2007-09-10,593.162
2007-09-11,602.985
2007-09-12,604.522
2007-09-13,606.028
2007-09-14,603.317
2007-09-17,595.85
2007-09-18,601.195
2007-09-19,629.863
2007-09-20,631.07
2007-09-21,648.049
2007-09-24,648.297
2007-09-25,637.391
2007-09-26,646.799
2007-09-27,654.885
2007-09-28,655.871
2007-10-01,659.536
2007-10-02,652.865
2007-10-03,650.348
2007-10-04,637.378
2007-10-05,642.12
2007-10-08,636.573
2007-10-09,643.86
2007-10-10,645.318
2007-10-11,651.357
2007-10-12,644.996
2007-10-15,633.69
2007-10-16,629.268
2007-10-17,638.616
2007-10-18,643.624
2007-10-19,641.873
2007-10-22,622.528
2007-10-23,636.112
2007-10-24,633.415
2007-10-25,642.074
2007-10-26,643.946
2007-10-29,654.003
2007-10-30,657.704
2007-10-31,663.018
2007-11-01,656.621
2007-11-02,656.54
2007-11-05,649.648
2007-11-06,659.812
2007-11-07,661.355
2007-11-08,655.931
2007-11-09,644.354
2007-11-12,629.676
2007-11-13,628.491
2007-11-14,634.874
2007-11-15,622.248
2007-11-16,617.292
2007-11-19,604.177
2007-11-20,620.903
2007-11-21,605.03
2007-11-22,605.577
2007-11-23,609.302
2007-11-26,613.261
2007-11-27,605.354
2007-11-28,613.385
2007-11-29,620.168
2007-11-30,623.377
2007-12-03,617.707
2007-12-04,609.137
2007-12-05,615.002
2007-12-06,613.513
2007-12-07,626.105
2007-12-10,625.997
2007-12-11,622.552
2007-12-12,619.553
2007-12-13,604.099
2007-12-14,597.587
2007-12-17,583.97
2007-12-18,582.522
2007-12-19,577.853
2007-12-20,574.53
2007-12-21,583.548
2007-12-24,584.848
2007-12-25,584.848
2007-12-26,588.868
2007-12-27,594.501
2007-12-28,601.483
2007-12-31,598.047
2008-01-01,598.047
2008-01-02,608.044
2008-01-03,611.507
2008-01-04,604.104
2008-01-07,591.387
2008-01-08,591.931
2008-01-09,583.079
2008-01-10,574.239
2008-01-11,575.565
2008-01-14,582.932
2008-01-15,565.295
2008-01-16,548.981
2008-01-17,552.435
2008-01-18,540.925
2008-01-21,506.127
2008-01-22,514.535
2008-01-23,504.438
2008-01-24,545.168
2008-01-25,554.008
2008-01-28,547.767
2008-01-29,559.082
2008-01-30,554.894
2008-01-31,552.742
2008-02-01,566.24
2008-02-04,570.697
2008-02-05,537.129
2008-02-06,541.881
2008-02-07,525.222
2008-02-08,524.157
2008-02-11,521.129
2008-02-12,542.102
2008-02-13,540.918
2008-02-14,544.545
2008-02-15,538.426
2008-02-18,549.254
2008-02-19,557.142
2008-02-20,549.162
2008-02-21,558.0
2008-02-22,550.699
2008-02-25,561.845
2008-02-26,569.723
2008-02-27,578.427
2008-02-28,575.946
2008-02-29,563.929
2008-03-03,552.039
2008-03-04,550.194
2008-03-05,559.503
2008-03-06,558.699
2008-03-07,560.967
2008-03-10,549.857
2008-03-11,557.959
2008-03-12,568.005
2008-03-13,563.424
2008-03-14,562.483
2008-03-17,543.058
2008-03-18,554.608
2008-03-19,548.073
2008-03-20,537.74
2008-03-21,537.74
2008-03-24,536.973
2008-03-25,567.414
2008-03-26,581.512
2008-03-27,589.586
2008-03-28,589.434
2008-03-31,591.103
2008-04-01,606.535
2008-04-02,611.345
2008-04-03,601.328
2008-04-04,605.29
2008-04-07,613.494
2008-04-08,606.022
2008-04-09,606.196
2008-04-10,603.934
2008-04-11,600.329
2008-04-14,594.682
2008-04-15,598.635
2008-04-16,621.139
2008-04-17,612.959
2008-04-18,615.735
2008-04-21,625.366
2008-04-22,621.236
2008-04-23,616.866
2008-04-24,609.46
2008-04-25,623.31
2008-04-28,621.815
2008-04-29,613.892
2008-04-30,614.294
2008-05-01,609.618
2008-05-02,622.393
2008-05-05,627.18
2008-05-06,627.263
2008-05-07,628.614
2008-05-08,626.413
2008-05-09,619.911
2008-05-12,632.345
2008-05-13,635.255
2008-05-14,641.436
2008-05-15,639.059
2008-05-16,649.795
2008-05-19,658.927
2008-05-20,646.77
2008-05-21,651.471
2008-05-22,654.504
2008-05-23,641.672
2008-05-26,639.215
2008-05-27,630.652
2008-05-28,634.301
2008-05-29,638.319
2008-05-30,637.738
2008-06-02,634.159
2008-06-03,637.356
2008-06-04,626.879
2008-06-05,628.745
2008-06-06,624.98
2008-06-09,616.68
2008-06-10,599.668
2008-06-11,586.931
2008-06-12,578.426
2008-06-13,582.742
2008-06-16,590.42
2008-06-17,587.593
2008-06-18,576.117
2008-06-19,568.22
2008-06-20,573.503
2008-06-23,550.316
2008-06-24,549.934
2008-06-25,554.099
2008-06-26,553.325
2008-06-27,555.6
2008-06-30,558.623
2008-07-01,539.346
2008-07-02,538.941
2008-07-03,526.138
2008-07-04,520.901
2008-07-07,527.568
2008-07-08,516.018
2008-07-09,535.784
2008-07-10,530.651
2008-07-11,522.697
2008-07-14,523.244
2008-07-15,514.714
2008-07-16,516.227
2008-07-17,532.105
2008-07-18,537.028
2008-07-21,549.625
2008-07-22,542.923
2008-07-23,539.297
2008-07-24,503.565
2008-07-25,505.269
2008-07-28,501.201
2008-07-29,492.867
2008-07-30,502.802
2008-07-31,507.155
2008-08-01,499.417
2008-08-04,497.007
2008-08-05,507.79
2008-08-06,516.684
2008-08-07,516.051
2008-08-08,517.489
2008-08-11,523.814
2008-08-12,516.852
2008-08-13,500.698
2008-08-14,513.181
2008-08-15,511.769
2008-08-18,507.898
2008-08-19,494.485
2008-08-20,496.984
2008-08-21,503.762
2008-08-22,512.315
2008-08-25,509.043
2008-08-26,503.397
2008-08-27,506.186
2008-08-28,514.51
2008-08-29,514.509
2008-09-01,513.314
2008-09-02,511.005
2008-09-03,504.823
2008-09-04,487.317
2008-09-05,467.973
2008-09-08,485.055
2008-09-09,475.839
2008-09-10,473.223
2008-09-11,470.625
2008-09-12,486.314
2008-09-15,476.038
2008-09-16,465.163
2008-09-17,450.087
2008-09-18,448.822
2008-09-19,487.232
2008-09-22,489.334
2008-09-23,471.892
2008-09-24,470.239
2008-09-25,475.706
2008-09-26,463.109
2008-09-29,433.295
2008-09-30,425.272
2008-10-01,420.193
2008-10-02,413.232
2008-10-03,423.719
2008-10-06,378.834
2008-10-07,363.725
2008-10-08,347.375
2008-10-09,348.794
2008-10-10,333.027
2008-10-13,363.506
2008-10-14,375.486
2008-10-15,355.827
2008-10-16,334.906
2008-10-17,345.627
2008-10-20,355.127
2008-10-21,353.981
2008-10-22,331.106
2008-10-23,333.255
2008-10-24,315.737
2008-10-27,309.048
2008-10-28,315.987
2008-10-29,340.125
2008-10-30,350.078
2008-10-31,355.721
2008-11-03,363.399
2008-11-04,385.451
2008-11-05,386.991
2008-11-06,354.106
2008-11-07,360.529
2008-11-10,369.533
2008-11-11,352.143
2008-11-12,344.087
2008-11-13,339.104
2008-11-14,340.213
2008-11-17,330.293
2008-11-18,325.198
2008-11-19,310.27
2008-11-20,298.045
2008-11-21,288.263
2008-11-24,321.364
2008-11-25,326.999
2008-11-26,324.686
2008-11-27,340.266
2008-11-28,335.079
2008-12-01,308.563
2008-12-02,316.77
2008-12-03,319.132
2008-12-04,318.825
2008-12-05,303.229
2008-12-08,321.694
2008-12-09,327.887
2008-12-10,327.918
2008-12-11,322.929
2008-12-12,319.736
2008-12-15,324.833
2008-12-16,327.211
2008-12-17,337.288
2008-12-18,342.37
2008-12-19,327.361
2008-12-22,324.793
2008-12-23,327.512
2008-12-24,328.557
2008-12-25,328.557
2008-12-26,330.143
2008-12-29,338.954
2008-12-30,343.665
2008-12-31,337.737
2009-01-01,337.737
2009-01-02,354.661
2009-01-05,360.707
2009-01-06,354.067
2009-01-07,355.49
2009-01-08,341.453
2009-01-09,337.044
2009-01-12,332.512
2009-01-13,317.3
2009-01-14,304.608
2009-01-15,299.13
2009-01-16,308.879
2009-01-19,299.096
2009-01-20,287.414
2009-01-21,286.554
2009-01-22,290.976
2009-01-23,281.856
2009-01-26,297.817
2009-01-27,298.938
2009-01-28,311.847
2009-01-29,301.134
2009-01-30,295.533
2009-02-02,286.574
2009-02-03,292.77
2009-02-04,305.473
2009-02-05,296.362
2009-02-06,307.709
2009-02-09,315.011
2009-02-10,302.672
2009-02-11,297.408
2009-02-12,290.06
2009-02-13,291.249
2009-02-16,288.115
2009-02-17,271.211
2009-02-18,266.053
2009-02-19,263.63
2009-02-20,253.601
2009-02-23,251.643
2009-02-24,248.61
2009-02-25,241.724
2009-02-26,248.42
2009-02-27,242.849
2009-03-02,231.545
2009-03-03,223.762
2009-03-04,232.477
2009-03-05,225.404
2009-03-06,223.294
2009-03-09,221.323
2009-03-10,236.295
2009-03-11,241.591
2009-03-12,241.508
2009-03-13,244.729
2009-03-16,251.576
2009-03-17,247.655
2009-03-18,248.555
2009-03-19,268.312
2009-03-20,262.324
2009-03-23,268.712
2009-03-24,261.709
2009-03-25,267.682
2009-03-26,268.953
2009-03-27,259.26
2009-03-30,245.731
2009-03-31,252.132
2009-04-01,254.348
2009-04-02,277.565
2009-04-03,280.175
2009-04-06,279.847
2009-04-07,271.896
2009-04-08,270.282
2009-04-09,280.6
2009-04-10,280.6
2009-04-13,282.98
2009-04-14,290.484
2009-04-15,286.46
2009-04-16,301.344
2009-04-17,303.334
2009-04-20,286.989
2009-04-21,287.138
2009-04-22,301.744
2009-04-23,306.409
2009-04-24,324.223
2009-04-27,321.347
2009-04-28,315.531
2009-04-29,329.524
2009-04-30,335.144
2009-05-01,335.195
2009-05-04,358.447
2009-05-05,357.694
2009-05-06,364.29
2009-05-07,365.432
2009-05-08,378.042
2009-05-11,364.85
2009-05-12,354.089
2009-05-13,335.536
2009-05-14,340.827
2009-05-15,347.702
2009-05-18,349.793
2009-05-19,356.736
2009-05-20,369.037
2009-05-21,368.662
2009-05-22,362.088
2009-05-25,363.254
2009-05-26,357.76
2009-05-27,359.108
2009-05-28,358.404
2009-05-29,363.683
2009-06-01,378.058
2009-06-02,383.7
2009-06-03,367.208
2009-06-04,364.84
2009-06-05,359.696
2009-06-08,351.019
2009-06-09,361.016
2009-06-10,366.454
2009-06-11,371.273
2009-06-12,364.615
2009-06-15,350.409
2009-06-16,351.586
2009-06-17,338.525
2009-06-18,341.324
2009-06-19,340.469
2009-06-22,332.51
2009-06-23,331.946
2009-06-24,342.747
2009-06-25,336.961
2009-06-26,345.07
2009-06-29,351.311
2009-06-30,343.217
2009-07-01,353.663
2009-07-02,343.561
2009-07-03,339.401
2009-07-06,332.932
2009-07-07,335.522
2009-07-08,326.591
2009-07-09,329.021
2009-07-10,323.252
2009-07-13,332.768
2009-07-14,335.231
2009-07-15,355.165
2009-07-16,336.304
2009-07-17,335.39
2009-07-20,341.823
2009-07-21,345.283
2009-07-22,349.474
2009-07-23,355.127
2009-07-24,350.92
2009-07-27,353.375
2009-07-28,349.322
2009-07-29,346.555
2009-07-30,356.036
2009-07-31,355.255
2009-08-03,369.428
2009-08-04,366.185
2009-08-05,366.379
2009-08-06,367.434
2009-08-07,368.464
2009-08-10,361.851
2009-08-11,358.344
2009-08-12,363.847
2009-08-13,370.901
2009-08-14,368.869
2009-08-17,355.798
2009-08-18,358.896
2009-08-19,361.109
2009-08-20,363.928
2009-08-21,375.474
2009-08-24,383.243
2009-08-25,383.624
2009-08-26,382.574
2009-08-27,386.444
2009-08-28,396.591
2009-08-31,391.131
2009-09-01,381.377
2009-09-02,371.996
2009-09-03,376.705
2009-09-04,385.373
2009-09-07,398.311
2009-09-08,405.23
2009-09-09,411.241
2009-09-10,412.195
2009-09-11,413.369
2009-09-14,409.871
2009-09-15,414.739
2009-09-16,424.574
2009-09-17,429.042
2009-09-18,426.074
2009-09-21,420.408
2009-09-22,425.497
2009-09-23,423.953
2009-09-24,409.734
2009-09-25,407.622
2009-09-28,413.964
2009-09-29,405.053
2009-09-30,404.144
2009-10-01,394.289
2009-10-02,385.517
2009-10-05,390.381
2009-10-06,403.171
2009-10-07,399.185
2009-10-08,404.663
2009-10-09,406.081
2009-10-12,410.262
2009-10-13,408.294
2009-10-14,416.324
2009-10-15,403.848
2009-10-16,402.302
2009-10-19,407.043
2009-10-20,406.13
2009-10-21,405.014
2009-10-22,400.748
2009-10-23,399.677
2009-10-26,392.201
2009-10-27,386.66
2009-10-28,375.599
2009-10-29,386.285
2009-10-30,378.364
2009-11-02,381.696
2009-11-03,374.454
2009-11-04,384.916
2009-11-05,387.226
2009-11-06,387.915
2009-11-09,399.789
2009-11-10,396.617
2009-11-11,403.999
2009-11-12,401.079
2009-11-13,402.51
2009-11-16,411.83
2009-11-17,404.842
2009-11-18,413.787
2009-11-19,401.3
2009-11-20,399.818
2009-11-23,410.234
2009-11-24,404.998
2009-11-25,406.949
2009-11-26,393.097
2009-11-27,399.172
2009-11-30,394.731
2009-12-01,404.547
2009-12-02,401.498
2009-12-03,396.102
2009-12-04,391.942
2009-12-07,390.403
2009-12-08,388.062
2009-12-09,385.464
2009-12-10,388.093
2009-12-11,391.127
2009-12-14,393.208
2009-12-15,390.161
2009-12-16,392.016
2009-12-17,383.105
2009-12-18,380.199
2009-12-21,382.356
2009-12-22,387.15
2009-12-23,390.905
2009-12-24,391.573
2009-12-25,391.573
2009-12-28,391.254
2009-12-29,395.63
2009-12-30,395.041
2009-12-31,396.326
2010-01-01,396.326
2010-01-04,411.199
2010-01-05,410.642
2010-01-06,409.816
2010-01-07,411.47
2010-01-08,411.445
2010-01-11,412.424
2010-01-12,405.095
2010-01-13,406.448
2010-01-14,409.705
2010-01-15,404.363
2010-01-18,410.231
2010-01-19,407.259
2010-01-20,397.286
2010-01-21,396.684
2010-01-22,395.764
2010-01-25,391.656
2010-01-26,388.157
2010-01-27,387.788
2010-01-28,404.189
2010-01-29,409.098
2010-02-01,410.234
2010-02-02,415.901
2010-02-03,413.673
2010-02-04,400.413
2010-02-05,387.822
2010-02-08,387.08
2010-02-09,387.686
2010-02-10,384.211
2010-02-11,382.057
2010-02-12,378.512
2010-02-15,378.756
2010-02-16,386.82
2010-02-17,391.805
2010-02-18,394.349
2010-02-19,391.617
2010-02-22,394.935
2010-02-23,391.786
2010-02-24,394.801
2010-02-25,385.961
2010-02-26,396.164
2010-03-01,393.715
2010-03-02,400.594
2010-03-03,411.233
2010-03-04,407.768
2010-03-05,413.23
2010-03-08,418.188
2010-03-09,417.047
2010-03-10,426.946
2010-03-11,423.949
2010-03-12,435.329
2010-03-15,430.815
2010-03-16,439.982
2010-03-17,447.557
2010-03-18,438.506
2010-03-19,434.31
2010-03-22,437.358
2010-03-23,439.892
2010-03-24,436.705
2010-03-25,443.436
2010-03-26,448.384
2010-03-29,447.704
2010-03-30,445.307
2010-03-31,450.253
2010-04-01,456.905
2010-04-02,456.905
2010-04-05,455.859
2010-04-06,452.178
2010-04-07,452.366
2010-04-08,444.813
2010-04-09,448.776
2010-04-12,452.127
2010-04-13,449.368
2010-04-14,456.342
2010-04-15,455.895
2010-04-16,442.881
2010-04-19,444.002
2010-04-20,450.61
2010-04-21,446.869
2010-04-22,409.745
2010-04-23,410.272
2010-04-26,410.18
2010-04-27,399.755
2010-04-28,391.921
2010-04-29,398.108
2010-04-30,402.982
2010-05-03,398.312
2010-05-04,384.288
2010-05-05,375.427
2010-05-06,364.913
2010-05-07,351.759
2010-05-10,381.563
2010-05-11,373.482
2010-05-12,379.013
2010-05-13,375.59
2010-05-14,355.964
2010-05-17,355.275
2010-05-18,363.502
2010-05-19,349.399
2010-05-20,342.296
2010-05-21,348.155
2010-05-24,342.151
2010-05-25,334.26
2010-05-26,342.037
2010-05-27,350.497
2010-05-28,351.191
2010-05-31,350.411
2010-06-01,350.355
2010-06-02,347.442
2010-06-03,352.051
2010-06-04,338.912
2010-06-07,331.16
2010-06-08,332.261
2010-06-09,334.327
2010-06-10,339.297
2010-06-11,341.193
2010-06-14,348.439
2010-06-15,354.002
2010-06-16,338.249
2010-06-17,337.976
2010-06-18,341.783
2010-06-21,341.841
2010-06-22,336.668
2010-06-23,332.194
2010-06-24,325.851
2010-06-25,325.216
2010-06-28,327.112
2010-06-29,313.586
2010-06-30,317.279
2010-07-01,317.384
2010-07-02,323.723
2010-07-05,318.573
2010-07-06,328.967
2010-07-07,332.863
2010-07-08,332.193
2010-07-09,331.533
2010-07-12,328.411
2010-07-13,336.396
2010-07-14,338.021
2010-07-15,342.126
2010-07-16,337.426
2010-07-19,336.915
2010-07-20,339.334
2010-07-21,341.064
2010-07-22,350.074
2010-07-23,349.812
2010-07-26,355.68
2010-07-27,356.721
2010-07-28,357.039
2010-07-29,358.919
2010-07-30,354.86
2010-08-02,369.045
2010-08-03,372.716
2010-08-04,368.873
2010-08-05,369.871
2010-08-06,369.909
2010-08-09,373.492
2010-08-10,364.652
2010-08-11,351.422
2010-08-12,351.17
2010-08-13,349.937
2010-08-16,348.843
2010-08-17,353.505
2010-08-18,352.668
2010-08-19,352.536
2010-08-20,346.502
2010-08-23,344.279
2010-08-24,338.648
2010-08-25,334.158
2010-08-26,339.993
2010-08-27,337.79
2010-08-30,338.326
2010-08-31,337.784
2010-09-01,351.771
2010-09-02,353.227
2010-09-03,356.881
2010-09-06,358.299
2010-09-07,359.268
2010-09-08,365.389
2010-09-09,369.329
2010-09-10,371.886
2010-09-13,380.051
2010-09-14,376.632
2010-09-15,378.511
2010-09-16,381.81
2010-09-17,379.475
2010-09-20,388.564
2010-09-21,381.607
