Date,NORWAY MID CAP Mid Cap
2003-05-14,190.364
2003-05-15,192.919
2003-05-16,199.048
2003-05-19,194.111
2003-05-20,192.735
2003-05-21,191.194
2003-05-22,193.26
2003-05-23,195.86
2003-05-26,195.496
2003-05-27,194.778
2003-05-28,197.147
2003-05-29,198.551
2003-05-30,199.952
2003-06-02,203.823
2003-06-03,200.668
2003-06-04,199.756
2003-06-05,199.127
2003-06-06,198.878
2003-06-09,199.248
2003-06-10,196.644
2003-06-11,196.762
2003-06-12,192.295
2003-06-13,194.355
2003-06-16,199.125
2003-06-17,201.029
2003-06-18,199.737
2003-06-19,201.349
2003-06-20,198.063
2003-06-23,193.923
2003-06-24,191.961
2003-06-25,191.509
2003-06-26,188.601
2003-06-27,189.877
2003-06-30,186.154
2003-07-01,186.751
2003-07-02,189.091
2003-07-03,189.708
2003-07-04,188.344
2003-07-07,187.567
2003-07-08,186.432
2003-07-09,184.642
2003-07-10,182.843
2003-07-11,184.123
2003-07-14,187.679
2003-07-15,186.418
2003-07-16,185.823
2003-07-17,184.825
2003-07-18,185.301
2003-07-21,185.713
2003-07-22,185.518
2003-07-23,190.726
2003-07-24,194.839
2003-07-25,197.989
2003-07-28,198.242
2003-07-29,196.931
2003-07-30,195.764
2003-07-31,194.506
2003-08-01,193.901
2003-08-04,195.346
2003-08-05,199.641
2003-08-06,198.697
2003-08-07,200.284
2003-08-08,201.102
2003-08-11,198.64
2003-08-12,198.223
2003-08-13,197.782
2003-08-14,198.022
2003-08-15,198.971
2003-08-18,195.84
2003-08-19,194.269
2003-08-20,195.51
2003-08-21,193.601
2003-08-22,191.969
2003-08-25,191.271
2003-08-26,187.913
2003-08-27,187.878
2003-08-28,192.047
2003-08-29,194.011
2003-09-01,195.402
2003-09-02,192.299
2003-09-03,192.103
2003-09-04,195.254
2003-09-05,197.145
2003-09-08,199.953
2003-09-09,201.116
2003-09-10,199.714
2003-09-11,199.62
2003-09-12,200.204
2003-09-15,200.47
2003-09-16,200.347
2003-09-17,203.325
2003-09-18,205.145
2003-09-19,205.973
2003-09-22,205.643
2003-09-23,207.144
2003-09-24,209.367
2003-09-25,205.827
2003-09-26,200.705
2003-09-29,204.111
2003-09-30,200.468
2003-10-01,205.01
2003-10-02,204.555
2003-10-03,203.551
2003-10-06,206.835
2003-10-07,206.92
2003-10-08,211.02
2003-10-09,213.475
2003-10-10,216.99
2003-10-13,216.43
2003-10-14,215.4
2003-10-15,217.967
2003-10-16,218.233
2003-10-17,217.447
2003-10-20,216.93
2003-10-21,218.342
2003-10-22,220.306
2003-10-23,219.258
2003-10-24,220.359
2003-10-27,222.94
2003-10-28,223.882
2003-10-29,224.192
2003-10-30,233.823
2003-10-31,231.243
2003-11-03,229.643
2003-11-04,229.972
2003-11-05,227.609
2003-11-06,232.451
2003-11-07,235.401
2003-11-10,236.463
2003-11-11,235.202
2003-11-12,240.059
2003-11-13,241.364
2003-11-14,241.686
2003-11-17,236.557
2003-11-18,239.565
2003-11-19,238.878
2003-11-20,237.513
2003-11-21,240.352
2003-11-24,240.703
2003-11-25,242.148
2003-11-26,245.049
2003-11-27,248.162
2003-11-28,247.766
2003-12-01,249.66
2003-12-02,254.879
2003-12-03,259.416
2003-12-04,259.488
2003-12-05,260.973
2003-12-08,262.902
2003-12-09,266.311
2003-12-10,263.039
2003-12-11,259.922
2003-12-12,260.749
2003-12-15,262.606
2003-12-16,262.152
2003-12-17,257.641
2003-12-18,257.582
2003-12-19,258.299
2003-12-22,258.901
2003-12-23,259.08
2003-12-24,258.382
2003-12-25,258.382
2003-12-26,258.018
2003-12-29,260.685
2003-12-30,261.424
2003-12-31,263.996
2004-01-01,263.996
2004-01-02,266.323
2004-01-05,269.243
2004-01-06,270.64
2004-01-07,268.808
2004-01-08,265.069
2004-01-09,269.345
2004-01-12,269.228
2004-01-13,270.212
2004-01-14,270.118
2004-01-15,265.994
2004-01-16,264.146
2004-01-19,265.758
2004-01-20,269.9
2004-01-21,273.206
2004-01-22,278.406
2004-01-23,272.891
2004-01-26,270.582
2004-01-27,271.789
2004-01-28,264.835
2004-01-29,256.502
2004-01-30,259.674
2004-02-02,264.007
2004-02-03,263.616
2004-02-04,265.557
2004-02-05,267.45
2004-02-06,269.812
2004-02-09,274.936
2004-02-10,268.406
2004-02-11,266.204
2004-02-12,272.642
2004-02-13,268.093
2004-02-16,268.277
2004-02-17,272.33
2004-02-18,275.136
2004-02-19,287.408
2004-02-20,287.158
2004-02-23,288.859
2004-02-24,288.698
2004-02-25,285.668
2004-02-26,281.65
2004-02-27,285.756
2004-03-01,294.806
2004-03-02,289.778
2004-03-03,285.118
2004-03-04,285.71
2004-03-05,295.384
2004-03-08,294.045
2004-03-09,293.412
2004-03-10,283.755
2004-03-11,281.855
2004-03-12,283.216
2004-03-15,279.079
2004-03-16,285.474
2004-03-17,285.052
2004-03-18,289.004
2004-03-19,292.546
2004-03-22,289.77
2004-03-23,288.166
2004-03-24,286.152
2004-03-25,284.773
2004-03-26,285.229
2004-03-29,291.302
2004-03-30,283.91
2004-03-31,290.972
2004-04-01,292.341
2004-04-02,289.932
2004-04-05,292.25
2004-04-06,290.389
2004-04-07,295.507
2004-04-08,294.266
2004-04-09,294.266
2004-04-12,291.751
2004-04-13,291.641
2004-04-14,289.226
2004-04-15,289.993
2004-04-16,288.551
2004-04-19,290.294
2004-04-20,289.604
2004-04-21,290.563
2004-04-22,290.554
2004-04-23,288.211
2004-04-26,291.953
2004-04-27,292.468
2004-04-28,293.197
2004-04-29,292.269
2004-04-30,286.395
2004-05-03,284.813
2004-05-04,290.398
2004-05-05,299.871
2004-05-06,300.156
2004-05-07,294.107
2004-05-10,284.748
2004-05-11,282.752
2004-05-12,282.016
2004-05-13,282.919
2004-05-14,282.37
2004-05-17,283.556
2004-05-18,282.127
2004-05-19,289.544
2004-05-20,287.685
2004-05-21,288.699
2004-05-24,290.37
2004-05-25,292.936
2004-05-26,295.343
2004-05-27,300.633
2004-05-28,302.181
2004-05-31,302.181
2004-06-01,301.52
2004-06-02,303.971
2004-06-03,304.848
2004-06-04,309.151
2004-06-07,312.752
2004-06-08,317.776
2004-06-09,310.584
2004-06-10,308.03
2004-06-11,305.897
2004-06-14,304.111
2004-06-15,305.142
2004-06-16,303.452
2004-06-17,305.542
2004-06-18,309.959
2004-06-21,307.648
2004-06-22,308.669
2004-06-23,307.19
2004-06-24,311.029
2004-06-25,315.101
2004-06-28,312.344
2004-06-29,309.998
2004-06-30,310.684
2004-07-01,315.603
2004-07-02,313.411
2004-07-05,315.82
2004-07-06,317.551
2004-07-07,317.499
2004-07-08,316.803
2004-07-09,317.081
2004-07-12,315.927
2004-07-13,316.945
2004-07-14,320.597
2004-07-15,321.124
2004-07-16,321.754
2004-07-19,318.186
2004-07-20,315.828
2004-07-21,311.282
2004-07-22,311.053
2004-07-23,307.72
2004-07-26,310.199
2004-07-27,310.461
2004-07-28,312.337
2004-07-29,309.844
2004-07-30,305.165
2004-08-02,308.42
2004-08-03,310.943
2004-08-04,312.043
2004-08-05,311.669
2004-08-06,312.741
2004-08-09,314.102
2004-08-10,315.265
2004-08-11,310.821
2004-08-12,322.991
2004-08-13,331.769
2004-08-16,329.363
2004-08-17,333.544
2004-08-18,332.642
2004-08-19,337.371
2004-08-20,336.273
2004-08-23,335.018
2004-08-24,333.295
2004-08-25,333.24
2004-08-26,333.241
2004-08-27,327.862
2004-08-30,329.445
2004-08-31,328.683
2004-09-01,334.842
2004-09-02,340.831
2004-09-03,335.531
2004-09-06,336.309
2004-09-07,333.606
2004-09-08,331.568
2004-09-09,337.103
2004-09-10,337.878
2004-09-13,334.707
2004-09-14,333.854
2004-09-15,329.676
2004-09-16,332.738
2004-09-17,337.688
2004-09-20,335.337
2004-09-21,337.111
2004-09-22,336.091
2004-09-23,341.085
2004-09-24,339.199
2004-09-27,340.774
2004-09-28,345.521
2004-09-29,348.551
2004-09-30,351.189
2004-10-01,359.632
2004-10-04,358.83
2004-10-05,361.331
2004-10-06,360.202
2004-10-07,359.711
2004-10-08,362.683
2004-10-11,362.175
2004-10-12,357.153
2004-10-13,357.848
2004-10-14,358.597
2004-10-15,362.297
2004-10-18,364.796
2004-10-19,365.37
2004-10-20,365.256
2004-10-21,371.586
2004-10-22,372.44
2004-10-25,370.571
2004-10-26,368.393
2004-10-27,368.771
2004-10-28,367.615
2004-10-29,367.92
2004-11-01,367.29
2004-11-02,365.99
2004-11-03,369.954
2004-11-04,370.903
2004-11-05,372.296
2004-11-08,375.008
2004-11-09,375.422
2004-11-10,376.785
2004-11-11,379.867
2004-11-12,385.258
2004-11-15,385.701
2004-11-16,386.235
2004-11-17,392.261
2004-11-18,391.547
2004-11-19,393.333
2004-11-22,392.363
2004-11-23,395.008
2004-11-24,398.237
2004-11-25,402.75
2004-11-26,403.323
2004-11-29,406.13
2004-11-30,405.552
2004-12-01,408.462
2004-12-02,397.472
2004-12-03,395.084
2004-12-06,405.961
2004-12-07,402.188
2004-12-08,390.653
2004-12-09,386.911
2004-12-10,388.117
2004-12-13,385.813
2004-12-14,392.03
2004-12-15,397.716
2004-12-16,392.129
2004-12-17,392.532
2004-12-20,400.625
2004-12-21,403.811
2004-12-22,400.775
2004-12-23,404.17
2004-12-24,404.973
2004-12-27,405.034
2004-12-28,402.429
2004-12-29,401.834
2004-12-30,402.302
2004-12-31,402.278
2005-01-03,398.053
2005-01-04,387.753
2005-01-05,380.939
2005-01-06,381.324
2005-01-07,381.2
2005-01-10,384.569
2005-01-11,385.329
2005-01-12,389.92
2005-01-13,391.555
2005-01-14,389.979
2005-01-17,387.404
2005-01-18,392.675
2005-01-19,391.835
2005-01-20,382.196
2005-01-21,381.541
2005-01-24,380.865
2005-01-25,390.983
2005-01-26,390.478
2005-01-27,393.08
2005-01-28,393.16
2005-01-31,399.078
2005-02-01,405.865
2005-02-02,413.443
2005-02-03,412.778
2005-02-04,412.978
2005-02-07,409.984
2005-02-08,402.446
2005-02-09,410.531
2005-02-10,410.316
2005-02-11,411.281
2005-02-14,416.729
2005-02-15,424.968
2005-02-16,422.151
2005-02-17,429.277
2005-02-18,429.002
2005-02-21,438.935
2005-02-22,441.291
2005-02-23,444.32
2005-02-24,456.793
2005-02-25,463.502
2005-02-28,468.372
2005-03-01,469.82
2005-03-02,466.33
2005-03-03,471.404
2005-03-04,475.029
2005-03-07,471.726
2005-03-08,473.757
2005-03-09,469.246
2005-03-10,471.182
2005-03-11,476.059
2005-03-14,476.563
2005-03-15,477.265
2005-03-16,481.416
2005-03-17,488.441
2005-03-18,480.896
2005-03-21,477.656
2005-03-22,484.592
2005-03-23,468.636
2005-03-24,465.569
2005-03-25,465.569
2005-03-28,461.94
2005-03-29,461.898
2005-03-30,461.657
2005-03-31,469.47
2005-04-01,470.464
2005-04-04,469.784
2005-04-05,474.946
2005-04-06,473.864
2005-04-07,481.019
2005-04-08,473.629
2005-04-11,476.579
2005-04-12,473.726
2005-04-13,476.756
2005-04-14,471.351
2005-04-15,462.937
2005-04-18,452.5
2005-04-19,459.168
2005-04-20,460.464
2005-04-21,464.938
2005-04-22,469.511
2005-04-25,470.134
2005-04-26,461.288
2005-04-27,452.518
2005-04-28,438.585
2005-04-29,434.0
2005-05-02,435.716
2005-05-03,446.373
2005-05-04,449.115
2005-05-05,448.642
2005-05-06,446.124
2005-05-09,447.25
2005-05-10,444.791
2005-05-11,444.991
2005-05-12,445.851
2005-05-13,435.248
2005-05-16,434.107
2005-05-17,434.283
2005-05-18,441.59
2005-05-19,446.078
2005-05-20,452.446
2005-05-23,449.415
2005-05-24,457.466
2005-05-25,457.014
2005-05-26,462.469
2005-05-27,460.164
2005-05-30,461.81
2005-05-31,455.027
2005-06-01,461.502
2005-06-02,470.23
2005-06-03,465.85
2005-06-06,469.622
2005-06-07,474.146
2005-06-08,472.056
2005-06-09,469.048
2005-06-10,474.302
2005-06-13,464.559
2005-06-14,469.029
2005-06-15,467.36
2005-06-16,464.24
2005-06-17,471.472
2005-06-20,471.241
2005-06-21,471.366
2005-06-22,477.356
2005-06-23,479.996
2005-06-24,480.726
2005-06-27,472.937
2005-06-28,473.508
2005-06-29,475.33
2005-06-30,481.553
2005-07-01,484.261
2005-07-04,484.568
2005-07-05,482.202
2005-07-06,497.43
2005-07-07,481.237
2005-07-08,496.016
2005-07-11,505.676
2005-07-12,496.949
2005-07-13,499.052
2005-07-14,494.108
2005-07-15,484.39
2005-07-18,490.387
2005-07-19,489.084
2005-07-20,486.097
2005-07-21,498.51
2005-07-22,498.416
2005-07-25,501.117
2005-07-26,501.128
2005-07-27,498.939
2005-07-28,500.682
2005-07-29,516.888
2005-08-01,516.77
2005-08-02,526.136
2005-08-03,525.759
2005-08-04,531.277
2005-08-05,521.697
2005-08-08,527.033
2005-08-09,523.008
2005-08-10,519.537
2005-08-11,521.98
2005-08-12,521.193
2005-08-15,515.175
2005-08-16,516.609
2005-08-17,520.68
2005-08-18,511.443
2005-08-19,508.531
2005-08-22,510.715
2005-08-23,509.179
2005-08-24,515.382
2005-08-25,520.246
2005-08-26,519.551
2005-08-29,520.045
2005-08-30,514.127
2005-08-31,523.923
2005-09-01,541.388
2005-09-02,552.451
2005-09-05,547.925
2005-09-06,545.311
2005-09-07,548.284
2005-09-08,540.916
2005-09-09,539.632
2005-09-12,534.185
2005-09-13,528.056
2005-09-14,534.743
2005-09-15,532.897
2005-09-16,528.831
2005-09-19,529.276
2005-09-20,535.776
2005-09-21,532.093
2005-09-22,524.272
2005-09-23,511.715
2005-09-26,510.591
2005-09-27,506.661
2005-09-28,516.439
2005-09-29,518.72
2005-09-30,521.43
2005-10-03,513.147
2005-10-04,508.63
2005-10-05,508.967
2005-10-06,492.994
2005-10-07,499.776
2005-10-10,496.013
2005-10-11,499.359
2005-10-12,490.636
2005-10-13,473.241
2005-10-14,479.746
2005-10-17,474.532
2005-10-18,459.1
2005-10-19,446.04
2005-10-20,455.924
2005-10-21,455.457
2005-10-24,461.03
2005-10-25,480.167
2005-10-26,475.009
2005-10-27,468.632
2005-10-28,472.188
2005-10-31,476.266
2005-11-01,481.672
2005-11-02,483.612
2005-11-03,492.267
2005-11-04,490.502
2005-11-07,489.426
2005-11-08,488.608
2005-11-09,492.437
2005-11-10,496.252
