Date,KOKUSAI INDEX (WORLD ex JP) VALUE Standard (Large+Mid Cap)
2005-06-10,4182.453
2005-06-13,4184.166
2005-06-14,4195.971
2005-06-15,4208.73
2005-06-16,4227.109
2005-06-17,4266.338
2005-06-20,4251.302
2005-06-21,4248.793
2005-06-22,4254.044
2005-06-23,4226.757
2005-06-24,4202.042
2005-06-27,4196.456
2005-06-28,4220.786
2005-06-29,4220.683
2005-06-30,4200.312
2005-07-01,4202.636
2005-07-04,4200.807
2005-07-05,4217.009
2005-07-06,4207.178
2005-07-07,4185.997
2005-07-08,4231.885
2005-07-11,4272.579
2005-07-12,4286.295
2005-07-13,4286.987
2005-07-14,4301.38
2005-07-15,4292.547
2005-07-18,4275.77
2005-07-19,4285.134
2005-07-20,4293.457
2005-07-21,4291.825
2005-07-22,4311.206
2005-07-25,4303.02
2005-07-26,4298.288
2005-07-27,4315.122
2005-07-28,4337.77
2005-07-29,4326.426
2005-08-01,4336.416
2005-08-02,4370.759
2005-08-03,4384.85
2005-08-04,4358.62
2005-08-05,4320.677
2005-08-08,4329.116
2005-08-09,4351.58
2005-08-10,4377.513
2005-08-11,4403.772
2005-08-12,4386.555
2005-08-15,4380.601
2005-08-16,4346.156
2005-08-17,4339.22
2005-08-18,4306.35
2005-08-19,4321.051
2005-08-22,4341.617
2005-08-23,4317.763
2005-08-24,4300.119
2005-08-25,4301.875
2005-08-26,4281.305
2005-08-29,4288.884
2005-08-30,4273.357
2005-08-31,4329.496
2005-09-01,4373.257
2005-09-02,4376.085
2005-09-05,4382.349
2005-09-06,4420.89
2005-09-07,4430.248
2005-09-08,4414.387
2005-09-09,4446.414
2005-09-12,4425.734
2005-09-13,4396.622
2005-09-14,4405.58
2005-09-15,4398.462
2005-09-16,4436.116
2005-09-19,4421.203
2005-09-20,4412.407
2005-09-21,4379.652
2005-09-22,4365.092
2005-09-23,4361.797
2005-09-26,4383.157
2005-09-27,4377.506
2005-09-28,4394.962
2005-09-29,4415.108
2005-09-30,4422.704
2005-10-03,4411.089
2005-10-04,4382.126
2005-10-05,4322.897
2005-10-06,4309.392
2005-10-07,4311.604
2005-10-10,4285.792
2005-10-11,4277.661
2005-10-12,4255.497
2005-10-13,4218.427
2005-10-14,4258.618
2005-10-17,4265.031
2005-10-18,4214.248
2005-10-19,4227.885
2005-10-20,4193.158
2005-10-21,4193.389
2005-10-24,4251.903
2005-10-25,4261.55
2005-10-26,4261.11
2005-10-27,4230.318
2005-10-28,4264.12
2005-10-31,4298.324
2005-11-01,4294.748
2005-11-02,4335.97
2005-11-03,4362.953
2005-11-04,4334.453
2005-11-07,4339.628
2005-11-08,4328.751
2005-11-09,4335.136
2005-11-10,4357.274
2005-11-11,4382.805
2005-11-14,4379.222
2005-11-15,4363.773
2005-11-16,4354.747
2005-11-17,4396.469
2005-11-18,4423.812
2005-11-21,4454.255
2005-11-22,4466.323
2005-11-23,4498.483
2005-11-24,4498.939
2005-11-25,4498.803
2005-11-28,4477.433
2005-11-29,4477.414
2005-11-30,4447.672
2005-12-01,4490.22
2005-12-02,4499.21
2005-12-05,4502.601
2005-12-06,4516.636
2005-12-07,4491.927
2005-12-08,4500.508
2005-12-09,4506.431
2005-12-12,4525.746
2005-12-13,4546.712
2005-12-14,4572.205
2005-12-15,4550.976
2005-12-16,4566.887
2005-12-19,4553.648
2005-12-20,4541.947
2005-12-21,4549.375
2005-12-22,4565.716
2005-12-23,4567.532
2005-12-26,4567.532
2005-12-27,4546.024
2005-12-28,4555.678
2005-12-29,4551.095
2005-12-30,4523.456
2006-01-02,4529.144
2006-01-03,4612.689
2006-01-04,4653.74
2006-01-05,4648.66
2006-01-06,4691.9
2006-01-09,4694.057
2006-01-10,4683.379
2006-01-11,4711.959
2006-01-12,4691.58
2006-01-13,4690.22
2006-01-16,4699.09
2006-01-17,4664.513
2006-01-18,4639.465
2006-01-19,4665.693
2006-01-20,4604.864
2006-01-23,4637.015
2006-01-24,4632.34
2006-01-25,4651.346
2006-01-26,4692.334
2006-01-27,4719.8
2006-01-30,4717.085
2006-01-31,4718.664
2006-02-01,4736.984
2006-02-02,4692.023
2006-02-03,4662.204
2006-02-06,4673.114
2006-02-07,4640.59
2006-02-08,4657.071
2006-02-09,4680.986
2006-02-10,4674.58
2006-02-13,4678.153
2006-02-14,4698.588
2006-02-15,4710.095
2006-02-16,4736.529
2006-02-17,4748.916
2006-02-20,4759.146
2006-02-21,4753.545
2006-02-22,4787.126
2006-02-23,4780.705
2006-02-24,4783.886
2006-02-27,4793.973
2006-02-28,4755.449
2006-03-01,4787.049
2006-03-02,4773.016
2006-03-03,4771.502
2006-03-06,4763.47
2006-03-07,4731.225
2006-03-08,4725.819
2006-03-09,4725.984
2006-03-10,4755.096
2006-03-13,4782.886
2006-03-14,4830.196
2006-03-15,4849.207
2006-03-16,4880.111
2006-03-17,4883.376
2006-03-20,4879.15
2006-03-21,4852.878
2006-03-22,4877.969
2006-03-23,4853.023
2006-03-24,4868.856
2006-03-27,4853.009
2006-03-28,4829.321
2006-03-29,4841.127
2006-03-30,4871.175
2006-03-31,4843.065
2006-04-03,4868.31
2006-04-04,4900.678
2006-04-05,4923.365
2006-04-06,4916.062
2006-04-07,4861.405
2006-04-10,4870.236
2006-04-11,4833.516
2006-04-12,4828.069
2006-04-13,4828.563
2006-04-14,4828.563
2006-04-17,4855.944
2006-04-18,4910.258
2006-04-19,4947.648
2006-04-20,4952.055
2006-04-21,4977.759
2006-04-24,4966.579
2006-04-25,4960.869
2006-04-26,4984.904
2006-04-27,5004.15
2006-04-28,5022.771
2006-05-01,5018.29
2006-05-02,5059.19
2006-05-03,5033.347
2006-05-04,5057.971
2006-05-05,5122.05
2006-05-08,5119.627
2006-05-09,5138.247
2006-05-10,5133.309
2006-05-11,5093.155
2006-05-12,5022.614
2006-05-15,4993.106
2006-05-16,4998.169
2006-05-17,4878.197
2006-05-18,4850.606
2006-05-19,4850.823
2006-05-22,4809.21
2006-05-23,4844.033
2006-05-24,4805.573
2006-05-25,4864.961
2006-05-26,4909.885
2006-05-29,4915.082
2006-05-30,4852.951
2006-05-31,4885.118
2006-06-01,4924.689
2006-06-02,4957.765
2006-06-05,4900.954
2006-06-06,4841.894
2006-06-07,4834.645
2006-06-08,4773.845
2006-06-09,4799.933
2006-06-12,4750.684
2006-06-13,4664.991
2006-06-14,4679.151
2006-06-15,4770.968
2006-06-16,4756.014
2006-06-19,4727.564
2006-06-20,4739.529
2006-06-21,4770.448
2006-06-22,4759.573
2006-06-23,4747.38
2006-06-26,4767.181
2006-06-27,4742.795
2006-06-28,4753.554
2006-06-29,4842.856
2006-06-30,4901.374
2006-07-03,4937.886
2006-07-04,4946.25
2006-07-05,4899.713
2006-07-06,4935.347
2006-07-07,4931.635
2006-07-10,4933.87
2006-07-11,4926.764
2006-07-12,4892.999
2006-07-13,4831.9
2006-07-14,4788.523
2006-07-17,4760.469
2006-07-18,4762.23
2006-07-19,4863.879
2006-07-20,4864.947
2006-07-21,4841.25
2006-07-24,4908.686
2006-07-25,4930.959
2006-07-26,4943.596
2006-07-27,4976.703
2006-07-28,5028.067
2006-07-31,5013.879
2006-08-01,4990.353
2006-08-02,5033.632
2006-08-03,5024.896
2006-08-04,5063.44
2006-08-07,5035.369
2006-08-08,5030.105
2006-08-09,5034.329
2006-08-10,5011.138
2006-08-11,5004.456
2006-08-14,5017.197
2006-08-15,5074.396
2006-08-16,5107.485
2006-08-17,5116.413
2006-08-18,5117.62
2006-08-21,5125.083
2006-08-22,5122.556
2006-08-23,5106.542
2006-08-24,5116.817
2006-08-25,5104.204
2006-08-28,5134.41
2006-08-29,5135.6
2006-08-30,5152.593
2006-08-31,5143.844
2006-09-01,5169.951
2006-09-04,5190.184
2006-09-05,5179.084
2006-09-06,5135.227
2006-09-07,5094.75
2006-09-08,5101.987
2006-09-11,5088.996
2006-09-12,5138.013
2006-09-13,5156.501
2006-09-14,5165.091
2006-09-15,5162.629
2006-09-18,5172.565
2006-09-19,5161.812
2006-09-20,5189.356
2006-09-21,5188.373
2006-09-22,5174.916
2006-09-25,5190.188
2006-09-26,5226.129
2006-09-27,5246.727
2006-09-28,5250.313
2006-09-29,5239.935
2006-10-02,5250.843
2006-10-03,5249.869
2006-10-04,5289.369
2006-10-05,5308.514
2006-10-06,5289.935
2006-10-09,5294.512
2006-10-10,5306.8
2006-10-11,5301.896
2006-10-12,5342.042
2006-10-13,5351.356
2006-10-16,5367.418
2006-10-17,5338.988
2006-10-18,5362.283
2006-10-19,5371.946
2006-10-20,5385.452
2006-10-23,5401.24
2006-10-24,5402.641
2006-10-25,5429.925
2006-10-26,5459.316
2006-10-27,5446.785
2006-10-30,5438.085
2006-10-31,5446.631
2006-11-01,5435.325
2006-11-02,5424.156
2006-11-03,5417.508
2006-11-06,5473.573
2006-11-07,5502.597
2006-11-08,5507.923
2006-11-09,5491.808
2006-11-10,5506.595
2006-11-13,5510.525
2006-11-14,5520.321
2006-11-15,5535.262
2006-11-16,5545.575
2006-11-17,5543.289
2006-11-20,5540.325
2006-11-21,5551.634
2006-11-22,5571.966
2006-11-23,5571.052
2006-11-24,5566.907
2006-11-27,5507.622
2006-11-28,5511.874
2006-11-29,5572.79
2006-11-30,5580.882
2006-12-01,5570.873
2006-12-04,5599.21
2006-12-05,5624.418
2006-12-06,5624.382
2006-12-07,5623.386
2006-12-08,5631.368
2006-12-11,5642.21
2006-12-12,5658.182
2006-12-13,5673.546
2006-12-14,5707.831
2006-12-15,5711.281
2006-12-18,5697.842
2006-12-19,5710.23
2006-12-20,5722.64
2006-12-21,5707.245
2006-12-22,5682.806
2006-12-25,5682.806
2006-12-26,5694.879
2006-12-27,5744.703
2006-12-28,5745.936
2006-12-29,5727.037
2007-01-01,5727.037
2007-01-02,5771.865
2007-01-03,5754.747
2007-01-04,5719.25
2007-01-05,5659.763
2007-01-08,5662.95
2007-01-09,5662.732
2007-01-10,5633.651
2007-01-11,5674.354
2007-01-12,5710.327
2007-01-15,5729.113
2007-01-16,5716.753
2007-01-17,5715.974
2007-01-18,5717.014
2007-01-19,5745.367
2007-01-22,5730.584
2007-01-23,5758.175
2007-01-24,5789.39
2007-01-25,5746.24
2007-01-26,5716.961
2007-01-29,5722.68
2007-01-30,5757.15
2007-01-31,5769.446
2007-02-01,5823.482
2007-02-02,5830.499
2007-02-05,5826.699
2007-02-06,5845.356
2007-02-07,5861.486
2007-02-08,5841.947
2007-02-09,5826.08
2007-02-12,5797.899
2007-02-13,5841.437
2007-02-14,5896.7
2007-02-15,5897.892
2007-02-16,5891.033
2007-02-19,5903.28
2007-02-20,5908.134
2007-02-21,5883.219
2007-02-22,5884.52
2007-02-23,5888.971
2007-02-26,5907.121
2007-02-27,5743.423
2007-02-28,5704.938
2007-03-01,5669.42
2007-03-02,5625.519
2007-03-05,5548.418
2007-03-06,5622.788
2007-03-07,5638.293
2007-03-08,5688.944
2007-03-09,5699.529
2007-03-12,5708.002
2007-03-13,5618.274
2007-03-14,5571.695
2007-03-15,5632.189
2007-03-16,5619.588
2007-03-19,5690.877
2007-03-20,5732.507
2007-03-21,5800.809
2007-03-22,5851.677
2007-03-23,5861.426
2007-03-26,5853.775
2007-03-27,5836.458
2007-03-28,5799.687
2007-03-29,5837.134
2007-03-30,5824.338
2007-04-02,5853.82
2007-04-03,5906.392
2007-04-04,5910.523
2007-04-05,5934.135
2007-04-06,5934.135
2007-04-09,5923.897
2007-04-10,5964.222
2007-04-11,5944.81
2007-04-12,5966.896
2007-04-13,5999.679
2007-04-16,6074.482
2007-04-17,6084.3
2007-04-18,6089.553
2007-04-19,6069.243
2007-04-20,6134.794
2007-04-23,6115.827
2007-04-24,6099.077
2007-04-25,6165.531
2007-04-26,6157.658
2007-04-27,6152.966
2007-04-30,6134.23
2007-05-01,6131.941
2007-05-02,6168.381
2007-05-03,6194.213
2007-05-04,6223.253
2007-05-07,6248.529
2007-05-08,6207.486
2007-05-09,6228.159
2007-05-10,6160.468
2007-05-11,6209.835
2007-05-14,6207.628
2007-05-15,6229.028
2007-05-16,6243.459
2007-05-17,6238.933
2007-05-18,6283.109
2007-05-21,6288.454
2007-05-22,6283.96
2007-05-23,6307.27
2007-05-24,6240.737
2007-05-25,6261.512
2007-05-28,6266.416
2007-05-29,6279.82
2007-05-30,6291.039
2007-05-31,6313.004
2007-06-01,6347.487
2007-06-04,6360.576
2007-06-05,6332.857
2007-06-06,6262.918
2007-06-07,6170.326
2007-06-08,6187.791
2007-06-11,6210.156
2007-06-12,6149.507
2007-06-13,6205.538
2007-06-14,6257.107
2007-06-15,6319.748
2007-06-18,6315.047
2007-06-19,6325.389
2007-06-20,6279.892
2007-06-21,6271.061
2007-06-22,6217.168
2007-06-25,6205.725
2007-06-26,6178.741
2007-06-27,6182.756
2007-06-28,6218.347
2007-06-29,6236.753
2007-07-02,6290.322
2007-07-03,6320.626
2007-07-04,6332.954
2007-07-05,6303.75
2007-07-06,6341.505
2007-07-09,6354.353
2007-07-10,6285.158
2007-07-11,6296.425
2007-07-12,6394.754
2007-07-13,6426.767
2007-07-16,6425.56
2007-07-17,6416.118
2007-07-18,6385.388
2007-07-19,6419.698
2007-07-20,6347.026
2007-07-23,6375.849
2007-07-24,6255.417
2007-07-25,6230.6
2007-07-26,6071.286
2007-07-27,5979.935
2007-07-30,6002.994
2007-07-31,6021.376
2007-08-01,5996.561
2007-08-02,6029.777
2007-08-03,5911.277
2007-08-06,5979.384
2007-08-07,6044.455
2007-08-08,6158.829
2007-08-09,5979.504
2007-08-10,5890.668
2007-08-13,5929.515
2007-08-14,5830.228
2007-08-15,5759.717
2007-08-16,5692.775
2007-08-17,5867.171
2007-08-20,5881.717
2007-08-21,5886.533
2007-08-22,5963.61
2007-08-23,5983.662
2007-08-24,6029.637
2007-08-27,6005.955
2007-08-28,5871.49
2007-08-29,5948.343
2007-08-30,5948.728
2007-08-31,6016.133
2007-09-03,6024.076
2007-09-04,6074.323
2007-09-05,6001.847
2007-09-06,6026.346
2007-09-07,5931.746
2007-09-10,5908.042
2007-09-11,5998.757
2007-09-12,6020.971
2007-09-13,6077.587
2007-09-14,6054.413
2007-09-17,6001.408
2007-09-18,6136.257
2007-09-19,6250.427
2007-09-20,6227.615
2007-09-21,6250.943
2007-09-24,6217.972
2007-09-25,6190.932
2007-09-26,6227.756
2007-09-27,6276.013
2007-09-28,6271.035
2007-10-01,6346.619
2007-10-02,6349.632
2007-10-03,6341.167
2007-10-04,6355.838
2007-10-05,6413.315
2007-10-08,6372.097
2007-10-09,6420.845
2007-10-10,6416.43
2007-10-11,6435.259
2007-10-12,6432.768
2007-10-15,6391.803
2007-10-16,6323.862
2007-10-17,6341.545
2007-10-18,6322.904
2007-10-19,6215.526
2007-10-22,6169.804
2007-10-23,6234.448
2007-10-24,6211.451
2007-10-25,6249.373
2007-10-26,6344.258
2007-10-29,6389.982
2007-10-30,6354.815
2007-10-31,6428.758
2007-11-01,6262.6
2007-11-02,6223.451
2007-11-05,6178.542
2007-11-06,6243.901
2007-11-07,6135.862
2007-11-08,6118.692
2007-11-09,6034.186
2007-11-12,5975.718
2007-11-13,6098.836
2007-11-14,6112.987
2007-11-15,6003.153
2007-11-16,5983.666
2007-11-19,5877.255
2007-11-20,5927.212
2007-11-21,5809.658
2007-11-22,5823.951
2007-11-23,5905.001
2007-11-26,5818.609
2007-11-27,5863.379
2007-11-28,6005.027
2007-11-29,6018.026
2007-11-30,6081.092
2007-12-03,6050.189
2007-12-04,5996.43
2007-12-05,6073.726
2007-12-06,6129.927
2007-12-07,6151.557
2007-12-10,6204.448
2007-12-11,6104.045
2007-12-12,6119.926
2007-12-13,6041.418
2007-12-14,5972.006
2007-12-17,5868.726
2007-12-18,5891.314
2007-12-19,5871.679
2007-12-20,5872.846
2007-12-21,5965.208
2007-12-24,6005.034
2007-12-25,6005.034
2007-12-26,6019.779
2007-12-27,5991.88
2007-12-28,6014.213
2007-12-31,5984.064
2008-01-01,5984.064
2008-01-02,5929.06
2008-01-03,5922.63
2008-01-04,5827.794
2008-01-07,5833.871
2008-01-08,5781.294
2008-01-09,5782.008
2008-01-10,5797.571
2008-01-11,5768.218
2008-01-14,5809.336
2008-01-15,5663.658
2008-01-16,5605.084
2008-01-17,5494.048
2008-01-18,5414.306
2008-01-21,5247.068
2008-01-22,5287.546
2008-01-23,5315.654
2008-01-24,5474.672
2008-01-25,5429.815
2008-01-28,5486.997
2008-01-29,5540.995
2008-01-30,5507.116
2008-01-31,5554.475
2008-02-01,5642.39
2008-02-04,5612.608
2008-02-05,5406.065
2008-02-06,5389.72
2008-02-07,5355.42
2008-02-08,5334.833
2008-02-11,5305.165
2008-02-12,5417.367
2008-02-13,5445.927
2008-02-14,5418.064
2008-02-15,5390.488
2008-02-18,5424.846
2008-02-19,5443.553
2008-02-20,5414.098
2008-02-21,5411.754
2008-02-22,5425.044
2008-02-25,5519.707
2008-02-26,5587.639
2008-02-27,5611.253
2008-02-28,5545.318
2008-02-29,5418.833
2008-03-03,5376.404
2008-03-04,5330.002
2008-03-05,5384.861
2008-03-06,5282.895
2008-03-07,5230.99
2008-03-10,5161.764
2008-03-11,5321.401
2008-03-12,5349.819
2008-03-13,5331.161
2008-03-14,5239.21
2008-03-17,5131.501
2008-03-18,5349.827
2008-03-19,5255.759
2008-03-20,5300.44
2008-03-21,5300.44
2008-03-24,5336.93
2008-03-25,5453.837
2008-03-26,5429.072
2008-03-27,5435.257
2008-03-28,5384.538
2008-03-31,5404.495
2008-04-01,5558.758
2008-04-02,5605.157
2008-04-03,5601.724
2008-04-04,5616.507
2008-04-07,5642.294
2008-04-08,5603.371
2008-04-09,5562.152
2008-04-10,5559.424
2008-04-11,5469.629
2008-04-14,5430.714
2008-04-15,5451.387
2008-04-16,5584.571
2008-04-17,5581.159
2008-04-18,5653.664
2008-04-21,5644.986
2008-04-22,5620.793
2008-04-23,5609.299
2008-04-24,5613.738
2008-04-25,5668.053
2008-04-28,5682.273
2008-04-29,5654.346
2008-04-30,5662.356
2008-05-01,5688.283
2008-05-02,5754.579
2008-05-05,5741.459
2008-05-06,5755.769
2008-05-07,5685.854
2008-05-08,5681.769
2008-05-09,5632.894
2008-05-12,5693.008
2008-05-13,5675.754
2008-05-14,5701.298
2008-05-15,5740.77
2008-05-16,5771.789
2008-05-19,5793.4
2008-05-20,5741.025
2008-05-21,5693.092
2008-05-22,5702.522
2008-05-23,5626.244
2008-05-26,5618.854
2008-05-27,5603.776
2008-05-28,5614.348
2008-05-29,5627.876
2008-05-30,5632.005
2008-06-02,5564.559
2008-06-03,5541.392
2008-06-04,5502.42
2008-06-05,5575.47
2008-06-06,5460.165
2008-06-09,5434.177
2008-06-10,5371.669
2008-06-11,5298.409
2008-06-12,5296.263
2008-06-13,5340.679
2008-06-16,5352.469
2008-06-17,5348.857
2008-06-18,5279.109
2008-06-19,5253.925
2008-06-20,5180.451
2008-06-23,5150.85
2008-06-24,5154.613
2008-06-25,5200.732
2008-06-26,5087.966
2008-06-27,5058.746
2008-06-30,5077.401
2008-07-01,5035.81
2008-07-02,5001.698
2008-07-03,5011.735
2008-07-04,4982.71
2008-07-07,4956.541
2008-07-08,4985.279
2008-07-09,4965.231
2008-07-10,4947.731
2008-07-11,4870.751
2008-07-14,4835.091
2008-07-15,4742.52
2008-07-16,4823.4
2008-07-17,4943.303
2008-07-18,4997.33
2008-07-21,5018.936
2008-07-22,5052.365
2008-07-23,5115.727
2008-07-24,5011.026
2008-07-25,4986.774
2008-07-28,4900.685
2008-07-29,4949.472
2008-07-30,5030.214
2008-07-31,4993.639
2008-08-01,4960.515
2008-08-04,4924.844
2008-08-05,5046.946
2008-08-06,5065.4
2008-08-07,4988.539
2008-08-08,5026.281
2008-08-11,5084.582
2008-08-12,5017.35
2008-08-13,4928.025
2008-08-14,4957.949
2008-08-15,4950.585
2008-08-18,4905.449
2008-08-19,4808.325
2008-08-20,4843.209
2008-08-21,4851.62
2008-08-22,4915.392
2008-08-25,4847.857
2008-08-26,4841.25
2008-08-27,4880.209
2008-08-28,4971.839
2008-08-29,4953.61
2008-09-01,4926.154
2008-09-02,4937.103
2008-09-03,4920.215
2008-09-04,4771.409
2008-09-05,4730.491
2008-09-08,4881.689
2008-09-09,4756.229
2008-09-10,4741.852
2008-09-11,4729.256
2008-09-12,4795.554
2008-09-15,4558.543
2008-09-16,4542.67
2008-09-17,4373.716
2008-09-18,4510.171
2008-09-19,4854.709
2008-09-22,4735.118
2008-09-23,4667.19
2008-09-24,4646.982
2008-09-25,4750.936
2008-09-26,4719.641
2008-09-29,4341.359
2008-09-30,4458.942
2008-10-01,4490.844
2008-10-02,4356.489
2008-10-03,4369.96
2008-10-06,4091.687
2008-10-07,3943.122
2008-10-08,3798.095
2008-10-09,3567.846
2008-10-10,3395.282
2008-10-13,3752.54
2008-10-14,3863.295
2008-10-15,3561.112
2008-10-16,3539.221
2008-10-17,3579.176
2008-10-20,3742.472
2008-10-21,3659.857
2008-10-22,3415.494
2008-10-23,3449.915
2008-10-24,3278.95
2008-10-27,3134.741
2008-10-28,3357.241
2008-10-29,3484.868
2008-10-30,3557.091
2008-10-31,3600.995
2008-11-03,3626.725
2008-11-04,3816.087
2008-11-05,3680.276
2008-11-06,3456.406
2008-11-07,3536.918
2008-11-10,3514.316
2008-11-11,3382.266
2008-11-12,3226.691
2008-11-13,3356.207
2008-11-14,3302.066
2008-11-17,3211.104
2008-11-18,3236.428
2008-11-19,3051.616
2008-11-20,2848.202
2008-11-21,2933.373
2008-11-24,3188.53
2008-11-25,3251.685
2008-11-26,3317.275
2008-11-27,3348.623
2008-11-28,3384.291
2008-12-01,3092.564
2008-12-02,3209.05
2008-12-03,3265.352
2008-12-04,3201.409
2008-12-05,3220.951
2008-12-08,3431.816
2008-12-09,3383.474
2008-12-10,3423.198
2008-12-11,3371.652
2008-12-12,3358.497
2008-12-15,3345.648
2008-12-16,3475.136
2008-12-17,3493.024
2008-12-18,3448.939
2008-12-19,3398.528
2008-12-22,3332.258
2008-12-23,3312.778
2008-12-24,3326.496
2008-12-25,3326.496
2008-12-26,3342.291
2008-12-29,3370.829
2008-12-30,3437.494
2008-12-31,3461.554
2009-01-01,3461.554
2009-01-02,3574.835
2009-01-05,3555.999
2009-01-06,3579.822
2009-01-07,3512.502
2009-01-08,3513.35
2009-01-09,3444.408
2009-01-12,3351.086
2009-01-13,3315.154
2009-01-14,3181.486
2009-01-15,3138.718
2009-01-16,3174.164
2009-01-19,3135.465
2009-01-20,2964.037
2009-01-21,3039.094
2009-01-22,2999.033
2009-01-23,2988.377
2009-01-26,3067.164
2009-01-27,3096.379
2009-01-28,3228.734
2009-01-29,3114.611
2009-01-30,3040.704
2009-02-02,3004.728
2009-02-03,3056.834
2009-02-04,3064.658
2009-02-05,3080.25
2009-02-06,3167.866
2009-02-09,3208.311
2009-02-10,3056.933
2009-02-11,3052.291
2009-02-12,3023.056
2009-02-13,3014.982
2009-02-16,2983.219
2009-02-17,2827.767
2009-02-18,2809.485
2009-02-19,2802.25
2009-02-20,2721.238
2009-02-23,2663.902
2009-02-24,2733.679
2009-02-25,2716.33
2009-02-26,2744.942
2009-02-27,2659.53
2009-03-02,2507.246
2009-03-03,2470.631
2009-03-04,2538.3
2009-03-05,2415.714
2009-03-06,2411.975
2009-03-09,2389.183
2009-03-10,2562.473
2009-03-11,2570.979
2009-03-12,2659.486
2009-03-13,2694.656
2009-03-16,2735.453
2009-03-17,2787.917
2009-03-18,2848.262
2009-03-19,2885.766
2009-03-20,2826.298
2009-03-23,3008.431
2009-03-24,2961.617
2009-03-25,2990.254
2009-03-26,3035.066
2009-03-27,2966.629
2009-03-30,2821.821
2009-03-31,2897.749
2009-04-01,2953.901
2009-04-02,3096.888
2009-04-03,3116.409
2009-04-06,3092.642
2009-04-07,3019.535
2009-04-08,3033.605
2009-04-09,3161.506
2009-04-10,3161.573
2009-04-13,3185.625
2009-04-14,3161.019
2009-04-15,3182.631
2009-04-16,3232.902
2009-04-17,3260.557
2009-04-20,3090.111
2009-04-21,3136.487
2009-04-22,3142.587
2009-04-23,3169.678
2009-04-24,3249.84
2009-04-27,3212.051
2009-04-28,3176.543
2009-04-29,3272.22
2009-04-30,3299.073
2009-05-01,3312.962
2009-05-04,3438.798
2009-05-05,3444.712
2009-05-06,3520.266
2009-05-07,3493.355
2009-05-08,3601.724
2009-05-11,3528.514
2009-05-12,3515.166
2009-05-13,3398.999
2009-05-14,3422.415
2009-05-15,3401.19
2009-05-18,3494.404
2009-05-19,3534.232
2009-05-20,3542.84
2009-05-21,3472.649
2009-05-22,3494.15
2009-05-25,3496.781
2009-05-26,3564.389
2009-05-27,3529.985
2009-05-28,3551.749
2009-05-29,3610.304
2009-06-01,3714.458
2009-06-02,3729.354
2009-06-03,3647.498
2009-06-04,3676.917
2009-06-05,3660.166
2009-06-08,3629.488
2009-06-09,3656.86
2009-06-10,3671.542
2009-06-11,3715.421
2009-06-12,3703.906
2009-06-15,3590.287
2009-06-16,3560.658
2009-06-17,3508.317
2009-06-18,3553.043
2009-06-19,3574.635
2009-06-22,3454.093
2009-06-23,3455.655
2009-06-24,3508.589
2009-06-25,3528.784
2009-06-26,3546.486
2009-06-29,3593.413
2009-06-30,3559.405
2009-07-01,3600.277
2009-07-02,3483.085
2009-07-03,3484.499
2009-07-06,3457.444
2009-07-07,3413.694
2009-07-08,3370.762
2009-07-09,3395.83
2009-07-10,3367.244
2009-07-13,3449.535
2009-07-14,3492.885
2009-07-15,3617.591
2009-07-16,3644.004
2009-07-17,3641.111
2009-07-20,3702.872
2009-07-21,3723.194
2009-07-22,3722.025
2009-07-23,3817.297
2009-07-24,3830.625
2009-07-27,3862.008
2009-07-28,3832.724
2009-07-29,3814.806
2009-07-30,3887.859
2009-07-31,3906.754
2009-08-03,4002.668
2009-08-04,4016.206
2009-08-05,4014.136
2009-08-06,4008.585
2009-08-07,4045.216
2009-08-10,4028.815
2009-08-11,3959.519
2009-08-12,4016.051
2009-08-13,4066.159
2009-08-14,4028.472
2009-08-17,3909.288
2009-08-18,3957.517
2009-08-19,3981.812
2009-08-20,4033.628
2009-08-21,4126.24
2009-08-24,4153.773
2009-08-25,4175.676
2009-08-26,4151.979
2009-08-27,4155.342
2009-08-28,4189.856
2009-08-31,4150.937
2009-09-01,4051.154
2009-09-02,4014.324
2009-09-03,4043.765
2009-09-04,4098.671
2009-09-07,4136.315
2009-09-08,4185.499
2009-09-09,4226.121
2009-09-10,4247.567
2009-09-11,4257.344
2009-09-14,4267.983
2009-09-15,4281.374
2009-09-16,4369.798
2009-09-17,4384.745
2009-09-18,4376.515
2009-09-21,4336.186
2009-09-22,4390.408
2009-09-23,4365.524
2009-09-24,4291.119
2009-09-25,4269.174
2009-09-28,4343.712
2009-09-29,4336.077
2009-09-30,4329.095
2009-10-01,4222.844
2009-10-02,4169.357
2009-10-05,4232.901
2009-10-06,4321.601
2009-10-07,4321.191
2009-10-08,4377.055
2009-10-09,4385.799
2009-10-12,4418.752
2009-10-13,4392.767
2009-10-14,4493.527
2009-10-15,4507.575
2009-10-16,4454.33
2009-10-19,4511.599
2009-10-20,4484.893
2009-10-21,4473.458
2009-10-22,4484.79
2009-10-23,4440.333
2009-10-26,4363.722
2009-10-27,4338.199
2009-10-28,4235.467
2009-10-29,4329.713
2009-10-30,4210.72
2009-11-02,4232.448
2009-11-03,4205.87
2009-11-04,4254.832
2009-11-05,4314.359
2009-11-06,4322.763
2009-11-09,4443.174
2009-11-10,4438.818
2009-11-11,4465.755
2009-11-12,4425.709
2009-11-13,4444.384
2009-11-16,4522.418
2009-11-17,4494.218
2009-11-18,4516.126
2009-11-19,4432.228
2009-11-20,4404.617
2009-11-23,4496.368
2009-11-24,4470.537
